Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418)
4.723006629220679e-09,0.3143647168844986,76.950000000000003,0.0,0.0,0.0,0.098618629931041354,9.4997231827036721,0.0045414828121549426,0.027335663688662748,0.011010452942984276,0.00023724805829543439,3.1824582968463368e-09,1.6262528306726333e-05,0.22005692396685791,1.9057439878604096e-05,1.3576348515345726e-12,1.4414367052165536e-05,7.3898395458689507e-05,0.61112360923405451,0.0018470458391325016,8.2205338033794565e-14,2.1458659424571785e-13,2.2271948899069496e-08,3.2674497182666534e-11,0.00017103560636875655,7.7269853119668938e-05,0.01666083863273245,0.016775826252294148,2.1961839572514794e-06,1.1839822450717675e-06,4.1043645212562002e-10,0.00062552982158429343,1.6397145337837651e-07,4.4158063536843805e-08,3.0787239443883624e-06,2.232353609808046e-07,3.1364003888856189e-07,2.9691601132470107e-05,0.0073068302282350674,1.3878805749663167e-12,5.143387999085687e-13,8.6118907011757946e-07,2.2610229396818703e-07,1.1189329814554934e-08,3.1803623217754659e-05,0.00010133967245431071,2.3033401602824771e-05,5.6217126109135153e-08,2.1240117470387165e-06,7.6503446027140497e-07,1.1046324024401575e-06,2.8346751445697827e-09,1.2338380433671293e-08,1.0358096082042206e-07,8.1817667920981499e-08,3.0309856879230043e-07,1.8041814071657073e-09,3.6990795208810929e-09,1.6806585816058643e-08,1.8726318804102724e-10,6.2988985105932473e-06,1.361848109936846e-11,5.8191374148583714e-09,5.0999280250895919e-06,4.928848157767015e-10,2.6935103288005435e-08,8.8677908919673152e-10,2.4829255567513357e-09,5.7824044971495894e-10,8.3252587356170153e-11
4.815887070396445e-09,0.3143656608303473,76.950000000000003,0.0,0.0,0.0,0.094379217700029092,9.4997278219551635,0.0045603964119875218,0.027340769736604289,0.010780010413447443,0.00023228420044691121,3.1830447473925419e-09,1.5665930394543678e-05,0.2207543059809233,1.9060957662860441e-05,1.3292295340421943e-12,1.4580331909380425e-05,7.5866651766330124e-05,0.61454281018622026,0.0018611619241608486,8.2220512193730201e-14,2.2022747542202871e-13,2.287562333832246e-08,3.3090397418691815e-11,0.00017204370398443239,7.5656009921632481e-05,0.016915688709682037,0.017036737507893265,2.2297728924890194e-06,1.2020915655898402e-06,4.1273306620740637e-10,0.00064069090759944923,1.6794530932511329e-07,4.5228613696887258e-08,3.1794419469952081e-06,2.2865799975309912e-07,3.2157707887356291e-07,3.1404604303313505e-05,0.0073486015819184533,1.4215902140290905e-12,5.2683134890779258e-13,8.5614684580977815e-07,2.2637659981291673e-07,1.088804492134879e-08,3.1997066748763254e-05,0.0001019970674457485,2.4224420626262296e-05,5.7648085426131838e-08,2.2102087616125377e-06,7.8207364966597226e-07,1.1598760337604214e-06,2.9035158046228397e-09,1.2958448563205532e-08,1.053808207484238e-07,8.6152960959385175e-08,3.1927767411361779e-07,1.8355362870514064e-09,3.9002473761672164e-09,1.8041497473975026e-08,2.0108122114470906e-10,6.4815497201287419e-06,1.3855120999253832e-11,5.8573412841965278e-09,5.2781245463914921e-06,5.1010560045696347e-10,2.8071308474196979e-08,9.1776231882492825e-10,2.5697349867537682e-09,6.0266525679941387e-10,8.6742193701741046e-11
4.908767511572212e-09,0.31436658466184464,76.950000000000003,0.0,0.0,0.0,0.09032477687170784,9.4997323996903766,0.0045782896532671818,0.02734379134126777,0.010552869885877343,0.00022739129851775275,3.1833887051927923e-09,1.5095149761299635e-05,0.22139958704271742,1.9063022822079882e-05,1.3012302567034954e-12,1.4738415622175126e-05,7.7833228330974596e-05,0.61783645218893402,0.0018746741186664699,8.2229420374157217e-14,2.258650185100061e-13,2.3478829864558072e-08,3.3488509603991642e-11,0.00017301448809243312,7.4064974164455728e-05,0.017164936315591288,0.017292180456098382,2.2626232745697784e-06,1.2198027040099997e-06,4.1494534326123993e-10,0.00065585245695442933,1.7191927685363357e-07,4.62991950983694e-08,3.2795498790749136e-06,2.3408083000693938e-07,3.2951583345753885e-07,3.3164453132257929e-05,0.0073888855569457686,1.4553009578164321e-12,5.3932430728816289e-13,8.5135042862066951e-07,2.2664789714245803e-07,1.0599910215109109e-08,3.2184803446174766e-05,0.00010263460694575813,2.5436854252925479e-05,5.9079385177568608e-08,2.2973113951605821e-06,7.9871054959299635e-07,1.2161298537050263e-06,2.9723632093482043e-09,1.3589953778191403e-08,1.0718359482839348e-07,9.0594286466056178e-08,3.3579107275816981e-07,1.8669419133548231e-09,4.1057079897754571e-09,1.9329558020063315e-08,2.1549727281135389e-10,6.6649841640479635e-06,1.4092144041511477e-11,5.8943860708767958e-09,5.4589642956644401e-06,5.2758178870184525e-10,2.9228363126225275e-08,9.4920506800874469e-10,2.6578326698778294e-09,6.2753899129747253e-10,9.0295283613594279e-11
5.0016479527479785e-09,0.3143674886611776,76.950000000000003,0.0,0.0,0.0,0.086447067349370785,9.4997369135453607,0.0045952072239011177,0.027344907375825522,0.010329126699310453,0.00022257142579729707,3.1835109929566859e-09,1.4549036272064876e-05,0.22199508704909096,1.9063760092442685e-05,1.2736488837717876e-12,1.4888817335617004e-05,7.9797914612539671e-05,0.62100996449697321,0.0018876077293538799,8.2232600631712233e-14,2.3149856440534365e-13,2.4081498573083655e-08,3.3869229947189258e-11,0.0001739495748809357,7.2497448119006455e-05,0.01740866422076489,0.017542234158448366,2.2947460223130728e-06,1.237121546615768e-06,4.1707693008788457e-10,0.00067101337814340258,1.7589307030680707e-07,4.7369730687076512e-08,3.378975120639568e-06,2.3950345866416504e-07,3.3745552950914519e-07,3.4970423564713189e-05,0.0074277465499900559,1.4890103666213027e-12,5.5181677091335328e-13,8.4678869791485039e-07,2.2691626803641348e-07,1.03243392034199e-08,3.2367084366770999e-05,0.00010325316538786221,2.6669636371919582e-05,6.0510883281182583e-08,2.3852720085031761e-06,8.149442777908714e-07,1.2733574325969961e-06,3.041212362932887e-09,1.4232485664001019e-08,1.0898940203770002e-07,9.5140691450140779e-08,3.5262762999356391e-07,1.89840036073734e-09,4.3153213725012424e-09,2.0671167356035708e-08,2.3051594939980488e-10,6.8491616717948184e-06,1.4329565869029505e-11,5.9303228312054733e-09,5.6424405521750183e-06,5.4531273146929043e-10,3.0406042851419467e-08,9.8110616897986031e-10,2.7472153282413433e-09,6.5285682437862852e-10,9.3911171690503052e-11
5.094528393923745e-09,0.31436837311983584,76.950000000000003,0.0,0.0,0.0,0.082738230200789506,9.4997413615301074,0.0046111918235303539,0.027344281406336286,0.010108859313516646,0.00021782629012185884,3.1834306515318883e-09,1.4026493033882369e-05,0.22254302263929135,1.906328353298149e-05,1.2464951880828281e-12,1.5031736602454492e-05,8.1760524801214777e-05,0.6240685347263909,0.001899987096935064,8.2230544965452263e-14,2.3712750382918217e-13,2.4683567625897836e-08,3.4232960599015762e-11,0.00017485050843592435,7.095401267994623e-05,0.017646957439415117,0.017786979862178396,2.3261523499470672e-06,1.254054138987379e-06,4.1913131119724635e-10,0.00068617267048469725,1.7986642782338097e-07,4.8440149827682261e-08,3.477650342291502e-06,2.4492552540271925e-07,3.4539545669005349e-07,3.6821760478462252e-05,0.0074652460911216823,1.5227162042862407e-12,5.6430791108507429e-13,8.4245105858149087e-07,2.2718179397773799e-07,1.0060772587367721e-08,3.2544149406160572e-05,0.00010385357820304548,2.7921697316415421e-05,6.1942449203404018e-08,2.4740441861908669e-06,8.3077501580144505e-07,1.3315225609100761e-06,3.1100586811423118e-09,1.4885636147852627e-08,1.1079835023871383e-07,9.9791244432378908e-08,3.6977621237946027e-07,1.929913510057466e-09,4.5289473160278884e-09,2.2066683722599833e-08,2.4614138518372695e-10,7.0340438565447097e-06,1.4567400663136887e-11,5.9652003428523697e-09,5.8285468461404508e-06,5.6329780398879409e-10,3.1604123112192987e-08,1.0134644976377551e-09,2.8378798067626114e-09,6.7861392395797567e-10,9.7589172270337768e-11
5.187408835099512e-09,0.3143692383370548,76.950000000000003,0.0,0.0,0.0,0.079190768855798802,9.4997457419925819,0.0046262842552730029,0.027342063014246413,0.0098921309671144205,0.00021315726975528428,3.1831650926208065e-09,1.3526473769878884e-05,0.2230455119548902,1.9061697448997789e-05,1.2197770567777233e-12,1.5167372657129587e-05,8.3720895561710556e-05,0.62701712002133148,0.0019118356196168879,8.2223703302997685e-14,2.4275133212694702e-13,2.5284982519197612e-08,3.4580107715002225e-11,0.00017571876408737483,6.9435139260718993e-05,0.017879902825023275,0.018026500606782209,2.3568537136335446e-06,1.2706066572193469e-06,4.2111181626347938e-10,0.00070132941624698999,1.8383910927473446e-07,4.9510387747757879e-08,3.575513295025815e-06,2.5034669981462865e-07,3.5333496237902501e-07,3.8717680668452959e-05,0.0075014429763286313,1.5564164204880225e-12,5.7679696796618043e-13,8.3832741422367706e-07,2.2744455562817997e-07,9.808676914245855e-09,3.2716227812604626e-05,0.00010443664362614511,2.9191966730558783e-05,6.3373963025046282e-08,2.5635827343641701e-06,8.4620390576972067e-07,1.3905893211119758e-06,3.1788979556742853e-09,1.5549000322162628e-08,1.1261053713661469e-07,1.0454503779267126e-07,3.8722571615198284e-07,1.9614830650709399e-09,4.7464457725933356e-09,2.3516425656368779e-08,2.6237726432197768e-10,7.2195940357378741e-06,1.4805661270080423e-11,5.9990652104997308e-09,6.0172769368599554e-06,5.815364036471048e-10,3.282237939077865e-08,1.0462789697537254e-09,2.9298230624571769e-09,7.0480545825405893e-10,1.0132859991670313e-10
5.280289276275278e-09,0.3143700846184035,76.950000000000003,0.0,0.0,0.0,0.075797531325693585,9.4997500535859061,0.0046405235129665266,0.027338389003170906,0.0096789911864702434,0.00020856544604383657,3.1827302404348435e-09,1.3047980329615092e-05,0.2235045791665739,1.9059097233479869e-05,1.1935006778225276e-12,1.5295923784657255e-05,8.5678883968706625e-05,0.62986045767160237,0.0019231757780422704,8.2212487127753194e-14,2.483695939014365e-13,2.588569541272889e-08,3.491107970394238e-11,0.00017655575158969394,6.7941200617695679e-05,0.018107588704998845,0.018260880869183559,2.3868617634239648e-06,1.2867853819730959e-06,4.2302162729162169e-10,0.00071648277347009966,1.8781089438135046e-07,5.0580385029285457e-08,3.6725065987067952e-06,2.5576667881507899e-07,3.6127344701043991e-07,4.0657375690565978e-05,0.0075363933935143276,1.5901091346616033e-12,5.8928324463286459e-13,8.3440814187310282e-07,2.2770463263561853e-07,9.5675433050009454e-09,3.2883538675733763e-05,0.00010500312441307985,3.0479376230385954e-05,6.4805314583500289e-08,2.6538436748548326e-06,8.6123295379814761e-07,1.4505221516800776e-06,3.2477263216569218e-09,1.6222177178779566e-08,1.1442605115391635e-07,1.0940118966363035e-07,4.0496509282511485e-07,1.9931105676795084e-09,4.9676771983055593e-09,2.5020673915832144e-08,2.7922684250216837e-10,7.4057771552745045e-06,1.5044359315511116e-11,6.0319619662672307e-09,6.2086247927294863e-06,6.0002794805324781e-10,3.4060587340683031e-08,1.0795485374828087e-09,3.0230421546568211e-09,7.3142659905994736e-10,1.0512876986523321e-10
5.373169717451045e-09,0.31437091227451114,76.950000000000003,0.0,0.0,0.0,0.072551693381918567,9.4997542952385157,0.0046539468641495366,0.027333384500236084,0.0094694771586363788,0.00020405163314233494,3.1821406604094002e-09,1.2590060334921199e-05,0.22392215878022662,1.9055570134705451e-05,1.1676707099656119e-12,1.5417586774607637e-05,8.763436561836674e-05,0.63260307521046055,0.0019340291612975186,8.2197272788659618e-14,2.5398185152496956e-13,2.6485664516166183e-08,3.5226285686000319e-11,0.00017736281814539583,6.6472480698046794e-05,0.018330104551187474,0.018490206244087704,2.4161882999203155e-06,1.3025966750831788e-06,4.2486378542195701e-10,0.00073163196941906743,1.9178158099726965e-07,5.1650087145494043e-08,3.7685775305423237e-06,2.6118518427998544e-07,3.6921035979353836e-07,4.2640014566247431e-05,0.0075701510423231925,1.6237926213387681e-12,6.0176610164594032e-13,8.3068406813217225e-07,2.27962103469418e-07,9.3368862506354241e-09,3.3046291391490156e-05,0.00010555374947372401,3.1782861865823259e-05,6.6236402684922939e-08,2.7447842360373816e-06,8.7586493968910644e-07,1.5112859038350492e-06,3.3165402280141091e-09,1.6904770260281205e-08,1.1624497222903118e-07,1.143588454136845e-07,4.2298337218203442e-07,2.0247974118554312e-09,5.1925028622977141e-09,2.6579673368445424e-08,2.9669296816547324e-10,7.5925597171939488e-06,1.5283505309295021e-11,6.0639331651952747e-09,6.4025845729781154e-06,6.1877187327155752e-10,3.5318522925921169e-08,1.1132721861809785e-09,3.117534236069782e-09,7.5847252474990437e-10,1.0898899843420265e-10
5.4660501586268116e-09,0.31437172161991933,76.950000000000003,0.0,0.0,0.0,0.069446742636633599,9.4997584661269627,0.0046665899290066794,0.027327163961179353,0.0092636149802394971,0.00019961640503958264,3.1814096744049023e-09,1.2151804959440374e-05,0.22430009973385415,1.9051195958488088e-05,1.1422904379578617e-12,1.5532556451415134e-05,8.9587232901943318e-05,0.63524930001997115,0.0019444164936664764,8.2178404533492185e-14,2.5958776657846367e-13,2.7084853528001402e-08,3.5526134171346267e-11,0.0001781412512803542,6.5029183598501803e-05,0.018547540683115881,0.018714563156422507,2.4448452349667169e-06,1.3180469584351638e-06,4.2664119731853244e-10,0.00074677629461642814,1.9575098354724235e-07,5.2719444040074862e-08,3.8636778149100007e-06,2.6660196089212277e-07,3.7714519478184508e-07,4.4664746350490252e-05,0.007602767248119177,1.6574652966947332e-12,6.1424495204846507e-13,8.2714644665276797e-07,2.2821704528103469e-07,9.1162424721698325e-09,3.3204686104534443e-05,0.0001060892154248895,3.3101366391207806e-05,6.7667134380808678e-08,2.8363628408794984e-06,8.9010333287367973e-07,1.5728458915132915e-06,3.3853364104495319e-09,1.759638823423587e-08,1.1806737254542302e-07,1.194171787603796e-07,4.4126968282484708e-07,2.0565448563544349e-09,5.4207851238693276e-09,2.8193634832544134e-08,3.1477810323953142e-10,7.7799097106714622e-06,1.5523108742165315e-11,6.095019476048579e-09,6.5991506109805555e-06,6.3776763220920601e-10,3.6595962548984903e-08,1.147448931515393e-09,3.2132965446128413e-09,7.8593842304242496e-10,1.1290860340329859e-10
5.558930599802578e-09,0.31437251297204905,76.950000000000003,0.0,0.0,0.0,0.066476463470828931,9.4997625656511939,0.0046784867554903291,0.027319832087698899,0.0090614207932994198,0.00019526012013362765,3.1805494687668156e-09,1.1732346818402978e-05,0.22464016929640609,1.9046047707788078e-05,1.1173619128041986e-12,1.5641025272925213e-05,9.1537393428289121e-05,0.63780326847011626,0.0019543576618547926,8.2156197265450745e-14,2.6518704235171965e-13,2.7683231122665933e-08,3.5811031858784008e-11,0.00017889228157859621,6.3611441713953118e-05,0.018759988001073882,0.018934038602993364,2.4728445565801499e-06,1.3331426950121634e-06,4.2835664134340426e-10,0.00076191509740144851,1.9971893159865023e-07,5.3788409741591718e-08,3.9577634157417683e-06,2.7201677417788562e-07,3.8507748726387574e-07,4.6730702566127727e-05,0.0076342910704283737,1.6911257063754795e-12,6.2671925686533499e-13,8.2378693686743193e-07,2.2846953378763225e-07,8.9051698430174224e-09,3.3358914129304609e-05,0.00010661018806768213,3.4433841352074036e-05,6.9097424303854769e-08,2.92853909260049e-06,9.0395221430755483e-07,1.6351679350786757e-06,3.4541118668154027e-09,1.8296645396095745e-08,1.1989331719755454e-07,1.2457539255206186e-07,4.5981327044643755e-07,2.0883540363274495e-09,5.6523876797064648e-09,2.9862736868903923e-08,3.3348434331903167e-10,7.9677965461722223e-06,1.5763178172730933e-11,6.1252597676906226e-09,6.7983173990103989e-06,6.5701469313928628e-10,3.7892683168441166e-08,1.1820778168001301e-09,3.3103263959495143e-09,8.1381949353955091e-10,1.1688690436025615e-10
5.651811040978345e-09,0.3143732866502703,76.950000000000003,0.0,0.0,0.0,0.063634922758623355,9.4997665934119784,0.0046896698908232039,0.027311484664899539,0.008862901818130195,0.00019098294359821418,3.1795711928739143e-09,1.133085796920213e-05,0.22494405677904217,1.9040192165792824e-05,1.0928860794298565e-12,1.5743182989722328e-05,9.3484768582906372e-05,0.64026893461662104,0.0019638717424437391,8.2130939055636606e-14,2.7077936616964201e-13,2.8280770481906997e-08,3.6081382583955523e-11,0.00017961708528423085,6.2219323147601202e-05,0.018967537746338681,0.019148719920680672,2.5001982975073451e-06,1.347890371891601e-06,4.3001277344152028e-10,0.00077704777896875376,2.036852685611492e-07,5.4856942012033924e-08,4.0507943323774087e-06,2.7742940871702984e-07,3.9300681044823768e-07,4.8836999507773474e-05,0.0076647694061425182,1.7247725144159466e-12,6.3918852100632574e-13,8.2059758389307781e-07,2.2871964317567871e-07,8.7032463687942948e-09,3.3509158350859213e-05,0.00010711730379330235,3.5779248996141167e-05,7.0527194058062093e-08,3.0212737583095851e-06,9.1741620409908773e-07,1.6982183992539401e-06,3.5228638346516302e-09,1.9005162106173829e-08,1.2172286479933051e-07,1.2983271925375697e-07,4.7860351398335432e-07,2.1202259739302952e-09,5.8871757832184143e-09,3.1587127517739136e-08,3.5281343724467055e-10,8.1561909926086299e-06,1.60037213070528e-11,6.1546911912679989e-09,7.0000795743080438e-06,6.765125383523129e-10,3.9208462406992083e-08,1.2171579105626186e-09,3.4086211766701295e-09,8.4211095005992664e-10,1.2092322301937974e-10
5.744691482154111e-09,0.3143740429750695,76.950000000000003,0.0,0.0,0.0,0.060916456339855193,9.4997705491904192,0.0047001704495738122,0.027302209325986232,0.0086680572926265999,0.00018678486771140602,3.1784850456490969e-09,1.0946548027729427e-05,0.2252133770687666,1.9033690430728132e-05,1.0688628937920691e-12,1.5839216358514494e-05,9.5429292212121034e-05,0.64265007848097433,0.001972977029371019,8.2102893455569585e-14,2.7636452320802017e-13,2.8877448866755426e-08,3.633758645923316e-11,0.0001803167867776477,6.0852838449357042e-05,0.019170281286083165,0.01935869457874494,2.5269185066146083e-06,1.362296484918077e-06,4.3161213261776763e-10,0.00079217378884305649,2.0764985050284351e-07,5.5925002028523749e-08,4.1427343995548906e-06,2.8283966650949494e-07,4.0093277241849545e-07,5.0982740419041888e-05,0.0076942470877623022,1.7584044930034348e-12,6.516522894496889e-13,8.1757079953271868e-07,2.2896744602216671e-07,8.5100692189166002e-09,3.3655593606571411e-05,0.00010761117092111577,3.7136564016521114e-05,7.1956371658389467e-08,3.1145287509539318e-06,9.3050039461659136e-07,1.7619642257302406e-06,3.5915897707005972e-09,1.9721565165911222e-08,1.235560680401158e-07,1.3518842117062827e-07,4.976299398034877e-07,2.1521615880176203e-09,6.1250164379696437e-09,3.3366925977858466e-08,3.727668060417726e-10,8.3450651173550139e-06,1.6244745072833104e-11,6.1833492584291875e-09,7.2044319063483215e-06,6.9626066292719809e-10,4.0543078650754012e-08,1.2526883043478669e-09,3.5081783380591462e-09,8.708080227818546e-10,1.2501688351618768e-10
5.837571923329878e-09,0.3143747822673025,76.950000000000003,0.0,0.0,0.0,0.058315656196747175,9.4997744329292892,0.0047100181784837129,0.027292086250656048,0.0084768793262870994,0.00018266573032808922,3.1773003581113367e-09,1.0578662373468545e-05,0.22544967399369098,1.9026598402964012e-05,1.0452914282141247e-12,1.5929308903579581e-05,9.7370909421952428e-05,0.64495031393454394,0.0019816910612734714,8.2072301596128031e-14,2.8194234286353557e-13,2.9473247226714176e-08,3.6580039080142771e-11,0.00018099246093263285,5.9511946743273615e-05,0.019368309920752294,0.019564049993049271,2.553017223593659e-06,1.3763675250242255e-06,4.3315714626351676e-10,0.00080729262075112957,2.1161254506600805e-07,5.6992554090587311e-08,4.2335510920897775e-06,2.8824736548607841e-07,4.0885501333533001e-07,5.3167017546917588e-05,0.0077227669769408275,1.7920205132464331e-12,6.6411014383151492e-13,8.1469934430787589e-07,2.2921301323214613e-07,8.3252538105245812e-09,3.3798387049669378e-05,0.00010809237097255782,3.8504775135166912e-05,7.3384891015964275e-08,3.2082671098641912e-06,9.432102888075902e-07,1.8263729608889373e-06,3.6602873322191654e-09,2.0445488138361057e-08,1.2539297419291284e-07,1.4064179043989023e-07,5.1688223407619052e-07,2.1841617030035021e-09,6.3657785671142662e-09,3.5202224225617428e-08,3.9334556119040427e-10,8.5343922289825931e-06,1.6486255685676272e-11,6.21126791578683e-09,7.4113692852043342e-06,7.1625857360338797e-10,4.1896311140440164e-08,1.2886681106827711e-09,3.6089953904005632e-09,8.9990596021182983e-10,1.2916721267627288e-10
