Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302)
1.0451191912664805e-12,0.2616347068578202,76.950000000000003,0.0,0.0,0.0,0.99439274566434865,9.4999996586813698,8.7345178380869197e-06,0.00012510455546077797,0.00012487648173343187,2.8469632988347402e-07,1.3214114189653173e-11,0.0012525211441042044,0.0010133393574422321,5.6609070935312604e-08,1.3027888390703261e-15,2.0378935894989468e-14,1.7960095474872092e-13,0.0030823169862182458,8.8098168199454623e-09,2.023331938702167e-16,7.1250741623654951e-17,7.9080050869241807e-19,0.0,1.1164221591029509e-08
1.0556063532375927e-12,0.2616347068395233,76.950000000000003,0.0,0.0,0.0,0.99433678935724235,9.4999996525657284,8.8219144879950536e-06,0.00012635262921168949,0.00012611991482353919,2.9007448400871027e-07,1.3345928587992822e-11,0.0012532163071803429,0.0010263716974567318,5.7346423042249297e-08,1.3273996606096004e-15,2.1049992267012419e-14,1.8498187828446517e-13,0.0031219603237130555,8.986818323158203e-09,2.0496865341541e-16,7.2176899877009054e-17,8.2262451775141988e-19,0.0,1.1434606097444715e-08
1.0660935152087049e-12,0.26163470682109485,76.950000000000003,0.0,0.0,0.0,0.99428083672257672,9.4999996464061383,8.9093062024361625e-06,0.00012760056195869359,0.00012736316388469525,2.9549612586995391e-07,1.347775961391682e-11,0.0012538795519832415,0.0010394110802306982,5.808423764423422e-08,1.3522094855359703e-15,2.1736453781563578e-14,1.9046855592399034e-13,0.0031616251451212782,9.1655667149998401e-09,2.0760576602491827e-16,7.3103545195924758e-17,8.5539493800819345e-19,0.0,1.1708421198967353e-08
1.076580677179817e-12,0.2616347068025356,76.950000000000003,0.0,0.0,0.0,0.99422488774407414,9.4999996402027982,8.9966929817333014e-06,0.00012884835374034191,0.00012860622911003427,3.0096107944379943e-07,1.3609544017724201e-11,0.0012545122085757907,0.0010524571806766927,5.8822493362110387e-08,1.3772175083516331e-15,2.2438525371772235e-14,1.9606200569972355e-13,0.0032013104617098489,9.3460615999645383e-09,2.1024445528467717e-16,7.4030650340063217e-17,8.8913018975377575e-19,0.0,1.1985668049577714e-08
1.0870678391509292e-12,0.26163470678384604,76.950000000000003,0.0,0.0,0.0,0.99416894240612497,9.4999996339558983,9.0840748262081125e-06,0.00013009600459417992,0.00012984911069196498,3.0646916939078116e-07,1.3741348476984537e-11,0.0012551155517281079,0.0010655096872235147,5.956116965127694e-08,1.4024229266895031e-15,2.3156412778359966e-14,2.0176324570438027e-13,0.0032410153258543707,9.5283025826499395e-09,2.1288464776359447e-16,7.4958189135129888e-17,9.2384886721580396e-19,0.0,1.2266347718148944e-08
1.0975550011220414e-12,0.26163470676502665,76.950000000000003,0.0,0.0,0.0,0.99411300069376174,9.4999996276656393,9.171451736180903e-06,0.00013134351455705248,0.00013109180882217477,3.1202022105283793e-07,1.3873096537600666e-11,0.0012556908030763392,0.0010785683012884879,6.0300246771065298e-08,1.4278249412999464e-15,2.3890322544491861e-14,2.075732940935436e-13,0.0032807388294341096,9.7122892677560373e-09,2.1552627290397005e-16,7.5886136433682815e-17,9.5956973852399246e-19,0.0,1.2550461191777355e-08
1.1080421630931536e-12,0.2616347067460782,76.950000000000003,0.0,0.0,0.0,0.99405706259263238,9.4999996213322078,9.2588237119706823e-06,0.00013259088366482781,0.00013233432369163389,3.1761406045069586e-07,1.4004876885080755e-11,0.0012562391332959573,0.0010916327367461994,6.103970575386443e-08,1.4534227560402448e-15,2.464046201047356e-14,2.1349316908820544e-13,0.0033204801022162049,9.8980212600840096e-09,2.1816926291123298e-16,7.6814468075639426e-17,9.9631174567470309e-19,0.0,1.2838009379135101e-08
1.1185293250642657e-12,0.26163470672700107,76.950000000000003,0.0,0.0,0.0,0.99400112808897423,9.499999614955799,9.3461907538952353e-06,0.00013383811195278423,0.00013357665549059951,3.232505142811989e-07,1.4136589117199236e-11,0.0012567616642657241,0.0011047027193995225,6.177952837433149e-08,1.4792155778606611e-15,2.5407039308341591e-14,2.1952388897722235e-13,0.0033602383102468185,1.0085498164535085e-08,2.2081355264378241e-16,7.7743160848905489e-17,1.0340940044949362e-18,0.0,1.3128993113808474e-08
1.129016487035378e-12,0.26163470670779604,76.950000000000003,0.0,0.0,0.0,0.9939451971695894,9.4999996085366032,9.4335528622711472e-06,0.00013508519945523722,0.00013481880440862007,3.2892940991465518e-07,1.426834727370714e-11,0.0012572594711338769,0.00111777798647454,6.2519697119913335e-08,1.5052026167944004e-15,2.6190263356498455e-14,2.2566647211956909e-13,0.0034000126543149859,1.027471958610945e-08,2.2345907950776677e-16,7.8672192451678748e-17,1.0729358046068552e-18,0.0,1.342341315748533e-08
1.13950364900649e-12,0.26163470668846345,76.950000000000003,0.0,0.0,0.0,0.99388926982182124,9.499999602074805,9.5209100374138921e-06,0.00013633214620602772,0.00013606077063453925,3.3465057539222439e-07,1.4400021218937791e-11,0.0012577335842633432,0.0011308582861450391,6.3260195163002946e-08,1.5313830859432965e-15,2.6990343854434578e-14,2.3192193694633182e-13,0.0034398023685063986,1.0465685129905204e-08,2.261057833574075e-16,7.9601541456841309e-17,1.1128566093931453e-18,0.0,1.3721270202955913e-08
1.1499908109776022e-12,0.26163470666900407,76.950000000000003,0.0,0.0,0.0,0.99383334603353191,9.4999995955705963,9.6082622796378277e-06,0.00013757895223802727,0.0001373025543564997,3.4041383942332332e-07,1.4531759207070733e-11,0.0012581849910843228,0.0011439433770796515,6.4001006334344419e-08,1.5577562014686217e-15,2.7807491277497472e-14,2.3829130196251799e-13,0.0034796067188260621,1.0658394401117369e-08,2.287536064001198e-16,8.0531187277950503e-17,1.1538760559628548e-18,0.0,1.4022564876970768e-08
1.1604779729487144e-12,0.2616347066494183,76.950000000000003,0.0,0.0,0.0,0.99377742579313877,9.4999995890241635,9.6956095892561528e-06,0.00013882561758365246,0.00013854415576186195,3.4621903146449992e-07,1.4663421589867191e-11,0.0012586146330039235,0.0011570330291972857,6.474211517247247e-08,1.5843211829490729e-15,2.8641916966087122e-14,2.44775585758279e-13,0.0035194250054958916,1.0852847005048636e-08,2.3140249337302459e-16,8.1461110231974416e-17,1.196013976440803e-18,0.0,1.4327297735496834e-08
1.1709651349198266e-12,0.26163470662970684,76.950000000000003,0.0,0.0,0.0,0.99372150908941581,9.4999995824356915,9.7829519665813244e-06,0.00014007214227460446,0.00013978557503746466,3.5206598147158748e-07,1.4795107507956993e-11,0.0012590234219996168,0.0011701270196108834,6.548350666990613e-08,1.6110772522493728e-15,2.949383283642179e-14,2.5137580698199308e-13,0.003559256550617936,1.104904254707318e-08,2.3405239063597068e-16,8.2391291216586448e-17,1.2392903338239965e-18,0.0,1.4635469289245008e-08
1.1814522968909388e-12,0.26163470660987004,76.950000000000003,0.0,0.0,0.0,0.99366559591162595,9.4999995758053597,9.8702894119247626e-06,0.00014131852634212741,0.00014102681236941264,3.5795452010335971e-07,1.4926716270754352e-11,0.0012594122295333497,0.0011832251353373472,6.6225166445116852e-08,1.6380236344498946e-15,3.0363451613962762e-14,2.5809298436495415e-13,0.0035991007064164332,1.124698063266549e-08,2.3670324678603438e-16,8.3321711927562483e-17,1.2837252757656554e-18,0.0,1.4947079986627564e-08
1.191939458862051e-12,0.26163470658990856,76.950000000000003,0.0,0.0,0.0,0.99360968624950952,9.4999995691333563,9.9576219255968829e-06,0.00014256476981657388,0.00014226786794306883,3.6388447872997526e-07,1.5058396378057205e-11,0.0012597818875480463,0.0011963271730539478,6.6967080728688064e-08,1.6651595578877035e-15,3.1250986841115296e-14,2.6492813672403234e-13,0.0036389568544969312,1.1446660867401103e-08,2.3935501260820935e-16,8.425235484248491e-17,1.3293391374543654e-18,0.0,1.5262130215298629e-08
1.2024266208331631e-12,0.26163470656982296,76.950000000000003,0.0,0.0,0.0,0.99355378009323281,9.499999562419859,1.00449495079072e-05,0.00014381087272805662,0.00014350874194310462,3.6985568938608448e-07,1.5189961432662139e-11,0.0012601331927664615,0.0012094329380474744,6.7709236298523696e-08,1.692484253938821e-15,3.215665282088659e-14,2.7188228295779541e-13,0.0036788244026502133,1.1648082856949348e-08,2.4200764084361849e-16,8.5183203137555277e-17,1.3761524300321196e-18,0.0,1.5580620308773159e-08
1.2129137828042753e-12,0.2616347065496138,76.950000000000003,0.0,0.0,0.0,0.99349787743335272,9.4999995556650436,1.0132272159164412e-05,0.00014505683510574244,0.0001447494345535269,3.758679847457784e-07,1.5321641185000681e-11,0.0012604669095155428,0.001222542243523824,6.8451620437551817e-08,1.7199969569076738e-15,3.3080664585747312e-14,2.789564420448258e-13,0.0037187027827524618,1.1851246207069354e-08,2.4466108603860783e-16,8.6114240633858904e-17,1.4241858346845567e-18,0.0,1.5902550550777505e-08
1.2234009447753875e-12,0.26163470652928156,76.950000000000003,0.0,0.0,0.0,0.99344197826080449,9.4999995488691003,1.0219589879676412e-05,0.00014630265697880931,0.00014598994595767871,3.8192119812284707e-07,1.5453142067088274e-11,0.0012607837709112479,0.0012356549103183759,6.9194220916519382e-08,1.747696904023118e-15,3.4023237895761044e-14,2.8615163304469656e-13,0.0037585914498843753,1.2056150523609689e-08,2.4731530448290858e-16,8.7045451775069243e-17,1.4734602033259767e-18,0.0,1.6227921177077974e-08
1.2338881067464996e-12,0.2616347065088268,76.950000000000003,0.0,0.0,0.0,0.99338608256688976,9.4999995420321959,1.0306902669750313e-05,0.00014754833837527071,0.00014723027633823342,3.8801516347693035e-07,1.5584834454129748e-11,0.0012610844796370731,0.0012487707667056774,6.9937025982955925e-08,1.7755833354731605e-15,3.4984589243570227e-14,2.9346887509955911e-13,0.0037984898817523555,1.2262795412508906e-08,2.4997025417062769e-16,8.7976821613416048e-17,1.5239965608254536e-18,0.0,1.6556732376684331e-08
1.2443752687176118e-12,0.26163470648825,76.950000000000003,0.0,0.0,0.0,0.9933301903432662,9.4999995351545135,1.0394210529692486e-05,0.00014879387932349326,0.00014847042587719429,3.9414971541493581e-07,1.5716251124375577e-11,0.0012613697089756948,0.0012618896481472654,7.068002434617223e-08,1.8036554944030629e-15,3.5964935853943338e-14,3.0090918743506194e-13,0.0038383975779215079,1.247118047979542e-08,2.526258947460725e-16,8.8908335790466955e-17,1.5758161060012544e-18,0.0,1.6888984293442357e-08
1.254862430688724e-12,0.26163470646755166,76.950000000000003,0.0,0.0,0.0,0.99327430158193097,9.4999995282362271,1.0481513459808576e-05,0.00015003927985032017,0.00014971039475589816,4.0032468918810653e-07,1.5847982540561103e-11,0.0012616401040607776,0.0012750113969856596,7.1423205158793908e-08,1.831912626912595e-15,3.6964495678311692e-14,3.0847358936073481e-13,0.0038783140588849602,1.2681305331586759e-08,2.552821874384565e-16,8.9839980513587338e-17,1.6289402114791985e-18,0.0,1.7224677027964889e-08
1.264300876462725e-12,0.2616347064488198,76.950000000000003,0.0,0.0,0.0,0.9932240046506543,9.4999995219751927,1.0560081882163771e-05,0.00015116002028700345,0.00015082621243151098,4.0591659064563947e-07,1.5966264342201769e-11,0.001261871286187021,0.0012868232979724901,7.2092215288094891e-08,1.8575015780283159e-15,3.7880707582331583e-14,3.1538849022612337e-13,0.0039142460238111359,1.2871904888483587e-08,2.5767337769622588e-16,9.0678561451868336e-17,1.6778851209114981e-18,0.0,1.7529742435499961e-08
1.273739322236726e-12,0.26163470642999037,76.950000000000003,0.0,0.0,0.0,0.99317371051223136,9.4999995156815427,1.0638646311828704e-05,0.00015228064702372003,0.00015194188404991793,4.1154098166977352e-07,1.6084675313394631e-11,0.0012620913861989757,0.0012986372933944687,7.2761357443481461e-08,1.8832392040219564e-15,3.8812819222005519e-14,3.2240547256480199e-13,0.0039501844104952244,1.3063913064840937e-08,2.6006503984619678e-16,9.1517228100988861e-17,1.7279200039132005e-18,0.0,1.7837594969322724e-08
1.283177768010727e-12,0.2616347064110637,76.950000000000003,0.0,0.0,0.0,0.99312341916146996,9.4999995093553959,1.0717206749024829e-05,0.00015340116007985113,0.00015305740974195983,4.1719774347049951e-07,1.6202950217043336e-11,0.0012623008212598286,0.0013104532813091041,7.3430624558471166e-08,1.90912496129931e-15,3.9760990954689689e-14,3.2952527962623331e-13,0.0039861289088842962,1.3257329573698818e-08,2.6245714863103322e-16,9.2355971479022378e-17,1.779060797573657e-18,0.0,1.8148234621196732e-08
1.292616213784728e-12,0.26163470639204006,76.950000000000003,0.0,0.0,0.0,0.99307313059337476,9.4999995029968751,1.0795763193973179e-05,0.00015452155947397441,0.00015417278963803522,4.2288675768706033e-07,1.6321356323765732e-11,0.0012624999922866925,0.0013222711637452338,7.410000982498889e-08,1.9351583082336012e-15,4.0725383616574294e-14,3.3674865471692664e-13,0.0040220792210039274,1.3452154128155956e-08,2.6484967971721561e-16,9.3194782934301757e-17,1.8313235563755137e-18,0.0,1.8461661357952707e-08
1.302054659558729e-12,0.26163470637292,76.950000000000003,0.0,0.0,0.0,0.99302284480313352,9.4999994966061099,1.0874315646894394e-05,0.0001556418452249417,0.00015528802386811439,4.2860790637501595e-07,1.643963239886129e-11,0.0012626892850230163,0.0013340908464408751,7.4769506676941964e-08,1.9613387051000172e-15,4.1706158506876905e-14,3.4407634119881686e-13,0.0040580350601609012,1.3648386441367883e-08,2.672426096359156e-16,9.4033654123995742e-17,1.8847244490671121e-18,0.0,1.8777875123139441e-08
1.31149310533273e-12,0.2616347063537039,76.950000000000003,0.0,0.0,0.0,0.99297256178610893,9.499999490183221,1.0952864108008752e-05,0.00015676201735087338,0.00015640311256174473,4.3436107200109951e-07,1.655800620594058e-11,0.0012628690707695922,0.0013459122386645318,7.5439108779154995e-08,1.9876656140582403e-15,4.2703477380783306e-14,3.5150908248868859e-13,0.0040939961503997204,1.3846026226546114e-08,2.6963591574385247e-16,9.4872576999968515e-17,1.9392797576481972e-18,0.0,1.9096875838150459e-08
1.320931551106731e-12,0.26163470633439206,76.950000000000003,0.0,0.0,0.0,0.9929222815378308,9.4999994837283381,1.1031408577536158e-05,0.00015788207587009613,0.00015751805584805241,4.4014613744212065e-07,1.6676265191990788e-11,0.0012630397069195761,0.0013577352530844068,7.6108810019357041e-08,2.014138499141823e-15,4.3717502446977579e-14,3.5904762205802518e-13,0.0041299622261048285,1.4045073196957887e-08,2.720295761942786e-16,9.5711543798403099e-17,1.9950058774470972e-18,0.0,1.9418663403049393e-08
1.3303699968807321e-12,0.26163470631498487,76.950000000000003,0.0,0.0,0.0,0.99287200405399167,9.4999994772415715,1.110994905569618e-05,0.00015900202080030085,0.00015863285385574324,4.4596298598440669e-07,1.6794606120680825e-11,0.0012632015374462299,0.0013695598056491767,7.6778604500874929e-08,2.0407568262608118e-15,4.4748396365806228e-14,3.6669270343295153e-13,0.0041659330316379944,1.4245527065926002e-08,2.7442356991120964e-16,9.6550547030508802e-17,2.0519193173394819e-18,0.0,1.9743237697322709e-08
1.3398084426547331e-12,0.2616347062954826,76.950000000000003,0.0,0.0,0.0,0.99282172933044077,9.4999994707230559,1.1188485542708045e-05,0.00016012185215933677,0.00015974750671310408,4.5181150132271787e-07,1.6912848661640516e-11,0.0012633548933921228,0.0013813858154684061,7.7448486535269166e-08,2.0675200631919408e-15,4.5796322246860935e-14,3.7444507019400124e-13,0.0042019083209746044,1.444738754682857e-08,2.7681787656278085e-16,9.7389579473129975e-17,2.1100366998229542e-18,0.0,2.0070598580634464e-08
1.3492468884287341e-12,0.26163470627588575,76.950000000000003,0.0,0.0,0.0,0.99277145736317696,9.4999994641729053,1.1267018038790663e-05,0.00016124156996449556,0.00016086201454800465,4.5769156755880853e-07,1.703115894612348e-11,0.0012635000933549504,0.0013932132046937905,7.8118450634992982e-08,2.0944276795765505e-15,4.6861443646168666e-14,3.823054659758545e-13,0.0042378878573424558,1.4650654353098757e-08,2.7921247653530846e-16,9.8228634159376108e-17,2.1693747609941744e-18,0.0,2.040074589357572e-08
1.3586853342027352e-12,0.26163470625619456,76.950000000000003,0.0,0.0,0.0,0.99272118814834376,9.4999994575912456,1.1345546544162631e-05,0.00016236117423318468,0.00016197637748789937,4.6360306919992546e-07,1.7149383875919755e-11,0.0012636374439583295,0.0014050418984040693,7.8788491506258951e-08,2.1214791469095274e-15,4.7943924563317453e-14,3.9027463446697165e-13,0.004273871412871757,1.4855327198224505e-08,2.8160735090751479e-16,9.9067704369506035e-17,2.2299503505082492e-18,0.0,2.0733679458390818e-08
1.3681237799767362e-12,0.2616347062364095,76.950000000000003,0.0,0.0,0.0,0.99267092168222437,9.4999994509781924,1.1424071059042246e-05,0.00016348066498232111,0.00016309059565982912,4.6954589115735452e-07,1.7267664350359406e-11,0.0012637672403033617,0.001416871824494645,7.9458604042182403e-08,2.1486739385365525e-15,4.9043929438644476e-14,3.9835331940924832e-13,0.0043098587682593795,1.5061405795748274e-08,2.8400248142628066e-16,9.9906783622167721e-17,2.2917804315495897e-18,0.0,2.1069399079673947e-08
1.3775622257507372e-12,0.2616347062165309,76.950000000000003,0.0,0.0,0.0,0.99262065796123577,9.4999994443338682,1.1502591583647515e-05,0.00016460004222890298,0.00016420466919042295,4.7551991874500701e-07,1.7385870636564629e-11,0.0012638897664017869,0.001428702913571696,8.0128783316188726e-08,2.1760115296440089e-15,5.0161623150475207e-14,4.0654226459758801e-13,0.004345849712446833,1.5268889859266797e-08,2.8639785048284004e-16,1.0074586566597786e-16,2.3548820808120871e-18,0.0,2.140790454503735e-08
1.3870006715247382e-12,0.26163470619655904,76.950000000000003,0.0,0.0,0.0,0.99257039698192384,9.4999994376583867,1.1581108118196169e-05,0.00016571930598949643,0.00016531859820589993,4.8152503767801837e-07,1.7504122202652674e-11,0.0012640052955924625,0.0014405350988503708,8.0799024575659885e-08,2.2034913972559312e-15,5.1297171012387121e-14,4.1484221387948956e-13,0.004381844042310617,1.5477779102430838e-08,2.8879344109029607e-16,1.0158494447140808e-16,2.4192724884815097e-18,0.0,2.1749195625753787e-08
1.3964391172987392e-12,0.26163470617649437,76.950000000000003,0.0,0.0,0.0,0.99252013874095835,9.4999994309518723,1.165962066290567e-05,0.0001668384562807205,0.00016643238283207051,4.8756113407135008e-07,1.7622309055650374e-11,0.0012641140909422878,0.0014523683160567815,8.1469323235802968e-08,2.23111302022449e-15,5.2450738770481986e-14,4.2325391115455638e-13,0.0044178415623641566,1.5688073238944998e-08,2.9118923686149657e-16,1.0242401422295476e-16,2.4849689582170373e-18,0.0,2.2093272077375039e-08
1.4058775630727402e-12,0.26163470615633716,76.950000000000003,0.0,0.0,0.0,0.9924698832351293,9.4999994242144421,1.1738129217993217e-05,0.00016795749311881286,0.00016754602319433854,4.9362809443839289e-07,1.7740532475291367e-11,0.001264216405632195,0.0014642025033336508,8.2139674873733161e-08,2.2588758792264936e-15,5.3622492600669108e-14,4.317781003740151e-13,0.0044538420844708118,1.5899771982567447e-08,2.9358522198808003e-16,1.032630693115833e-16,2.5519889071318626e-18,0.0,2.2440133640327325e-08
