Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794)
3.0053182677365236e-10,0.22134100255493466,76.950000000000003,0.0,0.0,0.0,0.99930822589321333,9.4999545535595207,2.4485651074471294e-05,0.00027691735058314938,0.00023292470327246765,4.4622827397548452e-05,1.2059006779258747e-10,2.0136454805060549e-07,4.5129829543212579e-05,7.8404266299085617e-07,5.8741128512100711e-13,9.8850351072167535e-10,2.015008494212648e-08,6.5292538351520654e-05,5.310272379960758e-07,7.0145087095279305e-15,6.5727837058207897e-17,2.3138571592731718e-13,6.248806507719276e-17,7.2053200947823572e-10,9.0156936479391833e-08,6.6479782324449208e-08,6.6522616319763278e-08,2.638586756386817e-11,1.6447520090113736e-11,3.7704209628692194e-18,2.7772491861581381e-09,2.1941634045898293e-12,6.6393542687698124e-13,2.3890330553956722e-17,3.3000704013639178e-12,1.8005204537683929e-14,2.2603957292988821e-17,7.0128706743682479e-07,4.037643426463371e-17,1.2099206156816203e-17,6.5828861826786639e-10,7.0918244487094267e-11,5.9044756073663234e-12,7.6916452396476667e-10,5.3551161406997116e-10,2.2600665881050997e-17,1.5948995131240279e-14,2.9793233563455795e-14,2.9004345471746839e-14,7.8956161251686955e-16,7.8763693767372046e-16,2.9574992236187675e-17,1.0502566419259404e-12,9.5663516842515108e-17,2.8815697265365987e-18,3.2617083527707694e-14,3.7741171038610022e-20,7.3687809697205428e-21,2.5904267623396709e-22,3.5962843351657346e-14,3.3275051694362222e-17,7.0812507921396593e-17,5.202807036629903e-13,2.4926164062536483e-16,7.9031888898053039e-16,3.6775766342173078e-16,8.7324500398864813e-16,1.2725630502143963e-16,6.7701371062155541e-19,1.8523180799687241e-22,6.5743335284610156e-19,2.1464040983987366e-15,1.9811935934873356e-16,4.694701627900531e-16,3.458188760195156e-15,1.4918120623195591e-16,3.8411648781288361e-08,5.1016570208055607e-14
3.089172733436142e-10,0.22134099886579803,76.950000000000003,0.0,0.0,0.0,0.99928892204129693,9.4999530889650767,2.5168412343048188e-05,0.00028463763619633825,0.00023921799884200844,4.6063243228606631e-05,1.2395202883530438e-10,2.0136085779355566e-07,4.6390799901439073e-05,8.0597537575583855e-07,6.0637280488521457e-13,1.0779814232191023e-09,2.1316518071071501e-08,6.7116938649799677e-05,5.61058567467673e-07,7.2107317186095987e-15,6.815951617908262e-17,2.4942460406143115e-13,6.8150407211275561e-17,7.5924458372054857e-10,9.3921838080712148e-08,7.1375123968877947e-08,7.1421116158491179e-08,2.8329855747049411e-11,1.7661665726651752e-11,3.8759192927826052e-18,2.9253928637957791e-09,2.3112567930718484e-12,6.9947114567733769e-13,2.8359292785507464e-17,3.5632295406448394e-12,1.9195330354127907e-14,2.6836811874130164e-17,7.2089469920539002e-07,4.3596244223656401e-17,1.3064042530250584e-17,6.6605994373275489e-10,7.1063599812837793e-11,5.9065446361275529e-12,7.8223605674405592e-10,5.5942990776077805e-10,2.6832788526951493e-17,1.7443179885364587e-14,3.3433586791475462e-14,3.2527175572473972e-14,9.1039656603314647e-16,8.3012884750984267e-16,3.4862953331356422e-17,1.0988732205607995e-12,1.1046928042446282e-16,3.415282086430637e-18,3.4155203664094774e-14,4.5988311599034876e-20,8.9799246875429708e-21,3.2252745837454856e-22,3.8720675517932045e-14,3.4815714796651244e-17,7.5396922957408647e-17,5.6078084480896743e-13,2.6868000801407182e-16,8.3988532205890456e-16,3.9641158344005293e-16,9.4362159889794105e-16,1.3632761798006857e-16,7.1606815160518071e-19,2.0016000975210519e-22,7.0843105960544311e-19,2.313501542681778e-15,2.1114230532866583e-16,5.0408172555032907e-16,3.5548237527526195e-15,1.6030552376028315e-16,4.0561108279776752e-08,5.2330347861903395e-14
3.1730271991357607e-10,0.22134099517701203,76.950000000000003,0.0,0.0,0.0,0.99926961808026993,9.4999516242495421,2.5851149837592319e-05,0.0002923575832049491,0.00024551066930373575,4.7503717339722076e-05,1.2731384149837966e-10,2.0135716751038218e-07,4.7651744020088345e-05,8.2790712059112443e-07,6.2533509184537517e-13,1.172696398714255e-09,2.2517238616294785e-08,6.8941304614285282e-05,5.9191503262186046e-07,7.4069460680192974e-15,7.06248608822577e-17,2.6829058725237376e-13,7.4144680284587405e-17,7.9885779088496336e-10,9.7716371579817752e-08,7.647151168302443e-08,7.6520791948822588e-08,3.0353725649994269e-11,1.8925806222214454e-11,3.9814156372786829e-18,3.0773638359003067e-09,2.4313765925682638e-12,7.3593028563200569e-13,3.349854693174513e-17,3.8396542503930058e-12,2.0428097413505106e-14,3.1705518515015267e-17,7.4050228054848841e-07,4.6978363622093631e-17,1.4077515343901119e-17,6.7351593380082908e-10,7.1203071111336733e-11,5.908525700633185e-12,7.9506828840642286e-10,5.836002772380722e-10,3.1700628395022441e-17,1.9029752634799453e-14,3.7398046053556084e-14,3.6360413729148405e-14,1.0455473763457193e-15,8.7373077433539392e-16,4.0902707384158293e-17,1.14812140923065e-12,1.2705811221224238e-16,4.0286599533992333e-18,3.571387605596047e-14,5.5729742827831892e-20,1.088379392459784e-20,3.9911529352006078e-22,4.1599629925689566e-14,3.637640171483259e-17,8.0119539884153032e-17,6.0312515082690374e-13,2.8898330752273326e-16,8.9127996556177129e-16,4.2637152276645901e-16,1.0173259827820862e-15,1.4577892219543199e-16,7.5633586374854382e-19,2.1579409788913153e-22,7.6174617904598678e-19,2.4882136290120038e-15,2.2456553524671175e-16,5.4011655038000773e-16,3.6514569000815478e-15,1.7184319802447877e-16,4.2768963893476514e-08,5.3644061213824352e-14
3.256881664835379e-10,0.2213409914886569,76.950000000000003,0.0,0.0,0.0,0.99925031401035458,9.4999501594431077,2.6533863558397487e-05,0.00030007719142888868,0.00025180274478398083,4.8944219392230827e-05,1.306755057037575e-10,2.0135347720113136e-07,4.8912661899062031e-05,8.4983789698694567e-07,6.4429774662520226e-13,1.2727958337187483e-09,2.375236378035362e-08,7.076563625290208e-05,6.235965656239001e-07,7.6031517531975824e-15,7.3123985649114482e-17,2.8799491963036991e-13,8.0480260076901039e-17,8.3936367298552499e-10,1.0153897646149241e-07,8.1770479675740506e-08,8.1823178893655521e-08,3.2458087472117016e-11,2.0240324967826603e-11,4.0869099968159046e-18,3.2331615194515939e-09,2.5545223407839693e-12,7.733128676005451e-13,3.9384749798613628e-17,4.1296385034195526e-12,2.1703797732277212e-14,3.7282970233986486e-17,7.6010979796631393e-07,5.0526389352543837e-17,1.5140702401555892e-17,6.8066989199036273e-10,7.1337390234232516e-11,5.9104226674008158e-12,8.0767195553101706e-10,6.0801144600708234e-10,3.72770585731818e-17,2.0711546383180649e-14,4.1705249726652581e-14,4.0521530749238255e-14,1.1962389771654929e-15,9.1844254913392216e-16,4.7774700724699195e-17,1.1979791786231844e-12,1.4558662684397711e-16,4.7308687427568997e-18,3.7292382981730169e-14,6.7183194575934965e-20,1.3123325271898642e-20,4.9102859570704308e-22,4.4600947063625394e-14,3.7956414151456328e-17,8.4978704119819424e-17,6.4733699466826845e-13,3.1018276827044262e-16,9.4453198403700222e-16,4.5765405770846528e-16,1.0944028786219729e-15,1.5561662668226471e-16,7.9782727193626261e-19,2.3214355898284221e-22,8.1740853283000732e-19,2.6706380399282846e-15,2.3838436666576381e-16,5.7758552425390078e-16,3.7480882026032284e-15,1.8379104624460393e-16,4.5035211975761531e-08,5.4957712072691098e-14
3.3407361305349977e-10,0.22134098780079858,76.950000000000003,0.0,0.0,0.0,0.99923100983177204,9.499948694570401,2.7216553505757638e-05,0.00030779646068810891,0.00025809424983981041,5.0384724615642545e-05,1.340370213733042e-10,2.0134978686584921e-07,5.0173553538262077e-05,8.7176770443344975e-07,6.6326044314762046e-13,1.3784270634950992e-09,2.5022010728276497e-08,7.258993357350208e-05,6.5610309862158017e-07,7.7993487695835424e-15,7.5657004924762197e-17,3.0854853981854656e-13,8.7166519975310889e-17,8.8075434215189308e-10,1.0538817421450295e-07,8.7273481355958159e-08,8.7329731343672096e-08,3.4643519274356582e-11,2.1605585161907028e-11,4.192402371848531e-18,3.3927853333301802e-09,2.6806935769271866e-12,8.1161891175888879e-13,4.6100665082808335e-17,4.4334741910739846e-12,2.3022719443350689e-14,4.364789262771779e-17,7.7971723859920528e-07,5.4243892837533142e-17,1.6254673874932609e-17,6.8753456143442005e-10,7.1467185914058239e-11,5.9122392168482908e-12,8.2005731277377862e-10,6.3265264317755544e-10,4.3640782479535802e-17,2.2491389381443994e-14,4.6374348818038013e-14,4.5028446068988676e-14,1.3637625628142193e-15,9.6426400343756718e-16,5.5565240181605077e-17,1.2484253154731005e-12,1.6622034004653548e-16,5.5318282660028152e-18,3.889003330705695e-14,8.0590744590481368e-20,1.5746325539978528e-20,6.0078858640127799e-22,4.7725811883397149e-14,3.9555079676693198e-17,8.9972703825666211e-17,6.9343893432417425e-13,3.3228922780224462e-16,9.9967072790179151e-16,4.902751865298653e-16,1.1748954458721558e-15,1.6584718475550101e-16,8.4055286837647065e-19,2.4921754795516105e-22,8.7544696864640357e-19,2.8608692082973021e-15,2.5259394319289342e-16,6.1649896078108535e-16,3.844717660738535e-15,1.9614558400110833e-16,4.7359848910297163e-08,5.6271302160195627e-14
3.424590596234616e-10,0.22134098411349143,76.950000000000003,0.0,0.0,0.0,0.99921170554474403,9.4999472296514966,2.789921967996686e-05,0.0003155153908026056,0.0002643852044786976,5.1825212788161426e-05,1.3739838842873212e-10,2.0134609650458021e-07,5.1434418937590675e-05,8.9369654242073542e-07,6.822229152145758e-13,1.4897373670198539e-09,2.6326296590177537e-08,7.4414196583865461e-05,6.8943456374522036e-07,7.9955371126132495e-15,7.8224033121195601e-17,3.2996208412582727e-13,9.4212831284499761e-17,9.2302198001157568e-10,1.0926256389482734e-07,9.2981893574490078e-08,9.3041827041887911e-08,3.6910568666421708e-11,2.3021930870476869e-11,4.2978927628266697e-18,3.5562346983077614e-09,2.8098898417021225e-12,8.5084843760504927e-13,5.373543750978852e-17,4.7514511377566741e-12,2.4385147174415203e-14,5.0885108620583787e-17,7.9932459019016881e-07,5.8134420207107308e-17,1.7420492356895284e-17,6.9412214835395033e-10,7.1592998884660534e-11,5.9139788545596772e-12,8.3223415442516183e-10,6.5751358077425342e-10,5.0876598434831736e-17,2.4372104848842453e-14,5.1425006514201328e-14,4.9899525701726925e-14,1.5494771637332014e-15,1.011194969324546e-15,6.4366720694957465e-17,1.2994393923247278e-12,1.8913391208663325e-16,6.4422509851073346e-18,4.0506161499672423e-14,9.6220747944501647e-20,1.8805869948207083e-20,7.3124535968737311e-22,5.0975356289554826e-14,4.1171750769851673e-17,9.5099776286000849e-17,7.4145274301184016e-13,3.5531314659324839e-16,1.0567257293981249e-15,5.2425035086177327e-16,1.2588453383755585e-15,1.7647709368762994e-16,8.8452321113829689e-19,2.6702490035982957e-22,9.358893984260496e-19,3.0589984446506428e-15,2.6718925341612068e-16,6.5686663030714051e-16,3.9413452749131008e-15,2.0890305163738683e-16,4.9742871104642066e-08,5.7584833116217059e-14
3.5084450619342347e-10,0.22134098042678002,76.950000000000003,0.0,0.0,0.0,0.99919240114949193,9.4999457647027619,2.8581862081319402e-05,0.00032323398159241735,0.00027067562499253684,5.3265667402830198e-05,1.4075960679197227e-10,2.0134240611736962e-07,5.2695258096950329e-05,9.1562441043886079e-07,7.0118494552938987e-13,1.6068739712230361e-09,2.7665338463503501e-08,7.6238425291701376e-05,7.2359089310767911e-07,8.1917167777258366e-15,8.0825184616983628e-17,3.5224589918943423e-13,1.0162856347613276e-16,9.6615883707760078e-10,1.1316081795173277e-07,9.8897020637104906e-08,9.8960771139328633e-08,3.9259754403037765e-11,2.4489688030172119e-11,4.4033811701963058e-18,3.7235090370369861e-09,2.9421106772998903e-12,8.9100146396453739e-13,6.2384868843086919e-17,5.0838571153304926e-12,2.5791362382149202e-14,5.9085805276226184e-17,8.1893184105054245e-07,6.2201492475123155e-17,1.8639212914272818e-17,7.0044434456724188e-10,7.1715294761675685e-11,5.9156449215684506e-12,8.4421183501934592e-10,6.8258443206336876e-10,5.9075666289227582e-17,2.6356510728832356e-14,5.6877397746060482e-14,5.5153580210862409e-14,1.7548112122476483e-15,1.0592352794164596e-15,7.4277853393673613e-17,1.3510017384150011e-12,2.145113911221506e-16,7.4736810138918658e-18,4.2140126680738582e-14,1.1436985805923394e-19,2.2360720812839657e-20,8.8560998165775892e-22,5.4350661517736888e-14,4.2805803896410251e-17,1.0035811389087759e-16,7.9139943824262898e-13,3.7926462201528198e-16,1.1157266987805456e-15,5.5959445632030306e-16,1.3462927601324006e-15,1.8751289428265048e-16,9.2974892277272556e-19,2.8557414421203857e-22,9.9876283514525241e-19,3.2651140598133358e-15,2.8216514866704343e-16,6.9869778839287852e-16,4.0379710455337104e-15,2.2205943910633124e-16,5.2184274985034858e-08,5.8898306503702136e-14
3.592299527633853e-10,0.2213409767407013,76.950000000000003,0.0,0.0,0.0,0.99917309664623766,9.4999442997375265,2.926448071010964e-05,0.00033095223287762389,0.00027696552464194664,5.4706074983357056e-05,1.4412067638491109e-10,2.0133871570426316e-07,5.3956071016243799e-05,9.3755130797786121e-07,7.2014635669096283e-13,1.7299840546070617e-09,2.9039253414962226e-08,7.8062619704648707e-05,7.5857201880435981e-07,8.387887760360012e-15,8.3460573760846862e-17,3.7541005409010575e-13,1.0942308442049645e-16,1.0101572321415876e-09,1.1708167829638364e-07,1.0502009810266828e-07,1.0508779999563228e-07,4.1691567894709848e-11,2.6009165397516638e-11,4.5088675943993696e-18,3.8946077740406961e-09,3.0773556273908012e-12,9.3207800899563789e-13,7.2151695577544225e-17,5.4309778574322928e-12,2.72416436476198e-14,6.834780249691869e-17,8.3853898002841462e-07,6.6448605714431846e-17,1.9911883140357408e-17,7.0651234907300691e-10,7.1834475030187198e-11,5.9172406037797847e-12,8.5599928903478092e-10,7.0785581084903609e-10,6.8335775928923431e-17,2.8447419475612354e-14,6.2752208768055959e-14,6.0809862705009378e-14,1.9812640988032848e-15,1.1083847668754158e-15,8.5403894032362956e-17,1.4030934116343541e-12,2.4254645646083473e-16,8.6385338546772592e-18,4.3791311711319412e-14,1.3536514069294131e-19,2.6475767187663752e-20,1.0674886943949489e-21,5.785276040623827e-14,4.4456638619214461e-17,1.0574586974309725e-16,8.4329930981398881e-13,4.041534017866073e-16,1.1767035207085763e-15,5.9632189236109515e-16,1.4372765190045486e-15,1.9896117038807869e-16,9.7624068900908256e-19,3.0487351138011152e-22,1.0640934282708461e-18,3.4793014830024915e-15,2.9751635967305494e-16,7.4200120276752e-16,4.1345949730055102e-15,2.3561050934247635e-16,5.4684056992135296e-08,6.0211723813144065e-14
3.676153993333472e-10,0.22134097305528583,76.950000000000003,0.0,0.0,0.0,0.9991537920352026,9.4999428347666512,2.9947075566632117e-05,0.00033867014447834537,0.0002832549142158882,5.6146424524605289e-05,1.4748159712920249e-10,2.0133502526530513e-07,5.521685769537415e-05,9.5947723452777721e-07,7.3910700382882342e-13,1.8592147503296163e-09,3.044815848217375e-08,7.9886779830276594e-05,7.9437787291321709e-07,8.5840500559505603e-15,8.6130314874644652e-17,3.9946435196155258e-13,1.1760576058209945e-16,1.0550095516721567e-09,1.2102395259627255e-07,1.1135229637850265e-07,1.1142408477673979e-07,4.4206474637818739e-11,2.7580655447498191e-11,4.6143520358737603e-18,4.0695303357007209e-09,3.2156242371160262e-12,9.7407809019454986e-13,8.3145868144591604e-17,5.7930970736848397e-12,2.8736266937314534e-14,7.8775823450807463e-17,8.5814599647950437e-07,7.0879231230809968e-17,2.1239543207026296e-17,7.1233688874258429e-10,7.1950886409110608e-11,5.9187689406278361e-12,8.6760504972377135e-10,7.3331875169733742e-10,7.8761617502677248e-17,3.0647637867803292e-14,6.9070636749148942e-14,6.6888066853196021e-14,2.2304077188633594e-15,1.1586432654009731e-15,9.7856871692929163e-17,1.4556961715260159e-12,2.734426617321276e-16,9.9501368591702936e-18,4.5459122312683451e-14,1.5956628225476492e-19,3.1222485913863449e-20,1.2809192952298167e-21,6.1482639565682618e-14,4.6123676742590802e-17,1.1126116290923416e-16,8.9717194676476962e-13,4.2998889692353769e-16,1.2396862508238537e-15,6.3444655139854785e-16,1.5318340784310282e-15,2.1082854835956151e-16,1.0240092575176218e-18,3.2493094855532189e-22,1.1319064978964502e-18,3.7016433755624729e-15,3.1323751215731591e-16,7.8678517884261305e-16,4.231217057744361e-15,2.495518202357534e-16,5.7242213577559317e-08,6.1525086466687744e-14
3.843862924732709e-10,0.22134096568653983,76.950000000000003,0.0,0.0,0.0,0.99911518249067655,9.4999399048415132,3.1312193964052632e-05,0.00035410494790701004,0.00029583219637298167,5.9026915386909583e-05,1.5420299175955622e-10,2.0132764431001355e-07,5.7738352332759155e-05,1.0033261726205718e-06,7.7702555711146209e-13,2.1366262993214058e-09,3.3371406976807777e-08,8.3534997249507233e-05,8.684634945920781e-07,8.976348567757208e-15,9.1573310157661282e-17,4.5028132453310787e-13,1.3517303819999595e-16,1.1472458448332982e-09,1.2896828223162175e-07,1.2464843102373613e-07,1.2472880061264958e-07,4.948730816529795e-11,3.0880767033847052e-11,4.8253149723682036e-18,4.4308446477416458e-09,3.5012306233267307e-12,1.06084892779934e-12,1.092938098937638e-16,6.563455731395111e-12,3.1859631672189191e-14,1.0358498279015972e-16,8.9735962160767577e-07,8.0304781514096982e-17,2.4063956751623195e-17,7.2329623655281349e-10,7.2176559235749202e-11,5.9216350493547629e-12,8.9030372317157802e-10,7.8478545128833715e-10,1.0356539430913735e-16,3.5387201425304941e-14,8.3125684475020864e-14,8.0391205850067452e-14,2.803426461173893e-15,1.262486633117979e-15,1.2722699461212843e-16,1.562365345138061e-12,3.4468353646521513e-16,1.3071711528940494e-17,4.8842352441253338e-14,2.1920215677588515e-19,4.2932761984750652e-20,1.82098491895361e-21,6.9129466109500961e-14,4.9504156777779131e-17,1.226666956354693e-16,1.0109105215357208e-12,4.8453606706002772e-16,1.3717904941038121e-15,7.1494073098843374e-16,1.7318140229180467e-15,2.3584732435397022e-16,1.1234200948660617e-18,3.6735045581549136e-22,1.2750773931501825e-18,4.1711080178098567e-15,3.4576770375160249e-16,8.8082586659538047e-16,4.424455700597055e-15,2.7858648981334427e-16,6.2533636329679569e-08,6.4151653174475316e-14
3.994800962992022e-10,0.2213409590571472,76.950000000000003,0.0,0.0,0.0,0.99908043353421561,9.4999372679623466,3.2540719223533089e-05,0.00036799510746810964,0.0003071500778711201,6.1619084477631657e-05,1.6025173708072743e-10,2.0132100136228728e-07,6.0007607764081036e-05,1.0427868910059275e-06,8.1114866545846121e-13,2.4087043838398955e-09,3.6123170389468429e-08,8.6818275738716644e-05,9.3796044352171685e-07,9.3293874729331927e-15,9.6590635974028048e-17,4.9915417183292964e-13,1.5240501940638348e-16,1.233103916086669e-09,1.3618068017047549e-07,1.3734066937090252e-07,1.3742923094596096e-07,5.4528422845489284e-11,3.4031380683192992e-11,5.0151748385931022e-18,4.7690992920129828e-09,3.768612753491308e-12,1.1421013374759951e-12,1.3828515042502508e-16,7.3108785362157977e-12,3.4825032204839321e-14,1.3110259995375579e-16,9.3265136788124065e-07,8.9449711883672349e-17,2.6804279073092284e-17,7.3242562850691728e-10,7.2372809359605841e-11,5.9240119879040554e-12,9.101891475031737e-10,8.3167864753125511e-10,1.3107676893328403e-16,4.0054683724046282e-14,9.7515494175033531e-14,9.4193520928968027e-14,3.4140535625351083e-15,1.3597368244748962e-15,1.5946887969273509e-16,1.6599459974050974e-12,4.2083823707682072e-16,1.6536855525988763e-17,5.1938595994496343e-14,2.8819841925934366e-19,5.6501849706792179e-20,2.4657130850184269e-21,7.6457640947190684e-14,5.25966308941372e-17,1.3334845307392803e-16,1.1202051626053577e-12,5.3695423505596742e-16,1.4978494261645368e-15,7.9229382326449566e-16,1.9243683979144561e-15,2.5986487642630006e-16,1.2173655606286834e-18,4.0819485901571865e-22,1.4126594343696948e-18,4.6222908526521388e-15,3.7625450710949219e-16,9.7060068686071236e-16,4.5983641809723256e-15,3.060042565753688e-16,6.7495522403200307e-08,6.6515389282875973e-14
4.145739001251335e-10,0.22134095243019306,76.950000000000003,0.0,0.0,0.0,0.99904568423199058,9.4999346311610928,3.3769167465453297e-05,0.0003818841636557435,0.0003184664017700718,6.4210967098684917e-05,1.6629999891686441e-10,2.0131435833149677e-07,6.2276778175779577e-05,1.0822444554570181e-06,8.4526800274267105e-13,2.7028996328216409e-09,3.8990120745301397e-08,9.0101443251620436e-05,1.0101284553863324e-06,9.6823981611457826e-15,1.017210389118361e-16,5.5105251297621117e-13,1.7104024048580699e-16,1.3216133277048092e-09,1.43446572262722e-07,1.5072602473566244e-07,1.5082322616047743e-07,5.9844950357273923e-11,3.7354405112180434e-11,5.2050282874075046e-18,5.1197342909797222e-09,4.045784533112184e-12,1.2263462466879698e-12,1.7332254283528032e-16,8.1112176222460727e-12,3.7938294947702357e-14,1.643712137919641e-16,9.6794257217893331e-07,9.9242093913493374e-17,2.9738611462976218e-17,7.4091345092187857e-10,7.2563705649229835e-11,5.9262120851969971e-12,9.2960207545914388e-10,8.7907039683183815e-10,1.6433752106528719e-16,4.5119705828465658e-14,1.1369559151341761e-13,1.0968906795355158e-13,4.1261202767294364e-15,1.460577649603623e-15,1.9808610053348964e-16,1.7589283163930857e-12,5.0990570420871642e-16,2.0730842373744746e-17,5.5080422741186396e-14,3.7492065373500084e-19,7.358376917054017e-20,3.2995293541805242e-21,8.4213264171069796e-14,5.5733544552362357e-17,1.4441310999181463e-16,1.2361668271729376e-12,5.925720019671939e-16,1.6308824119459157e-15,8.743691303426159e-16,2.1290281422368314e-15,2.8534525215231336e-16,1.3156177255910437e-18,4.5160703761230412e-22,1.5586439190611334e-18,5.1010643664534724e-15,4.0785298714371986e-16,1.0652829835860353e-15,4.7722666969999102e-15,3.3461000027947974e-16,7.2646487180778054e-08,6.8878967668871093e-14
