Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H11(22),C7H9(5),C7H9O2(68),S(66),C7H10(18),C7H10(153),C7H10(19),C7H9O2(67),C7H10(146),S(105),C7H10(65),C7H8(58),S(109)
1.695071194543939e-14,0.19920122442970245,76.950000000000003,0.0,0.0,0.0,0.99999619437302578,9.499999999966164,2.6666235314235043e-08,4.4811905856163546e-07,4.4812995185552325e-07,9.348011489275544e-14,2.2365812925308921e-11,2.771637305723829e-06,2.1212440463148205e-08,4.0812153094885545e-08,1.1379038990657488e-11,4.901374879165266e-08,1.4229905753732617e-19,2.2420412369403008e-12,4.4762960537678957e-20,7.68382989329487e-21
1.870260269749325e-14,0.1992012244296858,76.950000000000003,0.0,0.0,0.0,0.99999580124825804,9.4999999999588418,2.9422239285893155e-08,4.9443033715806452e-07,4.9444362611017786e-07,1.031614286707791e-13,2.722564918385688e-11,3.0501161031604677e-06,2.5778801997864724e-08,4.495189979999138e-08,1.3833535715316714e-11,5.9564845436205409e-08,1.7322777089358734e-19,2.7266319637013316e-12,6.0128399210564043e-20,1.0326042324239639e-20
2.220638420160097e-14,0.1992012244296476,76.950000000000003,0.0,0.0,0.0,0.99999501510599254,9.4999999999420552,3.4934243861941702e-08,5.8705135435816173e-07,5.8707015946480745e-07,1.225238857956627e-13,3.8376074214760737e-11,3.6026902424934448e-06,3.621630156929924e-08,5.3188049064515818e-08,1.9448443760654648e-11,8.3681873473822419e-08,2.441930551063375e-19,3.8360875988855582e-12,1.0065705089853006e-19,1.730169669715922e-20
2.571016570570869e-14,0.19920122442960286,76.950000000000003,0.0,0.0,0.0,0.99999422910567848,9.4999999999224283,4.0446243948954395e-08,6.7967031901787625e-07,6.7969561249813541e-07,1.4188611710643306e-13,5.1433408051336418e-11,4.1494708583426365e-06,4.8378296299097412e-08,6.1366742164413701e-08,2.599804174369604e-11,1.1178354423349927e-07,3.2729730360563166e-19,5.1316170319779323e-12,1.5622930688932072e-19,2.6877984055199186e-20
2.9213947209816413e-14,0.19920122442955163,76.950000000000003,0.0,0.0,0.0,0.99999344324603612,9.499999999899968,4.5958239547710251e-08,7.7228723207657597e-07,7.7231999301482371e-07,1.6124812420348096e-13,6.6396737620241021e-11,4.6905186889174869e-06,6.2246705413604775e-08,6.948837987370688e-08,3.3474551291323407e-11,1.4382808026991473e-07,4.2253470396632742e-19,6.6120771505703812e-12,2.2922176722349195e-19,3.9471097043805477e-20
3.2717728713924134e-14,0.1992012244294941,76.950000000000003,0.0,0.0,0.0,0.99999265752579813,9.4999999998746869,5.1470230658981307e-08,8.6490209447295646e-07,8.6494330875458147e-07,1.8060990869367654e-13,8.3265150284303313e-11,5.2258938356670969e-06,7.7803637692363983e-08,7.7553360170947927e-08,4.1870258747513381e-11,1.7977414211946626e-07,5.2989944653985588e-19,8.2763328154872789e-12,3.22011848287509e-19,5.5498827693027173e-20
3.9725291722139574e-14,0.19920122442935967,76.950000000000003,0.0,0.0,0.0,0.99999108649852286,9.4999999998156799,6.2494199422122295e-08,1.0501256710301958e-06,1.050186776540594e-06,2.1933281629433537e-13,1.227135765295296e-10,6.2798633393908675e-06,1.1391244280708802e-07,9.3514926582182457e-08,6.1388733142397391e-11,2.6320764800154285e-07,7.8098773361053516e-19,1.2151729762757395e-11,5.7649861908705165e-19,9.9537300032619329e-20
4.6732854730355015e-14,0.1992012244291998,76.950000000000003,0.0,0.0,0.0,0.99998951601394725,9.4999999997454818,7.3518150244415591e-08,1.2353410561858061e-06,1.2354260764951818e-06,2.5805485260211898e-13,1.697713944068535e-10,7.3118476974602613e-06,1.5656529805813623e-07,1.0925457005331707e-07,8.4493029705847079e-11,3.6176193277500365e-07,1.080515743120959e-18,1.6748884125253607e-11,9.38725279408558e-19,1.6236768197698841e-19
5.516590756004145e-14,0.19920122442897373,76.950000000000003,0.0,0.0,0.0,0.99998762676462993,9.4999999996462492,8.6784587227070518e-08,1.4582224053451877e-06,1.4583416135379499e-06,3.0465265068125254e-13,2.3648017968085973e-10,8.5252600851111785e-06,2.1637786724842553e-07,1.2790613148867878e-07,1.1696733321898435e-10,4.9996570213896261e-07,1.5051310505215662e-18,2.3225672275175524e-11,1.5444493153676536e-18,2.6770886900533508e-19
6.359896038972788e-14,0.19920122442871127,76.950000000000003,0.0,0.0,0.0,0.99998573827060189,9.4999999995310205,1.000509982460803e-07,1.6810919153895956e-06,1.6812513029751476e-06,3.5124922633289821e-13,3.1418583111302405e-10,9.7082775073032265e-06,2.8523769768298552e-07,1.4624605922058723e-07,1.5444699442311796e-10,6.5907421306844219e-07,1.9997500021245242e-18,3.0719887483512056e-11,2.3670159963491102e-18,4.1116416260865618e-19
7.203201321941431e-14,0.19920122442841254,76.950000000000003,0.0,0.0,0.0,0.99998385051564143,9.4999999993998969,1.1331738331135872e-07,1.9039495993230174e-06,1.9041552448114933e-06,3.9784460059993311e-13,4.0287567946205518e-10,1.0861661269198363e-05,3.6291816124494782e-07,1.6427955945080499e-07,1.9683234326838143e-10,8.3856381851480581e-07,2.5642919483115062e-18,3.9216680274389934e-11,3.4396764137561031e-18,5.9876109027338447e-19
8.046506604910075e-14,0.19920122442807794,76.950000000000003,0.0,0.0,0.0,0.99998196348388924,9.4999999992529958,1.2658374243260694e-07,2.1267954701277266e-06,2.1270535370602048e-06,4.4443879364760558e-13,5.0253707004521171e-10,1.198615360613849e-05,4.491983065926532e-07,1.8201175140420105e-07,2.4402569405411885e-10,1.0379239881892583e-06,3.1986763321407232e-18,4.8701449246442398e-11,4.7957091115700131e-18,8.3658044986374615e-19
8.889811887878719e-14,0.19920122442770766,76.950000000000003,0.0,0.0,0.0,0.99998007715984094,9.4999999990904236,1.3985007561931791e-07,2.349629540764445e-06,2.3499462757829858e-06,4.9103182523916983e-13,6.1315736273482734e-10,1.3082478167005892e-05,5.4386271527108077e-07,1.9944766878958187e-07,2.9593130559718041e-10,1.2566569760938396e-06,3.9028226893248003e-18,5.9159836906058218e-11,6.4684200604586592e-18,1.1307562145710505e-18
9.733117170847363e-14,0.19920122442730184,76.950000000000003,0.0,0.0,0.0,0.99997819152833867,9.499999998912287,1.5311638288078143e-07,2.5724518241725475e-06,2.5728335551283018e-06,5.3762371603988087e-13,7.3472393191897843e-10,1.4151340469442243e-05,6.4670136620056466e-07,2.1659226121353466e-07,3.524553431187425e-10,1.4942775074089779e-06,4.6766506479804514e-18,7.0577725634665662e-11,8.4911427213047575e-18,1.4874754542166098e-18
1.0576422453816007e-13,0.19920122442686086,76.950000000000003,0.0,0.0,0.0,0.99997630657456316,9.4999999987186907,1.663826642260882e-07,2.7952623332701813e-06,2.7957154673703127e-06,5.8421448601016033e-13,8.6722416652081651e-10,1.5193428368555517e-05,7.5750949615031381e-07,2.3345039560541338e-07,4.1350583945436533e-10,1.7503124561035331e-06,5.5200799287515045e-18,8.2941233624224787e-11,1.0897237959001208e-17,1.9129782302981176e-18
1.141972773678465e-13,0.19920122442638485,76.950000000000003,0.0,0.0,0.0,0.99997442228402555,9.4999999985097343,1.7964891966413484e-07,3.0180610809545013e-06,3.0185921029448616e-06,6.3080415122813882e-13,1.0106454699245275e-09,1.6209412475851621e-05,8.7608747502931904e-07,2.5002685756551477e-07,4.7899265923368104e-10,2.0243005567818967e-06,6.4330303443374419e-18,9.6236711031829874e-11,1.3720094191811983e-17,2.4135575332968123e-18
1.2263033019753295e-13,0.19920122442587412,76.950000000000003,0.0,0.0,0.0,0.99997253864255975,9.4999999982855243,1.9291514920362734e-07,3.2408480801017336e-06,3.241463550488228e-06,6.7739272903466539e-13,1.1649752600497932e-09,1.7199946628321814e-05,1.0022406662465715e-06,2.6632635277662638e-07,5.4882746024503138e-10,2.3157920820322387e-06,7.4154217999675587e-18,1.104507359535251e-10,1.6993127162905986e-17,2.9955591532319153e-18
1.310633830272194e-13,0.1992012244253289,76.950000000000003,0.0,0.0,0.0,0.99997065563631671,9.4999999980461531,2.061813528530869e-07,3.4636233435674861e-06,3.4643298968696395e-06,7.239802455710305e-13,1.330200969188613e-09,1.8165668251181553e-05,1.1357793187296957e-06,2.8235350825753111e-07,6.229236610899906e-10,2.6243485929247038e-06,8.4671742923625191e-18,1.2557011084896453e-10,2.0749780314232934e-17,3.665381657514589e-18
1.3949643585690583e-13,0.19920122442474933,76.950000000000003,0.0,0.0,0.0,0.99996877325175471,9.4999999977917273,2.1944753062085248e-07,3.6863868841867651e-06,3.6871912272298344e-06,7.7056671434093401e-13,1.5063100441272155e-09,1.9107198826105223e-05,1.2765184275389889e-06,2.9811287376078054e-07,7.0119640275598104e-10,2.9495426169461361e-06,9.5882079105097426e-18,1.4158185855451277e-10,2.5023524435380573e-17,4.4294762404335476e-18
1.4792948868659227e-13,0.19920122442413574,76.950000000000003,0.0,0.0,0.0,0.99996689147563322,9.4999999975223357,2.327136825150848e-07,3.909138714774139e-06,3.9100476250143649e-06,8.1715213931419785e-13,1.6932899461107775e-09,2.0025144272885026e-05,1.424277620253762e-06,3.1360892303162368e-07,7.8356251544500421e-10,3.2909573854842956e-06,1.0778442835438745e-17,1.5847321869241718e-10,2.9847857709040219e-17,5.2943466439006653e-18
1.563625415162787e-13,0.1992012244234882,76.950000000000003,0.0,0.0,0.0,0.99996501029500617,9.4999999972380706,2.4597980854377093e-07,4.1318788481239071e-06,4.1328991720084405e-06,8.6373655562621064e-13,1.8911281508254238e-09,2.0920095355863115e-05,1.5788810359840902e-06,3.2884605511253878e-07,8.6994048382954924e-10,3.6481865542723484e-06,1.2037799340107834e-17,1.7623164394989383e-10,3.5256305714982095e-17,6.2665490701221291e-18
1.6479559434596515e-13,0.199201224422807,76.950000000000003,0.0,0.0,0.0,0.99996312969721546,9.4999999969390299,2.5924590871472849e-07,4.3546072970103231e-06,4.3557459483661544e-06,9.1032001085364977e-13,2.099812148281741e-09,2.1792628001078272e-05,1.7401572309614912e-06,3.4382859548581783e-07,9.6025041798442687e-10,4.020833985246631e-06,1.3366197788662473e-17,1.9484479682017245e-10,4.1282421678428211e-17,7.3526921395513987e-18
1.732286471756516e-13,0.19920122442209237,76.950000000000003,0.0,0.0,0.0,0.99996124966988387,9.4999999966253021,2.7251198303560899e-07,4.5773240741876509e-06,4.5785880326481059e-06,9.5690246210481678e-13,2.3193294429067926e-09,2.264330374781585e-05,1.9079390441197367e-06,3.5856079744376658e-07,1.0544140159845278e-09,4.4085134359576071e-06,1.4763558637017599e-17,2.1430054569425524e-10,4.7959786195025327e-17,8.5594367539127942e-18
1.8166170000533803e-13,0.19920122442134447,76.950000000000003,0.0,0.0,0.0,0.99995937020090975,9.4999999962969763,2.8577803151390253e-07,4.800029192390432e-06,4.8014255018456501e-06,1.0034838532434789e-12,2.5496675533776026e-09,2.3472669992633793e-05,2.0820635244524001e-06,3.7304684308415072e-07,1.152354539710365e-09,4.8108483917221748e-06,1.622980243179886e-17,2.3458696202167038e-10,5.5322007600549e-17,9.8934960777713632e-18
1.9009475283502447e-13,0.1992012244205635,76.950000000000003,0.0,0.0,0.0,0.99995749127845901,9.4999999959541395,2.990440541569398e-07,5.0227226643334593e-06,5.0242584314198463e-06,1.0500644242497187e-12,2.7908140127863799e-09,2.4281260470119269e-05,2.2623717878992563e-06,3.872908447239137e-07,1.2539967757034865e-09,5.2274717349453105e-06,1.7764849811405492e-17,2.5569231627808989e-10,6.3402721509991404e-17,1.136163536849283e-17
1.985278056647109e-13,0.19920122441974975,76.950000000000003,0.0,0.0,0.0,0.99995561289095991,9.4999999955968821,3.1231005097189581e-07,5.2454045027119433e-06,5.2470868953306864e-06,1.0966442787748378e-12,3.0427563686010599e-09,2.5069595569268402e-05,2.4487089231652038e-06,4.0129684601622938e-07,1.3592670064812693e-09,5.6580255275052101e-06,1.9368621505746693e-17,2.7760507477919082e-10,7.2235590867147076e-17,1.2970671900057238e-17
2.0696085849439735e-13,0.19920122441890326,76.950000000000003,0.0,0.0,0.0,0.99995373502709517,9.4999999952252843,3.2557602196579311e-07,5.4680747202016311e-06,5.469910966068575e-06,1.1432227747577238e-12,3.3054821826441852e-09,2.5838182682034988e-05,2.6409238879629688e-06,4.1506882312837329e-07,1.4680929797845293e-09,6.102160771011628e-06,2.1041038336085447e-17,3.0031389632103629e-10,8.1854305950720202e-17,1.4727474878206794e-17
2.153939113240838e-13,0.19920122441802435,76.950000000000003,0.0,0.0,0.0,0.99995185767580019,9.4999999948394311,3.3884196714550689e-07,5.6907333294590653e-06,5.6927307146751089e-06,1.1897998511689104e-12,3.5789790309413816e-09,2.6587516416802589e-05,2.8388694454660355e-06,4.2861068566348855e-07,1.5804038865959611e-09,6.5595372599739992e-06,2.27820212141133e-17,3.2380762955099182e-10,9.229258470220684e-17,1.663896541597501e-17
2.2382696415377023e-13,0.19920122441711313,76.950000000000003,0.0,0.0,0.0,0.99994998082625386,9.4999999944394009,3.5210788651776641e-07,5.9133803431215962e-06,5.9155462107789671e-06,1.2363773579443887e-12,3.8632345038435418e-09,2.7318079047578519e-05,3.0424020305907875e-06,4.4192627801605602e-07,1.696130324030609e-09,7.0298232728328627e-06,2.4591491142777757e-17,3.4807530910149816e-10,1.0358417237327655e-16,1.8712116383342019e-17
2.3226001698345667e-13,0.19920122441616978,76.950000000000003,0.0,0.0,0.0,0.99994810446787574,9.4999999940252788,3.6537378008916075e-07,6.1360157738076643e-06,6.1383575226159838e-06,1.2829551112568924e-12,4.1582362058149026e-09,2.8030340639976622e-05,3.2513817124936314e-06,4.5501938011146655e-07,1.8152042793057886e-09,7.5126954853057024e-06,2.6469369214812812e-17,3.7310615348068847e-10,1.1576284200017109e-16,2.0953952411400616e-17
2.406930698131431e-13,0.19920122441519453,76.950000000000003,0.0,0.0,0.0,0.99994622859031823,9.4999999935971413,3.7863964786613888e-07,6.3586396341167194e-06,6.3611647170730168e-06,1.3295284586215874e-12,4.4639717556552084e-09,2.8724759566532967e-05,3.4656720411696982e-06,4.678937088796579e-07,1.9375590884180708e-09,8.0078386159378313e-06,2.8415576614046892e-17,3.9888956086908528e-10,1.2886239380024282e-16,2.3371549696318793e-17
2.491261226428295e-13,0.19920122441418756,76.950000000000003,0.0,0.0,0.0,0.99994435318346109,9.4999999931550665,3.9190548985501397e-07,6.5812519366293617e-06,6.5839678597022508e-06,1.3760986288324146e-12,4.7804287864567594e-09,2.9401782764590344e-05,3.6851399706848308e-06,4.8055291923920507e-07,2.0631294115898119e-09,8.514945248722167e-06,3.0430034615475898e-17,4.2541510631272765e-10,1.4291665522459503e-16,2.5972035925888744e-17
2.575591754725159e-13,0.19920122441314897,76.950000000000003,0.0,0.0,0.0,0.99994247823740556,9.4999999926991343,4.0517130606196559e-07,6.8038526939074743e-06,6.8067670147432458e-06,1.4226779184787508e-12,5.1075949455796015e-09,3.0061846034069108e-05,3.9096557705340546e-06,4.9300060515826128e-07,2.1918512061313634e-09,9.0337156282840804e-06,3.2512664585327529e-17,4.5267253869708351e-10,1.5795948096856986e-16,2.8762590197403234e-17
2.6599222830220233e-13,0.19920122441207902,76.950000000000003,0.0,0.0,0.0,0.99994060374247418,9.499999992229414,4.1843709649304431e-07,7.0264419184944733e-06,7.0295622451669906e-06,1.4692603202405564e-12,5.4454578944624961e-09,3.0705374144769099e-05,4.1390929936996816e-06,5.0524030034257032e-07,2.3236617118665638e-09,9.5638575860764288e-06,3.4663387978855233e-17,4.8065177878473629e-10,1.7402475338531323e-16,3.1750443012079133e-17
2.7442528113188874e-13,0.19920122441097782,76.950000000000003,0.0,0.0,0.0,0.99993872968919972,9.4999999917459803,4.3170286115417359e-07,7.2490196229152807e-06,7.2523536127215612e-06,1.5158138577959501e-12,5.7940053087800446e-09,3.1332781299688734e-05,4.37332833872859e-06,5.1727547960895337e-07,2.4584994132338516e-09,1.0105086221695239e-05,3.6882126340952797e-17,5.0934291529775843e-10,1.9114638204515951e-16,3.4942876108944842e-17
2.8285833396157516e-13,0.19920122440984553,76.950000000000003,0.0,0.0,0.0,0.99993685606832572,9.4999999912489113,4.4496860005115306e-07,7.4715858196765516e-06,7.4751411778431751e-06,1.5623843296650294e-12,6.1532248782857614e-09,3.1944471247798363e-05,4.6122416161615544e-06,5.2910955956976634e-07,2.5963040245786502e-09,1.0657123825311305e-05,3.9168801308802349e-17,5.3873620296553387e-10,2.0935830406677641e-16,3.8347222445046289e-17
2.9129138679126157e-13,0.19920122440868235,76.950000000000003,0.0,0.0,0.0,0.99993498287079863,9.4999999907382726,4.5823431318966123e-07,7.6941405212667024e-06,7.6979249997605705e-06,1.6090204410859144e-12,6.5231043068875376e-09,3.2540837622525543e-05,4.855715647771595e-06,5.407458997467899e-07,2.7370164607343197e-09,1.1219699644850261e-05,4.1523334609954096e-17,5.6882205934761928e-10,2.2869448387304633e-16,4.1970866068149786e-17
2.99724439620948e-13,0.19920122440748841,76.950000000000003,0.0,0.0,0.0,0.99993311008776453,9.4999999902141354,4.7150000057525767e-07,7.9166837401560614e-06,7.920705136716951e-06,1.6555736400407489e-12,6.9036313125777213e-09,3.3122264159171851e-05,5.1036362018425776e-06,5.5218780346462404e-07,2.8805788153396943e-09,1.1792549736447285e-05,4.3945648054796943e-17,5.9959106228557434e-10,2.4918891331112957e-16,4.5821242056230892e-17
3.081574924506344e-13,0.19920122440626395,76.950000000000003,0.0,0.0,0.0,0.99993123771056192,9.4999999896765743,4.8476566221338523e-07,8.1392154887968736e-06,8.1434816456361042e-06,1.7020635499856739e-12,7.2947936275486189e-09,3.3689125065379211e-05,5.3558918828873041e-06,5.634385190239949e-07,3.0269343293502902e-09,1.2375416709629653e-05,4.6435663549485616e-17,6.3103394655634243e-10,2.7087561130815303e-16,4.9905836371749222e-17
3.165905452803208e-13,0.19920122440500895,76.950000000000003,0.0,0.0,0.0,0.99992936573072,9.4999999891256461,4.9803129810937309e-07,8.3617357796234419e-06,8.3662545820592868e-06,1.7487599058528522e-12,7.696578998113177e-09,3.4241785196952914e-05,5.6123740793078824e-06,5.7450124049851744e-07,3.1760273723431842e-09,1.2968049606380771e-05,4.8993303099029287e-17,6.6314160159971461e-10,2.9378862400775235e-16,5.4232185806250139e-17
3.2502359811000723e-13,0.1992012244037238,76.950000000000003,0.0,0.0,0.0,0.99992749413995163,9.499999988561429,5.1129690826843892e-07,8.5842446250522275e-06,8.5890240010502693e-06,1.7953004975273376e-12,8.1089751846889137e-09,3.4780600298531921e-05,5.8729768917521234e-06,5.8537910865644552e-07,3.3278034195710576e-09,1.3570203735600404e-05,5.1618488777272403e-17,6.9590506888926579e-10,3.1796202475518365e-16,5.8807877895653114e-17
3.3345665093969364e-13,0.19920122440240842,76.950000000000003,0.0,0.0,0.0,0.99992562293015286,9.4999999879839834,5.2456249269569243e-07,8.8067420374820192e-06,8.8117899562241178e-06,1.841680506292481e-12,8.5319699617182536e-09,3.5305917171048014e-05,6.1375970832636881e-06,5.9607521173319222e-07,3.4822090339563951e-09,1.4181640557921611e-05,5.4311142758072276e-17,7.2931553972897583e-10,3.4342991423601741e-16,6.3640550865309141e-17
3.4104639848641143e-13,0.19920122440119892,76.950000000000003,0.0,0.0,0.0,0.99992393916050826,9.4999999874530232,5.3650149668365797e-07,9.006979943688117e-06,9.0122763973382405e-06,1.8837092138580882e-12,8.9217169627322075e-09,3.5767440952357593e-05,6.3791068877773761e-06,6.0554880610499818e-07,3.6233790617542262e-09,1.473967809637868e-05,5.6792152503199375e-17,7.5993099000783903e-10,3.6748600890667331e-16,6.8216028972320788e-17
3.486361460331292e-13,0.1992012243999653,76.950000000000003,0.0,0.0,0.0,0.99992225568736881,9.4999999869114475,5.4844047983648484e-07,9.2072086082077819e-06,9.2127601128913263e-06,1.9256229641718884e-12,9.3200300379515409e-09,3.6218545678833179e-05,6.6237176079280955e-06,6.1487980947458224e-07,3.7665991516157215e-09,1.5304880721417309e-05,5.9327691998720498e-17,7.9105728195185687e-10,3.9264318100586286e-16,7.3011529046315617e-17
3.56225893579847e-13,0.19920122439870758,76.950000000000003,0.0,0.0,0.0,0.99992057250518673,9.4999999863593025,5.6037944215768115e-07,9.4074280400433071e-06,9.4132411396822776e-06,1.9675262786996716e-12,9.7269003040846142e-09,3.6659466518948292e-05,6.8713592379150372e-06,6.2407036757812281e-07,3.9118325190742101e-09,1.5877086677596413e-05,6.1917704699519181e-17,8.2268829517012069e-10,4.1892634649288549e-16,7.8032724303452976e-17
