Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56)
9.282868631402152e-09,0.20974770601871295,76.950000000000003,0.0,0.0,0.0,0.99992081966084023,9.4999695611118131,5.2896299829187477e-06,3.6228295911242693e-05,6.897657452718097e-06,2.9883545593253236e-05,8.0702924165350546e-11,1.3554313162461968e-11,6.9306575853969743e-08,5.5331874706404394e-07,1.6402899842487487e-12,1.9415011169907703e-09,1.6961636322048469e-09,4.7339982281001354e-08,2.0751135363697851e-07
9.311740049465104e-09,0.20974770578607507,76.950000000000003,0.0,0.0,0.0,0.99992057278308866,9.4999694641182639,5.3060679113047854e-06,3.6340951166864836e-05,6.9167769021677996e-06,2.9978799476464688e-05,8.0953854431171789e-11,1.3554309894829116e-11,6.9522147640220942e-08,5.5504026242203789e-07,1.6455185316721208e-12,1.9593976168273002e-09,1.7122181216924256e-09,4.748722921917326e-08,2.08804047239689e-07
9.340611467528055e-09,0.2097477055534373,76.950000000000003,0.0,0.0,0.0,0.99992032590155011,9.4999693671247591,5.3225057542314922e-06,3.6453606257956263e-05,6.9358963212267783e-06,3.0074053206056108e-05,8.1204826510599485e-11,1.3554306627144908e-11,6.9737719372333606e-08,5.5676177523601975e-07,1.6507468471823755e-12,1.9774035779612434e-09,1.7283735834389185e-09,4.7634476121846478e-08,2.1010075404283712e-07
9.369482885591006e-09,0.20974770532079964,76.950000000000003,0.0,0.0,0.0,0.99992007901622459,9.4999692701313005,5.3389435116992238e-06,3.656626118427368e-05,6.9550157098307102e-06,3.0169306781706496e-05,8.1455737252168902e-11,1.3554303359409345e-11,6.9953291050306889e-08,5.5848328550069564e-07,1.6559754772086019e-12,1.9955193309980942e-09,1.7446303315354809e-09,4.7781722989020473e-08,2.1140147403870358e-07
9.398354303653957e-09,0.20974770508816212,76.950000000000003,0.0,0.0,0.0,0.99991983212711222,9.4999691731378881,5.3553811837083394e-06,3.6678915945329264e-05,6.9741350679152226e-06,3.0264560203095924e-05,8.1706727778801751e-11,1.3554300091622434e-11,7.0168862674140023e-08,5.6020479321076739e-07,1.6612036741587926e-12,2.0137452068046112e-09,1.7609886803215462e-09,4.7928969820694681e-08,2.1270620721955018e-07
9.427225721716909e-09,0.20974770485552474,76.950000000000003,0.0,0.0,0.0,0.99991958523421309,9.4999690761445255,5.3718187702592015e-06,3.6791570540941451e-05,6.9932543954156292e-06,3.0359813469901234e-05,8.1957631238078856e-11,1.3554296823784163e-11,7.0384434243832188e-08,5.6192629836091107e-07,1.6664323218080261e-12,2.0320815378804375e-09,1.777448945687865e-09,4.8076216616868548e-08,2.1401495357758808e-07
9.45609713977986e-09,0.20974770462288742,76.950000000000003,0.0,0.0,0.0,0.99991933833752755,9.4999689791512072,5.3882562713521684e-06,3.6904224970569508e-05,7.0123736922670897e-06,3.0455066581800436e-05,8.22086391426846e-11,1.3554293555894557e-11,7.0600005759382549e-08,5.6364780094579027e-07,1.6716604058066958e-12,2.0505286574924084e-09,1.7940114442541311e-09,4.8223463377541517e-08,2.153277131049986e-07
9.484968557842811e-09,0.20974770439025014,76.950000000000003,0.0,0.0,0.0,0.99991909143705515,9.4999688821579351,5.4046936869876017e-06,3.7016879234093395e-05,7.0314929584047772e-06,3.0550319538469331e-05,8.2459522346509888e-11,1.3554290287953594e-11,7.0815577220790299e-08,5.6536930096006858e-07,1.6768891396924322e-12,2.0690868988594236e-09,1.8106764925944682e-09,4.8370710102713032e-08,2.1664448579395162e-07
9.513839975905763e-09,0.20974770415761312,76.950000000000003,0.0,0.0,0.0,0.99991884453279645,9.4999687851647128,5.421131017165865e-06,3.7129533330893686e-05,7.0506121937639047e-06,3.0645572339586615e-05,8.2710551345416154e-11,1.3554287019961286e-11,7.1031148628054618e-08,5.6709079839841467e-07,1.682117091010139e-12,2.0877565949694676e-09,1.8274444070637177e-09,4.8517956792382518e-08,2.1796527163660996e-07
9.542711393968714e-09,0.20974770392497616,76.950000000000003,0.0,0.0,0.0,0.99991859762475144,9.4999686881715348,5.4375682618873799e-06,3.7242187260818241e-05,7.0697313982682486e-06,3.0740824984771178e-05,8.2961467752738368e-11,1.3554283751917633e-11,7.124671998117454e-08,5.6881229325455445e-07,1.6873456279586713e-12,2.1065381376169936e-09,1.8443155598857076e-09,4.8665203446549339e-08,2.1929007062373525e-07
9.571582812031665e-09,0.20974770369233928,76.950000000000003,0.0,0.0,0.0,0.99991835071292023,9.4999685911784031,5.4540054211524175e-06,3.7354841023444417e-05,7.0888505718693044e-06,3.0836077473782233e-05,8.3212432939215323e-11,1.3554280483822638e-11,7.1462291280149495e-08,5.7053378552449628e-07,1.6925738960707014e-12,2.1254317761148955e-09,1.8612901879198899e-09,4.8812450065213072e-08,2.2061888274943868e-07
9.600454230094617e-09,0.20974770345970248,76.950000000000003,0.0,0.0,0.0,0.99991810379730262,9.4999684941853175,5.4704424949613353e-06,3.7467494618535141e-05,7.1079697145028441e-06,3.0931329806299227e-05,8.3463338065038914e-11,1.3554277215676299e-11,7.1677862524978637e-08,5.7225527520295352e-07,1.6978024715659291e-12,2.1444378405914378e-09,1.8783686048042745e-09,4.895969664837316e-08,2.2195170800591391e-07
9.629325648157568e-09,0.2097477032270659,76.950000000000003,0.0,0.0,0.0,0.99991785687789925,9.4999683971922817,5.4868794833145094e-06,3.7580148045582544e-05,7.1270888261013219e-06,3.1026581981986445e-05,8.3714327177187488e-11,1.3554273947478619e-11,7.1893433715661092e-08,5.7397676228436719e-07,1.7030305918292323e-12,2.1635566782224675e-09,1.8955511403729611e-09,4.9106943196029023e-08,2.2328854638493998e-07
9.658197066220519e-09,0.20974770299442932,76.950000000000003,0.0,0.0,0.0,0.9999176099547098,9.4999683001992903,5.5033163862123184e-06,3.7692801304368566e-05,7.1462079065971844e-06,3.1121834000506543e-05,8.3965254485685128e-11,1.3554270679229598e-11,7.2109004852196052e-08,5.7569824676317705e-07,1.7082590286092597e-12,2.1827886362429355e-09,1.9128381245162193e-09,4.9254189708180077e-08,2.2462939787827957e-07
9.68706848428347e-09,0.20974770276179294,76.950000000000003,0.0,0.0,0.0,0.99991736302773448,9.4999682032063451,5.5197532036551239e-06,3.7805454394440377e-05,7.1653269559250424e-06,3.1217085861534302e-05,8.4216220661055071e-11,1.3554267410929244e-11,7.2324575934582684e-08,5.7741972863400147e-07,1.7134872490200723e-12,2.2021340507366016e-09,1.9302298765301797e-09,4.9401436184825759e-08,2.2597426247794856e-07
9.715939902346422e-09,0.2097477025291567,76.950000000000003,0.0,0.0,0.0,0.99991711609697342,9.499968106213446,5.5361899356432852e-06,3.7918107315547519e-05,7.1844459740205824e-06,3.1312337564748819e-05,8.4467129732008155e-11,1.3554264142577544e-11,7.2540146962820181e-08,5.7914120789154683e-07,1.7187157609766586e-12,2.2215932522863535e-09,1.9477267104848799e-09,4.9548682625965528e-08,2.2732314017607921e-07
9.744811320409373e-09,0.20974770229652043,76.950000000000003,0.0,0.0,0.0,0.99991686916242695,9.4999680092205967,5.5526265821771604e-06,3.8030760067212016e-05,7.2035649608194365e-06,3.1407589109830111e-05,8.4718113000002309e-11,1.3554260874174517e-11,7.2755717936907695e-08,5.8086268453051629e-07,1.7239438695664142e-12,2.2411665717360183e-09,1.9653289406983325e-09,4.9695929031598813e-08,2.2867603096478446e-07
9.773682738472324e-09,0.2097477020638844,76.950000000000003,0.0,0.0,0.0,0.99991662222409483,9.4999679122277918,5.5690631432571096e-06,3.8143412649240716e-05,7.2226839162569186e-06,3.1502840496455133e-05,8.4969015225084218e-11,1.3554257605720149e-11,7.2971288856844459e-08,5.8258415854558489e-07,1.7291723962836019e-12,2.260854341561997e-09,1.9830368830395674e-09,4.9843175401725067e-08,2.3003293483612613e-07
9.802554156535276e-09,0.20974770183124836,76.950000000000003,0.0,0.0,0.0,0.99991637528197708,9.4999678152350331,5.5854996188834963e-06,3.8256065061106216e-05,7.2418028402681969e-06,3.1598091724301797e-05,8.5220014590993366e-11,1.3554254337214453e-11,7.3186859722629599e-08,5.8430562993141717e-07,1.7344003982589215e-12,2.2806568950077438e-09,2.0008508541064344e-09,4.9990421736343719e-08,2.3139385178213569e-07
9.831425574598227e-09,0.2097477015986125,76.950000000000003,0.0,0.0,0.0,0.99991612833607413,9.4999677182423206,5.6019360090566785e-06,3.8368717302672584e-05,7.2609217327884461e-06,3.1693342793046054e-05,8.5470897899560452e-11,1.355425106865743e-11,7.3402430534262375e-08,5.8602709868267713e-07,1.7396290035109166e-12,2.3005745652687651e-09,2.0187711704511969e-09,5.0137668035454227e-08,2.3275878179483324e-07
9.860296992661178e-09,0.20974770136597679,76.950000000000003,0.0,0.0,0.0,0.99991588138638599,9.4999676212496578,5.6183723137770182e-06,3.8481369373339254e-05,7.2800405937528869e-06,3.1788593702366506e-05,8.5721916820742908e-11,1.3554247800049064e-11,7.3618001291741912e-08,5.8774856479403419e-07,1.7448568805282602e-12,2.3206076853096239e-09,2.0367981484068122e-09,5.0284914299056029e-08,2.3412772486623206e-07
9.88916841072413e-09,0.20974770113334115,76.950000000000003,0.0,0.0,0.0,0.99991563443291254,9.4999675242570394,5.6348085330449395e-06,3.8594021272936087e-05,7.2991594230852998e-06,3.1883844451882186e-05,8.5972830950909688e-11,1.3554244531389377e-11,7.3833571995067284e-08,5.8947002825921426e-07,1.7500853010913612e-12,2.340756646897161e-09,2.0549321601713064e-09,5.0432160527148456e-08,2.3550068098691754e-07
9.91803982878708e-09,0.2097477009007056,76.950000000000003,0.0,0.0,0.0,0.99991538747565423,9.4999674272644672,5.6512446668607153e-06,3.870667300105173e-05,7.3182782207371813e-06,3.197909504135223e-05,8.6223790429751313e-11,1.3554241262678364e-11,7.4049142644237883e-08,5.9119148907422623e-07,1.7553134709462099e-12,2.361021699326648e-09,2.0731734425876664e-09,5.0579406719731105e-08,2.3687765015088885e-07
9.946911246850032e-09,0.2097477006680702,76.950000000000003,0.0,0.0,0.0,0.99991514051461072,9.4999673302719412,5.6676807152246988e-06,3.8819324557441526e-05,7.337396986644311e-06,3.2074345470456175e-05,8.647469399238594e-11,1.3554237993916017e-11,7.4264713239252848e-08,5.9291294723378324e-07,1.7605419257051299e-12,2.381403172702978e-09,2.0915223092720624e-09,5.0726652876803412e-08,2.3825863235019135e-07
9.975782664912983e-09,0.20974770043543492,76.950000000000003,0.0,0.0,0.0,0.99991489354978247,9.4999672332794649,5.6841166781372694e-06,3.8931975941607677e-05,7.3565157207391481e-06,3.2169595738858252e-05,8.6725675660422214e-11,1.3554234725102354e-11,7.4480283780111386e-08,5.9463440273232759e-07,1.7657699564931152e-12,2.4019014141773643e-09,2.1099790900355763e-09,5.0873898998364816e-08,2.3964362757644792e-07
9.999999999999999e-09,0.20974770020279973,76.950000000000003,0.0,0.0,0.0,0.99991468639285486,9.4999671519222435,5.6979030920176173e-06,3.9026467749144852e-05,7.3725524834387699e-06,3.2249491505557095e-05,8.6936160241337536e-11,1.3554231983183045e-11,7.4661104230483557e-08,5.9607835692914013e-07,1.7701554233722008e-12,2.4191856357822675e-09,2.1255440943236068e-09,5.0997408964784312e-08,2.4080845588320518e-07
1.0004654082975935e-08,0.20974770020279973,76.950000000000003,0.0,0.0,0.0,0.99991464658116969,9.499967136287033,5.7005525555988041e-06,3.9044627153322013e-05,7.375634422954141e-06,3.2264845846221218e-05,8.6976599790449374e-11,1.3554231456237363e-11,7.4695854266812595e-08,5.9635585556429872e-07,1.7709982806724591e-12,2.4225167709600646e-09,2.1285441147454008e-09,5.1021145084414715e-08,2.4103263582126526e-07
1.0033525501038886e-08,0.20974769997016462,76.950000000000003,0.0,0.0,0.0,0.99991439960877215,9.4999670392946474,5.7169883476096645e-06,3.9157278192138696e-05,7.3947530932239088e-06,3.2360095792219848e-05,8.7227560046517024e-11,1.3554228187321055e-11,7.4911424699355695e-08,5.9807730572431586e-07,1.7762264029083882e-12,2.4432495791108884e-09,2.1472177026752879e-09,5.1168391134952552e-08,2.4242565707650815e-07
1.0062396919101837e-08,0.2097476997375297,76.950000000000003,0.0,0.0,0.0,0.99991415263259009,9.4999669423023079,5.7334240541702115e-06,3.9269929057800642e-05,7.4138717314841398e-06,3.2455345576533278e-05,8.7478467136646468e-11,1.3554224918353419e-11,7.5126995077739867e-08,5.9979875320708525e-07,1.7814547953219253e-12,2.4641001691891127e-09,2.166000167873211e-09,5.1315637149977772e-08,2.4382269133416031e-07
1.0091268337164788e-08,0.2097476995048948,76.950000000000003,0.0,0.0,0.0,0.99991390565262339,9.4999668453100181,5.7498596752808009e-06,3.9382579749839041e-05,7.4329903376704713e-06,3.2550595198841499e-05,8.7729443223985632e-11,1.3554221649334469e-11,7.5342565401964301e-08,6.0152019800731061e-07,1.7866828119696601e-12,2.485068872014876e-09,2.1848918246350459e-09,5.1462883129489819e-08,2.4522373858618595e-07
1.012013975522774e-08,0.20974769927226009,76.950000000000003,0.0,0.0,0.0,0.9999136586688725,9.4999667483177728,5.766295210941796e-06,3.9495230268049942e-05,7.452108911718223e-06,3.2645844658821541e-05,8.7980343872843516e-11,1.3554218380264194e-11,7.5558135672028152e-08,6.032416401196674e-07,1.7919112164539779e-12,2.5061560200407254e-09,2.2038929888075329e-09,5.1610129073488157e-08,2.4662879882449744e-07
1.0149011173290691e-08,0.20974769903962545,76.950000000000003,0.0,0.0,0.0,0.99991341168133741,9.4999666513255736,5.7827306611535551e-06,3.9607880611918396e-05,7.471227453562568e-06,3.2741093956151301e-05,8.8231334865758555e-11,1.3554215111142614e-11,7.5773705887930639e-08,6.0496307953882078e-07,1.797139132348253e-12,2.5273619464861509e-09,2.223003976966123e-09,5.1757374981972189e-08,2.4803787204097644e-07
1.0177882591353642e-08,0.20974769880699098,76.950000000000003,0.0,0.0,0.0,0.99991316469001823,9.4999665543334206,5.7991660259164424e-06,3.9720530781293638e-05,7.4903459631386822e-06,3.2836343090506833e-05,8.8482217842572009e-11,1.3554211841969706e-11,7.5989276049670927e-08,6.0668451625943518e-07,1.802367608178407e-12,2.5486869845226493e-09,2.242225105640646e-09,5.1904620854941388e-08,2.4945095822749339e-07
1.0206754009416594e-08,0.2097476985743565,76.950000000000003,0.0,0.0,0.0,0.99991291769491475,9.4999664573413138,5.8156013052308146e-06,3.9833180775592632e-05,7.5094644403817963e-06,3.2931592061566637e-05,8.8733226957581424e-11,1.3554208572745493e-11,7.6204846157248223e-08,6.0840595027617981e-07,1.8075954062633581e-12,2.5701314670907374e-09,2.2615566911415838e-09,5.205186669239519e-08,2.5086805737591191e-07
1.0235625427479545e-08,0.20974769834172227,76.950000000000003,0.0,0.0,0.0,0.99991267069602741,9.4999663603492568,5.8320364990970359e-06,3.9945830594742769e-05,7.5285828852271529e-06,3.3026840869006686e-05,8.8984086052372649e-11,1.355420530346996e-11,7.6420416210661705e-08,6.1012738158372471e-07,1.8128239861420219e-12,2.5916957270246316e-09,2.2809990496783855e-09,5.2199112494333039e-08,2.5228916947808524e-07
1.0264496845542496e-08,0.20974769810908805,76.950000000000003,0.0,0.0,0.0,0.99991242369335642,9.4999662633572441,5.8484716075155297e-06,4.0058480238069067e-05,7.5477012975985318e-06,3.3122089512448668e-05,8.9235059588360106e-11,1.3554202034143125e-11,7.6635986209910382e-08,6.1184881017579728e-07,1.8180519501323982e-12,2.6133801560848105e-09,2.3005525534435635e-09,5.2346358260754261e-08,2.5371429452440776e-07
1.0293368263605448e-08,0.209747697876454,76.950000000000003,0.0,0.0,0.0,0.99991217668690158,9.4999661663652777,5.8649066304865663e-06,4.0171129705475349e-05,7.5668196774474361e-06,3.3217337991650066e-05,8.9485982529430165e-11,1.3554198764764973e-11,7.6851556154993698e-08,6.1357023604840514e-07,1.8232801703696885e-12,2.6351850035606948e-09,2.3202174392748309e-09,5.2493603991658472e-08,2.5514343250875663e-07
1.0322239681668399e-08,0.20974769764381998,76.950000000000003,0.0,0.0,0.0,0.99991192967666309,9.4999660693733574,5.8813415680105031e-06,4.0283778996504496e-05,7.5859380247096454e-06,3.3312586306291578e-05,8.9736966087274041e-11,1.3554195495335517e-11,7.7067126045910779e-08,6.1529165919626334e-07,1.828508059184055e-12,2.6571105995395519e-09,2.3399940207720395e-09,5.2640849687045089e-08,2.5657658342301654e-07
1.035111109973135e-08,0.20974769741118615,76.950000000000003,0.0,0.0,0.0,0.99991168266264108,9.4999659723814833,5.8977764200877188e-06,4.039642811094002e-05,7.6050563393176225e-06,3.3407834456035947e-05,8.9987863008536896e-11,1.3554192225854747e-11,7.7282695882660817e-08,6.1701307961381237e-07,1.8337363945964133e-12,2.6791572911478378e-09,2.3598826277231472e-09,5.2788095346913543e-08,2.580137472586412e-07
1.0379982517794301e-08,0.20974769717855238,76.950000000000003,0.0,0.0,0.0,0.99991143564483564,9.499965875389659,5.9142111867185869e-06,4.0509077048269106e-05,7.6241746212038257e-06,3.3503082440547465e-05,9.0238822313883385e-11,1.3554188956322682e-11,7.7498265665242953e-08,6.1873449729549442e-07,1.8389643892519009e-12,2.7013254255686056e-09,2.3798835899699389e-09,5.2935340971263253e-08,2.594549240070681e-07
1.0408853935857253e-08,0.20974769694591883,76.950000000000003,0.0,0.0,0.0,0.9999111886232469,9.499965778397879,5.9306458679034725e-06,4.0621725808242517e-05,7.6432928703028769e-06,3.3598330259499909e-05,9.048974110069598e-11,1.3554185686739305e-11,7.7713835393656366e-08,6.2045591223592756e-07,1.8441925867427557e-12,2.7236153388345642e-09,2.3999972267608094e-09,5.3082586560093654e-08,2.609001136599986e-07
1.0437725353920204e-08,0.20974769671328533,76.950000000000003,0.0,0.0,0.0,0.99991094159787475,9.4999656814061453,5.9470804636427338e-06,4.0734374390415805e-05,7.6624110865504667e-06,3.3693577912573412e-05,9.0740717467567792e-11,1.3554182417104631e-11,7.7929405067900248e-08,6.2217732442981963e-07,1.8494204688663482e-12,2.7460273614784808e-09,2.4202238521189966e-09,5.3229832113404192e-08,2.6234931620925533e-07
1.0466596771983155e-08,0.20974769648065195,76.950000000000003,0.0,0.0,0.0,0.99991069456871962,9.4999655844144577,5.9635149739367292e-06,4.0847022794576553e-05,7.6815292698822427e-06,3.3788825399446656e-05,9.0991617200913237e-11,1.3554179147418649e-11,7.8144974687973766e-08,6.2389873387187328e-07,1.8546487445157425e-12,2.768561824293864e-09,2.440563780315447e-09,5.3377077631194311e-08,2.6380253164664162e-07
1.0495468190046107e-08,0.2097476962480186,76.950000000000003,0.0,0.0,0.0,0.99991044753578129,9.4999654874228163,5.9799493987858187e-06,4.0959671020217742e-05,7.7006474202335271e-06,3.3884072719798285e-05,9.1242598980811537e-11,1.3554175877681368e-11,7.8360544253876139e-08,6.2562014055676629e-07,1.8598765755892939e-12,2.7912190597068651e-09,2.4610173271722704e-09,5.3524323113463475e-08,2.6525975996390767e-07
1.0524339608109058e-08,0.20974769601538543,76.950000000000003,0.0,0.0,0.0,0.9999102004990601,9.4999653904312247,5.9963837381903639e-06,4.1072319067172344e-05,7.7197655375394965e-06,3.39793198733044e-05,9.149348067150909e-11,1.3554172607892789e-11,7.8576113765606507e-08,6.2734154447916267e-07,1.8651049239410039e-12,2.8139994009101475e-09,2.4815848092397856e-09,5.3671568560211088e-08,2.6672100115277322e-07
