Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787)
5.0246327360214353e-08,0.22383052473018297,76.950000000000003,0.0,0.0,0.0,6.8399869919294213e-05,9.4999429872197787,0.001941195332817594,0.015818473217431718,1.0901143814585113e-09,2.6832655151995262e-11,2.3623462921732794e-09,7.2691240242721173e-07,0.03937290144286857,1.3937463551270918e-05,1.4265888192420001e-19,2.7442202247924574e-05,0.00081136315730016189,0.90142888036012103,0.001777693062401486,5.6481182408104566e-14,3.84358004338757e-12,3.1437322624034139e-07,0.0,0.00029125625716353894,4.2112119618096508e-10,0.02789981983905639,0.027924146490873408,4.794538955001365e-06,2.5439958208244631e-06,1.6320479836532124e-09,0.010514972134767908,3.59377010510129e-06,9.5287826343844854e-07,8.4940585205858436e-06,3.7455381753524357e-06
5.056027642159924e-08,0.2238305247549418,76.950000000000003,0.0,0.0,0.0,6.7906286439461312e-05,9.4999429965845774,0.0019336204431677803,0.015763832701507406,1.0635556354301919e-09,2.617858385216918e-11,2.3541862260457554e-09,7.1990727181848475e-07,0.038923884494436657,1.3889320453273104e-05,1.3918143661834867e-19,2.7442202034245625e-05,0.00081409664447209911,0.90188849410037863,0.0017777567071947727,5.6286083842896373e-14,3.8565257970983065e-12,3.1543413524373937e-07,0.0,0.00029140527836111395,4.2080765821655505e-10,0.027899820150288947,0.027924146802573064,4.7945390126254602e-06,2.5439958514834191e-06,1.6328801271800139e-09,0.010564153202279825,3.6105790681313016e-06,9.5733522741464859e-07,8.4940587099954244e-06,3.7630594771750803e-06
5.087422548298413e-08,0.22383052477956492,76.950000000000003,0.0,0.0,0.0,6.7417612809393747e-05,9.4999430059005796,0.0019260748473567844,0.015709401806799354,1.0387920637452635e-09,2.5568746353192462e-11,2.3460574649248732e-09,7.1298762006330934e-07,0.038480366751211081,1.3841362050155418e-05,1.3593916521722654e-19,2.7442201819518694e-05,0.00081681151140716442,0.90234255805337016,0.001777819821692065,5.6091733747890393e-14,3.8693833645374478e-12,3.1648781693449414e-07,0.0,0.00029155250008044769,4.2051125382652864e-10,0.027899820457278915,0.027924147110023771,4.7945390694936912e-06,2.5439958817822945e-06,1.6337022226586811e-09,0.010613161852362652,3.6273291028920882e-06,9.6177656630162394e-07,8.4940588967802026e-06,3.7805193530404355e-06
5.1188174544369014e-08,0.2238305248040538,76.950000000000003,0.0,0.0,0.0,6.6933794105007965e-05,9.499943015168105,0.0019185584356055622,0.01565517960331821,1.0156388553505788e-09,2.4998588264539381e-11,2.3379598699200159e-09,7.0615240040493631e-07,0.03804228077082801,1.3793587521098463e-05,1.3290785554763861e-19,2.7442201603841042e-05,0.00081950789282740557,0.90279113993434368,0.0017778824115049564,5.589812880848087e-14,3.8821533834229818e-12,3.1753432360850087e-07,0.0,0.00029169794427799265,4.202303078175829e-10,0.02789982076025296,0.027924147413452439,4.794539125845216e-06,2.543995911453979e-06,1.6345143927153205e-09,0.010661998745793278,3.6440204349057535e-06,9.6620233993641342e-07,8.4940590810826694e-06,3.7979180383849385e-06
5.15021236057539e-08,0.22383052482840954,76.950000000000003,0.0,0.0,0.0,6.6454776049464421e-05,9.4999430243874432,0.0019110710985037851,0.015601165166079376,9.9393195267652888e-10,2.4464066490792004e-11,2.3298933029245334e-09,6.9940057869855591e-07,0.037609559938469719,1.3745996053466935e-05,1.3006600902389311e-19,2.7442201387299841e-05,0.00082218592241057849,0.90323430662926885,0.0017779444821744634,5.5705265710167231e-14,3.8948364874064385e-12,3.1857370715624055e-07,0.0,0.00029184163264130841,4.1996333170331472e-10,0.027899821059415592,0.027924147713063972,4.7945391813328028e-06,2.543995940967045e-06,1.6353167584046003e-09,0.010710664540425902,3.6606532895097794e-06,9.7061260801120843e-07,8.4940592630314129e-06,3.8152557675474017e-06
5.181607266713879e-08,0.2238305248526334,76.950000000000003,0.0,0.0,0.0,6.5980505005364649e-05,9.499943033558889,0.0019036127270091487,0.015547357575076536,9.7352568802230946e-10,2.3961591227601425e-11,2.3218576265197121e-09,6.927311336395514e-07,0.037182138456708216,1.3698586836069279e-05,1.2739454084334254e-19,2.7442201169973301e-05,0.00082484573279893562,0.90367212420500453,0.0017780060391720165,5.5513141172268034e-14,3.9074333045519458e-12,3.1960601906619187e-07,0.0,0.00029198358659236068,4.1970900246046603e-10,0.027899821354951813,0.027924148009043682,4.7945392361205692e-06,2.5439959702479605e-06,1.6361094393545068e-09,0.010759159891209161,3.677227890446307e-06,9.750074298611237e-07,8.4940594427426816e-06,3.8325327738663279e-06
5.2130021728523675e-08,0.22383052487672683,76.950000000000003,0.0,0.0,0.0,6.5510927967048419e-05,9.499943042682748,0.0018961832124466647,0.015493755915247537,9.5429068620034771e-10,2.3487974310253768e-11,2.3138527040352032e-09,6.8614305656731609e-07,0.036759951335473225,1.3651359060343973e-05,1.2487650366175298e-19,2.7442200951931719e-05,0.00082748745560793258,0.90410465791934569,0.0017780670879004373,5.5321751937720477e-14,3.919944457656133e-12,3.206313104282134e-07,0.0,0.00029212382729077634,4.1946614367791784e-10,0.027899821647029411,0.027924148301559492,4.7945392905764487e-06,2.5439959988498385e-06,1.636892553758476e-09,0.010807485450201427,3.693744460064888e-06,9.7938686450460346e-07,8.4940596203217482e-06,3.8497492896845095e-06
5.244397078990856e-08,0.22383052490069064,76.950000000000003,0.0,0.0,0.0,6.5045992552990872e-05,9.4999430517593026,0.0018887824465079527,0.015440359276434737,9.3611200714510238e-10,2.3040383112862917e-11,2.3058783995912915e-09,6.796353508797616e-07,0.03634293438214331,1.3604311927339839e-05,1.2249683366661659e-19,2.7442200733238387e-05,0.00083011122143485517,0.90453197223094528,0.0017781276336949002,5.5131094741372286e-14,3.9323705659292574e-12,3.2164963193689129e-07,0.0,0.00029226237563706231,4.1923370886498453e-10,0.027899821935800529,0.027924148590763854,4.7945393442318482e-06,2.5439960273504639e-06,1.6376662182644178e-09,0.010855641866584552,3.7102032208678804e-06,9.8375097086803749e-07,8.4940597958641037e-06,3.86690554624635e-06
5.275791985129345e-08,0.22383052492452601,76.950000000000003,0.0,0.0,0.0,6.458564699828041e-05,9.499943060788846,0.0018814103212505225,0.015387166753360998,9.1888750195135034e-10,2.2616300293883237e-11,2.2979345779676014e-09,6.7320703235470104e-07,0.035931024191758733,1.3557444639331191e-05,1.2024214734734066e-19,2.7442200513950349e-05,0.00083271715986736453,0.90495413080911302,0.0017781876818238787,5.4941166353443653e-14,3.9447122430797546e-12,3.2266103389485817e-07,0.0,0.00029239925227578229,4.1901076667570877e-10,0.027899822221403556,0.027924148876795434,4.7945393971825094e-06,2.5439960557739593e-06,1.6384305481509044e-09,0.010903629786681072,3.7266043937591026e-06,9.8809980752002418e-07,8.4940599694565741e-06,3.8840017738066887e-06
5.3071868912678336e-08,0.2238305249482341,76.950000000000003,0.0,0.0,0.0,6.4129840147193089e-05,9.4999430697716747,0.0018740667290970535,0.015334177445597907,9.0252635810269687e-10,2.2213488086223353e-11,2.2900211046650417e-09,6.6685712906336351e-07,0.035524158137354399,1.3510756399421491e-05,1.1810055183038796e-19,2.7442200294119133e-05,0.0008353053994919668,0.90537119654349563,0.0017782472374900807,5.4751963575168678e-14,3.956970097270875e-12,3.2366556621608128e-07,0.0,0.00029253447759869584,4.1879648782974791e-10,0.027899822503964892,0.027924149159780687,4.7945394499850475e-06,2.543996083431753e-06,1.6391856573467716e-09,0.010951449853969585,3.7429481978915793e-06,9.9243343266214763e-07,8.4940601411782486e-06,3.901038201666922e-06
5.338581797406322e-08,0.22383052497181594,76.950000000000003,0.0,0.0,0.0,6.3678521445867939e-05,9.4999430787080623,0.0018667515628346643,0.015281390457523372,8.8694781122841955e-10,2.1829956108799144e-11,2.2821378459901782e-09,6.6058468058221115e-07,0.035122274360411827,1.3464246422077925e-05,1.1606146035135278e-19,2.7442200073791359e-05,0.00083787606790240005,0.90578323155363771,0.0017783063058313656,5.4563483189390055e-14,3.9691447336368958e-12,3.2466327842911963e-07,0.0,0.00029266807174785792,4.1859013353623502e-10,0.027899822783599818,0.027924149439835094,4.7945395020454763e-06,2.5439961110079093e-06,1.6399316582527699e-09,0.01099910270909733,3.7592348529767977e-06,9.9675190446748548e-07,8.4940603111013486e-06,3.9180150580286185e-06
5.369976703544811e-08,0.22383052499527228,76.950000000000003,0.0,0.0,0.0,6.3231640935055495e-05,9.4999430875982966,0.0018594647156141807,0.015228804898299897,8.7208000264190812e-10,2.1463933453461386e-11,2.2742846688810778e-09,6.543887383970369e-07,0.034725311761427957,1.3417913923197848e-05,1.1411545680244384e-19,2.744219985300929e-05,0.00084042929170794996,0.90619029719842548,0.0017783648919216513,5.4375722014324071e-14,3.9812367519871175e-12,3.2565421968035149e-07,0.0,0.00029280005461868145,4.1839104522705187e-10,0.027899823060413803,0.027924149717064441,4.7945395533314857e-06,2.5439961387066142e-06,1.640668661948203e-09,0.011046588989897523,3.7754645772163392e-06,1.001055280763621e-06,8.4940604792919375e-06,3.9349325701060523e-06
5.4013716096833e-08,0.2238305250186045,76.950000000000003,0.0,0.0,0.0,6.278914924295782e-05,9.499943096442669,0.0018522060809493942,0.015176419881846388,8.5785896693708227e-10,2.111384402836657e-11,2.266461440960266e-09,6.4826836600045011e-07,0.034333209990599627,1.3371758116895873e-05,1.1225416829394233e-19,2.7442199631811328e-05,0.00084296519654168179,0.90659245408541334,0.0017784230007718033,5.4188676910747847e-14,3.9932467461117599e-12,3.2663843873717163e-07,0.0,0.00029293044586296141,4.1819863544942799e-10,0.027899823334504026,0.027924149991565842,4.7945396046608785e-06,2.5439961655227096e-06,1.641396778260851e-09,0.011093909331405027,3.7916375865269756e-06,1.0053436189344613e-06,8.4940606458106173e-06,3.951790964210219e-06
5.4327665158217884e-08,0.2238305250418133,76.950000000000003,0.0,0.0,0.0,6.2350997578171867e-05,9.4999431052414458,0.00184497555271632,0.015124234526791852,8.4422773619931328e-10,2.0778283921327491e-11,2.2586680306807983e-09,6.4222263783961042e-07,0.033945909438622787,1.3325778230693904e-05,1.1047012535401978e-19,2.7442199410232409e-05,0.00084548390706860367,0.90698976208003845,0.0017784806373305174,5.4002344708553058e-14,4.005175307401345e-12,3.2761598399116037e-07,0.0,0.0002930592648918626,4.180123798170082e-10,0.027899823605959669,0.027924150263428663,4.7945396553231701e-06,2.5439961922222465e-06,1.642116115499947e-09,0.011141064365867627,3.807754097850214e-06,1.0096169764087957e-06,8.4940608107131277e-06,3.9685904655522926e-06
5.464161421960277e-08,0.22383052506489937,76.950000000000003,0.0,0.0,0.0,6.1917137722699398e-05,9.4999431139949024,0.001837773025152445,0.015072247956455521,8.3113554614491857e-10,2.0456002011255403e-11,2.2509043071027132e-09,6.3625063977191302e-07,0.033563351227604274,1.3279973494464505e-05,1.0875667352174506e-19,2.7442199188304423e-05,0.00084798554699375139,0.90738228031472112,0.001778537806485182,5.3816722270084954e-14,4.0170230222580044e-12,3.2858690346122272e-07,0.0,0.00029318653087887024,4.178318098799934e-10,0.027899823874862853,0.027924150532735344,4.794539705066442e-06,2.5439962193081176e-06,1.6428267806863524e-09,0.01118805472276326,3.8238143268616784e-06,1.013875410304605e-06,8.4940609740508379e-06,3.9853312983466936e-06
5.495556328098766e-08,0.2238305250878641,76.950000000000003,0.0,0.0,0.0,6.1487522025041022e-05,9.4999431227033302,0.0018305983928559723,0.015020459298824002,8.1853713264336244e-10,2.0145883128888942e-11,2.2431701399194293e-09,6.3035146945149817e-07,0.033185477202085131,1.323434313263658e-05,1.0710789318784308e-19,2.7442198966056524e-05,0.00085047023907019786,0.90777006719785147,0.0017785945130627309,5.3631806517395154e-14,4.0287904703353832e-12,3.2955124479669843e-07,0.0,0.00029331226276270423,4.1765650678915266e-10,0.027899824141289997,0.027924150799562196,4.794539755054022e-06,2.5439962453748417e-06,1.6435288797057603e-09,0.011234881028816542,3.8398184861903821e-06,1.0181189771852641e-06,8.4940611358712427e-06,4.0020136859631666e-06
5.5269512342372545e-08,0.22383052511070817,76.950000000000003,0.0,0.0,0.0,6.1062103393398978e-05,9.4999431313669955,0.001823451550785061,0.014968867686499812,8.0639210952467434e-10,1.9846932051243995e-11,2.2354653996907793e-09,6.2452423494733493e-07,0.03281222992017465,1.3188886385249949e-05,1.0551848731127681e-19,2.7442198743515432e-05,0.00085293810510699225,0.90815318042266968,0.0017786507618304853,5.3447594327243081e-14,4.0404782295621405e-12,3.3050905528044422e-07,0.0,0.00029343647925019834,4.1748609570484866e-10,0.027899824405311777,0.027924151063979941,4.7945398044927059e-06,2.5439962712102859e-06,1.6442225169291801e-09,0.011281543908008323,3.8557667899891533e-06,1.0223477337384276e-06,8.4940612962183455e-06,4.0186378506765157e-06
5.558346140375743e-08,0.22383052513343207,76.950000000000003,0.0,0.0,0.0,6.0640835288939675e-05,9.499943139986156,0.0018163323942570607,0.014917472256682406,7.9466441667586238e-10,1.9558259939177486e-11,2.2277899575667378e-09,6.1876805518586959e-07,0.032443552644792567,1.3143602496745228e-05,1.0398372460437047e-19,2.7442198520705672e-05,0.00085538926597702536,0.90853167697603565,0.0017787065574969777,5.3264082600965719e-14,4.0520868734728244e-12,3.3146038183188761e-07,0.0,0.00029355919881914359,4.1732024084844489e-10,0.027899824666993547,0.0279241513260544,4.7945398527787364e-06,2.5439962977796804e-06,1.6449077954498275e-09,0.011328043981592715,3.8716594516343634e-06,1.0265617364113719e-06,8.494061455133036e-06,4.0352040137397782e-06
5.589741046514232e-08,0.2238305251560373,76.950000000000003,0.0,0.0,0.0,6.0223671719130089e-05,9.4999431485610994,0.0018092408189477422,0.014866272151153024,7.8332183040551819e-10,1.9279073027593467e-11,2.2201436852595841e-09,6.130820607693877e-07,0.03207938933501886,1.3098490701161594e-05,1.0249939763852562e-19,2.7442198297649869e-05,0.00085782384162482296,0.90890561314708729,0.0017787619047127696,5.3081268324017585e-14,4.0636169678046522e-12,3.3240527101005306e-07,0.0,0.00029368043972109644,4.1715864108203163e-10,0.027899824926396904,0.027924151585846935,4.7945399015134335e-06,2.5439963231920537e-06,1.6455848173652897e-09,0.011374381868114979,3.8874966804114974e-06,1.0307610409431219e-06,8.4940616126534205e-06,4.0517123956280113e-06
5.6211359526527206e-08,0.22383052517852445,76.950000000000003,0.0,0.0,0.0,5.9810567231191229e-05,9.4999431570920869,0.0018021767208905208,0.014815266516216898,7.7233553111343038e-10,1.9008661218576942e-11,2.2125264553952269e-09,6.074653922026549e-07,0.031719684637550358,1.3053550250251108e-05,1.0106172552714823e-19,2.744219807436888e-05,0.00086024195107426511,0.90927504453580077,0.0017788168080712533,5.2899148421089227e-14,4.0750690772334803e-12,3.3334376901655913e-07,0.0,0.00029380021998415322,4.1700102602074788e-10,0.027899825183579266,0.027924151843414947,4.7945399498950271e-06,2.5439963481424493e-06,1.646253683261306e-09,0.011420558183419123,3.9032786876055445e-06,1.0349457032743776e-06,8.4940617688150947e-06,4.0681632157359238e-06
5.652530858791209e-08,0.22383052520089378,76.950000000000003,0.0,0.0,0.0,5.9401476905606073e-05,9.4999431655793725,0.0017951399964756781,0.014764454502683322,7.6167971984351355e-10,1.8746388439152445e-11,2.2049381411872342e-09,6.0191720020808025e-07,0.031364383878261473,1.3008780403905999e-05,9.966731643136119e-20,2.7442197850882012e-05,0.00086264371243624266,0.90964002606143712,0.0017788712721094422,5.2717719825730575e-14,4.0864437630273978e-12,3.342759216985904e-07,0.0,0.00029391855741569016,4.1684715260888323e-10,0.027899825438593876,0.027924152098812258,4.7945399967847915e-06,2.5439963742766235e-06,1.6469144924233759e-09,0.011466573540664259,3.9190056845822428e-06,1.0391157792298632e-06,8.4940619236514113e-06,4.084556692391706e-06
5.683925764929698e-08,0.22383052522314686,76.950000000000003,0.0,0.0,0.0,5.8996356349686639e-05,9.4999431740232403,0.0017881305424495768,0.014713835265861463,7.513312773474108e-10,1.8491685306890475e-11,2.1973786163134233e-09,5.9643664716307224e-07,0.031013433053868538,1.2964180405133384e-05,9.8313159909503754e-20,2.7442197627207197e-05,0.00086502924291623521,0.91000061197089133,0.0017789253013087512,5.2536979589093427e-14,4.097741577226153e-12,3.3520177455184124e-07,0.0,0.00029403546960506978,4.166968020287949e-10,0.0278998256914916,0.027924152352089469,4.794540044314004e-06,2.543996399145402e-06,1.6475673433089653e-09,0.011512428550344693,3.9346778772381297e-06,1.0432713237215966e-06,8.4940620771937038e-06,4.1008930432186796e-06
5.7153206710681867e-08,0.22383052524528452,76.950000000000003,0.0,0.0,0.0,5.8595161691269224e-05,9.4999431824239426,0.0017811482559138728,0.014663407965495177,7.4126946367112872e-10,1.8244040957428006e-11,2.1898477554224344e-09,5.9102290489087051e-07,0.030666778823697144,1.2919749516194577e-05,9.6996535756421729e-20,2.7442197403361079e-05,0.00086739865882182448,0.91035685584693571,0.0017789789000957632,5.235692468678697e-14,4.1089630713581985e-12,3.3612137272343175e-07,0.0,0.00029415097392631418,4.1654977699188918e-10,0.027899825942320346,0.027924152603294269,4.7945400918082849e-06,2.5439964231569535e-06,1.6482123328737912e-09,0.011558123820295271,3.9502954738225563e-06,1.0474123919243191e-06,8.4940622294714829e-06,4.117172484790656e-06
5.7467155772066754e-08,0.22383052526730657,76.950000000000003,0.0,0.0,0.0,5.8197849572461879e-05,9.4999431907817264,0.0017741930343247215,0.014613171765739195,7.314756518342271e-10,1.8002995937293952e-11,2.1823454337723015e-09,5.8567515466259008e-07,0.030324368501550118,1.2875487013649004e-05,9.5714984805029874e-20,2.7442197179359208e-05,0.00086975207557014151,0.91070881061636444,0.0017790320728429856,5.2177552075764931e-14,4.1201087951005495e-12,3.3703476101479931e-07,0.0,0.00029426508754074575,4.1640589938364735e-10,0.027899826191124463,0.027924152852471781,4.7945401373497135e-06,2.5439964489180227e-06,1.648849556703986e-09,0.011603659955706398,3.9658586840509999e-06,1.0515390390991607e-06,8.4940623805126159e-06,4.1333952325461912e-06
5.778110483345164e-08,0.22383052528921468,76.950000000000003,0.0,0.0,0.0,5.7804377143430239e-05,9.4999431990968652,0.0017672647754919837,0.01456312583516989,7.2193309000307755e-10,1.7768137758149538e-11,2.1748715269521839e-09,5.8039258948925819e-07,0.02998615004767459,1.283139214900663e-05,9.4466335250516286e-20,2.7442196955216102e-05,0.00087208960769524118,0.91105652855803387,0.0017790848238695954,5.1998858874885041e-14,4.1311792870393006e-12,3.3794198388456234e-07,0.0,0.00029437782739959411,4.162650080915825e-10,0.027899826437946942,0.027924153099664714,4.7945401836751947e-06,2.5439964733840061e-06,1.6494791097569881e-09,0.011649037559147332,3.9813677104208327e-06,1.0556513193332666e-06,8.494062530343493e-06,4.1495615012948852e-06
