Time (s),Volume (m^3),N2,Ne,He,Ar,C7H10(1),O2(2),C7H10(146),C7H10(153),C7H9(5),C5H7(210),C2H4(115),C7H11(22),C7H10(21),C7H10(65),C7H10(18),C7H10(238),S(66),C7H11(46),C7H10(187),C7H12(16),C7H8(58),C5H8(336),S(388),C7H9O2(68),s(399),OH(22),H2O(23),S(118),S(196),S(362),S(361),C7H10(38),S(410),S(340),S(358),S(336),C7H8(308),S(197),S(793),S(853),S(958),S(950),S(1019)
1.0850942326630062e-11,0.28505293052168185,76.950000000000003,0.0,0.0,0.0,0.99991152658310778,9.4999994236429046,1.5714508800386537e-05,9.9064537924035731e-06,2.9957413226419535e-05,4.2536692015272409e-11,4.2553833159784974e-11,2.9480821789916999e-05,1.5986261969736648e-06,2.2126327386724759e-09,1.2335339515612056e-06,1.1966627936069673e-11,5.2577065958564598e-07,1.3641388109774014e-09,7.5427849134329259e-12,3.6822284688596453e-13,2.0428383286229566e-13,5.8518395400653919e-19,2.3205239854731281e-25,8.4857505656286687e-12,2.3205004526489044e-25,6.2389836680548224e-20,5.8224519790181576e-24,5.0577864457451824e-08,5.9178077116092157e-15,1.109802509375612e-14,6.0425342334267006e-15,2.0626600039448417e-09,2.478671637707795e-25,3.936766596271184e-16,5.0542612296998667e-14,3.4971377882570847e-18,1.5997951734620617e-19,2.8060041754721054e-21,5.9523128540089931e-20,6.6425849566917917e-23,8.6217111566708552e-26,1.4345031613284071e-26,5.2551244256629886e-30
1.1199211251653312e-11,0.285052930410669,76.950000000000003,0.0,0.0,0.0,0.99990868858648563,9.4999993895816335,1.624227369863363e-05,1.0239156532728019e-05,3.0918693318585585e-05,4.6717816176847338e-11,4.6736685252669127e-11,3.0411470704533345e-05,1.6499322211569298e-06,2.3561337323709123e-09,1.2335305571532426e-06,1.2779925152359309e-11,5.5807126153751381e-07,1.4511615473616223e-09,8.0553847109620001e-12,3.9828622055828962e-13,2.2489438543978306e-13,6.7215095845304635e-19,2.8896847141901189e-25,8.758045139194449e-12,2.8896544630786843e-25,7.1816527149681264e-20,6.9100100969073884e-24,5.2338253200817635e-08,6.2813676948806345e-15,1.2201838755919519e-14,6.6665649131408867e-15,2.0626545537846039e-09,3.086584756172936e-25,4.073787900336849e-16,5.6438601782190553e-14,3.6189089452754959e-18,1.8161873627307834e-19,3.1366997937354103e-21,6.8607657527241539e-20,7.8956590159245816e-23,1.0565569503651502e-25,1.7586301478313841e-26,6.6454545474536116e-30
1.1895749101699812e-11,0.28505293018043104,76.950000000000003,0.0,0.0,0.0,0.99990301262044223,9.4999993189388885,1.7297799057063989e-05,1.0904558986405128e-05,3.2841237122510293e-05,5.5874704172649381e-11,5.5897366282949414e-11,3.2270223399309557e-05,1.7525437000942179e-06,2.6566470259114776e-09,1.2335237682498363e-06,1.4486426969202659e-11,6.2519269306243885e-07,1.6329081865846766e-09,9.1309368308960889e-12,4.6299431751724734e-13,2.7025976974704099e-13,8.7629673830182771e-19,4.3927434994453973e-25,9.3026296389495784e-12,4.3926946336789398e-25,9.4003722617608644e-20,9.5883688389369913e-24,5.5859004262424663e-08,7.0368541952820091e-15,1.4621737643591985e-14,8.0394963570149082e-15,2.0626432463311757e-09,4.6919481441855128e-25,4.3478284516494605e-16,6.9706728106796074e-14,3.8624513538165314e-18,2.3144125460511499e-19,3.8817329084160646e-21,9.0021523327218149e-20,1.0987293938348067e-22,1.5584074783300117e-25,2.5960273716828097e-26,1.0408326621354097e-29
1.2592286951746311e-11,0.2850529299394486,76.950000000000003,0.0,0.0,0.0,0.9998973366906666,9.4999992449987776,1.8353318498831084e-05,1.156995740459896e-05,3.4763759087811901e-05,6.6141765972808766e-11,6.616869277833646e-11,3.4125645500087541e-05,1.8551544197967088e-06,2.9751750541498644e-09,1.2335169781661365e-06,1.6299376962843218e-11,6.9561152608408649e-07,1.8248552376911523e-09,1.0273564258909522e-11,5.3403669808698239e-13,3.2146296440093079e-13,1.1261234795821788e-18,6.5190710905205684e-25,9.847207942375701e-12,6.5189942935763463e-25,1.212405750333819e-19,1.3066853041508574e-23,5.9379717800251078e-08,7.8294547445958518e-15,1.7338357389433704e-14,9.5873220107738199e-15,2.0626316626515381e-09,6.9629404206407107e-25,4.6218660822695795e-16,8.5105348975703817e-14,4.1059940301712566e-18,2.9093014608409087e-19,4.7475776076033893e-21,1.1635569030365025e-19,1.5011154039966128e-22,2.2492117647714608e-25,3.7497696085361966e-26,1.5897488127948039e-29
1.3288824801792811e-11,0.285052929687963,76.950000000000003,0.0,0.0,0.0,0.99989166079715919,9.4999991678353037,1.9408832023353736e-05,1.2235351786946774e-05,3.6686259215614469e-05,7.7579365960740639e-11,7.7611055456945155e-11,3.5977811027361566e-05,1.9577643802694328e-06,3.3117174090207034e-09,1.23351018814017e-06,1.8218661236900345e-11,7.6925375963526387e-07,2.0269221483295953e-09,1.1483193395307022e-11,6.1168354179125822e-13,3.788815993403834e-13,1.4286579075236328e-18,9.4694046991957401e-25,1.0391780049358062e-11,9.4692869287498708e-25,1.5431368512732844e-19,1.7521973821911243e-23,6.2900392241593351e-08,8.6583364216518077e-15,2.0368014727974087e-14,1.1320052812826052e-14,2.0626200000434117e-09,1.0113913523579756e-24,4.8959006697834169e-16,1.0283527701926377e-13,4.3495372292071732e-18,3.6127766595088884e-19,5.7457315075350946e-21,1.4838335791889999e-19,2.0174614949471981e-22,3.1838050130936951e-25,5.3120976533717992e-26,2.3742703620403834e-29
1.398536265183931e-11,0.28505292942621024,76.950000000000003,0.0,0.0,0.0,0.9998859849399202,9.4999990875208038,2.0464339630262484e-05,1.2900742133219285e-05,3.860873750615766e-05,9.0247392681033352e-11,9.0284368990862387e-11,3.7826792342268531e-05,2.060373581517419e-06,3.6662736825756761e-09,1.2335033990518279e-06,2.0244166016210304e-11,8.4604705164991624e-07,2.2390292888073584e-09,1.2759750720698538e-11,6.962041390161983e-13,4.4289675289672729e-13,1.7915760871148638e-18,1.3492677460319781e-24,1.0936345959544804e-11,1.3492500788631191e-24,1.9408165788278527e-19,2.3156946552158945e-23,6.6421026893266028e-08,9.5226849771149111e-15,2.3726897688446504e-14,1.3247620556222758e-14,2.0626083406755611e-09,1.4410673810914576e-24,5.1699321602358268e-16,1.2310403402488082e-13,4.5930812702370773e-18,4.4374858688857443e-19,6.8880808573168849e-21,1.8694905065367287e-19,2.6716645700266886e-22,4.4287530060324429e-25,7.3951292936675075e-26,3.4751399883744228e-29
1.468190050188581e-11,0.2850529291544212,76.950000000000003,0.0,0.0,0.0,0.99988030911895054,9.4999990041260034,2.151984132012775e-05,1.356612844377973e-05,4.0531193959103236e-05,1.0420526427171147e-10,1.0424807744081292e-10,3.9672660183754183e-05,2.162982023545698e-06,4.0388434669580855e-09,1.2334966101918173e-06,2.2375777646645519e-11,9.2592068180718e-07,2.461097936661119e-09,1.4103162795878996e-11,7.8786691989921266e-13,5.1389284451424771e-13,2.2232282547325995e-18,1.8894085974877804e-24,1.1480905672433393e-11,1.889382615830434e-24,2.4147742335415266e-19,3.0204071366619929e-23,6.9941621635212778e-08,1.0421704415275158e-14,2.7431067065491002e-14,1.5379878796115469e-14,2.0625966754688291e-09,2.0179092055842248e-24,5.4439605442820418e-16,1.4612562376963564e-13,4.8366265156297684e-18,5.3968057833156829e-19,8.1868874011920296e-21,2.3297092586243467e-19,3.491063670505655e-22,6.0640684466332326e-25,1.013380514092802e-25,4.9945930073496379e-29
1.537843835193231e-11,0.28505292887282146,76.950000000000003,0.0,0.0,0.0,0.99987463333425097,9.4999989177200401,2.2575337093528963e-05,1.4231510718996988e-05,4.2453628573960516e-05,1.1951193380853245e-10,1.1956115960282028e-10,4.151548370493186e-05,2.2655897063592988e-06,4.4294263543266118e-09,1.2334898208354045e-06,2.4613382595051784e-11,1.0088055151826916e-06,2.6930502615325012e-09,1.5513356261782448e-11,8.869394823555428e-13,5.922575304498488e-13,2.7326633778025278e-18,2.604394816845583e-24,1.2025459187490793e-11,2.6043572902882711e-24,2.9751048112544891e-19,3.8927185525505126e-23,7.3462176495175411e-08,1.1354616584923212e-14,3.1496457866027316e-14,1.7726603742439656e-14,2.0625849819843881e-09,2.7814556248045378e-24,5.7179858240813932e-16,1.7212031185398073e-13,5.0801733411444179e-18,6.5048456322505287e-19,9.6547756457239688e-21,2.8744300407591045e-19,4.5067312107137968e-22,8.1850682622539447e-25,1.368908362234881e-25,7.0606095543584625e-29
1.6074976201978812e-11,0.2850529285816311,76.950000000000003,0.0,0.0,0.0,0.99986895758582173,9.4999988283704884,2.3630826950441056e-05,1.4896888958858889e-05,4.437604135033289e-05,1.36225894562767e-10,1.3628213426831293e-10,4.3355330508648642e-05,2.3681966299632514e-06,4.8380219368102482e-09,1.2334830312796324e-06,2.6956867449163041e-11,1.0946339666923256e-06,2.9348093103433728e-09,1.6990257839422046e-11,9.9368861926572327e-13,6.783816023762412e-13,3.3296534471352284e-18,3.5387382076519574e-24,1.2570006504222938e-11,3.5386848891425687e-24,3.6326907047308516e-19,4.9624185561953812e-23,7.6982691402352693e-08,1.2320660779145317e-14,3.5938880732690767e-14,2.0297495138110598e-14,2.0625732704808448e-09,3.7792299752608206e-24,5.9920079941229587e-16,2.0131441233939713e-13,5.3237221187156434e-18,7.7764505282838991e-19,1.1304720520543496e-20,3.5143732384926485e-19,5.7537723905111451e-22,1.0904375460902377e-24,1.8251392413412123e-25,9.8317351326945265e-29
1.6771514052025314e-11,0.28505292828106615,76.950000000000003,0.0,0.0,0.0,0.99986328187366336,9.4999987361434304,2.4686310890714486e-05,1.5562263163274756e-05,4.6298432287859144e-05,1.5440518517139541e-10,1.5446906539660817e-10,4.5192266682250431e-05,2.4708027943625872e-06,5.2646298065283251e-09,1.2334762420318225e-06,2.9406118917438664e-11,1.1833399663368238e-06,3.1862989927741453e-09,1.8533794329781241e-11,1.10838034482103e-12,7.7265888890319723e-13,4.0247174987055307e-18,4.7454853557806012e-24,1.3114547622157725e-11,4.7454107296663868e-24,4.3992226599210536e-19,6.2629619322860682e-23,8.0503166246142967e-08,1.3319093344132692e-14,4.077402334354168e-14,2.3102177122571289e-14,2.0625615627311091e-09,5.0678655922527496e-24,6.2660270457978876e-16,2.3394008120552274e-13,5.567273220437755e-18,9.2272045948040084e-19,1.3150035433424223e-20,4.2610602091392094e-19,7.2716327832650899e-22,1.4354072379971267e-24,2.4044349319083566e-25,1.350252379097318e-28
1.7468051902071815e-11,0.28505292797133713,76.950000000000003,0.0,0.0,0.0,0.99985760619777697,9.4999986411034492,2.5741788914547486e-05,1.6227633332373178e-05,4.8220801386094633e-05,1.7410739472042664e-10,1.7417956720047963e-10,4.7026356831553773e-05,2.5734081995623337e-06,5.7092495556193119e-09,1.2334694530110679e-06,3.1961023828901498e-11,1.2748589252392549e-06,3.4474440670422263e-09,2.0143892613705361e-11,1.231279920041287e-12,8.7548615997826614e-13,4.8291453668480531e-18,6.2873629990677531e-24,1.3659082540811035e-11,6.287259982043021e-24,5.2872200009715178e-19,7.8317346436952549e-23,8.4023600995095739e-08,1.4349187296914612e-14,4.6017451788240148e-14,2.6150199080787053e-14,2.0625498620205167e-09,6.714327856693349e-24,6.5400429766581905e-16,2.7023511650183e-13,5.8108270267418445e-18,1.0873433877291674e-18,1.5204360712411466e-20,5.1268333306844516e-19,9.1044139099504698e-22,1.8688010179128255e-24,3.1328762258769664e-25,1.8309655906972781e-28
1.8861127602164814e-11,0.2850529273252061,76.950000000000003,0.0,0.0,0.0,0.99984625495482138,9.4999984428358548,2.7852727213521254e-05,1.7558361565028623e-05,5.2065474062826609e-05,2.183087089288272e-10,2.1839952066642062e-10,5.0686250269439066e-05,2.7786167323831855e-06,6.6525230604871888e-09,1.2334558756033448e-06,3.7387341899662685e-11,1.4660845744221349e-06,3.9984035840725638e-09,2.3563482484501654e-11,1.5027600432392644e-12,1.1083918951091068e-12,6.8152459111699045e-18,1.068358664377692e-23,1.4748133778367892e-11,1.0683397485065861e-23,7.4819457715569917e-19,1.1944825709326662e-22,9.1064350150407177e-08,1.6501532576458678e-14,5.7790830636157744e-14,3.3014091645800524e-14,2.0625264879095241e-09,1.1408542391579545e-23,7.0880654714140523e-16,3.5481155094387676e-13,6.2979442931853981e-18,1.4821347393576179e-18,1.9996172463591671e-20,7.2692262259406927e-19,1.3916389261382018e-21,3.0748247167162363e-24,5.162789350815154e-25,3.2534152452083145e-28
2.0114895732248513e-11,0.285052926714366,76.950000000000003,0.0,0.0,0.0,0.99983603896021656,9.4999982553936082,2.975255145090383e-05,1.8756003175265391e-05,5.5525604776442455e-05,2.6386697886164715e-10,2.6397704301020708e-10,5.3971039910148654e-05,2.9633018155098236e-06,7.5630657507770567e-09,1.2334436549782973e-06,4.2631230072200413e-11,1.6471891915621319e-06,4.526550650875203e-09,2.6868022803189369e-11,1.777809534962715e-12,1.3512853996623602e-12,9.1066269094474344e-18,1.6659760073576678e-23,1.5728258685823727e-11,1.665944527116285e-23,1.0015844674900098e-18,1.7029272754257242e-22,9.740088747536528e-08,1.8539960480910831e-14,6.9936926073797573e-14,4.0118115756985253e-14,2.0625054104503227e-09,1.7789468276548055e-23,7.5812750598167923e-16,4.4597398085869499e-13,6.7363629905910104e-18,1.9222059318301568e-18,2.5166764134898398e-20,9.745951858056338e-19,1.9873537472236672e-21,4.6706638290046222e-24,7.8533877461430251e-25,5.2719325540352282e-28
2.1368663862332212e-11,0.2850529260769019,76.950000000000003,0.0,0.0,0.0,0.99982582308314161,9.4999980597777078,3.1652356521990303e-05,1.9953631713002343e-05,5.8985664723003012e-05,3.1523510454952571e-10,3.1536691479375821e-10,5.7247548899982727e-05,3.1479844389080268e-06,8.5319605873312497e-09,1.233431434011555e-06,4.8215680863631577e-11,1.8364675746418424e-06,5.0848483667005278e-09,3.0387089825579938e-11,2.0835459085771989e-12,1.6281763234223541e-12,1.1965613031408704e-17,2.5281098073860496e-23,1.6708363500337595e-11,2.5280590233328685e-23,1.3177856808576429e-18,2.3773361439998062e-22,1.0373729505991311e-07,2.0670388570739705e-14,8.364253492018327e-14,4.8155743544153598e-14,2.0624843008372613e-09,2.6994250769266716e-23,8.0744745497682248e-16,5.5296146276768919e-13,7.1747965333226039e-18,2.4544188672105829e-18,3.1240480477421148e-20,1.2839963856965362e-18,2.7784627291796269e-21,6.9196112770364328e-24,1.1651275985281166e-24,8.3003036259471488e-28
2.262243199241591e-11,0.2850529254138818,76.950000000000003,0.0,0.0,0.0,0.99981560732359986,9.499997856315483,3.3552142426851793e-05,2.1151247178305182e-05,6.244565389982623e-05,3.7273333075110632e-10,3.7288952052672031e-10,6.0516104657906122e-05,3.3326646026071312e-06,9.5592051915099214e-09,1.2334192140585937e-06,5.414003860428286e-11,2.033592389938494e-06,5.6728868311282863e-09,3.4120259997586735e-11,2.4214920197124737e-12,1.9414733520628464e-12,1.5488955934299104e-17,3.744954657669361e-23,1.7688448219438937e-11,3.7448749632152329e-23,1.7073377634533402e-18,3.2574598774596908e-22,1.1007357267048637e-07,2.2889132526701808e-14,9.8994215494725718e-14,5.7180070933630894e-14,2.0624632125165456e-09,3.9985544458460519e-23,8.5676639230885296e-16,6.7734073186423163e-13,7.6132472279081269e-18,3.0910087389000545e-18,3.8307298359523523e-20,1.6655325500745345e-18,3.8119426400490021e-21,1.0026452248058273e-23,1.6906408952011442e-24,1.2738363632951739e-27
2.387620012249961e-11,0.2850529247263311,76.950000000000003,0.0,0.0,0.0,0.99980539168159543,9.4999976453211765,3.5451909166649541e-05,2.2348849571926772e-05,6.5905572304030989e-05,4.3667756074798673e-10,4.3686090135579411e-10,6.377702150856485e-05,3.5173423066364742e-06,1.0644797184727602e-08,1.233406994629754e-06,6.0403648880085978e-11,2.238249394456465e-06,6.2902640123553331e-09,3.8067110596667338e-11,2.7931645969408704e-12,2.2936093223024178e-12,1.9783307501784089e-17,5.4294249270711059e-23,1.8668512840698313e-11,5.4293029047302737e-23,2.1817889123131413e-18,4.3895076073507066e-22,1.1640972023640352e-07,2.5192655372814057e-14,1.1607735198594666e-13,6.72434721809572e-14,2.0624421525110395e-09,5.7968407813216062e-23,9.0608431742761071e-16,8.2072387270151476e-13,8.0517174154553054e-18,3.8450061353480573e-18,4.6459823851490756e-20,2.1306089718521e-18,5.1424175113180157e-21,1.4242947079811959e-23,2.4050010906484741e-24,1.910796614920945e-27
2.512996825258331e-11,0.2850529240152342,76.950000000000003,0.0,0.0,0.0,0.99979517615713176,9.4999974270964636,3.7351656742784086e-05,2.3546438894770758e-05,6.9365419932524908e-05,5.0737943934532309e-10,5.0759283810207104e-10,6.7030601206414622e-05,3.7020175510253967e-06,1.1788734188446173e-08,1.2333947748288436e-06,6.7005858530233432e-11,2.4501369119436894e-06,6.9365855231984761e-09,4.2227219730228954e-11,3.2000746057968716e-12,2.6870398327026248e-12,2.4965628034194582e-17,7.7210577481606665e-23,1.9648557361718843e-11,7.7208749967977231e-23,2.7537238500703028e-18,5.8267452031931909e-22,1.2274573786404384e-07,2.7577561578633035e-14,1.3497617691951122e-13,7.839761372661865e-14,2.0624210884816563e-09,8.2431919275684697e-23,9.5540123116111656e-16,9.8476549258064881e-13,8.4902094713222842e-18,4.7302394760121331e-18,5.5793128745886902e-20,2.6916572922538616e-18,6.8328650091519023e-21,1.9875041131660961e-23,3.3607325629680605e-24,2.8080273747295352e-27
2.6383736382667007e-11,0.28505292328153586,76.950000000000003,0.0,0.0,0.0,0.99978496075021284,9.4999972019309578,3.9251385155933244e-05,2.4744015147285152e-05,7.2825196782236659e-05,5.851464334871446e-10,5.8539293191202592e-10,7.0277133438600845e-05,3.886690335803236e-06,1.2991013824116556e-08,1.2333825549793394e-06,7.3946015644846464e-11,2.6689653301505995e-06,7.6114644051967046e-09,4.6600166334042006e-11,3.6437275923334159e-12,3.1242419277630146e-12,3.1163586908452681e-17,1.0790311124754771e-22,2.0628581780197499e-11,1.0790042819043474e-22,3.4367899326645283e-18,7.6301096740592785e-22,1.2908162560605192e-07,3.0040591400630999e-14,1.5577379298012537e-13,9.0693467652267472e-14,2.0624000087406457e-09,1.1519500029893237e-22,1.0047171339191399e-15,1.1711600583414384e-12,8.9287257878395917e-18,5.7613369238346275e-18,6.6404596535469311e-20,3.3621610901820902e-18,8.9553410185917689e-21,2.7290693115290285e-23,4.6211519413271402e-24,4.0507261843053343e-27
2.7637504512750706e-11,0.28505292252614367,76.950000000000003,0.0,0.0,0.0,0.99977474546084266,9.4999969701026838,4.1151094406649991e-05,2.5941578329839219e-05,7.6284902850183291e-05,6.7028191062013691e-10,6.7056468265598696e-10,7.3516896307869781e-05,4.0713606609993292e-06,1.4251633713170634e-08,1.2333703356137535e-06,8.1223469562537305e-11,2.894456618052344e-06,8.314520920334915e-09,5.1185530170586981e-11,4.125624007840468e-12,3.6077128498635457e-12,3.8515956123365998e-17,1.4843261789256619e-22,2.1608586093939272e-11,1.4842874929741087e-22,4.2457216234645447e-18,9.8688383652326831e-22,1.3541738339574315e-07,3.2578615448268962e-14,1.7855219422351911e-13,1.0418132475989138e-13,2.0623789295077594e-09,1.5845649370954434e-22,1.0540320251826291e-15,1.3816393831978336e-12,9.3672687684875197e-18,6.9537278144113836e-18,7.8393777055657086e-20,4.156679813443733e-18,1.1591720865513225e-20,3.6928316768772616e-23,6.2618736262381224e-24,5.7457693974022606e-27
2.8891272642834405e-11,0.2850529217499284,76.950000000000003,0.0,0.0,0.0,0.99976453028902446,9.4999967318785519,4.3050784495945767e-05,2.7139128443091184e-05,7.9744538133350368e-05,7.6308521482399435e-10,7.6340756509218614e-10,7.675015679575018e-05,4.2560285266430207e-06,1.557059147705379e-08,1.2333581164874325e-06,8.8837570867976611e-11,3.1263438627951743e-06,9.0453823503067562e-09,5.5982891827405313e-11,4.647259515101949e-12,4.1399688578943463e-12,4.7172996733784802e-17,2.0126720845996675e-22,2.2588570300818872e-11,2.0126172153801182e-22,5.1963633775229477e-18,1.2621112484639107e-21,1.4175301116850106e-07,3.5188629472076006e-14,2.0339228668343444e-13,1.1891080727695173e-13,2.0623578602340432e-09,2.1484968843211554e-22,1.1033459044486352e-15,1.6179702604174621e-12,9.8058408352110929e-18,8.323643615385887e-18,9.1862249616443065e-20,5.0908710962785328e-18,1.4834456558313645e-20,4.9305857003751478e-23,8.3724353186699565e-24,8.0257993741011867e-27
