Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054)
3.727900580850154e-22,0.3154573728822481,76.950000000000003,0.0,0.0,0.0,0.99999999999957334,9.5,1.4358880540707961e-15,1.629203976681178e-14,1.6292039766817883e-14,1.5839777058957711e-26,1.5839651662521564e-26,3.9268795962374286e-13,9.2352810806426403e-23,7.7126577180115126e-27,6.9230161355283327e-39,2.232589446937407e-43,1.7971755541165023e-41,2.4693880031629568e-22,2.8978704102443278e-28,6.7410261110867733e-39,4.6761595563099933e-43,2.754572094100146e-56,5.2494687864250076e-57,2.0274717115133732e-37,1.6546963185603805e-27,1.5874677554895134e-38,1.5874677554902111e-38,6.0140201217322404e-51,9.6402110188461079e-52,4.7590113891615943e-40,4.1834456924403207e-29,3.395785136217061e-41,2.7216474689125072e-42,2.1357648834037255e-90,4.8807361842362537e-52,8.0069834981490801e-44,1.9418486298225744e-90,2.9056674571432246e-24,1.8375679067067629e-64,1.8375677210395763e-64,2.8663603595286498e-35,8.4196185011366157e-36,1.4214926956453099e-25,2.8661355275246012e-35,1.4262192457146838e-46,1.9418486298224237e-90,1.3276708397941162e-55,5.2494688269845384e-57,4.0559600985788799e-65,9.4563726240806687e-78,3.434846657368234e-44,1.3633408238816382e-90,2.6648462588744463e-31,7.0959507493138546e-71,3.7879618944266722e-90,1.2458710282829068e-42,1.6108985593725423e-103,1.9255922383156046e-95,1.6883533982554135e-107,8.7251259758339855e-61,1.5480630066946184e-42,9.8349444942552905e-62,1.4206197119409402e-42,5.5265335472368659e-55,1.6145577293165033e-34,5.3819269770929406e-55,4.3134966882275027e-56,1.3457818211093426e-46,1.8758584438871116e-45,9.35444972081933e-67,2.5340228795936957e-46,9.871801695377397e-49,1.7629980997938386e-71
7.459039997999917e-22,0.3154573728822481,76.950000000000003,0.0,0.0,0.0,0.99999999999914624,9.5,2.873023621654293e-15,3.259823421623962e-14,3.2598234216264037e-14,6.3400387882993047e-26,6.3399383956459326e-26,7.8571708967336238e-13,3.6965192131658795e-22,3.0870730617863869e-26,5.5421948715474881e-38,1.7874290714232688e-42,1.4391980191402943e-40,9.8839874160257954e-22,1.1599033709197072e-27,5.3958285556917889e-38,3.7437706043853794e-42,4.4121025335858817e-55,8.4059895674179912e-56,1.6232101576572528e-36,6.6230975372293573e-27,1.2709394527344636e-37,1.2709394527355807e-37,9.630267859197852e-50,1.543689788981082e-50,3.8101027877704215e-39,1.6744685144205367e-28,2.7186928832217901e-40,2.1789728508844004e-41,2.739330660706702e-88,7.8155370189508904e-51,6.4104553890384812e-43,2.4906137990513727e-88,1.1630242207694458e-23,5.8851648096386723e-63,5.8851636203529639e-63,2.2948311547982955e-34,6.7408142815702833e-35,5.6896752925120936e-25,2.2946511524956511e-34,2.2838090180258584e-45,2.4906137990509865e-88,2.1260031723997724e-54,8.4059896973176996e-56,1.2989993416340765e-63,6.0572530288370264e-76,2.749965859689186e-43,1.7465801365115793e-88,1.0666329825080135e-30,2.2726149167372714e-69,4.8527696720267067e-88,9.9745436526386246e-42,4.127468215109314e-101,2.466882195771751e-93,4.3259241640061559e-105,2.7943896569530964e-59,1.2393916481980973e-41,3.1498304141927786e-60,1.1373595671350569e-41,8.8496541810678337e-54,6.4624385760410289e-34,8.6180952794441174e-54,6.9072147744984087e-55,1.0774437497843904e-45,1.5018273531639621e-44,2.9925307537157185e-65,2.0287590720591264e-45,7.9232252465284775e-48,1.1292835050373851e-69
1.4921318832299443e-21,0.31545737288224823,76.950000000000003,0.0,0.0,0.0,0.99999999999829203,9.5,5.7472947568188043e-15,6.521062311489782e-14,6.52106231149955e-14,2.5368413433597459e-25,2.536760999913218e-25,1.571775347688013e-12,1.4790891769498228e-21,1.2352313329793658e-25,4.4347561334350937e-37,1.4304864995826619e-41,1.1519417333951807e-39,3.9548824093982297e-21,4.6411243277663733e-27,4.3165572434835981e-37,2.9961537382320104e-41,7.0631960006453191e-54,1.3455057532066676e-54,1.2990614509865675e-35,2.6501017132398068e-26,1.0171378266118796e-36,1.017137826613668e-36,1.5414700163874378e-48,2.4709089810837727e-49,3.0492401882789303e-38,6.7000551541866765e-28,2.1757805592552099e-39,1.743840511162303e-40,3.5099006716462828e-86,1.2509949046979429e-49,5.1303125823191736e-42,3.1912200931160348e-86,4.6536117852271384e-23,1.8840445859208588e-61,1.884043824453053e-61,1.8365623656581988e-33,5.3947000837819481e-34,2.2766112259725124e-24,1.8364183091226382e-33,3.6555817444123877e-44,3.1912200931150436e-86,3.4029896304513125e-53,1.3455057947920568e-54,4.1585461691487891e-62,3.8782986772339906e-74,2.2008084584812e-42,2.2365855811595527e-86,4.2679212836743384e-30,7.2754264738851615e-68,6.2142208368121437e-86,7.9826663850020627e-41,1.0570888044477278e-98,3.1589694630217612e-91,1.1079155031849048e-102,8.9458078487966847e-58,9.9188992177118657e-41,1.0083696653068401e-58,9.1023332046664862e-41,1.4165209872950028e-52,2.5858172019413937e-33,1.379456488963166e-52,1.1056041939464643e-53,8.6228245687580537e-45,1.2019183118220072e-43,9.5583542256994298e-64,1.6236237973136993e-44,6.3726505077820226e-47,7.2305032288573781e-68
2.9845876500898495e-21,0.3154573728822481,76.950000000000003,0.0,0.0,0.0,0.99999999999658373,9.5,1.1495837027137896e-14,1.3043540091142449e-13,1.3043540091181523e-13,1.0149017263275249e-24,1.0148374412636759e-24,3.1438918553789622e-12,5.9173198148965075e-21,4.9417296532735556e-25,3.5473843435597253e-36,1.1446065505972499e-40,9.21786775431299e-39,1.5822104854407117e-20,1.8567519429587302e-26,3.4511115702467924e-36,2.3973773251813719e-40,1.1304180085347399e-52,2.1532472160275791e-53,1.0394465306932907e-34,1.0602132495108168e-25,8.1386480005413622e-36,8.1386480005699861e-36,2.466853856010784e-47,3.9542588142824069e-48,2.4398554208861971e-37,2.6804583432739833e-27,1.7409550027948039e-38,1.3953373530688585e-39,4.4949510195672372e-84,2.0019991276446382e-48,4.1050295442363519e-41,4.0868330341095738e-84,1.8617477334498193e-22,6.0302088310258852e-60,6.0302039565950639e-60,1.4695289238146646e-32,4.3165796905084337e-33,9.1079272996110895e-24,1.4694136567196841e-32,5.8501209207430379e-43,4.0868330341070355e-84,5.4458913322291771e-52,2.1532473491288008e-53,1.3310145509627654e-60,2.4826414154040019e-72,1.7609811464824259e-41,2.8634459938820455e-84,1.7074464236884621e-29,2.3286260154085655e-66,7.9559154414837973e-84,6.3873459468429111e-40,2.7067323454657672e-96,4.0443518351145863e-89,2.8368768493602054e-100,2.863260414458202e-56,7.9366252301624673e-40,3.2274613902586668e-57,7.2832495258733945e-40,2.2668947187735552e-51,1.0344952590160259e-32,2.2075794738971951e-51,1.7693266635045747e-52,6.8995697618952653e-44,9.6171725214862149e-43,3.0454734332649153e-62,1.2991456564493867e-43,5.1497578943079247e-46,4.6285107328867337e-66
5.9694991838096604e-21,0.3154573728822481,76.950000000000003,0.0,0.0,0.0,0.99999999999316713,9.5,2.2992921567736365e-14,2.6088495650131879e-13,2.6088495650288172e-13,4.059937305580528e-24,4.0594230066439572e-24,6.288124837407454e-12,2.3671205503339276e-20,1.9768527292457271e-24,2.8364273667389004e-35,9.1577220216078528e-40,7.3752279441690754e-38,6.3293569930297293e-20,7.4276122384964484e-26,2.7566973405477701e-35,1.9180825501406958e-39,1.8089141843656102e-51,3.4455458820638877e-52,8.3163617740996698e-34,4.2411981507801827e-25,6.5115366211248882e-35,6.5115366211706887e-35,3.9473676116492455e-46,6.3274577036103671e-47,1.9520696454881953e-36,1.0722705999687657e-26,1.3928962124149365e-37,1.1163758639851685e-38,5.7549957772537294e-82,3.2035244473835475e-47,3.28433546548378e-40,5.2324723343199979e-82,7.4475969818190147e-22,1.9298687100153518e-58,1.9298655900519765e-58,1.1757347553923626e-31,3.4535916127289672e-32,3.6434673934105664e-23,1.1756425329936648e-31,9.3611456333098289e-42,5.2324723343134985e-82,8.7143125924418683e-51,3.4455463080325553e-52,4.2596941246909175e-59,1.5890601608762544e-70,1.408918683287859e-40,3.6656053351189376e-82,6.8303415540230813e-29,7.4523867171140829e-65,1.0184667758325136e-81,5.1103619360973491e-39,6.9299834913187816e-94,5.1773281161394236e-87,7.2631895577452693e-98,9.1633964394138183e-55,6.3499011847450096e-39,1.0328962052671409e-55,5.8271528640264821e-39,3.6274004096222481e-50,4.1383178161372994e-32,3.5324864256859194e-50,2.8312106582511985e-51,5.5201799062806734e-43,7.6944683772806192e-42,9.6591174392975365e-61,1.0394151031768013e-42,4.2012759757077413e-45,2.9625632585847542e-64
1.1939322251249281e-20,0.3154573728822481,76.950000000000003,0.0,0.0,0.0,0.99999999998633382,9.5,4.5987090648774432e-14,5.2178406766847251e-13,5.2178406767472271e-13,1.6240410036586753e-23,1.6236295936202673e-23,1.2576590668050814e-11,9.4688673777050768e-20,7.9077326019805648e-24,2.2664551750151462e-34,7.3265256749572851e-39,5.9005559894209249e-37,2.5318457881118378e-19,2.9711657929646036e-25,2.1983690017711246e-34,1.5345366187320742e-38,2.8944590599939588e-50,5.51315332677678e-51,6.6534051909173748e-33,1.6965482930996483e-24,5.2094765977331875e-34,5.2094765978064734e-34,6.3161091223801489e-45,1.0124447126157455e-45,1.5617298132634325e-35,4.2892569324084749e-26,1.1143698150625361e-36,8.9314307414801805e-38,7.3673281596325777e-80,5.125899737577348e-46,2.6275931197786157e-39,6.6984133901022808e-80,2.9791599795599069e-21,6.1758982492367226e-57,6.1758782804762173e-57,9.406324402766214e-31,2.7630044027613637e-31,1.4574462328343266e-22,9.4055865890812652e-31,1.4978594589492634e-40,6.698413390085641e-80,1.3943609397892692e-49,5.5131546899480404e-51,1.3631736442278815e-57,1.0170527294546886e-68,1.1271884558226473e-39,4.6922269947752986e-80,2.7322477968194682e-28,2.3848891723288493e-63,1.3037075361653497e-79,4.0884836167039867e-38,1.7741714964054094e-91,6.6273377492842519e-85,1.8594769227186084e-95,2.9324409305927433e-53,5.0801591110311619e-38,3.3054415143945456e-54,4.6619435993678211e-38,5.8041354488700068e-49,1.6553944845568196e-31,5.6522655511207364e-49,4.5301674591446205e-50,4.4163535717641296e-42,6.1558666555323062e-41,3.0365948896453869e-59,8.315713879145438e-42,3.4909119541214067e-44,1.8961417020875236e-62
2.3878968386128523e-20,0.3154573728822481,76.950000000000003,0.0,0.0,0.0,0.99999999997266731,9.5,9.1975428810215035e-14,1.0435822899522514e-12,1.0435822899772365e-12,6.4962961719967663e-23,6.4930055916124076e-23,2.515352179568304e-11,3.7876239188480427e-19,3.1631573290729475e-23,1.8087519116350697e-33,5.8613600745310933e-38,4.7205944337315766e-36,1.0127588953743125e-18,1.1884904970728292e-24,1.7474923228623949e-33,1.2276548051943843e-37,4.6312917678681776e-49,8.821268074584079e-50,5.322850374118443e-32,6.7863312386897608e-24,4.1676802001190529e-33,4.1676802002363132e-33,1.0106030623123269e-43,1.6199526895590118e-44,1.2494134411943502e-34,1.7157376808922011e-25,8.9151692384109012e-36,7.1453139388867961e-37,9.4307775676578898e-78,8.2016478632222917e-45,2.1021244100187136e-38,8.5745124112095222e-78,1.1916882079517963e-20,1.9763354000756142e-55,1.9763226198191837e-55,7.5252378634993371e-30,2.2104559069518284e-30,5.8299033135518383e-22,7.5246475993886355e-30,2.3966359985147406e-39,8.5745124111669243e-78,2.2310342572996431e-48,8.8212724368459719e-50,4.3622695262696377e-56,6.5093101434928011e-67,9.0177216873660782e-39,6.0062111561888163e-78,1.0929213536840515e-27,7.6318464163756096e-62,1.6687902696613096e-77,3.2708645001844228e-37,4.5420009658028885e-89,8.4832232513003782e-83,4.7603890824884004e-93,9.3840572522554608e-52,4.0642189568765383e-37,1.0577690383094161e-52,3.7296434035099822e-37,9.2868515600480754e-48,6.6217126543410617e-31,9.0438541870556031e-48,7.2484522470050691e-49,3.533166713285188e-41,4.9248097795323418e-40,9.3863271703208151e-58,6.652726281952895e-41,3.0003710051904311e-43,1.2135630349066029e-60
4.7758260655887007e-20,0.3154573728822481,76.950000000000003,0.0,0.0,0.0,0.99999999994533428,9.5,1.8395210513055427e-13,2.0871787343177829e-12,2.0871787344175927e-12,2.5985448942318749e-22,2.5959136427165308e-22,5.030738191632975e-11,1.5150649061258526e-18,1.2652757495095073e-22,1.4399408120144721e-32,4.6891443666455023e-37,3.7765356991728709e-35,4.0510765947854633e-18,4.7540103480425122e-24,1.3803488725173221e-32,9.8212969321124086e-37,7.4101932060138762e-48,1.4114203323120562e-48,4.258330643492459e-31,2.7145601075864025e-23,3.3341837277286986e-32,3.3341837279163166e-32,1.6169851467860861e-42,2.591957108298473e-43,9.9954251101537303e-34,6.8630205464537348e-25,7.1322186098037502e-35,5.7163185852311896e-36,1.207177770540078e-75,1.3122802503640566e-43,1.681719516210684e-37,1.097572358489661e-75,4.766801091132547e-20,6.3243309349837096e-54,6.3242491414224706e-54,6.0202612965331236e-29,1.768385581035426e-29,2.3319848654050568e-21,6.0197890809966336e-29,3.8346660855841341e-38,1.0975723584787554e-75,3.5697002532810592e-47,1.4114217282537111e-48,1.3959440971456524e-54,4.1660126533756207e-65,7.2142629646297352e-38,7.6880510479531138e-76,4.3717298811917201e-27,2.4422232684294461e-60,2.1360795450413224e-75,2.6167226074789289e-36,1.1627675509254793e-86,1.0858678571821263e-80,1.2186758302115446e-90,3.0029375679392091e-50,3.2514060735506258e-36,3.3849051216988081e-51,2.9837501303161293e-36,1.4859147171606597e-46,2.648712003208447e-30,1.4470348489016922e-46,1.1597670990602301e-47,2.8265669053274616e-40,3.9398938790960441e-39,2.8119348031447759e-56,5.3222398225512066e-40,2.7324483387989694e-42,7.766906356846941e-59
9.551684519540397e-20,0.3154573728822481,76.950000000000003,0.0,0.0,0.0,0.99999999989066823,9.5,3.679054577610646e-13,4.174371622241424e-12,4.1743716226396153e-12,1.0394232377840135e-21,1.0373202118190861e-21,1.0061509361915358e-10,6.0602898609839325e-18,5.061128314808453e-22,1.1407941620754103e-31,3.7513388041978394e-36,3.0212530914188529e-34,1.6204387227383247e-17,1.9016138108479491e-23,1.0770396161216455e-31,7.8569912607018011e-36,1.185641201700187e-46,2.2582852679885052e-47,3.4066844205586366e-30,1.0858295643664169e-22,2.667362806673419e-31,2.6673628069736087e-31,2.5871916793142693e-41,4.14715724945938e-42,7.9963858673687305e-33,2.7452221883456927e-24,5.7058064649499026e-34,4.5730813539113189e-35,2.7049390941759862e-73,2.0996614483757344e-42,1.3453836439017115e-36,2.4593448076640075e-73,1.9067299496717368e-19,2.0237829110118873e-52,2.0237305642833398e-52,4.8162369089351062e-28,1.4147166491486467e-28,9.327985448442333e-21,4.8158591364343148e-28,6.1355038743086773e-37,2.4593448076152162e-73,5.7115568803667812e-46,2.2582897350279917e-47,4.4670473015789993e-53,2.6662640278812311e-63,5.7714446134754718e-37,9.8407646632804845e-74,1.7487008427253251e-26,7.815167887011872e-59,2.7341983051990162e-73,2.0933904317001029e-35,2.9767029613570337e-84,1.3899219199341766e-78,3.1198299734938109e-88,9.6094620065143218e-49,2.6011280067389786e-35,1.08317657802287e-49,2.3870142632375082e-35,2.3774772973309788e-45,1.0594901880094531e-29,2.3152697711847356e-45,1.8556391326455408e-46,2.2612669252745317e-39,3.1519326820758851e-38,7.9783213236711189e-55,4.2578101365332748e-39,2.7173680306229143e-41,4.9708522724335831e-57
1.910340142744379e-19,0.3154573728822481,76.950000000000003,0.0,0.0,0.0,0.99999999978133614,9.5,7.3581216298141317e-13,8.3487573948645224e-12,8.3487573964489045e-12,4.1577034712021541e-21,4.1409109304387689e-21,2.0123048287093453e-10,2.4241216390395606e-17,2.0244561340318936e-21,8.9526726203184954e-31,3.0010816284267751e-35,2.4170130395981112e-33,6.4817701176770874e-17,7.606474583802014e-23,8.210260952704042e-31,6.2854630087037997e-35,1.8970347247690129e-45,3.6132627262772787e-46,2.7253551275009012e-29,4.3433292912353709e-22,2.1338965708863099e-30,2.1338965713666158e-30,4.139516631832364e-40,6.6354711224773934e-41,6.3971250003607657e-32,1.0980916733979641e-23,4.564655065655161e-33,3.65847489649237e-34,3.473939989597771e-71,3.3594680321287967e-41,1.0763101844682662e-35,3.1585244555881304e-71,7.6269377156517777e-19,6.4760223728470528e-51,6.475687371866234e-51,3.852999826628978e-27,1.1317763403778314e-27,3.7312025020766602e-20,3.852697611203842e-27,9.8168346183612419e-36,3.1585244554625995e-71,9.1385205777667456e-45,3.6132770208303906e-46,1.4294578118375208e-51,1.7064122806681839e-61,4.6171693805742158e-36,1.2596203499509142e-71,6.994821126785575e-26,2.5008632728855231e-57,3.4997807154659514e-71,1.6747171919866495e-34,7.6203746844462203e-82,1.7791104216833677e-76,7.986785426740093e-86,3.0750370839262099e-47,2.0808889201290938e-34,3.4661753020877234e-48,1.909617067622563e-34,3.8039713979682739e-44,4.237971512777683e-29,3.7044411471758363e-44,2.9690319778768674e-45,1.8090188799126454e-38,2.5215518275859313e-37,2.0804156730533887e-53,3.4062470359745203e-38,3.024125964968095e-40,3.1813548189809751e-55
3.8206835243250576e-19,0.3154573728822481,76.950000000000003,0.0,0.0,0.0,0.99999999956267183,9.5,1.4716255732594207e-12,1.6697528927257594e-11,1.669752893352846e-11,1.6630834604012521e-20,1.6496998781624189e-20,4.0246112475912229e-10,9.6964951241550496e-17,8.0978321106640242e-21,6.8990489215896916e-30,2.400871553893054e-34,1.9336158638852829e-32,2.5927103380508012e-16,3.0425936992977397e-22,6.0002211173759247e-30,5.0281400439513184e-34,3.0352644283515986e-44,5.7812129471322866e-45,2.1802865443818914e-28,1.737333916115677e-21,1.7071197801007173e-29,1.7071197808692079e-29,6.6232268527182765e-39,1.0616765646080941e-39,5.1177033144176249e-31,4.3923723225316383e-23,3.6517236305216873e-32,2.926782593011654e-33,4.4467724050477883e-69,5.3751543078614253e-40,8.6104954645763923e-35,4.0430287932077325e-69,3.050777782045937e-18,2.0722638679984757e-49,2.0720494915857871e-49,3.0824026223190687e-26,9.0542187643971199e-27,1.4924819656246204e-19,3.0821608551757745e-26,1.570695143523453e-34,4.0430287928863561e-69,1.4621657824552667e-43,5.7812586896480822e-45,4.5742595812399474e-50,1.0921026193291888e-59,3.6937409692559482e-35,1.6123122423939114e-69,2.7979319821790229e-25,8.0027841551281791e-56,4.4797143339790409e-69,1.3397755455630296e-33,1.9508137685798698e-79,2.2772763798126642e-74,2.0446173060824244e-83,9.8401293310164497e-46,1.6646821516530076e-33,1.109177192956398e-46,1.5276959063895231e-33,6.08634992594765e-43,1.6951907470759992e-28,5.9271080153647448e-43,4.7504584932530583e-44,1.4472172066457771e-37,2.0172415754619021e-36,4.8545077149825802e-52,2.7249837842244497e-37,3.7796292352841798e-39,2.0360688767157213e-53
5.731026905905737e-19,0.3154573728822481,76.950000000000003,0.0,0.0,0.0,0.99999999934400752,9.5,2.2074389833747396e-12,2.504630044684086e-11,2.504630046006899e-11,3.5340536122130901e-20,3.4958674704493137e-20,6.0369163003202857e-10,2.0605054319860308e-16,1.7207895672676347e-20,1.9312557459040199e-29,6.8649998570844906e-34,5.740427412566228e-32,5.5095100515573389e-16,6.4655140244401896e-22,1.6314068948501178e-29,1.4376952794352833e-33,1.1483031331011729e-43,2.1278682526128479e-44,6.2342579121151985e-28,3.6918359385811171e-21,4.8812974661540387e-29,4.8812974689825933e-29,2.437786349589132e-38,3.907675273952964e-39,1.4633431463227114e-30,9.333794750757222e-23,1.0441641650388509e-31,8.3687694348892418e-33,2.2943705901129273e-68,1.9784138854425413e-39,2.4620647204455346e-34,2.0860537748925211e-68,6.4829034731514976e-18,9.4610968125306313e-49,9.4599190098049038e-49,8.8137453804152793e-26,2.5889407789162717e-26,3.1715239927330353e-19,8.8130540863518452e-26,5.7812016395571978e-34,2.0860537746952128e-68,5.3817433079449776e-43,2.1278891369978621e-44,2.088442154567992e-49,6.0003411523220536e-59,1.0561794591333696e-34,1.0401634584578771e-68,5.9456076471227739e-25,3.6537887626298592e-55,2.8900327386638392e-68,3.8309218389582172e-33,1.4487087519719064e-78,1.4691604642257521e-73,1.5183694168877608e-82,4.4926524743852805e-45,4.7599006763226266e-33,5.0641076960208875e-46,4.3682571236179019e-33,2.2401792636918805e-42,3.6022816648103136e-28,2.1815688387726731e-42,1.7484847672862995e-43,4.1381382042776896e-37,5.7680475982442689e-36,1.9769079249260219e-51,7.791724096135126e-37,1.3041774529683045e-38,1.1186783764646775e-52
9.551713669067093e-19,0.3154573728822481,76.950000000000003,0.0,0.0,0.0,0.99999999890667901,9.5,3.6790658029546205e-12,4.1743843435109906e-11,4.174384347099397e-11,9.77062184563028e-20,9.5962680704686296e-20,1.006152094117457e-09,5.6966895804509671e-16,4.7574758852381174e-20,8.3493571539076227e-29,3.1549076947827981e-33,2.6889418075261472e-31,1.5232169746896204e-15,1.7875250995605973e-21,6.5444416662336692e-29,6.606573829834221e-33,9.0625408346847958e-43,1.6371929466162763e-43,2.8650327327622988e-27,1.0206844075461103e-20,2.2432638985344615e-28,2.24326390071077e-28,1.8756490596490898e-37,3.0065969636356352e-38,6.7249745409717879e-30,2.5805206953486365e-22,4.798579304012231e-31,3.8459733571852579e-32,1.5466508114353352e-66,1.522207384529976e-38,1.131474297784445e-33,1.4062230325075226e-66,1.7923315364590647e-17,1.2315536374143812e-47,1.2312910762932871e-47,4.0504675183821977e-25,1.1897802740019819e-25,8.7683243954918415e-19,4.0501498378498737e-25,4.4481025812164286e-33,1.4062230322828644e-66,4.1407612209749478e-42,1.6372201332584686e-43,2.7186689743053529e-48,1.3378818322679055e-57,4.8538104401441828e-34,4.0234849927282256e-67,1.6437862020911245e-24,4.7564202228358385e-54,1.1179015581814937e-66,1.7605496532253273e-32,9.84325229009255e-77,5.6830158518304341e-72,1.0316595675453679e-80,5.8484156570145145e-44,2.1874027031846791e-32,6.5923198089561151e-45,2.0074895060339397e-32,1.7236066475632692e-41,9.9592527168075736e-28,1.6785145541648747e-41,1.3452993123198408e-42,1.9017352862683454e-36,2.6507749416666536e-35,1.8154110094160559e-50,3.5807476421488294e-36,9.0960380031988538e-38,2.4942983892566599e-51
1.2990331755912314e-18,0.3154573728822481,76.950000000000003,0.0,0.0,0.0,0.9999999985130833,9.5,5.0035299400508608e-12,5.6771632083681617e-11,5.6771632146774611e-11,1.7398584353274742e-19,1.7007525297723372e-19,1.3683660703880945e-09,1.0144112969200316e-15,8.4716527214202464e-20,1.8176031213474657e-28,7.1016778005835734e-33,6.205010372337805e-31,2.712397235226408e-15,3.1830529956097326e-21,1.3694767448707733e-28,1.4870655923925368e-32,2.5432462479166356e-42,4.5088856884405691e-43,6.4491585265781187e-27,1.8175367411190055e-20,5.049565166155572e-28,5.0495651721492049e-28,5.1656054007981412e-37,8.2802838840444516e-38,1.5137840018844637e-29,4.5951434515430968e-22,1.0801538667340521e-30,8.6572438439526767e-32,8.8448629943640604e-66,4.1922174608444895e-38,2.5469381483401973e-33,8.0417958433656933e-66,3.1916103778833028e-17,4.0261970990234944e-47,4.0252060091321757e-47,9.1175577807040524e-25,2.6781822754824308e-25,1.5613778324781058e-18,9.1168427007478589e-25,1.2250244986735738e-32,8.0417958419655081e-66,1.1403821784175344e-41,4.508974568744499e-43,8.8880459380205934e-48,5.0503957956463362e-57,1.0925880012149977e-33,1.71019928567121e-66,2.9270965450077046e-24,1.5550030837776976e-53,4.751687792432881e-66,3.9629795689340219e-32,4.6053430319947571e-76,2.4156211414848236e-71,4.8268158277603631e-80,1.9120035214677981e-43,4.9237325751113729e-32,2.1552055571226587e-44,4.5188392902875106e-32,4.7468723183447335e-41,1.7734480450564574e-27,4.6226910396938726e-41,3.7050073890661791e-42,4.2807874853625149e-36,5.9668603786291038e-35,5.2623313299597591e-50,8.0601771138877322e-36,2.4350550172076427e-37,9.415782279780924e-51
1.6428949842757535e-18,0.3154573728822481,76.950000000000003,0.0,0.0,0.0,0.99999999811948759,9.5,6.327994076590709e-12,7.1799420689282071e-11,7.1799420786512085e-11,2.7159437009140697e-19,2.6423085836092613e-19,1.7305795794398968e-09,1.5835097421555902e-15,1.3224365193625127e-19,3.3204972086906594e-28,1.34226540192314e-32,1.1947380438931967e-30,4.2340887366364316e-15,4.9687910301585824e-21,2.4101327810814597e-28,2.810516651270902e-32,5.8229184495365171e-42,1.0155337423175182e-42,1.218932587053215e-26,2.8372007067991277e-20,9.544007536899159e-28,9.5440075503986003e-28,1.1634473421615209e-36,1.8649669566700897e-37,2.8611481027445472e-29,7.1730844426166857e-22,2.0415579797838426e-30,1.6362746264271874e-31,2.7311796698180981e-65,9.4421235657918603e-38,4.8138801643417201e-33,2.483202888340014e-65,4.9821469279896571e-17,1.066134259931129e-46,1.0658292220600024e-46,1.7232768780733859e-24,5.0619361743179307e-25,2.4373312061939368e-18,1.7231417264356328e-24,2.7591204043708241e-32,2.4832028878251824e-65,2.5684822997566838e-41,1.0155572783019222e-42,2.3536025565703526e-47,1.5545329297374347e-56,2.0650625961507139e-33,6.0604211243499204e-66,4.5692393222574675e-24,4.1177445217803703e-53,1.6838522537304911e-65,7.4902888174638042e-32,1.8640176972536365e-75,8.5602376479242811e-71,1.9536590361290858e-79,5.0630960937260774e-43,9.3059980807117104e-32,5.7071087537724748e-44,8.5409009798052646e-32,1.0691355518861893e-40,2.7683776165978151e-27,1.0411672487987899e-40,8.3447850911595576e-42,8.0909673678862766e-36,1.127773911412096e-34,1.2331527948536005e-49,1.5234159515418915e-35,5.3709351901497349e-37,2.8982204975414053e-50
