Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971)
7.90733258231205e-07,0.26590693126638026,76.950000000000003,0.0,0.0,0.0,0.37887204552813969,9.4065104593128943,0.016464564179930401,0.029362536067321952,0.011131830343345738,0.0022990951482772881,1.1038123976876314e-08,6.3565705252012634e-08,0.049892825445118576,7.2160796315280453e-05,3.1535751325052013e-11,0.063090735915627125,0.11822602557675609,0.078793449562868337,0.18195231643961493,6.6970741835299845e-13,8.9590067644735528e-11,3.4064497240821487e-06,3.5697082304573286e-09,5.7442175167644485e-06,6.9250682915014455e-06,0.016360272566345535,0.056077627596172117,5.5483374461489825e-06,3.4969502551057908e-06,3.0187013537802586e-15,0.00049629939067872989,3.3495304706461067e-07,1.0546888985127309e-07,0.00021472814230589083,6.9581853806525419e-06,2.0817530433006512e-08,0.013277431910719166,0.0015313493444987279,7.1288213034978808e-11,2.1157577940143281e-11,2.3086230255048912e-08,6.0505700156808837e-09,9.3179699950021967e-12,1.6747054709750619e-05,6.4663443397481492e-05,0.0063603418945278236,1.6688750484563365e-07,0.00050342122085219796,4.7368149384753148e-05,0.0011494600170963744,6.1903508684604119e-10,0.00015718070003645362,5.1751460433936e-07,0.010171847708079062,0.00014479432564802079,1.6950040343352418e-08,5.5554072703063856e-05,0.0080024603609221649,0.0011044321214635318,5.1493286421255145e-06,1.3844076003372479e-10,1.1509777118529542e-11,0.00039630494129662945,1.6608942754238176e-07,8.9991020965528019e-05,2.4290117698774393e-07,6.2488343242513164e-07,1.8598486443452028e-05,2.9517845376695527e-08,1.4654904722637856e-13,1.3467362825894481e-07,0.00045861486966941502,3.4681429515188003e-11,9.7893233683556257e-11,3.0745282351373985e-12,3.0817004312279783e-11,0.0009604008496437123,7.9426457499608748e-11,0.01504518414742371,7.919826171107305e-11,3.5466965295646892e-08,3.6374394169775781e-13,2.0780809558843444e-13,6.6318667492451208e-11,1.6528745631701891e-06,2.8106137446279404e-07,1.5065306383915956e-16,6.7897532299784216e-11,1.5594957599235246e-12
7.94879956719898e-07,0.2659070148708776,76.950000000000003,0.0,0.0,0.0,0.37749606988809864,9.4063105115194681,0.016457303566934169,0.029245261171740505,0.011071200901396095,0.0022865317977065632,1.099380024068327e-08,6.337779501373694e-08,0.050037747592234338,7.1871033578034183e-05,3.1363424964763607e-11,0.063145757381537868,0.11861084032026989,0.079070089461798582,0.18238726735607155,6.6701819838313392e-13,8.9879691605102949e-11,3.4175422173506361e-06,3.5728627566422794e-09,5.7644179032293812e-06,6.8873534418124989e-06,0.01635313565093803,0.05624605949330258,5.5457974391123962e-06,3.4953493660317467e-06,3.0292998717578982e-15,0.00049731259426820894,3.3562961959126488e-07,1.056819493264563e-07,0.0002145423376104181,6.9722894094709937e-06,2.0865290679950234e-08,0.013354286540013987,0.0015382050283932345,7.1431171218996057e-11,2.1200006397605398e-11,2.3187713644544778e-08,6.0775023583740929e-09,9.3469611968920004e-12,1.7052896377543553e-05,6.5843981404664823e-05,0.0063714499616922922,1.6726980524286176e-07,0.00050520604237988347,4.7422184502572536e-05,0.0011557398895882388,6.2378805808293419e-10,0.00015803794590451512,5.2273878923660498e-07,0.010258274973416259,0.00014558847604753452,1.7121148708994555e-08,5.5858239255310028e-05,0.0080725623945380968,0.00111412439829518,5.2726994493654561e-06,1.3974218172496499e-10,1.1720616454556918e-11,0.00040265398418781398,1.6874664082771275e-07,9.0813551503514744e-05,2.4678727791844605e-07,6.3488004141784587e-07,1.8768096113292615e-05,2.978764239532816e-08,1.488934741209346e-13,1.3592768824454223e-07,0.00046288619019209946,3.5316799956222611e-11,9.7850529444692457e-11,3.0852561992861475e-12,3.1382153706236708e-11,0.00096055856967255081,7.9778984623501258e-11,0.015103602424785834,7.9551100382908046e-11,3.6333232428380103e-08,3.6706111968692486e-13,2.0970321015017975e-13,6.6682404102306255e-11,1.6624595377489159e-06,2.8553729909619435e-07,1.5305142034861014e-16,6.8978805901128872e-11,1.5968613939438762e-12
7.99026655208591e-07,0.2659071011989013,76.950000000000003,0.0,0.0,0.0,0.37612871126375264,9.4061120978753934,0.0164496977535902,0.029128584651868818,0.011011013353986817,0.0022740604684175353,1.09497049885553e-08,6.3191086551585401e-08,0.050181950915015643,7.1582764535308699e-05,3.1192360822812785e-11,0.063199310147736498,0.1189935853295398,0.079345909893609429,0.18281867714024047,6.6434284103998678e-13,9.0167748615932012e-11,3.4285750398203051e-06,3.5759343178320881e-09,5.784558399291204e-06,6.8499134707390017e-06,0.016345974637770558,0.056413574878866848,5.5432502121148832e-06,3.4937439262198749e-06,3.0398669946233118e-15,0.00049832537721685073,3.3630593007794697e-07,1.0589492627356544e-07,0.00021435594898589107,6.9863879642577408e-06,2.0913021823633848e-08,0.01343093193459453,0.0015450427424187685,7.1574078015930768e-11,2.1242419603930323e-11,2.3288934323970237e-08,6.1043643806011761e-09,9.3758985973738583e-12,1.736205277398532e-05,6.7037307249763109e-05,0.0063823216725641752,1.6765187082645624e-07,0.00050698034008977977,4.747515840871538e-05,0.0011620141574830336,6.2853923016742928e-10,0.00015889442064944743,5.2797082941458337e-07,0.010344788816680228,0.00014638191433189861,1.7292514369697508e-08,5.6162126671670422e-05,0.008142738056363159,0.0011238272325281992,5.3982246547949321e-06,1.4104353312213151e-10,1.1933759346876299e-11,0.00040905733173524881,1.7142652337262555e-07,9.1635772539002942e-05,2.5070653201723407e-07,6.449619324036753e-07,1.8937637496245722e-05,3.0057337895906888e-08,1.512579015375147e-13,1.3718141370226446e-07,0.00046715637580316434,3.5959114072038943e-11,9.7807681014205465e-11,3.0959521966866218e-12,3.195349543059644e-11,0.00096071736883159941,8.0130580498995177e-11,0.015161775152197061,7.9903006685637286e-11,3.7215190799450012e-08,3.7037696214045396e-13,2.1159756171607172e-13,6.7045814549317362e-11,1.6720184305439442e-06,2.9005133384697757e-07,1.5547019654218232e-16,7.0069285972315413e-11,1.6348795842467703e-12
8.03173353697284e-07,0.2659071902103102,76.950000000000003,0.0,0.0,0.0,0.37476989119997967,9.4059152021990755,0.016441751665142324,0.029012502730160147,0.010951263239149885,0.0022616802376287091,1.0905836737406842e-08,6.3005568640005095e-08,0.050325439797906164,7.1295979479609915e-05,3.1022546241359789e-11,0.063251412143692079,0.11937427854196404,0.079620916067507486,0.18324657855930579,6.6168125622709247e-13,9.0454252369718605e-11,3.4395487087364404e-06,3.5789239267168219e-09,5.8046393859561498e-06,6.8127456088307558e-06,0.016338790060239788,0.056580180423244968,5.5406959404040223e-06,3.4921340458880299e-06,3.0504029219476624e-15,0.0004993378135304575,3.3698202826997739e-07,1.0610783635792186e-07,0.00021416899206119549,7.0004820877322533e-06,2.0960726773453111e-08,0.013507368181199618,0.0015518625702283667,7.1716944066215077e-11,2.1284820717072721e-11,2.3389893499891445e-08,6.1311564083699038e-09,9.4047823394744054e-12,1.7674526627118884e-05,6.8243431392817671e-05,0.0063929599931141067,1.6803372751719437e-07,0.00050874416742312158,4.7527084020355622e-05,0.0011682828688906288,6.332883809981085e-10,0.0001597501309283811,5.3321048539599844e-07,0.010431387145340382,0.00014717464658290584,1.746412948170516e-08,5.6465737360268962e-05,0.0082129854872455867,0.0011335403700840773,5.5259249896284517e-06,1.4234474391252686e-10,1.2149208149454032e-11,0.00041551492308206225,1.7412904914168588e-07,9.2457639921741843e-05,2.5465890120801294e-07,6.5512900743701729e-07,1.9107101513926959e-05,3.0326917396783651e-08,1.5364230650569785e-13,1.3843473550031351e-07,0.00047142519098070996,3.6608379001916944e-11,9.7764691583666143e-11,3.1066164325734636e-12,3.2531036234081683e-11,0.00096087724456519195,8.0481249560263885e-11,0.015219703807775044,8.0253985035852968e-11,3.8113007575367145e-08,3.7369129150587534e-13,2.1349104884980506e-13,6.740890161907405e-11,1.6815512521874316e-06,2.9460343479177958e-07,1.5790936889404267e-16,7.1168961902537735e-11,1.6735566109047041e-12
8.07320052185977e-07,0.2659072818663101,76.950000000000003,0.0,0.0,0.0,0.37341953216153329,9.4057198085505753,0.016433470169432356,0.028897011634229922,0.010891946186172244,0.0022493901623225955,1.0862194108839678e-08,6.2821230185071277e-08,0.050468218586783263,7.1010669421824044e-05,3.0853968286288818e-11,0.063302081060995302,0.11975293769423688,0.079895113144546462,0.18367100401052414,6.590333605283216e-13,9.0739216299787471e-11,3.4504637354714527e-06,3.5818325825476763e-09,5.8246612407062166e-06,6.7758471202925883e-06,0.016331582439615175,0.056745882729760604,5.5381347854230259e-06,3.4905198276894995e-06,3.0609078514687457e-15,0.00050034997542444811,3.3765796289914812e-07,1.0632069493527229e-07,0.00021398148208517047,7.0145727973160678e-06,2.1008409084252094e-08,0.013583595373133287,0.0015586645953817196,7.1859779788518184e-11,2.1327212829211902e-11,2.3490592375096501e-08,6.1578787670575278e-09,9.433612556208785e-12,1.7990320382550624e-05,6.9462363207269497e-05,0.0064033678556727923,1.6841540032727472e-07,0.00051049757748089671,4.7577974082403641e-05,0.0011745460717242713,6.3803529130849634e-10,0.00016060508338467994,5.3845752038627177e-07,0.010518067892076398,0.00014796667886850498,1.7635986289142309e-08,5.6769073723406006e-05,0.0082833028502292041,0.0011432635599284671,5.6558211434868189e-06,1.4364574472176486e-10,1.2366965024324895e-11,0.00042202669480761909,1.7685419111441322e-07,9.3279110104865328e-05,2.5864434597408596e-07,6.6538116486661305e-07,1.927647922425219e-05,3.0596366614161616e-08,1.5604666518600892e-13,1.396875854462149e-07,0.00047569240340277093,3.7264601306946701e-11,9.7721564272182848e-11,3.1172491106713547e-12,3.3114782353055972e-11,0.00096103819427840716,8.0830996291988837e-11,0.015277389857466296,8.0604039843447775e-11,3.9026850002577728e-08,3.7700393289640436e-13,2.1538357163800799e-13,6.7771668090796161e-11,1.691058014134319e-06,2.9919355623508516e-07,1.6036891292861799e-16,7.22778226528819e-11,1.7128987413968307e-12
8.1146675067467e-07,0.2659073761278491,76.950000000000003,0.0,0.0,0.0,0.37207755752228067,9.4055259011718633,0.016424858077432929,0.028782107600354333,0.01083305785647857,0.0022371893395544576,1.0818775582364763e-08,6.2638060226655429e-08,0.050610291589310859,7.0726824420551195e-05,3.0686614572140974e-11,0.063351334354675326,0.12012958032320718,0.080168506238073825,0.1840919855249456,6.5639906167680602e-13,9.102265384035367e-11,3.4613206256546988e-06,3.5846612712156507e-09,5.8446243375319253e-06,6.7392153115127615e-06,0.016324352285489466,0.056910688335415134,5.5355669110029696e-06,3.4889013744860998e-06,3.0713819790825061e-15,0.0005013619333600844,3.3833378116707237e-07,1.0653351687040872e-07,0.0002137934339421255,7.0286610855813216e-06,2.105607194921386e-08,0.013659613610135755,0.0015654489013290169,7.2002595276924988e-11,2.1369598936155522e-11,2.3591032151484801e-08,6.1845317817568617e-09,9.4623893716587938e-12,1.830943620553496e-05,7.0694110984981999e-05,0.00641354815917442,1.6879691420590138e-07,0.00051224062304351377,4.762784116944475e-05,0.0011808038137672739,6.4277974473002958e-10,0.00016145928464240364,5.4371170026464387e-07,0.010604829014493783,0.00014875801724318399,1.7808077123695376e-08,5.7072138157286486e-05,0.008353688330266229,0.0011529965540307567,5.7879337626604709e-06,1.4494646710827855e-10,1.258703194294632e-11,0.00042859258096619957,1.7960192116512029e-07,9.4100140154819374e-05,2.6266282518243245e-07,6.7571829888905609e-07,1.9445761802873724e-05,3.0865671465489654e-08,1.5847095276519739e-13,1.4093989628132739e-07,0.0004799577839280067,3.7927786974154167e-11,9.7678302128999134e-11,3.1278504324700327e-12,3.3704739515314166e-11,0.00096120021533912419,8.1179825109555258e-11,0.015334834755127527,8.0953175527580829e-11,3.9956885395837831e-08,3.8031471372795807e-13,2.1727503148282357e-13,6.8134116737565118e-11,1.7005387286460457e-06,3.0382165072362997e-07,1.6284880322830448e-16,7.3395856759803519e-11,1.7529122300828204e-12
8.15613449163363e-07,0.2659074729564104,76.950000000000003,0.0,0.0,0.0,0.37074389154652515,9.4053334645016751,0.016415920144177643,0.028667786875159026,0.010774593963621822,0.0022250768880653429,1.0775579678693654e-08,6.2456047933406973e-08,0.05075166307555494,7.0444434788871293e-05,3.0520473010487736e-11,0.063399189245924428,0.12050422376770938,0.080441100414510358,0.18450955477385772,6.5377826976574071e-13,9.1304578229822805e-11,3.4721198792820298e-06,3.587410965413174e-09,5.864529046989404e-06,6.7028475248183656e-06,0.01631710009656304,0.057074603712144095,5.5329924820300102e-06,3.4872787898629429e-06,3.0818254988887662e-15,0.00050237375610270255,3.3900952926340538e-07,1.0674631670776689e-07,0.00021360486217610541,7.0427479209814076e-06,2.1103717970483235e-08,0.013735422998163513,0.0015722155713857769,7.2145400407436417e-11,2.1411981968979238e-11,2.3691214032211097e-08,6.2111157773081543e-09,9.4911129397175993e-12,1.8631875984271938e-05,7.1938681947375944e-05,0.0064235037695887535,1.6917829366218215e-07,0.00051397335660580785,4.7676697690584812e-05,0.0011870561427605932,6.4752152770977464e-10,0.00016231274130038998,5.4897279356799408e-07,0.010691668494629528,0.00014954866774476326,1.7980394404098236e-08,5.7374933050306597e-05,0.0084241401337410461,0.0011627391072999873,5.9222834470824449e-06,1.4624684355477727e-10,1.2809410688263546e-11,0.00043521251315121833,1.8237221011216829e-07,9.4920687733065422e-05,2.6671429615571859e-07,6.8614029972226791e-07,1.9614940544511224e-05,3.1134818063382075e-08,1.6091514349692538e-13,1.4219160167181647e-07,0.00048422110656553424,3.8597941422727946e-11,9.7634908138062421e-11,3.1384205974171275e-12,3.430091294571954e-11,0.00096136330508269318,8.1527740414108757e-11,0.015392039942664932,8.1301396480650857e-11,4.0903281117880337e-08,3.8362346374513317e-13,2.1916533111678295e-13,6.8496250324833002e-11,1.7099934087629979e-06,3.0848766906176241e-07,1.6534901344171286e-16,7.4523052338841183e-11,1.7936033172858134e-12
8.19760147652056e-07,0.265907572314354,76.950000000000003,0.0,0.0,0.0,0.36941845937813622,9.4051424832015531,0.016406661069339957,0.028554045715915671,0.010716550301133304,0.0022130519186358407,1.0732604974969926e-08,6.2275182600469841e-08,0.050892337278365223,7.016349123170516e-05,3.0355531404543494e-11,0.063445662725750501,0.12087688517101605,0.080712900693834078,0.18492374307290121,6.5117089853289386e-13,9.158500250501752e-11,3.482861990653888e-06,3.5900826248353717e-09,5.8843757362357987e-06,6.666741138010399e-06,0.016309826361136218,0.057237635267627582,5.5304116533709575e-06,3.4856521717377807e-06,3.0922386032143417e-15,0.00050338551075496173,3.3968525234296425e-07,1.0695910867173704e-07,0.00021341578100425078,7.0568342484170338e-06,2.1151350152340994e-08,0.013811023649262169,0.0015789646887199398,7.228820483082097e-11,2.1454364791937484e-11,2.379113921679873e-08,6.2376310777811653e-09,9.5197834023454149e-12,1.8957641331389652e-05,7.3196082254978011e-05,0.0064332375202027382,1.695595620550367e-07,0.0005156958303697693,4.7724555890299774e-05,0.0011933031063538551,6.5226042947127622e-10,0.0001631654599547643,5.5424057146736994e-07,0.010778584338671791,0.00015033863640093311,1.8152930635370929e-08,5.7677460785052743e-05,0.0084946564882315018,0.0011724909775533727,6.0588907484397529e-06,1.4754680746031499e-10,1.303410285580198e-11,0.00044188642053315431,1.8516502782272569e-07,9.5740711087781934e-05,2.7079871482551885e-07,6.966470540054796e-07,1.9784006872626548e-05,3.1403792712865087e-08,1.6337921079557522e-13,1.4344263620068929e-07,0.00048848214844794116,3.9275069507255504e-11,9.7591385221173207e-11,3.1489598033969422e-12,3.4903307368749769e-11,0.00096152746081293859,8.1874746631696428e-11,0.01544900685013044,8.16487070899217e-11,4.1866204566632661e-08,3.8693001521040985e-13,2.2105437471090202e-13,6.8858071613394478e-11,1.7194220682884406e-06,3.1319156037519029e-07,1.6786951631782983e-16,7.5659397100014971e-11,1.8349782287202477e-12
8.239068461407489e-07,0.26590767416474387,76.950000000000003,0.0,0.0,0.0,0.36810118703359501,9.4049529421346918,0.01639708549765333,0.028440880389620938,0.010658922720856832,0.0022011135499590832,1.0689850021974652e-08,6.209545364967164e-08,0.051032318393652264,6.9883984288704993e-05,3.0191777666229211e-11,0.063490771561003537,0.12124758148469454,0.080983912049931925,0.18533458138497749,6.4857686018231834e-13,9.1863939590866549e-11,3.493547448495476e-06,3.5926771965144441e-09,5.9041647690550204e-06,6.630893564590727e-06,0.016302531557399011,0.057399789345842091,5.5278245743452111e-06,3.4840216144102755e-06,3.1026214826182795e-15,0.00050439726278019221,3.4036099435417218e-07,1.0717190660705086e-07,0.00021322620432816063,7.0709209896156804e-06,2.119897178049361e-08,0.013886415681476421,0.0015856963363433199,7.2431017938938376e-11,2.1496750192444786e-11,2.3890808900920016e-08,6.2640780065058532e-09,9.5484008847322602e-12,1.9286733586112491e-05,7.44663170155276e-05,0.0064427522118269418,1.6994074234438826e-07,0.00051740809620834253,4.7771427850790672e-05,0.0011995447520064229,6.5699624205682193e-10,0.00016401744718547986,5.5951480775899417e-07,0.010865574576791116,0.00015112792922478089,1.8325678408515455e-08,5.7979723737995398e-05,0.008565235642433203,0.0011822519255021129,6.197776168803942e-06,1.4884629313643805e-10,1.3261109855149673e-11,0.00044861422988552122,1.87980343185496e-07,9.6560169060588632e-05,2.749160356924382e-07,7.072384447012231e-07,1.9952952335217631e-05,3.1672581913625954e-08,1.6586312721326165e-13,1.44692935364017e-07,0.00049274068981798114,3.9959175522195365e-11,9.7547736239704767e-11,3.1594682465352921e-12,3.5511927012435552e-11,0.00096169267979984911,8.2220848179691081e-11,0.015505736895787573,8.1995111744821732e-11,4.2845823165945651e-08,3.9023420282191666e-13,2.2294206782768528e-13,6.9219583357354929e-11,1.7288247217771071e-06,3.179332721338203e-07,1.7041028371825532e-16,7.6804878353343337e-11,1.8770431750769561e-12
8.280535446294419e-07,0.26590777847049524,76.950000000000003,0.0,0.0,0.0,0.36679200138654727,9.4047648263379653,0.016387198019667339,0.028328287176234743,0.010601707108635615,0.0021892609368163842,1.064731334057954e-08,6.1916850627823437e-08,0.051171610580885617,6.9605904274685305e-05,3.0029200201457663e-11,0.063534532294518178,0.12161632946887679,0.081254139411230636,0.18574210032563276,6.4599606482269077e-13,9.2141402296124545e-11,3.5041767360941885e-06,3.5951956148349776e-09,5.9238965059039829e-06,6.5953022549221183e-06,0.016295216154016166,0.057561072228113165,5.5252313997284883e-06,3.4823872149969462e-06,3.1129743259124539e-15,0.00050540907605048911,3.410367981385501e-07,1.0738472400322998e-07,0.00021303614575069756,7.0850090437183202e-06,2.1246585361249396e-08,0.013961599218686971,0.0015924105970910303,7.2573848888094464e-11,2.1539140887977375e-11,2.3990224280887107e-08,6.2904568864883476e-09,9.5769655415979941e-12,1.9619153817101634e-05,7.5749390291021868e-05,0.0064520506131669816,1.703218574553436e-07,0.00051911020570736416,4.7817325494573534e-05,0.0012057811271319386,6.6172876031713981e-10,0.00016486870954609414,5.6479527884839572e-07,0.010952637262724404,0.00015191655221714971,1.8498630399989498e-08,5.8281724280006324e-05,0.0086358758657054564,0.001192021714692067,6.3389601581622503e-06,1.5014523579859955e-10,1.3490432911715615e-11,0.00045539586564044581,1.9081812404548441e-07,9.7379021081943893e-05,2.7906621173069683e-07,7.179143508448438e-07,2.0121768592775446e-05,3.1941172358529508e-08,1.6836686438108386e-13,1.4594243556207554e-07,0.00049699651399834712,4.0650263207220789e-11,9.7503963997899853e-11,3.1699461207479972e-12,3.6126775613352817e-11,0.00096185895928434435,8.2566049420217657e-11,0.015562231486234928,8.2340614811189288e-11,4.3842304348849647e-08,3.935358634779058e-13,2.2482831728656795e-13,6.9580788305231245e-11,1.738201384514753e-06,3.22712750152445e-07,1.7297128661757516e-16,7.7959483009010272e-11,1.919804351275223e-12
