Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552)
3.4112532570880595e-24,0.4673586434349027,76.950000000000003,0.0,0.0,0.0,0.99999999999953926,9.5,1.4057400029767997e-16,1.2317124042322932e-15,1.2315353573474735e-15,8.4568337648470611e-30,8.4580480198263396e-30,4.58088883120603e-13,1.1397453892154002e-24,3.5348161495145719e-30,9.5086927723745757e-44,3.5834892215530957e-48,1.4347440419029452e-32,4.5464598420436126e-24,5.5703709041691634e-31,7.9489177548415294e-44,1.1000865412779261e-47,2.3065045534691976e-48,2.207652652019351e-62,3.6544603154224896e-40,1.9484934303161771e-29,6.0290503757907098e-42,6.0290503757907276e-42,1.3846429427234429e-56,2.5504290390363339e-57,7.7928256073274819e-41,6.4180304939169157e-30,3.1581791606706335e-44,2.9085880530121235e-45,1.902748929193485e-99,2.741965250568914e-56,8.3033747980043695e-45,1.6941137327960293e-99,5.6097884928539688e-26,7.2913395910824614e-71,7.2913395838595389e-71,2.8422509394348114e-38,8.1394615040222035e-39,1.3322568000898593e-26,2.8418562390779512e-38,3.8821450651135941e-51,1.694113732796009e-99,9.2238109139589144e-59,1.1176159746858325e-53,4.6617545054360204e-72,1.8255785814880837e-86,5.1592108021382261e-46,1.7251075229424669e-101,1.8496900060927591e-32,1.6261334885527165e-69,5.838926179953754e-100,1.6558436477290549e-45,1.5336830350490013e-115,1.5205821707100771e-105,6.4453085546548197e-120,2.6139065335128714e-66,1.0163825495684926e-44,9.6999884874054084e-67,2.7069779180254532e-45,7.4378425078155805e-60,1.4137088092807852e-35,6.2168959233789918e-60,6.0258282585872995e-61,8.3227784273154248e-50,1.5536321882037294e-47,3.8225107949566456e-73,8.6755618162575846e-49,4.2591603172267078e-50,1.8395335984212458e-78,4.0224109273830078e-58,1.2807475264320981e-42,1.5074471703507616e-79,1.7704688481053139e-19,3.3241571710495729e-41,5.1107043630368556e-38,3.3241571710495729e-41,6.0195140146220203e-68,1.0099945106286284e-63,8.7350409790195668e-64,3.0643809704932436e-115,4.1491449820158939e-115,2.1979569945210552e-49,2.0330993157372414e-60,4.054664525854429e-62,6.4276530668972656e-82,1.4667669728221288e-50,1.209374005115109e-93,1.5053514616722557e-60,1.2178902322151348e-73,1.2344134119193229e-87,2.6640542306731403e-88,6.2560937109922629e-76,6.1876908804968996e-67,9.9102275858655127e-95,6.1876908825041446e-67
6.825470244199654e-24,0.4673586434349026,76.950000000000003,0.0,0.0,0.0,0.99999999999907818,9.5,2.8127013265461108e-16,2.4644949321852286e-15,2.4641406845955022e-15,3.3849374204150664e-29,3.3854229637432929e-29,9.1657575830845541e-13,4.5619518190172147e-24,1.4148476594635765e-29,7.6127134861637526e-43,2.868975820656038e-47,5.7427152184963868e-32,1.8197687784266915e-23,2.2296000422189853e-30,6.3639217114079853e-43,8.8073813152799235e-47,1.8466060962875764e-47,3.5351279011536833e-61,2.9257903206294197e-39,7.7990516416895094e-29,4.8269062213671331e-41,4.8269062213671606e-41,2.2172327657262194e-55,4.0840094277573782e-56,6.2389988573029357e-40,2.5688847845616796e-29,2.5284636365367566e-43,2.3286389883837027e-44,2.4404645483038849e-97,4.390716920019216e-55,6.6477486456776456e-44,2.1728691800851113e-97,2.2453773501899716e-25,2.3351919506230866e-69,2.3351919459964633e-69,2.2755289617633022e-37,6.5165183441671585e-38,5.3324991616962012e-26,2.2752129614834728e-37,6.2164901682082248e-50,2.1728691800850598e-97,1.4770115206529391e-57,8.9477234061014423e-53,1.4930198612124467e-70,1.169371793911675e-84,4.1305056627120362e-45,2.210045411045938e-99,7.4035804556350947e-32,2.6039322853064305e-68,7.4802827289515463e-98,1.3256817419971794e-44,3.9296340914299549e-113,1.9480267825988412e-103,1.6514380237014929e-117,8.3715391727164121e-65,8.1372404262674139e-44,3.1066081574044974e-65,2.1672282928796218e-44,1.1910238809453983e-58,5.6585194685979013e-35,9.9551334984103066e-59,9.6491762922134434e-60,6.6632833474186753e-49,1.2438504253692647e-46,1.224059479809841e-71,6.9457245649336511e-48,3.4099792836046733e-49,1.1783081065437614e-76,6.4410983008798333e-57,1.0253767703806925e-41,9.6559107294779607e-78,3.5424758968871804e-19,2.6613469666336777e-40,2.0456136350110162e-37,2.6613469666336777e-40,1.9278653130110337e-66,1.6173031108110838e-62,1.3987395628102545e-62,7.8516196979074772e-113,1.0643987040351466e-112,1.7597020475475277e-48,3.1956333686561963e-59,6.4927460801915596e-61,4.1172152122333543e-80,1.174305435375435e-49,1.5493327783193957e-91,2.4105236678049074e-59,3.900528062690363e-72,7.9070006187293682e-86,1.7064524936743503e-86,2.0036345178727758e-74,9.9083673721709158e-66,1.2696023210783796e-92,9.9083673785994996e-66
1.3653904218422842e-23,0.4673586434349027,76.950000000000003,0.0,0.0,0.0,0.99999999999815603,9.5,5.626623973682138e-16,4.9300599880864762e-15,4.9293513390868455e-15,1.3544158766764571e-28,1.3546097770430883e-28,1.8335495086483923e-12,1.8253749493083109e-23,5.661233562140212e-29,6.0924485562205952e-42,2.2960548099338816e-46,2.2978341106973336e-31,7.2814454721468229e-23,8.921304357404358e-30,5.0929982289411888e-42,7.0485817758857406e-46,1.4778460983212522e-46,5.6585127235625655e-60,2.341521463861897e-38,3.1206365301927467e-28,3.8629919724303322e-40,3.8629919724303746e-40,3.5490163909523713e-54,6.5370747829142597e-55,4.9930952447295504e-39,1.0278885265450558e-28,2.0235393607324745e-42,1.8636189115039812e-43,3.1269639260399848e-95,7.028006514123987e-54,5.3202193029437412e-43,2.7840943425527974e-95,8.9844341399994601e-25,7.4757571640275236e-68,7.4757571344044843e-68,1.8211147490606926e-36,5.2151951781280767e-37,2.133694254791465e-25,1.8208618527984909e-36,9.9504327391649095e-49,2.7840943425526654e-95,2.3641803322503652e-56,7.1608981607498105e-52,4.7796781072793045e-69,7.487186063248053e-83,3.3056598751055808e-44,2.8300797941546573e-97,2.9623965432586793e-31,4.1679874820382963e-67,9.5788968407565885e-96,1.060948295323504e-43,1.0064224816623681e-110,2.4945511246384821e-101,4.2295243604900754e-115,2.6800192597614421e-63,6.5122653964063595e-43,9.9453272839898937e-64,1.7344412992207215e-43,1.9064138598027462e-57,2.2641448437244158e-34,1.5934696846542824e-57,1.5444966064152189e-58,5.3326517857374017e-48,9.9545837171023702e-46,3.9175331947139761e-70,5.5586905977332285e-47,2.7291178712702659e-48,7.5443947926099961e-75,1.0309952026876969e-55,8.2061304909234862e-41,6.1824239536186732e-76,7.0864899947914783e-19,2.129886410859326e-39,8.1851190896061631e-37,2.129886410859326e-39,6.1717637133376796e-65,2.5887253317251882e-61,2.2388779430386441e-61,2.0108861014478055e-110,2.7277028708335324e-110,1.4082964473861109e-47,4.933181985678286e-58,1.0392622104122874e-59,2.6361438774123661e-78,9.3980124370289842e-49,1.9840002286431491e-89,3.8584077146882071e-58,1.2486939517221589e-70,5.0626431203915313e-84,1.0925963451494985e-84,6.4143271467372506e-73,1.5859840568262308e-64,1.6257910053783214e-90,1.5859840588842436e-64
2.7310772166869215e-23,0.4673586434349027,76.950000000000003,0.0,0.0,0.0,0.99999999999631162,9.5,1.1254469267943808e-15,9.8611900998704773e-15,9.8597726480506726e-15,5.4185454493076234e-28,5.4193181348648412e-28,3.6674970091851991e-12,7.3026884096926732e-23,2.2648620621398515e-28,4.8748270642012017e-41,1.8371935871245579e-45,9.1928327025166834e-31,2.9130523279836647e-22,3.5691026634015769e-29,4.0750551448285366e-41,5.6399363158058976e-45,1.1825014151510558e-45,9.0554672926279395e-59,1.8735729299890018e-37,1.2484578157219711e-27,3.0909805014825181e-39,3.0909805014825873e-39,5.6795816854642187e-53,1.0461447941497576e-53,3.9952348211550039e-38,4.1122234268461928e-28,1.6191389346226637e-41,1.4911782778664861e-42,4.0045434339626818e-93,1.124709854866721e-52,4.2569837694830132e-42,3.5654478218213678e-93,3.5943586870568334e-24,2.3927452892944408e-66,2.3927452703316448e-66,1.4571684901624612e-35,4.1729485127305092e-36,8.536166396877916e-25,1.4569661347298722e-35,1.592393196559044e-47,3.5654478218210297e-93,3.7834582427110883e-55,5.7298065835096934e-51,1.5298194102032374e-67,4.7928254748642398e-81,2.6450301453042724e-43,3.623284226997891e-95,1.1851515169753284e-30,6.6701370241578438e-66,1.2263635077331019e-93,8.4891983136891902e-43,2.5769999909308502e-108,3.193714841350372e-99,1.0829942129493124e-112,8.5778648717050156e-62,5.2108017289772416e-42,3.1831738983030609e-62,1.3878165616449344e-42,3.0508828497055914e-56,9.0580536974179291e-34,2.5500702843818987e-56,2.4716974153210323e-57,4.2669316447873323e-47,7.9651794210391661e-45,1.2531723472884268e-68,4.4477970349131729e-46,2.1838659065538147e-47,4.8294442830905058e-73,1.6499279875636633e-54,6.5661511885475408e-40,3.9575967112062373e-74,1.4174518191962326e-18,1.7042327327073956e-38,3.2745806303201163e-36,1.7042327327073956e-38,1.975379652973679e-63,4.1427620300739029e-60,3.5828815121954824e-60,5.1489842043577949e-108,6.9865597041443229e-108,1.1268511273373384e-46,7.3696660079916274e-57,1.6631578897996871e-58,1.6874925462591629e-76,7.5198378364225099e-48,2.5400671802090233e-87,6.1747085335949324e-57,3.9966608245977367e-69,3.240783859684388e-82,6.9941106179062917e-83,2.0530162725474077e-71,2.5380908363437274e-63,2.0814606344797438e-88,2.5380908429307528e-63
5.462450806376197e-23,0.4673586434349026,76.950000000000003,0.0,0.0,0.0,0.9999999999926229,9.5,2.2510159856425619e-15,1.9723450323364508e-14,1.9720615265902898e-14,2.1675945807741039e-27,2.167901246221848e-27,7.3353920096865336e-12,2.9213131031036346e-22,9.0601855749898827e-28,3.9001400445933612e-40,1.4698947851023695e-44,3.6774323542714745e-30,1.1653157656939567e-21,1.427757257715271e-28,3.2601660711626282e-40,4.5123774193404154e-44,9.4609095631504773e-45,1.4490225427674093e-57,1.4990006626595552e-36,4.9942376991053943e-27,2.4730191956755634e-38,2.473019195675673e-38,9.0882551775484114e-52,1.6740019547984397e-52,3.1964913390446329e-37,1.645023244317229e-27,1.2954341388404389e-40,1.1930558936089267e-41,5.1271149463557544e-91,1.7997188410946482e-51,3.4059103807434648e-41,4.5649300898349732e-91,1.4378604892709397e-23,7.6575897946888713e-65,7.6575896733140145e-65,1.1658454802127769e-34,3.3386757918234742e-35,3.4147444537545504e-24,1.1656835804970801e-34,2.5480883132081747e-46,4.5649300898341082e-91,6.0541490335408929e-54,4.5842806122114108e-50,4.8959380560506636e-66,3.0677368011082086e-79,2.1162250356830357e-42,4.6383044271702687e-93,4.7409918946819155e-30,1.0673305189638969e-64,1.5699147322980666e-91,6.7920034999118278e-42,6.5978348903985916e-106,4.0883963495938182e-97,2.7727672929690623e-110,2.7452053157146296e-60,4.1690371554549576e-41,1.0187227284428077e-60,1.1103586694760681e-41,4.8819091576285205e-55,3.6235163644337655e-33,4.0805275368607936e-55,3.955118190614833e-56,3.4138694368641184e-46,6.3727485780589441e-44,4.0061354771705927e-67,3.5585754834401068e-45,1.7475097758788792e-46,3.0911745033499798e-71,2.6401533440160714e-53,5.2534197196481338e-39,2.5331324541285221e-72,2.8350574591753057e-18,1.3635156413697313e-37,1.3099388655347233e-35,1.3635156413697313e-37,6.3218794012315153e-62,6.6289613531382024e-59,5.7330268454020668e-59,1.3182827977517025e-105,1.7890254003096204e-105,9.0156649874561439e-46,1.0404778410984482e-55,2.6613233358758739e-57,1.0801105941268081e-74,6.0164414850242276e-47,3.2516360473474252e-85,9.8805387310108091e-56,1.2790659104870834e-67,2.0743232244956043e-80,4.4767089432189347e-81,6.5703427012318655e-70,4.0613584495798609e-62,2.6645564665384346e-86,4.0613584706605583e-62
1.0925197985754746e-22,0.4673586434349027,76.950000000000003,0.0,0.0,0.0,0.99999999998524547,9.5,4.5021541033223106e-15,3.9447970770056643e-14,3.9442300501305615e-14,8.6707311375100242e-27,8.671938377045391e-27,1.4671182008400097e-11,1.1685727906234518e-21,3.6242217000174249e-27,3.1201131152578714e-39,1.1759718048597713e-43,1.4710327984985604e-29,4.6614527379068147e-21,5.7112614237830929e-28,2.607956565629311e-39,3.6100732319306378e-43,7.5690869665079524e-44,2.3185543052324891e-56,1.1992574604845198e-35,1.9977763697674593e-26,1.9785092793409051e-37,1.9785092793410813e-37,1.4541947907241596e-50,2.6785393629481038e-51,2.5573144698526281e-36,6.5803607332562848e-27,1.036396509499746e-39,9.544900254340187e-41,6.5635388442844903e-89,2.8796966138747607e-50,2.7248576571867575e-40,5.8438510311705546e-89,5.7516759935440309e-23,2.4505574997466743e-63,2.4505574220626212e-63,9.3272066159721073e-34,2.6710674323854326e-34,1.365953362218486e-23,9.3259113567831116e-34,4.0771486723077484e-45,5.8438510311683396e-89,9.6871311591275442e-53,3.6675987603423894e-49,1.5667827401652806e-64,1.9634566862419473e-77,1.6930604004369159e-41,5.9373501054437202e-91,1.8964739259453428e-29,1.7078157673076372e-63,2.0095993153964327e-89,5.4338607527066783e-41,1.6891372534824035e-103,5.2334300012925312e-95,7.0986710705044389e-108,8.7851187304204357e-59,3.3353879861291682e-40,3.2600840713853278e-59,8.8832910588347359e-41,7.8114519458137462e-54,1.4494655249371296e-32,6.5291761418537507e-54,6.3285109856535183e-55,2.7312252047202532e-45,5.0984408881076875e-43,1.2792404772133805e-65,2.8469955309383374e-44,1.398476067053758e-45,1.9784573407549503e-69,4.2244602144093429e-52,4.2029352894283145e-38,1.6212913551469412e-70,5.6702687413130607e-18,1.0908642975702316e-36,5.2399687519003738e-35,1.0908642975702316e-36,2.0231077370168167e-60,1.0606454533340456e-57,9.1727758762501713e-58,3.3749868162390227e-103,4.5805017495342457e-103,7.2128743952937987e-45,1.3464602364132467e-54,4.2583339077735505e-56,6.9130769929847716e-73,4.8133816868133909e-46,4.1623181914819437e-83,1.5809666081277727e-54,4.0932260425629307e-66,1.3276377655387548e-78,2.8652467401139424e-79,2.1026201723683951e-68,6.4985039765993057e-61,3.4108158761495207e-84,6.4985040440610804e-61
2.1850692344511847e-22,0.4673586434349028,76.950000000000003,0.0,0.0,0.0,0.99999999997049049,9.5,9.0044303386153584e-15,7.8897011662257299e-14,7.8885670970904117e-14,3.4683630189425305e-26,3.4688303466257346e-26,2.9342761996670808e-11,4.6743862617002255e-21,1.4497181741240691e-26,2.4959144967912394e-38,9.4079984739503697e-43,5.8842509097518233e-29,1.8646190303655238e-20,2.2845510488757609e-27,2.0859347495710201e-38,2.8881270109617493e-42,6.0554133034717579e-43,3.7097815085097886e-55,9.5942874089679628e-35,7.9912680621144331e-26,1.5828449935775066e-36,1.5828449935777889e-36,2.3267708344336643e-49,4.2857719705836496e-50,2.045900135481429e-35,2.6321978448904169e-26,8.2913688644476813e-39,7.6361014441088894e-40,8.401862057873935e-87,4.6076317585083051e-49,2.179937867560845e-39,7.4806032867155713e-87,2.3007172049277031e-22,7.841989883842612e-62,7.8419893866514345e-62,7.4619424044801159e-33,2.136904666031564e-33,5.4639246101823979e-23,7.4609061725722832e-33,6.5236037755037244e-44,7.4806032867098992e-87,1.5499804026769709e-51,2.934148915343773e-48,5.0138369094105853e-63,1.2566459322618114e-75,1.3544804696795491e-40,7.6000132780548729e-89,7.5860500424251223e-29,2.7325749569463049e-62,2.5723565580018364e-87,4.3471917850973126e-40,4.3243085519765129e-101,6.6989718012360267e-93,1.8173093446475017e-105,2.8113118704477033e-57,2.6683736063397914e-39,1.0432543178026141e-57,7.1068015325637104e-40,1.249864092728139e-52,5.7979800599384828e-32,1.0446947490997204e-52,1.0125875088770315e-53,2.1850320270775833e-44,4.0788495173243789e-42,4.0762043055574908e-64,2.2776504754915003e-43,1.1194504289399757e-44,1.2662465092711608e-67,6.7593082378815987e-51,3.3624280320052747e-37,1.0376541748628763e-68,1.1340691314307009e-17,8.727121518025591e-36,2.0960302037568433e-34,8.727121518025591e-36,6.4741148876858426e-59,1.6969404983166437e-56,1.4675107221355615e-56,8.6402003315392738e-101,1.1726848346913229e-100,5.7704364815466458e-44,1.5556675860484411e-53,6.8135074732140276e-55,4.4244874188235809e-71,3.850796751786212e-45,5.3279106798580148e-81,2.529610903860963e-53,1.3098667554460085e-64,8.4971085880467369e-77,1.8338068788538858e-77,6.7285613698793104e-67,1.0397870568717293e-59,4.3659618271226102e-82,1.0397870784600643e-59
4.370168106202605e-22,0.4673586434349027,76.950000000000003,0.0,0.0,0.0,0.99999999994098054,9.5,1.8008982808935639e-14,1.5779509344192416e-13,1.5777241190527339e-13,1.387359320330015e-25,1.3875337909702492e-25,5.8685921936586542e-11,1.8697735236902057e-20,5.7989316819574275e-26,1.9963790035468346e-37,7.5264885895447103e-42,2.3537243073025133e-28,7.4585519885530922e-20,9.1382971546610015e-27,1.6680000670285519e-37,2.3105288273077677e-41,4.8443881357027903e-42,5.9357261996844029e-54,7.675521014560334e-34,3.1965397416638434e-25,1.2662910230747167e-35,1.2662910230751687e-35,3.7228806635021323e-48,6.8573223406002039e-49,1.6367395306535038e-34,1.0528898479187473e-25,6.6331737911647889e-38,6.1089536422845714e-39,1.0754724142499117e-84,7.3723045438634487e-48,1.743970990078284e-38,9.5754755571056441e-85,9.20296243064224e-22,2.5094696087338945e-60,2.5094692905273441e-60,5.9696247648347551e-32,1.7095440198624142e-32,2.1855920748494691e-22,5.9687957695327177e-32,1.0437898755372029e-42,9.5754755570911236e-85,2.4800001771126089e-50,2.3473474106442085e-47,1.6044489775214574e-61,8.0426417755823719e-74,1.0835972351918425e-39,9.7281484309552263e-87,3.034450884774373e-28,4.3721762834370282e-61,3.2926608808501249e-85,3.4777947003068239e-39,1.1070380050520825e-98,8.574801237257314e-91,4.6523755446490522e-103,8.9963161839113503e-56,2.1347240300472182e-38,3.3384576789809598e-56,5.6855087007997213e-39,1.9998079640203827e-51,2.3192156160335846e-31,1.6715328486380867e-51,1.6201606152007726e-52,1.7480463669793718e-43,3.2631183274937866e-41,1.2934907903026513e-62,1.8221419875745517e-42,8.9659981497310392e-44,8.1040858476106314e-66,1.081503069312409e-49,2.6899743347714891e-36,6.6410753793884628e-67,2.2681536495168667e-17,6.9817800609673593e-35,8.3842065760618434e-34,6.9817800609673572e-35,2.071743983755189e-57,2.7147061844495251e-55,2.3475008156213252e-55,2.2119212584296179e-98,3.0021709552135261e-98,4.6164039716059278e-43,1.5961319532735806e-52,1.0901750405621628e-53,2.8317097523254775e-69,3.0806739634547435e-44,6.8198174372384678e-79,4.0474289114068423e-52,4.191628693499474e-63,5.4382220953175362e-75,1.1736520693248486e-75,2.1531679295310519e-65,1.6636803740899457e-58,5.5885063390060145e-80,1.6636804431735205e-58
8.740365849705445e-22,0.4673586434349026,76.950000000000003,0.0,0.0,0.0,0.99999999988196064,9.5,3.6018087748512965e-14,3.1559125698231984e-13,3.1554589375470121e-13,5.5494655056691213e-25,5.550063695102848e-25,1.1737224166991538e-10,7.4791321249466041e-20,2.3195844672892197e-25,1.5965109397894609e-36,6.0212271082820853e-41,9.4149451165239062e-28,2.983435965715018e-19,3.6553374534631163e-26,1.3331815432153111e-36,1.848433706143427e-40,3.87553350596847e-41,9.4972228329121806e-53,6.1404532406587172e-33,1.2786223999938688e-24,1.0130388297372244e-34,1.0130388297379474e-34,5.9566468998277631e-47,1.0971785477764019e-47,1.3093993905528642e-33,4.211580808092795e-25,5.3065704860657964e-37,4.8871918924598532e-38,1.3766264958622277e-82,1.1795762206759078e-46,1.3951850689756412e-37,1.2256802859973941e-82,3.6812036905888728e-21,8.0303546800759036e-59,8.0303526435410467e-59,4.775728141555279e-31,1.3676433287061542e-31,8.7424127476841728e-22,4.7750649414785431e-31,1.6700744157553717e-41,1.2256802859936767e-82,3.9680255052481837e-49,1.8778897442083444e-46,5.1342707459082092e-60,5.1473253858989123e-72,8.6688293123828558e-39,1.245211447217364e-84,1.2137865273387414e-27,6.995528953475905e-60,4.2146345217387947e-83,2.7822522668554358e-38,2.8340365954288744e-96,1.0975823835428004e-88,1.1910163837493385e-100,2.8788400867755341e-54,1.7077890543557145e-37,1.0683134735556774e-54,4.5484339501586251e-38,3.1997130435662391e-50,9.276909646942343e-31,2.6744695472160559e-50,2.5922734644223413e-51,1.3984453913174422e-42,2.6105101321632453e-40,4.0715167799342507e-61,1.4577222115439961e-41,7.1893026686046638e-43,5.1866495509951731e-64,1.7304159102298481e-48,2.1519922132589096e-35,4.250316607319713e-65,4.5363226996387011e-17,5.5854571723420329e-34,3.3537000661330883e-33,5.5854571723420286e-34,6.6296242907045919e-56,4.3421721143389752e-54,3.7542785444964435e-54,5.6625568420031326e-96,7.6856828008275226e-96,3.6931450913884345e-42,1.4838471674894814e-51,1.7442910992583285e-52,1.8123063361023228e-67,2.4645537966372058e-43,8.7294250325506849e-77,6.4759274299307504e-51,1.3413299943131903e-61,3.4804853643789356e-73,7.5114233490048864e-74,6.8901826392733459e-64,2.6619052932254213e-57,7.1533362306416149e-78,2.6619055142942827e-57
1.748076133671113e-21,0.4673586434349027,76.950000000000003,0.0,0.0,0.0,0.99999999976392084,9.5,7.2036297623414666e-14,6.3118358398735925e-13,6.3109285737631285e-13,2.2197918461239729e-24,2.2199513689731421e-24,2.3474488055056204e-10,2.9916604496297248e-19,9.2783614371141005e-25,1.2762508064198816e-35,4.816996680937007e-40,3.7659876243313652e-27,1.1933774177979534e-18,1.4621386994607643e-25,1.0645913342315963e-35,1.4787508335423457e-39,3.100436003900064e-40,1.5195606172669934e-51,4.9123771542803083e-32,5.114502606147269e-24,8.1043346823236227e-34,8.1043346823351878e-34,9.5306652310707664e-46,1.7554912493690056e-46,1.0475226141780437e-32,1.6846366036480604e-24,4.2452689270780157e-36,3.9097650792828569e-37,1.7620958700844561e-80,1.8873279317613871e-45,1.1161513634702146e-36,1.5688831913562109e-80,1.4724852167601659e-20,2.5697214076998863e-57,2.569720104314075e-57,3.8205938339538867e-30,1.0941179048177355e-30,3.496973977979016e-21,3.8200632724788141e-30,2.6721275496315112e-40,1.5688831913466945e-80,6.3488609712755584e-48,1.5023173284923379e-45,1.6429721782976865e-58,3.2942995272738806e-70,6.9350840106532398e-38,1.593876151731647e-82,4.8551584549656456e-27,1.1192889662552379e-58,5.3947508020106712e-81,2.2258084123234587e-37,7.2551588123152847e-94,1.4049112677240446e-86,3.0490130101732547e-98,9.2123185049469003e-53,1.3662348112417131e-36,3.4186143306034436e-53,3.6387579550731455e-37,5.1195570097191365e-49,3.7107732941448378e-30,4.2791648325543023e-49,4.1476507245996999e-50,1.1187596314412166e-41,2.0884142691963106e-39,1.2617263079318703e-59,1.166181183527015e-40,5.777797800575009e-42,3.3194667720239789e-62,2.7686742502443427e-47,1.7215988395041643e-34,2.7202116963833651e-63,9.072660855680379e-17,4.468378962910139e-33,1.34148374034293e-32,4.4683789629101335e-33,2.1214867340039044e-54,6.9430683581948552e-53,6.0012831654799966e-53,1.4496194970023906e-93,1.967550815332027e-93,2.9545248379231721e-41,1.2901601390414191e-50,2.7908744532813068e-51,1.159879921738643e-65,1.9716488892234112e-42,1.1173701570659544e-74,1.0361516822723531e-49,4.2922700826393e-60,2.2275180538421287e-71,4.8073269399483682e-72,2.20486568601763e-62,4.2590612747941529e-56,9.1563011396074895e-76,4.2590619822166404e-56
3.496155231072249e-21,0.4673586434349027,76.950000000000003,0.0,0.0,0.0,0.99999999952784124,9.5,1.4407271735620629e-13,1.2623682376944303e-12,1.2621867843105621e-12,8.8791786640128182e-24,8.879178791323244e-24,4.6949015596781214e-10,1.1966656946613984e-18,3.711349271556313e-24,1.0194667409279948e-34,3.8536041418516273e-39,1.5063969654691969e-26,4.7735157137939542e-18,5.8485622319823843e-25,8.485596471347519e-35,1.183001591719158e-38,2.4803524829876225e-39,2.4313012497436688e-50,3.9299075322961184e-31,2.0458036432851109e-23,6.4834773624225085e-33,6.4834773624410073e-33,1.5249088268913939e-44,2.808790439038871e-45,8.3801932454017728e-32,6.7385549523664475e-24,3.396220088048578e-35,3.1278166476774274e-36,2.2554916442932499e-78,3.0197294211422759e-44,8.9292241011577205e-36,2.008178436537194e-78,5.8899483228973369e-20,8.2231186049388029e-56,8.2231102632665587e-56,3.0564795775294858e-29,8.7529561534226185e-30,1.3987913583572962e-20,3.0560551279765355e-29,4.2754108428761035e-39,2.0081784365128317e-78,1.0158193637352596e-46,1.2018573669812929e-44,5.2575204530147146e-57,2.1083555534337427e-68,5.5480754141775608e-37,2.0401652306091332e-80,1.942065850091316e-26,1.790867674372549e-57,6.9052937429665568e-79,1.7806493632757406e-36,1.8573240877516546e-91,1.7982922156014528e-84,7.8054901096263025e-96,2.9479467416103841e-51,1.0929886930859308e-35,1.0939583732745543e-51,2.9110106806084923e-36,8.1913038045237341e-48,1.4843112037618548e-29,6.8466744671215169e-48,6.6362516964067497e-49,8.9500903136228464e-41,1.6707338413518647e-38,3.7976191574805128e-58,9.3294625763914375e-40,4.6643868784503771e-41,2.1244622534095761e-60,4.4298858175165434e-46,1.3772810522908396e-33,1.7409383758557655e-61,1.8145337390955777e-16,3.5747084212555764e-32,5.3659442030821989e-32,3.5747084212555677e-32,6.7887686487646573e-53,1.1094780498612863e-51,9.5842560870926811e-52,3.7110323838975476e-91,5.0369505818781141e-91,2.3636233749234903e-40,1.0784169046609717e-49,4.4654056551237572e-50,7.4232438255318733e-64,1.5773214546197011e-41,1.4302361907666761e-72,1.6578453255835517e-48,1.3735286831905059e-58,1.4256139151517448e-69,3.0766943128843933e-70,7.0555817755623068e-61,6.8145065236733662e-55,1.1720085070007126e-73,6.8145087874278126e-55
