Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691)
1.5941384326867528e-09,0.25539140664483795,76.950000000000003,0.0,0.0,0.0,0.37302508563208847,9.4993378057056042,0.0028534568850968316,0.026663579439857109,0.019732157003776622,0.00049544414550255352,3.7312607829561975e-09,6.5186903217631407e-05,0.15516556019010699,2.2259175077388312e-05,2.7807729704291318e-12,8.0577698314318383e-06,9.1188884544839185e-05,0.4087398112778674,0.0011638010546691606,9.4446474249854862e-14,3.4299898865320466e-13,2.8008986010560309e-08,1.8891181829672118e-11,0.00011447274567910481,0.00014664617281870225,0.0065279083903840547,0.0065360844185071319,1.0387497001550631e-06,5.5763021381445085e-07,3.5485010893721404e-10,0.00019304463110726981,6.1087780619745043e-08,1.6369863973923178e-08,4.397761028276102e-07,7.7151101370741897e-08,9.3090087705465134e-08,1.4847295055087673e-06,0.0048866036386334584,5.8576221442689683e-13,2.1831137209045199e-13,1.4138572939562563e-06,2.42393476303047e-07,3.9291651558333477e-08,2.2976340238610457e-05,6.9581418092177602e-05,1.3635502684483426e-06,1.8392940726597136e-08,3.3166644413318261e-07,2.2969222276134792e-07,8.8232736298743056e-08,9.4033922821820102e-10,1.1152449120249935e-09,5.7882175688114407e-08,7.2905783476886375e-09,1.8424805276705635e-08,9.9165801274034193e-10,2.3128753252636938e-10,4.83576948739404e-10,6.1400096747066191e-12,1.4285431417141721e-06,7.6219838037343699e-12,2.4719492592509883e-09,1.0591439267378147e-06,1.2195045480829486e-10,2.6996378257128052e-09,2.2053800689356384e-10,6.2041836009684946e-10,6.7375165436059037e-11,9.126949194257263e-12,1.3878698124893442e-17,2.5560102564190994e-11,3.9475329828950233e-08,1.7820102624146108e-09,2.2967375705808663e-09,2.8144199075650039e-10,1.511926604195374e-09,0.00013300793891578351,1.3886836216986332e-09,1.3077652104557556e-06,1.3884986743003224e-09,6.5013281568271719e-08,5.1523348887452611e-19,3.0047468219733062e-19,2.2342551874329555e-14,6.1985898514748268e-10,3.5044007588870181e-10,1.6972688990192361e-19,1.5455946739980364e-13,8.8444549723498837e-11,1.0591342999097723e-09,8.7893843681394148e-11,2.2921104544563247e-09,1.8612438814942861e-09,8.7305677436635735e-12,3.0072102021534383e-13
1.6270117856402876e-09,0.25539194840828827,76.950000000000003,0.0,0.0,0.0,0.36575993466283474,9.4993336508245996,0.0028871722882005996,0.026829242107942911,0.019719915084937124,0.00049516243238781983,3.7544337595130173e-09,6.3971458662708943e-05,0.1569458577864084,2.2397488020078005e-05,2.7791918029501447e-12,8.3337058158567086e-06,9.4264235365768112e-05,0.41375630649690048,0.0011880712597656621,9.5033341002889425e-14,3.5430870867301204e-13,2.8995910293577257e-08,1.9558842100310088e-11,0.00011602909412077797,0.00014659566260360048,0.0067133030298528931,0.0067220534321553171,1.0682495340249808e-06,5.7346881764104158e-07,3.5920614867589147e-10,0.00019905740766713791,6.2990423087889802e-08,1.6880203413587002e-08,4.678539901008737e-07,7.9568424340513125e-08,9.6291020929031776e-08,1.6094508076730058e-06,0.0049468034098468184,6.041140026347595e-13,2.2515100394388041e-13,1.4010423323590289e-06,2.4227625636340762e-07,3.8618743474926355e-08,2.3234382163021882e-05,7.0481270283147106e-05,1.4751809009899643e-06,1.9035872176034018e-08,3.5192282899594746e-07,2.4181111929105063e-07,9.5102711976245122e-08,9.6967011521853928e-10,1.203046063447029e-09,5.87962692975757e-08,7.8615487778820437e-09,2.0035834876205468e-08,1.0073274890757084e-09,2.5232755857652793e-10,5.3661474466940725e-10,6.8215466272421916e-12,1.4807362419810087e-06,7.7434544085580536e-12,2.5052650818832797e-09,1.0986945682928855e-06,1.2650416735752564e-10,2.803181715769233e-09,2.2877327161233695e-10,6.4360142204089233e-10,6.9969420858483136e-11,9.4740760911686124e-12,1.4397300951388718e-17,2.6502762584468735e-11,4.0930558042531591e-08,1.8060487866332816e-09,2.3619789999539681e-09,2.8489549266346268e-10,1.5324877207152138e-09,0.00013688030330898113,1.4053162518799542e-09,1.3859178890319237e-06,1.4051286132642194e-09,6.7479782374428316e-08,5.350723607612897e-19,3.1204434692468426e-19,2.4296157110123407e-14,6.7528711544920428e-10,3.6304942250705251e-10,1.7583039301176625e-19,1.6012077828051548e-13,9.1815283949690659e-11,1.1240637369545764e-09,9.1246311664989951e-11,2.4246102857454257e-09,1.9751360418358409e-09,9.2649534087662279e-12,3.1912263456375451e-13
1.6598851385938223e-09,0.2553924903459401,76.950000000000003,0.0,0.0,0.0,0.35864299446089493,9.4993296539653205,0.0029201991918471875,0.026988045322076146,0.019701187687355716,0.00049471658139577297,3.7766467810362661e-09,6.2780781983347466e-05,0.15868726201513261,2.2530071384070255e-05,2.7766893809181114e-12,8.60988177845078e-06,9.7364018069793178e-05,0.41867923860920359,0.0012120135133985364,9.5595896948989557e-14,3.6570796528120271e-13,2.9991366277229355e-08,2.0228277603061995e-11,0.00011755624530878042,0.00014649497585337244,0.0068985739152388481,0.0069079262942183068,1.0977295620839153e-06,5.8929681474033284e-07,3.6348094254727945e-10,0.00020510519153305439,6.4904136332406937e-08,1.7393517929186109e-08,4.9683516731310757e-07,8.1999979627680633e-08,9.9516963104693909e-08,1.7411520225069272e-06,0.0050058896170642481,6.2257376457375643e-13,2.3203087701711928e-13,1.3884992932881909e-06,2.4216474395709243e-07,3.7959594245944229e-08,2.3487851945581235e-05,7.1364982579338643e-05,1.5927414655145439e-06,1.9683987910038383e-08,3.7285393201045914e-07,2.5418569507509516e-07,1.0231336487716759e-07,9.9917239302805539e-10,1.2952578786035704e-09,5.9705052146565507e-08,8.4609904195127745e-09,2.1739916870154939e-08,1.0229058313519539e-09,2.7464172363967964e-10,5.9390418850091685e-10,7.5585393576728977e-12,1.5335585692104415e-06,7.8642566125970777e-12,2.5379918486544166e-09,1.1388131082749549e-06,1.3112325095031413e-10,2.9081016778133166e-09,2.3712676141905618e-10,6.6711687415226757e-10,7.2598307398692472e-11,9.8257206973847746e-12,1.4923339313526662e-17,2.7458208629649621e-11,4.2405528745293224e-08,1.8296624285375678e-09,2.4271770392787576e-09,2.8828455657825118e-10,1.5526867268016932e-09,0.0001407610709386067,1.4216415495951306e-09,1.4665638962522902e-06,1.4214513423427532e-09,6.9978803696360087e-08,5.5517606482495025e-19,3.2376845690031118e-19,2.6362602787272883e-14,7.3405746334494686e-10,3.7582287891071316e-10,1.8201316378248735e-19,1.6575446972518481e-13,9.5229168313898126e-11,1.1914598388589396e-09,9.464174306222903e-11,2.5617555620096627e-09,2.093274703195297e-09,9.8192684926079998e-12,3.3821032947956002e-13
1.692758491547357e-09,0.2553930322519345,76.950000000000003,0.0,0.0,0.0,0.35167099231537968,9.4993258080930136,0.0029525516299973862,0.027140259858352576,0.01967629539833211,0.00049411469854917644,3.7979377478690607e-09,6.1614325534514882e-05,0.16039056797595688,2.2657151384010325e-05,2.7733112009027431e-12,8.88611965094669e-06,0.00010048729559692124,0.42351051241628274,0.0012356259627698092,9.6135101924970965e-14,3.7719341726839561e-13,3.0995029486174406e-08,2.0899055301655865e-11,0.00011905479734623637,0.00014634657888465275,0.0070836584138397806,0.0070936409396227052,1.1271798180411841e-06,6.0510885284885901e-07,3.6767614461295093e-10,0.00021118649437569908,6.6828449326180353e-08,1.7909680951171258e-08,5.2670994634101583e-07,8.4445162010339405e-08,1.0276694894439304e-07,1.8800107243127846e-06,0.0050638849484884799,6.4113690525999099e-13,2.3894927878454365e-13,1.3762219665074552e-06,2.4205875557525313e-07,3.731389878515944e-08,2.373684249090257e-05,7.223288576796708e-05,1.7163554645332384e-06,2.0337088417300159e-08,3.9445974126656435e-07,2.668076855317944e-07,1.0987072686607502e-07,1.0288387853091987e-09,1.3919604497016357e-09,6.060876653067912e-08,9.0894147012800548e-09,2.3539339886959912e-08,1.0383971969446715e-09,2.9826407642516594e-10,6.5565358969198076e-10,8.3537708821948529e-12,1.586997225493852e-06,7.9844217986602625e-12,2.5701415404029865e-09,1.1794945981971615e-06,1.3580713548794612e-10,3.0143760805661865e-09,2.4559744524086461e-10,6.9096178922185276e-10,7.5261278689944791e-11,1.0181809982232128e-11,1.5456747729933802e-17,2.8426291197565301e-11,4.390001194798552e-08,1.8528598304058709e-09,2.4923096399753381e-09,2.9161049476444183e-10,1.5725309925153316e-09,0.00014464914315795649,1.4376657670489279e-09,1.5496985921497837e-06,1.4374731125862201e-09,7.2509758644800219e-08,5.755404228724975e-19,3.3564457547900163e-19,2.8544664264880298e-14,7.9626601044518539e-10,3.8875870107600151e-10,1.8827435536920209e-19,1.7145977252687608e-13,9.8685318224442685e-11,1.261358572957784e-09,9.8079257107574816e-11,2.703606139243596e-09,2.2157186367247457e-09,1.0393788819861604e-11,3.5799359763267485e-13
1.7256318445008918e-09,0.2553935739303825,76.950000000000003,0.0,0.0,0.0,0.34484073721097097,9.4993221064671598,0.002984243327590922,0.027286145484441224,0.019645545234660753,0.00049336454666225283,3.818343019369741e-09,6.0471555369162589e-05,0.16205655329209112,2.2778945036737614e-05,2.769100833151533e-12,9.1622492897733535e-06,0.00010363316287270952,0.42825199066613823,0.0012589072829273945,9.6651876741029643e-14,3.8876183292449396e-13,3.2006586370105862e-08,2.1570759082225829e-11,0.00012052533500304131,0.00014615283359707904,0.0072684969714021715,0.0072791383647010741,1.1565908256258052e-06,6.2089984285219319e-07,3.7179337241596181e-10,0.00021729988790276426,6.8762910048839466e-08,1.8428571017556526e-08,5.5746778204626407e-07,8.6903390696259646e-08,1.0604004796797729e-07,2.0262009754751698e-06,0.0051208115910174375,6.5979901524499019e-13,2.4590456586856602e-13,1.3642043039771951e-06,2.4195811426550837e-07,3.6681359667879955e-08,2.3981444673661757e-05,7.3085303298076455e-05,1.8461418726098526e-06,2.0994981363441483e-08,4.1673982362230399e-07,2.7966871171356813e-07,1.1778057352606775e-07,1.0586623092237579e-09,1.493230534002864e-09,6.1507644755103181e-08,9.7473129821357791e-09,2.5436323995711142e-08,1.0538055718027395e-09,3.2322774064627041e-10,7.2207362555404339e-10,9.2100602173466614e-12,1.6410395770508185e-06,8.1039800516629432e-12,2.6017258710780817e-09,1.220734271242997e-06,1.4055527180365055e-10,3.121984029515756e-09,2.5418432986232969e-10,7.1513334765333691e-10,7.795780700686639e-11,1.0542273422575564e-11,1.5997463126524124e-17,2.9406865044067929e-11,4.5413784193210594e-08,1.8756494419786208e-09,2.557355837114811e-09,2.9487459050811519e-10,1.5920277235708187e-09,0.00014854347260514415,1.4533950188211401e-09,1.6353159179707538e-06,1.4532000372726609e-09,7.5072072244134822e-08,5.9616139926579703e-19,3.4767034915091204e-19,3.0845033763353379e-14,8.6200716266941562e-10,4.0185521043456162e-10,1.9461315272696654e-19,1.7723594634795351e-13,1.0218286726149159e-10,1.3337954996923667e-09,1.0155799112974226e-10,2.8502213282704936e-09,2.3425260322594857e-09,1.0988787483941781e-11,3.7848183772448403e-13
1.7585051974544266e-09,0.2553941151949433,76.950000000000003,0.0,0.0,0.0,0.33814911743744774,9.4993185426288367,0.0030152877082288659,0.027425951425760282,0.019609231217831841,0.00049247355989664944,3.8378974791707582e-09,5.9351950836508956e-05,0.16368597854354011,2.2895660550804799e-05,2.764100003287916e-12,9.4381082984217391e-06,0.00010680074591535168,0.43290549510279863,0.0012818566364878794,9.7147104833485768e-14,4.0041008724385574e-13,3.3025734012773471e-08,2.2242989474098241e-11,0.00012196843005062679,0.00014591600190638548,0.0074530329828428913,0.0074643624975892419,1.1859535780043793e-06,6.3666494773194985e-07,3.7583420789228447e-10,0.00022344400135954756,7.0707084695384271e-08,1.8950071561243068e-08,5.8909733101922961e-07,8.9374108305265114e-08,1.0933536323737421e-07,2.1798932010824437e-06,0.0051766912427678915,6.7855586288621653e-13,2.5289516115890162e-13,1.3524404148678372e-06,2.4186264937473643e-07,3.6061686905228347e-08,2.4221747388443019e-05,7.392255146492631e-05,1.9822150566869609e-06,2.1657481330989299e-08,4.3969334442062454e-07,2.927603034163353e-07,1.2604842307001698e-07,1.088636263212542e-09,1.5991415362548254e-09,6.2401909564494168e-08,1.0435156622348436e-08,2.7433018849353825e-08,1.0691347778252067e-09,3.4956488249652524e-10,7.933770845930308e-10,1.013025906160993e-11,1.6956732484009535e-06,8.2229602145191972e-12,2.6327562946405814e-09,1.2625275348459836e-06,1.4536713080768898e-10,3.2309053351495129e-09,2.6288645837925013e-10,7.396288330664239e-10,8.0687382461689834e-11,1.0907042894891515e-11,1.6545424738143496e-17,3.0399789021836703e-11,4.6946628308744155e-08,1.8980395254381436e-09,2.6222957039117076e-09,2.9807809884099902e-10,1.6111839655932585e-09,0.00015244306103389128,1.4688352852807532e-09,1.7234084794499528e-06,1.4686380953356365e-09,7.7665181167451395e-08,6.1703509477501933e-19,3.5984350395701721e-19,3.3266318112606796e-14,9.3137366646070165e-10,4.1511079118874274e-10,2.0102877130636499e-19,1.8308227853601828e-13,1.0572096677381821e-10,1.4088057867484263e-09,1.0507710015013919e-10,3.0016599133892344e-09,2.4737545187271443e-09,1.1604534942956027e-11,3.9968435778839096e-13
1.7913785504079614e-09,0.2553946558684216,76.950000000000003,0.0,0.0,0.0,0.33159309828189187,9.4993151103886238,0.0030456979016323647,0.027559916810855824,0.019567634923816208,0.00049144885767312915,3.8566345975296999e-09,5.8255004194237524e-05,0.16527958768779077,2.3007497698661325e-05,2.7583486703932566e-12,9.7135418411759346e-06,0.00010998920094932908,0.43747280748516076,0.0013044736360117799,9.7621633843974509e-14,4.1213515928762706e-13,3.4052179841514124e-08,2.2915363345198311e-11,0.0001233846415877245,0.00014563824998113667,0.0076372126684209271,0.0076492600741201429,1.2152595180654173e-06,6.5239957197821392e-07,3.7980019825558174e-10,0.00022961751913772881,7.2660556919014332e-08,1.947407070653937e-08,6.2158650861168535e-07,9.1856779895687571e-08,1.1265203013698731e-07,2.3412540754186616e-06,0.0052315451252326495,6.9740338695185973e-13,2.5991955105642517e-13,1.3409245607534283e-06,2.4177219630281057e-07,3.5454597726244404e-08,2.4457837598157923e-05,7.4744939588941103e-05,2.1246847088702126e-06,2.2324409568785294e-08,4.6331908670101099e-07,3.0607392098183593e-07,1.3467953583161448e-07,1.1187542153039837e-09,1.709763498902456e-09,6.3291774553209787e-08,1.1153397102087377e-08,2.9531502078574329e-08,1.0843884799009655e-09,3.7730668195366103e-10,8.6977861331078873e-10,1.1117248513184379e-11,1.750886116681022e-06,8.3413899414789345e-12,2.663244011749503e-09,1.3048699635862141e-06,1.5024220266889971e-10,3.34112048257363e-09,2.7170290871840492e-10,7.6444562808784303e-10,8.3449512235463058e-11,1.1276052572050189e-11,1.7100574014415238e-17,3.1404925925705775e-11,4.8498333170821702e-08,1.920038160232209e-09,2.6871103081348638e-09,3.012222472419958e-10,1.6300066082414016e-09,0.00015634695723548507,1.4839924158969095e-09,1.8139676273267674e-06,1.4837931346921617e-09,8.0288533478437705e-08,6.3815774069950328e-19,3.7216184206050706e-19,3.5811036804303839e-14,1.0044565317976638e-09,4.2852388774185648e-10,2.0752045580491434e-19,1.8899808299051325e-13,1.092987854856984e-10,1.4864242228826162e-09,1.0863575649140311e-10,3.1579801700544984e-09,2.6094611835168983e-09,1.2241299110776436e-11,4.2161037832252549e-13
1.8242519033614961e-09,0.2553951957823816,76.950000000000003,0.0,0.0,0.0,0.32516971980026266,9.4993118038150506,0.0030754867508853692,0.027688271096968323,0.019521026008621146,0.00049029725797017354,3.8745864909039585e-09,5.7180220234075502e-05,0.16683810846835442,2.3114648172244446e-05,2.7518851016476338e-12,9.988402449976473e-06,0.0001131977135276936,0.44195567057619184,0.0013267583088608468,9.807627712822831e-14,4.2393412936285428e-13,3.5085641338173175e-08,2.3587513576049175e-11,0.00012477451635722444,0.00014532165229230113,0.0078209849551192194,0.0078337805189719681,1.2445005195343257e-06,6.6809935144790518e-07,3.8369285685622069e-10,0.00023581917848742554,7.4622927106700217e-08,2.0000461074476396e-08,6.5492254418696284e-07,9.4350892032896074e-08,1.1598921519866708e-07,2.5104464198351547e-06,0.0052853939950839061,7.1633768954568383e-13,2.669762828362854e-13,1.3296511509778991e-06,2.4168659626677062e-07,3.4859816367551766e-08,2.4689800381084855e-05,7.5552770189411513e-05,2.2736557910634421e-06,2.2995593750497991e-08,4.8761546989059246e-07,3.196009758233638e-07,1.4367891429816555e-07,1.149009991927765e-09,1.8251630995757296e-09,6.4177444556854271e-08,1.1902466183518828e-08,3.1733777924679011e-08,1.0995701926277904e-09,4.0648330774780168e-10,9.5149446710225898e-10,1.2173935832600281e-11,1.8066663061031103e-06,8.459295749033368e-12,2.6931999762404448e-09,1.3477572923894841e-06,1.5517999603114063e-10,3.4526106024746443e-09,2.8063279222040693e-10,7.8958121032168608e-10,8.6243719843177173e-11,1.1649238824650874e-11,1.7662854529596305e-17,3.24221423442271e-11,5.0068693476950503e-08,1.9416532477485488e-09,2.7517816703523458e-09,3.0430823631933809e-10,1.6485023892026605e-09,0.00016025425504803914,1.4988721324596643e-09,1.9069835350785354e-06,1.4986708754742522e-09,8.2941588379917693e-08,6.595256932480505e-19,3.8462323846945273e-19,3.8481620333918532e-14,1.0813449617606871e-09,4.4209300223813934e-10,2.1408747897178503e-19,1.9498269907771635e-13,1.1291550911364462e-10,1.5666852314286685e-09,1.1223314939573892e-10,3.3192398816413043e-09,2.7497025908631203e-09,1.2899345443470949e-11,4.4426903526278344e-13
1.8571252563150309e-09,0.2553957347767772,76.950000000000003,0.0,0.0,0.0,0.31887609466517752,9.4993086172236172,0.0031046668194687379,0.027811234476723824,0.019469662710749087,0.00048902529003783948,3.8917839788812328e-09,5.6127115920196131e-05,0.16836225281157874,2.3217295922780358e-05,2.7447459436888321e-12,1.0262549825995372e-05,0.00011642549766477878,0.44635578910351303,0.001348711064377666,9.8511815197864638e-14,4.3580417618514288e-13,3.6125845752186462e-08,2.4259088716038023e-11,0.00012613858905411999,0.00014496819548442865,0.0080043013630073136,0.0080178758318389491,1.2736688688821163e-06,6.8376014364938445e-07,3.8751366401545715e-10,0.00024204776732784488,7.6593811686001959e-08,2.0529139596521252e-08,6.8909203453238626e-07,9.6855951897988952e-08,1.1934611496967319e-07,2.6876291115137282e-06,0.005338258155634882,7.3535502933717701e-13,2.740639621248218e-13,1.3186147381869102e-06,2.4160569607495295e-07,3.4277073870283442e-08,2.4917718976575205e-05,7.6346339153129318e-05,2.4292284908558507e-06,2.367086774191842e-08,5.1258056796304755e-07,3.3333284970809804e-07,1.5305130364835139e-07,1.1793976672107596e-09,1.9454036553664643e-09,6.5059116026048696e-08,1.2682776112581664e-08,3.404177609975596e-08,1.1146832867263108e-09,4.3712389582889e-10,1.0387422658195672e-09,1.330325125799741e-11,1.8630021825497524e-06,8.5767030645070444e-12,2.7226349014042086e-09,1.3911854100153823e-06,1.6018003726304788e-10,3.5653574433793107e-09,2.8967525228281078e-10,8.1503314849101359e-10,8.9069544431699103e-11,1.2026540126761508e-11,1.8232211896265806e-17,3.3451308517198856e-11,5.1657509527830041e-08,1.962892515845655e-09,2.8162927239297425e-09,3.0733724047258928e-10,1.6666778980647235e-09,0.00016416409144934569,1.5134800322090313e-09,2.0024452738617776e-06,1.513276913167591e-09,8.5623815968817866e-08,6.8113542817003915e-19,3.9722563790579527e-19,4.1280408818419628e-14,1.1621262884064124e-09,4.5581669220748447e-10,2.2072914046343023e-19,2.0103549059193935e-13,1.1657033999269231e-10,1.6496228834766651e-09,1.1586848465276688e-10,3.4854963553423837e-09,2.8945347992949818e-09,1.3578937021338337e-11,4.6766938280470728e-13
1.8899986092685656e-09,0.2553962726995982,76.950000000000003,0.0,0.0,0.0,0.31270940608686792,9.4993055451662443,0.0031332503980928388,0.027929018266841434,0.019413792331637057,0.00048763920655345901,3.9082566385975196e-09,5.5095220039927339e-05,0.16985271721212775,2.3315617485616712e-05,2.7369662908385269e-12,1.0535850637330741e-05,0.00011967179498089287,0.45067483069234193,0.0013703326632378552,9.8928997098666619e-14,4.477425743055184e-13,3.717252981649108e-08,2.4929752625290214e-11,0.00012747738262464594,0.00014457978207678052,0.0081871158963658115,0.0082015004784035568,1.3027572479904581e-06,6.9937801843342731e-07,3.9126406783561863e-10,0.00024830212215206293,7.8572842461620245e-08,2.1060007336287889e-08,7.2408099539465729e-07,9.9371486434831404e-08,1.2272195492207747e-07,2.8729570026383214e-06,0.0053901574679714424,7.5445181508222757e-13,2.8118125048477008e-13,1.3078100140184894e-06,2.4152934791063293e-07,3.3706107883912975e-08,2.5141674829470962e-05,7.7125935898130781e-05,2.5914981880731357e-06,2.4350071376728805e-08,5.3821212705711547e-07,3.4726091283152745e-07,1.6280119275950952e-07,1.2099115527331765e-09,2.0705451334242424e-09,6.5936977383289793e-08,1.3494719856787148e-08,3.6457350862472531e-08,1.1297309951637145e-09,4.6925653116755224e-10,1.1317407545124155e-09,1.4508144880096049e-11,1.9198823483020485e-06,8.6936362724511988e-12,2.7515592660741696e-09,1.4351503528213443e-06,1.6524186973951581e-10,3.6793433451665153e-09,2.9882946306061119e-10,8.4079909874302653e-10,9.192654010933449e-11,1.2407896965904961e-11,1.8808593682672473e-17,3.4492298198900248e-11,5.3264587017985287e-08,1.983763523243942e-09,2.8806272767046763e-09,3.103104085347652e-10,1.6845395800685957e-09,0.00016807564472976161,1.5278215908683271e-09,2.100340884665339e-06,1.5276167216602121e-09,8.8334696997366696e-08,7.0298353562841264e-19,4.0996705181537307e-19,4.4209650875452464e-14,1.2468859147027548e-09,4.6969356831022721e-10,2.2744476574782726e-19,2.0715584476085691e-13,1.2026249671195735e-10,1.7352709107205538e-09,1.1954098423660463e-10,3.6568064372443435e-09,3.0440133782008978e-09,1.4280334626794817e-11,4.9182039608268401e-13
