Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805)
2.5612189044263482e-08,0.22714327264708334,76.950000000000003,0.0,0.0,0.0,0.98104631268726672,9.4976416610265861,0.00080342959976200323,0.0078768426493429338,0.0055872036995883662,0.0021666781465425268,4.4451368394975864e-09,3.3216909806970062e-08,0.00060503160947318678,2.9333851861979995e-05,3.6791343927318667e-11,0.00010930687678678341,0.00011381705151782792,0.00075910304612569692,0.00078490506188650278,3.2951222675399029e-13,7.5777421256334757e-14,1.9010876408712002e-09,2.7486851152809849e-12,3.8686803238131396e-08,2.0456185098056262e-06,0.00010600499082851117,0.00010612352394868651,5.0823545204768643e-08,3.3110885993143574e-08,3.5731987431403797e-18,1.6919779511096734e-06,1.6152228336624713e-09,5.2236225756308205e-10,5.2491766506212726e-09,4.3009899481831043e-08,2.0064403400553748e-11,6.0386542366367526e-09,7.9656647946421067e-06,5.6526166827906161e-13,1.5972382657286342e-13,1.786867795783868e-10,2.8353217176777686e-11,4.7765247182528798e-13,1.7847738774161702e-09,6.7904592750761026e-09,6.0109473460759807e-09,3.4502105975854534e-10,5.8637514290130691e-08,2.2235185124969355e-08,3.8571625198785179e-08,2.3360622652972857e-13,9.9614255315200239e-09,2.5534303931671923e-11,1.6726833538752961e-08,2.1605519065388596e-09,9.5933098801065668e-13,1.2750948485147739e-09,9.148457495108761e-10,2.3454190231287163e-10,1.9907806844171124e-11,5.6460331839535263e-16,3.9252497653006525e-16,8.6116564195100892e-10,5.736457166379354e-13,2.8480708041817812e-11,8.001604438229117e-13,1.9908234762907271e-12,1.0936560367009743e-11,5.8934000487563007e-15,7.8207382307632656e-19,1.085939718810776e-14,4.3093754152629336e-11,1.5850236221685283e-15,2.6864725311840936e-13,1.9836928278985365e-14,1.4123373434760989e-15,5.0874738115990882e-05,3.5293247517426531e-13,1.924602172851147e-06,3.518924855963712e-13,8.1273339398631259e-14,2.6754241394418139e-19,1.5215696735997464e-19,8.1519732359270765e-16,4.3193175707100944e-13,9.3903400277366077e-13
2.6096997673877914e-08,0.22714316747891342,76.950000000000003,0.0,0.0,0.0,0.98068362633437911,9.4975951999483428,0.00081825572486077562,0.0080179500149038848,0.0056844307018996043,0.0022045064657815077,4.5247478882709378e-09,3.3205221946696987e-08,0.00061636511401825383,2.9859242448451364e-05,3.7433688850348665e-11,0.00011543171162089714,0.00011970199854426302,0.00077333989373702921,0.00081424214032286407,3.3541403000282998e-13,7.9663767755565871e-14,2.0003867331255186e-09,2.9030540447886835e-12,3.946435865129746e-08,2.0816051524784522e-06,0.00010999623462627286,0.00011012126663907139,5.2736906603797511e-08,3.4357452938717375e-08,3.6402147469586448e-18,1.7544357996919927e-06,1.6748403422937208e-09,5.4169592347687547e-10,5.7420153154158459e-09,4.4882703005638335e-08,2.0964076463049321e-11,6.628601079457649e-09,8.1155206800528329e-06,5.8987256011791921e-13,1.6667803068018192e-13,1.801786473188632e-10,2.8737531665945329e-11,4.7780521833395686e-13,1.8176110451012532e-09,6.921884389210148e-09,6.5975945881592979e-09,3.6176242927975525e-10,6.2826753833751843e-08,2.3597625510113814e-08,4.1697879215109918e-08,2.4223371867951364e-13,1.0778439154715766e-08,2.6178844843308123e-11,1.8306363932081555e-08,2.3552804331768428e-09,9.835528620951038e-13,1.4012793557951092e-09,1.0270053719940897e-09,2.6357515860331239e-10,2.0678679864383035e-11,5.7934727994659612e-16,4.0018511421044065e-16,8.9855515771358913e-10,5.9854952987645068e-13,3.0590291840527761e-11,8.3489801949548408e-13,2.077253618997649e-12,1.1748949945556775e-11,6.3254157302420463e-15,8.1602698517705066e-19,1.1774444817445717e-14,4.6736389944797716e-11,1.6159626608264259e-15,2.787623613164383e-13,2.0208877288371771e-14,1.4399618369118485e-15,5.270048269619298e-05,3.5959265534356979e-13,2.0694408139351821e-06,3.5850437026639931e-13,8.4453193591246927e-14,2.8741599960236441e-19,1.6345949124730784e-19,8.8867033366584436e-16,4.7626378097186849e-13,9.7880404471640943e-13
2.6581806303492345e-08,0.2271430623232592,76.950000000000003,0.0,0.0,0.0,0.98032087917671207,9.4975486400103399,0.0008330677746938548,0.0081586875983319668,0.0057812763950467307,0.0022421856492531689,4.6041495062786349e-09,3.3193531803465912e-08,0.00062769416170469774,3.0383250949241991e-05,3.8073501368959016e-11,0.00012177154422253846,0.00012577769501583336,0.00078757181414913964,0.00084408851273902507,3.4130030804439239e-13,8.3675428209864358e-14,2.102938499122833e-09,3.062857491749381e-12,4.0241645318417089e-08,2.1174513276360495e-06,0.00011405675363477012,0.00011418858836938563,5.4683464324011427e-08,3.562564818114921e-08,3.7072075573625115e-18,1.8179399005113552e-06,1.7354561005380476e-09,5.6135480774405643e-10,6.2700838351104118e-09,4.6794859991323952e-08,2.1884972806810295e-11,7.2633420412611521e-09,8.2653585107540357e-06,6.1500042982430146e-13,1.7377831518154661e-13,1.8167035639843556e-10,2.9121801626777444e-11,4.7795807911879037e-13,1.8504632016562187e-09,7.0533697036970522e-09,7.2287165116355604e-09,3.7893936773285466e-10,6.7221673749408373e-08,2.5013131465709851e-08,4.5006457788489633e-08,2.5100597578781265e-13,1.1643680070191523e-08,2.6828693336900771e-11,2.0000220293991538e-08,2.5629663828818351e-09,1.0079742364779576e-12,1.5368102360397579e-09,1.150279857502437e-09,2.9551354143402967e-10,2.1464270149447577e-11,5.9425356902832688e-16,4.0784884267795191e-16,9.3687265645520284e-10,6.2407127929066239e-13,3.2822179898281058e-11,8.704975362607582e-13,2.1658283799709958e-12,1.2608540484843936e-11,6.7822929248386419e-15,8.5082263774972572e-19,1.2750213563138102e-14,5.0621440878512216e-11,1.6469162127097195e-15,2.8905303809344686e-13,2.0580694030062514e-14,1.4675993784956418e-15,5.4552362265747953e-05,3.6625315441429486e-13,2.222048076479662e-06,3.6511539581842649e-13,8.7694533720136278e-14,3.084442681397582e-19,1.7541870744218846e-19,9.6703231083760761e-16,5.2414064680635208e-13,1.0195374608499745e-12
2.755142356272121e-08,0.227142852028612,76.950000000000003,0.0,0.0,0.0,0.97959521954420203,9.4974552171470989,0.00086264967695839174,0.0084390397818938385,0.0059738117222085038,0.0023170919069273451,4.7623167528050389e-09,3.3170145246451775e-08,0.0006503388842496585,3.1427070894915185e-05,3.9345449351024105e-11,0.00013510786638608349,0.0001385111620321599,0.00081602087461900188,0.00090530211790825117,3.5302571787324657e-13,9.2081134199537729e-14,2.3179699919713928e-09,3.3990642732823715e-12,4.1795412398092836e-08,2.1887177613456236e-06,0.00012238446982782729,0.00012253087388932037,5.8675616540041425e-08,3.8226563798250399e-08,3.8411236037786191e-18,1.9480665381991489e-06,1.8596629051988997e-09,6.0164191944244529e-10,7.4388952623420014e-09,5.0736618665306763e-08,2.379042725126428e-11,8.6770891049525925e-09,8.5649846261342641e-06,6.6679898017830145e-13,1.8841483017757229e-13,1.8465334594243434e-10,2.9890219921889326e-11,4.7826415641697012e-13,1.9162128352312241e-09,7.3165223597009197e-09,8.634169775035164e-09,4.1460163365620352e-10,7.6649881882180758e-08,2.8006721902965991e-08,5.2196483545245522e-08,2.6898203525384895e-13,1.3525782607409892e-08,2.8144204335319736e-11,2.3754197681755976e-08,3.0194337431271963e-09,1.0574113989026317e-12,1.8377463805263096e-09,1.4335965634949579e-09,3.6900938103103155e-10,2.3079620307492644e-11,6.2456041857194893e-16,4.2318715441269069e-16,1.0163202797248039e-09,6.769876527847126e-13,3.7675410209348258e-11,9.443089878847065e-13,2.3494779301326147e-12,1.4478035410601284e-11,7.7751986856336683e-15,9.2296740983334423e-19,1.4896446948066482e-14,5.9168927744768604e-11,1.7088671890423759e-15,3.1015818933936471e-13,2.1323930690567776e-14,1.5229139027650441e-15,5.833298273803486e-05,3.7957530915488857e-13,2.5515564337586744e-06,3.783350723681854e-13,9.4361780442422601e-14,3.5417795125431335e-19,2.0142840970485049e-19,1.1392619996980613e-15,6.3135597429280323e-13,1.1039235462003915e-12
2.8424079096027185e-08,0.22714266275431066,76.950000000000003,0.0,0.0,0.0,0.97894196055963878,9.4973707826013261,0.0008892253232968937,0.0086900582472613907,0.0061457594444150193,0.0023839858701276305,4.903931918127378e-09,3.3149090979663811e-08,0.00067070388682572313,3.2361656037382049e-05,4.0481344323591685e-11,0.00014787473605340531,0.00015064804016245767,0.00084160818154232976,0.00096211845129382835,3.635240742812027e-13,1.0009083953334367e-13,2.5230444406896365e-09,3.7209703955998893e-12,4.3192883658176166e-08,2.2523659906806862e-06,0.00013011343739154096,0.00013027412766476661,6.2380690274448728e-08,4.0640447975740522e-08,3.961568740651335e-18,2.0687074705142345e-06,1.9748139874145584e-09,6.3899665308702371e-10,8.6291902005801648e-09,5.4417222778804617e-08,2.5577865095671605e-11,1.0128100674541487e-08,8.8345980773845976e-06,7.1516506056310495e-13,2.020814453690234e-13,1.8733761382306041e-10,3.0581674379846038e-11,4.7854004918430705e-13,1.9754396711205612e-09,7.5535692768445555e-09,1.007636963361814e-08,4.4819068834507769e-10,8.5892064009301487e-08,3.0890825388945733e-08,5.9356519778218755e-08,2.856486571584112e-13,1.5402156858870641e-08,2.9346045143745578e-11,2.7583469413435134e-08,3.4802176131588263e-09,1.1025769486221396e-12,2.1452335268344504e-09,1.7355392766150321e-09,4.4745356829835596e-10,2.4583813440862271e-11,6.5241084059228331e-16,4.3700412601940915e-16,1.0910683731036199e-09,7.267732870413732e-13,4.2519825316076848e-11,1.0137534679430211e-12,2.5222621751786317e-12,1.6344510613642837e-11,8.7656370294920745e-15,9.9084386239232112e-19,1.7068166119446269e-14,6.7820526598708246e-11,1.7646735532009172e-15,3.2974592489521191e-13,2.1992391289188019e-14,1.5727423569866075e-15,6.1821029765880465e-05,3.9156684311851209e-13,2.8771735709173763e-06,3.9023035662728488e-13,1.0057285823395386e-13,3.9983776252795651e-19,2.2739609950640572e-19,1.313120360131233e-15,7.421060370828872e-13,1.1832384232119449e-12
2.929673462933316e-08,0.2271424734408816,76.950000000000003,0.0,0.0,0.0,0.97828857023285698,9.4972860035079147,0.00091575547780116341,0.0089398267817896327,0.006316425987326897,0.0024503789098326585,5.0448392693375007e-09,3.3128031537316141e-08,0.00069105444171026068,3.3291570126252398e-05,4.1608733349555933e-11,0.00016138233564208095,0.00016344032419188056,0.00086717953050262993,0.0010205573137695571,3.7396995993694578e-13,1.0853107051888229e-13,2.739304163345076e-09,4.061605854272655e-12,4.4589484246511957e-08,2.3155420824756129e-06,0.00013806232830449765,0.00013823850392813907,6.6191141031293522e-08,4.312298814680528e-08,4.08193875986574e-18,2.1926584008444695e-06,2.093122921271028e-09,6.7738028038304966e-10,9.9619787188261294e-09,5.8222863303511377e-08,2.7433923141863077e-11,1.1764858861948062e-08,9.1041713535804824e-06,7.6517358201297264e-13,2.1621215864300554e-13,1.9002155544570268e-10,3.1273031999839021e-11,4.788163624258816e-13,2.0347165006239695e-09,7.7908170032627788e-09,1.1702866952918198e-08,4.8319477530964217e-10,9.5883132648733523e-08,3.3959698456917309e-08,6.7209642201455831e-08,3.0277352337891936e-13,1.7462224677114316e-08,3.0564665554681922e-11,3.1877982676086297e-08,3.9918656946030068e-09,1.1483732058088239e-12,2.4903910177851119e-09,2.0880128092737747e-09,5.3914666206745435e-10,2.6135760764879283e-11,6.8081830320798304e-16,4.5083306487811104e-16,1.1689333379613158e-09,7.7863430138783776e-13,4.7853843667590159e-11,1.0860928350331015e-12,2.70224927309845e-12,1.8399989971252e-11,9.8555369155402433e-15,1.0615498790803457e-18,1.9488762295034404e-14,7.7466169424837426e-11,1.820528285301314e-15,3.4989102630323732e-13,2.2660423294250303e-14,1.6226142859796203e-15,6.5387683103005682e-05,4.0356019646603806e-13,3.2318438897349849e-06,4.021236619278022e-13,1.0698357737661327e-13,4.5012120556657948e-19,2.5599334541178605e-19,1.5061703052322599e-15,8.677524310435626e-13,1.265786577260406e-12
3.0169390162639136e-08,0.22714228405955786,76.950000000000003,0.0,0.0,0.0,0.97763507259183557,9.4972008712651004,0.00094224018364096301,0.0091883268114623193,0.0064857952402298576,0.0025162647854930537,5.185028322818394e-09,3.3106967732230952e-08,0.00071139054702189556,3.4216743972945647e-05,4.2727510461078869e-11,0.00017564633441632672,0.00017690142725278584,0.00089273492475663548,0.0010806081626142452,3.8436259763319143e-13,1.1741062067012809e-13,2.9669813082661937e-09,4.4213688835109966e-12,4.5985214267911823e-08,2.3782400374346666e-06,0.00014622939707690044,0.00014642234579470158,7.0106128943301332e-08,4.567363712514294e-08,4.2022336767506981e-18,2.3198887827534902e-06,2.2145604556839443e-09,7.1678330477318844e-10,1.1448750122635751e-08,6.2152565067009568e-08,2.935847175683955e-11,1.3604207536872212e-08,9.3737115811003396e-06,8.16811682813408e-13,2.308033357150549e-13,1.9270524376902777e-10,3.196431122356675e-11,4.7909311500726543e-13,2.0940438989545007e-09,8.0282678556206155e-09,1.3530323193654616e-08,5.1961344883902098e-10,1.0665362021353756e-07,3.7217927471486301e-08,7.5795357934057823e-08,3.2035251406398784e-13,1.9716583274161199e-08,3.1799913872380389e-11,3.6676404822565706e-08,4.5578737023723875e-09,1.1947944680885709e-12,2.8761659998538429e-09,2.4973781455633003e-09,6.4577197262711831e-10,2.7735489430406917e-11,7.0979658899311632e-16,4.6467410502789478e-16,1.2499555796672902e-09,8.3259755400196453e-13,5.3716785960305375e-11,1.161364552864642e-12,2.8895324415204386e-12,2.0659672939407807e-11,1.1052864978429625e-14,1.1351220794511097e-18,2.2180403946965395e-14,8.8194568452215293e-11,1.8764319266121395e-15,3.7058906989417381e-13,2.3328026710397463e-14,1.6725301721916614e-15,6.903062050931378e-05,4.1555567037743885e-13,3.6170498433476235e-06,4.1401530119760642e-13,1.1359410132213035e-13,5.0540010652233302e-19,2.8743161273174183e-19,1.719730804523777e-15,1.0097186308948815e-12,1.3516090480398463e-12
3.104204569594511e-08,0.22714209458220075,76.950000000000003,0.0,0.0,0.0,0.97698149132601275,9.4971153775427375,0.00096867948461089282,0.0094355402458915702,0.0066538516708688957,0.0025816374820474739,5.3244888680632974e-09,3.308590036580081e-08,0.0007317122013762343,3.5137110191228001e-05,4.3837573519228271e-11,0.00019068191076120335,0.00019104442420568072,0.00091827436806863445,0.0011422603509026884,3.947012304087319e-13,1.2673806090952461e-13,3.2063022305412406e-09,4.800645291067892e-12,4.738007386316267e-08,2.4404540698678021e-06,0.00015461287312748897,0.00015482397583233129,7.4124802107471997e-08,4.8291839882722275e-08,4.3224535090242039e-18,2.450367755833778e-06,2.3390970397896934e-09,7.5719612988076084e-10,1.3101462388944552e-08,6.6205329459171047e-08,3.1351343566238656e-11,1.5663905302813174e-08,9.6432260182778213e-06,8.7006619315103982e-13,2.4585125524246355e-13,1.95388753058516e-10,3.2655530830338108e-11,4.7937032580043537e-13,2.1534224629362236e-09,8.2659242371623249e-09,1.5576298306325431e-08,5.5744533709006783e-10,1.1823377044382442e-07,4.0669971502195432e-08,8.5153715710712055e-08,3.383814723404075e-13,2.2175978660283443e-08,3.3051641405381769e-11,4.2019118260978797e-08,5.1818213677262744e-09,1.241835145910793e-12,3.305597286389752e-09,2.9705380168508e-09,7.6915758329029063e-10,2.9383027059989854e-11,7.3936076217724713e-16,4.7852738555418621e-16,1.3341750057708374e-09,8.8868956997467288e-13,6.0150530556731394e-11,1.2396056205337933e-12,3.0842037420640266e-12,2.3139749405975612e-11,1.2366106178339952e-14,1.2115966289324954e-18,2.5166835056816524e-14,1.0010074998858142e-10,1.9323850387839117e-15,3.9183556840731442e-13,2.3995201554162894e-14,1.7224905162686755e-15,7.2747498707709582e-05,4.275535694355363e-13,4.0342851222918101e-06,4.259055931517877e-13,1.2040459548699674e-13,5.6607052060386613e-19,3.2193614634828886e-19,1.9551525277995547e-15,1.1695101975347108e-12,1.4407463689712395e-12
3.191470122925109e-08,0.2271419049812983,76.950000000000003,0.0,0.0,0.0,0.9763278497807012,9.4970295142831223,0.00099507342512018598,0.0096814494819069015,0.0068205803273405311,0.0026464912106396702,5.4632109697175474e-09,3.3064830227799165e-08,0.0007520194038787367,3.6052603210690233e-05,4.4938824226154574e-11,0.00020650375017759902,0.00020588204865839855,0.00094379786470089033,0.001205503131181203,4.049851216998299e-13,1.3652173761672572e-13,3.4574874392576621e-09,5.1998084062089555e-12,4.8774063205096595e-08,2.502178608429728e-06,0.00016321096148133951,0.00016344169680761382,7.824629692014768e-08,5.0977033768085428e-08,4.4425982767483723e-18,2.5840641571551009e-06,2.4667028338893124e-09,7.9860906337765632e-10,1.4932537801550517e-08,7.0380136497138581e-08,3.3412335926037143e-11,1.7962640044572086e-08,9.9127220494468995e-06,9.249236622640481e-13,2.6135211649606375e-13,1.9807215882674623e-10,3.3346709921769517e-11,4.7964801367579033e-13,2.2128528110106085e-09,8.5037886377259541e-09,1.7859264417666371e-08,5.9668820374830751e-10,1.3065349657279324e-07,4.4320161379719825e-08,9.5325254642250791e-08,3.5685620617364895e-13,2.4851291763592961e-08,3.4319702756975545e-11,4.7948216844439832e-08,5.8673677607240404e-09,1.2894897734629967e-12,3.7818113893048043e-09,3.5149599262502335e-09,9.1128258429417859e-10,3.1078401765312755e-11,7.6952724407439273e-16,4.9239305059041875e-16,1.4216310343595363e-09,9.4693654687192627e-13,6.7199627023655642e-11,1.3208525802813831e-12,3.2863540996393173e-12,2.5857443844990065e-11,1.3804286812490825e-14,1.291009246408221e-18,2.8473464323806234e-14,1.1328641316533426e-10,1.9883882038559851e-15,4.1362597275898503e-13,2.4661947853810631e-14,1.7724958370618793e-15,7.6535956056300857e-05,4.395542015323396e-13,4.4850525054077045e-06,4.3779486203108454e-13,1.2741522732537797e-13,6.3255381222796049e-19,3.5974658501953637e-19,2.2138160802374113e-15,1.3487162544713399e-12,1.5332385763786894e-12
3.278735676255706e-08,0.2271417152299745,76.950000000000003,0.0,0.0,0.0,0.97567417095188325,9.4969432737015289,0.0010214220501823586,0.0099260374067313174,0.0069859668394699074,0.0027108204091350384,5.6011849693869077e-09,3.3043758096203511e-08,0.00077231215411747436,3.6963159288684177e-05,4.6031168133862455e-11,0.00022312604371936933,0.00022142669028641068,0.00096930541940399347,0.0012703256591500049,4.1521355547430026e-13,1.4676977087537574e-13,3.7207515499159623e-09,5.6192190388994662e-12,5.0167182496108395e-08,2.5634082966681539e-06,0.0001720218434749272,0.0001722737924342034,8.2469738415618076e-08,5.3728648726955245e-08,4.5626680022840734e-18,2.7209465330215907e-06,2.5973477206886755e-09,8.4101232089557374e-10,1.6954857862520573e-08,7.4675946614711135e-08,3.5541213217980467e-11,2.0520042593495791e-08,1.0182207178985487e-05,9.8137038196970459e-13,2.7730204600830936e-13,2.0075553777363645e-10,3.4037867906475189e-11,4.7992619749407732e-13,2.2723355832291317e-09,8.7418636337033609e-09,2.0398618622073087e-08,6.3733900518025538e-10,1.4394234184343748e-07,4.8172698874682909e-08,1.0635095327024796e-07,3.7577249027044577e-13,2.7753524628896045e-08,3.5603956122457241e-11,5.4507499741988365e-08,6.6182465488416768e-09,1.3377530198411348e-12,4.3080184376903337e-09,4.1386987883700546e-09,1.0742832058178331e-09,3.2821642164650819e-11,8.0031389038808562e-16,5.0627124931652491e-16,1.5123626032597994e-09,1.0073643608581369e-12,7.4911409449856381e-11,1.4051415260342602e-12,3.4960733236952385e-12,2.8831059397787783e-11,1.5376997482045688e-14,1.3733952125649373e-18,3.2127456574223788e-14,1.2786029765348568e-10,2.04444202425055e-15,4.3595567382941929e-13,2.5328265649173122e-14,1.8225466716231423e-15,8.0393615196367414e-05,4.515578777628584e-13,4.9708617330952591e-06,4.4968343734024532e-13,1.3462616640202379e-13,7.0529773338167942e-19,4.0111757466680158e-19,2.4971302134257511e-15,1.5490108832298315e-12,1.6291252195464253e-12
3.366001229586304e-08,0.22714152530199097,76.950000000000003,0.0,0.0,0.0,0.97502047748137277,9.4968566482865828,0.0010477254054047308,0.01016928740075611,0.0071499974196908862,0.0027746197424437314,5.7384014872191211e-09,3.3022684737031937e-08,0.00079259045215578571,3.7868716520761795e-05,4.7114514649696353e-11,0.00024056248685690179,0.00023769039244648412,0.00099479703740715068,0.0013367169973495096,4.2538583634878182e-13,1.5749005291273952e-13,3.9963032418890744e-09,6.0592254498101508e-12,5.1559431966812155e-08,2.6241379933877989e-06,0.00018104367746760869,0.00018131852812276392,8.6794240607833569e-08,5.6546107524867301e-08,4.6826627102450779e-18,2.8609831509776021e-06,2.7310013167771375e-09,8.843960299707461e-10,1.9181757522105727e-08,7.909170222247398e-08,3.7737708985535047e-11,2.3356699528037479e-08,1.0451689025364022e-05,1.0393924071777907e-12,2.936971033696638e-13,2.0343896772678519e-10,3.4729024484768059e-11,4.8020489609825248e-13,2.3318714412328502e-09,8.9801518879487317e-09,2.3214694896673672e-08,6.7939394351216178e-10,1.5812944228623214e-07,5.2231655995033274e-08,1.1827217898343079e-07,3.9512606801447332e-13,3.0893786714069212e-08,3.6904263592220582e-11,6.1742462923133477e-08,7.4382612052617901e-09,1.3866197004395205e-12,4.8875080001140674e-09,4.8504191297876209e-09,1.2604588351632793e-09,3.4612777400302035e-11,8.3174007017233866e-16,5.2016213595443075e-16,1.6064081800737578e-09,1.0699985733769536e-12,8.3336109249253135e-11,1.4925081127241251e-12,3.7134501314022275e-12,3.2080021756159079e-11,1.7094415954756908e-14,1.4587893789993136e-18,3.615782611523968e-14,1.4393855931639601e-10,2.100547122754529e-15,4.588200042658971e-13,2.5994154991486823e-14,1.8726435751895729e-15,8.4318085672021562e-05,4.635649123081356e-13,5.4932274063640191e-06,4.6157165358660885e-13,1.420375844651321e-13,7.8477749714128225e-19,4.4631937890727155e-19,2.8065300174012629e-15,1.7721544392360395e-12,1.7284453716483329e-12
