Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971)
8.979933902039909e-07,0.226049723215933,76.950000000000003,0.0,0.0,0.0,0.0028881995131450947,9.4539921434998782,0.00211603730434483,0.001598000409527007,2.2758161004326677e-06,2.2139861667445331e-07,4.480511551933425e-10,7.9529261058844521e-08,0.0813053147473001,2.8519988958048701e-06,2.0247824635639743e-15,0.0013182259172352573,0.11141111442940996,0.52322695716435086,0.12197768661642672,1.8478551450008205e-14,1.8817821230207319e-10,8.9828967377410525e-06,5.0593530578887366e-10,6.838153693645692e-05,5.6771476893799473e-09,0.034516949405087545,0.11327532939211131,9.7536052063347827e-06,5.7492817504066794e-06,1.3488397965888356e-12,0.0055818297023452904,3.1366151721535261e-06,9.2374935881614382e-07,0.00019307001180520413,1.9885292720907372e-05,7.2387491413555166e-07,0.03408477982449995,0.0092072930346553897,2.0600064614514301e-10,6.7377443890382014e-11,2.9455284287916576e-07,8.4334664482616099e-08,2.9396825858340168e-10,0.0001051161831657915,0.0003754865035827654,0.0050858613188323439,1.4207907152219759e-06,0.00054672690289422118,4.1763179102125444e-05,0.0037955685783878966,5.7076254730194474e-09,0.00022162566593203817,3.3116162135300305e-06,0.019881614291766873,0.00070933820387610838,8.244366221640257e-08,7.7393438656256876e-05,0.014081680666602115,0.00095250117555403498,0.00019784504310806721,3.0049476244444596e-10,6.844498427999535e-10,0.0051544459573076911,1.4305343199616507e-06,2.7961219490945264e-05,2.2932804010521278e-06,6.2165477834450751e-06,2.7188609776269981e-06,2.3982064139977359e-08,5.3008545605764832e-13,9.1246885076860514e-08,0.00022204902731189763,1.1423799877303418e-09,1.1511059243889517e-09,7.7053156167104967e-11,1.0307304321536138e-09,0.0021234911126327412,1.1008514261090519e-09,0.021103907225408836,1.1008047989943929e-09,5.7870104815366581e-06,3.4753034749172145e-14,2.002988681397094e-14,4.8434240196967787e-10,7.7268193431344011e-06
9.04505756140462e-07,0.22604979627288388,76.950000000000003,0.0,0.0,0.0,0.0028226892017155936,9.4539805279857454,0.0020716864066881585,0.0015537052360661613,2.1756602641043075e-06,2.1165551436851207e-07,4.3563089309125998e-10,7.8793588624775802e-08,0.08066918162134494,2.7729396687159415e-06,1.9356777393052182e-15,0.0012895997800641092,0.11145635654318389,0.52395155757583112,0.12194811820172982,1.7966314226666041e-14,1.8825431509405174e-10,8.9865463640174611e-06,4.9816507628164701e-10,6.8476306556033135e-05,5.5001856435264838e-09,0.034516330667244903,0.11327565885994449,9.7534152310748976e-06,5.7491697687708546e-06,1.350707763057159e-12,0.005593248365034293,3.1430268215178654e-06,9.2563766704756654e-07,0.0001930629272442175,1.9925956521636589e-05,7.2536556712839887e-07,0.034085570442283268,0.009219687613030372,2.0642158032809884e-10,6.7515120492962955e-11,2.9494396147647079e-07,8.4447704740052502e-08,2.9428849664911875e-10,0.00010554174719518912,0.0003770066849082365,0.005085551859645928,1.4237162940951589e-06,0.00053838854924872744,4.1691916449796881e-05,0.0038031668529951192,5.7071344288334764e-09,0.00022206931284405636,3.3176141919437846e-06,0.019924068326926874,0.0007107617370483107,8.2592984694611405e-08,7.7548799176276178e-05,0.014098330172791503,0.000954888272043787,0.00019949123391007861,2.9919831820529629e-10,6.8787413332801325e-10,0.0051802263439506687,1.4376870269787726e-06,2.756497749219616e-05,2.3047468615874832e-06,6.2476312870911888e-06,2.6803278321179241e-06,2.3642249140088609e-08,5.3273594854570379e-13,8.9965072950437719e-08,0.00021893001729922736,1.1481283303943737e-09,1.1510852901701011e-09,7.7159744903561581e-11,1.0362077614505346e-09,0.0021226419168634803,1.1023307475602534e-09,0.021110687107165155,1.1022849151891135e-09,5.8644852113770933e-06,3.4260496235476479e-14,1.9746012592566872e-14,4.8531440304496693e-10,7.7269991338754391e-06
9.110181220769331e-07,0.22604986784362396,76.950000000000003,0.0,0.0,0.0,0.0027590328221534116,9.4539692169921778,0.0020282549375007955,0.0015106940269803105,2.0805684675243669e-06,2.0240501153626562e-07,4.2357068583179134e-10,7.8067113740432388e-08,0.080037437206753326,2.696172314337902e-06,1.8510780421821637e-15,0.0012615955642298216,0.11150035477967848,0.52466923675478538,0.12191897926013254,1.7468926408724222e-14,1.8832832480663678e-10,8.9900956440449762e-06,4.9056474358458629e-10,6.8570170784926256e-05,5.3321681662619995e-09,0.034515750206831827,0.11327597388419842,9.7532364508505371e-06,5.7490643860917505e-06,1.3525578870953183e-12,0.0056045102700088079,3.1493504860140765e-06,9.2750006268864671e-07,0.00019305627849598543,1.9966062312839342e-05,7.2683567208707391e-07,0.034086315189954398,0.0092319268503439651,2.0683674057359889e-10,6.7650908591058534e-11,2.9533018247136172e-07,8.4559328652635175e-08,2.9460478658889387e-10,0.00010596342215474539,0.00037851298030474603,0.0050852614757892498,1.4266015538678423e-06,0.00053015919799241564,4.1622483534295993e-05,0.0038106300473052818,5.7066278401939516e-09,0.0002225050725186467,3.3234888807587195e-06,0.019965798413688968,0.00071215998407604382,8.2739237813447413e-08,7.7701401419554342e-05,0.014114550876181952,0.0009572525896691306,0.00020112471904436559,2.9791368338516103e-10,6.912779379886319e-10,0.0052056059838275761,1.4447285472608648e-06,2.7173346745744316e-05,2.3160350793590596e-06,6.2782316088285064e-06,2.6422432581689986e-06,2.3306388713001301e-08,5.3534524007925034e-13,8.8697944995293399e-08,0.00021584673225432603,1.1538427253526882e-09,1.1510659324611854e-09,7.7265317051663853e-11,1.0416566111674218e-09,0.0021217826195103488,1.1037915561145754e-09,0.021117200161547164,1.1037464979745258e-09,5.9421462412711197e-06,3.377369145482018e-14,1.9465443004114403e-14,4.8626913851672724e-10,7.7271684923076466e-06
9.175304880134041e-07,0.2260499379590762,76.950000000000003,0.0,0.0,0.0,0.0026971665437850781,9.4539582021287742,0.0019857248713801008,0.0014689284070050527,1.9902511449860802e-06,1.9361894235518663e-07,4.118597702566843e-10,7.7349641092707858e-08,0.079410072588955938,2.621628321465139e-06,1.7707257840292503e-15,0.0012341997519000893,0.1115431451516582,0.52538008118864166,0.12189026545692902,1.6985944101257091e-14,1.8840030206142708e-10,8.9935474831478944e-06,4.831305636610263e-10,6.8663140941450042e-05,5.1725838610535905e-09,0.034515205649658674,0.11327627519236554,9.7530681847200547e-06,5.7489652009856722e-06,1.3543903916616683e-12,0.0056156175142820577,3.1555873419219052e-06,9.2933689216207672e-07,0.00019305003856722732,2.0005617552602743e-05,7.2828550682430379e-07,0.03408701682484036,0.0092440137922860533,2.0724620400524274e-10,6.7784833409788535e-11,2.9571160175980018e-07,8.4669563978339154e-08,2.9491720396842457e-10,0.0001063813335233824,0.00038000583789782479,0.0050849889876836305,1.4294470394617648e-06,0.00052203903039671213,4.1554827276051193e-05,0.0038179596697954362,5.706108561109382e-09,0.00022293303304646447,3.3292433954208587e-06,0.020006817672672494,0.00071353322708075137,8.2882499133565367e-08,7.7851276127437576e-05,0.014130353820731408,0.00095959471455054723,0.00020274556423679512,2.966411975590522e-10,6.9466194537267499e-10,0.0052305893755856892,1.4516601291674191e-06,2.6786364129338461e-05,2.3271470556038907e-06,6.3083541735189899e-06,2.6046108338348482e-06,2.297451448630419e-08,5.3791379323663946e-13,8.7445631664864654e-08,0.00021279948988300917,1.1595243154064834e-09,1.1510477720856005e-09,7.7369885285618607e-11,1.0470779552661908e-09,0.002120913340187732,1.1052342143814418e-09,0.021123454154053995,1.1051899105954571e-09,6.0199898398618764e-06,3.3292666142626048e-14,1.9188204408191888e-14,4.8720680101997742e-10,7.7273280455725812e-06
9.240428539498752e-07,0.22605000664957908,76.950000000000003,0.0,0.0,0.0,0.0026370291088322626,9.4539474752451866,0.0019440784788408258,0.0014283711949427602,1.9044371691435757e-06,1.8527093444423111e-07,4.0048771820414132e-10,7.6640982171102487e-08,0.078787077958056742,2.549241311260107e-06,1.6943797784494463e-15,0.0012073991189145295,0.11158476259095086,0.52608417549789599,0.12186197234467905,1.6516937225288553e-14,1.8847030565949894e-10,8.9969046994426802e-06,4.7585887477259223e-10,6.8755228099458363e-05,5.0209538937918343e-09,0.034514694768848067,0.11327656347048247,9.7529097936480781e-06,5.7488718367707534e-06,1.3562054949017464e-12,0.0056265721895559289,3.1617385625724995e-06,9.3114850102236626e-07,0.00019304418213995377,2.0044629680387689e-05,7.2971534826881825e-07,0.034087677935414874,0.0092559514106552252,2.076500475560394e-10,6.7916920111935543e-11,2.9608831292612149e-07,8.4778437803048965e-08,2.9522582272626231e-10,0.00010679560386163344,0.00038148569538711945,0.0050847332885494761,1.4322532940664913e-06,0.00051402814690411727,4.1488895998023246e-05,0.0038251572229957564,5.7055793140218676e-09,0.00022335328216988663,3.3348807816032807e-06,0.020047139016593163,0.00071488174707378944,8.3022844478590733e-08,7.7998453920975549e-05,0.01414574977860642,0.00096191521758356784,0.00020435384094940584,2.9538117656423186e-10,6.9802682840207665e-10,0.0052551810596680026,1.4584830326374232e-06,2.6404061794596465e-05,2.3380848101220374e-06,6.3380044563503415e-06,2.5674336778930318e-06,2.2646654034419428e-08,5.4044207488750258e-13,8.6208247808685922e-08,0.00020978856991460664,1.1651742173734915e-09,1.1510307347794426e-09,7.7473462006132653e-11,1.0524727457503048e-09,0.0021200341990509197,1.1066590761782236e-09,0.02112945661895322,1.1066155074816216e-09,6.0980123914156048e-06,3.2817460163744207e-14,1.8914319780877286e-14,4.8812758243175986e-10,7.7274783824057854e-06
9.305552198863463e-07,0.22605007394489335,76.950000000000003,0.0,0.0,0.0,0.0025785617168104518,9.4539370284239048,0.0019032983246522893,0.0013889863643304211,1.8228725627637073e-06,1.773362835578345e-07,3.8944442546958316e-10,7.5940954967562331e-08,0.078168442655519754,2.4789469669847326e-06,1.6218140948387236e-15,0.0011811807284379978,0.11162524098255863,0.52678160250180384,0.12183409537426831,1.6061489062510925e-14,1.885383926389018e-10,9.0001700265903618e-06,4.6874609569343599e-10,6.8846443096950961e-05,4.8768297161602528e-09,0.034514215475717883,0.11327683936576712,9.7527606779209285e-06,5.7487839399434568e-06,1.3580034103176134e-12,0.0056373763814482718,3.1678053179138449e-06,9.3293523382784173e-07,0.00019303868546762719,2.0083106114271091e-05,7.3112547237304702e-07,0.03408830095174388,0.0092677426053667886,2.0804834793981496e-10,6.804719378859344e-11,2.9646040730500941e-07,8.4885976558746517e-08,2.9553071520640534e-10,0.0001072063528304671,0.00038295298011380976,0.0050844933399413735,1.4350208589586618e-06,0.00050612657048074172,4.1424639393529715e-05,0.0038322242034137051,5.7050426938379263e-09,0.00022376590727864285,3.3404040161013805e-06,0.020086775153229215,0.00071620582394254075,8.3160347957407613e-08,7.8142965299418142e-05,0.014160749256323163,0.00096421465479687234,0.00020594962608030249,2.9413391327743614e-10,7.0137324440643361e-10,0.0052793856135842331,1.4651985278781538e-06,2.6026467342836127e-05,2.3488503791746067e-06,6.3671879771378026e-06,2.5307144669339622e-06,2.2322831029395977e-08,5.4293055570686405e-13,8.4985893244189725e-08,0.00020681421549339067,1.1707935222134778e-09,1.1510147508874674e-09,7.7576059350055673e-11,1.0578419127574349e-09,0.0021191453167453836,1.1080664867690482e-09,0.021135214866412805,1.1080236344873673e-09,6.1762103930443262e-06,3.2348107730898425e-14,1.8643808840649541e-14,4.8903167386165806e-10,7.7276200555126776e-06
9.370675858228174e-07,0.22605013987421074,76.950000000000003,0.0,0.0,0.0,0.0025217079145862038,9.4539268539732237,0.0018633672659690138,0.0013507390055270624,1.7453193097213986e-06,1.6979183793504847e-07,3.7872010116433896e-10,7.5249383691096631e-08,0.077554155218671109,2.410682966264826e-06,1.5528170007107901e-15,0.0011555319247490024,0.1116646131975976,0.52747244328114562,0.12180662990533825,1.5619195816415132e-14,1.8860461833017919e-10,9.0033461164538282e-06,4.6178872396200256e-10,6.8936796544297025e-05,4.7397909682199923e-09,0.034513765811232312,0.11327710348906836,9.7526202747228072e-06,5.7487011787498202e-06,1.3597843469296691e-12,0.0056480321687358307,3.1737887740850181e-06,9.3469743401527024e-07,0.00019303352627781213,2.0121054248246302e-05,7.3251615402240108e-07,0.034088888155272355,0.009279390206399547,2.0844118162322766e-10,6.8175679450013509e-11,2.9682797404163035e-07,8.4992206041148798e-08,2.9583195219050274e-10,0.00010761369721318359,0.00038440810913905634,0.0050842681675575367,1.4377502733244358e-06,0.0004983342499026162,4.136200849462946e-05,0.0038391621014464668,5.7045011718886427e-09,0.00022417099540476463,3.3458160077558324e-06,0.020125738588311504,0.00071750573643431165,8.3295081987135011e-08,7.8284840638468678e-05,0.01417536250077028,0.00096649356770338118,0.00020753300167164428,2.9289967838093619e-10,7.0470183521792928e-10,0.0053032076473489851,1.4718078941003737e-06,2.5653603997754907e-05,2.3594458134561551e-06,6.3959102948276117e-06,2.4944554521445358e-06,2.2003065389000589e-08,5.4537970970645101e-13,8.3778653318518426e-08,0.00020387663454569916,1.176383295184243e-09,1.1509997550779962e-09,7.7677689199594585e-11,1.0631863646788432e-09,0.0021182468143557797,1.1094567830963622e-09,0.021140735989396336,1.1094146291241052e-09,6.2545804519524425e-06,3.1884637619217942e-14,1.8376688172033934e-14,4.8991926564080083e-10,7.7277535837945963e-06
9.435799517592885e-07,0.22605020446616078,76.950000000000003,0.0,0.0,0.0,0.0024664134917936793,9.4539169444204969,0.0018242684502720219,0.0013135952891619824,1.6715542570207525e-06,1.6261589150346316e-07,3.6830525745657846e-10,7.4566098496388338e-08,0.076944203423125537,2.3443889157875467e-06,1.4871899850025204e-15,0.0011304403271604107,0.1117029111251126,0.52815677723822063,0.12177957121612076,1.5189666189185322e-14,1.8866903640999134e-10,9.0064355416646777e-06,4.5498333416958158e-10,6.9026298832094906e-05,4.6094435391948466e-09,0.034513343937986059,0.11327735641714259,9.7524880558627232e-06,5.7486232418456246e-06,1.3615485094313055e-12,0.0056585416226139799,3.1796900929998778e-06,9.3643544377725403e-07,0.00019302868368090793,2.0158481449582847e-05,7.3388766694646436e-07,0.03408944168799443,0.009290896975683631,2.0882862479838997e-10,6.8302402016650322e-11,2.9719110014998285e-07,8.5097151426814902e-08,2.9612960292960698e-10,0.00010801775094015838,0.00038585148933257808,0.0050840568573068869,1.440442074085607e-06,0.00049065106297447409,4.1300955641064282e-05,0.0038459724012828785,5.7039570998183517e-09,0.00022456863321691366,3.3511195984007695e-06,0.020164041628342524,0.00071878176213823234,8.3427117316732669e-08,7.8424110188315523e-05,0.014189599505115075,0.00096875248364443193,0.00020910405462569486,2.9167872111704637e-10,7.0801322728318384e-10,0.0053266517990842787,1.4783124182990819e-06,2.5285490774883887e-05,2.3698731761401061e-06,6.4241770021983629e-06,2.4586584757782586e-06,2.1687373422042419e-08,5.477900137828777e-13,8.258659946014485e-08,0.00020097600112227004,1.1819445760257999e-09,1.150985686075587e-09,7.7778363191117567e-11,1.0685069883034868e-09,0.0021173388133548248,1.1108302940054699e-09,0.021146026870330521,1.1107888207856898e-09,6.3331192827097059e-06,3.1427073376762463e-14,1.8112971346937851e-14,4.9079054730950354e-10,7.7278794544345266e-06
9.500923176957595e-07,0.22605026774881956,76.950000000000003,0.0,0.0,0.0,0.0024126263812614809,9.4539072925055958,0.0017859853131401541,0.0012775224308736706,1.6013680983787308e-06,1.5578808501415374e-07,3.5819069967562148e-10,7.389093522548099e-08,0.076338574323265726,2.2800062883118683e-06,1.4247468539119128e-15,0.0011058938240686559,0.11174016570282271,0.52883468215423401,0.12175291451271712,1.4772520973579903e-14,1.8873169895293092e-10,9.0094407981041889e-06,4.4832657628461215e-10,6.9114960138689789e-05,4.4854177699894747e-09,0.03451294813268091,0.11327759869477372,9.7523635256411071e-06,5.7485498370388622e-06,1.363296098336845e-12,0.0056689068059744066,3.1855104319407653e-06,9.3814960394254916e-07,0.00019302413808451046,2.0195395056246972e-05,7.3524028363223702e-07,0.034089963561055051,0.0093022656089322281,2.09210753356123e-10,6.8427386310414369e-11,2.9754987056954079e-07,8.5200837289747155e-08,2.9642373517546469e-10,0.0001084186251161724,0.00038728351747040652,0.0050838585516145007,1.4430967957295858e-06,0.00048307681968010676,4.1241434449746781e-05,0.0038526565807959195,5.7034127134015186e-09,0.00022495890701415189,3.3563175638343209e-06,0.020201696383349683,0.00072003417746536178,8.3556523051163201e-08,7.8560804071467862e-05,0.014203470014595978,0.00097099191612719856,0.00021066287642884996,2.9047127003073912e-10,7.1130803179050679e-10,0.0053497227307824184,1.4847133940786513e-06,2.4922142647763193e-05,2.3801345409953448e-06,6.4519937207553428e-06,2.4233249873063691e-06,2.1375767970885844e-08,5.5016194728228605e-13,8.140978972015943e-08,0.00019811245671543938,1.1874783791701905e-09,1.1509724864101467e-09,7.7878092723575973e-11,1.0738046489846867e-09,0.0021164214355521792,1.112187340462365e-09,0.021151094187556056,1.1121465309670934e-09,6.4118237045529056e-06,3.0975433530968606e-14,1.7852669043636175e-14,4.9164570760368627e-10,7.7279981248536211e-06
9.566046836322307e-07,0.226050329749717,76.950000000000003,0.0,0.0,0.0,0.0023602965641472619,9.4538978911745328,0.0017485015758682684,0.0012424886572783692,1.5345644316256866e-06,1.4928931435847343e-07,3.4836751676063083e-10,7.3223735161743574e-08,0.075737254290885611,2.2174783618712455e-06,1.3653128924170301e-15,0.0010818805671281959,0.11177640694684603,0.52950623424423049,0.12172665493785571,1.4367392659015775e-14,1.8879265648161868e-10,9.012364307301219e-06,4.418151740118703e-10,6.9202790437370443e-05,4.3673667912477639e-09,0.034512576779059619,0.11327783083675022,9.7522462188458583e-06,5.7484806901084398e-06,1.3650273101231627e-12,0.0056791297727016932,3.1912509431628936e-06,9.3984025385956469e-07,0.00019301987111299671,2.0231802374392758e-05,7.365742752394158e-07,0.034090455662824579,0.0093134987374195906,2.0958764285994469e-10,6.855065704616324e-11,2.979043682202849e-07,8.5303287617509784e-08,2.9671441521141483e-10,0.00010881642805005571,0.00038870458034097306,0.0050836724459487276,1.4457149701435031e-06,0.00047561126526345868,4.118339978478966e-05,0.0038592161114268768,5.702870136287931e-09,0.00022534190271923429,3.3614126148087063e-06,0.020238714769577656,0.00072126325762722867,8.3683366676039402e-08,7.86949522804191e-05,0.014216983532203268,0.00097321236515547334,0.00021220956288356887,2.8927753370000092e-10,7.1458684481114362e-10,0.0053724251242256828,1.4910121205215278e-06,2.4563570710821353e-05,2.390231990572639e-06,6.4793660958141313e-06,2.3884560592486008e-06,2.1068258551136648e-08,5.5249599158112267e-13,8.0248269303067874e-08,0.00019528611155081532,1.1929856939745988e-09,1.1509601021812839e-09,7.79768889665668e-11,1.0790801908272672e-09,0.0021154948030434784,1.1135282357652304e-09,0.021155944421571361,1.1134880734766547e-09,6.4906906387185013e-06,3.0529731791001768e-14,1.7595789163396683e-14,4.924849344402171e-10,7.7281100245478267e-06
