Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135)
1.7885575998945005e-05,0.15718466169324702,76.950000000000003,0.0,0.0,0.0,0.45389647393418264,9.3270289000222206,0.0035250459371731768,0.003547364630993889,0.00062448455478589346,0.0017060988099631641,6.5507024800897516e-09,9.8258641128517671e-11,0.0014646013585385821,4.4331346039776863e-05,6.1672575560565385e-11,0.16477515607082918,0.17223308669643886,0.0012829769086104548,0.1919350536004204,9.8427502329616735e-13,5.8364381693333414e-11,5.0528301004046324e-07,2.8068564058833863e-10,2.613623022247146e-08,3.9134312743292625e-08,0.00031250908345101269,0.0011118458854892934,3.9587366672149782e-07,2.8832199542320827e-07,5.1014050851774004e-21,3.0987346295396572e-06,7.8318929782442442e-09,2.850020483674731e-09,6.3451278397684769e-06,2.3585086683324728e-06,1.1631989969994853e-11,0.00022282219017373512,3.5237482760690529e-05,5.8836168849754254e-11,1.4046980194974514e-11,9.6440279179453168e-11,2.1656699171799594e-11,3.3510611234820524e-15,9.8984820706965777e-09,4.509009189495348e-08,0.00017015898517456417,5.0961955779840719e-09,1.1491219732464106e-05,1.544239074160517e-06,4.0535020017433319e-05,5.237856947826501e-14,8.914042346226382e-05,3.3256130802308052e-12,0.0038006261511372764,2.0420763287594133e-06,1.992815952186565e-13,3.2121854526596286e-05,0.0011376647149057943,0.0025090687618690927,4.6295082281788939e-09,2.55751371306941e-17,1.0061574524022152e-16,1.5203411047671665e-08,4.0276511122337968e-11
1.8137656064232698e-05,0.15718278514439304,76.950000000000003,0.0,0.0,0.0,0.45039861111791074,9.3258955304486069,0.0034960109218342048,0.0035201573065010128,0.00061962165202185371,0.0016926454163069793,6.4997480642922866e-09,9.7553621442846229e-11,0.0014785472921149854,4.3986516146200164e-05,6.1186258219523365e-11,0.16577681082741341,0.17341585814039312,0.0012956723664152659,0.19319938660164612,9.7661887292275772e-13,5.875874027988285e-11,5.0875310888182413e-07,2.8239199665106971e-10,2.6395009965078495e-08,3.8829717397333478e-08,0.00031208501855486557,0.0011226539987973191,3.9529315879457795e-07,2.8789920091475523e-07,5.1518850866734692e-21,3.100511621419692e-06,7.8355255437697517e-09,2.8513422351128261e-09,6.327829550624877e-06,2.359585931792715e-06,1.1653009185233994e-11,0.00022645578217406223,3.5620383692318587e-05,5.8856592579459847e-11,1.4051856306599428e-11,9.7485846449847e-11,2.1891857843239304e-11,3.383900082639131e-15,1.0096189793083806e-08,4.5990753056551521e-08,0.00017215928221668469,5.1048521232878665e-09,1.1639109250038891e-05,1.5536653101107263e-06,4.1107719946496704e-05,5.2409948926973622e-14,9.0393183051865414e-05,3.3278120383122943e-12,0.0038866453099646093,2.0712722507021385e-06,1.9941336377584426e-13,3.2578480423249806e-05,0.0011638744841259146,0.002566705331714313,4.7880112480553297e-09,2.5592047893180313e-17,1.02625521625837e-16,1.5331172854308956e-08,4.061052416192619e-11
1.838973612952039e-05,0.15718093897425817,76.950000000000003,0.0,0.0,0.0,0.44695281758432942,9.3247785528675102,0.0034673570210662801,0.0034933449480060914,0.00061483167466532625,0.0016793962228337997,6.4495439365768481e-09,9.6859289999676255e-11,0.0014923790820745787,4.3646763766625677e-05,6.0707322368428166e-11,0.1667609923813404,0.17458208924278956,0.0013082767312623425,0.19444437973186424,9.6907545700618581e-13,5.9147499759326193e-11,5.1217467944358659e-07,2.8406858885612125e-10,2.6651932360713981e-08,3.8529687328310537e-08,0.00031166459574305392,0.0011333782938123386,3.9471799782504155e-07,2.8748030069161718e-07,5.2020028820307515e-21,3.1023080211858277e-06,7.8392184120246055e-09,2.8526859280895936e-09,6.3106853123654105e-06,2.3606810401739936e-06,1.1673926139318604e-11,0.00023007652723842543,3.6000550136044867e-05,5.8877547453676688e-11,1.4056859227576199e-11,9.8523954278254789e-11,2.2125337660970949e-11,3.4165157625003997e-15,1.0294568863511427e-08,4.6894473474683462e-08,0.00017412853733459285,5.1134695146244589e-09,1.1786585977082346e-05,1.5629281375715852e-06,4.1680145429051547e-05,5.2441664752189632e-14,9.1645246722488652e-05,3.3300431199170717e-12,0.0039731825213553864,2.1004539123449518e-06,1.9954705727662367e-13,3.3034831701734178e-05,0.0011902480804737575,0.0026246971368869315,4.9492503684778944e-09,2.560920569687981e-17,1.0464212460283299e-16,1.5458679845481557e-08,4.0943852081575786e-11
1.8641816194808083e-05,0.15717912250695887,76.950000000000003,0.0,0.0,0.0,0.44355792758091167,9.3236775995271302,0.0034390825854637686,0.0034669186203761361,0.00061011302167895509,0.0016663466918413344,6.4000729003118118e-09,9.6175405669366844e-11,0.0015060983959730876,4.3311972525809144e-05,6.0235603977049317e-11,0.16772808835139683,0.17573215166287312,0.0013207913763745515,0.19567046098136565,9.6164219170300524e-13,5.9530787587480598e-11,5.1554881216985288e-07,2.8571607747442272e-10,2.6907025416206512e-08,3.8234122385172195e-08,0.0003112479735426759,0.0011440200230009739,3.941483665993978e-07,2.8706542788082741e-07,5.2517639314933042e-21,3.1041242985998348e-06,7.8429724991075207e-09,2.8540518962961448e-09,6.2937033952288049e-06,2.3617943085354244e-06,1.1694746667123786e-11,0.00023368453750009921,3.6378023606142712e-05,5.8899039251748767e-11,1.40619903377077e-11,9.9554715810777255e-11,2.2357164105704957e-11,3.44891140122248e-15,1.0493608945857967e-08,4.780120605422188e-08,0.00017606717693658064,5.1220502027250305e-09,1.1933651525956386e-05,1.5720311819537746e-06,4.2252302004980216e-05,5.2473724733043557e-14,9.2896628562116635e-05,3.3323067659682614e-12,0.0040602287710392359,2.1296215941588442e-06,1.9968270214296673e-13,3.3490913820715746e-05,0.0012167826827187789,0.0026830379569664103,5.1132214769863252e-09,2.5626613932647911e-17,1.0666544908002262e-16,1.5585960663758399e-08,4.127657107334194e-11
1.8893896260095776e-05,0.15717733508710785,76.950000000000003,0.0,0.0,0.0,0.44021281137498519,9.3225923138998557,0.0034111854191550364,0.0034408696656287622,0.00060546414222431013,0.0016534924242549425,6.3513183282039826e-09,9.5501734800993728e-11,0.0015197068635206495,4.2982029896370532e-05,5.9770944026298533e-11,0.16867847464508215,0.17686640569673534,0.0013332176433711416,0.19687804536616227,9.5431657860353636e-13,5.990872736320557e-11,5.1887656416584633e-07,2.873351028279171e-10,2.7160316493654158e-08,3.7942925492963484e-08,0.00031083528068232436,0.0011545804107966984,3.9358441118323696e-07,2.8665468886451671e-07,5.3011735696414389e-21,3.1059608734359321e-06,7.8467886075258922e-09,2.8554404320325013e-09,6.276890550306486e-06,2.3629260117307314e-06,1.1715476261970659e-11,0.00023727992853240398,3.675284470099775e-05,5.8921072807376319e-11,1.4067250791027657e-11,1.0057824170010118e-10,2.258736209622843e-11,3.481090170244006e-15,1.0693300132369915e-08,4.8710905651755356e-08,0.00017797562642445235,5.130596494987552e-09,1.2080307431848387e-05,1.5809779591511911e-06,4.2824195179156225e-05,5.2506135810809127e-14,9.4147342616689527e-05,3.3346033611812304e-12,0.004147775248846906,2.1587755791021221e-06,1.9982032142844226e-13,3.3946732283932029e-05,0.0012434755330830208,0.0027417217122426003,5.2799202914994819e-09,2.5644275559081849e-17,1.0869539432144681e-16,1.5713042383836563e-08,4.1608753196388823e-11
1.914597632538347e-05,0.15717557607632016,76.950000000000003,0.0,0.0,0.0,0.43691637344488626,9.3215223501318736,0.0033836628613690776,0.0034151896892336032,0.00060088352969965314,0.0016408291561700549,6.3032640552773735e-09,9.4838050846285775e-11,0.0015332060781426699,4.2656826487958218e-05,5.9313188383275861e-11,0.16961251602724647,0.17798520083266606,0.0013455568435758679,0.19806753555931944,9.4709618894718751e-13,6.0281438792268111e-11,5.2215896082450595e-07,2.8892628625803593e-10,2.7411832337119146e-08,3.7656002446661216e-08,0.00031042662029534399,0.001165060654747098,3.9302624477124695e-07,2.8624816608493943e-07,5.3502370105947784e-21,3.1078181222902884e-06,7.8506674299037489e-09,2.8568517876105081e-09,6.2602522308198556e-06,2.3640763901002858e-06,1.1736120141852889e-11,0.00024086281845274099,3.7125053136159414e-05,5.8943652155900456e-11,1.4072641550962382e-11,1.0159464019461475e-10,2.2815956009536414e-11,3.513055173932321e-15,1.0893632913932129e-08,4.9623528939481786e-08,0.00017985430933688761,5.1391105710014501e-09,1.2226555208722069e-05,1.5897718808074114e-06,4.3395830391693626e-05,5.2538904194529418e-14,9.5397402583599793e-05,3.3369332413906483e-12,0.0042358133403784344,2.1879161489258582e-06,1.9995993525784307e-13,3.4402292509620177e-05,0.0012703239348273443,0.0028007424583188787,5.4493423718381907e-09,2.5662193158869792e-17,1.1073186364258417e-16,1.5839950637160863e-08,4.1940466552989203e-11
1.939805639067116e-05,0.15717384485587513,76.950000000000003,0.0,0.0,0.0,0.43366755036471688,9.3204673724032627,0.0033565118688679671,0.0033898705434404082,0.00059636972407388507,0.0016283527455785752,6.2558944653627352e-09,9.418413391940442e-11,0.0015465975988525143,4.2336256612709254e-05,5.8862187321404756e-11,0.17053056678943646,0.17908887640374149,0.0013578102595851625,0.19923932263396907,9.3997867618046089e-13,6.0649038250143817e-11,5.2539699774533658e-07,2.9049023126604241e-10,2.7661599104621441e-08,3.7373261809832174e-08,0.00031002207419618546,0.0011754619268921993,3.9247395525693852e-07,2.8584592355614094e-07,5.3989593542452099e-21,3.1096963857434526e-06,7.8546095860950305e-09,2.8582861887920204e-09,6.2437928104594961e-06,2.3652456553555031e-06,1.1756683242731848e-11,0.00024443332704344046,3.7494687785059473e-05,5.8966780666285369e-11,1.407816342184419e-11,1.0260401725027856e-10,2.3042969706016421e-11,3.5448094563462726e-15,1.1094598146397107e-08,5.0539034252815622e-08,0.00018170364655470007,5.1475944995472243e-09,1.2372396363812744e-05,1.5984162606375728e-06,4.3967212970948529e-05,5.2572035496274424e-14,9.6646822058620417e-05,3.3392967018299919e-12,0.00432433461702331,2.2170435769175156e-06,2.0010156132249054e-13,3.4857599798485017e-05,0.0012973252491104304,0.0028600943791208529,5.621483132407869e-09,2.5680369002461242e-17,1.1277476407039651e-16,1.5966709750237456e-08,4.227177588880183e-11
1.9650136455958854e-05,0.15717214082385358,76.950000000000003,0.0,0.0,0.0,0.43046530930819643,9.3194270544629259,0.003329729070439263,0.0033649043170028868,0.00059192130038826865,0.0016160591757825688,6.2091942549198034e-09,9.3539770486247154e-11,0.0015598829515259785,4.202021672327038e-05,5.8417795643916541e-11,0.17143297122477086,0.18017776205118177,0.0013699791463363715,0.20039378659012086,9.3296174127085296e-13,6.1011638323068914e-11,5.2859164208641332e-07,2.9202752432169335e-10,2.7909642389942107e-08,3.7094614649768931e-08,0.00030962170563720741,0.0011857853747015128,3.9192760475755703e-07,2.8544800652080633e-07,5.4473455905088833e-21,3.1115959729668091e-06,7.858615599051554e-09,2.8597438261420823e-09,6.227515719721097e-06,2.3664339943653801e-06,1.1777170325689094e-11,0.00024799157520009662,3.7861786707087525e-05,5.8990461154342851e-11,1.4083817075938044e-11,1.0360647660500807e-10,2.3268426546292669e-11,3.5763559960627545e-15,1.1296187027137481e-08,5.1457381481801427e-08,0.00018352405580669535,5.1560502495410631e-09,1.2517832414670221e-05,1.6069143187927414e-06,4.4538348468506572e-05,5.2605534782702671e-14,9.7895614643397604e-05,3.3416940018045163e-12,0.0044133308291596802,2.2461581447372553e-06,2.0024521516180036e-13,3.5312659433371803e-05,0.001324476892728623,0.0029197717818094,5.7963378510380443e-09,2.5698805084007363e-17,1.1482400610083097e-16,1.6093342845944954e-08,4.2602742438551864e-11
1.9902216521246547e-05,0.1571704633969659,76.950000000000003,0.0,0.0,0.0,0.42730864749547187,9.3184010794796563,0.0033033107913424805,0.0033402833285128817,0.00058753689073585773,0.0016039445308322143,6.1631489431390793e-09,9.2904753247799163e-11,0.0015730636292768966,4.1708608776673787e-05,5.7979871795767084e-11,0.17232006380085715,0.18125217789375134,0.0013820647314253033,0.20153129654797414,9.2604320740839313e-13,6.136934937234877e-11,5.3174383307948515e-07,2.9353873515842701e-10,2.8155987229093534e-08,3.6819974806905476e-08,0.00030922556036345794,0.001196032121345127,3.9138724054964837e-07,2.8505444940769265e-07,5.4954006005781257e-21,3.11351716301857e-06,7.8626859840237656e-09,2.861224887171744e-09,6.2114235028071227e-06,2.3676415704819548e-06,1.1797585789597646e-11,0.00025153768470753977,3.8226387155784567e-05,5.9014695864696395e-11,1.4089603049148508e-11,1.0460211980560511e-10,2.3492349397156842e-11,3.6076977239519402e-15,1.1498391084475218e-08,5.237853202721121e-08,0.00018531595143550858,5.164479694512233e-09,1.2662864862292243e-05,1.6152691836869504e-06,4.5109242202334663e-05,5.2639406660227349e-14,9.9143794453244411e-05,3.3441253676676158e-12,0.0045027939042050023,2.2752601239188159e-06,2.0039091033786876e-13,3.5767476786792615e-05,0.0013517763374354787,0.0029797690953431025,5.9739016727717788e-09,2.5717503144241561e-17,1.1687950360130924e-16,1.6219871888206776e-08,4.293342507757146e-11
2.015429658653424e-05,0.15716881200859503,76.950000000000003,0.0,0.0,0.0,0.42419659159053946,9.31738913982411,0.0032772530827376062,0.003316000126404236,0.00058321513975867468,0.0015920050362382054,6.1177438579864189e-09,9.2278881017321159e-11,0.0015861410929251518,4.1401333543421085e-05,5.7548279335721843e-11,0.17319216934898357,0.18231243471404457,0.0013940682155010847,0.2026522109573157,9.1922087142135484e-13,6.172227669981552e-11,5.3485448254197669e-07,2.9502441709440601e-10,2.8400658108398017e-08,3.6549258257790674e-08,0.00030883366799609621,0.0012062032660363035,3.9085287825759976e-07,2.846652636016539e-07,5.5431291585122076e-21,3.1154602067550553e-06,7.8668210869406854e-09,2.8627294981463527e-09,6.1955178938671777e-06,2.3688685250727131e-06,1.1817934056388825e-11,0.00025507177795277885,3.858852558907363e-05,5.9039486606375447e-11,1.4095521773367494e-11,1.0559104622669728e-10,2.3714760636096126e-11,3.6388374905616092e-15,1.1701202169223417e-08,5.3302448753922374e-08,0.00018707974410252779,5.1728846154634433e-09,1.2807495158023795e-05,1.623483893366571e-06,4.5679899948379803e-05,5.2673655184035136e-14,0.00010039137475438415,3.3465909924610302e-12,0.0045927159441827309,2.304349811667144e-06,2.0053865842125516e-13,3.6222057168921337e-05,0.0013792211094592818,0.0030400808692803362,6.1541696142825524e-09,2.5736464667729567e-17,1.1894117370580604e-16,1.6346317727353814e-08,4.3263878454323688e-11
2.0381168645293162e-05,0.15716734756501757,76.950000000000003,0.0,0.0,0.0,0.42143309732155859,9.3164901471453234,0.0032541059924161291,0.0032944280626317824,0.00057937806756975488,0.0015814061920607712,6.0774153501870202e-09,9.1723253369624757e-11,0.0015978237446423842,4.1128413634456768e-05,5.7165149112226663e-11,0.17396451154480108,0.1832548096199485,0.0014048021263864008,0.20364713284003691,9.1316131596447461e-13,6.2035907126099441e-11,5.3761928176251526e-07,2.9634014840474748e-10,2.8619450478688293e-08,3.6308900500494059e-08,0.00030848461481253458,0.0012152935466270874,3.9037709209207673e-07,2.8431873985668915e-07,5.5858096073084636e-21,3.1172278191055134e-06,7.870598333186793e-09,2.8641038996055371e-09,6.1813632896872139e-06,2.3699894548850366e-06,1.183619336936605e-11,0.00025824228916532157,3.8912374672843846e-05,5.9062274800908899e-11,1.4100962394735095e-11,1.064754176201697e-10,2.3913656441064621e-11,3.6666929290691787e-15,1.1884244657946681e-08,5.4136309294753435e-08,0.00018864346553629279,5.180429482953559e-09,1.2937319789635082e-05,1.6307597416172239e-06,4.6193294464561861e-05,5.2704803974195159e-14,0.00010151369568390975,3.3488394851890123e-12,0.0046740318020405767,2.3305202439420381e-06,2.0067339526199529e-13,3.6630981222757878e-05,0.0014040436565399062,0.0030946259175933686,6.3187185694785043e-09,2.5753756369126321e-17,1.20801888329063e-16,1.6460064256045811e-08,4.3561134374822255e-11
2.0608040704052084e-05,0.15716590337445796,76.950000000000003,0.0,0.0,0.0,0.41870429692428818,9.3156020688228214,0.0032312444240171797,0.003273118602752883,0.00057558977628406507,0.0015709436177074225,6.0375844566166118e-09,9.1174736218508768e-11,0.0016094249733446064,4.085886129132123e-05,5.6786944811532008e-11,0.1747251941432747,0.18418617462316228,0.0014154713266950195,0.20462914181805342,9.0717652951916727e-13,6.2345820108702364e-11,5.4035177876630365e-07,2.9763601876073586e-10,2.8836923472250839e-08,3.6071596880692916e-08,0.00030813902360536899,0.0012243242310083424,3.8990616938206877e-07,2.8397575825514273e-07,5.6282327522623331e-21,3.1190134680365591e-06,7.8744285344495223e-09,2.8654975707713106e-09,6.1673610794050338e-06,2.3711262597675382e-06,1.1854404387300468e-11,0.00026140325546224956,3.9234283954140702e-05,5.9085515228444579e-11,1.4106510985539509e-11,1.0735449679415061e-10,2.4111361250419045e-11,3.6943890635520125e-15,1.206776694552631e-08,5.4972356250380641e-08,0.00019018504619601294,5.1879570518187826e-09,1.3066820913379308e-05,1.6379265527104084e-06,4.6706506043698945e-05,5.2736263319815932e-14,0.00010263555183615619,3.3511159691688949e-12,0.0047557076332191261,2.3566811400379547e-06,2.0080980942945712e-13,3.7039721338026924e-05,0.0014289802259395544,0.0031494175436463014,6.4854499329255357e-09,2.5771263333118133e-17,1.2266748183406994e-16,1.6573773268108345e-08,4.3858284180116636e-11
2.0834912762811007e-05,0.15716447905471198,76.950000000000003,0.0,0.0,0.0,0.41600953658365575,9.3147246981122631,0.0032086651075555702,0.0032520667424654069,0.00057184937203292241,0.0015606147604350594,5.9982417415872376e-09,9.0633194464868638e-11,0.0016209457817380187,4.0592612631255249e-05,5.6413574156245206e-11,0.17547443565260817,0.1851067385692193,0.0014260766397908419,0.20559847895035269,9.0126509372091393e-13,6.2652087502449209e-11,5.4305258630603681e-07,2.9891240037004705e-10,2.9053093880696461e-08,3.5837291113938559e-08,0.0003077968913685637,0.0012332960743088597,3.8944009907286692e-07,2.8363631074299102e-07,5.6704018672511224e-21,3.1208172919877005e-06,7.878311913510099e-09,2.866910592695284e-09,6.1535112923039878e-06,2.3722790088814693e-06,1.1872569813397669e-11,0.00026455476560084109,3.9554278467562297e-05,5.9109208417552487e-11,1.4112167671979371e-11,1.0822835199341046e-10,2.4307890431096102e-11,3.7219278705235154e-15,1.2251763677605255e-08,5.5810565224055342e-08,0.00019170477637209449,5.1954684655717089e-09,1.3195999581781477e-05,1.6449863704214366e-06,4.721953860026829e-05,5.2768035484197143e-14,0.00010375695330942608,3.3534205363741147e-12,0.0048377380168091871,2.3828326996065938e-06,2.009479064338524e-13,3.7448281326572475e-05,0.0014540291190680691,0.0032044520061042035,6.6543598371604993e-09,2.5788986267010488e-17,1.2453789978050528e-16,1.6687457981975033e-08,4.4155363254106076e-11
