Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83)
4.328577070529063e-20,0.5299520296644136,76.950000000000003,0.0,0.0,0.0,0.99999999635630077,9.5,1.4145396703752681e-12,1.0792880705161508e-11,1.0792880705507237e-11,8.1800479836861926e-22,8.1663772759944868e-22,3.6206983624178678e-09,1.126499576483852e-16,3.4709472354055246e-22,1.0200128845411736e-31,3.2670005811625352e-36,4.0587897649323958e-35,4.3166654467225221e-16,4.717039174857316e-23,8.2735185602768212e-32,9.6947959333418586e-36,6.1240732511457699e-47,0.0
6.492865720461733e-20,0.5299520296644137,76.950000000000003,0.0,0.0,0.0,0.9999999945344511,9.5,2.1218095408868615e-12,1.6189321310157969e-11,1.6189321310891636e-11,1.7382602222638306e-21,1.7343530054998893e-21,5.4310472903301877e-09,2.3938115465351044e-16,7.3757626925340801e-22,2.8901337258953851e-31,9.3415800071791483e-36,1.2049543848026446e-34,9.1729138693837039e-16,1.002370845369455e-22,2.3152912400624014e-31,2.7720925908428975e-35,2.3168631957126718e-46,0.0
8.657154370394403e-20,0.5299520296644137,76.950000000000003,0.0,0.0,0.0,0.99999999271260143,9.5,2.8290794101093264e-12,2.15857618950563e-11,2.1585761896306279e-11,2.9652674509060588e-21,2.9570293475311816e-21,7.2413960087151127e-09,4.0835607516206374e-16,1.258218301308928e-21,6.046195875889597e-31,1.9704098000592026e-35,2.6255343240173235e-34,1.5647911427919633e-15,1.7099267527825015e-22,4.7903038383143792e-31,5.8471209651245172e-35,6.0307858531789668e-46,0.0
1.2985731670259744e-19,0.5299520296644136,76.950000000000003,0.0,0.0,0.0,0.99999998906890208,9.5,4.2436191455287511e-12,3.2378643017685264e-11,3.2378643020267761e-11,6.1392095925657268e-21,6.1167239953206968e-21,1.0862092953737067e-08,8.4544933372175857e-16,2.6049810086537307e-21,1.6291034856041763e-30,5.3818003715579472e-35,7.6211251434070015e-34,3.2397011078624614e-15,3.5401861680573597e-22,1.267729747674532e-30,1.5970186208987473e-34,2.2132155881221524e-45,0.0
1.7314308970125084e-19,0.5299520296644137,76.950000000000003,0.0,0.0,0.0,0.99999998542520274,9.5,5.6581588762075916e-12,4.3171524066409955e-11,4.3171524070793321e-11,1.0441187470164677e-20,1.0394168300028407e-20,1.448278912825226e-08,1.43788778949789e-15,4.4303901151647709e-21,3.3679360892595314e-30,1.1260526711318276e-34,1.666655744964852e-33,5.5098827083713783e-15,6.0209294378688375e-22,2.5800080764141823e-30,3.3414758708457276e-34,5.7390381932646551e-45,0.0
2.1642886269990425e-19,0.5299520296644137,76.950000000000003,0.0,0.0,0.0,0.9999999817815034,9.5,7.0726986018072345e-12,5.3964405035954443e-11,5.3964405042637526e-11,1.5951775020372052e-20,1.5866230624334938e-20,1.8103484477224651e-08,2.1967674953191803e-15,6.7686345433518501e-21,6.0572269616581876e-30,2.0499358780444371e-34,3.1268761935399451e-33,8.4178552216206926e-15,9.1986196858610794e-22,4.5682153843440233e-30,6.0829897119998699e-34,1.2548283523463627e-44,0.0
3.030004086972111e-19,0.5299520296644137,76.950000000000003,0.0,0.0,0.0,0.99999997449410483,9.5,9.9017780374498832e-12,7.5550166732549243e-11,7.5550166745339588e-11,3.067469667302896e-20,3.0449209661739413e-20,2.5344872646686324e-08,4.2243053076157163e-15,1.3015841981047069e-20,1.5486302750663119e-29,5.4124353562299829e-34,8.5557284576366934e-33,1.6187234456208698e-14,1.7688619216067362e-21,1.1236067716683721e-29,1.6060602459569092e-33,4.8266420670475001e-44,0.0
3.895719546945179e-19,0.5299520296644137,76.950000000000003,0.0,0.0,0.0,0.99999996720670636,9.5,1.2730857452463219e-11,9.7135928107595856e-11,9.7135928128475006e-11,5.0306422133348423e-20,4.9839632964081128e-20,3.258625746318352e-08,6.927848761588979e-15,2.1345943877927673e-20,3.1198949242620091e-29,1.1221333833979746e-33,1.8036565641959245e-32,2.65470187446262e-14,2.9009289695139293e-21,2.1894224458697093e-29,3.3297117455450785e-33,1.2820830348724256e-43,0.0
5.627150466891315e-19,0.5299520296644137,76.950000000000003,0.0,0.0,0.0,0.99999995263190966,9.5,1.8389016220610651e-11,1.4030744989332435e-10,1.4030744993618066e-10,1.0429421288657244e-19,1.028965923829744e-19,4.7069017038705923e-08,1.4362665997296625e-14,4.4253947733684004e-20,8.7907601051261793e-29,3.3716864289917071e-33,5.5017481410706872e-32,5.5036704263984197e-14,6.0141449748241619e-21,5.7705787470435306e-29,1.0004443598005699e-32,5.818251837056845e-43,0.0
9.090012306783587e-19,0.5299520296644137,76.950000000000003,0.0,0.0,0.0,0.99999992348231725,9.5,2.9705333509390482e-11,2.2665048960826249e-10,2.2665048971736128e-10,2.7116667977314734e-19,2.6520456566315257e-19,7.6034495960227492e-08,3.7343148076318111e-14,1.1506092695047856e-19,3.3201964894641682e-28,1.4495966515495943e-32,2.3872906805280565e-31,1.4309626065409318e-13,1.5636877828775331e-20,1.951388250097762e-28,4.3008721680614701e-32,4.3557337399773779e-42,0.0
1.6015735986568132e-18,0.5299520296644137,76.950000000000003,0.0,0.0,0.0,0.99999986518313677,9.5,5.2337967096898282e-11,3.9933655361932368e-10,3.9933655394292831e-10,8.4049709965119408e-19,8.0746408045370061e-19,1.3396529288691342e-07,1.1574715141273016e-13,3.5663767584605432e-19,1.4866271819566636e-27,8.1628539026943176e-32,1.3497113537572588e-30,4.4353476892852799e-13,4.8467432710176429e-20,7.5709450437924277e-28,2.421446331060564e-31,4.6327628505702587e-41,0.0
2.9867183346137222e-18,0.5299520296644136,76.950000000000003,0.0,0.0,0.0,0.99999974858479246,9.5,9.760323031171051e-11,7.4470862001971095e-10,7.4470862104695336e-10,2.9214981369708874e-18,2.7091007245347516e-18,2.4982624307869628e-07,4.0232653026958825e-13,1.2396398124346929e-18,6.9422938144226469e-27,5.4204365028358866e-31,8.9751763353680362e-30,1.5416863616825919e-12,1.6846883290565447e-19,3.0700270042069544e-27,1.6073547790315197e-30,6.006943414970851e-40,0.0
5.75700780652754e-18,0.5299520296644137,76.950000000000003,0.0,0.0,0.0,0.99999951538817078,9.5,1.8813374090053361e-10,1.4354525067131015e-09,1.4354525098668029e-09,1.0852851838805246e-17,9.4015328896747406e-18,4.8154556884334114e-07,1.4945651625360522e-12,4.6050204973521334e-18,3.1440933056302839e-26,3.9404538479695469e-30,6.5279988498455946e-29,5.7270663427745843e-12,6.2583254236894788e-19,1.2486634069311513e-26,1.1676481486929599e-29,8.6409717670022379e-39,0.0
1.1297586750355176e-17,0.5299520296644136,76.950000000000003,0.0,0.0,0.0,0.99999904899519532,9.5,3.6919469871501317e-10,2.8169392980878986e-09,2.8169393059546646e-09,4.1792906585478222e-17,3.1926523850862152e-17,9.449739221067664e-07,5.75531896020422e-12,1.7733148380853107e-17,1.358779333415553e-25,3.0031054341623136e-29,4.9769162104578167e-28,2.2053968879492468e-11,2.4100023925114892e-18,5.0488154560224676e-26,8.8861343827419814e-29,1.3107056486897262e-37,0.0
1.6838165694182812e-17,0.5299520296644137,76.950000000000003,0.0,0.0,0.0,0.99999858260257679,9.5,5.5025557204531629e-10,4.1984247826191953e-09,4.1984247933079256e-09,9.2836014985139548e-17,6.4133828718510529e-17,1.4083885446222074e-06,1.2784385528717897e-11,3.9390917119680259e-17,3.1436449050775937e-25,9.4097357082483312e-29,1.559729801790381e-27,4.8988847198361682e-11,5.3534273094948346e-18,1.1404375943863707e-25,2.7816317226840216e-28,5.4842217543127471e-37,0.0
2.2378744638010448e-17,0.5299520296644137,76.950000000000003,0.0,0.0,0.0,0.99999811621031554,9.5,7.3131636089150593e-10,5.5799089631277129e-09,5.5799089719282215e-09,1.6398207098353812e-16,1.0320450610137164e-16,1.8717894367710986e-06,2.2581686756626797e-11,6.9578073752623816e-17,5.669118247530332e-25,2.1325555459822996e-28,3.5354586736211585e-27,8.653140203897483e-11,9.456105206329672e-18,2.0315187951847922e-25,6.2982742356352647e-28,1.5410511266899136e-36,0.0
2.791932358183808e-17,0.5299520296644137,76.950000000000003,0.0,0.0,0.0,0.99999764981841144,9.5,9.123770652536458e-10,6.9613918417395431e-09,6.9613918418172294e-09,2.5523096512843433e-16,1.4701429505040744e-16,2.3351765989476415e-06,3.5147141917465179e-11,1.0829435685897265e-16,8.934955664896475e-25,4.0520110610171839e-28,6.7187373058635306e-27,1.3468132412230259e-10,1.4718033938156464e-17,3.1781168226977084e-25,1.1956157013801107e-27,3.4939294056232817e-36,0.0
3.9000481469493353e-17,0.5299520296644138,76.950000000000003,0.0,0.0,0.0,0.99999671703567428,9.5,1.2744982205260127e-09,9.7243536980355174e-09,9.7243536554075834e-09,4.9803686229613672e-16,2.4409559619529069e-16,3.2619097348451267e-06,6.8582214756045208e-11,2.1131333335849747e-16,1.768753385336643e-24,1.0730691814652104e-27,1.779861895921704e-26,2.6280212340913592e-10,2.8719635977041227e-17,6.237834704531463e-25,3.1604352341603981e-27,1.2258578315787325e-35,0.0
5.0081639357148625e-17,0.5299520296644136,76.950000000000003,0.0,0.0,0.0,0.99999578425436564,9.5,1.6366190378629282e-09,1.2487310359999553e-08,1.24873102340924e-08,8.2125282921965028e-16,3.4689992913061882e-16,4.1885879554758305e-06,1.1308895668451066e-10,3.4844575037134567e-16,2.9401357538610542e-24,2.2396322568450787e-27,3.7159658865750354e-26,4.3334876489514554e-10,4.7358216277048322e-17,1.0319528865578745e-24,6.584413564419725e-27,3.1684548219916369e-35,0.0
6.11627972448039e-17,0.5299520296644138,76.950000000000003,0.0,0.0,0.0,0.99999485147448541,9.5,1.9987395172649302e-09,1.5250261831846882e-08,1.5250261577885801e-08,1.2248779423833096e-15,4.5122746329214296e-16,5.1152112641676396e-06,1.6866668620170074e-10,5.1968940117680858e-16,4.4076210907167445e-24,4.0543169740733367e-27,6.7289840575153591e-26,6.4631863761489526e-10,7.0633756798310865e-17,1.5423133030492421e-24,1.1897999385740043e-26,6.8488246608836179e-35,0.0
7.224395513245917e-17,0.5299520296644137,76.950000000000003,0.0,0.0,0.0,0.99999391869603338,9.5,2.3608596587325498e-09,1.8013208114236108e-08,1.8013207686801776e-08,1.7089112861266833e-15,5.5643486166026019e-16,6.0417796642201424e-06,2.3531472760049485e-10,7.2504209787747227e-16,6.171235843370939e-24,6.6652926345479979e-27,1.1066015389209515e-25,9.0170915280106694e-10,9.8546239664809062e-17,2.154858188229479e-24,1.9524015227652538e-26,1.3143999168318523e-34,0.0
9.440627090776971e-17,0.5299520296644137,76.950000000000003,0.0,0.0,0.0,0.99999205314341433,9.4999999999999982,3.0850989278666905e-09,2.3539085110058078e-08,2.3539084200055143e-08,2.9181991521424331e-15,7.7012999041843584e-16,7.8947517510659172e-06,4.018191537319307e-10,1.2380662353125732e-15,1.0586767497612202e-23,1.484463845205564e-26,2.4662948831812118e-25,1.5397421789178231e-09,1.6828196385457856e-16,3.6864761282685865e-24,4.3308052174870601e-26,3.8427972117457943e-34,0.0
1.1435235510554921e-16,0.5299520296644137,76.950000000000003,0.0,0.0,0.0,0.99999037415094172,9.4999999999999964,3.7369131143570036e-09,2.8512356660390907e-08,2.8512355158838197e-08,4.281545493272066e-15,9.6357313192811748e-16,9.5622388737008719e-06,5.8952704662787945e-10,1.8164196641549459e-15,1.5573423956058055e-23,2.6367454855584224e-26,4.3834034437503877e-25,2.2590253775108803e-09,2.4690228495846362e-16,5.4143394938940496e-24,7.6650282332588716e-26,8.2722578266150828e-34,0.0
1.342984393033287e-16,0.5299520296644137,76.950000000000003,0.0,0.0,0.0,0.9999886951630963,9.4999999999999947,4.388726205947944e-09,3.34856114001584e-08,3.3485609156829193e-08,5.9054007090465195e-15,1.1568180647920636e-15,1.1229548142037643e-05,8.1309257359988972e-10,2.5052534514194795e-15,2.1519438163542129e-23,4.270218378082983e-26,7.1032531584451985e-25,3.1157124698206629e-09,3.4054603000291307e-16,7.473181771287875e-24,1.2369667135840509e-25,1.572262377326413e-33,0.0
1.7419060769888768e-16,0.5299520296644136,76.950000000000003,0.0,0.0,0.0,0.99998533720128657,9.4999999999999876,5.6923491044437758e-09,4.3432070447912641e-08,4.3432066270751795e-08,9.9346170350703627e-15,1.5431436231310619e-15,1.4563633190487275e-05,1.3677812383334792e-09,4.2143125895355715e-15,3.6289447734130889e-23,9.3162054183262744e-26,1.5516022153604213e-24,5.2412397510714486e-09,5.7290338722404894e-16,1.2583654711251887e-23,2.6792636271323304e-25,4.46981466470693e-33,0.0
2.5397494449000563e-16,0.5299520296644135,76.950000000000003,0.0,0.0,0.0,0.99997862133318505,9.4999999999999716,8.2995817627756852e-09,6.3324786819148263e-08,6.3324776972578041e-08,2.1118928096980177e-14,2.314707453352504e-15,2.1229669857306982e-05,2.9072819460251921e-09,8.9576504607557546e-15,7.7340886774949292e-23,2.8873754559838325e-25,4.8208762906666653e-24,1.1140496513208237e-08,1.2178947360954159e-15,2.6774715647048312e-23,8.1819165262095623e-25,2.055317497934968e-32,0.0
3.337592812811236e-16,0.5299520296644135,76.950000000000003,0.0,0.0,0.0,0.99997190553909732,9.499999999999952,1.0906796903055438e-08,8.3217234227489384e-08,8.3217216310604519e-08,3.6470800540146317e-14,3.0866281213076416e-15,2.7892862946308086e-05,5.0200766030619299e-09,1.5467287639033991e-14,1.3373986249069405e-22,6.5527177665058093e-25,1.0966136512541263e-23,1.9236575071925458e-08,2.1032495327167227e-15,4.6257285619474564e-23,1.830930875966045e-24,6.1226184255576809e-32,0.0
4.1354361807224153e-16,0.5299520296644132,76.950000000000003,0.0,0.0,0.0,0.99996518981901084,9.4999999999999218,1.3513994525476046e-08,1.0310941267862337e-07,1.0310938428990198e-07,5.5989902549333965e-14,3.8587490937601584e-15,3.4553213651936054e-05,7.7059206048557959e-09,2.3742432149994671e-14,2.0548515377178202e-22,1.2464735907883663e-24,2.0906362562423466e-23,2.952853829877429e-08,3.2289612987414825e-15,7.102899201904655e-23,3.4356986647401873e-24,1.4364856696775891e-31,0.0
4.933279548633595e-16,0.529952029664413,76.950000000000003,0.0,0.0,0.0,0.9999584741729125,9.4999999999998881,1.6121174630230485e-08,1.2300132217833864e-07,1.2300128091554062e-07,7.967590232402882e-14,4.630812087978964e-15,4.1210723168157336e-05,1.0964569444935959e-08,3.3782292349354196e-14,2.9257553836526273e-22,2.1160551218614189e-24,3.5567827750812639e-23,4.2015449441210565e-08,4.5950235558440082e-15,1.0108746322446206e-22,5.7546744933272767e-24,2.8986929529651923e-31,0.0
5.731122916544774e-16,0.5299520296644127,76.950000000000003,0.0,0.0,0.0,0.99995175860078966,9.499999999999849,1.8728337217511717e-08,1.4289296273216324e-07,1.428929061925901e-07,1.0752846808825176e-13,5.4028181446452532e-15,4.7865392688422581e-05,1.4795778722488521e-08,4.5586076947377037e-14,3.9500979446534018e-22,3.3177302236812056e-24,5.5883688119625788e-23,5.6696372151481466e-08,6.2014298259101501e-15,1.3643032867679912e-22,8.9030424016937593e-24,5.2688223938553514e-31,0.0
7.326809652367133e-16,0.5299520296644121,76.950000000000003,0.0,0.0,0.0,0.99993832767842028,9.4999999999997478,2.3942609840426159e-08,1.826754370241572e-07,1.8267534272119705e-07,1.7573197060148752e-13,6.9467547636224345e-15,6.1166216512453694e-05,2.4174901485293983e-08,7.4482255852884105e-14,6.4590503442773723e-22,6.9322237710066307e-24,1.1724051796680039e-22,9.2636508794510472e-08,1.0135248493565948e-14,2.2295976509677594e-22,1.811884704028283e-23,1.4046946578446106e-30,0.0
8.922496388189493e-16,0.5299520296644114,76.950000000000003,0.0,0.0,0.0,0.99992489705180065,9.4999999999996252,2.9156812395762265e-08,2.2245683559863228e-07,2.2245669391626748e-07,2.6059775636979638e-13,8.4907461769363183e-15,7.4455694661449909e-05,3.5841335772937199e-08,1.1042464554842954e-13,9.581611010409107e-22,1.2519698230983609e-23,2.1256360350954269e-22,1.3734146543836764e-07,1.5030365481047103e-14,3.3059835777767021e-22,3.1880845140295814e-23,3.0918813509107667e-30,0.0
1.0518183124011852e-15,0.5299520296644106,76.950000000000003,0.0,0.0,0.0,0.99991146672082976,9.4999999999994795,3.4370944885062403e-08,2.6223715849989731e-07,2.6223695981833656e-07,3.6212317204993748e-13,1.0034683166142683e-14,8.7733836664743883e-05,4.9793130121763166e-08,1.5340692827573076e-13,1.3317682230445368e-21,2.0509926528996374e-23,3.4952588496781398e-22,1.9080376564060831e-07,2.0886728970802739e-14,4.5932717987432034e-22,5.0898839077923619e-23,5.9833176096310421e-30,0.0
1.2113869859834211e-15,0.5299520296644095,76.950000000000003,0.0,0.0,0.0,0.99989803668540589,9.4999999999993108,3.9585007309868421e-08,3.0201640577215718e-07,3.020161404679303e-07,4.8030556466340654e-13,1.1578545939706158e-14,0.0001010006520437034,6.6028334699609994e-08,2.0342279175222006e-13,1.7667166305361851e-21,3.1332711312111921e-23,5.3587529977629616e-22,2.5301593920934113e-07,2.7704287148221766e-14,6.0912732094580672e-22,7.5805935469879595e-23,1.0553984193397061e-29,0.0
1.530524333147893e-15,0.529952029664407,76.950000000000003,0.0,0.0,0.0,0.99987117750079357,9.4999999999988987,5.0012921972162779e-08,3.8157167360622876e-07,3.8157124617174775e-07,7.6663067059619091e-13,1.4666149827066333e-14,0.00012750034097432626,1.0534118335877408e-07,3.2453003915837313e-13,2.8205982290626599e-21,6.3195310026126421e-23,1.0880379353494895e-21,4.0366005688393833e-07,4.4222780322227129e-14,9.7186600014289099e-22,1.4550073221156254e-22,2.7039304814739949e-29,0.0
2.1687990274768365e-15,0.5299520296644002,76.950000000000003,0.0,0.0,0.0,0.99981746267368032,9.4999999999977938,7.0867910590604351e-08,5.4066930366845796e-07,5.4066843633177585e-07,1.539047915214951e-12,2.0840859314550614e-14,0.00018036421739911924,2.1128219201211401e-07,6.5087037063970001e-13,5.6640271256578915e-21,1.7982579921042541e-22,3.1323050695011254e-21,8.0961877840591109e-07,8.87918234068448e-14,1.9493689486258288e-21,3.7684040643980713e-22,1.1014906366385077e-28,0.0
2.80707372180578e-15,0.5299520296643914,76.950000000000003,0.0,0.0,0.0,0.99976375256399919,9.4999999999963105,9.172177834957928e-08,6.9974972860799392e-07,6.9974826698671579e-07,2.5776798284438193e-12,2.70149603920375e-14,0.00023304793049949837,3.5354014680647704e-07,1.089043581288331e-12,9.4878229913262436e-21,3.8992898425443672e-22,6.859177672790139e-21,1.3547417380954059e-06,1.4873417963920917e-13,3.2619027090853069e-21,7.4787530470763242e-22,3.1186150378548045e-28,0.0
3.4453484161347237e-15,0.52995202966438,76.950000000000003,0.0,0.0,0.0,0.99971004716530953,9.4999999999944489,1.1257452534744521e-07,8.5881295124400151e-07,8.5881074072454101e-07,3.8823568424193871e-12,3.3188352598832948e-14,0.00028555208480343669,5.3199124979849634e-07,1.6386490115551866e-12,1.4291361372435458e-20,7.2103025539683151e-22,1.2790619033643078e-20,2.0385546415833422e-06,2.2404653468236031e-13,4.908266978991918e-21,1.2719948790830632e-21,7.1320216563524957e-28,0.0
4.721897804792611e-15,0.5299520296643507,76.950000000000003,0.0,0.0,0.0,0.99960265047524821,9.4999999999895977,1.5427665745261129e-07,1.176887800863183e-06,1.1768836277888546e-06,7.2891683701223506e-12,4.5533143815543625e-14,0.00039002412501378745,9.9697978155770256e-07,3.0705608470035171e-12,2.6835169593465865e-20,1.8563663480199483e-21,3.3372643612859052e-20,3.8203610443566081e-06,4.2076798763681416e-13,9.1977066707052721e-21,2.813296438450389e-21,2.5487549347371732e-27,0.0
5.870792254584709e-15,0.5299520296643164,76.950000000000003,0.0,0.0,0.0,0.99950600950160273,9.4999999999839488,1.918047443282527e-07,1.4630963618479078e-06,1.4630898914041076e-06,1.1263473805037244e-11,5.6641168771902501e-14,0.00048344089332951525,1.5380165691489664e-06,4.7363887315882317e-12,4.1469058947846886e-20,3.5682714255653517e-21,6.4743560936954602e-20,5.8935807940178743e-06,6.5034945729208555e-13,1.418794655607927e-20,4.7783365074568865e-21,6.1463020447643446e-27,0.0
7.019686704376808e-15,0.5299520296642748,76.950000000000003,0.0,0.0,0.0,0.99940938369236632,9.499999999977085,2.2932920146145541e-07,1.7492492310436274e-06,1.7492399587476563e-06,1.6097132531986131e-11,6.7747018494805173e-14,0.00057628520048415906,2.1944127534416575e-06,6.7570893569068808e-12,5.9267618329476031e-20,6.1006294802628529e-21,1.1150466292216482e-19,8.4088521532315861e-06,9.2967821308427074e-13,2.0241320141304471e-20,7.2980231079928405e-21,1.2657411583454567e-26,0.0
8.168581154168907e-15,0.5299520296642259,76.950000000000003,0.0,0.0,0.0,0.99931277301073296,9.4999999999690061,2.6685002942103296e-07,2.0353464247590991e-06,2.0353338448271287e-06,2.1789159018381975e-11,7.8850734260061951e-14,0.00066856049939803281,2.9654612336777421e-06,9.1303760127590063e-12,8.0227218398502826e-20,9.6142401886113874e-21,1.7675994147850214e-19,1.1363466079179709e-05,1.2587349530967544e-12,2.7350976861995195e-20,1.0374951480889287e-20,2.3354040199932851e-26,0.0
9.317475603961006e-15,0.5299520296641697,76.950000000000003,0.0,0.0,0.0,0.99921617742011426,9.4999999999597211,3.0436722877442133e-07,2.3213879592653339e-06,2.3213715646256504e-06,2.833856871269772e-11,8.9952288559758485e-14,0.00076027022217295447,3.8504591734676467e-06,1.1853976284404024e-11,1.0434423342794588e-19,1.4269981357613857e-20,2.6361103160788501e-19,1.4754729866632294e-05,1.6375003833012272e-12,3.5510108980341715e-20,1.4009593641223673e-20,3.9741257666730312e-26,0.0
1.0466370053753106e-14,0.5299520296641062,76.950000000000003,0.0,0.0,0.0,0.99911959688413665,9.4999999999492353,3.4188080008768674e-07,2.6073738507957328e-06,2.6073531331019751e-06,3.5744378043519347e-11,1.010516633809186e-13,0.00085141778021528619,4.8487079755870621e-06,1.492563196502435e-11,1.3161504130020555e-19,2.0228808603840354e-20,3.7515751544026725e-19,1.8579967051389345e-05,2.065955217542812e-12,4.4711951322865907e-20,1.8200014117122867e-20,6.3556881846256795e-26,0.0
1.1615264503545205e-14,0.5299520296640352,76.950000000000003,0.0,0.0,0.0,0.99902303136664095,9.4999999999375433,3.7939074392553411e-07,2.8933041155462682e-06,2.8932785651906192e-06,4.4005604418541157e-11,1.1214889109217295e-13,0.00094200656436114279,5.9595132563296382e-06,1.8343098966677918e-11,1.6203602350336397e-19,2.7651755028903605e-20,5.1449615877526484e-19,2.2836517312021243e-05,2.5440801775244037e-12,5.4949781013651218e-20,2.2942653606331819e-20,9.6771202363669299e-26,0.0
1.3913053403129402e-14,0.5299520296638718,76.950000000000003,0.0,0.0,0.0,0.99882994524351953,9.4999999999105711,4.5439975142703149e-07,3.4649978293061168e-06,3.4649610798224713e-06,6.3090382821748026e-11,1.3433690645741386e-13,0.0011215212721612888,8.5160366421145485e-06,2.6206560674747295e-11,2.3231405486191715e-19,4.7534523414950536e-20,8.8891667421446126e-19,3.2632995936072194e-05,3.6492634007190919e-12,7.8506720923402782e-20,3.4068578310479204e-20,2.0043806235098601e-25,0.0
1.62108423027136e-14,0.5299520296636794,76.950000000000003,0.0,0.0,0.0,0.99863691876570637,9.4999999998788365,5.2939425576961835e-07,4.036469229373353e-06,4.0364192275174461e-06,8.5585062728375224e-11,1.5651646351353962e-13,0.0012988410654749048,1.1514557585692856e-05,3.5426687799900869e-11,3.1514945138319629e-19,7.5208089006556099e-20,1.4115601801845461e-18,4.4123202399074989e-05,4.9528959830820895e-12,1.0612798181917449e-19,4.7357359556843063e-20,3.7114352514062283e-25,0.0
1.85086312022978e-14,0.5299520296634583,76.950000000000003,0.0,0.0,0.0,0.99844395165150002,9.499999999842359,6.0437426142273022e-07,4.60771844399354e-06,4.6076531268924072e-06,1.1148181854514144e-10,1.7868659678446398e-13,0.0014739923430486899,1.4949670125852701e-05,4.5986026970927776e-11,4.1051339439807148e-19,1.1196347321593601e-19,2.1070423617782251e-18,5.7286425391734208e-05,6.4548239795328686e-12,1.3776127660170354e-19,6.27811494705118e-20,6.329891217203737e-25,0.0
2.3104209001466193e-14,0.5299520296629305,76.950000000000003,0.0,0.0,0.0,0.99805819440357713,9.4999999997552784,7.5429079443332774e-07,5.7495508269856305e-06,5.7494486532760469e-06,1.7345033335696737e-10,2.2300256685003964e-13,0.0018178933620467427,2.3108370593499122e-05,7.1053613634707615e-11,6.3871193181707673e-19,2.1788981916175761e-19,4.1146476412116252e-18,8.8550318728086727e-05,1.0052951055254493e-11,2.1285807189504601e-19,9.9914951631959055e-20,1.5449427643534786e-24,0.0
2.677565276826733e-14,0.5299520296624277,76.950000000000003,0.0,0.0,0.0,0.99775017822427092,9.4999999996722853,8.7401867121904037e-07,6.6611322412443673e-06,6.660994617119594e-06,2.3267193377646757e-10,2.5838236516355015e-13,0.0020866178938244106,3.083785637770191e-05,9.4789414776963642e-11,8.5679620901106223e-19,3.392740614522098e-19,6.416987497921661e-18,0.0001181695387812762,1.3496222620190636e-11,2.8396530320412494e-19,1.3547860531669483e-19,2.7946244860724779e-24,0.0
3.0447096535068466e-14,0.5299520296618532,76.950000000000003,0.0,0.0,0.0,0.99744231040247666,9.4999999995774758,9.9370958439668495e-07,7.5721478990240796e-06,7.5719694515178242e-06,3.0048774409286799e-10,2.9373651141503375e-13,0.0023501056674171792,3.9620636731696655e-05,1.2174648380827893e-10,1.1065296795861215e-18,4.9903842768791302e-19,9.4472680848698909e-18,0.00015182502646757175,1.7443942567078413e-11,3.6472286286064437e-19,1.76161359112301e-19,4.6818872330096492e-24,0.0
3.41185403018696e-14,0.5299520296612077,76.950000000000003,0.0,0.0,0.0,0.99713458986616599,9.4999999994709512,1.1133635517068406e-06,8.4825983099632641e-06,8.4823736315458408e-06,3.7686621438589471e-10,3.290733993806289e-13,0.0026084569587708694,4.9436177453096378e-05,1.5185869883378973e-10,1.3877961572441795e-18,7.0247779026401565e-19,1.3304271700812255e-17,0.00018943811116725818,2.1895485876351587e-11,4.5493266179409073e-19,2.2185346252602385e-19,7.3931524370649155e-24,0.0
3.778998406867073e-14,0.5299520296604916,76.950000000000003,0.0,0.0,0.0,0.99682701556328746,9.4999999993528021,1.2329805907626358e-06,9.3924839802077299e-06,9.3922076299896217e-06,4.617758949445896e-10,3.6439259183114147e-13,0.0028617701238001932,6.0264337629961645e-05,1.8506125056778294e-10,1.700479824719807e-18,9.548944933785452e-19,1.8086354486162006e-17,0.00023093162902942566,2.6850228319711707e-11,5.5440054327022778e-19,2.7244453812024188e-19,1.1138463490962179e-23,0.0
4.1461427835471865e-14,0.5299520296597058,76.950000000000003,0.0,0.0,0.0,0.99651958646137817,9.4999999992231299,1.3525607190521585e-06,1.030180541248264e-05,1.0301471917385559e-05,5.5518543593796342e-10,3.9967840295678825e-13,0.003110141635702353,7.2085361997616546e-05,2.2129061590942679e-10,2.0444652325673829e-18,1.2615982476036372e-18,2.3891447122538654e-17,0.00027622989368951254,3.2307546455465861e-11,6.6293620372883e-19,3.2782887933061296e-19,1.6151378850642977e-23,0.0
4.5132871602273e-14,0.5299520296588508,76.950000000000003,0.0,0.0,0.0,0.99621230154719076,9.4999999990820214,1.4721039539407678e-06,1.1210563106111954e-05,1.1210166962058372e-05,6.5706358709222158e-10,4.3494335589117232e-13,0.0033536661207434152,8.4879873608296799e-05,2.6048453262566584e-10,2.4196372979722912e-18,1.6279060267015933e-18,3.0817061366627513e-17,0.00032525866818536688,3.8266817624062147e-11,7.8035311693829748e-19,3.8790466263082205e-19,2.2688868126827538e-23,0.0
