Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63)
2.522336310090684e-10,0.43514077594816203,76.950000000000003,0.0,0.0,0.0,0.27413931704879074,9.499954011430253,0.0011712618355417862,0.0064477604074226541,0.0053715630415010554,4.3638315019134792e-05,4.1017055393364816e-10,0.00035268805436966419,0.17301576101485108,2.3314608502151338e-06,1.9994709118021617e-13,1.8383510273572584e-08,1.1803054918979228e-07,0.53817407371326909,4.3789589482550802e-05,8.3419631519361903e-15,9.0336722795443637e-16,5.7587243494141325e-11,0.0,0.00020258830588922852,0.001035090330985759
2.5703811869499646e-10,0.43514077590364286,76.950000000000003,0.0,0.0,0.0,0.26751866425101256,9.4999540024832676,0.0011819811560226019,0.0064730657572984254,0.005370745435310539,4.363750515607481e-05,4.1178033918432367e-10,0.00034440228939782222,0.17454263603412781,2.3406377251577481e-06,1.999433804713891e-13,1.8961868853433078e-08,1.2194150990268459e-07,0.54321120855880234,4.4469122713189379e-05,8.3747979958660682e-15,9.0705680468590534e-16,5.9894171328054787e-11,0.0,0.00020547793195252055,0.0010612299452180006
2.6184260638092455e-10,0.43514077591074457,76.950000000000003,0.0,0.0,0.0,0.26105913875416464,9.4999540039104975,0.0011924380736286833,0.0064971632002303742,0.0053687426223983379,4.3626757700244221e-05,4.1331328451398517e-10,0.00033631806310678819,0.1760293623118995,2.3493765561053734e-06,1.9989413654701204e-13,1.9541731148977562e-08,1.2587861615623099e-07,0.54812991948955891,4.5134784392273565e-05,8.406065519081219e-15,9.1094019082019932e-16,6.2227063670856446e-11,0.0,0.00020830426223105705,0.0010873564080356626
2.6664709406685263e-10,0.4351407759667425,76.950000000000003,0.0,0.0,0.0,0.25475676311334666,9.4999540151643522,0.0012026389734816217,0.0065201105826691612,0.0053656176032523652,4.3606599493309516e-05,4.1477306977592725e-10,0.00032843039980738403,0.17747691853958339,2.3576983212303502e-06,1.9980177335117255e-13,2.0122861823239067e-08,1.2984057760689038e-07,0.55293308687651432,4.5786733269586508e-05,8.4358407814472088e-15,9.1501981504848463e-16,6.4584807610192036e-11,0.0,0.00021106837982441982,0.0011134640574294358
2.714515817527807e-10,0.4351407760690442,76.950000000000003,0.0,0.0,0.0,0.24860766073676754,9.499954035723853,0.0012125900831480092,0.006541962966104156,0.005361430314866765,4.3577531759413324e-05,4.16163197657804e-10,0.00032073445001104447,0.17888625926387919,2.3656229887056507e-06,1.9966858745117104e-13,2.0705036812314556e-08,1.3382615872405807e-07,0.5576235199630557,4.6425136776745254e-05,8.464195229052611e-15,9.1929716673753348e-16,6.6966325155549912e-11,0.0,0.00021377138149109419,0.0011395475346169925
2.762560694387088e-10,0.4351407762151834,76.950000000000003,0.0,0.0,0.0,0.2426080532019097,9.4999540650933554,0.0012222974766314882,0.0065627727621691764,0.0053562377794038659,4.3540031348703865e-05,4.1748700228063373e-10,0.0003132254870697195,0.1802583154982573,2.3731695657105234e-06,1.994967637341942e-13,2.1288042919361533e-08,1.3783417695986998e-07,0.56220395867137651,4.7050169922435557e-05,8.4911968695590277e-15,9.2377344653039094e-16,6.9370573215590257e-11,0.0,0.00021641437376900992,0.0011656017692893929
2.810605571246369e-10,0.43514077640281384,76.950000000000003,0.0,0.0,0.0,0.23675425764904182,9.4999541028013113,0.0012317670782587035,0.0065825898611218828,0.0053500942455725758,4.3494551919907001e-05,4.1874765737059818e-10,0.00030589890391286207,0.18159399531820927,2.3803561450186163e-06,1.9928838082610896e-13,2.1871677412779076e-08,1.4186350092811355e-07,0.56667707536053014,4.7662014278625102e-05,8.5169104388804302e-15,9.2844942997883588e-16,7.1796543440806527e-11,0.0,0.00021899846950428149,0.001191621965573284
2.8586504481056496e-10,0.4351407766297031,76.950000000000003,0.0,0.0,0.0,0.23104268424958246,9.4999541483990892,0.0012410046664622116,0.0066014617540266782,0.0053430513230851547,4.3441525064974504e-05,4.1994818402775002e-10,0.00029875020987808889,0.18289418444072567,2.3871999493101626e-06,1.9904541624547899e-13,2.2455747629919594e-08,1.459130485993773e-07,0.57104547653755333,4.8260857050921906e-05,8.5413975597350405e-15,9.3332498608254952e-16,7.4243261948191859e-11,0.0,0.0002215247847506052,0.0012176035886738729
2.9066953249649304e-10,0.43514077689372754,76.950000000000003,0.0,0.0,0.0,0.22546983374690766,9.4999542014598859,0.0012500158774632971,0.0066194336489542975,0.0053351581105361388,4.338136137868732e-05,4.2109145812353021e-10,0.00029177502763249788,0.18415974678845368,2.3937173733230243e-06,1.9876975130301316e-13,2.3040070587462284e-08,1.4998178551850827e-07,0.57531170452303704,4.8846890226744012e-05,8.5647168924746202e-15,9.3839988268183505e-16,7.6709788943130726e-11,0.0,0.00022399443600506624,0.0012435423521653692
2.954740201824211e-10,0.4351407771928664,76.950000000000003,0.0,0.0,0.0,0.22003229506728317,9.4999542615776491,0.0012588062088575575,0.0066365485814955764,0.0053264613170299069,4.3314451475946918e-05,4.2218021733039424e-10,0.0002849690901820336,0.18539152503897069,2.399924023926148e-06,1.9846317576288063e-13,2.3624472599389983e-08,1.5406872304950961e-07,0.57947823907245988,4.9420309795426933e-05,8.586924278450885e-15,9.4367373550674918e-16,7.9195218252385743e-11,0.0,0.00022640853774911145,0.0012694342058972184
3.002785078683492e-10,0.4351407775251978,76.950000000000003,0.0,0.0,0.0,0.21472674299868671,9.4999543283660763,0.0012673810231060214,0.0066528475198717315,0.0053170053778668902,4.3241166959350311e-05,4.2321706780222794e-10,0.00027832823796585307,0.18659034115959738,2.4058347582358961e-06,1.9812739227758374e-13,2.4208788903342222e-08,1.5817291665217493e-07,0.58354749895457136,4.9981315034825885e-05,8.6080728763959412e-15,9.4914521239597027e-16,8.1698676780786105e-11,0.0,0.00022876820026623891,0.0012952753244860279
3.050829955542773e-10,0.4351407778888931,76.950000000000003,0.0,0.0,0.0,0.20954993593536875,9.4999544014576731,0.0012757455509344808,0.0066683694649092044,0.0053068325645826992,4.3161861339513503e-05,4.2420449054102744e-10,0.00027184841603287009,0.18775699692816056,2.4114637198841308e-06,1.9776402060309135e-13,2.4792863295967455e-08,1.6229346419400262e-07,0.58752184348805814,5.0530107859371986e-05,8.6282132922091908e-15,9.5481300532571029e-16,8.4219323903047148e-11,0.0,0.0002310745277105186,0.001321062096364588
3.0988748324020537e-10,0.43514077828221265,76.950000000000003,0.0,0.0,0.0,0.20449871368607581,9.4999544805028258,0.0012839048946436335,0.0066831515451334748,0.0052959830896194948,4.3076870910482266e-05,4.2514484744701306e-10,0.00026552567129823934,0.1888922744401014,2.4168243735018146e-06,1.9737460160971405e-13,2.5376547777765234e-08,1.664295043002782e-07,0.59140357403769506,5.1066892224913928e-05,8.6473937023198305e-15,9.6067596526454667e-16,8.6756350801056083e-11,0.0,0.00023332861640239238,0.0013467911133607908
3.1469197092613345e-10,0.4351407787035013,76.950000000000003,0.0,0.0,0.0,0.19956999534393918,9.4999545651689381,0.001291864031332549,0.0066972291072233767,0.0052844952058948708,4.2986515582450687e-05,4.2604038706370434e-10,0.00025935614987711341,0.18999693660231368,2.4219295375159341e-06,1.9696060109982702e-13,2.5959702207793848e-08,1.7058021474463383e-07,0.59519493547112867,5.1591873586019883e-05,8.6656599710294474e-15,9.6673188786682928e-16,8.9308979755947164e-11,0.0,0.00023553155333030487,0.001372459160780632
3.243009462979896e-10,0.4351407796237666,76.950000000000003,0.0,0.0,0.0,0.19006813095705721,9.4999547501140107,0.001307200984586004,0.0067234036556418899,0.0052597479779519377,4.2790912566645733e-05,4.2770547374393164e-10,0.00024746184214136303,0.19211737340408333,2.4314216212381125e-06,1.9606436453846961e-13,2.7123897664604975e-08,1.789225442196965e-07,0.60251525635535819,5.2607253804926545e-05,8.6996226314722577e-15,9.794145926824823e-16,9.4458083887483437e-11,0.0,0.00023978826590168587,0.001423600400473892
3.3294902413266015e-10,0.43514078053265176,76.950000000000003,0.0,0.0,0.0,0.18190606009151408,9.4999549327720274,0.0013203670105178121,0.0067448723621379046,0.005235638994851236,4.2599422943231358e-05,4.2907120087823303e-10,0.00023724426777192733,0.19392833936507939,2.4392071557628702e-06,1.9518697519220627e-13,2.8168604181251785e-08,1.8647331180976744e-07,0.60881589587559171,5.3482805042088169e-05,8.7274792616044773e-15,9.9146741890609919e-16,9.913844439053642e-11,0.0,0.00024345503898557424,0.0014693903880780704
3.415971019673307e-10,0.43514078150987145,76.950000000000003,0.0,0.0,0.0,0.17409639855813136,9.4999551291646931,0.0013329563704037345,0.0067645353608114141,0.0052099764488601338,4.2394857186577294e-05,4.3032205951274372e-10,0.00022746746894836958,0.19565114882411844,2.4463378619784842e-06,1.9424967210189944e-13,2.9209738712305519e-08,1.9406045233476323e-07,0.61485621546975266,5.4323330603757927e-05,8.7529929170733857e-15,1.0041093122346398e-15,1.0385860050509822e-10,0.0,0.00024697243683550525,0.0015149407319097025
3.5024517980200123e-10,0.4351407825483599,76.950000000000003,0.0,0.0,0.0,0.16662378549509002,9.4999553378682329,0.0013449939587946861,0.0067825447783105711,0.0051829240417984208,4.2178584467599198e-05,4.3146772704476226e-10,0.00021811223152861587,0.19728961777503387,2.4528689081332816e-06,1.9325872869265338e-13,3.0246726368901243e-08,2.0168038995556487e-07,0.62064744291074825,5.5130027341453709e-05,8.7763609898278551e-15,1.0173248570390586e-15,1.0861503771473555e-10,0.0,0.00025034632378037006,0.0015602385367952151
3.5889325763667177e-10,0.43514078364162573,76.950000000000003,0.0,0.0,0.0,0.15947354180819678,9.499955557581707,0.0013565035855321178,0.0067990398758656194,0.0051546313342800904,4.1951855731645814e-05,4.3251706244505992e-10,0.00020916019432559057,0.19884739595665699,2.4588507967955152e-06,1.9221987669109439e-13,3.1279050811061431e-08,2.0932984677820623e-07,0.62620031660807596,5.5904078801427601e-05,8.7977641779472652e-15,1.0310971873729919e-15,1.134045036997333e-10,0.0,0.00025358239932757901,0.0016052722973873262
3.675413354713423e-10,0.4351407847837661,76.950000000000003,0.0,0.0,0.0,0.15263163886113879,9.4999557871165283,0.0013675080238975958,0.0068141481449113658,0.0051252349521085363,4.1715813786521747e-05,4.3347817595393924e-10,0.00020059380992187945,0.20032797423048945,2.4643297622094895e-06,1.9113835234809705e-13,3.2306249469260979e-08,2.1700582001277962e-07,0.63152510734988287,5.664665102200204e-05,8.8173679074508144e-15,1.0454081137772708e-15,1.1822399277823971e-10,0.0,0.00025668619143984537,0.0016500317776655385
3.7618941330601284e-10,0.4351407859693714,76.950000000000003,0.0,0.0,0.0,0.14608466870773584,9.4999560253868971,0.0013780290565274631,0.006827986307291819,0.0050948596877371678,4.1471502510038344e-05,4.3435849272542568e-10,0.00019239630741545332,0.20173469161612198,2.4693481330273526e-06,1.9001893862272926e-13,3.3327909098357128e-08,2.2470556062262975e-07,0.63663163903325126,5.7358889120737012e-05,8.8353236302545381e-15,1.0602406367844871e-15,1.2307073062563174e-10,0.0,0.00025966305225395104,0.0016945079008015846
3.848374911406834e-10,0.43514078719350957,76.950000000000003,0.0,0.0,0.0,0.13981981575193311,9.4999562714010359,0.0013880875192450561,0.0068406612311157486,0.0050636195088099335,4.1219875281997299e-05,4.3516481107372024e-10,0.00018455165695375033,0.20307074200773595,2.4739446644272582e-06,1.888660038207143e-13,3.434366164918916e-08,2.3242655341373826e-07,0.64152930845205203,5.8041914537221908e-05,8.8517700123014574e-15,1.0755770559608209e-15,1.2794215937953415e-10,0.0,0.00026251815580604081,0.0017386926483430444
3.934855689753539e-10,0.4351407884516727,76.950000000000003,0.0,0.0,0.0,0.13382482980266716,9.4999565242532071,0.001397703342852464,0.0068522707660225047,0.0050316184779937313,4.0961802676522569e-05,4.3590335560137253e-10,0.00017704453601376011,0.20433918057810579,2.478154841047454e-06,1.8768353684166552e-13,3.5353180446699749e-08,2.4016649851929945e-07,0.64622710416160967,5.8696822876901006e-05,8.8668340175141051e-15,1.0913982573288531e-15,1.3283592322244165e-10,0.0,0.00026525649749563514,0.0017825789682280157
4.0213364681002446e-10,0.4351407897397462,76.950000000000003,0.0,0.0,0.0,0.1280880004213675,9.4999567831164065,0.0014068955930207569,0.006862904507001116,0.0049989515941514413,4.0698079495097722e-05,4.3657982581341214e-10,0.00016986029730045281,0.20554292989136433,2.4820111539991497e-06,1.8647517939769429e-13,3.6356176654849504e-08,2.4792329419915375e-07,0.65073362448338523,5.9324682247330662e-05,8.8806318991209113e-15,1.1076871603664272e-15,1.3774985454619987e-10,0.0,0.00026788289486685043,0.0018261606906478235
4.10781724644695e-10,0.4351407910539731,76.950000000000003,0.0,0.0,0.0,0.12259813249029815,9.4999570472356627,0.0014156825083762178,0.0068726444931956872,0.0049657055619624305,4.0429431200274931e-05,4.3719944055522036e-10,0.00016298493817450135,0.20668478573945553,2.4855433542640639e-06,1.8524425549623577e-13,3.7352396010459616e-08,2.5569502087993693e-07,0.65505709469404039,5.9926532010634286e-05,8.8932701060733567e-15,1.124426594182408e-15,1.4268196076094098e-10,0.0,0.00027040198941115481,0.0018694324510262488
4.1942980247936553e-10,0.4351407923909249,76.950000000000003,0.0,0.0,0.0,0.1173445229338084,9.4999573159219377,0.0014240815368749536,0.0068815658477498981,0.0049319594966261227,4.0156519807535035e-05,4.3776697870163722e-10,0.00015640507152289639,0.20776742271641277,2.488778684752067e-06,1.8399379843955119e-13,3.8341615809612573e-08,2.6347992636753948e-07,0.65920538344083623,6.0503381886188206e-05,8.9048461133696937e-15,1.1415975086380838e-15,1.4763041177299785e-10,0.0,0.00027281824917847405,0.001912389619477107
4.2807788031403607e-10,0.4351407937474733,76.950000000000003,0.0,0.0,0.0,0.11231693854049728,9.4999575885465166,0.0014321093705368662,0.0068897373632395452,0.0048977855686474477,3.9879949276460446e-05,4.3828681643223208e-10,0.00015010789800740546,0.20879339954132739,2.4917420926288995e-06,1.8272657551814074e-13,3.9323642131599678e-08,2.7127641216786953e-07,0.66318601841558411,6.1056211356915767e-05,8.9154491820343779e-15,1.1591836078990486e-15,1.5259352813479604e-10,0.0,0.00027513597205491874,0.0019550282362507214
4.367259581487066e-10,0.43514079512076453,76.950000000000003,0.0,0.0,0.0,0.10750559483298086,9.4999578645358831,0.0014397819786124493,0.0068972220371487812,0.0048632495936018396,3.9600270440995214e-05,4.3876296127935527e-10,0.00014408117962545812,0.20976516414124996,2.4944564234741669e-06,1.8144511060485506e-13,4.029830728519865e-08,2.7908302084976937e-07,0.66700620132046617,6.1585969335893671e-05,8.925161053521404e-15,1.17716919873924e-15,1.5756976986673509e-10,0.0,0.00027735928957183876,0.0019973449526888881
4.4537403598337715e-10,0.4351407965081959,76.950000000000003,0.0,0.0,0.0,0.10290113593196433,9.4999581433670333,0.0014471146392564783,0.0069040775616505193,0.0048284115715744218,3.9317985518811784e-05,4.3919908325957022e-10,0.00013831321451535726,0.21068505850536526,2.4969425989095731e-06,1.8015170482282087e-13,4.1265467461721609e-08,2.8689842438173759e-07,0.67067282215933333,6.2093574052984662e-05,8.9340565852247391e-15,1.1955358062486892e-15,1.6255772594938482e-10,0.0,0.00027949217111386071,0.0020393369772157481
4.540221138180477e-10,0.43514079790739557,76.950000000000003,0.0,0.0,0.0,0.098494615362017326,9.4999584245632036,0.0014541219697821075,0.0069103567717776907,0.0047933261807739953,3.9033552238105089e-05,4.3959854342805987e-10,0.00013279281293953309,0.211555323321691,2.499219779159913e-06,1.7884845544279335e-13,4.2225000579715585e-08,2.9472141337549434e-07,0.67419247288779516,6.2579913124377989e-05,8.9422043325232442e-15,1.2142682671745649e-15,1.675561044769789e-10,0.0,0.00028153842840928419,0.0020810020259136195
4.626701916527182e-10,0.4351407993162013,76.950000000000003,0.0,0.0,0.0,0.094277477750860483,9.4999587076899257,0.0014608179555630407,0.0069161080556253826,0.0047580432293291191,3.8747387614679889e-05,4.3996441996075001e-10,0.00012750927438733207,0.21237810240666147,2.5013055117765554e-06,1.7753727319273048e-13,4.3176804307207687e-08,3.0255088717352582e-07,0.67757146045276517,6.3045843773905635e-05,8.9496670805701672e-15,1.2333529794337453e-15,1.7256372345326037e-10,0.0,0.00028350172021463752,0.0021223382772848414
4.713182694873888e-10,0.435140800732644,76.950000000000003,0.0,0.0,0.0,0.090241541378106457,9.4999589923514485,0.0014672159776459922,0.006921375729807752,0.0047226080688122993,3.845987140862401e-05,4.4029953199657608e-10,0.00012245236574096396,0.2131554469371201,2.5032158677936166e-06,1.762198981065527e-13,4.4120794248430888e-08,3.1038584472193542e-07,0.68081581924962664,6.3492193180518614e-05,8.9565023313051458e-15,1.2527722424775881e-15,1.7757950220424664e-10,0.0,0.00028538555712831915,0.0021633443308493516
4.799663473220593e-10,0.43514080215493073,76.950000000000003,0.0,0.0,0.0,0.086378981532254193,9.4999592781874576,0.001473328839131973,0.0069262003830740052,0.0046870619726872703,3.8171349287796424e-05,4.4060646155299633e-10,0.00011761230045193789,0.21388931949368506,2.5049655663841955e-06,1.7489791400455962e-13,4.5056902282710328e-08,3.1822537617288776e-07,0.68393132302351611,6.3919758930290719e-05,8.9627627500459559e-15,1.2725120175597746e-15,1.8260245338059354e-10,0.0,0.00028719330648041184,0.0022040191692610854
4.886144251567299e-10,0.4351408035814301,76.950000000000003,0.0,0.0,0.0,0.082682314636355614,9.4999595648700499,0.0014791687903829671,0.0069306191907765333,0.0046514424826442557,3.7882135723096974e-05,4.408875735262603e-10,0.00011297971868071042,0.21458159792414591,2.5065680888667571e-06,1.7357276176056144e-13,4.5985075043791767e-08,3.2606865516331679e-07,0.68692349624031512,6.4329309553840691e-05,8.9684965730294668e-15,1.2925612537580472e-15,1.8763167552225198e-10,0.0,0.00028892819725153713,0.0022443621236471942
