Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54)
1.0888745719612517e-12,0.2660266986930332,76.950000000000003,0.0,0.0,0.0,0.98842013270390583,9.4999995017739405,1.2780226379358054e-05,0.00018300137079060026,0.00018250671403984917,4.2123375235707222e-07,1.7595384730817345e-11,0.0023698319996728404,0.002091776777739206,7.6973874019806282e-08,1.8172467380853733e-15,2.0857467906508e-13,3.4868133664452465e-12,0.0067392592653487864,1.6128976823729235e-08,2.6207145268918657e-16,1.1976736752310497e-16,2.6831940341099726e-17,0.0,3.6250686482590005e-08,1.5079060738751143e-07,4.4756786272205428e-09,4.4763063585693197e-09,4.4981434573657366e-13,1.779170030430889e-13,2.207364998148562e-10,4.8458907321223108e-09
1.107729674290969e-12,0.2660266986475859,76.950000000000003,0.0,0.0,0.0,0.9882212936638135,9.4999994866000375,1.300022120562196e-05,0.00018613246856398287,0.00018562075438535749,4.3473558315036524e-07,1.7896441831135823e-11,0.0023710582504966166,0.0021370443138723138,7.8645598416444237e-08,1.8754951324290675e-15,2.1976616823045678e-13,3.6234963364820601e-12,0.0068851165841739741,1.6687903272603508e-08,2.67763143527937e-16,1.22349738810855e-16,2.8399320508807927e-17,0.0,3.775050091380256e-08,1.5595175872987316e-07,4.7098186133587267e-09,4.7104813723406256e-09,4.7443093699618225e-13,1.8832804490333486e-13,2.2657711528569888e-10,5.0133436147922652e-09
1.1265847766206865e-12,0.2660266986016301,76.950000000000003,0.0,0.0,0.0,0.9880224974209042,9.4999994712510158,1.3220171680970835e-05,0.00018926230255929109,0.00018873326875066437,4.4841187194617057e-07,1.8197377417184106e-11,0.002372151064415007,0.0021823337606574219,8.0317981440834329e-08,1.9344961590799638e-15,2.3133614108267059e-13,3.7628947060584903e-12,0.0070310451558891736,1.7256195573675234e-08,2.7345707679482688e-16,1.2493214182224601e-16,3.0027272383374923e-17,0.0,3.928211212104751e-08,1.6119616716218596e-07,4.9519015764533058e-09,4.9526006398141565e-09,4.9992280061601444e-13,1.991405602340964e-13,2.3243000452322203e-10,5.1835905371241534e-09
1.145439878950404e-12,0.2660266985551712,76.950000000000003,0.0,0.0,0.0,0.98782374384455152,9.4999994557285934,1.3440077814935573e-05,0.00019239087340305457,0.00019184425932106119,4.6226100256081347e-07,1.8498191549191087e-11,0.0023731209030030068,0.0022276426705055996,8.1990922028006103e-08,1.9942428456323408e-15,2.4329006431100265e-13,3.9050141833751925e-12,0.0071770370960844978,1.7833846106024249e-08,2.7915290839493788e-16,1.2751441768254823e-16,3.1716972289102644e-17,0.0,4.084552082783828e-08,1.6652366057848176e-07,5.2020544898013718e-09,5.202791156514312e-09,5.2630465487897626e-13,2.10362058059788e-13,2.3829420288858967e-10,5.3566300312912615e-09
1.1642949812801213e-12,0.26602669850821503,76.950000000000003,0.0,0.0,0.0,0.98762503281365588,9.4999994400344647,1.3659939617019076e-05,0.00019551818171317654,0.00019495372826695012,4.7628137267529524e-07,1.8798884286560607e-11,0.0023739774082447542,0.0022729687877305251,8.3664326778604469e-08,2.0547282794942089e-15,2.5563338319097534e-13,4.0498606688364618e-12,0.0073230851385156209,1.8420847254461159e-08,2.8485032033242281e-16,1.3009641969505668e-16,3.3469598483332156e-17,0.0,4.2440726072415396e-08,1.7193406722606318e-07,5.4604040642233073e-09,5.4611796554434467e-09,5.5359118763983154e-13,2.2200003249957671e-13,2.4416881210344142e-10,5.532460655602543e-09
1.1831500836098388e-12,0.26602669846076693,76.950000000000003,0.0,0.0,0.0,0.9874263642158978,9.4999994241703103,1.387975709669827e-05,0.0001986442280995721,0.0001980616777440206,4.9047139371671152e-07,1.9099455687925764e-11,0.0023747294667425239,0.0023183100335142791,8.5338109379043119e-08,2.1159456073757627e-15,2.6837152207457067e-13,4.1974402474729362e-12,0.0074691825866748905,1.9017191409485583e-08,2.9054901873635437e-16,1.3267801240341969e-16,3.5286331239235947e-17,0.0,4.4067725340611492e-08,1.7742721570250311e-07,5.7270767485998589e-09,5.7278926076189734e-09,5.81797056388815e-13,2.3406196272632052e-13,2.5005299598562497e-10,5.7110809925817657e-09
1.2208602882692736e-12,0.26602669836441656,76.950000000000003,0.0,0.0,0.0,0.9870291539104783,9.4999993919385002,1.4319259126632323e-05,0.00020489253750428777,0.00020427302684191927,5.1935410231738304e-07,1.9700234713657211e-11,0.002375952351923066,0.0024090304004728688,8.8686495229338922e-08,2.2405488255229614e-15,2.9505385500255635e-13,4.5008239011958532e-12,0.0077615015072062905,2.0237878329505699e-08,3.019492096156047e-16,1.3783947925371824e-16,3.911684807176903e-17,0.0,4.7417088830455648e-08,1.8866105426706169e-07,6.2858959362225326e-09,6.2867964490352294e-09,6.4102528036546791e-13,2.5948753233026115e-13,2.6184703016101814e-10,6.0766852454650635e-09
1.254799472462765e-12,0.2660266982760727,76.950000000000003,0.0,0.0,0.0,0.98667180878675254,9.4999993623647683,1.4714659465554218e-05,0.00021051170616439918,0.00020985806577729788,5.4591308697347069e-07,2.024052144207807e-11,0.002376771417699436,0.0024907127704285712,9.1700595843302993e-08,2.3551272435430301e-15,3.2047224185288417e-13,4.783280923454215e-12,0.0080247004860501767,2.1368373416648376e-08,3.122112654043605e-16,1.4248224175389599e-16,4.2795442163401607e-17,0.0,5.0540198648476465e-08,1.990527735950096e-07,6.818561431983173e-09,6.8195429484164693e-09,6.9762123548559147e-13,2.8389519781129816e-13,2.7248715184241823e-10,6.4152561058339407e-09
1.2887386566562564e-12,0.2660266981862174,76.950000000000003,0.0,0.0,0.0,0.98631459973365965,9.4999993322652987,1.5109916346267821e-05,0.00021612679536975793,0.00021543821450422092,5.7299765109835631e-07,2.0780415924170553e-11,0.0023773615413306354,0.0025724185562412279,9.4714849657929897e-08,2.4719730731115929e-15,3.4725328928810891e-13,5.0746954388039169e-12,0.0082879770714629451,2.2529021758165234e-08,3.2247384280981382e-16,1.4712200113520545e-16,4.6700197278865699e-17,0.0,5.3766223021709952e-08,2.0970992652194479e-07,7.3801484207596285e-09,7.3812156352811789e-09,7.5742241126852325e-13,3.097921102828813e-13,2.8314772779194519e-10,6.7628445222615305e-09
1.3226778408497478e-12,0.2660266980948806,76.950000000000003,0.0,0.0,0.0,0.98595752633452272,9.4999993016491846,1.5505029823319403e-05,0.00022173780845669854,0.00022101348508424124,6.0059901191049099e-07,2.1319918480661989e-11,0.002377754043142521,0.0026541404356843889,9.7728947566243677e-08,2.591048424280084e-15,3.7542792207281224e-13,5.3751086235059847e-12,0.0085513076760315321,2.3719779176296563e-08,3.3273588941831621e-16,1.5175827502372986e-16,5.0838079326539392e-17,0.0,5.7095105240386283e-08,2.2063152575173241e-07,7.9713849503728105e-09,7.9725426849183049e-09,8.2051320044197489e-13,3.3722134505455376e-13,2.9382564751946336e-10,7.1194428968324711e-09
1.3566170250432392e-12,0.26602669800209183,76.950000000000003,0.0,0.0,0.0,0.98560058822246843,9.4999992705253327,1.5899999951098267e-05,0.00022734474871433666,0.00022658388943694666,6.2870852181635977e-07,2.1859029427754518e-11,0.0023779759596604818,0.0027358720895572682,1.0074262153386583e-07,2.7123159903161043e-15,4.0502686855503387e-13,5.6845630094064627e-12,0.0088146719433355846,2.4940601550270726e-08,3.4299649265610921e-16,1.5639064611959182e-16,5.5216080809647018e-17,0.0,6.0526779842364117e-08,2.3181658747356307e-07,8.5929963603670125e-09,8.594249563868396e-09,8.8697768186582718e-13,3.6622581952099221e-13,3.0451818821484343e-10,7.4850437742793677e-09
1.3905562092367306e-12,0.26602669790787964,76.950000000000003,0.0,0.0,0.0,0.98524378507359334,9.4999992389025039,1.6294826783855372e-05,0.00023294761939055396,0.00023214943934257902,6.5731766633628274e-07,2.2397749077682927e-11,0.0023780506315922343,0.0028176080640115626,1.0375563915121835e-07,2.8357390387559332e-15,4.3608066323480707e-13,6.0031023592646921e-12,0.0090780523044682523,2.6191444815786609e-08,3.5325486124086399e-16,1.6101875351538794e-16,5.9841221837516378e-17,0.0,6.4061173829769727e-08,2.4326413132578192e-07,9.2457052915403966e-09,9.2470590394553231e-09,9.5689962165070256e-13,3.9684829327738714e-13,3.152229682600072e-10,7.8596398235962086e-09
1.424495393430222e-12,0.26602669781227256,76.950000000000003,0.0,0.0,0.0,0.98488711660107064,9.4999992067892709,1.6689510375719428e-05,0.00023854642369718337,0.0002377101464445464,6.8641806206256449e-07,2.2936077739203357e-11,0.0023779982108899631,0.0028993436518254291,1.0676779891073924e-07,2.9612814025968725e-15,4.6861964874255862e-13,6.3307715500374139e-12,0.0093414335955904516,2.747226496454172e-08,3.6351030910143093e-16,1.6564228507239083e-16,6.4720551037249582e-17,0.0,6.7698207718183908e-08,2.5497318036251677e-07,9.9302316953787633e-09,9.9316911892213453e-09,1.0303624742637156e-12,4.2913136832187339e-13,3.2593790598931089e-10,8.2432238220764116e-09
1.4584345776237134e-12,0.26602669771529813,76.950000000000003,0.0,0.0,0.0,0.98453058255006487,9.4999991741940679,1.7084050780710794e-05,0.0002441411648145089,0.00024326602225184158,7.1600145464877545e-07,2.3474015718057746e-11,0.0023778360985505396,0.0029810747898947926,1.0977892610721328e-07,3.088907471620607e-15,5.0267397718915701e-13,6.6676164638079169e-12,0.0096048027277251345,2.8783018043801092e-08,3.7376224142085975e-16,1.7026097107234332e-16,6.9861146374931082e-17,0.0,7.1437796442502673e-08,2.6694276102274341e-07,1.0647292843401374e-08,1.0648863410274324e-08,1.1074493836226367e-12,4.6311748932800656e-13,3.3666118308723221e-10,8.6357886414508518e-09
1.4923737618172048e-12,0.26602669761698394,76.950000000000003,0.0,0.0,0.0,0.98417418269337109,9.499999141125171,1.7478448052753371e-05,0.00024973184589514158,0.00024881707814137095,7.4605971683043208e-07,2.4011563317327835e-11,0.0023775793197267892,0.0030627979714029415,1.1278886930443799e-07,3.2185821838548898e-15,5.3827361108819854e-13,7.0136838866563221e-12,0.0098681484038339491,3.0123660156005049e-08,3.84010142606188e-16,1.7487457864491765e-16,7.5270115890224655e-17,0.0,7.5279850133073437e-08,2.7917190310157238e-07,1.1397603336422249e-08,1.1399290428550407e-08,1.188243184178968e-12,4.9884894397613801e-13,3.4739121232296009e-10,9.0373272359322744e-09
1.5263129460106962e-12,0.2660266975173569,76.950000000000003,0.0,0.0,0.0,0.98381791682765651,9.4999991075907158,1.7872702245684866e-05,0.00025531847006737905,0.00025436332536020657,7.7658484647608343e-07,2.4548720837737679e-11,0.0023772408472700506,0.0031445101700647007,1.1579749727124675e-07,3.3502710171676475e-15,5.754483238853942e-13,7.3690214148466254e-12,0.010131460874789042,3.1494147458410447e-08,3.9425356585548755e-16,1.7948290672954283e-16,8.0954598352185062e-17,0.0,7.9224274785118038e-08,2.916596397234057e-07,1.2181875113734926e-08,1.2183684308000243e-08,1.2728264019910773e-12,5.3636786332633843e-13,3.5812660906474026e-10,9.4478326318472998e-09
1.5602521302041876e-12,0.26602669741644325,76.950000000000003,0.0,0.0,0.0,0.98346178477020574,9.4999990735986994,1.8266813413265703e-05,0.00026090104043812633,0.00025990477502776791,8.0756896466829944e-07,2.5085488577977403e-11,0.0023768318816547811,0.0032262087745834897,1.1880469631722511e-07,3.483939980985359e-15,6.1422770024823939e-13,7.7336773683766949e-12,0.010394731728243156,3.2894436162762559e-08,4.0449212408822145e-16,1.8408578197393168e-16,8.6921763842373843e-17,0.0,8.3270972837895668e-08,3.0440500731670472e-07,1.3000817462226046e-08,1.3002754459704054e-08,1.3612812557881561e-12,5.7571622222165364e-13,3.6886616614365213e-10,9.8672979186251368e-09
1.594191314397679e-12,0.26602669731426937,76.950000000000003,0.0,0.0,0.0,0.98310578635610635,9.4999990391569682,1.8660781609186686e-05,0.00026647956009543674,0.00026544143813794091,8.3900431381400344e-07,2.562186683493027e-11,0.0023763620934490423,0.0033078915318781052,1.2181036797344463e-07,3.6195556081411786e-15,6.5464113616320754e-13,8.1077007115513211e-12,0.010657953705749099,3.4324482534994458e-08,4.1472548204876521e-16,1.8868305516387137e-16,9.3178814271264997e-17,0.0,8.7419843676360557e-08,3.1740704559016688e-07,1.3855137025422226e-08,1.3857207650919968e-08,1.4536896580256424e-12,6.1693583971485961e-13,3.7960883167976705e-10,1.0295716240960927e-08
1.6281304985911704e-12,0.2660266972108606,76.950000000000003,0.0,0.0,0.0,0.9827499214358123,9.4999990042732456,1.9054606887075666e-05,0.00027205403211071695,0.00027097332556113641,8.7088325578381023e-07,2.6157855903849126e-11,0.0023758398326650899,0.003389556498064343,1.2481442697938153e-07,3.7570849468508576e-15,6.9671783891761606e-13,8.4911409803998107e-12,0.010921120544859497,3.5784242894952151e-08,4.2495334945084895e-16,1.9327459782757658e-16,9.9732983833267289e-17,0.0,9.1670784064283592e-08,3.3066479751016705e-07,1.4745537812473195e-08,1.4747748014068641e-08,1.5501332159325453e-12,6.6006837951488871e-13,3.9035368956909225e-10,1.0733080792022043e-08
1.6620696827846618e-12,0.2660266971062423,76.950000000000003,0.0,0.0,0.0,0.98239418987305027,9.4999989689551345,1.9448289300503266e-05,0.00027762445954063685,0.00027650044804629451,9.0319827007995214e-07,2.6693456078596077e-11,0.002375272309161115,0.003471201996214846,1.2781679953863158e-07,3.8964955528055248e-15,7.404868270045371e-13,8.884048216502187e-12,0.011184226843060854,3.7273673616142789e-08,4.3517547504054013e-16,1.9786029953554017e-16,1.0659153940561237e-16,0.0,9.6023688517468925e-08,3.4417730927932138e-07,1.5672721207074258e-08,1.5675077055657256e-08,1.6506932325510997e-12,7.0515535044893434e-13,4.0109994234603537e-10,1.1179384807569256e-08
1.6960088669781532e-12,0.2660266970004394,76.950000000000003,0.0,0.0,0.0,0.98203859154301198,9.4999989332100956,1.9841828902987819e-05,0.00028319084542878422,0.00028202281622283822,9.3594195203235416e-07,2.7228667651789987e-11,0.002374665748161307,0.0035528265799448793,1.3081742180700089e-07,4.0377554813890062e-15,7.8597692999924556e-13,9.2864729068101834e-12,0.011447267940474393,3.8792731125503832e-08,4.4539164144896623e-16,2.0244006568737203e-16,1.1376178089620091e-16,0.0,1.0047844962548207e-07,3.5794363031603681e-07,1.6637385976330961e-08,1.6639893665145666e-08,1.7554507077691798e-12,7.522381069360356e-13,4.1184689615049315e-10,1.1634621560868552e-08
1.7299480511716446e-12,0.2660266968934762,76.950000000000003,0.0,0.0,0.0,0.98168312633079191,9.4999988970454812,2.0235225747999638e-05,0.00028875319280710133,0.00028754044060257886,9.6910701102238569e-07,2.7763490914887466e-11,0.0023740255245913583,0.0036344290019583486,1.338162385797346e-07,4.1808332800194288e-15,8.3321678843596761e-13,9.6984659289938558e-12,0.011710239818535036,4.0341371903190781e-08,4.5560166072031347e-16,2.070138152288179e-16,1.2125104154516407e-16,0.0,1.0503495832954027e-07,3.7196281323492087e-07,1.764022827956887e-08,1.7642894123757678e-08,1.8644863393458598e-12,8.0135784946856816e-13,4.2259394754536335e-10,1.2098784358280268e-08
1.763887235365136e-12,0.26602669678537694,76.950000000000003,0.0,0.0,0.0,0.98132779413003945,9.4999988604685122,2.062847988896472e-05,0.00029431150469713284,0.00029305333158157897,1.0026862687338447e-06,2.8297926158373054e-11,0.0023733562792218558,0.0037160081868534266,1.3681320215072823e-07,4.3256979805996933e-15,8.8223485370984168e-13,1.012007850190256e-11,0.011973139012391609,4.1919552482381581e-08,4.6580537042980822e-16,2.1158147882434731e-16,1.2906668818448216e-16,0.0,1.096931041627569e-07,3.8623391382795135e-07,1.8681941677090599e-08,1.8684772113239631e-08,1.9778805239304615e-12,8.5255562509929646e-13,4.3334057196176101e-10,1.2571866535433151e-08
1.7978264195586274e-12,0.2660266966761653,76.950000000000003,0.0,0.0,0.0,0.98097259484179133,9.4999988234863011,2.1021591379267914e-05,0.00029986578411110934,0.000298561499441973,1.0366726574307643e-06,2.8831973671864296e-11,0.0023726620190154418,0.0037975632076267664,1.3980827132176345e-07,4.4723190920861689e-15,9.3305938802107301e-13,1.0551362140748783e-11,0.012235962535221185,4.3527229449096081e-08,4.7600263031145556e-16,2.161429975349936e-16,1.372161214595994e-16,0.0,1.1445277545769861e-07,4.0075599104631948e-07,1.9763217138882195e-08,1.9766218724568206e-08,2.0957133580753476e-12,9.0587232793251995e-13,4.4408631358004128e-10,1.3053861453908197e-08
1.8317656037521186e-12,0.26602669656586453,76.950000000000003,0.0,0.0,0.0,0.98061752837346594,9.4999987861058344,2.1414560272255672e-05,0.00030541603405288684,0.00030406495435374934,1.0710592182616373e-06,2.9365633744115346e-11,0.0023719462037261824,0.0038790932653967121,1.428014105428971e-07,4.6206665931794321e-15,9.8571846437772976e-13,1.0992368616650787e-11,0.012498707812912497,4.5164359442028999e-08,4.8619331932789732e-16,2.2069832129103556e-16,1.4570677601667286e-16,0.0,1.1931385952549357e-07,4.1552810698287901e-07,2.0884743053270331e-08,2.0887922466609189e-08,2.2180646392427098e-12,9.6134869961814245e-13,4.5483077647864233e-10,1.3544762498367594e-08
1.86570478794561e-12,0.2660266964544978,76.950000000000003,0.0,0.0,0.0,0.98026259463799537,9.4999987483339989,2.1807386621238479e-05,0.00031096225751876241,0.00030956370637649566,1.1058390995896549e-06,2.9898906663179374e-11,0.0023712118206125131,0.0039605976719096344,1.4579258916683723e-07,4.7707109251162272e-15,1.0402399666694937e-12,1.1443149920167953e-11,0.012761372627714592,4.683089915239502e-08,4.9637733313397081e-16,2.2524740758977152e-16,1.5454612065883047e-16,0.0,1.242762428103426e-07,4.3054932685513343e-07,2.2047205235532051e-08,2.2050569274728703e-08,2.3450138668055604e-12,1.0190253298475143e-12,4.6557361689934415e-10,1.4044563074069822e-08
1.8996439721391014e-12,0.2660266963420877,76.950000000000003,0.0,0.0,0.0,0.97990779355307467,9.4999987101775716,2.2200070479492838e-05,0.00031650445749818116,0.00031505776546110839,1.1410055553485645e-06,3.0431792716500117e-11,0.0023704614489337542,0.0040420758344384081,1.4878178080186458e-07,4.9224229845728873e-15,1.09665158982002e-12,1.1903758228471124e-11,0.013023955069591078,4.8526805323784871e-08,5.0655458187566578e-16,2.2979022075791152e-16,1.6374165847454431e-16,0.0,1.2933981102288947e-07,4.4581871898870372e-07,2.3251286936458374e-08,2.3254842519358273e-08,2.4766402430431255e-12,1.07894265685003e-12,4.7631453649210232e-10,1.4553256604718024e-08
1.9335831563325928e-12,0.26602669622865666,76.950000000000003,0.0,0.0,0.0,0.97955312504051673,9.4999986716432101,2.2592611900263087e-05,0.00032204263697435058,0.00032054714145147013,1.1765519434237345e-06,3.0964292190844964e-11,0.0023696973156620491,0.0041235272427377458,1.5176896274997553e-07,5.0757741166900746e-15,1.1549808400207316e-12,1.2374245875809224e-11,0.013286453494200049,5.0252034752030814e-08,5.1672498827248517e-16,2.3432673097119501e-16,1.7330092694093342e-16,0.0,1.3450444925541271e-07,4.6133535480122578e-07,2.4497668850873145e-08,2.4501423014515165e-08,2.6130226741308352e-12,1.1411409678897357e-12,4.8705327641779222e-10,1.5070836530596027e-08
