Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H11(22),C7H9(5),C7H9O2(68),S(66),C7H10(18),C7H10(153),C7H10(19),C7H9O2(67),C7H10(146),S(105),C7H10(65),C7H8(58),S(109),C7H11(46),C2H4(115),C5H7(210),S(340),S(339),S(204),C5H8(336),S(200),C7H8(273),S(400),S(399),S(388),C7H10(238),C7H10(187),S(106),OH(D)(275),S(808),S(826),S(929)
6.565129206252948e-12,0.5205708698163284,76.950000000000003,0.0,0.0,0.0,0.99980029442892104,9.499999846118115,3.9343151221454993e-06,2.3115105636975534e-05,2.3244724261815526e-05,2.4105602399421687e-12,1.4002848923179807e-07,9.0266774101290653e-06,4.7038408694136652e-05,9.08452070368692e-08,1.3850967399808346e-08,9.3095071518637165e-05,1.1103586877018401e-15,2.8394557786834315e-09,2.5772444832169869e-14,6.2015330469449845e-15,3.3165281250516092e-09,1.270235556373338e-10,1.2700359304473597e-10,1.3216147380109378e-14,6.7453822148389528e-15,7.9192019157446071e-17,1.0629987264452114e-18,1.4139234913980457e-18,5.3494751355024183e-20,7.314182990593523e-25,6.7675667688860151e-25,6.767804461459354e-25,1.7162026305773157e-10,8.6699510312548834e-11,1.4204032348442565e-21,3.8715144229098194e-20,3.7257965388453751e-20,3.6758735138734726e-23,1.6870661447048563e-26
6.69979291304117e-12,0.5205708697826082,76.950000000000003,0.0,0.0,0.0,0.99979620337963571,9.4999998404456196,4.0150061000587275e-06,2.358658311307842e-05,2.3721395906701095e-05,2.4599931417121027e-12,1.4539060927901249e-07,9.0266424116766293e-06,4.8064313785557419e-05,9.0845111636780864e-08,1.4161290789432156e-08,9.5125498152820204e-05,1.1528777856505045e-15,2.9257902223209441e-09,2.7275784194531812e-14,6.6197383492892774e-15,3.4510599603649667e-09,1.3491540781300235e-10,1.348941705976938e-10,1.4049029705296919e-14,7.1870291709992143e-15,8.09662741837188e-17,1.1564274516141093e-18,1.4456158228195869e-18,5.7699727270509382e-20,8.4216349300879912e-25,7.7924231369124754e-25,7.7927024726957134e-25,1.79128948110124e-10,9.0492390536474008e-11,1.5170363281265268e-21,4.2151246631236936e-20,4.0593330784263323e-20,4.0860393168471052e-23,1.9125678622241039e-26
6.969120326617612e-12,0.520570869713676,76.950000000000003,0.0,0.0,0.0,0.99978802134036449,9.4999998288490453,4.1763869032332457e-06,2.4529266139226137e-05,2.467472749217155e-05,2.5588577312472414e-12,1.5636643989880576e-07,9.0265723043211886e-06,5.0116109938432685e-05,9.0844762862835684e-08,1.4781931176812737e-08,9.9186327289396399e-05,1.2399109797305284e-15,3.101440938114003e-09,3.0455969726126411e-14,7.5146683176297615e-15,3.7277924385892647e-09,1.5165537144941619e-10,1.5163142602487175e-10,1.581717774786789e-14,8.1268847347827327e-15,8.4514747691194171e-17,1.3620555269039592e-18,1.5089995950351988e-18,6.6842894043906609e-20,1.1071880228680483e-24,1.024510181183419e-24,1.0245483926111853e-24,1.9462657583938556e-10,9.8320671372932992e-11,1.7239426817569348e-21,4.9722080171947385e-20,4.7947935239631736e-20,5.0177850482125452e-23,2.4400076587468703e-26
7.2115149988364104e-12,0.5205708696499631,76.950000000000003,0.0,0.0,0.0,0.99978065757256562,9.4999998181298153,4.3216283120772406e-06,2.5377375360949579e-05,2.5532712576814959e-05,2.6478344779227936e-12,1.6652700998481545e-07,9.0265091354825628e-06,5.196271046447031e-05,9.0844323334117344e-08,1.5340499793453435e-08,0.0001028410459676197,1.3204795433590664e-15,3.2629256796249383e-09,3.3522062675348213e-14,8.3895907597147327e-15,3.9855585146260512e-09,1.6784402764001354e-10,1.6781745802651961e-10,1.7528765143498614e-14,9.0392782703452284e-15,8.7708329640704344e-17,1.5700721345191943e-18,1.5660439347513869e-18,7.5957669254872583e-20,1.4036871350000997e-24,1.2989191860862268e-24,1.2989693283056352e-24,2.0912149678150831e-10,1.0564237076842426e-10,1.9263601866082935e-21,5.7390779995625194e-20,5.5404419294557768e-20,5.9970372798424168e-23,3.0141660704904771e-26
7.451555871059998e-12,0.5205708695853349,76.950000000000003,0.0,0.0,0.0,0.9997733653744586,9.4999998072558967,4.4654581115539198e-06,2.6216968505710957e-05,2.6382353647371738e-05,2.7359459141758775e-12,1.7684769723693749e-07,9.0264465480798307e-06,5.3791364414047976e-05,9.0843812011615398e-08,1.5893636819389702e-08,0.00010646024936151934,1.4023177643480529e-15,3.4260155790391618e-09,3.6755447821173631e-14,9.323934166444118e-15,4.2489119032348376e-09,1.8495883897711712e-10,1.8492949022189922e-10,1.9339827472547008e-14,1.0007128481799315e-14,9.0870856802129409e-17,1.7992535379816559e-18,1.622533326303327e-18,8.5867049429333686e-20,1.7617004428679054e-24,1.6302741052996223e-24,1.6303391477710767e-24,2.2398592734101472e-10,1.1315063383593623e-10,2.1426540981355699e-21,6.5849411610740702e-20,6.3635579857263382e-20,7.1140751058622503e-23,3.6904283136147548e-26
7.691596743283585e-12,0.5205708695192073,76.950000000000003,0.0,0.0,0.0,0.99976607323903643,9.4999997961289733,4.6092866902567703e-06,2.7056287108215965e-05,2.7231982323070167e-05,2.8240560647818497e-12,1.874213985210068e-07,9.0263839444637445e-06,5.5620003471884502e-05,9.0843250576411276e-08,1.644676613449117e-08,0.00011007942713288677,1.4861622712782117e-15,3.5922631307026658e-09,4.0191348269224053e-14,1.032880911317392e-14,4.5202796313468273e-09,2.0318522669642147e-10,2.0315291349934946e-10,2.1270059366797472e-14,1.1041084428759623e-14,9.4033339877338969e-17,2.0532639908136234e-18,1.6790216955707153e-18,9.6710559718129568e-20,2.1950188622141353e-24,2.0313445082427092e-24,2.0314281808998006e-24,2.3935767871302059e-10,1.2091506671422467e-10,2.3754054459732091e-21,7.5234433329308484e-20,7.2775041139018168e-20,8.3941847643883244e-23,4.4896673223842443e-26
7.931637615507172e-12,0.5205708694516066,76.950000000000003,0.0,0.0,0.0,0.99975878116628192,9.4999997847534559,4.7531140481962647e-06,2.789533558451025e-05,2.8081598604217502e-05,2.9121649297675055e-12,1.9824370098353692e-07,9.0263213306527426e-06,5.744862763635105e-05,9.0842655565074798e-08,1.6999887614803033e-08,0.0001136985792784559,1.571978072232974e-15,3.7616682126972077e-09,4.3836177365503049e-14,1.1407184219005932e-14,4.7996254524636033e-09,2.2255643536494448e-10,2.2252096672529383e-10,2.3323073004248317e-14,1.214323270018178e-14,9.7195778157625046e-17,2.3339307792319576e-18,1.7355090358609588e-18,1.0854505379770959e-19,2.7163328178057385e-24,2.513883083596199e-24,2.5139898869968456e-24,2.5523629902928639e-10,1.2893543548610957e-10,2.6253123786228319e-21,8.5614665912803326e-20,8.2890748634163426e-20,9.8550606275455767e-23,5.429374162104105e-26
8.171678487730758e-12,0.5205708693825588,76.950000000000003,0.0,0.0,0.0,0.99975148915618339,9.499999773133684,4.8969401853828776e-06,2.8734118273815668e-05,2.8931202491077228e-05,3.0002725091552261e-12,2.0931026854693829e-07,9.0262587103683016e-06,5.9277236906577304e-05,9.0842037967349559e-08,1.7553001180047754e-08,0.00011731770579646182,1.6597307840936356e-15,3.9342307131127208e-09,4.7696371098289997e-14,1.256205941750196e-14,5.0869133181521551e-09,2.4310555926544606e-10,2.4306673850760304e-10,2.5502464227763631e-14,1.3315650438483962e-14,1.0035817118400315e-16,2.6431576859490352e-18,1.7919953449886877e-18,1.2142909370135521e-19,3.3399729160697596e-24,3.0911623381915046e-24,3.0912976711762062e-24,2.7162133682051161e-10,1.3721150644592657e-10,2.8930804898035496e-21,9.7061782162596437e-20,9.4053479391230531e-20,1.1515699275746877e-22,6.5288804890263021e-26
8.411719359954345e-12,0.5205708693120896,76.950000000000003,0.0,0.0,0.0,0.99974419720873231,9.499999761273914,5.0407651018270764e-06,2.9572639439867596e-05,2.9780793983886887e-05,3.08837880296482e-12,2.2061684057301747e-07,9.0261960871864319e-06,6.1105831281740755e-05,9.0841405322990643e-08,1.810610677580108e-08,0.00012093680668523429,1.7493866219415153e-15,4.1099505262648216e-09,5.1778387536244496e-14,1.3796465069355905e-14,5.3821073763951838e-09,2.6486554321667076e-10,2.6482316801569595e-10,2.7811812634328616e-14,1.45604053913363e-14,1.0352051864530419e-16,2.9829260550257542e-18,1.8484806234445641e-18,1.3542295210383622e-19,4.0820608639197172e-24,3.778114573178764e-24,3.7782848767290387e-24,2.8851234101631169e-10,1.4574304609950232e-10,3.1794226081408019e-21,1.0965033644897006e-19,1.0633687121734372e-19,1.3396452860283632e-22,7.8094882712626971e-26
8.651760232177932e-12,0.5205708692402243,76.950000000000003,0.0,0.0,0.0,0.99973690532392323,9.4999997491783361,5.184588797539334e-06,3.0410903272228175e-05,3.0630373082865806e-05,3.1764838112143279e-12,2.3215923055060503e-07,9.0261334633656402e-06,6.2934410761453881e-05,9.084076275403263e-08,1.865920436575161e-08,0.00012455588194396397,1.8409123886514412e-15,4.2888275508327227e-09,5.6088706279554669e-14,1.5113461097576266e-14,5.685171969963394e-09,2.8786918338652745e-10,2.8782304579357683e-10,3.0254681663534946e-14,1.5879555963002612e-14,1.0668282033391877e-16,3.3552958501349676e-18,1.9049648735997498e-18,1.505886144343206e-19,4.9606692011514929e-24,4.5914800511978445e-24,4.5916929699958492e-24,3.0590886094468578e-10,1.5452982116387221e-10,3.4850585921850985e-21,1.2345779336935554e-19,1.1981745100088566e-19,1.5519083023911088e-22,9.2946045674711639e-26
8.891801104401519e-12,0.5205708691669872,76.950000000000003,0.0,0.0,0.0,0.99972961350175216,9.4999997368510556,5.3284112725301163e-06,3.1248913887576309e-05,3.1479939788219604e-05,3.2645875339204843e-12,2.4393332480630356e-07,9.0260708393882016e-06,6.4762975345915565e-05,9.0840113593984406e-08,1.9212293927215016e-08,0.00012817493157300225,1.9342754646685715e-15,4.470861688724226e-09,6.0633827923499016e-14,1.6516136144119135e-14,5.9960716348089663e-09,3.1214912809846186e-10,3.1209901456607051e-10,3.2834618685324356e-14,1.7275151265248745e-14,1.0984507612014992e-16,3.7624067064355219e-18,1.9614480992447114e-18,1.6698978082606294e-19,5.9959898756994626e-24,5.5499633835228145e-24,5.5502279467771211e-24,3.2381044633159464e-10,1.6357159856705357e-10,3.8107151305113508e-21,1.3856455557937414e-19,1.3457466219656749e-19,1.7906815348242447e-22,1.1009881287477998e-25
9.131841976625106e-12,0.5205708690924028,76.950000000000003,0.0,0.0,0.0,0.99972232174221587,9.4999997242961243,5.4722325268098917e-06,3.2086675330975634e-05,3.2329494100145044e-05,3.3526899710992221e-12,2.5593508123735171e-07,9.026008215112809e-06,6.6591525035530609e-05,9.0839459984381915e-08,1.9765375446312988e-08,0.00013179395557310771,2.0294437979605833e-15,4.6560528439996161e-09,6.5420273533885809e-14,1.8007606746906991e-14,6.3147710984792752e-09,3.3773787863128387e-10,3.3768357003850887e-10,3.5555155087018505e-14,1.8749231167833845e-14,1.130072859246488e-16,4.2064789762604661e-18,2.0179303050935858e-18,1.8469186791130114e-19,7.2105116811751258e-24,6.6743981570131187e-24,6.6747249801790758e-24,3.4221664730078471e-10,1.7286814544794384e-10,4.1571255466493513e-21,1.5505399083982569e-19,1.5069089151660555e-19,2.0584394297228876e-22,1.2983359852905386e-25
9.61192372107228e-12,0.5205708689392867,76.950000000000003,0.0,0.0,0.0,0.99970773841104199,9.4999996985191153,5.7598713732782994e-06,3.3761466531504981e-05,3.4028565544473618e-05,3.528890988936192e-12,2.8060576267327928e-07,9.0258829659578352e-06,7.0248579731556173e-05,9.0838144480220713e-08,2.0871514325643895e-08,0.00013903192668899398,2.2250708072187036e-15,5.0359058292726134e-09,7.5743320234644022e-14,2.1269535506736937e-14,6.9754292811333403e-09,3.9297107178848747e-10,3.9290769354310603e-10,4.1432072181715686e-14,2.1940958342024198e-14,1.1933156740681294e-16,5.2147989665942812e-18,2.1308916787915303e-18,2.2426906251043105e-19,1.0279750331957886e-23,9.5161705026688411e-24,9.5166611878693757e-24,3.8054109846842883e-10,1.9222461725200668e-10,4.9151733562282432e-21,1.9252933204707231e-19,1.8734482040539952e-19,2.6915998593113671e-22,1.7829951341332664e-25
1e-11,0.5205708687810615,76.950000000000003,0.0,0.0,0.0,0.99969595009153911,9.4999996770493595,5.9923819846603141e-06,3.5114595999395049e-05,3.5401981503792069e-05,3.6713201312324511e-12,3.011812363063735e-07,9.0257817212706068e-06,7.3204733115902809e-05,9.0837076595066433e-08,2.1765643193652596e-08,0.00014488269889703995,2.3882247330173101e-15,5.3521907464678165e-09,8.4848621730890775e-14,2.4192548563114989e-14,7.5319857008783562e-09,4.4171595027045766e-10,4.4164455352859423e-10,4.6623146637306756e-14,2.4767437178544005e-14,1.2444369459832554e-16,6.1579703537586185e-18,2.2222015879856485e-18,2.6064304280935027e-19,1.3517658899464626e-23,1.2514351012921364e-23,1.2515022585054501e-23,4.1299235898513247e-10,2.0861439794917599e-10,5.5948845714703212e-21,2.2761570460404868e-19,2.2168942735791058e-19,3.3116484862952923e-22,2.278260382734469e-25
1.0092005465519453e-11,0.5205708687810615,76.950000000000003,0.0,0.0,0.0,0.99969315533038849,9.4999996718782587,6.0475053370282929e-06,3.5435307848803756e-05,3.5727587417356909e-05,3.7050868648477257e-12,3.0614032269405389e-07,9.0257577185652456e-06,7.3905574851510514e-05,9.0836823236406963e-08,2.1977620959775049e-08,0.00014626979529520299,2.4275479798720386e-15,5.4283857574664759e-09,8.7110405133377286e-14,2.4924707604319636e-14,7.6668681112124541e-09,4.5382586217281594e-10,4.5375247153191022e-10,4.791336765553755e-14,2.5470873495719137e-14,1.2565566452901801e-16,6.3996723224979966e-18,2.2438490396602504e-18,2.6987791981121076e-19,1.4401568351732061e-23,1.3332852928464888e-23,1.3333575066622165e-23,4.2087862338246442e-10,2.1259737789886046e-10,5.7651941982900816e-21,2.3661104004102617e-19,2.3049816124137768e-19,3.4744347817731137e-22,2.4112318111142103e-25
1.0572087209966627e-11,0.5205708686179071,76.950000000000003,0.0,0.0,0.0,0.99967857250024705,9.499999644403438,6.3351344181436134e-06,3.7108229189594248e-05,3.7426559720278939e-05,3.8812775989557544e-12,3.325088767345978e-07,9.0256324751599433e-06,7.7562510397515363e-05,9.0835499985616288e-08,2.3083695324967713e-08,0.00015350756139559577,2.6366383449422649e-15,5.8334918853171567e-09,9.9574382840617418e-14,2.899898017833977e-14,8.3888121492824593e-09,5.2055704650774913e-10,5.2047265703188408e-10,5.5026725948202613e-14,2.9354967930670503e-14,1.3197957715553852e-16,7.7818729267797006e-18,2.356802435022177e-18,3.2210371564562749e-19,1.9858797175647858e-23,1.8386535919830347e-23,1.8387579602446069e-23,4.6322563732131412e-10,2.3398457207393121e-10,6.7132746943473698e-21,2.8807538600657587e-19,2.8091851184178653e-19,4.4327790328483547e-22,3.2156715713523132e-25
1.10521689544138e-11,0.5205708684499967,76.950000000000003,0.0,0.0,0.0,0.9996639899206109,9.499999616123505,6.6227586167079977e-06,3.8780259429154542e-05,3.9125482454706477e-05,4.0574631913820044e-12,3.5968257103092015e-07,9.0255072345199749e-06,8.1219386372827771e-05,9.0834176193854403e-08,2.4189737413660083e-08,0.00016074522499628043,2.8521131052337923e-15,6.2512234736860208e-09,1.1318838903048224e-13,3.3518584334249044e-14,9.1409888758800622e-09,5.9341714339331313e-10,5.9332072533591711e-10,6.2799583893384913e-14,3.3609089784355204e-14,1.3830330524313997e-16,9.3835644249216497e-18,2.4697519141251481e-18,3.8155931184984056e-19,2.699128102685024e-23,2.4992181692178985e-23,2.4993665388721287e-23,5.0757856189531089e-10,2.5638434781895493e-10,7.7655904710675453e-21,3.477484247648317e-19,3.3942286676140013e-19,5.5954410002777408e-22,4.2343233629281599e-25
1.1532250698860974e-11,0.5205708682774974,76.950000000000003,0.0,0.0,0.0,0.9996494075914748,9.4999995870663287,6.9103779328051759e-06,4.0451426446846053e-05,4.0824355622095574e-05,4.2336436422486086e-12,3.8763354711467533e-07,9.0253819948603946e-06,8.4876202780887153e-05,9.0832851967705872e-08,2.5295747227980449e-08,0.00016798278610372669,3.0737513557917935e-15,6.6815797859232479e-09,1.2800582632226786e-13,3.8510103345475296e-14,9.9231286454021408e-09,6.7265641737820794e-10,6.7254689807078254e-10,7.1259133337743024e-14,3.8248945548948338e-14,1.4462684880399089e-16,1.1228332219173065e-17,2.5826975274631045e-18,4.4888517940437735e-19,3.620390218453923e-23,3.3525076381164593e-23,3.3527153974823257e-23,5.5393382503595542e-10,2.7979485652612966e-10,8.9284009927818037e-21,4.1650668671299191e-19,4.0687829568578314e-19,6.9943891798990486e-22,5.5111643707651885e-25
1.2012332443308147e-11,0.5205708681005707,76.950000000000003,0.0,0.0,0.0,0.99963482551283356,9.4999995572587963,7.1979923665188831e-06,4.2121757160456646e-05,4.2523179223901507e-05,4.4098189516790584e-12,4.1633490749139519e-07,9.025256756519609e-06,8.8532959624428395e-05,9.0831527253560855e-08,2.6401724769857028e-08,0.00017522024472300983,3.3013398117462384e-15,7.1245600857045436e-09,1.4408035077691109e-13,4.4000451890620229e-14,1.0734964641095878e-08,7.5852290266529192e-10,7.5839916689851629e-10,8.0432323719989166e-14,4.3290101566999536e-14,1.5095020784911565e-16,1.3341215099297081e-17,2.6956393257475745e-18,5.2474941383318092e-19,4.7975260297252463e-23,4.4428891399298667e-23,4.443176053711725e-23,6.0228786098516412e-10,3.0421425293226272e-10,1.0208044639441529e-20,4.9527783061212459e-19,4.8420258218938415e-19,8.6649410763501055e-22,7.0967566389816771e-25
1.2492414187755321e-11,0.5205708679193728,76.950000000000003,0.0,0.0,0.0,0.99962024368468239,9.4999995267268744,7.485601917932845e-06,4.3791277559393676e-05,4.4221953261581978e-05,4.5859891197984745e-12,4.4576068246814857e-07,9.0251315207213673e-06,9.2189656905890437e-05,9.083020231590216e-08,2.7507670037812445e-08,0.00018245760085862012,3.5346725452703476e-15,7.5801636361683498e-09,1.6146585898436257e-13,5.0016856283271251e-14,1.1576232831121194e-08,8.5126242645769786e-10,8.5112331685848772e-10,9.0345864610792798e-14,4.874798550427875e-14,1.5727338237006748e-16,1.5748736514051614e-17,2.8085773595662987e-18,6.0984774319065495e-19,6.2867025406234298e-23,5.8224372500140051e-23,5.8228284425860508e-23,6.5263711028393169e-10,3.2964069511262499e-10,1.1610934019853739e-20,5.8504125888332688e-19,5.723648245417092e-19,1.0645954322003355e-21,9.0488956370201595e-25
1.2972495932202495e-11,0.5205708677340545,76.950000000000003,0.0,0.0,0.0,0.99960566210701518,9.4999994954956488,7.7732065871307944e-06,4.5460012736725142e-05,4.5920677736593735e-05,4.7621541467332039e-12,4.7588579813222037e-07,9.0250062875936342e-06,9.5846294628070832e-05,9.0828877432433801e-08,2.8613583030402564e-08,0.00018969485451575768,3.7735507316661198e-15,8.0483897004657859e-09,1.8021647573769995e-13,5.6586835684903771e-14,1.2446671925689909e-08,9.5111863194219859e-10,9.5096294934678571e-10,1.0102622821315134e-13,5.4637887799577123e-14,1.6359637235858956e-16,1.8478935477309271e-17,2.9215116797247595e-18,7.0490352871399252e-19,8.1533999170475087e-23,7.5518688899226987e-23,7.5523959953003255e-23,7.0497801976090091e-10,3.5607234447475664e-10,1.3143551517824791e-20,6.8682869579323397e-19,6.7238599894939229e-19,1.2980019968436889e-21,1.1433291731317657e-24
1.3452577676649668e-11,0.5205708675447613,76.950000000000003,0.0,0.0,0.0,0.99959108077982695,9.4999994635893188,8.0608063741964528e-06,4.712798692009421e-05,4.7619352650390273e-05,4.9383140326105032e-12,5.0668604545586926e-07,9.024881056462893e-06,9.950287279402863e-05,9.0827552618458169e-08,2.9719463748615857e-08,0.0001969320057001404,4.0177824043791404e-15,8.5292375422578395e-09,2.0038654227749024e-13,6.3738184269755682e-14,1.33460233352617e-08,1.0583330009141675e-09,1.0581595047372574e-09,1.1249965182370188e-13,6.0974963091740296e-14,1.6991917782033327e-16,2.1561397109588618e-17,3.0344423374817007e-18,8.1066775840617749e-19,1.0473490891674622e-22,9.7015465657699342e-23,9.7022490641925161e-23,7.593070425213015e-10,3.835073657524632e-10,1.4812445063785384e-20,8.017247298594888e-19,7.8533948658283527e-19,1.5713657843710635e-21,1.432428497049034e-24
