Time (s),Volume (m^3),N2,Ne,He,Ar,C7H10(1),O2(2),C7H10(146),C7H10(153),C7H9(5),C5H7(210),C2H4(115),C7H11(22),C7H10(21),C7H10(65),C7H10(18),C7H10(238),S(66),C7H11(46),C7H10(187),C7H12(16),C7H8(58),C5H8(336),S(388),C7H9O2(68),s(399),OH(22),H2O(23),S(118),S(196),S(362),S(361),C7H10(38),S(410),S(340),S(358),S(336),C7H8(308),S(197),S(793),S(853),S(958),S(950),S(1019),S(954),HO2(43),OO(1086),C5H8O(834),S(873)
7.089517946808717e-17,0.36835264090609454,76.950000000000003,0.0,0.0,0.0,0.99999999978518861,9.5,2.2424754728869518e-15,1.5518134971529823e-15,7.8147046921947371e-11,2.5075144016822051e-27,2.5075145209303063e-27,7.8147014093290429e-11,5.7372248443018169e-12,2.4676801954758278e-20,5.2741150475553316e-11,5.378934352184097e-27,8.3563789129522382e-18,1.3377930337316201e-20,3.72227166955548e-27,1.8381209164622899e-24,8.5763961315205903e-22,9.7002689635092194e-41,6.8877533904182009e-63,6.3305881013535869e-18,6.8877533900225716e-63,8.3868776270167588e-42,6.2972763549582998e-51,5.1759227984899621e-18,5.4267665292866452e-26,1.0523353942994819e-34,1.4014465337532201e-35,3.5096028330893164e-14,7.3209419220275028e-63,3.5075924457027949e-26,1.4948981335331013e-30,1.2001017417605234e-30,4.1143334627162816e-33,7.7920845741691441e-42,1.1538315456559129e-45,1.1588616804250814e-53,1.3279887061423619e-61,1.7333513166595408e-62,6.1566568927568955e-71,1.4017591788054313e-67,3.5967122584421776e-17,5.1517645411128343e-30,1.4326197412077548e-76,4.2951634981982346e-54
9.452695937853768e-17,0.36835264090609454,76.950000000000003,0.0,0.0,0.0,0.99999999971358466,9.5,3.8138174228898844e-15,2.6391964701788618e-15,1.0419611783142309e-10,5.2465639090648947e-27,5.246564207026711e-27,1.041960745942943e-10,7.6496374484570996e-12,4.1968796667913093e-20,7.032012553030762e-11,1.1254437692851035e-26,1.4212022124578827e-17,2.2752374123103795e-20,7.7881736106927405e-27,3.126168670525859e-24,1.4586216181393268e-21,2.4238374431945589e-40,3.1662078502315996e-62,1.0148717997178588e-17,3.166207850026447e-62,2.0715326770709859e-41,1.8141577007155182e-50,8.8028375223466854e-18,1.0358186221778362e-25,2.6294339950677653e-34,3.5018174707875281e-35,4.6794116651788503e-14,3.3653388070126669e-62,6.3096896845715433e-26,3.127835159945951e-30,2.5082863342509875e-30,8.608570277841894e-33,1.9469862799007202e-41,3.3616511145180237e-45,3.8621946417957133e-53,4.9856037200973864e-61,6.5074370250640137e-62,2.5714609295109493e-70,5.2626172800801425e-67,4.7956820749152402e-17,8.7619023302868599e-30,7.3618098010909489e-76,1.4314656792611308e-53
1.181587392889882e-16,0.36835264090609454,76.950000000000003,0.0,0.0,0.0,0.99999999964198094,9.5,5.826577441756539e-15,4.0320447762347502e-15,1.3024518706556545e-10,9.5511753287435351e-27,9.5511759608873614e-27,1.3024513344371849e-10,9.5620500523955551e-12,6.4118848708131401e-20,8.7898324650767496e-11,2.0488096403124645e-26,2.1712767621989232e-17,3.4760504457270123e-20,1.4177949718448251e-26,4.7760878838295928e-24,2.2284455145220096e-21,5.142443315718239e-40,1.1689709315461274e-61,1.4619428646647264e-17,1.1689709314638238e-61,4.3575868870241362e-41,4.3667229971929825e-50,1.3448661853457032e-17,1.7270833426516636e-25,5.578487995015753e-34,7.4294512244423247e-35,5.8491875858077728e-14,1.2424905203383077e-61,1.0022834312546605e-25,5.6941175885461249e-30,4.5611951664355035e-30,1.5671583800771682e-32,4.1306488511925284e-41,8.1617537649896894e-45,1.0573673345704378e-52,1.5206865042418609e-60,1.9848693030160211e-61,8.6519912094084374e-70,1.6052028358759002e-66,5.9946856596738158e-17,1.3386359399663118e-29,3.0904004660964442e-75,3.918964559254655e-53
1.654222991098892e-16,0.3683526409060945,76.950000000000003,0.0,0.0,0.0,0.99999999949877338,9.5,1.1203965297981273e-14,7.7532462589234646e-15,1.823433210971051e-10,2.5217941086310332e-26,2.5217943402110929e-26,1.8234324608409016e-10,1.3386875259608356e-11,1.2329824118065375e-19,1.230523465489953e-10,5.4093287911101892e-26,4.1752896238599065e-17,6.6843254412806282e-20,3.7433048963498771e-26,9.1842793701652993e-24,4.2852246192697515e-21,1.8840380271759166e-39,1.4330697565689546e-60,2.4865230212236543e-17,1.4330697563997971e-60,1.5733519801594208e-40,2.2193540124393971e-49,2.5860905030257712e-17,3.7562670111885299e-25,2.043611364664441e-33,2.7218734891373875e-34,8.1886386307807188e-14,1.5231991969462013e-60,2.0246802807855078e-25,1.5034222079100158e-29,1.2006691827403151e-29,4.1377640801803074e-32,1.5132256413949627e-40,4.2219974618842914e-44,7.8975563102925939e-52,1.6828583752071612e-59,2.1965435661345985e-60,1.4591870544737263e-68,1.7764986634197763e-65,8.3927962551718941e-17,2.5742155601944013e-29,5.6339785540617758e-74,2.9270618111727746e-52
2.5994941875169124e-16,0.3683526409060945,76.950000000000003,0.0,0.0,0.0,0.99999999921235838,9.5,2.733249107386001e-14,1.8914333321032765e-14,2.8653957357194479e-10,9.7513843934325574e-26,9.7513858617705517e-26,2.8653945125470825e-10,2.1036525671393765e-11,3.0080994726264995e-19,1.9335094425055946e-10,2.0915812557542704e-25,1.018644077670149e-16,1.6307735045826599e-19,1.447393318381224e-25,2.2407004969525095e-23,1.0454656555796531e-20,1.1948085264014267e-38,4.0064805833541694e-59,4.8493022188558335e-17,4.0064805824479108e-59,9.8300754818786648e-40,2.3561727858910953e-48,6.3090648715209274e-17,1.043115334749812e-24,1.2957309827978066e-32,1.7260581970418274e-33,1.2867140032334686e-13,4.258458426890685e-59,5.1813780559729749e-25,5.8135457563793559e-29,4.6110239858221596e-29,1.6000090460757395e-31,9.5946346108440096e-40,4.5632617934044802e-43,1.510919350287956e-50,5.8916266081159297e-58,7.6900213111897176e-59,9.6055793693983151e-67,6.2200275315851728e-64,1.3189428619810134e-16,6.2806468756435228e-29,2.5957531464822941e-72,5.5996953774214627e-51
3.5447653839349327e-16,0.3683526409060946,76.950000000000003,0.0,0.0,0.0,0.99999999892594393,9.5,5.0631296439291522e-14,3.5037319310996224e-14,3.9073580698738963e-10,2.420050855606216e-25,2.4200513338946287e-25,3.9073562958881091e-10,2.8686176079655899e-11,5.5725973091275661e-19,2.6363693787850382e-10,5.1905418247588701e-25,1.8870718308409752e-16,3.0210631239619018e-19,3.5919023132341407e-25,4.1509967384956905e-23,1.936761004474883e-20,3.8924160972654286e-38,2.6761091277441302e-58,7.4564255386686645e-17,2.676109127032583e-58,3.1845082397506767e-39,9.7797279827739938e-48,1.1687390132442168e-16,2.062299108249188e-24,4.2205882706316234e-32,5.6229196876422407e-33,1.7545106765222839e-13,2.8444164925889347e-58,9.8217277296895948e-25,1.4427868390617394e-28,1.1380760657978206e-28,3.9708245998778638e-31,3.1253032823899903e-39,1.9046967465036025e-42,7.876792639085392e-50,3.7411874239359114e-57,4.8831697873159685e-58,7.2599701074097009e-66,3.9498944044457645e-63,1.7986609687308057e-16,1.1635686804807409e-28,2.0448371400018821e-71,2.9192065046431096e-50
5.435307776770973e-16,0.36835264090609454,76.950000000000003,0.0,0.0,0.0,0.99999999835311648,9.5,1.1872666008232084e-13,8.2159932541637691e-14,5.9912822221904756e-10,8.7896503240868491e-25,8.7896530615138195e-25,5.9912790577202375e-10,4.3985476885613537e-11,1.306899951874325e-18,4.041711359161185e-10,1.8849974912793591e-24,4.4256206718018145e-16,7.0850995502880361e-19,1.3044354649079713e-24,9.735175111878726e-23,4.5421599522868365e-20,2.2285878748698506e-37,6.5739715892507556e-57,1.284810263925662e-16,6.5739715862509499e-57,1.8112939469093298e-38,8.9320704129050685e-47,2.7407805650904714e-16,5.1586835301587775e-24,2.4155162432870328e-31,3.2190849877850225e-32,2.6899437022255052e-13,6.9874254664569833e-57,2.3551200907121005e-24,5.2402965315952765e-28,4.0794967829127099e-28,1.4422080935399836e-30,1.7887280567488701e-38,1.7524599047967353e-41,1.1883412934117291e-48,9.4332981408920648e-56,1.231277814518147e-56,3.1144945371139416e-64,9.9616231479731737e-62,2.7582617434616298e-16,2.7291324970658269e-28,8.6615041604578088e-70,4.4038008385256549e-49
9.216392562443057e-16,0.3683526409060946,76.950000000000003,0.0,0.0,0.0,0.99999999720746746,9.4999999999999982,3.4086440814239506e-13,2.3588128191442135e-13,1.0159128518120162e-09,4.3923307031163619e-24,4.3923331610056696e-24,1.0159121362057462e-09,7.4584078455263153e-11,3.753112917703634e-18,6.8508845244625202e-10,9.417317284433275e-24,1.270941926947748e-15,2.0346903033291267e-18,6.516869472302246e-24,2.7958056920748392e-22,1.3044134591686873e-19,2.0026483616907351e-36,3.1870657810857106e-55,2.3793953364244588e-16,3.1870657782319698e-55,1.6193805965400305e-37,1.4788940678669805e-45,7.8698265600337027e-16,1.5581466643337002e-23,2.168674064167496e-30,2.8921324075086987e-31,4.5601686831646792e-13,3.3875084361221457e-55,6.8800398496735405e-24,2.6187433546769072e-27,1.9820003081456938e-27,7.2069518436027579e-30,1.6060614033415484e-37,2.9163023287129775e-40,3.7555644637640906e-47,5.7648137373327564e-54,7.5245076170069938e-55,3.7268332802587442e-62,6.0898190465594916e-60,4.6781215267026864e-16,7.8392388974500142e-28,7.6029344667266647e-68,1.3915360920971528e-47
1.2997477348115138e-15,0.3683526409060945,76.950000000000003,0.0,0.0,0.0,0.99999999606182588,9.4999999999999964,6.7754052628477977e-13,4.6886422889969483e-13,1.4326972155569226e-09,1.2011922475404183e-23,1.2011931413009337e-23,1.432695937403735e-09,1.0518267996855938e-10,7.461867920991065e-18,9.658044309345836e-10,2.574927885422938e-23,2.5268740641911013e-15,4.0453578662985087e-18,1.7818735823078249e-23,5.5587250083556168e-22,2.5934288268995097e-19,7.2859099412235725e-36,2.4599924335721444e-54,3.4765631179512974e-16,2.4599924310185396e-54,5.8821781311746768e-37,6.9013463034682913e-45,1.5644782729317302e-15,3.1643828570028002e-23,7.8855358118147134e-30,1.0520620559683542e-30,6.4295391815310259e-13,2.6147075859631615e-54,1.3776359623024381e-23,7.1617883238258139e-27,5.3088977138195523e-27,1.9709213841134833e-29,5.8401003836763263e-37,1.3624221275394846e-39,2.1816057090535585e-46,4.0461540178286882e-53,5.2812330365506389e-54,3.0846314995151438e-61,4.2749504972309004e-59,6.5988589437981916e-16,1.558899300497483e-27,6.8585008511086156e-67,8.0828872910775268e-47
1.677856213378722e-15,0.36835264090609454,76.950000000000003,0.0,0.0,0.0,0.99999999491619207,9.4999999999999947,1.1286761954564484e-12,7.8105422998494136e-13,1.8494813140805638e-09,2.5296433713442883e-23,2.5296456916602178e-23,1.8494793093718359e-09,1.357812814255028e-10,1.2433131763491808e-17,1.2463192099307458e-09,5.4217193907832217e-23,4.2103526498350782e-15,6.7405065898769663e-18,3.7518792598855889e-23,9.2623253161914174e-22,4.3212594402163939e-19,1.8924044517928338e-35,1.2421275463891888e-53,4.570997714330755e-16,1.2421275449604464e-53,1.5264182660055902e-36,2.1578054365915592e-44,2.6064697118029254e-15,5.3345528308006778e-23,2.0470898072246414e-29,2.7322423023646589e-30,8.2980555738967185e-13,1.320248086792012e-53,2.3043226368877192e-23,1.5082699957076287e-26,1.0966547221829952e-26,4.1506513990514573e-29,1.5161632192332868e-36,4.2620583424969153e-39,8.0542513040943116e-46,1.7314535512281447e-52,2.2599762392006217e-53,1.506658142858139e-60,1.8297672040394075e-58,8.5204739896249131e-16,2.5979830644037341e-27,4.234123553653722e-66,2.9839303154359321e-46
2.05596469194593e-15,0.3683526409060944,76.950000000000003,0.0,0.0,0.0,0.9999999937705657,9.4999999999999893,1.6941904693596058e-12,1.1723952695845736e-12,2.2662651473318569e-09,4.5856512304538978e-23,4.5856562195013955e-23,2.2662622521144104e-09,1.6637988282609369e-10,1.8666875085922454e-17,1.5266329317236818e-09,9.8266379133155257e-23,6.3213733313759176e-15,1.0120132893119935e-17,6.8001230298432401e-23,1.3906661809090616e-21,6.4879042676573385e-19,4.0708528965984447e-35,4.7436148928818715e-53,5.6641830531979618e-16,4.7436148868696637e-53,3.2815517556708858e-36,5.4137035296081353e-44,3.9128596710225265e-15,8.0686521550513842e-23,4.4013661721383492e-29,5.8767725585811242e-30,1.0165718245887051e-12,5.0419527979571098e-53,3.4679768015226677e-23,2.7342089307970852e-26,1.9508858109043197e-26,7.524162375801136e-29,3.2599905557314772e-36,1.0695822366394455e-38,2.323867442987576e-45,5.6683177584718026e-52,7.3985620520967148e-53,5.5326886323533268e-60,5.9917909416947498e-58,1.0442966662318598e-15,3.9013246001442881e-27,1.9425377058884629e-65,8.6089186414855107e-46
2.8121816490803463e-15,0.3683526409060944,76.950000000000003,0.0,0.0,0.0,0.99999999147933605,9.4999999999999805,3.1680557101822259e-12,2.1923234697093529e-12,3.0998320180594764e-09,1.1477443225356832e-22,1.147745959008078e-22,3.0998268499366535e-09,2.2757708545821889e-10,3.4921698749641245e-17,2.0866577295007733e-09,2.4586847437797404e-22,1.18260273381976e-14,1.8932808952287593e-17,1.7014322513165904e-22,2.6017753447454876e-21,1.2137635301184158e-18,1.3365476314782709e-34,4.1219005042158765e-52,7.8499753361099885e-16,4.121900497715851e-52,1.0765668129190873e-35,2.2912712970746302e-43,7.318476157582877e-15,1.5228623503960669e-22,1.4435711158716519e-28,1.9289994242618682e-29,1.3898483852462784e-12,4.3811371699472319e-52,6.5058658523074096e-23,6.8438074809718429e-26,4.7073183506107754e-26,1.8832268763651571e-28,1.0693194128778624e-35,4.5271619512983599e-38,1.2503377706682789e-44,3.8218467902184192e-51,4.9884615978971039e-52,4.6109136325732358e-59,4.0429649016296979e-57,1.4290584886510858e-15,7.3013365760290679e-27,2.3437299400388347e-64,4.6313607262811015e-45
3.5683986062147626e-15,0.3683526409060944,76.950000000000003,0.0,0.0,0.0,0.99999998918813682,9.499999999999968,5.0984895089070705e-12,3.5282012793283112e-12,3.9333978283400397e-09,2.3168157544951328e-22,2.3168198169524367e-22,3.9333897309001123e-09,2.8877428786493709e-10,5.6226119376188739e-17,2.6458799611174633e-09,4.9614334178660249e-22,1.9040806497929663e-14,3.0483365838568562e-17,3.4333571277328511e-22,4.1892454219274917e-21,1.9542619120749453e-18,3.3207551704243284e-34,1.9169223184142049e-51,1.0035701808904114e-15,1.9169223150035836e-51,2.6735717383233561e-35,6.8580617875311821e-43,1.1780551343708593e-14,2.464425808872877e-22,3.5832858997737196e-28,4.7916808369771433e-29,1.7627839080113427e-12,2.0374823569128448e-51,1.0490607275419902e-22,1.3815469746704499e-25,9.17460760586583e-26,3.8014504112703908e-28,2.6545311677086066e-35,1.3548102284855549e-37,4.4186770402906092e-44,1.5655079900029265e-50,2.0433784850738013e-51,2.1541983492715216e-58,1.6569050473884419e-56,1.8141713612339072e-15,1.1760137086105057e-26,1.2946397509268538e-63,1.6365505444974022e-44
4.324615563349179e-15,0.3683526409060943,76.950000000000003,0.0,0.0,0.0,0.99999998689696779,9.499999999999952,7.4848120368353013e-12,5.1795582507036807e-12,4.7669625789026595e-09,4.1017551330688479e-22,4.101763673048143e-22,4.7669508950353478e-09,3.4997149004625015e-10,8.2579907932434191e-17,3.2043008215895749e-09,8.7809756770075196e-22,2.7965680307707724e-14,4.4771783313218204e-17,6.0765151411653362e-22,6.1531243818001185e-21,2.8702853440827154e-18,6.9867170889505946e-34,6.8015442833033367e-51,1.2222236137906077e-15,6.8015442698392282e-51,5.6232971011236254e-35,1.6855839237657838e-42,1.7298268803629494e-14,3.6315518540044901e-22,7.532046457718871e-28,1.0079258510723057e-28,2.1353787166263495e-12,7.2293103558048591e-51,1.5421469346756983e-22,2.4460505277296803e-25,1.5690035550178028e-25,6.7301989880410301e-28,5.5802819665433588e-35,3.3288551054969424e-37,1.249060434707724e-43,5.0216728226325619e-50,6.5545383217751304e-51,7.7501914912011648e-58,5.3175078867681686e-56,2.1996352836880163e-15,1.7278992145065521e-26,5.3595712569871608e-63,4.6256985313392935e-44
5.837049477618012e-15,0.3683526409060942,76.950000000000003,0.0,0.0,0.0,0.99999998231472065,9.4999999999999147,1.3622486444029378e-11,9.4268849636719384e-12,6.4340889043616342e-09,1.0048473515723983e-21,1.0048501768255162e-21,6.4340680729367887e-09,4.7236589373266811e-10,1.5043470890817813e-16,4.3187430641810286e-09,2.1495888432921683e-21,5.094559646113704e-14,8.1562126543437558e-17,1.4875350411359325e-21,1.121029638055366e-20,5.2289068133220183e-18,2.3165038353976562e-33,6.3723893290779432e-50,1.659455940933159e-15,6.3723893085597723e-50,1.8636649926237711e-34,7.6947636000754821e-42,3.1497460074324336e-14,6.6424755523940142e-22,2.4912552198765175e-27,3.3399558119858135e-28,2.8795474482940316e-12,6.7731644464337589e-50,2.8118713901150871e-22,5.9929836012918063e-25,3.575460591369744e-25,1.6487660284192718e-27,1.8461074809578484e-34,1.5173300423827459e-36,8.0572836063367744e-43,4.7407858396879813e-49,6.1879219169594129e-50,1.1126798106352482e-56,5.0289344756787069e-55,2.9716162777517889e-15,3.1501798550244617e-26,7.2893175413465284e-62,2.9827278070023321e-43
7.349483391886845e-15,0.36835264090609404,76.950000000000003,0.0,0.0,0.0,0.99999997773259452,9.499999999999865,2.1575833802030961e-11,1.4930673930400001e-11,8.1012110007638768e-09,2.0041228874594201e-21,2.0041299529564464e-21,8.1011783838740178e-09,5.9476029651748806e-10,2.3848434265676731e-16,5.4299936772639724e-09,4.284180495154541e-21,8.076554320912909e-14,1.293036877792364e-16,2.9646918584159912e-21,1.7773663748860701e-20,8.2896265591220136e-18,5.8049631103033269e-33,3.1041757941901532e-49,2.0966770678419161e-15,3.1041757819631307e-49,4.6690978448387957e-34,2.4137113894345216e-41,4.9909740348308155e-14,1.0555602905081878e-21,6.2289647936478841e-27,8.3652642745229001e-28,3.622357081267963e-12,3.2994048926221623e-49,4.4591944508759425e-22,1.1954004248949113e-24,6.6598911405353469e-25,3.2883954262919338e-27,4.6168124604548199e-34,4.7527461431507854e-36,3.1420643641304922e-42,2.2817199460024229e-48,2.9782238583640479e-49,6.5359227767152479e-56,2.4230588227917516e-54,3.7450014693398793e-15,4.9979572812399232e-26,4.3613243683567541e-61,1.1628271694963439e-42
1.0374351220424511e-14,0.3683526409060934,76.950000000000003,0.0,0.0,0.0,0.99999996856870343,9.4999999999997318,4.2908831803016102e-11,2.9693303261159314e-11,1.1435442531356288e-08,5.63450014023163e-21,5.6345283578903657e-21,1.1435378405779902e-08,8.3954909938239178e-10,4.7516115102239056e-16,7.6429564291229154e-09,1.202671658920211e-20,1.6092460619802163e-13,2.576398667124069e-16,8.3225970563473074e-21,3.5420462670975705e-20,1.6517355528538085e-17,2.3289389443705684e-32,3.8204326755494473e-48,2.9711066479079828e-15,3.8204326515971593e-48,1.8727838389406247e-33,1.4083955795544832e-40,9.9348590457350404e-14,2.1088346786154201e-21,2.4865458876153933e-26,3.3521765702889302e-27,5.1039089461105814e-12,4.0607085235650319e-48,8.8843977816381099e-22,3.3615548917839782e-24,1.6446998996967535e-24,9.2452071545925253e-27,1.8438223745244983e-33,2.7622203792775561e-35,2.7235472293497011e-41,3.031495588506436e-47,3.9568863059048655e-48,1.3686243091010832e-54,3.2288827570546285e-53,5.2959844392906978e-15,9.9739022563971565e-26,7.9369374174896502e-60,1.0071279263109454e-41
1.3096732266108411e-14,0.3683526409060928,76.950000000000003,0.0,0.0,0.0,0.99999996032161143,9.4999999999995772,6.8266171756060147e-11,4.7240813947049146e-11,1.4436236508165385e-08,1.1335394670976928e-20,1.133546568758807e-20,1.4436134942799826e-08,1.059859018877487e-09,7.5721914310711087e-16,9.623798868695728e-09,2.4164202330457903e-20,2.5645834975248565e-13,4.1059409017374118e-16,1.672184705996676e-20,5.6457481605430504e-20,2.632347413012053e-17,5.881988744868541e-32,1.8074512267361781e-47,3.7580975926355808e-15,1.8074512135911722e-47,4.7294574953066438e-33,4.4149738032315388e-40,1.5818963140526234e-13,3.3653046921269936e-21,6.2557974653275059e-26,8.4585776698898004e-27,6.4326823375701788e-12,1.9211259394021254e-47,1.4152849541625057e-21,6.7639898813591917e-24,2.9810788605405024e-24,1.8599412738471725e-26,4.6404110397403013e-33,8.6349427042903287e-35,1.0409028582367891e-40,1.3896647327723967e-46,1.8138753816568163e-47,7.3691597367814238e-54,1.4830806894797984e-52,6.6966714529152187e-15,1.5917248144796683e-25,4.5726554575407572e-59,3.8473254703651291e-41
1.652417650459945e-14,0.3683526409060917,76.950000000000003,0.0,0.0,0.0,0.99999994993917296,9.4999999999993285,1.0843822584532529e-10,7.5040242017578781e-11,1.821417985891602e-08,2.2766663847644446e-20,2.2766841991673412e-20,1.821401886640196e-08,1.3372264925253278e-09,1.2053314830785982e-15,1.2103157534566382e-08,4.8455269197691969e-20,4.0824323503702589e-13,6.5361414989700635e-16,3.353148474820606e-20,8.9890834708556755e-20,4.1904032194336153e-17,1.4818144053050911e-31,8.8338476745208685e-47,4.7489024093450852e-15,8.8338476023372809e-47,1.1913889055730505e-32,1.3752385747734806e-39,2.5153841908692499e-13,5.3627913589274494e-21,1.5685840525244718e-25,2.1285475535792142e-26,8.0993862795410456e-12,9.3894280860208572e-47,2.2512719746247222e-21,1.3588371402928984e-23,5.3088443242928024e-24,3.7356281960050221e-26,1.1640332344290996e-32,2.6813301232301686e-34,3.8882572336208284e-40,5.8890033456221557e-46,7.6866865878866519e-47,3.1003542695318957e-53,6.2982209810517708e-52,8.4665887511713287e-15,2.5382569403442902e-25,2.733834673971227e-58,1.4366162580085001e-40
1.9951620743090493e-14,0.36835264090609054,76.950000000000003,0.0,0.0,0.0,0.99999993955734279,9.499999999999023,1.5774791435681399e-10,1.0916299648809387e-10,2.199210171717722e-08,4.0074646953719645e-20,4.0075023810019805e-20,2.1991867532686752e-08,1.6145939615434857e-09,1.7570926903364814e-15,1.4566453866859424e-08,8.5153407051663689e-20,5.9514713446413417e-13,9.5286942890557258e-16,5.8926926813335875e-20,1.3107277893023596e-19,6.1090210659996282e-17,3.1497344277825456e-31,3.3602075435696851e-46,5.7396941490625643e-15,3.3602075065562851e-46,2.5323819394260235e-32,3.5543631415179287e-39,3.6629766298666758e-13,7.8234996561746527e-21,3.3166804908010144e-25,4.5187936107263757e-26,9.7591999866084765e-12,3.5715381018114225e-46,3.279150464783465e-21,2.3924437373284516e-23,8.373701022162408e-24,6.5756040109057245e-26,2.4624435286583416e-32,6.8982474741988031e-34,1.2442403035018214e-39,2.474586305605134e-45,3.2300002409313906e-46,1.9477046011281154e-52,2.6554628928615442e-51,1.0243717339229785e-14,3.7068549918546542e-25,1.2829338243640282e-57,4.5926314772785548e-40
2.3379064981581535e-14,0.36835264090608894,76.950000000000003,0.0,0.0,0.0,0.99999992917611713,9.4999999999986642,2.161359701963133e-10,1.4956806398206993e-10,2.5770002155060358e-08,6.4478067664936074e-20,6.4478773374085347e-20,2.5769680944350153e-08,1.8919614259321298e-09,2.4124827145567142e-15,1.7013792046400689e-08,1.3678782932227413e-19,8.1716735718933884e-13,1.3083581815159717e-15,9.4658411182692016e-20,1.8000762327827187e-19,8.3881993996689124e-17,5.9242889521088596e-31,9.9720254536080296e-46,6.7304829644174048e-15,9.9720253286541316e-46,4.7631335973647249e-32,7.778341140727746e-39,5.0239524620818332e-13,1.07473940933397e-20,6.2081308053610848e-25,8.4895476303469391e-26,1.1412151963988447e-11,1.0599186590514321e-45,4.4982740760935879e-21,3.8502261966392528e-23,1.2182923520817472e-23,1.0579852797306446e-25,4.6111854232347135e-32,1.504081547055638e-33,3.1375518139181859e-39,7.1533665989364451e-45,9.3370884609365966e-46,6.3837003106704662e-52,7.6970506428048173e-51,1.2028057199930381e-14,5.0986603274339526e-25,4.4115033458682731e-57,1.1574042021434084e-39
2.6806509220072577e-14,0.36835264090608716,76.950000000000003,0.0,0.0,0.0,0.9999999187954921,9.4999999999982467,2.8354360703560015e-10,1.9621476381748751e-10,2.9547881244379262e-08,9.7195658331519713e-20,9.7196870407192357e-20,2.9547459104087892e-08,2.1693288856914261e-09,3.1714816085215411e-15,1.94452754089164e-08,2.0586722161269172e-19,1.0743012125405077e-12,1.7200786621381737e-15,1.4246197013435475e-19,2.3669967687090436e-19,1.102793667696675e-16,1.0219882772708649e-30,2.5444774280586247e-45,7.7212738961567298e-15,2.5444773924296027e-45,8.2169395282721777e-32,1.5305222361918641e-38,6.5975935442328182e-13,1.4134439180854606e-20,1.065791453091451e-24,1.4628319758384976e-25,1.3058270569736059e-11,2.7045046765346851e-45,5.9079991717804685e-21,5.8052790582987025e-23,1.6737662522116179e-23,1.5948363848110176e-25,7.9197672850699442e-32,2.9484779324335916e-33,6.9999594221748842e-39,1.814816802518708e-44,2.3688361220709176e-45,1.8461547427677481e-51,1.9573870569902552e-50,1.3819608316209868e-14,6.7148162143410077e-25,1.2758988230216905e-56,2.5805198808325759e-39
3.0233953458563616e-14,0.3683526409060852,76.950000000000003,0.0,0.0,0.0,0.99999990841546338,9.4999999999977724,3.599123388971286e-10,2.4906262315776928e-10,3.3325739056773266e-08,1.3944613390771396e-19,1.3944808271190271e-19,3.3325202014595662e-08,2.4466963408215414e-09,4.034069489216227e-15,2.1861006762170637e-08,2.9488744366263867e-19,1.3665460098753194e-12,2.1880291250682147e-15,2.0406476020374378e-19,3.0115324878667481e-19,1.4028231358925804e-16,1.6502133060048319e-30,5.7937849366773683e-45,8.7120567896947254e-15,5.7937848479768919e-45,1.3268272756482206e-31,2.7685323780588779e-38,8.3831836300756858e-13,1.7984599427062e-20,1.7128631594044075e-24,2.3593937915291146e-25,1.469758406975986e-11,6.1581672832667272e-45,7.5076838152924516e-21,8.3307497439385012e-23,2.2036919960616213e-23,2.2881125961138235e-25,1.2733461142105244e-31,5.3147242547289293e-33,1.4057259387820281e-38,4.0315360811130638e-44,5.2622776855277279e-45,4.502921625129947e-51,4.3598237263707036e-50,1.5618370671039449e-14,8.5564670865830393e-25,3.250195787191509e-56,5.17921138701316e-39
