Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990)
3.4704904300727312e-09,0.3022426944670424,76.950000000000003,0.0,0.0,0.0,7.275285002124966e-05,9.499988861848756,0.0015264872694392866,0.0090563588567874019,0.0003358948722484693,3.9493805701649142e-06,8.302775799050794e-10,6.7372751721779337e-06,0.16309913778058974,4.7215304876673186e-06,1.810982124521336e-14,5.1002432963372352e-07,8.5696118366667126e-06,0.80478352688446364,0.00015147429635242347,1.6904527291001058e-14,4.2376844939955781e-14,5.4475528858489704e-09,0.0,0.00034953991841869754,5.1595371184371186e-06,0.0096435812811004953,0.0096657994232803787,1.0481670676289284e-06,5.3733733376723146e-07,1.2536904994137812e-08,0.00093218029472581006,2.0156369524378373e-07,5.1634205564904649e-08,3.1140448006956326e-07,1.1768123889464328e-07,1.0407506258650902e-06,1.0004914409174147e-05,0.0099935854119247176,6.9441503812173573e-13,2.7561588928246198e-13,1.6515043690992054e-06,5.3283231551578104e-07
3.5159332888058145e-09,0.3022427477020292,76.950000000000003,0.0,0.0,0.0,7.2402945092769197e-05,9.4999890367055144,0.0015252044369294788,0.0090441954345134631,0.00032090314866481287,3.7731105612717371e-06,8.2916231919457171e-10,6.7032312773820452e-06,0.16222697675186457,4.7151883454903225e-06,1.7301537947305124e-14,5.1055778888409658e-07,8.6798622412522585e-06,0.80564150058591188,0.00015147984351709411,1.6881820476802889e-14,4.2921214210194523e-14,5.5184703482676559e-09,0.0,0.00034991540927789089,4.9292584922460311e-06,0.0096586443840632179,0.0096811932323309004,1.0498042156681123e-06,5.381767099851045e-07,1.2550270858112934e-08,0.00094410771816815355,2.0414275272769255e-07,5.2294980125482749e-08,3.1242178956246304e-07,1.1918790619860888e-07,1.05430730743855e-06,1.0168011881450095e-05,0.01000917270342894,7.0330549757929379e-13,2.7914454358504311e-13,1.654085726972886e-06,5.3366395663590721e-07
3.559029590533644e-09,0.30224279597302484,76.950000000000003,0.0,0.0,0.0,7.2073933804950465e-05,9.4999891953841971,0.0015239887428200377,0.0090326755031852127,0.00030730422034513818,3.6132168331323383e-06,8.2810606558972352e-10,6.6711180529239014e-06,0.16140424351441823,4.7091817584758536e-06,1.6568347822071296e-14,5.1104036040802015e-07,8.7843299990827704e-06,0.80645082338225726,0.00015148508044890853,1.6860315053004997e-14,4.3437031529604577e-14,5.5856676962445135e-09,0.0,0.00035026960809755425,4.720373733538137e-06,0.0096722973726860693,0.0096951568941451051,1.0512881036058081e-06,5.389375088203559e-07,1.2562878818459387e-08,0.00095540417243552298,2.0658537680545197e-07,5.2920799387637223e-08,3.1334532816258726e-07,1.2061487006302619e-07,1.0671468312540926e-06,1.0321302595140967e-05,0.010023908465479896,7.1172564932270402e-13,2.8248653111893909e-13,1.6565260582391941e-06,5.3445016462810075e-07
3.6021258922614733e-09,0.30224284218094716,76.950000000000003,0.0,0.0,0.0,7.1747459664716801e-05,9.4999893474034725,0.0015227739212957494,0.0090211705386047426,0.0002942815749324876,3.4600989727311527e-06,8.2705118948789267e-10,6.6391718488726433e-06,0.16058576298827754,4.7031830049238426e-06,1.5866228329646879e-14,5.115012754059224e-07,8.8887113891775583e-06,0.80725593655767802,0.0001514902944493604,1.6838837675405329e-14,4.3952422673332772e-14,5.6528090410727729e-09,0.0,0.00035062196456050315,4.5203408993345373e-06,0.009685361529570469,0.0097085288200536926,1.0527079934109935e-06,5.3966549544863077e-07,1.2575421199615631e-08,0.0009666859789247413,2.0902483414907022e-07,5.3545807307908371e-08,3.1423034078435128e-07,1.2203998394357082e-07,1.0799697067795391e-06,1.0473228156396001e-05,0.010038599064606578,7.2013488665429484e-13,2.8582418668479526e-13,1.6589589027694844e-06,5.3523396223348276e-07
3.6452221939893027e-09,0.3022428864134575,76.950000000000003,0.0,0.0,0.0,7.142335250627349e-05,9.4999894930453692,0.0015215599725200678,0.0090096805146868113,0.00028181079127793712,3.3134698357934141e-06,8.2599768826256853e-10,6.6073916088135807e-06,0.15977151323057676,4.6971920698968203e-06,1.5193862774566558e-14,5.119415298755355e-07,8.9930072025542626e-06,0.80805686199366455,0.00015149548573148013,1.6817388290523141e-14,4.4467391544171892e-14,5.7198949143887758e-09,0.0,0.00035097248826083705,4.3287848714640231e-06,0.00969786195356632,0.0097213340860107106,1.0540666130265557e-06,5.4036206850113538e-07,1.2587898342462096e-08,0.00097795315665837653,2.1146112886289073e-07,5.4170004937863972e-08,3.1507836073035227e-07,1.234632502379989e-07,1.0927759556508424e-06,1.0623773520700944e-05,0.010053244736100966,7.2853322369206738e-13,2.8915751588609517e-13,1.6613842995936267e-06,5.360153620122326e-07
3.688318495717132e-09,0.30224292875452646,76.950000000000003,0.0,0.0,0.0,7.1101473102110733e-05,9.49998963257997,0.0015203468966013293,0.0089982054056753028,0.00026986848313863206,3.1730544467586936e-06,8.2494555932767577e-10,6.5757763187440512e-06,0.15896147240420247,4.6912089386873182e-06,1.4549990260809368e-14,5.1236207206531303e-07,9.0972181926027519e-06,0.80885362143605832,0.00015150065449832969,1.6795966845701188e-14,4.4981941859209948e-14,5.7869258226187802e-09,0.0,0.0003513211887298193,4.1453464283132711e-06,0.0097098226779664138,0.0097335967053206966,1.0553665745793366e-06,5.4102856722956706e-07,1.2600310585765704e-08,0.00098920572463132386,2.1389426504498309e-07,5.479339332746386e-08,3.1589086530682092e-07,1.2488467134039691e-07,1.1055655994693152e-06,1.0772925240929215e-05,0.010067845713763502,7.3692067453136416e-13,2.9248652431732938e-13,1.6638022874893712e-06,5.3679437644445494e-07
3.731414797444962e-09,0.30224296928455197,76.950000000000003,0.0,0.0,0.0,7.0781707014201117e-05,9.4999897662659194,0.0015191346936030195,0.0089867451861299318,0.00025843225522600375,3.0385894819609202e-06,8.2389480013590496e-10,6.5443249994912773e-06,0.15815561877875731,4.6852335968083667e-06,1.3933403321928998e-14,5.1276380492413251e-07,9.2013450767515638e-06,0.80964623650018785,0.00015150580094444065,1.677457328907169e-14,4.5496077158035435e-14,5.8539022480949006e-09,0.0,0.00035166807543881792,3.9696815697097897e-06,0.0097212667157732351,0.0097453396737681251,1.0566103793004414e-06,5.4166627402878397e-07,1.2612658266259917e-08,0.0010004437018114041,2.163242467873133e-07,5.5415973525103616e-08,3.1666927744603957e-07,1.2630424964128154e-07,1.1183386598028374e-06,1.0920671393332557e-05,0.010082402229963533,7.4529725324560075e-13,2.9581121756428529e-13,1.6662129049933425e-06,5.3757101793350013e-07
3.774511099172792e-09,0.3022430080805214,76.950000000000003,0.0,0.0,0.0,7.0463959927131984e-05,9.4999898943509056,0.0015179233635515784,0.0089752998309135697,0.00024748066126438316,2.9098227764499559e-06,8.2284540817712681e-10,6.5130367009523385e-06,0.15735393073115519,4.6792660299844866e-06,1.3342945659592032e-14,5.1314758840204413e-07,9.3053885380557801e-06,0.81043472867491317,0.00015151092525692716,1.6753207569524036e-14,4.600980081056177e-14,5.9208246501184283e-09,0.0,0.0003520131578015994,3.8014608726854702e-06,0.0097322161028963652,0.0097565850126826673,1.057800422220598e-06,5.422764168441402e-07,1.2624941718707813e-08,0.001011667107139918,2.18751078175903e-07,5.603774657765542e-08,3.1741496732539649e-07,1.2772198752769294e-07,1.1310951581869032e-06,1.1067001506291563e-05,0.010096914515686674,7.5366297388694977e-13,2.9913160120431926e-13,1.6686161904096246e-06,5.3834529880856271e-07
3.8176074009006214e-09,0.3022430452161576,76.950000000000003,0.0,0.0,0.0,7.0148153908007073e-05,9.4999900170721236,0.0015167129064426641,0.0089638693151801226,0.00023699316384477478,2.7865128519237937e-06,8.2179738097686846e-10,6.4819104974736778e-06,0.15655638674598571,4.6733062241430159e-06,1.2777509978918619e-14,5.1351424162171512e-07,9.4093492267148944e-06,0.81121911932597557,0.00015151602761639548,1.6731869636673786e-14,4.6523116024510465e-14,5.9876934659762866e-09,0.0,0.00035235644517621616,3.6403688748145961e-06,0.0097426919395019167,0.0097673538101612223,1.0589389966646311e-06,5.4286017147582538e-07,1.2637161275954307e-08,0.0010228759595321652,2.2117476329097634e-07,5.6658713530505697e-08,3.1812925396216875e-07,1.2913788738328105e-07,1.1438351161255477e-06,1.1211906491618971e-05,0.010111382800574005,7.6201785048697339e-13,3.0244768080660707e-13,1.6710121818168474e-06,5.3911723132682977e-07
3.860703702628451e-09,0.30224308076205647,76.950000000000003,0.0,0.0,0.0,6.9834224246041477e-05,9.4999901346567306,0.0015155033222464529,0.0089524536143629155,0.00022695009591153971,2.6684284638632923e-06,8.2075071609486056e-10,6.4509454839434298e-06,0.15576296541573573,4.6673541654058381e-06,1.2236035911876051e-14,5.1386454493563862e-07,9.5132277615270392e-06,0.81199942969892092,0.00015152110819772368,1.6710559440833027e-14,4.7036025852582442e-14,6.0545091119149066e-09,0.0,0.00035269794686664029,3.4861034826340246e-06,0.0097527144296808612,0.0097776662606133199,1.0600282985631896e-06,5.4341866378951284e-07,1.2649317268971721e-08,0.0010340702778779231,2.2359530620709732e-07,5.7278875427590281e-08,3.1881340678802313e-07,1.3055195158838574e-07,1.1565585550921877e-06,1.1355378578263506e-05,0.010125807312956129,7.703618970572096e-13,3.0575946193237673e-13,1.6734009170743356e-06,5.3988682767534813e-07
3.903800004356281e-09,0.3022431147858188,76.950000000000003,0.0,0.0,0.0,6.9522116834899736e-05,9.4999902473222448,0.0015142946109120354,0.0089410527041635449,0.00021733262384357441,2.5553481674175274e-06,8.1970541112363644e-10,6.4201407725511252e-06,0.15497364544087705,4.6614098400814287e-06,1.1717508026653019e-14,5.1419924187371394e-07,9.6170247312812112e-06,0.81277568092161412,0.00015152616717072174,1.6689276932981902e-14,4.7548533199325362e-14,6.1212719840725394e-09,0.0,0.00035303767212415923,3.3383754045555031e-06,0.0097623029194757061,0.009787541702669357,1.0610704305860206e-06,5.4395297183550925e-07,1.2661410026898972e-08,0.0010452500810418926,2.2601271099329551e-07,5.7898233311426795e-08,3.1946864721304435e-07,1.3196418252011092e-07,1.1692654965303779e-06,1.1497411248399892e-05,0.010140188279882424,7.7869512758971188e-13,3.0906695013512319e-13,1.6757824338273693e-06,5.406540999726238e-07
3.946896306084111e-09,0.3022431473521767,76.950000000000003,0.0,0.0,0.0,6.9211786111847857e-05,9.499990355276978,0.001513086772370888,0.0089296665605412308,0.00020812271211922146,2.4470599019129846e-06,8.186614636871997e-10,6.3894954902320971e-06,0.15418840562981714,4.6554732346572694e-06,1.1220953922433179e-14,5.145190409832506e-07,9.7207406960879891e-06,0.81354789400634298,0.00015153120470066741,1.6668022064741454e-14,4.8060640827700053e-14,6.1879824593703755e-09,0.0,0.00035337563014852685,3.1969076081047944e-06,0.0097714759332764977,0.0097969986554626593,1.0620674060979904e-06,5.4446412787702801e-07,1.2673439877074396e-08,0.0010564153878641115,2.2842698171318429e-07,5.8516788223144814e-08,3.2009615017458871e-07,1.3337458255239339e-07,1.1819559618544901e-06,1.163799917591683e-05,0.010154525927145403,7.8701755605755552e-13,3.1237015096080855e-13,1.678156769511543e-06,5.4141906026995482e-07
3.989992607811941e-09,0.3022431785231165,76.950000000000003,0.0,0.0,0.0,6.8903193453313116e-05,9.4999904587204238,0.0015118798065395839,0.0089182951597026484,0.00019930308950584025,2.3433605932918189e-06,8.1761887143975144e-10,6.3590087766731202e-06,0.15340722489873768,4.6495443357926015e-06,1.0745442406382166e-14,5.1482461756713649e-07,9.8243761886510489e-06,0.81431608985157722,0.00015153622094874042,1.6646794788347666e-14,4.8572351365356152e-14,6.2546408963640285e-09,0.0,0.00035371183008891491,3.0614348005802206e-06,0.0097802512086469836,0.0098060548533460863,1.0630211529444537e-06,5.4495312033096929e-07,1.2685407145063147e-08,0.0010675662171603351,2.3083812242506886e-07,5.9134541202513563e-08,3.2069704565871347e-07,1.3478315405606638e-07,1.1946299724503143e-06,1.1777138167252446e-05,0.010168820479300976,7.9532919641530008e-13,3.1566906994804609e-13,1.6805239613563803e-06,5.4218172055253647e-07
4.0330889095397704e-09,0.30224320835799423,76.950000000000003,0.0,0.0,0.0,6.8596305877708543e-05,9.4999905578436188,0.0015106737133219917,0.0089069384780921784,0.00019085721668386481,2.2440557734187136e-06,8.1657763206446556e-10,6.3286797826959449e-06,0.15263008227135849,4.6436231303114707e-06,1.0290081747985308e-14,5.1511661532828263e-07,9.9279317154831131e-06,0.81508028924350051,0.00015154121607238702,1.6625595056626593e-14,4.9083667310634788e-14,6.3212476360578198e-09,0.0,0.0003540462810447284,2.9317029317455054e-06,0.0097886457296736517,0.0098147272791357099,1.0639335170760644e-06,5.4542089562637831e-07,1.2697312154681075e-08,0.0010787025877223868,2.3324613718204526e-07,5.9751493287967556e-08,3.2127242018981797e-07,1.3618989939891806e-07,1.2072875496756038e-06,1.1914825104485861e-05,0.01018307215968604,8.0363006259941719e-13,3.1896371262826985e-13,1.6828840463884524e-06,5.4294209274041853e-07
4.0761852112676e-09,0.302243236913648,76.950000000000003,0.0,0.0,0.0,6.8291094967482094e-05,9.4999906528295028,0.0015094684926111102,0.0088955964923825692,0.00018276925522977359,2.1489592153675709e-06,8.1553774327232136e-10,6.2985076689104454e-06,0.1518569568786497,4.6377096051960836e-06,9.8540180066605935e-15,5.1539564792712061e-07,1.0031407758069318e-05,0.81584051285737491,0.00015154619022563447,1.6604422822970527e-14,4.9594591038312223e-14,6.3878030026838428e-09,0.0,0.00035437899206632425,2.8074687173960842e-06,0.0097966757589154092,0.00982303219595922,1.0648062660214683e-06,5.4586835998491438e-07,1.270915522801601e-08,0.00108982451831848,2.3565103003209249e-07,6.0367645516629916e-08,3.2182331829193761e-07,1.3759482094574465e-07,1.2199287148605617e-06,1.2051057890607202e-05,0.010197281190434082,8.1192016852867843e-13,3.2225408452588872e-13,1.6852370614341349e-06,5.4370018868935726e-07
4.11928151299543e-09,0.30224326424450443,76.950000000000003,0.0,0.0,0.0,6.7987535988724498e-05,9.4999907438532798,0.001508264144290573,0.0088842691794660412,0.00017502403790719748,2.0578925840908816e-06,8.1449920280098801e-10,6.268491604610769e-06,0.15108782795849585,4.6318037475804526e-06,9.436433429908666e-15,5.1566230045676742e-07,1.0134804773980017e-05,0.81659678125875645,0.00015155114355935962,1.65832780413153e-14,5.0105124805094395e-14,6.4543073044471668e-09,0.0,0.00035470997215564172,2.6884991830189416e-06,0.0098043568680060839,0.0098309851777611031,1.0656410922135624e-06,5.4629638112624207e-07,1.2720936685446695e-08,0.001100932027693515,2.3805280501815613e-07,6.0982998924333945e-08,3.2235074392293723e-07,1.3899792105840013e-07,1.232553489308284e-06,1.218583539691402e-05,0.010211447792489026,8.201995281045185e-13,3.2554019115843068e-13,1.6875830431220409e-06,5.4445602019156514e-07
4.16237781472326e-09,0.3022432904026801,76.950000000000003,0.0,0.0,0.0,6.7685607193548818e-05,9.4999908310827177,0.0015070606682358492,0.0088729565164457312,0.00016760704022108423,1.9706851019415433e-06,8.1346200841375282e-10,6.2386307668962988e-06,0.15032267485531778,4.6259055447443173e-06,9.0365449195684984e-15,5.1591713083985529e-07,1.0238123197934844e-05,0.8173491149045734,0.00015155607622151509,1.6562160666118468e-14,5.0615270754871706e-14,6.5207608342384002e-09,0.0,0.00035503923026675312,2.5745712268535177e-06,0.0098117039669561781,0.0098386011385109811,1.0664396161743645e-06,5.467057899009301e-07,1.2732656845659591e-08,0.0011120251345693489,2.4045146617822551e-07,6.1597554545642998e-08,3.2285566187771561e-07,1.4039920209584141e-07,1.2451618942951556e-06,1.2319157412485477e-05,0.010225572185617456,8.2846815521136453e-13,3.2882203803667308e-13,1.6899220278851548e-06,5.4520959897637442e-07
4.20547411645109e-09,0.30224331543808003,76.950000000000003,0.0,0.0,0.0,6.7385289268138393e-05,9.4999909146784844,0.0015058580643151976,0.0088616584806275427,0.00016050435318224452,1.8871732284276487e-06,8.1242615789850196e-10,6.2089243399718376e-06,0.14956147701966033,4.6200149841073309e-06,8.6536025633381008e-15,5.1616067115149553e-07,1.0341363442820101e-05,0.81809753414409259,0.00015156098835732119,1.654107065233854e-14,5.1125030923743389e-14,6.5871638703150122e-09,0.0,0.00035536677530634828,2.4654712015445524e-06,0.0098187313322080482,0.0098458943601691298,1.0672033895643796e-06,5.4709738185387808e-07,1.2744316025663943e-08,0.0011231038576450436,2.4284701754540405e-07,6.2211313413868329e-08,3.233389991568083e-07,1.4179866641416927e-07,1.257753951071206e-06,1.2451024595673542e-05,0.010239654588419522,8.3672606371693703e-13,3.3209963066476245e-13,1.6922540519627287e-06,5.4596093671082836e-07
4.2485704181789194e-09,0.302243339398492,76.950000000000003,0.0,0.0,0.0,6.7086564885016707e-05,9.499990994794441,0.0015046563323904535,0.0088503750495123185,0.00015370265722607486,1.807200353539263e-06,8.1139164906673754e-10,6.1793715145759954e-06,0.14880421400775612,4.6141320532234792e-06,8.2868882285293901e-15,5.1639342887303255e-07,1.0444525900661735e-05,0.81884205921980602,0.00015156588010943286,1.6520007955414958e-14,5.1634407244822886e-14,6.6535166769528921e-09,0.0,0.00035569261613417288,2.3609945135235572e-06,0.0098254526335023532,0.0098528785194668712,1.0679338981027514e-06,5.4747191872149402e-07,1.2755914540805602e-08,0.0011341682155970915,2.4523946314797253e-07,6.2824276561085532e-08,3.2380164630037712e-07,1.4319631636666594e-07,1.2703296808604299e-06,1.2581438427543978e-05,0.010253695218338917,8.4497326747252097e-13,3.3537297454032201e-13,1.6945791514020047e-06,5.4671004500021939e-07
4.291666719906749e-09,0.3022433623296754,76.950000000000003,0.0,0.0,0.0,6.6789418334916133e-05,9.4999910715779237,0.0015034554723176751,0.0088391062007883905,0.00014718919723405755,1.7306165040427402e-06,8.1035847975264739e-10,6.1499714875075676e-06,0.14805086548107246,4.6082567397757817e-06,7.9357142152854743e-15,5.1661588808076776e-07,1.05476109435559e-05,0.81958271026825436,0.00015157075161808655,1.6498972531249164e-14,5.2143401552834157e-14,6.7198195050695239e-09,0.0,0.00035601676156343023,2.260945239329399e-06,0.0098318809596086767,0.0098595667135546999,1.0686325643639578e-06,5.478301298655746e-07,1.2767452704779835e-08,0.0011452182270796183,2.4762880700944787e-07,6.343644501814944e-08,3.2424445868877725e-07,1.4459215430382906e-07,1.2828891048610745e-06,1.2710401167203422e-05,0.010267694291672094,8.5320978031321708e-13,3.386420751545516e-13,1.6968973620598018e-06,5.4745693538858728e-07
4.334763021634579e-09,0.302243384275448,76.950000000000003,0.0,0.0,0.0,6.6493835228079572e-05,9.4999911451700427,0.0015022554839476776,0.0088278519123244012,0.00014095175861276481,1.6572780622101248e-06,8.0932664781220468e-10,6.1207234612373827e-06,0.14730141120584336,4.6023890315711754e-06,7.5994219668188541e-15,5.1682851057325024e-07,1.0650618924558927e-05,0.82031950732079806,0.00015157560302122934,1.6477964336186249e-14,5.2652015588507292e-14,6.7860725928199725e-09,0.0,0.00035633922036115175,2.165135758172545e-06,0.0098380288429668859,0.0098659714845645181,1.0693007504561034e-06,5.4817271364648097e-07,1.2778930829643362e-08,0.0011562539107245707,2.5001505314863555e-07,6.4047819814707719e-08,3.2466825780930714e-07,1.45986182573403e-07,1.2954322442458994e-06,1.2837915808954356e-05,0.010281652023576896,8.6143561605816881e-13,3.4190693799231726e-13,1.6992087196039895e-06,5.4820161935918384e-07
