Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209)
5.7273624073115e-13,0.2830855468738032,76.950000000000003,0.0,0.0,0.0,0.91681389775259836,9.4999993187286442,2.3975565563227862e-05,0.00033336229857117578,0.00033228337205064019,4.0873502781386478e-07,2.2815420618424583e-11,0.024192814631657546,0.011446149107608303,8.5613490987696259e-08,1.4446102261895791e-15,8.9974900129314836e-13,8.8343756105099179e-10,0.046144773346599652,3.1660072499309647e-08,2.4825398645583241e-16,2.9408177571448445e-16,1.4801860598095109e-14,2.5735342691044923e-17,4.652630765010362e-07,7.1430212106971912e-07,2.2863288208175301e-08,2.2865519986372299e-08,1.5835446182953459e-12,5.7252546935674061e-13,4.7104238970895924e-08,1.2863297558337925e-07,1.9472049798713081e-11,3.3493277090166319e-12,3.7999690127323364e-21,1.5964864809693664e-12,1.511318424624644e-11,3.4185582456160355e-21,0.00057104707531729438,8.904395720472818e-18,3.9128289758125449e-18,2.4273443257842048e-05,6.7082980633656701e-06,8.3775599324122695e-05,2.4663639634009909e-05,3.3294645480675169e-07,3.4167221102218432e-21,2.3444773009546808e-14,4.6443672024282806e-16,4.309216973430045e-16,1.0637921237571319e-19,1.1606783133158385e-12,8.3858606064345395e-24,7.0583980535532606e-10,6.4563448655000758e-21,1.8682671928923285e-22,3.7987726567041792e-12,3.5814140322523744e-27,1.0980542172112272e-25,7.4130556915336333e-30,1.7751055248336983e-11,2.6572098424634783e-13,6.190372359466369e-12,1.0619567007495334e-11,4.140025799996002e-16,5.4873896864985354e-13,7.6223499220223316e-16,2.8399430706194349e-16,4.641800478966062e-16,9.1425274717780723e-15,1.303532205625863e-24,2.5357338947817498e-15,2.2278109753704151e-12,5.0574916318780599e-13,7.5708088073236108e-14,2.5481649531304397e-10,5.6793858451219227e-14,1.498214806231953e-07,1.8397914654519907e-08,3.9405209795125772e-13,1.8397905736803871e-08,4.3414406515187958e-13,2.1671174378925264e-24,1.2857469466580735e-24,4.4755781318142378e-28,4.1561863543231942e-26,1.4090475918630474e-15,6.9257604836482701e-25,9.9445510670090272e-19,2.6846601545277883e-16,1.2195484769600667e-16,2.0591474611782131e-17,5.1174580872743932e-16,3.0408382127897892e-18,1.1510184533698659e-21,1.8858710469294511e-22,2.1923097233480034e-20,1.6596602214793078e-23
5.770142990264016e-13,0.2830855468541663,76.950000000000003,0.0,0.0,0.0,0.91622108348135178,9.4999993108087342,2.4146940326453986e-05,0.00033564073710350796,0.00033454661633493726,4.1413913544958419e-07,2.2971243205837048e-11,0.024202436837639403,0.011559687177318602,8.6430048666135352e-08,1.4637102245127524e-15,9.2018149657307279e-13,8.9636014333121659e-10,0.046602633388992162,3.2107845764692357e-08,2.5062176530261157e-16,2.9676000178116388e-16,1.51316066151934e-14,2.632955116850325e-17,4.738266938466445e-07,7.2450954943973347e-07,2.3367451660096103e-08,2.3369737163919684e-08,1.6208187278494098e-12,5.8698176201976975e-13,4.7722087626657599e-08,1.3005043706292711e-07,1.9705165484186901e-11,3.3960733408249967e-12,3.9992638983480349e-21,1.6247233040465092e-12,1.5366066638689217e-11,3.5981449647450804e-21,0.00057672739530419386,9.0627344158396622e-18,3.9821975224191418e-18,2.4650246887554484e-05,6.8104063212393796e-06,8.4274395483603589e-05,2.5049990084476654e-05,3.4111037697643936e-07,3.5961977379131676e-21,2.4017497461901787e-14,4.7894213640390416e-16,4.4461913675002656e-16,1.1066474156183913e-19,1.1820907208938073e-12,8.7921296595855635e-24,7.1597236749259571e-10,6.7091265181980538e-21,1.9592258740485236e-22,3.8697869023741708e-12,3.7853852384164309e-27,1.1526793944175475e-25,7.841633784085645e-30,1.8337433893908545e-11,2.6954439939208798e-13,6.3914885654971301e-12,1.0854150441344389e-11,4.2341840886251028e-16,5.5672708316825812e-13,7.8025010489388972e-16,2.9226247577271651e-16,4.7403325301548425e-16,9.2844532306479615e-15,1.341481912581096e-24,2.5914600995493499e-15,2.2771262948991107e-12,5.2511802215391674e-13,7.7703311315532286e-14,2.5748082509064424e-10,5.9097020446715587e-14,1.5117102318780468e-07,1.8571161724997843e-08,4.0141934271933078e-13,1.8571152685901003e-08,4.4855059369671494e-13,2.2131191561997179e-24,1.3130396738460334e-24,4.6967947181191847e-28,4.4010077724721842e-26,1.4402418836301797e-15,7.0782130630521219e-25,1.0167498387031339e-18,2.7944110018508162e-16,1.2473938587223918e-16,2.1567162920826947e-17,5.2703568589529764e-16,3.1560079066786273e-18,1.1980791700123496e-21,1.9615090684000298e-22,2.2739244809404426e-20,1.6977967481730166e-23
5.812923573216532e-13,0.2830855468344767,76.950000000000003,0.0,0.0,0.0,0.91562866133732623,9.4999993028650067,2.4318204243336162e-05,0.00033791622622227367,0.00033680681619756661,4.1956887582544815e-07,2.3127045753326553e-11,0.024211450932280915,0.011673268249626849,8.7246361601594323e-08,1.482900818011378e-15,9.4089341561517127e-13,9.0937095275564956e-10,0.047060669616488061,3.2558376501119435e-08,2.5298883446959059e-16,2.9943502988394194e-16,1.5466134107934115e-14,2.6932040290052917e-17,4.8247396729206537e-07,7.3478207230150415e-07,2.387879131100441e-08,2.3881131388603548e-08,1.658662728073568e-12,6.0168058842314644e-13,4.8341430644935453e-08,1.3147110407068978e-07,1.9938883088478401e-11,3.4430308619582975e-12,4.2073910944242962e-21,1.6531680185734119e-12,1.562079309999247e-11,3.7857083072424039e-21,0.00058241024855219933,9.2222479548933277e-18,4.0520785235557655e-18,2.5029107193482118e-05,6.9130180667505854e-06,8.4768481505083322e-05,2.5438544379626819e-05,3.4940119795541742e-07,3.7836441756016925e-21,2.4599001447601174e-14,4.9377465477155701e-16,4.586313662757689e-16,1.1508582429161888e-19,1.2037086246978191e-12,9.2145735242921046e-24,7.2617069114645647e-10,6.969622633769132e-21,2.0538313800379456e-22,3.9415095856249116e-12,3.9992209986110252e-27,1.2095263787146465e-25,8.2911241515337963e-30,1.8938126942870011e-11,2.7339269318461948e-13,6.5973898455615895e-12,1.1092088102624865e-11,4.3297303832227257e-16,5.6476969089549487e-13,7.9854262499482456e-16,3.0070532989223579e-16,4.8401626304873353e-16,9.4274299478180007e-15,1.3802333745052519e-24,2.6479786975840112e-15,2.3271481344876663e-12,5.4505472646356754e-13,7.9734259080292372e-14,2.6014660589839611e-10,6.1473780372424594e-14,1.5252087979802331e-07,1.8743465010775414e-08,4.0885644948474328e-13,1.8743455850562554e-08,4.6331185299667677e-13,2.2597268963070307e-24,1.3406919523998544e-24,4.9270194674451322e-28,4.6582287257977242e-26,1.4718822966967127e-15,7.2328218339962331e-25,1.0393676008230921e-18,2.9077120340638409e-16,1.2756570026799711e-16,2.258056595728646e-17,5.4266317500612516e-16,3.2746290163138415e-18,1.2466731617007419e-21,2.0395566847864972e-22,2.3579301856831178e-20,1.7365027431237581e-23
5.855704156169047e-13,0.2830855468147351,76.950000000000003,0.0,0.0,0.0,0.91503663091682286,9.4999992948976981,2.4489357387196113e-05,0.00034018876980539234,0.00033906397576199319,4.2502407644407173e-07,2.3282474165133975e-11,0.024219871741613695,0.011786889490527889,8.8062409847231285e-08,1.5021813970190185e-15,9.6188580123889931e-13,9.2246986755410692e-10,0.047518870608900858,3.3011657006930309e-08,2.5535513611660738e-16,3.0210679667365768e-16,1.5805475079331142e-14,2.754284202375612e-17,4.9120490991731971e-07,7.4511954356428385e-07,2.4397352746954826e-08,2.4399748252686709e-08,1.697080561475681e-12,6.1662388904766762e-13,4.8962230310637659e-08,1.328949460697918e-07,2.017319611904448e-11,3.4901984113905639e-12,4.4246690500542347e-21,1.6818191030593207e-12,1.5877354345201409e-11,3.9815367793892902e-21,0.00058809549557630673,9.3829277612400995e-18,4.1224682328468443e-18,2.5410000591155633e-05,7.0161261762177524e-06,8.525787383856535e-05,2.5829279716055517e-05,3.5781962761627294e-07,3.9793496742099825e-21,2.5189330431738864e-14,5.0893870703164557e-16,4.7296274588079446e-16,1.1964555004519428e-19,1.2255318590722849e-12,9.6536934373150911e-24,7.3643464537525609e-10,7.2380002520336195e-21,2.1521979468745973e-22,4.0139407015778771e-12,4.2233113101434191e-27,1.2686648527021313e-25,8.7623527309306299e-30,1.9553355545240205e-11,2.7726581611756348e-13,6.8081466193714866e-12,1.133340167270356e-11,4.4266739677743918e-16,5.7286672687874254e-13,8.1711451022835379e-16,3.0932515023592549e-16,4.9412969737276695e-16,9.5714564259946773e-15,1.4197970592927269e-24,2.7052947752761433e-15,2.3778810670302959e-12,5.6557057480443278e-13,8.1801256579260175e-14,2.6281376079547757e-10,6.3925839563429144e-14,1.5387102669700309e-07,1.8914813069451068e-08,4.1636331991627287e-13,1.8914803788409457e-08,4.7843343978263063e-13,2.3069435499099091e-24,1.3687054979547804e-24,5.1665391311840025e-28,4.9283722198606039e-26,1.5039716644290869e-15,7.3896001412906263e-25,1.0623104753829753e-18,3.0246470715142764e-16,1.3043409090430018e-16,2.3632802109764909e-17,5.5863311250816432e-16,3.3967776586271627e-18,1.2968375276931881e-21,2.1200706542287153e-22,2.4443779023524266e-20,1.7757820740854602e-23
5.898484739121563e-13,0.2830855467949422,76.950000000000003,0.0,0.0,0.0,0.91444499182018901,9.4999992869070482,2.4660399831273675e-05,0.00034245837172299258,0.00034131809914435745,4.3050456569216588e-07,2.3438087529200978e-11,0.024227713706451572,0.01190054814088917,8.8878174032042045e-08,1.5215513549934276e-15,9.8315968108767069e-13,9.356567661641676e-10,0.047977225247709442,3.3467679598570257e-08,2.5772061407341104e-16,3.0477524086980549e-16,1.6149661475644336e-14,2.816198787290696e-17,5.0001953250380143e-07,7.5552181747392113e-07,2.492318144245645e-08,2.4925633236872118e-08,1.7360761609207264e-12,6.3181360006843927e-13,4.9584449608467478e-08,1.3432193323178982e-07,2.040809823649772e-11,3.5375741518512163e-12,4.6514260672569816e-21,1.7106750405970683e-12,1.6135741114492846e-11,4.1859278578050448e-21,0.00059378300059338403,9.5447652830535946e-18,4.1933629149632087e-18,2.5792903601126547e-05,7.1197235630738704e-06,8.5742589649503249e-05,2.6222173385000555e-05,3.6636636754538521e-07,4.1836114448808332e-21,2.5788529279880799e-14,5.2443874254309155e-16,4.876176536761251e-16,1.243470547619705e-19,1.2475602500573632e-12,1.0110002845102908e-23,7.4676409947517445e-10,7.5144286831817785e-21,2.2544426479366809e-22,4.0870802172230596e-12,4.4580594590366751e-27,1.3301661843644913e-25,9.256173082701615e-30,2.0183342189507442e-11,2.8116371877449474e-13,7.0238296558184484e-12,1.1578112785753901e-11,4.525024106085145e-16,5.8101812629167212e-13,8.3596771407055607e-16,3.1812422907522941e-16,5.0437417102374186e-16,9.7165314660462069e-15,1.4601834874129315e-24,2.763413407856688e-15,2.4293296553856376e-12,5.8667698303936146e-13,8.3904628626041038e-14,2.6548221486900663e-10,6.6454925277189364e-14,1.5522144075022295e-07,1.9085195007558321e-08,4.2393985403191173e-13,1.9085185605997256e-08,4.9392098859797982e-13,2.354771988440445e-24,1.39708201412427e-24,5.4156477067703678e-28,5.2119809283092708e-26,1.5365128123752954e-15,7.5485612929695134e-25,1.0855805389616449e-18,3.1453012762403169e-16,1.3334485758380294e-16,2.4725014876874264e-17,5.749503695665685e-16,3.5225311364935847e-18,1.3486100110291695e-21,2.2031086868317886e-22,2.5333194497821952e-20,1.8156386008744755e-23
5.941265322074079e-13,0.283085546775099,76.950000000000003,0.0,0.0,0.0,0.91385374365302652,9.4999992788932879,2.4831331648701083e-05,0.00034472503583745967,0.00034356919045113902,4.3601017312214378e-07,2.359312853831e-11,0.024234990767828091,0.012014241538716689,8.9693635531471413e-08,1.541010089513112e-15,1.0047160626868705e-12,9.4893152729518985e-10,0.048435722805768917,3.3926436616405995e-08,2.6008521433402324e-16,3.0744030381484266e-16,1.6498725168124767e-14,2.8789508731678802e-17,5.0891784285220084e-07,7.6598874871903314e-07,2.54563227246581e-08,2.5458831674483461e-08,1.7756534465356313e-12,6.4725165195447212e-13,5.0208052440007595e-08,1.3575203664746379e-07,2.0643583300279018e-11,3.585156277263532e-12,4.8880036640055157e-21,1.7397343207674596e-12,1.6395944183328043e-11,4.3991910542505322e-21,0.00059947263262259969,9.7077520034520218e-18,4.2647588502437464e-18,2.6177792886328276e-05,7.2238031907973715e-06,8.6222647018234484e-05,2.6617202806399281e-05,3.7504210840191891e-07,4.3967387201746146e-21,2.6396642068555261e-14,5.4027923378891147e-16,5.0260049152342001e-16,1.29193536059172e-19,1.2697936129053757e-12,1.0584031533779785e-23,7.5715892305629903e-10,7.7990802473207285e-21,2.3606863558145182e-22,4.1609280629415899e-12,4.7038866618553338e-27,1.3941039982480679e-25,9.7734760648143378e-30,2.0828311119315105e-11,2.8508635185771388e-13,7.2445101802741019e-12,1.1826243013578765e-11,4.6247900352898046e-16,5.89223824474452e-13,8.5510418438448839e-16,3.271048737499359e-16,5.1475029331721718e-16,9.8626538664904418e-15,1.501403248488198e-24,2.8223396558085174e-15,2.4814984491496908e-12,6.0838552132013815e-13,8.6044699497791273e-14,2.6815189583712292e-10,6.9062799167766006e-14,1.5657209963060914e-07,1.9254600645677795e-08,4.315859496704466e-13,1.9254591123928029e-08,5.0978018369724401e-13,2.403215056622733e-24,1.4258231886753993e-24,5.6746488962954806e-28,5.5096241084628739e-26,1.5695085557569213e-15,7.7097185485457692e-25,1.1091798605520014e-18,3.2697615926031786e-16,1.3629829981690686e-16,2.5858381281680714e-17,5.9161986322058249e-16,3.6519683306354574e-18,1.4020292119673623e-21,2.2887297599000268e-22,2.6248076492945489e-20,1.8560761738772237e-23
5.984045905026594e-13,0.28308554675520636,76.950000000000003,0.0,0.0,0.0,0.91326288602330485,9.4999992708566463,2.5002152912560505e-05,0.00034698876600584898,0.00034581725378427024,4.4154072883506052e-07,2.3747923480086769e-11,0.024241716642170591,0.012127967065670304,9.0508776055569055e-08,1.5605570000950548e-15,1.0265559443420278e-12,9.6229402978844831e-10,0.048894352731818032,3.4387920412130145e-08,2.6244888386290015e-16,3.1010192826493155e-16,1.6852697992489245e-14,2.9425435210527538e-17,5.1789984742567283e-07,7.765201921958702e-07,2.5996821850984548e-08,2.5999388829111379e-08,1.8158163324214838e-12,6.6293997245133697e-13,5.0833003130941652e-08,1.3718522782147206e-07,2.0879645259350653e-11,3.6329429960676086e-12,5.1347499199445309e-21,1.7689954367873149e-12,1.6657954346948221e-11,4.6216418586310838e-21,0.00060516426284066725,9.8718794253447283e-18,4.3366523278472878e-18,2.6564645181825725e-05,7.3283580478735501e-06,8.6698064418529026e-05,2.7014345465882151e-05,3.8384753569938832e-07,4.6190467038430446e-21,2.7013712504950686e-14,5.564646639009665e-16,5.1791567222614362e-16,1.3418822112744364e-19,1.2922317580039737e-12,1.1076317291424072e-23,7.6761898587687246e-10,8.0921287016398912e-21,2.4710518063322587e-22,4.2354841525133871e-12,4.9612231028762509e-27,1.4605530204396275e-25,1.0315171084860722e-29,2.1488487391894694e-11,2.8903366612555603e-13,7.4702596278745188e-12,1.2077813898438398e-11,4.7259809798908052e-16,5.9748375684523919e-13,8.745258663746762e-16,3.3626939864425389e-16,5.2525867087911549e-16,1.0009822424834501e-14,1.5434669644697706e-24,2.8820785726291949e-15,2.5343919916368841e-12,6.3070783214925226e-13,8.8221793204208473e-14,2.7082273260034577e-10,7.1751239359939379e-14,1.5792298137401969e-07,1.9423020127880665e-08,4.3930150376275233e-13,1.9423010486294077e-08,5.2601673254334671e-13,2.4522755866238168e-24,1.4549307019256685e-24,5.9438511641348163e-28,5.8218844133478595e-26,1.6029617049124929e-15,7.8730851446592545e-25,1.1331105055593673e-18,3.3981158210200947e-16,1.3929471698156298e-16,2.7034094664450453e-17,6.086465322284632e-16,3.7851688827213136e-18,1.4571341450658924e-21,2.3769934626980453e-22,2.7188958047124353e-20,1.8970986381599257e-23
6.02682648797911e-13,0.28308554673526504,76.950000000000003,0.0,0.0,0.0,0.9126724185414159,9.4999992627973509,2.5172863695882726e-05,0.00034924956608096134,0.00034806229324102082,4.4709606349483748e-07,2.3902699438674316e-11,0.024247904816201832,0.012241722148054544,9.1323577656524337e-08,1.5801914882456562e-15,1.0486803150738707e-12,9.7574415262365794e-10,0.04935310465447118,3.4852123349056596e-08,2.6481157061659037e-16,3.1276005826531732e-16,1.7211611747983332e-14,3.006979763133161e-17,5.2696555131962256e-07,7.871160030138045e-07,2.6544724007302352e-08,2.6547349892779028e-08,1.8565687264950947e-12,6.7888048650791864e-13,5.1459266441528308e-08,1.3862147868196361e-07,2.1116278154243995e-11,3.6809325315854094e-12,5.3920197298031231e-21,1.7984568856427212e-12,1.6921762421278511e-11,4.8536019688653072e-21,0.00061085776463077278,1.0037139072169206e-17,4.4090396460780309e-18,2.6953437297029585e-05,7.4333811485404185e-06,8.7168860725264082e-05,2.7413578916820345e-05,3.9278332967222155e-07,4.850856800479751e-21,2.7639783917616719e-14,5.7299952692162338e-16,5.3356761979637739e-16,1.3933436753618997e-19,1.3148744907667489e-12,1.158740613810729e-23,7.7814415784716545e-10,8.3937492776454072e-21,2.5856636523130648e-22,4.3107483827299889e-12,5.2305082060191533e-27,1.5295891089737267e-25,1.088218663394113e-29,2.2164096898275161e-11,2.9300561239385474e-13,7.7011496486015926e-12,1.2332846952270992e-11,4.8286061514249531e-16,6.0579785890217629e-13,8.9423470251698544e-16,3.4562012536606416e-16,5.3589990757618011e-16,1.0158035937555182e-14,1.5863852904603923e-24,2.9426352046467206e-15,2.588014819714391e-12,6.5365563223434338e-13,9.0436233479565389e-14,2.7349465526841185e-10,7.4522040895962852e-14,1.5927406438748604e-07,1.9590443929250519e-08,4.4708641236876976e-13,1.9590434168199867e-08,5.4263636639605312e-13,2.5019563977288974e-24,1.4844062265497752e-24,6.2235678745717774e-28,6.1493583581348582e-26,1.6368750651692714e-15,8.0386742944798674e-25,1.1573745357072614e-18,3.5304526413742512e-16,1.4233440832425895e-16,2.8253365144176288e-17,6.2603533763970723e-16,3.9222132164074129e-18,1.5139642507019179e-21,2.467960013432456e-22,2.8156377156327356e-20,1.9387098330888708e-23
6.069607070931626e-13,0.2830855467152757,76.950000000000003,0.0,0.0,0.0,0.91208234082162343,9.4999992547156271,2.534346407161603e-05,0.00035150743990912593,0.00035030431291115457,4.5267600867122604e-07,2.4057152200232373e-11,0.024253568409491139,0.012355504283532456,9.2138022933189342e-08,1.5999129586731644e-15,1.0710901488761567e-12,9.8928177500179836e-10,0.04981196848984995,3.5319037809214225e-08,2.6717322413671418e-16,3.1541463974366575e-16,1.7575498175102653e-14,3.0722625854912523e-17,5.3611495744378818e-07,7.9777603662475563e-07,2.7100074264225461e-08,2.7102759942242048e-08,1.897914526713075e-12,6.950751145633666e-13,5.2086807829459902e-08,1.4006076183390217e-07,2.135347617189438e-11,3.7291231310462548e-12,5.6601790447107545e-21,1.8281171705191122e-12,1.7187359256147975e-11,5.0954031551655404e-21,0.00061655301490270618,1.0203522501165565e-17,4.4819171182891644e-18,2.7344146162176676e-05,7.538865548814234e-06,8.7635055450095548e-05,2.7814880822783098e-05,4.0185016205943082e-07,5.092500475298559e-21,2.8274899026278718e-14,5.898883343976349e-16,5.4956077622718689e-16,1.4463528187922885e-19,1.3377216086531224e-12,1.2117857421103944e-23,7.8873430912221702e-10,8.7041195842139259e-21,2.7046496508068773e-22,4.3867206231941945e-12,5.512196402665471e-27,1.601289956042619e-25,1.1475482246631671e-29,2.2855366868194537e-11,2.9700214157101792e-13,7.937252236929804e-12,1.2591363638169877e-11,4.9326747405432034e-16,6.141660662720431e-13,9.1423263089180586e-16,3.5515938713647549e-16,5.466746028354511e-16,1.0307293199494257e-14,1.6301689348592219e-24,3.0040145866399409e-15,2.6423714598638091e-12,6.7724075762453768e-13,9.2688343611310223e-14,2.7616759588382928e-10,7.7377026112889252e-14,1.6062532767132757e-07,1.9756863054472023e-08,4.5494057013177644e-13,1.9756853174350445e-08,5.5964485476449207e-13,2.5522602884953957e-24,1.5142514229244161e-24,6.5141203271032269e-28,6.4926650021392408e-26,1.6712514337842605e-15,8.2064991733964952e-25,1.1819740067898521e-18,3.6668621531546236e-16,1.4541767287700555e-16,2.9517429977565847e-17,6.4379127640939804e-16,4.0631830184271613e-18,1.5725596572623888e-21,2.5616906463930038e-22,2.9150879821905042e-20,1.980913590044854e-23
6.112387653884142e-13,0.2830855466952392,76.950000000000003,0.0,0.0,0.0,0.91149265248280542,9.4999992466116971,2.5513954112609006e-05,0.00035376239132761119,0.00035254331687532478,4.5828039703301667e-07,2.4211550193974095e-11,0.024258720104759487,0.012469311054670206,9.2952095134146353e-08,1.6197208199698561e-15,1.093786401302758e-12,1.0029067763884057e-09,0.050270934496154995,3.5788656197391579e-08,2.6953379584902646e-16,3.1806562087643162e-16,1.7944388942866016e-14,3.1383949186334191e-17,5.4534806610910004e-07,8.0850014889506138e-07,2.7662917552213764e-08,2.7665663914083837e-08,1.9398576189208696e-12,7.115257715544474e-13,5.2715593591962104e-08,1.4150305068755326e-07,2.1591233673565445e-11,3.7775130705396623e-12,5.9396074767500686e-21,1.8579748025805765e-12,1.7454735744661677e-11,5.3473896365378454e-21,0.00062224989476174501,1.0371021313211866e-17,4.5552810772273656e-18,2.7736748858145094e-05,7.6448043565447542e-06,8.8096668847359867e-05,2.8218228985091146e-05,4.1104869429368336e-07,5.344321627692943e-21,2.8919099813730474e-14,6.071356189201672e-16,5.6589960513143661e-16,1.5009433069565408e-19,1.3607728996439597e-12,1.2668246929445153e-23,7.9938931015441611e-10,9.0234201327798338e-21,2.8281413909163102e-22,4.4634007110384685e-12,5.8067608052889698e-27,1.6757355191678636e-25,1.2096056167983169e-29,2.3562526144884605e-11,3.010232046779134e-13,8.1786398009740903e-12,1.2853385359803925e-11,5.0381959124870296e-16,6.2258831473740361e-13,9.3452158423211861e-16,3.6488953122589984e-16,5.5758335069965846e-16,1.0457593003588637e-14,1.6748286705417123e-24,3.0662217393372811e-15,2.697466425932038e-12,7.0147518889747076e-13,9.4978446332492595e-14,2.78841488788743e-10,8.0318050701862424e-14,1.6197675093181972e-07,1.9922269140134273e-08,4.6286386994427485e-13,1.9922259141354712e-08,5.7704801340328104e-13,2.6031900323429493e-24,1.5444679365124005e-24,6.8158396193882291e-28,6.8524515077661066e-26,1.7060935982038645e-15,8.3765729109250715e-25,1.2069109673929897e-18,3.8074361928827405e-16,1.4854480940434046e-16,3.0827559811820579e-17,6.6191938916617218e-16,4.2081615238172522e-18,1.6329613372604949e-21,2.6582478421053923e-22,3.0173021850022643e-20,2.0237137318506542e-23
