Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844)
9.172844272038746e-09,0.1988243037525752,76.950000000000003,0.0,0.0,0.0,0.97680751661868626,9.4981007961980719,0.00073548676457880666,0.0091750841436229347,0.0072154817748054925,0.0018246695038361908,4.4423639480045885e-09,1.9838017421630125e-07,0.0013727844701473901,2.8976346120862001e-05,2.3996980733797921e-11,4.5368579008420538e-05,3.6207992868576303e-05,0.0019897455807869726,0.00059633269256717503,2.5901998017292424e-13,4.1523475540311131e-14,1.0876445671122346e-09,2.9520183581935915e-12,1.3819423489317375e-07,4.9019843853856501e-06,0.00014297769524761276,0.00014310574187969581,6.3186597295417659e-08,3.9555073355516311e-08,1.1615843906323769e-16,2.4713521705535222e-06,2.1732906929504176e-09,6.7475196511953911e-10,3.8521927576039444e-09,3.1049731966677172e-08,5.9211343187687437e-11,4.4119708403678646e-09,2.1400547964101884e-05,4.2270071710416995e-13,1.2669035351678709e-13,1.1592361944386189e-09,1.5983456259961357e-10,6.0186046563526337e-12,9.175280577913546e-09,3.208047008877813e-08,4.3883171180584814e-09,4.5156467812551242e-10,3.9640730132490019e-08,2.2309191953749705e-08,1.7978018681072584e-08,7.1838141292258804e-13,2.7934124564696316e-09,9.9875105312159668e-11,5.0529507928442432e-09,1.0931951168224515e-09,3.1801869297065226e-12,2.8190075509475936e-10,2.0373212588384896e-10,3.1277817883097545e-11,8.6726975434841596e-11,3.275080511630911e-15,1.2127919532271265e-14,1.858849489827761e-09,9.9175739458458073e-13,3.0880070950813705e-11,1.46406457765205e-12,3.7807309604659648e-12,7.6890635807184817e-12,1.1511997046289605e-14,8.0010088986012487e-19,5.2847469216751081e-14
9.378664059567165e-09,0.19882422195828717,76.950000000000003,0.0,0.0,0.0,0.97628730327197766,9.4980583340904428,0.00075164764686365014,0.0093734486453614582,0.0073680007029215296,0.0018634450722579004,4.5383890395205859e-09,1.9827946872275344e-07,0.0014031931071099184,2.9602764697770863e-05,2.4506934218565121e-11,4.8417807946601855e-05,3.865236520710848e-05,0.0020338845239037165,0.00062287358727512146,2.6461954496641031e-13,4.423527340321567e-14,1.162677799608449e-09,3.151264177936259e-12,1.4161639189671697e-07,5.0075299157898278e-06,0.0001494542681078918,0.00014958991385310695,6.6048588560351548e-08,4.1346799483268194e-08,1.187353234631604e-16,2.5811061111507638e-06,2.2697999044171454e-09,7.0481678505478159e-10,4.2882059419584739e-09,3.2609668308490404e-08,6.2403850279552356e-11,4.9320095434912744e-09,2.1875704231271669e-05,4.4393538352039832e-13,1.3305472911594246e-13,1.1664868495237419e-09,1.6183743268262656e-10,6.0185539810334727e-12,9.3674704769170004e-09,3.2815742866809887e-08,4.9049631003267038e-09,4.7803099250793068e-10,4.3149749179993226e-08,2.4061713034394244e-08,1.9827283227961845e-08,7.5030674820873938e-13,3.0858025471353753e-09,1.0267109953559522e-10,5.6378206940681701e-09,1.2203486974249078e-09,3.2692578478906047e-12,3.1815098348738054e-10,2.3497738560652407e-10,3.6142733873189657e-11,9.0738422969934818e-11,3.3667666051351799e-15,1.2407097258461842e-14,1.9521131124436113e-09,1.04151351078568e-12,3.3642756460590735e-11,1.5375164987763389e-12,3.970604333111721e-12,8.3802337133580899e-12,1.2525788411107506e-14,8.4028302763055751e-19,5.757657494498143e-14
9.584483847095583e-09,0.19882414044661118,76.950000000000003,0.0,0.0,0.0,0.97576716190768542,9.4980158582218284,0.00076779361669270408,0.0095714346121673673,0.0075200696645172319,0.001902105473730557,4.6342300616101574e-09,1.9817877509194492e-07,0.0014335844012184438,3.0227982555906046e-05,2.5015373095312202e-11,5.1596727261701014e-05,4.1201674318454435e-05,0.0020780011663398398,0.00064996730119467846,2.7020837651727511e-13,4.7061449934912962e-14,1.2410049695562852e-09,3.3590371293890015e-12,1.4503686000641609e-07,5.1127656888065342e-06,0.00015606839921035825,0.00015621200752869479,6.8971349465479543e-08,4.3176572309204295e-08,1.2131090592336961e-16,2.693131819229446e-06,2.3683061514840146e-09,7.3550665425006323e-10,4.7617557692874446e-09,3.4207147685758867e-08,6.5688238728371173e-11,5.4996380877374412e-09,2.2350655707381757e-05,4.6568097114238611e-13,1.3957223605034847e-13,1.1737343967731645e-09,1.6383944128305263e-10,6.018503612117836e-12,9.5596698263913892e-09,3.3551052409849475e-08,5.4688044238906054e-09,5.0534020730179933e-10,4.6878243896299784e-08,2.5904689604707415e-08,2.1816272689114238e-08,7.82894018481331e-13,3.4006824866934853e-09,1.0548808003255579e-10,6.2751261106957882e-09,1.3586522896215139e-09,3.3589975081544231e-12,3.5796660090127212e-10,2.701236328706969e-10,4.162366595756295e-11,9.4840412560973378e-11,3.4591408817742411e-15,1.2686288903866728e-14,2.0479449828120271e-09,1.0926395133223401e-12,3.6594635558729336e-11,1.6129907077412406e-12,4.1657102724595439e-12,9.1189268260123366e-12,1.3608246123698609e-14,8.8157251242138488e-19,6.2629602635889823e-14
9.790303634624001e-09,0.1988240592127975,76.950000000000003,0.0,0.0,0.0,0.97524709642661855,9.4979733669068782,0.00078392468099009198,0.0097690391826909667,0.0076716860602163211,0.0019406500516848922,4.7298856295715513e-09,1.9807809411575892e-07,0.0014639583554188981,3.0851990661850377e-05,2.5522288729226035e-11,5.4907675488974652e-05,4.3857878979116425e-05,0.0021220955130563982,0.00067761215093266672,2.7578639407567063e-13,5.0004136085330959e-14,1.3226891887471403e-09,3.5754928469510201e-12,1.4845563218114022e-07,5.2176898952475991e-06,0.00016281966531456174,0.000162971616350002,7.1954692187103761e-08,4.5044274243594021e-08,1.2388518673347878e-16,2.8074215246759252e-06,2.4688025754973456e-09,7.6681943160858855e-10,5.2750783362478306e-09,3.5842051233328094e-08,6.9064666274108278e-11,6.1180035742566331e-09,2.2825403909917756e-05,4.8793585530679132e-13,1.4624238738204119e-13,1.1809788627611269e-09,1.6584059508538536e-10,6.0184535766792765e-12,9.7518787759144821e-09,3.4286399290419558e-08,6.0829525942744762e-09,5.3349481901420353e-10,5.0834265039587149e-08,2.784031915851398e-08,2.3951762465541066e-08,8.1614102626477438e-13,3.7391636862079376e-09,1.0832594579707064e-10,6.9682434321071765e-09,1.5087660086625418e-09,3.4494026924658053e-12,4.0159047524151823e-10,3.0954986310475675e-10,4.778132157558596e-11,9.9032932901171097e-11,3.5522000293618833e-15,1.2965494684591425e-14,2.1463633365430782e-09,1.1451451146183159e-12,3.9745361888836318e-11,1.6905015425018683e-12,4.3660859004330711e-12,9.907573784541495e-12,1.476285598079045e-14,9.2397720019575631e-19,6.8023082551457139e-14
9.99612342215242e-09,0.19882397825212533,76.950000000000003,0.0,0.0,0.0,0.97472711070803886,9.4979308584752307,0.000800040846742792,0.0099662595224445146,0.007822847325259806,0.0019790781583641564,4.8253543716827074e-09,1.9797742658172559e-07,0.0014943149727784453,3.1474780066856965e-05,2.6027672601390568e-11,5.8352967054097628e-05,4.6622921244625637e-05,0.0021661675691743657,0.00070580644690017703,2.8135351764861807e-13,5.3065444553752204e-14,1.4077930370540437e-09,3.8007853804635418e-12,1.5187270283111389e-07,5.3223007498029185e-06,0.00016970764016686823,0.00016986833140855733,7.499842757010714e-08,4.6949786863121754e-08,1.2645816619243743e-16,2.9239674079314935e-06,2.5712822743383131e-09,7.9875296218118368e-10,5.8304830767636405e-09,3.7514258817460854e-08,7.253326686786202e-11,6.7903834279757137e-09,2.3299950383313868e-05,5.1069839408470787e-13,1.5306469099829394e-13,1.188220274470735e-09,1.6784090088749404e-10,6.0184039017402169e-12,9.9440974796999464e-09,3.5021784098844859e-08,6.7506471231900783e-09,5.6249705413544208e-10,5.5025933185983766e-08,2.9870782573856848e-08,2.6240665486777247e-08,8.5004556219934717e-13,4.1023806768585039e-09,1.1118459550811598e-10,7.7206823841305861e-09,1.6713694385953209e-09,3.5404701727492911e-12,4.4927433297310606e-10,3.5366156154788511e-10,5.4680714125001787e-11,1.0331597275788e-10,3.6459407253806255e-15,1.3244714823497952e-14,2.2473862945335989e-09,1.1990399656787992e-12,4.3104977422949133e-11,1.7700632503444128e-12,4.5717681043081632e-12,1.0748703250242653e-11,1.5993244037583258e-14,9.6750489725925714e-19,7.3774209911641492e-14
9.999999999999999e-09,0.1988238975599019,76.950000000000003,0.0,0.0,0.0,0.97471731766290104,9.497930057661792,0.00080034424885807242,0.0099699704264934932,0.0078256900366171413,0.0019798008230304579,4.8271507065366029e-09,1.9797553066127308e-07,0.0014948865677609543,3.1486498440231299e-05,2.6037176662321309e-11,5.8419162308204377e-05,4.6676057038019366e-05,0.0021669974444068207,0.0007063427421581457,2.8145826835909017e-13,5.312425544312073e-14,1.4094291644471467e-09,3.8051144981491324e-12,1.5193704637252771e-07,5.3242680580562455e-06,0.00016983868283049084,0.0001699995426214292,7.5056333993013475e-08,4.6986038859542122e-08,1.265066153031662e-16,2.9261841250189968e-06,2.5732314449367574e-09,7.9936036636869935e-10,5.8413630617558072e-09,3.7546111682362354e-08,7.2599482455862736e-11,6.8035876400144421e-09,2.3308886453425249e-05,5.1113198247074026e-13,1.5319464449896669e-13,1.1883566359996381e-09,1.6787856818747877e-10,6.0184029697550194e-12,9.9477179782448689e-09,3.5035635304281382e-08,6.7637583410975449e-09,5.6305145177308933e-10,5.5107196224173498e-08,2.990994988820597e-08,2.6285293816770701e-08,8.5069044241648694e-13,4.1094665730946275e-09,1.1123863641146162e-10,7.7354469297857643e-09,1.674556362530087e-09,3.542191745688288e-12,4.5021307274098261e-10,3.5454010491592081e-10,5.4818221202844046e-11,1.0339751146890415e-10,3.6477128319583903e-15,1.324997402270091e-14,2.2493141504243292e-09,1.2000684568517562e-12,4.3170326200218226e-11,1.7715815497112113e-12,4.5756932432645346e-12,1.07650661457162e-11,1.601716936310843e-14,9.6833555862022987e-19,7.3886077254258056e-14
1.0201943209680838e-08,0.1988238975599019,76.950000000000003,0.0,0.0,0.0,0.97420720860949095,9.4978883312715539,0.00081614212100024949,0.010163092823914322,0.0079735509295827105,0.0020173891548433001,4.9206349292563237e-09,1.978767732729878e-07,0.0015246542564848087,3.2096341907208463e-05,2.6531516309039091e-11,6.1934892187060118e-05,4.9498726369925836e-05,0.0022102173399738928,0.00073454849341448962,2.8690966800321872e-13,5.6247469702425095e-14,1.4963785598057281e-09,4.0350671885186625e-12,1.5528806753852172e-07,5.4265964910955639e-06,0.00017673189452300245,0.00017690174147516046,7.8102365137878614e-08,4.8892990917100621e-08,1.2902984460848821e-16,3.0427616005923678e-06,2.675738302949384e-09,8.3130507736612458e-10,6.4303529354971899e-09,3.9223649109569712e-08,7.6094151774128858e-11,7.520187539557245e-09,2.3774296698612198e-05,5.3396692928521122e-13,1.6003864991239557e-13,1.1954586592888924e-09,1.6984036559919555e-10,6.0183546142725466e-12,1.0136326096608011e-08,3.5757207443290475e-08,7.4752575764356412e-09,5.9234888183179612e-10,5.9461434838758817e-08,3.1998243741531064e-08,2.8690029757750791e-08,8.8460540531200049e-13,4.4914907014245303e-09,1.1406392753657718e-10,8.536087810756656e-09,1.8471614750365565e-09,3.6321967111078594e-12,5.0127873642305816e-10,4.0289182231150797e-10,6.2391347849457038e-11,1.0768952097478874e-10,3.7403596372100064e-15,1.3523949550219536e-14,2.3510318626455473e-09,1.2543336559180246e-12,4.6683927517767222e-11,1.8516899876316455e-12,4.7827935360532887e-12,1.1644945478456363e-11,1.7303182046272019e-14,1.0121633601203169e-18,7.9900870678596919e-14
1.0407762997209257e-08,0.19882381713146374,76.950000000000003,0.0,0.0,0.0,0.97368739396663206,9.4978457836556451,0.00083222851087398641,0.010359536306668752,0.0081237943778854679,0.002055582411046801,5.0157259566929098e-09,1.9777613496826609e-07,0.001554976209845581,3.2716667404563238e-05,2.7033811565788623e-11,6.5655716840025213e-05,5.2487202732427208e-05,0.0022542448308935118,0.00076383658880098708,2.9245476666974866e-13,5.9552287473078302e-14,1.5885072652461587e-09,4.2784891321124985e-12,1.5870172283188917e-07,5.5305753817331998e-06,0.00018389199617087568,0.00018407143303123647,8.1266313102365975e-08,5.0873766333765982e-08,1.3160022229912016e-16,3.1637961860221533e-06,2.7821636738717701e-09,8.6447359510682211e-10,7.0771445015442891e-09,4.0970099649977843e-08,7.9747410618335538e-11,8.3109603738916352e-09,2.4248444453120966e-05,5.577397873231464e-13,1.6716376252373943e-13,1.2026940450011858e-09,1.7183899624081982e-10,6.0183057411980083e-12,1.0328564790155526e-08,3.6492669949797683e-08,8.26028558685511e-09,6.2305202600386676e-10,6.4149018582888859e-08,3.4224849221759636e-08,3.1307035879725863e-08,9.1981832329366176e-13,4.9076733012400605e-09,1.1696383995233299e-10,9.4182414031302462e-09,2.0368601558887534e-09,3.7245790600485696e-12,5.5787305333142949e-10,4.5770248005938212e-10,7.0987404881864934e-11,1.1215356647412541e-10,3.835453422358899e-15,1.3803199101174403e-14,2.4573179313939168e-09,1.311035712991981e-12,5.0493076418846112e-11,1.935395819555954e-12,4.9991986116893908e-12,1.2599036231273209e-11,1.8696593056388159e-14,1.0579602953547412e-18,8.6421668108407565e-14
1.0613582784737675e-08,0.19882373696217606,76.950000000000003,0.0,0.0,0.0,0.97316767059306963,9.4978032140024613,0.00084830002353720709,0.010555587217462119,0.0082735752097000039,0.0020936573057651342,5.1106261215318813e-09,1.9767551244182568e-07,0.0015852808362875376,3.3335747866288752e-05,2.7534550201856633e-11,6.951768260913456e-05,5.5590241757725277e-05,0.0022982500475292882,0.00079366902549504899,2.9798873594463878e-13,6.2981955306333024e-14,1.6842401220793808e-09,4.5312004686338736e-12,1.6211366600275336e-07,5.634235708355823e-06,0.00019118750995369347,0.00019137699030025553,8.4490078374254284e-08,5.2891992226647818e-08,1.341692995910197e-16,3.2870631999749555e-06,2.8905513577923232e-09,8.9825632008779809e-10,7.7733881033275317e-09,4.2753486903371764e-08,8.3493112382466615e-11,9.1663830449706075e-09,2.4722395270071548e-05,5.8201527997381398e-13,1.7443952284401496e-13,1.2099264597867215e-09,1.7383679994176882e-10,6.018257309388514e-12,1.0520813728525339e-08,3.7228172262317405e-08,9.1093668322320589e-09,6.546079767433747e-10,6.9096991285486294e-08,3.6552727926585989e-08,3.4098994547571587e-08,9.556820727824754e-13,5.3521298990194301e-09,1.1988423053143958e-10,1.0371063375682461e-08,2.2412024806685004e-09,3.8176139627113986e-12,6.1933541903176516e-10,5.1858525351209525e-10,8.0547934310757053e-11,1.1670809825886421e-10,3.9312187287010832e-15,1.4082463719578655e-14,2.5662622756443151e-09,1.3691556026362907e-12,5.4543723207836131e-11,2.0211947199000168e-12,5.2210195106695099e-12,1.3613820803112479e-11,2.0177557175184244e-14,1.1049033594744219e-18,9.3355950061921078e-14
1.0819402572266093e-08,0.19882365704743352,76.950000000000003,0.0,0.0,0.0,0.97264804228020096,9.4977606207022092,0.00086435666622440251,0.01075124283033454,0.0084228909994505247,0.0021316132266698995,5.2053341045006673e-09,1.9757490646344407e-07,0.0016155681393559393,3.3953574685781938e-05,2.8033724164259898e-11,7.3523006660249223e-05,5.8809717847980208e-05,0.0023422329956339326,0.00082404409014391622,3.0351149889333891e-13,6.6538512064008025e-14,1.7836375570995439e-09,4.7933488461806548e-12,1.6552389495790377e-07,5.7375757816798329e-06,0.00019861799779333675,0.00019881799527921232,8.7773466573266854e-08,5.4947546901019649e-08,1.3673707682001828e-16,3.4125546312277545e-06,3.0008942840986026e-09,9.3265104392926007e-10,8.5216878656242795e-09,4.457368630718678e-08,8.7331306351423019e-11,1.0090275356990193e-08,2.5196150798274479e-05,6.0679170503144649e-13,1.8186542069456257e-13,1.2171559322129135e-09,1.7583378393906999e-10,6.0182093456662983e-12,1.071307308457504e-08,3.7963715042741428e-08,1.0026272977992111e-08,6.8701800121905273e-10,7.431371434255698e-08,3.8983990825858801e-08,3.7073344025391058e-08,9.9219439965253704e-13,5.8260833779127561e-09,1.2282499676339647e-10,1.1398614089278283e-08,2.460944219073715e-09,3.911298153100692e-12,6.8595269162501088e-10,5.8606289998964839e-10,9.1157043138088398e-11,1.2135310541493569e-10,4.0276521947135168e-15,1.4361743655458275e-14,2.6778825543202591e-09,1.4287027285092868e-12,5.8847618187521189e-11,2.1091005708051368e-12,5.4482921752782502e-12,1.4692258157861469e-11,2.1750317486167345e-14,1.1530001588002509e-18,1.0072383706570461e-13
1.1025222359794512e-08,0.19882357738266035,76.950000000000003,0.0,0.0,0.0,0.97212851279705859,9.4977180021603793,0.00088039844623095172,0.010946500446707723,0.0085717393565090307,0.0021694495703276128,5.2998485995618673e-09,1.9747431779837916e-07,0.0016458381227138349,3.4570139342776937e-05,2.8531325516995886e-11,7.7673881658612951e-05,6.2147488312950635e-05,0.0023861936811158829,0.00085496006370851068,3.0902297935306809e-13,7.0223977954311265e-14,1.8867594529059463e-09,5.0650802981966213e-12,1.689324081013743e-07,5.8405939365384568e-06,0.0002061830187140103,0.00020639402777016092,9.1116282038586027e-08,5.7040307860422588e-08,1.3930355433103904e-16,3.5402624222208432e-06,3.1131853414411141e-09,9.6765554538053684e-10,9.3247217296437342e-09,4.6430572313980797e-08,9.1262023012606867e-11,1.1086597811536408e-08,2.566971271177449e-05,6.3206734688584305e-13,1.894409418792006e-13,1.2243824912302539e-09,1.7782995557592344e-10,6.0181618768039728e-12,1.0905343035845046e-08,3.8699298970930882e-08,1.101491358459276e-08,7.2028315402063916e-10,7.9807599972531649e-08,4.1520730674891075e-08,4.0237647602404481e-08,1.0293530393077418e-12,6.3307776571251038e-09,1.2578603585847992e-10,1.2505095621276334e-08,2.6968597093859742e-09,4.005628356318777e-12,7.5802040049665574e-10,6.6069038020901847e-10,1.029040889974942e-10,1.2608857711344053e-10,4.1247504497168058e-15,1.4641039165660144e-14,2.7921963101202578e-09,1.4896864320403158e-12,6.3416979699019853e-11,2.1991271625473017e-12,5.6810523100512122e-12,1.5837425176162901e-11,2.3419286123744519e-14,1.202258249339255e-18,1.0854625111347384e-13
1.123104214732293e-08,0.19882349796330984,76.950000000000003,0.0,0.0,0.0,0.97160908589015693,9.4976753567978243,0.00089642537091272085,0.011141357395476678,0.0087201179252456053,0.0022071657422121638,5.3941683139584554e-09,1.9737374720733827e-07,0.0016760907901413563,3.5185433403640006e-05,2.9027346441206634e-11,8.1972475702422976e-05,6.5605393303675848e-05,0.0024301321100383454,0.00088641522156519684,3.145231019354514e-13,7.4040354459912135e-14,1.9936651457029095e-09,5.3465392384220672e-12,1.723392042399969e-07,5.94328853191855e-06,0.000213882128866153,0.00021410466541180024,9.451832783939207e-08,5.917015181326335e-08,1.4186873247804078e-16,3.6701784697051983e-06,3.2274173783017059e-09,1.0032675905126183e-09,1.018524143705525e-08,4.8324018428772964e-08,9.5285274911121997e-11,1.2159453580715694e-08,2.6143082709504593e-05,6.5784047703047094e-13,1.9716556833651067e-13,1.2316061661670549e-09,1.7982532230024427e-10,6.0181149295244604e-12,1.1097623764566071e-08,3.9434924744742639e-08,1.2079337979488653e-08,7.5440428698872992e-10,8.5587107556990074e-08,4.4165021762024743e-08,4.3599591030885275e-08,1.0671557169803733e-12,6.8674772644156259e-09,1.2876724475512902e-10,1.3694853282423897e-08,2.9497416472796643e-09,4.1006012888012723e-12,8.3584268851479066e-10,7.4305603255346583e-10,1.1588387450196297e-10,1.3091450261286581e-10,4.222510114117413e-15,1.4920350513862212e-14,2.9092209692446985e-09,1.5521159922832987e-12,6.8264511365078844e-11,2.2912881933210055e-12,5.9193353812145125e-12,1.7052521011327172e-11,2.5189050501787873e-14,1.2526851366659861e-18,1.1684494519760322e-13
1.1436861934851348e-08,0.19882341878486554,76.950000000000003,0.0,0.0,0.0,0.97108976528334656,9.4976326830507922,0.00091243744768565894,0.011335811033097424,0.0088680243850734718,0.0022447611567159493,5.4882919682569726e-09,1.9727319544644858e-07,0.0017063261455350076,3.5799448521651406e-05,2.9521779235325128e-11,8.6420932260292444e-05,6.9185255748799101e-05,0.0024740482886183258,0.00091840783360747492,3.2001179202903922e-13,7.7989624268885192e-14,2.1044134231842799e-09,5.6378684561517697e-12,1.7574428250715151e-07,6.0456579509937701e-06,0.00022171488155060291,0.00022194948371110501,9.797940578551528e-08,6.1336954679482942e-08,1.4443261162396142e-16,3.8022946253958175e-06,3.3435832035672205e-09,1.0394849329099857e-09,1.1106072478854784e-08,5.0253897242197092e-08,9.940105746286743e-11,1.331309044609977e-08,2.6616262514939319e-05,6.8410935451358718e-13,2.0503877827504622e-13,1.2388269867241625e-09,1.8181989166320014e-10,6.018068530500854e-12,1.1289915457665909e-08,4.0170593080053073e-08,1.3223737093568211e-08,7.8938205855694257e-10,9.1660740028971517e-08,4.6918919674486746e-08,4.7166979947847971e-08,1.1056001480341127e-12,7.4374669057746932e-09,1.3176852012737348e-10,1.4972377080534842e-08,3.2204008655847036e-09,4.1962136585537277e-12,9.1973224823445286e-10,8.3378275603157204e-10,1.3019684309008118e-10,1.3583087126130476e-10,4.3209277996512282e-15,1.5199677970582726e-14,3.0289738411325925e-09,1.6160006257755472e-12,7.3403419752983587e-11,2.3855972690308194e-12,6.163176616144389e-12,1.8340871552242476e-11,2.706437969378028e-14,1.3042882758081573e-18,1.2564253355963355e-13
