Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281)
1.1050056458233159e-07,0.2630345592016825,76.950000000000003,0.0,0.0,0.0,0.92547523287770717,9.4901593260747266,0.0033219747425401705,0.024457861979952405,0.016287011139728535,0.0053403896304946488,1.1772437722663589e-08,3.378051241596362e-08,0.002725214615900817,7.7658501870257613e-05,8.974631963921487e-11,0.0037471411633611747,0.0035647551454905183,0.0034538874815263601,0.0098345722096702254,8.6427262812763342e-13,2.0538737000166193e-12,6.2414220306456887e-08,9.8515733541725441e-11,1.8828932454551856e-07,6.1621583453162093e-06,0.0016031332143664025,0.0016324748739226591,6.5750811594464127e-07,4.2769721101775206e-07,1.7978243155885208e-17,2.3708481990570927e-05,1.936076129527417e-08,6.2830201685710945e-09,2.8552541764125387e-06,6.6672443887844626e-07,4.6920797204111834e-10,5.6997845421012298e-06,3.7721599365170885e-05,7.5308671007476341e-12,2.1330067575071299e-12,4.9202494182961919e-10,1.0747078158529739e-10,5.6707839066309415e-13,8.7827831424227174e-09,3.4704407263578692e-08,5.5731862791390567e-06,7.8155188326698994e-09,5.2984032035090141e-06,9.9972279861604118e-07,6.7954081279593831e-06,3.4029200448515413e-12,1.5305906477468277e-06,2.1244202937464374e-10,7.8222785705682249e-06,6.1796799647702958e-07,7.9310654456077532e-12,4.4144457098559941e-07,2.2277627944588619e-06,5.0230899832618801e-07,4.4472975244841092e-10,1.1216460475414326e-14,2.1308927049120709e-15,2.7070991443728723e-08,1.5339090686804896e-11,1.1938222570451364e-08,2.1445227747510633e-11,5.3432925500315714e-11,3.9054863774859524e-09,2.4778823417336324e-12,2.0474120451075883e-17,8.3644936568539702e-12,3.3305452848829906e-08,8.4864688784925596e-15,4.2339883045218592e-12,8.002061924465518e-14,7.5730664177310748e-15,0.00042363752725872744,1.4774678295050695e-12,0.00023445349272478,1.4592478557187496e-12,1.8950646711499978e-12,9.4506583557222528e-17
1.1271152107295012e-07,0.2630340378879585,76.950000000000003,0.0,0.0,0.0,0.92404805018648983,9.4899081474707874,0.003381355817048745,0.024758557562682009,0.016433398059810554,0.0053882748861119678,1.1916881391200236e-08,3.3731447767723869e-08,0.002777449205192517,7.8611365170392145e-05,9.0551040972201226e-11,0.0039258072417981786,0.0037369751578875798,0.0035205070851726766,0.010178384632357911,8.7487718073545205e-13,2.1529526035127581e-12,6.5438884725379982e-08,1.0321784648837434e-10,1.9197838249551097e-07,6.2178266435875598e-06,0.0016562758731627247,0.0016881844565935194,6.7928742721747997e-07,4.4186438176910271e-07,1.8325014385605845e-17,2.4481210453745276e-05,1.9991296674554737e-08,6.4878744399063447e-09,3.0804670254084136e-06,6.8962222518511786e-07,4.8601061090379035e-10,6.2272922324975982e-06,3.8523853451874822e-05,7.789314250481548e-12,2.2062080873489215e-12,5.0020605137793872e-10,1.0957408820434357e-10,5.6818256712014792e-13,8.9755036325815915e-09,3.5474594402591929e-08,6.085954365826928e-06,8.1020914742049712e-09,5.590987621589204e-06,1.0489875940301306e-06,7.2366749371723201e-06,3.5159969826133617e-12,1.6302199647311596e-06,2.1997092572274875e-10,8.4796536405685877e-06,6.603757026269234e-07,8.2121472460073627e-12,4.728196229242963e-07,2.4606726596487049e-06,5.5494328213735652e-07,4.6314990523057586e-10,1.2106722551469771e-14,2.1783098505967773e-15,2.8450681858365886e-08,1.6120464378518867e-11,1.316785968777152e-08,2.2537648402514455e-11,5.6155059722109023e-11,4.3080216889878255e-09,2.7329819783631551e-12,2.1517172152862692e-17,9.29234433118169e-12,3.7003701605687048e-08,8.6753266163359047e-15,4.3743424112860905e-12,8.1562083810751081e-14,7.7417182628230825e-15,0.00043191237382300538,1.5090920633132651e-12,0.00024865916863290878,1.490239275897528e-12,1.974143500247795e-12,1.0424730043439656e-16
1.1492247756356866e-07,0.2630335131749997,76.950000000000003,0.0,0.0,0.0,0.9226247739140806,9.4896551702970555,0.0034404753558962271,0.025052240610905423,0.016573906050300034,0.0054342277325017474,1.2057940624422228e-08,3.3682520471012182e-08,0.0028295970537744273,7.9541902223656451e-05,9.1323287780415315e-11,0.0041079598785491904,0.0039129291173054716,0.0035870331837531307,0.010525815978391806,8.8523326134004178e-13,2.2541735930030011e-12,6.8529434964279344e-08,1.0801189512984304e-10,1.9566225682875228e-07,6.2712632573768945e-06,0.0017097493540166886,0.0017443849556823695,7.012012249083188e-07,4.5611903662105528e-07,1.8671298898570116e-17,2.5258517331646012e-05,2.0625536168236764e-08,6.6939367680315554e-09,3.316892245597138e-06,7.126782951728753e-07,5.0295287453931219e-10,6.7898309687682948e-06,3.9329601094798646e-05,8.0495350973663285e-12,2.2799117905770088e-12,5.0842367352504404e-10,1.1168662550388113e-10,5.6929607107364289e-13,9.1693751690507393e-09,3.6249394711103544e-08,6.6324152299248663e-06,8.3911848916025897e-09,5.890979249611294e-06,1.099272393958826e-06,7.6935826211632477e-06,3.6299725422126608e-12,1.7333893178812007e-06,2.2771411964978838e-10,9.1743041105969705e-06,7.0441439259837615e-07,8.5012290928060425e-12,5.0546067771219128e-07,2.7111583538728065e-06,6.1155867768267014e-07,4.819689740818982e-10,1.3063812843464374e-14,2.2260123948589059e-15,2.9877243300310037e-08,1.6928353860183932e-11,1.4493743048004111e-08,2.3667140178219696e-11,5.8969572570018228e-11,4.7420833755832923e-09,3.0080447589165786e-12,2.259562096417338e-17,1.0299702338494648e-11,4.1019215393638608e-08,8.8653212415887888e-15,4.5155702575991916e-12,8.310129186282643e-14,7.9113869429137358e-15,0.00043997320459860994,1.5408533275328046e-12,0.00026329173540832481,1.5213640203335692e-12,2.0549630179140313e-12,1.1475090564795563e-16
1.1713343405418719e-07,0.2630329851319305,76.950000000000003,0.0,0.0,0.0,0.92120541172124004,9.48940044604036,0.0034993343365970421,0.025339009100858793,0.01670866668845088,0.005478291561441348,1.219566281601561e-08,3.3633730815937536e-08,0.0028816583934454507,8.0450425666999062e-05,9.2063789271182271e-11,0.0042935096352924342,0.0040925516087120181,0.0036534660444698911,0.010876757923676305,8.9534434931895377e-13,2.357498832673646e-12,7.1684722502712473e-08,1.1289552576928121e-10,1.9934096235094593e-07,6.3225180159842021e-06,0.0017635282987405771,0.0018010565107423725,7.2323909142287108e-07,4.7045439900400435e-07,1.901709808567151e-17,2.6040069560876954e-05,2.1263207306690447e-08,6.9011185036076918e-09,3.5646892540895624e-06,7.3588210312258674e-07,5.2002685424831488e-10,7.3887430791062723e-06,4.0138901975796001e-05,8.3114103034886647e-12,2.3540840664967609e-12,5.1667841936088698e-10,1.1380855008835064e-10,5.7041897251542552e-13,9.3644307245579108e-09,3.7028940417885062e-08,7.2138245936859587e-06,8.6826604951474012e-09,6.1982439981935953e-06,1.150552581010372e-06,8.1660772949656206e-06,3.7448120120195543e-12,1.8400865392694473e-06,2.3568166503079043e-10,9.9072167714507415e-06,7.5008289277578034e-07,8.7986863252307768e-12,5.3936876561398608e-07,2.9799881321698881e-06,6.7232965575291436e-07,5.0118915549948791e-10,1.40915660797875e-14,2.2740084615937735e-15,3.1351974628128485e-08,1.776349274095786e-11,1.5920807051371333e-08,2.4834728716637677e-11,6.1879019551858502e-11,5.2092883320019261e-09,3.3040941283097753e-12,2.3710446089756297e-17,1.1391186922925088e-11,4.5370452935315096e-08,9.0564851089394821e-15,4.657604870150948e-12,8.4638249370965033e-14,8.0821013355547032e-15,0.00044781931269978085,1.57275357783728e-12,0.00027834515793019376,1.5526243786215357e-12,2.1375336396661342e-12,1.2605652548906241e-16
1.1934439054480571e-07,0.2630324538313272,76.950000000000003,0.0,0.0,0.0,0.91978996836468863,9.4891440267185647,0.0035579337345450854,0.025618963151598593,0.016837812162410183,0.0055205099587074214,1.2330096393714959e-08,3.3585078986150761e-08,0.0029336334563294219,8.1337254955964351e-05,9.2773277912020022e-11,0.0044823661929797127,0.0042757757413880992,0.0037198059336852858,0.011231104019207573,9.0521399992460996e-13,2.4628896425724517e-12,7.4903572416587654e-08,1.1786636122360991e-10,2.0301451382775959e-07,6.3716409893146376e-06,0.001817587825343668,0.0018581797109379374,7.4539080585651642e-07,4.8486382029509786e-07,1.9362413333334007e-17,2.6825542423653429e-05,2.190404447405295e-08,7.1093332239227396e-09,3.8240030037690925e-06,7.5922335210445745e-07,5.3722480775537195e-10,8.0253729737372206e-06,4.0951812408850697e-05,8.5748233396175746e-12,2.4286919099365747e-12,5.2497086514674393e-10,1.1594000969462182e-10,5.7155133481390917e-13,9.560704015234538e-09,3.7813366748127319e-08,7.8314371063622292e-06,8.9763825160476661e-09,6.5126441200899177e-06,1.2028031930088235e-06,8.6540887669607979e-06,3.8604821017711647e-12,1.9502957534449002e-06,2.4388396749538979e-10,1.0679359807517721e-05,7.9737813915274565e-07,9.1049074173668172e-12,5.7454336248644692e-07,3.2679315090403653e-06,7.37430980884087e-07,5.2081271579254685e-10,1.5193914976986597e-14,2.32230635872743e-15,3.2876239181650195e-08,1.862665107993392e-11,1.7454077488732187e-08,2.6041490619662021e-11,6.4886083158919144e-11,5.7112833470716838e-09,3.6221724881501974e-12,2.4862675391119885e-17,1.2571532366894137e-11,5.0076333904902458e-08,9.2488513058098456e-15,4.8003805333075612e-12,8.6172962322138239e-14,8.2538909722454132e-15,0.00045545056652723169,1.6047946467392968e-12,0.00029381300130632297,1.5840225104918121e-12,2.2218660821012105e-12,1.3820400963870237e-16
1.2155534703542424e-07,0.26303191934883174,76.950000000000003,0.0,0.0,0.0,0.91837844591006879,9.4888859647504269,0.0036162745228132177,0.025892204750864904,0.016961474988192917,0.0055609266111708916,1.2461290685201592e-08,3.353656506937292e-08,0.0029855224747161544,8.2202715489576721e-05,9.345248787001561e-11,0.0046744385788768028,0.0044625333427528559,0.0037860531167867423,0.011588749707278691,9.1484583458839382e-13,2.5703066103351963e-12,7.8184786809290191e-08,1.2292200681661662e-10,2.0668292597677922e-07,6.4186823801018016e-06,0.0018719035367967859,0.0019157355967226418,7.6764634753034782e-07,4.993407821091447e-07,1.9707246022970685e-17,2.761461955906616e-05,2.2547788910891313e-08,7.31849673429681e-09,4.094963825946584e-06,7.8269199548454362e-07,5.5453916144683672e-10,8.7010654475386021e-06,4.1768385367971553e-05,8.8396605592621172e-12,2.503703132204963e-12,5.3330155261541739e-10,1.1808114326650388e-10,5.726932146980179e-13,9.758229527236772e-09,3.860281203088853e-08,8.4865046527066164e-06,9.2722180525269452e-09,6.8340387444188223e-06,1.2559989915597623e-06,9.1575314167827563e-06,3.976950932333161e-12,2.0639975769412528e-06,2.5233177349906862e-10,1.1491682072055881e-05,8.462952635455479e-07,9.4202935701379282e-12,6.1098245421434226e-07,3.5757580480691052e-06,8.070374353424385e-07,5.40841992659425e-10,1.6374886700594373e-14,2.3709145846483716e-15,3.4451466926560829e-08,1.9518636596922008e-11,1.9098666877045023e-08,2.7288555141613217e-11,6.7993577085065024e-11,6.2497435675826494e-09,3.963340229251374e-12,2.6053387003316882e-17,1.3845583773092252e-11,5.5156222079039522e-08,9.4424536786487337e-15,4.9438328122516357e-12,8.7705436718940491e-14,8.426786061770243e-15,0.00046286736829689472,1.6369782509911677e-12,0.00030968846936274406,1.6155604467570019e-12,2.3079713697483114e-12,1.5123389399563522e-16
1.2376630352604276e-07,0.263031381762786,76.950000000000003,0.0,0.0,0.0,0.91697084393612815,9.4886263128329631,0.0036743576719686639,0.026158837493132917,0.017079787743884637,0.0055995852195592569,1.2589295793033895e-08,3.34881890622364e-08,0.0030373256809143657,8.3047137776750396e-05,9.4102153544474732e-11,0.0048696353805936276,0.0046527551435708832,0.0038522078580647402,0.011949592333819488,9.2424353159037182e-13,2.6797096979027017e-12,8.1527148091267754e-08,1.2806005602969757e-10,2.1034621346021021e-07,6.4636924226633076e-06,0.0019264515286302264,0.0019737056605750132,7.8999589915469141e-07,5.1387889836510261e-07,2.0051597530342508e-17,2.8406992957963258e-05,2.3194188715984138e-08,7.5285270685346589e-09,4.3776873199637209e-06,8.0627823786888899e-07,5.7196251216315379e-10,9.4171640133302505e-06,4.2588670521666625e-05,9.1058111504147311e-12,2.5790863474424262e-12,5.4167098933866705e-10,1.2023208104648441e-10,5.7384466259245164e-13,9.9570425451847275e-09,3.9397417813768781e-08,9.1802746963900431e-06,9.5700371078662735e-09,7.16228438060074e-06,1.3101145269794169e-06,9.6763050758884612e-06,4.0941880228252699e-12,2.1811693184157884e-06,2.6103615897529038e-10,1.2345112447517129e-05,8.9682768153695258e-07,9.7452582876792933e-12,6.4868260317107008e-07,3.9042361933056054e-06,8.8132355261237033e-07,5.6127939682283583e-10,1.7638599212989883e-14,2.4198418353774249e-15,3.6079156513739755e-08,2.0440295834214574e-11,2.0859769761708151e-08,2.8577105813716893e-11,7.1204450276708271e-11,6.8263709511922958e-09,4.3286747572468351e-12,2.7283710886639189e-17,1.5218292714680656e-11,6.0629907956853271e-08,9.6373268607358689e-15,5.0878985730538926e-12,8.9235678572864544e-14,8.6008175151031764e-15,0.00047007061344326548,1.669305986322096e-12,0.00032596444209143701,1.6472400908076879e-12,2.3958608421697548e-12,1.6518736323913704e-16
1.2597726001666128e-07,0.26303084115388364,76.950000000000003,0.0,0.0,0.0,0.91556715973001468,9.4883651238260605,0.0037321841499036485,0.026418966329940442,0.017192882820840919,0.0056365294168076651,1.271416247459671e-08,3.3439950876486511e-08,0.0030890433071159868,8.3870856641039769e-05,9.4723008195265304e-11,0.0050678649472498116,0.0048463709544621014,0.0039182704206031154,0.012313531157081389,9.3341081720801642e-13,2.791058343247105e-12,8.4929422106291585e-08,1.3327809581377987e-10,2.1400439087828897e-07,6.5067212881098085e-06,0.0019812083954140018,0.0020320718468505418,8.1242984948461001e-07,5.2847191701658976e-07,2.0395469224795314e-17,2.92023629425418e-05,2.3842998830412473e-08,7.7393444839181444e-09,4.672274288060252e-06,8.2997253551801104e-07,5.8948762856762116e-10,1.0175009269148994e-05,4.341271427343304e-05,9.3731671278847157e-12,2.654810970453341e-12,5.5007964915613724e-10,1.2239294468325237e-10,5.7500572282809992e-13,1.0157179182351313e-08,4.0197328984530368e-08,9.913988661552521e-06,9.8697126207963722e-09,7.4972353923016221e-06,1.3651241995995664e-06,1.0210295906093206e-05,4.2121642755739621e-12,2.3017851783443591e-06,2.7000851762649845e-10,1.3240559287413085e-05,9.4896718155486725e-07,1.008022694020751e-11,6.8763901619015536e-07,4.2541321453871064e-06,9.6046336107299383e-07,5.8212741372698775e-10,1.8989257525277569e-14,2.4690970120338589e-15,3.7760877251093871e-08,2.1392515268891334e-11,2.2742658000957284e-08,2.9908381999229636e-11,7.4521790809655529e-11,7.442892713844501e-09,4.719269514501864e-12,2.8554830312110231e-17,1.6694712774070676e-11,6.6517590930718342e-08,9.8335063018153699e-15,5.2325159997943973e-12,9.0763693900400922e-14,8.7760169718480983e-15,0.00047706165106458888,1.7017793278155098e-12,0.00034263351191938965,1.6790632201995066e-12,2.4855461613276353e-12,1.8010621325899623e-16
1.281882165072798e-07,0.2630302976048419,76.950000000000003,0.0,0.0,0.0,0.91416738847363832,9.4881024506442824,0.0037897549216805307,0.026672697332510306,0.017300892191559523,0.0056718026919117849,1.2835942025032449e-08,3.3391850349772724e-08,0.0031406755852713196,8.4674210462021233e-05,9.5315782664282805e-11,0.0052690355779799218,0.0050433098336847941,0.003984241066181028,0.012680467352882314,9.4235145733930109e-13,2.9043115570567722e-12,8.8390361104272878e-08,1.3857371156752637e-10,2.1765747276336774e-07,6.5478189958810547e-06,0.0020361512361712756,0.0020908165508092161,8.3493879544778e-07,5.4311372142272688e-07,2.0738862468945511e-17,3.0000438131737973e-05,2.4493980999659147e-08,7.9508714495425037e-09,4.9788107136721231e-06,8.5376559626523091e-07,6.0710745211721924e-10,1.0975937302587723e-05,4.424055980770049e-05,9.6416234160707753e-12,2.7308472401226176e-12,5.5852797266013808e-10,1.2456384735354649e-10,5.7617643356256135e-13,1.03586764125228e-08,4.1002693899358048e-08,1.0688880355462779e-05,1.0171120488649258e-08,7.8387444418486827e-06,1.4210023174825488e-06,1.0759377271677183e-05,4.3308519592611474e-12,2.4258164472699094e-06,2.7926054891087289e-10,1.417890993599713e-05,1.0027040145211007e-06,1.0425636315477592e-11,7.278456135595935e-07,4.6262087849717649e-06,1.044630138453277e-06,6.0338860530023059e-10,2.0431149869925415e-14,2.518689228484431e-15,3.9498270986064069e-08,2.2376222374574247e-11,2.4752676047797433e-08,3.1283680377526943e-11,7.7948829588631122e-11,8.1010597764620381e-09,5.1362330015263012e-12,2.9867983279245799e-17,1.8279994990147343e-11,7.2839861087349844e-08,1.0031028299568052e-14,5.3776246088490389e-12,9.2289488723825604e-14,8.9524168281531151e-15,0.00048384224555764812,1.7343996409321549e-12,0.00035968801867996658,1.7110314882271476e-12,2.5770393192309998e-12,1.9603281356795549e-16
1.3039917299789832e-07,0.26302975120009,76.950000000000003,0.0,0.0,0.0,0.91277152342109769,9.4878383461557121,0.0038470709493907411,0.026920137466617679,0.017403947193874232,0.0057054483191494882,1.2954686170111556e-08,3.3343887249225552e-08,0.0031922227469745597,8.5457540459135065e-05,9.588120418431544e-11,0.0054730556980260485,0.0052435002462086775,0.0040501200551859339,0.013050304016619829,9.5106924946865548e-13,3.0194280143457476e-12,9.1908706560787187e-08,1.4394449178875446e-10,2.2130547357463496e-07,6.5870353314731841e-06,0.0020912576587744981,0.0021499226168756537,8.575135439958569e-07,5.5779833156191643e-07,2.108177861826925e-17,3.0800935393421075e-05,2.5146903741329577e-08,8.1630326355963947e-09,5.2973677812857019e-06,8.7764837897148784e-07,6.2481509765808874e-10,1.1821278134976545e-05,4.5072247140694762e-05,9.9110777748608533e-12,2.8071661984506958e-12,5.6701636773052797e-10,1.2674489389685682e-10,5.7735682715268409e-13,1.0561572103451687e-08,4.1813664517440071e-08,1.1506174434953542e-05,1.047413958366805e-08,8.1866629057344838e-06,1.4777231505957964e-06,1.1323410601180646e-05,4.4502246899500507e-12,2.5532317017222231e-06,2.8880424577823387e-10,1.5161030322000185e-05,1.0580269835610986e-06,1.0781934160927525e-11,7.6929509859702651e-07,5.0212246455333062e-06,1.1339961775376043e-06,6.2506561178663917e-10,2.1968643810426994e-14,2.5686278197682312e-15,4.1293053897380385e-08,2.3392386630901106e-11,2.6895236243568059e-08,3.2704356355704532e-11,8.1488943866808404e-11,8.8026452153362533e-09,5.5806878007587682e-12,3.1224463864471177e-17,1.9979383232623142e-11,7.9617680714165952e-08,1.0229930032288862e-14,5.5231652605043907e-12,9.3813069064671198e-14,9.130050265989346e-15,0.00049041453956322743,1.7671681757865371e-12,0.00037712008319105674,1.7431464260798813e-12,2.6703526458784673e-12,2.1301006980357856e-16
1.3261012948851684e-07,0.26302920202547647,76.950000000000003,0.0,0.0,0.0,0.9113795560672262,9.4875728630876619,0.0039041331920268369,0.027161394379605127,0.017502178331064572,0.0057375092925278457,1.3070446964630921e-08,3.3296061275474224e-08,0.0032436850233591337,8.6221190013975176e-05,9.6419995277690017e-11,0.0056798340227042707,0.0054468702141377981,0.0041159076465369189,0.013422946162253356,9.5956801510680859e-13,3.1363661411086252e-12,9.5483191843841182e-08,1.4938803240634533e-10,2.2494840769343515e-07,6.624419770213083e-06,0.0021465057833734784,0.0022093733361866512,8.801451135225304e-07,5.7251990496150851e-07,2.1424219020422048e-17,3.1603579784412024e-05,2.580154229933441e-08,8.3757548984720068e-09,5.6280019359346908e-06,9.0161209254792878e-07,6.4260385366606357e-10,1.271235420787887e-05,4.5907813175717266e-05,1.0181430752238862e-11,2.8837396771412752e-12,5.7554521011458696e-10,1.2893618096169881e-10,5.7854693044855391e-13,1.0765905051821211e-08,4.2630396541538609e-08,1.2367084918990382e-05,1.0778651762862884e-08,8.5408412619550137e-06,1.5352609815071133e-06,1.1902246235506603e-05,4.5702574104383158e-12,2.6839969970363602e-06,2.9865188220530311e-10,1.6187764622648623e-05,1.1149235333206613e-06,1.1149578718323699e-11,8.1197902740667752e-07,5.4399329370798749e-06,1.228732563481541e-06,6.4716115364977524e-10,2.3606182302580783e-14,2.6189223507911012e-15,4.3147018195029741e-08,2.4442020481142927e-11,2.9175814135119529e-08,3.4171825407530578e-11,8.5145660583993817e-11,9.5494427207545279e-09,6.0537696052689443e-12,3.26256235001576e-17,2.179820952107722e-11,8.6872365581316064e-08,1.0430249593132857e-14,5.6690801680219145e-12,9.5334440939386387e-14,9.3089512837562603e-15,0.00049678101831820119,1.8000860654363989e-12,0.00039492163936654247,1.7754094450551243e-12,2.7654988175102192e-12,2.3108138642946551e-16
