Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895)
2.2961061815828663e-19,0.3802094612573042,76.950000000000003,0.0,0.0,0.0,0.99999996635386912,9.5,9.843471855322808e-12,1.0623600049449752e-10,1.0623600042615938e-10,4.6277334820684039e-20,4.6000155414101699e-20,3.3423793774241621e-08,4.2922170289054309e-15,1.9290264079199931e-20,2.0207249296440607e-29,1.0444922333957632e-33,2.7796208817614835e-30,1.723979234667932e-14,3.1182718245180022e-21,1.4652737491924974e-29,3.2047680797560495e-33,1.5588681299720081e-41,0.0,6.1201677231176729e-26,9.074359941490174e-20,1.2180912817190663e-27,1.21809128186882e-27,1.2641047843208012e-37,2.334338296980614e-38,1.4078889634346474e-26,3.3923887893316791e-21,8.7085804718610024e-31,8.0407766324021043e-32,4.7789843557672978e-66,2.8692157911402801e-38,4.3391524602063472e-32,4.2534860487911459e-66,2.1286862686845886e-16,3.1050391054176611e-48,3.1049451764509637e-48
3.6081668667038577e-19,0.3802094612573043,76.950000000000003,0.0,0.0,0.0,0.99999994712750895,9.5,1.5468312811321419e-11,1.6694228372483518e-10,1.6694228355771854e-10,1.1290267167805673e-19,1.118341778733885e-19,5.252308508171711e-08,1.0471706435729726e-14,4.7062386940662857e-20,7.3365476156159707e-29,4.0389734734922948e-33,1.1039213342042121e-29,4.2059859337037918e-14,7.6076384555025519e-21,4.9650681836401332e-29,1.2391927157828898e-32,1.0289882585109735e-40,0.0,2.3665712617539946e-25,2.2138689227883375e-19,4.710165869012025e-27,4.7101658699617188e-27,8.0165754042475461e-37,1.4803686178490445e-37,5.4440804567994887e-26,8.2764036135454501e-21,3.3674674164862031e-30,3.1092397608832389e-31,1.3360744444874996e-64,1.8195717516105444e-37,1.6778817905468832e-31,1.1891593741765138e-64,5.193348227989289e-16,3.3565813665995959e-47,3.3564016437809974e-47
4.920227551824849e-19,0.38020946125730415,76.950000000000003,0.0,0.0,0.0,0.99999992790114944,9.5,2.1093153659105418e-11,2.2764856457676989e-10,2.2764856426651496e-10,2.0915600333447785e-19,2.0651083472134276e-19,7.162236196257735e-08,1.9399185124565911e-14,8.7184638556290221e-20,1.7330446014676236e-28,1.0023904855575413e-32,2.7638194062719989e-29,7.7917291002368072e-14,1.4093407007720674e-20,1.1143044988110865e-28,3.0752872177818459e-32,3.3928280948158619e-40,0.0,5.8732386548062022e-25,4.1012669654960619e-19,1.1689457236314321e-26,1.1689457239408195e-26,2.6116078310821337e-36,4.8226876243098929e-37,1.3510844367962681e-25,1.5332321792024262e-20,8.3572093115286211e-30,7.7163556452688592e-31,8.9242408599767904e-64,5.9277295223731699e-37,4.1640848794176746e-31,7.9429291866611178e-64,9.6208506528356939e-16,1.4011655153987049e-46,1.40107181572762e-46
7.544348922066832e-19,0.3802094612573042,76.950000000000003,0.0,0.0,0.0,0.99999988944843199,9.5,3.2342835030127414e-11,3.4906111914897762e-10,3.4906111841801037e-10,4.9051983902393961e-19,4.8096976081315305e-19,1.0982087245754973e-07,4.5495615239834184e-14,2.0446831118307444e-19,5.6428226414535346e-28,3.6408447048515279e-32,1.0103028880850542e-28,1.827342267058014e-13,3.3052344173803847e-20,3.3014642329794538e-28,1.1168773869519564e-31,1.9625923849350753e-39,0.0,2.133165917651572e-24,9.6184330586049682e-19,4.2456240604217508e-26,4.2456240621931186e-26,1.4952499972046734e-35,2.7611848727908896e-36,4.907148757233551e-25,3.5957913823024727e-20,3.0353433038865452e-29,2.8025871557380882e-30,2.1922769517451078e-62,3.3938647926651581e-36,1.5124008869525859e-30,1.9512136720987605e-62,2.2563139474170547e-15,1.2895745485719011e-45,1.2894331546672507e-45
1.2792591662550799e-18,0.3802094612573042,76.950000000000003,0.0,0.0,0.0,0.99999981254300307,9.5,5.4842196474009248e-11,5.9188619977597244e-10,5.9188619765710226e-10,1.408670083047322e-18,1.36155936421914e-18,1.8621772038375267e-07,1.3065374555667052e-13,5.871895228483546e-19,2.2993730023411816e-27,1.8195480225837163e-31,5.0648347977410267e-28,5.2477389395654627e-13,9.4919412720917945e-20,1.1787797929462624e-27,5.580455267428736e-31,1.7727522082582661e-38,0.0,1.065977612839573e-23,2.7622127993086585e-18,2.1216093637773811e-25,2.1216093653691313e-25,1.3436296059854661e-34,2.4812034674298316e-35,2.4521786867517613e-24,1.032637436553403e-19,1.5168068504585293e-28,1.4004975760161619e-29,1.0628194767653203e-60,3.0497271535626289e-35,7.5577262766758641e-30,9.4595162605449088e-61,6.4796545101226334e-15,2.1475459163934709e-44,2.1470988209855077e-44
2.328907714351873e-18,0.3802094612573042,76.950000000000003,0.0,0.0,0.0,0.99999965873216978,9.5,9.9840914169216854e-11,1.0775362470295705e-09,1.0775362398817752e-09,4.6666344012122411e-18,4.3821608087328992e-18,3.3901072399627538e-07,4.3282819953881728e-13,1.94523426861129e-18,1.0280180644759433e-26,1.1281557950165799e-30,3.1434660241942875e-27,1.7384648166937245e-12,3.1444859327320595e-19,4.5831085596032316e-27,3.4584080493337359e-30,2.1127641145154539e-37,0.0,6.6081129900859775e-23,9.1506471496367462e-18,1.3152118418206612e-24,1.3152118437142154e-24,1.5983874923450304e-33,2.951666223884434e-34,1.5201286165722551e-23,3.4209262447563007e-19,9.4028090677261417e-28,8.6818303046466035e-29,8.090330160309696e-59,3.6279803882467547e-34,4.6851355738254065e-29,7.2007161464354537e-59,2.1465723659177488e-14,4.9884261857994272e-43,4.9863767728225531e-43
4.428204810545459e-18,0.3802094612573042,76.950000000000003,0.0,0.0,0.0,0.99999935111060101,9.5,1.8983832878945371e-10,2.0488358860220696e-09,2.0488358593182124e-09,1.686919689837772e-17,1.4975291913737291e-17,6.4459396228978421e-07,1.5646044382838768e-12,7.0317072482316612e-18,4.5855571914833201e-26,7.9076060105172252e-30,2.2033810622449703e-26,6.2842711591242158e-12,1.1366860774314761e-18,1.8277001839934964e-26,2.4218798581048582e-29,2.9122829832245401e-36,0.0,4.6302178579994988e-22,3.3078272360870903e-17,9.2155553763181328e-24,9.215555402405037e-24,2.202044702752166e-32,4.0664557698315195e-33,1.0651284128672006e-22,1.2366223057098526e-18,6.5883621685895212e-27,6.0832317054909905e-28,7.9148171498468134e-57,4.9981798498390356e-33,3.2828376800367759e-28,7.044503306104209e-57,7.7595144193263572e-14,1.3620073644954289e-41,1.3608940094141536e-41
8.626799002932632e-18,0.3802094612573042,76.950000000000003,0.0,0.0,0.0,0.99999873586785493,9.5,3.6983307494935328e-10,3.9914333451696846e-09,3.9914332381434263e-09,6.4020747917591659e-17,5.115182340725871e-17,1.2557493633443237e-06,5.9378284703696411e-12,2.6686006703585884e-17,1.9740631446268647e-25,5.9172146554939459e-29,1.6477875577947716e-25,2.3849430168811078e-11,4.3138733286251565e-18,7.3221168566144889e-26,1.8089460510107088e-28,4.3230329320208423e-35,0.0,3.4623445566094008e-21,1.2553647134693097e-16,6.891187302712734e-23,6.8911873414300561e-23,3.2681910576806314e-31,6.0354112557770109e-32,7.9646401517146453e-22,4.6931981928905799e-18,4.9264952670595388e-26,4.5488478850283889e-27,8.8373917541116424e-55,7.4182074067927804e-32,2.4548493431610819e-27,7.8656331758354127e-55,2.9448124161243008e-13,4.025160784442869e-40,4.0186017739661211e-40
1.2825393195319805e-17,0.3802094612573042,76.950000000000003,0.0,0.0,0.0,0.99999812062563065,9.5,5.4982771033522692e-10,5.9340283826721514e-09,5.934028136907833e-09,1.4150075403054302e-16,1.0384681893826599e-16,1.8668899972604928e-06,1.3123901376059938e-11,5.8981887719106762e-17,4.5644949555743888e-25,1.8446021394369555e-28,5.1340029022964835e-25,5.2712464091887325e-11,9.5346734792105034e-18,1.6490191123215997e-25,5.6316845187405454e-28,1.7988224536099872e-34,0.0,1.0787434327169183e-20,2.7746522590431378e-16,2.1470612007705938e-22,2.1470612168803851e-22,1.3598507022984035e-30,2.5112845386868999e-31,2.4814805827297848e-21,1.0373169297656874e-17,1.534901000342856e-25,1.4172552507112719e-26,8.1060061999411586e-54,3.0866398992185516e-31,7.6485160183292928e-27,7.214671111738704e-54,6.5086804041791799e-13,2.1358346486008883e-39,2.1315586454904901e-39
1.7023987387706976e-17,0.38020946125730415,76.950000000000003,0.0,0.0,0.0,0.99999750538392818,9.5,7.2982223494717686e-10,7.8766210025836771e-09,7.8766205556152831e-09,2.4930905726319438e-16,1.690099911797217e-16,2.4780158643712751e-06,2.3122758125979306e-11,1.0391903853204643e-16,8.2303026524182821e-25,4.1700405639160346e-28,1.1600034659646505e-24,9.2873111800504908e-11,1.6799081660796188e-17,2.9331693672838538e-25,1.2715106553824593e-27,5.0382578946816317e-34,0.0,2.4373586085652791e-20,4.8886447627974696e-16,4.8511875541960013e-22,4.8511875993164191e-22,3.8086725898126546e-30,7.0336914724346396e-31,5.6067234629718747e-21,1.8276591285940517e-17,3.4679778333385992e-25,3.2021979729589113e-26,4.789934163904214e-53,8.6451275851079353e-31,1.7281550353804247e-26,4.2632339905304842e-53,1.1467523164542011e-12,7.2037324153023599e-39,7.186771948277032e-39
2.122258158009415e-17,0.3802094612573042,76.950000000000003,0.0,0.0,0.0,0.99999689014274751,9.5,9.0981664878530009e-10,9.8192112081377727e-09,9.8192104942695469e-09,3.8744549678785038e-16,2.4341169197389041e-16,3.0891269650197008e-06,3.5934331722690684e-11,1.6149713789582677e-16,1.2971031692641883e-24,7.9123205184942376e-28,2.1998070726795987e-24,1.4433110426422012e-10,2.6107093011425298e-17,4.5846514207784289e-25,2.4094959548557508e-27,1.1397456123689195e-33,0.0,4.6221540033432681e-20,7.5973416557927403e-16,9.1997370605365751e-22,9.1997371626055583e-22,8.6157592423120861e-30,1.5911392524802563e-30,1.063239519314967e-20,2.840352188959263e-17,6.5765175126892509e-25,6.0725625559991615e-26,2.0443914224784347e-52,1.9556644431650826e-30,3.2772677667094782e-26,1.8195906560689443e-52,1.7821307479925462e-12,1.9046991956696836e-38,1.8995474566387271e-38
2.961976996486849e-17,0.38020946125730415,76.950000000000003,0.0,0.0,0.0,0.99999565966195147,9.5,1.269805144140411e-09,1.3704384384121716e-08,1.3704382931432208e-08,7.5470219208266016e-16,4.1199664514794347e-16,4.3113048681995847e-06,6.9995381383205061e-11,3.1457499277159277e-16,2.567683511721241e-24,2.0928318951661984e-27,5.8120676404336233e-24,2.8113812731073483e-10,5.0853907455904348e-17,8.989576757947824e-25,6.3567472711442059e-27,3.9871151362430544e-33,0.0,1.2212132806846837e-19,1.4798846572468702e-15,2.4306771072400043e-21,2.4306771429453349e-21,3.0139165595937257e-29,5.5661651669609718e-30,2.8091323075082693e-20,5.5328123275481698e-17,1.737530528537006e-24,1.6044152400600099e-25,2.0503004095834644e-51,6.8412936773700462e-30,8.6589960907730944e-26,1.8248501593992549e-51,3.4713577781223954e-12,8.6455872527615953e-38,8.6157830211947897e-38
3.801695834964284e-17,0.38020946125730415,76.950000000000003,0.0,0.0,0.0,0.99999442918324266,9.5,1.6297931964013077e-09,1.7589547925204283e-08,1.7589545448425434e-08,1.2432695579002681e-15,5.9505169147515753e-16,5.5334237095474964e-06,1.1530651375289255e-10,5.1821287940268662e-16,4.2681817878355595e-24,4.3667548671138416e-27,1.2113844612495668e-23,4.6313137847804136e-10,8.3775078389471561e-17,1.486372151976904e-24,1.3230248118248276e-26,1.0286638670776985e-32,0.0,2.5453330676200877e-19,2.4379162600407749e-15,5.0662309810952055e-21,5.0662310732118878e-21,7.7756197114608345e-29,1.4360486667278154e-29,5.8548994701541414e-20,9.1147437052161327e-17,3.6213891957028311e-24,3.3440104010449135e-25,1.0137863402405477e-50,1.7650120248581508e-29,1.8047993043798993e-25,9.0231086305682793e-51,5.7185225259899219e-12,2.694216022102246e-37,2.6832519218623282e-37
4.641414673441719e-17,0.3802094612573042,76.950000000000003,0.0,0.0,0.0,0.99999319870662073,9.5,1.9897808055687718e-09,2.1474701839871819e-08,2.1474698045280322e-08,1.8531462454949716e-15,7.8412233640439544e-16,6.7554834919552798e-06,1.7186716400208435e-10,7.724080896353954e-16,6.3985609491678261e-24,7.906308794903816e-27,2.1909080737507044e-23,6.9030858967461444e-10,1.2487056544833028e-16,2.2207005763145718e-24,2.3893942398882627e-26,2.2205894937070629e-32,0.0,4.603506587005921e-19,3.6338285116353666e-15,9.1629176798848842e-21,9.1629178787342094e-21,1.6784924667477645e-28,3.1000076857159595e-29,1.0589066964871203e-19,1.35861951330537e-16,6.5495118175460946e-24,6.0479681010266406e-25,3.7594478366477625e-50,3.8101113466841924e-29,3.2642348358205907e-25,3.346060995309975e-50,8.523596987387724e-12,6.8102932907943844e-37,6.7783973590185193e-37
5.4811335119191537e-17,0.38020946125730415,76.950000000000003,0.0,0.0,0.0,0.99999196823208603,9.4999999999999964,2.349767971643577e-09,2.5359846130840068e-08,2.5359840722027638e-08,2.5843309183974624e-15,9.7652433545219159e-16,7.9774842182898305e-06,2.3967677217202024e-10,1.0771579387731926e-15,8.9588686124462583e-24,1.300382477013904e-26,3.5994886959637515e-23,9.6266751236830083e-10,1.7414032868935025e-16,3.1019353562389618e-24,3.9198059041358602e-26,4.257195651153469e-32,0.0,7.5632336756460639e-19,5.0676209552951088e-15,1.5054187445523461e-20,1.5054187826738727e-20,3.2178371041096391e-28,5.9431551416369142e-29,1.7396840259215966e-19,1.8947215011629253e-16,1.0760116065926698e-23,9.9363275266810845e-25,1.1600309221915475e-49,7.3044612679250302e-29,5.3630113612078334e-25,1.0324746657890742e-49,1.1886553399608819e-11,1.5045152689893408e-36,1.4964947843264083e-36
7.160571188874023e-17,0.3802094612573042,76.950000000000003,0.0,0.0,0.0,0.99998950728927771,9.4999999999999947,3.0697409745181761e-09,3.313010584272903e-08,3.3130096315317547e-08,4.4106190928765845e-15,1.3703928908004767e-15,1.0421308513737927e-05,4.0904071402320759e-10,1.8383112543037295e-15,1.5369129885733395e-23,2.9005111208547909e-26,8.009621875038272e-23,1.6429218658774021e-09,2.9720253053185191e-16,5.3050934061411984e-24,8.6945228191607002e-26,1.2424428842738114e-31,0.0,1.6829966757606365e-18,8.648844666940901e-15,3.3499897611100475e-20,3.3499898723601473e-20,9.3905369390959419e-28,1.7344730313862924e-28,3.8710866933328662e-19,3.2338145778870768e-16,2.3942491451104289e-23,2.2110396722253483e-24,8.5417762625254674e-49,2.1317154467971475e-28,1.1934469565983533e-24,7.602532253508278e-49,2.0286005566426613e-11,5.8391982846526512e-36,5.7969058542260575e-36
8.840008865828893e-17,0.38020946125730415,76.950000000000003,0.0,0.0,0.0,0.99998704635481739,9.4999999999999893,3.7897122050311197e-09,4.0900327069940361e-08,4.0900312228534441e-08,6.7221236889292339e-15,1.7678332024848759e-15,1.2864896618180881e-05,6.2339398582988386e-10,2.8016519538493633e-15,2.3498948318481225e-23,5.4669310232049418e-26,1.5061460338420626e-22,2.5038769574820535e-09,4.5296137331442929e-16,8.0957857999632442e-24,1.6297656683160567e-25,2.8864499256454339e-31,0.0,3.1647747861334798e-18,1.3181583840204024e-14,6.2996056126575158e-20,6.2996058711016048e-20,2.1814891945719883e-27,4.0295170040563092e-28,7.2791278402814495e-19,4.9287912193616876e-16,4.5020026215690314e-23,4.1576796967769896e-24,3.6938480393135804e-48,4.9522863079741593e-28,2.244301356491573e-24,3.2876778762228612e-48,3.0916663181449229e-11,1.6739755008830004e-35,1.6590642926617142e-35
1.0519446542783763e-16,0.38020946125730404,76.950000000000003,0.0,0.0,0.0,0.99998458542870483,9.4999999999999858,4.5096816631884128e-09,4.8670509816244655e-08,4.867048846191723e-08,9.518834333675139e-15,2.1653192892058888e-15,1.5308248553863279e-05,8.8273224281103431e-10,3.9671592071688907e-15,3.3348277280343574e-23,9.2310327711262313e-26,2.5373408415291231e-22,3.5455153405761821e-09,6.4141654701009402e-16,1.1473951960185427e-23,2.7370448227857887e-25,5.7770482022047059e-31,0.0,5.3316171075904551e-18,1.8665834924922094e-14,1.061303741476705e-19,1.0613037932002121e-19,4.3658720341798626e-27,8.0647868029848496e-28,1.2262600031030917e-18,6.9796889608976517e-16,7.5840126619358602e-23,7.004258753170757e-24,1.2152225429678812e-47,9.9114465229168095e-28,3.7810773639209427e-24,1.0815987625447603e-47,4.3778310830806581e-11,3.9608549703224628e-35,3.9194140598814762e-35
1.38783218966935e-16,0.38020946125730415,76.950000000000003,0.0,0.0,0.0,0.99997966360152157,9.4999999999999751,5.9496152624600822e-09,6.4210759866640004e-08,6.4210721890136348e-08,1.6567832257933151e-14,2.9608997597377295e-15,2.0194244007955124e-05,1.5363463272443249e-09,6.9045900266631338e-15,5.820531756158785e-23,2.1292238167547121e-25,5.8251902529030221e-22,6.170772171002945e-09,1.1164146464536439e-15,1.9992463367298147e-23,6.2435519147161745e-25,1.7590464044250616e-30,0.0,1.2240505851436788e-17,3.248885861304567e-14,2.4366946897176788e-19,2.4366948471935589e-19,1.3291976365775683e-26,2.4556115573300058e-27,2.8151162155945946e-18,1.2149397883503582e-15,1.7409744196763659e-22,1.6080231905625973e-23,9.0343103253395843e-47,3.0177616343708678e-27,8.6814764342857541e-24,8.0409207438570912e-47,7.6193714283115537e-11,1.6122046834110772e-34,1.5893816892345246e-34
2.0596072604512976e-16,0.38020946125730404,76.950000000000003,0.0,0.0,0.0,0.99996982004731749,9.4999999999999449,8.8294611930000492e-09,9.5290798210053541e-08,9.5290712599083114e-08,3.6487843949551311e-14,4.5498726094791225e-15,2.9963401870260926e-05,3.38320305276386e-09,1.52045333396642e-14,1.285519003397073e-22,7.0251294566725945e-25,1.9034978510860831e-21,1.3588717297281163e-08,2.4587531650823628e-15,4.4076506724628245e-23,2.0135498581247749e-24,8.6783199411488054e-30,0.0,4.0000056753494441e-17,7.1552892450252792e-14,7.9635348893435604e-19,7.9635356660786798e-19,6.5558938411854383e-26,1.2114573587042213e-26,9.1981895937629971e-18,2.6761520257895882e-15,5.6879546137906183e-22,5.2545101439849066e-23,1.6430097589413522e-45,1.4886473156814568e-26,2.8374796167378355e-23,1.462352191238892e-45,1.6778691867558339e-10,1.2317714488496724e-33,1.2038740483941473e-33
2.731382331233245e-16,0.3802094612573038,76.950000000000003,0.0,0.0,0.0,0.99995997662665015,9.4999999999999041,1.1709278766522722e-08,1.2637022088651865e-07,1.2637006845745811e-07,6.4169989752755526e-14,6.1394288395877995e-15,3.9728783524891164e-05,5.9493327109591466e-09,2.6736807548876877e-14,2.2640652472171656e-22,1.6531595371975927e-24,4.4388754917037616e-21,2.3895640205605464e-08,4.3241982275800168e-15,7.7553348054938876e-23,4.6375755647494191e-24,2.6725290293857945e-29,0.0,9.3282308264340409e-17,1.2584071837746485e-13,1.8573163670025178e-18,1.8573166061551771e-18,2.0184598332711577e-25,3.7306675852210489e-26,2.1448089644156824e-17,4.707258221636138e-15,1.32617930100592e-21,1.2253232526464713e-22,1.0918825558126886e-44,4.5838972864562735e-26,6.6182836904490137e-23,9.7182544656521335e-45,2.9505182662194763e-10,4.925579546995222e-33,4.7839764318588288e-33
3.403157402015193e-16,0.38020946125730365,76.950000000000003,0.0,0.0,0.0,0.99995013333950455,9.4999999999998526,1.4589067983412737e-08,1.5744902791179948e-07,1.5744878948056184e-07,9.9613605229090841e-14,7.7294708028406593e-15,4.9490390395718088e-05,9.2344571932777632e-09,4.1500079371924533e-14,3.5176683595045404e-22,3.2251929517060928e-24,8.5843252459203561e-21,3.7090424142252592e-08,6.7127299733844063e-15,1.2041911298646764e-22,8.8613136145462867e-24,6.3921193010041535e-29,0.0,1.8040569359433133e-16,1.9535210830729244e-13,3.5923375572681223e-18,3.5923381291651638e-18,4.8266904141355226e-25,8.9228000861287405e-26,4.1475196421020157e-17,7.308498177443054e-15,2.5642653009156619e-21,2.3696373904563991e-22,4.7631229410466401e-44,1.0962662707763197e-25,1.280172333625277e-22,4.2394017578457944e-44,4.5797464952394815e-10,1.4317644309860646e-32,1.3826704866899604e-32
4.074932472797141e-16,0.38020946125730326,76.950000000000003,0.0,0.0,0.0,0.99994029018586517,9.4999999999997904,1.7468828844054701e-08,1.8852721930204028e-07,1.8852687568369395e-07,1.428180259752017e-13,9.3195191222164749e-15,5.92482239060963e-05,1.3238298492343391e-08,5.9493016034254228e-14,5.0463047939156567e-22,5.5841926928707449e-24,1.4735302750352584e-20,5.3171952759773445e-08,9.6243285418558846e-15,1.7266992862312574e-22,1.5031099592386251e-23,1.3060415398641482e-28,0.0,3.0968551002981705e-16,2.800868338664768e-13,6.1671972323719732e-18,6.1671984006636101e-18,9.859836853961581e-25,1.8230795268039746e-25,7.1188244645229307e-17,1.0480111406667226e-14,4.400924490860203e-21,4.0675501880919888e-22,1.6094416540266467e-43,2.2396878487148881e-25,2.1979141910717364e-22,1.4324796716496792e-43,6.565416037995895e-10,3.4323924535614161e-32,3.2963024392935212e-32
