Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596)
7.996630448600923e-07,0.13911018056729524,76.950000000000003,0.0,0.0,0.0,0.94917480175267888,9.4835824761171885,0.0014938632383822612,0.0064477106312442641,0.00119504541387846,0.0039001885992794396,1.3973885221000142e-08,1.7536939054515254e-10,8.6020886454140919e-05,9.4624866569321042e-05,1.437460220629483e-10,0.012410684730421047,0.011724001399483375,7.2082186765770904e-05,0.013338733465566244,2.1381637814605625e-12,4.4544898861689419e-12,3.2858628082746368e-08,1.9761088366031602e-11,1.4170706309958411e-09,7.1557305405157489e-08,5.1813660241498796e-05,5.2527668750168985e-05,7.6611922406555386e-08,5.5953345731803047e-08,2.4009074626533033e-22,9.0897016145867837e-07,2.681710391350899e-09,9.7657449305497489e-10,7.7739166086877892e-08,5.8458195759555719e-07,1.2992471442185626e-12,1.0681462748307422e-07,9.3080704774242702e-07,1.6881054576655088e-11,4.0131587728706613e-12,2.6720550252504901e-12,5.6646143067369786e-13,3.8082397731553589e-16,3.3032511556031309e-11,1.4982661917873257e-10,1.0616782669598272e-07,6.5317269199707365e-10,3.5295319743225933e-07,1.0590361169292385e-07,1.3315733656209589e-06,1.4555858773628081e-14,3.5135837965542427e-06,1.6580419109335727e-10,6.8130199458702887e-06,3.6137129921463154e-08,1.0051926317384069e-11,6.1050490287675757e-07,1.5682505755478379e-06
8.057586661818025e-07,0.13910998691041682,76.950000000000003,0.0,0.0,0.0,0.94878868054534149,9.4834601594855066,0.001503509409268685,0.0064505536584183549,0.0011939173475719325,0.003896458951109434,1.3979885959377251e-08,1.7529932997464595e-10,8.6658918331832137e-05,9.4665501169130016e-05,1.4360856150826188e-10,0.012536466346358086,0.011846371653922261,7.261935882544614e-05,0.013467227428152243,2.139081969605913e-12,4.5009202433260729e-12,3.3201983611706759e-08,1.9961388915604312e-11,1.4277560555213613e-09,7.1489818162038913e-08,5.2261722158963203e-05,5.2992093797541569e-05,7.7273540133867714e-08,5.6436558145339838e-08,2.4187995620793507e-22,9.1476649594904538e-07,2.6987801204027366e-09,9.8280809048217621e-10,7.961150562862168e-08,5.9060646552688071e-07,1.3146399187110469e-12,1.0969473310431031e-07,9.3986227570600095e-07,1.705482890506475e-11,4.0544704075620129e-12,2.6959788163308751e-12,5.7182601018214785e-13,3.8156700115012321e-16,3.3352975304702252e-11,1.5128748247662274e-10,1.090245314166578e-07,6.6139181514467456e-10,3.5674447291594254e-07,1.0698672602072352e-07,1.3543692431468584e-06,1.4648681356541079e-14,3.5738902922646632e-06,1.670912514883043e-10,6.9516524840499799e-06,3.6921021297379173e-08,1.0129959095255359e-11,6.2459670523630158e-07,1.6116130076110841e-06
8.118542875035126e-07,0.13910979338553295,76.950000000000003,0.0,0.0,0.0,0.94840278687756918,9.4833379249621146,0.0015131315540701958,0.0064533100999809309,0.0011927926797562741,0.0038927405629325148,1.398569901416325e-08,1.7522931749141628e-10,8.729668653347273e-05,9.4704865355504735e-05,1.4347151595382641e-10,0.012662153905819222,0.011968701437493338,7.3156338633686768e-05,0.013595725075508517,2.139971451201529e-12,4.5473341703014984e-12,3.3545226074341514e-08,2.0161539740455932e-11,1.4384376575685911e-09,7.142253186372566e-08,5.2709100379763685e-05,5.3456081272921977e-05,7.7934132325693622e-08,5.6919021567049646e-08,2.4366852578244573e-22,9.2053790142983234e-07,2.7157759310616443e-09,9.8901478765411363e-10,8.1508900844667912e-08,5.966172426910638e-07,1.3300480922298768e-12,1.1262459890417384e-07,9.4894084808215169e-07,1.722820286709411e-11,4.095686862542322e-12,2.7199640819481414e-12,5.7720440356626816e-13,3.8231153912338809e-16,3.3674502864678118e-11,1.5275321287338453e-10,1.1193036988394016e-07,6.6962191726290545e-10,3.6053581574197152e-07,1.0806905411836037e-07,1.3773063986661713e-06,1.4741104745003614e-14,3.6345711913704923e-06,1.6837224009694312e-10,7.0917205978449351e-06,3.7713267080317018e-08,1.0207623748832697e-11,6.3885285517341646e-07,1.6557234856384113e-06
8.201994084611667e-07,0.13910952865786627,76.950000000000003,0.0,0.0,0.0,0.9478748557985357,9.4831707151242686,0.0015262657397222769,0.0064569472283773884,0.001191258913390571,0.003887669631082205,1.3993361342360612e-08,1.7513353614177454e-10,8.8169386428153164e-05,9.4756752301808724e-05,1.4328462081704276e-10,0.012834070236771382,0.012136106711741222,7.3891171221898138e-05,0.013771645749540169,2.1411438997641688e-12,4.6108487380673441e-12,3.4014945626361247e-08,2.0435307538522387e-11,1.4530549497954699e-09,7.1330766561795347e-08,5.332046818995396e-05,5.409058940951959e-05,7.8836843307301071e-08,5.7578316416685083e-08,2.4611610237411721e-22,9.2839911929279976e-07,2.7389250706651714e-09,9.974687643470243e-10,8.4147153953725182e-08,6.0482355188885615e-07,1.3511658736367377e-12,1.167170173125224e-07,9.6140734461432756e-07,1.7464897444847028e-11,4.1519566235447608e-12,2.7528998009038204e-12,5.8458986977599109e-13,3.8333324491790578e-16,3.4116408145797409e-11,1.5476773112085283e-10,1.1598885865458264e-07,6.8090611088037931e-10,3.6572633964142993e-07,1.0954950755074216e-07,1.4089348855114575e-06,1.4866994467501946e-14,3.7182462492690894e-06,1.7011616393640151e-10,7.2858048900023466e-06,3.8811363224458354e-08,1.0313355556188637e-11,6.5863545371481597e-07,1.7173333350656764e-06
8.285445294188209e-07,0.13910926417914882,76.950000000000003,0.0,0.0,0.0,0.94734735599228759,9.4830036601152852,0.0015393551165968694,0.0064604313012000866,0.0011897325230317811,0.0038826230918251031,1.4000691930865072e-08,1.7503781696531169e-10,8.9041592816982369e-05,9.480639154271245e-05,1.4309862469784137e-10,0.013005805946917944,0.012303429270734259,7.4625643540694121e-05,0.013947565841585416,2.1422655587316287e-12,4.6743299154748346e-12,3.4484433917760849e-08,2.0708787805122339e-11,1.4676650786350204e-09,7.1239438759567115e-08,5.3930554693020385e-05,5.4724283706750733e-05,7.9737632548344352e-08,5.8236207705006978e-08,2.4856247902744808e-22,9.3621454053476392e-07,2.7619384153162458e-09,1.0058733118438991e-09,8.6832412096866931e-08,6.1300319886222952e-07,1.372308839057349e-12,1.2090424241237935e-07,9.7391699773256284e-07,1.7700814935522557e-11,4.208041646459018e-12,2.7859491701982745e-12,5.9200087380531027e-13,3.8435765634378952e-16,3.4560301365139999e-11,1.567913444177811e-10,1.2014093222926189e-07,6.9220868450897221e-10,3.7091683092238418e-07,1.1102844759977118e-07,1.4408223697896672e-06,1.4992150869407556e-14,3.8026075679942628e-06,1.7184883500693321e-10,7.4825751500286145e-06,3.9924959625063164e-08,1.0418405122744153e-11,6.7872339079148844e-07,1.780364536362942e-06
8.36889650376475e-07,0.13910899995016732,76.950000000000003,0.0,0.0,0.0,0.94682029012539159,9.4828367604376513,0.0015523998127609927,0.006463767289063586,0.0011882140114697324,0.0038776025873169381,1.4007701569525061e-08,1.7494218959149732e-10,8.9913306102646287e-05,9.4853858406516206e-05,1.4291358811984369e-10,0.013177358830003691,0.012470665460989754,7.53597556328957e-05,0.014123481224516187,2.1433381301708011e-12,4.7377763200876679e-12,3.4953680649740809e-08,2.0981977023999552e-11,1.4822680447984303e-09,7.1148578880809778e-08,5.4539360409593982e-05,5.5357168192946162e-05,8.0636500975868613e-08,5.8892696142266177e-08,2.5100765580532376e-22,9.4398467710497214e-07,2.7848174829226812e-09,1.014228976711563e-09,8.9564690886965014e-08,6.2115568989186478e-07,1.3934749283449572e-12,1.251871568935911e-07,9.8646946822198277e-07,1.7935941133799716e-11,4.2639385542237519e-12,2.8191112980242759e-12,5.9943721502231666e-13,3.8538485522772021e-16,3.5006179132444775e-11,1.5882403720967444e-10,1.2438744533647435e-07,7.0352840814893088e-10,3.7610720760702e-07,1.1250585395541068e-07,1.4729655698393066e-06,1.5116582117404691e-14,3.8876463867334215e-06,1.7357032984351252e-10,7.6820286188156205e-06,4.1053962498821838e-08,1.0522777087712428e-11,6.9911504774026091e-07,1.8448280236783982e-06
8.452347713341292e-07,0.13910873597167248,76.950000000000003,0.0,0.0,0.0,0.94629366078558674,9.4826700165700295,0.0015653999559856904,0.0064669599187119143,0.001186703828686542,0.0038726095869039503,1.4014400518464523e-08,1.7484667010504938e-10,9.0784526690250607e-05,9.4899223593508116e-05,1.4272956523755263e-10,0.013348726880929397,0.012637811841604139,7.609350754736124e-05,0.014299387910464152,2.1443632116045182e-12,4.8011866505531873e-12,3.5422676122995849e-08,2.1254871999326176e-11,1.4968638491224393e-09,7.1058214165368382e-08,5.5146886156935405e-05,5.5989247152096256e-05,8.15334499432985e-08,5.9547782734811711e-08,2.5345163282779155e-22,9.5171002423086484e-07,2.8075637418899843e-09,1.0225362877736753e-09,9.2343998803769855e-08,6.2928056068083254e-07,1.414662128210605e-12,1.2956663671564333e-07,9.9906442090406769e-07,1.8170262683037573e-11,4.3196441715397952e-12,2.8523853031350705e-12,6.0689869518565033e-13,3.8641487679255557e-16,3.5454038080922267e-11,1.6086579404709504e-10,1.2872924572196274e-07,7.1486408038600531e-10,3.8129739434000472e-07,1.1398170811369181e-07,1.5053612529829185e-06,1.524029612467763e-14,3.973354075460965e-06,1.752807268232123e-10,7.8841624977921635e-06,4.2198276401047952e-08,1.0626476202249382e-11,7.1980876225266209e-07,1.9107345620488878e-06
8.535798922917833e-07,0.13910847224442813,76.950000000000003,0.0,0.0,0.0,0.94576747048387422,9.4825034289726631,0.0015783556737454657,0.0064700136912875421,0.0011852023753644509,0.0038676453992149912,1.4020798544713752e-08,1.7475120218734204e-10,9.1655254987288936e-05,9.494254883113508e-05,1.4254660428192713e-10,0.01351990828262069,0.012804865171952942,7.6826899338799015e-05,0.014475282044661289,2.1453421979710058e-12,4.8645596829418251e-12,3.5891411203060375e-08,2.1527469834453306e-11,1.5114524925648359e-09,7.0968368889973721e-08,5.5753133023489359e-05,5.6620525098777885e-05,8.2428481143162981e-08,6.0201468653896612e-08,2.5589441043246754e-22,9.5939106097132936e-07,2.8301786125423355e-09,1.0307957565245795e-09,9.5170337371893034e-08,6.3737737513198702e-07,1.4358684712261213e-12,1.3404355116548617e-07,1.0117015245018338e-06,1.8403767033122611e-11,4.375155514867348e-12,2.8857703146292472e-12,6.1438511840885179e-13,3.8744750629114888e-16,3.590387486799987e-11,1.6291659958839965e-10,1.3316717420835686e-07,7.2621452769862672e-10,3.8648732197084697e-07,1.1545599325949311e-07,1.5380062351346554e-06,1.5363300624552557e-14,4.0597221339214338e-06,1.7698010594071955e-10,8.0889739521235418e-06,4.335780432645972e-08,1.0729507316931396e-11,7.4080283066394631e-07,1.9780947493185692e-06
8.619250132494375e-07,0.13910820876912847,76.950000000000003,0.0,0.0,0.0,0.94524172165707399,9.4823369980797345,0.0015912670932176128,0.0064729328899837844,0.0011837100075078283,0.0038627111864029222,1.4026904944311963e-08,1.7465577540000771e-10,9.2525491403497618e-05,9.4983896207768637e-05,1.4236474808545625e-10,0.013690901390104915,0.01297182239669873,7.7559931067446131e-05,0.014651159897976747,2.1462764922574598e-12,4.9278942627516995e-12,3.6359877278020804e-08,2.1799767907202995e-11,1.5260339761988109e-09,7.0879064631895581e-08,5.6358102338521356e-05,5.7251006748785149e-05,8.3321596663494381e-08,6.0853755411832364e-08,2.5833598884975047e-22,9.6702825095584915e-07,2.8526634697815022e-09,1.0390078782652806e-09,9.8043701391170577e-08,6.454457238053991e-07,1.4570920341869605e-12,1.3861876293148723e-07,1.0243804514749255e-06,1.863644240994299e-11,4.4304697851324601e-12,2.9192654712490176e-12,6.2189629097572456e-13,3.8848268741957919e-16,3.635568617564584e-11,1.6497643860333526e-10,1.3770206477157747e-07,7.3757860356333549e-10,3.9167692702947595e-07,1.1692869412420354e-07,1.5708973801649331e-06,1.5485603054010004e-14,4.1467421899486795e-06,1.7866854854363554e-10,8.2964601145249597e-06,4.4532447838056454e-08,1.0831875363633151e-11,7.6209551089823926e-07,2.0469190188124211e-06
8.702701342070916e-07,0.13910794554637082,76.950000000000003,0.0,0.0,0.0,0.94471641666965822,9.4821707242957629,0.0016041343412817567,0.0064757215867776467,0.001182227039565515,0.0038578079736985775,1.4032728560108548e-08,1.7456048408283794e-10,9.3395236350767445e-05,9.5023332899609017e-05,1.4218403443437561e-10,0.01386170471980063,0.013138680635683617,7.82926027988594e-05,0.014827017861784293,2.1471676121740834e-12,4.99118930012584e-12,3.6828066229947897e-08,2.2071763853132891e-11,1.5406083012090911e-09,7.0790320446775532e-08,5.6961795651334916e-05,5.7880696998982424e-05,8.4212799006246709e-08,6.1504644943070522e-08,2.6077636804101254e-22,9.746220429037675e-07,2.8750196448249965e-09,1.0471731328178148e-09,1.0096407909806961e-07,6.5348522285175541e-07,1.4783309370095725e-12,1.4329312815595229e-07,1.0371008778993848e-06,1.8868277791180571e-11,4.4855843619538092e-12,2.952869920930095e-12,6.2943202122547493e-13,3.8952072587778139e-16,3.6809468710449779e-11,1.670452959746698e-10,1.423347445950766e-07,7.4895518783373096e-10,3.9686615138795289e-07,1.1839979688976315e-07,1.604031599480688e-06,1.5607210496747791e-14,4.2344059983217171e-06,1.803461371519579e-10,8.506618087859304e-06,4.5722107156914688e-08,1.0933585343460963e-11,7.836850245166595e-07,2.1172176411176649e-06
8.786152551647458e-07,0.1391076825768033,76.950000000000003,0.0,0.0,0.0,0.94419155781551189,9.4820046080142024,0.0016169575445194194,0.0064783836715490394,0.0011807537468717729,0.0038529366591788425,1.4038277833826293e-08,1.7446529076352901e-10,9.4264490243211034e-05,9.5060913158165092e-05,1.4200449642829937e-10,0.014032316939179319,0.013305437174137425,7.9024914603838175e-05,0.015002852443034601,2.1480167836878397e-12,5.0544437706746413e-12,3.7295970407284664e-08,2.2343455547742356e-11,1.5551754688881219e-09,7.0702153045034259e-08,5.7564214712614807e-05,5.8509600908515802e-05,8.510209085732977e-08,6.2154139166364275e-08,2.6321554834585291e-22,9.8217287115665879e-07,2.8972484258410223e-09,1.0552919843799512e-09,1.0393145232781326e-07,6.6149551295884697e-07,1.4995833421512825e-12,1.4806749648717486e-07,1.0498624833563547e-06,1.9099262847743438e-11,4.5404967897925941e-12,2.9865828210582424e-12,6.3699211966172924e-13,3.9056147247087251e-16,3.7265219204690893e-11,1.6912315669990098e-10,1.4706603412367265e-07,7.6034318611595702e-10,4.0205494192227828e-07,1.1986928909609037e-07,1.637405851511085e-06,1.5728129948195535e-14,4.3227054394150047e-06,1.8201295528200772e-10,8.7194449475988248e-06,4.6926681251438397e-08,1.1034642320205912e-11,8.0556955876679126e-07,2.1890007260251467e-06
8.861258640266345e-07,0.13910744612119139,76.950000000000003,0.0,0.0,0.0,0.94371956813190505,9.4818552383369674,0.0016284608734855616,0.0064806743701223152,0.0011794362552415443,0.0038485803998802035,1.404304429017747e-08,1.7437963835109072e-10,9.5046399238477589e-05,9.5093188443385725e-05,1.4184394138599098e-10,0.014185703545446545,0.013455428982685754,7.9683687553706314e-05,0.015161080774294147,2.1487460830052095e-12,5.1113373094494063e-12,3.7716834703704603e-08,2.2587716356381008e-11,1.5682798014314415e-09,7.062330765696132e-08,5.8105303968835562e-05,5.9074946395692917e-05,8.590082245317148e-08,6.2737492660339222e-08,2.6540978595159423e-22,9.8893223067459715e-07,2.9171464391199616e-09,1.062559648228755e-09,1.066422494341047e-07,6.6867952193708598e-07,1.5187205654884488e-12,1.5245062770684846e-07,1.0613828742005349e-06,1.9306414365316737e-11,4.5897432342709951e-12,3.0170164669648806e-12,6.4381688804321239e-13,3.9150022847373668e-16,3.7677074574973325e-11,1.7100091691479891e-10,1.5140917873098238e-07,7.7060125902398781e-10,4.0672444220754107e-07,1.2119044574020382e-07,1.6676454296832149e-06,1.5836374864407941e-14,4.4027117910246439e-06,1.8350395246626413e-10,8.9132685829758341e-06,4.8023465666386236e-08,1.1125039503933579e-11,8.2551635884244724e-07,2.2548829465101268e-06
8.936364728885232e-07,0.13910720987154968,76.950000000000003,0.0,0.0,0.0,0.94324794319719907,9.481705996794318,0.0016399287202881034,0.0064828681114909234,0.001178126949131031,0.0038442511142939085,1.4047600681385044e-08,1.742940692936961e-10,9.5827911121157405e-05,9.5124042534464536e-05,1.4168438049149213e-10,0.014338933596211304,0.013605334564197007,8.0342169082869245e-05,0.015319285026651147,2.1494432686757963e-12,5.1681965357972065e-12,3.8137457483174648e-08,2.2831727921614781e-11,1.5813783387491749e-09,7.054495064488077e-08,5.8645364145791346e-05,5.9639663019331213e-05,8.6698011285781624e-08,6.3319719416445946e-08,2.6760305284880251e-22,9.9565742834509731e-07,2.9369431581949112e-09,1.0697904087978963e-09,1.0939107142483886e-07,6.7583936886624072e-07,1.5378659874628723e-12,1.569160548584728e-07,1.0729361342523556e-06,1.9512862681253361e-11,4.6388225055504514e-12,3.0475366798940325e-12,6.5066110729174806e-13,3.9244116108786765e-16,3.8090519020590752e-11,1.7288594701769223e-10,1.5583344513551441e-07,7.8086694758924484e-10,4.1139351910640808e-07,1.225102813057418e-07,1.6980748554663794e-06,1.5944072734141378e-14,4.4832207818534124e-06,1.8498635563601578e-10,9.1092494644264724e-06,4.9132173147253447e-08,1.1214915640977022e-11,8.4569926806424925e-07,2.3219827919679265e-06
9.011470817504119e-07,0.13910697382826673,76.950000000000003,0.0,0.0,0.0,0.94277668454577201,9.4815568836308959,0.0016513611765836124,0.0064849673805925517,0.0011768259616931076,0.0038399492357675757,1.4051952401823475e-08,1.7420859024094746e-10,9.6609026197302123e-05,9.5153512480323466e-05,1.4152582971634673e-10,0.014492006385894738,0.013755152237514497,8.100035925282259e-05,0.015477462870364908,2.1501091778505661e-12,5.225020815458932e-12,3.855783400779097e-08,2.3075489118441601e-11,1.5944710819889366e-09,7.0467090109615659e-08,5.9184396847881428e-05,6.0203754717721376e-05,8.749365982653468e-08,6.3900821247229353e-08,2.6979534922494361e-22,1.0023487535931287e-06,2.956639441822045e-09,1.0769845757712627e-09,1.1217789256888058e-07,6.829748376614016e-07,1.5570183514496676e-12,1.6146438410368291e-07,1.0845220366566302e-06,1.9718601594650382e-11,4.6877331294790453e-12,3.0781428630633638e-12,6.5752464320929516e-13,3.9338427905219823e-16,3.8505550213027715e-11,1.747782363162857e-10,1.6033941771053525e-07,7.911395044118449e-10,4.1606214270986509e-07,1.2382878910127935e-07,1.7286920064827362e-06,1.6051228184270711e-14,4.5642267463186323e-06,1.8646022695256859e-10,9.3073854145524212e-06,5.0252727879021612e-08,1.1304274499777031e-11,8.6611690377496735e-07,2.3903073082165372e-06
9.086576906123007e-07,0.13910673799173956,76.950000000000003,0.0,0.0,0.0,0.9423057936705308,9.4814078990840063,0.0016627583338320146,0.0064869745680921189,0.0011755334074738117,0.0038356751373057373,1.4056104638331191e-08,1.7412315093326336e-10,9.7389744774244053e-05,9.5181629488337577e-05,1.4136830280799265e-10,0.014644921282386677,0.013904880405493999,8.1658258128012478e-05,0.015635612038884705,2.1507445158153096e-12,5.2818095470730362e-12,3.8977959776562801e-08,2.3318998938604193e-11,1.6075580323589908e-09,7.038973303789523e-08,5.9722403764141298e-05,6.0767225489586804e-05,8.8287770623734365e-08,6.4480799956264363e-08,2.7198667543299459e-22,1.009006487895423e-06,2.9762361250482884e-09,1.0841424502496372e-09,1.1500268338644836e-07,6.9008572553194777e-07,1.5761764259705979e-12,1.660962174881917e-07,1.096140356555868e-06,1.9923625282198734e-11,4.7364737216884039e-12,3.1088344250352916e-12,6.6440736281836193e-13,3.9432939455710489e-16,3.8922165841030158e-11,1.7667777419606543e-10,1.6492767655812313e-07,8.0141819727624712e-10,4.2073028555301443e-07,1.2514596309692492e-07,1.7594947895817417e-06,1.6157845776852572e-14,4.6457240969656197e-06,1.8792562880916265e-10,9.5076742440993042e-06,5.1385053467008201e-08,1.139311986389703e-11,8.8676786639870723e-07,2.4598634411433821e-06
