Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516)
1.1316533744448204e-08,0.3611323333677556,76.950000000000003,0.0,0.0,0.0,7.1863935234605864e-05,9.4999926533048615,0.0018887117039609897,0.011305590140354288,5.1558254862709406e-06,6.0316386058488174e-08,9.3292488811426456e-10,3.2273951797172804e-06,0.10968824243457315,5.3869816217242644e-06,2.9268987099932283e-16,7.9877457775781812e-07,3.0698220243952385e-05,0.86507115841845805,0.00022922634698639642,2.0217398383076178e-14,1.1080616540566835e-13,1.6101096249745822e-08,0.0,0.00033426946598807961,6.4100431289956649e-08,0.011364429216867051,0.011365528906363696,1.0996894966489431e-06
1.137694538223687e-08,0.3611323342702409,76.950000000000003,0.0,0.0,0.0,7.1603204585023929e-05,9.4999926558970653,0.0018869036737546088,0.011305262035000704,4.9449038857833508e-06,5.7848879856729981e-08,9.328978109551646e-10,3.2138703807752939e-06,0.10919200924769752,5.386825275151176e-06,2.8071602297903966e-16,7.9878535174881693e-07,3.0862259692812695e-05,0.86556943906135997,0.00022923172538454986,2.021681166936998e-14,1.1139795826279687e-13,1.6187470241795913e-08,0.0,0.00033446307397645979,6.1480231844033692e-08,0.01136464517364388,0.011365744884041516,1.0997103976406588e-06
1.1437357020025534e-08,0.36113233513583876,76.950000000000003,0.0,0.0,0.0,7.1343646858374683e-05,9.499992658389619,0.0018850973043243115,0.011304933952078476,4.7426115911142109e-06,5.5482325232853759e-08,9.3287073508083247e-10,3.200408465522444e-06,0.10869808410411669,5.386668934054702e-06,2.6923221523200886e-16,7.9879568445733468e-07,3.1026289083836958e-05,0.86606540966145673,0.00022923708916964945,2.0216224858563566e-14,1.1198971470601115e-13,1.6273838930458505e-08,0.0,0.00033465578438046493,5.8967229639390296e-08,0.011364852297023408,0.011365952027457816,1.0997304344125873e-06
1.14977686578142e-08,0.36113233596605715,76.950000000000003,0.0,0.0,0.0,7.1085256560918738e-05,9.4999926607865781,0.0018832925944851143,0.011304605891440063,4.5485955522327713e-06,5.3212591961182065e-08,9.328436630264291e-10,3.1870091399728143e-06,0.10820645626730827,5.3865126031468527e-06,2.5821819164758019e-16,7.9880559396480096e-07,3.1190308436463752e-05,0.86655908095824852,0.00022924243840839325,2.0215638137788729e-14,1.1258143503934376e-13,1.6360202326265736e-08,0.0,0.00033484760137302179,5.6557038930498555e-08,0.011365050948385318,0.011366150698038509,1.0997496531951183e-06
1.1558180295602865e-08,0.36113233676234197,76.950000000000003,0.0,0.0,0.0,7.0828028227761322e-05,9.4999926630918434,0.0018814895430511803,0.011304277852939859,4.3625171634529922e-06,5.1035718797857103e-08,9.3281659180651034e-10,3.1736721027880901e-06,0.10771711505069448,5.3863562910165169e-06,2.4765462470980499e-16,7.9881509761116075e-07,3.1354317769386208e-05,0.86705046364128069,0.00022924777316712421,2.0215051580551751e-14,1.1317311931788109e-13,1.6446560439345058e-08,0.0,0.00033503852910764389,5.424545340596107e-08,0.011365241474326869,0.011366341242422544,1.0997680956777018e-06
1.161859193339153e-08,0.36113233752608453,76.950000000000003,0.0,0.0,0.0,7.0571956422199264e-05,9.4999926653092004,0.0018796881488358313,0.011303949836460684,4.1840516724705483e-06,4.8947906567762147e-08,9.3278952120860473e-10,3.1603970757659329e-06,0.10723004981740228,5.3861999833958386e-06,2.3752344411666786e-16,7.9882421202532378e-07,3.1518317100582343e-05,0.86753956835035362,0.00022925309351183386,2.021446488522126e-14,1.1376476733140586e-13,1.6532913279435781e-08,0.0,0.00033522857171852199,5.202843884729987e-08,0.011365424207294609,0.011366523993066884,1.0997857722761631e-06
1.1679003571180195e-08,0.36113233825861496,76.950000000000003,0.0,0.0,0.0,7.0317035735863255e-05,9.4999926674422301,0.001877888410651558,0.01130362184187326,4.0128876135842444e-06,4.6945511527979309e-08,9.3276245505172781e-10,3.1471837715216802e-06,0.10674524998004049,5.3860436834291043e-06,2.2780673747394367e-16,7.9883295315436559e-07,3.1682306447344266e-05,0.86802640567577716,0.00022925839950816565,2.0213878257260468e-14,1.1435637942729781e-13,1.6619260855904947e-08,0.0,0.00033541773332061389,4.9902126088082459e-08,0.011365599466101521,0.011366699268826726,1.0998027252118379e-06
1.173941520896886e-08,0.36113233896120805,76.950000000000003,0.0,0.0,0.0,7.0063260788532543e-05,9.4999926694943504,0.0018760903273100326,0.011303293869042639,3.8487262640959253e-06,4.502503901285897e-08,9.3273538979346517e-10,3.1340318878453568e-06,0.10626270500047108,5.3858874050817382e-06,2.1848732641459725e-16,7.9884133629153021e-07,3.1846285826306288e-05,0.86851098615860622,0.00022926369122141832,2.0213291862192093e-14,1.1494795572098454e-13,1.670560317776246e-08,0.0,0.00033560601800973396,4.786280426116776e-08,0.011365767556512533,0.011366867375512008,1.0998189994796528e-06
1.1799826846757525e-08,0.361132339635092,76.950000000000003,0.0,0.0,0.0,6.9810626227327681e-05,9.4999926714689185,0.0018742938976221185,0.011302965917870266,3.6912811229526593e-06,4.3183137337296008e-08,9.3270832420324874e-10,3.1209411522659445e-06,0.10578240438956894,5.3857311308171954e-06,2.0954944605691158e-16,7.9884937610307041e-07,3.2010255253471612e-05,0.86899332029083776,0.00022926896871654901,2.0212705285758611e-14,1.1553949586595912e-13,1.6791940253675717e-08,0.0,0.00033579342986264291,4.5906914322192891e-08,0.011365928771826666,0.011367028606421112,1.0998345944577109e-06
1.186023848454619e-08,0.36113234028144053,76.950000000000003,0.0,0.0,0.0,6.9559126726923229e-05,9.4999926733690963,0.0018724991203978817,0.011302637988244928,3.5402774107282724e-06,4.1416591940472081e-08,9.3268126378943739e-10,3.1079112857238228e-06,0.10530433770700326,5.385574860467793e-06,2.0097727555019388e-16,7.9885708665398457e-07,3.2174214744238221e-05,0.86947341851566506,0.00022927423205817659,2.0212118731824647e-14,1.1613100024700977e-13,1.6878272091983584e-08,0.0,0.00033597997293713573,4.4031042838004859e-08,0.011366083393305795,0.01136718324285277,1.0998495469819541e-06
1.1920650122334855e-08,0.36113234090137697,76.950000000000003,0.0,0.0,0.0,6.9308756989546968e-05,9.4999926751978823,0.0018707059944466011,0.011302310080038611,3.3954515900527565e-06,3.9722319778480548e-08,9.3265420459834911e-10,3.0949419837698663e-06,0.10482849456101526,5.3854186151811782e-06,1.9275546120044038e-16,7.9886448143270487e-07,3.2338164313423518e-05,0.86995129122771919,0.00022927948131058463,2.0211532505078344e-14,1.1672246908766449e-13,1.69645987007098e-08,0.0,0.00033616565127213066,4.2231916029294036e-08,0.011366231690687846,0.011367331554596974,1.0998639091332102e-06
1.198106176012352e-08,0.3611323414959858,76.950000000000003,0.0,0.0,0.0,6.9059511743970879e-05,9.4999926769582572,0.0018689145185767806,0.011301982193169229,3.2565509056610287e-06,3.8097363947871168e-08,9.3262714374079796e-10,3.0820329787202595e-06,0.10435486460817664,5.385262374512471e-06,1.8487031297482936e-16,7.9887157337475733e-07,3.250210397528801e-05,0.87042694877325022,0.00022928471653772456,2.0210946056635543e-14,1.1731390186819497e-13,1.7050920087575821e-08,0.0,0.00033635046888775682,4.0506394056931194e-08,0.011366373922737153,0.011367473800405864,1.0998776687203426e-06
1.2041473397912185e-08,0.36113234206630346,76.950000000000003,0.0,0.0,0.0,6.8811385745755056e-05,9.4999926786530118,0.0018671246915961566,0.011301654327544404,3.1233329432704911e-06,3.6538888518438564e-08,9.3260008886594433e-10,3.0691840022294858e-06,0.10388343755317449,5.3851061324467727e-06,1.7730790221710938e-16,7.9887837488544716e-07,3.266603374355808e-05,0.87090040145037872,0.00022928993780321831,2.0210359552805344e-14,1.1790529899136849e-13,1.7137236260013177e-08,0.0,0.00033653442978544176,3.885146554202222e-08,0.011366510337590785,0.011367610228445308,1.0998908545321873e-06
1.2095843871921984e-08,0.3611323425596381,76.950000000000003,0.0,0.0,0.0,6.8589024991167979e-05,9.4999926801243557,0.0018655152561278454,0.011301359266542039,3.0081031461648011e-06,3.5190851033401483e-08,9.3257573987006083e-10,3.0576709911228027e-06,0.10346102821085155,5.3849655394181714e-06,1.7076625585819731e-16,7.9888425776925304e-07,3.2813562086909609e-05,0.87132463217012568,0.00022929462505727585,2.0209832037497628e-14,1.1843752617816708e-13,1.7214916362788197e-08,0.0,0.00033669926539169667,3.7419997724096189e-08,0.011366628334127283,0.011367728236410184,1.0999022829086549e-06
1.2150214345931783e-08,0.36113234303479835,76.950000000000003,0.0,0.0,0.0,6.8367562814953121e-05,9.4999926815465923,0.0018639071544232241,0.01130106422259286,2.8971250212881786e-06,3.3892552541524132e-08,9.3255138844639727e-10,3.0462061573572314e-06,0.10304038747741197,5.3848249574897946e-06,1.6446607039656292e-16,7.9888992338077886e-07,3.2961082436451239e-05,0.87174709268915473,0.00022929930109959179,2.0209304458757341e-14,1.1896972434449008e-13,1.7292592252703413e-08,0.0,0.00033686341317337189,3.6041346195734335e-08,0.011366741978363357,0.011367841891650335,1.0999132869820641e-06
1.2204584819941582e-08,0.3611323434924558,76.950000000000003,0.0,0.0,0.0,6.8146995448334379e-05,9.4999926829215848,0.0018623003856115836,0.011300769195663158,2.7902416905130112e-06,3.2642157775244294e-08,9.3252704525988345e-10,3.0347893338262843e-06,0.1026215079466431,5.3846843566129138e-06,1.5839879265254959e-16,7.9889537974637585e-07,3.3108594801164311e-05,0.87216779041566883,0.00022930396597587374,2.0208776572786967e-14,1.1950189358455452e-13,1.7370263934619953e-08,0.0,0.00033702687600899872,3.4713562146480645e-08,0.011366851430911932,0.011367951354766127,1.0999238542001464e-06
1.225895529395138e-08,0.36113234393325255,76.950000000000003,0.0,0.0,0.0,6.7927319140516276e-05,9.4999926842509819,0.0018606949488217406,0.011300474185647124,2.6873020645711195e-06,3.1437899185614701e-08,9.325027052289123e-10,3.0234202784083065e-06,0.10220438224336575,5.3845437811600682e-06,1.525548356035278e-16,7.9890063459572374e-07,3.3256099189731035e-05,0.87258673272690412,0.00022930861973161998,2.0208249175520715e-14,1.2003403451928415e-13,1.7447931413236587e-08,0.0,0.00033718965676505391,3.3434768677627172e-08,0.01136695684636925,0.011368056780431762,1.0999340625179763e-06
1.231332576796118e-08,0.3611323443578118,76.950000000000003,0.0,0.0,0.0,6.7708530157186255e-05,9.499992685536494,0.0018590908431820395,0.011300179192490302,2.5881606272179027e-06,3.0278074423991995e-08,9.3247835662943795e-10,3.0120987839599584e-06,0.10178900302327584,5.3844032264104808e-06,1.4692660661897361e-16,7.9890569537291801e-07,3.3403595610545549e-05,0.87300392696917894,0.00022931326241212139,2.0207721682504311e-14,1.2056614633497829e-13,1.7525594693095708e-08,0.0,0.00033735175829601084,3.2203158121124022e-08,0.011367058373721107,0.011368158317616216,1.0999438951178137e-06
1.2362259194569998e-08,0.36113234472652955,76.950000000000003,0.0,0.0,0.0,6.7512375661259709e-05,9.499992686657313,0.0018576482855188823,0.011299913713042909,2.5020648454178155e-06,2.9270866722886304e-08,9.3245644860358162e-10,3.0019499723949401e-06,0.10141664892302829,5.3842767185137033e-06,1.4203920744843666e-16,7.989100900713917e-07,3.3536335583564374e-05,0.87337791323517522,0.00022931743139250493,2.0207246793143262e-14,1.2104502238512278e-13,1.7595488058664066e-08,0.0,0.0003374970712860017,3.1133609758767109e-08,0.011367146542703948,0.011368246495121219,1.0999524172801434e-06
1.2411192621178816e-08,0.3611323450830016,76.950000000000003,0.0,0.0,0.0,6.7316934187797652e-05,9.4999926877450278,0.001856206804744837,0.011299648247175493,2.4188334343854072e-06,2.8297168404816947e-08,9.3243455182020438e-10,2.9918394044576571e-06,0.10104569823942296,5.3841502169914113e-06,1.3731395432962177e-16,7.9891433842391586e-07,3.3669069115013123e-05,0.87375049480309741,0.00022932159147118629,2.0206772338610854e-14,1.2152387584444423e-13,1.7665378029898855e-08,0.0,0.00033764183847020783,3.0099643983939286e-08,0.011367231779476829,0.011368331740152601,1.0999606757804217e-06
1.2460126047787634e-08,0.361132345427636,76.950000000000003,0.0,0.0,0.0,6.7122203049596355e-05,9.499992688800754,0.0018547664002235124,0.011299382794833362,2.3383710961983744e-06,2.7355864609163858e-08,9.3241263687157052e-10,2.9817668963176604e-06,0.10067614568212384,5.3840237377258196e-06,1.3274634057427844e-16,7.9891844530474931e-07,3.380179621045359e-05,0.87412167696476595,0.00022932574268075701,2.0206297477123372e-14,1.2200270518434886e-13,1.7735264609808884e-08,0.0,0.00033778606190480037,2.9100076963077513e-08,0.011367314181621959,0.011368414150269535,1.0999686475886446e-06
1.2509059474396453e-08,0.36113234576082737,76.950000000000003,0.0,0.0,0.0,6.6928179569203128e-05,9.4999926898255804,0.0018533270713182257,0.011299117356006399,2.2605857020444316e-06,2.6445877549933207e-08,9.3239072931836809e-10,2.9717323493632901e-06,0.10030798598071575,5.3838972532666446e-06,1.2833075456966757e-16,7.9892241542581297e-07,3.3934516875283714e-05,0.87449146499199182,0.00022932988505367625,2.0205822617491688e-14,1.2248151147349588e-13,1.7805147801314013e-08,0.0,0.00033792974363819925,2.8133764230715377e-08,0.011367393843440739,0.011368493819786912,1.0999763461832833e-06
1.2553099558344389e-08,0.36113234605122957,76.950000000000003,0.0,0.0,0.0,6.67541612804773e-05,9.4999926907223191,0.0018520325944287263,0.011298878472581096,2.1927939617044549e-06,2.565280313116614e-08,9.3237102497648685e-10,2.9627335965929937e-06,0.099977828801257634,5.3837834192614343e-06,1.2448203795470426e-16,7.989258753729641e-07,3.4053959979792518e-05,0.87482308657270857,0.0002293336056606878,2.0205395661158807e-14,1.2291241798641663e-13,1.7868039778926314e-08,0.0,0.00033805859573053404,2.7291599992251182e-08,0.011367463271487646,0.011368563254560843,1.0999830732073799e-06
1.2597139642292325e-08,0.3611323463329392,76.950000000000003,0.0,0.0,0.0,6.6580712099286333e-05,9.4999926915955477,0.0018507389878077178,0.011298639600013802,2.1270354964314936e-06,2.4883515364823672e-08,9.3235129997303204e-10,2.9537653219081814e-06,0.099648791767965136,5.3836696152589458e-06,1.2074900822004891e-16,7.9892923145129485e-07,3.4173397883465914e-05,0.87515358697388745,0.00022933731915967444,2.0204968426957523e-14,1.2334330490073281e-13,1.7930929016235181e-08,0.0,0.00033818701218030705,2.647469408065751e-08,0.011367530618104452,0.011368630607703302,1.0999895988622351e-06
1.2641179726240262e-08,0.3611323466062185,76.950000000000003,0.0,0.0,0.0,6.6407830095458275e-05,9.4999926924460496,0.0018494462509904607,0.011298400738334295,2.0632493211394357e-06,2.4137300806238569e-08,9.3233159017552925e-10,2.9448274961166178e-06,0.099320871079830231,5.3835557865473763e-06,1.1712821383328406e-16,7.9893248677943102e-07,3.4292830589919437e-05,0.87548296999750141,0.0002293410255740268,2.0204541060124099e-14,1.2377417329961143e-13,1.7993815515195766e-08,0.0,0.00033831499446482861,2.568228891180736e-08,0.011367595945743391,0.011368695941646509,1.0999959031268251e-06
1.2685219810188198e-08,0.36113234687131907,76.950000000000003,0.0,0.0,0.0,6.6235513346922322e-05,9.499992693274443,0.0018481543835120304,0.011298161887494535,2.0013762788839921e-06,2.3413467396120979e-08,9.3231189454890318e-10,2.9359199974988301e-06,0.098994062948766365,5.3834419570008551e-06,1.1361556043619016e-16,7.9893564438237641e-07,3.4412258102674055e-05,0.87581123943269101,0.00022934472492705047,2.0204114135615021e-14,1.2420502370644577e-13,1.8056699277711866e-08,0.0,0.0003384425440563965,2.4913649611535339e-08,0.011367659314915483,0.011368759316951166,1.1000020356938421e-06
1.2729259894136134e-08,0.3611323471284854,76.950000000000003,0.0,0.0,0.0,6.6063759939162062e-05,9.4999926940813531,0.0018468633849073215,0.011297923047428019,1.9413589873537097e-06,2.2711343836071501e-08,9.3229217176659003e-10,2.9270426526483349e-06,0.098668363599554387,5.3833281697159561e-06,1.1020841929514542e-16,7.9893870719426478e-07,3.4531680425158923e-05,0.87613839905577739,0.00022934841724196674,2.0203686979740935e-14,1.2463585442911336e-13,1.8119580305637441e-08,0.0,0.00033856966242231263,2.416806335096819e-08,0.011367720784366432,0.011368820792361256,1.1000079948360563e-06
1.2768895969689278e-08,0.36113234735334987,76.950000000000003,0.0,0.0,0.0,6.5909661949994651e-05,9.4999926947898192,0.001845702228665559,0.011297708100619069,1.8888840538003128e-06,2.209745596963308e-08,9.3227443843590388e-10,2.9190788190149667e-06,0.098376179083817239,5.3832257386360273e-06,1.0722958239140411e-16,7.9894138503257972e-07,3.4639156080476931e-05,0.87643189693790857,0.00022935173432693417,2.0203302530534572e-14,1.2502358647970314e-13,1.8176170894188851e-08,0.0,0.00033868370146241734,2.3516174160100486e-08,0.011367774529764785,0.011368874542951019,1.1000131862434322e-06
1.2808532045242422e-08,0.3611323475721506,76.950000000000003,0.0,0.0,0.0,6.575601733382769e-05,9.499992695481879,0.0018445417754953124,0.011297493162524546,1.8378277535255846e-06,2.1500164252703168e-08,9.3225670148406048e-10,2.9111392875541038e-06,0.098084886899676524,5.383123319086121e-06,1.0433117899778389e-16,7.9894399041188788e-07,3.4746627536757878e-05,0.87672450165548699,0.00022935504574658587,2.0202918148892012e-14,1.2541130332843575e-13,1.8232759270468798e-08,0.0,0.00033879739345688556,2.2881907926209014e-08,0.011367826822910812,0.011368926841156772,1.1000182459679016e-06
1.2848168120795566e-08,0.3611323477850464,76.950000000000003,0.0,0.0,0.0,6.5602824708464727e-05,9.4999926961579995,0.0018433820250571479,0.011297278233134074,1.7881517333988536e-06,2.091902000368279e-08,9.3223896526403225e-10,2.9032239896596012e-06,0.09779448432151619,5.3830209057470372e-06,1.015111324178719e-16,7.9894652529306682e-07,3.485409479632147e-05,0.87701621593486911,0.00022935835151767644,2.0202533790558707e-14,1.2579900503980787e-13,1.8289345435731086e-08,0.0,0.00033891073946506811,2.2264788209446277e-08,0.011367877703072632,0.011368977726241788,1.1000231691663369e-06
1.2883840588793395e-08,0.36113234797174393,76.950000000000003,0.0,0.0,0.0,6.5465336658980828e-05,9.49999269675323,0.0018423388502180952,0.011297084804115082,1.7445925917905489e-06,2.0409435207842255e-08,9.322230035120989e-10,2.8961208838923756e-06,0.097533880368272943,5.3829287359337161e-06,9.9038335516642159e-17,7.9894874798810131e-07,3.4950811743609385e-05,0.87727799970827869,0.00022936132189594211,2.0202187877144843e-14,1.2614792364987126e-13,1.8340271095059802e-08,0.0,0.00033901245592710404,2.1723657342175903e-08,0.011367922318709731,0.011369022346195495,1.1000274857778917e-06
