Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271)
2.3347674861404936e-13,0.2948597769934969,76.950000000000003,0.0,0.0,0.0,0.99999984197467107,9.4999999999593818,8.5222510049566837e-09,6.6383740951407752e-08,6.6374056422178811e-08,2.5149118923828053e-11,2.7736096311966543e-14,1.3906672474804704e-08,1.2282560070034233e-09,1.5436853830664283e-11,4.1203611299765316e-19,9.7054393216561051e-21,1.532650898076448e-20,1.5696890694982093e-09,4.9383729883393829e-14,1.67981310751106e-19,3.6761888703639864e-22,6.4986138987159838e-29
2.465088373135425e-13,0.2948597769934814,76.950000000000003,0.0,0.0,0.0,0.99999983315707863,9.4999999999547811,8.9979416479864779e-09,7.0088260774156736e-08,7.0077409481686991e-08,2.8033177079413456e-11,2.9284770657243876e-14,1.4535915982984847e-08,1.3600297772365397e-09,1.7152600097574511e-11,4.5929995752739118e-19,1.1426670585624871e-20,1.8047142376425001e-20,1.7380935768486354e-09,5.5050080102837859e-14,1.8665343058051997e-19,4.0943084702401551e-22,8.0834601351699224e-29
2.595409260130356e-13,0.29485977699346516,76.950000000000003,0.0,0.0,0.0,0.99999982433975887,9.4999999999499405,9.4736322790909549e-09,7.3792696116627239e-08,7.3780606161397302e-08,3.1073549671039754e-11,3.0833425372851379e-14,1.5151748083527601e-08,1.497571268199706e-09,1.8952761302227934e-11,5.0912610710575868e-19,1.3340670561748266e-20,2.1070490504926434e-20,1.9138691276422993e-09,6.1024051826685067e-14,2.0624430304868154e-19,4.5334942148395324e-22,9.9413305830963941e-29
2.725730147125287e-13,0.2948597769934479,76.950000000000003,0.0,0.0,0.0,0.99999981552270567,9.4999999999448548,9.9493228982702452e-09,7.7497047820566696e-08,7.7483646491737705e-08,3.4270206272737498e-11,3.2381955368754202e-14,1.5754454613178098e-08,1.6407575526311185e-09,2.0836495804254835e-11,5.6151406415282916e-19,1.5457758149917759e-20,2.4412192607919154e-20,2.0968586230618647e-09,6.7305638069349174e-14,2.2674476793479127e-19,4.9935362150831311e-22,1.2101754990979113e-28
2.856051034120218e-13,0.29485977699342997,76.950000000000003,0.0,0.0,0.0,0.99999980670591349,9.4999999999395346,1.042501350552447e-08,8.1201316719113497e-08,8.1186530503130239e-08,3.7623116464461129e-11,3.3930484571755241e-14,1.6344315334319648e-08,1.7894683156156381e-09,2.2802970343256767e-11,6.1646332853083308e-19,1.7788265062633482e-20,2.8087841824441682e-20,2.2869083028217908e-09,7.3894831914689643e-14,2.4814575622813365e-19,5.4742266011592363e-22,1.4595746505839157e-28
2.986371921115149e-13,0.2948597769934113,76.950000000000003,0.0,0.0,0.0,0.99999979788937676,9.4999999999339764,1.0900704100853752e-08,8.4905503637094034e-08,8.4889258225990914e-08,4.1132249832086579e-11,3.5479130118988393e-14,1.6921604029529071e-08,1.9435858139202162e-09,2.4851359977650365e-11,6.7397340048037011e-19,2.0342535825465205e-20,3.2112985596070922e-20,2.4838676931997347e-09,8.0791626515505518e-14,2.7043828945737406e-19,5.9753593848275822e-22,1.7455798657666489e-28
3.1166928081100803e-13,0.2948597769933917,76.950000000000003,0.0,0.0,0.0,0.99999978907308984,9.4999999999281819,1.1376394684258217e-08,8.8609609391560364e-08,8.859182969072983e-08,4.4797575967410861e-11,3.7027568125391274e-14,1.7486588660966742e-08,2.1029948074464262e-09,2.6980847981100621e-11,7.3404378537601819e-19,2.3130927768767353e-20,3.6503126298170821e-20,2.6875895194341263e-09,8.7996015092676309e-14,2.9361347855574582e-19,6.4967307150582652e-22,2.0715879680028721e-28
3.2470136951050114e-13,0.2948597769933714,76.950000000000003,0.0,0.0,0.0,0.99999978025704772,9.4999999999221476,1.1852085255737979e-08,9.2313634791081906e-08,9.2294244927751035e-08,4.8619064468147946e-11,3.8575803456611596e-14,1.8039531462873023e-08,2.2675825194513689e-09,2.9190625781194744e-11,7.9667398448118011e-19,2.6163811028545686e-20,4.1273721628998282e-20,2.897929654887213e-09,9.5507990934656156e-14,3.1766252320928991e-19,7.0381389164844078e-22,2.4411429481772828e-28
3.3773345820999425e-13,0.29485977699335025,76.950000000000003,0.0,0.0,0.0,0.99999977144124474,9.4999999999158806,1.2327775815293154e-08,9.6017580635553416e-08,9.5996503967452742e-08,5.259668493792923e-11,4.012446445191784e-14,1.8580689096630871e-08,2.4372385698612659e-09,3.1479892856585442e-11,8.6186349226411644e-19,2.9451568537324696e-20,4.6440185286880595e-20,3.1147470358210284e-09,1.0332754739662063e-13,3.425767107410694e-19,7.5993842318393459e-22,2.8579353983014184e-28
3.5076554690948737e-13,0.2948597769933283,76.950000000000003,0.0,0.0,0.0,0.99999976262567636,9.4999999999093756,1.2803466362923851e-08,9.9721447717964095e-08,9.9698606840227129e-08,5.6730406986300916e-11,4.1673093401121501e-14,1.9110312737952181e-08,2.6118549377760045e-09,3.3847856677518819e-11,9.2961181659443015e-19,3.3004596024253504e-20,5.2017887352789327e-20,3.3379036134788867e-09,1.1145467789997343e-13,3.6834741542996305e-19,8.180268800321997e-22,3.3258022182960979e-28
3.637976356089805e-13,0.2948597769933056,76.950000000000003,0.0,0.0,0.0,0.99999975381033723,9.4999999999026397,1.327915689863019e-08,1.0342523682384898e-07,1.0340055357646044e-07,6.1020200228725196e-11,4.3220795647843385e-14,1.9628648225129708e-08,2.7913258977117612e-09,3.6293732605362833e-11,9.9991846939719196e-19,3.6833302005775228e-20,5.8022154910535553e-20,3.5672642726046004e-09,1.1988937593151283e-13,3.9496609743461565e-19,8.7805968178247632e-22,3.8487260642842908e-28
3.768297243084736e-13,0.2948597769932821,76.950000000000003,0.0,0.0,0.0,0.99999974499522248,9.4999999998956675,1.3754847422412268e-08,1.0712894872848243e-07,1.0710234420653302e-07,6.5466034286577414e-11,4.4769103499893165e-14,2.0135936141009484e-08,2.9755479843478472e-09,3.8816743835110239e-11,1.0727829335610231e-18,4.094810778610991e-20,6.4468272418160117e-20,3.8026967863895945e-09,1.2863163504295856e-13,4.2242430222239357e-19,9.4001744993032018e-22,4.4308350684649474e-28
3.898618130079667e-13,0.2948597769932578,76.950000000000003,0.0,0.0,0.0,0.99999973618032734,9.4999999998884661,1.42305379342702e-08,1.1083258420028958e-07,1.108039787608192e-07,7.0067878787146479e-11,4.6318663801669279e-14,2.0632411956077244e-08,3.1644199309908152e-09,4.1416121296425414e-11,1.1482047053816587e-18,4.5359447448230106e-20,7.1371482351233602e-20,4.0440717378311419e-09,1.376814488501281e-13,4.5071365941766968e-19,1.0038809910456704e-21,5.0764022971863446e-28
4.028939017074598e-13,0.2948597769932328,76.950000000000003,0.0,0.0,0.0,0.99999972736564735,9.4999999998810303,1.4706228434204087e-08,1.1453614400410873e-07,1.1450545726968736e-07,7.4825703363631773e-11,4.786603178164143e-14,2.111830610656673e-08,3.3578426359831082e-09,4.4091103597370836e-11,1.2261833291106805e-18,5.0077767854482322e-20,7.874698556118706e-20,4.2912624768032305e-09,1.470388110324689e-13,4.7982588213505133e-19,1.0696312994408739e-21,5.7898454783561369e-28
4.159259904069529e-13,0.2948597769932069,76.950000000000003,0.0,0.0,0.0,0.99999971855117764,9.4999999998733671,1.518191892221402e-08,1.1823962889254646e-07,1.1820677976349999e-07,7.9739477655143733e-11,4.9412413499396571e-14,2.1593844132669984e-08,3.5557191032641911e-09,4.6840936926863444e-11,1.306718288119861e-18,5.5113528637401848e-20,8.6609941884153966e-20,4.5441450440947575e-09,1.5670371533225599e-13,5.0975276610609291e-19,1.137249565517669e-21,6.5757264676882098e-28
4.2895807910644603e-13,0.29485977699318033,76.950000000000003,0.0,0.0,0.0,0.99999970973691388,9.4999999998654712,1.5657609398300119e-08,1.2194303960604435e-07,1.2190794627261361e-07,8.4809171306701092e-11,5.0963653933656788e-14,2.2059246752399314e-08,3.7579544106053976e-09,4.9664874999932103e-11,1.3898090156165475e-18,6.0477202200238417e-20,9.4975470496086232e-20,4.8025981308142432e-09,1.6667615555413946e-13,5.4048618905391417e-19,1.2067171694972587e-21,7.4387509851520383e-28
4.4199016780593914e-13,0.2948597769931529,76.950000000000003,0.0,0.0,0.0,0.9999997009228514,9.4999999998573461,1.6133299862462459e-08,1.2564637688998673e-07,1.2560895682737876e-07,9.0034753969231223e-11,5.2513224953915871e-14,2.2514729994645233e-08,3.9644556523868855e-09,5.2562178961842761e-11,1.4754551017184954e-18,6.6179273707711139e-20,1.0385865053135323e-19,5.0665030052598103e-09,1.7695612556433485e-13,5.720181092965903e-19,1.2780156712208548e-21,8.3837680912715883e-28
4.550222565054322e-13,0.2948597769931247,76.950000000000003,0.0,0.0,0.0,0.9999996921089862,9.4999999998489919,1.6608990314701145e-08,1.2934964148256126e-07,1.2930981145814015e-07,9.5416195299567581e-11,5.4054418096339304e-14,2.2960505268937878e-08,4.1751319095959643e-09,5.5532117334900836e-11,1.5636561221534332e-18,7.2230241086655483e-20,1.132745214211965e-19,5.3357434745775931e-09,1.8754361929019341e-13,6.0434056548501487e-19,1.3511268139264166e-21,9.4157699332242707e-28
4.680543452049253e-13,0.2948597769930958,76.950000000000003,0.0,0.0,0.0,0.99999968329531397,9.4999999998404121,1.7084680755016278e-08,1.3305283409045473e-07,1.3301051019523643e-07,1.0095346496045051e-10,5.56047429221434e-14,2.339677949378414e-08,4.3898941946342863e-09,5.8573965924098191e-11,1.6544113536961184e-18,7.8640615016771341e-20,1.2323808348286916e-19,5.610205814226325e-09,1.9843863071943871e-13,6.3744567604704333e-19,1.4260325273068842e-21,1.0539891230436358e-27
4.810864339044183e-13,0.29485977699306615,76.950000000000003,0.0,0.0,0.0,0.99999967448183058,9.4999999998316067,1.7560371183407937e-08,1.367559554300966e-07,1.367110530690003e-07,1.0664653262052361e-10,5.7164735662380456e-14,2.3823755162710579e-08,4.6086554229153674e-09,6.1687007765287192e-11,1.7477203186534268e-18,8.5420918931332226e-20,1.3376429825739396e-19,5.8897787316794846e-09,2.0964115389970514e-13,6.7132563764887006e-19,1.5027149213240146e-21,1.1761409029150596e-27
4.941185226039114e-13,0.2948597769930356,76.950000000000003,0.0,0.0,0.0,0.99999966566853227,9.4999999998225721,1.8036061599876221e-08,1.4045900624578595e-07,1.4041144010975877e-07,1.1249536795433453e-10,5.8699924701910138e-14,2.4241630468089975e-08,4.8313303596115978e-09,6.4870533032276919e-11,1.8435829517984834e-18,9.2581689007956384e-20,1.4486808911326537e-19,6.174353298368936e-09,2.2115118293775152e-13,7.0597272395874265e-19,1.5811562803466072e-21,1.3085742196737236e-27
5.071506113034044e-13,0.29485977699300436,76.950000000000003,0.0,0.0,0.0,0.99999965685541459,9.499999999813312,1.8511752004421205e-08,1.4416198721664638e-07,1.4411167134783258e-07,1.1849994064233283e-10,6.0233926480941621e-14,2.4650599363542595e-08,5.0578355928178945e-09,6.8123838986454988e-11,1.9419984045004415e-18,1.0013347416931015e-19,1.5656434155844777e-19,6.4638229153885577e-09,2.3296871199912132e-13,7.4137928720207158e-19,1.6613390663287575e-21,1.4518451184895651e-27
5.201827000028975e-13,0.29485977699297244,76.950000000000003,0.0,0.0,0.0,0.99999964804247399,9.4999999998038263,1.8987442397042983e-08,1.4786489898820225e-07,1.4781174681353669e-07,1.2466022037087031e-10,6.1816960325233909e-14,2.5050851683347962e-08,5.288089482197329e-09,7.1446229885364197e-11,2.0429655823054375e-18,1.0808683607369783e-19,1.6886790380310501e-19,6.7580832478643033e-09,2.4509373530735776e-13,7.775377560775112e-19,1.7432459186575281e-21,1.6065237532932295e-27
5.332147887023906e-13,0.2948597769929397,76.950000000000003,0.0,0.0,0.0,0.99999963922970669,9.4999999997941185,1.9463132777741638e-08,1.5156774233115223e-07,1.5151166653718029e-07,1.3097617683219616e-10,6.3367124298728422e-14,2.544257320135843e-08,5.5220121336447131e-09,7.4837016933648199e-11,2.1464851158211394e-18,1.1645234911601446e-19,1.8179358710519937e-19,7.0570321925746911e-09,2.575262471434693e-13,8.1444063183382795e-19,1.8268596490759573e-21,1.7731943639497501e-27
5.462468774018836e-13,0.2948597769929062,76.950000000000003,0.0,0.0,0.0,0.99999963041710904,9.4999999997841886,1.9938823146517252e-08,1.5527051796661731e-07,1.5521143054906637e-07,1.3744777972446e-10,6.4845236845834973e-14,2.5825945746207861e-08,5.7595253497398054e-09,7.8295518193118524e-11,2.2525568704495791e-18,1.2524060041847019e-19,1.9535616635513473e-19,7.3605698146309323e-09,2.7026624184532493e-13,8.5208049193375084e-19,1.9121632383425134e-21,1.9524552274526405e-27
5.592789661013767e-13,0.29485977699287197,76.950000000000003,0.0,0.0,0.0,0.99999962160467715,9.4999999997740332,2.0414513503369897e-08,1.5897322638224395e-07,1.5891103887949222e-07,1.4407499875171103e-10,6.643878135262984e-14,2.6201147256930846e-08,6.0005526058276768e-09,8.1821058535135849e-11,2.3611778614765695e-18,1.3446218983108162e-19,2.0957038031443781e-19,7.6685983169080366e-09,2.8331371380741258e-13,8.9044999288661853e-19,1.9991398382729973e-21,2.1449186359229652e-27
5.723110548008698e-13,0.294859776992837,76.950000000000003,0.0,0.0,0.0,0.99999961279240779,9.4999999997636593,2.0890203848299664e-08,1.6267586830427461e-07,1.6261049155874894e-07,1.5085780362389207e-10,6.8089924308465734e-14,2.6568351894139443e-08,6.245019002205889e-09,8.5412969551902731e-11,2.4723486816717654e-18,1.4412772992240513e-19,2.2445093219962009e-19,7.9810219789409238e-09,2.9666865747971568e-13,9.2954185759790919e-19,2.0877727699001559e-21,2.3512108486471653e-27
5.853431435003628e-13,0.2948597769928013,76.950000000000003,0.0,0.0,0.0,0.99999960398029741,9.4999999997530615,2.1365894181306618e-08,1.6637844471808042e-07,1.6630978861712209e-07,1.5779616405683759e-10,6.9475029239808051e-14,2.6927730092483403e-08,6.4928512415634273e-09,8.9070589510113346e-11,2.5860729563694231e-18,1.5424784598116007e-19,2.400124900986899e-19,8.2977471280917663e-09,3.10331067367314e-13,9.6934887673544078e-19,2.1780455196925084e-21,2.5719720708867858e-27
5.983752321998559e-13,0.2948597769927648,76.950000000000003,0.0,0.0,0.0,0.99999959516834269,9.4999999997422435,2.1841584502390836e-08,1.7008095593469791e-07,1.7000893008489087e-07,1.6489004977228623e-10,7.0938206350541545e-14,2.7279448667939139e-08,6.7439775828398604e-09,9.2793263264011546e-11,2.7023450503327838e-18,1.6483317600601011e-19,2.5626968739366513e-19,8.618682080582829e-09,3.243009380304253e-13,1.0098639296640211e-18,2.2699417374903202e-21,2.8078564067492062e-27
6.114073208993489e-13,0.2948597769927276,76.950000000000003,0.0,0.0,0.0,0.99999958635653996,9.4999999997312052,2.2317274811552403e-08,1.7378340241949536e-07,1.7370791599232903e-07,1.721394304978657e-10,7.266269766244297e-14,2.7623670874760813e-08,6.9983278167329095e-09,9.6580342204576585e-11,2.8211629749511113e-18,1.7589437070481729e-19,2.7323712303019592e-19,8.943737110195601e-09,3.3857826408330767e-13,1.0510799586799096e-18,2.3634452373590287e-21,3.0595318353241224e-27
6.24439409598842e-13,0.2948597769926896,76.950000000000003,0.0,0.0,0.0,0.99999957754488633,9.4999999997199467,2.2792965108791373e-08,1.7748578527348366e-07,1.7740674636970397e-07,1.7954427596708782e-10,7.4189636820222266e-14,2.7960556488189668e-08,7.2558332301283808e-09,1.0043118418820774e-10,2.9425319244358487e-18,1.8744209349061845e-19,2.9092936208491475e-19,9.2728244028128856e-09,3.5316304019327465e-13,1.0929899651650762e-18,2.4585399951244586e-21,3.3276801742928454e-27
6.374714982983351e-13,0.29485977699265087,76.950000000000003,0.0,0.0,0.0,0.99999956873337859,9.4999999997084732,2.3268655394107831e-08,1.8118810503518266e-07,1.8110542124727745e-07,1.8710455591936279e-10,7.5616248795168376e-14,2.8290261881330851e-08,7.516426573038428e-09,1.0434515347134047e-10,3.0664498002960989e-18,1.9948702047646152e-19,3.0936093628134623e-19,9.6058580141664866e-09,3.6805526108113265e-13,1.1355870330125028e-18,2.5552101456863395e-21,3.6129970456164748e-27
6.492003781278788e-13,0.29485977699261545,76.950000000000003,0.0,0.0,0.0,0.99999956080314356,9.4999999996979589,2.3696776640698949e-08,1.8452013908874818e-07,1.8443409570976982e-07,1.9404167935379169e-10,7.7122796448828766e-14,2.8580984187108381e-08,7.7535463413347947e-09,1.0792117934765931e-10,3.1801511930043491e-18,2.1076139839291874e-19,3.2659346818799147e-19,9.9088928190548583e-09,3.8172112084468602e-13,1.1745061743943439e-18,2.6435472571588558e-21,3.8850473630859449e-27
6.609292579574225e-13,0.29485977699257937,76.950000000000003,0.0,0.0,0.0,0.999999552873022,9.4999999996872688,2.4124897877632929e-08,1.8785212292221678e-07,1.8776264426398257e-07,2.0110465816151099e-10,7.8627800371978127e-14,2.8866123813472825e-08,7.9930669997074732e-09,1.115473739594538e-10,3.295915775221366e-18,2.2245497041378122e-19,3.4444715239995705e-19,1.0214995918576881e-08,3.9563600286988353e-13,1.2139713402252255e-18,2.7331363704478116e-21,4.1721052977111998e-27
6.726581377869663e-13,0.29485977699254273,76.950000000000003,0.0,0.0,0.0,0.99999954494301158,9.4999999996764029,2.4553019104909826e-08,1.9118405726639898e-07,1.9109106693196425e-07,2.0829347029478082e-10,7.9850850957905486e-14,2.9145787958147275e-08,8.2349424465869565e-09,1.1522328690656203e-10,3.4137463947112929e-18,2.3457554579550799e-19,3.6293251453988918e-19,1.0524108395760524e-08,4.0979990341611126e-13,1.2539776233380738e-18,2.823966245914905e-21,4.4747065176855169e-27
6.8438701761651e-13,0.29485977699250554,76.950000000000003,0.0,0.0,0.0,0.99999953701311006,9.499999999665361,2.4981140322529681e-08,1.9451594217995977e-07,1.9441936373575943e-07,2.1560809370973146e-10,8.1179647871652736e-14,2.942008176878868e-08,8.4791274620574274e-09,1.1894847182496104e-10,3.5336378061237154e-18,2.4713094211550333e-19,3.8206005921715743e-19,1.083617246037121e-08,4.2421281877675001e-13,1.294520173935638e-18,2.9160257445250238e-21,4.7933956660224521e-27
6.961158974460537e-13,0.2948597769924678,76.950000000000003,0.0,0.0,0.0,0.99999952908331569,9.4999999996541433,2.5409261530492546e-08,1.9784777789515794e-07,1.9774753469740885e-07,2.2304850636635178e-10,8.2824283737473988e-14,2.9689108367214955e-08,8.7255776974376104e-09,1.2272248636401979e-10,3.6555874260503221e-18,2.6012898527036825e-19,4.0184027015519092e-19,1.1151131435596353e-08,4.3887474527829544e-13,1.3355941808837436e-18,3.0093038273223866e-21,5.1287263493178816e-27
7.078447772755975e-13,0.2948597769924293,76.950000000000003,0.0,0.0,0.0,0.99999952115362623,9.4999999996427551,2.5837382728798465e-08,2.0117956544240617e-07,2.0107557983894932e-07,2.3061468622848186e-10,8.4192731389379735e-14,2.9952968900740296e-08,8.9742496532034348e-09,1.2654489213896101e-10,3.7796022904201508e-18,2.7357750947436506e-19,4.2228361073069092e-19,1.1468929729830925e-08,4.5378567927945283e-13,1.3771948603875869e-18,3.1037895543747322e-21,5.4812611138391608e-27
7.195736571051412e-13,0.29485977699239035,76.950000000000003,0.0,0.0,0.0,0.99999951322403946,9.499999999631191,2.6265503917447483e-08,2.0451130513614947e-07,2.044034991824138e-07,2.3830661126383139e-10,8.5404987282596481e-14,3.0211762565790252e-08,9.2251006688321378e-09,1.3041525470899668e-10,3.9056798964964978e-18,2.874843572571474e-19,4.4340052401896041e-19,1.1789512823698392e-08,4.6894561717219461e-13,1.4193174884468069e-18,3.1994720842079749e-21,5.8515714343845179e-27
7.301296489517306e-13,0.29485977699235477,76.950000000000003,0.0,0.0,0.0,0.99999950608749788,9.4999999996206341,2.6650812978974976e-08,2.0750982992461997e-07,2.0739851905238408e-07,2.4533683771217294e-10,8.6739550192524291e-14,3.0440425144842515e-08,9.4526950793528464e-09,1.3393922815756653e-10,4.0209088213427397e-18,3.0039887546979472e-19,4.6299026562455475e-19,1.2080374394038761e-08,4.8280245664719031e-13,1.4576702526033818e-18,3.2866007453202901e-21,6.2005283236283652e-27
