Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170)
7.093374906656207e-19,0.21052690533308827,76.950000000000003,0.0,0.0,0.0,0.99999999999938882,9.5,2.4838701240945426e-14,2.6979285209011131e-13,2.6979285246586962e-13,5.7940125702336604e-22,5.776077513492706e-22,4.6737355464577897e-14,1.5680140831845821e-20,3.777579659892515e-22,6.3892913631774643e-32,1.5857580384668321e-36,1.2808609688337727e-36,1.9911521619136644e-20,1.1155953212498047e-24,8.2283307142171844e-32,9.989656303697432e-37,3.3960426706966789e-50,7.220872174329006e-50,2.8279924119515447e-34,2.0868811161796463e-25,3.5287109739078951e-34,3.5287109783699642e-34,3.9539379856852214e-43,5.0813102355863968e-44,1.006745552274782e-40,2.470990659108414e-27,5.9324069819445548e-36,3.8119467320208456e-37,3.0088286877811955e-78,3.8403871476111801e-45,5.41529682937584e-41,2.8518728940979307e-78,2.0892808060595685e-22,3.1936197354599134e-54,3.1931511988477715e-54,1.4990964255632248e-31,4.560643740253721e-32,5.2117992889350765e-25,1.4990671146716207e-31,1.7728001592673103e-40,2.8518728940966896e-78,2.2742640986454118e-49,7.2208840611835618e-50,1.1886995122031662e-55,1.7367776767515347e-65,3.509500501033662e-41,6.3527533612528365e-75,9.6772490790856734e-31,1.4056836179325598e-60,2.4131632320820379e-76,2.030159391296426e-39,2.9259773556301848e-86,3.9956486327617339e-81,1.5276314801504947e-89,1.6502793586996528e-53,9.4832306325938626e-41,1.7322056228030419e-55,1.2260458568789068e-39,1.0535534243688486e-48,3.9888210280535064e-34,1.3737918170683132e-48,8.827475304498594e-50,7.3441412522498111e-43,7.817724515366084e-44,3.5700430719092933e-58
1.4192912606454602e-18,0.2105269053330883,76.950000000000003,0.0,0.0,0.0,0.99999999999877709,9.5,4.9698982587177154e-14,5.3982010092968656e-13,5.3982010242655934e-13,2.3191149761187717e-21,2.3047974107792203e-21,9.3515243650802062e-14,6.2761384874935374e-20,1.5120158604603059e-21,5.0837377503534895e-31,1.269570679509936e-35,1.0257859424575462e-35,7.9697923965466931e-20,4.4652885967938873e-24,6.4678507152717273e-31,7.9972128400298632e-36,5.4398696783111072e-49,1.1562784902047637e-48,2.2641120526937502e-33,8.352963004146061e-25,2.8251143735112244e-33,2.8251143806563348e-33,6.3314388167108186e-42,8.1367133589013751e-43,8.0600743997125769e-40,9.8904021708883074e-27,4.7495221795117081e-35,3.0518738246271077e-36,3.8591217040065196e-76,6.1496203758871187e-44,4.3355301676154358e-40,3.6578103059123842e-76,8.3625624404309789e-22,1.0227582353962114e-52,1.022458194051284e-52,1.2001871595945573e-30,3.6512834953767929e-31,2.0860751672268036e-24,1.2001636932222193e-30,2.8387866200063377e-39,3.6578103059092006e-76,3.6417856642264756e-48,1.1562822971928498e-48,3.8070331046041224e-54,1.1124863323502933e-63,2.8097340643866471e-40,8.1385191746931086e-73,3.8734215703746486e-30,4.5019726887144242e-59,3.0915060195324573e-74,1.6253618410223378e-38,7.4969709152875317e-84,5.1188319367760181e-79,3.9141141006297668e-87,5.2853312546567961e-52,7.5923208077087937e-40,5.5477155370054721e-54,9.8158216590788443e-39,1.6870561284532237e-47,1.5965679209216808e-33,2.1998543640490704e-47,1.4135461272977738e-48,5.8797785167022116e-42,6.2589289871460388e-43,1.1312446914502617e-56
2.8391988006051387e-18,0.21052690533308827,76.950000000000003,0.0,0.0,0.0,0.99999999999755373,9.5,9.9419545279493501e-14,1.0798745929316263e-12,1.0798745988644258e-12,9.2794805697919208e-21,9.1655534366947618e-21,1.8707080048583922e-13,2.5112695325002431e-19,6.0500291794661284e-21,4.0188832776527227e-30,1.0160424560216947e-34,8.2113788724612391e-35,3.1889507960481246e-19,1.7866970587298466e-23,4.9942613955430504e-30,6.3992624844960016e-35,8.7094744806214938e-48,1.8507926260815463e-47,1.8119754834554094e-32,3.3422732016917417e-24,2.2609500880064042e-32,2.2609500994431895e-32,1.0134382015403228e-40,1.3024029244193942e-41,6.4504907941104741e-39,3.957449110567285e-26,3.8010443126193058e-34,2.4424243652165034e-35,4.9446873480726471e-74,9.8433888226836761e-43,3.4697417451948032e-39,4.6867473298927945e-74,3.3461097635399128e-21,3.273818778447419e-51,3.2718986973987489e-51,9.6051209509576043e-30,2.9221291915972046e-30,8.3469956409316687e-24,9.6049331512723417e-30,4.5438963817609249e-38,4.6867473298846391e-74,5.82922862889191e-47,1.8508048135284817e-47,1.2187591052123303e-52,7.1229329197064314e-62,2.2486407661723195e-39,1.0421759174185542e-70,1.549873144592922e-29,1.4412372667859551e-57,3.958819853868333e-72,1.300783300101352e-37,1.9200485193423161e-81,6.5549122343035609e-77,1.0024434746691196e-84,1.6920133367470343e-50,6.0761162362728629e-39,1.7760113912922027e-52,7.855640428599157e-38,2.7003819971780543e-46,6.3883512534091113e-33,3.5211917470745122e-46,2.2625941890686453e-47,4.7056097383733511e-41,5.0090387855174358e-42,3.5462409509945094e-55
5.6790138805244965e-18,0.21052690533308827,76.950000000000003,0.0,0.0,0.0,0.99999999999510691,9.5,1.9886067066353776e-13,2.1599835545165438e-12,2.1599835778061059e-12,3.712396373981848e-20,3.6222712911171951e-20,3.7418103601039026e-13,1.0046686427089265e-18,2.4204026226421976e-20,3.1390117447866223e-29,8.1298843956765219e-34,6.5722604939875017e-34,1.2757845489973207e-18,7.1479515769447508e-23,3.7328376433924664e-29,5.1188813255058261e-34,1.3942006892512273e-46,2.9618516250977326e-46,1.4498520587994425e-31,1.3371268974079777e-23,1.8091035545928362e-31,1.8091035728952731e-31,1.6218171721580061e-39,2.0842651397215607e-40,5.1613433300776436e-38,1.5832373041632321e-25,3.0413859047894638e-33,1.9543070273924839e-34,6.3324090501028457e-72,1.5752599004804271e-41,2.7763204994978138e-38,6.0020784167857189e-72,1.3386582009611466e-20,1.0475964938158606e-49,1.0463686634274177e-49,7.6855178040542496e-29,2.3381356378364534e-29,3.3393239639170692e-23,7.6853675399535349e-29,7.2716784935208754e-37,6.0020784167648301e-72,9.3286632073916811e-46,2.9618906328800855e-46,3.9008243600365783e-51,4.5596222709507073e-60,1.799253586757153e-38,1.3342640522861883e-68,6.200501635245291e-29,4.6129295377817443e-56,5.0683487833030266e-70,1.0408240292356867e-36,4.9163560346960849e-79,8.3920559259635639e-75,2.5667944069010188e-82,5.4155554289202142e-49,4.8617395573689499e-38,5.6844042484344806e-51,6.285705686378004e-37,4.3214695657828538e-45,2.5557564410832785e-32,5.6350279645585207e-45,3.6208867606526796e-46,3.7652026421888399e-40,4.0079814822362096e-41,1.0897195440276908e-53
1.1358644040363212e-17,0.21052690533308827,76.950000000000003,0.0,0.0,0.0,0.99999999999021338,9.5,3.9774292142927259e-13,4.3202013902329544e-12,4.3202014799532619e-12,1.4850793290336145e-19,1.4145735138691818e-19,7.4839799451036909e-13,4.0189800850190986e-18,9.6823744322636782e-20,2.3968462070714296e-28,6.504526710597679e-33,5.2608623900315325e-33,5.1035261550228485e-18,2.8594132659642359e-22,2.6369926379270786e-28,4.0930942119760596e-33,2.2320043263467148e-45,4.7393834473712832e-45,1.1599859703606595e-30,5.3489427398977862e-23,1.4474202122043198e-30,1.4474202414907416e-30,2.5951269882803029e-38,3.3351520755211477e-39,4.1294197454004139e-37,6.3334643741603342e-25,2.4332964581812545e-32,1.5635883864258624e-33,1.4193309864306757e-69,2.5206633408165111e-40,2.221267178305735e-37,1.3452914702480376e-69,5.3550398824537945e-20,3.3510890397608817e-48,3.343246480907468e-48,6.1489367423615972e-28,1.8706674137646356e-28,1.3358240435347755e-22,6.1488165263566595e-28,1.1635756947104596e-35,1.3452914702386896e-69,1.4927378207784567e-44,4.7395082838088352e-45,1.2483791355352869e-49,2.9184331239608229e-58,1.4395384659988225e-37,1.7080203697731221e-66,2.4804023850626927e-28,1.476292983802401e-54,6.488103327114026e-68,8.3273789342729014e-36,1.2587073850065843e-76,1.0742889332708814e-72,6.5716235117059849e-80,1.7331434568773168e-47,3.8896383751186205e-37,1.8191831804386864e-49,5.0290416960871401e-36,6.9149881654178207e-44,1.0223857439436129e-31,9.0168812268094768e-44,5.794006366785829e-45,3.012447971943098e-39,3.206672685801218e-40,3.2293753019732221e-52
2.2717904360040643e-17,0.21052690533308827,76.950000000000003,0.0,0.0,0.0,0.99999999998042632,9.5,7.9550742295132751e-13,8.6406367282094611e-12,8.6406370613027943e-12,5.940558417576669e-19,5.400517900114697e-19,1.4968178615775909e-12,1.6076402045793358e-17,3.8730881621122144e-19,1.7565886131390384e-27,5.2038710266101171e-32,4.2127713833079023e-32,2.0414716317015897e-17,1.1438117969900494e-21,1.7064398089662756e-27,3.2707976496816513e-32,3.5745820950229972e-44,7.5832031803456398e-44,9.280235364757807e-30,2.1396640377555977e-22,1.1579910563926098e-29,1.1579911032518086e-29,4.1522720595108787e-37,5.3364782313681256e-38,3.3036174573345094e-36,2.5334886294430586e-24,1.9466603155008563e-31,1.2509209952332413e-32,1.8230029527380598e-67,4.0332379784226355e-39,1.777097924827616e-36,1.7279058561750838e-67,2.1420801372960784e-19,1.071400021574799e-46,1.0664013948015152e-46,4.9192848389732868e-27,1.4965750498918002e-27,5.3433995697912839e-22,4.9191886723076593e-27,1.8617798775194921e-34,1.7279058561510301e-67,2.3885015590864523e-43,7.5836026677784647e-44,3.9949215534451614e-48,1.8678497910102525e-56,1.1516837238939748e-36,2.1863287291143111e-64,9.9220122733877922e-28,4.7243881156011949e-53,8.3050104054493188e-66,6.6622131485608335e-35,3.2223841424831789e-74,1.3751385657748031e-70,1.6823853545873048e-77,5.5462452273496979e-46,3.1116623195336553e-36,5.8215807805854099e-48,4.0234238451463531e-35,1.1064330851722032e-42,4.0897091120792145e-31,1.4427485408549022e-42,9.2708759607925218e-44,2.4100725494169022e-38,2.5654328166824921e-39,9.0003208660378937e-51
4.5436424999395506e-17,0.21052690533308827,76.950000000000003,0.0,0.0,0.0,0.9999999999608522,9.5,1.5910364259577778e-12,1.7281506181813818e-11,1.7281507332223068e-11,2.376271216501591e-18,1.9782747839765162e-18,2.9936013980910627e-12,6.4305536886626275e-17,1.5492514293940419e-18,1.2020273754227564e-26,4.1631998367228471e-31,3.3764073910429237e-31,8.1658774731776153e-17,4.5753398899832087e-21,9.8405771566729598e-27,2.6105877434079425e-31,5.7295177197643509e-43,1.213280635840932e-42,7.4242157971374739e-29,8.5588293068627903e-22,9.264146984059138e-29,9.2641477337786777e-29,6.6433488588404954e-36,8.5384654660067902e-37,2.6428364293515555e-35,1.0134159090815303e-23,1.557254410802599e-30,1.0007459996586187e-31,2.3336156054346054e-65,6.4532536947705233e-38,1.4217118062716729e-35,2.2118823598690092e-65,8.5683110496622159e-19,3.4221568517966264e-45,3.3904293155243581e-45,3.935364350406966e-26,1.1972405759437763e-26,2.1373120889782387e-21,3.9352874323742181e-26,2.9788085882235153e-33,2.2118823598074263e-65,3.8216983025770314e-42,1.213408468674429e-42,1.2783434414676082e-46,1.1953954227900677e-54,9.2136609977791039e-36,2.7984352158999904e-62,3.9688848836017858e-27,1.5118453778086756e-51,1.063016465503499e-63,5.3298870345201424e-34,8.2491120910232607e-72,1.7601599960328426e-68,4.3068120372042753e-75,1.7747776997324725e-44,2.4890752387023011e-35,1.8628835308996168e-46,3.2188146795841165e-34,1.7702698164597004e-41,1.6359167175102312e-30,2.3083737052981449e-41,1.4833760795620221e-42,1.9281034342196232e-37,2.0523515915011519e-38,2.2879792688964461e-49
9.087346627810522e-17,0.21052690533308827,76.950000000000003,0.0,0.0,0.0,0.99999999992170385,9.5,3.1820944318200411e-12,3.4563240861343318e-11,3.4563244306951022e-11,9.5051776032395982e-18,6.7572223023394821e-18,5.9869436975126267e-12,2.572137277066297e-16,6.1969460452513761e-18,7.4400547233999392e-26,3.3306061188112776e-30,2.7108369327349926e-30,3.266244069430544e-16,1.8301543005559873e-20,5.0264421796486959e-26,2.0787807078843931e-30,9.1991477726093414e-42,1.9410729977270458e-41,5.9392051886890529e-28,3.4235657695417413e-21,7.4114033705356664e-28,7.4114045699527452e-28,1.0628036343153536e-34,1.3661344552227732e-35,2.1141018218176173e-34,4.0537036627629872e-23,1.2456410785464101e-29,8.0058303500172869e-31,2.9870982973108374e-63,1.0325045597467158e-36,1.137382516207346e-34,2.8312760780679047e-63,3.4272122309966716e-18,1.0910226255908984e-43,1.0710485052946609e-43,3.1480777694995887e-25,9.5772722149223761e-26,8.5486055853018186e-21,3.1480162617417935e-25,4.7657864578931179e-32,2.8312760779102493e-63,6.114790714333733e-41,1.9414820265469325e-41,4.0903365021522364e-45,7.6498602940635187e-53,7.3709724221397536e-35,3.5816846834662481e-60,1.587569514250549e-26,4.837978071793655e-50,1.3605425028662014e-61,4.2639443145433414e-33,2.1115891777472185e-69,2.2528693960764488e-66,1.102450839348491e-72,5.6789318449435066e-43,1.9907821073330536e-34,5.9608494988677609e-45,2.5750810721045755e-33,2.8322497380090252e-40,6.5437318770954368e-30,3.6931804438963555e-40,2.3734263105253011e-41,1.5425004858996436e-36,1.6418313882904519e-37,5.1834220527364632e-48
1.3631050755681494e-16,0.21052690533308827,76.950000000000003,0.0,0.0,0.0,0.9999999998825555,9.5,4.7731524375316666e-12,5.1844971804184603e-11,5.184497771456897e-11,2.0198557041879954e-17,1.2947760773318585e-17,8.980061240206053e-12,5.465645976699809e-16,1.3168369633453485e-17,1.8602569784357065e-25,9.523494057866572e-30,8.0615052489071411e-30,6.9405835824531162e-16,3.8890891566388168e-20,1.1581259293813996e-25,5.9281579067106247e-30,3.4851786609629138e-41,7.1441038556451505e-41,1.6982075785272415e-27,7.2750978818904098e-21,2.119204253516736e-27,2.1192046949566768e-27,3.9115763979276784e-34,5.028230082073131e-35,6.0447122912051925e-34,8.6141443632883496e-23,3.5614747629203877e-29,2.2891358935788764e-30,1.5412334745854506e-62,3.8002616200795277e-36,3.2522124546943783e-34,1.4608349090020219e-62,7.2826318056816064e-18,4.9736808765985929e-43,4.8645629220634301e-43,9.0011499261921581e-25,2.7383837973218326e-25,1.8164769492936381e-20,9.0009740969118658e-25,1.754065760932471e-31,1.460834908905229e-62,2.2506547203388823e-40,7.1459712630353154e-41,1.867429436693334e-44,4.2029287248407357e-52,2.1076366622716679e-34,2.3106157270873803e-59,3.3735944748956979e-26,2.2088558533782951e-49,8.7771293321213675e-61,1.2192226864832952e-32,1.5680652768423535e-68,1.4533830033262249e-65,8.1868010959688374e-72,2.5927241989486362e-42,5.6915860961419779e-34,2.7214334826122807e-44,7.3631429037644195e-33,1.0424203660069982e-39,1.3905469669665411e-29,1.359292713954524e-39,8.7357999332936095e-41,4.4105998628275044e-36,4.6945120231469583e-37,2.0913803924869284e-47
1.8174754883552467e-16,0.21052690533308827,76.950000000000003,0.0,0.0,0.0,0.99999999984340715,9.5,6.364210443092656e-12,6.9126699374656956e-11,6.9126707555079489e-11,3.4456406950243879e-17,2.0185651275809903e-17,1.1972954043047312e-11,9.3235090532545826e-16,2.246344182928151e-17,3.5112053886103863e-25,2.0087872496634464e-29,1.7590763998794627e-29,1.1839514330382769e-15,6.6343384232812563e-20,2.0678156726628291e-25,1.2473975306194209e-29,9.0827622504625037e-41,1.8118216071713179e-40,3.5819428837854459e-27,1.2410478756191945e-20,4.4700223860534334e-27,4.4700235055819185e-27,9.9200298864276508e-34,1.2752549563480369e-34,1.2749465755675739e-33,1.4694737328243909e-22,7.5116376389539979e-29,4.8283856516076296e-30,8.4080033741715173e-62,9.6381839900756348e-36,6.8598686977532081e-34,7.9693992164478827e-62,1.2422993341363679e-17,1.4804764915003963e-42,1.4431549872816627e-42,1.8985275136849664e-24,5.7758135288131294e-25,3.0985325044513706e-20,1.8984904347443132e-24,4.4485486230286697e-31,7.9693992159090566e-62,5.7081556686304657e-40,1.8123782084074181e-40,5.5660780563899614e-44,1.4450093542401539e-51,4.4456098914295501e-34,9.0233264603942061e-59,5.7549630229673063e-26,6.5839890532926631e-49,3.4276103954443984e-60,2.5716931128263395e-32,6.8670031814393549e-68,5.6757811284543417e-65,3.5852374918662296e-71,7.7279702209646648e-42,1.2003647838074028e-33,8.1116042454446035e-44,1.5531023344400597e-32,2.6437196847012198e-39,2.3721129232961895e-29,3.4473590471085111e-39,2.2155894522855541e-40,9.3032464843730692e-36,9.901884269312208e-37,5.6325783783592331e-47
2.726216313929441e-16,0.2105269053330883,76.950000000000003,0.0,0.0,0.0,0.99999999976511056,9.5,9.5463264538610975e-12,1.0369014738251673e-10,1.0369015886432572e-10,7.1337692722970142e-17,3.6338094028148115e-17,1.7958212250401359e-11,1.9302291275425977e-15,4.6506798090501412e-17,8.1344607362200863e-25,5.4866502108150104e-29,5.1165857709707316e-29,2.4511131255375905e-15,1.3735574483108721e-19,4.4860911206094698e-25,3.3933498083630703e-29,3.3392657453926576e-40,6.3355666983128665e-40,9.7830736873812542e-27,2.5694353359474977e-20,1.2209035437379429e-26,1.2209039352073922e-26,3.468739815341556e-33,4.4595467690527554e-34,3.4820054991913124e-33,3.0423625561986749e-22,2.0514115293329169e-28,1.3187509189555042e-29,1.1677305081648598e-60,3.370455876091456e-35,1.8736459889632854e-33,1.1068157547564894e-60,2.5719097245008285e-17,6.4650595220669709e-42,6.2661583654128628e-42,5.1851175231842651e-24,1.5774470306559321e-24,6.4145462203020803e-20,5.1850162880835774e-24,1.5555936700822043e-30,1.1068157546713705e-60,1.9961725728160311e-39,6.3380028998759037e-40,2.4362303048443581e-43,7.7711121913760223e-51,1.2142297940897538e-33,5.8688206022539068e-58,1.1914934026312378e-25,2.8819519355725112e-48,2.2293365176877428e-59,7.024080997112534e-32,5.3276669596689939e-67,3.6917833732623303e-64,2.781571929095263e-70,3.3825263776927122e-41,3.2778575354347197e-33,3.5504414375926882e-43,4.2420098070086955e-32,9.2447104054822921e-39,4.9111649982931883e-29,1.2054969964150797e-38,7.7480244384107307e-40,2.5410087711038699e-35,2.7044172595838241e-36,2.114935826417542e-46
3.6349571395036354e-16,0.21052690533308827,76.950000000000003,0.0,0.0,0.0,0.99999999968681397,9.5,1.2728442464075593e-11,1.3825358483387908e-10,1.3825359705606714e-10,1.2132678627633681e-16,5.4497784924062625e-17,2.3942644149335884e-11,3.2826747009860565e-15,7.9094371929180467e-17,1.486812999678106e-24,1.1479956693927759e-28,1.1208597095176853e-28,4.168524312299439e-15,2.3360632431410938e-19,7.8435192052296767e-25,7.0747559184467234e-29,8.6708363468735279e-40,1.582990044757158e-39,2.0468852031245583e-26,4.3699393504991105e-20,2.5545406075395028e-26,2.5545415856422714e-26,8.6667256909531845e-33,1.1143019938274067e-33,7.2850171974660816e-33,5.1742650552438229e-22,4.2917735816904366e-28,2.759209178766032e-29,5.3678993697688071e-60,8.4217163512014968e-35,3.9202979015009273e-33,5.0878824809559747e-60,4.3739589595667324e-17,1.8801759142563027e-41,1.8143253011098416e-41,1.0848345212349073e-23,3.3003469642875306e-24,1.0908531391670647e-19,1.0848133467116213e-23,3.8868272976937985e-30,5.0878824805145921e-60,4.9878956214713889e-39,1.5836998026931396e-39,7.097663067295015e-43,2.589851344778179e-50,2.5405658864797035e-33,2.2032560502386974e-57,2.0264192965901528e-25,8.3966465499359905e-48,8.3693123708038977e-59,1.4696699949045887e-31,2.2251744681262806e-66,1.3859989122126486e-63,1.1617651042086589e-69,9.8546984418872078e-41,6.857051684468349e-33,1.034390165998687e-42,8.8757093673731839e-32,2.3098961590571284e-38,8.3526109611924093e-29,3.0120812878753427e-38,1.9360196709983196e-39,5.3166442917443314e-35,5.6583673564600044e-36,5.5202172404913834e-46
4.543697965077829e-16,0.21052690533308827,76.950000000000003,0.0,0.0,0.0,0.99999999960851738,9.5,1.5910558473696577e-11,1.7281701188751392e-10,1.728170211933563e-10,1.8535994235866058e-16,7.3895829864587245e-17,2.9926190830594211e-11,5.0149654741999731e-15,1.2083592808299915e-16,2.3908970455173817e-24,2.0898907641749625e-28,2.1066431139693916e-28,6.3682842221007439e-15,3.5689784538684063e-19,1.2207558282395439e-24,1.2832786647119779e-28,1.8984515021288065e-39,3.3582795515409951e-39,3.7261620493920746e-26,6.6762821883731464e-20,4.650445770893878e-26,4.6504478458882914e-26,1.8385868955229892e-32,2.3640751819824172e-33,1.3261159802446056e-32,7.9051103616453358e-22,7.8121454773994335e-28,5.0229242864243649e-29,1.9818397512274909e-59,1.7867293191154296e-34,7.1367572540133872e-33,1.8784569268266875e-59,6.6821281934461683e-17,4.5565353702098697e-41,4.3774613822683949e-41,1.9747778710462187e-23,6.0077835252237154e-24,1.6664308941274095e-19,1.9747393370639323e-23,8.2459429667624441e-30,1.8784569266496131e-59,1.0582369612690423e-38,3.3600027200617146e-39,1.7231888364637961e-42,7.0901515307300146e-50,4.6249849781470173e-33,6.7201274979939113e-57,3.0959115380823963e-25,2.0386646071454183e-47,2.5527149943767033e-58,2.6754722071958215e-31,7.4867282137399849e-66,4.2275714478046549e-63,3.9088384592921167e-69,2.3925772988258364e-40,1.2480548144435956e-32,2.5113480265109672e-42,1.615789553072523e-31,4.9004685949409202e-38,1.2760907004122521e-28,6.3901826492796141e-38,4.1074741305429697e-39,9.6787520518823606e-35,1.0300508382939001e-35,1.2111304061895329e-45
6.361179616226218e-16,0.21052690533308827,76.950000000000003,0.0,0.0,0.0,0.99999999945192419,9.5,2.2274790491120717e-11,2.4194383675805304e-10,2.4194382642187562e-10,3.5644049171581003e-16,1.1387882563889852e-16,4.1890573699933472e-11,9.6426144219687474e-15,2.323523531024044e-16,4.9122150603966941e-24,5.5179789929699915e-28,5.7938505460248902e-28,1.2244732211890617e-14,6.8630222229131301e-19,2.4018427754799373e-24,3.3551920807163319e-28,7.3364109465192489e-39,1.230120389783241e-38,9.8373339936402512e-26,1.2838255872040619e-19,1.2278552870552363e-25,1.2278560470797799e-25,6.7341681891671023e-32,8.660772504986417e-33,3.5006596092805301e-32,1.5201248766908452e-21,2.0620120523222831e-27,1.3261192181709905e-28,2.4295825761734961e-58,6.5456592981617507e-34,1.8843158684669171e-32,2.3028432189991936e-58,1.2848181314467571e-16,2.3403127938718029e-40,2.2106388841297443e-40,5.2131122757429328e-23,1.585962397152603e-23,3.2038332487495896e-19,5.2130106315514851e-23,3.0205933667587884e-29,2.3028432186352557e-58,3.8770530794880438e-38,1.2310116610184285e-38,8.912817289181257e-42,5.2950550023000765e-49,1.2211182485548354e-32,7.4358881591722076e-56,5.9533277228916061e-25,1.054668138973135e-46,2.8246050053353977e-57,7.0639870178065077e-31,1.2625051410233999e-64,4.6785812224815342e-62,6.591674077146594e-68,1.237565979712853e-39,3.2934631125053041e-32,1.2989990035446973e-41,4.2661612474216818e-31,1.7951047367968807e-37,2.453877789503067e-28,2.3408313372856198e-37,1.5048460112068726e-38,2.5554767412179627e-34,2.71939535572787e-35,4.7161244018995854e-45
9.996142918522995e-16,0.21052690533308827,76.950000000000003,0.0,0.0,0.0,0.99999999913873816,9.5,3.5003254518742178e-11,3.801973733063469e-10,3.8019726574844445e-10,8.6960555185089365e-16,1.9554524700736414e-16,6.5808568132738439e-11,2.3519858918640847e-14,5.6681191394825809e-16,1.2790332803666548e-23,2.1337533302201614e-27,2.3279682269535534e-27,2.9866835022087025e-14,1.6743698915997678e-18,5.989343750208692e-24,1.2690368961293508e-27,4.8970185291011015e-38,7.7972262734472197e-38,3.8031986059898928e-25,3.1321439516824406e-19,4.7479196235470095e-25,4.747924440501385e-25,4.2677855753364013e-31,5.4916879922960719e-32,1.3530477027403853e-31,3.7086422633179741e-21,7.9679340999754685e-27,5.1271695266230764e-28,6.7924493260482357e-57,4.1505048724032944e-33,7.2863530131830533e-32,6.4381207387172599e-57,3.1338742664802492e-16,2.4852988116530473e-39,2.2554252391824836e-39,2.0150426470111541e-22,6.1302693179712439e-23,7.8129408146964107e-19,2.0150034286587825e-22,1.9148584792434765e-28,6.4381207367674714e-57,2.4587114636990938e-37,7.8068564878759863e-38,9.6303274310582296e-41,1.0127129644752992e-47,4.7217391284394996e-32,2.6024706011315045e-54,1.4524302766819144e-24,1.1401500433221642e-45,9.885778099212877e-56,2.731485286987775e-30,8.3082451141005637e-63,1.6378223670360799e-60,4.3379155714060589e-66,1.3373525270391183e-38,1.2719632419517669e-31,1.4037351808167292e-40,1.6496551366158133e-30,1.1379805673658684e-36,5.9867170174532411e-28,1.4839745173172141e-36,9.5432025426664908e-38,9.8816176370042368e-34,1.0513308701316336e-34,3.1888349592281124e-44
1.3631106220819773e-15,0.21052690533308827,76.950000000000003,0.0,0.0,0.0,0.99999999882555246,9.4999999999999964,4.7731718536719607e-11,5.1845076050116079e-10,5.1845047670577769e-10,1.6109710246766659e-15,2.7780900515683398e-16,8.971219439193263e-11,4.3562459032272033e-14,1.04994001757737e-15,2.4452695003484e-23,5.295520604935644e-27,5.8813235116910052e-27,5.5318051931502868e-14,3.1018265784396385e-18,1.1211700325605105e-23,3.0945567423649853e-27,1.6266157809814891e-37,2.5392995151266806e-37,9.4371111549791401e-25,5.802398107378267e-19,1.1783144193878941e-24,1.1783159879939855e-24,1.3897160155435734e-30,1.7889007601630967e-31,3.3567295003967161e-31,6.8703798987326608e-21,1.9763412968383259e-26,1.2722914051818867e-27,4.536978721578034e-56,1.3520108662208545e-32,1.8082910769098504e-31,4.3003069238183724e-56,5.8044255224174977e-16,1.0270125917939515e-38,9.1143907370149662e-39,4.9992707678089627e-22,1.5209032049620726e-22,1.4467867315517749e-18,4.9991736082953365e-22,6.2365690343053052e-28,4.3003069222875008e-56,8.0098889427836751e-37,2.5433184528831672e-37,4.0189848238248165e-40,5.2787457328968327e-47,1.1717913593068906e-31,1.6523626773552083e-53,2.6906731333268468e-24,4.7595212771296367e-45,6.2766868755653554e-55,6.7787706136063788e-30,6.2787504559981488e-62,1.0400010006600993e-59,3.2783011443441731e-65,5.5814968096472874e-38,3.1535838576599088e-31,5.8585385330448379e-40,4.0940277701831229e-30,3.7063322541190342e-36,1.1090590062295239e-27,4.8332984648033498e-36,3.1089269809585248e-37,2.4523690834322589e-33,2.6087104078201086e-34,1.064359146200331e-43
