Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067)
1.371910277824958e-12,0.3383466038626944,76.950000000000003,0.0,0.0,0.0,0.99995720440274538,9.499999980112003,7.7818627876836297e-07,7.0378348894621086e-06,7.0267410193730238e-06,1.5342060051599648e-08,1.1401938743339298e-12,7.8307846542566248e-06,6.7360109605754339e-06,4.4759653663502434e-09,1.2325776597287397e-16,1.7676071388715141e-16,3.9194125858759731e-12,1.3214952152382488e-05,1.1171925337209257e-10,2.5885517775907294e-17,6.7993134074337385e-19,2.0265849560277596e-18,6.896728763254063e-23,4.1687828233738562e-12,2.0323715841945674e-10,1.5687080855141439e-12,1.569003963619433e-12,2.176549323518458e-16,7.8167331238007843e-17,1.0441435147708145e-16,3.623286973026648e-11,1.1024376260612977e-14,2.229323682268636e-15,3.5690781098342191e-29,2.1747458295609339e-16,5.2539986189332383e-17,3.3011950376796825e-29,1.4879468552886222e-07,1.4252602341968269e-21,4.844993117137737e-22,5.3214298392745109e-10,1.5661796936359852e-10,8.8760375986937424e-10,5.3311685007740595e-10,2.4903305906016513e-12,3.3011731523347617e-29,1.6801588221831573e-19,4.3373739753336626e-22,3.6467557141150993e-22,7.3020660114749702e-26,9.6376640923453932e-18,1.0755732438420954e-29,7.7594958224342314e-15,5.5254358081668046e-27,6.3783844928502673e-30,3.6284985514637685e-17,2.521425094659146e-34,1.3759669124253375e-34,5.1576420341980762e-38,3.5368575657834953e-18,5.2119176693339059e-19,1.2412196077849188e-19,3.7614142422204697e-17,4.7475808156934036e-21,4.0008013990696117e-18,7.1537905487890753e-21,1.6994163748012794e-21,5.864105703869294e-21,7.3077883558681992e-21,1.033902301929287e-28,3.9123064342744549e-22,5.1308559209692988e-19,2.4334792740064364e-20,5.5841699814366178e-20,1.9152917926105432e-15,2.4348258676560213e-21,6.8202055387601983e-11,3.0357474551679221e-13,6.8621858543487593e-19,3.0357474759297308e-13,2.0543266943488949e-21,6.541753336825241e-29,3.7814003241463895e-29,4.7898013465446567e-36,8.5025788417754165e-36,2.6699430799997008e-20,1.5250481881192543e-29,8.7598793796000867e-24,1.4574391266304614e-25,2.0029818306097467e-21,2.4773247071145986e-26,9.8761224709590224e-24
1.3962454661438488e-12,0.338346603860156,76.950000000000003,0.0,0.0,0.0,0.99995644728413091,9.4999999794542926,7.9198953849048857e-07,7.1626309385543035e-06,7.1511055547910183e-06,1.5882050237174227e-08,1.1605395477085065e-12,7.8454626080462764e-06,6.8964563808647534e-06,4.5921051522991869e-09,1.2759610132228589e-16,1.8671916089946584e-16,4.0596832082928368e-12,1.3529720367050308e-05,1.1571710633433053e-10,2.6557180939193194e-17,6.9767726620162564e-19,2.1362192697878872e-18,7.3016308101030887e-23,4.3530043746830144e-12,2.1047687732725533e-10,1.65347130324164e-12,1.6537846897547198e-12,2.3017111006726291e-16,8.3156089974492891e-17,1.0761335235777004e-16,3.7141455606653376e-11,1.1324009034726586e-14,2.3020130743551724e-15,4.0356435250671133e-29,2.2930469281776431e-16,5.4555635176694769e-17,3.73275564645306e-29,1.5233908000566445e-07,1.5030675793517599e-21,5.1088679982117898e-22,5.5020504121690152e-10,1.6188501911280432e-10,8.9608940104154123e-10,5.5123392666686879e-10,2.6297278716893376e-12,3.7327304604894509e-29,1.7784053986798815e-19,4.6622522952394722e-22,3.931060714643195e-22,8.0144385407864651e-26,1.004423694270335e-17,1.2018466912585817e-29,8.0359524943077149e-15,6.0439572502612292e-27,7.1277540110741546e-30,3.8134009288653118e-17,2.8687314590819598e-34,1.5497657613304192e-34,5.8835831612253538e-38,3.8098102388385145e-18,5.3999566862611284e-19,1.3326715262991059e-19,3.9646606302000992e-17,5.0205751925440239e-21,4.1440726379457319e-18,7.5757776431395894e-21,1.8214172846722971e-21,6.179219613751508e-21,7.6236154453222656e-21,1.1081234614832735e-28,4.0973658295696119e-22,5.4115939119548064e-19,2.6584008339534686e-20,5.9313038588527867e-20,1.9618105968490522e-15,2.6655498176064744e-21,6.97509468477704e-11,3.0812724356245093e-13,7.1697891430565185e-19,3.0812724567060104e-13,2.214945216555885e-21,6.8932833605045497e-29,3.9845989764234472e-29,5.3567175572436098e-36,9.7627664902304053e-36,2.8146458556686024e-20,1.6077402000381663e-29,9.2384033901984697e-24,1.5961196773540333e-25,2.111322411931215e-21,2.7615351197422919e-26,1.0595065061565328e-23
1.4205806544627395e-12,0.3383466038575809,76.950000000000003,0.0,0.0,0.0,0.99995569018028041,9.4999999787870948,8.057927861367115e-07,7.2874263321021735e-06,7.2754607485520211e-06,1.6431061954636906e-08,1.1805165153469231e-12,7.8592567645915142e-06,7.0571931061963204e-06,4.7087068312435557e-09,1.3200680688329742e-16,1.9705475158899601e-16,4.2024198839616959e-12,1.3845060100665703e-05,1.1978522367855e-10,2.7231519366106048e-17,7.1549726591324698e-19,2.2497332333520597e-18,7.7225196467742164e-23,4.5415588184719104e-12,2.1784208981940613e-10,1.7412269151301561e-12,1.7415584982227569e-12,2.4315920696548263e-16,8.8360956584278362e-17,1.1082986357862502e-16,3.8053838994991027e-11,1.1625064127943576e-14,2.3753139412518714e-15,4.5535062272212558e-29,2.4151424143152003e-16,5.6604337339656434e-17,4.2117669416255846e-29,1.558899220552849e-07,1.5833803798557721e-21,5.381216835145345e-22,5.6843116982170082e-10,1.6719690652651738e-10,9.0427465675880444e-10,5.6951693777495915e-10,2.7738006442928978e-12,4.2117380276297468e-29,1.8803118983529622e-19,5.0052711011608684e-22,4.2319016465157155e-22,8.7818249103241702e-26,1.0459206728622706e-17,1.3403091434414429e-29,8.3172063835696295e-15,6.6009668251832365e-27,7.949531590981029e-30,4.0040972210735519e-17,3.2564448490107343e-34,1.7419113957041136e-34,6.6962781085491682e-38,4.0978767255388367e-18,5.5912999901510684e-19,1.4288060940828128e-19,4.175083260621037e-17,5.3038632122578817e-21,4.2898701341815505e-18,8.0141660456484201e-21,1.9498069688435083e-21,6.5053394445464255e-21,7.9463839763835768e-21,1.1862311858499879e-28,4.2880205782758291e-22,5.702368835851498e-19,2.8990047094676561e-20,6.2929051410845825e-20,2.0084189342717163e-15,2.9130094658419364e-21,7.1306192895240965e-11,3.1255412240574438e-13,7.4856150943850476e-19,3.1255412454425173e-13,2.3846898247850299e-21,7.2570916891847476e-29,4.1948946704212151e-29,5.9788153403964392e-36,1.1182891602111208e-35,2.9644845625255205e-20,1.6933311578333413e-29,9.7340453453289032e-24,1.7449214500792041e-25,2.2234960014856715e-21,3.0719643124317486e-26,1.135253823148692e-23
1.4449158427816303e-12,0.3383466038549694,76.950000000000003,0.0,0.0,0.0,0.99995493309034655,9.4999999781104432,8.1959602170723135e-07,7.412221088730949e-06,7.3998066164494595e-06,1.6989079423647346e-08,1.2009973077652748e-12,7.8722203264326543e-06,7.2182035924849095e-06,4.8257509091136912e-09,1.3649001860434511e-16,2.0777515880781175e-16,4.3476226191172336e-12,1.4160936934717172e-05,1.2392360493340679e-10,2.7908410687377657e-17,7.3338854623521625e-19,2.367193983448078e-18,8.1597337918373499e-23,4.7344534299044571e-12,2.2533273472955342e-10,1.8320263313926914e-12,1.8323768128623735e-12,2.5662792275730959e-16,9.3786854110700428e-17,1.140629862834323e-16,3.896993544472175e-11,1.192750446542099e-14,2.4492074839514933e-15,5.1272777052817748e-29,2.5410625721957744e-16,5.8685819892217428e-17,4.7424948727379808e-29,1.5944682421951839e-07,1.6662187697791632e-21,5.6621080678293316e-22,5.8681525000764137e-10,1.7255177130190666e-10,9.1216798410096271e-10,5.8795978043639346e-10,2.9225904907395158e-12,4.7424617567370748e-29,1.9859354280966919e-19,5.3671115187060095e-22,4.5499254675496359e-22,9.6073952666095938e-26,1.0882540031344176e-17,1.4918916722655596e-29,8.6032555057348043e-15,7.1985947688748242e-27,8.8492564128376618e-30,4.2006532525814357e-17,3.6884321321314381e-34,1.9539764251494765e-34,7.6043231013338804e-38,4.4015578390825814e-18,5.7859462091061649e-19,1.5297532374604237e-19,4.392805548178701e-17,5.597634776804751e-21,4.4381942318478731e-18,8.469269855798556e-21,2.0847991514345043e-21,6.8426484143036083e-21,8.2760835296898187e-21,1.2683554717798384e-28,4.4843505139495489e-22,6.0033554827251221e-19,3.1560203699187668e-20,6.6692813803042269e-20,2.0551114141364802e-15,3.1780441858371717e-21,7.2867709375498735e-11,3.1685730543246781e-13,7.8097442108709365e-19,3.1685730759971666e-13,2.5638840751767342e-21,7.6333817409911717e-29,4.4124057315823621e-29,6.660346795015694e-36,1.2779970985430984e-35,3.1195485228563601e-20,1.7818677786809537e-29,1.0247105306200889e-23,1.9043574442906274e-25,2.3395689160504874e-21,3.4104445826891995e-26,1.2149892321198864e-23
1.469251031100521e-12,0.33834660385232135,76.950000000000003,0.0,0.0,0.0,0.99995417601353376,9.499999977424368,8.3339924520223605e-07,7.5370152280158503e-06,7.5241431742489733e-06,1.7556086891424835e-08,1.221082021666677e-12,7.8844033016860885e-06,7.3794713490394611e-06,4.9432187140848107e-09,1.4104533324140707e-16,2.1888809043935726e-16,4.4952914203932017e-12,1.4477318517273414e-05,1.2813224963833551e-10,2.8587757088892519e-17,7.5134698254237727e-19,2.488668640754916e-18,8.6136133252763153e-23,4.9316950239784712e-12,2.3294875093470047e-10,1.9259209371797544e-12,1.9262910324508763e-12,2.7058595320849636e-16,9.9438710512444628e-17,1.1731186381132907e-16,3.9889665575732348e-11,1.2231295010030659e-14,2.5236756979546501e-15,5.7618950203655098e-29,2.6708367055999897e-16,6.0799818289396596e-17,5.3295065939987155e-29,1.6300942230449201e-07,1.7516022302858086e-21,5.9516084260273032e-22,6.0535133755084968e-10,1.7794780700314101e-10,9.1977777200611119e-10,6.0655652656219082e-10,3.0761374382819131e-12,5.329468751305611e-29,2.0953326151824734e-19,5.7484684222311705e-22,4.8857927164665824e-22,1.0494442668935881e-25,1.1314202645236374e-17,1.6575783948967432e-29,8.8940978859059534e-15,7.8390506308783744e-27,9.8327840028394237e-30,4.4031339377907763e-17,4.168853497435834e-34,2.1876386469983665e-34,8.6169987188386263e-38,4.7213587484020419e-18,5.9838939784958051e-19,1.6356428700301541e-19,4.6179508563056256e-17,5.9020797144201232e-21,4.5890452739092854e-18,8.9414030503379616e-21,2.2266107118213433e-21,7.1913294631434567e-21,8.6127029646807557e-21,1.3546282655094286e-28,4.6864354365449218e-22,6.314728569888457e-19,3.43019274937856e-20,7.0607401302814043e-20,2.1018829692169759e-15,3.4615157302120411e-21,7.443541720611896e-11,3.2103884162311821e-13,8.1422569540406517e-19,3.2103884381749247e-13,2.7528558612603914e-21,8.0223586283734856e-29,4.6372499414874488e-29,7.405808606075028e-36,1.4572497962888587e-35,3.2799270299116603e-20,1.8733976995336397e-29,1.0777883237526068e-23,2.0749546942341125e-25,2.4596074584280006e-21,3.7788944781796838e-26,1.2988500755093516e-23
1.491152700587523e-12,0.33834660384990717,76.950000000000003,0.0,0.0,0.0,0.99995349465500138,9.4999999767988754,8.4582213602332163e-07,7.6493294399323439e-06,7.6360381291427801e-06,1.8074067063866875e-08,1.2392296663727047e-12,7.8947394678916158e-06,7.5248194716349397e-06,5.0492872288118017e-09,1.4520679029419449e-16,2.2923173612394078e-16,4.6303018338629123e-12,1.4762468342291083e-05,1.3198010475026189e-10,2.9201177560564965e-17,7.675651020994555e-19,2.6014831853165224e-18,9.0366361475914817e-23,5.1129344096668687e-12,2.3991030749319678e-10,2.0131149190766648e-12,2.0135032897197656e-12,2.8357372835180201e-16,1.0472265272222405e-16,1.2024864794742995e-16,4.0720467759003159e-11,1.2505833630830023e-14,2.5911741622798675e-15,6.3894296173523174e-29,2.7909520438891256e-16,6.273000578769573e-17,5.909969272206778e-29,1.6622034736934811e-07,1.8306389815484088e-21,6.2195711857222779e-22,6.2215900795689686e-10,1.8283798966745148e-10,9.2639102694908202e-10,6.2342042370588838e-10,3.2184288842097056e-12,5.9099266813984969e-29,2.1970629923479945e-19,6.1089616727690941e-22,5.2038862992577542e-22,1.1348170981191475e-25,1.1709791705297018e-17,1.8196132309245961e-29,9.1599526390404607e-15,8.4539701346092612e-27,1.0794714188170099e-29,4.5904850613417481e-17,4.6463313659226407e-34,2.4178756875849721e-34,9.6261196784902548e-38,5.0233828860682095e-18,6.1648686746082706e-19,1.7352766908566502e-19,4.8270302349718319e-17,6.1853627224645728e-21,4.7269720317046697e-18,9.3811424524571621e-21,2.360253464564677e-21,7.5150165110276663e-21,8.9215672054553518e-21,1.4359313261029008e-28,4.8732983084419169e-22,6.6039891002890592e-19,3.6922448427540306e-20,7.4262027423514922e-20,2.1440410362250878e-15,3.7331338454141142e-21,7.5851586373511441e-11,3.2469999266549318e-13,8.4487529086678317e-19,3.2469999488290096e-13,2.9315647152702188e-21,8.3834530128176895e-29,4.8459770177056456e-29,8.1353056713690053e-36,1.6369430540736522e-35,3.4288854006180367e-20,1.9583725091010339e-29,1.1270980081572997e-23,2.2384819909572895e-25,2.5710875464536944e-21,4.1377801585362494e-26,1.3779674539411806e-23
1.5130543700745248e-12,0.3383466038474635,76.950000000000003,0.0,0.0,0.0,0.99995281330597663,9.4999999761658103,8.582450170635059e-07,7.7616431784276103e-06,7.7479255670591314e-06,1.8599304952785898e-08,1.2574442450473409e-12,7.9045137378829239e-06,7.6703527749720638e-06,5.1556719523731734e-09,1.4942657485484868e-16,2.3990526689259145e-16,4.7673097719304867e-12,1.504798148310761e-05,1.358848725705616e-10,2.9816426091460855e-17,7.8383450891824657e-19,2.7176522578788488e-18,9.47368478280426e-23,5.2977043911994365e-12,2.4697332082802793e-10,2.1028950306817871e-12,2.1033022771625161e-12,2.9697122171077908e-16,1.1019721546384206e-16,1.2319696239327019e-16,4.1554101507574862e-11,1.2781416624201423e-14,2.6591120630351423e-15,7.0746183268396589e-29,2.9142321618178273e-16,6.4686142029531493e-17,6.5437638308831651e-29,1.6943537358235411e-07,1.9117658635906744e-21,6.4946027392187557e-22,6.3908103579783575e-10,1.8775885713416778e-10,9.3278734407692424e-10,6.4040023761606415e-10,3.3646318814703039e-12,6.54371597886345e-29,2.3019361712121855e-19,6.4863633745065809e-22,5.537479940463883e-22,1.2257043869454458e-25,1.2112073315723219e-17,1.9947105873689478e-29,9.4296869127454081e-15,9.1071613455583644e-27,1.1834273345884805e-29,4.782733073603047e-17,5.1701418276324525e-34,2.6684368152190014e-34,1.0735912034599438e-37,5.3392506813590521e-18,6.3485155417361382e-19,1.8391136952668994e-19,5.042312003609899e-17,6.4775831306887169e-21,4.8669461394980847e-18,9.8351585850890975e-21,2.499760643283349e-21,7.8481958721765445e-21,9.2360179525669356e-21,1.520801941869237e-28,5.0649454576361918e-22,6.9019313768906347e-19,3.9693739291170329e-20,7.8043554942449366e-20,2.1862560205480837e-15,4.0210615522286024e-21,7.7272659280139938e-11,3.2826598741296891e-13,8.762163401052152e-19,3.2826598965210724e-13,3.1187074629737467e-21,8.7551366926781418e-29,5.0608251813073183e-29,8.9240767904774084e-36,1.8356698657426959e-35,3.5822859100654122e-20,2.0458439559657735e-29,1.1778889906388266e-23,2.411892124346395e-25,2.6858818023856282e-21,4.524090963388914e-26,1.4606429231437713e-23
1.5349560395615266e-12,0.3383466038449909,76.950000000000003,0.0,0.0,0.0,0.99995213196597388,9.4999999755251885,8.7066788832290523e-07,7.8739564556135344e-06,7.8598054994337049e-06,1.9131789131473054e-08,1.275651936842715e-12,7.9137566318049789e-06,7.8160611947189337e-06,5.2623608488679283e-09,1.5370457644245423e-16,2.5091437473259072e-16,4.9063152401956412e-12,1.5333838195215432e-05,1.3984655278414301e-10,3.0433433739887105e-17,8.0015298005617076e-19,2.8372247561301765e-18,9.9250103944493491e-23,5.4860090816517012e-12,2.5413774646994017e-10,2.1952986797709207e-12,2.1957254124884499e-12,3.1078476355146479e-16,1.1586599975207303e-16,1.2615626316913647e-16,4.2390518374544981e-11,1.3058022690791118e-14,2.7274778117924895e-15,7.8218036111513138e-29,3.0406965544508513e-16,6.6668051150661162e-17,7.2349074442576332e-29,1.7265427867504366e-07,1.9949958344984482e-21,6.7767470261765439e-22,6.561134421994248e-10,1.927092012091498e-10,9.3897264744530782e-10,6.5749199993932474e-10,3.5147725660335086e-12,7.234853771168157e-29,2.4099925034859745e-19,6.8812089022404062e-22,5.8870836344207843e-22,1.3223727436177773e-25,1.2521021179997713e-17,2.1837061325022414e-29,9.7032992868160673e-15,9.8004060800742652e-27,1.2956435567510288e-29,4.979923453631244e-17,5.7439930003524902e-34,2.9407841565857037e-34,1.1954728766048479e-37,5.6693388039186539e-18,6.5348335985763308e-19,1.9472483828268608e-19,5.2638859886303098e-17,6.7788791556063925e-21,5.0089678445505239e-18,1.0303680065136349e-20,2.64529684371978e-21,8.1910003338928412e-21,9.5560457906628606e-21,1.6093402394479146e-28,5.2614349886964058e-22,7.2086826188746261e-19,4.2621542257403938e-20,8.19542255517862e-20,2.2285248291440387e-15,4.3259733796559377e-21,7.8698587699621273e-11,3.3173851983739673e-13,9.0825470833211773e-19,3.3173852209696876e-13,3.3145319423421403e-21,9.1375578717873054e-29,5.2818800475006222e-29,9.7759457062762878e-36,2.055124938428507e-35,3.740193590148679e-20,2.1358462195049709e-29,1.2301831176937517e-23,2.5955984181291534e-25,2.8040385324297978e-21,4.9394123624823499e-26,1.5469813979843003e-23
1.5568577090485285e-12,0.338346603842489,76.950000000000003,0.0,0.0,0.0,0.99995145063453339,9.4999999748770279,8.8309074980162951e-07,7.9862692830863954e-06,7.9716779376840945e-06,1.9671508191181293e-08,1.2938365927988111e-12,7.9224970162528945e-06,7.9619352118187453e-06,5.3693423402278395e-09,1.5804069281946359e-16,2.6226477468114743e-16,5.0473182444833945e-12,1.5620019803843948e-05,1.4386514508192169e-10,3.1052133965446022e-17,8.1651875682894751e-19,2.960249567264238e-18,1.039086517344963e-22,5.6778523559051764e-12,2.6140353997774548e-10,2.2903632577215325e-12,2.290810097007986e-12,3.2502068141552228e-16,1.2173260875708716e-16,1.2912603020367148e-16,4.322967253758671e-11,1.3335631652485255e-14,2.7962602818914196e-15,8.6355854066112981e-29,3.170364171458775e-16,6.8675562697601742e-17,7.9876554966885905e-29,1.7587685242130889e-07,2.0803414890491269e-21,7.0660464046206332e-22,6.7325235850236509e-10,1.9768784746122626e-10,9.4495278151419475e-10,6.7469185216572464e-10,3.6688761634528335e-12,7.9875953924104333e-29,2.521272065061324e-19,7.2940428076764128e-22,6.2532164413546808e-22,1.4250974837980555e-25,1.2936608658407685e-17,2.3874755256569434e-29,9.9807883470751188e-15,1.0535542174385652e-26,1.4166413592695536e-29,5.1821011128992928e-17,6.3718288236093125e-34,3.2364622554937349e-34,1.3291481440319858e-37,6.0140263905700294e-18,6.723821868089385e-19,2.0597751391110888e-19,5.4918419834162038e-17,7.089388963193355e-21,5.1530373931050583e-18,1.0786935424029169e-20,2.7970286909939098e-21,8.5435625020174738e-21,9.8816409610734923e-21,1.701647579555785e-28,5.462824984336559e-22,7.5243699985537381e-19,4.5711694798430704e-20,8.5996280657778059e-20,2.2708445367581323e-15,4.6485584083514121e-21,8.0129326031019464e-11,3.3511933120449962e-13,9.4099626291811881e-19,3.3511933348321535e-13,3.5192887143074995e-21,9.5308645221524988e-29,5.5092271196655238e-29,1.0694920847587871e-35,2.2971263180497154e-35,3.9026734522067414e-20,2.2284134087367464e-29,1.2840022289687558e-23,2.7900233669097173e-25,2.9256060339334261e-21,5.3853911620591046e-26,1.6370893054629016e-23
1.5787593785355304e-12,0.3383466038399581,76.950000000000003,0.0,0.0,0.0,0.99995076931122051,9.4999999742213621,8.9551360149978357e-07,8.0985816719640954e-06,8.0835428932098544e-06,2.0218450741094633e-08,1.3120214532780355e-12,7.9307621990810587e-06,8.1079658212254816e-06,5.4766052872608097e-09,1.6243484924539341e-16,2.7396220483952924e-16,5.1903187908362631e-12,1.5906508642624344e-05,1.479406491605719e-10,3.1672461678890361e-17,8.3293002921946263e-19,3.0867755679887795e-18,1.0871502338937989e-22,5.8732378643058759e-12,2.6877065693823391e-10,2.3881261395242499e-12,2.388593715643902e-12,3.3968530011019841e-16,1.2780064758032838e-16,1.3210576619569325e-16,4.4071520648458006e-11,1.3614224394318074e-14,2.8654487899086301e-15,9.5208332201603275e-29,3.3032534423765003e-16,7.0708511568803027e-17,8.8065127760246286e-29,1.7910289594691563e-07,2.1678150755201993e-21,7.3625422000686938e-22,6.9049402419639042e-10,2.0269365457770974e-10,9.5073350597589413e-10,6.9199604357464998e-10,3.8269670179061945e-12,8.806445576459015e-29,2.6358146666528357e-19,7.7254188596488924e-22,6.6364065273625786e-22,1.5341627954602983e-25,1.3358808804626777e-17,2.606935811721842e-29,1.0262152685303992e-14,1.1314464521205252e-26,1.5469667171171107e-29,5.3893104026915971e-17,7.0578411311197071e-34,3.557101767035293e-34,1.4755671050433012e-37,6.3736949491916265e-18,6.9154793775023968e-19,2.1767882111594083e-19,5.7262697484759195e-17,7.4092506688676803e-21,5.299155030327212e-18,1.1285153109285233e-20,2.9551248292038877e-21,8.9060148011403443e-21,1.0212793389888163e-20,1.7978265493131866e-28,5.6691735055149875e-22,7.849120641584941e-19,4.8970128038238353e-20,9.0171961335258953e-20,2.3132123758988868e-15,4.989520227348198e-21,8.1564831148295936e-11,3.3841019984063978e-13,9.7444687444884606e-19,3.3841020213721825e-13,3.7332310329436183e-21,9.9352043107917694e-29,5.7429518032625199e-29,1.1685201842488503e-35,2.5636229200736567e-35,4.0697904866668662e-20,2.3235795171100934e-29,1.3393681571378722e-23,2.995598620619979e-25,3.0506325954631399e-21,5.8637366981015404e-26,1.7310745840923738e-23
