Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534)
3.7583885770834486e-08,0.3051655613826239,76.950000000000003,0.0,0.0,0.0,6.3306262994480082e-05,9.4999792672979329,0.0020133276433560053,0.011952461644690814,2.0142974779774043e-09,3.4279784118160703e-11,1.2756023878758609e-09,9.9920244263716303e-07,0.049641272364023416,7.4912807685347059e-06,1.7848410541170947e-19,5.6228564968738949e-08,0.00029657134656263469,0.89687987368262023,0.00076811369455905487,2.9827377396532921e-14,1.0788163308209598e-12,1.2298632593014861e-07,2.5149429742680573e-12,0.00030160920707851595,1.6228758893839512e-10,0.018477583705447224,0.018965668115017622,2.2792910978964973e-06,1.2037786528574772e-06,2.1705947372349661e-09,0.0064151463000401221,1.5738854153676839e-06,4.153758008001021e-07,2.4267302824969453e-06,1.516400770085414e-06,4.5827423036966888e-06,0.00019633724836752017,0.012096012740939337,9.3441763639735853e-12,3.561741210747212e-12,1.3155869546675776e-06,4.3283175157001192e-07,8.2786604273805486e-09,0.00014021573731530981,0.00044170566576511223,4.353669125981159e-05,5.3181505191058541e-07,5.6633091509233015e-06,4.6014944928237338e-07,5.2031571866979559e-06
3.7726571460245996e-08,0.3051655612378621,76.950000000000003,0.0,0.0,0.0,6.3047653560861105e-05,9.4999792684716233,0.0020095501977394617,0.01193143670161495,1.9258526591154699e-09,3.2773948278269146e-11,1.2733585439473189e-09,9.9385445353627729e-07,0.049335454011986614,7.4781032559577428e-06,1.7064368955836946e-19,5.5174019130855451e-08,0.00029752960783626129,0.89718011785835494,0.0007681293902300129,2.9774909647302153e-14,1.0823014586043398e-12,1.2338434395375919e-07,2.5114835983276033e-12,0.00030171057324750254,1.6140344767672645e-10,0.01847749608517801,0.018965668310021087,2.2792802908241281e-06,1.2037729451308046e-06,2.1713213843374579e-09,0.0064342415039108872,1.5785702239434684e-06,4.1661224066706338e-07,2.4267070470352673e-06,1.5209151896545327e-06,4.5964228500160761e-06,0.00019638172149279457,0.012104970801743413,9.3719945676440566e-12,3.5723447387907952e-12,1.3164606091891299e-06,4.3314157279718168e-07,8.2800759604491429e-09,0.00014057607599272091,0.00044284304907117546,4.353615726373716e-05,5.3340337508541301e-07,5.664363714740515e-06,4.601296333570197e-07,5.2042315698999002e-06
3.7869257149657506e-08,0.3051655610958906,76.950000000000003,0.0,0.0,0.0,6.2790504412788028e-05,9.4999792696433953,0.0020057797565021991,0.011910449669565969,1.8425719065838189e-09,3.1356040521278304e-11,1.2711187459821822e-09,9.8854123971324487e-07,0.049031628857774574,7.4649495042751463e-06,1.6326108770898276e-19,5.4139250430245826e-08,0.00029848659399720075,0.89747838164203131,0.00076814501817568689,2.9722536504746184e-14,1.0857819493630095e-12,1.2378183248482045e-07,2.5080890997980936e-12,0.00030181127084648362,1.6056940932845363e-10,0.018477410113263617,0.018965668499277166,2.2792696870639385e-06,1.2037673447829102e-06,2.1720432385211556e-09,0.0064533013713950378,1.5832463630985653e-06,4.1784639245272232e-07,2.4266842487672967e-06,1.5254212550915754e-06,4.6100780795989682e-06,0.00019642535697367511,0.012113906645337702,9.3997612924600959e-12,3.5829286445222238e-12,1.3173324725653758e-06,4.3345066566259431e-07,8.2815055646204716e-09,0.00014093650530250999,0.00044398071780414307,4.3535633268418203e-05,5.3498875893964197e-07,5.6653985006006828e-06,4.601101889977767e-07,5.2052858035138087e-06
3.8011942839069016e-08,0.3051655609566575,76.950000000000003,0.0,0.0,0.0,6.2534806501946276e-05,9.499979270813272,0.0020020163072381205,0.011889500478590533,1.7641416940239197e-09,3.0020722406660769e-11,1.2688829865151112e-09,9.8326257448641857e-07,0.048729783899646148,7.4518194696449044e-06,1.5630850427478965e-19,5.3123887996182334e-08,0.00029944230584035388,0.89777467791299759,0.00076816057878570192,2.967025779430313e-14,1.0892578059854802e-12,1.2417879185273329e-07,2.5047582620881579e-12,0.00030191130422349614,1.5978244356476753e-10,0.018477325758867461,0.018965668683111062,2.2792592828124628e-06,1.203761849805004e-06,2.1727603309564899e-09,0.0064723259708107383,1.5879138495942481e-06,4.1907826058081076e-07,2.4266618795119068e-06,1.5299189825483232e-06,4.6237080413913565e-06,0.00019646817058649623,0.012122820410743116,9.4274766379509728e-12,3.5934929658792945e-12,1.3182025558735527e-06,4.3375903470995314e-07,8.2829491457224058e-09,0.00014129702550535187,0.0004451186727921623,4.353511908949694e-05,5.3657120915611202e-07,5.6664138794233908e-06,4.6009110924121538e-07,5.2063202654239152e-06
3.8154628528480526e-08,0.30516556082011176,76.950000000000003,0.0,0.0,0.0,6.2280550837976611e-05,9.4999792719812621,0.0019982598375592703,0.011868589058869441,1.6902676429290838e-09,2.8762981526463997e-11,1.2666512580950729e-09,9.7801823265282254e-07,0.048429906220692764,7.4387131083090232e-06,1.4975984121659135e-19,5.2127567910584565e-08,0.00030039674416482452,0.89806901946665052,0.00076817607244698935,2.9618073341745592e-14,1.0927290313755582e-12,1.2457522238864791e-07,2.5014898914122464e-12,0.00030201067769823549,1.590397050335793e-10,0.018477242991720572,0.018965668861828332,2.2792490743362442e-06,1.2037564582252714e-06,2.1734726926107108e-09,0.0064913153703337004,1.5925727001568371e-06,4.2030784946583547e-07,2.4266399312386082e-06,1.5344083881428763e-06,4.6373127842371915e-06,0.00019651017781053122,0.012131712236064544,9.4551407034383766e-12,3.6040377407206838e-12,1.3190708701176592e-06,4.3406668445299619e-07,8.2844066101916415e-09,0.0001416576368600178,0.00044625691485733758,4.3534614545838846e-05,5.3815073140581549e-07,5.667410215172536e-06,4.6007238725417198e-07,5.2073353264284747e-06
3.8297314217892035e-08,0.30516556068620343,76.950000000000003,0.0,0.0,0.0,6.2027728488098913e-05,9.4999792731473711,0.0019945103350958349,0.011847715340717367,1.6206733520893416e-09,2.7578111574143318e-11,1.2644235532853171e-09,9.7280799047850056e-07,0.048131982988284923,7.4256303765933938e-06,1.4359059426940245e-19,5.1149933077811775e-08,0.00030134990977388878,0.8983614190149839,0.00076819149954380464,2.9565982973180204e-14,1.0961956284522335e-12,1.249711244254509e-07,2.4982828163636162e-12,0.0003021093955622403,1.5833852205224926e-10,0.018477161782111697,0.018965669035716028,2.2792390579706153e-06,1.2037511681082293e-06,2.1741803542492195e-09,0.0065102696379975193,1.5972229314777838e-06,4.2153516351310046e-07,2.4266183960649225e-06,1.5388894879597331e-06,4.6508923568786328e-06,0.00019655139383358079,0.012140582258496894,9.4827535880369511e-12,3.6145630068261432e-12,1.3199374262289378e-06,4.3437361937569351e-07,8.2858778650697622e-09,0.00014201833962338746,0.00044739544481576903,4.3534119459487211e-05,5.3972733134792464e-07,5.6683878649867288e-06,4.6005401633132758e-07,5.2083313503725871e-06
3.8439999907303545e-08,0.3051655605548833,76.950000000000003,0.0,0.0,0.0,6.177633057673817e-05,9.4999792743116149,0.0019907677874961343,0.011826879254582558,1.555099298607551e-09,2.6461693632045349e-11,1.2621998646633437e-09,9.6763162568893648e-07,0.047836001453522271,7.4125712309075856e-06,1.3777775551223443e-19,5.0190633096885436e-08,0.00030230180347496651,0.89865188918713201,0.00076820686045774977,2.9513986515046755e-14,1.09965760014958e-12,1.2536649829775346e-07,2.4951358874952791e-12,0.00030220746207907604,1.5767638599166888e-10,0.018477082100877569,0.018965669205043889,2.2792292301185e-06,1.2037459775540915e-06,2.1748833464368828e-09,0.0065291888416940044,1.601864560213755e-06,4.2276020711872942e-07,2.4265972662538022e-06,1.5433622980498722e-06,4.6644468079562738e-06,0.00019659183355745735,0.012149430614331089,9.5103153906547824e-12,3.6250688018966946e-12,1.3208022350663579e-06,4.3467984393244371e-07,8.2873628179993325e-09,0.00014237913405046136,0.00044853426347759114,4.3533633655617612e-05,5.413010146298198e-07,5.6693471793072419e-06,4.6003598989282883e-07,5.209308694278528e-06
3.8582685596715055e-08,0.3051655604261031,76.950000000000003,0.0,0.0,0.0,6.1526348285153003e-05,9.4999792754740024,0.0019870321824266338,0.011806080731046588,1.4933018061105316e-09,2.5409578603027816e-11,1.259980184820876e-09,9.6248891745952599e-07,0.047541948950687161,7.3995356277447103e-06,1.3229972189503956e-19,4.9249324136097089e-08,0.00030325242607959099,0.89894044252991101,0.0007682221555677922,2.9462083794117671e-14,1.1031149494166389e-12,1.2576134434187882e-07,2.4920479769087719e-12,0.00030230488148451747,1.5705094130942186e-10,0.018477003919393293,0.018965669370065368,2.2792195872492269e-06,1.2037408846981441e-06,2.1755816995393392e-09,0.0065480730491735027,1.6064976029867087e-06,4.2398298466968483e-07,2.4265765342110802e-06,1.5478268344308257e-06,4.6779761860093832e-06,0.00019663151160336585,0.012158257438960056,9.537826209993832e-12,3.6355551635547901e-12,1.3216653074170943e-06,4.3498536254826983e-07,8.2888613772200178e-09,0.00014274002039437286,0.00044967337164701063,4.3533156962492454e-05,5.4287178688711662e-07,5.6702885020035742e-06,4.6001830148195327e-07,5.2102677084736457e-06
3.8725371286126565e-08,0.30516556029981556,76.950000000000003,0.0,0.0,0.0,6.1277772851066743e-05,9.4999792766345479,0.0019833035075719351,0.011785319700824082,1.4350520760466088e-09,2.4417870716257918e-11,1.2577645063638332e-09,9.5737964640611969e-07,0.047249812896701951,7.386523523681229e-06,1.27136209358566e-19,4.8325668809957606e-08,0.00030420177840338026,0.89922709150835434,0.00076823738525028562,2.9410274637497259e-14,1.1065676792173192e-12,1.2615566289585016e-07,2.4890179778505951e-12,0.0003024016579867296,1.5645997619233739e-10,0.018476927209562875,0.018965669531018629,2.2792101258973593e-06,1.2037358877101273e-06,2.1762754437242986e-09,0.0065669223280452283,1.6111220763839769e-06,4.2520350054379114e-07,2.4265561924829499e-06,1.5522831130867573e-06,4.6914805394761398e-06,0.00019667044231718405,0.012167062866884628,9.5652861445504599e-12,3.6460221293445096e-12,1.3225266539970046e-06,4.3529017961901304e-07,8.2903734515647172e-09,0.00014310099890639974,0.00045081277012234467,4.3532689211415474e-05,5.4443965374369258e-07,5.6712121704966543e-06,4.6000094476281762e-07,5.211208736715862e-06
3.8868056975538075e-08,0.30516556017597385,76.950000000000003,0.0,0.0,0.0,6.1030595568301006e-05,9.499979277793253,0.0019795817506347768,0.01176459609476244,1.3801352782121533e-09,2.3482912041508828e-11,1.2555528219122966e-09,9.5230359457562282e-07,0.046959580790589692,7.3735348753767977e-06,1.222681722051471e-19,4.7419336058444417e-08,0.0003051498612660073,0.89951184850624843,0.000768252549878989,2.9358558872621047e-14,1.1100157925302886e-12,1.2654945429937856e-07,2.4860448043161861e-12,0.00030249779576644882,1.5590141377117499e-10,0.018476851943809887,0.018965669688127493,2.279200842661548e-06,1.2037309847936268e-06,2.17696460896284e-09,0.0065857367457775968,1.6157379969583462e-06,4.264217591097552e-07,2.4265362337535015e-06,1.5567311499685422e-06,4.7049599166938595e-06,0.00019670863977464326,0.012175847031719448,9.592695292615876e-12,3.6564697367317382e-12,1.3233862854510984e-06,4.355942995115255e-07,8.2918989504557508e-09,0.00014346206983597651,0.00045195245969605822,4.3532230236686388e-05,5.4600462081171418e-07,5.6721185158797485e-06,4.5998391351812706e-07,5.2121321163168205e-06
3.9010742664949585e-08,0.30516556005453255,76.950000000000003,0.0,0.0,0.0,6.0784807786411511e-05,9.4999792789501321,0.0019758668993360351,0.011743909843841575,1.3283496968855963e-09,2.2601267950290239e-11,1.2533451241004875e-09,9.4726054543665876e-07,0.046671240212938461,7.3605696395740909e-06,1.1767772739935921e-19,4.653000102850433e-08,0.00030609667549117125,0.89979472582666042,0.0007682676498250874,2.9306936327255134e-14,1.1134592923488663e-12,1.2694271889385072e-07,2.4831273906612891e-12,0.00030259329897716083,1.553733038724571e-10,0.018476778095068293,0.018965669841602292,2.2791917342033934e-06,1.2037261741854774e-06,2.1776492250306838e-09,0.0066045163696985413,1.6203453812281358e-06,4.2763776472718686e-07,2.426516650842271e-06,1.5611709609938423e-06,4.7184143658992414e-06,0.00019674611778641225,0.012184610066198807,9.6200537522766161e-12,3.6668980231043457e-12,1.3242442123540094e-06,4.3589772656386193e-07,8.2934377839010296e-09,0.00014382323343070598,0.00045309244115480219,4.353177987555556e-05,5.4756669369166534e-07,5.6730078630370899e-06,4.5996720164696686e-07,5.2130381782627353e-06
3.9153428354361095e-08,0.3051655599354467,76.950000000000003,0.0,0.0,0.0,6.0540400910326557e-05,9.4999792801051939,0.0019721589414147204,0.011723260879173632,1.2795059291688002e-09,2.1769713465918965e-11,1.2511414055767323e-09,9.4225028387029166e-07,0.046384778825369039,7.347627773098634e-06,1.1334808349711198e-19,4.5657344957770184e-08,0.0003070422219065688,0.90007573569246579,0.00076828268545721119,2.9255406829495484e-14,1.1168981816809209e-12,1.27335457022317e-07,2.4802646912205757e-12,0.00030268817174527844,1.5487381527460653e-10,0.018476705636773363,0.018965669991640684,2.2791827972463315e-06,1.2037214541551704e-06,2.1783293215094753e-09,0.0066232612669958396,1.6249442456772793e-06,4.2885152174662062e-07,2.4264974367018426e-06,1.5656025620471811e-06,4.7318439352285879e-06,0.00019678288990308566,0.012193352102182451,9.647361621415025e-12,3.6773070257723647e-12,1.3251004452104594e-06,4.3620046508546911e-07,8.2949898624902784e-09,0.00014418448993637101,0.00045423271527944955,4.3531337968178942e-05,5.4912587797237277e-07,5.6738805307602886e-06,4.5995080316263354e-07,5.2139272473329657e-06
3.9296114043772605e-08,0.3051655598186723,76.950000000000003,0.0,0.0,0.0,6.0297366399987718e-05,9.4999792812584474,0.0019684578646279793,0.011702649132002745,1.2334261323435938e-09,2.0985220448175662e-11,1.2489416590034386e-09,9.3727259616081145e-07,0.046100184370006222,7.3347092328586414e-06,1.0926347392016762e-19,4.4801055060450359e-08,0.00030798650134386497,0.90035489024687188,0.00076829765714145511,2.920397020776731e-14,1.1203324635487626e-12,1.2772766902947948e-07,2.477455679933391e-12,0.00030278241817031888,1.5440122843755367e-10,0.018476634542852782,0.018965670138428484,2.2791740285745314e-06,1.2037168230042734e-06,2.179004927788044e-09,0.0066419715047174475,1.6295346067554037e-06,4.3006303450953693e-07,2.4264785844154775e-06,1.5700259689800256e-06,4.7452486727180437e-06,0.00019681896942007796,0.01220207327066138,9.6746189977097256e-12,3.6876967819681815e-12,1.3259549944557227e-06,4.3650251935737644e-07,8.296555097391286e-09,0.00014454583959694635,0.00045537328284513329,4.3530904357573256e-05,5.506821792310345e-07,5.6747368318625696e-06,4.5993471219050566e-07,5.2147996422163854e-06
3.9438799733184114e-08,0.30516555970416614,76.950000000000003,0.0,0.0,0.0,6.0055695769993025e-05,9.4999792824098979,0.001964763656751088,0.011682074533704742,1.1899433172464473e-09,2.0244945561517197e-11,1.2467458770570656e-09,9.3232726998657747e-07,0.045817444668953482,7.3218139758448505e-06,1.0540909431038881e-19,4.3960824415350847e-08,0.00030892951463866469,0.90063220155393653,0.00076831256524139747,2.9152626290824397e-14,1.1237621409890426e-12,1.281193552616803e-07,2.47469934997649e-12,0.00030287604232507849,1.5395392867686221e-10,0.018476564787717829,0.018965670282140305,2.2791654250318116e-06,1.2037122790658585e-06,2.1796760730636641e-09,0.0066606471497718126,1.6341164808779094e-06,4.3127230734838235e-07,2.4264600871947817e-06,1.5744411976108581e-06,4.7586286263038256e-06,0.00019685436938242677,0.012210773701763546,9.7018259786360931e-12,3.698067328846704e-12,1.326807870456088e-06,4.368038936323825e-07,8.2981334003461672e-09,0.00014490728265460976,0.00045651414462128271,4.3530478889571205e-05,5.5223560303324452e-07,5.6755770732908606e-06,4.5991892296595501e-07,5.2156556756255594e-06
3.9581485422595624e-08,0.3051655595918855,76.950000000000003,0.0,0.0,0.0,5.9815380589242449e-05,9.4999792835595578,0.0019610763055774526,0.011661537015786903,1.1489006848475344e-09,1.9546218978934626e-11,1.2445540524280969e-09,9.2741409441092278e-07,0.045536547623771108,7.3089419591303565e-06,1.0177104371426312e-19,4.3136351855990525e-08,0.00030987126263048396,0.90090768159908496,0.00076832741011811988,2.9101374907748424e-14,1.127187217052647e-12,1.2851051606688929e-07,2.4719947134036368e-12,0.00030296904825580738,1.5353039975519459e-10,0.018476496346254773,0.018965670422940308,2.2791569835205789e-06,1.2037078207039401e-06,2.180342786343306e-09,0.0066792882689282055,1.6386898844260483e-06,4.3247934458659178e-07,2.4264419383774146e-06,1.5788482637252572e-06,4.7719838438224539e-06,0.00019688910258950488,0.012219453524759571,9.7289826614667338e-12,3.7084187034855559e-12,1.3276590835093117e-06,4.3710459213524162e-07,8.2997246836676445e-09,0.00014526881934975405,0.00045765530137166027,4.3530061412777267e-05,5.5378615493302274e-07,5.6764015562357874e-06,4.599034298322945e-07,5.2164956544087803e-06
3.9724171112007134e-08,0.30516555948178903,76.950000000000003,0.0,0.0,0.0,5.957641248058578e-05,9.4999792847074342,0.0019573957989186112,0.011641036509887666,1.1101510033924522e-09,1.8886533776475673e-11,1.242366177821007e-09,9.2253285987311758e-07,0.045257481214957658,7.2960931398704298e-06,9.8336269363501545e-20,4.2327341862770514e-08,0.00031081174616272192,0.90118134228962254,0.00076834219213022567,2.9050215887948296e-14,1.1306076948045911e-12,1.2890115179469241e-07,2.4693408007919379e-12,0.00030306143998238259,1.5312921786559855e-10,0.01847642919381632,0.018965670560982806,2.2791487010007685e-06,1.2037034463129169e-06,2.181005096444873e-09,0.0066978949288170322,1.6432548337470038e-06,4.3368415053860726e-07,2.4264241314248291e-06,1.5832471830759679e-06,4.7853143730109929e-06,0.00019692318159964436,0.01222811286806841,9.7560891432719211e-12,3.7187509428852312e-12,1.3285086438450744e-06,4.3740461906284975e-07,8.3013288602353765e-09,0.00014563044992099808,0.00045879675385439691,4.3529651778523523e-05,5.5533384047283999e-07,5.6772105762395925e-06,4.5988822723876519e-07,5.2173198796600274e-06
3.9866856801418644e-08,0.3051655593738357,76.950000000000003,0.0,0.0,0.0,5.9338783120472787e-05,9.4999792858535326,0.0019537221246042225,0.011620572947776395,1.0735560236264225e-09,1.8263535976201677e-11,1.2401822459542404e-09,9.1768335817939173e-07,0.044980233501434978,7.2832674753023663e-06,9.5092514831831967e-20,4.1533504457159875e-08,0.00031175096608263258,0.90145319545524483,0.00076835691163385899,2.8999149061159494e-14,1.1340235773239226e-12,1.2929126279628018e-07,2.4667366608947814e-12,0.00030315322149848016,1.527490459826574e-10,0.018476363306213238,0.018965670696412872,2.2791405744888142e-06,1.2036991543170259e-06,2.1816630319984391e-09,0.0067164671959301665,1.6478113451539687e-06,4.3488672950990086e-07,2.4264066599200373e-06,1.5876379713829824e-06,4.7986202615072548e-06,0.00019695661873467355,0.012236751859262944,9.783145520920093e-12,3.7290640839692953e-12,1.3293565616254313e-06,4.37703978584428e-07,8.3029458434922807e-09,0.00014599217460519844,0.00045993850282202947,4.3529249840825934e-05,5.5687866518364333e-07,5.6780044233020597e-06,4.5987330973855972e-07,5.2181286468268405e-06
