Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663)
2.9588398277894537e-24,0.437365317538088,76.950000000000003,0.0,0.0,0.0,0.99999999999956068,9.5,1.2771778538743798e-16,1.1989051559860596e-15,1.1987253584267251e-15,7.649912178691556e-30,7.6510583368516554e-30,4.3677048133742562e-13,9.4525901844977341e-25,3.187838657897887e-30,7.6143868047240954e-44,3.1064946880249291e-48,1.3250342171009547e-32,3.8011814048803614e-24,5.1759574945729491e-31,6.3460453945313914e-44,9.5870303657275851e-48,1.9353225434662702e-48,1.7705565766712435e-62,2.7759706012611278e-40,1.7390722215942341e-29,4.787426176762741e-42,4.7874261767627538e-42,1.0186968507392647e-56,1.8819890248148075e-57,6.4703277534672077e-41,5.7246921322067558e-30,2.6100036375316459e-44,2.4109224431975994e-45,1.111990998481502e-99,2.0394278999376085e-56,6.7879336591792852e-45,9.8965630931007209e-100,4.6940874402441703e-26,5.0399889249220567e-71,5.0399889205881349e-71,2.1353382608891904e-38,6.1115558236516081e-39,1.1506730154824437e-26,2.1350388407607485e-38,2.5859913584495489e-51,9.8965630931006174e-100,6.9916974583996727e-59,1.0160582586909016e-53,3.3111403574677821e-72,1.1386650672296815e-86,4.1810069392539426e-46,9.9846322620008048e-102,1.7091834700458223e-32,1.3867155001393941e-69,3.3004643482590958e-100,1.3465800282674668e-45,8.0350966481610143e-116,9.1450776142467318e-106,3.5757351804796211e-120,1.5863796260360031e-66,8.523203556581525e-45,6.0259261276300838e-67,2.2178189035962671e-45,5.6632299042352813e-60,1.3129376998136159e-35,4.7192062064027339e-60,4.5874026351557611e-61,7.1833716119536748e-50,1.3094481057174853e-47,2.5820422064309986e-73,7.1903890311328251e-49,3.7110639483872559e-50,9.940307731623058e-79,2.9291016942923579e-58,1.0309473607157837e-42,8.1364363516819081e-80,1.7979755932623865e-19,2.6600045535709513e-41,4.9715141128643476e-38,2.6600045535709513e-41,3.7981535207404836e-68,7.69311245739423e-64,6.6740651854090853e-64,1.5257993713976322e-115,2.2110723906173115e-115,1.8837248769419079e-49,1.5665400324653935e-60,3.054630787401188e-62,3.6380341576182461e-82,1.2562159024262318e-50
5.920250324412781e-24,0.43736531753808794,76.950000000000003,0.0,0.0,0.0,0.99999999999912104,9.5,2.5554653322952512e-16,2.3988519324363602e-15,2.3984921811077947e-15,3.0619584961199955e-29,3.0624168807426711e-29,8.7392043310913742e-13,3.7834994898586944e-24,1.275966237876353e-29,6.0961233177177001e-43,2.4870897039468109e-47,5.30359000723315e-32,1.5214631784007057e-23,2.0717318912797365e-30,5.0806624661273975e-43,7.6754536082609995e-47,1.54943479373244e-47,2.8352035823054018e-61,2.2224643899555152e-39,6.9608210393816109e-29,3.8328519014774642e-41,3.8328519014774836e-41,1.6312422257906125e-55,3.0136344915518138e-56,5.1801964389420364e-40,2.2913687506909838e-29,2.0895899038768078e-43,1.9302038985577253e-44,1.4262389368300199e-97,3.2657418198586666e-55,5.4344742815506607e-44,1.2693325434696047e-97,1.8788582905712518e-25,1.6141535341748869e-69,1.6141535313988055e-69,1.7095689857666505e-37,4.89296074643566e-38,4.6056908022875201e-26,1.7093292676038909e-37,4.140955473139199e-50,1.2693325434695772e-97,1.119582544712111e-57,8.1346441590679213e-53,1.0604588734821524e-70,7.2937040013688402e-85,3.3473477825891933e-45,1.2791372842890731e-99,6.8411881408481737e-32,2.2205515634063039e-68,4.2282448592467553e-98,1.0780828009107135e-44,2.0587691869406585e-113,1.1715814329561914e-103,9.1618692585419838e-118,5.0806863259703987e-65,6.8237453094615849e-44,1.9299189157139679e-65,1.7756036517148946e-44,9.0685464934514141e-59,5.2551724136401808e-35,7.5568786047764681e-59,7.3458211635751002e-60,5.75106508701148e-49,1.0483546850239156e-46,8.2684184724634394e-72,5.7566832884937252e-48,2.9711536836917808e-49,6.367236342841323e-77,4.6903790504841598e-57,8.2538474864017484e-42,5.2117715707282651e-78,3.5975132853167432e-19,2.1296210394492791e-40,1.9899012607318464e-37,2.1296210394492791e-40,1.2164318262824548e-66,1.2318976024007598e-62,1.0687165333591333e-62,3.9094349057422133e-113,5.6721643386566131e-113,1.5081252869083048e-48,2.4668946582320431e-59,4.891389150820781e-61,2.3303326144916225e-80,1.0057365549931728e-49
1.1843071317659438e-23,0.437365317538088,76.950000000000003,0.0,0.0,0.0,0.99999999999824163,9.5,5.1120402891347443e-16,4.7987454853326699e-15,4.7980258264655619e-15,1.225182237006512e-28,1.225365348593696e-28,1.7482203366226403e-12,1.513892619544489e-23,5.1055269743899172e-29,4.8787257822235597e-42,1.990429670509488e-46,2.1221268274841637e-31,6.0878345110482999e-23,8.2896261208599751e-30,4.0660220443035262e-42,6.1426955989077248e-46,1.2400187398514555e-46,4.538177106125166e-60,1.7786469642306568e-38,2.7852351046780145e-28,3.0674464031185034e-40,3.0674464031185352e-40,2.6110499026073513e-54,4.8237778066399285e-55,4.1457315184342463e-39,9.1684596486350565e-29,1.672306991977142e-42,1.5447497471204822e-43,1.8274380213723641e-95,5.2273137169570785e-54,4.3492310728306725e-43,1.626394071710247e-95,7.5178804883942252e-25,5.1674637907279147e-68,5.1674637729534e-68,1.3681747614918158e-36,3.9158556677003827e-37,1.8428762398717887e-25,1.3679829141067667e-36,6.6282255415157437e-49,1.6263940717101765e-95,1.7920611962308453e-56,6.5101876442451601e-52,3.3948994970622706e-69,4.6699708918824845e-83,2.6788955533570747e-44,1.6380029090396596e-97,2.7373663623537601e-31,3.5543286461093705e-67,5.4144910516272494e-96,8.627938920866999e-44,5.2727345049218572e-111,1.5002719633225341e-101,2.3464614779039283e-115,1.6265034333033013e-63,5.461070109546374e-43,6.1783380059279785e-64,1.4210225635666887e-43,1.4515580250224968e-57,2.102753483355543e-34,1.2095927160966025e-57,1.1758097805342177e-58,4.6025999356674411e-48,8.3900236431871626e-46,2.6463249187181759e-70,4.6070962031351292e-47,2.3778996319631428e-48,4.0767728272220707e-75,7.507661075733542e-56,6.6055865008566554e-41,3.3369593301469709e-76,7.1965886697287004e-19,1.7043440667840615e-39,7.9621970222881367e-37,1.7043440667840615e-39,3.894219038310597e-65,1.9718296944388855e-61,1.7106313650091857e-61,1.0012493117608413e-110,1.4535888641539993e-110,1.206958579567492e-47,3.8217516437871761e-58,7.8294081401246287e-60,1.4920502663598317e-78,8.0489490787164523e-49
2.3688713304152748e-23,0.437365317538088,76.950000000000003,0.0,0.0,0.0,0.99999999999648292,9.5,1.0225190202804739e-15,9.5985325911081355e-15,9.5970931171636184e-15,4.9015267387448752e-28,4.9022568881831116e-28,3.4968201435299658e-12,6.0565562656135545e-23,2.0425432416218892e-28,3.9036808944015819e-41,1.5926469666233983e-45,8.4898891559498359e-31,2.4355302203007284e-22,3.3163902363687168e-29,3.2533521206061175e-41,4.9150897457620149e-45,9.9220339408389629e-46,7.2625648456826396e-59,1.4231878099936819e-37,1.1142754054873147e-27,2.4544231748476562e-39,2.4544231748477071e-39,4.1785299286893021e-53,7.7196149779135983e-54,3.3172150960435022e-38,3.6679808735791195e-28,1.3380996752364073e-41,1.2360344990408548e-42,2.3403067968010081e-93,8.365403817006855e-53,3.48004565838949e-42,2.0828400502717503e-93,3.007641730218549e-24,1.653936099897565e-66,1.6539360885194451e-66,1.0947476827173549e-35,3.1332794893766655e-36,7.3727049680142051e-25,1.0945941756616333e-35,1.0607318831574392e-47,2.0828400502715693e-93,2.8678813590813896e-55,5.2091392926316762e-51,1.0865968775870627e-67,2.989421656313424e-81,2.1435234605190521e-43,2.0970964510407704e-95,1.095124791528929e-30,5.6880830792874882e-66,6.9320450567711149e-94,6.9036620220580345e-43,1.3501126467205499e-108,1.9207627920972907e-99,6.0082511448557728e-113,5.2059053730764745e-62,4.3696857934775178e-42,1.9774838689508922e-62,1.1370339538592941e-42,2.3229654260722637e-56,8.4123831642087465e-34,1.9357421551792758e-56,1.8816784597574221e-57,3.6827792443426235e-47,6.7132936510290998e-45,8.4656862981779751e-69,3.6863769395298707e-46,1.902798919256571e-47,2.6096920648165135e-73,1.2014702006148111e-54,5.285472818604085e-40,2.1361102651011587e-74,1.4394739439765596e-18,1.3637342027451479e-38,3.1853972864008176e-36,1.3637342027451479e-38,1.2464121132720388e-63,3.1555415139200096e-60,2.7375316337914434e-60,2.5637538854152813e-108,3.7231276824667357e-108,9.6575024282961875e-47,5.7462073853487481e-57,1.2529602050325321e-58,9.551161925335823e-77,6.4403821798577276e-48
4.737999727713937e-23,0.43736531753808794,76.950000000000003,0.0,0.0,0.0,0.99999999999296552,9.5,2.0451490030108741e-15,1.9198106802590433e-14,1.9195227698489802e-14,1.9607702649794619e-27,1.9610604154536838e-27,6.9940197568658927e-12,2.4228196776314852e-22,8.1708379170605079e-28,3.1231756708254112e-40,1.2742388821795082e-44,3.3962320512707758e-30,9.7429137688578642e-22,1.3266640598341054e-28,2.6027955649774702e-40,3.932445114826785e-44,7.9383808420027764e-45,1.1621289102393602e-57,1.1386583549240325e-36,4.4574643750012386e-27,1.9637249807301748e-38,1.9637249807302562e-38,6.6863280367617937e-52,1.2352640509989838e-52,2.6540240559454943e-37,1.4673117606920873e-27,1.0705813834123499e-40,9.8892148961778009e-42,2.9963520573107959e-91,1.3386007776025392e-51,2.7843008748329004e-41,2.6667110817363363e-91,1.2031546059617387e-23,5.2931518730239505e-65,5.2931518001962046e-65,8.7588130439642633e-35,2.5068615988067074e-35,2.9493220057550401e-24,8.7575848709230283e-35,1.6973436716514694e-46,2.666711081735873e-91,4.5890769885129154e-54,4.167707209816762e-50,3.4774765250169282e-66,1.9134347830404642e-79,1.7149815928643804e-42,2.684573248233417e-93,4.3808556846460948e-30,9.1018589708423854e-65,8.8739755893461422e-92,5.5234540275467207e-42,3.4566629798064933e-106,2.4588418465042826e-97,1.5382799740270486e-110,1.6660648444841006e-60,3.4960805265939387e-41,6.3286136002079954e-61,9.0971353350972969e-42,3.7171227956466364e-55,3.3652271313118191e-33,3.0975025344085442e-55,3.0109918224475134e-56,2.9465031436277328e-46,5.371144868141291e-44,2.7065630355608899e-67,2.9493815699789598e-45,1.5225723763008385e-46,1.6703813316141065e-71,1.9225478880484658e-53,4.2287797429888186e-39,1.3672566037100374e-72,2.8791040984691318e-18,1.0910909528263538e-37,1.2742626236544286e-35,1.0910909528263536e-37,3.9889380517773731e-62,5.0492905491503716e-59,4.3803826544366514e-59,6.5639212802592904e-106,9.5336911136260553e-106,7.7267355373890449e-46,8.2004864618651572e-56,2.0049402728939656e-57,6.1133965924539007e-75,5.1527949630201484e-47
9.476256522311261e-23,0.437365317538088,76.950000000000003,0.0,0.0,0.0,0.9999999999859307,9.5,4.0904089684572834e-15,3.83972552252805e-14,3.8391496860862465e-14,7.8434002100391507e-27,7.8445453940075295e-27,1.3988418981622853e-11,9.6916730662017068e-22,3.268468161264567e-27,2.498554236598458e-39,1.0194396379980338e-43,1.3585481002593528e-29,3.8973240902632061e-21,5.3068721775435018e-28,2.0821221092310103e-39,3.1461053818124331e-43,6.3510061654516542e-44,1.8595010968510551e-56,9.10969928919841e-36,1.7830583031838515e-26,1.571054564899677e-37,1.5710545648998067e-37,1.0698669008541215e-50,1.9765230111345653e-51,2.1233200412640448e-36,5.8694858732473097e-27,8.5650576571624342e-40,7.9117474956235556e-41,3.8358166971303175e-89,2.1418701848461292e-50,2.2275464444949526e-40,3.4138227745384921e-89,4.8128142580037152e-23,1.6938976085994682e-63,1.6938975619872239e-63,7.0073830847037731e-34,2.0055844867229654e-34,1.179776807522365e-23,7.0064004996424623e-34,2.7158880097108482e-45,3.4138227745373068e-89,7.3428966551635229e-53,3.3343241866686308e-49,1.1128511384954143e-64,1.2246638452841968e-77,1.3720504074255537e-41,3.4364392487833923e-91,1.7524135800768669e-29,1.4563715657671557e-63,1.1359301903316135e-89,4.4189729967777373e-41,8.8495367860907398e-104,3.1474875822743249e-95,3.938211419201637e-108,5.3316877204078911e-59,2.7969971435206217e-40,2.0252627939511988e-59,7.278053768116358e-41,5.9476989765569951e-54,1.3461456275752869e-32,4.956256137459393e-54,4.8178319604696439e-55,2.3573144200547933e-45,4.2971198815378992e-43,8.6442164732185525e-66,2.3596172655213834e-44,1.2184176644516602e-45,1.0691011471418316e-69,3.0762330839373851e-52,3.3831843950901207e-38,8.7509096033491613e-71,5.7583644093950446e-18,8.729142004658061e-37,5.0972579698880791e-35,8.7291420046580593e-37,1.276527267143393e-60,8.0789893728145993e-58,7.0086053659864666e-58,1.6804549071232919e-103,2.440942959938579e-103,6.1816818831069261e-45,1.0779826152679492e-54,3.2080675942023519e-56,3.9127827802709618e-73,4.1224316687138921e-46
1.895277011150591e-22,0.437365317538088,76.950000000000003,0.0,0.0,0.0,0.99999999997186106,9.5,8.1809288992925302e-15,7.6795552069562541e-14,7.6784035184488945e-14,3.1374239150121756e-26,3.1378696256113041e-26,2.7977217423477201e-11,3.8767480981099573e-21,1.30741386353981e-26,1.9987229867951344e-38,8.155711335897761e-43,5.434302962544805e-29,1.5589613528480863e-20,2.1227920593839394e-27,1.6653962073559277e-38,2.5169439505257138e-42,5.0809255323447548e-43,2.975277650842266e-55,7.2879324142895414e-35,7.1323783216029429e-26,1.256873484828967e-36,1.2568734848291745e-36,1.7118305731417444e-49,3.1625172428165884e-50,1.6986963518588611e-35,2.3478421158086538e-26,6.8522087584264844e-39,6.3295482273137225e-40,4.9101564770550507e-87,3.4270794501614293e-49,1.7820794541488031e-39,4.3699700302616649e-87,1.9251648702784276e-22,5.4206146789931897e-62,5.420614380666878e-62,5.6060395293304096e-33,1.6045056729392096e-33,4.7192032406492889e-23,5.6052534426493012e-33,4.3455313256958962e-44,4.3699700302586289e-87,1.174893343347716e-51,2.667522878674694e-48,3.5612175120062318e-63,7.8380585406769117e-76,1.0976663796909319e-40,4.3987609872042706e-89,7.0097969350710916e-29,2.330253946773742e-62,1.4540298965789079e-87,3.5352623088813627e-40,2.2655428184106809e-101,4.0288931882512048e-93,1.008209623920686e-105,1.7061849063990608e-57,2.2376507386197363e-39,6.4810112510909956e-58,5.8225812180336341e-40,9.5165603521379428e-53,5.3846920621495181e-32,7.93021148510499e-53,7.7087271779298531e-54,1.8858962991633233e-44,3.437777497743684e-42,2.7554284934150755e-64,1.8877386113707185e-43,9.7524037986312547e-45,6.8424300482345751e-68,4.9220981075551363e-51,2.706611753073893e-37,5.6007316979521882e-69,1.1516885039009953e-17,6.9834793568028846e-36,2.0389447235056615e-34,6.9834793568028846e-36,4.084994602122682e-59,1.2925795220638012e-56,1.1212891131301796e-56,4.3020811337950843e-101,6.2492210943481717e-101,4.9454628904999075e-44,1.2691189158790998e-53,5.1330386539556347e-55,2.5042478484746317e-71,3.2980236166881515e-45
3.7905797289895206e-22,0.437365317538088,76.950000000000003,0.0,0.0,0.0,0.99999999994372168,9.5,1.6361968760732746e-14,1.5359214575373417e-13,1.5356911182726655e-13,1.2549823321865403e-25,1.2551507204020293e-25,5.5954814276547596e-11,1.5507150129822548e-20,5.2297086500797778e-26,1.5987288720109673e-37,6.5246469188492597e-42,2.173743297545877e-28,6.2359088425158269e-20,8.4912546146878595e-27,1.3317874673430378e-37,2.0135789027700302e-41,4.0647886665503892e-42,4.7605050266434288e-54,5.8304151229502642e-34,2.8529803506070604e-25,1.0055107211643737e-35,1.0055107211647061e-35,2.7389637380009135e-48,5.0600919258832386e-49,1.3589732079100792e-34,9.3914639936130523e-26,5.4818320485411284e-38,5.0636986675080762e-39,6.2851994050568121e-85,5.4833968373386473e-48,1.4256804822810433e-38,5.5937388478459412e-85,7.7007378123514092e-22,1.734619412837617e-60,1.7346192219062555e-60,4.4848848459237885e-32,1.2836197711355943e-32,1.8877004972705152e-22,4.484255969157606e-32,6.9529385263320234e-43,5.5937388478381712e-85,1.8798532516091768e-50,2.1340439712105343e-47,1.1396046390402407e-61,5.0164247146560756e-74,8.7814352507390123e-40,5.6304901417968857e-87,2.803947297065366e-28,3.7284543019468155e-61,1.8611834156653635e-85,2.8282434110525353e-39,5.7998682899087028e-99,5.1570537791025505e-91,2.5810519403070559e-103,5.4598634357519414e-56,1.7901416942795646e-38,2.0739508490333619e-56,4.6581202563165891e-39,1.5226690091878705e-51,2.1538987352620909e-31,1.2688499688296638e-51,1.2334120318282751e-52,1.5087349445984853e-43,2.7502546284751978e-41,8.750096184688366e-63,1.5102087992242291e-42,7.809745509687023e-44,4.3792136935082182e-66,7.8754571087570363e-50,2.1653150896135544e-36,3.5845161415036627e-67,2.3033926329292083e-17,5.5868497808880425e-35,8.1558622839249864e-34,5.5868497808880393e-35,1.3072154477352537e-57,2.0678603052900663e-55,1.7937134579976213e-55,1.1013476975288418e-98,1.5998527129098177e-98,3.9564172662281273e-43,1.3255508397126288e-52,8.2129661649593864e-54,1.6027400205356611e-69,2.6384502069474673e-44
7.581185164667381e-22,0.437365317538088,76.950000000000003,0.0,0.0,0.0,0.99999999988744293,9.5,3.2724048482692068e-14,3.0718533310450774e-13,3.0713926509492028e-13,5.0199548601730029e-25,5.0205492351042148e-25,1.119100078601351e-10,6.2028915937220181e-20,2.0918940971666111e-25,1.278561303167907e-36,5.2197489254633671e-41,8.6950174156734537e-28,2.4943762209460788e-19,3.3965191211025874e-26,1.064564830016446e-36,1.610872433619814e-40,3.2518502296983549e-41,7.6168568877071361e-53,4.6643597710283411e-33,1.1411979446090722e-24,8.0441335024893439e-35,8.0441335024946616e-35,4.382369821834545e-47,8.0961985401103718e-48,1.0871850148100907e-33,3.756604700812833e-25,4.3854916362909106e-37,4.050982956475803e-38,8.0451826734274092e-83,8.7734906824965781e-47,1.1405511523587478e-37,7.1600991407581648e-83,3.0803107883670609e-21,5.550818091409177e-59,5.5508168694406538e-59,3.5879291612599046e-31,1.0269019087132366e-31,7.5508403810978722e-22,3.5874260569290234e-31,1.1124772353143662e-41,7.160099140738275e-83,3.0077843215282727e-49,1.70724585425914e-46,3.646759003436763e-60,3.2105334261978668e-72,7.0251898810631255e-39,7.2070762707036088e-85,1.1215846233231746e-27,5.965566659124024e-60,2.3823309327657425e-83,2.2626081527756339e-38,1.4847763935797495e-96,6.6010757070778714e-89,6.6075386760617184e-101,1.747167775060707e-54,1.4321216265600519e-37,6.6366863059359232e-55,3.726518317533335e-38,2.4362858758897565e-50,8.6156387607486194e-31,2.0301728479917145e-50,1.9734717971455588e-51,1.2069951174832756e-42,2.2002167435219929e-40,2.75820624459627e-61,1.2081741879693598e-41,6.2602013559627866e-43,2.8027154663434537e-64,1.2600811472785212e-48,1.732262333838223e-35,2.2941056409199035e-65,4.6068009034065635e-17,4.4695063323936118e-34,3.2623618460747122e-33,4.4695063323936084e-34,4.1831169079973094e-56,3.3076595814596053e-54,2.8687703051581186e-54,2.819469242728953e-96,4.0956896491206712e-96,3.1651525941636949e-42,1.2489544475456033e-51,1.3140829046343676e-52,1.025760459164672e-67,2.110772691867653e-43
1.5162396036023101e-21,0.437365317538088,76.950000000000003,0.0,0.0,0.0,0.99999999977488552,9.5,6.5448207922926253e-14,6.1437170773577634e-13,6.1427957155862214e-13,2.0079870495258315e-24,2.0081614576538411e-24,2.2382039453709733e-10,2.481162941202285e-19,8.3675976462092036e-25,1.0221657301902938e-35,4.1758120967640391e-40,3.478015811576818e-27,9.9775302329889843e-19,1.3586111032703232e-25,8.5026334701390175e-36,1.2887013745106043e-39,2.6014879024626888e-40,1.2187010789224179e-51,3.731498879328327e-32,4.5648033867725274e-24,6.4353258947663768e-34,6.435325894774886e-34,7.0118139367662443e-46,1.2953958794158479e-46,8.6975058784111987e-33,1.5026456987726723e-24,3.5084036769535711e-36,3.2407959550741218e-37,1.0297915379254514e-80,1.4037629578849174e-45,9.1244362675588975e-37,9.1649994855070324e-81,1.2321274457264831e-20,1.7762673036792042e-57,1.7762665216171825e-57,2.8703518354766341e-30,8.2152396154125611e-31,3.0203438227180347e-21,2.8699493509257172e-30,1.7799692290177553e-40,9.1649994854561126e-81,4.8124702000753265e-48,1.3658016102008561e-45,1.1669668117507193e-58,2.0547484216316138e-70,5.6201685689493268e-38,9.2250894245136931e-83,4.4863499012261748e-27,9.5449429108098818e-59,3.049394105353362e-81,1.810091889035871e-37,3.80104071958752e-94,8.4494113834756439e-87,1.6915360183525236e-98,5.5909552276970174e-53,1.1457003372759477e-36,2.1237465862664137e-53,2.9812234983707262e-37,3.8980697025572315e-49,3.4462642672195323e-30,3.2482868520573345e-49,3.1575649106619173e-50,9.6559895815725202e-42,1.7601785927998811e-39,8.5708981837372297e-60,9.6654218500674887e-41,5.0279645915813303e-42,1.7937438759796676e-62,2.0161362399932879e-47,1.3858139514904248e-34,1.4682325052810113e-63,9.2136174940449854e-17,3.5756156519480986e-33,1.3049483284985359e-32,3.5756156519480945e-33,1.3386018033689747e-54,5.2892732392509994e-53,4.5862454034992186e-53,7.2178659103775877e-94,1.0485050875605297e-93,2.5321295871502439e-41,1.095133957257555e-50,2.1025392146982559e-51,6.5648888301334429e-66,1.6886231652943719e-42
3.0324817778734542e-21,0.437365317538088,76.950000000000003,0.0,0.0,0.0,0.99999999954977059,9.5,1.3089652678865682e-13,1.2287444567171987e-12,1.2285601841996025e-12,8.0319584023072109e-24,8.0321493402214037e-24,4.4764116593017043e-10,9.924664334976836e-19,3.3470432965779208e-24,8.166377768690157e-35,3.3406555002940672e-39,1.3912080938459811e-26,3.991017148057144e-18,5.4344513209564421e-25,6.7799653532283913e-35,1.0309619955222273e-38,2.081193409608926e-39,1.9499251294506523e-50,2.9852035179146342e-31,1.8259236760411703e-23,5.1482683520420949e-33,5.1482683520557097e-33,1.1218919912862154e-44,2.0726366855867296e-45,6.9580149521843409e-32,6.010590414118374e-24,2.8067270389827774e-35,2.5926405694209492e-36,1.3181383877508114e-78,2.2460242566560347e-44,7.2995598054813965e-36,1.1731245792976033e-78,4.9285160251713115e-20,5.6840626521093769e-56,5.684057646909763e-56,2.2962848591855723e-29,6.5722013960790104e-30,1.2081390566316049e-20,2.2959628712398954e-29,2.8479552744066063e-39,1.1731245792845673e-78,7.6999645179528852e-47,1.0926443082630996e-44,3.7343005044077686e-57,1.315041385023081e-68,4.4961415077771683e-37,1.1808136116642188e-80,1.7945422412109311e-26,1.5271951855231623e-57,3.9032316135594882e-79,1.4480756535168218e-36,9.7306821490090564e-92,1.0815280109978323e-84,4.3303414016955055e-96,1.7891085997873698e-51,9.1656104833385893e-36,6.7960001876590067e-52,2.384982335356127e-36,6.2369211478467071e-48,1.3785074586422034e-29,5.1972671257290316e-48,5.0521118796394808e-49,7.7248031129881885e-41,1.4081449241053028e-38,2.592725169636105e-58,7.732348421569702e-40,4.0540394944611068e-41,1.1479979840865881e-60,3.2258230960238615e-46,1.1086527622385004e-33,9.3967036438136188e-62,1.8427250874056665e-16,2.8604967286580886e-32,5.2198021226214245e-32,2.8604967286580815e-32,4.2835327785063003e-53,8.4532701290717906e-52,7.3258686265384752e-52,1.8477769067022951e-91,2.6841839478561947e-91,2.025706673395348e-40,9.1974912461374383e-50,3.3640677179310219e-50,4.2015358362413614e-64,1.3509005389743917e-41
6.0649661264157424e-21,0.437365317538088,76.950000000000003,0.0,0.0,0.0,0.99999999909954085,9.5,2.6179316446116677e-13,2.4574899535555888e-12,2.4571214083358718e-12,3.2127853963883205e-23,3.2124564865463051e-23,8.9528270087291105e-10,3.969868218207034e-18,1.3388181555154814e-23,6.5156387899413279e-34,2.6725277538976104e-38,5.5648359150305874e-26,1.5964078582077081e-17,2.1737819085254876e-24,5.3888669310580787e-34,8.2476919456994926e-38,1.6649559629868605e-38,3.1198836389664862e-49,2.3881645632216844e-30,7.3036993441302132e-23,4.1186177346978841e-32,4.1186177347196672e-32,1.7950285428739629e-43,3.3162212817309403e-44,5.5664159742786187e-31,2.4042376751530185e-23,2.2453831905469972e-34,2.0741139287192485e-35,2.9535190399936033e-76,3.5936415178776759e-43,5.8396521160674628e-35,2.6285903014581522e-76,1.9714076437215691e-19,1.8189002260095708e-54,1.8188970226864141e-54,1.8370292248090525e-28,5.2577649430860819e-29,4.8325592295121503e-20,1.8367716345378057e-28,4.5567320005008749e-38,2.6285903013998312e-76,1.2319952888774295e-45,8.7411833366468016e-44,1.1949775018610214e-55,8.4162743967246738e-67,3.5969158464183123e-36,1.511443142178561e-78,7.1781735193370094e-26,2.4435202944107518e-56,4.996142151287112e-77,1.1584613726228559e-35,2.4910574712134351e-89,1.3843609376472236e-82,1.1085692746888501e-93,5.7251521468370239e-50,7.332484526337476e-35,2.1747218137153008e-50,1.9079872812155304e-35,9.9790808406192877e-47,5.5140333314269412e-29,8.3156336949779074e-47,8.0833854080080422e-48,6.179847055132536e-40,1.1265167123014972e-37,7.4782397645109941e-57,6.1858824786214264e-39,3.293892911986422e-40,7.3471930695401684e-59,5.161321006618641e-45,8.8692279785058199e-33,6.0138952577291327e-60,3.6854518429019388e-16,2.2883990220545231e-31,2.0879239135608772e-31,2.2883990220545117e-31,1.3707315970569894e-51,1.3494687558054768e-50,1.1682753914703084e-50,4.7303134224954981e-89,1.3219296223578211e-88,1.6205665385024445e-39,7.544379515398481e-49,5.3825114340984265e-49,2.6889851443570547e-62,1.0807212371004597e-40
