Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520)
1.8793087724652413e-13,0.514530413096777,76.950000000000003,0.0,0.0,0.0,0.99199637739820079,9.499999989158761,4.3923947676662522e-06,3.3789874141754896e-05,3.3773634467378771e-05,8.0988208711085179e-09,1.4473655609394763e-12,0.0051859331476281183,0.00059430800587515571,2.7409425858013073e-09,3.1317751780668704e-17,6.0142685987520986e-16,8.9407264957185882e-14,0.0021513990211335034,4.0254802274900179e-10,8.5385678486117779e-18,3.494644927456601e-18,2.0984505661062204e-19,0.0,3.3875491227541973e-09,1.1213168564576318e-08,8.2326174440296585e-11,8.2329113194806566e-11,2.3352507716505708e-15,6.0350373829805672e-16,1.8481285018900178e-10,4.1204412999638558e-10,2.6997332654416764e-14,3.3529076479929571e-15,8.8438116522985851e-27,5.1688292473332192e-16,1.6279875763677329e-15,7.9275870009023349e-27
1.95006694328598e-13,0.5145304130922095,76.950000000000003,0.0,0.0,0.0,0.99169713807794446,9.4999999883728261,4.5570853132227201e-06,3.5051444136854674e-05,3.5033946489236719e-05,8.7045803181669387e-09,1.501408705263696e-12,0.0053013731673625672,0.00063350854590660602,2.9210636762379794e-09,3.3660205660740774e-17,6.8604088837481335e-16,9.8754449365520211e-14,0.0022933091098654144,4.3326133254140892e-10,9.0996811748991812e-18,3.7253202387760272e-18,2.4101296686900256e-19,0.0,3.7555965507754201e-09,1.2067992846415872e-08,9.1949782976891443e-11,9.1953131978019861e-11,2.6559950861870273e-15,6.930060421727037e-16,2.0281512224743272e-10,4.4408181942923832e-10,2.9543895694617389e-14,3.6988882254087159e-15,1.1447882771504881e-26,5.9043003162273392e-16,1.8208311148032729e-15,1.0262568514216764e-26
2.0208251141067187e-13,0.5145304130875019,76.950000000000003,0.0,0.0,0.0,0.9913980325952455,9.499999987562358,4.7217261448762937e-06,3.6312248187958568e-05,3.6293445216456251e-05,9.3310397824729019e-09,1.5554190380378567e-12,0.0054127644391805778,0.00067355669297255614,3.105012477913466e-09,3.6082706282598375e-17,7.7865349977689584e-16,1.0865561807268282e-13,0.0024382880477429986,4.6509080442038934e-10,9.6727186236768381e-18,3.9608438400873795e-18,2.7536800791829429e-19,0.0,4.1473657874106674e-09,1.2953773005896734e-08,1.0229305118054418e-10,1.0229684864109112e-10,3.0058119880170355e-15,7.9164855887143549e-16,2.2171054451484852e-10,4.7731552376509636e-10,3.2213736560531754e-14,4.0649332999209488e-15,1.4682653267681652e-26,6.7095211347468163e-16,2.0283670371470628e-15,1.3163300851347187e-26
2.0915832849274573e-13,0.5145304130826556,76.950000000000003,0.0,0.0,0.0,0.99109905942726939,9.4999999867276177,4.8863172847343188e-06,3.7572287002758296e-05,3.75521313519498e-05,9.9780847292895976e-09,1.6093965895785821e-12,0.0055202459087102121,0.00071442269769546503,3.2926497766617419e-09,3.858481074169223e-17,8.796595674328395e-16,1.1911799891584903e-13,0.0025862281597073614,4.9803509579561254e-10,1.0257246513683118e-17,4.2010301891602102e-18,3.1309449023784421e-19,0.0,4.5633512249338147e-09,1.3870461212833127e-08,1.1338155631508503e-10,1.133858423094325e-10,3.3860337776941348e-15,8.9996056968932866e-16,2.4149508767878757e-10,5.1174287708249483e-10,3.5007006371057965e-14,4.4512905630340715e-15,1.8670386633979331e-26,7.587851075772594e-16,2.2511317403631482e-15,1.673951798770573e-26
2.162341455748196e-13,0.5145304130776726,76.950000000000003,0.0,0.0,0.0,0.99080021710248689,9.4999999858688522,5.0508587546555589e-06,3.8831561279992944e-05,3.8810005593936213e-05,1.0645601186455559e-08,1.6633413898189547e-12,0.0056239517541243978,0.00075607783164858785,3.4838412043951136e-09,4.1166078308945578e-17,9.894539486250904e-16,1.3014830439043794e-13,0.0027370254659254099,5.320928646944305e-10,1.0852846260204567e-17,4.4457002681043235e-18,3.5437898865872656e-19,0.0,5.0040295599862107e-09,1.4818009584389221e-08,1.2524083606093179e-10,1.2524565253250135e-10,3.797993303672935e-15,1.018478265779397e-15,2.6216365438446921e-10,5.4736139796030857e-10,3.7923797767073907e-14,4.8581919758161372e-15,2.3551560181989463e-26,8.5426355880949259e-16,2.4896604207252888e-15,2.11173148743466e-26
2.2330996265689347e-13,0.5145304130725545,76.950000000000003,0.0,0.0,0.0,0.99050150419891481,9.4999999849863048,5.2153505762585699e-06,4.0090071709750148e-05,4.0067068636076702e-05,1.1333475741599551e-08,1.7172534683214235e-12,0.0057240115497198983,0.00079849435232546174,3.6784570705365169e-09,4.3826070419984277e-17,1.1084311083657093e-15,1.4175275826801232e-13,0.0028905795550004825,5.6726276980088336e-10,1.1459113849952211e-17,4.6946813558458677e-18,3.9941017509466981e-19,0.0,5.4698604010508557e-09,1.579637020055703e-08,1.3789638847885919e-10,1.379017792467569e-10,4.2430235846075837e-15,1.1477443129232233e-15,2.8371016929175294e-10,5.8416850526626274e-10,4.0964151767255798e-14,5.2858548114463193e-15,2.9486816451310784e-26,9.5772028467570881e-16,2.7444870255381123e-15,2.6440902809563133e-26
2.3038577973896733e-13,0.5145304130673026,76.950000000000003,0.0,0.0,0.0,0.99020291934241655,9.4999999840802101,5.3797927709297817e-06,4.1347818973756876e-05,4.1323321167605982e-05,1.2041595539371335e-08,1.7711328542902617e-12,0.0058205504238839304,0.00084164546931128278,3.8763721993149561e-09,4.6564350664428172e-17,1.2369847743564638e-15,1.5393712098897112e-13,0.0030467934615330942,6.0354347049276857e-10,1.2075659334202816e-17,4.9478068002986166e-18,4.4837865995058322e-19,0.0,5.9612868550841217e-09,1.6805495118295026e-08,1.5137367198592686e-10,1.5137968275085302e-10,4.7224574858654817e-15,1.2883074401595129e-15,3.061276636780656e-10,6.221615326066607e-10,4.4128063858500024e-14,5.7344826310547105e-15,3.6659047179604824e-26,1.0694860716482127e-15,3.016144211686926e-15,3.2874484399158291e-26
2.4453741390311507e-13,0.5145304130564037,76.950000000000003,0.0,0.0,0.0,0.98960612850367868,9.4999999821983199,5.7085283639078077e-06,4.3861026691271933e-05,4.3833397434382088e-05,1.3518122210036809e-08,1.8787936637238723e-12,0.0060035445883611241,0.00093004889903529201,4.2816211931165652e-09,5.2274040618308928e-17,1.5243910559694037e-15,1.8006643921072734e-13,0.0033668294005302366,6.7943189981748589e-10,1.3338091640016887e-17,5.4658532553592287e-18,5.588987854296507e-19,0.0,7.0226198513152104e-09,1.8915846044227987e-08,1.808950676753142e-10,1.809024630885502e-10,5.7898653246977712e-15,1.6055479110823221e-15,3.5354370819991451e-10,7.0169433045077439e-10,5.0826346975287624e-14,6.6953841740746642e-15,5.5571071211753325e-26,1.3192562689342995e-15,3.6120743125057634e-15,4.9840838859029604e-26
2.57273884650848e-13,0.5145304130461527,76.950000000000003,0.0,0.0,0.0,0.98906944180730061,9.4999999804263791,6.0042208835475091e-06,4.6120310287780474e-05,4.6089700956348621e-05,1.4915114086203031e-08,1.9755768698087233e-12,0.0061573673233953673,0.0010118739070164131,4.6564600086957567e-09,5.767617265068495e-17,1.8197325806684847e-15,2.0561524738657975e-13,0.0036630520284854024,7.5151697339963793e-10,1.4505790191608931e-17,5.9447138511689785e-18,6.7377921097834912e-19,0.0,8.0694835337101986e-09,2.0919894783430296e-08,2.1052923103778147e-10,2.1053804790581077e-10,6.8815519682096916e-15,1.9353160608173944e-15,3.9911139804548307e-10,7.773016417399416e-10,5.7276571837157269e-14,7.6336881865682625e-15,7.9194399317038762e-26,1.5757341799194511e-15,4.2112880624365494e-15,7.1036896410598389e-26
2.7001035539858097e-13,0.5145304130354911,76.950000000000003,0.0,0.0,0.0,0.98853315063207625,9.4999999785816449,6.2997529347180103e-06,4.8377131475994725e-05,4.8343388953545479e-05,1.6375970591566362e-08,2.0722545911260884e-12,0.0063015406455458342,0.0010957025422123567,5.0402320228856874e-09,6.3325268511198837e-17,2.1521609753435738e-15,2.3311381279508657e-13,0.0039665298853873059,8.2718021056822597e-10,1.5701317529392475e-17,6.4346661656649021e-18,8.0445438513613277e-19,0.0,9.2054718435648469e-09,2.3022874442918375e-08,2.4321992013851684e-10,2.4323033599996871e-10,8.1054026422823015e-15,2.3104588090277454e-15,4.4735974471920609e-10,8.5670724814281345e-10,6.4125487529442935e-14,8.6425482938375435e-15,1.1093708342494958e-25,1.8641587395153977e-15,4.8732546490384204e-15,9.9522024082951599e-26
2.827468261463139e-13,0.5145304130244273,76.950000000000003,0.0,0.0,0.0,0.98799724849040849,9.4999999766653325,6.5951246347206166e-06,5.0631493964239267e-05,5.0594465301272186e-05,1.7900053335370366e-08,2.1688269865350765e-12,0.006436652475544773,0.0011814089353909,5.4323509876141677e-09,6.9218859549918506e-17,2.5239101164360006e-15,2.6258191962451436e-13,0.004276807399020169,9.0641382214779838e-10,1.6922847367932988e-17,6.9349314469303487e-18,9.5208797945864732e-19,0.0,1.0432642607191457e-08,2.522450604031722e-08,2.7911417544099978e-10,2.7912637894657882e-10,9.4691565502875193e-15,2.7343490281550714e-15,4.982251992772416e-10,9.3989401128769152e-10,7.1372012938129829e-14,9.7227633619669659e-15,1.5299692307355968e-25,2.1863552899557717e-15,5.6010304355514778e-15,1.3727078028705827e-25
2.9548329689404687e-13,0.514530413012969,76.950000000000003,0.0,0.0,0.0,0.98746172928018405,9.4999999746786337,6.8903360989754145e-06,5.2883401393015493e-05,5.284293383739098e-05,1.9486729558644918e-08,2.2652942119892195e-12,0.0065632549164242118,0.001268874887676738,5.8322668931385133e-09,7.5354498894966933e-17,2.9371874457987654e-15,2.9403614326771642e-13,0.0045934567592281145,9.8921002861878567e-10,1.8168666311776037e-17,7.444779559134809e-18,1.1178539641354196e-18,0.0,1.1752920731133587e-08,2.7524511113792156e-08,3.1835862250741447e-10,3.1837281344227238e-10,1.0980537462140805e-14,3.2103973948970149e-15,5.516399874314269e-10,1.0268446844436882e-09,7.9014891919162595e-14,1.0875047068809669e-14,2.0802224718709187e-25,2.5441122829478717e-15,6.3976567300941952e-15,1.8666295726724818e-25
3.082197676417798e-13,0.5145304130011239,76.950000000000003,0.0,0.0,0.0,0.98692658726126559,9.4999999726226836,7.1853874411331361e-06,5.5132857339009851e-05,5.5088798364149135e-05,2.113537208443187e-08,2.3616564207081752e-12,0.0066818664386769635,0.0013579894025982826,6.2394637271186931e-09,8.1729761260045212e-17,3.3941712741238416e-15,3.2749016325068281e-13,0.0049160762242066247,1.0755610605555489e-09,1.9437166874491215e-17,7.9635259696122356e-18,1.3029347749644282e-18,0.0,1.3168106317056216e-08,2.9922611833852494e-08,3.6109947285871975e-10,3.6111586215857388e-10,1.2647252158581995e-14,3.7420476944296194e-15,6.0753300367006968e-10,1.1175420298402015e-09,8.7052735558938873e-14,1.2100038022930608e-14,2.7917718441318863e-25,2.939179236977944e-15,7.2661597482598302e-15,2.505424033773625e-25
3.2095623838951277e-13,0.5145304129888993,76.950000000000003,0.0,0.0,0.0,0.98639181703342582,9.499999970498596,7.4802787731800921e-06,5.7379865318852102e-05,5.7332062649890774e-05,2.2845359268505757e-08,2.4579137633387233e-12,0.0067929739306128644,0.001448648247002962,6.653457373805762e-09,8.8342242753869762e-17,3.8970086240535334e-15,3.6295504945607737e-13,0.00524428853128058,1.1654591590227601e-09,2.0726840934204548e-17,8.4905289087701939e-18,1.5085196622183565e-18,0.0,1.4679882276016092e-08,3.2418531094697893e-08,4.0748252498499412e-10,4.0750133474684695e-10,1.4476989265625526e-14,4.3327725858289452e-15,6.6583060009423081e-10,1.2119689153957043e-09,9.5484056755388631e-14,1.3398308691087688e-14,3.7021291391724017e-25,3.3732651832875417e-15,8.2095506626985189e-15,3.3228125687688048e-25
3.336927091372457e-13,0.5145304129763024,76.950000000000003,0.0,0.0,0.0,0.98585741351562484,9.4999999683074332,7.7750102055367815e-06,5.9624428792643926e-05,5.9572730430667012e-05,2.4616074950571096e-08,2.5540663881059475e-12,0.0068970346245832729,0.0015407535385553982,7.0737936421475535e-09,9.518956069145313e-17,4.4478135250616394e-15,4.0043952439704989e-13,0.0055777394038963443,1.2588965759345642e-09,2.2036273590734939e-17,9.0251866892720133e-18,1.7358032032644079e-18,0.0,1.628982148174816e-08,3.5011992588684729e-08,4.5765316547891798e-10,4.5767462896709882e-10,1.6477418401091077e-14,4.9860697779711604e-15,7.2645728181460842e-10,1.3101083944295518e-09,1.0430729842188202e-13,1.4770373282285663e-14,4.8554502223091324e-25,3.848037529717459e-15,9.2308257245635478e-15,4.3584970753712665e-25
3.4642917988497867e-13,0.5145304129633399,76.950000000000003,0.0,0.0,0.0,0.98532337192657748,9.4999999660502361,8.0695818471503235e-06,6.1866551167264586e-05,6.1810805411747312e-05,2.6446908405940996e-08,2.6501144409548725e-12,0.0069944779028297752,0.001634213359014116,7.500046418819278e-09,1.0226935340724571e-16,5.048665730772638e-15,4.3995020250855034e-13,0.0059160961519166633,1.3558655743780874e-09,2.3364137411897968e-17,9.5669352220171481e-18,1.9859839705992713e-18,0.0,1.7999393476916413e-08,3.7702720865222179e-08,5.1175637027483899e-10,5.1178073192300872e-10,1.8656189576110935e-14,5.7054585912315157e-15,7.893363147830537e-10,1.4119437696567883e-09,1.1352085615896637e-13,1.6216694664791205e-14,6.3033729406868975e-25,4.3651213021707054e-15,1.0332966447169308e-14,5.6589158580848619e-25
3.591656506327116e-13,0.514530412950019,76.950000000000003,0.0,0.0,0.0,0.98478968776650921,9.4999999637280101,8.3639938055812477e-06,6.4106235799472707e-05,6.4046291269040696e-05,2.8337254297681278e-08,2.7460580656833014e-12,0.0070857069931117263,0.0017289413911121666,7.9318159355190366e-09,1.0957928007007745e-16,5.7016097878664097e-15,4.8149180883171039e-13,0.0062590463573475108,1.4563584289050819e-09,2.4709187035768931e-17,1.0115245686214013e-17,2.2602633377853352e-18,0.0,1.980997077004032e-08,4.0490441376967373e-08,5.6993670596650802e-10,5.6996422137612884e-10,2.1020932761631435e-14,6.4944768560442313e-15,8.5439025750452079e-10,1.5174586443297185e-09,1.2312309678678016e-13,1.7737690458426419e-14,8.1059209788840629e-25,4.9260986949083529e-15,1.1518939836877672e-14,7.2780592852827672e-25
3.7190212138044457e-13,0.5145304129363462,76.950000000000003,0.0,0.0,0.0,0.98425635680001933,9.4999999613417287,8.6582461870850382e-06,6.6343485998818065e-05,6.6279191650432402e-05,3.0286512629212703e-08,2.841897404066585e-12,0.0071711005614036828,0.0018248565774802872,8.3687271428650612e-09,1.1711702049987104e-16,6.4086544090903532e-15,5.2506737882534309e-13,0.0066062966398456654,1.5603674257944826e-09,2.6070254105032337e-17,1.0669622320526448e-17,2.5598444102551781e-18,0.0,2.1722834750173071e-08,4.3374880515273016e-08,6.3233833118331487e-10,6.3236926711899891e-10,2.3579257567407682e-14,7.3566781125705867e-15,9.2154142507743614e-10,1.6266369624755195e-09,1.3311237361220912e-13,1.9333738405171943e-14,1.0332475907896065e-24,5.5325088793284741e-15,1.2791698660005623e-14,9.2783472810215961e-25
3.846385921281775e-13,0.5145304129223274,76.950000000000003,0.0,0.0,0.0,0.98372337503997731,9.4999999588923387,8.9523390966887303e-06,6.8578305030375476e-05,6.8509510177041988e-05,3.2294088697363026e-08,2.937632595974781e-12,0.0072510142083320435,0.0019218828001843476,8.8104281838976952e-09,1.2488027498609519e-16,7.1717721053211056e-15,5.7067844090877036e-13,0.0069575714968376093,1.6678848632884441e-09,2.7446242511621055e-17,1.1229600365573328e-17,2.8859310695515534e-18,0.0,2.3739181244099619e-08,4.6355765636620397e-08,6.99104998010008e-10,6.9913963239210286e-10,2.6338753008683451e-14,8.2956290811496808e-15,9.9071229278132124e-10,1.7394630399620893e-09,1.4348703896677448e-13,2.1005181103697773e-14,1.3062819537187556e-24,6.1858480309906299e-15,1.4154181737374158e-14,1.1731570598383389e-24
3.9737506287591047e-13,0.5145304129079694,76.950000000000003,0.0,0.0,0.0,0.98319073873240526,9.4999999563807602,9.2462726382628394e-06,7.0810696117310558e-05,7.0737250444406611e-05,3.4359393045864617e-08,3.0332637794824951e-12,0.0073257818744811272,0.002019948579778455,9.2565889618039487e-09,1.3286676410794001e-16,7.9928990445453688e-15,6.1832518297643701e-13,0.0073126122142733677,1.7789030518038514e-09,2.883612393487876e-17,1.1794744147038941e-17,3.2397271222106008e-18,0.0,2.5860125735106197e-08,4.9432825081239232e-08,7.7038005343936301e-10,7.7041867533410012e-10,2.9306987350052997e-14,9.3149073807963158e-15,1.0618258446864928e-09,1.855921587594579e-09,1.5424545433136585e-13,2.2752330171115496e-14,1.6388248906301181e-24,6.8875695456333899e-15,1.5609314260612272e-14,1.4719898028052219e-24
4.101115336236434e-13,0.5145304128932782,76.950000000000003,0.0,0.0,0.0,0.98265844434227856,9.4999999538078885,9.54004691458893e-06,7.3040662443287134e-05,7.2962416023594247e-05,3.6481841419291812e-08,3.1287910909720618e-12,0.0073957171598189753,0.0021189867927493547,9.7068997963627015e-09,1.4107422855619336e-16,8.8739351064938171e-15,6.6800660410179444e-13,0.0076711758439457533,1.893414314121247e-09,3.0238933656105523e-17,1.2364645256925594e-17,3.6224355445717802e-18,0.0,2.8086708262819409e-08,5.2605788185044485e-08,8.4630644084812132e-10,8.4634935045561385e-10,3.2491508011665267e-14,1.0418099473305557e-14,1.1348058726772217e-09,1.9759977273745352e-09,1.6538599840352509e-13,2.4575469893991404e-14,2.0412766118176286e-24,7.6390844160836656e-15,1.7160008124784395e-14,1.8336951576624462e-24
4.2284800437137637e-13,0.5145304128782595,76.950000000000003,0.0,0.0,0.0,0.98212648854019613,9.4999999511745887,9.8336620274230167e-06,7.526820715472611e-05,7.5185010462250674e-05,3.8660854717432139e-08,3.2242146652303595e-12,0.0074611145625183423,0.0022189344062223939,1.0161070163586161e-08,1.4950042895679487e-16,9.8167441040193996e-15,7.1972065261907966e-13,0.0080330342432861027,2.01141098555305e-09,3.1653766632276855e-17,1.2938920849750113e-17,4.0352578148884192e-18,0.0,3.0419898023705902e-08,5.5874385285935269e-08,9.2702670148679753e-10,9.2707421012713768e-10,3.5899841519621322e-14,1.1608798810860462e-14,1.2095772311874026e-09,2.09967700296883e-09,1.7690707348797907e-13,2.6474860429094423e-14,2.5254345154840134e-24,8.4417617427770616e-15,1.8809162272058856e-14,2.2688951596199968e-24
4.355844751191093e-13,0.5145304128629193,76.950000000000003,0.0,0.0,0.0,0.98159486818986441,9.4999999484817135,1.0127118077555139e-05,7.7493333362925668e-05,7.7405037285585028e-05,4.0895858950084682e-08,3.3195346355395524e-12,0.0075222506423434929,0.002319732228821746,1.0618827513147718e-08,1.5814314569604217e-16,1.0823154143867638e-14,7.7346435172839511e-13,0.0083979731736286822,2.1328854140929117e-09,3.3079773812084558e-17,1.3517212063771401e-17,4.4793933244597473e-18,0.0,3.286059769143494e-08,5.9238347725425108e-08,1.0126829759749676e-09,1.0127354060726314e-09,3.9539493485886011e-14,1.2890604166253743e-14,1.2860660526580275e-09,2.2269453853603013e-09,1.8880711053887584e-13,2.8450740610071716e-14,3.104627774807462e-24,9.2969293529369649e-15,2.0559663041687323e-14,2.7895933787430893e-24
4.4832094586684227e-13,0.5145304128472635,76.950000000000003,0.0,0.0,0.0,0.98106358033633845,9.4999999457300817,1.0420415164865284e-05,7.9716044146050809e-05,7.96224999972973e-05,4.3186285192279968e-08,3.414751133762357e-12,0.0075793851132981279,0.0024213246766794025,1.1079916158688794e-08,1.6700017874742567e-16,1.1894958103325996e-14,8.2923391365818345e-13,0.008765791453304533,2.2578299605478095e-09,3.4516158679010037e-17,1.4099182527334736e-17,4.9560388604263631e-18,0.0,3.5409647474540435e-08,6.2697407846414748e-08,1.1034170057954236e-09,1.1034746908621752e-09,4.3417948610018896e-14,1.4267118127620952e-14,1.3641999280752316e-09,2.3577892744949121e-09,2.0108457308098491e-13,3.050333040759549e-14,3.7938600382687936e-24,1.0205874507823729e-14,2.2414384522547272e-14,3.4093040004680313e-24
