Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978)
2.2977722713656715e-13,0.351389192115918,76.950000000000003,0.0,0.0,0.0,0.9930057424612424,9.4999999714610581,4.5449356571817711e-06,5.0778107326713991e-05,5.0747322650420339e-05,2.147800273231589e-08,3.3001858720066712e-12,0.0041767864576231677,0.00059368647369814306,7.0575608426457713e-09,8.5209840674532169e-17,2.3639234390948592e-15,2.0002246803384365e-13,0.0020885605879479947,9.780973678811678e-10,2.2444219902483393e-17,1.179206581763136e-17,4.9013436810375839e-19,0.0,3.4411708733682683e-09,1.6825381838735752e-08,1.380700028294396e-10,1.3807814243760349e-10,6.4145782944460072e-15,1.7250298692593909e-15,1.2968818936306542e-10,5.9545297980791851e-10,6.3103048722213806e-14,8.1638825727868752e-15,4.4539333520183096e-26,1.3793225304692687e-15,4.4863830773827611e-15,3.9985419695962515e-26,2.5425759518697428e-05,6.3334099573633325e-21,2.704513934711623e-21,2.7685477015464697e-07,7.9237885902859808e-08,3.042488681084727e-06,2.7866598563257102e-07
2.3801463560398967e-13,0.351389192108116,76.950000000000003,0.0,0.0,0.0,0.99275667576268056,9.4999999695040849,4.7072781234998199e-06,5.2585093119783083e-05,5.2552023723871406e-05,2.3003233129983495e-08,3.4176347208484194e-12,0.0042561889923461872,0.00063000875875975353,7.4891793642378845e-09,9.1260924675277004e-17,2.6751011031188616e-15,2.1956990707473912e-13,0.0022163441775454114,1.0491386262063996e-09,2.3816841395224045e-17,1.2515886511615365e-17,5.5855869639054243e-19,0.0,3.7921020367178017e-09,1.8045148131296921e-08,1.5340712067573204e-10,1.5341632543337679e-10,7.2390286467746214e-15,1.9657289978406411e-15,1.4130965789003838e-10,6.3928678959585056e-10,6.8621197548723348e-14,8.9502786194825982e-15,5.6956523252464963e-26,1.5636774776135799e-15,5.003030666972016e-15,5.1136368167794651e-26,2.6981606655371505e-05,7.1902478463798442e-21,3.0678502472221917e-21,3.035156168597578e-07,8.6837885403333008e-08,3.2060576145785458e-06,3.0557939065488651e-07
2.462520440714122e-13,0.3513891921000884,76.950000000000003,0.0,0.0,0.0,0.99250770622616113,9.4999999674898099,4.8695798337953486e-06,5.4391163062364231e-05,5.435572591802349e-05,2.4577824575284406e-08,3.535024041936531e-12,0.0043324351402511891,0.00066700120728734188,7.9287330849027101e-09,9.7507840832310551e-17,3.0135807061993615e-15,2.4018242242108034e-13,0.0023464858007971475,1.1226454187105676e-09,2.5214698262019382e-17,1.3252861936585202e-17,6.3352820391486958e-19,0.0,4.1640230613581262e-09,1.9306971327659955e-08,1.698359243760093e-10,1.6984628692245693e-10,8.1330808082459503e-15,2.2294656391866173e-15,1.5343534217474741e-10,6.8466396509766819e-10,7.4382279813489718e-14,9.7785651815274776e-15,7.2226834346954922e-26,1.7643701303818119e-15,5.5567152352826175e-15,6.4850518981329504e-26,2.8566194216300063e-05,8.1239857240732149e-21,3.4635572897317889e-21,3.3156568883483093e-07,9.4829715042031927e-08,3.3705490849042059e-06,3.3390597108961063e-07
2.544894525388347e-13,0.3513891920918375,76.950000000000003,0.0,0.0,0.0,0.99225883250073743,9.4999999654188443,5.0318408038538818e-06,5.6196318052708867e-05,5.6158430116315103e-05,2.6201496020705558e-08,3.6523538936554085e-12,0.0044056479909104669,0.0007046371596779031,8.3759027527605214e-09,1.0394947413410615e-16,3.3805760640993237e-15,2.6187048495555371e-13,0.0024788916838432559,1.1986152692854652e-09,2.6636775223990153e-17,1.4002439040556467e-17,7.1539095683786897e-19,0.0,4.5573060551862767e-09,2.0610787899537572e-08,1.8739338763874624e-10,1.874050047745388e-10,9.0996633490026694e-15,2.5174724432601639e-15,1.6605951149468978e-10,7.3158132674312451e-10,8.0386211967257703e-14,1.0649140501158888e-14,9.0875942547589302e-26,1.9821205473496359e-15,6.1484593191139032e-15,8.1600397261257568e-26,3.01783824543854e-05,9.1380644839761038e-21,3.8930707822578639e-21,3.6101091840866287e-07,1.0321461708928707e-07,3.5357818115476333e-06,3.6365288591792107e-07
2.627268610062572e-13,0.35138919208336583,76.950000000000003,0.0,0.0,0.0,0.99201005328750402,9.4999999632917671,5.1940610492443347e-06,5.8000558971639774e-05,5.7960137195628712e-05,2.7873967866955389e-08,3.7696243332566009e-12,0.0044759458343508187,0.00074289099598063831,8.830381470403813e-09,1.1058471531472768e-16,3.7772964985443464e-15,2.8464368285116549e-13,0.002613471709742834,1.2770457028610315e-09,2.8082096291719436e-17,1.4764086327413961e-17,8.0449819731603684e-19,0.0,4.9723079956207507e-09,2.1956534343581183e-08,2.0611642827277355e-10,2.0612940097080316e-10,1.0141703285266861e-14,2.8309947439646325e-15,1.791759485626813e-10,7.8003563218337435e-10,8.6632842118477011e-14,1.1562375341252555e-14,1.1350407746756829e-25,2.2176441819927931e-15,6.7792546860260609e-15,1.0192560076540426e-25,3.1817076134018107e-05,1.0235903933846997e-20,4.3578174204577545e-21,3.9185571462299139e-07,1.1199339300034673e-07,3.7015844443248437e-06,3.9482577556289751e-07
2.709642694736797e-13,0.3513891920746757,76.950000000000003,0.0,0.0,0.0,0.99176136733756726,9.4999999611091521,5.3562405853273501e-06,5.9803886683219059e-05,5.9760848026488919e-05,2.9594961955441275e-08,3.8868354169021185e-12,0.0045434423482196371,0.00078173809535398613,9.2918742169849224e-09,1.1741246082398291e-16,4.2049459478189492e-15,3.0851077495848815e-13,0.0027501392758663627,1.3579342454767901e-09,2.9549723245404704e-17,1.5537293014592935e-17,9.0120406269767043e-19,0.0,5.4093713198830387e-09,2.3344147195309351e-08,2.2604190821673537e-10,2.260563416320075e-10,1.1262125616047486e-14,3.1712896554830877e-15,1.9277800392574205e-10,8.3002359088789366e-10,9.3121959723483123e-14,1.2518615078512071e-14,1.4079363784041784e-25,2.4716513198768442e-15,7.4500630214405646e-15,1.2643966075772709e-25,3.3481222793809213e-05,1.1420900017568383e-20,4.8592137382442694e-21,4.241030481805233e-07,1.2116642847615576e-07,3.8677951197367622e-06,4.2742884552212128e-07
2.7920167794110223e-13,0.3513891920657698,76.950000000000003,0.0,0.0,0.0,0.99151277345009559,9.499999958871566,5.5183794272633243e-06,6.1606302035390018e-05,6.156056347325334e-05,3.1364201560791202e-08,4.0039871997062816e-12,0.0046082467776370987,0.0008211547971069611,9.7600973888287478e-09,1.2443161279775554e-16,4.6647221713561428e-15,3.3347974135531562e-13,0.0028888111568607395,1.4412784243490745e-09,3.1038754173922687e-17,1.6321568226690827e-17,1.0058653218375609e-18,0.0,5.8688244922126014e-09,2.4773563041549567e-08,2.4720663358008143e-10,2.4722263705824245e-10,1.2463852936623382e-14,3.5396252238028412e-15,2.0685864646425148e-10,8.8154187724130213e-10,9.9853304039676532e-14,1.3518181642109483e-14,1.7351730090608059e-25,2.7448465769120172e-15,8.1618166869066362e-15,1.5583734936972014e-25,3.5169811077239112e-05,1.2696422335764035e-20,5.3986650933460802e-21,4.5775453256869147e-07,1.3073371738904821e-07,4.0342610357746242e-06,4.6146494624982665e-07
2.8743908640852474e-13,0.3513891920566502,76.950000000000003,0.0,0.0,0.0,0.99126427047044563,9.4999999565795452,5.6804775900201029e-06,6.3407805860594223e-05,6.3359284394296051e-05,3.3181411383419006e-08,4.1210797357758344e-12,0.0046704641080212491,0.00086111836326266281,1.0234778357850009e-08,1.3164107902851053e-16,5.1578160413636555e-15,3.5955783119885682e-13,0.0030294073729684907,1.5270757679342596e-09,3.2548322070516328e-17,1.7116440223941438e-17,1.1188411276143356e-18,0.0,6.3509825489197728e-09,2.6244718531522572e-08,2.6964735469434239e-10,2.6966504177908914e-10,1.3749805115940033e-14,3.9372796300694576e-15,2.2141051023361536e-10,9.3458714226889072e-10,1.0682657151259866e-13,1.4561375308640023e-14,2.1254664042564134e-25,3.0379284537459643e-15,8.9154195365134171e-15,1.9090244667357624e-25,3.6881869128559224e-05,1.4065811941142212e-20,5.9775647659050632e-21,4.9281050151911668e-07,1.4069488462095507e-07,4.2008380444303249e-06,4.9693564944524096e-07
2.9567649487594726e-13,0.3513891920473194,76.950000000000003,0.0,0.0,0.0,0.99101585728836161,9.4999999542336333,5.8425350883803887e-06,6.5208398976364414e-05,6.5157011642184205e-05,3.5046317542132863e-08,4.2381130782483255e-12,0.0047301952311753952,0.00090160694258127117,1.0715655047047552e-08,1.3903977293596625e-16,5.685410914658185e-15,3.8675160802027189e-13,0.0031718510634806312,1.6153238059882063e-09,3.407759348278989e-17,1.7921455656714199e-17,1.2404927847413518e-18,0.0,6.8561476221893724e-09,2.7757550386693789e-08,2.9340076617350246e-10,2.9342025461297238e-10,1.512289902645591e-14,4.3655404424776719e-15,2.3642593788654323e-10,9.8915602411524317e-10,1.1404142225160654e-13,1.5648476363964813e-14,2.588612674419523e-25,3.3515889415340926e-15,9.7117477792469799e-15,2.3251598035871116e-25,3.8616463051258745e-05,1.5532379385312219e-20,6.5972931605385319e-21,5.2927008296373774e-07,1.510492078620181e-07,4.3673902611604035e-06,5.3384132090472695e-07
3.0391390334336977e-13,0.3513891920377795,76.950000000000003,0.0,0.0,0.0,0.99076753283624464,9.4999999518343561,6.004551936948855e-06,6.7008082185894679e-05,6.6953746063847929e-05,3.6958647566786508e-08,4.3550872793293359e-12,0.0047875371049065033,0.00094259953598432443,1.1202475522400107e-08,1.4662661353794092e-16,6.2486820784804078e-15,4.1506699259129147e-13,0.003316068365118459,1.7060200696221344e-09,3.5625767214863012e-17,1.8736178847941289e-17,1.3711835320337155e-18,0.0,7.3846094434823843e-09,2.9311995409503342e-08,3.1850350698241592e-10,3.1852491873464848e-10,1.6586048317718261e-14,4.8257039137057305e-15,2.5189702089323072e-10,1.0452451573873267e-09,1.2149748571601924e-13,1.6779746641493099e-14,3.1355850801627067e-25,3.6865131748189772e-15,1.055165087675694e-14,2.8166495101171652e-25,4.0372695426600412e-05,1.7099402996206801e-20,7.2592171032764408e-21,5.6713126963698516e-07,1.6179563841405071e-07,4.5337896906061742e-06,5.7218119008399481e-07
3.121513118107923e-13,0.35138919202803287,76.950000000000003,0.0,0.0,0.0,0.99051929608748901,9.4999999493822198,6.1665281501589847e-06,6.8806856278588174e-05,6.8749488500743859e-05,3.8918130390972766e-08,4.4720023903280979e-12,0.0048425829064238863,0.00098407596332627753,1.1694997600536578e-08,1.544005254213676e-16,6.8487962646230021e-15,4.4450930348295029e-13,0.0034619882951543481,1.7991620913550985e-09,3.7192073079691241e-17,1.9560191107111837e-17,1.5112783383621266e-18,0.0,7.9366458273219574e-09,3.0907990491074006e-08,3.4499216051235083e-10,3.4501562174990048e-10,1.8142163227138744e-14,5.3190743211783246e-15,2.678156367572702e-10,1.1028511814612731e-09,1.2919436570709752e-13,1.7955430945511896e-14,3.7786363223058971e-25,4.0433791277066804e-15,1.1435952467537154e-14,3.3945155606004699e-25,4.2149703889910313e-05,1.8770127367518359e-20,7.964689225704166e-21,6.0639098646249634e-07,1.7293282104005107e-07,4.6999158679231793e-06,6.1195341650600766e-07
3.203887202782148e-13,0.3513891920180815,76.950000000000003,0.0,0.0,0.0,0.99027114605488586,9.4999999468777343,6.3284637422796433e-06,7.0604722030584021e-05,7.0544239789012371e-05,4.0924496344758995e-08,4.5888584616915273e-12,0.0048954221797552315,0.0010260168314619913,1.2192988471584427e-08,1.623604387134689e-16,7.4869112266415215e-15,4.7508329542951371e-13,0.003609542639090902,1.8947474051632456e-09,3.8775770699655925e-17,2.0393090070214307e-17,1.6611437115698593e-18,0.0,8.5125231362113203e-09,3.2545472617986897e-08,3.7290325466283492e-10,3.729288957766068e-10,1.9794150422513274e-14,5.8469633476302682e-15,2.8417348341196762e-10,1.1619707478427116e-09,1.3713164474765992e-13,1.9175758367527137e-14,4.5314064870646611e-25,4.422857349839914e-15,1.2365451309722511e-14,4.0710292541180296e-25,4.3946659762419796e-05,2.0547762043077222e-20,8.7150474292735122e-21,6.4704515485593993e-07,1.8445911289890845e-07,4.8656555151051053e-06,6.5315515314341062e-07
3.286261287456373e-13,0.3513891920079278,76.950000000000003,0.0,0.0,0.0,0.99002308178908427,9.4999999443213898,6.4903587274213909e-06,7.2401680205263141e-05,7.233800075962916e-05,4.2977477147464212e-08,4.70565554303731e-12,0.0049461409774117565,0.0010684035035599553,1.2696224336612923e-08,1.7050528905310313e-16,8.1641753751981809e-15,5.0679319560669062e-13,0.0037586658427218949,1.9927735465260261e-09,4.037614835356727e-17,2.1234489062732314e-17,1.8211475196539751e-18,0.0,9.1124967274145707e-09,3.4224378878208628e-08,4.0227326192903031e-10,4.0230121753140302e-10,2.1544912871279355e-14,6.4106894995507904e-15,3.0096211097413065e-10,1.2226005266643849e-09,1.4530888792504051e-13,2.0440943503188361e-14,5.4090367872954056e-25,4.8256107388621074e-15,1.3340922235524801e-14,4.8598138168562622e-25,4.5762766736506913e-05,2.2435480380011147e-20,9.5116144231288906e-21,6.8908875407235595e-07,1.9637260160350067e-07,5.0309022117015966e-06,6.9578260690123615e-07
3.368635372130598e-13,0.35138919199757357,76.950000000000003,0.0,0.0,0.0,0.98977510237711741,9.4999999417136642,6.652213119542552e-06,7.4197731553735146e-05,7.4130772238550772e-05,4.5076805900477147e-08,4.8223936831855868e-12,0.0049948219965284301,0.0011112180696122816,1.3204490059102418e-08,1.7883401756227446e-16,8.8817274668555994e-15,5.3964273792931883e-13,0.0039092949084028146,2.0932380524695133e-09,4.1992521868273699e-17,2.2084016489173743e-17,1.9916588235373305e-18,0.0,9.7368113823129934e-09,3.5944646466247825e-08,4.3313859949392613e-10,4.3316900842122173e-10,2.3397349732046314e-14,7.0115775611982331e-15,3.1817295102459617e-10,1.28473721239908e-09,1.5372564626594428e-13,2.1751187576969338e-14,6.4282892392617344e-25,5.2522943462606045e-15,1.4363117111070923e-14,5.7759523780325632e-25,4.7597259612238755e-05,2.4436418575480005e-20,1.0355697329185733e-20,7.3251587972300083e-07,2.0867112243936363e-07,5.1955560793447546e-06,7.3983109632228728e-07
3.4510094568048234e-13,0.3513891919870209,76.950000000000003,0.0,0.0,0.0,0.98952720694098373,9.4999999390550354,6.8140269324550517e-06,7.5992876815305678e-05,7.592255504685499e-05,4.7222217080115285e-08,4.9390729301890808e-12,0.0050415447096966107,0.0011544433180944108,1.371757882989228e-08,1.8734557081779658e-16,9.6406963419378239e-15,5.7363519546884983e-13,0.0040613692953654339,2.1961384616069911e-09,4.3624233553136109e-17,2.2941315247720123e-17,2.1730477207912703e-18,0.0,1.0385701719022339e-08,3.7706212687612871e-08,4.6553562932470102e-10,4.6556863463905058e-10,2.5354356264712868e-14,7.6509580820132507e-15,3.3579734357494899e-10,1.3483775288597148e-09,1.6238145970180131e-13,2.3106679481290908e-14,7.6076724134860785e-25,5.7035552137097691e-15,1.5432765796175761e-14,6.8361014464310354e-25,4.9449403083196141e-05,2.6553674842935467e-20,1.1248587348670833e-20,7.7731979958172443e-07,2.2135227477963215e-07,5.3595234795220715e-06,7.8529510663274839e-07
3.5333835414790485e-13,0.3513891919762717,76.950000000000003,0.0,0.0,0.0,0.98927939463628345,9.4999999363459633,6.9758001798300128e-06,7.7787116717926088e-05,7.7713350000875714e-05,4.9413446530524155e-08,5.0556933313624949e-12,0.0050863854906962767,0.0011980627087296357,1.4235291845085653e-08,1.9603890082312373e-16,1.0442200707396476e-14,6.0877341108555558e-13,0.0042148308239185351,2.3014723141769549e-09,4.5270651175705598e-17,2.3806042165640618e-17,2.3656851997059938e-18,0.0,1.1059392588924395e-08,3.9509014962635869e-08,4.9950065827267154e-10,4.9953640726332655e-10,2.7418823756250098e-14,8.3301668954079657e-15,3.5382656186925751e-10,1.4135182335519624e-09,1.7127585967339292e-13,2.4507596736257819e-14,8.9675733976866781e-25,6.1800322372782381e-15,1.6550577099351591e-14,8.0586100140919691e-25,5.1318490569656328e-05,2.8790308725032886e-20,1.2191559484821467e-20,8.2349300679514273e-07,2.3441343773023898e-07,5.5227167240599536e-06,8.3216834223993213e-07
3.6157576261532736e-13,0.3513891919653283,76.950000000000003,0.0,0.0,0.0,0.98903166465090797,9.4999999335868992,7.1375328752031437e-06,7.9580451978625378e-05,7.9503157912333045e-05,5.1650231456616702e-08,5.1722549333107389e-12,0.0051294177353259198,0.0012420603463155499,1.4757437996411871e-08,2.049129649803436e-16,1.1287348960914873e-14,6.4505982636540456e-13,0.0043696235833838746,2.4092371520786587e-09,4.693116697702015e-17,2.4677867456430679e-17,2.569943003139127e-18,0.0,1.1758099457737631e-08,4.1352990829722436e-08,5.3506993817630522e-10,5.3510858236043599e-10,2.9593639459760162e-14,9.0505446670412854e-15,3.7225183516014231e-10,1.4801561214389829e-09,1.8040837141638596e-13,2.5954106375725574e-14,1.0530396109127287e-24,6.6823560570793505e-15,1.7717239724036378e-14,9.4636444131605184e-25,5.3203843097294404e-05,3.1149340531357006e-20,1.3185872316868547e-20,8.7102727060568683e-07,2.4785178503781298e-07,5.6850537978060527e-06,8.8044377678900214e-07
3.698131710827499e-13,0.3513891919541924,76.950000000000003,0.0,0.0,0.0,0.98878401620378231,9.4999999307782943,7.2992250319799267e-06,8.1372883303925533e-05,8.1291979588458179e-05,5.3932310417052397e-08,5.2887577819555821e-12,0.0051707119775205998,0.0012864209555711451,1.5283833573566259e-08,2.1396672606231562e-16,1.21772390527392e-14,6.8249650894726419e-13,0.0045256938436222544,2.5194305189053539e-09,4.8605196724991959e-17,2.5556474199795567e-17,2.7861935016013028e-18,0.0,1.2482028771727693e-08,4.3238077948081656e-08,5.7227966596682438e-10,5.7232136108984448e-10,3.1881686544746678e-14,9.8134364708016572e-15,3.9106436959048518e-10,1.5482880281729009e-09,1.8977851596472998e-13,2.7446365765030917e-14,1.2320706092825893e-24,7.2111489701232215e-15,1.8933423202592074e-14,1.1073319051174875e-24,5.5104808219633675e-05,3.3633750890007548e-20,1.4232767820794267e-20,9.1991368469229036e-07,2.6166429929143265e-07,5.8464580930184223e-06,9.3011370088127641e-07
3.780505795501724e-13,0.351389191942866,76.950000000000003,0.0,0.0,0.0,0.98853644854365341,9.4999999279205785,7.4608766634405763e-06,8.3164411390240672e-05,8.3079815832114059e-05,5.6259423317255542e-08,5.4052019225617389e-12,0.0052103360009419725,0.0013311298569647495,1.5814301978064013e-08,2.2319915218497393e-16,1.3112958381955234e-14,7.2108517832221165e-13,0.0046829899700096258,2.6320499599753199e-09,5.0292178804409748e-17,2.644155784131513e-17,3.0148095750630956e-18,0.0,1.3231378309637358e-08,4.5164214099986272e-08,6.1116598377596653e-10,6.1121088981141961e-10,3.4285844056792755e-14,1.062019139081799e-14,4.1025536730486657e-10,1.6179108328432979e-09,1.993858119050067e-13,2.8984523355375596e-14,1.4365381941107451e-24,7.7670248642888147e-15,2.0199778815111657e-14,1.2911833149276177e-24,5.7020758982538371e-05,3.6246480402878293e-20,1.5333471232676837e-20,9.7014271322960572e-07,2.758477854482369e-07,6.0068581549872826e-06,9.8116976755293966e-07
