Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837)
1.6475103801572564e-15,0.20632031604543977,76.950000000000003,0.0,0.0,0.0,0.99999999979831433,9.5,1.0303369875782201e-11,9.4157039117027256e-11,9.4157021709259638e-11,3.6464264287219287e-16,8.339122051425146e-17,3.0640381140164911e-12,1.7911291026241783e-15,2.6386242660750404e-16,7.9321944549811157e-24,7.1091955666316024e-28,2.6825814499244847e-28,1.7498484517378502e-15,3.3010945939578617e-19,4.2020404398803135e-24,2.4342955144102762e-28,1.8804726642784469e-39,3.7754274778702295e-39,7.5388232544813434e-27,1.8939145801550443e-20,2.3269261279480596e-26,2.3269307487479353e-26,4.1251858577209933e-32,4.9561401779463103e-33,1.0930660036532699e-34,1.7104587391636235e-22,7.1951758468427452e-28,4.323164144923681e-29,2.6156448342336813e-59,1.8142770436923719e-34,1.0282128475913124e-33,2.5173224907904102e-59,1.7528908699474427e-17,1.8745912108407383e-40,1.6114453287160213e-40,6.6767742764443214e-24,2.0506225041383209e-24,1.5187530617701607e-20,6.6766990544741276e-24,5.7719276527736523e-30,2.5173224906587584e-59,6.4570101843553782e-39,3.7793003777238555e-39,3.8729884952541031e-42,5.0728553143986648e-49,7.3673844528419905e-34,2.2640939076384588e-55,2.3591164470730165e-26,8.9148913464476643e-47,2.1335579741289838e-57,4.9709940978337969e-32,3.1441869129508656e-64
2.196681748311907e-15,0.20632031604543968,76.950000000000003,0.0,0.0,0.0,0.99999999973108578,9.5,1.3737834262591005e-11,1.2554268801332414e-10,1.2554263257609698e-10,6.2016139666471261e-16,1.160262306758907e-16,4.0840496019454047e-12,3.0456177343818332e-15,4.4872986531382634e-16,1.4109616442686306e-23,1.4874925627317519e-27,5.92365812028051e-28,2.9754245348858204e-15,5.6142992426884556e-19,7.2545187645946606e-24,5.016886773577525e-28,4.9147747833108873e-39,9.4322145179762119e-39,1.5771449787901664e-26,3.2210523906096913e-20,4.8687075435889405e-26,4.8687190861542336e-26,1.0304232557678595e-31,1.2383327355946703e-32,2.2863188356761445e-34,2.9090404394097177e-22,1.5048007617503519e-27,9.044803861723141e-29,1.2023753367568578e-58,4.5331163198868982e-34,2.151363742593875e-33,1.1571779314578518e-58,2.9805978322120921e-17,5.4179617445400248e-40,4.5667057801969013e-40,1.3965696609025244e-23,4.2892504709673334e-24,2.5818692135312364e-20,1.3965539151632838e-23,1.4419059864023758e-29,1.1571779313895845e-58,1.6134298017653636e-38,9.443496807528734e-39,1.1282547600299047e-41,1.690496752353933e-48,1.5414741609571048e-33,8.4993034430289129e-55,4.0122386372565894e-26,2.5973827530000058e-46,8.0092778528724202e-57,1.0400913984051938e-31,1.3131476193523699e-63
2.745853116466558e-15,0.20632031604543974,76.950000000000003,0.0,0.0,0.0,0.99999999966385711,9.5,1.7172298648183813e-11,1.5692828487893551e-10,1.5692817164937998e-10,9.4746581756104951e-16,1.4877590281316639e-16,5.1033454636160919e-12,4.652039070527411e-15,6.8550913626300825e-16,2.2228448234777688e-23,2.7079431771725109e-27,1.1223743746752661e-27,4.5448222314449754e-15,8.5773810728675704e-19,1.1194027389705039e-23,8.9946957257709001e-28,1.082905913580309e-38,2.0008132158963627e-38,2.8707072805626041e-26,4.9210382501513936e-20,8.8632926825728831e-26,8.8633171637299092e-26,2.1854054286245946e-31,2.6271027391150107e-32,4.1607834276877761e-34,4.4443521777916379e-22,2.7381903864345994e-27,1.6464415693839903e-28,4.4391890551830862e-58,9.6169210881544861e-34,3.9164715763380518e-33,4.2723195100871941e-58,4.5527242023515626e-17,1.3048330360384591e-39,1.0786425016055614e-39,2.541595982834164e-23,7.8059379636564343e-24,3.9427421079712182e-20,2.5415673057670738e-23,3.0584250583902614e-29,4.2723195098133178e-58,3.4230636175273119e-38,2.0035521286358736e-38,2.7389753400374161e-41,4.6276955827469059e-48,2.8061400432618291e-33,2.5922100519644697e-54,6.1297913094056072e-26,6.3063296962820736e-46,2.4427567914307641e-56,1.8934333787651245e-31,4.4179346982843333e-63
3.84419585277586e-15,0.20632031604543974,76.950000000000003,0.0,0.0,0.0,0.99999999952939977,9.4999999999999982,2.4041227415645054e-11,2.1969931973324324e-10,2.1969902990741618e-10,1.8219390323379285e-15,2.1421529144647238e-16,7.1397482850500416e-12,8.9413461108646893e-15,1.3179917116432312e-15,4.4416803372363713e-23,7.1498908692911057e-27,3.1542008393010202e-27,8.7352724187551049e-15,1.6493991509347653e-18,2.1788632953903429e-23,2.2813291669350865e-27,4.2699827610550289e-38,7.3263505343461097e-38,7.5764453672839026e-26,9.4629671587404739e-20,2.3401660751330745e-25,2.3401750351166852e-25,7.9976814980878545e-31,9.6230211142434758e-32,1.0975799031288751e-33,8.5463073178898386e-22,7.2206871464746822e-27,4.346147512528205e-28,5.442073417164409e-57,3.5226444454589569e-33,1.0340600312479911e-32,5.2375053646139924e-57,8.7504602247059986e-17,6.5450870477964706e-39,5.05962496531595e-39,6.704753507617033e-23,2.0592106881414019e-23,7.5738574371832973e-20,6.7046777014306196e-23,1.1196312124604628e-28,5.2375053640511027e-57,1.2540983003700805e-37,7.3405122877091003e-38,1.4162076157529219e-40,3.4549173605998883e-47,7.408635907344586e-33,2.8673566694621287e-53,1.1787351966700954e-25,3.2624945825139968e-45,2.7020403687177023e-55,4.9991224134522739e-31,7.4475436741588872e-62
6.040881325394464e-15,0.20632031604543968,76.950000000000003,0.0,0.0,0.0,0.99999999926048533,9.4999999999999929,3.7779084935761153e-11,3.4524075805254476e-10,3.4523987225902072e-10,4.4449538935570605e-15,3.4503605285596269e-16,1.1203868534591914e-11,2.1791287474160261e-14,3.2143531576958896e-15,1.1244733206869883e-22,2.7648432659703991e-26,1.3215235908988945e-26,2.1289057607486428e-14,4.0240268481486617e-18,5.3766707046494885e-23,8.091526311363807e-27,2.9710378387297485e-37,4.6400057981916403e-37,2.9269725099814261e-25,2.3086675809745585e-19,9.0489989616074465e-25,9.0490556434941584e-25,5.0582115966504226e-30,6.0997707443724362e-31,4.2354134741054268e-33,2.0850257208749886e-21,2.7842304514511007e-26,1.6797486998338036e-27,1.5214386718217727e-55,2.2328890586890862e-32,3.9985043415511276e-32,1.4642476567329679e-55,2.1326072385900964e-16,6.5757225927648389e-38,4.4413695033913072e-38,2.587482404580275e-22,7.9468308547999734e-23,1.8436521337009419e-19,2.5874530118566178e-22,7.0869023072603417e-28,1.4642476564314042e-55,7.9530183141752116e-37,4.6552949628552857e-37,1.5289510759289579e-39,6.6022277441776987e-46,2.8644430078531386e-32,1.0026890428223007e-51,2.8757443846004198e-25,3.5269788156612228e-44,9.4487983122219882e-54,1.932990312634206e-30,4.8968379689528231e-60
8.237566798013067e-15,0.20632031604543968,76.950000000000003,0.0,0.0,0.0,0.9999999989915711,9.4999999999999858,5.1516942436118421e-11,4.7078135430217693e-10,4.7077954806972127e-10,8.2343815008750109e-15,4.7583199372792404e-16,1.5256420900367474e-11,4.0330115416223772e-14,5.952740989188623e-15,2.1204197235933e-22,6.8618424592738415e-26,3.4335846476600272e-26,3.9400616022924226e-14,7.4546309763561476e-18,1.0013274258215675e-22,1.8778355212355951e-26,1.0108364953077049e-36,1.5102412184021175e-36,7.2586132570441554e-25,4.2768668247887072e-19,2.245724725147191e-24,2.2457431598649877e-24,1.6448194044055621e-29,1.9865237526632703e-30,1.049386267221037e-32,3.8625550937990117e-21,6.8941197027199863e-26,4.167051442076886e-27,1.0162314923380765e-54,7.2718501959786033e-32,9.9232052641583065e-32,9.7803126203998484e-55,3.9469120956417924e-16,2.6350186440618083e-37,1.6600208479214101e-37,6.4112829159430967e-22,1.9690664848025263e-22,3.4083845906345739e-19,6.4112098125913942e-22,2.3057608421946682e-27,9.7803126180321404e-55,2.5908796158015798e-36,1.5166187638166298e-36,6.3776892084620422e-39,3.4400155840365165e-45,7.1081171165781147e-32,6.3640877642537768e-51,5.3273909902823499e-25,1.4723397140139122e-43,5.9971726148154545e-53,4.7970172585823879e-30,3.6995601119110473e-59
1.2630937743250275e-14,0.20632031604543966,76.950000000000003,0.0,0.0,0.0,0.99999999845374354,9.499999999999968,7.8992657377574416e-11,7.2186002546306339e-10,7.2185540122688525e-10,1.9311316597743496e-14,7.3742738008032715e-16,2.3327001234884067e-11,9.4386276859593245e-14,1.3950647273869999e-14,5.0589125284762721e-22,2.4923868561228241e-25,1.3445571375384084e-25,9.2210930070902353e-14,1.7482777479528975e-17,2.3594413985811738e-22,5.9052401814712776e-26,6.2591978811688433e-36,8.6252259176974773e-36,2.6315994826134917e-24,1.0030161441498232e-18,8.1563947355805851e-24,8.1564997960883495e-24,9.3696920505415424e-29,1.1363587259963529e-29,3.7961760648888496e-32,9.0584659058197389e-21,2.4903105004139684e-25,1.5120149829862926e-26,2.4963438711497763e-53,4.15968156391933e-31,3.6040408965204696e-31,2.4025061105930576e-53,9.2371255163959405e-16,2.1542111038616337e-36,1.1620025528387976e-36,2.3196548636140556e-21,7.1241997373986235e-22,7.9578769742511335e-19,2.3196281745356018e-21,1.3154347901119616e-26,2.4025061095948857e-53,1.4833447001639221e-35,8.6837826171330648e-36,5.8558002849224708e-38,5.1791705977607985e-44,2.5810456998240523e-31,1.6013817776646694e-49,1.2493862248092562e-24,1.3552055045288018e-42,1.5090569109087187e-51,1.7421205688373577e-29,1.5837962892118411e-57
1.702430868848748e-14,0.20632031604543957,76.950000000000003,0.0,0.0,0.0,0.99999999791591698,9.4999999999999378,1.0646837224001898e-10,9.7293533918409993e-10,9.7292658987277257e-10,3.5052250501555156e-14,9.9901990242248202e-16,3.1351723302728361e-11,1.7099474630013649e-13,2.5305723937658949e-14,9.2595110933982908e-22,6.0012560526925195e-25,3.3910337361166473e-25,1.670537827983374e-13,3.173347066751263e-17,4.2912052941339626e-22,1.2722144094588703e-25,2.0431331294873017e-35,2.693941349460476e-35,6.3267897110869396e-24,1.8205941401444362e-18,1.9637979725959144e-23,1.9638307367991603e-23,2.9210909379884728e-28,3.5532938659694555e-29,9.1101876375315181e-32,1.6442121530567266e-20,5.9692093454793985e-25,3.6376025343746099e-26,1.5897213881821154e-52,1.3006822631299e-30,8.6773106436218916e-31,1.5299636435618724e-52,1.673442356562536e-15,7.982638721345007e-36,3.968977615740686e-36,5.5674917095359817e-21,1.7098974254420257e-21,1.438536391957591e-18,5.5674271798043044e-21,4.1053498628775689e-26,1.5299636428140085e-52,4.6411416855336703e-35,2.7171843590615546e-35,2.3243522816548555e-37,2.5532614507200416e-43,6.2131505343257502e-31,9.5907031607972102e-49,2.2677850393738557e-24,5.3874818149215733e-42,9.0377712715536196e-51,4.1941917069478315e-29,1.128950851006586e-56
2.1417679633724687e-14,0.2063203160454395,76.950000000000003,0.0,0.0,0.0,0.99999999737809142,9.4999999999999041,1.3394408702345416e-10,1.224007301789884e-09,1.2239931142797043e-09,5.5456910908768412e-14,1.2606094592628766e-15,3.9330838416322672e-11,2.7003193259226515e-13,4.0011646491973115e-14,1.4722141796799773e-21,1.1770179767984236e-24,6.8868458255470033e-25,2.6380843149945389e-13,5.020655030269839e-17,6.7955384279255609e-22,2.2614151596507516e-25,5.0384522144897807e-35,6.4245719856473838e-35,1.2390728981013418e-23,2.8804084157328175e-18,3.8513270567025039e-23,3.8514050845699096e-23,6.954492956190729e-28,8.482937843439666e-29,1.7811508604385739e-31,2.6013384132279734e-20,1.165746508757628e-24,7.1286605114608063e-26,6.9037891235593435e-52,3.1051477023108546e-30,1.7017503527342947e-30,6.6442752009881084e-52,2.6426710985577349e-15,2.1471467896186535e-35,1.003140441610409e-35,1.0886421469297049e-20,3.3434397833191796e-21,2.2668772121960476e-18,1.088629441608443e-20,9.7834986043621256e-26,6.644275197350978e-52,1.1086304107216143e-34,6.4909285585679105e-35,6.6358027313930249e-37,8.5822872389926136e-43,1.2182812462886924e-30,3.7385390948323662e-48,3.5879202119985099e-24,1.5402166514340854e-41,3.523002631036792e-50,8.2249810459901368e-29,5.034860838651277e-56
2.5811050578961893e-14,0.20632031604543943,76.950000000000003,0.0,0.0,0.0,0.99999999684026708,9.4999999999998597,1.6141980172788063e-10,1.4750759197097035e-09,1.4750549746461498e-09,8.0525099359706617e-14,1.5221955689807432e-15,4.7264602680979807e-11,3.913718875288807e-13,5.8061986133393492e-14,2.1446750977670407e-21,2.0372040162187216e-24,1.2259184153816755e-24,3.8235183073082484e-13,7.2901925471333011e-17,9.871342290748845e-22,3.5751489488642688e-25,1.0527889280891869e-34,1.3057286427152309e-34,2.1415622115195243e-23,4.1824506036698601e-18,6.6655276140340485e-23,6.6656859823405512e-23,1.4110982524377318e-27,1.7258481257392146e-28,3.0733093731162708e-31,3.7772151135132238e-20,2.0092534682884289e-24,1.2328672652843283e-25,2.3661562514213047e-51,6.317345056900115e-30,2.9452161404118862e-30,2.2772122773384571e-51,3.8301661844527936e-15,4.7936268440010349e-35,2.1270713469654113e-35,1.8786333277647906e-20,5.7696344351499047e-21,3.2785641016024079e-18,1.8786112538420175e-20,1.986998146761143e-25,2.2772122759622247e-51,2.2567537227208691e-34,1.3213858768233607e-34,1.5657574805932856e-36,2.321696284212348e-42,2.1081184860950015e-30,1.1463666098793228e-47,5.209781260221249e-24,3.6391488192911779e-41,1.0802759530945696e-49,1.4234181156447531e-28,1.7321680922485724e-55
3.4597792469436306e-14,0.20632031604543916,76.950000000000003,0.0,0.0,0.0,0.99999999576462129,9.4999999999997495,2.1637123089970788e-10,1.9772031451185987e-09,1.9771647038696606e-09,1.4465144833394409e-13,2.0453572780677825e-15,6.2997017221975513e-11,7.0049853634124089e-13,1.0417228970009007e-13,3.8681739157463862e-21,4.8194315635774779e-24,3.024953223661962e-24,6.8435395165403878e-13,1.3095933712867325e-16,1.7733324989924089e-21,7.2012953762506334e-25,3.3612611506021192e-34,3.9882124069255525e-34,5.0521335281819514e-23,7.5131941049047501e-18,1.5766713923500385e-22,1.5767196334185893e-22,4.2958777004590906e-27,5.2822915465756291e-28,7.2262935620664165e-31,6.7851881209233458e-20,4.7143174833180246e-24,2.9120632176118234e-25,1.7781182787154905e-50,1.9335108995483803e-29,6.966559525509068e-30,1.7112787051251802e-50,6.8554382587478667e-15,1.6850451309984516e-34,6.8879913672654296e-35,4.4182700878888619e-20,1.3569205283711277e-20,5.8437794962615717e-18,4.4182174822369086e-20,6.0605083368751424e-25,1.7112787038517062e-50,6.9149209340539563e-34,4.0493410177099394e-34,6.112992110796628e-36,1.1439944507760952e-41,4.9848319843857892e-30,7.0430096087858127e-47,9.358650148565226e-24,1.4247237360372804e-40,6.6369685634295014e-49,3.3665632005848006e-28,1.3112449315211775e-54
4.338453435991072e-14,0.20632031604543882,76.950000000000003,0.0,0.0,0.0,0.9999999946889796,9.4999999999996092,2.7132265975550196e-10,2.4793170664568662e-09,2.479255778870921e-09,2.2742996985293019e-13,2.5685053439901532e-15,7.8550989633235773e-11,1.0973799598169582e-12,1.6358558825168704e-13,6.0964116357075964e-21,9.405409854046922e-24,6.086969008998209e-24,1.0720883385364674e-12,2.0590521560841474e-16,2.7868430940269924e-21,1.2191183747346509e-24,8.2571713907069219e-34,9.4811812094566213e-34,9.832705780613615e-23,1.1812771218443733e-17,3.0765887703957794e-22,3.0767031694498547e-22,1.0181768665134817e-26,1.2581367423786551e-27,1.4019002471898707e-30,1.0668062904767793e-19,9.1270407664384131e-24,5.6744533231730047e-25,7.7394804670882111e-50,4.6051637187347862e-29,1.3593813790250544e-29,7.4485529678909491e-50,1.0739523617541306e-14,4.4138847843372388e-34,1.7008042375094782e-34,8.5733764840613511e-20,2.6329949259022948e-20,9.1165584177628321e-18,8.5732730967566089e-20,1.4388863429972205e-24,7.4485529616324859e-50,1.6486836968756568e-33,9.6556695605716918e-34,1.7449204267677349e-35,3.8490063973563536e-41,9.7237048536024429e-30,2.7455267660007971e-46,1.4714324815915205e-23,4.0764651155876842e-40,2.5872439820702627e-48,6.5684674914266019e-28,5.8328974462764057e-54
5.217127625038513e-14,0.2063203160454384,76.950000000000003,0.0,0.0,0.0,0.99999999361334202,9.4999999999994351,3.262740882952634e-10,2.9814177372423094e-09,2.9813282010155221e-09,3.2885929837017962e-13,3.0916391676784688e-15,9.3928626787441293e-11,1.5809800340512173e-12,2.3624836459013737e-13,8.8293513111415954e-21,1.627800896694885e-23,1.0784375504973869e-23,1.5445427473116763e-12,2.9773907542790567e-16,4.0267515495241385e-21,1.8549519461193143e-24,1.7293409836911907e-33,1.9338357010286473e-33,1.6971149518775695e-22,1.7081127362234544e-17,5.3240161192271422e-22,5.32424888568206e-22,2.0705694400410569e-26,2.5709510914493232e-27,2.4118756432548546e-30,1.5425770525431073e-19,1.5670615483953337e-23,9.8059059469115431e-25,2.618678741914182e-49,9.4103160045965236e-29,2.3523713085667231e-29,2.5202424760960661e-49,1.5472282225765821e-14,9.6968626572159083e-34,3.5661103485950136e-34,1.4753258136798455e-19,4.5308743611307482e-20,1.3078657759844013e-17,1.4753077959559041e-19,2.9310476647975412e-24,2.5202424737416591e-49,3.3724234897429507e-33,1.9753070636543096e-33,4.1472228695787055e-35,1.050466438718129e-40,1.6821097373206946e-29,8.493249842719083e-46,2.1276737043069427e-23,9.7111762595070917e-40,8.003608227994551e-48,1.1365350412727583e-27,2.0225710690358362e-53
6.974476003133396e-14,0.20632031604543735,76.950000000000003,0.0,0.0,0.0,0.99999999146207841,9.4999999999989893,4.3617694442668807e-10,3.9855795335002458e-09,3.9854170918851857e-09,5.8766522611173915e-13,4.1378663171146641e-15,1.2416288845509303e-10,2.8044052501418189e-12,4.2111600288966125e-13,1.5809197140254677e-20,3.8763620608292041e-23,2.6536242997889697e-23,2.7397713420885224e-12,5.3206901219359663e-16,7.1822361152878795e-21,3.5317638163269585e-24,5.732214932917437e-33,6.1228004176548168e-33,4.0172914563325993e-22,3.0523972831752095e-17,1.2674931621213942e-21,1.2675664116548469e-21,6.5071023429161044e-26,8.1785100236338564e-27,5.6690219819049628e-30,2.7565436574240324e-19,3.6675048236782277e-23,2.327343524935481e-24,2.2709350955950795e-48,2.9934197121654276e-28,5.6001552237301498e-29,2.1855705971438039e-48,2.7445349556160583e-14,3.4599013540874553e-33,1.177177231477475e-33,3.4694071188227409e-19,1.0654680366753923e-19,2.3002669819094505e-17,3.469363574177384e-19,9.2495819673817029e-24,2.1855705939013012e-48,1.0755802876280786e-32,6.3016753646394234e-33,1.7887853269969287e-34,6.3266875539035911e-40,4.0016207939262547e-29,7.3721011413372173e-45,3.8021520494270618e-23,4.2183912829875753e-39,6.9471105739745457e-47,2.7050556619374758e-27,2.6247625401090548e-52
8.556089543418791e-14,0.2063203160454361,76.950000000000003,0.0,0.0,0.0,0.99999998952595481,9.499999999998483,5.3508951386413995e-10,4.8892803489603258e-09,4.8890333138945289e-09,8.843633249856262e-13,5.0794239364153483e-15,1.5079059620052656e-10,4.1922601581803112e-12,6.3229437094440952e-13,2.3816787381777719e-20,7.1525280422161383e-23,4.9927879038404734e-23,4.0956399719939417e-12,8.0071843330182939e-16,1.0787640634997637e-20,5.5011070880829074e-24,1.3236804007308012e-32,1.3738310458982697e-32,7.3736125522277149e-22,4.5935242100880762e-17,2.3381840378753054e-21,2.3383475821215136e-21,1.4512225518161157e-25,1.8421991027143647e-26,1.0340648407404891e-29,4.1482442582222264e-19,6.6650673046204938e-23,4.2817263476180926e-24,9.1559006877618847e-48,6.7424273552304542e-28,1.03305229413859e-28,8.8117303180336467e-48,4.1027610356904943e-14,8.32074187935063e-33,2.7056730879561576e-33,6.3311591916205749e-19,1.9442874657456019e-19,3.4122049252704319e-17,6.3310778273398298e-19,2.0697743089435549e-23,8.8117303025751128e-48,2.4278704774109112e-32,1.4227787308521171e-32,4.8948635784637435e-34,2.0952556738270031e-39,7.3770515945594362e-29,2.9235504277333744e-44,5.7218226513751754e-23,1.1603593087700807e-38,2.7550156240240295e-46,4.9889553003483747e-27,1.2297892297333165e-51
1.0137703083704185e-13,0.2063203160454347,76.950000000000003,0.0,0.0,0.0,0.99999998758984354,9.4999999999978719,6.3400208227764858e-10,5.7929390266957502e-09,5.7925891207611132e-09,1.2414699263307635e-12,6.0209375601359208e-15,1.7687748638040516e-10,5.8460798545480652e-12,8.8560697845515954e-13,3.3459067698907511e-20,1.1896496536176024e-22,8.4203331798979442e-23,5.7113436258076165e-12,1.1240780766760918e-15,1.5113005731154203e-20,7.9035615513642607e-24,2.6438133074594774e-32,2.683115340824153e-32,1.220043498247415e-21,6.4484556526258209e-17,3.8880992375844042e-21,3.88841711100093e-21,2.817586137359125e-25,3.611480279087166e-26,1.7004319231002136e-29,5.823296226934583e-19,1.0921153594998018e-22,7.1009020826318918e-24,2.9230944975109883e-47,1.3217571836504251e-27,1.7177899794135709e-28,2.8132153974209829e-47,5.7212739241575004e-14,1.7096886093564433e-32,5.3790419695016327e-33,1.0415515018087451e-18,3.1985275587780812e-19,4.721668048343544e-17,1.0415378044536657e-18,4.0314688827477462e-23,2.8132153917211185e-47,4.7695605502582673e-32,2.7956755980077745e-32,1.1256237496776586e-33,5.6422380154746878e-39,1.2259072900677384e-28,9.1654133238805211e-44,8.03237705986425e-23,2.6820171976156694e-38,8.63706314751523e-46,8.294099886650671e-27,4.4615633530537618e-51
