Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466),S(3552),S(1954)
6.480184255958365e-07,0.16761961254667138,76.950000000000003,0.0,0.0,0.0,0.77888012804908857,9.4372276583150629,0.0062479283901006348,0.018993468291720765,0.0062081769741706401,0.0053431881551767035,1.8687856596625142e-08,5.429490678006688e-09,0.0026362237507257442,0.00012437876590558003,1.144641067634307e-10,0.052782355422711251,0.054702195593702138,0.0029559882127620628,0.06813990398780187,1.7215361778410517e-12,3.5019284745937588e-11,5.4089375030711273e-07,5.7225344717713462e-10,1.1795872962840162e-07,1.3172742859598116e-06,0.0018627727568802206,0.0024013946560154675,1.4579347689322408e-06,9.8375793153250333e-07,1.5081874426357788e-18,2.7671155222378604e-05,4.3149690450828257e-08,1.4543539782343592e-08,2.4560545239418151e-05,3.0671689587384716e-06,2.7039562770779194e-10,0.00012564775243495234,4.9989470816209402e-05,5.9336244050967123e-11,1.5909062061275315e-11,3.4989740075104422e-10,8.3306392968784077e-11,7.8986378387804572e-14,2.9340039799897988e-08,1.2264016022177034e-07,0.00011787342039940367,1.7169777111099028e-08,2.3916712449310996e-05,4.9572361521221477e-06,5.9139160346584566e-05,4.8499431200793255e-12,3.6957144096195336e-05,3.2296474993361374e-09,0.00046353432608229109,4.753615815230243e-06,1.4049798138504197e-10,1.2753981369015233e-05,0.00022671820868786874,0.00014199244398770082,1.8986345049223432e-09,1.1673615166827624e-12,5.9190605284510116e-14,8.5587361131842734e-07,1.0558616871229961e-09,2.7023880028855561e-06,1.3989706750012687e-09,3.3546188382785908e-09,2.3295283805688495e-06,3.2781404909579019e-10,2.294453615705185e-15,1.7053957791677206e-09,8.2312441395336301e-06,3.2564377860427687e-13,1.8957198961894239e-12,5.7325895276741324e-14,2.9289930102024413e-13,0.00042768564512358056,2.1479794704807056e-12,0.0034077285887278382,2.1141040888508207e-12,1.5469726412924368e-10,7.2701883778922852e-14,4.1144450097243839e-14,1.4658272981079379e-12,8.3841957576262623e-09,1.7609042980619823e-09,1.043740980354236e-18,3.346980004142808e-13,2.9429872873201154e-17,3.0738351174949236e-07,2.3284100007517891e-16,6.4459668223349485e-11,3.4038999305361979e-11,1.2182838219347327e-11,2.7016960147500164e-14,6.5398545068594752e-12,2.6045986621219183e-15,6.3880336115346377e-17,5.2091495601953779e-15,8.6557013869373337e-14
6.554242535426103e-07,0.16761859238203536,76.950000000000003,0.0,0.0,0.0,0.77684376520015996,9.4366191579446017,0.0062926005868245063,0.018952268534760806,0.0061888327117242152,0.0053262550267802059,1.8646230935277866e-08,5.4159215558741e-09,0.0026626216609536421,0.00012410172191107787,1.1410135760074959e-10,0.053345180635214241,0.055349369259875492,0.0029860334538655327,0.06890349790799967,1.7177015857250612e-12,3.5431456976306124e-11,5.4729795764167122e-07,5.7835684673356766e-10,1.1916352824655674e-07,1.3131709982206199e-06,0.001874021376265607,0.0024272904570104199,1.4666530769110594e-06,9.8964072784875396e-07,1.523516968254386e-18,2.7814331729497501e-05,4.3370423763304763e-08,1.4618005745002736e-08,2.4919371429446126e-05,3.0838253791425428e-06,2.7220357843318393e-10,0.00012929547081300582,5.0683343648063763e-05,5.9654988670404521e-11,1.5994522945208701e-11,3.545515808663902e-10,8.4447169048101422e-11,7.9416961763220668e-14,3.058997307575635e-08,1.2786661974171344e-07,0.00012118292134152459,1.7286618044231123e-08,2.4217584987855424e-05,5.0105964566849826e-06,6.0024516683134225e-05,4.9552003051795044e-12,3.7509444697813813e-05,3.336814090765815e-09,0.00047539187796577265,4.8273141173570885e-06,1.4516010812572892e-10,1.2953656527909661e-05,0.00023310681142861678,0.00014599300014799953,1.9900420904154977e-09,1.2070042223716851e-12,6.1629291722539229e-14,8.8973897587517769e-07,1.0975761533155128e-09,2.7917588907589558e-06,1.4542405213860763e-09,3.4868206107466593e-09,2.4064534595938349e-06,3.3865519914969588e-10,2.384875467317943e-15,1.7633538406524547e-09,8.5110594746650969e-06,3.3906087020188354e-13,1.9071674847080429e-12,5.7905185438537627e-14,3.0497042272897382e-13,0.00042769113250482938,2.1773345732867791e-12,0.0034535910656665753,2.1433227713861349e-12,1.6280821029192485e-10,7.5102626436809572e-14,4.2503111404915131e-14,1.488552943136497e-12,8.6289324662912922e-09,1.8209850585756333e-09,1.0786393258436272e-18,3.4611765040775869e-13,3.0847294705842469e-17,3.2231634189208743e-07,2.4405542887086532e-16,6.7283226382714847e-11,3.5533426804468365e-11,1.2716986187993827e-11,2.8201449824788657e-14,6.8260252425027599e-12,2.7309715282465358e-15,6.6957302290767119e-17,5.461893437280792e-15,9.1213827475833636e-14
6.620894986947066e-07,0.16761767905497604,76.950000000000003,0.0,0.0,0.0,0.77501985744200841,9.4360741355017037,0.0063324030058709404,0.018914996662029393,0.006171590013251526,0.0053111619602846591,1.8608587465580516e-08,5.4037695913840612e-09,0.0026863177470891264,0.00012385118348456377,1.1377802757307211e-10,0.053848890583782692,0.055929336113325401,0.0030130110779264894,0.069587596102515276,1.714233867311767e-12,3.5800786192616751e-11,5.5303711046538095e-07,5.8381919337670663e-10,1.2024531470851665e-07,1.3095135138630051e-06,0.0018839528171225579,0.002450527928323073,1.4743485367245783e-06,9.9483334360006474e-07,1.5372813509112343e-18,2.7940658905663721e-05,4.3565124840444215e-08,1.4683689465095856e-08,2.5238644264770779e-05,3.0985160865994996e-06,2.7380465904547101e-10,0.00013261521471244771,5.1308076969692546e-05,5.9936037690578011e-11,1.6069876993440144e-11,3.5874208249965746e-10,8.5474280521635881e-11,7.9804835992889408e-14,3.1751952793982006e-08,1.3272522153658193e-07,0.00012419025303846834,1.7390091331194165e-08,2.4487742838918708e-05,5.0583543138799557e-06,6.0821282060666923e-05,5.0511626692655126e-12,3.8006451417766186e-05,3.4349123748414981e-09,0.00048617426594208245,4.8936377100246951e-06,1.4942773335058274e-10,1.3133333907123162e-05,0.00023892444675235267,0.00014963594087737272,2.0756129889850985e-09,1.2432923339802421e-12,6.3883643378112097e-14,9.2099756416169913e-07,1.1360771432023786e-09,2.8735203426564484e-06,1.5052526519179607e-09,3.6088360131567292e-09,2.4768241424283355e-06,3.4857328545054896e-10,2.4683301624284436e-15,1.8164071504299406e-09,8.7671966106309327e-06,3.5146380823558014e-13,1.9172745957704807e-12,5.8425279522791938e-14,3.1612925716898843e-13,0.0004276959969415049,2.2037583535277881e-12,0.003494773802325254,2.1696276705254539e-12,1.7039174255997044e-10,7.7298813977816734e-14,4.3746008067142756e-14,1.5090045190951321e-12,8.8516857715539763e-09,1.8763722935905514e-09,1.1108060160634911e-18,3.5664519422309476e-13,3.2174235961912542e-17,3.3622628451462573e-07,2.5455399763744746e-16,6.9900545533137043e-11,3.6918818648136564e-11,1.3212131021615242e-11,2.9299447273405518e-14,7.0912796976854698e-12,2.8486806088854853e-15,6.9837866469707235e-17,5.6973098877966124e-15,9.5595841349271172e-14
6.687547438468029e-07,0.16761677026600924,76.950000000000003,0.0,0.0,0.0,0.77320425702102502,9.4355315862739015,0.0063718269304209787,0.018877557362669779,0.0061545017260032781,0.0052962044894080572,1.8570787552471211e-08,5.3916734466075798e-09,0.00270995533774667,0.00012359960225283588,1.134576018774111e-10,0.054349937362135843,0.056506953124317971,0.0030399291956942696,0.070268730516040503,1.710751708351342e-12,3.6168581223148899e-11,5.5875301076911805e-07,5.8925266560223256e-10,1.2132471282652432e-07,1.3058888022245534e-06,0.0018937048148237974,0.0024737008786480962,1.4819031108147606e-06,9.9993089482431086e-07,1.5510153720650718e-18,2.8064639571608505e-05,4.3756157131762254e-08,1.4748135391380125e-08,2.5554404103623983e-05,3.1129286611759681e-06,2.7538151961182878e-10,0.00013596933564508106,5.1933009588717169e-05,6.0211690851504283e-11,1.6143784320311842e-11,3.6293399388420229e-10,8.6501724970658617e-11,8.0193016133508079e-14,3.2949769853727833e-08,1.3773358330302922e-07,0.00012722429743130211,1.7492000705878102e-08,2.4757308299391963e-05,5.1058617052120843e-06,6.1617996693824482e-05,5.148292910657213e-12,3.8503398918267255e-05,3.5345711128071643e-09,0.00049706085085246142,4.9599567758174465e-06,1.5376324577315639e-10,1.3312982941715691e-05,0.00024480604815220886,0.00015331886477694759,2.1644141144235198e-09,1.2801573882996746e-12,6.6195083149644597e-14,9.5300288870099824e-07,1.1754954480006463e-09,2.9565377899110286e-06,1.5574801846188325e-09,3.7337565011669135e-09,2.5482713740454598e-06,3.5864373059492079e-10,2.5537718446810037e-15,1.8703036569841915e-09,9.0274059637849326e-06,3.6418084850645867e-13,1.9271990899089079e-12,5.8944178873705828e-14,3.2757081266040842e-13,0.00042770083532345292,2.2301846966185765e-12,0.0035358679293675324,2.1959387507613722e-12,1.7825111284373133e-10,7.9528599359988239e-14,4.5007918881788668e-14,1.5294546991444594e-12,9.0767657237501162e-09,1.9330190377667007e-09,1.1436992159200012e-18,3.6741213503925059e-13,3.355129454811897e-17,3.5059180529231578e-07,2.6544909616329977e-16,7.2591130395992399e-11,3.8343107331443721e-11,1.372114772951343e-11,3.0428204425721615e-14,7.3639459752378952e-12,2.9702377193280924e-15,7.2827241747590566e-17,5.9404223586110983e-15,1.0016579932096638e-13
6.754199889988992e-07,0.167615865987076,76.950000000000003,0.0,0.0,0.0,0.77139691818964518,9.4349914945414923,0.0064108751146073834,0.018839963990365839,0.0061375641909838068,0.0052813794221109279,1.8532844180214956e-08,5.3796336061123832e-09,0.0027335346944070411,0.00012334706733378253,1.1314001292175489e-10,0.054848340519852865,0.057082228852700138,0.0030667880626555348,0.070946908863428304,1.7072563544331445e-12,3.6534847923763321e-11,5.6444574311074201e-07,5.9465747537249351e-10,1.2240173285257095e-07,1.3022960862236745e-06,0.0019032800009748882,0.0024968098815545724,1.4893188804620679e-06,1.0049347859326129e-06,1.5647191629474662e-18,2.8186322846883698e-05,4.3943597762015476e-08,1.4811369562178177e-08,2.5866620395370333e-05,3.1270689178883668e-06,2.7693461858938501e-10,0.00013935736643894681,5.2558108315873212e-05,6.0482062392099025e-11,1.6216275553883119e-11,3.6712709187174462e-10,8.7529447794234892e-11,8.0581483561988636e-14,3.4184148263958394e-08,1.4289472735221229e-07,0.00013028452151298778,1.7592375634586265e-08,2.5026283300052072e-05,5.1531204722489519e-06,6.2414662322746983e-05,5.2465925828093932e-12,3.9000288476328003e-05,3.6357889846506294e-09,0.00050805108365103502,5.0262714261912651e-06,1.5816658798046197e-10,1.3492604006803549e-05,0.0002507512771742348,0.00015704155803524756,2.2565439290563975e-09,1.3175986838646927e-12,6.8564264984754811e-14,9.8576257865581752e-07,1.2158403610324525e-09,3.0408093533441674e-06,1.6109354327209475e-09,3.8616115305243314e-09,2.6207934144482952e-06,3.6886630662323826e-10,2.641220660879719e-15,1.9250423193062467e-09,9.2916825166322915e-06,3.7721558757011715e-13,1.9369436448307768e-12,5.9461888901696433e-14,3.3929833043551232e-13,0.00042770568599555291,2.2566123042384005e-12,0.0035768734328896963,2.2222546179206022e-12,1.8639323681212993e-10,8.1791928280027968e-14,4.6288813116783098e-14,1.549903517652863e-12,9.3041408686530249e-09,1.9909387460035763e-09,1.1773267576882622e-18,3.7842103026109074e-13,3.4979999516115269e-17,3.6542255643656428e-07,2.7675282279731644e-16,7.5356092037288441e-11,3.9806885831578003e-11,1.424424671287789e-11,3.1588187846594504e-14,7.6441359419244363e-12,3.0957241251744674e-15,7.5928748722188055e-17,6.1913933805589553e-15,1.0493077045900975e-13
6.814187096357859e-07,0.16761505596904167,76.950000000000003,0.0,0.0,0.0,0.76977733903681356,9.4345075002097136,0.0064456994836396986,0.018806008785427378,0.0061224463776991637,0.005268147514297424,1.8498582893461422e-08,5.368845369594808e-09,0.0027547065402910814,0.00012311903886921548,1.1285655333755711e-10,0.055294659065108276,0.057597982475581642,0.0030909105938552806,0.071554748658499021,1.7041001964770175e-12,3.6863186266708194e-11,5.6954946537733876e-07,5.9949747123759118e-10,1.2336902604937888e-07,1.2990893768394012e-06,0.0019117486518779733,0.0025175537722957443,1.495876104600258e-06,1.0093593618599524e-06,1.5770268349055643e-18,2.829391338914824e-05,4.4109286152696257e-08,1.4867265407778957e-08,2.6144562746860662e-05,3.1395670376748995e-06,2.7831246460562956e-10,0.00014243520080330329,5.3120812496878859e-05,6.0720972780273969e-11,1.6280331514441195e-11,3.709017151100198e-10,8.8454592428356595e-11,8.0931332305110132e-14,3.5326949809727839e-08,1.4767289471925158e-07,0.00013306066723783533,1.7681425109166047e-08,2.5267857532185286e-05,5.1954422959667264e-06,6.3131620949693454e-05,5.336063205595994e-12,3.9447440605549099e-05,3.7282168765506952e-09,0.0005180304615727356,5.0859509359988582e-06,1.6218753596751254e-10,1.3654239387115111e-05,0.00025615610711305118,0.00016042580929159615,2.3423897287456898e-09,1.3517878981841916e-12,7.0746432093459406e-14,1.0158975082419234e-06,1.2529506135459166e-09,3.117724357780313e-06,1.6601048968404683e-09,3.9792141194337565e-09,2.6869806724940295e-06,3.7819649414055081e-10,2.7216571304970891e-15,1.9750262132649652e-09,9.533004312624495e-06,3.8922142426012465e-13,1.9455620917776087e-12,5.992681551029659e-14,3.501002438231519e-13,0.00042771009135555559,2.2803971803208973e-12,0.0036137026166167736,2.2459418757345032e-12,1.9396868050094349e-10,8.3857555976675371e-14,4.745782155601366e-14,1.5683063209224686e-12,9.510714875130312e-09,2.0441658424674108e-09,1.2082257959972243e-18,3.8853799296907534e-13,3.6311279652419118e-17,3.7917603169853355e-07,2.8728574495378247e-16,7.7909065545952351e-11,4.1158539151313371e-11,1.472724955966813e-11,3.2659255879439364e-14,7.9028318727741269e-12,3.2120889943313705e-15,7.8818774764950638e-17,6.4241214738972936e-15,1.0939199551822797e-13
6.874174302726727e-07,0.1676142495612685,76.950000000000003,0.0,0.0,0.0,0.76816438124603548,9.4340254724266508,0.0064802237003383474,0.018771948059597449,0.0061074453118808792,0.0052550181742372385,1.8464224350761509e-08,5.3581020639580667e-09,0.0027758316158670842,0.00012289036334956128,1.1257529108028505e-10,0.055738865926943743,0.058111853331534791,0.0031149855229131466,0.072160206823575698,1.7009350837431444e-12,3.7190296101591453e-11,5.746345566789028e-07,6.0431457198917948e-10,1.2433440868260864e-07,1.2959074450553e-06,0.0019200780858324761,0.0025382467189060168,1.5023240653748389e-06,1.013710210892193e-06,1.5893102196273769e-18,2.8399716627944856e-05,4.427218098091238e-08,1.4922218751954226e-08,2.6419595052433315e-05,3.1518532943566242e-06,2.7967175329992364e-10,0.0001455397830873827,5.3683602148748636e-05,6.095577478920769e-11,1.6343285948139054e-11,3.7467696950848332e-10,8.9379881809101477e-11,8.1281382239869263e-14,3.6500487364245147e-08,1.525794964527272e-07,0.00013585720118224379,1.7769276027644671e-08,2.550895639837173e-05,5.2375655270671812e-06,6.3848542559320255e-05,5.4264828936198442e-12,3.9894547762165509e-05,3.8219051979836867e-09,0.00052809295820070929,5.1456270565694215e-06,1.6626331869309209e-10,1.3815852746466878e-05,0.00026161195991699976,0.00016384194810798128,2.4310875987190779e-09,1.3864426305674023e-12,7.2976359690815896e-14,1.046654996289802e-06,1.290825446808185e-09,3.1956519819213405e-06,1.7102873970293263e-09,4.0992381527370495e-09,2.7540355720715181e-06,3.8764951775936069e-10,2.8037497918886583e-15,2.0256904210422352e-09,9.7776117058663256e-06,4.014900421391469e-13,1.9540388592355343e-12,6.0390787043432144e-14,3.6113869546606885e-13,0.00042771455945997291,2.3041811503213567e-12,0.0036504600341481712,2.2696309589670204e-12,2.0178396735748347e-10,8.5950261761039611e-14,4.8642154399109873e-14,1.5867080790851869e-12,9.7190995579796777e-09,2.0984443451224937e-09,1.2397314707466024e-18,3.9885479820616681e-13,3.7686813462956464e-17,3.933213332471775e-07,2.9816880456861643e-16,8.05239873791892e-11,4.2543088349331241e-11,1.5221981524243695e-11,3.3756332188458388e-14,8.1677934465253618e-12,3.3317627440095006e-15,8.1804883248778477e-17,6.6634672956134552e-15,1.140225387492855e-13
6.934161509095595e-07,0.16761344674355924,76.950000000000003,0.0,0.0,0.0,0.76655801138404533,9.4335453998951664,0.006514449733922332,0.018737790390649683,0.0060925585721871298,0.0052419892885561961,1.8429777063349513e-08,5.3474028281723192e-09,0.0027969101087623799,0.00012266109527534939,1.1229618024694238e-10,0.056180974949534369,0.058623848105317178,0.0031390130340118614,0.072763289800892139,1.6977617609272738e-12,3.7516182073458146e-11,5.7970108307426673e-07,6.0910892773732381e-10,1.2529788814363218e-07,1.2927497765559133e-06,0.001928270174007243,0.0025588891125716382,1.5086642463525241e-06,1.0179883340493529e-06,1.6015694103858742e-18,2.8503766500519307e-05,4.4432335657130346e-08,1.4976247596404769e-08,2.669170168922068e-05,3.1639317084121609e-06,2.8101280400952533e-10,0.00014867077306258343,5.4246454924264514e-05,6.1186546150687758e-11,1.6405159697271117e-11,3.7845270479599345e-10,9.0305279172681622e-11,8.1631617444929536e-14,3.7705295125188721e-08,1.5761676240530512e-07,0.00013867373798700892,1.7855948932899792e-08,2.5749581242141264e-05,5.2794914697208516e-06,6.4565428372235906e-05,5.5178522645997815e-12,4.0341610843171128e-05,3.9168525844995367e-09,0.00053823818156759767,5.2052998797821841e-06,1.7039387680788224e-10,1.3977444400563983e-05,0.00026711859390970451,0.00016728982184856153,2.5227133582143825e-09,1.4215622246659413e-12,7.5254507870124671e-14,1.0780403990885389e-06,1.3294713784121301e-09,3.2745905596850122e-06,1.7614915688226445e-09,4.2217042909731332e-09,2.8219565917416722e-06,3.9722517538590803e-10,2.8875127762126462e-15,2.0770339722009298e-09,1.0025500016384434e-05,4.1402397456497909e-13,1.962375851826496e-12,6.0853807397329942e-14,3.7241596960983954e-13,0.00042771911275121864,2.3279633312136257e-12,0.0036871457117195537,2.2933209371219065e-12,2.0984429638350959e-10,8.8069998150773758e-14,4.9841784774209928e-14,1.6051088204731151e-12,9.9292719957399353e-09,2.1537836857147884e-09,1.2718492718314762e-18,4.093732386725474e-13,3.9107778504171099e-17,4.0786562144206089e-07,3.0941131888718601e-16,8.3201660954012522e-11,4.3960962354200647e-11,1.5728594705984177e-11,3.4879753977446655e-14,8.4391015257038107e-12,3.4548056132812115e-15,8.4889631530103901e-17,6.9095513236159642e-15,1.1882800777877704e-13
6.994148715464462e-07,0.1676126474959248,76.950000000000003,0.0,0.0,0.0,0.76495819600001858,9.4330672713634822,0.0065483795414779675,0.018703543994213007,0.0060777838105753349,0.0052290588081833561,1.8395248880336258e-08,5.3367487597065842e-09,0.0028179422056579455,0.00012243129137839965,1.1201917825748679e-10,0.056620999852331627,0.059133973617694471,0.0031629933106716423,0.073364004281229717,1.6945810334382106e-12,3.7840848744748071e-11,5.8474911197292666e-07,6.1388068722797335e-10,1.2625947179747004e-07,1.2896158726777035e-06,0.0019363267724704528,0.0025794813362462446,1.5148981113816808e-06,1.0221947191555745e-06,1.6138045022791428e-18,2.860609636515177e-05,4.4589802438862111e-08,1.5029369604726305e-08,2.6960869048376782e-05,3.1758062326073767e-06,2.8233593157384367e-10,0.00015182783076896073,5.4809349045826222e-05,6.1413365294023024e-11,1.646597378783284e-11,3.8222877451562067e-10,9.1230748688617646e-11,8.1982027887385937e-14,3.8941909185115192e-08,1.627869303062653e-07,0.00014150989346072156,1.7941464076169819e-08,2.5989733394371544e-05,5.3212214163844612e-06,6.5282279618563197e-05,5.6101719049309735e-12,4.0788630749899566e-05,4.0130575481152146e-09,0.00054846574229081078,5.2649695017715079e-06,1.7457914558557428e-10,1.4139014679714097e-05,0.00027267576897072282,0.00017076927887230649,2.6173441111557342e-09,1.457145979621389e-12,7.7581332651995112e-14,1.110059008082635e-06,1.3688948490221953e-09,3.3545383341757472e-06,1.8137259457978359e-09,4.3466329460620582e-09,2.8907421329679957e-06,4.0692325388638427e-10,2.9729600445801908e-15,2.1290558313869796e-09,1.0276664250509226e-05,4.2682572788465356e-13,1.9705749577054324e-12,6.1315880447052733e-14,3.8393432474974867e-13,0.00042772377178424765,2.3517428816727277e-12,0.0037237596868938422,2.3170108918604359e-12,2.1815491561165011e-10,9.0216715257392828e-14,5.1056684447733926e-14,1.6235085747299273e-12,1.0141209280878076e-08,2.2101931771220785e-09,1.3045846198145183e-18,4.2009508449843256e-13,4.0575372328045695e-17,4.2281609440997066e-07,3.2102276338250188e-16,8.594288752448892e-11,4.5412588940758969e-11,1.6247240820118718e-11,3.6029857720739957e-14,8.7168367423152429e-12,3.5812781978552915e-15,8.8075620420523438e-17,7.1624947490594917e-15,1.2381415813499225e-13
7.05413592183333e-07,0.16761185179834112,76.950000000000003,0.0,0.0,0.0,0.76336490164027893,9.4325910756389035,0.0065820150680587124,0.01866921675660407,0.0060631187508074563,0.0052162247460719379,1.8360647746352594e-08,5.3261382491229928e-09,0.0028389280922917408,0.00012220099985485691,1.1174424117090824e-10,0.05705895422998436,0.059642236811750869,0.0031869265357440334,0.073962357184294544,1.6913935473004054e-12,3.816430098248232e-11,5.8977871199972558e-07,6.1862999787038718e-10,1.2721916698243782e-07,1.2865052499216709e-06,0.0019442497219301614,0.0026000237649743303,1.5210271222481966e-06,1.0263303524885714e-06,1.6260155870743729e-18,2.8706739008147204e-05,4.474463300670866e-08,1.5081602175798043e-08,2.7227085438382028e-05,3.1874807527589822e-06,2.836414461455876e-10,0.00015501061670436961,5.5372263289268843e-05,6.1636306532702214e-11,1.6525748146880692e-11,3.8600503593589226e-10,9.2156255440571217e-11,8.2332596201415501e-14,4.0210867417262719e-08,1.6809224528337181e-07,0.00014436528476411252,1.8025841416393063e-08,2.6229414172380954e-05,5.3627566477753423e-06,6.5999097520177564e-05,5.7034421206029722e-12,4.1235608377572536e-05,4.1105184819844677e-09,0.00055877525353969972,5.3246360208157618e-06,1.7881905513185912e-10,1.4300563922307991e-05,0.00027828324653768024,0.00017428016853398003,2.7150582468746769e-09,1.4931931518403466e-12,7.9957283159532424e-14,1.142716049899128e-06,1.4091022139548377e-09,3.4354934614243384e-06,1.8669989484926242e-09,4.4740442658543252e-09,2.9603905227503037e-06,4.1674352959732208e-10,3.0601053774866193e-15,2.1817549008744649e-09,1.0531099113167666e-05,4.3989777681744379e-13,1.9786380509149088e-12,6.177701005815933e-14,3.9569599325399554e-13,0.00042772855557043449,2.3755189571044864e-12,0.0037603020075978053,2.3406999449291186e-12,2.2672112130585806e-10,9.2390360868510042e-14,5.2286823870932051e-14,1.6419073721611722e-12,1.035488853271515e-08,2.2676820136622799e-09,1.3379428661229373e-18,4.3102208324666562e-13,4.2090812495605446e-17,4.3817998670250655e-07,3.3301277185612281e-16,8.8748466062952022e-11,4.6898394750909033e-11,1.6778071096425695e-11,3.7206978646529163e-14,9.0010794884294e-12,3.7112413322712565e-15,9.1365494215679092e-17,7.4224192408059001e-15,1.2898689561136902e-13
