Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656)
3.1089580884719728e-09,0.444488694066059,76.950000000000003,0.0,0.0,0.0,9.5323314802065219e-06,9.4999991843648193,0.00048822328411525143,0.001627038694721139,3.0692277854247782e-08,1.3743821049423675e-10,8.0212613350507202e-11,7.7690360030198722e-06,0.043059022609474217,4.3018315665489e-07,5.2925928626719555e-19,2.9946153402250099e-11,2.808468887332866e-07,0.93537168673813154,5.4067738083260064e-06,1.3356246939768069e-15,1.5152194675265831e-15,3.5203646593962209e-10,4.3144382796648093e-15,0.00060795193828922097,9.9916075444038486e-10,0.0024079288460687898,0.0024086494141690178,1.4496566326795408e-07,7.0994385725611357e-08,2.6844093093541165e-07,0.00077766581779641899,9.3181471346353023e-08,2.2808709139711857e-08,4.0699155335239235e-09,2.5260487110118977e-08,1.7901879575351064e-06,1.9213438520723406e-07,0.014383411049107508,9.4036229581832943e-14,3.9721446989368482e-14,3.7998053542852605e-06,1.3436094643383299e-06,1.0385069225510233e-07,0.00032046952875972316,0.00092392134846784883,5.6099724875168759e-08,2.5244911294353339e-08,2.7013564980968001e-09,6.1641319081445887e-10,1.407908699921218e-09,2.0521252364296148e-08,2.8052681599881243e-12,1.0005374839880289e-06,4.3421400955363064e-11,7.1553886871172299e-10,1.1920932381046607e-08,9.4239535446553983e-13,1.1624983003214919e-12,2.6633517095267827e-15
3.1211796190344095e-09,0.4444886940735436,76.950000000000003,0.0,0.0,0.0,9.4904427449962292e-06,9.4999991844980709,0.00048803011562231958,0.0016245270073765802,2.9358627105523856e-08,1.3146618353319399e-10,8.0088787772880066e-11,7.7338153389525444e-06,0.042800226039301982,4.2951907548056168e-07,5.0626167362651066e-19,2.9366469513845781e-11,2.8182176094446619e-07,0.93561731939320536,5.4069085779045532e-06,1.3335628670514213e-15,1.5204735513263525e-15,3.532702646053145e-10,4.3008778392022441e-15,0.00060811413902591121,9.5677945673042548e-10,0.0024079301085335025,0.0024086508291799097,1.4496573928536281e-07,7.0994422965001664e-08,2.6851143108274164e-07,0.00078016725324635619,9.348120360483499e-08,2.2882082973885897e-08,4.0699201747475743e-09,2.534175818098265e-08,1.7960279688590507e-06,1.9221039413878862e-07,0.014395125451998617,9.4338774511477694e-14,3.9849243646857801e-14,3.8015526356292785e-06,1.3445387261573259e-06,1.0378231460798994e-07,0.00032086802041363831,0.00092507854258852584,5.609992776370747e-08,2.5327341476801128e-08,2.7016999774656309e-09,6.1581672007394552e-10,1.4086642633995803e-09,2.0587289122854715e-08,2.8067818591601401e-12,1.0030616893118108e-06,4.3658310684208571e-11,7.1595186430045483e-10,1.1951010180045865e-08,9.4294627776710697e-13,1.1687332885456281e-12,2.6780725492205901e-15
3.133401149596846e-09,0.44448869408072783,76.950000000000003,0.0,0.0,0.0,9.4488286528517097e-06,9.4999991846308731,0.00048783701235947968,0.0016220192223642697,2.8082959029833772e-08,1.2575380040524612e-10,7.9965154579338047e-11,7.6988263570315627e-06,0.042543132818918757,4.2885602606922718e-07,4.8426392055394443e-19,2.8797989223263788e-11,2.8279565778081269e-07,0.93586127067215541,5.4070430358546211e-06,1.3315042435246619e-15,1.5257223811429027e-15,3.545028317498871e-10,4.2875710556368886e-15,0.00060827523012824082,9.1624053155794321e-10,0.0024079313136527026,0.0024086521840933806,1.4496581184988039e-07,7.0994458512898858e-08,2.6858144865226434e-07,0.00078266480125497922,9.3780470054205868e-08,2.2955342778956875e-08,4.0699246097616132e-09,2.5422902949773293e-08,1.8018589043176139e-06,1.9228503884883078e-07,0.01440681922256906,9.4640849260937409e-14,3.9976841697627347e-14,3.8033024397874176e-06,1.3454670373117944e-06,1.0371469246198034e-07,0.00032126631259177973,0.00092623513043510464,5.6100121698143317e-08,2.5409643555871293e-08,2.7020321488558366e-09,6.152304119203571e-10,1.409406003728178e-09,2.0653223254730714e-08,2.80826787144658e-12,1.0055819717126629e-06,4.3895293311326505e-11,7.1635732906118867e-10,1.1981041234476855e-08,9.4348716089146796e-13,1.1749620711234595e-12,2.6927829238249576e-15
3.145622680159283e-09,0.44448869408762404,76.950000000000003,0.0,0.0,0.0,9.4074873962624554e-06,9.4999991847632312,0.00048764397438124177,0.0016195153336221377,2.6862752580724181e-08,1.2028977197594334e-10,7.9841713471020131e-11,7.6640675321395686e-06,0.042287731735478451,4.2819400681808401e-07,4.6322255384637482e-19,2.8240496787781541e-11,2.8376857915358209e-07,0.93610355164369641,5.4071771835585297e-06,1.3294488184201768e-15,1.5309659564843884e-15,3.5573416724804469e-10,4.2745132847395311e-15,0.00060843521890107082,8.7746387549606671e-10,0.0024079324639890961,0.0024086534815219375,1.4496588111581229e-07,7.0994492444893367e-08,2.6865098682085141e-07,0.00078515846786447383,9.407927141846311e-08,2.3028488732157875e-08,4.0699288476962919e-09,2.550392161279961e-08,1.8076807780172058e-06,1.9235834372311691e-07,0.014418492491687541,9.4942454561001459e-14,4.0104241450366592e-14,3.8050547491629758e-06,1.346394403636443e-06,1.0364782084421268e-07,0.00032166440761832455,0.00092739111893100454,5.6100307069022248e-08,2.5491817730671398e-08,2.7023532307607249e-09,6.1465410959921305e-10,1.4101341630237071e-09,2.0719054919435126e-08,2.8097266816096445e-12,1.0080983372882308e-06,4.4132347492538955e-11,7.1675539418098353e-10,1.2011025616997591e-08,9.4401817857370742e-13,1.1811845931961414e-12,2.7074826972923894e-15
3.1578442107217195e-09,0.4444886940942455,76.950000000000003,0.0,0.0,0.0,9.3664171796163253e-06,9.4999991848951613,0.00048745100174156259,0.0016170153350975232,2.5695596326309802e-08,1.1506329996001791e-10,7.9718464149529131e-11,7.6295373491987938e-06,0.042034011649947162,4.2753301612681708e-07,4.4309599050637236e-19,2.7693780583730328e-11,2.8474052497887139e-07,0.93634417330368025,5.4073110223891255e-06,1.3273965867693374e-15,1.5362042768851066e-15,3.5696427098065412e-10,4.261699964020909e-15,0.00060859411260117422,8.4037286798644648e-10,0.0024079335619927086,0.0024086547239645009,1.4496594723067904e-07,7.0994524833251763e-08,2.6872004874446187e-07,0.00078764825910764176,9.4377608420479682e-08,2.3101521010446683e-08,4.0699328972819088e-09,2.5584814366065376e-08,1.8134936040423281e-06,1.9243033271591621e-07,0.014430145389362155,9.5243591141324087e-14,4.023144321328553e-14,3.8068095462752529e-06,1.3473208309276469e-06,1.0358169481456051e-07,0.00032206230780192535,0.00092854651495341729,5.6100484250030972e-08,2.5573864199999796e-08,2.7026634374708149e-09,6.1408765822600118e-10,1.410848979468938e-09,2.078478427623117e-08,2.8111587665408964e-12,1.0106107921266861e-06,4.4369471904562754e-11,7.1714618873822721e-10,1.2040963400153204e-08,9.4453950274553791e-13,1.1874008012267937e-12,2.7221717366193546e-15
3.170065741284156e-09,0.44448869410060404,76.950000000000003,0.0,0.0,0.0,9.3256162191212009e-06,9.4999991850266721,0.00048725809449384988,0.0016145192207471565,2.4579183683244886e-08,1.1006405557931981e-10,7.9595406316931072e-11,7.5952343031049543e-06,0.041781961496617337,4.2687305239759511e-07,4.2384445555627966e-19,2.7157633029445316e-11,2.8571149517759989e-07,0.93658314657557484,5.4074445537098562e-06,1.3253475436112267e-15,1.5414373419054023e-15,3.581931428347215e-10,4.2491266114023639e-15,0.00060875191843755565,8.0489421990461799e-10,0.0024079346100058093,0.00240865591381134,1.4496601033551302e-07,7.0994555747062342e-08,2.6878863755827951e-07,0.00079013418100791401,9.4675481782005834e-08,2.3174439790506264e-08,4.0699367668662746e-09,2.5665581405269966e-08,1.8192973964556061e-06,1.9250102935745241e-07,0.014441778044746051,9.5544259730426355e-14,4.0358447294115536e-14,3.80856681375879e-06,1.348246324943697e-06,1.0351630946541628e-07,0.00032246001543581235,0.00092970132533361119,5.6100653598719004e-08,2.5655783162346069e-08,2.7029629791540548e-09,6.1353090478354891e-10,1.4115506873668452e-09,2.0850411484134704e-08,2.8125645953693582e-12,1.0131193423067445e-06,4.4606665244651625e-11,7.1752983973087298e-10,1.2070854656376147e-08,9.4505130257265837e-13,1.1936106429763375e-12,2.7368499117920635e-15
3.182287271846593e-09,0.4444886941067111,76.950000000000003,0.0,0.0,0.0,9.2850827427271716e-06,9.4999991851577743,0.00048706525269096588,0.0016120269845371455,2.351130835792117e-08,1.0528215914870346e-10,7.9472539675754393e-11,7.5611568986616156e-06,0.041531570282625066,4.2621411403506748e-07,4.0542990342572775e-19,2.6631850509584566e-11,2.8668148967549128e-07,0.93682048231094195,5.4075777788748455e-06,1.3233016839926299e-15,1.5466651511315664e-15,3.5942078270336887e-10,4.2367888239042456e-15,0.00060890864357176307,7.709578287097263e-10,0.0024079356102676159,0.0024086570533488004,1.4496607056514188e-07,7.0994585252373769e-08,2.6885675637684996e-07,0.00079261623957936601,9.4972892223670966e-08,2.3247245248745193e-08,4.0699404644313704e-09,2.5746222925808824e-08,1.825092169297824e-06,1.9257045676122551e-07,0.014453390586143073,9.5844461055698222e-14,4.0485254000110133e-14,3.8103265343626081e-06,1.3491708914050525e-06,1.034516599214773e-07,0.00032285753279789479,0.00093085555685723347,5.6100815457189949e-08,2.5737574815891558e-08,2.7032520619345308e-09,6.1298369811849356e-10,1.4122395171943301e-09,2.0915936701914594e-08,2.8139446295688035e-12,1.0156239938976787e-06,4.4843926230244588e-11,7.1790647210449414e-10,1.2100699457986352e-08,9.4555374449187346e-13,1.1998140674797198e-12,2.7515170957330935e-15
3.1945088024090295e-09,0.444488694112578,76.950000000000003,0.0,0.0,0.0,9.2448149900492443e-06,9.4999991852884733,0.00048687247638523054,0.0016095386204429626,2.2489859985882012e-08,1.0070816054951732e-10,7.9349863928989144e-11,7.5273036505149505e-06,0.041282827087470504,4.2555619944635855e-07,3.878159427572138e-19,2.6116233300796074e-11,2.876505084030556e-07,0.93705619128990814,5.4077106992289639e-06,1.3212590029680159e-15,1.5518877041757386e-15,3.606471904858122e-10,4.2246822763520234e-15,0.00060906429511820221,7.3849663989232394e-10,0.0024079365649187965,0.0024086581447638217,1.4496612804845909e-07,7.0994613412327758e-08,2.6892440829421632e-07,0.00079509444082673112,9.5269840464984924e-08,2.3319937561297979e-08,4.0699439976093162e-09,2.5826739122773852e-08,1.830877936587956e-06,1.9263863763121495e-07,0.01446498314101332,9.6144195843399381e-14,4.0611863638045445e-14,3.8120886909494525e-06,1.3500945359945897e-06,1.0338774133953296e-07,0.00032325486215086245,0.00093200921626461074,5.6100970152763508e-08,2.5819239358509773e-08,2.7035308879697159e-09,6.1244588893689681e-10,1.4129156956555204e-09,2.0981360088093084e-08,2.8152993230642147e-12,1.0181247529593322e-06,4.5081253598620593e-11,7.1827620878014537e-10,1.21304978771914e-08,9.4604699224797357e-13,1.2060110250225104e-12,2.7661731642488296e-15
3.206730332971466e-09,0.44448869411821507,76.950000000000003,0.0,0.0,0.0,9.2048112122905246e-06,9.4999991854187833,0.00048667976562842628,0.0016070541224494277,2.1512819960834409e-08,9.6333020552104715e-11,7.9227378780086499e-11,7.4936730830889594e-06,0.041035721062541594,4.2489930704106641e-07,3.7096776448112531e-19,2.5610585498711981e-11,2.8861855129557049e-07,0.93729028422163774,5.4078433161079079e-06,1.3192194955995345e-15,1.5571050006758109e-15,3.6187236608733776e-10,4.2128027200999712e-15,0.00060921888014444541,7.0744651444640489e-10,0.0024079374760057819,0.0024086591901482609,1.4496618290868416e-07,7.0994640287286523e-08,2.6899159638405416e-07,0.00079756879074541719,9.556632722434044e-08,2.3392516904025666e-08,4.0699473736976269e-09,2.5907130190954029e-08,1.836654712323203e-06,1.927055942689671e-07,0.014476555835978738,9.6443464818662201e-14,4.0738276514221436e-14,3.8138532664950468e-06,1.3510172643578494e-06,1.0332454890825365e-07,0.0003236520057422854,0.00093316231025104704,5.6101117998609369e-08,2.5900776987766922e-08,2.7037996555262551e-09,6.1191732979904287e-10,1.4135794457346403e-09,2.1046681800946216e-08,2.8166291223373947e-12,1.0206216255421356e-06,4.5318646106559344e-11,7.1863917068203175e-10,1.2160249986086708e-08,9.4653120693036059e-13,1.2122014671178734e-12,2.7808179959777245e-15
3.218951863533903e-09,0.4444886941236326,76.950000000000003,0.0,0.0,0.0,9.1650696721659666e-06,9.4999991855487114,0.00048648712047180031,0.0016045734845506962,2.0578257445015133e-08,9.2148092950400135e-11,7.9105083932957817e-11,7.4602637305211056e-06,0.040790241430640792,4.2424343523125626e-07,3.5485207301805466e-19,2.511471494624937e-11,2.89585618293063e-07,0.93752277174479826,5.4079756308382649e-06,1.3171831569569952e-15,1.5623170402953226e-15,3.6309630941927906e-10,4.2011459817723677e-15,0.00060937240567154058,6.7774610210374184e-10,0.0024079383454848734,0.0024086601915030222,1.4496623526360971e-07,7.0994665934953734e-08,2.6905832369980566e-07,0.00080003929532151833,9.5862353219014118e-08,2.3464983452516096e-08,4.0699505996738172e-09,2.5987396324835739e-08,1.8424225104790251e-06,1.9277134858056627e-07,0.014488108796828603,9.674226870549249e-14,4.086449293446215e-14,3.81562024408735e-06,1.3519390821032826e-06,1.0326207784798071e-07,0.00032404896580471313,0.00093431484546712079,5.6101259294353975e-08,2.5982187900922339e-08,2.7040585590543457e-09,6.1139787511346563e-10,1.4142309867484393e-09,2.1111901998504169e-08,2.8179344665316973e-12,1.0231146176871214e-06,4.555610253000803e-11,7.1899547676497141e-10,1.2189955856655697e-08,9.4700654700940811e-13,1.2183853464839098e-12,2.795451472339368e-15
3.2311733940963396e-09,0.44448869412884007,76.950000000000003,0.0,0.0,0.0,9.1255886438265465e-06,9.4999991856782664,0.00048629454096606927,0.0016020967007502435,1.9684325553025744e-08,8.8145107473311738e-11,7.8982979091974202e-11,7.4270741365983625e-06,0.04054637748551497,4.235885824314593e-07,3.3943702047243067e-19,2.4628433163197161e-11,2.9055170934029212e-07,0.93775366442802432,5.4081076447375888e-06,1.3151499821178636e-15,1.5675238227233723e-15,3.6431902039899452e-10,4.1897079620220465e-15,0.00060952487867431773,6.4933672007998074e-10,0.0024079391752261942,0.0024086611507420164,1.4496628522583934e-07,7.0994690410491127e-08,2.6912459327481275e-07,0.00080250596053183085,9.6157919165168676e-08,2.3537337382084386e-08,4.0699536822093579e-09,2.6067537718603291e-08,1.8481813450091746e-06,1.928359220834931e-07,0.014499642148525033,9.7040608226771775e-14,4.0990513204116775e-14,3.8173896069258162e-06,1.3528599948024944e-06,1.0320032341051815e-07,0.00032444574455577438,0.0009354668285189798,5.6101394326661837e-08,2.6063472294929039e-08,2.7043077892607036e-09,6.1088738113023701e-10,1.4148705343981795e-09,2.1177020838551664e-08,2.8192157875558805e-12,1.0256037354259369e-06,4.5793621663754003e-11,7.19345244041654e-10,1.2219615560769976e-08,9.4747316837256109e-13,1.2245626170213618e-12,2.8100734774843554e-15
3.2433949246587762e-09,0.44448869413384695,76.950000000000003,0.0,0.0,0.0,9.086366412784004e-06,9.4999991858074573,0.00048610202716142196,0.0015996237650608496,1.8829257701594057e-08,8.4316153439114885e-11,7.8861063961965272e-11,7.3941028546936993e-06,0.040304118591388383,4.2293474705866641e-07,3.2469214368740306e-19,2.4151555277068723e-11,2.9151682438672896e-07,0.93798297277038045,5.4082393591144658e-06,1.3131199661672423e-15,1.5727253476745042e-15,3.6554049894984382e-10,4.1784846343062552e-15,0.00060967630608169305,6.2216223709284168e-10,0.0024079399670174479,0.0024086620696959406,1.4496633290301406e-07,7.0994713766629363e-08,2.6919040812244967e-07,0.00080496879234386726,9.6453025777854398e-08,2.3609578867773365e-08,4.0699566276830282e-09,2.6147554566139389e-08,1.8539312298457294e-06,1.9289933591337017e-07,0.014511156015208405,9.7338484104258609e-14,4.1116337628060119e-14,3.8191613383206544e-06,1.3537800079904878e-06,1.0313928087892529e-07,0.00032484234419827523,0.00093661826596863314,5.6101523369791667e-08,2.6144630366434071e-08,2.7045475331801737e-09,6.1038570593356317e-10,1.4154983008211602e-09,2.124203847862832e-08,2.8204735101870507e-12,1.0280889847808585e-06,4.6031202321103246e-11,7.1968858760968393e-10,1.2249229170189482e-08,9.4793122436015084e-13,1.2307332337916804e-12,2.824683898244938e-15
3.255616455221213e-09,0.44448869413866177,76.950000000000003,0.0,0.0,0.0,9.0474012758360406e-06,9.4999991859362876,0.00048590957910752384,0.0015971546715045867,1.8011364118047642e-08,8.065366412055114e-11,7.8739338248219076e-11,7.3613484477029817e-06,0.040063454182498785,4.22281927532326e-07,3.1058830403657567e-19,2.3683899955200242e-11,2.9248096338653944e-07,0.93821070720181698,5.4083707752685943e-06,1.3110931041978645e-15,1.5779216148886208e-15,3.6676074500116456e-10,4.1674720436796341e-15,0.00060982669477697006,5.961689624231969e-10,0.002407940722567527,0.0024086629501158976,1.4496637839802951e-07,7.0994736053774472e-08,2.6925577123625377e-07,0.00080742779671587057,9.6747673771010885e-08,2.3681708084353969e-08,4.0699594421936961e-09,2.6227447061025591e-08,1.859672178899127e-06,1.9296161083059756e-07,0.014522650520202789,9.7635897058590783e-14,4.1241966510693602e-14,3.8209354216921172e-06,1.3546991271659018e-06,1.0307894556731128e-07,0.00032523876692029592,0.00093776916433424128,5.6101646686129174e-08,2.6225662311779058e-08,2.7047779742459815e-09,6.0989270943371538e-10,1.4161144946417891e-09,2.1306955076029051e-08,2.8217080521726959e-12,1.0305703717648084e-06,4.6268843333564508e-11,7.2002562067840709e-10,1.227879675656268e-08,9.4838086580093324e-13,1.2368971529954479e-12,2.8392826240864724e-15
3.2678379857836496e-09,0.44448869414329323,76.950000000000003,0.0,0.0,0.0,9.008691540992023e-06,9.4999991860647697,0.00048571719685351931,0.0015946894141128033,1.7229028500598491e-08,7.7150401789731243e-11,7.8617801656480958e-11,7.3288094879822764e-06,0.039824373762636457,4.2163012227433964e-07,2.970976298335876e-19,2.3225289338074737e-11,2.9344412629856556e-07,0.93843687808362619,5.4085018944908423e-06,1.309069391310079e-15,1.5831126241308787e-15,3.679797584882498e-10,4.1566663056042474e-15,0.00060997605159814213,5.7130553979976124e-10,0.0024079414435099556,0.0024086637936768561,1.4496642180924328e-07,7.0994757320109474e-08,2.693206855900571e-07,0.00080988297959682829,9.7041863857468826e-08,2.3753725206325662e-08,4.06996213157253e-09,2.6307215396542757e-08,1.8654042060581983e-06,1.9302276722687896e-07,0.014534125786021309,9.7932847809286664e-14,4.136740015594574e-14,3.8227118405697563e-06,1.3556173577912551e-06,1.0301931282063049e-07,0.00032563501489528895,0.00093891953009040633,5.6101764526697037e-08,2.6306568327000702e-08,2.7049992923586691e-09,6.0940825335833905e-10,1.4167193210221766e-09,2.137177078780444e-08,2.8229198243317893e-12,1.0330479023813664e-06,4.6506543550539102e-11,7.2035645459551293e-10,1.2308318391426735e-08,9.4882224104733606e-13,1.2430543319511522e-12,2.853869547059624e-15
3.2800595163460863e-09,0.4444886941477492,76.950000000000003,0.0,0.0,0.0,8.9702355273991777e-06,9.4999991861929054,0.00048552488044803667,0.0015922279869261108,1.6480704823838229e-08,7.3799443413283928e-11,7.8496453892952963e-11,7.2964845572855866e-06,0.039586866904686456,4.2097932970905806e-07,2.8419346124572058e-19,2.2775548973852217e-11,2.9440631308630669e-07,0.93866149570889401,5.4086327180633255e-06,1.307048822611839e-15,1.5882983751915864e-15,3.6919753935232418e-10,4.146063604776505e-15,0.00061012438333818842,5.4752284589766462e-10,0.0024079421314061873,0.0024086646019809595,1.4496646323067348e-07,7.0994777611691493e-08,2.6938515413811508e-07,0.0008123343469264876,9.7335596748951703e-08,2.3825630407916869e-08,4.0699647013946792e-09,2.638685976567155e-08,1.8711273251901999e-06,1.9308282513164029e-07,0.014545581934371476,9.8229337074747033e-14,4.1492638867273054e-14,3.8244905785917159e-06,1.3565347052931795e-06,1.0296037801447963e-07,0.0003260310902821746,0.00094006936966845869,5.6101877131643067e-08,2.6387348607831176e-08,2.7052116639537339e-09,6.0893220124316919e-10,1.4173129817122634e-09,2.1436485770761108e-08,2.8241092306549432e-12,1.0355215826247859e-06,4.6744301839016145e-11,7.2068119887341362e-10,1.2337794146207666e-08,9.4925549601040952e-13,1.2492047290743115e-12,2.8684445617533444e-15
3.292281046908523e-09,0.4444886941520376,76.950000000000003,0.0,0.0,0.0,8.9320315652692652e-06,9.4999991863207072,0.00048533262993919021,0.0015897703839943688,1.5764914283130025e-08,7.0594166969478515e-11,7.8375294664293217e-11,7.2643722467029744e-06,0.039350923250173683,4.2032954826327775e-07,2.7185029760265716e-19,2.2334507754086222e-11,2.9536752371790197e-07,0.93888457030294847,5.4087632472594758e-06,1.3050313932186919e-15,1.5934788678861119e-15,3.7041408754052092e-10,4.1356601939708574e-15,0.00061027169674537202,5.2477389325029754e-10,0.0024079427877487592,0.0024086653765606966,1.4496650275218863e-07,7.0994796972544962e-08,2.6944917981523587e-07,0.00081478190463536845,9.762887315607749e-08,2.3897423863085388e-08,4.0699671569904559e-09,2.6466380361092854e-08,1.8768415501408475e-06,1.9314180421834254e-07,0.014557019086160498,9.8525365572256973e-14,4.1617682947660711e-14,3.8262716195040115e-06,1.3574511750626584e-06,1.0290213655489587e-07,0.00032642699522543672,0.00094121868945674046,5.6101984730707759e-08,2.6468003349698624e-08,2.7054152620679808e-09,6.0846441842218755e-10,1.4178956750994651e-09,2.1501100181462112e-08,2.8252766684036235e-12,1.0379914184800088e-06,4.6982117083273219e-11,7.2099996121538963e-10,1.2367224092220538e-08,9.4968077419448269e-13,1.2553483038569404e-12,2.8830075652486043e-15
3.3045025774709596e-09,0.4444886941561658,76.950000000000003,0.0,0.0,0.0,8.8940779958057367e-06,9.4999991864481803,0.00048514044537458466,0.0015873165993766705,1.5080242371858063e-08,6.7528238360277549e-11,7.8254323677615057e-11,7.2324711565991062e-06,0.039116532508811072,4.1968077636623684e-07,2.6004374699624896e-19,2.1901997850607708e-11,2.963277581661106e-07,0.93910611202380734,5.4088934833441014e-06,1.3030170982537656e-15,1.5986541020547747e-15,3.7162940300585901e-10,4.1254523929001307e-15,0.00061041799852353256,5.0301373738253834e-10,0.0024079434139643047,0.0024086661188819259,1.4496654045968899e-07,7.0994815444750291e-08,2.6951276553690862e-07,0.00081722565864477867,9.7921693788360265e-08,2.39691057455188e-08,4.0699695034560214e-09,2.6545777375188268e-08,1.8825468947343516e-06,1.9319972381068969e-07,0.014568437361500557,9.8820934017987301e-14,4.1742532699623249e-14,3.828054947159819e-06,1.3583667724552617e-06,1.0284458387815651e-07,0.00032682273185521868,0.00094236749580089041,5.610208754367169e-08,2.6548532747727673e-08,2.7056102564046397e-09,6.0800477201725148e-10,1.4184675962578333e-09,2.1565614176227281e-08,2.8264225282083923e-12,1.0404574159226785e-06,4.7219988184582296e-11,7.213128475415017e-10,1.2396608300669624e-08,9.5009821673150678e-13,1.2614850168473552e-12,2.8975584570728673e-15
3.3167241080333963e-09,0.4444886941601407,76.950000000000003,0.0,0.0,0.0,8.8563731711313822e-06,9.4999991865753266,0.00048494832680131818,0.0015848666271413298,1.4425336085757872e-08,6.459559889245171e-11,7.8133540640486511e-11,7.2007798965522084e-06,0.038883684458050752,4.1903301244961206e-07,2.4875047807168027e-19,2.1477854653556858e-11,2.9728701640829467e-07,0.93932613096261874,5.4090234275734622e-06,1.3010059328477578e-15,1.6038240775627521e-15,3.7284348570721894e-10,4.1154365870923592e-15,0.00061056329533238024,4.8219938798181643e-10,0.0024079440114164381,0.002408666830346773,1.4496657643528041e-07,7.0994833068529145e-08,2.6957591419943016e-07,0.00081966561486682815,9.8214059354212103e-08,2.4040676228634891e-08,4.0699717456636151e-09,2.6625051000040566e-08,1.8882433727734448e-06,1.9325660288873366e-07,0.014579836879714021,9.9116043126996518e-14,4.1867188425205359e-14,3.8298405455187791e-06,1.3592815027913781e-06,1.0278771545058008e-07,0.00032721830228741639,0.00094351579500412419,5.610218578078397e-08,2.6628936996739826e-08,2.7057968133972398e-09,6.0755313092722699e-10,1.4190289369967289e-09,2.1630027911133639e-08,2.8275471941661831e-12,1.0429195809191541e-06,4.7457914060920987e-11,7.216199620142682e-10,1.242594684264857e-08,9.5050796241509261e-13,1.267614829630315e-12,2.9120971391553034e-15
3.328945638595833e-09,0.4444886941639692,76.950000000000003,0.0,0.0,0.0,8.8189154542164414e-06,9.4999991867021549,0.00048475627426598593,0.0015824204613658645,1.3798901248802121e-08,6.1790453303015061e-11,7.8012945260929366e-11,7.169297085293411e-06,0.038652368942638092,4.1838625494751302e-07,2.3794817391474913e-19,2.1061916710544214e-11,2.9824529842639962e-07,0.93954463714410386,5.4091530811953311e-06,1.2989978921389218e-15,1.6089887942999774e-15,3.7405633560932043e-10,4.1056092267839634e-15,0.00061070759378778581,4.6228972393145137e-10,0.0024079445814085116,0.0024086675122964051,1.4496661075744015e-07,7.0994849882325676e-08,2.6963862868003158e-07,0.00082210177920444239,9.8505970560944544e-08,2.4112135485582073e-08,4.0699738882713227e-09,2.6704201427434143e-08,1.893930998039423e-06,1.9331246009487802e-07,0.014591217759338667,9.9410693613232357e-14,4.1991650425982515e-14,3.8316283986462867e-06,1.3601953713564465e-06,1.0273152676832838e-07,0.0003276137086237733,0.00094466359332751374,5.6102279643172295e-08,2.670921629125398e-08,2.7059750962722823e-09,6.0710936581665138e-10,1.4195798859090016e-09,2.1694341542015749e-08,2.8286510439365967e-12,1.0453779194265269e-06,4.7695893646688822e-11,7.2192140706409923e-10,1.2455239789140574e-08,9.5091014773423913e-13,1.273737704807496e-12,2.926623515782731e-15
3.3411671691582697e-09,0.44448869416765757,76.950000000000003,0.0,0.0,0.0,8.7817032188071967e-06,9.4999991868286724,0.00048456428781468332,0.0015799780961369854,1.3199699955356623e-08,5.9107258305312827e-11,7.7892537247418781e-11,7.1380213506464926e-06,0.038422575874168738,4.1774050229648123e-07,2.2761548794412328e-19,2.0654025666922296e-11,2.9920260420693661e-07,0.93976164052699251,5.4092824454490661e-06,1.2969929712730612e-15,1.6141482521810406e-15,3.7526795268269831e-10,4.0959668258291401e-15,0.00061085090046206832,4.4324541203833032e-10,0.0024079451251862553,0.0024086681660136769,1.4496664350117617e-07,7.0994865922884398e-08,2.6970091183700387e-07,0.00082453415755137725,9.8797428114770541e-08,2.4183483689239796e-08,4.0699759357324348e-09,2.6783228848855483e-08,1.8996097842921719e-06,1.9336731373978114e-07,0.014602580118132832,9.9704886189533701e-14,4.21159190030618e-14,3.8334184907127955e-06,1.3611083834011878e-06,1.0267601335721009e-07,0.00032800895295197316,0.00094581089699026543,5.6102369323235624e-08,2.6789370825486892e-08,2.7061452651107311e-09,6.0667334910395698e-10,1.4201206284186738e-09,2.1758555224466087e-08,2.8297344488372131e-12,1.0478324373926311e-06,4.7933925892428587e-11,7.2221728341448845e-10,1.2484487211018548e-08,9.5130490690673455e-13,1.279853605978287e-12,2.9411374935562788e-15
