Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234)
7.159446751716931e-23,0.4687683400455761,76.950000000000003,0.0,0.0,0.0,0.9999999999996334,9.5,5.8864027926703628e-16,4.7157167843148789e-15,4.7157167843149459e-15,6.1820046322999078e-28,6.1819928986058913e-28,3.5656145821360175e-13,1.6870066824060276e-23,2.8680467820668558e-28,7.2107916587305326e-41,1.8251330915924866e-45,5.7022341693364088e-43,5.1146894034966284e-23,1.6777754722689848e-29,6.6904258525123773e-41,4.4013471033692372e-45,3.5829280188958611e-58,2.4381670325000671e-59,1.7215281529666309e-38,2.2706297393425701e-28,6.2186374040897657e-40,6.2186374040901189e-40,3.0266703312530996e-53,5.0588912148830176e-54,1.6969702993009617e-40,6.4803784011727453e-30,6.7579714725428299e-43,5.6477645018665329e-44,4.2357628508938335e-94,3.4120444095820193e-54,5.6628148507812551e-45,3.8254355118838898e-94,6.1164954969111134e-25,1.7321311356297609e-67,1.7321311010616207e-67,1.9971035657074551e-36,5.8230779257394749e-37,4.9229557648810357e-26,1.9969128834650708e-36,2.6993147157561964e-48,3.8254355118837471e-94,1.2359445357456423e-57,2.4381670376497161e-59,5.1496540139737743e-68,2.7877384247513963e-81,2.1812597430942459e-45,5.2937013305742879e-95,6.4530294869270741e-32,4.9499278051157394e-74,4.2266049996249009e-94,7.3309562315990164e-44,2.3230138847449227e-108,1.3100324175069402e-99,1.3731682779303202e-112,6.993031387492e-63
1.4325113700437959e-22,0.4687683400455761,76.950000000000003,0.0,0.0,0.0,0.99999999999926648,9.5,1.1777919749362742e-15,9.4355306292526115e-15,9.4355306292528781e-15,2.4744129297846928e-27,2.474403535711537e-27,7.1343270035236517e-13,6.7524231947908196e-23,1.1479661472105398e-27,5.7728808938241701e-40,1.4612162340925729e-44,4.5664120507835007e-42,2.0472086875829833e-22,6.7154742981393852e-29,5.3560833239331595e-40,3.5237538173991343e-44,5.7389116075700603e-57,3.9042439470130026e-58,1.3782692849739885e-37,9.0884363892217368e-28,4.9786911210241544e-39,4.9786911210247208e-39,4.8466159890105871e-52,8.1008171939422422e-53,1.3586080695434209e-39,2.5938401958545007e-29,5.4104863102975222e-42,4.5216456828497972e-43,5.4327866982244277e-92,5.4637166216114903e-53,4.5336951152478415e-44,4.9065011180950713e-92,2.4481922030843846e-24,5.5474835362389858e-66,5.5474833148137395e-66,1.598897176638796e-35,4.6620030200976435e-36,1.9704652647377912e-25,1.5987445149037482e-35,4.322420493366016e-47,4.9065011180947068e-92,1.9791215751329529e-56,3.9042439635057458e-58,1.6492758907694451e-66,1.785678057023393e-79,1.7463340938299884e-44,6.781777140906845e-93,2.5828935027841463e-31,1.5853097285455779e-72,5.4147167322577325e-92,5.8692225200657568e-43,5.9520607056335554e-106,1.6782865928174775e-97,3.5183521775802081e-110,2.2396530033894111e-61
2.865644759788002e-22,0.46876834004557605,76.950000000000003,0.0,0.0,0.0,0.99999999999853273,9.5,2.3560953662738828e-15,1.887515831910875e-14,1.887515831910981e-14,9.9008747909295309e-27,9.9007996100602087e-27,1.4271751842117624e-12,2.7018488208635657e-22,4.5933598825643735e-27,4.6198400981791542e-39,1.1694170835405205e-43,3.6549804307140661e-41,8.191501360392962e-22,2.6870644502863407e-28,4.2859736987903548e-39,2.8200738781800486e-43,9.1872428343017952e-56,6.2493329304200203e-57,1.1030343118055888e-36,3.6365583793281026e-27,3.984466022666709e-38,3.9844660226676147e-38,7.7577419158894059e-51,1.2966583137133761e-51,1.087299363581564e-38,1.0378739417005954e-28,4.330033399548906e-41,3.6186907647166687e-42,6.9610222508143691e-90,8.7455048183061162e-52,3.6283339759205102e-43,6.2866932485913806e-90,9.795957727077946e-24,1.7759413191787094e-64,1.7759411774060008e-64,1.27960367817541e-34,3.7310192921070847e-35,7.8844277047089615e-25,1.2794815023932776e-34,6.9186877493116061e-46,6.2866932485904458e-90,3.1678834180587515e-55,6.2493329832189964e-57,5.2799025993209778e-65,1.1433223734667936e-77,1.3975980217249039e-43,8.6844140666135039e-91,1.0334938385681694e-30,5.0751248096941637e-71,6.9338229758620131e-90,4.6971617918803258e-42,1.5243864917783824e-103,2.149132242201581e-95,9.010876756890302e-108,7.1699039541033588e-60
5.731911539276414e-22,0.46876834004557616,76.950000000000003,0.0,0.0,0.0,0.99999999999706513,9.5,4.7127021489456273e-15,3.7754413698743705e-14,3.7754413698747946e-14,3.9609946223749322e-26,3.9609344666832327e-26,2.8546601502580399e-12,1.0809154614512464e-21,1.8376430535147403e-26,3.6962233942961957e-38,9.3571134669143026e-43,2.9247248412528624e-40,3.2771339404985151e-21,1.0750007512400849e-27,3.4285970304592918e-38,2.2564873839933339e-42,1.4703577080052522e-54,1.0000967259706078e-55,8.8259503836829548e-36,1.4548601501746186e-26,3.1881781977967838e-37,3.1881781977982329e-37,1.2414912736733045e-49,2.0750754559482743e-50,8.7000468840444056e-38,4.1521715899447407e-28,3.4646845936123683e-40,2.8955024142313523e-41,8.9146266496826235e-88,1.3995654985804827e-50,2.9032184534834093e-42,8.0510478422778143e-88,3.919020962667244e-23,5.6842068519134512e-63,5.6842059443744263e-63,1.0238773580725416e-33,2.9853823029856369e-34,3.1542844816964519e-24,1.0237795988887412e-33,1.107215292050221e-44,8.0510478422754167e-88,5.0696448465334849e-54,1.0000967428698326e-55,1.689924081777799e-63,7.31882653575079e-76,1.1182907615106755e-42,1.111844381463497e-88,4.1346483250112729e-30,1.6243814244497656e-69,8.8772046781599524e-88,3.7584430954663479e-41,3.9032731041491704e-101,2.7514817485919461e-93,2.3072831767394473e-105,2.2948516874852289e-58
1.1464445098253238e-21,0.4687683400455761,76.950000000000003,0.0,0.0,0.0,0.99999999999412992,9.5,9.4259157142752324e-15,7.5512924457704319e-14,7.551292445772132e-14,1.5845267991861644e-25,1.5844786707455361e-25,5.7096300756605266e-12,4.3240137327328597e-21,7.3511704507741934e-26,2.9566986269067238e-37,7.4864016231107436e-42,2.3400761075598198e-39,1.3109602617484954e-20,4.3003529721120067e-27,2.7418058893146123e-37,1.8053610143951518e-41,2.3528914615897768e-53,1.6003175384562261e-54,7.0614307276090068e-35,5.8199142312093992e-26,2.5507847359294656e-36,2.5507847359317843e-36,1.986588108733587e-48,3.3204584904048354e-49,6.9606983529861944e-37,1.661003810363291e-27,2.772010841199045e-39,2.3166218720334256e-40,1.1413614632697023e-85,2.2395326043143114e-49,2.322795297792101e-41,1.0307953554630858e-85,1.5677359669452534e-22,1.8191372126249809e-61,1.819136631738176e-61,8.1917965977176039e-33,2.3885326107564959e-33,1.2618164779813672e-23,8.1910144500630412e-33,1.7717246889499537e-43,1.0307953554624729e-85,8.1122569666075842e-53,1.6003175925394296e-54,5.4083255074320359e-62,4.6845492965774418e-74,8.9471755608676231e-42,1.4233140256674926e-86,1.6539939337173676e-29,5.1985670436148998e-68,1.1364045309108451e-85,3.007039970283292e-40,9.9934591612087182e-99,3.5222760165392894e-91,5.9072834068250013e-103,7.344297368232541e-57
2.2929512216206883e-21,0.46876834004557616,76.950000000000003,0.0,0.0,0.0,0.9999999999882595,9.5,1.8852342844878904e-14,1.5102994597438854e-13,1.5102994597445644e-13,6.3383651052211752e-25,6.3379800703331775e-25,1.1419569899705222e-11,1.729675869510231e-20,2.9405878264206207e-25,2.3645742725743575e-36,5.9894057402508277e-41,1.8721793866555662e-38,5.2440544151562664e-20,1.7202111847501039e-26,2.1914202634914184e-36,1.444356900155594e-40,3.7648816588350018e-52,2.5606382621508754e-53,5.6494127540354427e-34,2.3280604218752991e-25,2.0407246649247199e-35,2.0407246649284297e-35,3.1787026150245222e-47,5.3130037960723126e-48,5.5688230108052016e-36,6.6442856008964443e-27,2.2177139268751468e-38,1.8533854724568093e-39,1.4611278228378986e-83,3.583434410959237e-48,1.858324460705203e-40,1.3195852690044682e-83,6.2711990280276185e-22,5.8215437958390454e-60,5.8215400779676832e-60,6.5537483687279395e-32,1.9109167950746494e-32,5.047471274063913e-23,6.5531226210188817e-32,2.8349036805758706e-42,1.3195852690028985e-83,1.2980271380465663e-51,2.5606384352262187e-53,1.7307551004671674e-60,2.9982716280565088e-72,7.1580802567816494e-41,1.8219399986640865e-84,6.6162449517177853e-29,1.6636289203994757e-66,1.4546760815602733e-83,2.4057461776946608e-39,2.5584637686909076e-96,4.5087564758737628e-89,1.5123462896119646e-100,2.3502986744262427e-55
4.585964645211418e-21,0.46876834004557605,76.950000000000003,0.0,0.0,0.0,0.99999999997651867,9.5,3.7705197105864084e-14,3.0206398900280891e-13,3.0206398900308043e-13,2.5353976237590536e-24,2.5350896060013307e-24,2.2839449440753493e-11,6.9188442055857192e-20,1.1762590558225872e-24,1.8902707895507999e-35,4.7916385107347032e-40,1.4977909102967088e-37,2.0976644320280009e-19,6.8809847331652748e-26,1.7497815942800791e-35,1.1555121836689478e-39,6.0240149147119462e-51,4.0971252903298709e-52,4.5196374578478661e-33,9.3124311489891426e-25,1.6326184833355131e-34,1.6326184833414492e-34,5.0860534186427167e-46,8.5010222043946266e-47,4.45516410442941e-35,2.6577683140469366e-26,1.7742132150221995e-37,1.4827435590319628e-38,1.8703621180444991e-81,5.7336408171020696e-47,1.4866948645075522e-39,1.6891761693718626e-81,2.5085306340923594e-21,1.8629421710882368e-58,1.8629397915905389e-58,5.2431231036193492e-31,1.5287697104602177e-31,2.0190295701606674e-22,5.2426224937613729e-31,4.5359612093143015e-41,1.6891761693678436e-81,2.0768962486019114e-50,4.0971258441855088e-52,5.5385617037570392e-59,1.9189450262890059e-70,5.7266001361718421e-40,2.3321458981025596e-82,2.6465518248850021e-28,5.3237526431059934e-65,1.8620354455605784e-81,1.9246426204499314e-38,6.5498440356211777e-94,5.7713648365846625e-87,3.8717111647463133e-98,7.5211533491980687e-54
9.171991492392877e-21,0.4687683400455761,76.950000000000003,0.0,0.0,0.0,0.99999999995303712,9.5,7.5410905626945789e-14,6.041320750398578e-13,6.0413207504094287e-13,1.014169365175172e-23,1.0139229759828963e-23,4.5679208094685613e-11,2.767565805757599e-19,4.7050840390743893e-24,1.5099459431547295e-34,3.8333565986761294e-39,1.1982516877676463e-36,8.3907429933890442e-19,2.7524218922379407e-25,1.3944383083959676e-34,9.2441949627157574e-39,9.6385872655330365e-50,6.5554834254031416e-51,3.615752841459875e-32,3.7250103516961387e-24,1.3061102872552204e-33,1.3061102872647183e-33,8.1377885958692804e-45,1.3601808289641364e-45,3.5641735009742715e-34,1.0631181411223804e-25,1.4193873549813688e-36,1.1862089041516217e-37,2.3941393564760544e-79,9.1739417881286363e-46,1.1893700197918056e-38,2.162213994992146e-79,1.0034224502428068e-20,5.9614881610850598e-57,5.9614729321414244e-57,4.1945481975624454e-30,1.2230302636721449e-30,8.0762003014533012e-22,4.1941477052297072e-30,7.2576301100766467e-40,2.1622139949818574e-79,3.3230762841885108e-49,6.5554851977643664e-51,1.7723629276882625e-57,1.2281411417280676e-68,4.5813344881728984e-39,2.9851867457888885e-80,1.058631498785175e-27,1.7036233558035968e-63,2.3834373048863837e-79,1.5397323623009526e-37,1.6767826283909489e-91,7.3874495130908716e-85,9.9117147359185864e-96,2.4068006598860706e-52
1.8344045186755793e-20,0.4687683400455761,76.950000000000003,0.0,0.0,0.0,0.99999999990607391,9.5,1.5082232266555466e-13,1.2082682470347957e-12,1.2082682470391258e-12,4.0566980861006953e-23,4.0547274077352606e-23,9.1358723689892116e-11,1.1070319292437682e-18,1.8820431507092027e-23,1.2043181280229769e-33,3.0667039504056068e-38,9.5860893224731462e-36,3.3563141965560438e-18,1.1009743566261789e-24,1.1070076875956711e-33,7.3953803082327797e-38,1.5421870317607654e-48,1.0488838899037198e-49,2.8926193797724656e-31,1.4900117187047662e-23,1.0448944297947795e-32,1.0448944298099762e-32,1.3020543412456614e-43,2.1763031011784478e-44,2.8513555895476798e-33,4.2524942009503995e-25,1.1355165225433232e-35,9.489727210276898e-37,3.0645469166580073e-77,1.4678399634487104e-44,9.5150168253735808e-38,2.7676777520571069e-77,4.0137101297837682e-20,1.9076854695306489e-55,1.9076757229992045e-55,3.3556583649257e-29,9.7842998565802346e-30,3.2304964440239021e-21,3.3553379696489506e-29,1.1612281652586786e-38,2.767677752030768e-77,5.3169559595783183e-48,1.04888445706297e-49,5.6715979548780787e-56,7.8601548513154062e-67,3.665089352315093e-38,3.8210642935566715e-78,4.2345475320648525e-27,5.4516313563815313e-62,3.0508199194058998e-77,1.2317931872729201e-36,4.2925920209943398e-89,9.4560069567243662e-83,2.537416237836885e-93,7.7018124806023844e-51
3.6688152575481625e-20,0.4687683400455761,76.950000000000003,0.0,0.0,0.0,0.99999999981214749,9.5,3.0164515672855399e-13,2.4165405907080819e-12,2.4165405907253243e-12,1.6226833547019019e-22,1.6211075218546831e-22,1.8271774802967483e-10,4.4281387885696587e-18,7.5281914480874267e-23,9.5767490017517112e-33,2.4533711974277159e-37,7.6689017568366647e-35,1.3425290353253386e-17,4.4039086252854333e-24,8.7222950041912482e-33,5.9162905267581198e-37,2.4675096966822882e-47,1.6782191530738838e-48,2.3141022767504735e-30,5.9600620274853009e-23,8.3591802338352148e-32,8.3591802340783642e-32,2.0832932091724361e-42,3.4820958336989576e-43,2.2810910298608786e-32,1.701002011967911e-24,9.0841575399147826e-35,7.5918037574964982e-36,6.8667028384184607e-75,2.3485512316310603e-43,7.6120363734605906e-37,6.2015107606204638e-75,1.6054880660930711e-19,6.1045925951424866e-54,6.1045302178696353e-54,2.6845344881190963e-28,7.8274626091823309e-29,1.2922017776712585e-20,2.6842781719222673e-28,1.8579708579940686e-37,6.2015107605026279e-75,8.507156900845816e-47,1.6782209679890153e-48,1.814916875542312e-54,5.0305147083429078e-65,2.9320802024917283e-37,4.890977594076668e-76,1.6938233195531456e-26,1.7445282778731305e-60,3.9050617161246062e-75,9.8543745441210862e-36,1.0989070105178236e-86,1.210374998677556e-80,6.4958081477369959e-91,2.4645879424717761e-49
7.337636735293329e-20,0.4687683400455761,76.950000000000003,0.0,0.0,0.0,0.99999999962429464,9.5,6.0329082479767954e-13,4.8330852767887127e-12,4.8330852768570512e-12,6.4907416207254658e-22,6.4781463565965108e-22,3.6543576930672308e-10,1.7712576158997573e-17,3.0112801683420253e-22,7.570485364652494e-32,1.9627010823786706e-36,6.1351334780050012e-34,5.3701225095567439e-17,1.7615656893079631e-23,6.7729100409228662e-32,4.7329894059959352e-36,3.9480238406726022e-46,2.6851536146670974e-47,1.8512844190063872e-29,2.3840278387946507e-22,6.6873540979663764e-31,6.6873540983554188e-31,3.3332732826008708e-41,5.5713615574717706e-42,1.8248751954909146e-31,6.8040167453448345e-24,7.2673342641712179e-34,6.0734511591215276e-35,8.8188463932010977e-73,3.757687380969913e-42,6.0896386580815448e-36,7.964546029576138e-73,6.4219598800043163e-19,1.9534594244567899e-52,1.9534195038783612e-52,2.1476305064146857e-27,6.2619785768637492e-28,5.168812993742777e-20,2.1474254544091229e-27,2.9727577370720575e-36,7.9645460292729675e-73,1.3611473706656568e-45,2.6851594224022925e-47,5.8077407771083156e-53,3.2195332663371922e-63,2.3456676756950372e-36,6.2604588906436023e-74,6.7753018863393463e-26,5.5825029430748429e-59,4.9984850530918451e-73,7.8835110234703812e-35,2.8132053742502909e-84,1.5492878168970117e-78,1.6629300211785045e-88,7.8866934273305683e-48
1.4675279690783664e-19,0.4687683400455761,76.950000000000003,0.0,0.0,0.0,0.99999999924858907,9.5,1.2065821607084372e-12,9.66617464388949e-12,9.6661746441578197e-12,2.596298257792085e-21,2.5862402588391689e-21,7.3087170225078399e-10,7.0850337537493445e-17,1.2045126412200637e-21,5.9158166505483291e-31,1.570163971027489e-35,4.9081115361541279e-33,2.1480500013481734e-16,7.0462672311050684e-23,5.1169439411946342e-31,3.7863142768389827e-35,6.3168447075092154e-45,4.2962450436392668e-46,1.4810283957339587e-28,9.5361173888943109e-22,5.3498872310410653e-30,5.3498872316635305e-30,5.3332378100964678e-40,8.9141835542784771e-41,1.4599007023284694e-30,2.7216084650646983e-23,5.8138676456720002e-33,4.8587631603905175e-34,1.1288434590976494e-70,6.0123027882726181e-41,4.8717153806473545e-35,1.0194899987236793e-70,2.5687851449401888e-18,6.2509894409504225e-51,6.2507339611027514e-51,1.7181052474089657e-26,5.0095852971977726e-27,2.0675259604511585e-19,1.7179412076925921e-26,4.7564150048507364e-35,1.0194899986460636e-70,2.1778378536015777e-44,4.2962636283894672e-46,1.8584768062707545e-51,2.0605010640558929e-61,1.8765355867422455e-35,8.0133865399608892e-72,2.710122471893005e-25,1.7864045111996042e-57,6.3980602285202913e-71,6.3068130056974611e-34,7.2018050624290096e-82,1.9831034173875699e-76,4.2571061232015325e-86,2.5237433664201921e-46
2.935056560176433e-19,0.46876834004557605,76.950000000000003,0.0,0.0,0.0,0.9999999984971778,9.5,2.4131648316199803e-12,1.933235335787525e-11,1.9332353358908631e-11,1.0385196003245659e-20,1.0305021973877975e-20,1.4617431296990256e-09,2.8340134308936773e-16,4.8180505613915396e-21,4.5222626792584296e-30,1.2561347474432965e-34,3.9264910099314736e-32,8.5921997914347444e-16,2.8185077836064867e-22,3.6819055688657357e-30,3.0289244623907835e-34,1.0106956467061006e-43,6.8739815080857353e-45,1.1848227751758905e-27,3.8144481447902187e-21,4.279911347189286e-29,4.2799113481852308e-29,8.5331721092160577e-39,1.4262692883827765e-39,1.1679201359081752e-29,1.0886437613574132e-22,4.6510893165856866e-32,3.8870097765006172e-33,1.4449209829411169e-68,9.6196825255972697e-40,3.8973750949194496e-34,1.3049484246883974e-68,1.0275140324129252e-17,2.000262500110324e-49,2.0000990083842342e-49,1.3744840162920331e-25,4.0076676758769814e-26,8.2701020584498216e-19,1.3743527876858694e-25,7.6102633373336621e-34,1.3049484244897004e-68,3.4845430055880123e-43,6.8740409791976113e-45,5.9471169029641284e-50,1.3187187405922137e-59,1.5012291129968874e-34,1.025711968007787e-69,1.084049328814689e-24,5.7165102384362238e-56,8.1895051235640307e-69,5.0454514899688548e-33,1.8436594046666105e-79,2.5384076018385602e-74,1.0898204849126264e-83,8.0759782302346463e-45
4.4025851512745e-19,0.46876834004557616,76.950000000000003,0.0,0.0,0.0,0.99999999774576653,9.5,3.619747501621551e-12,2.8998532051671184e-11,2.8998532053808702e-11,2.2068543086782814e-20,2.1839769865468536e-20,2.1926141187076499e-09,6.02227767680485e-16,1.0238356145836227e-20,1.26024311676666e-29,3.5917665638624249e-34,1.1656771217486393e-31,1.8258421937940747e-15,5.9893295927670257e-22,9.9277611822261786e-30,8.6606213336528357e-34,3.8236672664841685e-43,2.5300799668394411e-44,3.3878523199232765e-27,8.1057030318904087e-21,1.2237872633695685e-28,1.2237872637361423e-28,3.1407721861457332e-38,5.2496174336068454e-39,3.3395205455605062e-29,2.3133682586892993e-22,1.3299199088135663e-31,1.1114416055930586e-32,7.4552576035603599e-68,3.5406812759682149e-39,1.114406055795631e-33,6.7330510019784149e-68,2.1834670057308762e-17,9.1323837965375007e-49,9.1314855526044871e-49,3.9301644727700726e-25,1.1459422487881208e-25,1.7573962036690064e-18,3.9297892462204618e-25,2.8010818716436093e-33,6.7330510007585212e-68,1.2825435530709762e-42,2.5301071192125541e-44,2.7152399205370894e-49,7.2454396676269063e-59,4.2925775543710372e-34,6.6172558034255304e-69,2.3036050324275859e-24,2.6099577221965196e-55,5.2833594767847441e-68,1.4426837937557957e-32,1.3691341902673334e-78,1.6376306084021057e-73,8.0932061693591052e-83,3.6872031751380925e-44
5.870113742372567e-19,0.4687683400455761,76.950000000000003,0.0,0.0,0.0,0.99999999699435527,9.5,4.8263301707131492e-12,3.8664710725303081e-11,3.8664710728858058e-11,3.764633929257705e-20,3.7164695111679691e-20,2.9234846692769203e-09,1.0273295475552443e-15,1.7465428387583059e-20,2.5978267834487224e-29,7.5760901301711805e-34,2.5399490676842839e-31,3.1146714507985208e-15,1.0217092147122947e-21,1.9892534501583329e-29,1.8267357123636389e-33,9.9529842983132712e-43,6.4168278261459076e-44,7.1459609038248059e-27,1.3827376385508544e-20,2.5813218970488011e-28,2.5813218979785104e-28,7.9656738847685608e-38,1.3314164436073213e-38,7.0440136854973981e-29,3.9463343642392004e-22,2.8051843600679684e-31,2.34435167926944e-32,4.0671018742313485e-67,8.9799324300417322e-39,2.3506058494584469e-33,3.67311309789308e-67,3.7247372033161003e-17,2.7220768996023652e-48,2.7217680741241427e-48,8.2898533815349935e-25,2.4171235713191574e-25,2.9979102999570643e-18,8.2890619301338048e-25,7.1041489388860865e-33,3.6731130972139918e-67,3.2528088892178813e-42,6.4169087596313028e-44,8.0933563166475753e-49,2.491130553917188e-58,9.0542900406698888e-34,2.5842128666673736e-68,3.9296793550430105e-24,7.779552323909023e-55,2.0632911862634139e-67,3.0430378609350029e-32,5.9959665984139638e-78,6.3954345425908098e-73,3.5443320453627216e-82,1.0990504629361142e-43
8.805170924568701e-19,0.4687683400455761,76.950000000000003,0.0,0.0,0.0,0.99999999549153284,9.5,7.2394955067606952e-12,5.7997068025322442e-11,5.7997068032368308e-11,7.7941964689307997e-20,7.6630543774075163e-20,4.3852247414259526e-09,2.1269546617287369e-15,3.6159940474211683e-20,6.8345708414867123e-29,2.0692737041871314e-33,7.3726872390466404e-31,6.4485295666629976e-15,2.1153192462367773e-21,5.0087556871069829e-29,4.989198956450641e-33,3.6526043957160806e-42,2.2439956706341633e-43,1.9517831089558521e-26,2.8627827613571052e-20,7.0503910195762329e-28,7.0503910228274677e-28,2.785632051799393e-37,4.6560264643269402e-38,1.9239374765779425e-28,8.170384736612848e-22,7.6618196240202119e-31,6.4031487661509351e-32,5.6484911488025724e-66,3.1403246509212334e-38,6.4202376099194439e-33,5.1013098456534839e-66,7.7115928160117267e-17,1.1914854760130598e-47,1.191319392638759e-47,2.2642151942348006e-24,6.6019115494397373e-25,6.2067892539671601e-18,2.2639990288964627e-24,2.4843545269978e-32,5.1013098445807214e-66,1.1375235424288095e-41,2.2440310967938241e-43,3.5426193700870852e-48,1.3397763372473964e-57,2.4730076940779588e-33,1.6808659484786276e-67,8.1359023009224423e-24,3.4052704654134794e-54,1.3420395658604118e-66,8.3114794928369876e-32,4.6520836132726044e-77,4.1599664568744543e-72,2.7499535928439552e-81,4.8107571730531977e-43
1.1740228106764835e-18,0.4687683400455761,76.950000000000003,0.0,0.0,0.0,0.99999999398871042,9.5,9.6526608394619467e-12,7.7329425251403172e-11,7.7329425262880355e-11,1.3255886669935195e-19,1.2982251325849544e-19,5.8469632012792894e-09,3.6173916315008614e-15,6.1498569592286215e-20,1.3838381685280526e-28,4.329628859011012e-33,1.6123232545235112e-30,1.09672562889823e-14,3.5976040832119259e-21,9.7712440101462513e-29,1.0438733619694439e-32,9.4714754820341064e-42,5.6071348746653751e-43,4.0837822438621355e-26,4.8688437593918964e-20,1.4751776735171305e-27,1.4751776743295251e-27,6.9605303938918365e-37,1.1634139509052746e-37,4.0255185958515128e-28,1.3895685360981771e-21,1.6031072801452168e-30,1.3397523738624454e-31,2.5965316442642352e-65,7.8468136590174692e-38,1.3433292024128138e-32,2.3450001249554587e-65,1.3115395368372121e-16,3.4713692250364694e-47,3.4708157242202142e-47,4.7374938698112839e-24,1.3813402268581529e-24,1.0556117429970519e-17,4.7370415881350334e-24,6.2077238645140953e-32,2.3450001243991815e-65,2.8423627117887047e-41,5.6072380894671128e-43,1.0321490090777395e-47,4.4652020350255667e-57,5.1743597353354106e-33,6.3104698427812701e-67,1.3837039171783381e-23,9.9213421298103432e-54,5.0384150173006606e-66,1.7390393710439342e-31,1.9430634030866107e-76,1.5618004972675781e-71,1.1485923147313368e-80,1.401623093347003e-42
1.467528528896097e-18,0.4687683400455761,76.950000000000003,0.0,0.0,0.0,0.999999992485888,9.5,1.2065826168577886e-11,9.6661782398432428e-11,9.6661782415180031e-11,2.0251999221154442e-19,1.9755253753547539e-19,7.3086999336747061e-09,5.5265551632626306e-15,9.3955888801281616e-20,2.4379859640859351e-28,7.8819539553463083e-33,3.0249372532655608e-30,1.6755483797680205e-14,5.496326209406856e-21,1.6616116335226039e-28,1.9002686925772523e-32,2.0709158273225642e-41,1.1896150045140984e-42,7.4343678043037996e-26,7.4384931854025484e-20,2.6855046276140854e-27,2.685504629337668e-27,1.4767511720760828e-36,2.4683088737139417e-37,7.3282987076044003e-28,2.1229468574775916e-21,2.9183924219479327e-30,2.4389669929356187e-31,9.5864394663715015e-65,1.6647864803590329e-37,2.4454808396622335e-32,8.6577807772717773e-65,2.0037353811169134e-16,8.4281762452663698e-47,8.4266609423503796e-47,8.6244233379189265e-24,2.5146761436279478e-24,1.6127353551219595e-17,8.6235999921913602e-24,1.3170359171570906e-31,8.6577807750400986e-65,6.0303847102985498e-41,1.1896400644961339e-42,2.5060006111820161e-47,1.2224731381094141e-56,9.4197248668798471e-33,1.9248153745393772e-66,2.1139869513767801e-23,2.4088520087458161e-53,1.5368140508913691e-65,3.1658544005645111e-31,6.5377420831801629e-76,4.7638902133094039e-71,3.86463226811065e-80,3.4030621339208811e-42
2.0545399653353235e-18,0.4687683400455761,76.950000000000003,0.0,0.0,0.0,0.99999998948024338,9.5,1.6892156815828609e-11,1.3532649645148834e-10,1.3532649648022948e-10,3.8943873893385352e-19,3.7642272930419779e-19,1.0232168107594811e-08,1.0627360993871967e-14,1.8067370664094264e-19,5.9261357784868116e-28,2.0810878530272877e-32,8.2767755325284762e-30,3.2220175080111501e-14,1.0569240484148275e-20,3.7466180924974814e-28,5.0168163720973475e-32,7.9656616463780085e-41,4.3583801326664676e-42,1.962891054751823e-25,1.4303958604568632e-19,7.0905243188872951e-27,7.0905243252019498e-27,5.4103427058976256e-36,9.0431089484892938e-37,1.9348839902061057e-27,4.0823519468257394e-21,7.7053939333009697e-30,6.4395846923457656e-31,1.1752220205950655e-63,6.0992534542191863e-37,6.4567993497399512e-32,1.0613757794013605e-63,3.8531089628262239e-16,4.3598994006886613e-46,4.3587677365454321e-46,2.277099720516776e-23,6.6394795580905385e-24,3.1012289668695761e-17,2.2768823443473861e-23,4.8252058923802901e-31,1.0613757789426871e-63,2.2093482527671181e-40,4.3585097750339622e-42,1.2964249202138503e-46,9.1314017389253231e-56,2.4870855949346066e-32,2.130239818109252e-65,4.0651219551653806e-23,1.2461775633945805e-52,1.7008293839250172e-64,8.3587867165996506e-31,1.1026936004187631e-74,5.2727800531759398e-70,6.5184221556097819e-79,1.7604983432910091e-41
