Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692)
1.2921596379671967e-08,0.3164746671174159,76.950000000000003,0.0,0.0,0.0,0.38683815504747804,9.4977281428310238,0.0075228845851374633,0.052177135981335263,0.028279319498551864,0.001070381770066807,7.8330283636479884e-09,8.8233128846997149e-06,0.14850146757944183,4.8539549551053072e-05,7.6136920918747491e-12,0.00023097757437112233,0.00117321351128793,0.33669512316678851,0.0083342119558986304,2.524717683557521e-13,2.2091708054327535e-12,1.8607244683993931e-07,1.897119976190571e-10,6.4597175963131847e-05,0.00010103645979346681,0.023753212896836479,0.024313779225928079,3.8340890971946736e-06,2.1591429116798186e-06,1.4995156425674431e-11,0.00068097649734815975,2.1855560430341573e-07,6.147261841737579e-08,1.8474401254274063e-05,6.2511193748928843e-07,1.697599368010234e-07,0.00014135870023333883,0.0038968445540912,4.2110319357183846e-12,1.4691267180948533e-12,2.9452842860214566e-07,7.1362990471790581e-08,2.4172629248241692e-09,8.7199758972166639e-06,2.9136495824284113e-05,0.00011740646009854063,8.2082040631648264e-08,1.4782379184953349e-05,3.8188338111519371e-06,1.0152554202718905e-05,1.3957213469853823e-09,2.1367629934885363e-07,5.367239005165071e-08,2.5484731522963606e-06,2.2444959969910372e-06,1.1117257691410474e-09,6.6015796106804212e-08,7.4166171861457362e-07,1.5950668411348215e-08,1.505552869002008e-06,4.625641145862329e-12,2.2903528323264056e-10,3.9423527906284398e-06,5.3720409873414558e-10,1.0981686947699391e-08,9.1438079553914342e-10,2.5512757462217936e-09,4.1480216680070709e-10,1.8651192987683454e-11,1.1190992852807969e-16,4.8696530970184402e-11,9.4451565110473321e-08,2.5367672664949382e-10,2.5189752293547875e-09,7.9478176483087889e-11,2.1882397600598478e-10,0.00080031873033635699,5.352920611006856e-10,9.7056363836183661e-05,5.3490685109142883e-10,4.1765495377736308e-08,4.071405315110727e-18,2.3601493597585897e-18,2.0236835726368889e-12,4.5727467596705823e-08,1.4672279037651469e-09,7.2737323478957329e-19,5.3703358579461817e-13,1.9935463259669852e-11,2.3610837946443649e-08,3.0822132980765001e-11,1.1372850849529837e-08,9.2697855456170312e-09,7.799612605606938e-11
1.3168968387749813e-08,0.3164765858289642,76.950000000000003,0.0,0.0,0.0,0.38031282725086374,9.4977057975027286,0.0076018153747827999,0.052444472240058229,0.028064858567087604,0.0010622697578975627,7.8730956354791689e-09,8.6868957642479275e-06,0.15007243059794215,4.8787863106835994e-05,7.5559908443990971e-12,0.0002370224504231109,0.0012126172908511472,0.34070238433978778,0.0084972956185028516,2.5376333705695666e-13,2.2831081319427095e-12,1.9237451741589045e-07,1.9477939103210827e-10,6.5383814197811732e-05,0.00010027620356935971,0.02426349653646119,0.024860724696938664,3.9164237105017681e-06,2.2055105422939397e-06,1.5173630470278848e-11,0.00070012813366987449,2.2470037404720901e-07,6.3201520046696852e-08,1.9323732420671199e-05,6.4274761574044765e-07,1.7473267241163327e-07,0.0001511460900619724,0.00394381371243169,4.3297973109505373e-12,1.5105610618417617e-12,2.9567383086748553e-07,7.1991815470910473e-08,2.3915732056964099e-09,8.8328193394212129e-06,2.9523339389181924e-05,0.00012503305095646906,8.4502076974609446e-08,1.5520811727430115e-05,3.9424832011265775e-06,1.0726431184053899e-05,1.4350024929301922e-09,2.2579170344436446e-07,5.4890378960266064e-08,2.726617832714245e-06,2.3769060535867671e-06,1.1369570356527939e-09,6.996971841682762e-08,8.0501883956680159e-07,1.7324853482454678e-08,1.5560713022359392e-06,4.7325349888371353e-12,2.3245461937457302e-10,4.1022421326148945e-06,5.5898682345680034e-10,1.1523884237801466e-08,9.5145753761667691e-10,2.6545443920658994e-09,4.3529298251264155e-10,1.9558641750912397e-11,1.1643973565625163e-16,5.1007952222518862e-11,9.8932475632380959e-08,2.5746543977568262e-10,2.573091466094937e-09,8.0423431346485888e-11,2.2210486917402177e-10,0.00081848315326184088,5.4171916318352933e-10,0.00010196805971877022,5.4132931453911521e-10,4.3257549156202406e-08,4.2725287004489637e-18,2.4767383977851125e-18,2.1430673254339444e-12,4.8953127494412085e-08,1.5230020980993268e-09,7.5496676098608024e-19,5.5744802859862177e-13,2.0609173647378968e-11,2.515067004255596e-08,3.1863917355288355e-11,1.2029266471127292e-08,9.8114382305817954e-09,8.2553294239633878e-11
1.3416340395827658e-08,0.3164784881285909,76.950000000000003,0.0,0.0,0.0,0.37390964794831694,9.4976837797382423,0.0076790962889779569,0.052699452218606474,0.027843241107370468,0.0010538863635912758,7.9113079759355254e-09,8.5530238414871571e-06,0.1516111323911406,4.9024681116687394e-05,7.4963592387505021e-12,0.00024300406408762437,0.0012523566417763443,0.34464771225244889,0.008658432991351191,2.5499511327216051e-13,2.3576734321115124e-12,1.9873115037379876e-07,1.997977994473919e-10,6.615826197860763e-05,9.9490047949338332e-05,0.024768217387013555,0.025403467864488556,3.9978593901349245e-06,2.2513719459105201e-06,1.5349346142041091e-11,0.00071935639803667056,2.3086965394445972e-07,6.4937323885402509e-08,2.0183291756951111e-05,6.6045426753735641e-07,1.7972998519861449e-07,0.00016133673828128741,0.0039900875255729868,4.4490391732051644e-12,1.5521616401917974e-12,2.968074749092595e-07,7.2611830077740493e-08,2.3663819675931138e-09,8.9444051367190415e-06,2.9905837456531387e-05,0.0001329269647844216,8.693427658351729e-08,1.6275403204271653e-05,4.0657751366178662e-06,1.1316091796816311e-05,1.4744421858543531e-09,2.3824177301372195e-07,5.6112535497431866e-08,2.9122992631258022e-06,2.5131968358525022e-06,1.1622746477245947e-09,7.4042038680878026e-08,8.7194204796690073e-07,1.8777525747261183e-08,1.6071738829205075e-06,4.8398980764266512e-12,2.358484879888274e-10,4.2653713897306558e-06,5.8121071632604774e-10,1.2083467811985963e-08,9.8928520229489031e-10,2.759897356552469e-09,4.5644120922121611e-10,2.0494690596652783e-11,1.2106096997237694e-16,5.339215504243746e-11,1.035544454746203e-07,2.6122597407971431e-10,2.6266177827468834e-09,8.1354057948329658e-11,2.2536171565385122e-10,0.00083653095575207431,5.4805090368700131e-10,0.00010699215823193716,5.4765661500059605e-10,4.4771947373090344e-08,4.4801047681548504e-18,2.5970679855645149e-18,2.2659500293998307e-12,5.2314937927567197e-08,1.5797696577203011e-09,7.8304950548747727e-19,5.782260627769078e-13,2.1290746637774605e-11,2.67575226652575e-08,3.2917862438830173e-11,1.2710107133818113e-08,1.0373510663817464e-08,8.7282231737929282e-11
1.3663712403905504e-08,0.3164803734629568,76.950000000000003,0.0,0.0,0.0,0.36762597178387352,9.4976620773380667,0.0077547584370470058,0.05294252059753362,0.027615008389367375,0.0010452521098745274,7.9477321981725728e-09,8.4216417230301779e-06,0.15311818013556078,4.925041765098801e-05,7.4349432565458252e-12,0.00024891916778611991,0.0012924184310528803,0.34853226020082584,0.0088176119192018738,2.5616925067559757e-13,2.4328421466590894e-12,2.0514021858139885e-07,2.0476441881220922e-10,6.692074691936493e-05,9.867994143666549e-05,0.025267240276850837,0.025941873335507185,4.0783743628046556e-06,2.2967148597172732e-06,1.5522354807623333e-11,0.00073865696305987964,2.3706205624183312e-07,6.6679639227185922e-08,2.1052230787337999e-05,6.7822788417473745e-07,1.8475065087215156e-07,0.0001719332347647948,0.0040356791741115753,4.5687305397316577e-12,1.5939190395284448e-12,2.9792951205100943e-07,7.3223194450620147e-08,2.3416781408004504e-09,9.0547580795580509e-06,3.0284075902282574e-05,0.00014108636550949662,8.9378036485393348e-08,1.7045836548917235e-05,4.1886243056660995e-06,1.192133396179658e-05,1.5140315730091498e-09,2.5102225407892002e-07,5.7338785551550072e-08,3.1055884144379966e-06,2.6533244256837954e-06,1.187677069658034e-09,7.8231474549640705e-08,9.4251367147655558e-07,2.0310589120460917e-08,1.6588511500084832e-06,4.9477261231480046e-12,2.3921723418032245e-10,4.4317384384663706e-06,6.03875483002412e-10,1.2660646894434701e-08,1.0278632885832245e-09,2.867333142791004e-09,4.7825477078337533e-10,2.1459678829722142e-11,1.2577356581710582e-16,5.5850384251277199e-11,1.0831989695026959e-07,2.6495871164799553e-10,2.6795398430870175e-09,8.2270329150940112e-11,2.2859484359429274e-10,0.00085445876100137639,5.5428909094715854e-10,0.00011212683979591403,5.538905587415223e-10,4.6308543110551681e-08,4.6942112932293961e-18,2.7211832084313689e-18,2.3922920870898704e-12,5.5813885363586595e-08,1.6375280609609207e-09,8.1162019120126338e-19,5.9936676534184437e-13,2.1980054757443484e-11,2.8432835030248861e-08,3.398377107008673e-11,1.3415790447943809e-08,1.0956357538317546e-08,9.2185920628983321e-11
1.3911084411983349e-08,0.3164822413217002,76.950000000000003,0.0,0.0,0.0,0.3614592218204874,9.4976406785661922,0.0078288322630932234,0.053174105488504778,0.02738067603120008,0.0010363865463037122,7.9824326298705397e-09,8.2926954447248106e-06,0.15459416801421805,4.9465471349918475e-05,7.371881951148177e-12,0.00025476476046048407,0.001332789896489903,0.35235715643237869,0.0089748230240737983,2.5728782281837764e-13,2.5085904077456996e-12,2.1159965466283005e-07,2.0967665043559286e-10,6.7671491672168023e-05,9.784774026344638e-05,0.025760441975761959,0.026475816051984524,4.1579487825603256e-06,2.3415281064063844e-06,1.5692706715740273e-11,0.00075802567420386456,2.4327624870905921e-07,6.8428090997284566e-08,2.1929706984788525e-05,6.9606461735757884e-07,1.897934900233619e-07,0.00018293773658041603,0.0040806015439949139,4.6888455094572339e-12,1.6358242235980185e-12,2.9904009228497801e-07,7.3826065363765155e-08,2.3174509505984333e-09,9.1639024121174796e-06,3.0658138701402696e-05,0.00014950903937141624,9.1832775780402441e-08,1.7831788927976406e-05,4.3109501394339184e-06,1.2541944888846095e-05,1.5537621550148527e-09,2.6412866388490844e-07,5.8569058282316986e-08,3.3065497592205451e-06,2.7972419537315816e-06,1.2131628335472381e-09,8.2536650387281947e-08,1.0168131804397531e-06,2.1925889146056033e-08,1.7110938239253595e-06,5.0560150876090995e-12,2.4256118934813749e-10,4.6013409551154928e-06,6.2698080210176077e-10,1.3255620866669936e-08,1.0671912494503698e-09,2.9768501304723136e-09,5.0074121889138476e-10,2.2453929765026585e-11,1.3057745211580552e-16,5.8383864529234593e-11,1.1323121388942923e-07,2.6866401938991888e-10,2.731844577280588e-09,8.3172511919862702e-11,2.3180456806307448e-10,0.00087226351471040729,5.60435494192611e-10,0.0001173702502538965,5.6003291183654467e-10,4.7867191661882152e-08,4.9149223977312854e-18,2.8491270341202375e-18,2.5220512401427209e-12,5.9450807889447502e-08,1.6962748026737019e-09,8.406775506382113e-19,6.2086921937019322e-13,2.2676972980158681e-11,3.0178041680848475e-08,3.5061449872849244e-11,1.4146732201731013e-08,1.1560332020199119e-08,9.7267330134430331e-11
1.4158456420061195e-08,0.3164840912354626,76.950000000000003,0.0,0.0,0.0,0.35540688743797189,9.497619572129663,0.0079013475629480991,0.053394619085884575,0.027140735103476397,0.0010273082911981867,8.0154712017019893e-09,8.1661324411557675e-06,0.15603967754804968,4.9670226023492542e-05,7.3073077569311598e-12,0.00026053807783767076,0.0013734586413342636,0.35612350479622185,0.0091300595099051522,2.5835282602554873e-13,2.5848950295169934e-12,2.1810745016040541e-07,2.14532093146008e-10,6.8410714056691546e-05,9.6995212363085723e-05,0.026247710659684155,0.027005180800460781,4.2365646445593588e-06,2.3858015454915494e-06,1.5860451029254793e-11,0.00077745854272254927,2.4951095236845592e-07,7.018231911404423e-08,2.2814885656836899e-05,7.1396077263624262e-07,1.948573664580812e-07,0.0001943519749265011,0.0041248672344663326,4.809359218370674e-12,1.6778685179580498e-12,3.0013936425042668e-07,7.4420596293106241e-08,2.2936899049394711e-09,9.2718618465542856e-06,3.1028107977730207e-05,0.00015819240855252686,9.4297934824043216e-08,1.8632932548809414e-05,4.4326766860033249e-06,1.3177701949411528e-05,1.5936257713820165e-09,2.7755630945379516e-07,5.9803285957937761e-08,3.5152414027390077e-06,2.9448998229593736e-06,1.2387305358911367e-09,8.6956104188033858e-08,1.0949171343449876e-06,2.3625211658646685e-08,1.7638928026306712e-06,5.1647611575931846e-12,2.458806718631682e-10,4.7741764270162911e-06,6.5052632670908573e-10,1.3868579112391996e-08,1.1072684944127128e-09,3.0884465829045637e-09,5.2390772715470458e-10,2.347775046595871e-11,1.3547255268991143e-16,6.0993798264393584e-11,1.1829073743241459e-07,2.7234224978535232e-10,2.7835201252003357e-09,8.4060867417255706e-11,2.3499119169189419e-10,0.00088994246652586667,5.6649184271521457e-10,0.00012272050622336508,5.6608540091976098e-10,4.9447750435068402e-08,5.1423084927544101e-18,2.9809402791764925e-18,2.6551827708449708e-12,6.3226397359990787e-08,1.7560073944634271e-09,8.7022032596098055e-19,6.427325140584977e-13,2.3381378673690931e-11,3.1994572416832086e-08,3.6150709173742601e-11,1.4903346336235399e-08,1.2185785726563164e-08,1.0252941643517816e-10
1.440582842813904e-08,0.31648592277399495,76.950000000000003,0.0,0.0,0.0,0.34946652230509129,9.4975987471594028,0.0079723335006059749,0.053604458291174641,0.026895653186383608,0.0010180350717742162,8.0469075421582371e-09,8.0419015130564021e-06,0.15745527791727804,4.9865051222832702e-05,7.2413467723042509e-12,0.00026623658277961937,0.0014144126284798249,0.35983238537332218,0.0092833169792727408,2.5936618237890045e-13,2.66173349761805e-12,2.2466165462740741e-07,2.1932853548592885e-10,6.9138627185546758e-05,9.6124041172696481e-05,0.026728945394376719,0.027529861742646225,4.3142057016277212e-06,2.4295260263402967e-06,1.6025635854492006e-11,0.00079695173889179807,2.5576493931833264e-07,7.1941977876326304e-08,2.3706941686027631e-05,7.319128031168681e-07,1.9994118559202943e-07,0.00020617726282484174,0.0041684885657613455,4.9302477970874941e-12,1.720043595170957e-12,3.0122747521235948e-07,7.5006937498964426e-08,2.2703847880724878e-09,9.3786595768136637e-06,3.1394064052301953e-05,0.00016713354528019006,9.6772974439891302e-08,1.9448935420265295e-05,4.5537324787575553e-06,1.3828373514615954e-05,1.6336145866338595e-09,2.913003054091651e-07,6.1041403799127639e-08,3.7317152234156162e-06,3.0962459241299775e-06,1.2643788343757957e-09,9.1488294250534028e-08,1.1768991392430269e-06,2.5410281679463729e-08,1.8172391577803456e-06,5.2739607334839072e-12,2.4917598771526272e-10,4.9502421631715439e-06,6.7451168581965931e-10,1.449970089043396e-08,1.1480943919862336e-09,3.2021206536531562e-09,5.4776108625403244e-10,2.4531431529523098e-11,1.4045878654793466e-16,6.368136350981461e-11,1.2350076203042712e-07,2.7599374159847676e-10,2.8345557816930571e-09,8.4935651149398392e-11,2.3815500529483763e-10,0.00090749315237791551,5.7245982695181822e-10,0.00012817570012861222,5.7204971419444073e-10,5.1050078861291485e-08,5.3764362308501448e-18,3.116661581378465e-18,2.7916396964190485e-12,6.7141201821469195e-08,1.8167233648642469e-09,9.0024726901337271e-19,6.6495574478958881e-13,2.409315154799133e-11,3.3883852239326188e-08,3.7251362922072658e-11,1.5686044920209996e-08,1.2833068703338337e-08,1.0797512248691653e-10
1.4653200436216885e-08,0.3164877355443356,76.950000000000003,0.0,0.0,0.0,0.34363574242289918,9.4975781931920427,0.0080418186241623998,0.053804005311468131,0.026645875381619274,0.0010085837625692475,8.0767990782871415e-09,7.9199527587543086e-06,0.1588415262730716,5.0050302817113971e-05,7.1741190219816753e-12,0.00027185795575060292,0.0014556401743289794,0.36348485508738421,0.0094345932614316019,2.603297429808055e-13,2.7390839571787212e-12,2.3126037466184677e-07,2.2406394797212792e-10,6.9855439585766674e-05,9.5235829273008449e-05,0.027204055637435116,0.028049761966261584,4.3908573834192032e-06,2.4726933427706643e-06,1.6188308263399187e-11,0.00081650158552494208,2.6203703064535764e-07,7.3706735374539352e-08,2.460506112927369e-05,7.4991730343530071e-07,2.0504389290564953e-07,0.00021841450349892037,0.0042114775865639328,5.051488330506846e-12,1.762341460714135e-12,3.0230457104571279e-07,7.558523610721405e-08,2.247525653278548e-09,9.4843182920240454e-06,3.1756085490207021e-05,0.00017632918632278925,9.9257375161344501e-08,2.027946206817589e-05,4.6740504006168809e-06,1.4493719758765008e-05,1.6737210770111015e-09,3.0535559106809856e-07,6.2283349829721458e-08,3.9560170214862991e-06,3.2512258430903735e-06,1.2901064447822683e-09,9.6131605604846627e-08,1.2628298155092892e-06,2.7282762534708848e-08,1.8711241309870323e-06,5.3836104096880429e-12,2.5244743112812476e-10,5.1295353042753093e-06,6.9893648571767764e-10,1.5149155234374439e-08,1.1896682720198659e-09,3.317870392806449e-09,5.7230770014195634e-10,2.5615246916186697e-11,1.4553606815721623e-16,6.6447712050965362e-11,1.2886353165857995e-07,2.7961882056531914e-10,2.8849419436338021e-09,8.5797113186905037e-11,2.4129628845688697e-10,0.00092491337768011307,5.7834110177272966e-10,0.00013373390492477742,5.7792750290970833e-10,5.2674038308178563e-08,5.6173684686682219e-18,3.256327378022283e-18,2.9313729559161395e-12,7.1195628185325897e-08,1.8784202594643974e-09,9.30757141332904e-19,6.8753801321299958e-13,2.4812173604700332e-11,3.5847301310510748e-08,3.8363228611721795e-11,1.6495238124915667e-08,1.3502529403120384e-08,1.1360737783556821e-10
1.4900572444294731e-08,0.316489529189064,76.950000000000003,0.0,0.0,0.0,0.33791222423654399,9.4975579001528327,0.008109830881273648,0.053993628233123862,0.026391825281161095,0.00099897042222345353,8.1052011102602028e-09,7.8002375482238705e-06,0.16019896803982062,5.0226323522455614e-05,7.1057387324834037e-12,0.00027740008542968478,0.0014971299423616586,0.36708194829705526,0.0095838882509793992,2.6124529043240599e-13,2.8169252013921367e-12,2.3790177289027009e-07,2.287364754605663e-10,7.0561355316566565e-05,9.4332101873022283e-05,0.02767296075805193,0.028564793055228552,4.4665067191511554e-06,2.5152961893872202e-06,1.6348514323348209e-11,0.00083610455175930345,2.6832609442790478e-07,7.5476272929396645e-08,2.5508442680731197e-05,7.6797100398271095e-07,2.1016447245676129e-07,0.00023106419936837447,0.0042538460812303371,5.1730588184679291e-12,1.8047544392711705e-12,3.0337079622155838e-07,7.6155636188016711e-08,2.2251028102091878e-09,9.5888601894878174e-06,3.2114249146018416e-05,0.00018577574780477581,1.0175063650115677e-07,2.1124174207249144e-05,4.7935675452514515e-06,1.5173493428354965e-05,1.7139380177429141e-09,3.197169468019927e-07,6.3529064733683084e-08,4.1881866746958339e-06,3.4097830597844173e-06,1.3159121380025057e-09,1.0088435618908234e-07,1.3527767753391468e-06,2.9244255183695796e-08,1.9255391301754467e-06,5.4937069624162697e-12,2.5569528515226709e-10,5.3120528321751303e-06,7.2380031124459938e-10,1.5817100877492289e-08,1.2319894278688725e-09,3.4356937528860796e-09,5.9755358316742386e-10,2.6729453820475198e-11,1.5070430770651965e-16,6.9293967582609604e-11,1.3438123624468474e-07,2.8321780004762767e-10,2.9346700590929502e-09,8.6645498232508546e-11,2.4441531009732381e-10,0.00094220120135724938,5.8413728516806068e-10,0.00013939317852407814,5.8372038195709875e-10,5.4319491997598975e-08,5.8651642388151175e-18,3.399971889663055e-18,3.0743315896509774e-12,7.5389945128073315e-08,1.941095640981783e-09,9.6174871412835237e-19,7.1047842723635581e-13,2.553832908793407e-11,3.7886334926950426e-08,3.948612720503895e-11,1.7331334198890544e-08,1.4194514663019597e-08,1.1942909843253642e-10
1.5147944452372576e-08,0.3164913033846242,76.950000000000003,0.0,0.0,0.0,0.33229370281288512,9.4975378583395109,0.0081763976341539743,0.05417368157173489,0.026133905894770111,0.00098921032868676435,8.1321668924495118e-09,7.6827085039648292e-06,0.16152813720836484,5.0393443396725223e-05,7.0363145824340411e-12,0.00028286105949153174,0.001538870936461481,0.37062467737013216,0.0097312037564973777,2.6211454135382768e-13,2.8952366595572648e-12,2.4458406690997466e-07,2.3334442962542215e-10,7.1256574083512252e-05,9.3414310146149536e-05,0.028135589573961957,0.029074874678384179,4.5411422628830613e-06,2.5573281194961281e-06,1.6506299125513661e-11,0.00085575724710220021,2.7463104382187844e-07,7.7250284553565907e-08,2.6416299003001624e-05,7.8607076537265608e-07,2.1530194544833895e-07,0.00024412646159374559,0.0042956055767883724,5.2949381383457629e-12,1.8472751616840706e-12,3.044262937919499e-07,7.6718278831238484e-08,2.2031068195706823e-09,9.6923069872784049e-06,3.2468630207851821e-05,0.00019546934027069295,1.0425227624826899e-07,2.1982731371035763e-05,4.9122250762514477e-06,1.5867440576842962e-05,1.7542584708429567e-09,3.3437900967098584e-07,6.4778491718251706e-08,4.4282582999514552e-06,3.5718591389800551e-06,1.3417947372198203e-09,1.057448027743989e-07,1.4468046093691443e-06,3.1296297744330285e-08,1.9804757260298992e-06,5.6042473359651996e-12,2.5891982223253426e-10,5.4977915787966758e-06,7.4910272700427565e-10,1.6503686201612234e-08,1.2750571184481642e-09,3.555588594414688e-09,6.2350435809755196e-10,2.7874292581207396e-11,1.5596341135074755e-16,7.2221223998781375e-11,1.4005600831587822e-07,2.8679098165628909e-10,2.9837325782917727e-09,8.748104573571069e-11,2.475123290115857e-10,0.00095935492066727738,5.8984995865575149e-10,0.00014515156793521827,5.8942993065867658e-10,5.5986304927811224e-08,6.119878730438788e-18,3.5476271088779537e-18,3.2204629111660213e-12,7.9724286194189554e-08,2.0047470892935511e-09,9.9322076824171175e-19,7.3377610102934438e-13,2.6271504436322906e-11,4.0002363505439439e-08,4.0619883058652516e-11,1.8194739442694734e-08,1.4909369682528008e-08,1.2544318645010206e-10
