Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H11(22),C7H9(5),C7H9O2(68),S(66),C7H10(18),C7H10(153),C7H10(19),C7H9O2(67),C7H10(146)
1.5430140740768764e-10,0.441123453430202,76.950000000000003,0.0,0.0,0.0,0.99997682371405028,9.4999989064647696,2.1067502030003111e-06,8.7572887576753137e-06,9.8017771024083589e-06,3.7258995686236704e-12,1.0690117843313693e-06,6.5332717360702622e-09,6.7172955820731463e-07,3.3740179574376444e-12,2.4519713698749015e-08,7.3866845899591556e-07
1.5929681725736197e-10,0.4411234531341413,76.950000000000003,0.0,0.0,0.0,0.99997607342207939,9.4999988477725736,2.1749498776405497e-06,9.0175123187830782e-06,1.0119086568311826e-05,3.8465169215201957e-12,1.126900834109353e-06,6.5332672331917599e-09,6.9357462527269832e-07,3.3740154250449133e-12,2.5322738063682465e-08,7.6269047085803587e-07
1.642922271070363e-10,0.44112345283359783,76.950000000000003,0.0,0.0,0.0,0.99997532313141324,9.4999987881916805,2.2431492373112143e-06,9.2768467016238548e-06,1.0436395557752309e-05,3.9671340916417117e-12,1.1856785844739077e-06,6.5332627294345726e-09,7.154196744268943e-07,3.3740128941470357e-12,2.6125761211359488e-08,7.8671246615533116e-07
1.6928763695671063e-10,0.4411234525287512,76.950000000000003,0.0,0.0,0.0,0.99997457284205216,9.4999987277577098,2.3113482820136133e-06,9.535327528776137e-06,1.0753704070718428e-05,4.0877510789675537e-12,1.245309412835857e-06,6.533258223426636e-09,7.3726470567057141e-07,3.3740103630000201e-12,2.6928783142488348e-08,8.1073444488853431e-07
1.7428304680638496e-10,0.4411234522197737,76.950000000000003,0.0,0.0,0.0,0.99997382255399581,9.4999986665048581,2.3795470117490539e-06,9.7929889951204829e-06,1.1071012107199689e-05,4.2083678834781882e-12,1.3057591243038985e-06,6.5332537194642715e-09,7.5910971900175787e-07,3.3740078308102718e-12,2.7731803856809206e-08,8.3475640705547471e-07
1.792784566560593e-10,0.4411234519068313,76.950000000000003,0.0,0.0,0.0,0.9999730722672443,9.4999986044659455,2.4477454265188434e-06,1.00498639250595e-05,1.1388319667185909e-05,4.3289845051551558e-12,1.3669948944645738e-06,6.5332492163848528e-09,7.8095471442102542e-07,3.3740052991949794e-12,2.8534823353657812e-08,8.5877835265677809e-07
1.8427386650573362e-10,0.44112345159008265,76.950000000000003,0.0,0.0,0.0,0.99997232198179764,9.4999985416724861,2.5159435263242879e-06,1.0305983827444739e-05,1.1705626750666152e-05,4.4496009439809925e-12,1.4289852144554178e-06,6.5332447110226738e-09,8.0279969192987786e-07,3.3740027681788816e-12,2.9337841633055765e-08,8.8280028169409596e-07
1.8926927635540795e-10,0.4411234512696805,76.950000000000003,0.0,0.0,0.0,0.99997157169765605,9.4999984781547244,2.5841413111666961e-06,1.0561378948301962e-05,1.2022933357629201e-05,4.5702171999387219e-12,1.4916998382396681e-06,6.5332402061617537e-09,8.2464465152704877e-07,3.3740002365180159e-12,3.0140858695225187e-08,9.0682219416603263e-07
1.992600960547566e-10,0.4411234506184951,76.950000000000003,0.0,0.0,0.0,0.99997007113328751,9.4999983490612596,2.7205359359676306e-06,1.107010981197769e-05,1.2657545141960152e-05,4.8114491631865405e-12,1.6191870305987217e-06,6.5332311959214145e-09,8.6833451698740596e-07,3.3739951732397694e-12,3.1746889167092761e-08,9.5486596941491873e-07
2.0825183378417042e-10,0.44112345002134196,76.950000000000003,0.0,0.0,0.0,0.99996872062981879,9.4999982306793438,2.8432900211279999e-06,1.1525768153882146e-05,1.3228694118059464e-05,5.0285573045484305e-12,1.7361233051614141e-06,6.533223090321879e-09,9.0765533464318746e-07,3.3739906165322755e-12,3.3192312426786991e-08,9.9810531048463987e-07
2.1724357151358423e-10,0.4411234494144592,76.950000000000003,0.0,0.0,0.0,0.99996737013057824,9.4999981103685016,2.9660430858284613e-06,1.1979496010706082e-05,1.3799841550071056e-05,5.2456648531910912e-12,1.8549885167702182e-06,6.5332149854659027e-09,9.4697609426599237e-07,3.3739860592585837e-12,3.4637731740389063e-08,1.0413445978834454e-06
2.2623530924299804e-10,0.44112344879853654,76.950000000000003,0.0,0.0,0.0,0.99996601963556631,9.4999979882656671,3.0887951300766365e-06,1.2431430332952668e-05,1.4370987437928447e-05,5.4627718090411927e-12,1.9756457148553375e-06,6.5332068747281321e-09,9.8629679585908147e-07,3.3739815028683225e-12,3.6083147107742561e-08,1.0845838316149058e-06
2.3522704697241185e-10,0.4411234481742166,76.950000000000003,0.0,0.0,0.0,0.99996466914478255,9.4999978644980807,3.2115461538801508e-06,1.2881698347712529e-05,1.4942131781565105e-05,5.6798781720322052e-12,2.0979676722588703e-06,6.5331987660589309e-09,1.0256174394189239e-06,3.3739769468990416e-12,3.7528558528116297e-08,1.1278230116751235e-06
2.4421878470182566e-10,0.4411234475420952,76.950000000000003,0.0,0.0,0.0,0.99996331865822752,9.4999977391839359,3.3342961572466284e-06,1.333041825010779e-05,1.5513274580913662e-05,5.8969839421022799e-12,2.2218361937908069e-06,6.5331906616386554e-09,1.0649380249446777e-06,3.373972389834686e-12,3.8973966000992998e-08,1.1710621380631579e-06
2.5321052243123947e-10,0.44112344690272637,76.950000000000003,0.0,0.0,0.0,0.99996196817590122,9.499997612433031,3.4570451401836917e-06,1.3777699845047191e-05,1.6084415835905766e-05,6.1140891191932896e-12,2.3471414744739461e-06,6.5331825524388585e-09,1.1042585524407226e-06,3.3739678328722262e-12,4.041936952624516e-08,1.2143012107838099e-06
2.622022601606533e-10,0.4411234462566249,76.950000000000003,0.0,0.0,0.0,0.99996061769780376,9.4999974843473893,3.5797931026989658e-06,1.422364514371501e-05,1.6655555546472834e-05,6.3311937032524951e-12,2.4737815030549943e-06,6.5331744427592934e-09,1.1435790219052281e-06,3.3739632767704349e-12,4.1864769103462011e-08,1.257540229835052e-06
2.711939978900671e-10,0.4411234456042685,76.950000000000003,0.0,0.0,0.0,0.99995926722393524,9.4999973550217707,3.7025400448000736e-06,1.4668348916595888e-05,1.7226693712545853e-05,6.5482976942306266e-12,2.6016615089797695e-06,6.5331663384314678e-09,1.1828994333356524e-06,3.3739587200738361e-12,4.3310164732107684e-08,1.3007791952140739e-06
2.801857356194809e-10,0.4411234449461014,76.950000000000003,0.0,0.0,0.0,0.99995791675429602,9.4999972245442201,3.8252859664946382e-06,1.5111899207151696e-05,1.7797830334054991e-05,6.7654010920803604e-12,2.7306934487163806e-06,6.5331582307678337e-09,1.2222197867362151e-06,3.3739541629901156e-12,4.4755556411988135e-08,1.3440181069255006e-06
2.891774733488947e-10,0.4411234442825363,76.950000000000003,0.0,0.0,0.0,0.99995656628888618,9.4999970929965354,3.9480308677902847e-06,1.5554377809165315e-05,1.8368965410929948e-05,6.9825038967587404e-12,2.8607955284114535e-06,6.5331501201444167e-09,1.2615400821069153e-06,3.37394960672851e-12,4.6200944142920974e-08,1.3872569649693161e-06
2.981692110783085e-10,0.4411234436139565,76.950000000000003,0.0,0.0,0.0,0.99995521582770541,9.4999969604547037,4.0707747486946368e-06,1.5995860710479795e-05,1.8940098943100192e-05,7.1996061082254885e-12,2.9918917601509979e-06,6.5331420151050354e-09,1.3008603194439465e-06,3.3739450503709579e-12,4.7646327924491083e-08,1.4304957693413199e-06
3.0716094880772233e-10,0.4411234429407178,76.950000000000003,0.0,0.0,0.0,0.99995386537075426,9.4999968269893138,4.1935176092153145e-06,1.6436418505249142e-05,1.951123093049467e-05,7.416707726440744e-12,3.1239115497096655e-06,6.5331339090915282e-09,1.3401804987505371e-06,3.3739404933522224e-12,4.9091707756408558e-08,1.4737345200450469e-06
3.1615268653713614e-10,0.4411234422631514,76.950000000000003,0.0,0.0,0.0,0.99995251491803294,9.4999966926659578,4.3162594493599461e-06,1.6876116776822315e-05,2.0082361373041766e-05,7.6338087513683654e-12,3.2567893136667542e-06,6.53312579820566e-09,1.3795006200286769e-06,3.3739359368494601e-12,5.0537083638550492e-08,1.51697321708267e-06
3.2514442426654995e-10,0.44112344158156436,76.950000000000003,0.0,0.0,0.0,0.99995116446954124,9.4999965575455594,4.4390002691361514e-06,1.7315016453361361e-05,2.0653490270669623e-05,7.8509091829745232e-12,3.3904641237881014e-06,6.5331176919107923e-09,1.4188206832741304e-06,3.37393138068066e-12,5.1982455570655141e-08,1.5602118604495174e-06
3.3413616199596376e-10,0.44112344089624256,76.950000000000003,0.0,0.0,0.0,0.99994981402527972,9.4999964216847221,4.5617400685515573e-06,1.7753174138225931e-05,2.1224617623306087e-05,8.0680090212243126e-12,3.5248793766415919e-06,6.5331095872962237e-09,1.4581406884884281e-06,3.3739268238764231e-12,5.3427823552411972e-08,1.6034504501472561e-06
3.4312789972537757e-10,0.4411234402074508,76.950000000000003,0.0,0.0,0.0,0.99994846358524814,9.4999962851360316,4.6844788476137828e-06,1.8190642416953096e-05,2.1795743430878521e-05,8.2851082660861537e-12,3.659982486617351e-06,6.5331014768873997e-09,1.4974606356752249e-06,3.3739222671804827e-12,5.4873187583664524e-08,1.6466889861798911e-06
3.521196374547914e-10,0.4411234395154358,76.950000000000003,0.0,0.0,0.0,0.99994711314944673,9.499996147948341,4.8072166063304544e-06,1.8627470142472841e-05,2.2366867693313964e-05,8.5022069175309111e-12,3.7957246007122918e-06,6.5330933690476961e-09,1.5367805248307984e-06,3.3739177110380202e-12,5.6318547664251715e-08,1.6899274685433141e-06
3.611113751842052e-10,0.44112343882042654,76.950000000000003,0.0,0.0,0.0,0.99994576271787561,9.4999960101670382,4.9299533447091948e-06,1.9063702700069028e-05,2.2937990410539287e-05,8.7193049755268125e-12,3.9320603335691443e-06,6.5330852652868978e-09,1.5761003559546194e-06,3.3739131545027794e-12,5.7763903793909568e-08,1.7331658972369272e-06
3.70103112913619e-10,0.4411234381226355,76.950000000000003,0.0,0.0,0.0,0.99994441229053521,9.4999958718342778,5.0526890627576272e-06,1.9499382253514629e-05,2.3509111582481002e-05,8.9364024400450618e-12,4.0689475213412552e-06,6.533077156041969e-09,1.6154201290513159e-06,3.3739085977301761e-12,5.9209255972435953e-08,1.7764042722658056e-06
3.790948506430328e-10,0.44112343742226034,76.950000000000003,0.0,0.0,0.0,0.99994306186742532,9.499995732989241,5.1754237604833748e-06,1.9934547973729458e-05,2.4080231209065311e-05,9.1534993110600778e-12,4.20634699303486e-06,6.533069046712772e-09,1.6547398441185466e-06,3.3739040414944527e-12,6.0654604199698316e-08,1.8196425936273593e-06
3.880865883724466e-10,0.4411234367194848,76.950000000000003,0.0,0.0,0.0,0.99994171144854616,9.4999955936683147,5.2981574378940611e-06,2.0369236251213208e-05,2.465134929021819e-05,9.3705955885419252e-12,4.3442223580760753e-06,6.5330609430709232e-09,1.6940595011537959e-06,3.3738994851924481e-12,6.2099948475497552e-08,1.862880861318807e-06
3.9707832610186043e-10,0.4411234360144791,76.950000000000003,0.0,0.0,0.0,0.99994036103389805,9.4999954539053082,5.4208900949973092e-06,2.0803480893406402e-05,2.522246582586545e-05,9.5876912724631617e-12,4.4825398089499367e-06,6.5330528354664796e-09,1.7333791001617329e-06,3.3738949284739799e-12,6.3545288799616642e-08,1.9061190753452683e-06
4.0607006383127424e-10,0.4411234353074019,76.950000000000003,0.0,0.0,0.0,0.99993901062348112,9.499995313731624,5.5436217318007425e-06,2.1237313308043548e-05,2.5793580815932579e-05,9.804786362801035e-12,4.6212679378472999e-06,6.533044725046535e-09,1.7726986411419968e-06,3.3738903720999436e-12,6.4990625171907195e-08,1.9493572357063322e-06
4.1506180156068805e-10,0.44112343459840037,76.950000000000003,0.0,0.0,0.0,0.99993766021729524,9.4999951731764458,5.6663523483119826e-06,2.1670762673488753e-05,2.6364694260344886e-05,1.0021880859526616e-11,4.7603775663292099e-06,6.5330366207520381e-09,1.8120181240905964e-06,3.3738858159382221e-12,6.6435957592213729e-08,1.9925953423975935e-06
4.2405353929010186e-10,0.44112343388761116,76.950000000000003,0.0,0.0,0.0,0.99993630981534065,9.4999950322668791,5.7890819445386544e-06,2.2103856096978377e-05,2.6935806159027509e-05,1.0238974762612578e-11,4.8998415870842369e-06,6.5330285149433293e-09,1.8513375490112646e-06,3.3738812593704979e-12,6.7881286060334795e-08,2.0358333954231423e-06
4.3304527701951567e-10,0.4411234331751614,76.950000000000003,0.0,0.0,0.0,0.99993495941761756,9.4999948910281073,5.9118105204883805e-06,2.2536618761631528e-05,2.7506916511905395e-05,1.0456068072038604e-11,5.0396348169180356e-06,6.5330204041015465e-09,1.8906569159058137e-06,3.3738767028857984e-12,6.9326610576098485e-08,2.0790713947849572e-06
4.420370147489295e-10,0.441123432461169,76.950000000000003,0.0,0.0,0.0,0.99993360902412609,9.4999947494835268,6.0345380761687824e-06,2.2969074063026704e-05,2.8078025318903266e-05,1.0673160787776352e-11,5.1797338601767065e-06,6.5330122985125649e-09,1.9299762247696259e-06,3.3738721467594178e-12,7.0771931139360962e-08,2.1223093404779443e-06
4.510287524783433e-10,0.4411234317457436,76.950000000000003,0.0,0.0,0.0,0.99993225863486634,9.4999946076548749,6.1572646115874851e-06,2.3401243736084723e-05,2.8649132579945733e-05,1.0890252909797437e-11,5.320116981863859e-06,6.5330041942872832e-09,1.9692954756046864e-06,3.3738675903795792e-12,7.2217247749946349e-08,2.1655472325042727e-06
4.600204902077571e-10,0.4411234310289871,76.950000000000003,0.0,0.0,0.0,0.99993090824983866,9.4999944655623327,6.279990126752111e-06,2.3833147972945112e-05,2.9220238294957251e-05,1.1107344438083815e-11,5.4607639897642397e-06,6.5329960838274644e-09,2.0086146684147086e-06,3.3738630338582441e-12,7.3662560407671857e-08,2.2087850708680108e-06
4.690122279371709e-10,0.4411234303109942,76.950000000000003,0.0,0.0,0.0,0.99992955786904292,9.4999943232246711,6.4027146216702819e-06,2.4264805532474966e-05,2.9791342463862092e-05,1.1324435372607682e-11,5.6016561249348793e-06,6.5329879765766348e-09,2.0479338031954679e-06,3.3738584776891382e-12,7.5107869112384756e-08,2.2520228555644968e-06
4.869957033959985e-10,0.4411234288716442,76.950000000000003,0.0,0.0,0.0,0.99992685712014828,9.4999940378824377,6.6481605507977521e-06,2.5127449073878881e-05,3.0933546163048283e-05,1.175861546026078e-11,5.8841073224469592e-06,6.5329717608539321e-09,2.1265718986749426e-06,3.3738493651903769e-12,7.799847466209992e-08,2.3384982639619731e-06
5.031808313089434e-10,0.44112342757281914,76.950000000000003,0.0,0.0,0.0,0.99992442646061819,9.4999937803983858,6.8690583978460756e-06,2.5903146909189904e-05,3.1961524203868871e-05,1.2149375508230177e-11,6.1389894501903593e-06,6.5329571714699427e-09,2.197345986151022e-06,3.37384116378222e-12,8.0600006135894302e-08,2.4163259479826457e-06
5.193659592218883e-10,0.4411234262711807,76.950000000000003,0.0,0.0,0.0,0.99992199581480223,9.4999935223563856,7.089952939414435e-06,2.6678281758158676e-05,3.2989497234120711e-05,1.2540133632021036e-11,6.3944295408950023e-06,6.5329425877526799e-09,2.2681198856171926e-06,3.373832962992072e-12,8.3201524799343709e-08,2.4941534581265824e-06
5.355510871348332e-10,0.4411234249670763,76.950000000000003,0.0,0.0,0.0,0.99991956518270131,9.4999932638258624,7.3108441755472902e-06,2.7452923047609143e-05,3.4017465253358107e-05,1.2930889831477714e-11,6.6503581672902226e-06,6.5329279877434472e-09,2.3388935970846962e-06,3.3738247615740454e-12,8.5803030651437999e-08,2.5719807944060588e-06
5.51736215047778e-10,0.44112342366081525,76.950000000000003,0.0,0.0,0.0,0.99991713456431619,9.4999930048676156,7.5317321062890936e-06,2.8227131577450432e-05,3.5045428261134333e-05,1.3321644106464755e-11,6.9067145290192445e-06,6.5329133901453939e-09,2.4096671205458333e-06,3.3738165598887304e-12,8.8404523691239785e-08,2.6498079568125207e-06
5.679213429607229e-10,0.44112342235266466,76.950000000000003,0.0,0.0,0.0,0.99991470395964777,9.4999927455349003,7.7526167316843001e-06,2.9000960595982014e-05,3.6073386257001872e-05,1.3712396456833736e-11,7.1634453773340898e-06,6.5328988082626572e-09,2.480440455995419e-06,3.3738083592371691e-12,9.1006003917773498e-08,2.7276349453401781e-06
5.841064708736678e-10,0.4411234210428607,76.950000000000003,0.0,0.0,0.0,0.99991227336869692,9.4999924858743423,7.9734980517773609e-06,2.9774456740556749e-05,3.7101339240512502e-05,1.4103146882419555e-11,7.4205040744326251e-06,6.5328842126106397e-09,2.5512136034482025e-06,3.3738001583477429e-12,9.3607471329997393e-08,2.8054617600051651e-06
6.002915987866127e-10,0.4411234197316089,76.950000000000003,0.0,0.0,0.0,0.99990984279146422,9.499992225926805,8.1943760666127378e-06,3.0547660861686119e-05,3.8129287211217246e-05,1.4493895383085638e-11,7.6778497693534279e-06,6.5328696126962764e-09,2.6219865629007685e-06,3.373791956772701e-12,9.6208925926924358e-08,2.8832884008036367e-06
6.164767266995576e-10,0.44112341841909003,76.950000000000003,0.0,0.0,0.0,0.99990741222795088,9.4999919657280589,8.4152507762348779e-06,3.1320608740445392e-05,3.915723016866652e-05,1.4884641958684088e-11,7.9354466805706455e-06,6.5328550320425613e-09,2.6927593343431711e-06,3.3737837560995389e-12,9.8810367707572497e-08,2.9611148677245695e-06
6.326618546125024e-10,0.44112341710546205,76.950000000000003,0.0,0.0,0.0,0.99990498167815767,9.4999917053094514,8.6361221806882369e-06,3.2093331716332156e-05,4.01851681124103e-05,1.5275386609039275e-11,8.1932634681356354e-06,6.5328404401678096e-09,2.7635319177906251e-06,3.3737755555752895e-12,1.0141179667088315e-07,3.0389411607846054e-06
6.488469825254473e-10,0.4411234157908636,76.950000000000003,0.0,0.0,0.0,0.99990255114208526,9.4999914446984306,8.8569902800172688e-06,3.28658572379911e-05,4.1213101041998031e-05,1.5666129334012524e-11,8.451272682952091e-06,6.5328258365865306e-09,2.8343043132443698e-06,3.3737673541273475e-12,1.0401321281581912e-07,3.116767279985023e-06
6.650321104383922e-10,0.4411234144754157,76.950000000000003,0.0,0.0,0.0,0.99990012061973477,9.4999911839190325,9.0778550742664209e-06,3.3638209346749922e-05,4.2241028956978719e-05,1.6056870133458519e-11,8.7094502832402977e-06,6.5328112552783676e-09,2.9050765206895889e-06,3.3737591533464705e-12,1.0661461614137994e-07,3.1945932253094399e-06
6.812172383513371e-10,0.44112341315922476,76.950000000000003,0.0,0.0,0.0,0.99989769011110696,9.4999909229923247,9.2987165634801504e-06,3.4410409100144532e-05,4.3268951856901011e-05,1.6447609007189132e-11,8.9677752110119693e-06,6.532796668553663e-09,2.9758485401401965e-06,3.3737509531491945e-12,1.0921600664649996e-07,3.272418996773068e-06
6.97402366264282e-10,0.4411234118423839,76.950000000000003,0.0,0.0,0.0,0.99989525961620251,9.499990661936744,9.519574747702908e-06,3.5182474942357872e-05,4.4296869741313269e-05,1.6838345955062559e-11,9.2262290216314419e-06,6.5327820621501397e-09,3.046620371603849e-06,3.3737427519541662e-12,1.1181738433009903e-07,3.3502445943842433e-06
7.135874941772268e-10,0.4411234105249743,76.950000000000003,0.0,0.0,0.0,0.99989282913502253,9.4999904007684535,9.740429626979146e-06,3.5954423028310855e-05,4.5324782609763468e-05,1.7229080976940089e-11,9.4847955597247323e-06,6.5327674783339874e-09,3.117392015061871e-06,3.373734551034745e-12,1.144187491911476e-07,3.4280700181223388e-06
7.297726220901717e-10,0.4411234092070676,76.950000000000003,0.0,0.0,0.0,0.99989039866756779,9.4999901395015911,9.9612812013533132e-06,3.6726267507599243e-05,4.6352690461799381e-05,1.7619814072619681e-11,9.7434606752427797e-06,6.5327528975790362e-09,3.1881634705243728e-06,3.3737263510682063e-12,1.1702010122857872e-07,3.5058952679983881e-06
7.459577500031166e-10,0.4411234078887262,76.950000000000003,0.0,0.0,0.0,0.99988796821383918,9.499989878148563,1.0182129470869862e-05,3.7498020773413167e-05,4.7380593296968571e-05,1.8010545241954467e-11,1.000221197454193e-05,6.5327382897215097e-09,3.2589347380064199e-06,3.3737181502298387e-12,1.1962144044128332e-07,3.5837203440288671e-06
7.621428779160615e-10,0.4411234065700049,76.950000000000003,0.0,0.0,0.0,0.9998855377738376,9.4999896167202174,1.0402974435573243e-05,3.8269693680662034e-05,4.8408491114818343e-05,1.840127448481768e-11,1.0261038602258995e-05,6.5327237013127374e-09,3.3297058174873407e-06,3.3737099491905684e-12,1.2222276682819744e-07,3.6615452461909594e-06
7.783280058290063e-10,0.44112340525095156,76.950000000000003,0.0,0.0,0.0,0.99988310734756358,9.4999893552260648,1.0623816095507902e-05,3.9041295736966533e-05,4.9436383914895831e-05,1.8792001800992235e-11,1.051993105031935e-05,6.5327091267318515e-09,3.4004767089707676e-06,3.3737017493321884e-12,1.2482408038825249e-07,3.7393699744885702e-06
7.945131337419512e-10,0.4411234039316084,76.950000000000003,0.0,0.0,0.0,0.99988067693501836,9.4999890936744364,1.0844654450718294e-05,3.9812835269857225e-05,5.0464271696748036e-05,1.91827271903226e-11,1.0778880990738331e-05,6.532694519536584e-09,3.4712474124793503e-06,3.3736935489233359e-12,1.2742538112032539e-07,3.8171945289465196e-06
8.106982616548961e-10,0.441123402612012,76.950000000000003,0.0,0.0,0.0,0.99987824653620272,9.4999888320726154,1.1065489501248861e-05,4.0584319573199287e-05,5.1492154459921803e-05,1.9573450652700654e-11,1.1037881129196498e-05,6.5326799245554978e-09,3.5420179279932186e-06,3.3736853478366186e-12,1.3002666902331839e-07,3.8950189095428717e-06
8.26883389567841e-10,0.44112340129219485,76.950000000000003,0.0,0.0,0.0,0.99987581615111754,9.499988570427,1.1286321247144063e-05,4.1355755035476299e-05,5.2520032203963819e-05,1.9964172187893907e-11,1.1296925076755866e-05,6.5326653554767667e-09,3.6127882555070096e-06,3.3736771479569945e-12,1.3262794409615624e-07,3.9728431162716431e-06
8.430685174807859e-10,0.44112339997218486,76.950000000000003,0.0,0.0,0.0,0.99987338577976359,9.4999883087431876,1.1507149688448341e-05,4.2127147252182451e-05,5.3547904928420711e-05,2.0354891795732064e-11,1.1556007237467769e-05,6.5326507516779135e-09,3.6835583950499802e-06,3.3736689480001308e-12,1.3522920633771419e-07,4.0506671491649133e-06
8.592536453937307e-10,0.441123398652007,76.950000000000003,0.0,0.0,0.0,0.99987095542214177,9.4999880470260738,1.1727974825206142e-05,4.2898501124265573e-05,5.4575772632839e-05,2.074560947613387e-11,1.181512270992977e-05,6.5326361485860616e-09,3.7543283466066402e-06,3.3736607469828434e-12,1.3783045574686672e-07,4.1284910082055638e-06
8.754387733066756e-10,0.4411233973316827,76.950000000000003,0.0,0.0,0.0,0.99986852507825297,9.4999877852799557,1.1948796657461919e-05,4.3669820944335946e-05,5.560363531676508e-05,2.1136325228852447e-11,1.2074267201076889e-05,6.5326215832870447e-09,3.8250981101607272e-06,3.3736525469709992e-12,1.4043169232252568e-07,4.2063146933756258e-06
8.916239012196205e-10,0.44112339601123124,76.950000000000003,0.0,0.0,0.0,0.99986609474809807,9.4999875235085955,1.2169615185260113e-05,4.4441110472165023e-05,5.6631492979745297e-05,2.1527039053693252e-11,1.2333436950682912e-05,6.5326069860077735e-09,3.8958676857457607e-06,3.3736443474287739e-12,1.4303291606357093e-07,4.2841382047118705e-06
9.144062124598578e-10,0.44112339415236934,76.950000000000003,0.0,0.0,0.0,0.99986267381984695,9.4999871550007047,1.2480435453729296e-05,4.552673853474326e-05,5.8078304867725203e-05,2.2077007588747139e-11,1.2698282806960919e-05,6.5325864386033018e-09,3.9954831691995241e-06,3.3736328045066492e-12,1.466943969713842e-07,4.3936828866398088e-06
9.371885237000953e-10,0.44112339229332675,76.950000000000003,0.0,0.0,0.0,0.99985925291881184,9.4999867864571357,1.2791249175091967e-05,4.6612320912763553e-05,5.9525106805241602e-05,2.2626972303335115e-11,1.3063164371894187e-05,6.5325659441003008e-09,4.0950982801696858e-06,3.3736212612675714e-12,1.503558524438348e-07,4.5032272240857994e-06
9.599708349403326e-10,0.4411233904341368,76.950000000000003,0.0,0.0,0.0,0.99985583204499473,9.4999864178843776,1.310205634947209e-05,4.7697864102208299e-05,6.09718987910287e-05,2.3176933196740108e-11,1.3428075148231402e-05,6.532545394177347e-09,4.1947130187095403e-06,3.3736097199118756e-12,1.5401728247781275e-07,4.6127712171082027e-06
9.8275314618057e-10,0.44112338857482786,76.950000000000003,0.0,0.0,0.0,0.99985241119839841,9.4999860492878145,1.3412856976993624e-05,4.8783373477870636e-05,6.2418680823820603e-05,2.3726890268687562e-11,1.3793009759910372e-05,6.5325247937110297e-09,4.2943273848196432e-06,3.3735981781672134e-12,1.5767868707014319e-07,4.7223148657073891e-06
9.999999999999999e-10,0.44112338671542106,76.950000000000003,0.0,0.0,0.0,0.99984982153889934,9.499985770236723,1.3648137486492372e-05,4.9605115050097877e-05,6.3513929112878715e-05,2.414322078152089e-11,1.4069288662958751e-05,6.5325092485042841e-09,4.3697380290139028e-06,3.3735894395529476e-12,1.6045045695712777e-07,4.8052422761362645e-06
1.0055354574208073e-09,0.44112338671542106,76.950000000000003,0.0,0.0,0.0,0.99984899037902519,9.4999856806719123,1.372365105778052e-05,4.9868853514435267e-05,6.3865452902351255e-05,2.4276843518931585e-11,1.4157963730977149e-05,6.5325042879136212e-09,4.3939413784351779e-06,3.373586634563132e-12,1.6134006621764272e-07,4.8318581698118367e-06
1.0283177686610446e-09,0.441123384855936,76.950000000000003,0.0,0.0,0.0,0.99984556958687743,9.4999853120403976,1.4034438591956735e-05,5.095430793065988e-05,6.5312215025354497e-05,2.4826792946625744e-11,1.4522933341404747e-05,6.5324838100136497e-09,4.4935549995900808e-06,3.3735750923881926e-12,1.65001419917184e-07,4.9414011294586209e-06
1.051100079901282e-09,0.44112338299638787,76.950000000000003,0.0,0.0,0.0,0.99984214882195754,9.4999849433963419,1.4345219579646223e-05,5.2039739800339046e-05,6.6758967191564076e-05,2.5376738551248257e-11,1.4887915516129228e-05,6.5324632155974754e-09,4.5931682483544582e-06,3.3735635514311045e-12,1.6866274816560804e-07,5.0509437447245914e-06
1.0738823911415193e-09,0.4411233811367887,76.950000000000003,0.0,0.0,0.0,0.99983872808426799,9.4999845747423315,1.4655994020972934e-05,5.3125151700296534e-05,6.8205709399713819e-05,2.5926680332832463e-11,1.5252907677057321e-05,6.5324426388896515e-09,4.6927811246686147e-06,3.3735520078537546e-12,1.7232405095969884e-07,5.1604860155438576e-06
1.0966647023817566e-09,0.44112337927715095,76.950000000000003,0.0,0.0,0.0,0.99983530737381099,9.4999842060804944,1.4966761916060819e-05,5.4210545767304428e-05,6.9652441648537311e-05,2.6476618290567031e-11,1.561790768614748e-05,6.5324222611009598e-09,4.7923936284509606e-06,3.3735404650263195e-12,1.7598532829629395e-07,5.2700279418264585e-06
1.119447013621994e-09,0.44112337741748153,76.950000000000003,0.0,0.0,0.0,0.99983188669058898,9.4999838374126266,1.5277523265033831e-05,5.5295923791647695e-05,7.1099163936768177e-05,2.7026552423421619e-11,1.5982913751845178e-05,6.5324016417517156e-09,4.892005759909528e-06,3.3735289255384557e-12,1.7964658017226374e-07,5.3795695238009143e-06
1.1422293248622313e-09,0.4411233755577896,76.950000000000003,0.0,0.0,0.0,0.99982846603460462,9.4999834687401989,1.5588278068015906e-05,5.638128724147844e-05,7.2545876263140083e-05,2.7576482731615178e-11,1.6347924404728773e-05,6.5323809141702549e-09,4.9916175189850375e-06,3.3735173850028193e-12,1.8330780658438526e-07,5.4891107614017944e-06
1.1650116361024686e-09,0.44112337369808047,76.950000000000003,0.0,0.0,0.0,0.99982504540586026,9.4999831000644122,1.5899026325131004e-05,5.7466637321848462e-05,7.3992578626386665e-05,2.8126409215162594e-11,1.6712938438476849e-05,6.5323605587270997e-09,5.0912289054565378e-06,3.3735058413982925e-12,1.8696900752942633e-07,5.5986516543858816e-06
