Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H11(22),C7H9(5),C7H9O2(68),S(66),C7H10(18),C7H10(153),C7H10(19),C7H9O2(67),C7H10(146),S(105),C7H10(65),C7H8(58),S(109),C7H11(46),C2H4(115),C5H7(210),S(340),S(339),S(204)
8.001548028597026e-08,0.5724169467453833,76.950000000000003,0.0,0.0,0.0,0.91321516539200176,9.497853314337279,0.0056273375850989862,0.019234032045439484,0.024385277636401668,4.1423732484692988e-09,0.001731488501078309,1.7658471698576685e-07,0.010848581898004953,3.521620592147447e-10,2.7034720186982142e-05,0.015803197831428872,2.2975961607009657e-11,0.0046892852362250678,0.00045962670350595833,0.000387257988566173,1.2972212066050869e-05,0.0035785611475252577,0.0035776608602205362,5.5335569247798362e-07,3.469316122443461e-07,2.4359656197837314e-13
8.248798652034214e-08,0.5724178175720164,76.950000000000003,0.0,0.0,0.0,0.91065360945328344,9.4977836346440103,0.0057800944003584117,0.019642148335815564,0.025017131061738168,4.2496697429648518e-09,0.0017682319914687785,1.7614283537830903e-07,0.011165930967824245,3.5117424934815717e-10,2.773498954300356e-05,0.016271328159537943,2.3463528821309352e-11,0.0049601737375622075,0.00049946300245964166,0.00041944282235499564,1.3248272377967245e-05,0.0037812820382842781,0.0037803307590337154,5.8469746705117848e-07,3.6658178351183993e-07,2.4990634460000714e-13
8.496049275471402e-08,0.5724187126250793,76.950000000000003,0.0,0.0,0.0,0.90810062793596158,9.4977134406331984,0.0059316658338975595,0.020040152583305437,0.025641117322859931,4.35562752951525e-09,0.0018040633678508124,1.757024370950261e-07,0.011482244310683379,3.5018974601271951e-10,2.8426521886960183e-05,0.01673828737399782,2.3938992751968702e-11,0.005237172963651367,0.00054126363148185655,0.00045306176652378167,1.3517497739417505e-05,0.0039882184577120505,0.0039872151269880118,6.166904689669185e-07,3.8664025507203189e-07,2.5613740230470267e-13
8.74329989890859e-08,0.5724196311461509,76.950000000000003,0.0,0.0,0.0,0.90555629566479712,9.4976427215017818,0.0060820588914114754,0.020428163484861844,0.026257227495603344,4.460245098269952e-09,0.0018389933700679536,1.7526353700142261e-07,0.011797525400995542,3.4920857806356218e-10,2.9109307363036087e-05,0.017204079433733251,2.4402495911186077e-11,0.0055201612411260219,0.00058504538295954403,0.00048811492063385804,1.3779968273953533e-05,0.0041992653405188906,0.0041982089252687411,6.493184256309847e-07,4.0709682451862092e-07,2.6228964628655079e-13
8.990550522345778e-08,0.572420572394617,76.950000000000003,0.0,0.0,0.0,0.9030206830097669,9.4975714679185561,0.0062312805612987363,0.020806301562606263,0.026865456604292612,4.5635216115615887e-09,0.001873032901569907,1.7482614911343554e-07,0.01211177773733927,3.4823077263791233e-10,2.9783340502439656e-05,0.017668708335435324,2.4854182982129546e-11,0.0058090177528090977,0.00063082305195593812,0.00052460074406585858,1.4035765343111347e-05,0.0044143188699917154,0.0044132083633231832,6.8256525783871064e-07,4.2794141069378127e-07,2.6836302726895991e-13
9.485051769220153e-08,0.5724225201987201,76.950000000000003,0.0,0.0,0.0,0.89797587637429976,9.497427327085056,0.0065262376006967682,0.021533449544975911,0.028058270795556003,4.7660513676117606e-09,0.0019384849017583207,1.7395596188762498e-07,0.012737210254006016,3.4628534955565907e-10,3.1105149084623818e-05,0.018594492827287146,2.5722697351988637e-11,0.006403856718312154,0.00072841565537383154,0.00060185646491376353,1.4527670101821552e-05,0.0048560369493336562,0.0048548153421933207,7.508522152909146e-07,4.7075492504607343e-07,2.8027319404879598e-13
9.930102891407093e-08,0.5724243438755213,76.950000000000003,0.0,0.0,0.0,0.89346598988497394,9.4972957069972423,0.006787762516836395,0.022155358729346934,0.029104877287757326,4.9437464235737579e-09,0.0019944585398153974,1.7317808903248204e-07,0.013296616718465885,3.4454620708821297e-10,3.226487437798961e-05,0.019423761660728719,2.646543873263993e-11,0.0069580879765399036,0.00082318444674989036,0.0006762398327732717,1.4948399053967638e-05,0.0052662706394439648,0.0052649458541507111,8.1426977985956061e-07,5.1051551339634299e-07,2.9072290806107556e-13
9.999999999999998e-08,0.572426230457025,76.950000000000003,0.0,0.0,0.0,0.89276033535836419,9.4972748709199521,0.0068285000105210523,0.02225028310791977,0.029266937218595815,4.9712604344018087e-09,0.0020030015232628388,1.7305638108316859e-07,0.013384175445391054,3.442740863217718e-10,3.2444444351801485e-05,0.019553664486379452,2.6578799727939136e-11,0.0070467102052183114,0.00083866822816828156,0.00068833686003341417,1.5012617969720256e-05,0.0053317520950389987,0.005330410840762646,8.2439229813890833e-07,5.1686197821413682e-07,2.9234092474335553e-13
1.0375154013594032e-07,0.572426230457025,76.950000000000003,0.0,0.0,0.0,0.88898525668485506,9.497162271378512,0.0070455999499732186,0.022747221779291921,0.030126040333317269,5.1171121361263487e-09,0.0020477226629218256,1.7240529694168179e-07,0.013852745373059437,3.4281830693887983e-10,3.3396344385625333e-05,0.020249325517267252,2.7172226243847863e-11,0.0075294964137076195,0.00092456445287746611,0.00075517363584074772,1.534881709766166e-05,0.0056879301427057525,0.0056864993089448578,8.7945155235291778e-07,5.5138220854186283e-07,3.0091802759577542e-13
1.0820205135780971e-07,0.5724281762317901,76.950000000000003,0.0,0.0,0.0,0.88453393979064499,9.4970270115555486,0.0072997899335104826,0.023309788045225214,0.031121858829907256,5.2861654011952048e-09,0.0020983450166927697,1.7163763923047116e-07,0.014405617297807058,3.4110175053713271e-10,3.449966936945057e-05,0.021071208792688281,2.7843958835073093e-11,0.0081174130711125642,0.0010325767987309949,0.00083859883220181817,1.5729430287932209e-05,0.0061204571987614502,0.0061189175868873345,9.4631107190867204e-07,5.9330080220723111e-07,3.1085954616880681e-13
1.126525625796791e-07,0.5724301776544098,76.950000000000003,0.0,0.0,0.0,0.88011226378604046,9.4968899298921166,0.0075503722632390396,0.02384381469907507,0.032092464107278486,5.4509286383450838e-09,0.002146394042951525,1.7087516217388435e-07,0.01495525371162631,3.3939662449148658e-10,3.5574995641712592e-05,0.021889436117265394,2.8481544694099189e-11,0.0087211805739164927,0.0011472259440162298,0.00092644460703274743,1.6090750006369127e-05,0.0065633077076218431,0.0065616567250872185,1.0147640724508241e-06,6.362184621739488e-07,3.2054878212783647e-13
1.171030738015485e-07,0.5724322313380671,76.950000000000003,0.0,0.0,0.0,0.87572041678993895,9.4967510388287373,0.0077973864861046122,0.024350064392521294,0.033038017808968222,5.6114294304168367e-09,0.0021919386687996876,1.7011790508008915e-07,0.015501675948414067,3.3770300134845102e-10,3.6622503213086153e-05,0.022704032321945043,2.9085898448103232e-11,0.0093401535860283599,0.0012685007034140756,0.0010186295461615412,1.643329137668458e-05,0.0070159518566622328,0.0070141870444147486,1.0847285026742745e-06,6.8008374481067836e-07,3.2998735746048142e-13
1.2155358502341787e-07,0.5724343340504794,76.950000000000003,0.0,0.0,0.0,0.87135855240306925,9.4966103599611849,0.0080408718897649091,0.024829303056207112,0.033958709801815125,5.7677001677498065e-09,0.0022350481083900772,1.6936590065980475e-07,0.016044905434410953,3.3602094034315794e-10,3.7642403470697427e-05,0.023515022406317952,2.9657938533285354e-11,0.0099736992062348061,0.0013963752565840446,0.0011150627581208853,1.675757177543823e-05,0.0074778742042209238,0.0074759932330782826,1.1561245392728643e-06,7.2484660336734781e-07,3.3917717687213678e-13
1.2600409624528727e-07,0.5724364827075724,76.950000000000003,0.0,0.0,0.0,0.86702679162428853,9.4964679231587592,0.0082808674929018417,0.025282297837665217,0.034854756122559824,5.9197776986105166e-09,0.0022757916772022557,1.6861917539000119e-07,0.016584963666798958,3.3435048813844725e-10,3.8634936896655549e-05,0.024322431508308717,3.0198584730398406e-11,0.010621197309855165,0.0015308101429989921,0.0012156449438393945,1.706410943662381e-05,0.0079485737233988257,0.0079465743904124243,1.2288745940009071e-06,7.7045839240278441e-07,3.4812040722876239e-13
1.3045460746715666e-07,0.5724386743684404,76.950000000000003,0.0,0.0,0.0,0.86272522473067625,9.4963237657240231,0.0085174120362893468,0.025709815179742801,0.035726396968055615,6.0677029870181668e-09,0.0023142386189827068,1.6787774987094324e-07,0.017121872193538785,3.3269167954984909e-10,3.9600370834852355e-05,0.025126284875594103,3.0708755868334045e-11,0.011282040836947307,0.0016717532382757856,0.0013202694122140574,1.7353422151120265e-05,0.0084275638074883443,0.0084254440323051332,1.3029033147507245e-06,8.1687186846078442e-07,3.5681945743462142e-13
1.3490511868902605e-07,0.5724409062297516,76.950000000000003,0.0,0.0,0.0,0.85845391311442731,9.4961779315945289,0.0087505439745852662,0.026112619036537013,0.03657389473663554,6.2115207791671898e-09,0.0023504579450807383,1.6714163917517442e-07,0.017655652594403139,3.3104453825385444e-10,4.053899731386788e-05,0.025926607838689421,3.1189367692194386e-11,0.011955636030841975,0.0018191407079794857,0.0014288230412387564,1.7626026058960522e-05,0.0089143722404508383,0.0089121300616823475,1.3781375811692766e-06,8.640411873224175e-07,3.6527695881557579e-13
1.3935562991089544e-07,0.5724431756204763,76.950000000000003,0.0,0.0,0.0,0.85421289107105147,9.4960304705870229,0.0089803014688253774,0.026491469224629915,0.037397532126636171,6.3512792794914793e-09,0.0023845182859844462,1.664108531872173e-07,0.018186326463176087,3.2940907747763674e-10,4.1451130932807741e-05,0.026723425785662346,3.164133089324807e-11,0.012641402629797462,0.0019728979357201107,0.0015411871843774262,1.7882434533218302e-05,0.009408541135118206,0.0094061747067248052,1.454506495278202e-06,9.1192189812523195e-07,3.7349574606937434e-13
1.4380614113276484e-07,0.5724454799965764,76.950000000000003,0.0,0.0,0.0,0.85000216753430147,9.4958814376842238,0.0092067223795935134,0.026847119906405956,0.038197610297092899,6.4870298373407758e-09,0.002416487754766669,1.6568539693333684e-07,0.018713915390981446,3.2778530066806861e-10,4.2337106816392372e-05,0.027516764138423157,3.2065549296928838e-11,0.013338774014766129,0.0021329404228441259,0.0016572385224202589,1.8123157153158107e-05,0.0099096268417770052,0.0099071344294749571,1.5319413674663788e-06,9.604709345814432e-07,3.8147883883997372e-13
1.4825665235463423e-07,0.5724478169358542,76.950000000000003,0.0,0.0,0.0,0.84582172775443554,9.4957308923639427,0.0094298442608455654,0.027180318202239487,0.038974447094367419,6.618826644799861e-09,0.0024464338221504623,1.6496527090069494e-07,0.019238440950708185,3.2617320213876792e-10,4.3197278642766636e-05,0.028306648330547048,3.2462918205021362e-11,0.014047197315804337,0.0022991746576844522,0.0017768498612888977,1.8348698764338639e-05,0.010417199829399971,0.010414579807098281,1.6103756981863216e-06,1.0096466035027134e-06,3.8922942394713415e-13
1.5270716357650362e-07,0.5724501841328878,76.950000000000003,0.0,0.0,0.0,0.8416715349170687,9.4955788979701001,0.0096497043543622325,0.027491802927587183,0.039728375347767492,6.7467264461688117e-09,0.0024744232028399873,1.642504713450967e-07,0.019759924682495728,3.2457276769454949e-10,4.4032016747424046e-05,0.029093103786577475,3.2834322887327304e-11,0.014766133479778808,0.0024714989526776056,0.0018998908766348799,1.8559558623342479e-05,0.010930844541838727,0.01092809538811204,1.689745155785469e-06,1.059408570901077e-06,3.9675083830177528e-13
1.5715767479837301e-07,0.5724525793940981,76.950000000000003,0.0,0.0,0.0,0.83755153170044561,9.4954255211248704,0.0098663395848043681,0.027782303450543267,0.04045974123658181,6.8707882596831353e-09,0.0025005217527159992,1.6354099058719406e-07,0.02027838808024026,3.2298397523196433e-10,4.4841706307005517e-05,0.029876155902756791,3.3180637217502213e-11,0.015495057302028671,0.0026498042479764236,0.0020262288063405713,1.8756229624010258e-05,0.011450159231288904,0.011447279525892255,1.769987550784979e-06,1.1097178458628513e-06,4.0404655254107709e-13
1.616081860202424e-07,0.5724550006329402,76.950000000000003,0.0,0.0,0.0,0.83346164176949122,9.4952708311811129,0.01007978655534343,0.028052538664982835,0.041168902730357483,6.9910731116514549e-09,0.0025247943764538268,1.6283681729687021e-07,0.020793852579080556,3.2140679531523659e-10,4.5626745604136022e-05,0.030655830029126516,3.3502722447197939e-11,0.016233457424666045,0.0028339748804861596,0.0021557290922809506,1.893919760161656e-05,0.011974755771315265,0.011971744191745954,1.8510428069193431e-06,1.1605367623920296e-06,4.1112015539382668e-13
1.660586972421118e-07,0.5724574458652295,76.950000000000003,0.0,0.0,0.0,0.82940177120560599,9.495114899713883,0.010290081543839705,0.028303216074219841,0.041856228103580695,7.1076437831600797e-09,0.0025473049451098673,1.6213793676520588e-07,0.021306339543821565,3.1984119172784276e-10,4.6387544374292756e-05,0.031432151452939636,3.3801426112473575e-11,0.016980836304086259,0.0030238893175936299,0.0022882559728844443,1.910894071194228e-05,0.012504259451592031,0.012501114769703166,1.9328529293705646e-06,1.2118289594939702e-06,4.179753387848154e-13
1.705092084639812e-07,0.5724599132046135,76.950000000000003,0.0,0.0,0.0,0.82537180987171865,9.4949578000499777,0.010497260499541361,0.028535030979963485,0.042522094525299654,7.2205645696685136e-09,0.0025681162232061724,1.6144433116426151e-07,0.021815870258254086,3.1828712199898187e-10,4.7124522236795432e-05,0.032205145383327166,3.4077581066244501e-11,0.017736710150143248,0.0032194208551779482,0.002423673028186643,1.9265928881705473e-05,0.013038308756379294,0.013035029835049158,2.0153619704663866e-06,1.2635593596694194e-06,4.2461588369724823e-13
1.7495971968585058e-07,0.5724624008581866,76.950000000000003,0.0,0.0,0.0,0.82137163271258562,9.4947996068339702,0.010701359040277565,0.028748665771247853,0.043166886723700504,7.3299010533471293e-09,0.0025872898048286521,1.6075597979482061e-07,0.022322465915329257,3.1674453790470115e-10,4.7838107208950178e-05,0.032974836937161411,3.4332004630344377e-11,0.018500608839340755,0.0034204382797649556,0.0025618436791956904,1.9410623326347066e-05,0.013576555128645218,0.013573140918506197,2.0985159930639719e-06,1.315694145958004e-06,4.310456467844962e-13
1.7941023090771998e-07,0.5724649071222547,76.950000000000003,0.0,0.0,0.0,0.81740110099071273,9.4946403956294709,0.010902412450119236,0.028944789307902227,0.043790995725207095,7.4357198879643926e-09,0.0026048860582525849,1.6007285932160184e-07,0.022826147608146094,3.1521338594473644e-10,4.8528734302117978e-05,0.033741251126058393,3.4565497860729573e-11,0.019272075804312474,0.0036268064949124936,0.0027026316434907902,1.9543476131870759e-05,0.014118662721657611,0.01411511225788779,2.1822630320334455e-06,1.3682007377893476e-06,4.3726854771991045e-13
1.8386074212958937e-07,0.5724674303782485,76.950000000000003,0.0,0.0,0.0,0.81346006345859911,9.4944802425540242,0.011100455677480985,0.029124056393087398,0.044394817667289484,7.5380885965012174e-09,0.0026209640786026547,1.5939494399642683e-07,0.02332693632171088,3.1369360779472391e-10,4.9196844200834409e-05,0.03450441284446177,3.4778844919299278e-11,0.020050667901780811,0.0038383871121116927,0.0028459013490496304,1.9664929897179254e-05,0.014664308139780261,0.014660620538960393,2.2665530540769781e-06,1.4210477657908446e-06,4.4328855729498251e-13
1.8831125335145876e-07,0.5724699690887881,76.950000000000003,0.0,0.0,0.0,0.80954835746830978,9.49431922394613,0.011295523333638599,0.029287107329446612,0.044978752683819734,7.6370753811418653e-09,0.0026355816480497295,1.5872220586986029e-07,0.023824852925427367,3.1218514073365104e-10,4.9842882022692407e-05,0.035264346858751613,3.4972812545735864e-11,0.020835955261086919,0.0040550390066701426,0.0029915183083483363,1.9775417432691138e-05,0.015213180170108689,0.01520935462714704,2.3513379160134379e-06,1.4742050456344315e-06,4.4910968624535438e-13
1.9276176457332815e-07,0.5724725217938956,76.950000000000003,0.0,0.0,0.0,0.80566581001964654,9.4941574160627624,0.011487649691636716,0.029434567553476725,0.045543203861501763,7.7327489451638347e-09,0.0026487952030615131,1.58054614990795e-07,0.024319918166277935,3.1068791804830429e-10,5.0467296155910793e-05,0.036021077797322373,3.5148149622932872e-11,0.021627521115275935,0.0042766188392062846,0.0031393494548027146,1.9875361511892194e-05,0.015764979506470215,0.015761015291597107,2.4365713219324098e-06,1.5276435511731137e-06,4.5473597477667304e-13
1.9721227579519755e-07,0.5724750871073582,76.950000000000003,0.0,0.0,0.0,0.80181223874841656,9.4939948948058603,0.011676868685562504,0.029567047342821094,0.046088576265629885,7.825178326848249e-09,0.0026606598082318323,1.5739213959461153e-07,0.024812152662656638,3.0920186941467618e-10,5.1070537175341945e-05,0.036774630141575781,3.5305586829717514e-11,0.022424961616612903,0.0045029815435250631,0.0032892634436273234,1.9965174672578345e-05,0.016319418467208132,0.0163153149230417,2.5222087794290649e-06,1.581335387001248e-06,4.601714827971965e-13
2.0166278701706694e-07,0.5724776637132367,76.950000000000003,0.0,0.0,0.0,0.79798745285647588,9.493831735476121,0.011863213910161546,0.029685141591312778,0.046615276033215941,7.9144327449490321e-09,0.002671229136214111,1.5673474628081928e-07,0.025301576898816121,3.0772692125603458e-10,5.1653056833897223e-05,0.037525028217775751,3.5445836374589895e-11,0.023227885638301301,0.0047339807817603921,0.0034411309191798964,2.0045259063669871e-05,0.016876220708072615,0.016871977246757233,2.6082075549335421e-06,1.6352537604487418e-06,4.6542028083015516e-13
2.0611329823893633e-07,0.5724802503625199,76.950000000000003,0.0,0.0,0.0,0.79419125398537505,9.4936680125525363,0.012046718620773132,0.029789429646724586,0.047123709531349124,8.0005814549759246e-09,0.0026805554533072986,1.5608240017951667e-07,0.025788211219891544,3.0626299708004133e-10,5.221530712458576e-05,0.038272296189714138,3.5569591804450939e-11,0.024035914564075583,0.0049694693677643847,0.0035948247508358856,2.011600633434413e-05,0.017435120931446838,0.017430737031865061,2.694526628529126e-06,1.6893729532530298e-06,4.7048644156220322e-13
