Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361)
2.3418310707109592e-09,0.23532867354084502,76.950000000000003,0.0,0.0,0.0,0.91145421042236463,9.4989681308015417,0.0013537282034095546,0.016973232653178509,0.015164647688102375,0.0009962304508724614,3.8761370659206833e-09,8.4492525657400403e-06,0.017382819949956059,2.4317175701061865e-05,7.8697722123782622e-12,1.0909370859952067e-05,1.3748727663573288e-05,0.034670950248188906,0.00066700529755079458,1.3857264010594403e-13,3.4223979687856254e-14,1.4626192105889775e-09,5.3844390350649797e-12,5.0476910737717979e-06,3.9191909699510184e-05,0.00082026659262486362,0.00082074202834876372,1.9612989201536129e-07,1.1260687793627101e-07,4.5631423823228701e-13,1.7613005501908217e-05,8.3738187921198684e-09,2.3924142486556501e-09,2.1690027709184648e-08,3.189728068494166e-08,2.4024274521479357e-09,3.1088187625200872e-08,0.00039418238025432594,3.0119570002251347e-13,1.0223267522305909e-13,8.8043662875567259e-08,1.1658446558719405e-08,1.3357278648165189e-09,6.7574102408764313e-07,2.0634105937954616e-06,3.0571261639762996e-08,2.2645019390167516e-09,5.2232171931744103e-08,3.8750672278241756e-08,1.4845118777189308e-08,2.5389531345934338e-11,5.25036270851946e-10,2.6525548935281707e-08,1.8940398335739795e-09
2.3698577711949233e-09,0.2353286961370278,76.950000000000003,0.0,0.0,0.0,0.91045472423936702,9.4989572495389414,0.0013690851917164829,0.017157075044657563,0.015319436921983776,0.00100646736753707,3.9181162358797223e-09,8.4403719590904158e-06,0.017580546346504265,2.4580600763873177e-05,7.950639202145459e-12,1.1279360673477177e-05,1.422246043435895e-05,0.035067608377990236,0.00068206826830476174,1.4007379088442439e-13,3.5272977687146832e-14,1.5151797589581903e-09,5.5685077881415529e-12,5.1132978563241837e-06,3.9603701220787626e-05,0.00083953002279986845,0.00084002260480873852,2.0073582261666439e-07,1.1525167771768313e-07,4.6153545583454831e-13,1.8021594873493281e-05,8.5680733136174025e-09,2.4480388134031001e-09,2.2900736842261402e-08,3.265930631865529e-08,2.4653225404233945e-09,3.2975788024732941e-08,0.00039869442063617173,3.0839089169444646e-13,1.0467488407750408e-13,8.8161919606995579e-08,1.1708642775318182e-08,1.3346402756395317e-09,6.828165345075198e-07,2.0881607920755713e-06,3.2420729400779091e-08,2.3265335600949971e-09,5.4652352558231643e-08,4.0417816502852795e-08,1.5681881324795988e-08,2.5979139853353358e-11,5.5514702573493589e-10,2.7050218719353623e-08,2.0080608029402371e-09
2.3978844716788874e-09,0.23532871935881322,76.950000000000003,0.0,0.0,0.0,0.90945660209931833,9.498946399752155,0.0013844229763578686,0.017340485756950744,0.015473642101902954,0.0010166656096108968,3.9599962238446475e-09,8.431503527937808e-06,0.017778037433973892,2.4843406576777646e-05,8.0312007412270521e-12,1.1656994619165881e-05,1.4706337090988333e-05,0.035463849554940856,0.00069727666078992173,1.4157139971953531e-13,3.6343032666852525e-14,1.5689187406345583e-09,5.756437024124584e-12,5.1788365616583439e-06,4.0013942320470174e-05,0.00085899406864648256,0.00085950432441672209,2.0538971431602813e-07,1.1792402134443492e-07,4.6675118506092254e-13,1.8434505494370937e-05,8.7643819949449662e-09,2.5042530945576149e-09,2.4161694069759615e-08,3.3429655886043746e-08,2.5290059348422479e-09,3.4952402223417212e-08,0.0004032017640796876,3.1566466608886653e-13,1.071437656362974e-13,8.828007873987494e-08,1.175878912146053e-08,1.3335542923715799e-09,6.898868988246867e-07,2.1128928236122562e-06,3.4356920996312309e-08,2.3893845654974435e-09,5.7152562052656447e-08,4.2133376458434499e-08,1.6554308429976204e-08,2.6574991091539688e-11,5.8656454421247667e-10,2.7578045021273317e-08,2.1274438169908711e-09
2.4259111721628515e-09,0.23532874320372799,76.950000000000003,0.0,0.0,0.0,0.90845984193950569,9.4989355812853216,0.0013997415832936056,0.017523465631709464,0.015627264765333576,0.0010268252792550341,4.0017774428803955e-09,8.4226472685130017e-06,0.017975293530541999,2.5105594348547697e-05,8.111457604903486e-12,1.2042323725477375e-05,1.5200438102083709e-05,0.035859674352205606,0.00071262976333763507,1.4306547961965708e-13,3.7434312092631504e-14,1.6238461184260918e-09,5.9482540376270531e-12,5.2443071746347156e-06,4.042263707545529e-05,0.00087865795822312902,0.00087918642942445423,2.1009138235546143e-07,1.2062380271097328e-07,4.7196143345581136e-13,1.8851725325153817e-05,8.9627391048976952e-09,2.5610554469265952e-09,2.5474249239156795e-08,3.4208306211121674e-08,2.5934758348944449e-09,3.7021029611644613e-08,0.00040770441767647251,3.2301680405715409e-13,1.0963924551078863e-13,8.8398140419712409e-08,1.1808885672920871e-08,1.3324699036936981e-09,6.9695212491997723e-07,2.1376067162193382e-06,3.6382729278465184e-08,2.4530531188348708e-09,5.9734370287206482e-08,4.3898042282537971e-08,1.7463423707873393e-08,2.7177067670271036e-11,6.1932707927878783e-10,2.8108990219562279e-08,2.2523710365213331e-09
2.451104059159916e-09,0.23532876516742776,76.950000000000003,0.0,0.0,0.0,0.90756502607749001,9.4989258832887824,0.0014134949616691826,0.017687577187820085,0.015764858575856154,0.0010359248570985804,4.0392508359937208e-09,8.4146968383171086e-06,0.018152404535514192,2.5340745530104981e-05,8.1833401442477669e-12,1.2395300617057786e-05,1.565337161831836e-05,0.036215121941691339,0.00072655341249046096,1.4440550719919563e-13,3.8433496908907172e-14,1.6742420926468996e-09,6.1240164179738277e-12,5.3030998582072853e-06,4.0788691846836056e-05,0.00089650352861244352,0.00089704884766295503,2.1435828151355124e-07,1.2307393521554636e-07,4.7664019597658965e-13,1.9230427318698595e-05,9.1427835919921754e-09,2.6126149770892478e-09,2.6699251432411045e-08,3.4915291424678089e-08,2.6520968567543816e-09,3.8961545689901168e-08,0.00041174780585558399,3.2969225698122435e-13,1.1190504332912209e-13,8.8504181685538351e-08,1.1853874465761503e-08,1.3314965227951692e-09,7.0329859877950049e-07,2.1598062996648105e-06,3.8282619768757389e-08,2.5109802803652271e-09,6.2126069712966116e-08,4.5526756313060363e-08,1.8312784200603115e-08,2.7723566230464751e-11,6.4995683893456375e-10,2.8588882259659966e-08,2.3695516560499172e-09
2.4762969461569806e-09,0.2353287876308386,76.950000000000003,0.0,0.0,0.0,0.90667130753727843,9.4989162103617097,0.0014272328841827386,0.017851341915846614,0.015901984065015237,0.0010449934246955781,4.0766446809649263e-09,8.4067562076968783e-06,0.018329326154721364,2.5575399185139274e-05,8.2549777471732071e-12,1.2754571847520695e-05,1.6114688157146439e-05,0.036570233973415647,0.00074059290151985984,1.4574269280324176e-13,3.9450086338021561e-14,1.7256133669477537e-09,6.3029611585939424e-12,5.3618375232145034e-06,4.1153503408399043e-05,0.00091450939237590085,0.00091507201930601237,2.186635014413225e-07,1.2554607517077909e-07,4.8131454152996113e-13,1.9612592736802845e-05,9.3244744413638303e-09,2.6646471520961781e-09,2.7968048396982334e-08,3.5628948196969807e-08,2.7113506049014065e-09,4.0981143765700371e-08,0.00041578741550136474,3.3643069247279225e-13,1.1419221881363251e-13,8.8610144426075973e-08,1.1898823138688201e-08,1.330524430492962e-09,7.0964093300850102e-07,2.1819912694158085e-06,4.0259484586909029e-08,2.5695651898389989e-09,6.4586126756338099e-08,4.7196199598146168e-08,1.9193390801103701e-08,2.8275068263514832e-11,6.8173327334321833e-10,2.907123820738612e-08,2.4914998774135979e-09
2.501489833154045e-09,0.23532881059217967,76.950000000000003,0.0,0.0,0.0,0.90577868482554369,9.4989065623928095,0.0014409553696087783,0.018014760424976767,0.016038642343519025,0.0010540310558449964,4.1139593800894094e-09,8.3988253640382368e-06,0.018506058618271815,2.580955618853994e-05,8.3263709660852144e-12,1.3120172940024388e-05,1.6584444550267267e-05,0.036925010861844632,0.00075474771905535568,1.4707704821306983e-13,4.0484197788664223e-14,1.7779669804203378e-09,6.4851073136007537e-12,5.4205201790185708e-06,4.1517074705432889e-05,0.00093267499241921786,0.00093325539811525682,2.2300690880358031e-07,1.2804014600320255e-07,4.8598447557152382e-13,1.9998212882446901e-05,9.5078075128484572e-09,2.7171507835000858e-09,2.9281650693669431e-08,3.6349259785724289e-08,2.7712357642418154e-09,4.3082127411260614e-08,0.00041982325175225283,3.4323195220110015e-13,1.1650071822059489e-13,8.8716028744853901e-08,1.1943731746002612e-08,1.3295536243112288e-09,7.159791333034484e-07,2.2041616455848099e-06,4.2315542511050267e-08,2.6288065012093751e-09,6.7115697355726484e-08,4.8906866509698026e-08,2.0106016331092642e-08,2.8831561207142726e-11,7.1468529272870759e-10,2.9556032177102185e-08,2.618355885106508e-09
2.5241634314514032e-09,0.235328831681649,76.950000000000003,0.0,0.0,0.0,0.90497626008532739,9.4988979004685454,0.0014532924232791523,0.018161541568993307,0.016161236245545628,0.0010621385341096784,4.1474750631294771e-09,8.3916959606290603e-06,0.018664956297315058,2.6019873576772006e-05,8.390416394832652e-12,1.3454654929132403e-05,1.7014487945131898e-05,0.037244023856006642,0.00076758523945652469,1.4827555259865338e-13,4.1429976946726062e-14,1.8259309008028481e-09,6.6517916141755908e-12,5.473287548299958e-06,4.1843230876859547e-05,0.00094916014744239813,0.00094975696574787051,2.2694851570004048e-07,1.3030349748875869e-07,4.9018364886933399e-13,2.0348217629508499e-05,9.6742079607932747e-09,2.7648061663760971e-09,3.0503044028351264e-08,3.7003216269235636e-08,2.8256711758617718e-09,4.5044533377193741e-08,0.00042345228236918212,3.4940667006684358e-13,1.1859655530787768e-13,8.8811257666337387e-08,1.1984115281231927e-08,1.3286809972995592e-09,7.2167998375662979e-07,2.224102523224722e-06,4.4235568736155687e-08,2.6826837900587627e-09,6.9452704180257258e-08,5.0482119691616705e-08,2.0955401623435049e-08,2.9336661719611794e-11,7.4537141347564187e-10,2.9994410215571535e-08,2.7368403398843086e-09
2.5468370297487613e-09,0.23532885317171198,76.950000000000003,0.0,0.0,0.0,0.90417472067134042,9.4988892585904541,0.0014656170017465545,0.018308043211761719,0.016283453412144919,0.001070221067147707,4.1809267798659468e-09,8.3845744634593336e-06,0.018823701113723619,2.6229790021492604e-05,8.4542647758995374e-12,1.3794317715787002e-05,1.7451453970564133e-05,0.037562766020687512,0.00078051539278358893,1.4947177031837231e-13,4.2390130362394986e-14,1.87470121288539e-09,6.8210978460654517e-12,5.5260103857899675e-06,4.2168386955769178e-05,0.0009657738339695763,0.00096638746339503846,2.3092084980865729e-07,1.3258449548040507e-07,4.9437925722205863e-13,2.0701007354269504e-05,9.8419322522544597e-09,2.8128416044424224e-09,3.1762305450960783e-08,3.7662537451184096e-08,2.8806160028206514e-09,4.7076495407759159e-08,0.00042707826443557972,3.5563203256315986e-13,1.2070958229317652e-13,8.8906423224906559e-08,1.2024466446640336e-08,1.3278094096559835e-09,7.2737749447183452e-07,2.2440316109542556e-06,4.622323922776533e-08,2.7370906862020975e-09,7.1847806392193586e-08,5.2091519756945994e-08,2.1831931945043425e-08,2.9845785584173433e-11,7.7705503118741983e-10,3.0434724175718777e-08,2.8595214388293275e-09
2.5695106280461194e-09,0.23532887506108063,76.950000000000003,0.0,0.0,0.0,0.90337406549812715,9.4988806366786456,0.0014779291186451506,0.01845426579598982,0.016405294649112161,0.001078278708495658,4.2143148098231321e-09,8.377460863232308e-06,0.018982293234600787,2.6439306158487317e-05,8.5179165115444276e-12,1.4139186207039399e-05,1.7895383015796231e-05,0.037881237656839213,0.00079353780983199148,1.5066570959740821e-13,4.336474153225601e-14,1.9242829210469895e-09,6.993039405516255e-12,5.5786887082981299e-06,4.2492545078931629e-05,0.000982515648203065,0.00098314649553439722,2.3492381448502211e-07,1.3488308447600479e-07,4.985713045911211e-13,2.1056575747611414e-05,1.0010977383816584e-08,2.8612562355633125e-09,3.3060190721917546e-08,3.8327211185896052e-08,2.9360692831355066e-09,4.9179775954484283e-08,0.00043070120168915346,3.6190792483177707e-13,1.2283976018920224e-13,8.9001525495904441e-08,1.2064785281720602e-08,1.3269388597017249e-09,7.3307166958514979e-07,2.263948923377314e-06,4.8280249509093486e-08,2.7920262025078197e-09,7.4301856281413124e-08,5.3735422271464802e-08,2.2736189652584156e-08,3.0358923687768701e-11,8.0975794981426256e-10,3.0876956076931236e-08,2.9865066318556254e-09
2.5921842263434775e-09,0.23532889734846985,76.950000000000003,0.0,0.0,0.0,0.90257429348124074,9.4988720346536191,0.0014902287875925757,0.01860020976394498,0.016526760761007484,0.0010863115116071047,4.2476391668873159e-09,8.3703551494304141e-06,0.019140732826846724,2.6648422622904798e-05,8.5813720341777989e-12,1.4489285001372306e-05,1.8346315144521322e-05,0.038199439065038678,0.00080665212252272486,1.5185737179764803e-13,4.4353894972378566e-14,1.974680989915394e-09,7.1676295296025036e-12,5.6313225352573056e-06,4.2815707379849448e-05,0.00099938518707593047,0.0010000336674889014,2.3895731325858837e-07,1.3719920907401141e-07,5.0275979493305059e-13,2.141491651021627e-05,1.0181340356509239e-08,2.9100491989438066e-09,3.4397461478798117e-08,3.8997225346486209e-08,2.9920300540484226e-09,5.1356163935266439e-08,0.00043432109786499431,3.6823423223055366e-13,1.2498705008485929e-13,8.9096564554369379e-08,1.2105071825856281e-08,1.3260693465277236e-09,7.3876251322715549e-07,2.2838544750794792e-06,5.0408319904839858e-08,2.8474893503578448e-09,7.6815709035850796e-08,5.5414181216449248e-08,2.366876303394856e-08,3.0876066931509192e-11,8.4350220113642985e-10,3.132108820958221e-08,3.1179050452130476e-09
2.6148578246408356e-09,0.23532892003259784,76.950000000000003,0.0,0.0,0.0,0.90177540353724106,9.4988634524362467,0.0015025160221899534,0.018745875557453117,0.016647852551155841,0.0010943195298526228,4.2808997884982495e-09,8.3632573125791971e-06,0.019299020057157935,2.6857140049255664e-05,8.6446317843516447e-12,1.4844638390527724e-05,1.8804290096424287e-05,0.038517370545487005,0.00081985796389928191,1.5304675630983616e-13,4.5357675025199869e-14,2.025900344553107e-09,7.3448812998619845e-12,5.6839118884988811e-06,4.3137875988757637e-05,0.0010163820482504951,0.0010170485854255279,2.4302124983292307e-07,1.3953281397326825e-07,5.0694473219945457e-13,2.1776023352570169e-05,1.0353018175916953e-08,2.9592196351301591e-09,3.5774885168160545e-08,3.9672567824865266e-08,3.0484973521404551e-09,5.3607474831147755e-08,0.00043793795669554652,3.7461084030677567e-13,1.2715141313406128e-13,8.919154047541018e-08,1.2145326118435077e-08,1.3252008688884536e-09,7.4445002952330301e-07,2.3037482806280299e-06,5.2609195613908341e-08,2.9034791398070029e-09,7.9390222676805235e-08,5.7128148961837703e-08,2.4630246279256296e-08,3.1397206230684561e-11,8.7831004368898308e-10,3.1767103130348496e-08,3.2538274892776189e-09
2.6375314229381937e-09,0.23532894311218616,76.950000000000003,0.0,0.0,0.0,0.90097739458369952,9.4988548899478005,0.0015147908360219069,0.018891263617897388,0.016768570821647018,0.0011023028165197931,4.3140970274686383e-09,8.3561673437293457e-06,0.019457155092027653,2.7065459071411872e-05,8.7076961538137868e-12,1.5205270361324939e-05,1.9269347288705963e-05,0.038835032398010304,0.00083315496812461282,1.5423387324981566e-13,4.637616268263933e-14,2.0779458706426158e-09,7.5248076531811007e-12,5.7364567920577804e-06,4.3459053032623755e-05,0.0010335058301168484,0.0010341908563539842,2.4711552808836066e-07,1.4188384397279824e-07,5.1112612033692878e-13,2.2139889994966077e-05,1.0526007852708366e-08,3.0087666860103231e-09,3.7193234977175671e-08,4.0353226531747065e-08,3.1054702134357347e-09,5.5935550780602536e-08,0.00044155178191059577,3.8103763472560801e-13,1.2933281052639285e-13,8.9286453334349817e-08,1.2185548198892629e-08,1.3243334249292045e-09,7.5013422259406388e-07,2.3236303545719432e-06,5.4884646779553867e-08,2.9599945797286152e-09,8.2026257994807919e-08,5.8877676240393524e-08,2.5621239451284978e-08,3.1922332514767788e-11,9.1420396166350619e-10,3.2214983657630443e-08,3.3943864661872815e-09
2.660205021235552e-09,0.23532896658595923,76.950000000000003,0.0,0.0,0.0,0.9001802655391975,9.4988463471099198,0.0015270532426565789,0.019036374386218059,0.016888916373335592,0.0011102614248132111,4.3472309401546474e-09,8.3490852322344655e-06,0.019615138097746718,2.7273380322605133e-05,8.7705655680612618e-12,1.5571204597470355e-05,1.9741525817601912e-05,0.039152424922061731,0.0008465427704780912,1.5541872507224891e-13,4.7409440156509073e-14,2.1308224146709471e-09,7.7074213692792983e-12,5.7889572719945764e-06,4.3779240635147715e-05,0.0010507561317913748,0.0010514600881254134,2.5124005207801448e-07,1.4425224397159883e-07,5.1530396328719645e-13,2.2506510167507748e-05,1.0700306401999305e-08,3.0586894948144099e-09,3.8653289765156723e-08,4.103918939665539e-08,3.1629476734990843e-09,5.8342260671772405e-08,0.00044516257723727223,3.8751450137278858e-13,1.3153120352951112e-13,8.9381303206149739e-08,1.2225738106538006e-08,1.3234670137444629e-09,7.5581509655435972e-07,2.3435007114419206e-06,5.7236468557412789e-08,3.017034677950955e-09,8.4724678485960294e-08,6.0663112122685815e-08,2.6642348455461275e-08,3.2451436727417329e-11,9.5120666379219078e-10,3.2664712867053566e-08,3.5396961773482757e-09
2.68287861953291e-09,0.23532899045264483,76.950000000000003,0.0,0.0,0.0,0.89938401532332934,9.4988378238446369,0.0015393032556456443,0.019181208302911677,0.017008890005840997,0.0011181954078544904,4.3803013705635788e-09,8.3420109684040846e-06,0.019772969240402928,2.7480904435425598e-05,8.8332404764740689e-12,1.5942464481359673e-05,2.022086445989583e-05,0.039469548416720159,0.00086002100735248558,1.5660130875195923e-13,4.845759037317572e-14,2.1845347841136026e-09,7.8927350718214205e-12,5.8414133562283188e-06,4.4098440916761838e-05,0.0010681325531152867,0.0010688558894311011,2.5539472602721729e-07,1.4663795896844641e-07,5.1947826498710918e-13,2.2875877610112824e-05,1.0875910843319506e-08,3.1089872061150422e-09,4.0155833995037207e-08,4.1730444367930538e-08,3.2209287675287947e-09,6.0829500232796771e-08,0.00044877034640001607,3.9404132634345841e-13,1.3374655348426015e-13,8.947609016576384e-08,1.2265895880660696e-08,1.3226016342767233e-09,7.6149265551392016e-07,2.3633593657503924e-06,5.9666481181572362e-08,3.0745984413869331e-09,8.7486350288707996e-08,6.2484803992767553e-08,2.7694185009472173e-08,3.2984509826482883e-11,9.8934108221661891e-10,3.3116274087043685e-08,3.6898725308201939e-09
2.705552217830268e-09,0.23532901471097362,76.950000000000003,0.0,0.0,0.0,0.89858864285670303,9.4988293200743552,0.0015515408885243285,0.019325765808029458,0.017128492517547479,0.0011261048186822771,4.4133087307924e-09,8.3349445436765666e-06,0.019930648685881167,2.7688032041821555e-05,8.8957212619139146e-12,1.6319073095872543e-05,2.0707401674427965e-05,0.039786403180690696,0.00087358931625093638,1.5778163593379556e-13,4.952069194057995e-14,2.2390877476178564e-09,8.0807612448256277e-12,5.8938250743792737e-06,4.4416655994630859e-05,0.0010856346946531549,0.0010863778698011817,2.5957945433772525e-07,1.4904093406169059e-07,5.2364902936850372e-13,2.324798607251508e-05,1.105281820141274e-08,3.1596589658277833e-09,4.1701657664814837e-08,4.2426979412735905e-08,3.2794125304448886e-09,6.3399192120266601e-08,0.00045237509312056229,4.0061799582887171e-13,1.3597882175813405e-13,8.9570814288480273e-08,1.2306021560634378e-08,1.3217372845154037e-09,7.6716690357762983e-07,2.3832063319915335e-06,6.2176530028710027e-08,3.1326848761574175e-09,9.0312142121047448e-08,6.4343097524529312e-08,2.8777366612512164e-08,3.352154278401128e-11,1.0286303713418689e-09,3.3569650894473499e-08,3.8450331485807116e-09
