Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134)
6.105360149292384e-11,0.17876983144528288,76.950000000000003,0.0,0.0,0.0,0.99997953497683723,9.4999987485838684,8.2936498155534961e-07,9.4818684441813185e-06,8.3454877398573139e-06,1.1938268998396963e-06,8.9082761838005998e-12,6.4351983365158887e-09,2.5991867853103718e-07,5.7579971575193589e-08,2.5843269994098505e-14,3.0919525968914877e-13,1.9045910269269646e-13,2.8559690969523837e-07,1.8631391816586042e-09,8.0450197923184482e-16,1.1744508516379216e-18,7.0271782281045721e-20,3.0918347846817775e-21,1.1630177972229622e-13,1.3650835121405931e-10,7.505025627167556e-12,7.5141405120712818e-12,5.5362799711315572e-15,3.5786049321873875e-15,1.3079837474116508e-22,1.5969983145818161e-12,2.354580097324428e-15,7.5987653189252747e-16,7.0546067237612651e-26,1.974192380641909e-16,5.2340946080420267e-19,6.7438828501521118e-26,2.9221685459918504e-09,3.6179880006214094e-21,9.6803044336154539e-22,1.6439302956041528e-12,4.2054109687832914e-13,4.3858740651010158e-14,1.6460180262230721e-12,1.0304532506924426e-13,6.7438634999290041e-26,1.0553412059273114e-19,1.2579117636757035e-19,1.2232746625478124e-19,4.4789085501050338e-22,9.4130297748192668e-20,4.9670245964985539e-24,3.2963425039332912e-16,8.1058800847932933e-23,7.5958793848587814e-26,1.0140662142763605e-17,2.5230635541865839e-28,3.769647413567313e-29,5.5164799977168838e-31,2.0179690351020827e-19,5.1897756240974203e-21,9.6698154801688091e-22,1.4060875559311488e-17,1.6239769511694528e-20,1.4387287621918993e-19,2.148782511342024e-20,2.641710902351008e-20
6.209572053858472e-11,0.17876983136791713,76.950000000000003,0.0,0.0,0.0,0.9999791856384187,9.4999987107379926,8.4352085934257349e-07,9.6436809430560826e-06,8.4714742940132512e-06,1.2306604440967663e-06,9.0601336634819439e-12,6.4351961689462037e-09,2.6440608596912953e-07,5.8592130470988979e-08,2.664062283685576e-14,3.2757037838154797e-13,2.0173648452055268e-13,2.9052764494172178e-07,1.9272736028251783e-09,8.1864377778741165e-16,1.1951095946673144e-18,7.5609067905521501e-20,3.2766296904726825e-21,1.203374450059265e-13,1.4088230698781468e-10,7.8819442772950658e-12,7.8915214590850611e-12,5.8153341268846067e-15,3.7618476626562893e-15,1.3307753572500044e-22,1.6519679864414331e-12,2.4359092015165499e-15,7.8652339547000006e-16,7.9170142897591713e-26,2.0788774572089625e-16,5.4886259201168167e-19,7.5683239622442713e-26,2.9726222363100694e-09,3.8098617231690279e-21,1.0193636619981409e-21,1.670890119683936e-12,4.2618511942325437e-13,4.3861491864180049e-14,1.673066169228555e-12,1.0658223564379373e-13,7.5683018687589033e-26,1.1261886331864913e-19,1.35495314155122e-19,1.3181119927284399e-19,4.9064120682902902e-22,9.7640568453369693e-20,5.5313372950862901e-24,3.4069256890000343e-16,8.877228526059261e-23,8.4603911784941794e-26,1.0540469023328021e-17,2.8575894720912728e-28,4.2639955035520631e-29,6.3115790501255087e-31,2.1240708190625506e-19,5.3643797941148134e-21,1.0129339896308107e-21,1.4782558704294291e-17,1.7079744398788842e-20,1.4895068156735162e-19,2.2598882131131434e-20,2.8026667380823606e-20
6.31378395842456e-11,0.1787698312896713,76.950000000000003,0.0,0.0,0.0,0.99997883629916229,9.4999986724615706,8.5767672078987781e-07,9.8054933271394119e-06,8.5970301143237112e-06,1.2679245362927814e-06,9.2123131031728553e-12,6.43519400136996e-09,2.6889349177441716e-07,5.9604288641403313e-08,2.7447295975656137e-14,3.4670898350394283e-13,2.1348572781967916e-13,2.9545837845894989e-07,1.9924932250939398e-09,8.3278556622020934e-16,1.2157688467311838e-18,8.1256204216467345e-20,3.4691471955491302e-21,1.2444145585959274e-13,1.453153321207058e-10,8.2708302262899118e-12,8.280884533422027e-12,6.1032810664464071e-15,3.9510260651564498e-15,1.353566959095075e-22,1.7078676277292498e-12,2.5186189605952363e-15,8.1362956460800984e-16,8.8673998865126508e-26,2.1871993550137151e-16,5.7507179039327314e-19,8.4768725783523623e-26,3.0230760131838811e-09,4.0084020528328487e-21,1.0724802839983548e-21,1.6977929946615285e-12,4.3178063318489699e-13,4.3864233444742692e-14,1.7000596076360929e-12,1.1017577194919504e-13,8.4768474093466343e-26,1.2004456761268598e-19,1.4577108215672341e-19,1.4185610024027693e-19,5.3666714772998391e-22,1.0121561919538072e-19,6.1488498261967935e-24,3.5192520435390123e-16,9.7075714505698531e-23,9.4066008016763929e-26,1.0948053892522847e-17,3.2298424690416846e-28,4.8134088171101049e-29,7.2056344339679426e-31,2.2337818072542472e-19,5.5417444346719938e-21,1.060150957103848e-21,1.5528228514245604e-17,1.7947853727555548e-20,1.541209852502315e-19,2.3747141028283546e-20,2.9702461823253076e-20
6.417995862990648e-11,0.17876983121055548,76.950000000000003,0.0,0.0,0.0,0.99997848695906832,9.4999986337595921,8.718325658972632e-07,9.9673055971564395e-06,8.7221601939742853e-06,1.3056141834581601e-06,9.3640761231200418e-12,6.4351918337871725e-09,2.7338089594689543e-07,6.0616446086257344e-08,2.8263181325004997e-14,3.6662936641772909e-13,2.2571855954072016e-13,3.0038911024694383e-07,2.0587980469533352e-09,8.4692734449976064e-16,1.236428615493343e-18,8.7225790046015482e-20,3.6695734584578498e-21,1.2861378777766885e-13,1.4980702397013582e-10,8.6718434563307706e-12,8.6823899178161546e-12,6.4002401633876433e-15,4.1462213214211569e-15,1.3763585529469605e-22,1.7646972318492596e-12,2.6027093647503367e-15,8.4119503646968677e-16,9.9130091652424768e-26,2.2992201113162884e-16,6.0204487746325834e-19,9.4764558921498801e-26,3.0735298760747175e-09,4.2137227226641492e-21,1.1274107317769174e-21,1.7246390396930423e-12,4.3732806417382497e-13,4.3866965446499801e-14,1.7269984822464674e-12,1.1382578648063944e-13,9.476427281765652e-26,1.27821237638623e-19,1.5664201864127436e-19,1.5248536037695569e-19,5.861599454832838e-22,1.0485544959127759e-19,6.823583322781158e-24,3.6333179536154131e-16,1.060035493821586e-22,1.0440705063593236e-25,1.1363403288012227e-17,3.6433569761362456e-28,5.4229711652069283e-29,8.2090886585915532e-31,2.3471592488844027e-19,5.7218638220839227e-21,1.1086402636352841e-21,1.6298259377049113e-17,1.8844540119440257e-20,1.5938402301813984e-19,2.4933186878442982e-20,3.144589676184186e-20
6.511786577100128e-11,0.1787698311386159,76.950000000000003,0.0,0.0,0.0,0.99997817255226762,9.4999985985680411,8.8457281252328088e-07,1.0112936541881968e-05,8.8344173375550465e-06,1.3398946354225077e-06,9.501058862512905e-12,6.435189882957082e-09,2.7741955830607021e-07,6.152738716612609e-08,2.900526625798632e-14,3.8524133466105701e-13,2.3715134013632596e-13,3.0482676737766074e-07,2.1194002310274037e-09,8.5965493629680575e-16,1.2550228543471817e-18,9.2884762903095609e-20,3.8568738259578851e-21,1.3242728076718266e-13,1.5389937703858614e-10,9.0432555355505577e-12,9.0542579504143862e-12,6.6753067516398594e-15,4.3271081115532464e-15,1.396870980579565e-22,1.8166389883110016e-12,2.6795711718979205e-15,8.6639666262108152e-16,1.0941829696291648e-25,2.4032525864075974e-16,6.2698015254687528e-19,1.04599921449004e-25,3.1189384257790738e-09,4.4044025105218707e-21,1.1784240982877117e-21,1.7487519889178923e-12,4.4227999036808288e-13,4.3869416102341467e-14,1.751196933444442e-12,1.1715896683627028e-13,1.0459960094494231e-25,1.3512866620898599e-19,1.6695463457825518e-19,1.6257093261212533e-19,6.3383195884274747e-22,1.0818668322250921e-19,7.4832764404164243e-24,3.7374616138189726e-16,1.1460208128156485e-22,1.1451958049851942e-25,1.1743845117348482e-17,4.0539332226157257e-28,6.0275077517550402e-29,9.2150948538597498e-31,2.4523809602882573e-19,5.8863218615156578e-21,1.1533747254321302e-21,1.7012424657945658e-17,1.9676356345670565e-20,1.6420024030402747e-19,2.6033418570849851e-20,3.3073981074146061e-20
6.605577291209607e-11,0.17876983106598707,76.950000000000003,0.0,0.0,0.0,0.99997785814478846,9.4999985630393518,8.9731304591396662e-07,1.0258567394088066e-05,8.9463371875389075e-06,1.3745122309003194e-06,9.6378093790396041e-12,6.4351879321217092e-09,2.814582193426626e-07,6.2438327658019545e-08,2.9754649512592207e-14,4.0451492792864687e-13,2.489940713802783e-13,3.0926442310773048e-07,2.1808814244433791e-09,8.723825198698928e-16,1.2736175225229946e-18,9.882496681900351e-20,4.0508691995173999e-21,1.362960761241888e-13,1.5803863911338002e-10,9.4247345132101933e-12,9.4362053605776371e-12,6.9578551026321195e-15,4.5129922641090956e-15,1.41738340173784e-22,1.8693340044711309e-12,2.7575512863930343e-15,8.9197031959026773e-16,1.2059957214431672e-25,2.5103766028842881e-16,6.5254596096291532e-19,1.1528907232596938e-25,3.1643470443370843e-09,4.6007493919689886e-21,1.2309534791999739e-21,1.7728190887662806e-12,4.4719361684469978e-13,4.3871859081250225e-14,1.7753514038978159e-12,1.2053766838924412e-13,1.1528871387939629e-25,1.4273599657999636e-19,1.7778680266012387e-19,1.7316675021250586e-19,6.8462381337545691e-22,1.1157038775116519e-19,8.1960239805291931e-24,3.8430087742098492e-16,1.2376255501612114e-22,1.2544743685565609e-25,1.2130555041659112e-17,4.5039681226142087e-28,6.6894320931597567e-29,1.0327837336759716e-30,2.560660274716895e-19,6.0530024721977845e-21,1.1991512005215288e-21,1.7746896848512328e-17,2.0531999145920573e-20,1.6909193723878007e-19,2.7165155424913613e-20,3.4759014104129549e-20
6.689988933908138e-11,0.17876983100003782,76.950000000000003,0.0,0.0,0.0,0.99997757517747698,9.4999985307781767,9.0877924464937524e-07,1.0389635081629673e-05,9.046779577287064e-06,1.4059534138714921e-06,9.7610178786658568e-12,6.4351861763653662e-09,2.8509301314478503e-07,6.325817359789941e-08,3.0435271498121738e-14,4.2243804959364707e-13,2.6001025211927203e-13,3.1325831206725278e-07,2.2369660505941737e-09,8.8383733806531919e-16,1.2903530950092705e-18,1.0441970041310731e-19,4.2313032559493632e-21,1.3982526071956051e-13,1.6180384616400576e-10,9.7767673429179953e-12,9.7886705677177895e-12,7.2186160762613875e-15,4.684608722769e-15,1.4358445752447949e-22,1.9174035520492874e-12,2.8286895362592625e-15,9.1530469548538044e-16,1.3147803497908399e-25,2.6094688570209661e-16,6.7609881411037981e-19,1.2568876409655858e-25,3.2052148595913336e-09,4.7823754634123333e-21,1.279544440887141e-21,1.7944403488219564e-12,4.5158338475501711e-13,4.3874051230218632e-14,1.7970529080204351e-12,1.2361733218344314e-13,1.2568836822139051e-25,1.4984520734921935e-19,1.8799510901068224e-19,1.8315416144054761e-19,7.3313268392235131e-22,1.146605841916804e-19,8.8856877753538362e-24,3.9391990504164576e-16,1.3251064982163122e-22,1.3602325264195472e-25,1.2483944760622438e-17,4.9453410810758481e-28,7.3379633222573817e-29,1.1428500192762738e-30,2.6607601484116621e-19,6.204911898080068e-21,1.2412451988711511e-21,1.8425508480493837e-17,2.1322714509908527e-20,1.7355914333707064e-19,2.8211005956278715e-20,3.6325079891786838e-20
6.77440057660667e-11,0.17876983093354137,76.950000000000003,0.0,0.0,0.0,0.99997729220961606,9.4999984982493153,9.2024543266416663e-07,1.0520702694068825e-05,9.1469541529304618e-06,1.4376622896115499e-06,9.8841847154414323e-12,6.4351844206047633e-09,2.8872780587561046e-07,6.4078019061322964e-08,3.1121688368769315e-14,4.4091798628595241e-13,2.7137196720442116e-13,3.1725219989227472e-07,2.2937626726156798e-09,8.9529214960215063e-16,1.3070890231759456e-18,1.1025745085308025e-19,4.4173730052659768e-21,1.4339921277095509e-13,1.6560661180894728e-10,1.0137129923094641e-11,1.0149475853497248e-11,7.4855682752565835e-15,4.8603621265166667e-15,1.4543057435076531e-22,1.9660832325106722e-12,2.9007336039625555e-15,9.3894041312367654e-16,1.4317865923309737e-25,2.7111348458624837e-16,7.0017076327363308e-19,1.3687445923229969e-25,3.2460827300270223e-09,4.9687194531756723e-21,1.3293974985686485e-21,1.8160246037450059e-12,4.5594259432269924e-13,4.3876237219764317e-14,1.8187189444606923e-12,1.2673370404039752e-13,1.3687402257534894e-25,1.5720892403503161e-19,1.9865270782093198e-19,1.9358290872812239e-19,7.8441224559884326e-22,1.1779328158527115e-19,9.6237156230602268e-24,4.0365221425883802e-16,1.4175784033665865e-22,1.4734262684255507e-25,1.2842395862666491e-17,5.4236712839712664e-28,8.040134967343686e-29,1.2630911854604178e-30,2.7634003682768343e-19,6.3586152413557141e-21,1.2841910200984516e-21,1.9120985919650005e-17,2.2133222646044004e-20,1.7808775611798692e-19,2.928302766122677e-20,3.793884694041124e-20
6.858812219305201e-11,0.1787698308665028,76.950000000000003,0.0,0.0,0.0,0.99997700924120558,9.4999984654552723,9.3171160995834111e-07,1.065177023142725e-05,9.2468634318782693e-06,1.4696363408191677e-06,1.0007280847331333e-11,6.435182664839902e-09,2.9236259753513684e-07,6.4897864048197577e-08,3.1813845631196017e-14,4.5996470342784219e-13,2.8308565571370891e-13,3.2124608658280746e-07,2.3512712897043475e-09,9.0674695447800024e-16,1.3238253109023669e-18,1.1634563029615934e-19,4.6091798975262513e-21,1.4701791927612981e-13,1.6944673124668454e-10,1.0505904704975227e-11,1.0518703772507484e-11,7.7587732209533604e-15,5.0402943103969774e-15,1.4727669065264658e-22,2.0153730423027006e-12,2.9736834842187248e-15,9.6287747097369756e-16,1.5575177731528801e-25,2.8154075284474488e-16,7.2476569691035119e-19,1.488942788638124e-25,3.2869506553672449e-09,5.1598417851385324e-21,1.3805288150078605e-21,1.8375719163184904e-12,4.602714630893419e-13,4.3878417077517549e-14,1.8403495872250591e-12,1.2988670647940351e-13,1.4889379782016888e-25,1.6483269903981861e-19,2.0977346083526384e-19,2.0446665039027808e-19,8.3858353344137961e-22,1.2096847970256545e-19,1.0412837191202237e-23,4.1349761531118497e-16,1.5152595440014245e-22,1.5944768240614903e-25,1.320590078210753e-17,5.9415395732923517e-28,8.7996383691952404e-29,1.3943078601633224e-30,2.8686110025901475e-19,6.5141094967394326e-21,1.327992184749997e-21,1.98335262727146e-17,2.2963756583695392e-20,1.826779032982059e-19,3.0381528566729352e-20,3.9601059547461923e-20
6.943223862003732e-11,0.1787698307989274,76.950000000000003,0.0,0.0,0.0,0.99997672627224554,9.4999984323985505,9.4317777653189951e-07,1.0782837693572375e-05,9.3465099078643792e-06,1.501873073867092e-06,1.0130431486278539e-11,6.4351809090707923e-09,2.9599738812336146e-07,6.5717708558431199e-08,3.2511689304563668e-14,4.7958820756066683e-13,2.9515779219685936e-13,3.2523997213886234e-07,2.4094919010565842e-09,9.1820175269633988e-16,1.3405619619598721e-18,1.2269178119852003e-19,4.8068258060511486e-21,1.5068136723661461e-13,1.7332400127398704e-10,1.0883173690626566e-11,1.0896436429607688e-11,8.0382920993371087e-15,5.2244468808024385e-15,1.4912280643012856e-22,2.0652729778645841e-12,3.0475391717312956e-15,9.8711586749984293e-16,1.6925008785158643e-25,2.9223198620005747e-16,7.4988745728918885e-19,1.6179860655392874e-25,3.3278186353367291e-09,5.3558028798559658e-21,1.4329545520791702e-21,1.85908234922861e-12,4.6457020704477105e-13,4.3880590830939875e-14,1.8619449101735194e-12,1.3307626218181429e-13,1.6179807725167119e-25,1.7272212535962116e-19,2.2137147587662156e-19,2.1581928726139581e-19,8.9577126808603189e-22,1.2418617831135957e-19,1.1255899503559317e-23,4.2345591882658077e-16,1.6183748868722223e-22,1.7238236397340942e-25,1.3574451900073564e-17,6.5016718358633821e-28,9.6203684947093101e-29,1.5373528568864132e-30,2.9764220561552082e-19,6.6713916651276682e-21,1.3726521071756266e-21,2.0563326315523481e-17,2.3814548960913333e-20,1.8732971303885244e-19,3.1506816182505882e-20,4.131246150742069e-20
7.059531408949044e-11,0.1787698307049473,76.950000000000003,0.0,0.0,0.0,0.99997633637932848,9.4999983864252027,9.5897654767222334e-07,1.0963430371602212e-05,9.4833829774945462e-06,1.5467165933612961e-06,1.030012060243241e-11,6.4351784898573008e-09,3.0100562413583261e-07,6.6847339908900474e-08,3.3482438017064932e-14,5.0759009729292636e-13,3.123907392492944e-13,3.3074299115471481e-07,2.4908782105750093e-09,9.3398486646896447e-16,1.3636233503998387e-18,1.318726783862661e-19,5.0889085921025948e-21,1.5580236156070062e-13,1.7872682990726396e-10,1.1417063481627663e-11,1.1430982541219973e-11,8.4338859390992733e-15,5.4851736521069095e-15,1.5166649730117149e-22,2.1350276649051293e-12,3.1507859422904434e-15,1.0210066639519531e-15,1.8946669596602535e-25,3.0740152577047768e-16,7.853717952850116e-19,1.8112565205415902e-25,3.3841291377573019e-09,5.6338483275808843e-21,1.5073402586198327e-21,1.8886604449740143e-12,4.7044432592464367e-13,4.3883576012256517e-14,1.8916425484528694e-12,1.3753076657254179e-13,1.8112504939017322e-25,1.8403824385005083e-19,2.3816029681953015e-19,2.3225591562255258e-19,9.7974717707842693e-22,1.2868934422413534e-19,1.2511384224873172e-23,4.3736168740511844e-16,1.7697845008884362e-22,1.9164851073150838e-25,1.4090516713944618e-17,7.3480286886396766e-28,1.0859137895546018e-28,1.755511097170669e-30,3.129285924876117e-19,6.8910281058647946e-21,1.4356001817235132e-21,2.1597526447472692e-17,2.5020438288245662e-20,1.9384051405457861e-19,3.3101754255137658e-20,4.3752488205351313e-20
7.175838955894356e-11,0.17876983060997048,76.950000000000003,0.0,0.0,0.0,0.99997594648536836,9.4999983399642272,9.7477529845943781e-07,1.1144022907046301e-05,9.6197681917058242e-06,1.5920477387973459e-06,1.0469672760700593e-11,6.4351760706357724e-09,3.0601385811442477e-07,6.7976970354052252e-08,3.4463742622890163e-14,5.3673250096150508e-13,3.3033369854907253e-13,3.362460080168094e-07,2.5736162390896681e-09,9.4976796758736203e-16,1.3866854464217807e-18,1.4157840262418516e-19,5.3825398417540687e-21,1.6100823898221065e-13,1.8419928391231981e-10,1.196744628001818e-11,1.1982042119367235e-11,8.8417404382293393e-15,5.7540989095926697e-15,1.5421018717666467e-22,2.2059406608804734e-12,3.2557523658490317e-15,1.055469545557916e-15,2.1169705468865596e-25,3.2308708035667249e-16,8.2187330875825551e-19,2.0237790826259775e-25,3.4404397426615109e-09,5.9213529118768538e-21,1.5842563793281254e-21,1.918168806837766e-12,4.7626221593224893e-13,4.3886549727163708e-14,1.9212734642833706e-12,1.4205431962083196e-13,2.0237722355273023e-25,1.9588425982717106e-19,2.559208124054409e-19,2.4964739154069539e-19,1.0700422811163833e-21,1.3327319634435541e-19,1.3883084064077349e-23,4.5148094960660859e-16,1.932579982710374e-22,2.1270293380048352e-25,1.4616127000390194e-17,8.2881358804520324e-28,1.2233420210030491e-28,2.0004156342997844e-30,3.2872216566957872e-19,7.1140454110540629e-21,1.5001932242736482e-21,2.2665379895908377e-17,2.6265835492907587e-20,2.0046896362313524e-19,3.474893116501486e-20,4.6289254424871223e-20
7.292146502839668e-11,0.1787698305140098,76.950000000000003,0.0,0.0,0.0,0.99997555659036463,9.4999982930219282,9.905740288935447e-07,1.1324615299641072e-05,9.7556718576765442e-06,1.637860203264853e-06,1.063933185491629e-11,6.4351736514062221e-09,3.1102209005913158e-07,6.9106599893648703e-08,3.545546659308252e-14,5.6704196095571781e-13,3.4900392733563026e-13,3.4174902272517566e-07,2.6577059844980326e-09,9.6555105605750205e-16,1.4097482601653368e-18,1.5182991034018575e-19,5.6879898162374353e-21,1.6629896553397711e-13,1.8974084634036209e-10,1.2534532477213475e-11,1.2549825819188953e-11,9.2620125788095871e-15,6.031329395295147e-15,1.5675387605662177e-22,2.2780119564012008e-12,3.3624384284401105e-15,1.0905045082630112e-15,2.3610281486444516e-25,3.3929726945638792e-16,8.5940162976124299e-19,2.2570992655077266e-25,3.496750449344282e-09,6.2184746541785426e-21,1.6637451833054962e-21,1.9476075978969545e-12,4.8202442782943594e-13,4.3889512045947957e-14,1.9508378495115161e-12,1.4664672057597635e-13,2.2570915025379714e-25,2.0827517189072622e-19,2.7469224413786536e-19,2.68032360825982e-19,1.1670186046603036e-21,1.3793773404497004e-19,1.5379618400825842e-23,4.6581321357220089e-16,2.1074147909840914e-22,2.3567879191556937e-25,1.515126243603192e-17,9.3306161573366881e-28,1.3755493939351769e-28,2.2748453826507189e-30,3.4503071509971013e-19,7.3404357912119278e-21,1.5664392193513138e-21,2.3767398329173194e-17,2.7551345493410051e-20,2.0721540119803999e-19,3.6449146516213016e-20,4.8924700418671512e-20
