Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150)
4.5011125529850807e-07,0.2567131508867349,76.950000000000003,0.0,0.0,0.0,0.96411140534930051,9.4887539650849693,0.0022925680735315676,0.011440690729262971,0.0047161816035396426,0.0045678260866859888,9.7917995406071035e-09,1.2114863601514101e-09,0.00035150627508637714,6.5710238934181081e-05,1.2621764475478177e-10,0.0066124886714112319,0.0055012871996345239,0.00034032464310978448
4.599913678039639e-07,0.25671231917075843,76.950000000000003,0.0,0.0,0.0,0.96343469427953055,9.4884706753190997,0.0023362266861160258,0.011528539603023269,0.0047243754258274829,0.0045756376154015583,9.8667245678241696e-09,1.2106861816223268e-09,0.00035907853114463027,6.6213047632181915e-05,1.2643349201822113e-10,0.0068874640247236444,0.005740089349864903,0.00034767023289204594
4.698714803094197e-07,0.25671148590374493,76.950000000000003,0.0,0.0,0.0,0.96276058077011339,9.4881868572516836,0.0023796253692088317,0.011612618316534559,0.0047310609687673073,0.0045819867358385946,9.9384184840914164e-09,1.2098892249923548e-09,0.00036664516218132238,6.6694172889850354e-05,1.2660893018434204e-10,0.0071644517745765284,0.0059813144762624997,0.0003550109787108964
4.797515928148754e-07,0.25671065124243836,76.950000000000003,0.0,0.0,0.0,0.96208896382297537,9.4879025642767392,0.0024227655857768106,0.011693105459785014,0.004736355049474639,0.0045869868384351446,1.0007034425273527e-08,1.2090953637137267e-09,0.00037420618847159578,6.715464237585493e-05,1.2674709244463732e-10,0.0074432841086887365,0.0062248200614195273,0.00036234689972096265
4.896317053203312e-07,0.25670981533526416,76.950000000000003,0.0,0.0,0.0,0.96141974820442577,9.4876178469476766,0.0024656487857489195,0.011770171265416391,0.0047403672632506015,0.0045907442972253848,1.007271835884403e-08,1.2083044784658787e-09,0.00038176162951757489,6.7595435653233614e-05,1.2685091811424205e-10,0.0077238031198939841,0.0064704705766634417,0.00036967801433138549
4.99511817825787e-07,0.25670897832255957,76.950000000000003,0.0,0.0,0.0,0.96075284421033114,9.4873327530669691,0.0025082764064062271,0.011843977832197372,0.0047432002831809582,0.0045933587609890353,1.013560927503719e-08,1.207516456857932e-09,0.00038931150409286097,6.8017485462240661e-05,1.2692316067677167e-10,0.0080058604240654564,0.0067181372829775883,0.00037700434024875995
5.093919303312427e-07,0.25670814033688255,76.950000000000003,0.0,0.0,0.0,0.96008816742472403,9.4870473277819674,0.0025506498727561758,0.011914679371509619,0.004744950167532294,0.0045949234524198775,1.0195839398733526e-08,1.2067311931256527e-09,0.00039685583028513524,6.8421679142121041e-05,1.2696639605090479e-10,0.0082893167636810781,0.0069676980138947912,0.00038432589451825198
5.192720428366985e-07,0.2567073015032733,76.950000000000003,0.0,0.0,0.0,0.95942563847483564,9.486761613685136,0.0025927705978909784,0.011982422471646445,0.0047457066710518457,0.0045955254718151291,1.0253534417205999e-08,1.2059485878290182e-09,0.00040439462553684436,6.8808860159408363e-05,1.2698303098210724e-10,0.0085740416023902533,0.0072190369446451172,0.00039164269356286387
5.291521553421542e-07,0.25670646193958435,76.950000000000003,0.0,0.0,0.0,0.95876518278522249,9.4864756509182158,0.0026346399833301571,0.012047346375149237,0.00474555355793445,0.0045952461009085375,1.0308813717141831e-08,1.2051685475402794e-09,0.0004119279066839564,6.9179829698674927e-05,1.2697531143791128e-10,0.0088599127154080585,0.0074720443514863935,0.00039895475322084044
5.3903226784761e-07,0.25670562175679434,76.950000000000003,0.0,0.0,0.0,0.95810673033337745,9.4861894772780921,0.0026762594193473137,0.012109583264817042,0.004744568912596424,0.0045941611048387881,1.0361790630162802e-08,1.2043909845358305e-09,0.00041945568999278996,6.9535348310017768e-05,1.2694533095180805e-10,0.0091468157800405989,0.0077266163647720229,0.00040626208878121253
5.587924928585216e-07,0.2567039399452049,76.950000000000003,0.0,0.0,0.0,0.95679557638776813,9.4856166374773245,0.0027587539497938149,0.012226491190569745,0.0047403907780103156,0.0045898514832683193,1.0461261857970347e-08,1.2028429662416362e-09,0.00043449482551552709,7.0202881919076968e-05,1.2682624798534352e-10,0.0097232975694161797,0.0082400664965932777,0.00042086264621501708
5.76576695368342e-07,0.25670242518068076,76.950000000000003,0.0,0.0,0.0,0.95562177127014636,9.4851006953770067,0.0028321579278071255,0.012323710549994359,0.004734464323481638,0.0045838750857832783,1.0543933620570521e-08,1.2014574483985869e-09,0.00044801139759220737,7.0757677268334175e-05,1.2666110885842064e-10,0.010244661189366256,0.00870659157173111,0.00043398713477750029
5.943608978781624e-07,0.2567009098541591,76.950000000000003,0.0,0.0,0.0,0.95445355091763617,9.484584561821567,0.0029047732085162063,0.012413987760717043,0.004726829999955824,0.0045762453003253987,1.0620657834791195e-08,1.2000788224295802e-09,0.00046151038710312092,7.1272559642825671e-05,1.2645028350503675e-10,0.010767909571376142,0.0091768118142330421,0.0004470965333076434
6.103666801370008e-07,0.25669954594298944,76.950000000000003,0.0,0.0,0.0,0.95340670044443387,9.4841200017339737,0.0029694590233010098,0.012489760448976121,0.0047187380949006343,0.0045681968676804683,1.0685017760319165e-08,1.1988436671566334e-09,0.00047364450948415247,7.1704467469732361e-05,1.2622789014093317e-10,0.011240086119646778,0.0096028158633194652,0.00045888215069897308
6.263724623958391e-07,0.25669818221855034,76.950000000000003,0.0,0.0,0.0,0.95236397273583084,9.48365550511968,0.0030335178374757128,0.012560726930949076,0.004709681027045525,0.0045592148035544771,1.074526054301045e-08,1.1976135922409822e-09,0.00048576450820197179,7.2108745867368256e-05,1.2597969877918189e-10,0.011713160459678799,0.010031185226930153,0.0004706556556126803
6.423782446546775e-07,0.25669681893685325,76.950000000000003,0.0,0.0,0.0,0.95132520719190183,9.4831911594422262,0.0030969551640045428,0.012627223972441847,0.0046998207780600647,0.0045494561801588465,1.0801674887389228e-08,1.1963883965748615e-09,0.000497870435720456,7.2487332286079144e-05,1.2571004962046822e-10,0.012186886117963536,0.010461663606726606,0.00048241709696328274
6.583840269135159e-07,0.25669545632898194,76.950000000000003,0.0,0.0,0.0,0.95029025933769573,9.4827270431866744,0.0031597764565257846,0.01268955997910373,0.0046892995396334049,0.0045390588667579886,1.0854525187391987e-08,1.1951678992906896e-09,0.00050996234255503889,7.2842001030855866e-05,1.2542275225326497e-10,0.012661044965608001,0.010894017814185187,0.00049416652178885289
6.743898091723543e-07,0.25669409460100057,76.950000000000003,0.0,0.0,0.0,0.94925899912855649,9.4822632267131688,0.0032219871112929045,0.012748017471062514,0.004678241863909703,0.0045281436139927179,1.0904053640590037e-08,1.1939519376004921e-09,0.00052204027747237817,7.3174377450676442e-05,1.2512114324577043e-10,0.013135444266232098,0.011328035691460464,0.00050590397544373722
6.903955914311927e-07,0.2566927339383295,76.950000000000003,0.0,0.0,0.0,0.94823130944683764,9.4817997730345294,0.0032835924688732459,0.01280285536190515,0.004666756570040345,0.0045168159004467323,1.0950482195265721e-08,1.1927403648781086e-09,0.00053410428765983896,7.3485951005842251e-05,1.2480813716835848e-10,0.013609914038743927,0.011763524204694939,0.00051762950176213848
7.064013736900311e-07,0.2566913745062202,76.950000000000003,0.0,0.0,0.0,0.94720708470997739,9.4813367385305707,0.0033445978157577343,0.012854311079274273,0.0046549385012563315,0.0045051676502258064,1.0994014389378169e-08,1.191533049005396e-09,0.00054615441888394541,7.3778087606196139e-05,1.2448627405813044e-10,0.014084304613118499,0.012200307670655273,0.00052934314321104994
7.224071559488695e-07,0.2566900164527751,76.950000000000003,0.0,0.0,0.0,0.94618622963231613,9.4808741736021744,0.0034050083857956851,0.01290260250743238,0.0046428700918945904,0.0044932787537171623,1.1034837012326523e-08,1.1903298708027821e-09,0.00055819071562703958,7.4052040763812087e-05,1.2415776143944126e-10,0.014558484444369323,0.012638226137737477,0.00054104494102215535
7.384129382077079e-07,0.2566886599101384,76.950000000000003,0.0,0.0,0.0,0.94516865809313544,9.4804121232811536,0.0034648293615486725,0.01294792977315431,0.0046306228090775853,0.0044812184483721297,1.1073121603856146e-08,1.1891307224647942e-09,0.0005702132212139486,7.4308961656164037e-05,1.2382451247020742e-10,0.015032338111890111,0.013077133898561183,0.00055273493531407991
7.544187204665462e-07,0.256687304996501,76.950000000000003,0.0,0.0,0.0,0.94415429213647739,9.4799506277619674,0.0035240658755019381,0.012990476868086642,0.0046182584081014355,0.0044690465540344736,1.1109025879568126e-08,1.1879355064589914e-09,0.00058222197792094253,7.4549908687313797e-05,1.23488180084127e-10,0.015505764542815411,0.013516898142727532,0.00056441316519755132
7.704245027253846e-07,0.25668595181675563,76.950000000000003,0.0,0.0,0.0,0.94314306106615109,9.4794897228837183,0.0035827230112003006,0.013030413129354398,0.0046058300657190084,0.0044568145919794723,1.1142695028874193e-08,1.186744134519982e-09,0.00059421702707543648,7.4775856195084952e-05,1.2315018791822825e-10,0.015978675402281164,0.01395739772858324,0.00057607966887162092
7.86430284984223e-07,0.25668460046487057,76.950000000000003,0.0,0.0,0.0,0.94213490064600769,9.4790294405955731,0.0036408058042738892,0.013067894583431786,0.0045933834110718844,0.0044445667413216088,1.1174262782743091e-08,1.1855565262699991e-09,0.00060619840914205179,7.4987701628595127e-05,1.2281175672115888e-10,0.016450993664421987,0.014398522072363026,0.00058773448370672129
8.024360672430614e-07,0.2566832510246547,76.950000000000003,0.0,0.0,0.0,0.94112975237872998,9.4785698093565234,0.0036983192434027912,0.01310306516876184,0.0045809574330601599,0.0044323407229996141,1.1203852482679951e-08,1.1843726084043361e-09,0.00061816616380124759,7.5186272717490715e-05,1.2247392878407381e-10,0.016922652321453385,0.014840170138054323,0.00059937764632055036
8.184418495018998e-07,0.25668190357001,76.950000000000003,0.0,0.0,0.0,0.94012756286815913,9.4781108544575456,0.0037552682711978788,0.013136057840917374,0.0045685852449531446,0.0044201686151390364,1.123157815978555e-08,1.1831923144812817e-09,0.00063012033001763265,7.5372334695578648e-05,1.2213759050028061e-10,0.01739359323892458,0.015282249526443904,0.00061100919264399313
8.344476317607382e-07,0.25668055816667934,76.950000000000003,0.0,0.0,0.0,0.93912828324744546,9.4776525983811375,0.0038116577850302877,0.013166995575845738,0.0045562948360197298,0.0044080775168162918,1.125754524803525e-08,1.1820155835534941e-09,0.0006420609461020903,7.5546595110819359e-05,1.218034906731298e-10,0.017863766127607875,0.015724675650676725,0.00062262915798107102
8.504534140195766e-07,0.25667921487429995,76.950000000000003,0.0,0.0,0.0,0.9381318686748582,9.4771950611308657,0.0038674926377944415,0.013195992276186057,0.0045441097410870712,0.0043960901247298324,1.1281851252523835e-08,1.1808423590437205e-09,0.00065398804976578837,7.5709708321876687e-05,1.2147225642608035e-10,0.01833312763278256,0.01616737099324754,0.0006342375770610597
8.66459196278415e-07,0.2566778737444688,76.950000000000003,0.0,0.0,0.0,0.93713827788339166,9.4767382604036943,0.0039227776386279696,0.013223153587068402,0.0045320495165325804,0.0043842253675064839,1.1304586798858262e-08,1.1796725897416474e-09,0.00066590167816905584,7.5862282488372036e-05,1.211444108087324e-10,0.018801640520603187,0.016610264436123141,0.00064583448408564806
8.824649785372533e-07,0.256676534821866,76.950000000000003,0.0,0.0,0.0,0.93614747278319266,9.4762822118321299,0.0039775175535799005,0.013248577633883946,0.004520130242933444,0.0043724988784783064,1.1325836163832362e-08,1.1785062288641311e-09,0.00067780186796401317,7.6004883154901206e-05,1.2082038583743764e-10,0.019269272959600858,0.017053290659279415,0.00065741991277007091
8.984707607960917e-07,0.2566751981489486,76.950000000000003,0.0,0.0,0.0,0.93515941810768488,9.4758269293441799,0.0040317171062440168,0.013272355694147633,0.0045083651113841244,0.0043609232792387797,1.1345677319800842e-08,1.1773432312295185e-09,0.00068968865533311973,7.6138033622874201e-05,1.2050053021068878e-10,0.019735997876802868,0.01749638959564067,0.000668993896380298
9.144765430549301e-07,0.25667386376172446,76.950000000000003,0.0,0.0,0.0,0.93417408109732891,9.4753724251903382,0.0040853809783556903,0.013294572800883581,0.0044967646570964973,0.0043495087195562039,1.1364183198550658e-08,1.1761835561773716e-09,0.00070156207602336651,7.6262223309197071e-05,1.2018512439651627e-10,0.020201792382448985,0.017939505936679909,0.00068055646776602093
9.288817470878846e-07,0.25667266479260026,76.950000000000003,0.0,0.0,0.0,0.93328957612063856,9.4749640458222064,0.0041332242925484651,0.013313299252744095,0.0044864718696037706,0.0043393799700822818,1.1379753259262476e-08,1.1751426585797733e-09,0.00071223675535165307,7.6366711245928927e-05,1.1990524796402553e-10,0.020620195996830754,0.018338283304754757,0.00069095305139872307
9.432869511208391e-07,0.2566714677203388,76.950000000000003,0.0,0.0,0.0,0.93240722684268018,9.4745563125715524,0.0041806408193895191,0.013330879835145535,0.0044763237919551594,0.00432939263142159,1.1394343351329106e-08,1.174104395589564e-09,0.00072290066180110931,7.6464622813869168e-05,1.1962927897545234e-10,0.02103781866026172,0.018736999005613365,0.00070134044084133127
9.576921551537936e-07,0.2566702725640991,76.950000000000003,0.0,0.0,0.0,0.93152701357217382,9.4741492316794158,0.0042276338870611179,0.013347365585873084,0.0044663240068121418,0.0043195500177268557,1.1407997088734435e-08,1.1730687420668606e-09,0.0007335538206381029,7.6556250703345498e-05,1.1935730897789417e-10,0.021454650524821709,0.019135620974483097,0.00071171865928399932
9.720973591867481e-07,0.25666907933884336,76.950000000000003,0.0,0.0,0.0,0.9306489176782905,9.4737428085477386,0.0042742067975884545,0.013362804616413766,0.0044564749740901802,0.0043098546145546373,1.1420756014129454e-08,1.1720356761739638e-09,0.00074419625690757239,7.6641873650189505e-05,1.1908940672133159e-10,0.021870683424230552,0.019534119322687685,0.00072208772970576277
9.865025632197026e-07,0.2566678880576399,76.950000000000003,0.0,0.0,0.0,0.92977292147954682,9.4733370479649395,0.0043203628271237969,0.013377242350344296,0.0044467783158853814,0.0043003080608770205,1.143265894788979e-08,1.1710051754508525e-09,0.00075482799544538564,7.672175222207933e-05,1.1882561746830529e-10,0.022285910670499086,0.019932466150680429,0.00073244767488645402
9.994672468493618e-07,0.25666681757916054,76.950000000000003,0.0,0.0,0.0,0.92898630622314837,9.4729724335505896,0.004361549507554339,0.013389415727286401,0.0044381824760290232,0.004291844056725517,1.1442669964898673e-08,1.1700798997771577e-09,0.00076438743393495952,7.6788934499896069e-05,1.1859174106283746e-10,0.022658921896946391,0.0202908271703914,0.00074176384214242957
9.999999999999997e-07,0.2566657486947076,76.950000000000003,0.0,0.0,0.0,0.9289540180375444,9.4729574621766268,0.0043632348447855823,0.013389899795902853,0.0044378319133160926,0.0042914988440816227,1.1443067522307462e-08,1.1700419216056075e-09,0.00076478007188717585,7.6791602442181526e-05,1.1858220218565977e-10,0.022674235815220205,0.020305549832503884,0.0007421465106245516
1.0124319304790209e-06,0.2566657486947076,76.950000000000003,0.0,0.0,0.0,0.92820136637605244,9.4726083620563202,0.0044024034997148858,0.013400842516411144,0.0044297110825587118,0.0042835014447368813,1.1452042934000919e-08,1.1691566705557475e-09,0.00077393824504759219,7.6851834933772551e-05,1.1836121897448947e-10,0.023031273093627048,0.020649026514761529,0.0007510726525955196
1.02539661410868e-06,0.25666468141065063,76.950000000000003,0.0,0.0,0.0,0.92741809069747949,9.4722448358440019,0.0044429271391864906,0.013411550956524149,0.0044213639053626193,0.0042752800971643757,1.1460801996534203e-08,1.1682354735840135e-09,0.00078348044649123063,7.6910615575091735e-05,1.1813404765950989e-10,0.023402961864345793,0.021007047408225694,0.000760374122473995
1.0370648293753732e-06,0.2566637222296435,76.950000000000003,0.0,0.0,0.0,0.92671455650283807,9.4719181303152737,0.0044791178803494057,0.013420596633910801,0.0044139573236909712,0.0042679840813903682,1.1468179199602541e-08,1.1674081220570136e-09,0.00079206108106684393,7.6960122811486385e-05,1.1793244497930178e-10,0.02373691389443406,0.021329100543490208,0.0007687391824982659
1.0487330446420665e-06,0.2566627643554588,76.950000000000003,0.0,0.0,0.0,0.92601235390401415,9.471591869596871,0.0045150445941272779,0.013429101017541845,0.0044066504289307336,0.0042607853044341485,1.1475093925435093e-08,1.1665823963488228e-09,0.00080063476881185233,7.700652644785379e-05,1.1773352920283604e-10,0.024070326979440865,0.021650985395448259,0.00077709832139361305
1.0604012599087597e-06,0.25666180778760006,76.950000000000003,0.0,0.0,0.0,0.92531147552560689,9.4712660549041008,0.0045507089494681765,0.013437082087026072,0.0043994424993008983,0.0042536830457999388,1.1481561528992059e-08,1.1657582870526686e-09,0.0008092015224050236,7.704992953720662e-05,1.1753728040953732e-10,0.024403200521485421,0.02197269160374208,0.00078545155077160232
