Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692),S(3691),S(2237),S(2209),S(3466)
1.6281130907308877e-12,0.25243208630099834,76.950000000000003,0.0,0.0,0.0,0.99995326205408552,9.4999999567641815,8.2335446216356408e-07,9.8703130729598655e-06,9.8453534203398514e-06,3.3885619459561713e-08,2.2129580958821576e-12,6.387410285785313e-06,6.7048776174827126e-06,9.2518696897747412e-09,2.798259064565053e-16,6.098482574088744e-16,8.251636411843829e-12,1.2915964778369839e-05,2.3432477214147328e-10,5.4808169157906601e-17,1.7391352094723422e-18,4.5122149036069152e-18,2.14975373707491e-22,4.3913576685058873e-12,2.9514258400143885e-10,2.5515017599591294e-12,2.5521893444392798e-12,4.9926546585511679e-16,1.8823338586734957e-16,7.8953975560741664e-17,4.8441953033392867e-11,2.0580387041394197e-14,4.3585457121061961e-15,1.5023905894812335e-28,4.7619788913341836e-16,6.9648127575788344e-17,1.3910518020944069e-28,1.4502753353283067e-07,4.2345360087848687e-21,1.4280210342250884e-21,5.2560149851086747e-10,1.5446497371897068e-10,7.0160009878058344e-10,5.2668397166673759e-10,2.8653964952291662e-12,1.3910423117761092e-28,3.5882416732793322e-19,1.4893910287221133e-21,1.2740935720548592e-21,2.9413390443147697e-25,1.3504214687295203e-17,6.8662838227283189e-29,1.0338479999624724e-14,2.9509183513180247e-26,2.7630728048183209e-29,5.4294460470963372e-17,1.7378701445611451e-33,9.5381612410792665e-34,5.1771014107929659e-37,4.3841091730932695e-18,6.6498948499764615e-19,1.404617912164446e-19,5.6529444193202868e-17,1.0189363605893722e-20,5.2848709275039391e-18,1.5450197708372041e-20,4.0155905395972481e-21,1.2215466065118182e-20,9.8937427182034413e-21,2.6266086782113509e-28,5.1761961129510839e-22,7.1973893599494042e-19,3.2531922600491581e-20,8.5628428668395218e-20,2.3082581249331899e-15,3.3128422802377157e-21,9.5400780330205511e-11,3.4079107259557758e-13,1.5119914289680789e-18,3.4079107371614311e-13,2.3236448488908013e-21,1.4026550374061795e-28,8.1028168815584273e-29,2.0267558787186764e-35,3.6951097431633636e-35,5.6406402332219811e-20,3.2434506181335131e-29,1.8226824330285074e-23,1.7483719250802869e-25,4.247279674010774e-21,3.5248092303981491e-26,1.495358442598712e-23,2.2664135425162445e-26,5.3177704639711584e-29,4.0691875853952005e-30,1.6892843476318043e-27,7.653777047412916e-29,3.3723000961574896e-27
1.6659751143508505e-12,0.25243208629560254,76.950000000000003,0.0,0.0,0.0,0.9999521774174388,9.4999999548918339,8.4250116833320241e-07,1.0099747620403983e-05,1.007351402585226e-05,3.5450018534318126e-08,2.2643997188456023e-12,6.3973871813381931e-06,6.9070371141576234e-06,9.5568440452933108e-09,2.9274472186121459e-16,6.5577808440424024e-16,8.6398519390211247e-12,1.3305396148560506e-05,2.453474414243648e-10,5.6614845067960317e-17,1.7968118357503548e-18,4.8339321786756491e-18,2.3177070798106652e-22,4.6418307880919159e-12,3.0895078967033834e-10,2.7331529368438418e-12,2.7338937478122506e-12,5.3681936742423497e-16,2.0389904756760022e-16,8.193778707292001e-17,4.9994301681567532e-11,2.1286883324715207e-14,4.5360028321748546e-15,1.7640912515476947e-28,5.0934279944551992e-16,7.3050682886091169e-17,1.6333668214418587e-28,1.4940063384891224e-07,4.5301816223329358e-21,1.5275188130618907e-21,5.4761245328422001e-10,1.6085862991397301e-10,7.0818698035443707e-10,5.4877277156612514e-10,3.0697706283436802e-12,1.633355418395368e-28,3.8591530827479526e-19,1.6381552009782185e-21,1.4060230903543825e-21,3.3226576369272024e-25,1.4232676528644627e-17,7.9391228534014735e-29,1.0822401028191068e-14,3.3202219641901107e-26,3.1951413789591498e-29,5.7914080673026634e-17,2.0571638379432766e-33,1.1168206476118792e-33,6.1567360423496176e-37,4.821531533620809e-18,6.9647278600590263e-19,1.5372922053670436e-19,6.0554562560468823e-17,1.0956745208366634e-20,5.5336781746169421e-18,1.6640644328570812e-20,4.3957827677422994e-21,1.3079982585984715e-20,1.044527736587886e-20,2.8752854950309897e-28,5.5007917721700896e-22,7.7157537019162718e-19,3.641261555002376e-20,9.2553415987715325e-20,2.3790007695892721e-15,3.719846217733837e-21,9.830961482260667e-11,3.4598567246497223e-13,1.6040646678383237e-18,3.459856735399107e-13,2.5596873695160767e-21,1.5019246983512837e-28,8.6762746128895445e-29,2.3457033930086618e-35,4.4267376523450017e-35,6.0435390571182093e-20,3.4743487215657222e-29,1.9537594468339161e-23,1.9635132996458332e-25,4.5500442191626487e-21,4.0511738160201714e-26,1.6391647361957403e-23,2.5422735155815213e-26,6.0873779161492416e-29,4.5906759075222018e-30,1.8943755851119859e-27,8.2014501167497632e-29,3.8823702653989551e-27
1.7038371379708133e-12,0.2524320862901054,76.950000000000003,0.0,0.0,0.0,0.99995109279675265,9.4999999529843215,8.6164785042405908e-07,1.0329180442419829e-05,1.0301639867018022e-05,3.7048354121448334e-08,2.3158409730231544e-12,6.4064614382542256e-06,7.1094976013834784e-06,9.8630306241220874e-09,3.0594378689233966e-16,7.0404888906978121e-16,9.0369910915608417e-12,1.369540737629388e-05,2.5662337490865432e-10,5.8428702265339316e-17,1.8547322407255629e-18,5.1705682833863921e-18,2.4945375583739335e-22,4.8997344251955336e-12,3.2307105033365909e-10,2.923202700512311e-12,2.9239994510796191e-12,5.762118960369056e-16,2.2043882191583344e-16,8.4935739475941664e-17,5.1554456719673945e-11,2.1997262230055539e-14,4.7150626882531662e-15,2.063900416884667e-28,5.4380972842162314e-16,7.6521984870061725e-17,1.9109690661218323e-28,1.5378026740613944e-07,4.8376591181801626e-21,1.6309896473022535e-21,5.6981402682142944e-10,1.6730181738961736e-10,7.1439553542497562e-10,5.7105542551438576e-10,3.2825681381283232e-12,1.910955421353546e-28,4.1428841974099897e-19,1.7979938131117518e-21,1.5481355047987196e-21,3.7429737974937235e-25,1.4979548073359172e-17,9.149145941840636e-29,1.1317282877972886e-14,3.7259765409461218e-26,3.6825197754122885e-29,6.168008891809002e-17,2.4257459065077575e-33,1.3030882338201068e-33,7.293280770174832e-37,5.2897058013807328e-18,7.2867731964823981e-19,1.6784625281269002e-19,6.476586524686503e-17,1.1761759408714378e-20,5.7882221842844624e-18,1.7891028888048172e-20,4.8020447383910898e-21,1.3984011932621713e-20,1.1011924691410908e-20,3.1410134499338916e-28,5.8383672214047705e-22,8.2583681713761765e-19,4.0635826094325917e-20,9.9849354764165683e-20,2.4498548601780862e-15,4.1645209927415359e-21,1.0123828886904365e-10,3.5094112729728525e-13,1.6995889555442498e-18,3.5094112832120146e-13,2.8129301896564253e-21,1.6057315151873055e-28,9.2759424216819447e-29,2.7057351038788184e-35,5.2816907712497301e-35,6.4651707183070342e-20,3.7157871731130897e-29,2.0909718666085794e-23,2.1986126144905023e-25,4.8668445734223356e-21,4.639855044510748e-26,1.7930909085806665e-23,2.8442740740386403e-26,6.9466408846641348e-29,5.1642964768676893e-30,2.1188858155303166e-27,8.7746172341287398e-29,4.4539622874104202e-27
1.741699161590776e-12,0.2524320862845072,76.950000000000003,0.0,0.0,0.0,0.99995000819071422,9.4999999510418025,8.8079450843643106e-07,1.0558611615173447e-05,1.0529731031412664e-05,3.8680538700543919e-08,2.3672818564422743e-12,6.4147146656102575e-06,7.3122318443000859e-06,1.0170353267600991e-08,3.1942237880163296e-16,7.5472689867723686e-16,9.4430539455355274e-12,1.408594599776914e-05,2.6815257017929416e-10,6.0249289581343454e-17,1.9128827403466024e-18,5.5224595017640989e-18,2.6805049963777022e-22,5.1650782406224309e-12,3.3750312923922235e-10,3.1218386523635123e-12,3.1226941243520585e-12,6.1748667760918674e-16,2.3787778476034685e-16,8.7946694318664985e-17,5.3122243463748596e-11,2.2711417836701876e-14,4.8956605725507804e-15,2.4063288227049683e-28,5.796098360022745e-16,8.0061382446394706e-17,2.2280356022834445e-28,1.581658452069273e-07,5.1570689498842452e-21,1.738467140141128e-21,5.921944605377522e-10,1.7379097058785134e-10,7.2024487167394335e-10,5.9352020226479508e-10,3.5038596479511736e-12,2.2280193394771014e-28,4.43968194075761e-19,1.969465114264899e-21,1.7009628005354941e-21,4.2052614933468421e-25,1.574469344608289e-17,1.0510188603693686e-28,1.1823119033017917e-14,4.1708647349486831e-26,4.2307952848922194e-29,6.5594521435696325e-17,2.84984678993381e-33,1.5153194830147493e-33,8.6075485379939426e-37,5.7898791333583964e-18,7.6160265584866409e-19,1.8284055393736861e-19,6.9167520155455001e-17,1.2605302101816092e-20,6.0485039455671409e-18,1.9202823537973907e-20,5.2355078092964727e-21,1.4928407118115697e-20,1.159362967486686e-20,3.424532487227333e-28,6.1891671216946078e-22,8.8257818074445962e-19,4.5220997718057397e-20,1.0752617564947041e-19,2.5208103137883412e-15,4.6492150270470457e-21,1.0418662899042818e-10,3.5566672597045625e-13,1.7986213371913512e-18,3.556667269380796e-13,3.0841410332652682e-21,1.7141734377472048e-28,9.9023861406193037e-29,3.1110266694407932e-35,6.277301241625624e-35,6.905958738640018e-20,3.967987577582281e-29,2.2344593364868256e-23,2.4549187270186849e-25,5.1979970433215121e-21,5.2963285546525958e-26,1.9575996263642772e-23,3.1742172292836386e-26,7.9035661855908168e-29,5.7938494067085426e-30,2.3641578224026296e-27,9.3738554631136789e-29,5.0926475802142731e-27
1.779561185210739e-12,0.2524320862788086,76.950000000000003,0.0,0.0,0.0,0.99994892359812848,9.4999999490644402,8.9994114237059175e-07,1.0788041210048438e-05,1.0757787606385649e-05,4.0346484976562005e-08,2.4187223648358883e-12,6.422221094048943e-06,7.5152150704035776e-06,1.0478740598928977e-08,3.3317977670185885e-16,8.0787888935933226e-16,9.8580405801864751e-12,1.4476964292539022e-05,2.7993502490290578e-10,6.2076184175312384e-17,1.9712492149677332e-18,5.8899419993014938e-18,2.8758714078333283e-22,5.4378709355937432e-12,3.5224678990596949e-10,3.3292482514627998e-12,3.3301652953848648e-12,6.60687304922714e-16,2.5624102333583463e-16,9.0969599671024739e-17,5.4697503021348642e-11,2.3429253799398947e-14,5.0777362397857259e-15,2.7963036839593918e-28,6.1675380828712927e-16,8.3668264030595375e-17,2.5891292035867531e-28,1.6255683150452696e-07,5.4885072932518048e-21,1.849983466573373e-21,6.1474259573226098e-10,1.8032270730463281e-10,7.2575343188846459e-10,6.1615596873953102e-10,3.733711422381659e-12,2.589109893568592e-28,4.7497909623531815e-19,2.1531429905494459e-21,1.8650523664290868e-21,4.7126482673875668e-25,1.6527975677683535e-17,1.2037126135158245e-28,1.233990302291355e-14,4.6577029723261797e-26,4.8459762051220172e-29,6.9659372925119961e-17,3.3363185933138489e-33,1.7564608093006084e-33,1.0122571219116006e-36,6.3233087745289281e-18,7.9524836755420903e-19,1.9873965403963095e-19,7.3763692698223245e-17,1.3488268637744985e-20,6.3145244377326767e-18,2.0577499529621061e-20,5.6973245055617871e-21,1.5914019262659338e-20,1.2190335750929129e-20,3.7265963946414129e-28,6.5534359837407288e-22,9.4185433211432925e-19,5.0188007778689497e-20,1.1559380462241721e-19,2.591857959125402e-15,5.1763491811674794e-21,1.0715447750847577e-10,3.6017176241651815e-13,1.9012191045468494e-18,3.6017176332270935e-13,3.3741001506531983e-21,1.8273481985066729e-28,1.0556170346764362e-28,3.5660702657024849e-35,7.432874389035012e-35,7.3663263963264264e-20,4.231170995588288e-29,2.3843614206644145e-23,2.7337193778002094e-25,5.5438178393111615e-21,6.0263816879742417e-26,2.1331637749814307e-23,3.5339845184806565e-26,8.9666643900192676e-29,6.4833126369180293e-30,2.6315943787445594e-27,9.9997417049659304e-29,5.8043343469285833e-27
1.8174232088307017e-12,0.25243208627300984,76.950000000000003,0.0,0.0,0.0,0.99994783901790885,9.4999999470523875,9.1908775222679165e-07,1.10174692939462e-05,1.0985809679060993e-05,4.2046105879244732e-08,2.470162556297435e-12,6.4290482429063668e-06,7.7184247469102795e-06,1.0788125722916075e-08,3.4721526156155427e-16,8.6357218497946166e-16,1.0281951077747915e-11,1.4868418854635363e-05,2.9197073682266145e-10,6.3908989755911925e-17,2.0298189658785366e-18,6.2733518231198125e-18,3.0809009934246669e-22,5.7181203385185365e-12,3.6730179612298955e-10,3.5456188147075473e-12,3.5466003497407759e-12,7.0585733766365135e-16,2.7555363340060241e-16,9.400348422018145e-17,5.6280090863751003e-11,2.4150682482622833e-14,5.2612336444199559e-15,3.239196768660015e-28,6.552518902479803e-16,8.7342056435698614e-17,2.9992243565360318e-28,1.6695273898824867e-07,5.8320663414066468e-21,1.9655694720479377e-21,6.374478519996492e-10,1.8689382202576875e-10,7.3093897926013716e-10,6.3895216852928983e-10,3.9721855912818501e-12,2.9992015112348222e-28,5.0734537835203493e-19,2.3496170939461949e-21,2.0409671239283623e-21,5.2684196365884268e-25,1.7329257009037967e-17,1.374592642378484e-28,1.286762842193847e-14,5.1894451631450604e-26,5.5345133295298596e-29,7.3876597364022962e-17,3.8926813649693705e-33,2.0297210451977358e-33,1.1863781825660952e-36,6.8912614318379327e-18,8.2961403067860252e-19,2.1557093666066638e-19,7.8558545813376944e-17,1.441155382566289e-20,6.5862846297933432e-18,2.2016527220144597e-20,6.1886683539390148e-21,1.6941697596456235e-20,1.2801985048038033e-20,4.0479726949600643e-28,6.9314181687196069e-22,1.0037201097657993e-18,5.5557153508385929e-20,1.2406216262461007e-19,2.6629894540857236e-15,5.7484161897493198e-21,1.1014169111685841e-10,3.6446547957595777e-13,2.0074398073204584e-18,3.6446548041571421e-13,3.6836001652618735e-21,1.9453533129176249e-28,1.123785836348571e-28,4.0756908347488022e-35,8.7698631615294368e-35,7.8466967222179807e-20,4.5055579708609289e-29,2.5408176021360794e-23,3.0363409097534246e-25,5.9046230770056476e-21,6.8361207347902303e-26,2.3202664503858419e-23,3.9255386180357629e-26,1.014496840949047e-28,7.2368457676122732e-30,2.922659511138859e-27,1.0652852681325457e-28,6.5952772470469159e-27
1.8552852324506645e-12,0.25243208626711144,76.950000000000003,0.0,0.0,0.0,0.99994675444906711,9.4999999450057899,9.3823433800526263e-07,1.1246895929567509e-05,1.1213797336337935e-05,4.3779314562540407e-08,2.521602427422778e-12,6.4352575269987064e-06,7.9218403782578028e-06,1.1098445944590512e-08,3.6152811620135403e-16,9.2187465590312946e-16,1.0714785523282844e-11,1.5260270202485819e-05,3.0425970375348671e-10,6.5747334914178683e-17,2.0885810061766028e-18,6.6730249021230238e-18,3.2958601363433368e-22,6.0058334839178035e-12,3.8266791194858986e-10,3.7711375169919476e-12,3.7721865309522212e-12,7.5304030246148983e-16,2.9584071664468768e-16,9.7047451675715182e-17,5.7869875527297024e-11,2.4875624173114818e-14,5.4461006873883109e-15,3.740853694198177e-28,6.9511391649098335e-16,9.1082223697661235e-17,3.4637343971625168e-28,1.713531244041823e-07,6.1878345822085687e-21,2.0852547650732766e-21,6.6030020529385102e-10,1.9350127916670202e-10,7.3581858928598408e-10,6.6189880004152249e-10,4.2193403656207734e-12,3.4637074630307924e-28,5.4109109378419365e-19,2.559492970926556e-21,2.2292856556970776e-21,5.8760235269608697e-25,1.8148399164232e-17,1.5653704236625879e-28,1.3406288848226042e-14,5.7691864430415253e-26,6.3033220445047249e-29,7.8248108801380234e-17,4.5271717080376138e-33,2.338588805827375e-33,1.3859207518591583e-36,7.4950126806087689e-18,8.6469922404708394e-19,2.3336162929630833e-19,8.3556239982326787e-17,1.5376051937646078e-20,6.8637854801064831e-18,2.3521376078426981e-20,6.7107337183883376e-21,1.8012289462547794e-20,1.342851860444872e-20,4.3894425384775342e-28,7.3233578891054673e-22,1.0682303198553385e-18,6.1349138008055215e-20,1.3294116524424734e-19,2.7341972107865908e-15,6.3679800696860679e-21,1.131481395815887e-10,3.6855702167694633e-13,2.1173412633011927e-18,3.685570224454059e-13,4.0134459321146833e-21,2.0682860797328715e-28,1.194801226233317e-28,4.6450627954713046e-35,1.0312053759420333e-34,8.3474924964703728e-20,4.7913685560024582e-29,2.703967281559723e-23,3.3641479728356176e-25,6.2807287784025248e-21,7.7319779756750669e-26,2.5194009507621787e-23,4.3509249537264422e-26,1.1448052268436772e-28,8.0587938834200159e-30,3.2388797608124456e-27,1.133376491615596e-28,7.4720869507138909e-27
1.8931472560706275e-12,0.25243208626111385,76.950000000000003,0.0,0.0,0.0,0.9999456698907041,9.4999999429248003,9.5738089970621752e-07,1.1476321175676219e-05,1.1441750664891515e-05,4.5546024404026144e-08,2.5730419559156189e-12,6.4409048085297642e-06,8.1254433219205682e-06,1.1409642505476562e-08,3.7611762528868091e-16,9.828547176786221e-16,1.1156544004530843e-11,1.565248242411062e-05,3.1680192357756287e-10,6.75908715612117e-17,2.1475238624532051e-18,7.0892970471458972e-18,3.5210173977135964e-22,6.3010166842104007e-12,3.9834490170940648e-10,4.0059913913710227e-12,4.0071109406830185e-12,8.0227969292761985e-16,3.1712737834341149e-16,1.0010067548237324e-16,5.9466737432192783e-11,2.560400636364102e-14,5.6322889729135134e-15,4.307624469517348e-28,7.3634934014212537e-16,9.4888265844573446e-17,3.9885398021162785e-28,1.7575758457199399e-07,6.5558970587466707e-21,2.2090678042212263e-21,6.8329016583735094e-10,2.0014220627425094e-10,7.4040864730165931e-10,6.8498639449111921e-10,4.4752302449147915e-12,3.988508152977658e-28,5.7624011063568611e-19,2.7833921907741006e-21,2.4306023339818886e-21,6.5390747449141276e-25,1.8985263595988054e-17,1.7778776997020305e-28,1.3955877962939801e-14,6.4001669452445527e-26,7.1598050401977106e-29,8.2775782134978695e-17,5.2487937911039697e-33,2.6868506322063595e-33,1.6139673833257127e-36,8.1358464021502795e-18,9.005035293419007e-19,2.5213879520902519e-19,8.8760933246351931e-17,1.6382656712441192e-20,7.147027936032162e-18,2.5093514690943973e-20,7.2647356368895087e-21,1.9126640319572069e-20,1.4069876563301129e-20,4.7518005962730396e-28,7.7294992094976375e-22,1.1354397363946254e-18,6.7585056274938676e-20,1.4224072244171673e-19,2.8054743273776842e-15,7.037675504731825e-21,1.1617370455893782e-10,3.7245539397129952e-13,2.2309815674607335e-18,3.7245539466374279e-13,4.3644544073155482e-21,2.196243581322929e-28,1.2687192864867768e-28,5.2797272206468997e-35,1.2085762915362803e-34,8.8691362455568365e-20,5.0888223367459789e-29,2.8739497762389642e-23,3.7185432162904249e-25,6.6724508730784574e-21,8.7207185173699147e-26,2.7310707682581621e-23,4.8122733076855054e-26,1.2886050058329787e-28,8.9536913689329834e-30,3.5818454417301682e-27,1.2043054773970945e-28,8.4417395726363096e-27
1.9310092796905905e-12,0.2524320862550176,76.950000000000003,0.0,0.0,0.0,0.99994458534200203,9.4999999408095519,9.7652743732985389e-07,1.1705745087346365e-05,1.1669669751173203e-05,4.7346149004331843e-08,2.6244812101634911e-12,6.4460408991013721e-06,8.3292166208771733e-06,1.1721660336430988e-08,3.9098307533216984e-16,1.0465813296341518e-15,1.1607226611761619e-11,1.604502285439652e-05,3.2959739424011033e-10,6.9439273463920254e-17,2.2066366982704015e-18,7.5225039510962948e-18,3.7566435116360472e-22,6.6036755950089342e-12,4.1433252999955142e-10,4.2503673292238842e-12,4.2515605388895524e-12,8.5361896969368003e-16,3.394387252332167e-16,1.0316239383607492e-16,6.1070567808101692e-11,2.6335763101523752e-14,5.8197535758072683e-15,4.9463953079226769e-28,7.789672599334028e-16,9.8759717626313693e-17,4.580017657155209e-28,1.8016575276184226e-07,6.9363356137606446e-21,2.3370359798682211e-21,7.0640875604195463e-10,2.0681388723985191e-10,7.4472485078784506e-10,7.0820599389929332e-10,4.7399062162632105e-12,4.5799805864412054e-28,6.1281612473986565e-19,3.0219524735856474e-21,2.6455274486946391e-21,7.2613594849251057e-25,1.9839711705886629e-17,2.014072206124503e-28,1.4516389469461589e-14,7.0857756029166239e-26,8.1118756398352443e-29,8.7461453873788514e-17,6.0673728236665195e-33,3.0786099333076491e-33,1.8739020543463283e-36,8.8150542513302905e-18,9.3702653104836948e-19,2.7192932641703976e-19,9.4176781222953173e-17,1.7432261359151655e-20,7.4360129336425793e-18,2.6734410767615725e-20,7.8519096594954965e-21,2.0285593744463355e-20,1.4725998348620115e-20,5.1358549542977257e-28,8.1500860474506731e-22,1.205403101463745e-18,7.4286381301296442e-20,1.519707383115712e-19,2.8768145260176813e-15,7.7602072101177031e-21,1.1921827852021852e-10,3.7616942912612429e-13,2.3484191001238852e-18,3.7616942973797637e-13,4.7374545279769463e-21,2.3293226839859057e-28,1.3455959744452211e-28,5.985609484150618e-35,1.4120047292627268e-34,9.4120502396101614e-20,5.398138454773462e-29,3.0509043192161755e-23,4.1009669703594262e-25,7.0801051993616302e-21,9.8094469227506627e-26,2.9557895807391391e-23,5.3117994224251236e-26,1.4469675068416999e-28,9.9262657158610383e-30,3.9532118957127143e-27,1.2781298455562128e-28,9.5115859828316442e-27
1.9688713033105535e-12,0.2524320862488228,76.950000000000003,0.0,0.0,0.0,0.99994350080221706,9.4999999386601885,9.95673950876353e-07,1.1935167716194006e-05,1.1897554681411526e-05,4.9179602186565902e-08,2.6759201901431287e-12,6.4507120163468722e-06,8.533144851221122e-06,1.2034447825997027e-08,4.0612375467839279e-16,1.1131239933984551e-15,1.2066833437636905e-11,1.6437861781542109e-05,3.4264611374543612e-10,7.1292234872779527e-17,2.2659105889099557e-18,7.9729811890920088e-18,4.0030113798790259e-22,6.9138152745135134e-12,4.3063056167979274e-10,4.5044520804162949e-12,4.5057221439814467e-12,9.0710156044971639e-16,3.6279986358887716e-16,1.0623190499628907e-16,6.2681267716854569e-11,2.7070834396059617e-14,6.0084528194790034e-15,5.6646217352448152e-28,8.2297644556997622e-16,1.0269614721888751e-16,5.2450723259606548e-28,1.8457729539879051e-07,7.3292291185424738e-21,2.4691856905728539e-21,7.2964748858033788e-10,2.1351375556589225e-10,7.4878221569582176e-10,7.315491292399887e-10,5.0134159450089949e-12,5.2450290382988791e-28,6.5084267210650157e-19,3.2758278179330674e-21,2.8746873351872316e-21,8.0468398734326541e-25,2.0711605041709029e-17,2.2760435506233131e-28,1.5087817112592518e-14,7.8295539817340981e-26,9.1679817525014868e-29,9.2306922885500451e-17,6.9936110627439261e-33,3.518306746695178e-33,2.1694329595494966e-36,9.5339351528776408e-18,9.742678164018242e-19,2.9275993777199919e-19,9.980793712189992e-17,1.8525758560856006e-20,7.7307413974784201e-18,2.844553114762184e-20,8.4735116876187656e-21,2.1489991435101046e-20,1.539682282398817e-20,5.5424270082685423e-28,8.5853621743065045e-22,1.2781751254203279e-18,8.1474950278073825e-20,1.6214111087618396e-19,2.9482120964563988e-15,8.5383492804135878e-21,1.222817637737522e-10,3.7970775953180235e-13,2.4697125342972306e-18,3.7970776005863314e-13,5.1332871019700751e-21,2.4676200382517578e-28,1.42548712280084e-28,6.7690373820808023e-35,1.6446925478099682e-34,9.9766564900705637e-20,5.7195356291570137e-29,3.2349700584684921e-23,4.5128969192251326e-25,7.5040075054810529e-21,1.1005613635072774e-25,3.1940812435673629e-23,5.8518066020737183e-26,1.6210239088110625e-28,1.0981441322383521e-29,4.3547007445863171e-27,1.354907196734499e-28,1.0689360991948089e-26
