Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H11(22),C7H9(5),C7H9O2(68),S(66),C7H10(18),C7H10(153),C7H10(19),C7H9O2(67),C7H10(146),S(105),C7H10(65),C7H8(58),S(109),C7H11(46),C2H4(115),C5H7(210),S(340),S(339),S(204),C5H8(336),S(200),C7H8(273),S(400),S(399),S(388),C7H10(238),C7H10(187),S(106),OH(D)(275),S(808),S(826),S(929),S(921),H2O(852)
4.902715888233693e-09,0.289858648820725,76.950000000000003,0.0,0.0,0.0,0.83702680918283179,9.4987238258047526,0.0026992835914215621,0.02257263622385933,0.026529825012593378,4.9186551996234643e-09,0.0012075543465789563,7.851478077698599e-06,0.035010301618732469,7.9404145484122009e-08,3.0861209694150514e-05,0.070261236935249383,9.5391358843062986e-12,0.0017261793626583573,5.8395897034021749e-05,3.6714041183439405e-05,5.9091858314810245e-05,0.0027567259216678196,0.0027452134532190498,5.3291848521121957e-07,3.0601038094270953e-07,1.7586414875239158e-13,7.6508743599390027e-06,1.0461840728852219e-13,6.6095526495867081e-09,2.978984616464419e-07,5.9578731030029245e-07,6.1764683939223353e-07,1.0920765819765161e-05,5.3232446469240982e-06,9.2246411719508471e-12,1.8626457617791295e-07,1.0508049148374325e-07,7.9280042041524373e-08,2.372994403857311e-09,1.162471092299692e-08,1.2102887315380785e-08
4.987449087610193e-09,0.28985888382679387,76.950000000000003,0.0,0.0,0.0,0.83450951677226826,9.4987068657699769,0.0027412554880617995,0.022848297839632527,0.026906743027303271,4.9885232131201336e-09,0.0012223536051620381,7.8290329529724303e-06,0.035557863887330107,7.9165342600065329e-08,3.1299643490664799e-05,0.071374538812435689,9.6560433670700796e-12,0.0017793156023288457,6.1246591939900582e-05,3.8396519156375404e-05,5.9825493574560723e-05,0.0028446987927930366,0.002832413288753945,5.4984521113205372e-07,3.1573058754024613e-07,1.7836258569742283e-13,8.1501420065952188e-06,1.0953215312211313e-13,6.9391601545855203e-09,3.1957818798087399e-07,6.4559688433601102e-07,6.6971804459571355e-07,1.1104748805886847e-05,5.4117051582494661e-06,9.6516713548219708e-12,1.9820313166697742e-07,1.1093937137665347e-07,8.5250805154490572e-08,2.5533186240450568e-09,1.2581489443149983e-08,1.3131504602716435e-08
5.072182286986693e-09,0.289859122839899,76.950000000000003,0.0,0.0,0.0,0.83200153820763356,9.498690042684224,0.0027830799332357547,0.023120655930875492,0.027281194393009429,5.0579335500394632e-09,0.0012369754136285398,7.8066712569820086e-06,0.036103612105538856,7.8927423277652651e-08,3.1735205303222116e-05,0.072484657590378448,9.7715490737704305e-12,0.0018330369364255731,6.4180943498748326e-05,4.0121454455617551e-05,6.0550359707160137e-05,0.002933750614260669,0.0029206542107225114,5.6697396077571343e-07,3.2556681616304682e-07,1.8084465649794133e-13,8.671856867265136e-06,1.1458732090178451e-13,7.2786679374856005e-09,3.4235776502416277e-07,6.9853775256726972e-07,7.2510742938617598e-07,1.1288204306378714e-05,5.4998722722799798e-06,1.0089683526872919e-11,2.1066339815541903e-07,1.1699612202680317e-07,9.1544743677352605e-08,2.7434958876492706e-09,1.3595670671065545e-08,1.4226723790978395e-08
5.156915486363193e-09,0.28985936581122124,76.950000000000003,0.0,0.0,0.0,0.82950283323657936,9.4986733550309452,0.0028247574690263492,0.023389736888073928,0.027653193268839648,5.1268888392222671e-09,0.0012514211921280244,7.7843926270844534e-06,0.036647552929112821,7.8690383698316393e-08,3.2167911628014802e-05,0.073591605096409482,9.8856642229456175e-12,0.0018873346253412086,6.7199698070546333e-05,4.1888916288479651e-05,6.1266526715413288e-05,0.0030238684635844953,0.0030099221522461692,5.8430200175877234e-07,3.3551749764105555e-07,1.8331045515849193e-13,9.2165585968782505e-06,1.1978518174831991e-13,7.6281677526518387e-09,3.6626745121053213e-07,7.5474124751702157e-07,7.8395792229724045e-07,1.1471134284989564e-05,5.5877470674716657e-06,1.0538701578981783e-11,2.2365708736924641e-07,1.2325252187997438e-07,9.8172307969172215e-08,2.9438483361003595e-09,1.4669377113474148e-08,1.5391506631053616e-08
5.241648685739693e-09,0.2898596126923408,76.950000000000003,0.0,0.0,0.0,0.82701336178134721,9.498656801316308,0.002866288635214171,0.02365556692667025,0.028022753740298854,5.1953916958025881e-09,0.0012656923513509907,7.7621967021245012e-06,0.037189692985346204,7.845422006007552e-08,3.2597778875461841e-05,0.074695393106425159,9.9983999584243077e-12,0.0019422000231731342,7.0303584587100781e-05,4.3698960632381998e-05,6.1974064138123008e-05,0.0031150395215068043,0.0031002031390325209,6.0182661970302941e-07,3.4558107314384158e-07,1.8576007519470228e-13,9.7847863669885796e-06,1.251269771448667e-13,7.9877492392144818e-09,3.9133745821273614e-07,8.1434126034097517e-07,8.4641548867128242e-07,1.1653540696972291e-05,5.6753306176830898e-06,1.0998745892134099e-11,2.3719586414759135e-07,1.2971026637620312e-07,1.0514402730984666e-07,3.1547006134187808e-09,1.5804754467734944e-08,1.6628883365504215e-08
5.326381885116193e-09,0.28985986343523357,76.950000000000003,0.0,0.0,0.0,0.82453308393828928,9.4986403800688475,0.002907673969287445,0.023918172087953129,0.028389889819535399,5.2634447213194752e-09,0.0012797902925776356,7.7400831225751178e-06,0.037730038873196668,7.8218928577456927e-08,3.3024823370487528e-05,0.075796033345109926,1.0109767349686099e-11,0.0019976245767931648,7.3493314766716201e-05,4.555163055423043e-05,6.2673041052443591e-05,0.0032072510713136316,0.0031914832890267727,6.1954511816544728e-07,3.5575599414137793e-07,1.8819360963473415e-13,1.0377078676557949e-05,1.3061391930218532e-13,8.3574999470683211e-09,4.1759793392410966e-07,8.774742081312378e-07,9.1262910694222365e-07,1.1835425489109074e-05,5.7626239921912841e-06,1.1469833418284628e-11,2.5129134223131037e-07,1.3637096901260747e-07,1.1247050547623765e-07,3.3763797283853237e-09,1.7003970607453826e-08,1.794195242679209e-08
5.411115084492693e-09,0.2898601179922684,76.950000000000003,0.0,0.0,0.0,0.82206195997738574,9.4986240898390903,0.0029489140064519778,0.024177578239946068,0.028754615445608461,5.331050503759178e-09,0.0012937164077265432,7.7180515305221043e-06,0.038268597163408372,7.7984505481438119e-08,3.3449061352863285e-05,0.076893537486159472,1.0219777392254184e-11,0.002053599824926049,7.6769583326614195e-05,4.7446956524215336e-05,6.3363526076231795e-05,0.0033004904981534635,0.0032837488120659244,6.3745481857208832e-07,3.6604072236548343e-07,1.9061115102193062e-13,1.0993973167681054e-05,1.3624719151980272e-13,8.7375053625990581e-09,4.4507894588140544e-07,9.4427900000494694e-07,9.8275074357462427e-07,1.2016790599739965e-05,5.8496282557088425e-06,1.1951977760017559e-11,2.6595508019354933e-07,1.4323616243897052e-07,1.2016241638316e-07,3.6092149187005181e-09,1.8269214577820355e-08,1.9333880102862005e-08
5.580581483245692e-09,0.2898606383601838,76.950000000000003,0.0,0.0,0.0,0.81714701564717473,9.4985918967427327,0.0030309603195253416,0.02468689612715419,0.029476890730669204,5.4649306236323026e-09,0.0013210586809490562,7.6742328846558174e-06,0.039340377093560246,7.7518249455300468e-08,3.4289182314889595e-05,0.079079183916525297,1.0435769046000429e-11,0.0021671690134477972,8.3584430704037354e-05,5.1365637336387442e-05,6.4719292641237253e-05,0.0034900030287837256,0.0034711812740365268,6.7383719987336642e-07,3.8693349850171828e-07,1.9539862239500332e-13,1.2303713919075199e-05,1.479573169087804e-13,9.5286120964838712e-09,5.0382235148704916e-07,1.0894719981141917e-06,1.1353407152733512e-06,1.237796948782047e-05,6.0227736859075309e-06,1.2949475020235644e-11,2.9703327110516376e-07,1.5758575485794091e-07,1.3668555724707691e-07,4.1096808251992766e-09,2.1006642122721534e-08,2.2367313422795164e-08
5.733101242123391e-09,0.2898611192657653,76.950000000000003,0.0,0.0,0.0,0.81275447699305359,9.4985633569335981,0.0031043104086668871,0.02513459760575304,0.03011883308710402,5.5839188465019553e-09,0.0013450928554355887,7.6350729412261256e-06,0.040298930791156304,7.710155143892449e-08,3.5035854092438191e-05,0.081035656324347588,1.0625628208461306e-11,0.0022711816233898872,9.002038330292569e-05,5.5038392298453112e-05,6.5911119337627738e-05,0.0036639551552970833,0.0036431039920629764,7.0720874575602036e-07,4.0609731459045117e-07,1.9965356891059214e-13,1.3571989901019373e-05,1.5900817003941996e-13,1.0276495501665073e-08,5.6116508150619916e-07,1.2341466968083684e-06,1.287621858056693e-06,1.2701272450023824e-05,6.1776264018734886e-06,1.388510749585524e-11,3.2706178186300695e-07,1.7121350706495371e-07,1.529145304755557e-07,4.601597782685326e-09,2.3718501170391327e-08,2.5400239738074969e-08
5.88562100100109e-09,0.28986161180602066,76.950000000000003,0.0,0.0,0.0,0.80839098691982825,9.498535220048522,0.0031771979560706307,0.025572328768333038,0.03075317904344296,5.701497634837594e-09,0.0013685915378050589,7.5961731412044078e-06,0.04125179358404172,7.668760912748308e-08,3.5773681471058211e-05,0.082982147018135499,1.0811257224168144e-11,0.0023768509964071372,9.6746769438515247e-05,5.884928300727461e-05,6.7076478709242486e-05,0.0038410460016171941,0.0038180090181026308,7.4115893847543812e-07,4.2559344794972092e-07,2.0385811517607806e-13,1.4928280736845046e-05,1.7055025122412132e-13,1.1058841993011106e-08,6.2292462579396386e-07,1.3929885575749278e-06,1.4550620122787284e-06,1.3022921406700611e-05,6.3315587499263727e-06,1.485663068374218e-11,3.5910829103128478e-07,1.8552407137005552e-07,1.7049626562271091e-07,5.1348686803188971e-09,2.6679198189264609e-08,2.8740969461748857e-08
6.038140759878789e-09,0.289862115716957,76.950000000000003,0.0,0.0,0.0,0.80405631993523186,9.4985074783844627,0.0032496260018280532,0.026000234328993621,0.031380007285097787,5.8176815974483006e-09,0.0013915625136192759,7.5575314526527645e-06,0.042199002788735097,7.6276401129624337e-08,3.6502756123596214e-05,0.084918722264389984,1.099271759560183e-11,0.0024841309892892787,0.000103767053161595,6.2798071076619488e-05,6.8215754636962548e-05,0.0040212055925876143,0.0039958192059422176,7.7567279402616689e-07,4.4541329346495433e-07,2.0801278359361457e-13,1.6375668420343863e-05,1.8258946232336122e-13,1.1876078807261364e-08,6.8927140520327144e-07,1.5668929324726202e-06,1.638651731105956e-06,1.334292736126371e-05,6.4845767768371559e-06,1.5864012869975596e-11,3.9323772661111199e-07,2.0052361613335452e-07,1.8949499915280899e-07,5.711477080660316e-09,2.9902136895612618e-08,3.2410366664194435e-08
6.190660518756488e-09,0.2898626307384531,76.950000000000003,0.0,0.0,0.0,0.79975025232996744,9.4984801244425867,0.0033215975628537306,0.026418457253510042,0.031999395751885297,5.9324852049305397e-09,0.0014140134740260502,7.5191458601960505e-06,0.04314059543527575,7.5867906223017096e-08,3.7223168854180596e-05,0.086845447811934123,1.1170070079334419e-11,0.0025929763525159247,0.00011108453623960174,6.6884409068901845e-05,6.9329326366824462e-05,0.0042043649692161235,0.0041764583472869606,8.1073551077807905e-07,4.6554835075931679e-07,2.1211809161498809e-13,1.7917212876033175e-05,1.9513142922783039e-13,1.2728613479792383e-08,7.6037382293538957e-07,1.7567782575088943e-06,1.8394105153526427e-06,1.3661301231182856e-05,6.6366864829498257e-06,1.6907193123096015e-11,4.2951415914642705e-07,2.1621755592950067e-07,2.0997537971022169e-07,6.3334198358528253e-09,3.3400867142468993e-08,3.6429970664740167e-08
6.343180277634187e-09,0.2898631566142171,76.950000000000003,0.0,0.0,0.0,0.79547256216803008,9.4984531509223675,0.0033931156330681625,0.026827138775932586,0.032611421643228944,6.0459227904220833e-09,0.0014359520166663318,7.4810143644613823e-06,0.044076608269488039,7.5462103353543354e-08,3.7935009604398394e-05,0.088762388896021421,1.1343374693279572e-11,0.0027033427142688095,0.00011870236180718753,7.110784554751568e-05,7.0417568553952616e-05,0.0043904561763875747,0.004359851165621236,8.4633246828904141e-07,4.8599022350843723e-07,2.1617455177717427e-13,1.9555949244886079e-05,2.081815080662232e-13,1.3616834286777017e-08,8.3639802197994763e-07,1.9635852449210069e-06,2.0583861479276797e-06,1.3978053848650257e-05,6.7878938225425531e-06,1.7986082600699854e-11,4.6800074656519556e-07,2.3261057503215121e-07,2.3200239745160795e-07,7.0027048816914343e-09,3.7189068035585692e-08,4.082198491844136e-08
6.4957000365118865e-09,0.2898636930917237,76.950000000000003,0.0,0.0,0.0,0.791223029276935,9.4984265507158998,0.0034641831835795409,0.027226418415135449,0.033216161423383711,6.1580085503016826e-09,0.001457385646578091,7.4431349813516251e-06,0.04500707775523282,7.5058971634544037e-08,3.8638367459491212e-05,0.090669610242422108,1.1512690723929978e-11,0.0028151865647214076,0.00012662351794656226,7.5467829964032614e-05,7.1480851306361207e-05,0.0045794122506953401,0.004545923310135625,8.8244922613070456e-07,5.0673061876271638e-07,2.2018267173670552e-13,2.1294885312728065e-05,2.2174479129359411e-13,1.4541110678840204e-08,9.1750765588933147e-07,2.188276049014503e-06,2.2966539961443403e-06,1.4293195961247517e-05,6.9382047041883209e-06,1.9100565817009274e-11,5.0875968297755667e-07,2.4970665102668403e-07,2.5564131581898936e-07,7.7213491072960098e-09,4.1280531537627935e-08,4.5609265078857844e-08
6.6482197953895856e-09,0.28986423992216714,76.950000000000003,0.0,0.0,0.0,0.78700143523785548,9.4984003169022682,0.003534803162864478,0.027616433991312549,0.033813690826681467,6.268756545700392e-09,0.0014783217770969626,7.4055057431674608e-06,0.045932040076645538,7.4658490345580479e-08,3.9333330654263692e-05,0.09256717607148536,1.1678076733271164e-11,0.0029284652405949978,0.00013485084120056385,7.9963717388796147e-05,7.2519540228618365e-05,0.0047711672083882951,0.004734601349713448,9.1907152270132639e-07,5.277613462731132e-07,2.241429543037995e-13,2.313699907321047e-05,2.3582611366752852e-13,1.5501793706568126e-08,1.0038636725286913e-06,2.4318334087439332e-06,2.555316285059549e-06,1.4606738232613993e-05,7.087624991115234e-06,2.0250501873077659e-11,5.5185215119565395e-07,2.6750907845407232e-07,2.8095760568847361e-07,8.491376298416489e-09,4.5689146557940291e-08,5.0815306305121703e-08
6.800739554267285e-09,0.2898647968604064,76.950000000000003,0.0,0.0,0.0,0.78280756337567337,9.4983744427421755,0.0036049784969476584,0.027997321642416501,0.034404084862794775,6.3781807032980376e-09,0.0014987677307533986,7.3681246981419164e-06,0.046851531140361863,7.4260638931568691e-08,4.0019986579317716e-05,0.094455150102180155,1.1839590565943535e-11,0.0030431369099836354,0.00014338702001796165,8.4594773084893448e-05,7.3533996465362361e-05,0.0049656560334356307,0.0049258127669750199,9.5618527407342293e-07,5.4907431782617759e-07,2.2805589747861157e-13,2.5085236424875697e-05,2.504300581071e-13,1.6499216437817735e-08,1.0956241106314668e-06,2.695259768364087e-06,2.8355013429224051e-06,1.491869124311458e-05,7.2361605015658172e-06,2.1435725649289199e-11,5.9733827893062232e-07,2.8602049240955764e-07,3.0801688193394032e-07,9.3148151556414636e-09,5.0428883544407895e-08,5.6464229838574118e-08
6.953259313144984e-09,0.289865363664916,76.950000000000003,0.0,0.0,0.0,0.77864119874895332,9.4983489216726475,0.0036747120895804352,0.028369215840537899,0.034987417822016864,6.4862948158328654e-09,0.0015187307401660884,7.3309899092560177e-06,0.047765586577730453,7.3865397002116978e-08,4.0698421787383532e-05,0.096333595556113136,1.1997289356470869e-11,0.0031591605574395319,0.00015223459813332865,8.9360176932479611e-05,7.4524576744661584e-05,0.0051628146657073225,0.0051194859523740815,9.9377657285847324e-07,5.7066154658599502e-07,2.3192199448605945e-13,2.7142508995626333e-05,2.6556096143992774e-13,1.753369436710698e-08,1.1929439086065436e-06,2.9795763789811978e-06,3.1383628214984467e-06,1.5229065490503894e-05,7.3838170091543054e-06,2.2656048961432086e-11,6.4527709845476206e-07,3.052428920004258e-07,3.3688484235477845e-07,1.019369738600526e-08,5.551377957752038e-08,6.2580768912929201e-08
7.105779072022683e-09,0.28986594009773614,76.950000000000003,0.0,0.0,0.0,0.77450212813983965,9.4983237473019351,0.003744006822418342,0.028732249408221916,0.035563763280555834,6.5931125437725188e-09,0.0015382179489316383,7.2940994556716992e-06,0.048674241747011779,7.3472744330193808e-08,4.1368721999218442e-05,0.098202575161521991,1.2151229536028883e-11,0.0032764959693145144,0.00016139597788272537,9.4259027707680639e-05,7.5491633421210976e-05,0.005362579989269845,0.0053155501983425694,1.031831687045397e-06,5.9251514643700974e-07,2.3574173380978457e-13,2.9311692090365335e-05,2.812229200432662e-13,1.8605525817232934e-08,1.2959747251928538e-06,3.2858223831878956e-06,3.4650788933340538e-06,1.5537871390585936e-05,7.5306002432215716e-06,2.391126168107602e-11,6.9572650958237971e-07,3.251776635882693e-07,3.6762720894229271e-07,1.1130055867251743e-08,6.0957923969625343e-08,6.9190254046740239e-08
7.258298830900382e-09,0.2898665259244237,76.950000000000003,0.0,0.0,0.0,0.77039014004388395,9.4982989134045237,0.003812865555197548,0.029086553534719121,0.036133194105840594,6.6986474161998916e-09,0.0015572364125103653,7.2574514324840967e-06,0.049577531735564485,7.3082660851176359e-08,4.2030972109854008e-05,0.10006215115724663,1.2301466839489526e-11,0.0033951037193526898,0.0001708734234565854,9.9290347220591925e-05,7.6435514519357129e-05,0.0055648898207962885,0.0055139356934795179,1.0703370588740399e-06,6.1462733133479427e-07,2.3951559922894141e-13,3.1595622757338385e-05,2.9741979537608157e-13,1.9714992333285136e-08,1.4048647716316226e-06,3.6150538849419272e-06,3.8168514280387334e-06,1.5845119277870036e-05,7.6765158891879418e-06,2.5201132821078193e-11,7.4874324582302537e-07,3.4582560375990386e-07,4.0030967144562916e-07,1.2125922883572591e-08,6.6775444367441658e-08,7.6318597766342899e-08
