Time (s),Volume (m^3),N2,Ne,He,Ar,C7H10(1),O2(2),C7H10(146),C7H10(153),C7H9(5),C5H7(210),C2H4(115),C7H11(22),C7H10(21),C7H10(65),C7H10(18),C7H10(238),S(66),C7H11(46),C7H10(187),C7H12(16),C7H8(58),C5H8(336),S(388),C7H9O2(68),s(399),OH(22),H2O(23),S(118),S(196),S(362),S(361),C7H10(38),S(410),S(340),S(358),S(336),C7H8(308),S(197)
7.530527266393553e-11,0.5587030677686466,76.950000000000003,0.0,0.0,0.0,0.9993816517041012,9.4999950474365438,0.00019811714951603675,0.00011986277813516797,0.00014181142202810955,1.2750168993057421e-08,1.2752799441225953e-08,0.00013703871047585417,1.4420565135251317e-05,4.2487494702731912e-08,2.0344115421445094e-06,1.3587256364115622e-09,4.8317219389854216e-06,4.9056592644961693e-08,8.2114820351389834e-10,1.7711942490347206e-11,1.7083249825218756e-11,1.6777394647524748e-15,7.6554869366812747e-20,1.8970136558103145e-11,7.6547159702337921e-20,7.5737730816677362e-17,2.5959145271861677e-20,1.2081394663923314e-07,5.0810917214916923e-14,1.6483630229411079e-12,9.8040693651926925e-13,4.1866878793207844e-09,8.170197092950606e-20,8.8542741934684392e-16,5.9145247885567972e-12,5.1420532672113702e-18,1.099139910220657e-16,7.5763689961949219e-17
7.816719399804174e-11,0.5587030660743563,76.950000000000003,0.0,0.0,0.0,0.99935816410141798,9.4999947808278318,0.00020569058499466972,0.00012444461165853291,0.00014719735061025638,1.416299848866997e-08,1.4165921656832838e-08,0.00014216255686814978,1.4968371858033726e-05,4.5759080810434274e-08,2.0343657390254668e-06,1.4621510626598101e-09,5.0936922053457839e-06,5.2391457137521555e-08,8.8361646337931357e-10,1.9642569456218496e-11,1.9152521604521228e-11,1.9900022598025686e-15,9.8200809950761846e-20,1.9690613274741549e-11,9.8190532169414169e-20,8.918875757563219e-17,3.1756698681665331e-20,1.2545058910659403e-07,5.3565826080867242e-14,1.8313275100723899e-12,1.0898500481777e-12,4.186589483121174e-09,1.0478865571767132e-19,9.1940868431225442e-16,6.7015206521335943e-12,5.3400555426739537e-18,1.2744851402538607e-16,8.9220514274313854e-17
8.102911533214794e-11,0.5587030643698205,76.950000000000003,0.0,0.0,0.0,0.99933467718804592,9.4999945125211536,0.00021326384629917551,0.00012902632745874802,0.00015258302571145431,1.5669848532859009e-08,1.567308400019421e-08,0.00014728427721792483,1.5516161288578615e-05,4.9151873384762968e-08,2.0343199372610796e-06,1.5691860185686743e-09,5.357360567551855e-06,5.5806447379530063e-08,9.4826079000931632e-10,2.1707270878653412e-11,2.1384017908283055e-11,2.3461104443618373e-15,1.2479850436400957e-19,2.0411056043837412e-11,1.2478494848218175e-19,1.0439206859115174e-16,3.8562467481361299e-20,1.3008701310651597e-07,5.6338592327220119e-14,2.0264889549594304e-12,1.2066315043299479e-12,4.1864910897490208e-09,1.3315207753403332e-19,9.5338834816203712e-16,7.5573097008047713e-12,5.5381280817511255e-18,1.469782411956851e-16,1.0443063105863313e-16
8.389103666625415e-11,0.5587030626561301,76.950000000000003,0.0,0.0,0.0,0.99931119096397603,9.4999942426855135,0.00022083693345325769,0.00013360792555071647,0.00015796844733199876,1.727291935215265e-08,1.7276487161539617e-08,0.00015240404060054137,1.6063933427403271e-05,5.2665861041406533e-08,2.0342741368426757e-06,1.6798118412871213e-09,5.6225580209575978e-06,5.9299289848253532e-08,1.0150696459452473e-09,2.3910479411504871e-11,2.3783960666412315e-11,2.7503468422429232e-15,1.5723109419703878e-19,2.1131464865500146e-11,1.5721339131258832e-19,1.2149761830762383e-16,4.6505130146736725e-20,1.3472321863933539e-07,5.9127438680805203e-14,2.2341334039921298e-12,1.3309246717790629e-12,4.1863926992689035e-09,1.6773212643511945e-19,9.8736641089791142e-16,8.4848859575643509e-12,5.7362742897393903e-18,1.6864407769046082e-16,1.2154412343777055e-16
8.675295800036035e-11,0.5587030609342744,76.950000000000003,0.0,0.0,0.0,0.99928770542919831,9.4999939714733017,0.00022840984648051624,0.0001381894059492757,0.00016335361547217377,1.8974348790968081e-08,1.8978269436205563e-08,0.00015752199948012186,1.6611688275024967e-05,5.6301032396710421e-08,2.0342283377740803e-06,1.7940099639797503e-09,5.8891321665883068e-06,6.2867778979002447e-08,1.0840315545666585e-09,2.6256627053486141e-11,2.6358571153152871e-11,3.2072390458725439e-15,1.9649723003388087e-19,2.1851839739565202e-11,1.9647432457732215e-19,1.4066173972969339e-16,5.5724156194623458e-20,1.3935920570509807e-07,6.1930762495608411e-14,2.4545387928225832e-12,1.4628980004856253e-12,4.1862943117033051e-09,2.0959136288545227e-19,1.0213428725221364e-15,9.4872401550462274e-12,5.9344975774737013e-18,1.9259095571994611e-16,1.4071746388588803e-16
8.961487933446656e-11,0.5587030592051432,76.950000000000003,0.0,0.0,0.0,0.9992642205837039,9.4999936990219513,0.00023598258540445406,0.00014277076866920177,0.00016873853013225356,2.0776214172248573e-08,2.0780508585665544e-08,0.00016263829134594056,1.7159425831960974e-05,6.005737606767659e-08,2.0341825400615663e-06,1.9117619153328024e-09,6.1569455752920833e-06,6.6509774762756165e-08,1.1551350997704988e-09,2.8750145215870126e-11,2.9114069605515479e-11,3.721563588774943e-15,2.4372089239576517e-19,2.2572180666179426e-11,2.4369151083075854e-19,1.6204713647650579e-16,6.6370255743316719e-20,1.4399497430403631e-07,6.4747118550159348e-14,2.6879751883362599e-12,1.6027151703709566e-12,4.1861959270059653e-09,2.5992540305742568e-19,1.0553177330354882e-15,1.0567359253582128e-11,6.1328013492895819e-18,2.1896775562778167e-16,1.6211350673224913e-16
9.247680066857276e-11,0.5587030574695417,76.950000000000003,0.0,0.0,0.0,0.99924073642748334,9.4999934254553775,0.00024355515024848621,0.00014735201372521487,0.00017412319131250348,2.2680534091352355e-08,2.2685223631797812e-08,0.00016775304018259302,1.7707146098728552e-05,6.3934880671963054e-08,2.034136743699568e-06,2.0330493190627436e-09,6.425874318058026e-06,7.0223200465349026e-08,1.2283689256520107e-09,3.1395464773452816e-11,3.2056674916934468e-11,4.2983499584881443e-15,3.0016160238223725e-19,2.3292487645545931e-11,3.0012421805708586e-19,1.8582287386308058e-16,7.8605828526697701e-20,1.4863052443664561e-07,6.7575203592110274e-14,2.9347050219373598e-12,1.7505352328396963e-12,4.186097545180236e-09,3.2007371036199203e-19,1.089290992440201e-15,1.1728226085127052e-11,6.3311890074014688e-18,2.4792722812586176e-16,1.8590147969160728e-16
9.533872200267897e-11,0.5587030557281969,76.950000000000003,0.0,0.0,0.0,0.99921725296052755,9.4999931508853361,0.00025112754103593125,0.00015193314113197401,0.00017950759901318183,2.4689270147852291e-08,2.4694376589050766e-08,0.00017286635779517582,1.8254849075844957e-05,6.7933534827883685e-08,2.0340909486858268e-06,2.1578538934273767e-09,6.6958066412769749e-06,7.4006040456564874e-08,1.303721736187312e-09,3.4197016101839884e-11,3.5192604393217301e-11,4.9428844583514972e-15,3.6722500902970226e-19,2.4012760677456104e-11,3.6717780287327515e-19,2.1216436931994218e-16,9.2605412291538502e-20,1.5326585610330747e-07,7.0413842406983971e-14,3.1949833147551461e-12,1.9065127473915765e-12,4.1859991662611234e-09,3.9153077900459727e-19,1.1232626507415949e-15,1.2972819099688459e-11,6.5296639616905616e-18,2.7962591773363419e-16,2.1225697473223371e-16
9.820064333678517e-11,0.5587030539817641,76.950000000000003,0.0,0.0,0.0,0.99919377018282718,9.4999928754126017,0.00025869975779000884,0.00015651415090407541,0.00018489175323454084,2.6804328618447397e-08,2.680987413770778e-08,0.00017797834500508634,1.8802534763827422e-05,7.2053327154407924e-08,2.0340451550261716e-06,2.286157450739475e-09,6.9666417713381596e-06,7.7856338140795697e-08,1.3811822949176531e-09,3.7159229103492597e-11,3.8528073560548488e-11,5.6607139237161467e-15,4.4647384611745574e-19,2.4732999762056509e-11,4.4641466286153185e-19,2.4125338238174764e-16,1.0855613052849552e-19,1.5790096930431387e-07,7.3261975247386439e-14,3.4690578951882837e-12,2.070797913576698e-12,4.1859007902358071e-09,4.759577013597391e-19,1.1572327079410302e-15,1.4304112195660215e-11,6.7282296143562246e-18,3.142240874686103e-16,2.4136193851227616e-16
9.999999999999999e-11,0.558703052230836,76.950000000000003,0.0,0.0,0.0,0.99917900636592916,9.4999927017954313,0.00026346049789956015,0.00015939427832228185,0.00018827676673185007,2.8189386460870206e-08,2.819521957030578e-08,0.0001811917305327932,1.9146868672206672e-05,7.4705555261466505e-08,2.0340163641783097e-06,2.3686082745280356e-09,7.1373432269452e-06,8.0310794417499407e-08,1.4309577212860077e-09,3.9105888820417312e-11,4.0730114505880307e-11,6.1521535943973179e-15,5.0330778402779915e-19,2.5185813484441986e-11,5.0323979651626237e-19,2.6103319691583917e-16,1.1967295811578209e-19,1.6081506117696343e-07,7.5057091052229241e-14,3.6485471234332002e-12,2.178407072450512e-12,4.1858389404061882e-09,5.3649708822503163e-19,1.178589655075149e-15,1.5186850677862879e-11,6.8531204319804362e-18,3.3753470720618597e-16,2.6115286987395491e-16
1.0106256467089138e-10,0.558703052230836,76.950000000000003,0.0,0.0,0.0,0.9991702880943728,9.4999925991280385,0.00026627180053384917,0.00016109504305605884,0.00019027565397682723,2.9027562073929121e-08,2.903356924119492e-08,0.00018308909272974938,1.9350203163193187e-05,7.6294246271160592e-08,2.0339993627195222e-06,2.4179418968828966e-09,7.2382888352616223e-06,8.1772193981938718e-08,1.460739424635329e-09,4.0286533224491609e-11,4.2069296017254785e-11,6.457649298225349e-15,5.3963924988016123e-19,2.5453204899661284e-11,5.395655494800542e-19,2.7327800441421703e-16,1.2665813951391379e-19,1.6253586404011247e-07,7.6118646482197185e-14,3.7571696091702168e-12,2.2435366985278872e-12,4.185802417082188e-09,5.7519410964483501e-19,1.1912011640394594e-15,1.5725074619130701e-11,6.9268893626879067e-18,3.5188564481348979e-16,2.7340466255373091e-16
1.0392448600499759e-10,0.5587030504759476,76.950000000000003,0.0,0.0,0.0,0.99914680669515532,9.4999923221135898,0.00027384366929049126,0.00016567581760240605,0.00019565930124028328,3.1360770942386151e-08,3.1367262709615798e-08,0.00018819868295630229,1.9897854274459467e-05,8.0656280798421595e-08,2.0339535717614095e-06,2.5531892308312003e-09,7.5106658873363258e-06,8.5751763617042922e-08,1.5423820070712486e-09,4.3583357463505007e-11,4.5822483323019136e-11,7.3397690744266637e-15,6.4863243140845616e-19,2.6173376089993892e-11,6.4854123532268082e-19,3.0843264819174323e-16,1.4712507465405846e-19,1.671705403112136e-07,7.8982994360360874e-14,4.059552523440083e-12,2.4248709602435116e-12,4.1857040468160596e-09,6.9127048482596427e-19,1.2251680190438652e-15,1.7238670920857758e-11,7.1256466148299426e-18,3.9277806897737446e-16,3.0857977326639727e-16
1.0678640733910379e-10,0.558703048717582,76.950000000000003,0.0,0.0,0.0,0.99912332598516518,9.4999920444431467,0.00028141536408287721,0.00017025647455753742,0.00020104269502514764,3.3805705020898222e-08,3.3812704711764596e-08,0.00019330718961904918,2.0445488098143475e-05,8.5139419357125823e-08,2.0339077821549445e-06,2.6918815441687337e-09,7.7836990319578571e-06,8.97932560532223e-08,1.6260989825841563e-09,4.7054130374237267e-11,4.9793844920029148e-11,8.3134226032193938e-15,7.755566963996278e-19,2.6893513333160491e-11,7.7544452837896674e-19,3.469180374263612e-16,1.7018449612815115e-19,1.7180499811802852e-07,8.185424178681879e-14,4.3764341221123465e-12,2.6149385667993542e-12,4.1856056794487501e-09,8.2642082451546279e-19,1.2591332729569232e-15,1.8847860961234938e-11,7.3245047707595898e-18,4.3707233946169936e-16,3.4708822192248924e-16
1.0964832867321e-10,0.5587030469561758,76.950000000000003,0.0,0.0,0.0,0.9990998459643935,9.4999917661833475,0.00028898688493385734,0.00017483701393581524,0.00020642583533165591,3.6364064937980775e-08,3.6371596237879356e-08,0.0001984146793902667,2.0993104634762423e-05,8.9743650568863e-08,2.0338619939023495e-06,2.8340010206141898e-09,8.0573216330852208e-06,9.3894931942416926e-08,1.7118793498514899e-09,5.0703280062554697e-11,5.3989588080862088e-11,9.3852332767072818e-15,9.2271980443363451e-19,2.7613616629618158e-11,9.2258262545979325e-19,3.8894119634309939e-16,1.9607833382848863e-19,1.7643923746096777e-07,8.4731688009056636e-14,4.7080354968394713e-12,2.8138735116690377e-12,4.1855073149652353e-09,9.830956611092536e-19,1.2930969257780042e-15,2.0555599954201085e-11,7.5234672215233041e-18,4.8494286593822997e-16,3.8913727467692783e-16
1.125102500073162e-10,0.5587030451921239,76.950000000000003,0.0,0.0,0.0,0.99907636663283095,9.4999914873942721,0.00029655823186619388,0.00017941743575154587,0.00021180872216004112,3.9037503569004076e-08,3.9045590515360077e-08,0.00020352121239338401,2.1540703884833507e-05,9.4468963055877488e-08,2.0338162069998492e-06,2.9795299355466119e-09,8.3314736012984445e-06,9.8055101928805623e-08,1.7997121655618717e-09,5.4535234179347693e-11,5.8415917878454778e-11,1.0562101589087222e-14,1.0926466593846833e-18,2.8333685979012676e-11,1.092479796388981e-18,4.3471543938508566e-16,2.2506333160126809e-19,1.8107325834052263e-07,8.7614701119383304e-14,5.0545715308571742e-12,3.0218060253293259e-12,4.1854089533616699e-09,1.1639754208232799e-18,1.3270589775147055e-15,2.2364838542082418e-11,7.7225373730922358e-18,5.3656741944122392e-16,4.3494050271668696e-16
1.1537217134142241e-10,0.5587030434257821,76.950000000000003,0.0,0.0,0.0,0.99905288799046832,9.4999912081301048,0.00030412940490255559,0.00018399774001897666,0.00021719135551053438,4.1827627406595223e-08,4.1836294379459735e-08,0.00020862684284635172,2.2088285848873904e-05,9.9315345441068261e-08,2.0337704214474092e-06,3.1284506555338425e-09,8.606100750643629e-06,1.0227212506428635e-07,1.8895865441092172e-09,5.8554419910024915e-11,6.3079037174212402e-11,1.1851208079927276e-14,1.2880923227661493e-18,2.9053721381359732e-11,1.2878903907491016e-18,4.8446036111059972e-16,2.5741149079870179e-19,1.8570706075716891e-07,9.0502711291770231e-14,5.4162510771739856e-12,3.2388626833096005e-12,4.1853105946501338e-09,1.3719841144950033e-18,1.361019428171033e-15,2.4278522894619203e-11,7.9217186238803664e-18,5.9212706487048714e-16,4.8471777260139843e-16
1.182340926755286e-10,0.5587030416574729,76.950000000000003,0.0,0.0,0.0,0.99902941003729639,9.4999909284397059,0.00031170040406551882,0.00018857792675229624,0.00022257373538336518,4.4735997887835133e-08,4.4745269600761623e-08,0.00021373161964193218,2.2635850527400793e-05,1.0428278634798865e-07,2.0337246372482239e-06,3.2807456378633882e-09,8.8811542185358741e-06,1.0654440728799418e-07,1.9814916572884605e-09,6.2765263961364875e-11,6.7985146621020028e-11,1.3260016163918962e-14,1.5120553419750703e-18,2.9773722837303863e-11,1.511812159138299e-18,5.3840182632551903e-16,2.9341051315850274e-19,1.9034064471132808e-07,9.3395204681559266e-14,5.7932771311408007e-12,3.4651665108291875e-12,4.1852122388297321e-09,1.6103033512037709e-18,1.3949782777446729e-15,2.6299594826721279e-11,8.1210143576299738e-18,6.5180609479737442e-16,5.3869523683867752e-16
1.210960140096348e-10,0.5587030398874873,76.950000000000003,0.0,0.0,0.0,0.99900593277330574,9.4999906483671346,0.00031927122937757221,0.00019315799596563772,0.00022795586177876183,4.7764132679936811e-08,4.7774034171128812e-08,0.00021883558687092286,2.3183397920931345e-05,1.0937127440084643e-07,2.0336788544006977e-06,3.4363974300757079e-09,9.1565899427103717e-06,1.1087039996618902e-07,2.0754167339928777e-09,6.7172192546333819e-11,7.3140444678410231e-11,1.4796274851006483e-14,1.7677913854648228e-18,3.0493690346416475e-11,1.7674998809575287e-18,5.9677196048274508e-16,3.3336424302942125e-19,1.9497401020344156e-07,9.6291717924531525e-14,6.1858469976198502e-12,3.7008370841561253e-12,4.1851138858918133e-09,1.8823866658386329e-18,1.4289355262435419e-15,2.8430991930390483e-11,8.3204279778063439e-18,7.1579196456271013e-16,5.971053247257745e-16
1.23957935343741e-10,0.5587030381160888,76.950000000000003,0.0,0.0,0.0,0.99898245619848736,9.4999903679521172,0.00032684188086111498,0.00019773794767307765,0.00023333773469695187,5.0913506926025939e-08,5.0924063549747647e-08,0.00022393878429387813,2.3730928029982713e-05,1.1458079822450358e-07,2.0336330729028863e-06,3.5953886694998916e-09,9.4323681896577111e-06,1.152485984890582e-07,2.1713510599130159e-09,7.1779631367391516e-11,7.8551127637498405e-11,1.646802136071102e-14,2.0588271767688454e-18,3.1213623908553076e-11,2.0584792906421258e-18,6.5980914037376212e-16,3.7759310896256739e-19,1.9960715723397552e-07,9.9191833178258012e-14,6.5941524529644945e-12,3.9459906288158558e-12,4.1850155358395513e-09,2.1919741516393984e-18,1.462891173673064e-15,3.0675647716911393e-11,8.5199628826213604e-18,7.842752286534214e-16,6.6018673348272454e-16
1.2681985667784722e-10,0.558703036343515,76.950000000000003,0.0,0.0,0.0,0.99895898031283192,9.4999900872304845,0.00033441235853845421,0.00020231778188863439,0.00023871935413816224,5.4185554452578859e-08,5.4196791870820586e-08,0.00022904124776645951,2.4278440855072049e-05,1.1991134644447636e-07,2.0335872927570814e-06,3.7577020827917421e-09,9.7084531294157788e-06,1.1967754092118782e-07,2.2692839772371992e-09,7.659200559873352e-11,8.4223389653606344e-11,1.8283583634382017e-14,2.388974719225757e-18,3.193352352460054e-11,2.388561294179391e-18,7.2775798513176885e-16,4.2643456468924798e-19,2.0424008580336512e-07,1.0209517365077966e-13,7.0183799020120003e-12,4.2007401147730586e-12,4.1849171886782458e-09,2.5431073886693598e-18,1.4968452200287196e-15,3.3036491765973467e-11,8.7196224475718127e-18,8.5744947834278365e-16,7.2818441969645808e-16
1.2968177801195342e-10,0.5587030345699816,76.950000000000003,0.0,0.0,0.0,0.99893550511633045,9.4999898062345487,0.00034198266243180977,0.00020689749862627067,0.00024410072010261976,5.7581668939986991e-08,5.7593613114377438e-08,0.00023414300962303314,2.4825936396716491e-05,1.2536290768693503e-07,2.0335415139637641e-06,3.9233204854742165e-09,9.9848124521002806e-06,1.2415580670271145e-07,2.3692048843536214e-09,8.161373986784402e-11,9.0163422784810509e-11,2.0251582748986354e-14,2.762345803273759e-18,3.2653389194079516e-11,2.7618564677716254e-18,8.0086934755927861e-16,4.8024352950735304e-19,2.0887279591202292e-07,1.0500139956731235e-13,7.4587105302803241e-12,4.4651953487029232e-12,4.1848188444039065e-09,2.9401446592064986e-18,1.5307976653186637e-15,3.5516449878949817e-11,8.9194100730649197e-18,9.355112805773212e-16,8.0134959108878579e-16
1.3254369934605963e-10,0.5587030327956836,76.950000000000003,0.0,0.0,0.0,0.99891203060897349,9.4999895249934276,0.00034955279256331396,0.00021147709789989434,0.00024948183259055105,6.1103205057622001e-08,6.1115882241580121e-08,0.00023924409902261829,2.5373414655433178e-05,1.3093547057870409e-07,2.0334957365207197e-06,4.092226781480249e-09,1.0261417022071867e-05,1.2868201539840956e-07,2.4711032355540107e-09,8.684925823666599e-11,9.6377417034941798e-11,2.2380935235903613e-14,3.1833667882688231e-18,3.3373220916588938e-11,3.1827898305909381e-18,8.7940030578660367e-16,5.3939282809941783e-19,2.1350528756037441e-07,1.0791020453383132e-13,7.9153204515481785e-12,4.7394630634606744e-12,4.1847205030137715e-09,3.3877764411417525e-18,1.5647485095504007e-15,3.8118444234065747e-11,9.1193291591492581e-18,1.0186601180918007e-15,8.7993969861470307e-16
1.3540562068016583e-10,0.5587030310207964,76.950000000000003,0.0,0.0,0.0,0.99888855679075195,9.4999892435334043,0.00035712274895500996,0.00021605657972335629,0.00025486269160218293,6.4751479564694935e-08,6.4764916295813999e-08,0.00024434454226085337,2.5920875631739221e-05,1.3662902374726197e-07,2.0334499604286121e-06,4.2644039626979105e-09,1.0538240566074532e-05,1.332548254922567e-07,2.5749685407388468e-09,9.2302984182640714e-11,1.0287156039980371e-10,2.4680855308064663e-14,3.6567936508703243e-18,3.4093018693319395e-11,3.6561158836614923e-18,9.6361415526264703e-16,6.0427362980590829e-19,2.1813756074884289e-07,1.1082131225793585e-13,8.3883808509866281e-12,5.0236470048518079e-12,4.1846221645115143e-09,3.8910411705772728e-18,1.598697752716433e-15,4.0845393541610474e-11,9.3193830722299384e-18,1.107098330732577e-15,9.642184288924531e-16
