Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995)
4.181350590729443e-10,0.3855978494079735,76.950000000000003,0.0,0.0,0.0,3.1169167432447964e-05,9.4999851575181022,0.00054262723019402287,0.0026832494646270208,0.00066295066524193265,3.4569339849524609e-06,1.5310906150017789e-10,2.4917495668773057e-05,0.17337707988246023,8.2205862891433913e-07,1.3351089913075357e-14,2.9886862836860379e-09,5.3143347311735231e-06,0.8081013387889876,7.4560592592667783e-06,2.5582894495319587e-15,3.2745047209348918e-14,6.2103759823829387e-09,5.7009633531828286e-14,0.0005201586391445197,2.0789199613318391e-05,0.0021362487406383236,0.0021366242221799812,1.487830072963301e-07,7.2916466355720286e-08,2.1999367398570874e-07,0.00013674266548293051,1.8953898714722741e-08,4.6411036328441847e-09,3.6585284221375954e-09,5.2030181778324731e-09,2.8669748565054669e-07,4.0872254826974954e-08,0.010896369165834476,2.2355471660457135e-14,9.4325589540779271e-15,3.4656110545088758e-06,1.0823420395306174e-06,1.4580984355960393e-07,0.0002059202722762039,0.00058947428588650684,2.8617159922828938e-08,4.7232347081418419e-09,1.5414903502986944e-09,1.136289622955678e-09,2.7382770704454231e-10,3.5170605389240582e-09,6.2524882382861483e-13,1.2384449540660157e-07,2.0182585043640767e-12,1.100463646413799e-10,1.4799576190261401e-09,1.6198032692359551e-13,3.3061295729292043e-14,8.4521895844459188e-17,4.4541141349420625e-05,3.7779612417303365e-11,8.5644222942039383e-07,1.9701133818824857e-06,7.4573419661085625e-11,7.5117529441190332e-09,1.5071227271842514e-10,4.119309667784759e-10,3.8808611384546488e-11,9.1502283060911823e-11,2.6680878921590255e-18,2.3788402955180818e-10,2.3920157230995938e-07,2.6848931901793e-07,7.4861816619540511e-09,2.0578328258680717e-09,2.6842275071197311e-07,1.0286712452386044e-05,5.677400783512065e-09,2.7924276387712562e-09,5.6774266645346706e-09
4.2131445058952334e-10,0.38559788359225233,76.950000000000003,0.0,0.0,0.0,3.1119570079189744e-05,9.4999851438125766,0.00054257346834547576,0.0026821571579595384,0.00065549604623782291,3.4180618258582094e-06,1.5304671953394393e-10,2.4879771598879838e-05,0.17309365678789396,8.2172390824266807e-07,1.3200961014623202e-14,2.9855461873955595e-09,5.3548002087274927e-06,0.80837866135993452,7.456154878772809e-06,2.5572477812947332e-15,3.299435426042641e-14,6.2610330924097729e-09,5.7008845390715954e-14,0.00052034038800470041,2.0555433606659905e-05,0.0021439615737967902,0.002144340009548672,1.4932028295858836e-07,7.3179876214804734e-08,2.2006917849465749e-07,0.00013777081282063405,1.9096424632809666e-08,4.6760220930163627e-09,3.6866552946499818e-09,5.2421963722054084e-09,2.8906866388034818e-07,4.1527602704570779e-08,0.010901902203405716,2.2523805071075529e-14,9.5035844841005673e-15,3.4657231252361583e-06,1.0826901825856373e-06,1.4569883376304189e-07,0.00020596492396889293,0.00058960873626717313,2.8996921426069609e-08,4.7625538731285889e-09,1.5566633093979309e-09,1.1446942003856657e-09,2.7820857511917524e-10,3.5435988517117511e-09,6.3536317018713033e-13,1.2429063788601403e-07,2.0556175605427351e-12,1.1204881175834026e-10,1.4852907067037103e-09,1.6500858841917236e-13,3.3810471485434103e-14,8.6505138295298343e-17,4.4899559451978062e-05,3.7919543812532327e-11,8.5664707353230966e-07,1.988799902055059e-06,7.5280775596849055e-11,7.5787406804366272e-09,1.5214192491224539e-10,4.1585166343181263e-10,3.9156042954785281e-11,9.2316296906450822e-11,2.6934823478861056e-18,2.3988226709028051e-10,2.4120968626457408e-07,2.6855355846069142e-07,7.5132338574957024e-09,2.0585388535838831e-09,2.6848723646298532e-07,1.0338514485383558e-05,5.6802431441998873e-09,2.8215619420065514e-09,5.6802690325206661e-09
4.244938421061024e-10,0.3855979173920819,76.950000000000003,0.0,0.0,0.0,3.1070329253263365e-05,9.4999851298236067,0.00054251970833803698,0.002681065298982213,0.00064812525147726798,3.3796267753621219e-06,1.5298440327257838e-10,2.4842112924090482e-05,0.17281070711963528,8.2138932558405411e-07,1.3052520281528349e-14,2.9822755183353148e-09,5.3952493367784468e-06,0.80865551618542708,7.4562503782832947e-06,2.55620654256136e-15,3.324356056952568e-14,6.3116697287337054e-09,5.7005520800277957e-14,0.00052052182225415357,2.0324296206370972e-05,0.0021515876498554589,0.002151969036048623,1.4985151502265072e-07,7.3440323082293719e-08,2.201445556538279e-07,0.00013879848580826466,1.9238884786700776e-08,4.7109244411081913e-09,3.7145721248778744e-09,5.281356488917084e-09,2.9143874996639904e-07,4.2185995590413754e-08,0.010907429658291336,2.2692060799730046e-14,9.5745772374892734e-15,3.4658360208130031e-06,1.0830380852185811e-06,1.4558803606252436e-07,0.0002060095506927506,0.00058974310477386558,2.9376618934190592e-08,4.8018549275122553e-09,1.5718242631873333e-09,1.153041727471104e-09,2.8261540597947853e-10,3.570125050660141e-09,6.4553859316417881e-13,1.2473699141690274e-07,2.0933431817560702e-12,1.140663696197693e-10,1.4906263177653658e-09,1.6806070891405259e-13,3.4569642635458395e-14,8.851663230035726e-17,4.5257748013749564e-05,3.805954265124571e-11,8.5685123805168229e-07,2.0075296535024173e-06,7.5989768000750016e-11,7.6457600252443883e-09,1.5357488471002704e-10,4.197814457301091e-10,3.9503638659541184e-11,9.3130684358085117e-11,2.7189356515738847e-18,2.4188181773599192e-10,2.4321912340475927e-07,2.686175835556489e-07,7.5399817589223158e-09,2.0592436920313406e-09,2.6855149220227191e-07,1.039017189992649e-05,5.683082663176362e-09,2.8507704447907075e-09,5.6831085587801162e-09
4.308526251392605e-10,0.3855979838556378,76.950000000000003,0.0,0.0,0.0,3.0972784568775786e-05,9.4999851010087895,0.00054241219394518677,0.0026788829233041316,0.00063363137500712437,3.3040483944237236e-06,1.528598478117814e-10,2.4766990189666142e-05,0.17224622492910463,8.2072057402315738e-07,1.2760627591709707e-14,2.9753530657093669e-09,5.4760985734222796e-06,0.80920782582636563,7.4564410202583396e-06,2.5541253527259586e-15,3.374167114211401e-14,6.4128816164891957e-09,5.6991434333160257e-14,0.00052088375249205942,1.9869789326783438e-05,0.0021665834224963466,0.0021669706978351129,1.5089611947316336e-07,7.3952460762852312e-08,2.2029492880141856e-07,0.00014085240965732104,1.9523607930866045e-08,4.7806808326490139e-09,3.769775646335027e-09,5.3596225248108864e-09,2.9617564713060611e-07,4.3511673673837524e-08,0.01091846785837201,2.3028339364520482e-14,9.7164644790781096e-15,3.4660642177062186e-06,1.0837331650313191e-06,1.4536707095002926e-07,0.00020609872954702638,0.00059001159765587877,3.013564077998042e-08,4.8804027275239302e-09,1.6021076501367713e-09,1.169564754784439e-09,2.9150582621231417e-10,3.6231411301322619e-09,6.6607004428129737e-13,1.2563033024444749e-07,2.1698933299213673e-12,1.1814627790119776e-10,1.5013050934390511e-09,1.7423570483947797e-13,3.6118084545592749e-14,9.2624838481672716e-17,4.5973437114938736e-05,3.8339742214490033e-11,8.5725769432330569e-07,2.0451186475392124e-06,7.7412654543572551e-11,7.7798932381384756e-09,1.5645071161626974e-10,4.2766822468872261e-10,4.0199320894236619e-11,9.4760576467647025e-11,2.7700185270860127e-18,2.4588484942404885e-10,2.4724195827358348e-07,2.6874504312521517e-07,7.5925783297102879e-09,2.0606498092575828e-09,2.6867937065281495e-07,1.0493058627787872e-05,5.6887531943591622e-09,2.9094083964139323e-09,5.6887791044834103e-09
4.3657552986910275e-10,0.3855980424008879,76.950000000000003,0.0,0.0,0.0,3.088591263867666e-05,9.4999850741394969,0.0005423154375181552,0.0026769203143051446,0.00062086421938170936,3.2374740275631654e-06,1.5274783567590141e-10,2.4699599718045995e-05,0.17173980222175403,8.2011916891518359e-07,1.2503509474403942e-14,2.9687025433109658e-09,5.5488070438705868e-06,0.80970331287106356,7.4566121946641482e-06,2.5522537485744886e-15,3.4189626571561717e-14,6.5039023862307559e-09,5.697050818330201e-14,0.00052120842697846875,1.9469429900829568e-05,0.0021797925827857704,0.0021801851443961954,1.5181626830808198e-07,7.4403581653972617e-08,2.2042983129211828e-07,0.00014269932116038906,1.9779634170315318e-08,4.8434065609183247e-09,3.8187408560921731e-09,5.4300002203757487e-09,3.004351231289181e-07,4.4714591801209516e-08,0.010928383241420071,2.3330724784889971e-14,9.8440510626005211e-15,3.4662722586901384e-06,1.084357905512282e-06,1.4516891378681795e-07,0.00020617890593800718,0.00059025296495126536,3.0818093329707738e-08,4.9510338690770597e-09,1.6293154608822878e-09,1.1842382781456939e-09,2.9959316313008019e-10,3.6708142302328324e-09,6.8475064772996745e-13,1.2643505350486156e-07,2.2400400284863763e-12,1.2186851625857334e-10,1.5109245799093446e-09,1.7987272929197325e-13,3.7546146178024103e-14,9.6419994296040679e-17,4.6616773782246369e-05,3.8592151363746186e-11,8.5762157324673187e-07,2.0790960851302036e-06,7.8698829930531544e-11,7.900720482557169e-09,1.5905022898512009e-10,4.34797291952353e-10,4.0825992338830701e-11,9.6228748156247491e-11,2.8161936839421841e-18,2.4949204640869587e-10,2.5086701247806194e-07,2.6885914760739204e-07,7.6389084890626527e-09,2.0619112677837822e-09,2.6879380938752473e-07,1.0585176391796068e-05,5.6938469998354428e-09,2.9624322454235368e-09,5.6938729229764995e-09
4.420801513094015e-10,0.3855980975996299,76.950000000000003,0.0,0.0,0.0,3.0803050736238957e-05,9.499985047476736,0.00054222237751702651,0.0026750339289174536,0.00060882680862330897,3.1747049351306164e-06,1.5264017429996163e-10,2.463497463096978e-05,0.17125413134424078,8.1954112350403515e-07,1.2261087779203206e-14,2.9619441692614303e-09,5.6186923901441538e-06,0.81017848281325289,7.4567764829930796e-06,2.5504548410213348e-15,3.4620188754601881e-14,6.5913889820339953e-09,5.6943238591515503e-14,0.00052151977416761252,1.9091954212262032e-05,0.0021922466469865829,0.0021926442801760491,1.5268381694047427e-07,7.4828914271556401e-08,2.2055920219945755e-07,0.00014447434096972569,2.0025694475392562e-08,4.9036906624337367e-09,3.8651975491256439e-09,5.4976384328104353e-09,3.0452880086038026e-07,4.588005888105919e-08,0.010937903504003395,2.3621339693323192e-14,9.9666712710840799e-15,3.4664746791300661e-06,1.0849580708703525e-06,1.4497894442777726e-07,0.00020625594913919627,0.00059048488107936003,3.1473677594490637e-08,5.0189157205905931e-09,1.6554399785572799e-09,1.1981748511105256e-09,3.0744727493252788e-10,3.7166320332358941e-09,7.0289585848446605e-13,1.2720972309338828e-07,2.3086285633012206e-12,1.254929909934593e-10,1.5201848129199667e-09,1.8536465784330646e-13,3.8950693772179169e-14,1.0015841343873662e-16,4.7234872763730165e-05,3.8835137664758874e-11,8.5797003107656924e-07,2.111908972221724e-06,7.9940922656535178e-11,8.0170346809409243e-09,1.6156065022903929e-10,4.4168206148566042e-10,4.142925740137565e-11,9.7642050040224558e-11,2.8607865179454954e-18,2.5296563916105726e-10,2.5435781198378261e-07,2.6896841375144705e-07,7.6825902044630895e-09,2.0631210055783105e-09,2.6890336391508802e-07,1.0673359116824759e-05,5.6987378971365922e-09,3.0136546778032395e-09,5.6987638327519817e-09
4.4758477274970027e-10,0.38559815172799594,76.950000000000003,0.0,0.0,0.0,3.0720781244031094e-05,9.4999850200282783,0.00054212932342133423,0.0026731488816318107,0.00059702278100060295,3.1131528361955618e-06,1.5253258971970899e-10,2.4570539396494257e-05,0.17076986428072286,8.1896349041955048e-07,1.2023366257531815e-14,2.9548441418423611e-09,5.688528869541389e-06,0.81065226625897702,7.456940424023599e-06,2.5486572166503211e-15,3.5050449837241575e-14,6.6788143839776788e-09,5.6909176000845802e-14,0.00052183020147585817,1.8721797079299038e-05,0.002204459165254565,0.0022048618566788093,1.5353453924528944e-07,7.5245997454662087e-08,2.2068819561575109e-07,0.00014624794340431711,2.0271558278762341e-08,4.963926621475194e-09,3.911027077754658e-09,5.5652226296723487e-09,3.0861921244044191e-07,4.7053482632148986e-08,0.010947407217346323,2.3911722494868313e-14,1.0089193545862951e-14,3.4666793194597807e-06,1.0855575026838724e-06,1.4478958758915842e-07,0.00020633291919618175,0.00059071655893133657,3.2128221704190664e-08,5.0867434087731698e-09,1.6815168806654668e-09,1.2119367833948046e-09,3.1537368183409405e-10,3.762413637311484e-09,7.2121129762761324e-13,1.2798501853791429e-07,2.3783113740584178e-12,1.2916009433098806e-10,1.5294525288271961e-09,1.9092403498014854e-13,4.0385728475551756e-14,1.0398370882660467e-16,4.7852286626862072e-05,3.9078323959783607e-11,8.5831712659543068e-07,2.1448504573640278e-06,8.1187883321413143e-11,8.1334422045449036e-09,1.6408091047559056e-10,4.4859385777435634e-10,4.2033007041558342e-11,9.9056454823027597e-11,2.9055544049523028e-18,2.5644312448331963e-10,2.5785253404426031e-07,2.690772504635211e-07,7.7254247153509975e-09,2.0643272178127517e-09,2.6901246064685638e-07,1.0761135715806471e-05,5.70362036613666e-09,3.0650918961781865e-09,5.7036463141814581e-09
4.5308939418999903e-10,0.3855982048067404,76.950000000000003,0.0,0.0,0.0,3.0639033627073933e-05,9.4999849918103045,0.00054203627530235261,0.0026712651714269329,0.00058544761164696941,3.0527941348688647e-06,1.5242508186802119e-10,2.4506292867013324e-05,0.17028699698944744,8.1838626930129293e-07,1.1790253779261485e-14,2.9474147601964223e-09,5.7583165193695527e-06,0.81112466727239241,7.4571040203839464e-06,2.5468608743397526e-15,3.5480410050979567e-14,6.766178638919631e-09,5.6868521962087082e-14,0.00052213971367053621,1.8358816608685853e-05,0.0022164348214929585,0.0022168425572911686,1.5436876151695565e-07,7.5654991175475983e-08,2.2081681264761017e-07,0.00014802012965771472,2.0517225746883543e-08,5.0241144788255008e-09,3.9562310849388948e-09,5.6327528567208215e-09,3.1270636011144887e-07,4.8234560338625958e-08,0.010956894429602831,2.4201873387321987e-14,1.0211617970394186e-14,3.4668861398549349e-06,1.0861561999979589e-06,1.4460083908356518e-07,0.0002064098166161827,0.00059094800035387556,3.2781517109997972e-08,5.1545169705259686e-09,1.7075433444888441e-09,1.2255233806787382e-09,3.233709202911484e-10,3.8081590723610233e-09,7.3969356114675482e-13,1.2876093804709502e-07,2.4490869925326613e-12,1.3286911023028294e-10,1.5387277062148464e-09,1.9654976461248034e-13,4.1851377117952727e-14,1.0789642839548922e-16,4.8469016153936946e-05,3.9321709675338794e-11,8.5866298892549226e-07,2.1779202789988331e-06,8.2439702027580965e-11,8.2499426967645122e-09,1.6661098971999597e-10,4.5553262587684096e-10,4.2637239401558942e-11,1.0047195824368585e-10,2.950496989104417e-18,2.5992449089810754e-10,2.613511671173175e-07,2.6918569851570357e-07,7.7674284501692604e-09,2.0655299147403589e-09,2.6912114389258255e-07,1.0848513116400752e-05,5.7084944306219808e-09,3.1167420641684218e-09,5.7085203910514164e-09
4.585940156302978e-10,0.3855982568562149,76.950000000000003,0.0,0.0,0.0,3.055775191047043e-05,9.4999849628386688,0.00054194323322314004,0.0026693827972837621,0.0005740968634248459,2.9936056927678327e-06,1.5231765067808053e-10,2.4442234023185315e-05,0.16980552543718447,8.1780945979046124e-07,1.1561660981208208e-14,2.9396679702747637e-09,5.8280553768394859e-06,0.81159568989501851,7.4572672745223858e-06,2.5450658129730228e-15,3.5910069626683569e-14,6.8534817936472934e-09,5.6821472759879346e-14,0.00052244831512584893,1.8002873658226782e-05,0.0022281782087911393,0.0022285909745973749,1.5518680372319398e-07,7.6056052304393472e-08,2.2094505439546291e-07,0.00014979090092214942,2.0762697045998493e-08,5.0842542752143645e-09,4.0008115857987755e-09,5.7002291596555494e-09,3.1679024618536952e-07,4.9422992721880345e-08,0.010966365188632522,2.4491792568185165e-14,1.0333944628010065e-14,3.467095107589811e-06,1.0867541624970183e-06,1.444126952416349e-07,0.00020648664192202267,0.00059117920718145141,3.3433362036735258e-08,5.2222364439786294e-09,1.7335166509561428e-09,1.2389340533136889e-09,3.3143752899092729e-10,3.8538683682665488e-09,7.5833924924711585e-13,1.2953747983236074e-07,2.5209538443857659e-12,1.3661931975432571e-10,1.5480103236998867e-09,2.0224074498411831e-13,4.3347761474815914e-14,1.1189710661804254e-16,4.9085062128191096e-05,3.9565294238859526e-11,8.5900773112835878e-07,2.21111817593453e-06,8.3696368891241359e-11,8.3665358078250499e-09,1.6915086798534367e-10,4.6249831092803794e-10,4.3241952660086019e-11,1.0188855612312694e-10,2.9956139150393013e-18,2.6340972695597727e-10,2.6485369968713861e-07,2.6929379360800585e-07,7.8086175188379229e-09,2.0667291065584885e-09,2.692294524410777e-07,1.0935498112619595e-05,5.7133601143437902e-09,3.1686034184316498e-09,5.7133860871132377e-09
4.6409863707059654e-10,0.38559830789637695,76.950000000000003,0.0,0.0,0.0,3.0476891523472062e-05,9.4999849331289266,0.0005418501972402856,0.0026675017581854238,0.00056296618522343254,2.9355648201378201e-06,1.5221029608336807e-10,2.4378361946460436e-05,0.16932544559988177,8.1723306152986004e-07,1.1337500232842824e-14,2.9316153752964707e-09,5.8977454790671373e-06,0.8120653381481604,7.4574301887416508e-06,2.5432720314385198e-15,3.6339428794596595e-14,6.9407238948682124e-09,5.67682195626088e-14,0.00052275600989371278,1.765383178340295e-05,0.0022396938311863655,0.0022401116121411645,1.5598897962776691e-07,7.6449334670198824e-08,2.2107292195421791e-07,0.00015156025838855214,2.1007972342136747e-08,5.1443460513193431e-09,4.0447709448373861e-09,5.7676515841176596e-09,3.208708730334051e-07,5.0618484032275898e-08,0.010975819542034951,2.4781480234668652e-14,1.0456173601920453e-14,3.4673061955017806e-06,1.0873513903648108e-06,1.442251528008097e-07,0.00020656339564906355,0.00059141018123876499,3.4083561413904819e-08,5.2899018683052074e-09,1.7594341816680844e-09,1.2521683122394144e-09,3.3957204946903186e-10,3.89954155488958e-09,7.7714496782850929e-13,1.3031464210793835e-07,2.5939102529093081e-12,1.4041000154363424e-10,1.5573003599327047e-09,2.0799586945105474e-13,4.4874998363756592e-14,1.1598626468695144e-16,4.9700425333787473e-05,3.9809077078706061e-11,8.5935145226498923e-07,2.2444438873457679e-06,8.4957874042370372e-11,8.4832211940086663e-09,1.7170052532256019e-10,4.6949085813931884e-10,4.3847145028217046e-11,1.0330624435490483e-10,3.0409048278895687e-18,2.6689882123577919e-10,2.6836012026486123e-07,2.6940156701890327e-07,7.8490077189333855e-09,2.0679248034147409e-09,2.6933742026827658e-07,1.1022097367426818e-05,5.7182174410116984e-09,3.2206742658925908e-09,5.7182434260766787e-09
4.696032585108954e-10,0.3855983579467968,76.950000000000003,0.0,0.0,0.0,3.0396416963996257e-05,9.4999849026963314,0.00054175716740520235,0.0026656220531172097,0.00055205131029136705,2.8786492671562585e-06,1.5210301801765872e-10,2.4314675798749119e-05,0.16884675346314165,8.166570741638728e-07,1.1117685602706144e-14,2.9232682458505041e-09,5.9673868630750447e-06,0.8125336160347072,7.4575927652244861e-06,2.5414795286295464e-15,3.6768487784344334e-14,7.0279049892031163e-09,5.6708948567204016e-14,0.00052306280175956393,1.7311557185086912e-05,0.0022509861053893535,0.0022514088861514997,1.5677559691070634e-07,7.6834989119009174e-08,2.2120041641375791e-07,0.00015332820324657088,2.1253051801118376e-08,5.2043898477666388e-09,4.0881118542971041e-09,5.8350201756906123e-09,3.2494824307728364e-07,5.1820742131931074e-08,0.010985257537175141,2.5070936583698138e-14,1.057830497521491e-14,3.4675193808549407e-06,1.0879478841809026e-06,1.4403820882301763e-07,0.00020664007834278765,0.00059164092434229503,3.4731926800588151e-08,5.3575132835699574e-09,1.7852934160160551e-09,1.2652257650440156e-09,3.4777302669848652e-10,3.9451786620701721e-09,7.9610732989446373e-13,1.3109242309086897e-07,2.6679544426452665e-12,1.4424043226980003e-10,1.566597793597321e-09,2.1381402722702666e-13,4.6433199738691285e-14,1.201644106944389e-16,5.031510655580416e-05,4.0053057624170697e-11,8.5969423916157181e-07,2.2778971527730621e-06,8.6224207624704279e-11,8.5999985169924128e-09,1.742599418103839e-10,4.765102127984293e-10,4.4452814745837043e-11,1.0472501889726027e-10,3.0863693732825128e-18,2.703917623449428e-10,2.7187041738905609e-07,2.6950904616301357e-07,7.8886145417407413e-09,2.0691170154115187e-09,2.6944507714425469e-07,1.1108317415282688e-05,5.7230664342888994e-09,3.2729529810752653e-09,5.7230924316050764e-09
4.751078799511942e-10,0.38559840702666565,76.950000000000003,0.0,0.0,0.0,3.0316299972472862e-05,9.4999848715558279,0.00054166414376513789,0.0026637436810665448,0.00054134805460209485,2.8228372154072389e-06,1.5199581641501632e-10,2.4251174806523435e-05,0.16836944502258636,8.1608149733843351e-07,1.0902132825482765e-14,2.9146375296699526e-09,6.0369795657937913e-06,0.81300052754054419,7.4577550060537007e-06,2.5396883034442314e-15,3.7197246824942878e-14,7.1150251231807152e-09,5.6643841139254575e-14,0.00052336869428783346,1.6975918658282708e-05,0.0022620593624760438,0.002262487127234457,1.575469572861847e-07,7.7213163572063289e-08,2.2132753885932591e-07,0.00015509473668458664,2.1497935588557016e-08,5.2643857051318464e-09,4.1308373135007367e-09,5.9023349799010428e-09,3.2902235878181972e-07,5.3029478569460235e-08,0.01099467922120362,2.5360161811918777e-14,1.0700338830864628e-14,3.4677346444515365e-06,1.0885436448396946e-06,1.4385186063030078e-07,0.00020671669055681146,0.00059187143830136005,3.5378276305125874e-08,5.4250707305955836e-09,1.8110919283865618e-09,1.2781061121548664e-09,3.5603900965272076e-10,3.9907797196260678e-09,8.1522295689939133e-13,1.3187082100102223e-07,2.743084542895453e-12,1.4810988707056128e-10,1.5759026034115587e-09,2.1969410409904421e-13,4.802247278164658e-14,1.244320398081922e-16,5.0929106580224409e-05,4.0297235305483325e-11,8.6003616794613446e-07,2.3114777121223893e-06,8.749535979572615e-11,8.7168674432726091e-09,1.7682909755533767e-10,4.8355632026941405e-10,4.505896007854187e-11,1.0614487576621642e-10,3.1320071973396175e-18,2.7388853891970195e-10,2.7538457962612348e-07,2.6961625507637307e-07,7.9274531781875063e-09,2.070305752609584e-09,2.6955244916145127e-07,1.1194164664637801e-05,5.7279071177884523e-09,3.3254380035298868e-09,5.7279331273116305e-09
