Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533)
4.1793015238072616e-22,0.29325284033025845,76.950000000000003,0.0,0.0,0.0,0.99999999999955236,9.5,1.5517669792601218e-15,1.889266525742391e-14,1.8892330107914991e-14,2.2106034634243671e-26,2.2106232725829705e-26,4.0833636276179618e-13,1.0741975952160113e-22,1.0789087423702762e-26,1.0660955498894429e-38,3.6738483340278535e-43,1.2744036312072647e-29,2.854989109399083e-22,3.9690100591305465e-28,1.0404959027042617e-38,7.6864979622373906e-43,2.26156143119472e-44,9.1869749600239292e-57,2.5332371544477749e-37,2.0593357642402463e-27,2.1730866957449544e-38,2.1730866957461076e-38,9.9311582598692329e-51,1.588788533468238e-51,5.5482305551959202e-40,7.2683415898437525e-28,7.1171199078649465e-40,5.692990789124364e-41,4.8265361194272245e-90,1.1137826275556715e-50,6.6761295470118674e-42,4.3897363839030193e-90,3.3566972437684624e-24,5.0467317038528833e-63,5.0467311330394609e-63,3.6163170329694845e-35,1.0626171478920761e-35,1.6033086324424569e-25,3.6160361359182739e-35,1.9838928148095172e-46,4.389736383902653e-90,1.4272627612280654e-53,2.0434027276744956e-51,7.8229343901763404e-65,2.0262468426995419e-77,6.4493256149669072e-43,3.5197541125363438e-90,3.2266015498040691e-31,3.4182196467576899e-65,8.8082283879392742e-90,1.6720538164901896e-42,4.5174046728391849e-103,4.8407463861470234e-95,5.140425537577341e-107,1.3097016653258212e-60,2.0261162214600656e-42,1.4493041110824141e-61,1.89647398002914e-42,8.879194706799597e-55,1.9483509504993446e-34,8.667018799639118e-55,6.9327563464206276e-56,1.9545193945847593e-46,2.4468999681853968e-45,1.655302246725363e-66,3.3520908356140156e-46,1.2564831682047691e-48,2.9060497325445434e-71,9.9730229911820247e-54,2.2966585860809888e-39,2.5081397911862167e-72,3.3514951840206163e-19,7.9804648701820465e-38,3.8402912527649839e-36
8.362234065445807e-22,0.29325284033025845,76.950000000000003,0.0,0.0,0.0,0.99999999999910427,9.5,3.1048821487706172e-15,3.7801744646173179e-14,3.7801074055991766e-14,8.8481748520978163e-26,8.8481764541954034e-26,8.17027491324601e-13,4.2995898169611809e-22,4.3184466836622854e-26,8.5345254947103211e-38,2.9413128239353634e-42,5.1009357165790405e-29,1.1427396744301093e-21,1.5886383775216048e-27,8.3284468086313446e-38,6.1538714568880583e-42,1.8106242711296619e-43,1.4711131163482585e-55,2.028130038595488e-36,8.2427098407510593e-27,1.7397906863183906e-37,1.7397906863202366e-37,1.590279251248427e-49,2.5441316906060606e-50,4.4419579977807616e-39,2.9092308181438115e-27,5.6980234157962169e-39,4.5578542043916094e-40,6.1905121109855678e-88,1.7835033529351519e-49,5.3449630040090574e-41,5.6302730521920626e-88,1.3435536769216976e-23,1.6163129254857841e-61,1.6163125598529331e-61,2.8952524982404335e-34,8.5073983392739301e-35,6.4174128639095839e-25,2.8950276098131703e-34,3.1768133225589463e-45,5.6302730521911261e-88,2.2854800021611143e-52,1.6359720228548123e-50,2.5054456870439086e-63,1.2979068908898952e-75,5.1633819535985563e-42,4.5091683609779698e-88,1.2914814965293416e-30,5.4736288933161325e-64,1.1284249835055089e-87,1.3386597330762059e-41,1.1574562652798213e-100,6.2014959296043985e-93,1.3170879404448168e-104,4.1945718571335644e-59,1.6221248769218175e-41,4.6416755787605356e-60,1.5183323213649348e-41,1.4218280202777546e-53,7.7984813509792872e-34,1.3878522340140827e-53,1.1101442872140526e-54,1.5648039470319289e-45,1.9590077890921582e-44,5.2949223801118873e-65,2.6837108447970257e-45,1.0087808657600757e-47,1.8614620330748058e-69,1.5969830666671261e-52,1.8387233154318987e-38,1.6065819328328273e-70,6.7059021936907846e-19,6.3892243439586421e-37,1.5371173183580733e-35
1.6728099148722898e-21,0.29325284033025845,76.950000000000003,0.0,0.0,0.0,0.9999999999982081,9.5,6.2111124877887925e-15,7.5619903423405928e-14,7.5618561951932285e-14,3.5404224685948386e-25,3.5403609420018508e-25,1.6344097460361287e-12,1.7203959713897452e-21,1.7279411746751304e-25,6.8290601022326125e-37,2.3539443122777746e-41,2.0410387143071611e-28,4.5724471773596302e-21,6.3566228073708584e-27,6.6623340938343856e-37,4.924966439926406e-41,1.4490497025901987e-42,2.3547391401641425e-54,1.6231204184337106e-35,3.2981575988990619e-26,1.3923613069292865e-36,1.3923613069322416e-36,2.5454824493372227e-48,4.0722675546482264e-49,3.5549163870120475e-38,1.1640712702967342e-26,4.5601504397188406e-38,3.6476685740010156e-39,7.9318947974279182e-86,2.854766854608352e-48,4.2775948366954086e-40,7.2140612489422293e-86,5.3759647583215901e-23,5.1743760224471059e-60,5.1743736813979552e-60,2.3170819189961789e-33,6.8085042257847843e-34,2.5678010453017686e-24,2.3169019399240108e-33,5.0849701935260616e-44,7.2140612489398276e-86,3.6582564063328136e-51,1.3092866110594613e-49,8.0207986182731584e-62,8.3101545032515684e-74,4.1322748129412021e-41,5.7742220265703977e-86,5.1676082184768682e-30,8.7614472481659708e-63,1.4450062347844712e-85,1.0713346318125764e-40,2.9643695933150987e-98,7.9413347849993581e-91,3.3732038586574487e-102,1.3428275379930264e-57,1.2981927933251632e-40,1.4859609035380068e-58,1.2151273092361865e-40,2.2758507710568345e-52,3.120408339521001e-33,2.2214673972136559e-52,1.7769538372211367e-53,1.2523187333262439e-44,1.5678016051051836e-43,1.6909399888745529e-63,2.1477842488424222e-44,8.1186153867906925e-47,1.1918448445695236e-67,2.5562129321207956e-51,1.4715374456057423e-37,1.0286518666804855e-68,1.3414716255113551e-18,5.1133212645039917e-36,6.1504715292254816e-35
3.345982931527708e-21,0.29325284033025845,76.950000000000003,0.0,0.0,0.0,0.99999999999641587,9.5,1.2423573165813878e-14,1.5125622097680829e-13,1.5125353774296117e-13,1.416399525591319e-24,1.4163251711841435e-24,3.2691742458028564e-12,6.8827041169069692e-21,6.9128898462648575e-25,5.4624396337206859e-36,1.8835131607409605e-40,8.1654839020608071e-28,1.8292766046488687e-20,2.5430630413445968e-26,5.3261574375399497e-36,3.9407198058320627e-40,1.1594599233972805e-41,3.7683492679551751e-53,1.2987429393836596e-34,1.3194778026223736e-25,1.1141005938561334e-35,1.1141005938608629e-35,4.0736006021408008e-47,6.5169538776455537e-48,2.8444732050104235e-37,4.65704306428768e-26,3.648813136361929e-37,2.9186890444646705e-38,1.0157973669888946e-83,4.568556364053159e-47,3.4227257697535478e-39,9.2386808060162447e-84,2.1507359578715732e-22,1.6561480139511457e-58,1.6561465153610783e-58,1.854017571454263e-32,5.4478378021987016e-33,1.0272876176844483e-23,1.8538735608799427e-32,8.1376077940750953e-43,9.2386808060100927e-84,5.8544012476687396e-50,1.0476470788112691e-48,2.5671952418021609e-60,5.319635226861035e-72,3.3064476759782512e-40,7.3925958809457764e-84,2.0673797816762782e-29,1.4021412401050007e-61,1.8500063022797095e-83,8.5723047756670775e-40,7.5904268738230676e-96,1.0167098244733596e-88,8.6372694908077664e-100,4.2979516171384936e-56,1.0387513073788293e-39,4.7560746871161827e-57,9.7228646764112115e-40,3.6421021151205159e-51,1.2483665245112934e-32,3.5550710458459623e-51,2.8437046649279047e-52,1.0020452573999425e-43,1.2544794741561041e-42,5.3857865564369879e-62,1.7185536241638608e-43,6.5686236719305124e-46,7.629436674286287e-66,4.0907729074265232e-50,1.1774534827952109e-36,6.5847784811138422e-67,2.6832344546288786e-18,4.0914338616748174e-35,2.46058916056705e-34
6.6923289648385436e-21,0.2932528403302584,76.950000000000003,0.0,0.0,0.0,0.9999999999928314,9.5,2.4848494521818993e-14,3.025288560793609e-13,3.0252348932161049e-13,5.6660592096317221e-24,5.6653638564299171e-24,6.5387032067109989e-12,2.7533056950474049e-20,2.7653809719491872e-24,4.3674156215350476e-35,1.5069536494194989e-39,3.2664593888632735e-27,7.3177018913615177e-20,1.0173080060988655e-25,4.2537938869905786e-35,3.1528725929861099e-39,9.2765601266996705e-41,6.0299719940038606e-52,1.0390929989734181e-33,5.2783407668296905e-25,8.9136510338829593e-35,8.913651033958636e-35,6.5184238605663017e-46,1.0428186904445278e-46,2.2757946004163485e-36,1.8629688243769563e-25,2.9193275784737553e-36,2.3351729056021543e-37,1.3005502244681186e-81,7.3104337062685123e-46,2.7384405847497952e-38,1.1828509097117131e-81,8.6036439468710282e-22,5.3002277652705202e-57,5.3002181732888327e-57,1.4833548753091056e-31,4.358684020662775e-32,4.1094848600826777e-23,1.4832396559560868e-31,1.3021496926442352e-41,1.1828509097101374e-81,9.3679948436969269e-49,8.3822742809523382e-48,8.215888080193887e-59,3.4049301010152658e-70,2.6454092841829527e-39,9.4635412038869314e-82,8.2701921622836119e-29,2.2437324058303987e-60,2.3682629421856523e-81,6.8584949656987697e-39,1.9433592500708186e-93,1.3015288161558151e-86,2.2113800310709637e-97,1.3754890860271868e-54,8.3107968159406178e-39,1.5221038753863166e-55,7.7790303001785417e-39,5.8279559898643373e-50,4.99387250387796e-32,5.6886922233846155e-50,4.5503903387124125e-51,8.0171232203199129e-43,1.0036788489606801e-41,1.7070034984849977e-60,1.3749732851719121e-42,5.3714054351348634e-45,4.8833609868377669e-64,6.5459024699419681e-49,9.42052144290048e-36,4.2147083441528552e-65,5.3667601801958058e-18,3.2734578119088613e-34,9.843158122454669e-34
1.3385021031460216e-20,0.29325284033025845,76.950000000000003,0.0,0.0,0.0,0.99999999998566236,9.5,4.969833723364899e-14,6.0507412626745933e-13,6.05063392465275e-13,2.266515907087923e-23,2.2659194750358992e-23,1.3077760974026042e-11,1.1013670781184091e-19,1.1061973873942265e-23,3.4893857580761956e-34,1.2056202047995888e-38,1.3066369231598552e-26,2.9271998256964861e-19,4.0693976093020115e-25,3.3911991782169385e-34,2.522413667780983e-38,7.4216004162047048e-40,9.6484450295624229e-51,8.3131385239025348e-33,2.1114222207587244e-24,7.1312593574087769e-34,7.1312593575298672e-34,1.0430008105086782e-44,1.6685947454853208e-45,1.8207220597788125e-35,7.4521784355893526e-25,2.3355727779606038e-35,1.8682269528167986e-36,1.6649152601117551e-79,1.1697288510160527e-44,2.1908564305566805e-37,1.5142410443147073e-79,3.4415975719615516e-21,1.6961601084793438e-55,1.6961539693078395e-55,1.1867402122719803e-30,3.4871126826439612e-31,1.6438607974047889e-22,1.1866480324866902e-30,2.0835454403615568e-40,1.5142410443106732e-79,1.4989553853389021e-47,6.7066207509309981e-47,2.6292221298421178e-57,2.1792714509316684e-68,2.1164278681849715e-38,1.2113983725140154e-79,3.3082114760849332e-28,3.5904046745284136e-59,3.0315394763982803e-79,5.4870564239595992e-38,4.9752680986137281e-91,1.6660468476051491e-84,5.6614386345837169e-95,4.4017963360593307e-53,6.6489487831720597e-38,4.8709882947751075e-54,6.2235196781744049e-38,9.325203143131053e-49,1.9976302852004166e-31,9.1023701372264317e-49,7.2809948548323658e-50,6.4140030519330604e-42,8.0298116254294882e-41,5.359264152541604e-59,1.100030596238623e-41,4.4829490457377931e-44,3.1255178630010064e-62,1.0473976518736504e-47,7.5367736132492046e-35,2.6975573401984797e-63,1.0733811900657171e-17,2.6188904641397624e-33,3.9374238110340679e-33
2.677040516470356e-20,0.29325284033025845,76.950000000000003,0.0,0.0,0.0,0.99999999997132438,9.5,9.9398022656588054e-14,1.2101646665756463e-12,1.2101431986980676e-12,9.0662480660923906e-23,9.061317002994937e-23,2.6155875890651189e-11,4.4055578250432279e-19,4.4248794709960466e-23,2.7840639646858812e-33,9.645191327583008e-38,5.2266540306709777e-26,1.1709037208192926e-18,1.6277921612027597e-24,2.6940224978854472e-33,2.0179721931585135e-37,5.9374212630162963e-39,1.5437901615184062e-49,6.6506685100589763e-32,8.4458607117461253e-24,5.7051429000773939e-33,5.7051429002711432e-33,1.6688435571625896e-43,2.6698194018114836e-44,1.4566121369506512e-34,2.980931946900645e-24,1.8685023200355909e-34,1.4946169434727638e-35,2.131226564892663e-77,1.871613641209418e-43,1.7527266820564272e-36,1.9383513484612717e-77,1.3766670000459142e-20,5.4278426830609275e-54,5.427803391629483e-54,9.4941466604133695e-30,2.7897562474665288e-30,6.5755766837133332e-22,9.4934092057956272e-30,3.3337573538963243e-39,1.9383513484509449e-77,2.3983895156889239e-46,5.3661967330586796e-46,8.4137302914817593e-56,1.3947707051875063e-66,1.6931824369366063e-37,1.5506313543563866e-77,1.3233115125579027e-27,5.745594308807263e-58,3.8804742298046515e-77,4.3897492895866457e-37,1.2737028063464362e-88,2.1325980616359986e-82,1.4493673057999657e-92,1.4086117893196765e-51,5.3192783953649688e-37,1.5587571446665792e-52,4.9789339187202935e-37,1.492070211313264e-47,7.9906837077026942e-31,1.4564161369953546e-47,1.1649887995530995e-48,5.131324227016906e-41,6.4240012136605061e-40,1.6524069620361963e-57,8.800449623507023e-41,3.8834439705471026e-43,2.0003847370386471e-60,1.6758788110118287e-46,6.0295598901609003e-34,1.7264827188890095e-61,2.1467916418889912e-17,2.0951619287971181e-32,1.5750018456428672e-32
5.354117343119025e-20,0.2932528403302584,76.950000000000003,0.0,0.0,0.0,0.99999999994264843,9.5,1.9879739349958249e-13,2.4203457469201136e-12,2.4203028109455088e-12,3.6265361047034804e-22,3.6225290099281769e-22,5.2312103251881955e-11,1.7622409613108236e-18,1.7699697109144462e-22,2.2153534244147901e-32,7.7162458061902833e-37,2.0906828807909819e-25,4.6836622750725529e-18,6.5112348796534232e-24,2.1254514604713382e-32,1.6143862909224915e-36,4.7499933837474884e-38,2.4700946833347655e-48,5.3205976834658004e-31,3.3783786488254274e-23,4.5641684839065749e-32,4.5641684842165777e-32,2.6701830675386703e-42,4.2717650807338756e-43,1.1653034036779224e-33,1.1923848485763653e-23,1.494819191988546e-33,1.1957075937561651e-34,4.7755615705677066e-75,2.9946195276045266e-42,1.4021978831476274e-35,4.3433750140389123e-75,5.5067237201652976e-20,1.7369246077410617e-52,1.7368994612928773e-52,7.5954068474229749e-29,2.231831299887632e-29,2.6302572005176639e-21,7.5948168785969862e-29,5.3340791698550229e-38,4.3433750139927104e-75,3.8374717178790672e-45,4.2942447978011935e-45,2.6924280150906867e-54,8.9266482252621588e-65,1.3545619506873721e-36,1.9848340731772636e-75,5.2932998902417448e-27,9.1956301675643657e-57,4.9670719335979118e-75,3.5118410397157097e-36,3.2607219759448854e-86,2.7297640285732641e-80,3.7104296154411776e-90,4.5076166021182468e-50,4.2554621977943613e-36,4.988087943000677e-51,3.983194402579602e-36,2.3873419372476529e-46,3.1963059941175846e-30,2.3302950556866794e-46,1.8640057679428407e-47,4.1051080835678795e-40,5.1392610582660333e-39,4.9277266871679395e-56,7.0404368023570034e-40,3.5819952725555421e-42,1.280263183038414e-58,2.6814400288487781e-45,4.8237017721897447e-33,1.104963589791477e-59,4.2936129764595045e-17,1.6761491587970667e-31,6.300073691587318e-32
1.0708270996416363e-19,0.29325284033025845,76.950000000000003,0.0,0.0,0.0,0.99999999988529653,9.5,3.9759613517403666e-13,4.8407079065224866e-12,4.8406220345678091e-12,1.4506218098807652e-21,1.4473937919516938e-21,1.0462454808626719e-10,7.0489989369504298e-18,7.0799141934563617e-22,1.7535080718121983e-31,6.1730351304130494e-36,8.3627740662051261e-25,1.8734742366624487e-17,2.6045071983203839e-23,1.6545686026864475e-31,1.291499699740918e-35,3.8000172573758091e-37,3.9521734622154873e-47,4.2565029742299704e-30,1.3513583308492208e-22,3.6513564487458277e-31,3.6513564492418374e-31,4.2723182244034436e-41,6.834866687017706e-42,9.3224803787701362e-33,4.7695631754470428e-23,1.1958618026728189e-32,9.5657150871528818e-34,6.1332669285405793e-73,4.7914205014502705e-41,1.1217647971409453e-34,5.5782085405855532e-73,2.2027004536806922e-19,5.5581448725206092e-51,5.5579839393448543e-51,6.0763605386061244e-28,1.7854753383789947e-28,1.0521080480176466e-20,6.0758885637365504e-28,8.5345795810399486e-37,5.5782085404666831e-73,6.1399928157700885e-44,3.437394576068904e-44,8.6158194761198325e-53,5.7130885450568653e-63,1.083655871396882e-35,2.5406027280830815e-73,2.117330720373425e-26,1.4721301476287765e-55,6.3578899125210523e-73,2.8094893908186173e-35,8.3474981649770305e-84,3.4941260004670472e-78,9.4987597204205873e-88,1.4424465642971203e-48,3.4043723243632879e-35,1.5961983334951423e-49,3.1865744236316166e-35,3.8197689613250509e-45,1.2785288977770111e-29,3.7284945312837221e-45,2.9824281490985925e-46,3.2841059271517699e-39,4.1114317956265239e-38,1.3876410527965525e-54,5.6323725411606394e-39,3.6259371803502412e-41,8.193737253358494e-57,4.2903307954746042e-44,3.8589788970933948e-32,7.0718128643768127e-58,8.5872573692960705e-17,1.3409268413940942e-30,2.5200440712848228e-31
2.1416578303011038e-19,0.29325284033025845,76.950000000000003,0.0,0.0,0.0,0.99999999977059262,9.5,7.9519361847680607e-13,9.6814322213894773e-12,9.6812604783220904e-12,5.8025019140793421e-21,5.776629152747667e-21,2.0924939820274761e-10,2.819606136306121e-17,2.8319723510881257e-21,1.3736612561664982e-30,4.9384457186839131e-35,3.3451181397401094e-24,7.493914385815035e-17,1.0418055281718501e-22,1.2558319608573387e-30,1.0331756313515857e-34,3.0400228274995986e-36,6.3234875268035478e-46,3.4052117937948365e-29,5.405447053770089e-22,2.921093817174715e-30,2.921093817968332e-30,6.8357249810649894e-40,1.0935818592796804e-40,7.4580029588427997e-32,1.9078297395392481e-22,9.5669124522271757e-32,7.6525908939423113e-33,7.8508333218509721e-71,7.666293314516734e-40,8.9741423489473126e-34,7.140335814578366e-71,8.8108223185493584e-19,1.7785799540349746e-49,1.778476963071978e-49,4.8611012596648419e-27,1.4283840343168806e-27,4.2084414267584326e-20,4.8607236834359861e-27,1.365536641230008e-35,7.1403358142740408e-71,9.8240166315277526e-43,2.7530891954616573e-43,2.7570669488365265e-51,3.6563831622549926e-61,8.6692707802308783e-35,3.2519773583223614e-71,8.4693443799153907e-26,2.3580396272312754e-54,8.1381138032695067e-71,2.2475980014429759e-34,2.1369634262555263e-81,4.4725079263231282e-76,2.4316885098810331e-85,4.6158427289362628e-47,2.7234777237688275e-34,5.1078495585852236e-48,2.5492670905999506e-34,6.1116420107073232e-44,5.114128574550434e-29,5.9656061728594522e-44,4.7719000812731423e-45,2.6272924928851021e-38,3.28915287840886e-37,3.5793749488853636e-53,4.5058948850112891e-38,4.1172620087929097e-40,5.2440070200195522e-55,6.8645494054828659e-43,3.087183605733723e-31,4.5259736511025066e-56,1.7174553049748867e-16,1.0727439476682042e-29,1.0080216136815944e-30
4.2833192916200387e-19,0.29325284033025845,76.950000000000003,0.0,0.0,0.0,0.99999999954118479,9.5,1.590388584897789e-12,1.9362880833839849e-11,1.9362537351869371e-11,2.32100365139398e-20,2.3003507374513368e-20,4.1849894022666753e-10,1.1278434013643442e-16,1.1327899582219426e-20,1.0550004583781445e-29,3.950767172930674e-34,1.338048962231259e-23,2.9975682708487683e-16,4.1672274067602805e-22,9.1088341273316381e-30,8.264982242321413e-34,2.4320218728758599e-35,1.0117563751649102e-44,2.724172374238249e-28,2.1621815577493486e-21,2.3368785066182157e-29,2.3368785078880029e-29,1.0937158447752623e-38,1.7497328374296511e-39,5.9664056630472419e-31,7.63132560186234e-22,7.6535247492541819e-31,6.1220755877488294e-32,1.0049098621885749e-68,1.2266076453116598e-38,7.1793202826896088e-33,9.1396589291468262e-69,3.5243318862289175e-18,5.6912588260726386e-48,5.690599767446548e-48,3.8888842263986242e-26,1.1427081636414655e-26,1.6833775368783885e-19,3.888582172626768e-26,2.1848607142024036e-34,9.1396589283677505e-69,1.5718441663354966e-41,2.2075392410393624e-42,8.8226009444316137e-50,2.3400818176243601e-59,6.9354238527582824e-34,4.1625250275997352e-69,3.3877420275212532e-25,3.7812659188652742e-53,1.0416770763983371e-68,1.7980807809146274e-33,5.4706185989913624e-79,5.7248494646805287e-74,6.2251218632922272e-83,1.4770711781149886e-45,2.1787402664051977e-33,1.6345133354929676e-46,2.0394166788357412e-33,9.7786179413483453e-43,2.0456540130400668e-28,9.5449721156427064e-43,7.6350518783887127e-44,2.1018370420139505e-37,2.6313224991418339e-36,8.2460976310904573e-52,3.6046948289534457e-37,5.2401647269692e-39,3.3561671168910784e-53,1.0983291101181657e-41,2.4697366739759695e-30,2.8966258088505608e-54,3.4349171989752985e-16,8.5819529803874715e-29,4.0321029549270289e-30
6.424980752938974e-19,0.29325284033025845,76.950000000000003,0.0,0.0,0.0,0.99999999931177697,9.5,2.3855835511342161e-12,2.9044329429073501e-11,2.9043814211455374e-11,4.9321345075456962e-20,4.8731912424690222e-20,6.2774832404166609e-10,2.3966674085280873e-16,2.4071789408170744e-20,2.9477083930445307e-29,1.129690796351378e-33,2.8433551156295754e-23,6.3698330556532923e-16,8.855361543976373e-22,2.4665803079457138e-29,2.3631978008342425e-33,6.9540651976469751e-35,3.7239719740020146e-44,7.7894315401437119e-28,4.5946375094314351e-21,6.6820145031001306e-29,6.6820145077737894e-29,4.0255986859467813e-38,6.440179432113866e-39,1.7060188568048857e-30,1.6216568475741303e-21,2.1884278457439441e-30,1.7505306354785898e-31,5.1849634846692019e-68,4.5147300950034681e-38,2.0528369783934329e-32,4.7157262170877001e-68,7.489205822788014e-18,2.5983882770612236e-47,2.5980261862389088e-47,1.111977838222377e-25,3.2674311535879795e-26,3.5771768788668163e-19,1.111891470947184e-25,8.0417387139366613e-34,4.7157262166093858e-68,5.7854306307619483e-41,6.3205051753435604e-42,4.0281157004916805e-49,1.2857203721920194e-58,1.9830980109377702e-33,2.6854175530140608e-68,7.1989544535652654e-25,1.3932437968843521e-52,6.7202909151662515e-68,5.141388719299402e-33,4.0625984030861509e-78,3.6933474554871302e-73,4.6229227307569894e-82,6.7437805796593564e-45,6.2297636706757852e-33,7.4626050086434682e-46,5.8314592564964093e-33,3.5991776475103039e-42,4.3470163770739251e-28,3.5131825414138648e-42,2.8102070359224729e-43,6.0099424662800046e-37,7.5239345484068295e-36,3.3445291565145135e-51,1.0307134796367414e-36,1.8180560541779889e-38,1.8439805723242562e-52,4.0425809615530094e-41,7.0618832030131556e-30,1.5914946403094018e-53,5.1523818508835548e-16,2.453901253874799e-28,8.5682403664718542e-30
1.0708303675576845e-18,0.2932528403302584,76.950000000000003,0.0,0.0,0.0,0.99999999885296142,9.5,3.9759734828688472e-12,4.8407226551200686e-11,4.8406367874782266e-11,1.3635905460998397e-19,1.3366807236169176e-19,1.0462464588369352e-09,6.6260777423274515e-16,6.6551397262088968e-20,1.267840115076935e-28,5.1916953633009861e-33,7.861043468231553e-23,1.7610707636225732e-15,2.4482478827844386e-21,9.7994504616003588e-29,1.0859391582666357e-32,3.1958313732298445e-34,2.8652717220320668e-43,3.5797323511151708e-27,1.2702825741179874e-20,3.0708068895031173e-28,3.0708068930990612e-28,3.09732151645652e-37,4.9551257079641019e-38,7.8402195084949106e-30,4.4834026204611611e-21,1.0057167825596243e-29,8.0447777018371049e-31,3.4952189857227988e-66,3.4736666737386621e-37,9.4340704161518381e-32,3.1789029726550739e-66,2.0705442830937697e-17,3.38230568060482e-46,3.3814985105466921e-46,5.110233377827476e-25,1.5015888737890416e-25,9.8898331886506775e-19,5.1098364832190608e-25,6.1873771095926011e-33,3.1789029721104587e-66,4.4513559213679681e-40,2.9162236791499555e-41,5.2437347403151322e-48,2.8667752849689666e-57,9.113578593886997e-33,1.0387672354381088e-66,1.9902998482996826e-24,1.076056095981437e-51,2.5995279991854666e-66,2.3627915909430053e-32,2.7603700395513355e-76,1.4286837160678422e-71,3.1414918623389826e-80,8.7788734545301668e-44,2.8628661900860793e-32,9.7146179765919229e-45,2.6799231197607446e-32,2.7692265796063975e-41,1.2018225844768858e-27,2.7030669736839234e-41,2.1621976001062382e-42,2.7619472899471526e-36,3.457713803873132e-35,3.0444401320728387e-50,4.7367179621896231e-36,1.2794164678042908e-37,4.1114918157131646e-51,3.1103943903522064e-40,3.2453488914749345e-29,3.5485291302012853e-52,8.5873221863153789e-16,1.1277197436659949e-27,2.3688799179901333e-29
1.4563294305950929e-18,0.29325284033025845,76.950000000000003,0.0,0.0,0.0,0.9999999984400274,9.5,5.4073244208337099e-12,6.5833833906286108e-11,6.5832666126667235e-11,2.4281509861339895e-19,2.3678069261482052e-19,1.4228942689771678e-09,1.1799076763691341e-15,1.1850828354467613e-19,2.7523722695749782e-28,1.1686597771499574e-32,1.3998191191237755e-22,3.1359440583811118e-15,4.3596046611464801e-21,2.0404372597841605e-28,2.4443145450854835e-32,7.1937853110681842e-34,7.8911170960624771e-43,8.0579395247965431e-27,2.2619971769834412e-20,6.9123563671962055e-28,6.9123563770995678e-28,8.5301343895772964e-37,1.3646606570303896e-37,1.7648241942095916e-29,7.9836089598930096e-21,2.2638539646008154e-29,1.810869858136879e-30,1.9988178834678834e-65,9.5666078566773845e-37,2.1235988567521099e-31,1.8179256120937048e-65,3.6870244946606363e-17,1.1057410330052444e-45,1.1054363525491932e-45,1.1503078306018292e-24,3.3800597706642772e-25,1.7610850475856989e-18,1.1502184921942441e-24,1.7040272816848905e-32,1.8179256117542726e-65,1.2259204221888445e-39,6.5788241277181797e-41,1.7143256340346528e-47,1.0821899011862851e-56,2.0514567955460425e-32,4.4153422179681615e-66,3.5441347551077191e-24,2.9686444302981803e-51,1.1049449164099688e-65,5.3186200440263079e-32,1.2914933002721597e-75,6.0727900319774453e-71,1.4700341005450154e-79,2.8700484457505662e-43,6.4441553041615544e-32,3.1759681146869406e-44,6.0324807925751862e-32,7.6265443348534635e-41,2.1400901971471837e-27,7.4443454428022364e-41,5.9547774887109734e-42,6.2171162549358195e-36,7.7832695409384131e-35,8.8010183476760935e-50,1.0662230718864946e-35,3.4344483068724044e-37,1.5520560807981176e-50,8.5661458699573979e-40,7.3052092231420435e-29,1.3395421561967553e-51,1.1678777399048507e-15,2.5384829330959382e-27,4.2182896366801117e-29
