Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376)
5.543719043769084e-20,0.2197449807545941,76.950000000000003,0.0,0.0,0.0,0.99999999999933287,9.5,1.5224753480452736e-14,1.9768383335027295e-13,1.9768383337052005e-13,3.5500956308801496e-23,3.5483121231721178e-23,2.56415188089427e-13,7.6280651790299561e-21,2.0395258473789679e-23,7.3935614389145901e-34,2.234999607954153e-38,7.5138516201471675e-38,1.3341651118431771e-20,1.7685092021508843e-25,8.463642329335014e-34,2.5226279496783004e-38,1.2211131380871173e-51,1.6768782656084412e-51,1.1614612852251389e-34,1.3249477970626751e-25,4.9015053254566095e-35,4.9015053259181981e-35,4.0468658922877011e-45,5.6903469666035382e-46,1.918671567619623e-39,2.1877227352693063e-27,3.8701492435096586e-37,2.7209317881965732e-38,4.3467151659699087e-81,1.0097877108728027e-46,3.4022307699011371e-41,4.0455078534786364e-81,1.4757338125055481e-22,7.0223220542320094e-57,7.0222298127813118e-57,3.3918099403455435e-32,1.0180946828450119e-32,1.3298324757684362e-24,3.3916845730970758e-32,7.7034576877982617e-42,4.0455078534768162e-81,1.1277825529845706e-50,1.6768788300384355e-51,5.644331479934538e-58,1.0362456339540624e-68,1.9045353743514428e-41,2.9865236721484023e-79,2.9272718323095053e-30,3.1536378025951118e-63,6.2935544175812025e-80,9.016329400094023e-40,5.7136968200067985e-91,6.8793022402572785e-85,1.6519712137383732e-94,4.5892083055958919e-55,1.7987409396010503e-40,1.3669045965799053e-56,7.1227779441621472e-40,5.1182274130395718e-50,1.4100151345393468e-33,5.8808321208919396e-50,4.1345543377394594e-51,2.1709016490701395e-43
1.109225452458749e-19,0.2197449807545941,76.950000000000003,0.0,0.0,0.0,0.99999999999866529,9.5,3.0462734374858975e-14,3.9553941622641762e-13,3.9553941630738757e-13,1.4209634317794143e-22,1.4195362105542772e-22,5.1305310918235507e-13,3.0532137833943818e-20,8.1634181760408443e-23,5.9073742990384482e-33,1.7893586849645636e-37,6.017191832014629e-37,5.3401369983071836e-20,7.0786456748746563e-25,6.7374267477740963e-33,2.0196194215627728e-37,1.9559083964571693e-50,2.6851891668970513e-50,9.2987518394456413e-34,5.3032440990475772e-25,3.9241845831276151e-34,3.9241845838667599e-34,6.4802564045517433e-44,9.1119685546337845e-45,1.5361036508762625e-38,8.7565923082265853e-27,3.0984717660853293e-36,2.1783997243087731e-37,5.5750940605544734e-79,1.6169758866090375e-45,2.7238533194482776e-40,5.1887657564435767e-79,5.906780698927258e-22,2.2490196485390629e-55,2.248960565044826e-55,2.7155099861585541e-31,8.1509469127214488e-32,5.3227948514583944e-24,2.7154096163350783e-31,1.2335567711459152e-40,5.1887657564389067e-79,1.8059214763035823e-49,2.6851909745922537e-50,1.807705302818182e-56,6.6376403534917093e-67,1.524786323126509e-40,3.8260435054684439e-77,1.1716716009681485e-29,1.0100132651375616e-61,8.0626894872199868e-78,7.2185457479243468e-39,1.4639714328443255e-88,8.8130937470991128e-83,4.2327039348285351e-92,1.469782187695534e-53,1.440084915950237e-39,4.3777747553573407e-55,5.7025533037416152e-39,8.1958305630008563e-49,5.6437351416253005e-33,9.4169920051488531e-49,6.6206738352120592e-50,1.7380413177529653e-42
2.21893254862243e-19,0.2197449807545941,76.950000000000003,0.0,0.0,0.0,0.99999999999733014,9.5,6.093869616361938e-14,7.9125058164257144e-13,7.9125058196598643e-13,5.6857046001364105e-22,5.6742931924632743e-22,1.0263288222912114e-12,1.2216830373127291e-19,3.266430307801193e-22,4.7086468762102696e-32,1.4320308076715769e-36,4.8162187316405609e-36,2.1367500773252711e-19,2.8323803048703846e-24,5.3311649710221529e-32,1.6162824449063351e-36,3.1311687976052766e-49,4.298048602397828e-49,7.4418265529715708e-33,2.1219884169003074e-24,3.1405403026058315e-33,3.1405403037889447e-33,1.037262504362748e-42,1.4585082003305954e-43,1.2293493935393787e-37,3.5037775199864737e-26,2.479717748945986e-35,1.7433816006870189e-36,7.1433604680122889e-77,2.5882141244287156e-44,2.179910492698083e-39,6.6483585354607048e-77,2.3634813337539332e-21,7.1997985559609663e-54,7.1994202793182894e-54,2.1732327568180582e-30,6.523233166230849e-31,2.1298107104860085e-23,2.173152430781287e-30,1.9744937170550577e-39,6.6483585354487351e-77,2.8906504585105021e-48,4.2980543894517609e-49,5.7870862658952751e-55,4.2499026650764147e-65,1.2202924475488629e-39,4.8994422010647478e-75,4.6882125687142128e-29,3.2334019039322046e-60,1.0324681645948817e-75,5.7770303234304983e-38,3.749385273864971e-86,1.128561519448321e-80,1.0840401611829481e-89,4.70528008399385e-52,1.1525031274688102e-38,1.4014767975969734e-53,4.5637757565406066e-38,1.3118660458739858e-47,2.2582291855779296e-32,1.5073315031484982e-47,1.0597389719748336e-48,1.390961276209227e-41
4.438346740949793e-19,0.21974498075459406,76.950000000000003,0.0,0.0,0.0,0.99999999999465983,9.5,1.2189061974093186e-13,1.5826729111333187e-12,1.5826729124226407e-12,2.2746520568530138e-21,2.2655382732790803e-21,2.0528797322011806e-12,4.887526256784009e-19,1.3067845825997878e-21,3.7375043301485113e-31,1.1458422810042355e-35,3.8539931047951201e-35,8.5483892205674299e-19,1.133136554377639e-23,4.1715271892726726e-31,1.2932284861777187e-35,5.0112827350133857e-48,6.8782681720632577e-48,5.9545903171599635e-32,8.4893354054599276e-24,2.5129093940365094e-32,2.5129093959298744e-32,1.6599559661198884e-41,2.3340873857755194e-42,9.8366568719923144e-37,1.4017391584695054e-25,1.9841487901838239e-34,1.3949697788471224e-35,9.1481378821842777e-75,4.141984146042378e-43,1.7442596027975892e-38,8.5142141221411849e-75,9.4554616241325899e-21,2.3043615491554348e-52,2.3041194251179591e-52,1.7389155456853561e-29,5.219575074712601e-30,8.5206252407988937e-23,1.7388512731740211e-29,3.159831293163709e-38,8.5142141221105286e-75,4.6259818346996932e-47,6.8782866945060066e-48,1.8522546238021406e-53,2.7205153908822126e-63,9.7641932369124975e-39,6.2726286236608057e-73,1.8755902990818181e-28,1.0349062185251219e-58,1.3218421824839755e-73,4.6225017702791766e-37,9.6004893801460826e-84,1.4448687632202491e-78,2.7757394672371303e-87,1.5060055189979994e-50,9.2217364437530672e-38,4.4856666288179761e-52,3.6517139882304911e-37,2.0994108755001691e-46,9.0343871999227811e-32,2.412219561356e-46,1.6959273413635093e-47,1.1129803498486682e-40
8.877175125604517e-19,0.2197449807545941,76.950000000000003,0.0,0.0,0.0,0.9999999999893191,9.5,2.4379446689472357e-13,3.1655175647722557e-12,3.1655175698937731e-12,9.099348629458591e-21,9.0267032071108293e-21,4.1059794867922278e-12,1.9551684926029928e-18,5.2275618534287955e-21,2.9431799185614367e-30,9.1676095924687824e-35,3.0836526132089027e-34,3.4196320159645337e-18,4.5329151020703469e-23,3.1960659516832371e-30,1.0346121609002616e-34,8.0193105828048233e-47,1.1006320137055395e-46,4.7641220129612082e-31,3.3960105186247156e-23,2.0105183892901412e-31,2.0105183923198269e-31,2.6561941587770925e-40,3.7349178739062633e-41,7.8700629600594427e-36,5.607412956468297e-25,1.5874662864272172e-33,1.1160811748495237e-34,1.1712584687349068e-72,6.6278453063588366e-42,1.3955401846784276e-37,1.0900956593380289e-72,3.7824902986319467e-20,7.3743582101587086e-51,7.3728087674084211e-51,1.3912631667883423e-28,4.1760524396767835e-29,3.4085239250577733e-22,1.3912117447330024e-28,5.0562396228072552e-37,1.0900956593301789e-72,7.4023238761261197e-46,1.1006379414951844e-46,5.9278227635271009e-52,1.7413114281226708e-61,7.8120956580921765e-38,8.0298088174329735e-71,7.50297174420963e-28,3.3120483655804753e-57,1.6921358940487295e-71,3.698352192690865e-36,2.4579847507141381e-81,1.8496284044712663e-76,7.1066440833903448e-85,4.8197197908338264e-49,7.3780262337937249e-37,1.4355628724761396e-50,2.9216485565040764e-36,3.3593930322780515e-45,3.6140489847041255e-31,3.8599388581713393e-45,2.7137596848267705e-46,8.9046881234322188e-40
1.775483189491397e-18,0.21974498075459414,76.950000000000003,0.0,0.0,0.0,0.99999999997863775,9.5,4.8760216119897384e-13,6.3312068508667434e-12,6.3312068710673381e-12,3.6398874700847818e-20,3.5821985516026465e-20,8.2121707350753718e-12,7.8209832179490447e-18,2.0911083082012668e-20,2.2826294289867867e-29,7.3344373696087867e-34,2.4671866677024723e-33,1.3679068944503412e-17,1.8132398151546661e-22,2.3564280999270517e-29,8.2761885717712525e-34,1.2832312827951946e-45,1.7610916631369584e-45,3.8114744533347138e-30,1.3584594720564486e-22,1.608491053757658e-30,1.6084910586053835e-30,4.2501089563953472e-39,5.9761665733076074e-40,6.2963336781157191e-35,2.2430564417228497e-24,1.2700277769622361e-32,8.9290634868615592e-34,2.6248165808896003e-70,1.0605080585694772e-40,1.1164851593028552e-36,2.4429288995207623e-70,1.5130559468307787e-19,2.359679367377728e-49,2.3586880761455851e-49,1.1130611964126179e-27,3.3409939855657621e-28,1.3634622011224511e-21,1.1130200581529563e-27,8.0903795865748483e-36,2.442928899485637e-70,1.1844320482931032e-44,1.7611106329640239e-45,1.8969933045445766e-50,1.1144931901671161e-59,6.2499722126346217e-37,1.0278656662385798e-68,3.0013107806456556e-27,1.0599113921143158e-55,2.1660396133017002e-69,2.9588216472563047e-35,6.2927493385648607e-79,2.3676448013828361e-74,1.8193904834801022e-82,1.5423885256893034e-47,5.9025997308342586e-36,4.5940340315921348e-49,2.337429770489687e-35,5.3752827411252799e-44,1.4456784107717352e-30,6.1762000360680521e-44,4.3422359893783889e-45,7.1240885169048656e-39
3.551014543353287e-18,0.2197449807545941,76.950000000000003,0.0,0.0,0.0,0.99999999995727495,9.5,9.7521754979414245e-13,1.266258533977602e-11,1.266258541833967e-11,1.4559845383825473e-19,1.4105060201196739e-19,1.6424520188178825e-11,3.1284497429822759e-17,8.3645912453205486e-20,1.7205855287122091e-28,5.8676916007199968e-33,1.9739852133503881e-32,5.4717263202293453e-17,7.2531067708667617e-22,1.6280668119412659e-28,6.6193460110283989e-33,2.0534142339763317e-44,2.8177890989300165e-44,3.0492453891788004e-29,5.4339483502094416e-22,1.2868233625488394e-29,1.2868233703053384e-29,6.8002900933026949e-38,9.5620905394763135e-39,5.0371615644199992e-34,8.9724082201804447e-24,1.0160374701461239e-31,7.1434046832240699e-33,3.3711799406663288e-68,1.696852430448142e-39,8.9320934511115877e-36,3.1375727228019583e-68,6.0523330074313954e-19,7.549641368122378e-48,7.5433021149593254e-48,8.904666118024547e-27,2.6728481211412138e-27,5.453936975762296e-21,8.9043370255369534e-27,1.2944887569650926e-34,3.1375727227115824e-68,1.8951394265641934e-43,2.8178498033523221e-44,6.0704761415023721e-49,7.1328746477219687e-58,5.0000948367813076e-36,1.315690174359994e-66,1.2005487046256998e-26,3.3918069256045128e-54,2.7725773556175486e-67,2.3671125967680873e-34,1.6109711354377465e-76,3.0306489844564794e-72,4.6577208290805973e-80,4.935754611784199e-46,4.7220295283644889e-35,1.4701240123528585e-47,1.8699881446349704e-34,8.6006086807044446e-43,5.7828312302825865e-30,9.8821193024095482e-43,6.947753116715127e-44,5.6994058172518787e-38
7.102077251077067e-18,0.2197449807545941,76.950000000000003,0.0,0.0,0.0,0.99999999991454935,9.5,1.9504483269311508e-12,2.5325341995486522e-11,2.5325342292585164e-11,5.8239968249003937e-19,5.4704991221026737e-19,3.2849086921597991e-11,1.2513868726288861e-16,3.3458608042303224e-19,1.2331774497073017e-27,4.6942128808449985e-32,1.5794904085374114e-31,2.1887027282859066e-16,2.901272178846252e-21,1.0209965979141818e-27,5.2927225868710836e-32,3.2860766507180443e-43,4.5084263773548157e-43,2.4394147822183462e-28,2.1736013773192527e-21,1.0294708688943933e-28,1.0294708813047609e-28,1.0880419536424498e-36,1.5299478114854495e-37,4.0297371728560207e-33,3.5889997257231805e-23,8.1282543433399653e-31,5.7147665132932428e-32,4.3153257711902575e-66,2.7149868403543464e-38,7.1457598345878846e-35,4.0162936067448192e-66,2.4209466978042816e-18,2.414937686820054e-46,2.410887128138574e-46,7.1237617372963137e-26,2.1382870583965221e-26,2.1815787505761804e-20,7.1234984944240917e-26,2.0711926761786544e-33,4.0162936065134422e-66,3.0322614924181755e-42,4.5086206300935273e-43,1.9425382364983327e-47,4.5650082625373916e-56,4.0001207604567441e-35,1.6840720651206227e-64,4.802243408072715e-26,1.0853933342396902e-52,3.548875165660088e-65,1.8937111022538314e-33,4.1240587553237886e-74,3.8792370042598475e-70,1.1923697744664742e-77,1.5794504678493915e-44,3.7774087337241741e-34,4.7044233826915693e-46,1.4960081788250034e-33,1.3760949100473532e-41,2.3131559716259016e-29,1.5811425318493655e-41,1.1116542645765108e-42,4.5595783260005296e-37
1.0653139958800847e-17,0.21974498075459406,76.950000000000003,0.0,0.0,0.0,0.99999999987182375,9.5,2.9256791040148297e-12,3.7988098339512861e-11,3.7988098946531547e-11,1.2376029439808811e-18,1.13816805699254e-18,4.9273521483293041e-11,2.6591966087290368e-16,7.1099611937408012e-19,3.3181182340935419e-27,1.3422563398199273e-31,4.6895268926433809e-31,4.6509924307878808e-16,6.1652217643977146e-21,2.5686516204831166e-27,1.5129300256331687e-31,1.2432818222232832e-42,1.659388555052665e-42,6.9752056895173819e-28,4.6189166378780933e-21,2.9436521743822791e-28,2.9436522200604666e-28,4.0046958962330954e-36,5.631229056600407e-37,1.1522499305404653e-32,7.6266471370139918e-23,2.3241565065624613e-30,1.6340669159421587e-31,2.2265507419169348e-65,9.9929623704974481e-38,2.0432469981456783e-34,2.0722610498759647e-65,5.1445107741400747e-18,1.1023954080082305e-45,1.100171167405122e-45,2.0369476810578559e-25,6.1141555729157305e-26,4.6358419368891926e-20,2.0368724154441909e-25,7.6233583416751291e-33,2.0722610497339111e-65,1.1160767402366052e-41,1.6594772434181072e-42,8.8688860744895035e-47,2.5081428942319113e-55,1.1437875927928786e-34,1.0864546039122997e-63,1.0204797392388584e-25,4.9555332673736502e-52,2.2895052238997861e-64,5.4148443074912055e-33,3.0625894814245025e-73,2.5026398996431443e-69,8.8547237113254394e-77,7.211203984818808e-44,1.0800634440308888e-33,2.1478708342101852e-45,4.2776612753921496e-33,5.064922095534408e-41,4.9154710723652815e-29,5.8196415169678893e-41,4.0916368573669024e-42,1.3037583293492391e-36
1.7755265374248408e-17,0.2197449807545941,76.950000000000003,0.0,0.0,0.0,0.99999999978637266,9.5,4.8761406579688725e-12,6.3313609855780145e-11,6.3313611373228102e-11,3.4216172987000614e-18,2.985933531070451e-18,8.2121861928295434e-11,7.3518572219039921e-16,1.9656905772779847e-18,1.2988151763219533e-26,6.168544023278074e-31,2.1972949284679155e-30,1.2858557422652872e-15,1.7045073069036229e-20,8.7902245662887108e-27,6.9464755478368296e-31,9.8147598470236011e-42,1.2767074080252541e-41,3.2055327074480323e-27,1.2769981644531622e-20,1.3527978227641138e-27,1.3527978579085127e-27,3.0811697049640961e-35,4.3327019918540808e-36,5.2952401158775033e-32,2.1085495642680797e-22,1.0680673636812549e-29,7.5095336080847902e-31,1.5009488186017087e-63,7.6886428545588691e-37,9.3900380037870608e-34,1.3969399938031352e-63,1.4222983199519963e-17,1.4340787264761764e-44,1.4291332747123473e-44,9.3609604898162929e-25,2.8098102280915952e-25,1.2816585126803183e-19,9.3606146739089744e-25,5.8654225707168142e-32,1.3969399936413895e-63,8.5872212318535701e-41,1.276822856724377e-41,1.1544934366582471e-45,5.5922005081086393e-54,5.2564353560182765e-34,4.2024352482154628e-62,2.8213341150194348e-25,6.4510229141389954e-51,8.855867353343527e-63,2.4884666777731364e-32,2.0808220729235083e-71,9.680490949039461e-68,6.016200656204027e-75,9.3872784643471419e-43,4.9629954523829407e-33,2.7960185157109607e-44,1.9658608729712204e-32,3.8969116567371324e-40,1.3589870032249991e-28,4.4776174912978276e-40,3.1481502175151122e-41,5.9916088824677079e-36
2.4147178248151213e-17,0.21974498075459406,76.950000000000003,0.0,0.0,0.0,0.99999999970946662,9.5,6.6315560563552042e-12,8.6106569322884579e-11,8.6106571845463506e-11,6.0928921741322797e-18,5.1375306269084946e-18,1.1168494129164411e-10,1.3091421763677525e-15,3.5003040842476293e-18,2.6839984670312061e-26,1.3885362807765701e-30,5.0711837398704427e-30,2.2897180047429248e-15,3.0352255565951851e-20,1.7033921709505667e-26,1.5628460113074379e-30,2.7546506939268353e-41,3.5160498355173248e-41,7.2156000504459585e-27,2.2739576149475267e-20,3.0451375693545627e-27,3.0451376661425602e-27,8.4855591943699021e-35,1.1932406377264592e-35,1.1919431810131342e-31,3.7547058135510454e-22,2.4041711499149153e-29,1.6903832070858986e-30,8.5835216375552526e-63,2.1174775673510612e-36,2.1136906539819039e-33,7.9887232121383934e-63,2.5326807388869098e-17,4.6871817899365703e-44,4.6685286846271729e-44,2.1071292646856519e-24,6.3248136876933493e-25,2.2822338803324409e-19,2.1070514315421727e-24,1.6153525016268405e-31,7.9887232111303085e-63,2.3649569299007361e-40,3.5164272638368484e-41,3.7743042642882801e-45,2.1109930924293193e-53,1.1832188946419118e-33,1.786251272744189e-61,5.0239649741878601e-25,2.1090160986150247e-50,3.7641994586686963e-62,5.6015155698088922e-32,9.735452739754152e-71,4.114764487655269e-67,2.8147788665452234e-74,3.0689416089308853e-42,1.1170925549413415e-32,9.1408999059473986e-44,4.425137719463753e-32,1.0732136630940316e-39,2.41995562629966e-28,1.2331445277692546e-39,8.6701361418675783e-41,1.3487065093408039e-35
3.053909112205402e-17,0.21974498075459406,76.950000000000003,0.0,0.0,0.0,0.99999999963256059,9.5,8.3869714545591523e-12,1.0889952789308639e-10,1.0889953156428243e-10,9.5110955268914949e-18,7.7531929161607074e-18,1.4124756865230612e-10,2.043579493445866e-15,5.4640085792392353e-18,4.6709840285402612e-26,2.6244287377502595e-30,9.7656700062763155e-30,3.5742647702814425e-15,4.7380328282580648e-20,2.8135761465970901e-26,2.9522971107993122e-30,6.307716487151102e-41,7.9190599456666379e-41,1.3637904333256692e-26,3.5496820117587576e-20,5.7555121257799285e-27,5.7555123437727062e-27,1.9111750326562132e-34,2.6875274072094479e-35,2.2528292668369405e-31,5.8611523230767268e-22,4.5439630743370364e-29,3.19492243299234e-30,2.6504820387222096e-62,4.7691786162823307e-36,3.9950160834150995e-33,2.466815870853675e-62,3.9535311863463991e-17,1.240805836982831e-43,1.2350708027187452e-43,3.9825828495026011e-24,1.1954223121129732e-24,3.5625660408685244e-19,3.9824357590367884e-24,3.6382356169747784e-31,2.4668158704830145e-62,5.3265943151759989e-40,7.9200593832906284e-41,9.9944320230073682e-45,6.4976504238953052e-53,2.2363608786817426e-33,6.3298603237407145e-61,7.8424846542530878e-25,5.5848076788650746e-50,1.3339028797891962e-61,1.0587228454295883e-31,3.9403977132336791e-70,1.4581343979655635e-66,1.1392739825020868e-73,8.1266975176131362e-42,2.1112324793274252e-32,2.4205519397985182e-43,8.3638038216830856e-32,2.4171692649522746e-39,3.7775871631209108e-28,2.7773867759069013e-39,1.9527748840794707e-40,2.5491446745830861e-35
3.693100399595682e-17,0.2197449807545941,76.950000000000003,0.0,0.0,0.0,0.99999999955565455,9.5,1.0142386852590822e-11,1.3169248565524246e-10,1.3169249057141982e-10,1.3634851780672527e-17,1.0768043776079875e-17,1.708097690545866e-10,2.9296058419841787e-15,7.833031357175552e-18,7.2578951894941923e-26,4.3866403086789717e-30,1.6606188368001742e-29,5.1239440332164702e-15,6.7923176067255325e-20,4.1958034191385167e-26,4.9321870053698268e-30,1.2301774784843131e-40,1.5219987366020186e-40,2.2795158282221471e-26,5.0887294191008906e-20,9.6201243892055153e-27,9.620124808177083e-27,3.6731812812829819e-34,5.1653440081351405e-35,3.7654853208046927e-31,8.4023917512989499e-22,7.5949406593513871e-29,5.340172136008802e-30,8.1686932953747728e-62,9.1662109702622641e-36,6.6775215831726507e-33,7.6026405673777685e-62,5.6676474282273515e-17,2.709640489992036e-43,2.6955565411638557e-43,6.6566902787081637e-24,1.9980891918556953e-24,5.1071513226205227e-19,6.6564444525935801e-24,6.9925556768836756e-31,7.602640566173738e-62,1.0237581250648876e-39,1.5222170495317776e-40,2.1831414810147827e-44,1.5972475496936604e-52,3.7379918777686464e-33,1.7364065653043694e-60,1.1242776512290771e-24,1.219939719280452e-49,3.659160913693808e-61,1.769614637282265e-31,1.1976269046151666e-69,3.9999905534662156e-66,3.4626621654810034e-73,1.775177006375876e-41,3.528618224187869e-32,5.2873974759891525e-43,1.3979786635491381e-31,4.6456850269806398e-39,5.4154482492160394e-28,5.3380230375536051e-39,3.753183566135536e-40,4.26080025549299e-35
4.9714829743762426e-17,0.2197449807545941,76.950000000000003,0.0,0.0,0.0,0.99999999940184259,9.5,1.3653217648261275e-11,1.7727839943860458e-10,1.7727840696271871e-10,2.3491364115007375e-17,1.760631465284994e-17,2.2993319620590962e-10,5.0473483244640919e-15,1.34953873217348e-17,1.3862100777065542e-25,9.3650040337981565e-30,3.6723389374157511e-29,8.8279214767384205e-15,1.1702425133486668e-19,7.5833961718531251e-26,1.052112963390863e-29,3.2666007384021183e-40,3.9357466058082832e-40,4.866476938137758e-26,8.7673274467088966e-20,2.0537877948504537e-26,2.0537879031932666e-26,9.4985441512647167e-34,1.3357371415421778e-34,8.0387643737579905e-31,1.4476407836949659e-21,1.6213908581544954e-28,1.1400588173200862e-29,5.1582145599587591e-61,2.3703444518851909e-35,1.4255757414918295e-32,4.8007741097507495e-61,9.7646551431242715e-17,8.3406240418460051e-43,8.2897409558760476e-43,1.4211112323701546e-23,4.2656435558102672e-24,8.7989265767578751e-19,1.4210587617000433e-23,1.8082385341105892e-30,4.8007741089392509e-61,2.6474108213956541e-39,3.9364188831683973e-40,6.7228111113071297e-44,5.7794793820522902e-52,7.9801826932176596e-33,7.3028172270399307e-60,1.9370080741185252e-24,3.756794444498714e-49,1.5389358944821628e-60,3.7779229977028366e-31,5.8014693378081867e-69,1.6823351060088683e-65,1.6773681524591947e-72,5.4665911674310315e-41,7.532410912618148e-32,1.6282341778154082e-42,2.9845262985353998e-31,1.201339382711981e-38,9.3302287201756873e-28,1.3803797899465368e-38,9.7056267580135769e-40,9.0963260430651917e-35
6.249865549156804e-17,0.2197449807545941,76.950000000000003,0.0,0.0,0.0,0.99999999924803062,9.5,1.7164048443294911e-11,2.2286431051871202e-10,2.2286432072335479e-10,3.5955885386521233e-17,2.563656830711189e-17,2.8905504519637509e-10,7.7254074236963505e-15,2.0655934018000015e-17,2.2838839185900386e-25,1.7029288581975206e-29,6.8812424503166351e-29,1.3511904811874113e-14,1.7911736505024386e-19,1.1982447608460024e-25,1.9116910868692406e-29,7.0866822452117239e-40,8.3347625689139914e-40,8.8491081188839707e-26,1.3419274279192923e-19,3.7345911633721388e-26,3.7345913928118681e-26,2.0115219264151095e-33,2.8287538080928414e-34,1.4617416529443745e-30,2.2157595407736809e-21,2.9482500872220997e-28,2.073060788237127e-29,1.8517232673898533e-60,5.0197892498198934e-35,2.5922561103544806e-32,1.7234073967294179e-60,1.4945657499279131e-16,2.0228449433835051e-42,2.0089118313517151e-42,2.5841082292360946e-23,7.7565243668649931e-24,1.3467431430043416e-18,2.5840128348856514e-23,3.8293766401958152e-30,1.7234073964034762e-60,5.6065735032774284e-39,8.3363936352677132e-40,1.6310754527218609e-43,1.5846134840204349e-51,1.4511087236415253e-32,2.2368995827394911e-59,2.9647851001479948e-24,9.1148460584829233e-49,4.7138590635054395e-60,6.8697375320528673e-31,1.9660682219399729e-68,5.1531929988392123e-65,5.6844673879346977e-72,1.3263093994336823e-40,1.3695519562486259e-31,3.9504366131584786e-42,5.4270383889310888e-31,2.5441024348360398e-38,1.428085154786058e-27,2.9232736161232863e-38,2.0554152720511619e-39,1.6540684572958409e-34
7.528248123937365e-17,0.21974498075459414,76.950000000000003,0.0,0.0,0.0,0.99999999909421866,9.5,2.0674879237648535e-11,2.6845021891057029e-10,2.6845023167489777e-10,5.1205309434496855e-17,3.4741318130326625e-17,3.4817520902491184e-10,1.1001773232859785e-14,2.9416265158701484e-17,3.4417992034733269e-25,2.8169842088843846e-29,1.1647861110546386e-28,1.9242339533961901e-14,2.5508373688429977e-19,1.7462722748738318e-25,3.159854294464349e-29,1.3697735685250285e-39,1.5768028830437085e-39,1.4638063386798494e-25,1.9110589760035972e-19,6.1777438370341689e-26,6.1777442710996098e-26,3.805489749938747e-33,5.3516467315365651e-34,2.4179715048188462e-30,3.1554965130638346e-21,4.8768576064365572e-28,3.4292259865551035e-29,5.639764717469649e-60,9.4968076618004439e-35,4.2880995200875381e-32,5.248955071509472e-60,2.128415054572492e-16,4.3176272192969975e-42,4.2844674865112013e-42,4.2745714436039132e-23,1.2830660497549226e-23,1.9178867996815341e-18,4.274413672785609e-23,7.244669246241183e-30,5.2489550704289997e-60,1.0606982807407494e-38,1.5771511518312793e-39,3.4827073005609935e-43,3.7761480067184435e-51,2.4004153778583628e-32,5.8927306008632483e-59,4.2221947895631416e-24,1.9462610732521233e-48,1.2417858284623188e-59,1.1363876734818257e-30,5.6791596265707133e-68,1.357549261913178e-64,1.6420118178745513e-71,2.8319976737555247e-40,2.2652787446917796e-31,8.4351560474027613e-42,8.9773821237884586e-31,4.8130630061204511e-38,2.0337575459694549e-27,5.5304241373891718e-38,3.8886041065454377e-39,2.7361523472111768e-34
1.0085013273498485e-16,0.2197449807545941,76.950000000000003,0.0,0.0,0.0,0.99999999878659496,9.5,2.769654082427743e-11,3.5962202842899913e-10,3.596220449924237e-10,9.0215783335059765e-17,5.5284074414445654e-17,4.6641038650824288e-10,1.938304337560264e-14,5.1826265875938352e-17,6.5690989732243143e-25,6.4979283767049892e-29,2.7712474058301992e-28,3.3901362439005076e-14,4.494179970885346e-19,3.172856379278108e-25,7.2746665051641403e-29,4.3119790296022358e-39,4.7787180616965752e-39,3.3764850549756431e-25,3.3669892987105262e-19,1.4250098722951764e-25,1.4250100038467813e-25,1.1533183611139146e-32,1.6219769087046374e-33,5.5772931990869149e-30,5.559495574799636e-21,1.1248649362721491e-27,7.9100127463235764e-29,4.6725991546654628e-59,2.8782897332552589e-34,9.8912939793414219e-32,4.3488096300818842e-59,3.7498647223884e-16,1.7327535691968047e-41,1.7149447332704488e-41,9.8598018831298605e-23,2.9595422933297721e-23,3.3789001449367699e-18,9.8594381292165854e-23,2.1956879951066649e-29,4.348809628742666e-59,3.2148075273476601e-38,4.7801174395018458e-39,1.3993856056826002e-42,2.0380788297544239e-50,5.5369859354199109e-32,4.3421123992799089e-58,7.4388513788798834e-24,7.8207910121128146e-48,9.1502130477512173e-59,2.6212795539290694e-30,5.8218972122182712e-67,1.0004040690730819e-63,1.6832988796934058e-70,1.1379683424838285e-39,5.2239675425746045e-31,3.3894586441183919e-41,2.0707976182456566e-30,1.458691778538519e-37,3.5831653780056848e-27,1.6761242098444591e-37,1.1785724744370187e-38,6.311435725319575e-34
