Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456)
4.5031060295400385e-12,0.2530238494705676,76.950000000000003,0.0,0.0,0.0,0.99408174461569176,9.4999977200033747,1.8516585258735359e-05,0.00026219591448702241,0.00026004555879928715,2.0763230633251186e-06,3.3849697626203723e-11,0.00033508354230734504,0.0013482788902800099,1.8484807933410271e-07,1.0836666976890681e-14,1.3227357704573847e-12,1.7561177138550021e-09,0.0036463405081327812,5.4643551010072256e-08,7.3748082152268373e-16,1.5576233040517941e-16,2.1272498918034694e-14,4.094739163239845e-18,3.1385013394239329e-08,2.4319522724844239e-07,1.7357493354703331e-08,1.7361185589265544e-08,2.4852891918563856e-12,1.1990580103760151e-12,8.1061973915562797e-12,1.6636487062951585e-08,4.8370490476133357e-12,1.0875548291854312e-12,1.9309353085471422e-20,1.3623654542038009e-12,4.2527456915180957e-13,1.76578906051875e-20,4.3077965914581156e-05,1.0119626765869786e-17,3.8581251298849462e-18,7.8956517663803002e-07,2.0170126690710635e-07,2.4092542804824595e-07,8.1711932457816329e-07,4.0638778654454699e-08,1.7653447375425277e-20,6.2550433410000872e-15,1.881381780957422e-16,1.8381319788321508e-16,2.0053488000354684e-19,6.6000865575273115e-14,1.3277003756333192e-22,4.2016210810423249e-11,1.4615129806373788e-20,3.3060327007680589e-22,4.9783219721996316e-13,5.7990867807647701e-26,5.1303833406098939e-26,3.5238165791171303e-29,1.8197193427248967e-12,6.3314389154564811e-15,1.3874272843945052e-13,1.6486646060788647e-12,1.6456585598940319e-16,2.7174935245213989e-14,2.9621236377933744e-16,2.7921152244013811e-16,1.5577137140855704e-16,1.3456029313457562e-16,5.0123463061407823e-24,5.8614731193874078e-17,8.0981298879747481e-14,5.6466453599638038e-14,7.8872507431314256e-15,3.370795823659768e-12,1.0407023459116059e-14,1.8556287449568606e-08,1.0982500614852729e-10,1.3078698515885185e-14,1.0982501454138285e-10,7.4542437088195441e-15,1.1031476661619038e-24,6.4465026453526327e-25,4.3779111806998038e-28,9.7175783889264547e-26,7.0175767574477336e-16,3.5055899124098522e-25,3.2809053014015837e-19,4.9196650514279311e-18,5.1297955891924222e-17,2.1229627774171634e-18
4.608799316527624e-12,0.2530238492205524,76.950000000000003,0.0,0.0,0.0,0.99394339554085809,9.4999976318314321,1.8949860602346993e-05,0.00026831214874619059,0.00026607132994990295,2.1593132172309747e-06,3.46393126188295e-11,0.00033503750532855211,0.0013819080162555768,1.8949168179645634e-07,1.1269806331977882e-14,1.4224092474229325e-12,1.8394352064282926e-09,0.0037372997063022245,5.7228000092548859e-08,7.5600721654083521e-16,1.5982856874824778e-16,2.2793079436494259e-14,4.4049978196543133e-18,3.2952441128568128e-08,2.5428542561938052e-07,1.8583179848204889e-08,1.8587139208189615e-08,2.6633054206871632e-12,1.2875827621712795e-12,8.3191481575091822e-12,1.7202335133735304e-08,5.003615588240514e-12,1.12696255664188e-12,2.2656178621430803e-20,1.4352566191344099e-12,4.4507742143812811e-13,2.0721604479897936e-20,4.4155459339376234e-05,1.0661463099171924e-17,4.0646062510125565e-18,8.1005047759678375e-07,2.0620515905968438e-07,2.4100221703435391e-07,8.3908945339211951e-07,4.2860664451521005e-08,2.0716266592197921e-20,6.6801393453012926e-15,2.0704652001674924e-16,2.0238383416979213e-16,2.2598446635933735e-19,6.8925666384674629e-14,1.52953773657619e-22,4.3957683174740977e-11,1.6459822308142013e-20,3.8131931791632201e-22,5.2442991109061709e-13,6.8446282092363107e-26,5.9851040282279118e-26,4.1961910503367786e-29,1.9702149437402582e-12,6.6243514991664235e-15,1.495203106766282e-13,1.7658088993402347e-12,1.7637062455183903e-16,2.8469202353012626e-14,3.1763872873125065e-16,3.0417222292177411e-16,1.661281341616637e-16,1.4097678004813068e-16,5.4604316222415923e-24,6.2723231317212413e-17,8.6741375400219811e-14,6.1449314471217545e-14,8.4716736800833108e-15,3.4553215926253823e-12,1.1473982381955392e-14,1.909216157467281e-08,1.1022015547654034e-10,1.3894545982694913e-14,1.1022016404015968e-10,8.130826151858555e-15,1.1764926297590431e-24,6.8751111217460679e-25,5.0509503495001041e-28,1.1637550162647672e-25,7.5157174737904522e-16,3.7520381471768434e-25,3.5142752018120621e-19,5.4406842575136893e-18,5.5021978097369524e-17,2.3793714006162967e-18
4.71449260351521e-12,0.2530238489677403,76.950000000000003,0.0,0.0,0.0,0.99380506736991747,9.4999975426336274,1.938307503769717e-05,0.00027442667131635161,0.00027209409015975766,2.2433265973811204e-06,3.5428706612479348e-11,0.0003349914721946944,0.0014155323023225268,1.9413398541913663e-07,1.170828607922937e-14,1.5270825850810328e-12,1.9246797961630776e-09,0.003828246364561378,5.9871665233197273e-08,7.7452842963184007e-16,1.6390121296839771e-16,2.4383845657277374e-14,4.7309061977818019e-18,3.4557451030536211e-08,2.6560241458252956e-07,1.9864077301020723e-08,1.9868316126377049e-08,2.8494566121008299e-12,1.3802848092162832e-12,8.5320695811565778e-12,1.7775490403809272e-08,5.1723500407695847e-12,1.1669364121872189e-12,2.6485461610914297e-20,1.5101146826001288e-12,4.6539164530036138e-13,2.4227573123945826e-20,4.5232934458827351e-05,1.1217931023749374e-17,4.2766606122010476e-18,8.3044865447020039e-07,2.1065435921262576e-07,2.4107708490198542e-07,8.6100931717784591e-07,4.5140437951011267e-08,2.4221187352150026e-20,7.1237428786809634e-15,2.2736256652496673e-16,2.2234392872963572e-16,2.53972051180766e-19,7.1902800848722929e-14,1.7563307182295249e-22,4.5940661066710047e-11,1.8487504474450655e-20,4.3838507935601557e-22,5.5171102682118783e-13,8.0480584017817271e-26,6.9586129880956658e-26,4.9774592216722426e-29,2.128824849926951e-12,6.9235339651911e-15,1.608249569660912e-13,1.8883002318965211e-12,1.8871935705878507e-16,2.9793722612747106e-14,3.4006083821850235e-16,3.3067822515903693e-16,1.7689746388492703e-16,1.4753857576301179e-16,5.9362573758697703e-24,6.7016663049541349e-17,9.2764598396844171e-14,6.6716050532734402e-14,9.0837851494859634e-15,3.539835707000442e-12,1.2618311203435406e-14,1.9631952843110223e-08,1.1061422148419108e-10,1.474311934738912e-14,1.1061423021647163e-10,8.8506784354070443e-15,1.2527593295398315e-24,7.3207934456534567e-25,5.8084322581868563e-28,1.3879807074722181e-25,8.0364767974799511e-16,4.0095415848163632e-25,3.7582630449636085e-19,6.0017301241970493e-18,5.8923375977673703e-17,2.6587324465188451e-18
4.820185890502796e-12,0.25302384871221195,76.950000000000003,0.0,0.0,0.0,0.99366676009925148,9.4999974524368103,1.9816228573982378e-05,0.00028053948269378371,0.00027811386691930162,2.328336347568399e-06,3.6217879672567097e-11,0.00033494544389094344,0.001449151748950675,1.9877499033763982e-07,1.2151966051359599e-14,1.6368850193661111e-12,2.011851235462521e-09,0.003919180484150778,6.2574513237904804e-08,7.9304446133295084e-16,1.6798026272697088e-16,2.6046327385521697e-14,5.0728712666253591e-18,3.6199988737628778e-08,2.7714493808258875e-07,2.1201300214616882e-08,2.1205831101458007e-08,3.0439095390814391e-12,1.477252950910174e-12,8.7449616601116578e-12,1.835595081581572e-08,5.3432517946255387e-12,1.2074764066216727e-12,3.0853276812807209e-20,1.5869428009761354e-12,4.8622316146534713e-13,2.8227299619626203e-20,4.6310390312323832e-05,1.1789054038388814e-17,4.4942971597014544e-18,8.5075993427509979e-07,2.1504951214982413e-07,2.4115031302487189e-07,8.828789246715771e-07,4.7477911977606436e-08,2.821969089779196e-20,7.5862699628437979e-15,2.491560945136639e-16,2.437626673952304e-16,2.8468505414515474e-19,7.4931952030136359e-14,2.0104892140290202e-22,4.7964997199453613e-11,2.0711619659152684e-20,5.0242517285612692e-22,5.7967328533575571e-13,9.4288212768250869e-26,8.0643136607611155e-26,5.8822773002546887e-29,2.2957573868284122e-12,7.2289640743110269e-15,1.7266746539949187e-13,2.0162514602680159e-12,2.0162364826967331e-16,3.114850543595355e-14,3.6350010820036508e-16,3.587830256135545e-16,1.8808460606568719e-16,1.542455739959778e-16,6.44078389739811e-24,7.1498869493447031e-17,9.9056522720841157e-14,7.22738623414291e-14,9.7241765387039118e-15,3.6243381678665095e-12,1.3843320475648914e-14,2.0175661891590479e-08,1.1100737976968332e-10,1.5625111649023289e-14,1.110073886685126e-10,9.6154810168857274e-15,1.3319849132778981e-24,7.7837666987209928e-25,6.6586806002785311e-28,1.6489307011493543e-25,8.5803207539979124e-16,4.2783242446172136e-25,4.0130880640812779e-19,6.6047558594297749e-18,6.3006401006413429e-17,2.9623963662678426e-18
4.925879177490382e-12,0.25302384845404635,76.950000000000003,0.0,0.0,0.0,0.99352847372524522,9.4999973612671624,2.0249321220397509e-05,0.00028665058337454182,0.00028413068703903515,2.414316290150754e-06,3.7006831862507205e-11,0.00033489942108076882,0.0014827663566946694,2.0341469675600145e-07,1.2600709622856678e-14,1.7519459264657094e-12,2.100949277116548e-09,0.0040101020665402999,6.5336510928098084e-08,8.1155531245985514e-16,1.7206571771998413e-16,2.7782050976344342e-14,5.4313004600438233e-18,3.7879999958648724e-08,2.8891174751339762e-07,2.2595956919137489e-08,2.2600792718321607e-08,3.2468300509089118e-12,1.5785754945211201e-12,8.9578243942433722e-12,1.8943714313261916e-08,5.5163202395447677e-12,1.2485825470162519e-12,3.5820711167700355e-20,1.6657440467657556e-12,5.075778809827697e-13,3.2776904581994013e-20,4.7387825950817992e-05,1.2374855017518645e-17,4.7175246020474135e-18,8.7098456823220543e-07,2.193912618231494e-07,2.4122212542563969e-07,9.0469830970838361e-07,4.9872899576888998e-08,3.2767873492490913e-20,8.0681398463904717e-15,2.7249866208783126e-16,2.6671100794312118e-16,3.1832009741694908e-19,7.8012822688139912e-14,2.2945933154584838e-22,5.0030544798069016e-11,2.3146268006885448e-20,5.7410968278967095e-22,6.0831441284144211e-13,1.1008238951331668e-25,9.3167899642780933e-26,6.926893471446557e-29,2.4712202044487673e-12,7.5406196646341373e-15,1.8505852214627563e-13,2.1497750388349723e-12,2.1509505162839467e-16,3.2533560373870476e-14,3.8797787832495911e-16,3.8854041334946901e-16,1.9969468121365564e-16,1.6109767796961325e-16,6.9749767696493671e-24,7.6173679873685007e-17,1.0562268313452204e-13,7.8129876280143037e-14,1.0393435957363337e-14,3.7088289765371587e-12,1.5152359113669453e-14,2.0723289311606589e-08,1.1139976994299484e-10,1.6541221390327312e-14,1.1139977900624999e-10,1.0426941109099529e-14,1.4142056436708626e-24,8.2642427904489914e-25,7.6106261746621435e-28,1.951605917618775e-25,9.147713186082291e-16,4.5586090896793176e-25,4.2789684654185492e-19,7.2517568819990901e-18,6.727531284525592e-17,3.2917515072061372e-18
5.031572464477968e-12,0.2530238481933207,76.950000000000003,0.0,0.0,0.0,0.99339020824428848,9.4999972691501942,2.0682352986135885e-05,0.0002927599738544782,0.00029014457666667767,2.5012409089128936e-06,3.7795563244873617e-11,0.00033485340421834735,0.0015163761261643037,2.0805310492652034e-07,1.3054383620398842e-14,1.8723948033249993e-12,2.1919736742831353e-09,0.0041010111133488883,6.8157625140734971e-08,8.3006098402158858e-16,1.7615757765376393e-16,2.9592539342465175e-14,5.806601614778038e-18,3.9597430473715695e-08,3.0090160164992323e-07,2.4049149609945752e-08,2.4054303425665398e-08,3.4583830786390101e-12,1.6843402581195381e-12,9.1706577848936181e-12,1.9538778840297916e-08,5.6915547654897933e-12,1.2902548367618528e-12,4.1454181506640058e-20,1.7465214104874406e-12,5.2946170435807701e-13,3.7937420425176264e-20,4.8465240435884904e-05,1.2975356225256716e-17,4.9463514154035741e-18,8.9112282647978914e-07,2.2368024985042548e-07,2.4129270068286744e-07,9.2646752597538235e-07,5.2325214076729805e-08,3.7926740464347283e-20,8.5697749688537988e-15,2.9746361034714849e-16,2.9126168171941451e-16,3.5508323702338793e-19,8.1145134003594459e-14,2.6114010589849664e-22,5.2137157594773738e-11,2.5806222887685655e-20,6.5415635485556951e-22,6.3763212396892168e-13,1.2809645488172367e-25,1.073188252630775e-25,8.1292815005534637e-29,2.65542027815853e-12,7.8584786508588835e-15,1.9800870293620775e-13,2.2889830212492743e-12,2.2914507940872088e-16,3.3948897126432277e-14,4.1351541219858113e-16,4.2000445024065716e-16,2.1173268802779387e-16,1.6809479987073613e-16,7.539806472597032e-24,8.1044909586615374e-17,1.1246859438113112e-13,8.4291145272230006e-14,1.1092148256900261e-14,3.7933081344769677e-12,1.6548812818779823e-14,2.1274835650366598e-08,1.1179150308088273e-10,1.7492152534140174e-14,1.1179151230643031e-10,1.1286792583021011e-14,1.4994569207692592e-24,8.7624285892594141e-25,8.6738362598733864e-28,2.3015559879122039e-25,9.7391157673519797e-16,4.850618033638807e-25,4.5561214346764224e-19,7.944770579553819e-18,7.173437931657453e-17,3.648223913679119e-18
5.1372657514655536e-12,0.2530238479301099,76.950000000000003,0.0,0.0,0.0,0.99325196365277257,9.499997176110778,2.1115323880389217e-05,0.0002988676546292561,0.00029615556130390335,2.589085332360737e-06,3.8584073885447812e-11,0.00033480739362056237,0.0015499810580055045,2.1269021513553813e-07,1.3512858235206225e-14,1.9983612489948256e-12,2.2849241804702658e-09,0.0041919076262931388,7.1037822728296934e-08,8.4856147715611636e-16,1.8025584231612868e-16,3.1479311961797952e-14,6.199182911157565e-18,4.1352226134232049e-08,3.1311326658137326e-07,2.5561974383832675e-08,2.5567459572212466e-08,3.6787326405332522e-12,1.7946345734842352e-12,9.3834618343724603e-12,2.0141142341575546e-08,5.8689547625949992e-12,1.3324932756297742e-12,4.7825764269981002e-20,1.8292778025160108e-12,5.5188052087720517e-13,4.3775096891045976e-20,4.9542632839100135e-05,1.3590579329117774e-17,5.1807858487836915e-18,9.1117499388370871e-07,2.2791711434587312e-07,2.41362181377005e-07,9.4818664285211982e-07,5.4834669135766535e-08,4.3762511498430099e-20,9.0916009242248372e-15,3.2412606490622502e-16,3.1748919499968584e-16,3.9519019435497429e-19,8.4328624386256125e-14,2.9638563315186409e-22,5.4284689824506775e-11,2.8706947340482588e-20,7.4333284524630282e-22,6.6762412447309695e-13,1.4858526902242584e-25,1.2326768131887158e-25,9.5092823975031278e-29,2.8485639097989948e-12,8.1825190236083402e-15,2.1152847449474722e-13,2.4339870618327509e-12,2.4378520285830066e-16,3.5394525550484306e-14,4.4013389765230198e-16,4.5322945197144709e-16,2.2420350648921244e-16,1.752368603428467e-16,8.1362480423114777e-24,8.6116360249108885e-17,1.1959975125406894e-13,9.076464952551129e-14,1.1820895049928034e-14,3.8777756432496326e-12,1.8036102539817987e-14,2.1830301411777442e-08,1.1218266764814673e-10,1.847861449982778e-14,1.1218267703384242e-10,1.2196795868936086e-14,1.5877733038857443e-24,9.2785260505250909e-25,9.8585447091437679e-28,2.7049254927870699e-25,1.0354988015632302e-15,5.1545719472337677e-25,4.8447631432811997e-19,8.6858760687673273e-18,7.6387876375909727e-17,4.0332771270220459e-18
5.2429590384531394e-12,0.2530238476644875,76.950000000000003,0.0,0.0,0.0,0.99311373994709162,9.4999970821731541,2.154823391234766e-05,0.00030497362619436041,0.00030216366582265215,2.6778253174384004e-06,3.9372363847824995e-11,0.00033476138950757186,0.0015835811528896171,2.1732602769401715e-07,1.3976006938675041e-14,2.1299749467929615e-12,2.3798005495185356e-09,0.0042827916071583238,7.3977070558781405e-08,8.6705679310544021e-16,1.8436051150256356e-16,3.3443884885009988e-14,6.6094528163888603e-18,4.3144332862823116e-08,3.2554551564541172e-07,2.7135521274898434e-08,2.7141351442601023e-08,3.9080418474395164e-12,1.9095452889818833e-12,9.596236545670388e-12,2.0750802762170706e-08,6.048519621136499e-12,1.3752978598407327e-12,5.5013537378679342e-20,1.9140160548798923e-12,5.7484020808927186e-13,5.0361717982696993e-20,5.0620002241664191e-05,1.4220545413392623e-17,5.420835929145192e-18,9.3114136675069205e-07,2.3210248902421979e-07,2.4143068150792621e-07,9.6985574214661017e-07,5.7401078781248826e-08,5.0346937319278782e-20,9.6340464241220659e-15,3.5256293716292527e-16,3.454698300942389e-16,4.3886658775766216e-19,8.7563048359191204e-14,3.3550969331447174e-22,5.6472996220927764e-11,3.1864610523142821e-20,8.4245902360318774e-22,6.9828811355017805e-13,1.7182667570655914e-25,1.4120042454347154e-25,1.1088754450026904e-28,3.0508567289497348e-12,8.5127188488224904e-15,2.2562819593548758e-13,2.5848984169632056e-12,2.5902685234134835e-16,3.6870455667270503e-14,4.6785444700606262e-16,4.8826996980154099e-16,2.3711190088144204e-16,1.8252378801057695e-16,8.7652807436195381e-24,9.1391819746967007e-17,1.2702162866554721e-13,9.755729729783387e-14,1.2580254729426859e-14,3.9622315044887116e-12,1.9617682971710703e-14,2.2389687057463506e-08,1.1257333415405556e-10,1.950132215967321e-14,1.125733436977439e-10,1.3158737855991833e-14,1.6791885329766488e-24,9.812732341521434e-25,1.1175682766667959e-27,3.1685029585533928e-25,1.0995787305995079e-15,5.4706906647660508e-25,5.1451087545275004e-19,9.4771939574426387e-18,8.1240088084305721e-17,4.4484119849844992e-18
5.348652325440725e-12,0.25302384739652467,76.950000000000003,0.0,0.0,0.0,0.99297553712364051,9.4999969873609551,2.1981083091199762e-05,0.00031107788904510326,0.0003081689144810299,2.76743723365702e-06,4.0160433193767664e-11,0.00033471539202840298,0.0016171764115066475,2.2196054293103846e-07,1.44437063994972e-14,2.2673656472486452e-12,2.4766025355843867e-09,0.0043736630577801226,7.6975335515694461e-08,8.8554693318656874e-16,1.8847158497490317e-16,3.5487770743050824e-14,7.0378200303255102e-18,4.4973696653265312e-08,3.3819712936345285e-07,2.8770874290111888e-08,2.8777063292952182e-08,4.1464729081241692e-12,2.0291587724202704e-12,9.8089819222765975e-12,2.1367758047536434e-08,6.2302487315137045e-12,1.4186685821370474e-12,6.3101934388418632e-20,2.0007389230167985e-12,5.9834663141158774e-13,5.7774930434420762e-20,5.1697347734139311e-05,1.4865274992217824e-17,5.6665094663655477e-18,9.5102225024109905e-07,2.3623700251643827e-07,2.414982923376469e-07,9.914749155249869e-07,6.002425743866018e-08,5.7757627894835689e-20,1.0197543260765641e-14,3.8285292532584212e-16,3.7528164620990595e-16,4.8634816418382767e-19,9.0848175515428014e-14,3.788462795694948e-22,5.8701932012757741e-11,3.5296104166750018e-20,9.5240932974119579e-22,7.2962178582605079e-13,1.981230319003604e-25,1.6131806134986315e-25,1.2891731932577034e-28,3.2625036943214774e-12,8.8490562672024998e-15,2.4031812011367868e-13,2.7418279464492386e-12,2.7488141748014169e-16,3.8376697669244441e-14,4.96698097330495e-16,5.2518077306530191e-16,2.5046252273951515e-16,1.8995551903412929e-16,9.427887755949756e-24,9.6875062282897649e-17,1.3473968171472622e-13,1.0467592567677365e-13,1.337080248775834e-14,4.0466757198791852e-12,2.1297041090232549e-14,2.2952993007788317e-08,1.1296355882279917e-10,2.0560995835228704e-14,1.1296356852231343e-10,1.4174431790182416e-14,1.7737355495273441e-24,1.036523996347418e-24,1.2636910604857986e-27,3.699772707235578e-25,1.1661968883527019e-15,5.7991929904052117e-25,5.4573724295930263e-19,1.0320886108371019e-17,8.6295306580551565e-17,4.8951664208413258e-18
5.454345612428311e-12,0.25302384712629145,76.950000000000003,0.0,0.0,0.0,0.99283735517881655,9.499996891697208,2.241387142613249e-05,0.00031718044367663002,0.00031417133093880617,2.8578980476243683e-06,4.0948281989459426e-11,0.00033466940128213529,0.0016507668345596654,2.2659376118883861e-07,1.4915836402206466e-14,2.4106631517986933e-12,2.575329893123921e-09,0.0044645219800294863,8.0032584498043355e-08,9.0403189875920983e-16,1.9258906256684865e-16,3.7612478754650771e-14,7.4846934336244246e-18,4.684026357041067e-08,3.5106689537700578e-07,3.0469111444553747e-08,3.0475673386121232e-08,4.3941871345565419e-12,2.1535609138757868e-12,1.0021697968030543e-11,2.1992006143465707e-08,6.414141484234566e-12,1.4626054318545866e-12,7.2182111042918932e-20,2.0894490874898028e-12,6.2240564382646128e-13,6.6098583837060384e-20,5.2774668416213641e-05,1.55247880223509e-17,5.9178140581052852e-18,9.7081795630681927e-07,2.4032127784404075e-07,2.4156508704776697e-07,1.0130442624618967e-06,6.2704019955173491e-08,6.6078392280149535e-20,1.0782526269893984e-14,4.150765152120124e-16,4.0700448007961119e-16,5.3788103086981171e-19,9.4183789542026986e-14,4.2675043555259038e-22,6.0971352920410617e-11,3.9019059031854093e-20,1.0741151840621482e-21,7.6162283306571946e-13,2.2780280418857674e-25,1.8383754274540295e-25,1.4944592798301522e-28,3.4837090952421781e-12,9.1915094937017277e-15,2.5560839494450362e-13,2.9048861148948251e-12,2.913602472954333e-16,3.9913261926253058e-14,5.2668581070667348e-16,5.6401683237537923e-16,2.6425991372938119e-16,1.9753199669172726e-16,1.012505587182409e-23,1.0256984842408581e-16,1.427593457553822e-13,1.1212730136704004e-13,1.4193110335508056e-14,4.1311082911421675e-12,2.3077694722014552e-14,2.3520219642858966e-08,1.133533865189941e-10,2.1658361293614084e-14,1.1335339637215609e-10,1.5245717170814803e-14,1.8714465169527035e-24,1.0936236870770509e-24,1.4254649581504882e-27,4.3069696579642066e-25,1.2353985875839999e-15,6.1402967043415595e-25,5.781767333431423e-19,1.1219155404774544e-17,9.1557832053353327e-17,5.3751152624085315e-18
