Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133)
1.500058714526963e-07,0.3394445679787139,76.950000000000003,0.0,0.0,0.0,0.0003393463729331231,9.4998385281893309,0.0029677375705828373,0.021720953276750464,1.5369169979552193e-08,4.1893693337788196e-10,2.6975827515994378e-09,3.4830683913145676e-07,0.059837862183340577,1.6479773532659709e-05,2.6944261060971222e-18,1.8502267548153657e-06,0.004514789823418363,0.83688107452319649,0.0067050546655643174,7.8570199455241792e-14,9.5542113003779342e-12,9.6983621886930409e-07,1.0169422037360203e-11,0.00019192885724657476,5.5911504707311012e-10,0.035765412522302899,0.042563617606387487,4.8946169862321812e-06,2.7028948883657485e-06,1.2634323236778984e-10,0.011238527163081552,3.0582259831535558e-06,8.4384146961039688e-07,2.5542367954336742e-05,6.276462487060578e-06,4.0317656375742628e-06,0.0028347269571771354,0.011488584575715926,3.7880303940301745e-11,1.3581301270134783e-11,7.6150005340529755e-07,2.3684304145391634e-07,2.2246080439140563e-09,7.724732460315985e-05,0.00025593427483995638,0.00053503446097350545,1.1668936161860016e-06,3.5452549046834519e-05,1.762716717257342e-06,4.7991199318538306e-05,3.3184401307123618e-08,7.1055993674869365e-07,2.1307084937620963e-06,8.6656712321554936e-05,1.2928827195186008e-05,4.0820469620838819e-08,2.451724464230389e-07,5.761667901101715e-05,8.5409657379680004e-07,0.00012535985969610604,2.2487959527536557e-10,6.6010917850823181e-09,0.0009293559745008847,1.0073149296196292e-07,1.9834594127654754e-06,1.7582404723595488e-07
1.5060477210627337e-07,0.33944456694526787,76.950000000000003,0.0,0.0,0.0,0.00033762879975155608,9.4998385424328085,0.0029540396978545622,0.02166435844023936,1.5204332428006938e-08,4.1444348367381982e-10,2.6905541010933182e-09,3.4633311200957837e-07,0.059469762313699714,1.6436834868140769e-05,2.6655261280373983e-18,1.8169503540009856e-06,0.0045271878050329407,0.83726143342559978,0.0067052723330784181,7.8365481870380893e-14,9.5804447479619617e-12,9.7250128396560539e-07,1.0107967044215812e-11,0.0001920162414627921,5.5826689314317174e-10,0.035764783532022219,0.042563618962790428,4.8945309287785112e-06,2.7028473655274698e-06,1.2640065499820126e-10,0.011264947869796229,3.0654156008696108e-06,8.4582531356173758e-07,2.5541460283733642e-05,6.2912208626045796e-06,4.0412601438859775e-06,0.0028350679513899253,0.011501605940203137,3.7969375269281159e-11,1.3613236191420214e-11,7.6233448240866484e-07,2.371086376401304e-07,2.2263137353020753e-09,7.753135644405003e-05,0.00025687662505494163,0.0005350096145632792,1.1696426973666941e-06,3.5268138726743683e-05,1.7577648341868394e-06,4.7881603970908996e-05,3.3262413785023994e-08,7.0893753844651946e-07,2.140921172294791e-06,8.6874400409555022e-05,1.2899310114479965e-05,4.1016127532740888e-08,2.4461275436915226e-07,5.7793577979748752e-05,8.5672183619136984e-07,0.00012596538003848226,2.2595746359534859e-10,6.6254002485904619e-09,0.00093511770550634319,1.0135599908662558e-07,1.9875342251432015e-06,1.7691410587316047e-07
1.5120367275985045e-07,0.33944456593773564,76.950000000000003,0.0,0.0,0.0,0.00033592052743235189,9.4998385566581725,0.0029404049139214071,0.021607933417094247,1.5042199694648442e-08,4.1002370079990866e-10,2.6835465398860755e-09,3.4437192391251753e-07,0.059104016869207618,1.6394025040103586e-05,2.6370999439880554e-18,1.7842724385435688e-06,0.0045395492956610247,0.83763936034529185,0.0067054884797529838,7.816137853603314e-14,9.6066009881560504e-12,9.7515850452359768e-07,1.0047330039396878e-11,0.00019210306695789062,5.5743231868203163e-10,0.035764169143829606,0.042563620305389648,4.8944468692892429e-06,2.7028009460176882e-06,1.2645771047324032e-10,0.011291262571080162,3.0725763722005713e-06,8.4780119787237486e-07,2.5540573700141795e-05,6.3059200237192796e-06,4.0507165577553127e-06,0.0028354010377218374,0.011514598228554806,3.8058089219497511e-11,1.364504298096766e-11,7.6316714263540365e-07,2.3737365014285681e-07,2.228018292254872e-09,7.7815696298313169e-05,0.00025781999779762291,0.0005349853454503674,1.1723807488675208e-06,3.5084566101337863e-05,1.7528387280277499e-06,4.7772204886594137e-05,3.3340113259716189e-08,7.0731804114531856e-07,2.1511370597495377e-06,8.7090652300980464e-05,1.2869845147664392e-05,4.1211846925363036e-08,2.4405404613450749e-07,5.7969613205645549e-05,8.5933429977656159e-07,0.00012657171920940223,2.2703567059183206e-10,6.6497350951194333e-09,0.00094088635741949639,1.01981255357001e-07,1.9915653420895619e-06,1.7800547387088763e-07
1.5189914160839837e-07,0.3394445647994515,76.950000000000003,0.0,0.0,0.0,0.00033394841098038008,9.4998385731544648,0.0029246504096302559,0.021542622567911975,1.4857181721781635e-08,4.0498011269206422e-10,2.675435425984662e-09,3.4211013797274222e-07,0.058682232255234702,1.6344473508513186e-05,2.604661707163166e-18,1.7470622510258651e-06,0.0045538583569634562,0.83807519373901429,0.0067057375853295433,7.7925132952172374e-14,9.6368781886681339e-12,9.7823437344826982e-07,9.9779246600179648e-12,0.00019220319598062464,5.5647954520190296e-10,0.035763473566213705,0.042563621847438289,4.8943517017788825e-06,2.7027483924011677e-06,1.265235080653534e-10,0.011321687894017402,3.0808557280716242e-06,8.5008573518401531e-07,2.5539569975647796e-05,6.3229153411091399e-06,4.0616501607041784e-06,0.0028357781507596476,0.011529649066826563,3.8160661175995187e-11,1.3681818309177709e-11,7.6413185070387373e-07,2.376806639843216e-07,2.2299962619740461e-09,7.8146268856608289e-05,0.000258916760543071,0.00053495786982988539,1.1755465118862439e-06,3.4872447142498945e-05,1.7471504679874521e-06,4.7645419099631588e-05,3.3429950174864446e-08,7.0544115313850762e-07,2.1630041011949267e-06,8.7339982995284955e-05,1.2835696427058659e-05,4.1439199682817087e-08,2.434065202720338e-07,5.8172954466802067e-05,8.623520249688577e-07,0.00012727685256537093,2.2828814397460574e-10,6.678026733563849e-09,0.0009475937459103433,1.0270825999553386e-07,1.9961919756432765e-06,1.7927444090897131e-07
1.5259461045694628e-07,0.3394445636943432,76.950000000000003,0.0,0.0,0.0,0.00033198868399276327,9.4998385896261688,0.0029089801386307929,0.02147753892644249,1.4675520749960501e-08,4.0002807075396861e-10,2.6673525292627089e-09,3.3986502818997086e-07,0.058263578692945225,1.6295094358292056e-05,2.5728122567711931e-18,1.7106280756534487e-06,0.0045681185739407399,0.83850779250290375,0.0067059846737189269,7.7689709226590327e-14,9.6670520446409117e-12,9.8129974221578985e-07,9.9095839481379293e-12,0.00019230258188301472,5.555436578241139e-10,0.035762796705406052,0.042563623371493005,4.8942590952410904e-06,2.7026972530146186e-06,1.2658881732670779e-10,0.011351971584007981,3.0890965425491287e-06,8.5235963769148636e-07,2.5538593278280451e-05,6.3398315426406383e-06,4.0725328686514697e-06,0.0028361451274715637,0.011544660978812127,3.8262755642106944e-11,1.3718422441798657e-11,7.6509418957652957e-07,2.3798689628723093e-07,2.2319726787666324e-09,7.8477253555835983e-05,0.00026001489149965723,0.00053493113411947995,1.1786975382484498e-06,3.4661462315738947e-05,1.7414965213085084e-06,4.7518912690448136e-05,3.3519368889304605e-08,7.035683952741754e-07,2.1748752341757817e-06,8.7587403523856473e-05,1.2801622000292736e-05,4.1666630831392139e-08,2.4276039760128131e-07,5.8375143252356005e-05,8.6535267273057265e-07,0.00012798308801274,2.2954104918705229e-10,6.7063536742822649e-09,0.00095431024817318696,1.0343625246087674e-07,2.0007604821706991e-06,1.8054513217375426e-07
1.532900793054942e-07,0.339444562621497,76.950000000000003,0.0,0.0,0.0,0.00033004126528683888,9.4998386060731885,0.0028933936524726833,0.021412681541669556,1.4497077155287255e-08,3.9516375277869666e-10,2.6592977316198774e-09,3.3763647095040798e-07,0.057848032869208553,1.6245886867970472e-05,2.5415270100021764e-18,1.6749537287692706e-06,0.0045823301405497835,0.83893718048703458,0.0067062297627516337,7.7455103919569626e-14,9.6971229664310457e-12,9.843546525227937e-07,9.8422878686015771e-12,0.00019240123014438863,5.5462396995639145e-10,0.035762138058024515,0.042563624877867259,4.8941689808006674e-06,2.7026474898196064e-06,1.2665364185794248e-10,0.011382114341182487,3.0972990061606724e-06,8.5462295796682235e-07,2.5537642880152788e-05,6.3566690194215776e-06,4.0833649331768007e-06,0.0028365022404188279,0.011559634115380477,3.8364374978352279e-11,1.3754856225160834e-11,7.6605416779178219e-07,2.3829235001667747e-07,2.2339475304446246e-09,7.8808648679394388e-05,0.00026111438497180715,0.00053490511838706894,1.1818339008037191e-06,3.4451613625630179e-05,1.7358766500256365e-06,4.7392693190080657e-05,3.3608371470428918e-08,7.0169987918586272e-07,2.1867503332733931e-06,8.7832928066175866e-05,1.2767623924033076e-05,4.1894137968232521e-08,2.4211571728535828e-07,5.8576186148370857e-05,8.6833634053665892e-07,0.00012869042438189599,2.3079437299228165e-10,6.7347157703239302e-09,0.0009610357476269076,1.0416522011706384e-07,2.0052712878127504e-06,1.8181752560943414e-07
1.5398554815404211e-07,0.3394445615800241,76.950000000000003,0.0,0.0,0.0,0.0003281060742440889,9.4998386224954405,0.0028778905050773299,0.021348049467429589,1.4321721568667176e-08,3.9038363589058702e-10,2.6512709155592925e-09,3.3542434356084254e-07,0.057435571644820514,1.6196850319748877e-05,2.5107833092019705e-18,1.6400233642182959e-06,0.0045964932499150887,0.83936338136468169,0.0067064728700880075,7.7221313608875457e-14,9.7270913626245285e-12,9.87399145887014e-07,9.7760167876187577e-12,0.00019249914620345614,5.5371984501863168e-10,0.035761497134220756,0.042563626366861999,4.8940812914328553e-06,2.7025990658035091e-06,1.2671798523300204e-10,0.011412116861679816,3.1054633083447776e-06,8.5687574828230551e-07,2.5536718073000811e-05,6.3734281603299281e-06,4.094146604425637e-06,0.0028368497548310291,0.011574568626786115,3.8465521531788383e-11,1.3791120500759338e-11,7.6701179385781031e-07,2.3859702812613538e-07,2.2359208049965639e-09,7.9140452516486337e-05,0.00026221523528318968,0.00053487980323795351,1.1849556719862863e-06,3.4242902791608542e-05,1.7302906175127501e-06,4.726676787159122e-05,3.3696959973842168e-08,6.9983571268483589e-07,2.1986292739034697e-06,8.8076570749341969e-05,1.2733704184779298e-05,4.2121718706481211e-08,2.4147251715288328e-07,5.8776089735429348e-05,8.7130312578331355e-07,0.00012939886046944667,2.3204810224139515e-10,6.7631128752344568e-09,0.00096777012843638226,1.0489515040895969e-07,2.0097248176999577e-06,1.830915993013485e-07
1.5468101700259003e-07,0.3394445605690597,76.950000000000003,0.0,0.0,0.0,0.00032618303080530619,9.4998386388928395,0.0028624702527254662,0.02128364176238403,1.4149334031855493e-08,3.8568444664875414e-10,2.6432719641830194e-09,3.332285242413187e-07,0.057026172053204711,1.6147983999486351e-05,2.4805601009759423e-18,1.6058214663114361e-06,0.0046106080943302411,0.83978641863363612,0.0067067140132199997,7.6988334889716234e-14,9.7569576400487736e-12,9.9043326364759982e-07,9.7107514645743719e-12,0.00019259633545861134,5.5283069220966682e-10,0.035760873457316815,0.042563627838766438,4.8939959619149567e-06,2.7025519449489402e-06,1.2678185099933858e-10,0.011441979837673739,3.1135896374608483e-06,8.5911806061245727e-07,2.5535818167653726e-05,6.3901093520285281e-06,4.1048781311188411e-06,0.0028371879288033651,0.011589464662670449,3.8566197636102037e-11,1.3827216105295542e-11,7.679670762525722e-07,2.3890093355746811e-07,2.237892490586927e-09,7.9472663362123154e-05,0.00026331743677672948,0.00053485516980032949,1.1880629238178207e-06,3.4035331256730693e-05,1.7247381884923131e-06,4.7141143756477135e-05,3.3785136443439011e-08,6.9797599985515419e-07,2.2105119323107996e-06,8.8318345646351876e-05,1.2699864700606375e-05,4.2349370675167014e-08,2.4083083373111339e-07,5.8974860587399284e-05,8.7425312576964806e-07,0.00013010839503876164,2.3330222387299717e-10,6.7915448430562218e-09,0.00097451327550765259,1.056260308617617e-07,2.0141214958908983e-06,1.8436733147505492e-07
1.5537648585113795e-07,0.3394445595877634,76.950000000000003,0.0,0.0,0.0,0.00032427205546586884,9.4998386552653074,0.0028471324540448144,0.021219457489991763,1.3979803192300006e-08,3.8106314725308983e-10,2.6353007611886489e-09,3.3104889211826231e-07,0.056619811299123073,1.6099287196680245e-05,2.4508378474718092e-18,1.5723328429324345e-06,0.0046246748652595043,0.84020631561751291,0.0067069532094729059,7.6756164374646467e-14,9.7867222037760074e-12,9.9345704696545634e-07,9.6464730439942648e-12,0.00019269280326823261,5.5195596264699194e-10,0.035760266563451062,0.042563629293858943,4.8939129287778856e-06,2.702506092206848e-06,1.2684524267810888e-10,0.011471703957399286,3.1216781807963712e-06,8.6134994663601802e-07,2.5534942493518041e-05,6.4067129789796286e-06,4.1155597605621416e-06,0.0028375170134887252,0.011604322372063181,3.8666405611697465e-11,1.3863143870708601e-11,7.6892002342382359e-07,2.3920406924095712e-07,2.2398625755543865e-09,7.9805279517127826e-05,0.00026442098381461714,0.00053483119971117754,1.1911557279101593e-06,3.3828900196214089e-05,1.719219129043989e-06,4.7015827620936752e-05,3.3872902911479989e-08,6.9612084114643357e-07,2.2223981855639297e-06,8.8558266774455162e-05,1.26661073228676e-05,4.2577091519099917e-08,2.4019070227832347e-07,5.917250527024306e-05,8.77186437680003e-07,0.00013081902682050722,2.3455672491263334e-10,6.8200115283285847e-09,0.00098126507448312739,1.0635784908048033e-07,2.018461745312854e-06,1.8564470049542188e-07
1.5607195469968586e-07,0.3394445586353171,76.950000000000003,0.0,0.0,0.0,0.00032237306927112235,9.4998386716127587,0.0028318766699978047,0.021155495718481715,1.3813025575632294e-08,3.7651691567055543e-10,2.6273571908659018e-09,3.2888532721769807e-07,0.056216466757396263,1.6050759204445266e-05,2.4215983985603063e-18,1.5395426187888092e-06,0.004638693753339476,0.84062309546704639,0.0067071904760070966,7.6524798693467003e-14,9.8163854571268255e-12,9.9647053682359826e-07,9.5831630476765477e-12,0.00019278855495098089,5.5109514582849642e-10,0.035759676001233684,0.042563630732407855,4.8938321302590472e-06,2.7024614734705584e-06,1.2690816376436996e-10,0.011501289905178961,3.1297291245740491e-06,8.6357145773791953e-07,2.5534090398075666e-05,6.4232394234596722e-06,4.1261917386555568e-06,0.0028378372532845818,0.011619141903383709,3.8766147765785572e-11,1.3898904624207437e-11,7.6987064378913544e-07,2.3950643809532239e-07,2.2418310484099064e-09,8.013829928813747e-05,0.00026552587077831817,0.00053480787510253296,1.1942341554680357e-06,3.3623610525758882e-05,1.7137332066125903e-06,4.6890826001989849e-05,3.396026139866975e-08,6.9427033346452105e-07,2.2342879115499e-06,8.8796348093582179e-05,1.2632433837858037e-05,4.2804878898771248e-08,2.395521568154368e-07,5.9369030340870624e-05,8.8010315856690853e-07,0.0001315307545131755,2.3581159247223459e-10,6.8485127860881291e-09,0.00098802541173682282,1.0709059274942328e-07,2.0227459877047011e-06,1.8692368486572946e-07
1.5746289239678172e-07,0.33944455681381386,76.950000000000003,0.0,0.0,0.0,0.0003186107512201334,9.4998387042323102,0.0028016094012549282,0.021028235974710659,1.3487351741956089e-08,3.676393378072404e-10,2.6115524883345598e-09,3.2460592364588155e-07,0.055418736652997791,1.5954206842110717e-05,2.3645015525947953e-18,1.4759994120210243e-06,0.0046665886393703788,0.84144739550931358,0.0067076592877463037,7.6064468437625153e-14,9.8754096372463294e-12,1.0024667992056578e-06,9.459376255732141e-12,0.00019297793101368099,5.4941338203519118e-10,0.035758542126566359,0.042563633560901801,4.8936769982875161e-06,2.7023758061510487e-06,1.2703260801025588e-10,0.011560050002783338,3.1457189530650338e-06,8.6798355925908786e-07,2.5532454420695177e-05,6.4560622832699735e-06,4.147307717419992e-06,0.0028384521430934212,0.011648667022443037,3.8964243772840043e-11,1.3969928380834608e-11,7.7176493762143603e-07,2.4010888693388652e-07,2.2457631126796399e-09,8.0805542933802771e-05,0.00026773964210543731,0.0005347630932513609,1.2003481637799921e-06,3.3216457768127924e-05,1.7028598494467429e-06,4.664179130141763e-05,3.4133762455992918e-08,6.9058364160948664e-07,2.2580772973296624e-06,8.9267046849291493e-05,1.2565345375524872e-05,4.3260643985100239e-08,2.3827995393902713e-07,5.975874782138009e-05,8.8588721472524163e-07,0.00013295749226749349,2.3832237602767936e-10,6.905618441702284e-09,0.0010015712502047379,1.0855880756863818e-07,2.0311481320895873e-06,1.8948641435600003e-07
1.5885383009387758e-07,0.3394445550984425,76.950000000000003,0.0,0.0,0.0,0.00031489545584500257,9.499838736750899,0.002771664980427939,0.020901855171268101,1.3171618558371627e-08,3.5903278427984591e-10,2.5958569426211573e-09,3.2038937147129122e-07,0.054632804091738263,1.5858321328964752e-05,2.3091478211365272e-18,1.4150789327010265e-06,0.0046942942610306492,0.84225950055738019,0.0067081205824861562,7.5607317501793352e-14,9.9340333720846191e-12,1.0084223751147127e-06,9.3392505199343763e-12,0.00019316450541282694,5.4778196911811135e-10,0.035757468459133523,0.042563636326218707,4.8935301043190118e-06,2.7022946880397209e-06,1.2715521118280747e-10,0.011618265527799147,3.1615605916872565e-06,8.7235477045303869e-07,2.5530905358673496e-05,6.4885809465034291e-06,4.1682280068509864e-06,0.0028390344250816633,0.011678041195052963,3.9160503854398296e-11,1.4040293899431367e-11,7.7365002448719258e-07,2.4070830319253861e-07,2.2496885948610568e-09,8.1474380868571964e-05,0.00026995870619555678,0.00053472069070605987,1.2064055103517868e-06,3.2813875421733123e-05,1.6921162841152925e-06,4.6394087390852845e-05,3.4305655552829859e-08,6.8691663197275436e-07,2.2818791289181577e-06,8.9730552391371641e-05,1.2498612363549726e-05,4.3716647527911971e-08,2.3701447367732365e-07,6.01440652622651e-05,8.9160606742111762e-07,0.00013438859726588461,2.4083447314158243e-10,6.9628606601423364e-09,0.0010151498963569764,1.1003057836044251e-07,2.0393312771555681e-06,1.9205535070652162e-07
1.6024476779097344e-07,0.33944455348342395,76.950000000000003,0.0,0.0,0.0,0.00031122657085727828,9.4998387691679671,0.0027420399780277833,0.020776346022935842,1.2865221080351639e-08,3.5068075509867083e-10,2.580269649016848e-09,3.1623474260691702e-07,0.053858494065961555,1.5763097138053526e-05,2.255431083193353e-18,1.3566729276248757e-06,0.0047218121138041767,0.84305958972351558,0.0067085744917432834,7.5153319535253562e-14,9.9922598255459222e-12,1.0143375860509003e-06,9.2226508305266176e-12,0.00019334831929775472,5.4619790968403389e-10,0.035756451803747896,0.04256363903020742,4.8933910111634309e-06,2.7022178777104901e-06,1.2727600032253193e-10,0.011675941816582823,3.1772554926052719e-06,8.7668549201941442e-07,2.5529438594453591e-05,6.520798394149554e-06,4.1889545244866296e-06,0.0028395858291631604,0.011707265586747248,3.9354946002044626e-11,1.4110007630556313e-11,7.755259706426836e-07,2.4130470980713601e-07,2.2536074090609778e-09,8.214479975502126e-05,0.0002721830187948762,0.00053468054102768917,1.2124067504389856e-06,3.2415862270418499e-05,1.6815006999817946e-06,4.6147758548279254e-05,3.4475956446566473e-08,6.8326996099968688e-07,2.3056924583479986e-06,9.018697419150979e-05,1.243224691116667e-05,4.4172871365514566e-08,2.3575594671384284e-07,6.052503468540393e-05,8.9726048673221582e-07,0.00013582405799060794,2.4334778376339264e-10,7.0202382996161932e-09,0.0010287604670458697,1.1150580940222228e-07,2.0472987486903395e-06,1.946303268359657e-07
