Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672)
2.712004984943365e-10,0.17275805349802595,76.950000000000003,0.0,0.0,0.0,0.9991967067464258,9.4999347026647296,2.2977917861211864e-05,0.00033411493853105847,0.00027104211549723052,6.409844767510587e-05,1.842209708438606e-10,2.1700824992687346e-07,4.3989302482111517e-05,1.1967079816900618e-06,8.3496816709027975e-13,1.9299195645841497e-09,1.4887954824422423e-09,6.4030210945419181e-05,7.5577184186032475e-07,1.0606693843130137e-14,9.4481811943365241e-17,1.2766123359994526e-14,1.2691322242534586e-16,6.6803579915988105e-10,1.0331410870101637e-07,6.9853051317040008e-08,6.9910149718635584e-08,3.5201750285287899e-11,2.1896475323344027e-11,4.1088894879999113e-18,2.830477507348012e-09,2.839175460686351e-12,8.5658753780679261e-13,3.0438122782916262e-17,3.7711818788243023e-12,1.5805308952557731e-14,2.8779649739516179e-17,6.884051857518326e-07,5.8877472646500006e-17,1.7686750953429663e-17,6.9427232215358335e-10,7.7255381054818877e-11,6.5723254489393973e-12,8.0081186900982666e-10,5.1241093717785366e-10,2.8775683296459056e-17,1.5586606548718931e-14,5.5426825700449238e-14,5.4114226473215593e-14,1.3289217689621178e-15,8.2970364449217354e-16,5.8467245418714051e-17,1.822798015714631e-12,2.0628149541487139e-16,4.5784858423331333e-18,5.5765648746468896e-14
2.732635256610862e-10,0.1727580523627978,76.950000000000003,0.0,0.0,0.0,0.99919059493683393,9.4999341266260551,2.3152595543216817e-05,0.00033665440788312163,0.00027302130650608714,6.4665307441967573e-05,1.8562112329212396e-10,2.1700697812184424e-07,4.4324441436839859e-05,1.2058374131297627e-06,8.4235227174370774e-13,1.9767108415230826e-09,1.5248138319389324e-09,6.4518050595771328e-05,7.6730746768603626e-07,1.0687611325477904e-14,9.5274880478446914e-17,1.3154684649012988e-14,1.299934598112483e-16,6.7777652858834356e-10,1.0449788140147312e-07,7.1239346152011092e-08,7.1297579278971839e-08,3.5900755606652293e-11,2.2332186825831536e-11,4.1402422990662111e-18,2.8736568368361245e-09,2.8825098167288675e-12,8.6970134129294227e-13,3.1914519090278045e-17,3.856381332523434e-12,1.6100727331596366e-14,3.0176903868629606e-17,6.9365342391785215e-07,6.020767088451836e-17,1.8086335844663464e-17,6.9671200407651572e-10,7.7302379917144366e-11,6.5729903159297146e-12,8.046468873072192e-10,5.187293387597993e-10,3.0172711437118618e-17,1.5996746355151611e-14,5.7220784450277355e-14,5.5857228068770769e-14,1.3822195260773654e-15,8.4252720250502398e-16,6.1191603410492863e-17,1.8505531694914762e-12,2.1464715489577224e-16,4.7989471032578967e-18,5.6629478215350583e-14
2.753265528278359e-10,0.17275805122757315,76.950000000000003,0.0,0.0,0.0,0.99918448310985775,9.4999335505733757,2.3327271477496006e-05,0.00033919384499555845,0.00027500043309211617,6.5232180563402854e-05,1.8702130655459199e-10,2.1700570631267922e-07,4.4659578211529797e-05,1.2149667276902848e-06,8.4973655877846637e-13,2.024251955016092e-09,1.5614102120387012e-09,6.5005887323281412e-05,7.7893036811685784e-07,1.0768525348051035e-14,9.5995129178245699e-17,1.3551748018591794e-14,1.3312313243556168e-16,6.8758078092801236e-10,1.0568452439556984e-07,7.2641453876470833e-08,7.2700834691464696e-08,3.6607739023155173e-11,2.2772882560292354e-11,4.1715949222837728e-18,2.9171623145426472e-09,2.9261716575508144e-12,8.8291477402811059e-13,3.3449769315873641e-17,3.9428287068361099e-12,1.6399194247623288e-14,3.1629931238801554e-17,6.9890165638200176e-07,6.1557352524312722e-17,1.8491773370662475e-17,6.9912629280460411e-10,7.7348706654526214e-11,6.5736478302189251e-12,8.0846241867103203e-10,5.2506826348707482e-10,3.1625501893094206e-17,1.6414189707550922e-14,5.9057994450894135e-14,5.7641897225179235e-14,1.4372092866177106e-15,8.5544890423007159e-16,6.4019377609289879e-17,1.8785170083111415e-12,2.2328273799067706e-16,5.0281670430315665e-18,5.7499916809377168e-14
2.773895799945856e-10,0.17275805009235484,76.950000000000003,0.0,0.0,0.0,0.99917837126550513,9.4999329745079937,2.3501945664053196e-05,0.00034173324986174397,0.00027697949654809854,6.5799065737932552e-05,1.8842142655733213e-10,2.1700443449938028e-07,4.4994712806176338e-05,1.2240959253475954e-06,8.5712099498998065e-13,2.0725488045819522e-09,1.598589211663706e-09,6.5493721128086625e-05,7.9064054098521546e-07,1.0849440588999468e-14,9.6783938373275417e-17,1.3957425000922028e-14,1.3630263053705447e-16,6.9744841409619742e-10,1.0687399894195239e-07,7.405941252626206e-08,7.4119954023227638e-08,3.7322719744957088e-11,2.3218574576683891e-11,4.2029473576614151e-18,2.9609939247344623e-09,2.9701609673005452e-12,8.9622783598878926e-13,3.5045709396175399e-17,4.0305323259657204e-12,1.6700715507139571e-14,3.3140475294700877e-17,7.041498828588811e-07,6.2926648260182687e-17,1.8903102785157103e-17,7.0151546148223953e-10,7.7394384724125774e-11,6.5742980762523313e-12,8.1225868564806714e-10,5.3142747752214205e-10,3.3135797674790431e-17,1.6839003146994871e-14,6.0939143828864067e-14,5.9468885216837356e-14,1.493930699572059e-15,8.6846874492996524e-16,6.6953597736845874e-17,1.9066895092462337e-12,2.3219473615783996e-16,5.2664203385946414e-18,5.837696380236119e-14
2.794526071613353e-10,0.17275804895714522,76.950000000000003,0.0,0.0,0.0,0.99917225940378418,9.499932398431131,2.3676618102892127e-05,0.00034427262247487233,0.00027895849809884694,6.6365961732034213e-05,1.8982157077913565e-10,2.1700316268194914e-07,4.5329845220774493e-05,1.2332250060776708e-06,8.6450557942497733e-13,2.1216072889001345e-09,1.6363554195061717e-09,6.5981552010323767e-05,8.0243798412331939e-07,1.0930352696583279e-14,9.751106743542525e-17,1.4371827539059885e-14,1.3953234431502916e-16,7.0737928632688953e-10,1.0806626682589113e-07,7.5493259623869623e-08,7.5554974827594682e-08,3.8045716722921685e-11,2.3669274762310296e-11,4.2342996052079362e-18,3.0051516516922612e-09,3.0144777301402819e-12,9.0964052714680314e-13,3.6704216383009408e-17,4.1195004986459411e-12,1.7005296891638424e-14,3.4710318671075532e-17,7.0939810306678975e-07,6.431568714785973e-17,1.932036285766748e-17,7.0387978032370949e-10,7.7439436685953485e-11,6.5749411373563534e-12,8.1603590824552044e-10,5.3780674969662554e-10,3.470538096917528e-17,1.7271253195761675e-14,6.2864926050840791e-14,6.133884809287301e-14,1.5524240140382539e-15,8.815867198714768e-16,6.9997355661626034e-17,1.9350706493728437e-12,2.4138974403592777e-16,5.5139879888051499e-18,5.9260618468225494e-14
2.81515634328085e-10,0.17275804782194673,76.950000000000003,0.0,0.0,0.0,0.99916614752470234,9.4999318223439495,2.3851288794016562e-05,0.00034681196282830714,0.0002809374389047599,6.6932867376588254e-05,1.9122165786026779e-10,2.1700189086038756e-07,4.566497545531929e-05,1.2423539698564758e-06,8.7189028279567663e-13,2.1714333058320241e-09,1.6747134235179615e-09,6.6469379970129366e-05,8.1432269536316425e-07,1.1011265718113585e-14,9.8296516547273137e-17,1.4795067982386167e-14,1.4281266393070591e-16,7.173732561700537e-10,1.0926129035166135e-07,7.6943032185395673e-08,7.7005934151100957e-08,3.8776748652139228e-11,2.4124994844033113e-11,4.2656516649321146e-18,3.049635479710536e-09,3.0591219302461074e-12,9.231528474693235e-13,3.842720898696605e-17,4.2097415181655037e-12,1.7312944158423383e-14,3.6341283715468957e-17,7.1464631672766175e-07,6.5724599286261575e-17,1.9743592666827024e-17,7.0621951664431054e-10,7.7483884238141776e-11,6.5755770957589191e-12,8.197943039597308e-10,5.4420585148085145e-10,3.6336073662194025e-17,1.7711006356683038e-14,6.483603992199747e-14,6.3252446671499554e-14,1.6127300833026008e-15,8.9480282432549922e-16,7.3153806106671439e-17,1.9636604057705541e-12,2.5087446024907012e-16,5.7711574069858973e-18,6.0150880081003375e-14
2.835786614948347e-10,0.17275804668676162,76.950000000000003,0.0,0.0,0.0,0.9991600356282675,9.4999312462475576,2.4025957737430251e-05,0.00034935127091525521,0.00028291632006519101,6.7499781563510157e-05,1.9262176345569984e-10,2.1700061903469729e-07,4.6000103509805761e-05,1.2514828166599826e-06,8.7927510374344622e-13,2.2220327524413662e-09,1.713667811402453e-09,6.6957205007639665e-05,8.2629467253652864e-07,1.1092175888618134e-14,9.902974232888001e-17,1.5227259082117202e-14,1.4614397950855042e-16,7.2743018249092529e-10,1.1045903233505728e-07,7.8408766727433889e-08,7.8472868540362963e-08,3.9515833975398907e-11,2.458574639044998e-11,4.2970035368427087e-18,3.094445393097569e-09,3.1040935518079563e-12,9.3676479691888054e-13,4.0216648122332846e-17,4.301263662399598e-12,1.762366304139656e-14,3.8035233012521586e-17,7.1989452356700271e-07,6.7153513352815018e-17,2.017283086530004e-17,7.0853493489114085e-10,7.7527748250820415e-11,6.5762060326092777e-12,8.235340878046164e-10,5.5062455695373064e-10,3.8029737862764377e-17,1.8158329112521888e-14,6.6853189584476398e-14,6.5210346534395059e-14,1.6748903689122517e-15,9.0811705356704343e-16,7.642616735825352e-17,1.9924587555224337e-12,2.6065568821179069e-16,6.038222514035594e-18,6.1047747914838493e-14
2.856416886615844e-10,0.17275804555159194,76.950000000000003,0.0,0.0,0.0,0.99915392371448775,9.4999306701429926,2.4200624933136949e-05,0.00035189054672907032,0.00028489514262164005,6.8066703242558596e-05,1.9402181720149024e-10,2.1699934720488023e-07,4.6335229384228933e-05,1.2606115464641552e-06,8.8666001642585461e-13,2.273411525013861e-09,1.7532231701822071e-09,6.7445027122990556e-05,8.3835391347497626e-07,1.1173086709632619e-14,9.9812598145434815e-17,1.5668513986868e-14,1.4952668113754997e-16,7.3754992446930685e-10,1.1165945609603659e-07,7.9890499273844871e-08,7.9955814048859274e-08,4.0262990886611303e-11,2.5051540814041883e-11,4.328355220948456e-18,3.1395813761754237e-09,3.1493925790296019e-12,9.5047637545337811e-13,4.2074537453516829e-17,4.3940751938350849e-12,1.7937459251817821e-14,3.9794069909827069e-17,7.2514272331382923e-07,6.8602558870249695e-17,2.0608116361389774e-17,7.1082629667358154e-10,7.757104879864979e-11,6.5768280279973035e-12,8.2725547233979759e-10,5.5706264277298281e-10,3.978827642832224e-17,1.861328792537391e-14,6.8917084515857457e-14,6.7213218021105803e-14,1.7389469447405055e-15,9.2152940287523719e-16,7.9817721975301519e-17,2.0214656757150409e-12,2.7074033693382519e-16,6.3154838321019735e-18,6.1951221243985014e-14
2.877047158283341e-10,0.17275804441643977,76.950000000000003,0.0,0.0,0.0,0.99914781178337053,9.4999300940312494,2.4375290381140424e-05,0.00035442979026297053,0.00028687390756077977,6.8633631418310587e-05,1.9542188452685559e-10,2.1699807537093799e-07,4.6670353078583838e-05,1.269740159244963e-06,8.9404501918763445e-13,2.3255755190760265e-09,1.7933840866173296e-09,6.7932846316317631e-05,8.5050041600985435e-07,1.1253994923831655e-14,1.0055125903814929e-16,1.6118946238265546e-14,1.5296115887243759e-16,7.47732341598868e-10,1.1286252545149157e-07,8.1388265362434316e-08,8.1454806243614347e-08,4.101823733418175e-11,2.5522389373289623e-11,4.3597067172580772e-18,3.1850434132799276e-09,3.1950189961286454e-12,9.6428758302610495e-13,4.4002923942923851e-17,4.4881843596012954e-12,1.8254338479036172e-14,4.1619739045312862e-17,7.3039091570060848e-07,7.0071864123419593e-17,2.1049487687504987e-17,7.1309386079346152e-10,7.7613805192065506e-11,6.5774431609722718e-12,8.3095866769841364e-10,5.635198881457008e-10,4.1613633491887749e-17,1.9075949236091834e-14,7.1028439527644079e-14,6.926173622347295e-14,1.8049425010450759e-15,9.3503986753332102e-16,8.3331817499573912e-17,2.0506811434384235e-12,2.8113542182482643e-16,6.6032485788150374e-18,6.2861299342807492e-14
2.897677429950838e-10,0.17275804328130706,76.950000000000003,0.0,0.0,0.0,0.99914169983492374,9.4999295179132677,2.4549954081444425e-05,0.00035696900151030095,0.00028885261581732186,6.9200565147294822e-05,1.968219045774953e-10,2.1699680353287234e-07,4.7005474592865497e-05,1.2788686549783677e-06,9.0143008921805593e-13,2.3785306294132756e-09,1.8341551468393544e-09,6.8420662587756172e-05,8.6273417797229558e-07,1.133490356056883e-14,1.0133217590870427e-16,1.6578669766612829e-14,1.5644780273486767e-16,7.5797729368644499e-10,1.140682047081443e-07,8.2902100051535326e-08,8.2969880211786225e-08,4.1781591024335167e-11,2.5998303174759863e-11,4.3910580257802688e-18,3.2308314887606666e-09,3.2409727873365047e-12,9.7819841958574555e-13,4.6003898400262353e-17,4.583599391495591e-12,1.8574306391194221e-14,4.3514226876115259e-17,7.3563910046319918e-07,7.1561558075355419e-17,2.1496983585786744e-17,7.1533788327491672e-10,7.7656036007285218e-11,6.5780515095611492e-12,8.3464388161463147e-10,5.6999607479924666e-10,4.3507794990621904e-17,1.9546379463731698e-14,7.3187974763766609e-14,7.1356580980082652e-14,1.8729203485193905e-15,9.4864844282864658e-16,8.6971867166545002e-17,2.0801051357861207e-12,2.9184806549896029e-16,6.9018307620785041e-18,6.377798148578096e-14
2.9183077016183347e-10,0.17275804214619567,76.950000000000003,0.0,0.0,0.0,0.99913558786915546,9.4999289417899266,2.4724616034052711e-05,0.00035950818046428992,0.00029083126827673489,6.9767503535274903e-05,1.9822193393894767e-10,2.1699553169068502e-07,4.7340593927068948e-05,1.2879970336403357e-06,9.0881522465377173e-13,2.4322827500873121e-09,1.8755409367071346e-09,6.8908475937441203e-05,8.7505519719321605e-07,1.1415809801713613e-14,1.0207571388280836e-16,1.7047798886601809e-14,1.5998700271454407e-16,7.6828464085134251e-10,1.1527645865556234e-07,8.4432037926497052e-08,8.4501070567160463e-08,4.2553069424393659e-11,2.6479293175161425e-11,4.4224091465237108e-18,3.2769455869809665e-09,3.2872539368983925e-12,9.9220888507639456e-13,4.8079596033240494e-17,4.6803285060136597e-12,1.8897368635906803e-14,4.5479562208919681e-17,7.4088727734079638e-07,7.3071768606544337e-17,2.1950642465539868e-17,7.1755861739394071e-10,7.7697759115127081e-11,6.5786531507863962e-12,8.3831131945085367e-10,5.7649098695247989e-10,4.547278919584419e-17,2.0024645005020307e-14,7.5396415699102047e-14,7.3498436870737504e-14,1.9429244223369642e-15,9.6235512405267135e-16,9.0741350616979109e-17,2.1097376298551605e-12,3.0288549857939468e-16,7.2115512754176612e-18,6.4701266947490954e-14
2.9389379732858317e-10,0.17275804101110717,76.950000000000003,0.0,0.0,0.0,0.99912947588607293,9.4999283656620754,2.4899276238969053e-05,0.00036204732711827512,0.00029280986577781928,7.0334445734674547e-05,1.996219199812641e-10,2.1699425984437779e-07,4.7675711081189245e-05,1.2971252952068277e-06,9.1620040535269958e-13,2.4868377744527958e-09,1.9175460414968549e-09,6.9396286365507354e-05,8.8746347150331685e-07,1.1496716268107391e-14,1.0285525072215155e-16,1.7526448293075695e-14,1.6357914877030219e-16,7.7865424352463816e-10,1.1648725255929213e-07,8.5978113106080597e-08,8.604841145655134e-08,4.3332689766007325e-11,2.6965370183372288e-11,4.4537600794970629e-18,3.3233856923178793e-09,3.3338624290733171e-12,1.0063189794375676e-12,5.0232196999624853e-17,4.7783799043753424e-12,1.9223530840914641e-14,4.7517816731737194e-17,7.4613544607587497e-07,7.4602624134520957e-17,2.2410502906396633e-17,7.1975631370763113e-10,7.7738991708686938e-11,6.5792481606833151e-12,8.4196118422462567e-10,5.8300441128731157e-10,4.7510687244482425e-17,2.0510812233843046e-14,7.765449313800967e-14,7.568799321095007e-14,2.014999286188904e-15,9.7615990650095745e-16,9.4643814609164102e-17,2.1395786027460624e-12,3.1425506050268401e-16,7.5327379938817257e-18,6.563115500263349e-14
2.9595682449533287e-10,0.17275803987604338,76.950000000000003,0.0,0.0,0.0,0.99912336388568457,9.4999277895305099,2.5073934696197203e-05,0.00036458644146549352,0.00029478840911514805,7.0901390942137594e-05,2.0102191164158475e-10,2.1699298799395245e-07,4.8010826055221428e-05,1.3062534396538079e-06,9.2358562931507431e-13,2.5422015951733667e-09,1.9601750462048311e-09,6.9884093872089e-05,8.9995899873308392e-07,1.1577620521592654e-14,1.0360319566197203e-16,1.8014733056838934e-14,1.6722463083114729e-16,7.8908596244848688e-10,1.1770055215410702e-07,8.7540359248764451e-08,8.7611936566112482e-08,4.4120469048339102e-11,2.7456544862437722e-11,4.4851108247089648e-18,3.3701517891621718e-09,3.3807982481340543e-12,1.0205287026042135e-12,5.2463926960630354e-17,4.877761772554484e-12,1.9552798614714055e-14,4.9631105547088593e-17,7.5138360641413585e-07,7.6154252125701488e-17,2.2876603192182889e-17,7.2193122008313647e-10,7.7779750329919449e-11,6.579836614316956e-12,8.4559367663524695e-10,5.8953613692058203e-10,4.9623603671926132e-17,2.1004947500751331e-14,7.9962943212881664e-14,7.7925944046456663e-14,2.0891901363145999e-15,9.9006278547316651e-16,9.8682873731777999e-17,2.1696280315628405e-12,3.2596420032305068e-16,7.8657258704989029e-18,6.6567644926015085e-14
2.9801985166208257e-10,0.17275803874100576,76.950000000000003,0.0,0.0,0.0,0.99911725186799771,9.4999272133959849,2.5248591405740938e-05,0.00036712552349927669,0.00029676689904137906,7.1468338396215591e-05,2.0242186340273874e-10,2.1699171613941066e-07,4.8345938849160509e-05,1.3153814669572364e-06,9.3097087874870854e-13,2.5983801042369989e-09,2.0034325352851033e-09,7.0371898457320241e-05,9.1254177671278688e-07,1.1658524829583106e-14,1.0438183038248655e-16,1.8512768620515203e-14,1.7092383879724978e-16,7.9957965867542812e-10,1.1891632363736783e-07,8.9118809558960259e-08,8.9191679127557625e-08,4.4916424041204647e-11,2.795282773154014e-11,4.516461382168037e-18,3.4172438619183062e-09,3.4280613783671423e-12,1.0348380545067245e-12,5.4777057635610939e-17,4.978482281304982e-12,1.9885177547163521e-14,5.1821587706568153e-17,7.5663175810445334e-07,7.7726780464393548e-17,2.3348981743232996e-17,7.2408358172630316e-10,7.7820050895166793e-11,6.5804185857985779e-12,8.4920899509008729e-10,5.9608595537625833e-10,5.1813696946255474e-17,2.1507117132488999e-14,8.2322507382708553e-14,8.0212988147751551e-14,2.1655428055256322e-15,1.0040637562730552e-15,1.0286221111736146e-16,2.1998858934129991e-12,3.3802047751656719e-16,8.2108570332822783e-18,6.7510735992552876e-14
3.0008287882883227e-10,0.17275803760599584,76.950000000000003,0.0,0.0,0.0,0.99911113983302058,9.4999266372592164,2.5423246367604012e-05,0.00036966457321286906,0.00029874533626944745,7.2035287375176048e-05,2.0382181758719813e-10,2.1699044428075416e-07,4.8681049463001583e-05,1.324509377093075e-06,9.3835615157497254e-13,2.6553791929707591e-09,2.0473230929071087e-09,7.0859700121334802e-05,9.2521180327248075e-07,1.1739427082658019e-14,1.0513378679057167e-16,1.90206707944519e-14,1.7467716254090052e-16,8.1013519356769288e-10,1.2013453366249206e-07,9.0713496793140846e-08,9.0787671924294042e-08,4.5720571288167584e-11,2.8454229167941004e-11,4.5478117518828775e-18,3.4646618950044256e-09,3.475651804072851e-12,1.0492470350709467e-12,5.7173907358021183e-17,5.0805495861902293e-12,2.0220673210067941e-14,5.40914667467591e-17,7.6187990089882372e-07,7.932033619500375e-17,2.3827676715925252e-17,7.2621364121002617e-10,7.7859908719676642e-11,6.5809941483017015e-12,8.5280733573061389e-10,6.0265366055794733e-10,5.4083170003817752e-17,2.2017387431536864e-14,8.4733932431658535e-14,8.2549829004640722e-14,2.2441037672229718e-15,1.0181628142084722e-15,1.0718557915637066e-16,2.2303521654075351e-12,3.504315627852396e-16,8.5684808827847669e-18,6.8460427477274465e-14
