Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887)
6.66611525144389e-07,0.24947191688813422,76.950000000000003,0.0,0.0,0.0,0.015690664268679034,9.4555320476510332,0.0061885573925963494,0.0072088050810311865,5.9894306906615498e-05,5.6947990285914869e-06,1.9010692278450365e-09,1.2594674689399681e-07,0.12114349637177911,1.2134166665239904e-05,5.3790881190346668e-14,0.0042685029852862913,0.10663954628717232,0.46129450996748,0.12947902533931677,8.0886801767817048e-14,1.5476011590628693e-10,7.8971314061430206e-06,1.1445129192365842e-09,5.7432508772773682e-05,9.8450053733459201e-08,0.033834499090677275,0.11439162668804539,8.9154738803201689e-06,5.284705274091781e-06,8.3793023996767301e-13,0.0043916427895499223,2.3013367093431178e-06,6.8154491330313333e-07,0.0001945382685637844,1.6088715643286346e-05,5.2058173340965812e-07,0.03478927745701501,0.0081021635144176672,1.5295317566241968e-10,4.9628286827984193e-11,2.4375547889032868e-07,6.9230449356304548e-08,2.2696074211612056e-10,7.5925438569486963e-05,0.00027296630334748003,0.0052801434472442097,1.0552699892412678e-06,0.00098822682618247598,4.3023377048333749e-05,0.0030240306278488988,4.722446976476777e-09,0.00017407309022926266,2.4565008566714382e-06,0.016225242401843313,0.00054714795279532137,6.2559179606088058e-08,6.0836636299608806e-05,0.012330021532131613,0.00076853804318313473,0.00010185874827028798,3.2308155850412597e-10,3.9422102046939631e-10,0.0031797191580809135,8.3855848586517372e-07,5.1214056272590762e-05,1.3342638875603354e-06,3.6041500732884886e-06,4.8687224005977075e-06,4.0555712127129696e-08,3.3387224968686206e-13,1.5616175385090314e-07,0.00039070219062437126,6.9047197192989062e-10,9.7847544203295959e-10,5.5835184123261682e-11,6.1481741442957203e-10,0.0020164641795977723,8.2961740677052912e-10,0.020034517609833651,8.2947819064197499e-10,2.1475661975746001e-06,6.4379636619142481e-14,3.7078538981468568e-14,3.6120688309869033e-10,7.5040470460865077e-06,1.6429244296278468e-06,8.3469680020619238e-16
6.717837776451541e-07,0.2494720763082593,76.950000000000003,0.0,0.0,0.0,0.015361439650151982,9.4554990972847932,0.0061016028314502171,0.0070651158238610283,5.7326852520179362e-05,5.4506754214220738e-06,1.863168548053461e-09,1.2480557329451121e-07,0.12061780625386025,1.1892253741140413e-05,5.1484983496110784e-14,0.0042075003642287577,0.10677851382562921,0.46219881629795395,0.12945065162593372,7.9274201308588168e-14,1.5496107316084911e-10,7.9074279365980743e-06,1.1298695605142001e-09,5.7545206972018353e-05,9.4292886924440766e-08,0.033822886179412572,0.11439753952507331,8.9123770939863218e-06,5.2828696288676957e-06,8.3957289158757578e-13,0.0044053285855457517,2.3084989094240719e-06,6.8366614426117151e-07,0.00019440284198105352,1.6138842330433713e-05,5.2223212359033751e-07,0.034803973827082675,0.0081209137796303468,1.53429090376763e-10,4.978270553620237e-11,2.4431040701811358e-07,6.9389840623852276e-08,2.2736499970175971e-10,7.6517807993780593e-05,0.00027509570670933254,0.0052743446648439813,1.058615098794212e-06,0.00098197332448567284,4.2859984485763525e-05,0.0030354195019825828,4.7273222630505022e-09,0.00017472867659390514,2.4679410009251478e-06,0.016295617476581366,0.00054921286068011874,6.2850525731103937e-08,6.1066189756605734e-05,0.012373563966484319,0.0007718149880454392,0.00010336246504602849,3.2273312211035433e-10,3.9754127364140149e-10,0.003212766384727778,8.4727024038929641e-07,5.0954802615757317e-05,1.3481255100284788e-06,3.6415918925810343e-06,4.8440584246118753e-06,4.0350426481886259e-08,3.373406913979243e-13,1.55390894760104e-07,0.00038877406860120402,6.9630090538030194e-10,9.7813960397896247e-10,5.5944410851757644e-11,6.201271135989227e-10,0.0020163863919948734,8.3153111839118225e-10,0.020062203937647384,8.3139430141609587e-10,2.1870109620861404e-06,6.4053502228880851e-14,3.6890706503101186e-14,3.6257005910035886e-10,7.5072264913904148e-06,1.6599477243244628e-06,8.4334456308935658e-16
6.769560301459191e-07,0.24947223365920732,76.950000000000003,0.0,0.0,0.0,0.015040422053404865,9.4554667740018949,0.0060157096679503228,0.0069244201725875126,5.4880310791449891e-05,5.2180493720508777e-06,1.82605776898096e-09,1.2368315007326186e-07,0.12009195273642538,1.1655382605923529e-05,4.9287687310446532e-14,0.0041473646579919246,0.10691469856497229,0.46309474389689081,0.12942203158637475,7.769520959968836e-14,1.5515800360916931e-10,7.9175182721959799e-06,1.1154363812202548e-09,5.7656860433823059e-05,9.0331493894546418e-08,0.033811738650536709,0.11440319947832507,8.9094036261983455e-06,5.281107081707679e-06,8.4120032342735444e-13,0.0044189122117851741,2.315607683926103e-06,6.8577155248343495e-07,0.00019427288165994029,1.6188595243750403e-05,5.2386989962920175e-07,0.034818076618367368,0.0081394334805428206,1.5390145925833463e-10,4.9935973738037225e-11,2.4485854736044223e-07,6.9547275142820898e-08,2.2776475876673012e-10,7.7104289883724527e-05,0.00027720394345547944,0.00526877489208362,1.0619346330706084e-06,0.00097567518243132402,4.2699462307010774e-05,0.0030467127069829323,4.7320207067179248e-09,0.00017537875411383118,2.4792271836583419e-06,0.016365174172795562,0.00055126042471622923,6.3137950920643667e-08,6.1293815787685543e-05,0.012416390597734302,0.0007750535802653664,0.00010486643630639387,3.223607631279327e-10,4.0083562890929035e-10,0.003245640801385263,8.5593641367357467e-07,5.069150983325998e-05,1.3619146063694663e-06,3.6788378102281885e-06,4.8190109695775471e-06,4.0141942396187529e-08,3.4079098566180169e-13,1.5460728320768382e-07,0.00038681403009959385,7.0208473792738611e-10,9.7781722448813586e-10,5.6052626704956018e-11,6.253989346238105e-10,0.002016301980406067,8.3342132301033926e-10,0.020089300575604558,8.3328685519582806e-10,2.2267238667725573e-06,6.3722297054178451e-14,3.6699953578325182e-14,3.6392178533303187e-10,7.5102775206511046e-06,1.6768818472575553e-06,8.5194702611880268e-16
6.821282826466841e-07,0.24947238896612278,76.950000000000003,0.0,0.0,0.0,0.014727375807890915,9.455435065057177,0.0059308711249100362,0.0067866517508614116,5.2548517262382489e-05,4.9963346530315242e-06,1.7897193659196007e-09,1.2257899261309843e-07,0.11956601421100839,1.1423441402615084e-05,4.7193455354380371e-14,0.0040880838829270806,0.107048160019332,0.46398243128325806,0.12939318904774913,7.6149080998409282e-14,1.5535099345352706e-10,7.927406822980899e-06,1.1012104577204378e-09,5.776748644243198e-05,8.6555893559415545e-08,0.033801038330112686,0.11440861843295984,8.9065486730811365e-06,5.2794147850763299e-06,8.4281278710379615e-13,0.0044323942339789145,2.3226633281715608e-06,6.8786122542421937e-07,0.00019414817078873027,1.6237976445274924e-05,5.254951396935522e-07,0.034831609804591497,0.0081577264685175135,1.5437030183578189e-10,5.0088097769893927e-11,2.4540001211160131e-07,6.9702785492238308e-08,2.2816007894973817e-10,7.7684911892254087e-05,0.00027929111320817822,0.0052634254002401158,1.0652287512641536e-06,0.00096933490913806157,4.2541766023363473e-05,0.0030579109774285774,4.7365466925048825e-09,0.00017602336515343085,2.4903610587998967e-06,0.016433922273760258,0.00055329077849382736,6.3421497295161957e-08,6.1519529265312287e-05,0.012458512334490171,0.00077825442108467779,0.00010637041749444987,3.219652073913801e-10,4.0410418128524339e-10,0.0032783397700504296,8.645563112707082e-07,5.0424345267738239e-05,1.3756300716199554e-06,3.7158848416656873e-06,4.7935959369379296e-06,3.993039238122889e-08,3.4422285600188636e-13,1.5381143516902385e-07,0.00038482336618608917,7.0782363327822614e-10,9.7750777798188828e-10,5.6159848404242195e-11,6.3063299944946989e-10,0.0020162109728334258,8.3528841322686535e-10,0.020115819917850646,8.3515624574433016e-10,2.2667011697699908e-06,6.3386231361518177e-14,3.6506401307140379e-14,3.65262149988017e-10,7.5132053202246392e-06,1.6937254452236481e-06,8.6050350192547698e-16
6.873005351474492e-07,0.2494725422537703,76.950000000000003,0.0,0.0,0.0,0.014422072866751573,9.4554039579926759,0.0058470801982080448,0.0066517457985678487,5.032564376803184e-05,4.7849770210679391e-06,1.7541362412683509e-09,1.2149263188412328e-07,0.11904006640835375,1.1196321000386636e-05,4.5197052458920216e-14,0.0040296461984631379,0.10717895629216755,0.46486201340514877,0.12936414672637159,7.4635088034630349e-14,1.5554012685022625e-10,7.9370978944543417e-06,1.0871889009593615e-09,5.7877101836258618e-05,8.2956649344377951e-08,0.033790767719067971,0.11441380766930524,8.9038076090146767e-06,5.2777899971003604e-06,8.4441052774726829e-13,0.0044457752041650953,2.3296661303231834e-06,6.8993524841753633e-07,0.00019402850087836077,1.6286987947016797e-05,5.2710792004323154e-07,0.034844596401346781,0.0081757965174826443,1.5483563716248401e-10,5.02390838139688e-11,2.4593491124980935e-07,6.9856403599668456e-08,2.2855101920726295e-10,7.825970408373394e-05,0.00028135732425119538,0.0052582877706157972,1.0684976086653832e-06,0.00096295497254536404,4.238685159097103e-05,0.0030690150291348105,4.7409045228141908e-09,0.00017666255099433887,2.5013442764052771e-06,0.016501871432486024,0.00055530405217925132,6.3701206876471103e-08,6.1743344679407894e-05,0.012499939945029176,0.00078141810383783197,0.00010787416912103993,3.215471689606457e-10,4.0734703780785665e-10,0.0033108607565781626,8.7312926609105553e-07,5.0153473207537824e-05,1.3892708443464783e-06,3.7527301199052459e-06,4.7678289376547994e-06,3.9715906529645645e-08,3.4763603683328047e-13,1.530038572674768e-07,0.000382803344528352,7.1351777617712076e-10,9.7721075839826509e-10,5.6266092239251668e-11,6.3582944851603777e-10,0.0020161133963130934,8.3713277374140751e-10,0.02014177407514315,8.3700285889742959e-10,2.3069391515328287e-06,6.3045511576315954e-14,3.6310168577338513e-14,3.6659123899633117e-10,7.5160148692044045e-06,1.7104772183830049e-06,8.6901333024707803e-16
6.924727876482142e-07,0.24947269354655402,76.950000000000003,0.0,0.0,0.0,0.014124292531618746,9.4553734406299252,0.0057643296720555504,0.0065196391273407896,4.8206178978377365e-05,4.5834523661649686e-06,1.7192917127628169e-09,1.2042361387409959e-07,0.11851418248506125,1.0973914919427966e-05,4.3293528082644104e-14,0.0039720399070005573,0.10730714411553517,0.46573362175364758,0.12933492627788762,7.3152520910016079e-14,1.557254859666281e-10,7.9465956904857417e-06,1.0733688564620082e-09,5.7985723022108352e-05,7.9524837678166854e-08,0.033780909970614115,0.11441877789579831,8.901175980667274e-06,5.2762300780317303e-06,8.4599378420855189e-13,0.0044590556617697483,2.3366163719399787e-06,6.9199370484174601e-07,0.00019391367146175592,1.6335631714846308e-05,5.2870831516409538e-07,0.034857058503499065,0.0081936473258342191,1.552974838535403e-10,5.0388937910250672e-11,2.4646335259042472e-07,7.000816075710314e-08,2.2893763781435589e-10,7.882869881727584e-05,0.00028340269311048517,0.0052533538851915326,1.0717413569335687e-06,0.00095653779943612324,4.2234675417651308e-05,0.0030800255599992511,4.7450984190743329e-09,0.00017729635188419327,2.5121784824627738e-06,0.016569031173771284,0.00055730037266917085,6.3977121582806558e-08,6.1965276154577931e-05,0.012540684058234081,0.00078454521400117755,0.00010937745678056047,3.2110735024217959e-10,4.1056431698561068e-10,0.0033432013289505648,8.8165463794646799e-07,4.987905492091939e-05,1.4028359059196172e-06,3.7893708935741345e-06,4.7417252954746745e-06,3.9498612542601766e-08,3.5103027328119086e-13,1.521850468804985e-07,0.00038075520966073537,7.1916737143355134e-10,9.7692567853894038e-10,5.637137408165335e-11,6.409884399170204e-10,0.0020160092769864945,8.389547815506647e-10,0.02016717488234419,8.3882707275862663e-10,2.3474341161225003e-06,6.2700340326109597e-14,3.6111372089377299e-14,3.6790913613047667e-10,7.5187109475114882e-06,1.727135919370544e-06,8.7747587747646322e-16
6.976450401489792e-07,0.24947284286853635,76.950000000000003,0.0,0.0,0.0,0.013833821188494948,9.45534350106254,0.0056826121335893766,0.0063902700774653752,4.6184910119942894e-05,4.3912649730153479e-06,1.6851695020727592e-09,1.1937149904210191e-07,0.11798843310716979,1.0756119258167061e-05,4.1478199889430175e-14,0.0039152534536696154,0.10743277888801624,0.46659738447257981,0.12930554834495228,7.1700687012861812e-14,1.559071510362356e-10,7.9559043161236671e-06,1.0597475043007194e-09,5.8093365988886991e-05,7.6252018396963777e-08,0.033771448868241315,0.11442353928003265,8.898649501181064e-06,5.274732486801078e-06,8.4756278925820053e-13,0.0044722361346161655,2.3435143285062644e-06,6.940366762762418e-07,0.00019380348980309474,1.6383909672196489e-05,5.3029639789519554e-07,0.034869017321198889,0.0082112825182800078,1.5575586012097222e-10,5.0537665967942846e-11,2.4698544183756793e-07,7.0158087636372501e-08,2.2931999236589134e-10,7.9391930633120601e-05,0.00028542734414588436,0.0052486159174299253,1.0749601443557896e-06,0.00095008577546661999,4.2085194368835345e-05,0.0030909432508146864,4.7491325233285696e-09,0.00017792480708350074,2.5228653186924683e-06,0.016635410896244821,0.00055927986373878577,6.4249283223707267e-08,6.2185337466671173e-05,0.012580755164567142,0.00078763632924451921,0.00011088005116178819,3.2064644210641211e-10,4.1375614825460252e-10,0.0033753591555641489,8.9013181309883154e-07,4.960124868947042e-05,1.4163242797956708e-06,3.8258045249749787e-06,4.7153000501185621e-06,3.9278635756247602e-08,3.5440532100119816e-13,1.5135549224318862e-07,0.00037868018324337468,7.2477264297503701e-10,9.7665206943283498e-10,5.6475709398434186e-11,6.461101485791196e-10,0.002015898640168694,8.40754806135716e-10,0.020192033905671876,8.4062925788814072e-10,2.3881823924294744e-06,6.2350916482737303e-14,3.5910126380672464e-14,3.6921592310227612e-10,7.521298143683559e-06,1.743700352415887e-06,8.8589053621469067e-16
7.028172926497443e-07,0.24947299024345518,76.950000000000003,0.0,0.0,0.0,0.013550452054271521,9.4553141276489967,0.0056019199868154249,0.006263578476126094,4.4256905813683688e-05,4.2079458885784994e-06,1.6517537237562278e-09,1.1833586179447451e-07,0.1174628865307859,1.054283262276634e-05,3.974663832923399e-14,0.0038592754259635592,0.1075559147113551,0.46745342646428722,0.12927603260257803,7.0278910448112928e-14,1.560852004119019e-10,7.9650277803114078e-06,1.0463220590303996e-09,5.8200046320812561e-05,7.3130206955922871e-08,0.033762368804287991,0.11442810147801039,8.8962240445097961e-06,5.2732947776613921e-06,8.491177697786777e-13,0.0044853171398848033,2.3503602699347874e-06,6.9606424265045945e-07,0.00019369777061593323,1.6431823703583679e-05,5.3187223954998954e-07,0.03488049321454019,0.0082287056476272481,1.5621078380719956e-10,5.0685273776325006e-11,2.4750128263420232e-07,7.0306214304088219e-08,2.2969813977823304e-10,7.9949436142059876e-05,0.00028743140915373638,0.0052440663232368222,1.0781541160939111e-06,0.00094360124520482451,4.1938365772714367e-05,0.0031017687660504947,4.7530108997669433e-09,0.00017854795491069249,2.5334064223385836e-06,0.016701019874396632,0.00056124264618423426,6.4517733494727678e-08,6.2403542058686327e-05,0.012620163617078064,0.00079069201948486669,0.0001123817280539383,3.2016512400187599e-10,4.1692267145043737e-10,0.0034073320035342075,8.9856020381315895e-07,4.9320209840765697e-05,1.4297350308055616e-06,3.8620284881651075e-06,4.6885679603995922e-06,3.9056099167582581e-08,3.5776094600133614e-13,1.5051567254940206e-07,0.00037657946431519706,7.3033383292470313e-10,9.7638947971636115e-10,5.6579113264702331e-11,6.5119476546326822e-10,0.0020157815104140022,8.4253320964459101e-10,0.02021636244971883,8.4240977748618151e-10,2.4291803353300653e-06,6.199743520356234e-14,3.5706543849340578e-14,3.7051167965688593e-10,7.5237808623714139e-06,1.76016937247222e-06,8.9425672482853798e-16
7.079895451505093e-07,0.24947313569473833,76.950000000000003,0.0,0.0,0.0,0.013273984933406313,9.4552853090057187,0.0055222454659295123,0.0061395055969544945,4.2417499957893191e-05,4.0330513890722648e-06,1.6190288745580364e-09,1.1731628998208142e-07,0.11693760867987214,1.0333956058816714e-05,3.8094652157881959e-14,0.0038040945532578892,0.10767660442585998,0.46830186949159269,0.12924639780127498,6.8886531582034939e-14,1.5625971061724159e-10,7.9739699985108295e-06,1.0330897695947063e-09,5.8305779210150998e-05,7.0151848332807169e-08,0.033753654759083374,0.11443247366170822,8.8938956399084408e-06,5.271914596921684e-06,8.5065894694957594e-13,0.004498299185025526,2.35715446104488e-06,6.9807648238549058e-07,0.00019359633579031592,1.6479375657953379e-05,5.3343591003171533e-07,0.034891505726913553,0.0082459201965162047,1.5666227241685625e-10,5.0831767015076471e-11,2.4801097661073257e-07,7.0452570236137107e-08,2.3007213629128964e-10,8.0501253917865379e-05,0.00028941502698032683,0.0052396978320897953,1.0813234144196965e-06,0.00093708651217755444,4.1794147424639906e-05,0.0031125027546036951,4.7567375362035761e-09,0.00017916583278542998,2.5438034259558239e-06,0.016765867260594779,0.00056318883795948365,6.4782513971996498e-08,6.2619903056064109e-05,0.012658919632443019,0.00079371284694219619,0.00011388226834815003,3.1966406406619981e-10,4.2006403629414364e-10,0.0034391177370156562,9.069392479150496e-07,4.9036090780319273e-05,1.4430672644506934e-06,3.8980403670546897e-06,4.6615435072726723e-06,3.8831123459756886e-08,3.6109692446591096e-13,1.4966605805058924e-07,0.00037445422954124661,7.3585120070331969e-10,9.7613747503024309e-10,5.6681600376029377e-11,6.5624249678667998e-10,0.0020156579115788841,8.4429034706930322e-10,0.020240171564247053,8.4416898757066912e-10,2.4704243267798082e-06,6.164008797179903e-14,3.5500734777424221e-14,3.7179648366316576e-10,7.5261633315532083e-06,1.7765418843536339e-06,9.0257388701232568e-16
7.131617976512743e-07,0.24947327924551796,76.950000000000003,0.0,0.0,0.0,0.013004225984273074,9.4552570340003559,0.0054435806480434808,0.0060179941208290781,4.0662276583602671e-05,3.8661615394769726e-06,1.5869798230399839e-09,1.1631238441781337e-07,0.11641266322131512,1.0129392985149145e-05,3.6518274830700964e-14,0.0037496997062270001,0.10779489964462184,0.46914283227611953,0.1292166618081084,6.7522906600998963e-14,1.5643075639632309e-10,7.9827347952386244e-06,1.0200479192060117e-09,5.8410579469496317e-05,6.7309792506290583e-08,0.033745292280659998,0.11443666454506739,8.8916604665735949e-06,5.2705896797700473e-06,8.5218653642621006e-13,0.0045111827686240644,2.3638971620166099e-06,7.000734725285873e-07,0.00019349901412914734,1.6526567351858091e-05,5.3498747794311259e-07,0.034902073617102035,0.0082629295791016213,1.5711034314700851e-10,5.0977151264080872e-11,2.4851462343217419e-07,7.0597184331742107e-08,2.3044203747092603e-10,8.1047424392691737e-05,0.00029137834314600961,0.005235503438341985,1.0844681789383955e-06,0.00093054383892694672,4.1652497590830221e-05,0.0031231458505206447,4.7603163455020698e-09,0.00017977847727021894,2.5540579571902365e-06,0.016829962087086068,0.0005651185543078985,6.5043666106636064e-08,6.2834433281386981e-05,0.012697033292031827,0.00079669936619704317,0.00011538145803460708,3.1914391923418004e-10,4.2318040189196276e-10,0.0034707143155397217,9.1526840835234253e-07,4.8749041022881615e-05,1.4563201262054776e-06,3.9338378535228628e-06,4.6342408968212668e-06,3.8603827026854551e-08,3.6441304258098902e-13,1.4880711015250989e-07,0.00037230563345468521,7.4132502215555834e-10,9.7589563743281532e-10,5.6783185060350613e-11,6.6125356326569676e-10,0.0020155278668822548,8.4602656641755309e-10,0.020263472050768533,8.4590723714960616e-10,2.5119107768453331e-06,6.1279062636007237e-14,3.5292807353638247e-14,3.7307041120053499e-10,7.528449609476786e-06,1.7928168418805897e-06,9.108414913538671e-16
