Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55)
1.94212949467756e-07,0.1977948634327387,76.950000000000003,0.0,0.0,0.0,0.9784859630838304,9.494350643893986,0.00094383464579436617,0.0074829690502725863,0.0029425240482766194,0.0039870149495057359,8.6507694942129801e-09,9.6341636915590595e-10,0.00011916352512140216,5.8117765550364108e-05,1.1416990923342472e-10,0.0016031172467504825,0.00132601599369758,0.00011320548622110319,0.0028778335480944333,1.0451127748781372e-12,4.9180533874004172e-13,6.6207918457012061e-09,6.1685336096573206e-12,3.0247628052340737e-09,3.1582497386552322e-07,5.6835731516970737e-05,5.7012204882147674e-05,4.8137857217234902e-08,3.3898084537947419e-08,3.8327963078805381e-21,9.91400172000066e-07,1.674301556849887e-09,5.8647296320552163e-10,1.4162962942220106e-08,1.4486742318031444e-07,2.4491887181173739e-12,1.655797960473614e-08,1.1647335406655355e-06,2.6715674538872313e-12,6.7146885951456655e-13,6.2584206798306046e-12,1.2169920896570647e-12,3.4105867272627965e-15,7.7106862277858153e-11,3.3212573344691297e-10,1.6497769163915843e-08,3.2663146601145784e-10,5.8905454008741576e-07,3.9683500105871018e-08,2.705391356213268e-07,3.171452529452778e-14,2.788257358266085e-07,1.8596434380099885e-10
1.9583719735520957e-07,0.19779475093988053,76.950000000000003,0.0,0.0,0.0,0.97830038661304042,9.4943000618052693,0.00095126863181486541,0.0075239441050219636,0.0029551899866007408,0.0040041879621565734,8.6980977969819729e-09,9.6323917583855023e-10,0.00012014866823326854,5.8435734260297114e-05,1.1466166593012686e-10,0.0016361776354996917,0.0013537764901199515,0.00011414317405485932,0.0029212203694993187,1.0508307022278362e-12,5.020878620859845e-13,6.7598534322546765e-09,6.2957991862105997e-12,3.0505319093180457e-09,3.1719326676612604e-07,5.7664514456218676e-05,5.784583257931954e-05,4.8839575970530767e-08,3.4392230313637978e-08,3.8645436969598766e-21,1.0050014208019227e-06,1.6972636543721404e-09,5.9453173701771601e-10,1.4693425005545446e-08,1.4758634545166517e-07,2.4956112376054655e-12,1.7206435045379742e-08,1.1751444368278943e-06,2.7216954179179783e-12,6.8406796695900551e-13,6.3007962912098726e-12,1.2268766632054869e-12,3.4128625057726462e-15,7.7786784292286171e-11,3.350982321608074e-10,1.7143298357417535e-08,3.333313639167493e-10,6.0704339309908765e-07,4.0523477426447513e-08,2.7895860231937988e-07,3.2149641336209301e-14,2.8755501755407405e-07,1.8884233561015368e-10
1.9746144524266316e-07,0.19779463833094005,76.950000000000003,0.0,0.0,0.0,0.97811480108401916,9.4942494237684993,0.00095869521513237738,0.0075645596072078033,0.0029676704206888851,0.0040211088448771793,8.7450098531171331e-09,9.6306197314896293e-10,0.00012113361878417765,5.8750906562335717e-05,1.1514620277629465e-10,0.0016695483199235779,0.0013818117539141478,0.00011508071185659048,0.0029648349042087378,1.0564983426795514e-12,5.1247198335710828e-13,6.9002980833425979e-09,6.4242601039282791e-12,3.076296893321618e-09,3.1854155937049759e-07,5.8496765564921302e-05,5.8683037720570747e-05,4.9544224842855423e-08,3.4888439507216238e-08,3.8962860064754055e-21,1.0186459678322565e-06,1.7202986344676815e-09,6.0261635039285083e-10,1.5238244576210235e-08,1.5032612856104202e-07,2.5424453123455499e-12,1.7873838967438948e-08,1.185573981326353e-06,2.7722075770251903e-12,6.967636375644347e-13,6.3432482909334715e-12,1.2367804372526719e-12,3.4151438842991288e-15,7.8467614363456331e-11,3.380746727439219e-10,1.7807662106038375e-08,3.4009819479647001e-10,6.2540116748068831e-07,4.1371680002372525e-08,2.875545612577989e-07,3.2586141778013472e-14,2.9646850196041304e-07,1.9173490685881215e-10
1.9908569313011674e-07,0.197794525604636,76.950000000000003,0.0,0.0,0.0,0.97792920744766143,9.4941987301806101,0.00096611440150227252,0.0076048175000108589,0.0029799667658994334,0.0040377795760183745,8.7915080867429903e-09,9.6288476115625911e-10,0.00012211837676671909,5.9063298553718172e-05,1.1562357642321641e-10,0.0017032269036899815,0.0014101200837863333,0.00011601809961420695,0.0030086749900623019,1.0621159857228732e-12,5.2295707471492264e-13,7.0421172899948738e-09,6.5539071418638938e-12,3.102057756973583e-09,3.1987000647801636e-07,5.9332430595641961e-05,5.9523767833910385e-05,5.0251758489197746e-08,3.5386680148959322e-08,3.9280232358557248e-21,1.0323329379243304e-06,1.7434050417748263e-09,6.1072629121340917e-10,1.5797645291751323e-08,1.5308656839607374e-07,2.5896887850487118e-12,1.8560544395162952e-08,1.1960223140103822e-06,2.8231001872147758e-12,7.0955493032250896e-13,6.3857772558973683e-12,1.2467018642586585e-12,3.4174307720494234e-15,7.9149356876653854e-11,3.4105507461992622e-10,1.8491210128207275e-08,3.4693166928125222e-10,6.4413129634914351e-07,4.2228047886075129e-08,2.9632871327822295e-07,3.3024000117832128e-14,3.0556798127770371e-07,1.9464185730812397e-10
2.0070994101757032e-07,0.19779441276074555,76.950000000000003,0.0,0.0,0.0,0.97774360662969284,9.4941479814228025,0.00097352619668323161,0.0076447197573042795,0.0029920804274895783,0.0040542021761913001,8.8375947278807191e-09,9.6270754103309718e-10,0.00012310294217442625,5.9372925353322112e-05,1.1609384473184903e-10,0.0017372109649627255,0.0014386997543355882,0.00011695533731501376,0.0030527384774150716,1.0676839032288339e-12,5.3354249449639388e-13,7.1853024187429663e-09,6.6847309788254483e-12,3.1278144999844589e-09,3.2117876508167922e-07,6.0171455701240154e-05,6.0367970855221194e-05,5.0962131053322056e-08,3.5886919976588575e-08,3.9597553847208327e-21,1.0460614648356482e-06,1.7665814046669422e-09,6.1886104287121561e-10,1.6371850791521142e-08,1.5586746016800155e-07,2.6373394708724684e-12,1.9266906477721933e-08,1.2064895725318686e-06,2.8743694578854567e-12,7.224408925053741e-13,6.4283837483524685e-12,1.2566400797567252e-12,3.419723121756238e-15,7.9832016177389048e-11,3.4403945707473977e-10,1.919429420631307e-08,3.538314922720029e-10,6.6323718606255429e-07,4.3092520368733883e-08,3.0528274652146048e-07,3.346318843435944e-14,3.1485523444138122e-07,1.9756298749122055e-10
2.023341889050239e-07,0.19779429980318333,76.950000000000003,0.0,0.0,0.0,0.97755799953140399,9.49409717798736,0.00098093060643701636,0.0076842683818730481,0.0030040129274624201,0.0040703785795375529,8.8832719778347061e-09,9.6253031429495389e-10,0.00012408731500174912,5.9679801796388407e-05,1.1655706308694346e-10,0.0017714980576290942,0.0014675490168830887,0.00011789242494571965,0.0030970232293123373,1.0732023619629153e-12,5.4422759063304827e-13,7.3298447184369222e-09,6.8167221993743365e-12,3.1535671220469919e-09,3.2246799052785761e-07,6.1013787439298357e-05,6.1215595133268962e-05,5.1675296750866371e-08,3.6389126755668681e-08,3.991482452738076e-21,1.0598306911954506e-06,1.7898262566219812e-09,6.2702009010930247e-10,1.6961084662163407e-08,1.5866859848534435e-07,2.6853951552094004e-12,1.9993282436371287e-08,1.2169758923599623e-06,2.9260115761545859e-12,7.3542056578670314e-13,6.4710682948659969e-12,1.2665973801742564e-12,3.422021064747358e-15,8.0515596551118222e-11,3.4702783926024983e-10,1.9917268133481356e-08,3.6079736311178911e-10,6.8272221591587486e-07,4.3965036022924499e-08,3.144183362426593e-07,3.3903677933776162e-14,3.2433202692809171e-07,2.0049809874507643e-10
2.0395843679247749e-07,0.19779418673115795,76.950000000000003,0.0,0.0,0.0,0.97737238703010509,9.4940463202965439,0.00098832763652830771,0.0077234654023546788,0.0030157657251059619,0.0040863108116469017,8.9285423219010838e-09,9.623530811148682e-10,0.00012507149524403598,5.9983944467466019e-05,1.1701328949241418e-10,0.0018060857124228683,0.0014966661003397287,0.00011882936249245032,0.0031415271216093279,1.0786716601734699e-12,5.5501170878718382e-13,7.4757353241757929e-09,6.9498713007241886e-12,3.1793156228365074e-09,3.2373784170408657e-07,6.1859372771899345e-05,6.2066589431388801e-05,5.2391211131018203e-08,3.6893269162464884e-08,4.0232044393089125e-21,1.073639768435296e-06,1.8131381823710032e-09,6.3520293503093809e-10,1.7565570398052945e-08,1.6148977740595942e-07,2.7338535993447798e-12,2.0740031525537766e-08,1.227481406786797e-06,2.9780227592184096e-12,7.4849299940249932e-13,6.5138314378586312e-12,1.2765731533089538e-12,3.4243245627926125e-15,8.1200102276030838e-11,3.5002024017916901e-10,2.0660487674386332e-08,3.6782897570347513e-10,7.0258973793579892e-07,4.4845532732598134e-08,3.2373714470509916e-07,3.4345442770152482e-14,3.3400011062680097e-07,2.0344699323407797e-10
2.0558268467993107e-07,0.1977940735446379,76.950000000000003,0.0,0.0,0.0,0.97718676997959231,9.4939954087821032,0.00099571729272449191,0.007762312874095045,0.0030273402934942028,0.0041020009108278244,8.9734081075524549e-09,9.6217584250091023e-10,0.0001260554828975067,6.0285369180742986e-05,1.1746258231604398e-10,0.0018409714387002945,0.0015260492127005751,0.0001197661499407742,0.0031862480431243457,1.0840920822382925e-12,5.6589418301412019e-13,7.6229652633744959e-09,7.0841686961933307e-12,3.2050600020113919e-09,3.2498847865920258e-07,6.2708159072731262e-05,6.2920902931564004e-05,5.3109829444739935e-08,3.7399315693612941e-08,4.054921343976483e-21,1.0874878568703272e-06,1.8365157578703167e-09,6.4340907720214129e-10,1.8185531350190966e-08,1.64330790504722e-07,2.7827125387215299e-12,2.1507514982450924e-08,1.2380062469125792e-06,3.030399189171461e-12,7.6165723376391369e-13,6.5566737097653004e-12,1.286566921606464e-12,3.4266335892486356e-15,8.188553759482522e-11,3.5301667869038205e-10,2.1424310514528294e-08,3.7492601867009155e-10,7.2284307661888268e-07,4.5733947732633118e-08,3.332408210435152e-07,3.478845581342639e-14,3.4386122367403822e-07,2.0640947398144438e-10
2.0720693256738465e-07,0.19779396024628199,76.950000000000003,0.0,0.0,0.0,0.97700114921083003,9.4939444439049581,0.0010030995807954524,0.0078008128770462835,0.0030387381396481273,0.0041174509061647708,9.0178717282920359e-09,9.619985993573987e-10,0.00012703927795922859,6.0584092019980057e-05,1.179049996615165e-10,0.0018761527256247273,0.0015556965418707966,0.00012070278727571253,0.0032311838957876145,1.0894639173847345e-12,5.7687434033601006e-13,7.7715254614336926e-09,7.2196047212564325e-12,3.2308002592135779e-09,3.2622006190662577e-07,6.3560094129787496e-05,6.3778485237996673e-05,5.3831107360241192e-08,3.7907235130994666e-08,4.0866331662499959e-21,1.1013741256362859e-06,1.8599575764066745e-09,6.5163802206639851e-10,1.8821190674617275e-08,1.6719143094099585e-07,2.831969683560278e-12,2.2296095975799618e-08,1.2485505416607849e-06,3.0831370432436966e-12,7.7491230806010513e-13,6.5995956258534591e-12,1.2965791900118588e-12,3.4289481718629252e-15,8.2571906708162487e-11,3.5601717350946955e-10,2.2209096208536849e-08,3.8208817551477849e-10,7.4348552867931394e-07,4.6630217648434765e-08,3.429310011136706e-07,3.523269028156286e-14,3.5391709031248741e-07,2.0938534489775793e-10
2.0883118045483823e-07,0.19779384683627604,76.950000000000003,0.0,0.0,0.0,0.97681552553249795,9.493893426123396,0.0010104745065133761,0.0078389675144036469,0.003049960772315096,0.0041326628478822024,9.0619356355817958e-09,9.6182135240291864e-10,0.00012802288042709304,6.0880129444824014e-05,1.1834060023793107e-10,0.0019116270435307443,0.0015856062567314582,0.00012163927448175588,0.0032763325947736564,1.0947874616027358e-12,5.8795150148809074e-13,7.9214067467334787e-09,7.356169638918725e-12,3.2565363940689943e-09,3.2743275326364032e-07,6.4415126148337936e-05,6.4639286379891293e-05,5.4555001020525625e-08,3.8416996588742067e-08,4.1183399055901795e-21,1.1152977526698532e-06,1.883462250589728e-09,6.5988928175773965e-10,1.9472771284011846e-08,1.7007149152083783e-07,2.8816227207679165e-12,2.3106139556952039e-08,1.2591144177825393e-06,3.1362324970447843e-12,7.8825726107317115e-13,6.6425976948668866e-12,1.3066101949201877e-12,3.4312683223352809e-15,8.3259213785138289e-11,3.5902174320468873e-10,2.3015206131066048e-08,3.8931512476923517e-10,7.6452036282840945e-07,4.753427853229575e-08,3.5280930737287245e-07,3.5678120026044334e-14,3.6416942075360238e-07,2.1237441080807195e-10
2.1045542834229182e-07,0.1977937333153736,76.950000000000003,0.0,0.0,0.0,0.9766298997314854,9.4938423558966338,0.0010178420756525677,0.0078767789116407066,0.0030610097047760352,0.0041476388027118375,9.1056022858235665e-09,9.6164410244127496e-10,0.00012900629029979349,6.1173497964896198e-05,1.1876944322703822e-10,0.001947391845308662,0.0016157765082576443,0.00012257561154288305,0.0033216920686209195,1.1000630117787839e-12,5.9912498010544156e-13,8.0725998558175194e-09,7.493853644627893e-12,3.2822684061880025e-09,3.2862671566229971e-07,6.527320375419415e-05,6.5503256814106683e-05,5.5281466845501393e-08,3.8928569379164355e-08,4.1500415614603675e-21,1.1292579247031667e-06,1.9070284049656079e-09,6.6816237261844427e-10,2.0140495801574482e-08,1.7297076475555049e-07,2.9316693143802128e-12,2.3938012612910066e-08,1.2696979998568758e-06,3.1896817175758177e-12,8.0169112942128697e-13,6.6856804188983354e-12,1.3166599212358372e-12,3.4335940386277815e-15,8.3947462962508899e-11,3.6203040619580873e-10,2.3843003429444035e-08,3.9660654013661889e-10,7.8595081957848038e-07,4.844606589797652e-08,3.628773487726788e-07,3.6124718977996225e-14,3.7461991105418057e-07,2.1537647747739045e-10
2.120796762297454e-07,0.19779361968479447,76.950000000000003,0.0,0.0,0.0,0.97644427257341737,9.4937912336923933,0.0010252022939892765,0.0079142492152291539,0.0030718864621091511,0.0041623808449391736,9.1488741655769096e-09,9.6146685022659229e-10,0.00012998950757680438,6.1464214283541574e-05,1.1919158802690598e-10,0.0019834445676334377,0.001646205430471575,0.000123511798442576,0.0033672602593446551,1.1052908682836494e-12,6.1039408371065737e-13,8.2250954386132458e-09,7.6326468712234803e-12,3.3079962951658422e-09,3.298021128372164e-07,6.613427599629033e-05,6.6370347427631833e-05,5.6010461637077582e-08,3.9441923081716003e-08,4.1817381333016653e-21,1.1432538372352368e-06,1.9306546797488509e-09,6.7645681641250296e-10,2.0824586515480078e-08,1.7588904291889881e-07,2.9821071061803147e-12,2.4792083819391216e-08,1.2803014102973936e-06,3.2434808684772975e-12,8.1521294887812529e-13,6.7288442901760725e-12,1.3267284828736769e-12,3.4359253255879067e-15,8.4636658341412039e-11,3.6504318075377558e-10,2.469285297645815e-08,4.0396209063261085e-10,8.0778011106054568e-07,4.9365514754966895e-08,3.731367206524216e-07,3.6572461388535031e-14,3.8527024300628593e-07,2.1839135163468516e-10
2.1532817200465256e-07,0.19779339209829006,76.950000000000003,0.0,0.0,0.0,0.97607301714656669,9.4936888352441535,0.0010399007013685297,0.007988175223247615,0.0030931295860798713,0.0041911715374501777,9.2342436757790202e-09,9.6111234192389998e-10,0.00013195536434539045,6.2037757914615077e-05,1.2001602204635942e-10,0.0020564034495391113,0.0017078317460944893,0.0001253837216892298,0.0034590146277235158,1.1156047158741304e-12,6.3321636771606879e-13,8.5339562314926798e-09,7.9135212437260793e-12,3.3594397020069788e-09,3.3209787039403599e-07,6.7865202720574866e-05,6.8113694908834268e-05,5.747586716095181e-08,4.0473852833527326e-08,4.2451160225766085e-21,1.1713497094206128e-06,1.9780822259607154e-09,6.931078758505847e-10,2.2242753640739254e-08,1.8178178239566106e-07,3.0841467476242118e-12,2.6568303944801676e-08,1.301568195162111e-06,3.3521136035956653e-12,8.4251658110652291e-13,6.8154173989880816e-12,1.3469226575855124e-12,3.4406046348227176e-15,8.601790393378181e-11,3.7108113690068818e-10,2.6460176546912882e-08,4.1886425077753075e-10,8.5264790348812414e-07,5.1227134734353692e-08,3.9423576837251891e-07,3.7471275078723694e-14,4.0717708686000784e-07,2.2445875433784492e-10
2.1857666777955973e-07,0.19779316408447065,76.950000000000003,0.0,0.0,0.0,0.97570176497158478,9.493586234606493,0.0010545697748933324,0.0080607630874707115,0.0031137024786376606,0.0042190517089412292,9.3180644956743336e-09,9.6075783311540988e-10,0.00013392045074347289,6.2600896916546368e-05,1.2081438289986629e-10,0.0021304829052825897,0.0017704699735221771,0.00012725504408023756,0.0035515795095133673,1.1257314604206704e-12,6.5641270225285252e-13,8.847912777626511e-09,8.1987127470205195e-12,3.4108666110688731e-09,3.3432135113228788e-07,6.9607507266751376e-05,6.9868944602309189e-05,5.8950879275599382e-08,4.1512547601643526e-08,4.3084735686253702e-21,1.1995791075625587e-06,2.025734306155653e-09,7.0983873705932461e-10,2.3729042533764678e-08,1.877480455247142e-07,3.1877223679076915e-12,2.8437783298417046e-08,1.3229157086552019e-06,3.4620999648811294e-12,8.7016043222435015e-13,6.9023207846230699e-12,1.3671936530502637e-12,3.4453062862374757e-15,8.7402982674425304e-11,3.7713575479462255e-10,2.8320128508094589e-08,4.3401886893897584e-10,8.9914886335999642e-07,5.3118609746494648e-08,4.1611893745245774e-07,3.8374360768717332e-14,4.2990311744829704e-07,2.3057509290715637e-10
2.218251635544669e-07,0.1977929356513422,76.950000000000003,0.0,0.0,0.0,0.97533052145988253,9.4934834356694768,0.0010692095608263435,0.0081320306234990616,0.0031336175608055157,0.0042460382632065483,9.4003572631414502e-09,9.604033291154156e-10,0.00013588476679289824,6.3153769938441938e-05,1.2158715463493537e-10,0.0022056619669847651,0.0018341046708484484,0.0001291257654671498,0.0036449389360681157,1.1356735952048358e-12,6.7997735801806583e-13,9.1668876424666048e-09,8.4881406603663072e-12,3.4622770186136363e-09,3.3647389009850831e-07,7.1360797490095128e-05,7.1635719290896689e-05,6.0435165533240011e-08,4.2557773275961488e-08,4.3718107664217615e-21,1.2279359085359711e-06,2.0736005717683163e-09,7.2664575872402758e-10,2.5285214916276253e-08,1.9378616749555809e-07,3.2928143849911811e-12,3.0403530914675749e-08,1.3443448528899562e-06,3.5734092090494021e-12,8.9813677524853102e-13,6.9895580730819766e-12,1.3875422758855327e-12,3.4500303059506505e-15,8.8791926113931759e-11,3.8320717514346325e-10,3.0275685165219647e-08,4.4942314251152384e-10,9.4730765039136832e-07,5.5039405062099566e-08,4.3879849154628418e-07,3.9281522565239401e-14,4.5346126564232427e-07,2.3673885814686085e-10
2.2507365932937406e-07,0.1977927068070126,76.950000000000003,0.0,0.0,0.0,0.97495929173108542,9.4933804423801824,0.0010838201054453676,0.0082019958778541489,0.0031528873210615802,0.004272148191559081,9.4811428823577793e-09,9.6004883495197088e-10,0.00013784831252610107,6.3696517419135039e-05,1.2233482380521194e-10,0.0022819195211501346,0.0018987202146765324,0.00013099588569506234,0.0037390771632329367,1.1454336456922457e-12,7.0390453886688795e-13,9.4908024581748203e-09,8.7817236992911959e-12,3.5136709207035104e-09,3.38556829720335e-07,7.3124688214006142e-05,7.3413648810828221e-05,6.1928399400917041e-08,4.3609299911665515e-08,4.4351276107212164e-21,1.2564141266566245e-06,2.1216709067578907e-09,7.4352538058212092e-10,2.6913022920518681e-08,1.9989448482849765e-07,3.3994029371155645e-12,3.2468579938546287e-08,1.3658564961236991e-06,3.6860106185451316e-12,9.2643788966267788e-13,7.0771327530514375e-12,1.4079693510768053e-12,3.454776718261651e-15,9.0184765235736481e-11,3.8929553619047777e-10,3.2329845895678439e-08,4.650742070301106e-10,9.9714845680632112e-07,5.6988980992010956e-08,4.6228646866599743e-07,4.0192568971304208e-14,4.7786422542461374e-07,2.4294855834756421e-10
2.2832215510428122e-07,0.19779247755975887,76.950000000000003,0.0,0.0,0.0,0.97458808062860669,9.4932772587337677,0.0010984014550384565,0.0082706770946133525,0.0031715242935998413,0.0042973985464011284,9.5604424853868516e-09,9.596943553814048e-10,0.00013981108798551557,6.4229281328564609e-05,1.2305787871366159e-10,0.0023592343442758136,0.0019643008284686153,0.00013286540460310972,0.0038339786735788568,1.1550141648818905e-12,7.2818839231287934e-13,9.8195780670079963e-09,9.0793801528447825e-12,3.565048313214813e-09,3.4057151763311984e-07,7.4898801273566947e-05,7.5202370086586528e-05,6.3430260297889215e-08,4.4666901755436972e-08,4.4984240960773351e-21,1.2850079124721555e-06,2.1699354255830919e-09,7.6047412274901659e-10,2.8614207731718352e-08,2.0607133695766534e-07,3.5074679066596907e-12,3.463598611791215e-08,1.3874514731047726e-06,3.7998735307736678e-12,9.5505606876418013e-13,7.1650481776710032e-12,1.4284756777387792e-12,3.4595455432574023e-15,9.1581530453447203e-11,3.9540097369618169e-10,3.4485631633491124e-08,4.8096914042349397e-10,1.0486950043746047e-06,5.8966793861501856e-08,4.8659467932035411e-07,4.1107312848022329e-14,5.0312445181259594e-07,2.4920271988261898e-10
