Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H11(22),C7H9(5),C7H9O2(68),S(66),C7H10(18),C7H10(153),C7H10(19),C7H9O2(67),C7H10(146),S(105),C7H10(65),C7H8(58),S(109),C7H11(46),C2H4(115),C5H7(210),S(340),S(339),S(204),C5H8(336),S(200),C7H8(273),S(400),S(399),S(388)
7.819610357047514e-16,0.4906866369959901,76.950000000000003,0.0,0.0,0.0,0.9999999921217938,9.5,2.4467382484480848e-10,1.4414519091788899e-09,1.4414522768280498e-09,1.7565405274397376e-16,1.2347840397149333e-15,4.7278014074348687e-09,1.4998693589521749e-12,1.864719658935759e-11,7.0338590564020857e-16,2.6778040255068194e-12,1.1084553277867402e-23,2.1140733094916852e-17,2.6021757858852422e-26,3.3824338425561552e-27,1.1905029895252749e-17,4.2453792973034251e-23,4.2453778327398636e-23,1.2828076853000425e-29,1.8175293930564035e-30,4.5646176416636288e-24,2.9365908902289291e-35,3.6918554693060883e-27,3.9454279912097137e-36,1.8578135275420583e-53,1.72708012045652e-53,1.7270801269811988e-53
1.0441658343407435e-15,0.49068663699598997,76.950000000000003,0.0,0.0,0.0,0.9999999894801348,9.4999999999999964,3.2671710780631907e-10,1.9247946206738042e-09,1.9247953498636541e-09,2.3962256914063388e-16,2.2014983496916022e-15,6.3112127671352393e-09,2.6735972566577787e-12,2.4894971389674073e-11,1.2539115999289895e-15,4.7733287268461919e-12,1.9932592866497365e-23,3.7688578947602377e-17,6.0635287129839711e-26,7.8616512668951357e-27,2.122555950899783e-17,9.8672416429768025e-23,9.8672373387339431e-23,3.7699085166826103e-29,5.3432570668464166e-30,8.1619310103939394e-24,8.6341543934784203e-35,8.4312134127968562e-27,1.162541390046478e-35,1.1161231205507995e-52,1.037582108297835e-52,1.0375821126050236e-52
1.3063706329767357e-15,0.4906866369959901,76.950000000000003,0.0,0.0,0.0,0.99999998683849423,9.4999999999999947,4.0876039047380122e-10,2.4081370493346827e-09,2.4081382624688947e-09,3.035083176563214e-16,3.4458164523475285e-15,7.8936703612177911e-09,4.1839387112883231e-12,3.1140263144015555e-11,1.9623967776306921e-15,7.4698291956251268e-12,3.1359135863656672e-23,5.8985607796924841e-17,1.1720015128951831e-25,1.5159675795475394e-26,3.3222645932809641e-17,1.902683543943594e-22,1.902682538746601e-22,8.8036962001662033e-29,1.2482535537626713e-29,1.2796767415733333e-23,2.0173000530410521e-34,1.5975195932686934e-26,2.7216881919733469e-35,4.4854282709549203e-52,4.1697910725087446e-52,4.1697910926444424e-52
1.5685754316127279e-15,0.49068663699598997,76.950000000000003,0.0,0.0,0.0,0.99999998419687264,9.4999999999999929,4.9080367284725649e-10,2.891479195164919e-09,2.8914810146428231e-09,3.6737073959871213e-16,4.9677349730360691e-15,9.4751747366259593e-09,6.0307006885524889e-12,3.7383072791779803e-11,2.8287829614391502e-15,1.076696079676823e-11,4.5364151066749954e-23,8.5030579280968438e-17,2.0098623802059245e-25,2.5940266935472046e-26,4.789627965596002e-17,3.2557103201209638e-22,3.2557083071411479e-22,1.7629252461237238e-28,2.5005052776328735e-29,1.8468742761917829e-23,4.0415460557660519e-34,2.6874894977266183e-26,5.4627463222747715e-35,1.4854201842243775e-51,1.3808919784925982e-51,1.380891985825894e-51
1.83078023024872e-15,0.49068663699598997,76.950000000000003,0.0,0.0,0.0,0.99999998155526959,9.4999999999999911,5.7284695492668628e-10,3.3748210581680682e-09,3.3748236064215624e-09,4.3123466800262727e-16,6.7672503756145562e-15,1.10557264631696e-08,8.2136820838484287e-12,4.3623401311884035e-11,3.8530092132487722e-15,1.4664364486816696e-11,6.1947605708152809e-23,1.1582220075717853e-16,3.1752239008223485e-25,4.0895275242744502e-26,6.5246450583764772e-17,5.1326198908798751e-22,5.1326162588388114e-22,3.1807247685335683e-28,4.513089992782321e-29,2.5177456790002878e-23,7.2953347279460137e-34,4.1665586638786943e-26,9.8777928690563366e-35,4.1506257078088027e-51,3.8585485086338312e-51,3.8585485310190932e-51
2.3551898275207044e-15,0.4906866369959899,76.950000000000003,0.0,0.0,0.0,0.99999997627211923,9.4999999999999822,7.3693351820347509e-10,4.3415039357059087e-09,4.341508309014686e-09,5.5896446936445677e-16,1.1199059093741636e-14,1.4213974012738896e-08,1.3587582060092849e-11,5.6096618480204949e-11,6.3747633503716904e-15,2.4258700769216482e-11,1.0284971497869414e-22,1.9164075711796379e-16,6.6885886302020512e-25,8.5811303325846462e-26,1.0797636740504509e-16,1.0769606459079757e-21,1.0769596954018233e-21,8.3232430019515519e-28,1.1817994151291688e-28,4.1703665258423419e-23,1.9108064116379246e-33,8.4648045430259961e-26,2.5955742416374009e-34,2.3087793489707823e-50,2.1463119184730626e-50,2.1463119332521859e-50
2.8795994247926887e-15,0.4906866369959899,76.950000000000003,0.0,0.0,0.0,0.99999997098904314,9.4999999999999734,9.0102008030417965e-10,5.3081856819767121e-09,5.3081923707343561e-09,6.866984787516198e-16,1.6741214250109046e-14,1.7368417558748944e-08,2.0304033210982301e-11,6.8559922467336548e-11,9.5271724823598704e-15,3.6249971779248837e-11,1.540652002405881e-22,2.8643095237559937e-16,1.2159517101993087e-24,1.5543792225714117e-25,1.6141231480091778e-16,1.9507505705607358e-21,1.9507485127518602e-21,1.8018006634219016e-27,2.5600407217225048e-28,6.2372195992708778e-23,4.1401563649476652e-33,1.4859079313850445e-25,5.6403002751684281e-34,8.6693986451727352e-50,8.0593384423456752e-50,8.0593385048656222e-50
3.404009022064673e-15,0.4906866369959898,76.950000000000003,0.0,0.0,0.0,0.99999996570604166,9.4999999999999627,1.065106641228813e-09,6.2748662970105944e-09,6.2748757921016023e-09,8.1442927800454857e-16,2.3393685894739747e-14,2.0519061898159095e-08,2.8361342532101835e-11,8.1013321521281362e-11,1.3309723148214855e-14,5.0635154900049757e-11,2.1559378330483079e-22,4.0018189458529418e-16,2.0064982516707429e-24,2.556138537088495e-25,2.2555420649241766e-16,3.2078829370622587e-21,3.2078789962336509e-21,3.4502721835613661e-27,4.9054848901615201e-28,8.7179676434273408e-23,7.9350308961642272e-33,2.3685511673334215e-25,1.0840301185041801e-33,2.6454765192045876e-49,2.4593160465380378e-49,2.4593160677312228e-49
3.9284186193366574e-15,0.49068663699598974,76.950000000000003,0.0,0.0,0.0,0.99999996042311434,9.4999999999999503,1.2291932009773873e-09,7.2415457808371489e-09,7.2415585736153782e-09,9.4216199883649933e-16,3.1156444594744242e-14,2.3665911736553474e-08,3.7757849268359866e-11,9.3456823736890722e-11,1.7721911410693308e-14,6.7411285091302453e-11,2.8743519080011312e-22,5.328828939792671e-16,3.0878657122110893e-24,3.9207531734304545e-25,3.0040195760253294e-16,4.9203146735584785e-21,4.9203077606656978e-21,6.0518589074852439e-27,8.6101994356316913e-28,1.1612279657922233e-22,1.3930899967904775e-32,3.5216916163064132e-25,1.9083227510111033e-33,7.0139661249546295e-49,6.520398064077423e-49,6.5203981265087078e-49
4.452828216608642e-15,0.4906866369959897,76.950000000000003,0.0,0.0,0.0,0.99999995514026119,9.4999999999999361,1.393279759549915e-09,8.2082241334851382e-09,8.208240715770035e-09,1.0698917210138608e-15,4.0029461744050744e-14,2.6808971640381753e-08,4.8491941769777129e-11,1.0589043697354725e-10,2.2763247981369779e-14,8.6575484982834023e-11,3.6958915701483494e-22,6.845235717250319e-16,4.5064974401648502e-24,5.703975858993599e-25,3.8595548561634392e-16,7.1579753980870133e-21,7.1579640585586406e-21,9.9262684090656811e-27,1.4132370911786215e-27,1.4919834264137579e-22,2.2870896834147071e-32,4.9671238500070618e-25,3.141325642719389e-33,1.6650778824011862e-48,1.5479075292753083e-48,1.547907545746593e-48
5.501647411152611e-15,0.4906866369959895,76.950000000000003,0.0,0.0,0.0,0.99999994457477703,9.4999999999999023,1.7214528731668778e-09,1.0141577445360332e-08,1.0141603083942777e-08,1.3253554062144271e-15,6.1106157103139457e-14,3.308373986614616e-08,7.3966452994571891e-11,1.3072802788727906e-10,3.4731412604694744e-14,1.320566121062045e-10,5.6483370407117859e-22,1.0445825266398721e-15,8.5421272341939311e-24,1.0749069955742487e-24,5.8917954284988015e-16,1.3488434081134068e-20,1.348840782081491e-20,2.2983257523607598e-26,3.2770085738004361e-27,2.2773388174765614e-22,5.3059056745896741e-32,8.8096697049052751e-25,7.325145877821304e-33,7.4643492717001475e-48,6.9390889577617187e-48,6.9390890522142338e-48
6.425701111282326e-15,0.4906866369959893,76.950000000000003,0.0,0.0,0.0,0.99999993526638742,9.4999999999998668,2.0105871466528336e-09,1.1844939053050097e-08,1.1844974305193427e-08,1.5504277322166814e-15,8.3355345545646893e-14,3.8599555777734484e-08,1.0082858286523551e-10,1.5257828523817863e-10,4.7356508939037426e-14,1.8001513557982166e-10,7.7103131043153918e-22,1.4244863593856772e-15,1.3666978552651076e-23,1.7118513733326097e-24,8.0371253917777643e-16,2.1480152143005321e-20,2.1480103423453619e-20,4.2632825366337109e-26,6.0866277435348002e-27,3.1059323261724624e-22,9.8593644797937273e-32,1.3322184304690668e-24,1.3668395403162434e-32,2.2109286357823168e-47,2.0553475011738455e-47,2.0553475338804869e-47
7.34975481141204e-15,0.49068663699598913,76.950000000000003,0.0,0.0,0.0,0.99999992595822684,9.4999999999998259,2.2997214164874145e-09,1.3548297148922302e-08,1.354834354845966e-08,1.7754974999633391e-15,1.0905139814517237e-13,4.4103671208440654e-08,1.3182017617695176e-10,1.7439795342012285e-10,6.1927881095708812e-14,2.3534623046107562e-10,1.0092448758157946e-21,1.8630442069197072e-15,2.0531573678573559e-23,2.560922849812353e-24,1.051485111612351e-15,3.2132790668487543e-20,3.2132707474022131e-20,7.2788781165316951e-26,1.0405515614577981e-26,4.0623627939030421e-22,1.6862661811861043e-31,1.8957431142031428e-24,2.3467225122930152e-32,5.6404187773916901e-47,5.2435077697670644e-47,5.2435078649740349e-47
8.273808511541756e-15,0.4906866369959889,76.950000000000003,0.0,0.0,0.0,0.99999991665029486,9.4999999999997797,2.5888556826706852e-09,1.5251651733134476e-08,1.5251710816404339e-08,2.0005710714997811e-15,1.3819415821723256e-13,4.9596110998838442e-08,1.6693246587587584e-10,1.9618707529168931e-10,7.8442860627314291e-14,2.9803424443118635e-10,1.2794729448853382e-21,2.3601994718269345e-15,2.9395724357454441e-23,3.6526869494901657e-24,1.3324968083595811e-15,4.5829494520619914e-20,4.5829361193143795e-20,1.1663232346011341e-25,1.6694881983964407e-26,5.1464549494153914e-22,2.7066741586906117e-31,2.5764440875804575e-24,3.7801131922088338e-32,1.2861636960328108e-46,1.1956576401798073e-46,1.1956576644780977e-46
9.19786221167147e-15,0.49068663699598847,76.950000000000003,0.0,0.0,0.0,0.99999990734259103,9.4999999999997282,2.8779899452027134e-09,1.6955002805844348e-08,1.6955076111700379e-08,2.2256445626000579e-15,1.7078346888294302e-13,5.5076899968940234e-08,2.061566921649388e-10,2.1794569370682229e-10,9.6898779294957347e-14,3.6806353812730732e-10,1.581714060471309e-21,2.9158955628117116e-15,4.0520234155712406e-23,5.0177535800418665e-24,1.6467471770543706e-15,6.2953897173308336e-20,6.2953693934781377e-20,1.7776022445739791e-25,2.5477889253669317e-26,6.3580335351527503e-22,4.1324355002133199e-31,3.3780803332338712e-24,5.7901180074074716e-32,2.6877593311642108e-46,2.4986245612494461e-46,2.4986246173561183e-46
1.1045969611930899e-14,0.4906866369959878,76.950000000000003,0.0,0.0,0.0,0.99999988872786572,9.4999999999996092,3.4562584593133052e-09,2.0361694417386829e-08,2.0361800794987137e-08,2.6757872882356468e-15,2.4630111574013079e-13,6.6003624267086375e-08,2.96906078104508e-10,2.6137159094373837e-10,1.3962280051460375e-13,5.3008369786532191e-10,2.2822296142594016e-21,4.202684702727802e-15,7.0593167270107852e-23,8.6900196197202052e-24,2.3749621243577432e-15,1.0901730025029557e-19,1.0901687902950293e-19,3.6829522942118033e-25,5.2924704044578256e-26,9.1629515570692475e-22,8.5917852962132426e-31,5.3549972661577688e-24,1.2108019715999663e-31,9.7400532570909364e-46,9.0546574373982954e-46,9.0546576835865516e-46
1.2894077012190328e-14,0.4906866369959871,76.950000000000003,0.0,0.0,0.0,0.99999987011404756,9.4999999999994689,4.034526958819714e-09,2.3768371984809405e-08,2.376851761956274e-08,3.1259279898438768e-15,3.3560308579405153e-13,7.6884041293511162e-08,4.03998738948971e-10,3.0467598621790871e-10,1.9007870585436272e-13,7.21282457688584e-10,3.1107798995055705e-21,5.722961199970809e-15,1.128389191245646e-22,1.3822316005875513e-23,3.2361263403532439e-15,1.7338713716332673e-19,1.7338635770574617e-19,6.812973241949485e-25,9.8158661401085397e-26,1.2475721827974243e-21,1.5949074764217155e-30,7.8412021706186894e-24,2.2587585899857494e-31,2.8759339482793097e-45,2.6735583307840625e-45,2.6735584155960028e-45
1.474218441244976e-14,0.49068663699598625,76.950000000000003,0.0,0.0,0.0,0.99999985150113235,9.4999999999993072,4.6127954437224641e-09,2.7175035509370861e-08,2.7175226606598737e-08,3.5760689302653909e-15,4.3868812699594537e-13,8.7718347280696005e-08,5.2736541781446472e-10,3.4785921945178451e-10,2.482453276523769e-13,9.4153616935184127e-10,4.0673532866408466e-21,7.476276165715911e-15,1.6934393241275691e-22,2.0659169351884309e-23,4.2302362141602597e-15,2.591255980243706e-19,2.5912427041130868e-19,1.1600428059968077e-24,1.6756753083332006e-25,1.6294953995333853e-21,2.7250692414619042e-30,1.0844367523195141e-23,3.8757330024560296e-31,7.3192529541012887e-45,6.8042078940206361e-45,6.8042081396076414e-45
1.6590291812709186e-14,0.4906866369959852,76.950000000000003,0.0,0.0,0.0,0.99999983288911687,9.4999999999991243,5.1910639140220751e-09,3.0581684992329678e-08,3.0581927777209932e-08,4.0262088078174844e-15,5.5555498754962603e-13,9.850673760763344e-08,6.6693715904136068e-10,3.9092162957892712e-10,3.1410155855674297e-13,1.1907217224025622e-09,5.1519381484420346e-21,9.4621820170037516e-15,2.4219022259364423e-22,2.9445159244275415e-23,5.3572881354100912e-15,3.6929444983496081e-19,3.6929232726058028e-19,1.8540608279463038e-24,2.6850918204799934e-25,2.0619261667944249e-21,4.37045755026225e-30,1.4368567738301053e-23,6.2386716879544912e-31,1.6666419974534968e-44,1.5493630673612066e-44,1.5493631299323652e-44
1.8438399212968614e-14,0.490686636995984,76.950000000000003,0.0,0.0,0.0,0.99999981427799733,9.49999999999892,5.7693323697190671e-09,3.3988320434944367e-08,3.3988621152454697e-08,4.4763475197574567e-15,6.8620241562339898e-13,1.0924940684963436e-07,8.2264529061566387e-10,4.3386355462618204e-10,3.876263464170589e-13,1.4687165127968642e-09,6.3645228573573204e-21,1.1680232368227983e-14,3.334543034034109e-22,4.0424974504684354e-23,6.6172784934198796e-15,5.0695574239080025e-19,5.069525140513336e-19,2.8190250343451001e-24,4.0930776414698245e-25,2.5447262080393962e-21,6.6680299497995379e-30,1.8415888355130125e-23,9.5485659407535991e-31,3.479899753353627e-44,3.2350252227510595e-44,3.235025367199963e-44
2.2134614013487472e-14,0.49068663699598136,76.950000000000003,0.0,0.0,0.0,0.99999977705843202,9.4999999999984475,6.925869237307265e-09,4.0801549204174985e-08,4.0801984600795657e-08,5.3766219112601988e-15,9.8883396722477347e-13,1.3059835632335643e-07,1.1821974684979655e-09,5.1938729696322886e-10,5.5759766616612883e-13,2.1106459456206567e-09,9.1736453083686732e-21,1.6810987135782016e-14,5.795096950478728e-22,6.9945304708259324e-23,9.5360600765492863e-15,8.7700428501743262e-19,8.7699762205427516e-19,5.8143756229349227e-24,8.4857368578506002e-25,3.6608828570111954e-21,1.3848447091267127e-29,2.8082617914828848e-23,1.993284809218659e-30,1.2606817783436305e-43,1.1719701445988806e-43,1.1719702081939692e-43
2.583082881400633e-14,0.49068663699597814,76.950000000000003,0.0,0.0,0.0,0.9999997398424072,9.4999999999978861,8.0824060464911631e-09,4.7614721827128964e-08,4.761531711895358e-08,6.2768923059294924e-15,1.3465727684622156e-12,1.5176673602916592e-07,1.6054783193958919e-09,6.0443313207406185e-10,7.5799200319218503e-13,2.8663538906443198e-09,1.2494627631479716e-20,2.286499395029785e-14,9.2399122476016153e-22,1.1117945881938855e-22,1.2986552077584898e-14,1.3937683061769815e-18,1.3937560245592716e-18,1.0710453064375059e-23,1.5711389597834035e-24,4.9768665792441111e-21,2.5685521669935018e-29,3.9840491034622539e-23,3.7114637380509672e-30,3.7196805677188759e-43,3.4579351724403397e-43,3.4579353917501945e-43
2.952704361452519e-14,0.4906866369959747,76.950000000000003,0.0,0.0,0.0,0.99999970262989446,9.4999999999972413,9.238942797274846e-09,5.4427838313870207e-08,5.4428618873343956e-08,7.1771585954889884e-15,1.759408807894508e-12,1.7275607324783857e-07,2.0919488157919073e-09,6.8900373053631141e-10,9.8864299017677103e-13,3.7348779914497161e-09,1.6327376836111998e-20,2.9838726145986786e-14,1.383264245547785e-21,1.660880010109153e-22,1.6968725612584608e-14,2.0817433619388786e-18,2.081722520338749e-18,1.8163561385239929e-23,2.6779948861832503e-24,6.4915846266379931e-21,4.3857400931377488e-29,5.3679680487940552e-23,6.3559931756636758e-30,9.4575648347321045e-43,8.7920601735309057e-43,8.7920608084566657e-43
3.691947321556291e-14,0.49068663699596593,76.950000000000003,0.0,0.0,0.0,0.9999996282152922,9.4999999999956959,1.1552016123657716e-08,6.805390291895835e-08,6.8055130751934895e-08,8.977679055684432e-15,2.7503325654442516e-12,2.1420366497282338e-07,3.2523253547244977e-09,8.5672982525449457e-10,1.5400539913832531e-12,5.8065657975323011e-09,2.5527804019261407e-20,4.6531358491567295e-14,2.7110482882604182e-21,3.2477675482345855e-22,2.6528001759957454e-14,4.069300240861829e-18,4.0692499173311059e-18,4.3799853121601584e-23,6.5235703870821765e-24,1.0112882568109887e-20,1.072137293091207e-28,8.7563241262000345e-23,1.5598195203668948e-29,4.6047257473780602e-42,4.2807058456470318e-42,4.280706243877251e-42
4.341399011793735e-14,0.4906866369959566,76.950000000000003,0.0,0.0,0.0,0.99999956285069291,9.4999999999940616,1.358413454759444e-08,8.0024708545606244e-08,8.0026414560678409e-08,1.0559488222641611e-14,3.8026592999195885e-12,2.5004036793197711e-07,4.4752250097018684e-09,1.0025400829862743e-09,2.1227721969232051e-12,7.9898797777286919e-09,3.5299017859027756e-20,6.4198605478166143e-14,4.4118042428514521e-21,5.2824042848926687e-22,3.6680827523838847e-14,6.6165421843652104e-18,6.6164469730442037e-18,8.2774267662873548e-23,1.24368483194384e-23,1.3939879202625554e-20,2.050257458168141e-28,1.240974234324026e-22,2.9885305426272606e-29,1.4244910040304719e-41,1.3242547727864987e-41,1.3242549166886973e-41
4.9908507020311795e-14,0.49068663699594617,76.950000000000003,0.0,0.0,0.0,0.99999949749652695,9.4999999999921663,1.561625279129049e-08,9.1995341010445098e-08,9.1997605797668275e-08,1.2141285143155981e-14,5.0249409682063389e-12,2.8534619553145014e-07,5.8854870008677563e-09,1.1469217275304348e-09,2.7964972194296959e-12,1.0507702664853228e-08,4.66488463322219e-20,8.4654367774750014e-14,6.7022523750505004e-21,8.0276914744175604e-22,4.847469133210465e-14,1.0052054533407637e-17,1.0051889966401269e-17,1.4290826584651348e-22,2.1658382386376115e-23,1.8364634623382532e-20,3.5813806813393455e-28,1.6689721337512116e-22,5.2252794797082949e-29,3.7590308191286029e-41,3.4945232912219152e-41,3.4945237250368388e-41
5.640302392268624e-14,0.490686636995934,76.950000000000003,0.0,0.0,0.0,0.99999943215264708,9.499999999990008,1.764837085476693e-08,1.0396580036799375e-07,1.0396870533576107e-07,1.3723069963401912e-14,6.4171233235414446e-12,3.20129011896284e-07,7.4803358203617549e-09,1.2898887559245922e-09,3.5603564502361713e-12,1.3355079187206116e-08,5.9576785571541914e-20,1.0788016139959655e-13,9.667287544302952e-21,1.1590406086988958e-21,6.19094365635397e-14,1.4508669558081316e-17,1.4508403867418835e-17,2.3046277847025007e-22,3.5227299728599203e-23,2.3381417287242433e-20,5.8428527693665274e-28,2.1590436317483e-22,8.5269928929799828e-29,8.802252148840283e-41,8.1828778636407869e-41,8.1828790024189832e-41
6.289754082506068e-14,0.49068663699592047,76.950000000000003,0.0,0.0,0.0,0.99999936681890778,9.4999999999875904,1.9680488738044518e-08,1.1593608667275025e-07,1.159397140394466e-07,1.5304842786795334e-14,7.9791521364046061e-12,3.5439656471754085e-07,9.257037053696762e-09,1.4314550281248369e-09,4.4134856440571297e-12,1.6527127439419061e-08,7.4082331869844112e-20,1.3385768339219127e-13,1.3390740624960009e-20,1.6077447025987607e-21,7.6984906614115761e-14,2.0119207000923434e-17,2.0118800310761912e-17,3.5237046875143202e-22,5.4318789093746779e-23,2.8984550584144125e-20,9.0367785119950518e-28,2.7105973188084527e-22,1.318485587553392e-28,1.8791723001930857e-40,1.7469443658230265e-40,1.7469446348952006e-40
6.939205772743512e-14,0.4906866369959054,76.950000000000003,0.0,0.0,0.0,0.99999930149516603,9.4999999999849134,2.1712606441143716e-08,1.2790619997919183e-07,1.2791063276492467e-07,1.6886603702080722e-14,9.7109731945875642e-12,3.8815648692007748e-07,1.1212896791146732e-08,1.5716342682933433e-09,5.3550288421619962e-12,2.0019037831572416e-08,9.0164981680786399e-20,1.6256881011290529e-13,1.7955397738570283e-20,2.1595834924606058e-21,9.3700944897249612e-14,2.7016473894723981e-17,2.7015877454253397e-17,5.1619697032310308e-22,8.0242161261169012e-23,3.5168412332487742e-20,1.3390039684954252e-27,3.3230360816799524e-22,1.9523892794226475e-28,3.7255479257956182e-40,3.4634014527878124e-40,3.4634020375664099e-40
7.588657462980956e-14,0.49068663699588905,76.950000000000003,0.0,0.0,0.0,0.99999923618128106,9.4999999999819824,2.3744723964084701e-08,1.3987614034177513e-07,1.3988146236018519e-07,1.8468352843888654e-14,1.1612532303201723e-11,4.2141629837925047e-07,1.3345261021865183e-08,1.7104400661400517e-09,6.3841382922600913e-12,2.3826072007480605e-08,1.0782423161889922e-19,1.9399559547126651e-13,2.3443018884395764e-20,2.8252712060470851e-21,1.1205739484388807e-13,3.5333264531416256e-17,3.5332419987720734e-17,7.301029161403382e-22,1.1443886393893655e-22,4.1927434252916314e-20,1.915431360219041e-27,3.9957715205881247e-22,2.7902540227458993e-28,6.9510557844722843e-40,6.4619510316347266e-40,6.4619522187590315e-40
8.887560843455845e-14,0.4906866369958518,76.950000000000003,0.0,0.0,0.0,0.99999910558252569,9.4999999999753477,2.7808958469571323e-08,1.6381550245308971e-07,1.6382285751140785e-07,2.163181627903001e-14,1.592464797864209e-11,4.8646511271550947e-07,1.8129083098639703e-08,1.9839850288699541e-09,8.7017055279525529e-12,3.2366908535175161e-08,1.4787051913795522e-19,2.6492523568217694e-13,3.7509171830451145e-20,4.5411111229550735e-21,1.536909035391011e-13,5.6756530736160232e-17,5.6754973087438168e-17,1.3435772171583353e-21,2.1406790024679153e-22,5.7148952090647474e-20,3.6046689957428239e-27,5.519821087748368e-22,5.2377156626914655e-28,2.0942146923098816e-39,1.9468590664754486e-39,1.9468594828476451e-39
1.0056573885883244e-13,0.4906866369958133,76.950000000000003,0.0,0.0,0.0,0.99999898807598109,9.499999999968507,3.146676890856486e-08,1.8536033743116332e-07,1.8536981666383006e-07,2.4478894110904983e-14,2.0385512889919471e-11,5.4337184927713532e-07,2.3012339863152077e-08,2.225611947265053e-09,1.1078653272185703e-11,4.1085271714433841e-08,1.8929910366537008e-19,3.3787300431219398e-13,5.412512241645269e-20,6.5824644321753788e-21,1.9676969891260389e-13,8.222417399909037e-17,8.2221665022008619e-17,2.1598428360438004e-21,3.4912833485468336e-22,7.2760590700636913e-20,5.9108628580976864e-27,7.0919582860701077e-22,8.5645492101909702e-28,4.965034972371148e-39,4.6156833352317842e-39,4.6156844480915352e-39
1.1225586928310644e-13,0.4906866369957703,76.950000000000003,0.0,0.0,0.0,0.99999887059926806,9.4999999999608455,3.5124578764146799e-08,2.0690461291710357e-07,2.0691649985527504e-07,2.7325935638935027e-14,2.5395487035748155e-11,5.9877018299173543e-07,2.8427958252199949e-08,2.4629942520466054e-09,1.3726498290496991e-11,5.0754091270152819e-08,2.3582805129242764e-19,4.1934834266809121e-13,7.4958131228785368e-20,9.1598714779216875e-21,2.4516099391712563e-13,1.1435571119441748e-16,1.1435188297804508e-16,3.2889567515533185e-21,5.392504417036019e-22,9.0151560037136679e-20,9.1791557075099567e-27,8.85064670547976e-22,1.3258085483115865e-27,1.0702213818863239e-38,9.9491893322165347e-39,9.9491919991504011e-39
