Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308)
8.513651983307229e-24,0.42728280893885895,76.950000000000003,0.0,0.0,0.0,0.99999999999959721,9.5,2.0942727862475448e-16,1.9527752264748849e-15,1.9527752264748597e-15,3.5537135204993629e-29,3.5537124349596832e-29,3.9870847679585511e-13,2.3988659064409809e-24,1.5360961698288093e-29,7.9516738416236774e-43,2.8449995305166943e-47,3.3196315972956317e-44,8.7539261134500377e-24,1.7464574345035897e-30,6.874182390367382e-43,8.1318463507963121e-47,7.4210643523389979e-60,2.1275394920866128e-61,1.0482889625443085e-39,4.1531533134381748e-29,2.4236301343913619e-41,2.4236301343913797e-41,1.5256814348717906e-55,2.7204903871877319e-56,8.3238353266318127e-41,1.414857454838987e-30,1.9083424398489428e-44,1.7014126095846217e-45,8.3936940927978828e-98,2.7420277407775476e-56,5.3716709725596004e-46,7.5074850815917993e-98,1.0699147918143163e-25,1.9323531007452198e-70,1.9323530960162584e-70,9.234803932018766e-38,2.6608981613227029e-38,1.7900676414822936e-26,9.2336578049132657e-38,2.4686430322408598e-50,7.5074850815916771e-98,1.5691409018160746e-59,2.1275394929736412e-61,8.8702906554085074e-71,7.567142572477611e-85,1.6943928340908357e-46,1.9268586494009784e-99,2.6797315074911371e-32,7.1955935877369688e-77,3.7239787082987139e-98,5.0940608437346927e-45,2.670217358015737e-113,1.1164798914540907e-103,1.3553415586326571e-117,2.4039204600246698e-65,2.2185106446706749e-44,6.8816626082947142e-66,7.6752390321583971e-45,5.5888626958379167e-59,1.9399068840190856e-35,4.8315828118747707e-59,4.3076733761308968e-60,3.0266243252207387e-49,3.2120412588106505e-47,5.296763370138852e-72,2.1648576380080111e-48,6.0960566566761615e-50,3.1558857901876917e-77,2.1729355932646627e-57,4.4219001873847578e-42
1.7034700710301082e-23,0.42728280893885884,76.950000000000003,0.0,0.0,0.0,0.99999999999919409,9.5,4.1903650970693294e-16,3.9072470430661354e-15,3.907247043066036e-15,1.42241153266569e-28,1.4224106635741395e-28,7.9776335537302209e-13,9.6017152505012517e-24,6.148387861311361e-29,6.3661393981475192e-42,2.2777295074447237e-46,2.6583976174762832e-43,3.5038517842782389e-23,6.990381137437153e-30,5.5034514829487168e-42,6.5104215713355252e-46,1.1886600045436969e-58,3.4068351688103718e-60,8.3926857458323532e-39,1.6623436683640578e-28,1.9403777783909503e-40,1.9403777783909797e-40,2.443078112699871e-54,4.3563291583997919e-55,6.664129509184723e-40,5.6631170443496205e-30,1.527834305638577e-43,1.3621646193126581e-44,1.0765746625044327e-95,4.3908169851641182e-55,4.3006029844235013e-45,9.6290955193488845e-96,4.2824474455688856e-25,6.1887330098911807e-69,6.1887329795999508e-69,7.3934583014985255e-37,2.1303364689799503e-37,7.1649356165748106e-26,7.3925407029219049e-37,3.9530452574689606e-49,9.6290955193485685e-96,2.5126698838314966e-58,3.4068351716512507e-60,2.8408814454867142e-69,4.8471120323013778e-83,1.3565445306844972e-45,2.4685045757600159e-97,1.0725909611799781e-31,2.3045274518243401e-75,4.7708006419342463e-96,4.0783460819933675e-44,6.8416706136117835e-111,1.4303258474417486e-101,3.4726762942784604e-115,7.6990183240311365e-64,1.7761574606527226e-43,2.2039850070690301e-64,6.1448580996303506e-44,8.949462065585687e-58,7.764683079302143e-35,7.7368275890882849e-58,6.8978898886207342e-59,2.4231397773257017e-48,2.5715860653154621e-46,1.6960669261414616e-70,1.7332024359073583e-47,4.8807849866974038e-49,2.0214938248434344e-75,3.4795280766130827e-56,3.5402088537419133e-41
3.407679816428879e-23,0.42728280893885895,76.950000000000003,0.0,0.0,0.0,0.99999999999838773,9.5,8.3825497187095152e-16,7.8161906762420177e-15,7.8161906762416201e-15,5.6914989074392992e-28,5.691491952069515e-28,1.59587311245824e-12,3.8419367813392794e-23,2.4601560090066486e-28,5.0947908848433424e-41,1.8228758568853186e-45,2.1277955560908745e-42,1.4019971114720529e-22,2.7970629942795623e-29,4.4043149947031124e-41,5.2103158750581331e-45,1.902888362103699e-57,5.4531549636398832e-59,6.7166993048855224e-38,6.6515399763467688e-28,1.552891943129586e-39,1.5528919431296326e-39,3.9105160267446013e-53,6.9729636990548507e-54,5.333328971792524e-39,2.2659844729368493e-29,1.2227317843198396e-42,1.0901456849892577e-43,1.3794136594512526e-93,7.0281666816710499e-54,3.4417894293158576e-44,1.2337747069637308e-93,1.7135367927542796e-24,1.9812274967557235e-67,1.9812274773610508e-67,5.9170136637012164e-36,1.704916627806225e-36,2.8669075225031494e-25,5.9162793059663856e-36,6.3274468202343701e-48,1.2337747069636505e-93,4.0219081835451672e-57,5.4531549727345202e-59,9.0946441689799499e-68,3.1034774852786362e-81,1.0856479061725435e-44,3.1610469446152677e-95,4.2917609591292031e-31,7.377589516267612e-74,6.1092553526849796e-94,3.2639163581180067e-43,1.7522251207054658e-108,1.8316057529053778e-99,8.8938959375393326e-113,2.4647220735878613e-62,1.4214657717802247e-42,7.0557183631740443e-63,4.9177540275084356e-43,1.4324967608866859e-56,3.1068846285144062e-34,1.2383962725737049e-56,1.10411160514839e-57,1.9392482634859864e-47,2.0580504092299864e-45,5.4276263477401372e-69,1.3870887033329679e-46,3.9064842978766601e-48,1.2943089672296856e-73,5.5695109543908398e-55,2.8332430234801027e-40
6.81609930722642e-23,0.42728280893885895,76.950000000000003,0.0,0.0,0.0,0.99999999999677502,9.5,1.6766918961976359e-15,1.563407794256731e-14,1.5634077942565723e-14,2.2769701710920584e-27,2.2769646057458144e-27,3.1920926263522108e-12,1.5370248842827395e-22,9.8422259924229554e-28,4.0765180772581863e-40,1.458577647978744e-44,1.7026675348836396e-41,5.6089013710264811e-22,1.1190073315124547e-28,3.5239310593261232e-40,4.1690442779346804e-44,3.0454474984130625e-56,8.7268233452442392e-58,5.3743799448720163e-37,2.6610491128028154e-27,1.2425494930808124e-38,1.2425494930808868e-38,6.2580987954720556e-52,1.1159012119708675e-52,4.2674734956818309e-38,9.0654134125605109e-29,9.7837120280201549e-42,8.7228217908130133e-43,1.7665448157757444e-91,1.1247354863491602e-52,2.7539544727796719e-43,1.5800324271778285e-91,6.8552629584897125e-24,6.3412610042348419e-66,6.3412608800824202e-66,4.7345099315590323e-35,1.3641923384972824e-35,1.146949690640172e-24,4.7339223338020012e-35,1.0125974951539295e-46,1.5800324271776225e-91,6.4363625175327213e-56,8.7268233743531961e-58,2.9108980664374758e-66,1.986649960113836e-79,8.6868327289088198e-44,4.0470114322649586e-93,1.7169838463291856e-30,2.3613250495666148e-72,7.8215308688065349e-92,2.6116289893324855e-42,4.486666113975425e-106,2.3449602795483645e-97,2.2773296174725783e-110,7.8887690134993619e-61,1.1373885761658328e-41,2.2583046172544978e-61,3.9349504007571855e-42,2.2924611965494201e-55,1.2429561595719059e-33,1.9818372227443957e-55,1.7669380361940954e-56,1.5516932503700653e-46,1.6467530163564498e-44,1.7358816993259596e-67,1.109881708344038e-45,3.1263777844839024e-47,8.2853472193220475e-72,8.9130308038554671e-54,2.267024885448956e-39
1.3632938288821505e-22,0.42728280893885884,76.950000000000003,0.0,0.0,0.0,0.9999999999935496,9.5,3.3535657448455917e-15,3.1269852475112e-14,3.1269852475105664e-14,9.1086219531744651e-27,9.1085774262785929e-27,6.3845316530342982e-12,6.1485999153454108e-22,3.9372108104710897e-27,3.2613821824107772e-39,1.166972919880053e-43,1.3623064848039368e-40,2.2437431461084356e-21,4.4763936195721598e-28,2.8191083787473176e-39,3.3355520258037994e-43,4.8733769862805068e-55,1.3964337871343646e-56,4.2999121992928066e-36,1.0645062757383123e-26,9.9413397997381974e-38,9.9413397997393918e-38,1.0013976715945311e-50,1.7856235775000146e-51,3.4143029573986765e-37,3.626460490405412e-28,7.8277127988345781e-41,6.9789200259307854e-42,2.2617505535143811e-89,1.7997598541824871e-51,2.2033727737123671e-42,2.0229541785956088e-89,2.7423283563761131e-23,2.0294168096545934e-64,2.0294167301885602e-64,3.7879675831157899e-34,1.0914574961363688e-34,4.588172151421644e-24,3.7874974602842724e-34,1.6203208155967534e-45,2.0229541785950811e-89,1.0299227703792623e-54,1.3964337964502101e-56,9.3158530477324505e-65,1.2715917931696902e-77,6.9501260463614925e-43,5.1807323780006695e-91,6.8684943503987705e-30,7.5570345404768166e-71,1.0012637447690516e-89,2.0895015735834695e-41,1.1487106792861805e-103,3.001872417345087e-95,5.8305940321735712e-108,2.5246714597414244e-59,9.0999723972574239e-41,7.2273344606884044e-60,3.1482592240019099e-41,3.6683110596535502e-54,4.9722292833681053e-33,3.1712621441667412e-54,2.8273884680213169e-55,1.2414724686802351e-45,1.3175275010267951e-43,5.5469505483094051e-66,8.8798967203937087e-45,2.5022947049611912e-46,5.3031886421636719e-70,1.4262300086355339e-52,1.8137921110076867e-38
2.726661625201167e-22,0.42728280893885895,76.950000000000003,0.0,0.0,0.0,0.99999999998709888,9.5,6.7073134421198545e-15,6.2541401539777833e-14,6.2541401539752463e-14,3.6435970401384067e-26,3.6435614170931587e-26,1.2769409701975047e-11,2.4595400446139941e-21,1.5749484086946156e-26,2.6090025295252992e-38,9.3362266634731006e-43,1.0899141745546176e-39,8.9753377901677213e-21,1.7906303091105568e-27,2.2549072581925578e-38,2.668568170345544e-42,7.7979320049597843e-54,2.2344077141504898e-55,3.4400930645538986e-35,4.2581983703181019e-26,7.9534494019241259e-37,7.9534494019260369e-37,1.6023177691938125e-49,2.857143042488672e-50,2.7315720354674102e-36,1.450643223501605e-27,6.2624675185443193e-40,5.5834010692370544e-41,2.8954076062825517e-87,2.8797622346588136e-50,1.7627819038924101e-41,2.5897095092108102e-87,1.0969759784100969e-22,6.4944749308064758e-63,6.4944744221967501e-63,3.0305179280620199e-33,8.7320744888720837e-34,1.8353435401942516e-23,3.0301418119559586e-33,2.5926451708131526e-44,2.5897095092094596e-87,1.6479602538348969e-53,2.2344077439627619e-55,2.9812296714152049e-63,8.138622147922877e-76,5.5603647979756941e-42,6.6316944430872298e-89,2.7475095370937151e-29,2.4183781809779671e-69,1.281686589441902e-87,1.6716806156167386e-40,2.9408582752775429e-101,3.8426037690824605e-93,1.4927127618119428e-105,8.0793732970104154e-58,7.2803232285112844e-40,2.3128685841673826e-58,2.5187269468917475e-40,5.8695962153528045e-53,1.9889726451907688e-32,5.0742775114337483e-53,4.524051650943012e-54,9.9322512475299113e-45,1.0540720370548902e-42,1.7697305310111294e-64,7.1042545851759517e-44,2.0034588615782935e-45,3.3942219963441394e-68,2.282084084395277e-51,1.4511025696838159e-37
5.453397217839201e-22,0.42728280893885895,76.950000000000003,0.0,0.0,0.0,0.99999999997419731,9.5,1.3414808836581784e-14,1.2508449966741521e-13,1.2508449966731378e-13,1.4574684682198395e-25,1.4574399693672537e-25,2.5539165782162842e-11,9.8383603331277738e-21,6.2999218022649068e-26,2.0868883206779124e-37,7.4691587769232719e-42,8.7195893475735236e-39,3.5902081563821976e-20,7.1626669614637639e-27,1.8031906752705174e-37,2.1349049999973823e-41,1.2477114278756846e-52,3.5751432889029366e-54,2.7521397738987164e-34,1.7033140021861505e-25,6.3629105503165797e-36,6.36291055031964e-36,2.5637736224048794e-48,4.5715451224150671e-49,2.1853094948289592e-35,5.8026909520792231e-27,5.010092918652031e-39,4.4668268728564983e-40,3.7063565686257168e-85,4.607736747145674e-49,1.4102590015891559e-40,3.3150382107080997e-85,4.3879931843435779e-22,2.0782864698076056e-61,2.0782861442887519e-61,2.4244718865955367e-32,6.9858253974983279e-33,7.3415235162423145e-23,2.4241709865909015e-32,4.1483377659503296e-43,3.3150382107046433e-85,2.6368034714347772e-52,3.5751433843047162e-54,9.5401857223000668e-62,5.2088573023243042e-74,4.4483974279467225e-41,8.4887974197671281e-87,1.0990261745721869e-28,7.7390137087844784e-68,1.6406030023206362e-85,1.3373762355044153e-39,7.5288006703900489e-99,4.9186658031618156e-91,3.8214480426155293e-103,2.5854673954063682e-56,5.8243963541022006e-39,7.4013739599404459e-57,2.0150293857799479e-39,9.3915927204600494e-52,7.95605244689843e-32,8.1190504716273528e-52,7.2386667279170871e-53,7.9459896012862009e-44,8.4327764208669158e-42,5.629118769843961e-63,5.6835385063153234e-43,1.6052500916078324e-44,2.1723600818611271e-66,3.651427392247351e-50,1.1609096026565713e-36
1.090686840311527e-21,0.42728280893885895,76.950000000000003,0.0,0.0,0.0,0.99999999994839417,9.5,2.6829799625159244e-14,2.5017069591591304e-13,2.5017069591550733e-13,5.8299331766391923e-25,5.8297051872736377e-25,5.1078677871763617e-11,3.9353841598672403e-20,2.5199943515852975e-25,1.6689495641465849e-36,5.9753981923634142e-41,6.9757818535881433e-38,1.4360978690403197e-19,2.8650959297403703e-26,1.4413264829683909e-36,1.7079439337358447e-40,1.9963721290225481e-51,5.7203020832392489e-53,2.201737945911439e-33,6.8133253172314964e-25,5.0903888523961196e-35,5.0903888524010129e-35,4.1020899306544406e-47,7.3145651881243374e-48,1.7482683383230422e-34,2.3210999936902183e-26,4.0081218792439228e-38,3.573503898220043e-39,4.7442867061557596e-83,7.372472513982372e-48,1.1282205986199535e-39,4.2433833395685347e-83,1.7552151259526834e-21,6.6506033015020582e-60,6.6506012181543843e-60,1.9396005240124693e-31,5.5887266319410775e-32,2.9366392726999754e-22,1.9393598011875979e-31,6.6374248103175514e-42,4.2433833395596842e-83,4.2189392272979993e-51,5.7203023885289589e-53,3.0528995886186037e-60,3.3337132308576772e-72,3.5587601825749966e-40,1.0865807076168938e-84,4.3961494177546417e-28,2.4765170276354531e-66,2.1000001333040397e-83,1.0699136849188625e-38,1.9273990387383418e-96,6.2959784781252088e-89,9.7830397487641379e-101,8.2736043586463208e-55,4.659571621848475e-38,2.3684707819200619e-55,1.6120426400472483e-38,1.5026739224521578e-50,3.1824533519279738e-31,1.2990645863162288e-50,1.158201403285717e-51,6.3568671217261642e-43,6.7463011461720571e-41,1.7798621039613093e-61,4.5468846626869933e-42,1.2881272932752236e-43,1.3903290105803886e-64,5.8423581076742359e-49,9.2873869115243757e-36
2.1813810773667405e-21,0.42728280893885895,76.950000000000003,0.0,0.0,0.0,0.99999999989678801,9.5,5.3659781200928613e-14,5.0034308838580091e-13,5.0034308838417795e-13,2.3319851305828398e-24,2.331802744665278e-24,1.0215770176786601e-10,1.5741616655661069e-19,1.0080028643559126e-24,1.3342390569161166e-35,4.780347328682098e-40,5.580669622843665e-37,5.7444206756212792e-19,1.1460442008659708e-25,1.1510839013689247e-35,1.3663627173045422e-39,3.1942224763045294e-50,9.15254179155743e-52,1.7614008035820696e-32,2.725343988453392e-24,4.0723352466558988e-34,4.0723352466637264e-34,6.5633855352599958e-46,1.1703378654634243e-46,1.39862296065913e-33,9.2844472089585158e-26,3.2065164927079744e-37,2.8588200664741967e-38,6.0727831757807475e-81,1.1796030932949794e-46,9.0258184711879203e-39,5.4316167108151485e-81,7.0208961917256619e-21,2.1282065344019451e-58,2.1282052010515631e-58,1.5516896199983898e-30,4.4710078161014801e-31,1.1746616782224594e-21,1.5514970406528824e-30,1.0619947170832924e-40,5.431616710792491e-81,6.7503457661811196e-50,9.1525427684909531e-52,9.7693431473491943e-59,2.1335907719944445e-70,2.8470250483834176e-39,1.3908327036293592e-82,1.7584687107135924e-27,7.9249071976208619e-65,2.6880183340065731e-81,8.5593602520134779e-38,4.9341750102929905e-94,8.0589105765629018e-87,2.5044753947045425e-98,2.6475707774958006e-53,3.7276781999514137e-37,7.5791562587692517e-54,1.2896417644361757e-37,2.4042934971750166e-49,1.2729878151564236e-30,2.0785165287555831e-49,1.8531340257787824e-50,5.0855238712772906e-42,5.3970728547643227e-40,5.5628932426304732e-60,3.6375291479787159e-41,1.036767150216811e-42,8.8981650099504754e-63,9.3478323748823527e-48,7.4299534074818918e-35
4.362769551477168e-21,0.42728280893885884,76.950000000000003,0.0,0.0,0.0,0.99999999979357557,9.5,1.0731974434692507e-13,1.0006878732171459e-12,1.0006878732106533e-12,9.3279642352178336e-24,9.3265052500523773e-24,2.0431574842767393e-10,6.2966626356212877e-19,4.0320216853951386e-24,1.0659117760827706e-34,3.8242898629354563e-39,4.4645533374108334e-36,2.2977740992375831e-18,4.5841884607327335e-25,9.177110489919817e-35,1.0930925568082123e-38,5.1107775991672678e-49,1.4644114276975374e-50,1.4091248153266275e-31,1.0901403675410633e-23,3.2578778628054515e-33,3.2578778628179756e-33,1.0501449975252599e-44,1.8725465200147201e-45,1.1189016732768097e-32,3.7137883370602898e-25,2.5652207442479526e-36,2.2870628128588372e-37,7.7732240261644954e-79,1.8873709213910019e-45,7.2206763978751327e-38,6.952524451971989e-79,2.8083656009495362e-20,6.8102800563325331e-57,6.810271522874808e-57,1.2413553680584178e-29,3.5768168328073098e-30,4.6986586182035192e-21,1.2412013042163474e-29,1.6991969344079215e-39,6.9525244519139848e-79,1.0800587832085129e-48,1.4644117403173097e-50,3.1262002566053814e-57,1.3655027300329363e-68,2.2776268094564052e-38,1.7802719509634829e-80,7.0338927275476645e-27,2.5359790461411242e-63,3.4406752390985024e-79,6.8475084887631311e-37,1.2631531406749721e-91,1.031545022340936e-84,6.4114802061319754e-96,8.4722542470193107e-52,2.9821494600185826e-36,2.4253379463806577e-52,1.0317164721632659e-36,3.8468816169758577e-48,5.0919642072065614e-30,3.3256369405282378e-48,2.9650238624692617e-49,4.0684311624863018e-41,4.3176709530992448e-39,1.700833384129542e-58,2.9100316849533974e-40,8.3943092220871099e-42,5.6948445390289691e-61,1.4956579251929132e-46,5.9439800243243063e-34
8.72554649969802e-21,0.42728280893885895,76.950000000000003,0.0,0.0,0.0,0.9999999995871508,9.5,2.14639670616749e-13,2.0013774424461166e-12,2.0013774424201412e-12,3.7311904310533518e-23,3.7300234115602357e-23,4.0863183721770262e-10,2.5186682249896954e-18,1.6128107041590286e-23,8.5036800581603111e-34,3.0594374744085047e-38,3.5716496985233129e-35,9.19110796761403e-18,1.8336777151920672e-24,7.2916584722612811e-34,8.7447396636130677e-38,8.1772614078545018e-48,2.3430622831147748e-49,1.1273015111778425e-30,4.3605670132208647e-23,2.6063061557276945e-32,2.606306155747732e-32,1.6802345821081601e-43,2.996079138520967e-44,8.9512264250450152e-32,1.4855172308146655e-24,2.0521795423657344e-35,1.8296529229594966e-36,1.7417307611009209e-76,3.0197981855283586e-44,5.7765500034234672e-37,1.557838249183308e-76,1.1233476545615728e-19,2.1792911335822612e-55,2.179285672177097e-55,9.930857500443503e-29,2.8614576592973958e-29,1.8794658019485254e-20,9.9296249893415697e-29,2.7187193698652304e-38,1.557838249157357e-76,1.7280968869332056e-47,2.3430632834998039e-49,1.0003858405626193e-55,8.7392330571048178e-67,1.8221041715459018e-37,2.2787521887055985e-78,2.8135606659057247e-26,8.1151489164688162e-62,4.4040722160792067e-77,5.4780148707162234e-36,3.2336778678642289e-89,1.3203824047651024e-82,1.6413424933099923e-93,2.7111257662928792e-50,2.3857199905111079e-35,7.7610940260438754e-51,8.2537440140999987e-36,6.1550197066074503e-47,2.0367882704269481e-29,5.3210273147441258e-47,4.7440457068778077e-48,3.2547497495679019e-40,3.4541416607860549e-38,4.9970389638360291e-57,2.328028373653053e-39,6.8756931325790136e-41,3.6447064905639541e-59,2.393056454037248e-45,4.7551905339667564e-33
1.7451100396139726e-20,0.42728280893885895,76.950000000000003,0.0,0.0,0.0,0.99999999917430116,9.5,4.2927952306772067e-13,4.0027565791692107e-12,4.0027565790652614e-12,1.4924771153222717e-22,1.4915437715132256e-22,8.1726399667941243e-10,1.0074679049974674e-17,6.4512467518806424e-23,6.7654487117912351e-33,2.447553467643323e-37,2.8573225269420336e-34,3.6764454313176938e-17,7.334715518109742e-24,5.7548302654163027e-33,6.995774898273998e-37,1.3083631858281557e-46,3.7489035110743735e-48,9.0184185639642459e-30,1.7442279128851064e-22,2.0850464696321174e-31,2.0850464696641778e-31,2.6883771972073383e-42,4.7937302532977613e-43,7.1609860672692429e-31,5.9420727575864617e-24,1.6417446957680405e-34,1.4637233575112541e-35,2.2368862435817736e-74,4.8316806534055389e-43,4.6212439355735808e-36,2.0007150521642392e-74,4.4933933612379196e-19,6.9737241461436384e-54,6.9736891933376837e-54,7.9446916110905911e-28,2.2891677423783744e-28,7.5178677059447848e-20,7.9437056038185673e-28,4.3499543000999308e-37,2.0007150520974724e-74,2.7649574950904784e-46,3.7489067123098344e-48,3.2012380571317984e-54,5.5931151034644519e-65,1.4576844519121745e-36,2.9168059158589581e-76,1.1254249796952451e-25,2.5968514755764163e-60,5.6372184621105243e-75,4.3824150721879615e-35,8.2782242094119067e-87,1.690097440572541e-80,4.2018443687779483e-91,8.6756092848092744e-49,1.9085724213728861e-34,2.4835520321994868e-49,6.6030000969074936e-35,9.848037233274237e-46,8.1471582426015296e-29,8.5136496771710245e-46,7.5904791216252834e-47,2.6038017169035204e-39,2.7633150168860816e-37,1.3737181953212792e-55,1.8624233956914837e-38,5.756935072073068e-40,2.3326139760651066e-57,3.8288932736111637e-44,3.8041543852349444e-32
3.490220818902314e-20,0.42728280893885895,76.950000000000003,0.0,0.0,0.0,0.99999999834860198,9.5,8.5855922761495943e-13,8.0055148456762597e-12,8.0055148452600893e-12,5.9699103111526036e-22,5.9624479138680287e-22,1.6345282431294473e-09,4.0298726968173931e-17,2.5804993880014759e-22,5.3533108276329482e-32,1.9580461765479949e-36,2.28585905949584e-33,1.4705785654920622e-16,2.9338871351452708e-23,4.4830518659205905e-32,5.5965867598208714e-36,2.0933821238144552e-45,5.9982508131486593e-47,7.2147371831807617e-29,6.9769138586131453e-22,1.6680377918944792e-30,1.6680377919457755e-30,4.3014043585298461e-41,7.6699708832895572e-42,5.728790363424163e-30,2.3768299037760917e-23,1.3133959943048916e-33,1.1709790137847372e-34,2.8632911973591166e-72,7.7306912107443004e-42,3.6969973276454638e-35,2.5609839649893374e-72,1.7973578247948764e-18,2.2315841898182641e-52,2.2315618202899317e-52,6.3557551945124564e-27,1.8313347402286511e-27,3.0071478130593635e-19,6.3549663921477143e-27,6.9599291698925984e-36,2.5609839648184053e-72,4.4239346416011717e-45,5.9982610571110633e-47,1.0243970714940285e-52,3.5795967977065586e-63,1.1661480475317061e-35,3.7335148346354284e-74,4.5017013322892519e-25,8.3099389482179854e-59,7.2156459533843027e-73,3.5059332379649934e-34,2.119227253655445e-84,2.1633423785768967e-78,1.0756746799493039e-88,2.7761959242518451e-47,1.5268505246800286e-33,7.9473691539812715e-48,5.2824020172273601e-34,1.5756859038249001e-44,3.2588643178614964e-28,1.3621842360436591e-44,1.2144771292981304e-45,2.0830421234885342e-38,2.2106522551049235e-36,3.4274450920952223e-54,1.4899381736526703e-37,5.0157491841238146e-39,1.4928734083502286e-55,6.1262313656306781e-43,3.0433232550237802e-31
6.980442377478996e-20,0.42728280893885895,76.950000000000003,0.0,0.0,0.0,0.99999999669720363,9.5,1.7171186352906192e-12,1.6011031350935746e-11,1.6011031349268091e-11,2.3879644656886111e-21,2.3820015044954396e-21,3.2690564461360297e-09,1.6119491715517079e-16,1.0321998128219439e-21,4.1911023194840091e-31,1.5664415137128528e-35,1.8286875518807135e-32,5.8823146007819281e-16,1.1735550367847776e-22,3.4071810944529416e-31,4.4772138640728335e-35,3.3494120209949872e-44,9.5972122060373523e-46,5.771790266855276e-28,2.7907659783627262e-21,1.3344304770608159e-29,1.3344304771428905e-29,6.8822455691035129e-40,1.2271954028251661e-40,4.5830321565265676e-29,9.5073214875942868e-23,1.0507165912245479e-32,9.3678321432718703e-34,3.6650148227818631e-70,1.2369105493576205e-40,2.9575997034742684e-34,3.2780613492833182e-70,7.1894317133889646e-18,7.1410167732238839e-51,7.140873611755772e-51,5.0846043760177542e-26,1.4650678512725638e-26,1.2028591362009265e-18,5.0839733400016226e-26,1.1135887361467596e-34,3.2780613488457327e-70,7.0782996858313875e-44,9.5972449867540238e-46,3.2780743263259103e-51,2.2909445250560021e-61,9.32918696636812e-35,4.7789043253097536e-72,1.8006808050912218e-24,2.6591879304901631e-57,9.236037178122977e-71,2.804746918407271e-33,5.425227836525718e-82,2.7691216937633211e-76,2.7537383470479331e-86,8.8838275858495637e-46,1.2214678805396713e-32,2.5431582595092271e-46,4.2259223663824209e-33,2.5210957722339967e-43,1.3035459222224176e-27,2.1794943992183594e-43,1.9431637539560717e-44,1.6664339716824803e-37,1.768521206791713e-35,7.6058793852496311e-53,1.1919490072040545e-36,4.6689093264400612e-38,9.5543897687963517e-54,9.8019711517091361e-42,2.4346568445329432e-30
1.0470663936055678e-19,0.42728280893885895,76.950000000000003,0.0,0.0,0.0,0.99999999504580528,9.5,2.5756780415474612e-12,2.4016547828442566e-11,2.4016547824894433e-11,5.0744246705232518e-21,5.0573857412950753e-21,4.9035843592491741e-09,3.4253919097044908e-16,2.1934245484639787e-21,1.1837153397987975e-30,4.479052085357416e-35,5.4289162868813075e-32,1.2499918235414282e-15,2.4938045638378897e-22,9.4644076423382704e-31,1.2801941403128794e-34,1.2671506337960324e-43,3.5324138080082621e-45,1.6503712676888976e-27,5.930377969346848e-21,3.8156373209905552e-29,3.8156373212926449e-29,2.5331230153966836e-39,4.5168938946807567e-40,1.3104606580265695e-28,2.0203059718191875e-22,3.0043922485476224e-32,2.6786143581769267e-33,1.8910120051837445e-69,4.5526519046293387e-40,8.4568895255324169e-34,1.6913583350347622e-69,1.5277542035143704e-17,3.2603236326519352e-50,3.2602449760483303e-50,1.4538790143393349e-25,4.1891782375536562e-26,2.5560755192337118e-18,1.453698578454223e-25,4.0987459537101842e-34,1.6913583347661076e-69,2.6052850249124298e-43,3.5324287745226121e-45,1.4966526490239617e-50,1.2587154206685239e-60,2.6675646728977108e-34,3.0830544447317649e-71,3.8264468690868825e-24,1.214091867421446e-56,5.9585217814776132e-70,8.0198232862857649e-33,4.0288733660198775e-81,1.7864747468333102e-75,2.0449780638985133e-85,4.0560387382785315e-45,3.4926139188235941e-32,1.1611153229396095e-45,1.2083497290875551e-32,9.2793031690917308e-43,2.7700351964242372e-27,8.021985628981177e-43,7.1521332460566943e-44,4.7649598053745989e-37,5.0568640467277077e-35,3.0493728446031956e-52,3.4082264757881553e-36,1.4428189861832194e-37,5.2494730707474593e-53,3.6077762825604156e-41,6.9615936147149658e-30
