Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218)
5.462137871213742e-08,0.1739212570237897,76.950000000000003,0.0,0.0,0.0,0.97730005524025132,9.4952956489510871,0.00081804306366877269,0.0091940921829017294,0.0049875059152109337,0.0039260771301533551,8.5138004594641252e-09,8.1099684004718877e-09,0.00030193461549416129,5.6610729977944297e-05,8.1870238370233291e-11,0.00061219699247793498,0.00054888097370935887,0.00033881758637299144,0.0018191619378955691,7.6478131071574431e-13,3.5518126105102214e-13,5.6903352697658854e-09,7.2913228397599363e-12,1.338026538029001e-08,1.122253107790951e-06,8.9812340040994209e-05,8.9995211958930491e-05,6.6663854656508973e-08,4.4800417796435661e-08,2.2308722633307478e-19,1.5514576067671565e-06,2.2942162578102381e-09,7.6582521884738021e-10,1.0852967761638117e-08,9.6628889976937764e-08,8.1314717839785052e-12,1.2450377548506847e-08,3.5041209082630966e-06,1.79405071409532e-12,4.8393274074334368e-13,4.3256875694108177e-11,7.4994789101294612e-12,6.5766233046666307e-14,4.7923600990397519e-10,1.9222753040793523e-09,1.2400426681513267e-08,3.799542714891165e-10,1.7305376076445582e-07,5.5917374669723657e-08,1.4306232286428666e-07,1.1975112793585987e-13,7.9131180793604531e-08,1.1865033322661142e-11,1.3791956415251925e-07,6.3137144706753847e-09,5.074503578861444e-13,1.012253515659896e-08,1.0572594590581124e-08,5.814367369803448e-09,5.7307930171344767e-12,2.3927626227610707e-16,3.942757262994616e-17,6.1133304284112841e-10,7.0487653802015538e-13,2.0908210308080055e-10,9.3952363047783366e-13,2.2555165216969027e-12,1.6330865119483987e-10,2.6969715871413118e-14,1.4470106869442191e-18,7.0837340132032019e-14,3.3166635685879922e-10,2.0934235789465344e-16,1.0149999157448076e-13,6.8204216827470166e-15,1.8788668487216609e-16,9.7412911160747054e-05,1.5052049877205572e-13,1.1426957688349986e-05,1.494494941051217e-13,1.5864426105150037e-14
5.534475023812842e-08,0.17392113405776113,76.950000000000003,0.0,0.0,0.0,0.97699379912512463,9.495228799949178,0.00082850278466654827,0.0092973928451600182,0.0050392745195833415,0.0039669138452220719,8.6094031465113358e-09,8.1075125145608047e-09,0.00030588446864239337,5.7246445553735231e-05,8.2721803812142741e-11,0.00063481008450798489,0.00056862098693123762,0.00034325580761384688,0.0018652861170709203,7.7336949517784447e-13,3.6791519887168194e-13,5.8963829462040235e-09,7.5609938276668386e-12,1.3564680683354387e-08,1.1340064683826319e-06,9.2078103877130769e-05,9.2268437585278876e-05,6.8345208363204493e-08,4.5930366615064834e-08,2.2600950801876154e-19,1.5893852599529368e-06,2.3502870840638519e-09,7.8458834993523917e-10,1.1540897507888594e-08,9.9575528754384536e-08,8.3833788698850357e-12,1.3271046705597958e-08,3.5508719953547089e-06,1.8487474911532233e-12,4.9868681540158626e-13,4.3583291717687283e-11,7.5802382485070503e-12,6.5791484432894604e-14,4.8555736651698201e-10,1.9484994775194539e-09,1.321707034111013e-08,3.9271032730878329e-10,1.8071858365373271e-07,5.8106774736471397e-08,1.5048220885619485e-07,1.2268644427364324e-13,8.3273135192193437e-08,1.2076882712907194e-11,1.4632498405360747e-07,6.6807769064995001e-09,5.1651243986098751e-13,1.0768128491892787e-08,1.1411713918538707e-08,6.2792673233512933e-09,5.8854903146006857e-12,2.4560013697969714e-16,3.996832333777057e-17,6.2995561082851036e-10,7.263442162740258e-13,2.2061663641456688e-10,9.6813770066110738e-13,2.3242299404742354e-12,1.7233737932241286e-10,2.8455606310953326e-14,1.4910932951002402e-18,7.5195184962301221e-14,3.5211198698622365e-10,2.1221392720349352e-16,1.040606277807672e-13,6.9097196617930152e-15,1.9046730585645557e-16,9.9585720717104286e-05,1.5254630595262284e-13,1.1990354403338215e-05,1.5144155308357771e-13,1.6295734716190637e-14
5.5992500473768453e-08,0.17392102377883056,76.950000000000003,0.0,0.0,0.0,0.97671955352938944,9.4951688104349667,0.00083786085161492219,0.0093893896905293348,0.0050852511552106532,0.0040031806890278897,8.6945429793008253e-09,8.1053126803898498e-09,0.00030942031164875718,5.7812587844706419e-05,8.3478074017140958e-11,0.00065546715731579198,0.00058664931444021308,0.00034722897591395234,0.0019070124077862868,7.8101778100587567e-13,3.7954440436137691e-13,6.084593774799821e-09,7.8073469655279735e-12,1.3729772279163596e-08,1.1444451849801075e-06,9.4126802306973949e-05,9.4324038511571794e-05,6.9865469229967689e-08,4.6952053704556423e-08,2.2862558241659908e-19,1.6236543337767801e-06,2.4009486873815724e-09,8.0154227322341974e-10,1.218470494098349e-08,1.0224924556574056e-07,8.6123270740738274e-12,1.4041193331723217e-08,3.5927592101900757e-06,1.898377693036368e-12,5.1207421666772242e-13,4.3875756606005778e-11,7.6525962676058125e-12,6.5814115344186523e-14,4.9122196303458459e-10,1.9719991491570177e-09,1.3983389370977644e-08,4.0432334947860773e-10,1.8776062054826448e-07,6.0109842926994812e-08,1.5734953167500252e-07,1.2533900865926984e-13,8.7107852661458319e-08,1.2267636194883628e-11,1.5417277106096255e-07,7.0224206997025533e-09,5.2467212571355944e-13,1.1371697925617928e-08,1.2207797247517052e-08,6.7205120733756959e-09,6.0257874956279681e-12,2.5139979064288051e-16,4.0452896158809515e-17,6.4690665563137402e-10,7.458848264363641e-13,2.3137245697707116e-10,9.9418319948772715e-13,2.3867755043238147e-12,1.807571985404574e-10,2.9841137129752674e-14,1.5312189595194867e-18,7.9277937502371089e-14,3.7126856469119137e-10,2.1478717327266808e-16,1.0637594934699395e-13,6.9896596152510622e-15,1.9277983312299147e-16,0.00010153966172072476,1.5436176961515958e-13,1.2510710850125017e-05,1.5322634005557175e-13,1.6686941480939093e-14
5.657547568584448e-08,0.1739209243911788,76.950000000000003,0.0,0.0,0.0,0.9764727305445503,9.4951147154544699,0.00084627649560996927,0.0094717778923443519,0.0051263225842854889,0.0040355774628853787,8.7707892185665654e-09,8.103333257954499e-09,0.00031260168792441949,5.8319591718832951e-05,8.4153641897646659e-11,0.000674388890964985,0.00060316004515330063,0.00035080395427614466,0.0019449065126463385,7.8786713779357017e-13,3.9019423688322947e-13,6.2569853374496424e-09,8.0330115885833522e-12,1.387831843393871e-08,1.1537704796434852e-06,9.5986493512193865e-05,9.6190125013313218e-05,7.1245462558230204e-08,4.7879474576456908e-08,2.3097947448909407e-19,1.654741696770619e-06,2.4469061943473763e-09,8.1692268558230038e-10,1.278721848538616e-08,1.0468378155035416e-07,8.8211004403396875e-12,1.4763723143307011e-08,3.6304771725725456e-06,1.9435677663240264e-12,5.2426392415121785e-13,4.4139117727235174e-11,7.7177526680878747e-12,6.5834547052731569e-14,4.9632342625109646e-10,1.9931627104227654e-09,1.4702286124792942e-08,4.1492872131453632e-10,1.9424366143657551e-07,6.1947098075921194e-08,1.637132037646911e-07,1.2774562474184007e-13,9.0662317800315235e-08,1.2440163566712335e-11,1.6150180176531317e-07,7.3405899106584647e-09,5.3205217283412852e-13,1.1936003469984386e-08,1.2961859979801441e-08,7.1386222392819857e-09,6.1534872615896109e-12,2.567333211119435e-16,4.0889299192716783e-17,6.6238601272077088e-10,7.6372878034162838e-13,2.4140805081897162e-10,1.0179672407896161e-12,2.4438906330428677e-12,1.886137340693615e-10,3.1133854240420188e-14,1.5678607666612264e-18,8.3103115464546866e-14,3.8921789574359076e-10,2.1710462171564867e-16,1.0847766595432952e-13,7.0615871484762909e-15,1.948624825942015e-16,0.00010330457839613528,1.5599686564675643e-13,1.2992016334757274e-05,1.5483345941624769e-13,1.7043059152835894e-14
5.719012239956164e-08,0.17392081946289784,76.950000000000003,0.0,0.0,0.0,0.97621249870346716,9.4950575742604784,0.0008551425546433996,0.009558221357538671,0.0051693093555106803,0.0040694842300767987,8.8507872397656716e-09,8.1012462253812694e-09,0.00031595499462209185,5.8851543342763464e-05,8.4860697573904578e-11,0.00069467825302453167,0.00062086125047170436,0.00035457225622839705,0.0019852066173604212,7.9505352561512889e-13,4.0161150157897061e-13,6.4418314595733905e-09,8.2749938883515908e-12,1.4034897494518933e-08,1.1635309341573653e-06,9.79633643789687e-05,9.8173931053099943e-05,7.2712396673092075e-08,4.8865323968925225e-08,2.3346065764424631e-19,1.6877672801121286e-06,2.4957286006462754e-09,8.3326261144165196e-10,1.3446772364940507e-08,1.0727932541189077e-07,9.0439995112416062e-12,1.5556558853735158e-08,3.6702647051324256e-06,1.9917460715329662e-12,5.3725968635859506e-13,4.4416936358161769e-11,7.7864847460234177e-12,6.5856128649638163e-14,5.0170548505237353e-10,2.015490389655834e-09,1.5491090170012709e-08,4.2626765160135336e-10,2.0122883179233291e-07,6.3919666452608084e-08,1.7061316543604265e-07,1.3030263500347495e-13,9.4517347548010835e-08,1.2622935758753985e-11,1.6950842360166909e-07,7.6872298800826391e-09,5.3987045600758879e-13,1.2553113238908428e-08,1.3796930250495727e-08,7.6018138898037923e-09,6.2895949463475231e-12,2.6247665128518935e-16,4.1349708706538626e-17,6.7893654045338589e-10,7.8280738583144754e-13,2.5236363421339167e-10,1.0433969377120224e-12,2.5049578727892163e-12,1.9719104325724403e-10,3.2545040782058319e-14,1.6070380226976573e-18,8.7295583137356724e-14,4.088920774676432e-10,2.1954955301752502e-16,1.1071181248923056e-13,7.1374034137773032e-15,1.9705970134779843e-16,0.00010517160871386784,1.577220205804718e-13,1.3512958637575426e-05,1.5652874174616039e-13,1.7422662700209105e-14
5.7804769113278795e-08,0.1739207143887593,76.950000000000003,0.0,0.0,0.0,0.97595226962009196,9.4950003226236461,0.00086400165308529037,0.0096442319889622138,0.0052119714287984587,0.0041031340535966632,8.9303835014071064e-09,8.0991587524123271e-09,0.0003193073720551443,5.9380823497705699e-05,8.5562395220074044e-11,0.00071531691409316392,0.00063886451319214129,0.00035833963922338565,0.0020258612306950138,8.0220382329251932e-13,4.1322312969101756e-13,6.6298570276740168e-09,8.5211493519101744e-12,1.4191438366903189e-08,1.1732179487483116e-06,9.9956681582756939e-05,0.00010017438569584498,7.4191521286450955e-08,4.9859366152789326e-08,2.3594123572587591e-19,1.7210465279289118e-06,2.5449255499048672e-09,8.4972863235639656e-10,1.4131909011860252e-08,1.0990419512586409e-07,9.2697484028226658e-12,1.6382181331403539e-08,3.7100737134660232e-06,2.0404682933519126e-12,5.5040216626072606e-13,4.4694912136088984e-11,7.8552545124268925e-12,6.587773173936823e-14,5.0709111601622463e-10,2.0378329497128665e-09,1.6312465998853452e-08,4.3776787265826014e-10,2.0836880767864771e-07,6.5928778061690849e-08,1.7771146769618193e-07,1.3287965252461731e-13,9.8484239671270928e-08,1.280660370047174e-11,1.7780845440471285e-07,8.045571008753429e-09,5.4772705839835622e-13,1.3193467912934898e-08,1.4674623993246032e-08,8.0888213688043852e-09,6.4272126893367105e-12,2.6834654747731324e-16,4.1810426901598928e-17,6.9572438143209544e-10,8.0215939838767004e-13,2.6371438745568144e-10,1.0691910563152338e-12,2.5669004686683131e-12,2.0607830650442119e-10,3.4007090636523615e-14,1.6467768572725844e-18,9.1656759382933449e-14,4.293594049523457e-10,2.219961238187858e-16,1.1296454591537911e-13,7.2132002815235662e-15,1.9925839626581449e-16,0.00010704472908323316,1.5944845567796466e-13,1.4047912489812354e-05,1.5822491948030927e-13,1.7806517362111608e-14
5.841941582699595e-08,0.1739206091678261,76.950000000000003,0.0,0.0,0.0,0.97569204566097811,9.4949429603348356,0.00087285379449303141,0.0097298087891170577,0.0052543084665549727,0.0041365266752468226,9.0095770837851227e-09,8.0970718220468211e-09,0.00032265882024681906,5.990742606595546e-05,8.62587294517051e-11,0.00073630547875889107,0.00065717060500777196,0.00036210610352415502,0.0020668683255573488,8.0931794817200764e-13,4.2502961340509289e-13,6.8210704611921545e-09,8.7714853032127989e-12,1.4347941061329407e-08,1.1828314420718589e-06,0.00010196631441961299,0.0001021913631292765,7.568273913753578e-08,5.0861535763372783e-08,2.3842120890624446e-19,1.7545771465397144e-06,2.5944936426926117e-09,8.6631961022684692e-10,1.4843278576193608e-08,1.1255820535697185e-07,9.4983392803576259e-12,1.7241533486343323e-08,3.7499046873565636e-06,2.089730980399894e-12,5.6369043287171197e-13,4.4973048471818699e-11,7.9240628071310882e-12,6.5899404086747558e-14,5.1248035446912727e-10,2.0601905379101452e-09,1.7167347700878473e-08,4.4942909092401353e-10,2.156644885735485e-07,6.797453220539708e-08,1.8501086897037448e-07,1.3547651332351194e-13,1.0256456964769934e-07,1.2991168490064336e-11,1.8640865275432868e-07,8.4158370178978641e-09,5.5562202679534096e-13,1.3857590454162004e-08,1.5596525208780792e-08,8.6005367398493465e-09,6.5663413618655796e-12,2.743464954020576e-16,4.2271456804236284e-17,7.1275055993270292e-10,8.2178599391424067e-13,2.7547116730043359e-10,1.0953511639504544e-12,2.629722185927208e-12,2.1528405474900318e-10,3.552140083204583e-14,1.687079685953498e-18,9.6191857107365489e-14,4.5064442815502218e-10,2.2444435018789805e-16,1.152357185180398e-13,7.2889777548163547e-15,2.0145858177555633e-16,0.00010892363130388203,1.6117619054240962e-13,1.4597044645985161e-05,1.5992201351169375e-13,1.8194625928135061e-14
5.903406254071311e-08,0.17392050379920407,76.950000000000003,0.0,0.0,0.0,0.97543182915384063,9.4948854872068154,0.00088169898244455582,0.0098149508207397221,0.0052963201826911619,0.0041696618774833341,9.0883671227144818e-09,8.0949847950178771e-09,0.00032600933922917154,6.0431345301116515e-05,8.6949695732740606e-11,0.00075764448863843302,0.0006757802492906251,0.00036587164939783475,0.0021082258722950891,8.1639582262930445e-13,4.3703141375274471e-13,7.0154796678847708e-09,9.0260083128291978e-12,1.4504405588192363e-08,1.1923713444914848e-06,0.00010399213198708744,0.00010422473741200355,7.7185952818856461e-08,5.1871767337723946e-08,2.4090057736187288e-19,1.7883568434197295e-06,2.6444294813334568e-09,8.8303440739052961e-10,1.5581537675930682e-08,1.1524116896608432e-07,9.729763998883556e-12,1.8135572527653593e-08,3.7897581159916044e-06,2.1395306478997899e-12,5.7712354619713901e-13,4.5251348811045648e-11,7.9929104809979032e-12,6.5921115218326122e-14,5.1787323609887008e-10,2.0825633028965951e-09,1.8056683413579595e-08,4.6125099241957324e-10,2.2311673929004126e-07,7.0057021222476526e-08,1.9251410440902081e-07,1.3809305374348024e-13,1.0675989988667757e-07,1.3176631487167794e-11,1.9531582446116865e-07,8.7982515402330256e-09,5.635554191695644e-13,1.4546005442360032e-08,1.6564252520919773e-08,9.1378717629471072e-09,6.7069818452510273e-12,2.8048006155052796e-16,4.2732801468210563e-17,7.3001610031454238e-10,8.4168834835260042e-13,2.8764503148000341e-10,1.1218788280185428e-12,2.6934267899481351e-12,2.2481697725990548e-10,3.7089394260455616e-14,1.7279489243948629e-18,1.0090620401041676e-13,4.7277223884913179e-10,2.2689424834007149e-16,1.1752518235812372e-13,7.3647358366981144e-15,2.0366027243620898e-16,0.00011080800951034882,1.629052445629593e-13,1.5160519561699548e-05,1.6162004455874552e-13,1.8586991215913226e-14
5.964870925443027e-08,0.17392039828204228,76.950000000000003,0.0,0.0,0.0,0.97517162238774024,9.4948279030739986,0.000890537220537961,0.0098996572062877222,0.0053380063420471009,0.0042025394829597971,9.1667528095217696e-09,8.0928974257045933e-09,0.00032935892904201321,6.0952575824982804e-05,8.763529036485801e-11,0.00077933442305229016,0.00069469412150370503,0.00036963627711449396,0.0021499318389549887,8.2343737400757256e-13,4.4922896092240355e-13,7.2130920481046895e-09,9.2847242059876236e-12,1.4660831958038786e-08,1.2018375979493473e-06,0.00010603400320449316,0.00010627438249333332,7.870106479219547e-08,5.288999532482455e-08,2.4337934127084236e-19,1.8223833274573604e-06,2.6947296703029779e-09,8.9987188676114811e-10,1.6347349262604046e-08,1.1795289709085608e-07,9.9640141102199142e-12,1.9065269913702823e-08,3.8296344878511698e-06,2.1898637790485316e-12,5.9070055760391444e-13,4.5529816585966429e-11,8.0617983810960005e-12,6.5942850678438805e-14,5.2326979690415324e-10,2.1049513946426575e-09,1.8981435268847817e-08,4.732332431827389e-10,2.3072639012789423e-07,7.2176330551060554e-08,2.0022388512511737e-07,1.4072911047382146e-13,1.1107177928883839e-07,1.336299431576153e-11,2.0453682105079123e-07,9.1930380432598062e-09,5.7152730479830534e-13,1.5259238881945052e-08,1.757945920361185e-08,9.7017579137289602e-09,6.8491350309075034e-12,2.8675089405544301e-16,4.3194463974668618e-17,7.4752202738827985e-10,8.6186763812202224e-13,3.0024723965111717e-10,1.1487756165575083e-12,2.7580180476044713e-12,2.3468592239140708e-10,3.8712519799034321e-14,1.7693869892076716e-18,1.0580524380498424e-13,4.9576847641742957e-10,2.293458346358504e-16,1.198327892951161e-13,7.4404745303392236e-15,2.0586348293771966e-16,0.00011269756024246961,1.6463563709376344e-13,1.5738499345813993e-05,1.6331903335139752e-13,1.8983616071374384e-14
6.020189129677571e-08,0.17392030318892607,76.950000000000003,0.0,0.0,0.0,0.9749374464877496,9.4947759823257769,0.00089848569568311298,0.0099755197983108883,0.0053752453806406317,0.0042319089681094307,9.236953582598266e-09,8.0910193793459294e-09,0.00033237276547233682,6.1419380297237917e-05,8.8247730384966794e-11,0.00079915575099976407,0.00071197724137074341,0.000373023657260338,0.00218776342692132,8.2974365793015877e-13,4.6037444781962989e-13,7.3936876146213036e-09,9.5211576456259554e-12,1.4801583075486971e-08,1.2102942174416559e-06,0.00010788530470489702,0.00010813287034585809,8.0074757899380536e-08,5.3813183205428845e-08,2.4560971204890013e-19,1.8532162738472508e-06,2.7403085555289074e-09,9.1512957224434011e-10,1.7060689992959072e-08,1.2041788864301795e-07,1.0177247699976047e-11,1.9933299797350537e-08,3.8655432420574107e-06,2.2356167772862168e-12,6.0304211005456747e-13,4.5780583545677637e-11,8.1238325752203677e-12,6.5962475735656522e-14,5.2812987730481385e-10,2.1251139066003094e-09,1.9844799175282909e-08,4.8415407570990572e-10,2.3771031154548095e-07,7.4115255417549958e-08,2.0734150475905815e-07,1.4311811329378102e-13,1.1505338922639e-07,1.3531491774896557e-11,2.1310973668459943e-07,9.5591084422623809e-09,5.7873498006145278e-13,1.5922804492541695e-08,1.8535134444592943e-08,1.0232742425279338e-08,6.9783670034009278e-12,2.9251508768674237e-16,4.361023455438116e-17,7.6348374003861605e-10,8.8026675166737961e-13,3.119649306527544e-10,1.1732996246274396e-12,2.8169113839570541e-12,2.4386271427783738e-10,4.0221689266501558e-14,1.8071695928801241e-18,1.1037688570353118e-13,5.1722923192914128e-10,2.3155371930286661e-16,1.2192502530371114e-13,7.5086227804264042e-15,2.0784768409875165e-16,0.00011440232959337208,1.6619415082347145e-13,1.6271214869351977e-05,1.648489593375561e-13,1.9344222746816837e-14
6.075507333912116e-08,0.17392020797427693,76.950000000000003,0.0,0.0,0.0,0.97470328191565614,9.4947239714562013,0.00090642854702432224,0.010051028297482447,0.0054122204676582278,0.0042610696148101127,9.3068257073416888e-09,8.0891413175001317e-09,0.0003353858493535609,6.1883999443650036e-05,8.8855815510254954e-11,0.00081926192923602282,0.00072950772030513347,0.00037641029412096888,0.002225874103477056,8.3602041924728039e-13,4.7167908401153585e-13,7.5768880275548632e-09,9.7609946556096944e-12,1.4942303302306518e-08,1.2186911172391709e-06,0.00010974940759058429,0.0001100043433668691,8.1457938264438856e-08,5.4742747131129738e-08,2.4783959342177389e-19,1.8842455956774284e-06,2.7861773446295973e-09,9.3048488197961598e-10,1.7797382183585567e-08,1.2290588519632967e-07,1.0392756203202677e-11,2.0831739478894661e-08,3.9014713301920544e-06,2.2817964021132924e-12,6.1549874203817843e-13,4.6031491379200017e-11,8.1859006475387807e-12,6.5982134046082257e-14,5.3299299392245564e-10,2.1452890669379866e-09,2.0738361766281934e-08,4.9520423406900993e-10,2.4482292878630452e-07,7.6084121098664671e-08,2.1463054301296074e-07,1.4552267381356082e-13,1.1913175654390703e-07,1.3700721191459308e-11,2.2194749206519253e-07,9.9355434784048757e-09,5.8597396691155337e-13,1.6607285181165563e-08,1.9531889282029245e-08,1.078671066749915e-08,7.1088256592775116e-12,2.9839626510994597e-16,4.4026267388566597e-17,7.7964174515632382e-10,8.9889199563389674e-13,3.2404735947751903e-10,1.198125039786472e-12,2.8765287142034526e-12,2.5332565711257712e-10,4.1777803549861147e-14,1.8454166697167406e-18,1.1510676753707004e-13,5.3943410345138105e-10,2.3376299686398689e-16,1.2403172885051163e-13,7.5767553311002824e-15,2.0983313922568838e-16,0.0001161108271972695,1.6775377840733627e-13,1.6815923482998057e-05,1.6637969297057263e-13,1.9708284115461319e-14
