Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761)
1.8417726712537923e-07,0.18227470882925842,76.950000000000003,0.0,0.0,0.0,0.43424493743507386,9.4357028094783999,0.013537561894805036,0.059332601497234107,0.024053810507962414,0.0047347647861098472,2.6287555026883973e-08,2.7775452850983392e-07,0.053710355189285339,0.00017001427758822269,5.3619546621619704e-11,0.059357142611581579,0.068604582397345584,0.090986339820506731,0.13993858861886446,1.3305252572175926e-12,1.017828864250619e-10,3.183306593841942e-06,0.0,8.6705573800145864e-06,2.4236646251632598e-05,0.050207897837454177,0.050241991356311452,2.1161453172074996e-05,1.2932065685183147e-05,2.4364374111562954e-14,0.0010497660150930279,8.8015302811372934e-07,2.6873014431228505e-07
1.8584374137853266e-07,0.18227477595439898,76.950000000000003,0.0,0.0,0.0,0.43169674361369509,9.4353957676705811,0.013586157483556852,0.059105746924446763,0.023859620268142125,0.0046964204191310924,2.6186184242567286e-08,2.7631910199641149e-07,0.054009917540931214,0.00016935866441530184,5.3185310150360387e-11,0.059702946890438355,0.069113453203711331,0.091555083577563534,0.14082828725834864,1.3253944535834884e-12,1.0253419605732881e-10,3.2069579710982334e-06,0.0,8.7250033261480511e-06,2.4041018662037762e-05,0.050546910043920257,0.050581232639056492,2.1303637961149581e-05,1.3018957175074335e-05,2.4516673031524465e-14,0.0010575984571805316,8.8669079254423378e-07,2.7072627561763602e-07
1.875102156316861e-07,0.1822748459764356,76.950000000000003,0.0,0.0,0.0,0.42917226501829725,9.435092850766992,0.013633948463186033,0.058879454668525323,0.023667461619888221,0.0046584796116657017,2.6085080595833945e-08,2.7489723394438369e-07,0.054307320271778682,0.00016870477875163245,5.2755643836697215e-11,0.060044222894553294,0.069617392331129554,0.092120921819403082,0.14170938980209877,1.3202771691661442e-12,1.0327818594148375e-10,3.2303801187485922e-06,0.0,8.7791706537387668e-06,2.3847437317538895e-05,0.050883188807764039,0.05091773862246838,2.1444670312802023e-05,1.3105144391537342e-05,2.466819390944614e-14,0.0010653760795749857,8.9318253945525528e-07,2.727083567063704e-07
1.8917668988483953e-07,0.18227491882221103,76.950000000000003,0.0,0.0,0.0,0.42667119289108824,9.4347939951243323,0.013680943743911064,0.05865375966345162,0.023477312352705042,0.0046209378920143204,2.5984258313608528e-08,2.7348874568800447e-07,0.054602583034031919,0.00016805271295078798,5.2330497067429441e-11,0.060381038626117801,0.070116450960368212,0.092683881623062667,0.14258199274773062,1.3151741271851372e-12,1.0401493292205915e-10,3.2535754139382585e-06,0.0,8.8330619632343176e-06,2.3655879881769464e-05,0.051216762711075559,0.051251537908511391,2.1584562563780684e-05,1.3190634872040748e-05,2.4818943993269785e-14,0.0010730993908797282,8.9962870729248946e-07,2.7467652142268617e-07
1.9084316413799297e-07,0.18227499442025025,76.950000000000003,0.0,0.0,0.0,0.42419322365576351,9.4344991380900236,0.013727152126461901,0.058428694755569333,0.0232891501595099,0.0045837907700852125,2.5883732852598019e-08,2.7209346036410278e-07,0.054895725230099841,0.00016740256650639833,5.1909818958335601e-11,0.060713461108588287,0.070610680119675071,0.093243989711936009,0.1434461917671922,1.3100861056684792e-12,1.0474451373655828e-10,3.2765462268733402e-06,0.0,8.8866798210667627e-06,2.3466323915861539e-05,0.051547660022161192,0.05158265878464037,2.1723326597760851e-05,1.3275435881411171e-05,2.4968930442671402e-14,0.0010807688982049607,9.0602972138228112e-07,2.7663089966354093e-07
1.9234299096583105e-07,0.18227506475344354,76.950000000000003,0.0,0.0,0.0,0.42198255750841113,9.4342371345984564,0.01376807405958198,0.058226700632791263,0.023121484638615058,0.0045506920230496371,2.5793523516205204e-08,2.7084884960100495e-07,0.055157755960208193,0.0001668191396330679,5.1534987292702964e-11,0.061008939723473196,0.071051399197970752,0.093745670581909885,0.14421686392441621,1.3055202293312756e-12,1.0539507241008694e-10,3.2970299786219086e-06,0.0,8.9347041860963067e-06,2.3297416198844425e-05,0.05184320222519645,0.051878400658270069,2.1847259646490692e-05,1.3351173427122914e-05,2.5103271175184793e-14,0.001087625870119238,9.1175239008154067e-07,2.7837816327562626e-07
1.9384281779366913e-07,0.18227513720889327,76.950000000000003,0.0,0.0,0.0,0.41979014870965814,9.4339782757647725,0.01380837191096171,0.058025263115066172,0.022955394182751807,0.0045179059713907959,2.5703574467341617e-08,2.696146687345567e-07,0.055418098348613547,0.00016623739594195767,5.1163696780066662e-11,0.061300960791419466,0.071488284523656603,0.094245081921136287,0.14498087426626416,1.3009675253058008e-12,1.0603994374649123e-10,3.3173355285337359e-06,0.0,8.9825109310465401e-06,2.3130095000274134e-05,0.052136619193260417,0.052172015854047661,2.1970297116675079e-05,1.3426363670563e-05,2.5237004170575534e-14,0.0010944400372515691,9.1743914585847828e-07,2.8011446184632172e-07
1.951926619387234e-07,0.1822752041923506,76.950000000000003,0.0,0.0,0.0,0.4178324164042454,9.433747955432926,0.013844111508551556,0.057844461826453933,0.022807245947858865,0.0044886631668612188,2.5622849407409757e-08,2.6851272269508825e-07,0.055650974243522215,0.00016571530831616305,5.0832532303690497e-11,0.061560862272145779,0.071878233853288703,0.09469262719483855,0.14566284390673667,1.2968816875138694e-12,1.0661551082787269e-10,3.3354595729168424e-06,0.0,9.0253524264729527e-06,2.2980848806662405e-05,0.052398893882086683,0.052434467725626474,2.2080272242574782e-05,1.3493571297220773e-05,2.5356848404547153e-14,0.0011005364917906905,9.2252678091731107e-07,2.8166783493421496e-07
1.9654250608377767e-07,0.1822752728195454,76.950000000000003,0.0,0.0,0.0,0.41588915002005072,9.4335201155708184,0.013879355087388842,0.057664141455445732,0.022660348379696268,0.0044596685975924746,2.5542347927707644e-08,2.6741903792675733e-07,0.055882503470716681,0.00016519466661049119,5.0504179001402894e-11,0.061818034786765334,0.072265134318796762,0.095138362886542899,0.14633952167886305,1.292807165387093e-12,1.0718655586622112e-10,3.3534418974913077e-06,0.0,9.0680204093575623e-06,2.2832862401241546e-05,0.05265947769347832,0.052695227572081109,2.2189535011854522e-05,1.3560343590934051e-05,2.5476208066227719e-14,0.0011065988360692749,9.2758580537743882e-07,2.8321247254075777e-07
1.9789235022883194e-07,0.18227534305554544,76.950000000000003,0.0,0.0,0.0,0.41396019996449668,9.4332947252292101,0.013914107072498291,0.057484315126560555,0.022514689595456997,0.0044309198786217276,2.5462075686997488e-08,2.6633352767468642e-07,0.05611269576838749,0.00016467550743685735,5.0178609864317952e-11,0.06207251162277868,0.072649012490596479,0.095582302387441573,0.1470109563405807,1.2887442454485813e-12,1.07753118697419e-10,3.3712837367082552e-06,0.0,9.1105161656349439e-06,2.2686123826053306e-05,0.052918384891462833,0.052954309667230269,2.2298091501858745e-05,1.3626684265578699e-05,2.5595086741538803e-14,0.0011126273344492399,9.3261644391505404e-07,2.8474844326303811e-07
1.992421943738862e-07,0.1822754148662907,76.950000000000003,0.0,0.0,0.0,0.41204541863649841,9.43307175386858,0.013948371845489489,0.057304995288813339,0.022370257737641605,0.0044024146311744967,2.5382037857227241e-08,2.65256106457227e-07,0.056341560776351787,0.00016415786432875525,4.9855797959155211e-11,0.062324325654909273,0.073029894813976245,0.096024458949646591,0.14767719626129311,1.2846931902240064e-12,1.0831523894832279e-10,3.3889863192487296e-06,0.0,9.1528409678643191e-06,2.25406211480105e-05,0.053175629604158288,0.053211728148932158,2.2405947758440413e-05,1.3692597015423408e-05,2.5713487978591838e-14,0.0011186222501474721,9.376189211860069e-07,2.8627581568700127e-07
2.0059203851894049e-07,0.18227548821807818,76.950000000000003,0.0,0.0,0.0,0.41014466039250491,9.4328511713526222,0.013982153745096714,0.057126193741074749,0.022227040982090201,0.0043741504839080172,2.5302239617634929e-08,2.6418668977132212e-07,0.056569108037377865,0.0001636417707294056,4.9535716428241445e-11,0.062573509347493436,0.073407807602140177,0.096464845688090273,0.14833828941874838,1.2806542613867446e-12,1.0887295605682711e-10,3.4065508676956761e-06,0.0,9.1949960754126155e-06,2.2396342466707523e-05,0.053431225824196772,0.053467497019395384,2.2513109725440264e-05,1.3758085473167624e-05,2.5831415289635604e-14,0.0011245838451799052,9.425934591694505e-07,2.877946575928812e-07
2.0194188266399476e-07,0.1822755630778272,76.950000000000003,0.0,0.0,0.0,0.40825778151354558,9.4326329479463382,0.014015457067706622,0.056947921661346268,0.022085027545008771,0.0043461250744220694,2.5222685773188617e-08,2.6312519429592646e-07,0.056795346998478095,0.00016312725772101125,4.921833851811899e-11,0.062820094757051012,0.073782777029775329,0.096903475582379855,0.14899428339628787,1.2766277021831298e-12,1.0942630923389363e-10,3.4239785982335378e-06,0.0,9.2369827346331919e-06,2.2253275921690737e-05,0.053685187409029944,0.053721630145576418,2.2619583302403701e-05,1.382315324408518e-05,2.5948872150383966e-14,0.0011305123803039001,9.475402792458541e-07,2.8930503657248578e-07
2.0329172680904903e-07,0.18227563941303287,76.950000000000003,0.0,0.0,0.0,0.40638464017368436,9.4324170543116725,0.014048286067868314,0.056770189631752351,0.02194420568937697,0.0043183360505438225,2.5143380817175675e-08,2.620715378454765e-07,0.05702028701215725,0.00016261435438426989,4.890363759259599e-11,0.063064113535007058,0.074154829127216507,0.097340361478587892,0.14964522538046832,1.2726137402204115e-12,1.0997533746261771e-10,3.4412707203757782e-06,0.0,9.2788021790382355e-06,2.2111409699000256e-05,0.053937528081428279,0.053974141259667811,2.272537433753441e-05,1.3887803902008734e-05,2.6065862000643502e-14,0.0011364081149689449,9.5245960188782455e-07,2.9080701993968594e-07
2.0599141509915757e-07,0.1822757963822869,76.950000000000003,0.0,0.0,0.0,0.40267901202474099,9.4319921409531204,0.014112537913880585,0.056416385260498032,0.021666090054176395,0.0042634578105890907,2.4985534589115885e-08,2.5998741851131376e-07,0.057466307144567512,0.0001615934867523328,4.8282160818379883e-11,0.063544575800884878,0.074890284689432221,0.098208952007469041,0.15093214011703296,1.264624469037408e-12,1.1106057382796217e-10,3.475452942215324e-06,0.0,9.3619442946022905e-06,2.1831231243415751e-05,0.054437400911567541,0.054474351711384192,2.2934931844077305e-05,1.4015867972586536e-05,2.6298454254715749e-14,0.0011481022138294054,9.6221662910311392e-07,2.9378606676497929e-07
2.0842113456025527e-07,0.18227594238515996,76.950000000000003,0.0,0.0,0.0,0.39938954391589948,9.4316174003946376,0.014168784235782999,0.056099903107308738,0.021419744606005858,0.0042148524837430845,2.4844364812509394e-08,2.5813771778674737e-07,0.057863374797419112,0.00016068047370486612,4.7731722579760957e-11,0.063968523306385874,0.075542475422028438,0.098984845211585751,0.15207355075477405,1.2574792637218275e-12,1.1202288143447673e-10,3.5057651497236517e-06,0.0,9.4362124417661329e-06,2.1583058374756665e-05,0.054881877870448979,0.054919128861342807,2.3121256706222381e-05,1.4129734187616633e-05,2.6506223902224986e-14,0.0011585172996735301,9.7090609581014135e-07,2.9643916257141796e-07
2.1085085402135297e-07,0.18227609268682263,76.950000000000003,0.0,0.0,0.0,0.39614246305631745,9.4312497697072466,0.01422355806010182,0.055785310491218126,0.021177080056108182,0.0041669770401645224,2.4704061192337413e-08,2.5631218560802442e-07,0.05825637511971718,0.00015977306245984637,4.7189550012933169e-11,0.064384628987559894,0.076185611709572887,0.099755281724858577,0.15319930848461771,1.2503778979053391e-12,1.1297177141162121e-10,3.5356564669998323e-06,0.0,9.5099574273293495e-06,2.1338593521054727e-05,0.055321310402384631,0.055358858163556783,2.3305458321695061e-05,1.4242302850464235e-05,2.6712532348891462e-14,0.0011688300827243166,9.7950983795292086e-07,2.990660846572914e-07
2.1328057348245067e-07,0.18227624711595516,76.950000000000003,0.0,0.0,0.0,0.39293700687405819,9.4308890915777752,0.014276882750414393,0.055472650492909656,0.020938030306095985,0.004119818257121999,2.4564642046947096e-08,2.5451038023419436e-07,0.058645359393764321,0.00015887137147747543,4.6655493374148318e-11,0.064793063208690438,0.076819839535665749,0.10052033186035655,0.15430967398371231,1.2433212986365401e-12,1.1390746207142672e-10,3.5651336782771872e-06,0.0,9.5831860023145176e-06,2.1097770132757318e-05,0.055755773757044172,0.055793614919226568,2.3487568674935118e-05,1.4353593507480392e-05,2.6917398423366541e-14,0.0011790420235343383,9.8802909291009029e-07,3.0166721082475176e-07
2.1571029294354837e-07,0.1822764055069783,76.950000000000003,0.0,0.0,0.0,0.38977243035316694,9.4305352125123179,0.01432878126939314,0.055161961624946319,0.020702530107215282,0.0040733630877367146,2.4426123637496841e-08,2.5273187021259269e-07,0.059030378003047938,0.00015797550594194107,4.6129404912674509e-11,0.065193992353162727,0.077445303037850799,0.10128006466299848,0.15540490369484752,1.2363102890928265e-12,1.1483016887666292e-10,3.5942034822381962e-06,0.0,9.6559047958141197e-06,2.0860522511792453e-05,0.056185341830149102,0.056223473074671015,2.3667619171099394e-05,1.4463625350835477e-05,2.7120840614557152e-14,0.001189154566016763,9.9646508367960543e-07,3.0424291448255585e-07
2.1814001240464607e-07,0.18227656769896552,76.950000000000003,0.0,0.0,0.0,0.38664800554689094,9.4301879827533561,0.014379276187064574,0.054853278150501644,0.020470515111882935,0.004027598670755108,2.4288520365959932e-08,2.5097623406079149e-07,0.059411480452260079,0.000157085559009879,4.5611138979803096e-11,0.065587578895335952,0.078062144459318528,0.10203454793820331,0.15648524983400428,1.2293455983224291e-12,1.1574010437798358e-10,3.622872489744753e-06,0.0,9.7281203177493251e-06,2.0626785863897867e-05,0.056610087181301665,0.056648505239156335,2.3845640636009681e-05,1.457241721867736e-05,2.7322877079466282e-14,0.0011991691370004892,1.004819018229885e-06,3.0679356445093167e-07
2.2056973186574377e-07,0.18227673353600726,76.950000000000003,0.0,0.0,0.0,0.38356302109757706,9.4298472561951119,0.014428389689020766,0.054546630386183688,0.020241921917361329,0.0039825123387610979,2.4151844947135718e-08,2.4924305996314598e-07,0.059788715387165847,0.00015620161290328682,4.5100552120742262e-11,0.065973981475886956,0.078670504108031905,0.10278384828031256,0.15755096040485853,1.2224278697786446e-12,1.1663747816110886e-10,3.6511472219142672e-06,0.0,9.7998389616066704e-06,2.0396496343031531e-05,0.057030081053140683,0.057068782704057582,2.4021663319566838e-05,1.4679987597330812e-05,2.7523525650916442e-14,0.0012090871458465553,1.0130920890094144e-06,3.0931952481358403e-07
2.2542917078793917e-07,0.1822770755447874,76.950000000000003,0.0,0.0,0.0,0.37750860820031379,9.4291847460421145,0.01452255931081442,0.05393954506597614,0.019794752226758274,0.0038943242634856298,2.3881320464710978e-08,2.4584249765785379e-07,0.060531773110672198,0.0001544519999677736,4.4101853171094695e-11,0.066725850583570986,0.079862329473409238,0.10426716064193287,0.15963944592648924,1.2087354656047394e-12,1.1839536384714391e-10,3.7065394879910567e-06,0.0,9.9418106217557572e-06,1.994600822562294e-05,0.057856092859341526,0.057895352226033779,2.4367830560309858e-05,1.4891536131963538e-05,2.7920728864341923e-14,0.0012286390255473161,1.0294003318766101e-06,3.142988094885546e-07
2.29802665817915e-07,0.18227739434930898,76.950000000000003,0.0,0.0,0.0,0.37218771018325125,9.4286093339851256,0.014602802496681586,0.053400363109395513,0.019403386448166804,0.003817151140831069,2.364111759863152e-08,2.4285486984906272e-07,0.061187769250378152,0.0001528984915571199,4.3227894690085186e-11,0.067379479296584791,0.080907331572967284,0.10558506035712516,0.16147143180265874,1.1965777680146436e-12,1.1993654032034419e-10,3.7551076403827441e-06,0.0,1.006794763913996e-05,1.9551738121376459e-05,0.058583941870437049,0.058623692638731961,2.4672837421149189e-05,1.5077930873780979e-05,2.8273637671002376e-14,0.0012459192457703692,1.0438128404666297e-06,3.1869928245600157e-07
2.3417616084789085e-07,0.1822777227465626,76.950000000000003,0.0,0.0,0.0,0.36698424694322923,9.4280528781990895,0.014678898175410415,0.052868095705550996,0.01902216755464748,0.0037419874490304561,2.3404051676635907e-08,2.3993402990355372e-07,0.061831953902860351,0.00015136527110188227,4.2376692302305779e-11,0.068012132051497573,0.081926943490980439,0.10688715051925672,0.16325966551493976,1.1845788431095626e-12,1.2144013687606419e-10,3.8024955204380929e-06,0.0,1.0192569153610221e-05,1.9167690278563639e-05,0.059297446007094155,0.059337678460936912,2.4971813648792715e-05,1.5260640193983478e-05,2.8622312972852484e-14,0.0012629076961131723,1.0579811768214131e-06,3.2302520391951204e-07
2.385496558778667e-07,0.182278059986506,76.950000000000003,0.0,0.0,0.0,0.36189461247770238,9.427514647769506,0.014750962834233794,0.052342809591780289,0.018650763145283987,0.0036687669118246257,2.3170148306270857e-08,2.3707789316384352e-07,0.062464582123895794,0.00014985250439489232,4.1547495460910624e-11,0.068624605611783476,0.082921910641583926,0.10817377916222982,0.16500544493578473,1.1727399885226074e-12,1.2290726476267853e-10,3.8487377776781009e-06,0.0,1.0315708573678167e-05,1.8793529898841323e-05,0.059996975868267431,0.060037680544733373,2.5264916358481416e-05,1.5439760107468879e-05,2.896684796613407e-14,0.0012796119345754222,1.0719117232287554e-06,3.2727852252628745e-07
2.4292315090784255e-07,0.18227840535936599,76.950000000000003,0.0,0.0,0.0,0.35691534225706173,9.4269939436768961,0.014819109504027619,0.051824547659868929,0.018288852002321665,0.0035974255137965717,2.2939423454338018e-08,2.3428445709855157e-07,0.0630859013434798,0.0001483602944563087,4.0739579200535983e-11,0.069217662656647153,0.083892957062421392,0.10944528359375413,0.16671002653046915,1.1610620102593362e-12,1.2433900287498489e-10,3.8938680689839227e-06,0.0,1.0437398276871225e-05,1.8428933431972254e-05,0.060682889915665165,0.060724057596376592,2.5552297336467664e-05,1.5615383374969857e-05,2.9307332977010584e-14,0.0012960393235685879,1.0856106892585233e-06,3.3146113422758877e-07
2.472966459378184e-07,0.18227875819441314,76.950000000000003,0.0,0.0,0.0,0.3520431059553078,9.4264900972998333,0.014883447891622747,0.051313332448632759,0.017936124171364958,0.0035279015127714932,2.2711882917749459e-08,2.3155179820043038e-07,0.063696151681559454,0.00014688867928338978,3.9952244338155155e-11,0.069792033267057518,0.084840785413545491,0.11070199084607373,0.16837462623774335,1.1495452061178437e-12,1.2573639766922425e-10,3.9379190582138075e-06,0.0,1.0557669653115944e-05,1.8073588663335516e-05,0.061355534895618624,0.061397156598937921,2.5834103526115554e-05,1.5787599793203277e-05,2.964385557615129e-14,0.001312197029168075,1.0990841225369642e-06,3.3557488545983922e-07
2.516701409677943e-07,0.18227911785825227,76.950000000000003,0.0,0.0,0.0,0.34727470118170295,9.4260024690113369,0.014944084496524037,0.050809168713047595,0.017592280809071201,0.0034601354044805515,2.2487526120505402e-08,2.2887806681125276e-07,0.064295566224952208,0.0001454376548912545,3.918481699506872e-11,0.070348416341965231,0.085766077211251027,0.11194421807083489,0.17000042047703182,1.1381895446777596e-12,1.2710046374835384e-10,3.9809224270386963e-06,0.0,1.0676553142739755e-05,1.7727194559255267e-05,0.062015246256096744,0.062057313229003104,2.6110476825964373e-05,1.5956496080422286e-05,2.9976500692341989e-14,0.001328092022603503,1.1123378961419656e-06,3.3962156943682193e-07
2.5560628649477256e-07,0.18227944689896164,76.950000000000003,0.0,0.0,0.0,0.34306936474270189,9.4255769637114764,0.014995577938126576,0.050361441553268514,0.017290179740221397,0.0034006014818563882,2.2288321302277181e-08,2.2652062025631899e-07,0.064825961886879072,0.00014414930022845941,3.8510616244297097e-11,0.070834335344748353,0.086580117605066953,0.11305009659628736,0.17143139793164253,1.12810693006385e-12,1.2830044048886822e-10,4.0187551505085803e-06,0.0,1.0782386061284584e-05,1.7422852667058894e-05,0.062598196698167852,0.062640657112706569,2.6354681158272994e-05,1.6105733380464704e-05,3.0272634186884076e-14,0.0013421785045891312,1.1240832035647915e-06,3.4320768373210643e-07
2.5954243202175084e-07,0.18227978057230948,76.950000000000003,0.0,0.0,0.0,0.33894347123380436,9.4251636713342162,0.015044230027140438,0.049919399697046618,0.016994839027718464,0.0033424046751178976,2.2091678758387267e-08,2.2420821511911528e-07,0.065347924390535772,0.00014287751725216175,3.7851557872830524e-11,0.071306694710102397,0.087376906398967169,0.11414471349860403,0.17283266886471729,1.118154005041237e-12,1.2947491322428755e-10,4.0557859294522498e-06,0.0,1.0887139631072722e-05,1.7125321538113683e-05,0.063171163246674281,0.063214010348467006,2.659469313372047e-05,1.6252408659036484e-05,3.0565752026565564e-14,0.0013560624936682613,1.1356592669535937e-06,3.4674212383128133e-07
