Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423)
9.749038006340338e-09,0.2183122549654179,76.950000000000003,0.0,0.0,0.0,0.99085409454180529,9.4989448419948772,0.00037058242320442712,0.0039029453245387037,0.0028565819596732284,0.00103074203973384,2.1687318018416626e-09,4.724210450619313e-08,0.00032972810475697745,1.4281771377261112e-05,1.6657359852247388e-11,1.0102227835852932e-05,7.7238950076373627e-06,0.00042492959390497473,0.00016775965571127482,1.5346998599670005e-13,6.1993038984956711e-15,1.3848548423280001e-10,3.076747901193877e-13,2.0939741167161808e-08,1.1623583678053565e-06,2.4374948393647047e-05,2.4394892797852999e-05,1.1668644973429102e-08,7.5438114837424606e-09,3.2347723006354658e-18,4.0806268468613333e-07,3.8890824313766514e-10,1.2419185214915801e-10,1.1906339011186869e-10,6.5916237844734597e-09,3.9702324799999752e-12,1.2359038119652593e-10,4.4764954586030405e-06,8.8453800449465859e-14,2.5278053988600191e-14,1.9811359093161645e-10,2.4671184127381661e-11,7.7129760921111412e-13,1.1845418027555143e-09,4.1671259871354537e-09,1.2332010308671741e-10,4.8689810454941862e-11,3.4145402129560569e-09,3.4142325381659365e-09
9.999999999999999e-09,0.2183121641945046,76.950000000000003,0.0,0.0,0.0,0.99061687654407904,9.4989176397035244,0.00038001592314252882,0.0040018733026640548,0.002928157440073245,0.0010567871742015191,2.2236969511746738e-09,4.7231336698712412e-08,0.00033817385095355289,1.464378258607153e-05,1.7078263592592077e-11,1.0895473152431506e-05,8.3318695940097632e-06,0.00043581981221875617,0.00017643933041656211,1.5736010955274004e-13,6.6597553224788487e-15,1.4967106380069991e-10,3.3212657985472262e-13,2.1574703739600338e-08,1.1922014121199767e-06,2.5663620749878005e-05,2.5684681107442876e-05,1.2285530854308268e-08,7.9426586692225789e-09,3.3176779788274591e-18,4.290459493722359e-07,4.0890585575755763e-10,1.3060024233964164e-10,1.3515527064756798e-10,7.0270995157508466e-09,4.2232210775732976e-12,1.4062218085573222e-10,4.5912548776002212e-06,9.429726429565136e-14,2.6947980187919676e-14,1.9935523923939131e-10,2.4994963454977058e-11,7.7141536917919467e-13,1.2124428545826979e-09,4.2778370139456833e-09,1.4030656916824958e-10,5.2256386341399556e-11,3.7783131439996754e-09,3.7779810174198187e-09
1.010127393044361e-08,0.2183121641945046,76.950000000000003,0.0,0.0,0.0,0.99052112798050052,9.4989066620694107,0.00038382124002377251,0.0040417689762577468,0.00295701166069889,0.0010672866569412115,2.245863214110229e-09,4.7226990390715844e-08,0.00034158146208030022,1.4789773929020403e-05,1.7247941025523752e-11,1.1226846541089436e-05,8.5858839139850085e-06,0.00044021378393994324,0.00018000286832182727,1.5892891280623367e-13,6.8519368310120546e-15,1.5434865612575972e-10,3.4234953117571216e-13,2.1830940367090176e-08,1.2042321348292484e-06,2.6192900089130371e-05,2.6214421031686058e-05,1.253889561758723e-08,8.1064717064486171e-09,3.3511286586070349e-18,4.3765868425909187e-07,4.1711400257623934e-10,1.3323091853554771e-10,1.4211590305407896e-10,7.2071966830495078e-09,4.3279341758371836e-12,1.480036632758202e-10,4.637558718055339e-06,9.6713905427606291e-14,2.7638600065477871e-14,1.9985622783624196e-10,2.5125604001832545e-11,7.7146288964111004e-13,1.2237041192389305e-09,4.3225215856582588e-09,1.4766804949813455e-10,5.3739455242101867e-11,3.9330143822655694e-09,3.9326720327343931e-09
1.0453509854546882e-08,0.21831207357669882,76.950000000000003,0.0,0.0,0.0,0.9901880172163946,9.4988684791056706,0.00039704958887853644,0.0041804104770892907,0.0030572345452828326,0.0011037553830450032,2.3228928538165523e-09,4.7211869134963339e-08,0.00035343057702904418,1.5297106228039765e-05,1.7837295756705347e-11,1.2430925722937957e-05,9.5090440096377597e-06,0.00045549311431308787,0.00019266946120654837,1.6438063717035632e-13,7.5495065975247396e-15,1.7136743062259822e-10,3.795353461400675e-13,2.2722126458522691e-08,1.2460203470493596e-06,2.8075101975435689e-05,2.8098271666254841e-05,1.3439898366226732e-08,8.6890161150797485e-09,3.4674480206938243e-18,4.6826274251040234e-07,4.4628032554672377e-10,1.4257999223266953e-10,1.6856159147256022e-10,7.8531810207983471e-09,4.7039749751232615e-12,1.7612008380704441e-10,4.798576880575404e-06,1.0538204323350894e-13,3.01157523786448e-14,2.0159838152774534e-10,2.5579897075043295e-11,7.7162816624593493e-13,1.2628803008951798e-09,4.4779722942645322e-09,1.7570649364600975e-10,5.9096218552153123e-11,4.5081195154456034e-09,4.5077399800994634e-09
1.0805745778650153e-08,0.218311983107879,76.950000000000003,0.0,0.0,0.0,0.98985476540031692,9.4988302915824612,0.00041026747255241752,0.0043188669795353324,0.003157247782734757,0.0011401471905841374,2.3998191392403798e-09,4.7196740889016855e-08,0.00036527544798752211,1.5803757856623439e-05,1.8425407441454053e-11,1.3717020516917925e-05,1.0495368701263848e-05,0.00047076758388671039,0.00020575858300499165,1.6982504714192086e-13,8.2934744138522534e-15,1.8958052843269696e-10,4.1931941538234405e-13,2.3613243475121181e-08,1.2877218210422867e-06,3.0021419379570384e-05,3.0046312235480797e-05,1.4371588410889794e-08,9.2914028060836285e-09,3.5837303782344846e-18,4.9987209266555821e-07,4.7640456454538825e-10,1.5223826452420988e-10,1.9875199860027733e-10,8.5296932975195823e-09,5.0985926178510874e-12,2.0834321713051131e-10,4.9595503608309159e-06,1.1445977272634295e-13,3.2709956412630006e-14,2.0334005687542047e-10,2.6034064550074134e-11,7.7179344206159124e-13,1.3020703465256842e-09,4.6334781059146708e-09,2.0783713099051041e-10,6.476560814532396e-11,5.1437832964351171e-09,5.1433639770197335e-09
1.1157981702753425e-08,0.21831189278394234,76.950000000000003,0.0,0.0,0.0,0.98952137567448639,9.4987920979877902,0.00042347489387043906,0.0044571356532653802,0.0032570485646828658,0.0011764610602488686,2.4766404981828219e-09,4.7181605802545455e-08,0.00037711607337775758,1.6309718459781949e-05,1.901225960716266e-11,1.5087668536312819e-05,1.1546839731632809e-05,0.00048603719155487633,0.00021926937402788106,1.7526203144759955e-13,9.0852929121284422e-15,2.0902644698982273e-10,4.6178878189402473e-13,2.4504247037047055e-08,1.329335382626522e-06,3.2031715663019689e-05,3.2058408460664194e-05,1.533390000238383e-08,9.9135892676296053e-09,3.6999757228091874e-18,5.3248395465102975e-07,5.0748405940912119e-10,1.6220491843430971e-10,2.3306046155644403e-10,9.2368313182928456e-09,5.5120139962039922e-12,2.451044534719718e-10,5.120479587340814e-06,1.2394840187126619e-13,3.5421585952411064e-14,2.0508125889928651e-10,2.6488107668978488e-11,7.7195872012869767e-13,1.3412742551049354e-09,4.7890390142316382e-09,2.4448927222217616e-10,7.0752893039474168e-11,5.8440572819099307e-09,5.8435954931280359e-09
1.1510217626856697e-08,0.21831180260080518,76.950000000000003,0.0,0.0,0.0,0.98918785117224639,9.4987538968190144,0.00043667185569881218,0.0045952136853484012,0.0033566341053315263,0.0012126959809741641,2.5533553680958003e-09,4.7166464024801293e-08,0.00038895245165937995,1.6814977746084368e-05,1.9597835914462313e-11,1.6545389639097495e-05,1.2665427011885078e-05,0.0005013019362456781,0.00023320096632763158,1.8069147949706893e-13,9.9264060179384748e-15,2.2974345717165318e-10,5.0703034181018625e-13,2.5395101917080023e-08,1.3708598669714699e-06,3.4105852231764237e-05,3.4134424264776511e-05,1.6326766455555888e-08,1.0555532382695124e-08,3.8161840462573605e-18,5.6609553367307024e-07,5.3951613596002888e-10,1.7247912868218593e-10,2.7188255216185295e-10,9.9746758690108704e-09,5.9444555223544221e-12,2.8686385203272808e-10,5.2813650023545924e-06,1.338490102266807e-13,3.8250949509736542e-14,2.0682199278267478e-10,2.6942027712519211e-11,7.7212400349473614e-13,1.3804920257825119e-09,4.9446550135019068e-09,2.8612068282326211e-10,7.7063111793940162e-11,6.6131160433613942e-09,6.6126090130195818e-09
1.1862453550959968e-08,0.21831171255440282,76.950000000000003,0.0,0.0,0.0,0.98885419501780103,9.4987156865829654,0.00044985836094479535,0.0047330982804810314,0.0034560016417137648,0.0012488509500312023,2.6299621962092031e-09,4.7151315704604272e-08,0.00040078458132951518,1.7319525488496034e-05,2.0182120158701574e-11,1.8092685699096081e-05,1.3853088456451405e-05,0.00051656181692294012,0.0002475524837694724,1.8611328139200393e-13,1.081824882939814e-14,2.5176960007021143e-10,5.5513083502109991e-13,2.6285780158983486e-08,1.4122941187038512e-06,3.6243688546535663e-05,3.6274221786920892e-05,1.7350120154181799e-08,1.1217188432226925e-08,3.932355340690541e-18,6.0070401896330324e-07,5.7249810480887793e-10,1.8306006164982548e-10,3.1563649977318018e-10,1.0743292229484512e-08,6.3961234823416617e-12,3.3411098575066004e-10,5.4422070617302757e-06,1.4416246925243076e-13,4.119829612672706e-14,2.0856226385931756e-10,2.7395825999785316e-11,7.7228929521211103e-13,1.4197236578788222e-09,5.100326098683513e-09,3.332184138912002e-10,8.3701080468659528e-11,7.4552562977532586e-09,7.4547011669182319e-09
1.221468947506324e-08,0.21831162264069046,76.950000000000003,0.0,0.0,0.0,0.98852041032595306,9.4986774657960815,0.00046303441255655015,0.0048707866612120558,0.0035551484339386404,0.0012849249731170008,2.7064594396557714e-09,4.7136160990322623e-08,0.00041261246092267419,1.7823351525201395e-05,2.0765096271396485e-11,1.9732040381350495e-05,1.511176982061316e-05,0.00053181683258752394,0.00026232304210314911,1.9152732793489458e-13,1.1762247498170102e-14,2.7514268381304712e-10,6.0617683587403528e-13,2.7176259590643067e-08,1.4536369920113918e-06,3.8445082133303422e-05,3.8477661396954949e-05,1.8403892555966906e-08,1.1898513098374818e-08,4.048489598501822e-18,6.3630658267087148e-07,6.0642726029822709e-10,1.9394687536125702e-10,3.6476359666310559e-10,1.1542731544091299e-08,6.8672143768729274e-12,3.8736577771728172e-10,5.6030062348110831e-06,1.5488946070576389e-13,4.4263820633004608e-14,2.1030207760013372e-10,2.7849503887799633e-11,7.724545983361124e-13,1.4589691508835969e-09,5.2560522654113353e-09,3.8629962421977604e-10,9.0671400279169491e-11,8.3748960271447049e-09,8.3742898503088295e-09
1.2566925399166512e-08,0.21831153285564306,76.950000000000003,0.0,0.0,0.0,0.98818650020184795,9.498639232984555,0.00047620001352299433,0.0050082760681631616,0.0036540717654334554,0.0013209170644421606,2.7828455655943882e-09,4.7121000029870857e-08,0.00042443608901063771,1.8326445760415491e-05,2.1346748321646476e-11,2.1465918921732268e-05,1.6443404540727182e-05,0.00054706698227833823,0.00027751174903519019,1.9693351063780173e-13,1.2759819112436635e-14,2.9990028043562301e-10,6.6025474396692746e-13,2.80665226312342e-08,1.4948873507445214e-06,4.0709888593988429e-05,4.074460171027161e-05,1.9488014197655506e-08,1.2599461467794748e-08,4.164586812374198e-18,6.7290037888627688e-07,6.413008795713779e-10,2.0513871947235013e-10,4.1972858620846539e-10,1.2373032064667498e-08,7.3579152496172314e-12,4.471793291358967e-10,5.7637630043007702e-06,1.6603049332150997e-13,4.7447668412490002e-14,2.1204143961497692e-10,2.8303062771182203e-11,7.7261991592539404e-13,1.4982285044587769e-09,5.4118335099974188e-09,4.4591239352769118e-10,9.7978464961626451e-11,9.3765735874974495e-09,9.3759133327534798e-09
1.2919161323269783e-08,0.21831144319525647,76.950000000000003,0.0,0.0,0.0,0.98785246774071989,9.4986009866844494,0.00048935516687365077,0.0051455637602459258,0.0037527689431807614,0.0013568262468167246,2.8591190513310693e-09,4.7105832970696069e-08,0.0004362554642023386,1.8828798165181138e-05,2.1927060517521907e-11,2.3296767910819597e-05,1.7849913577132074e-05,0.00056231226507310662,0.00029311770430172146,2.023317217309188e-13,1.3812371581838761e-14,3.2607972280524519e-10,7.1745077503524462e-13,2.8956555332036111e-08,1.5360440685162996e-06,4.3037961617399466e-05,4.3074899602733995e-05,2.0602414700247485e-08,1.3319988035021671e-08,4.2806469752863702e-18,7.1048254278412297e-07,6.7711622175449945e-10,2.1663473527007042e-10,4.8102003417301544e-10,1.3234220278281404e-08,7.8684040035401284e-12,5.1413473872612085e-10,5.9244778661376807e-06,1.7758591794846069e-13,5.0749939729021214e-14,2.1378035565922235e-10,2.8756504081827683e-11,7.727852510432595e-13,1.5375017184410161e-09,5.5676698294315374e-09,5.1263652674525227e-10,1.0562646786130238e-10,1.0464946806906999e-08,1.0464229356131957e-08
1.3271397247373055e-08,0.21831135365554685,76.950000000000003,0.0,0.0,0.0,0.98751831602764018,9.4985627254418254,0.00050249987567849348,0.0052826470148749629,0.0038512372979501537,0.001392651551734123,2.935278384437451e-09,4.7090659959755167e-08,0.00044807058514374087,1.933039877814978e-05,2.2506017207423264e-11,2.5227015082081486e-05,1.9333205259765412e-05,0.00057755268008893531,0.00030913999974181656,2.0772185417092387e-13,1.4921303524403314e-14,3.5371810159712649e-10,7.7785095193380166e-13,2.9846346617430928e-08,1.5771060288001634e-06,4.5429152990390073e-05,4.5468410225762138e-05,2.1747022774321819e-08,1.4060046705912235e-08,4.3966700805163092e-18,7.4905018987505237e-07,7.1387052724275113e-10,2.28434055680483e-10,5.4915068325573713e-10,1.4126311929469681e-08,8.398849705698804e-12,5.8884791344135754e-10,6.0851513293675332e-06,1.8955594126927717e-13,5.4170693647178002e-14,2.1551883163303936e-10,2.9209829288547811e-11,7.7295060675767867e-13,1.5767887928415324e-09,5.7235612213845722e-09,5.8708434922878327e-10,1.136194087547375e-10,1.1644792073425576e-08,1.164401422247364e-08
1.3623633171476327e-08,0.21831126423255137,76.950000000000003,0.0,0.0,0.0,0.98718404813727034,9.4985244478128603,0.00051563414304779025,0.0054195231281772742,0.0039494741845247875,0.0014283920194532002,3.0113220628678e-09,4.707548114351546e-08,0.00045988145051771513,1.9831237706351456e-05,2.3083602881404206e-11,2.7259069104401113e-05,2.0895175136515085e-05,0.00059278822648270988,0.0003255777193713719,2.1310380164929767e-13,1.6088004155478168e-14,3.8285226232304888e-10,8.4154109571511011e-13,3.0735887690656754e-08,1.6180721250252585e-06,4.7883312609233078e-05,4.7924987021568268e-05,2.2921766225464222e-08,1.481959080115351e-08,4.5126561216450785e-18,7.8860041535736254e-07,7.5156101708179855e-10,2.4053580528488845e-10,6.246577911164657e-10,1.5049312946332315e-08,8.9494128809352131e-12,6.7196837038409448e-10,6.2457839160149638e-06,2.0194063822841955e-13,5.7709951583887267e-14,2.1725687357553858e-10,2.9663039896694287e-11,7.7311598614050993e-13,1.6160897278454441e-09,5.8795076842125787e-09,6.6990149279164601e-10,1.2196110041617765e-10,1.2921003412673654e-08,1.2920161871577935e-08
1.3975869095579598e-08,0.21831117492232907,76.950000000000003,0.0,0.0,0.0,0.98684966713361755,9.498486152363995,0.00052875797213194171,0.0055561894151976978,0.0040474769819225914,0.0014640466990783201,3.0872485950737139e-09,4.7060296667944163e-08,0.00047168805904391212,2.0331305125950452e-05,2.365980217246534e-11,2.9395319378965544e-05,2.2537705824325064e-05,0.00060801890345136189,0.00034242993945748782,2.1847745860044786e-13,1.7313853178687589e-14,4.1351880241302798e-10,9.0860681680567268e-13,3.1625171566535524e-08,1.658941260669522e-06,5.0400288491209165e-05,5.044448173853753e-05,2.4126571959797594e-08,1.5598573059838628e-08,4.6286050925590022e-18,8.2913029355897347e-07,7.9018489243528406e-10,2.5293910034325207e-10,7.0810345210962213e-10,1.6003220279678227e-08,9.5202457949087885e-12,7.6418002981153721e-10,6.4063761609538049e-06,2.1473996329464027e-13,6.136770052697642e-14,2.1899448766163189e-10,3.011613744779135e-11,7.7328139226720505e-13,1.6554045238125037e-09,6.0355092169593112e-09,7.6176767244886676e-10,1.3065517493905504e-10,1.4298591555451732e-08,1.4297682948634921e-08
1.432810501968287e-08,0.2183110857209604,76.950000000000003,0.0,0.0,0.0,0.98651517606979466,9.4984478376720265,0.00054187136612131792,0.0056926432101004881,0.0041452430936121821,0.0014996146486375224,3.1630565001160263e-09,4.7045106678480626e-08,0.00048349040947863291,2.0830591282983173e-05,2.4234599857821291e-11,3.1638135840543726e-05,2.426266686307274e-05,0.00062324471023203823,0.00035969572859334515,2.2384272020957999e-13,1.8600220678919165e-14,4.4575406835031997e-10,9.7913350628152808e-13,3.2514192699073091e-08,1.6997123493506833e-06,5.2979926786405658e-05,5.3026744446750146e-05,2.5361365989614822e-08,1.6396945643109699e-08,4.7445169874498492e-18,8.7063687746093809e-07,8.2973933412981117e-10,2.6564304882426049e-10,8.0007490297480775e-10,1.6988022663906264e-08,1.0111492726913659e-11,8.6620199913342117e-10,6.566928611776184e-06,2.279537606734755e-13,6.5143895953662708e-14,2.2073168020274697e-10,3.0569123519175726e-11,7.7344682821705109e-13,1.6947331812784861e-09,6.1915658193579295e-09,8.6339745378219934e-10,1.3970508982322713e-10,1.5782682995578774e-08,1.5781703862072487e-08
1.4680340943786142e-08,0.2183109966245478,76.950000000000003,0.0,0.0,0.0,0.98618057798778214,9.4984095023242361,0.00055497432824609151,0.0058288818663669636,0.004242769947723421,0.0015350949351587409,3.2387443077753741e-09,4.702991132003956e-08,0.00049528850061469583,2.1329086494085364e-05,2.4807980860129304e-11,3.39898687631753e-05,2.6071914572235197e-05,0.00063846564610219058,0.00037737414777356084,2.291994824205645e-13,1.9948467017360043e-14,4.795941528601248e-10,1.0532063272444664e-12,3.3402946683041533e-08,1.7403843149151041e-06,5.5622071789721869e-05,5.5671623553641511e-05,2.662607343911038e-08,1.7214660137863056e-08,4.8603918008164294e-18,9.1311719829479596e-07,8.7022150227082004e-10,2.7864675044157368e-10,9.0118481271730931e-10,1.8003701307189972e-08,1.0723290232893127e-11,9.7878934780161417e-10,6.7274418286604069e-06,2.415817735685604e-13,6.903846447721464e-14,2.2246845764711925e-10,3.1021999723629649e-11,7.7361229707338591e-13,1.7340757009559521e-09,6.3476774918333217e-09,9.7554101082999186e-10,1.4911413383783298e-10,1.7378519038176594e-08,1.7377465831849349e-08
1.5032576867889413e-08,0.2183109076292164,76.950000000000003,0.0,0.0,0.0,0.98584587591819384,9.4983711449185115,0.00056806686177606554,0.0059649027569892319,0.0043400549972526211,0.0015704866347440655,3.3143105586605356e-09,4.7014710737005519e-08,0.00050708233128130128,2.1826781147205755e-05,2.5379930248687588e-11,3.6452848570293184e-05,2.796729191036222e-05,0.00065368171037960391,0.00039546425047000741,2.34547641943625e-13,2.1359942728591851e-14,5.150748921523429e-10,1.1309102063001842e-12,3.4291430016525107e-08,1.7809560915243211e-06,5.8326565953077951e-05,5.8378965819797256e-05,2.792061855020921e-08,1.8051667560517589e-08,4.9762295274652586e-18,9.5656826520710575e-07,9.1162853592234668e-10,2.9194929669560809e-10,1.0120715568976183e-09,1.9050230517526158e-08,1.135576739902999e-11,1.1027338729898677e-09,6.8879163842376934e-06,2.5562365258391454e-13,7.3051306248125842e-14,2.2420482657766082e-10,3.1474767709005178e-11,7.7377780192348412e-13,1.7734320837344457e-09,6.5038442355050162e-09,1.0989848744047852e-09,1.5888543266883853e-10,1.9091454838613236e-08,1.9090323928406934e-08
1.5384812791992685e-08,0.21831081873111358,76.950000000000003,0.0,0.0,0.0,0.98551107288004813,9.4983327640634485,0.00058114897002050389,0.0061007032746599457,0.0044370957202623561,0.0016057888326420446,3.3897538043135982e-09,4.699950507319867e-08,0.00051887190034389326,2.232366570230006e-05,2.5950433240609298e-11,3.9029385649301937e-05,2.9950628337373146e-05,0.00066889290242236744,0.00041396508270808411,2.3988709626271231e-13,2.2835988419754623e-14,5.5223186321873004e-10,1.212329825139628e-12,3.5179639913839424e-08,1.8214266237393064e-06,6.1093249897823686e-05,6.1148616374879499e-05,2.9244924688493794e-08,1.8907918360848251e-08,5.0920301625087996e-18,1.00098706498516e-06,9.5395755284471438e-10,3.0554977092035248e-10,1.1333994765430265e-09,2.0127578270530999e-08,1.2009046086271042e-11,1.2388648559630362e-09,7.048352863457778e-06,2.7007896334551576e-13,7.7182297132182532e-14,2.259407937093087e-10,3.1927429157843828e-11,7.7394334585823099e-13,1.8128023306808884e-09,6.6600660521898888e-09,1.234552670742476e-09,1.6902195435982264e-10,2.0926958432316837e-08,2.0925746102491705e-08
