Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282)
2.5311911385224845e-19,0.2249951805236655,76.950000000000003,0.0,0.0,0.0,0.99999999999927869,9.5,2.4592668433392411e-14,2.7970387882558136e-13,2.797035846226778e-13,2.1180305897477682e-22,2.1146538605518082e-22,1.3733319266582457e-13,1.7502802213500221e-20,1.2973035716671798e-22,1.2890200132343898e-32,3.3450793089705231e-37,2.3611371945373368e-26,2.602070093614891e-20,6.4886075963501583e-25,1.5654058236299253e-32,2.8453661026743715e-37,6.6405149620573143e-40,2.4732570919342482e-50,3.6590600831578346e-34,2.5390485335693439e-25,2.5460163018708234e-34,2.546016302942679e-34,9.4500764807371446e-44,1.2683885771565197e-44,8.7031483800393969e-40,1.2219519412532237e-25,9.717943373646674e-35,6.521708397330051e-36,5.2299081663353144e-79,5.0604625787502178e-44,9.1594693455677956e-39,4.9124890840515854e-79,2.803755269891263e-22,1.4838783683056871e-53,1.4837950351835926e-53,1.4394848461613576e-31,4.3515870690358973e-32,1.3173939426390466e-24,1.4394460950952965e-31,9.4646345123469884e-41,4.9124890840488295e-79,1.5831249217921325e-47,2.7385129056819269e-49,2.3431724749763809e-56,1.5427377708109014e-66,1.7183258594328449e-39,1.9323284056140388e-76,2.5555877613386041e-30,2.0655622270122304e-60,1.7863904007728704e-77,2.6136682068735152e-39,7.2321438390140506e-88,2.2876006691431152e-82,2.6813592864810511e-91,8.8925893745550922e-54,2.5124910570584961e-40,1.5658984535997396e-55,1.8001775537760575e-39,5.4544457210243601e-49,1.134361657833337e-33,6.6817414127863051e-49,4.4841132370558425e-50,7.3643294881554704e-43,2.2304731055931319e-43,1.0684618864572406e-58,1.2774914662113045e-43,3.3358538725978646e-47,1.5211534577889194e-62,9.3188474364543509e-49,1.0332403956482727e-35,1.3899503883349747e-63,2.9433221173531851e-19,5.3559802187237786e-34,3.2613361706806443e-34,5.355980218723741e-34,1.0496061173632864e-57,7.0978012829757053e-53,4.1799370235023919e-53
5.0645814005363e-19,0.2249951805236654,76.950000000000003,0.0,0.0,0.0,0.99999999999855671,9.5,4.9206703216382444e-14,5.5965076642056365e-13,5.5965017801631061e-13,8.477642072850391e-22,8.4506390192118108e-22,2.7478561239071808e-13,7.005680294628807e-20,5.1925943702553434e-22,1.0273508811789166e-31,2.6780974621608525e-36,9.450702074137541e-26,1.041505866187584e-19,2.5971340157664521e-24,1.2370161284862578e-31,2.2779513625416283e-36,5.3164496804399114e-39,3.9604301038414055e-49,2.9294721691509037e-33,1.0162811068765638e-24,2.0383611243727422e-33,2.038361126089107e-33,1.5132420416090813e-42,2.0310738892300855e-43,6.9678064338591093e-39,4.8909909356756848e-25,7.7802539248227207e-34,5.2213297111475401e-35,6.7078768165092193e-77,8.1033296872591628e-43,7.3331417249631068e-38,6.3007553079206235e-77,1.1222324748722189e-21,4.7522881372843947e-52,4.7517544051316323e-52,1.1524625729123555e-30,3.4839138689211467e-31,5.2730061965085006e-24,1.1524315486601695e-30,1.5155739448575931e-39,6.3007553079135559e-77,2.535061239069136e-46,2.3905090534027716e-48,7.5044543737072455e-55,9.8819547646719366e-65,1.3757051004956106e-38,2.4755096686992095e-74,1.0229011073814706e-29,3.5975524113284918e-59,2.2885482094916435e-75,2.0925237181685432e-38,1.8530289829930615e-85,2.9306504380244398e-80,6.8702126661054242e-89,2.8480216918043859e-52,2.0115151141403035e-39,5.0150885050643205e-54,1.4412366236850676e-38,8.7342139559259778e-48,4.5404028549092384e-33,1.0699486070419098e-47,7.1804234119711828e-49,5.8959413926494025e-42,1.7857370063714938e-42,3.3800487873441994e-57,1.022763685190636e-42,4.4999570199476557e-46,9.743699987236215e-61,1.4922291285772507e-47,8.2721518496267881e-35,8.9032831971076893e-62,5.8892047419849556e-19,4.2880363709976209e-33,1.3053850804024924e-33,4.2880363709975593e-33,3.3615641807272727e-56,1.1306572061137734e-51,6.6575061390640701e-52
1.0131361924563932e-18,0.2249951805236655,76.950000000000003,0.0,0.0,0.0,0.99999999999711275,9.5,9.8434772782241203e-14,1.1195445395710023e-12,1.1195433635278172e-12,3.3921610666275509e-21,3.3706109698359524e-21,5.4969018365920085e-13,2.8031830873249192e-19,2.0777134849914809e-21,8.1484836596255799e-31,2.1432919966896629e-35,3.7815118365103512e-25,4.1673777658471528e-19,1.0391918965112124e-23,9.6491962245638051e-31,1.8229387744581562e-35,4.2547755114033241e-38,6.3392556541004649e-48,2.3444668411694271e-32,4.0664481813805515e-24,1.6313083926020279e-32,1.6313083953493236e-32,2.4221681190173968e-41,3.2510395981809732e-42,5.5763561520279505e-38,1.9570323925963272e-24,6.2265521924913422e-33,4.1786466607089181e-34,8.5947934401236658e-75,1.2970592801980297e-41,5.8687371080009174e-37,8.0731492053333642e-75,4.4903891718063734e-21,1.5212961608640716e-50,1.5209544977774531e-50,9.223193990000695e-30,2.7881871465667472e-30,2.1098870773433106e-23,9.2229457043026743e-30,2.425902992328175e-38,8.0731492053152526e-75,4.0577447835330922e-45,2.2301079204248032e-47,2.4024310481597567e-53,6.3271425304888973e-63,1.100981540639201e-37,3.17001161276057e-72,4.0929367995719036e-29,6.6866816735422378e-58,2.9305982942023834e-73,1.6746548239882314e-37,4.7457971610653237e-83,3.752843709538515e-78,1.7595319824601626e-86,9.1174939363355736e-51,1.6098147347839424e-38,1.6055014315674795e-52,1.1534273132149108e-37,1.3980411830319808e-46,1.8167525502542282e-32,1.7126126958615458e-46,1.1493353246820774e-47,4.7185449703408968e-41,1.4291360064410666e-41,1.056194280337091e-55,8.1851177164745858e-42,6.5292141578134764e-45,6.2386254286357267e-59,2.3885364368648458e-46,6.6201493491437974e-34,5.7005298431458707e-60,1.1780979956714013e-18,3.4317251650914086e-32,5.2232461333570149e-33,3.4317251650913123e-32,1.0761519532006189e-54,1.7911378088807492e-50,1.0543408692018989e-50
2.0264922972619198e-18,0.22499518052366543,76.950000000000003,0.0,0.0,0.0,0.99999999999422495,9.5,1.9689091191347346e-13,2.2393320777694624e-12,2.2393297294477964e-12,1.3570852896957887e-20,1.3399422471161935e-20,1.0994982534730437e-12,1.1214545169345069e-18,8.312201826590773e-21,6.4054878640618986e-30,1.7149593946280202e-34,1.5128509685983422e-24,1.6672206108886125e-18,4.1574442499271117e-23,7.3478059864005524e-30,1.4584445758800599e-34,3.4044668414352802e-37,1.0144835379697773e-46,1.8759277261751483e-31,1.6268440528984424e-23,1.3052945565337903e-31,1.3052945609303429e-31,3.8762427241144717e-40,5.2027174672849058e-41,4.4619215172084801e-37,7.8293954100171991e-24,4.9821629398237619e-32,3.343545846861737e-33,1.1006914057271112e-72,2.0757133046705436e-40,4.695873409758213e-36,1.0338870864244432e-72,1.7964460624434373e-20,4.8686871024424073e-49,4.8665009061416469e-49,7.3799418551641972e-29,2.2309688897415821e-29,8.4409042454584138e-23,7.3797431930568939e-29,3.8822271291166886e-37,1.0338870864198041e-72,6.4936994600252771e-44,2.2916802010873005e-46,7.6893678077788504e-52,4.0502217480573795e-61,8.8095147851273731e-37,4.0584740460147586e-70,1.6374412196240457e-28,1.3671888241422476e-56,3.7519601213839195e-71,1.3399781198475509e-36,1.2151823698317805e-80,4.8046622345424165e-76,4.5053600230913936e-84,2.9182060044965878e-49,1.2880824573144339e-37,5.1386728643657197e-51,9.2291708538080847e-37,2.2373150935670132e-45,7.2681931468376985e-32,2.7407318874551545e-45,1.83931057100999e-46,3.7755528231929281e-40,1.1435318290520737e-40,3.2261501810043563e-54,6.5491775098915752e-41,9.9097858299015846e-44,3.9935635306330847e-57,3.8224296073379366e-45,5.2969873600788881e-33,3.6491100972339604e-58,2.3564570247978583e-18,2.7458900833873462e-31,2.0896429465651911e-32,2.7458900833871916e-31,3.4444038236437129e-53,2.8084920087340719e-49,1.6522498790792956e-49
4.0532045068729724e-18,0.22499518052366543,76.950000000000003,0.0,0.0,0.0,0.99999999998844924,9.5,3.9380319017399686e-13,4.4789071221924532e-12,4.4789024408756187e-12,5.4287827891298337e-20,5.2932200850816492e-20,2.1991101022249809e-12,4.4861731546593422e-18,3.3251473039261734e-20,4.9506515660086551e-29,1.3720980356131582e-33,6.0518963579771384e-24,6.6694103367746851e-18,1.6631130321868611e-22,5.3587350215406109e-29,1.1665730659299532e-33,2.7238320535318817e-36,1.623326773172531e-45,1.500881553129187e-30,6.5079057448471699e-23,1.0443347804026003e-30,1.0443347874377511e-30,6.2025717610935195e-39,8.3251809285938516e-40,3.5698591084110185e-36,3.1320062472845037e-23,3.9860690472703442e-31,2.6750804734571382e-32,2.467063456583715e-70,3.3214669007774958e-39,3.7570427218975872e-35,2.3173298495094861e-70,7.1863530597842004e-20,1.5578338167184902e-47,1.5564356712969255e-47,5.9044906110667603e-28,1.7849374571592323e-28,3.3766221393582474e-22,5.9043316729699314e-28,6.2121714387184698e-36,2.3173298494887253e-70,1.0390933628975063e-42,2.6452035714524925e-45,2.4608384357107005e-50,2.5924000665421703e-59,7.0482645022427273e-36,5.1953686381484426e-68,6.5502978191563552e-28,3.1385482096482096e-55,4.8029914330682993e-69,1.072083997504996e-35,3.1111807553348274e-78,6.1505986206702234e-74,1.1534887960376742e-81,9.3392055447549142e-48,1.0305415405213666e-36,1.6445405171402918e-49,7.3840375642084026e-36,3.5800492430142426e-44,2.9075138335668732e-31,4.3855979204747749e-44,2.9431958623284769e-45,3.0207289503441905e-39,9.1492174920935101e-40,9.4598700271524972e-53,5.2395830554029604e-40,1.5425723809468293e-42,2.5561411199239326e-55,6.1164892947140521e-44,4.2377715263005792e-32,2.3356690641737398e-56,4.7131910277288193e-18,2.1969023297945134e-30,8.359287080525939e-32,2.1969023297942657e-30,1.102320924659179e-51,4.3193484566903215e-48,2.5383433719893516e-48
8.106628926095079e-18,0.22499518052366543,76.950000000000003,0.0,0.0,0.0,0.99999999997689792,9.5,7.8762774668727974e-13,8.9580570864793535e-12,8.9580477820827232e-12,2.1716013432612663e-19,2.0656195673344515e-19,4.3983166363598069e-12,1.7945342794221123e-17,1.3301098202844584e-19,3.7078133486723374e-28,1.0977309386444256e-32,2.4208570280184852e-23,2.6678607936592034e-17,6.6527227232156614e-22,3.6385588855389399e-28,9.3283366939505838e-33,2.1791690483884757e-35,2.5974164887660871e-44,1.2007572435236176e-29,2.6032681562373234e-22,8.3550746067552432e-30,8.3550747193218179e-30,9.9244674523819943e-38,1.3320922592068606e-38,2.8559956044028674e-35,1.2528480351854007e-22,3.1889430144865865e-30,2.140149681145994e-31,3.1687213074486961e-68,5.3145781286712717e-38,3.0057565295579358e-34,2.9764019459932508e-68,2.8746453748873261e-19,4.9833483176518775e-46,4.9744146510371575e-46,4.7237791947457004e-27,1.4280063608089041e-27,1.3506923335360706e-21,4.7236520489197074e-27,9.9399034165649664e-35,2.9764019459398323e-68,1.6626203426262725e-41,3.4150221900921214e-44,7.8749821247683656e-49,1.659200660323809e-57,5.6388528757764688e-35,6.6503339497443719e-66,2.620225642860495e-27,8.0647242622543464e-54,6.1480714136432162e-67,8.5770745944719491e-35,7.9649386376723085e-76,7.873110188008121e-72,2.9530497407496159e-79,2.9886802298266922e-46,8.244367408289397e-36,5.2627572081916663e-48,5.9075102076664533e-35,5.7283090834477734e-43,1.1630528254797489e-30,7.0172520921314228e-43,4.7093515241502589e-44,2.4166977200694968e-38,7.3198722295292567e-39,2.5922656418465505e-51,4.1914551819952681e-39,2.4336376868063601e-41,1.6360016134238653e-53,9.7868157974809845e-43,3.3900250385813307e-31,1.49489412511902e-54,9.4267228119467017e-18,1.7575759904022273e-29,3.3438789033280554e-31,1.7575759904018327e-29,3.5275856860521692e-50,6.4119371726716349e-47,3.7608054452905619e-47
1.621347776453929e-17,0.22499518052366543,76.950000000000003,0.0,0.0,0.0,0.99999999995379518,9.5,1.5752768596827886e-12,1.791635654131745e-11,1.7916338137902857e-11,8.6865810205586278e-19,7.8757932640953554e-19,8.796661052224844e-12,7.1782191366982456e-17,5.3205217468766475e-19,2.6287238203453256e-27,8.782062347656719e-32,9.6836249647999911e-23,1.0671565108961417e-16,2.6611431483901767e-21,2.2287891572047741e-27,7.4553518027204152e-32,1.7433765511020505e-34,4.1558490035802037e-43,9.6062059448085209e-29,1.0413283928327514e-21,6.6842179176960434e-29,6.6842180978021336e-29,1.5879064883094728e-36,2.1313876024396498e-37,2.2848070969580284e-34,5.0114505581484794e-22,2.5511131929506479e-29,1.7121343130949585e-30,4.0562626130066119e-66,8.5034157407666205e-37,2.4046297613259338e-33,3.8100756651465521e-66,1.1498712885236259e-18,1.5934463851257489e-44,1.5877477341232859e-44,3.7790529904842503e-26,1.1424139729834764e-26,5.4027873939302064e-21,3.7789512885095405e-26,1.5904005278146136e-33,3.8100756650097866e-66,2.6602166720692707e-40,4.8101483120960693e-43,2.5199870572734139e-47,1.0618860681983496e-55,4.5111471177090235e-34,8.5124110936934233e-64,1.0481115003327758e-26,2.2641078170738269e-52,7.8695164901035717e-65,6.8618152704333648e-34,2.0390207488281826e-73,1.0077647869456237e-69,7.5598008547442125e-77,9.5638832806052062e-45,6.5950804568190461e-35,1.6840951741258571e-46,4.7261198985336515e-34,9.1653322363919696e-42,4.6523056960427951e-30,1.1227692112337441e-41,7.5351497652444568e-43,1.9334038074140484e-37,5.8562779966205065e-38,6.4397599369019568e-50,3.3525875036220609e-38,3.8659845663348502e-40,1.0470484163253844e-51,1.5659095973607281e-41,2.7115195491727521e-30,9.5673998132694384e-53,1.8854041490956596e-17,1.4060472722261962e-28,1.3376011818467616e-30,1.4060472722255657e-28,1.1288400126636368e-48,8.9605026741390189e-46,5.2391084841935375e-46
3.242717544142771e-17,0.2249951805236655,76.950000000000003,0.0,0.0,0.0,0.9999999999075897,9.5,3.1505750855495805e-12,3.5832953722302175e-11,3.5832917543167352e-11,3.4746668914655134e-18,2.8784076519823601e-18,1.7593075282908767e-11,2.8712656448949855e-16,2.1282097356028392e-18,1.7101294981757443e-26,7.0257434861857746e-31,3.8734892642009807e-22,4.2685933225485257e-16,1.0644680266672576e-20,1.2086220387947809e-26,5.9523953553890124e-31,1.3947176857779789e-33,6.6490491687271589e-42,7.6849279367392734e-28,4.1653554987917542e-21,5.3474371201578457e-28,5.3474374083152199e-28,2.5405268993398197e-35,3.4102180355754086e-36,1.8277975816512581e-33,2.0045657823490134e-21,2.0407519518066851e-28,1.3696819931542889e-29,5.1921401028699039e-64,1.3605236537277823e-35,1.9236745785300257e-32,4.8770132929356265e-64,4.5994498971012245e-18,5.0910054314322223e-43,5.0547754223153475e-43,3.0231821695479024e-25,9.1391285407797768e-26,2.1610634538176857e-20,3.0231008343623729e-25,2.5445949146231612e-32,4.8770132925855e-64,4.2562615076159044e-39,7.1731159427006875e-42,8.0635945207159881e-46,6.7957685146029804e-54,3.6088929108155572e-33,1.0895404464630198e-61,4.1924880219891428e-26,6.7385658523440452e-51,1.007253628441389e-62,5.4895057454865968e-33,5.2196634317667804e-71,1.2899039616190274e-67,1.9352272670345336e-74,3.0603902015254367e-43,5.2752151841650355e-34,5.3889744810991338e-45,3.7809400923071583e-33,1.4664092897233809e-40,1.8609410110650856e-29,1.7963906227855739e-40,1.2056379552389625e-41,1.5467409962130962e-36,4.685463936329306e-37,1.4223528079359495e-48,2.6810524593937919e-37,6.1625021374282499e-39,6.7009359713564469e-50,2.5054208045860828e-40,2.1683381299391623e-29,6.1229897133926037e-51,3.7709699268476e-17,1.1247761397683762e-27,5.3506384133058587e-30,1.124776139767366e-27,3.6122262467754082e-47,1.1429053956320991e-44,6.6530922692633393e-45
4.864087311831613e-17,0.22499518052366543,76.950000000000003,0.0,0.0,0.0,0.99999999986138421,9.5,4.7258733112921465e-12,5.374954931561011e-11,5.3749495642056681e-11,7.3836879705687181e-18,5.757028448779804e-18,2.6389214921118598e-11,6.101382524963747e-16,4.5224289562044682e-18,4.3792400633326493e-26,2.0089319523787803e-30,8.2311891358400635e-22,9.0706761148091655e-16,2.2620012397159855e-20,2.8514070995439956e-26,1.7000586075271809e-30,3.9880328638712974e-33,2.4472294328772444e-41,2.1973947510425943e-27,8.8514062644684449e-21,1.5290373509379762e-27,1.5290374569964887e-27,9.3505768687841931e-35,1.2551822064902319e-35,5.2262600101032917e-33,4.2596638729720978e-21,5.8350254674363371e-28,3.9163778716256356e-29,2.6789544814097239e-63,5.0075736382416678e-35,5.5004382524507977e-32,2.5163605690512486e-63,9.7737397713628303e-18,2.322877298138e-42,2.3030174137284718e-42,8.6442800122607589e-25,2.6131796181096835e-25,4.5921656466108025e-20,8.644047488694936e-25,9.3656870683642909e-32,2.5163605688362884e-63,1.5665666694879191e-38,2.5972205231687383e-41,3.6814723696980034e-45,3.7337363139128447e-53,1.0319098561351493e-32,7.0289327872561609e-61,8.9090627997185087e-26,3.0317583585725408e-50,6.4980774137549318e-62,1.5696584272624099e-32,3.8761642209142881e-70,8.321578905660572e-67,1.4371161233409559e-73,1.3972513539997627e-42,1.5082367004851231e-33,2.4603824852297706e-44,1.0811157398962364e-32,5.3972646497612702e-40,3.9545111981890337e-29,6.6118177461875154e-40,4.4375585461534124e-41,4.4227253585881723e-36,1.3398173193665891e-36,5.6944116306803546e-48,7.6644348336388358e-37,2.2662133758780285e-38,3.6816565889762473e-49,9.2215209419547366e-40,6.1986277358492204e-29,3.3641213472499036e-50,5.6566377442699214e-17,3.2160433451417548e-27,1.1370406945408078e-29,3.216043345138038e-27,1.6491975681195717e-46,3.8047302755297042e-44,2.2108802015916314e-44
6.485457079520455e-17,0.22499518052366543,76.950000000000003,0.0,0.0,0.0,0.99999999981517873,9.5,6.301171536910486e-12,7.1666143440850314e-11,7.1666072434571371e-11,1.2595720775907192e-17,9.3038461194241999e-18,3.5185079975426093e-11,1.0408138943998987e-15,7.7146963264102584e-18,8.4165785157866577e-26,4.2374317839348359e-30,1.4041462037442691e-21,1.5473354921254193e-15,3.8587139212560444e-20,5.1682839507009462e-26,3.5821792341252903e-30,8.4119301718434488e-33,6.2065563696841897e-41,4.6349095184797113e-27,1.5099480398039677e-20,3.2251878366859999e-27,3.2251881056672905e-27,2.3714494550078824e-34,3.1834006558604132e-35,1.1023495255529262e-32,7.2664164706984571e-21,1.2307267750315577e-27,8.2606580299219225e-29,1.461469821627868e-62,1.2700149003926836e-34,1.1601873264873148e-31,1.3727687639971215e-62,1.6672687072165416e-17,6.9197927676192696e-42,6.8516547473219497e-42,1.8233018823076261e-24,5.5118702620570525e-25,7.8335370959491268e-20,1.8232528448685821e-24,2.3753131860626196e-31,1.3727687638774577e-62,3.9731023179074548e-38,6.5232575572463745e-41,1.0973208125208255e-44,1.2837139505384394e-52,2.1765791686876478e-32,2.7449444619712287e-60,1.519783545053078e-25,8.9539357124090134e-50,2.537634433612048e-61,3.3108661645799399e-32,1.6975004803362475e-69,3.2497808909835471e-66,6.2936165528331633e-73,4.1647696646714182e-42,3.1810269296360514e-33,7.3336123908779528e-44,2.2803898380820764e-32,1.3688400741447185e-39,6.7459410139508345e-29,1.676877367448013e-39,1.1254622601484862e-40,9.3288231686812303e-36,2.8261888124181543e-36,1.5250788803027373e-47,1.6163244794927238e-36,5.7444870295318147e-38,1.2658153836589739e-48,2.3387542950401054e-39,1.3071886740568574e-28,1.1566422002662685e-49,7.5424075990831305e-17,6.7833425079746644e-27,1.9397027429076551e-29,6.7833425079652369e-27,4.915742655557768e-46,8.8691025609271193e-44,5.1466763121250871e-44
9.72819661489814e-17,0.2249951805236655,76.950000000000003,0.0,0.0,0.0,0.99999999972276798,9.5,9.4517679878556152e-12,1.0749932854800649e-10,1.0749922295362122e-10,2.6077873385835571e-17,1.7663599757381933e-17,5.2776165679022574e-11,2.1548354608217688e-15,1.5972159323423328e-17,1.9968959390392855e-25,1.1573793125942106e-29,2.9071107591425101e-21,3.2035058391986087e-15,7.9889889643587175e-20,1.1401140314863033e-25,9.7670730341154689e-30,2.2975628344694392e-32,2.1703747889844473e-40,1.2659214200952549e-26,3.1261600970527336e-20,8.8090024813288424e-27,8.809003421932728e-27,8.2927153186943531e-34,1.1132417241122515e-34,3.0107638710865481e-32,1.5043937875084022e-20,3.3612695944448864e-27,2.2561861694384203e-28,2.029737005831164e-61,4.4412153621362306e-34,3.1687624613091717e-31,1.9065460817477873e-61,3.451808005795772e-17,3.0258868847998661e-41,2.9893763398656222e-41,4.9798741348276136e-24,1.5054236120260671e-24,1.6217782753791934e-19,4.979740237252662e-24,8.30641260435135e-31,1.9065460815587519e-61,1.3893822527562966e-37,2.2570588345324771e-40,4.8030222941265954e-44,6.9038479127373611e-52,5.944826359819849e-32,1.7853649427864827e-59,3.1465231749013645e-25,3.8776959118594289e-49,1.6505265358735689e-60,9.0430013804028775e-32,1.3170069570753967e-68,2.1138013680760248e-65,4.8829424600061225e-72,1.8229692216671236e-41,8.6870833321342416e-33,3.2099951112393989e-43,6.2284616789860692e-32,4.7867588902914104e-39,1.396663411976854e-28,5.8639810940110247e-39,3.9357999548156937e-40,2.5479947688728817e-35,7.7197631866106349e-36,5.6852674606489278e-47,4.4131927361564179e-36,2.007602177351222e-37,6.8076549978450045e-48,8.1785926147185393e-39,3.5690541541183918e-28,6.2205202268402675e-49,1.1314186777148082e-16,1.8526371695063599e-26,4.0160611165870679e-29,1.8526371695030636e-26,2.1516790748900006e-45,2.7257198147821351e-43,1.5787641476707351e-43
1.2970936150275824e-16,0.22499518052366543,76.950000000000003,0.0,0.0,0.0,0.99999999963035713,9.5,1.260236443834392e-11,1.4333250900803255e-10,1.433323686686703e-10,4.4351660166776929e-17,2.7729185337740531e-17,7.0366241710880666e-11,3.6647478662979434e-15,2.7164217831067289e-17,3.7153019266894216e-25,2.4216332434498113e-29,4.9442381668454824e-21,5.4482309217380401e-15,1.3587189041461426e-19,2.0146610525158437e-25,2.04045459775074e-29,4.8072745620449669e-32,5.4229922695186752e-40,2.6486997683556005e-26,5.3167836149504126e-20,1.8431396612117419e-26,1.8431398962353635e-26,2.0720489459675743e-33,2.7816683624714149e-34,6.2993463265445677e-32,2.5585371122723244e-20,7.0324755321436421e-27,4.7205902590584142e-28,9.3304282564822806e-61,1.1097200989745035e-33,6.6299795995837388e-31,8.7641361373424058e-61,5.8705206289722545e-17,8.8091333963360471e-41,8.6877794705832014e-41,1.0419318007827001e-23,3.149775547583249e-24,2.7581276904104352e-19,1.0419037921614187e-23,2.0755098129810164e-30,8.7641361363621675e-61,3.4716227371957794e-37,5.6047633096813974e-40,1.3993322689915277e-43,2.3008615004712814e-51,1.2438398457977172e-31,6.7026660563650374e-59,5.3514157299367211e-25,1.1229159776708114e-48,6.1964521222463014e-60,1.8920972167710643e-31,5.500733858506322e-68,7.9358356426482627e-65,2.039460291811078e-71,5.3111824808753807e-41,1.8173885085749191e-32,9.3522210998586844e-43,1.3032036642981034e-31,1.1960510712419446e-38,2.3753605057146036e-28,1.4652196301703979e-38,9.8344962269939995e-40,5.3312617098315543e-35,1.6153367047415782e-35,1.4770331297974102e-46,9.2311050986517279e-36,5.0144489638318378e-37,2.2688188945999381e-47,2.0435769139421247e-38,7.46527009405542e-28,2.0731435125101576e-48,1.5086341164157066e-16,3.8761415437337323e-26,6.8305127173694636e-29,3.8761415437254963e-26,6.2688718193156793e-45,6.158674133894532e-43,3.5623735817860316e-43
1.6213675685653508e-16,0.22499518052366543,76.950000000000003,0.0,0.0,0.0,0.99999999953794627,9.5,1.5752960888342774e-11,1.7916568495209189e-10,1.7916550923657944e-10,6.7759336943554921e-17,3.9159436959285055e-17,8.7955236008879618e-11,5.5988065648775244e-15,4.1500395600761995e-17,6.0607472366912274e-25,4.4085050904513162e-29,7.5536828708749475e-21,8.3235169688471466e-15,2.0758165763816719e-19,3.1589410075557714e-25,3.708760910854445e-29,8.751465305723683e-32,1.1505071485191841e-39,4.8217972213811649e-26,8.1228477884892358e-20,3.3553673551551602e-26,3.3553678537667261e-26,4.3959154279951708e-33,5.901568748696452e-34,1.1467384539650995e-31,3.9087985726946501e-20,1.280156234531678e-26,8.5934553320345396e-28,3.4448144734793527e-60,2.3543512361322838e-33,1.206937729555385e-30,3.2357381885154193e-60,8.9686686881855042e-17,2.1371240087025314e-40,2.1039910145311101e-40,1.8967511565779824e-23,5.7339067681964284e-24,4.2136500736556632e-19,1.8967001813568645e-23,4.4033404101330831e-30,3.235738188122166e-60,7.3652835774006064e-37,1.1836837202663487e-39,3.3974076993934133e-43,6.2991053605208991e-51,2.264331290392644e-31,2.0444037975829571e-58,8.1757576081796251e-25,2.713722563060547e-48,1.8900017364754766e-59,3.4444874294138538e-31,1.8507779292556187e-67,2.4205917728344638e-64,6.861994489727102e-71,1.2895071102170019e-40,3.3080411458468514e-32,2.2706268548721985e-42,2.3724338212711154e-31,2.5374881994233095e-38,3.6290158676502044e-28,3.1085586004005499e-38,2.0864957779062463e-39,9.7053631680162964e-35,2.9408503965445973e-35,3.2284481046645055e-46,1.6799741502220396e-35,1.063527762287017e-36,6.2114255070423012e-47,4.3356038615493561e-38,1.3585820442115813e-27,5.6757230046792046e-48,1.8858897545514472e-16,7.0560040207378632e-26,1.0435859340669228e-28,7.0560040207203892e-26,1.5220254506843106e-44,1.1890102512738759e-42,6.8698271188470924e-43
