Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26)
4.090130659380093e-12,0.3624289678768144,76.950000000000003,0.0,0.0,0.0,0.98880683046213236,9.4999986425571503,2.4592767563638843e-05,0.00024863028290897745,0.00024716342148423874,1.2247425719334757e-06,2.0450592795314514e-11,0.0006811287226479156,0.0025499393356058714,1.0987259980629177e-07,5.944840590024015e-15,7.3359718600368037e-13,1.2841978111204808e-09,0.0073468435559183439,4.0849271722094265e-08,4.1245085079766249e-16,8.4139860074957549e-17,2.0716161766046094e-14,3.2944984215640459e-18,8.393017086111162e-08,3.2903914444312296e-07,2.610652286980875e-08,2.6110105508884809e-08,2.4152800118457851e-12,1.1494968244201372e-12,4.6109873771689602e-11,2.3272560265506995e-08,4.3736524866095472e-12,9.700022086369098e-13,2.7677198428424391e-20,1.2549929056626007e-12,8.5171965207451216e-13,2.5287117853038209e-20,8.7583532824571402e-05,6.3152428275398243e-18,2.4628192968863754e-18,2.0299576694777619e-06,5.1278763179884885e-07,6.7969748638753707e-07,2.1134383233536601e-06,1.1276798630269862e-07,2.5277765530434018e-20,7.7817387574436129e-15,1.6979721004782933e-16,1.6632553083996921e-16,1.8590370115924072e-19,1.2428661448935227e-13,7.948857681488486e-23,7.5763711274005086e-11,9.2012680302114873e-21,3.9877417701372645e-22,8.6277523103481223e-13,4.4816757546379026e-26,4.5576974173478228e-26,1.9476495793786773e-29,6.7939545273924438e-12,1.3272139445997261e-14,6.5554095513305101e-13,3.22301421548027e-12,1.9769388490867395e-16,5.1027284684884666e-14,3.6288255065871086e-16,3.3371590756422804e-16,1.8332636186855057e-16,3.0648396866040416e-16,4.7696442450231139e-24,1.5603224549251035e-16,2.0098190097350937e-13,2.3745251614504478e-13,1.786208330477907e-14,6.441856779574875e-12,4.5513515765419637e-14,2.2789876440831684e-08
4.181102135897465e-12,0.3624289676854716,76.950000000000003,0.0,0.0,0.0,0.98855955526952943,9.4999985940631557,2.5136595721633425e-05,0.00025409647387972001,0.00025257131475750082,1.2700506094639572e-06,2.0900205867213135e-11,0.00068096008636967594,0.0026101593501902244,1.1247311446409512e-07,6.1647637131965572e-15,7.8308592781998545e-13,1.3417783980660236e-09,0.0075203815178184951,4.2672326661651519e-08,4.2221292704376099e-16,8.6210204704049463e-17,2.2115786737516283e-14,3.5179084831196e-18,8.7897035383808103e-08,3.4317927042997127e-07,2.784712732084426e-08,2.7850954698984185e-08,2.578681196791893e-12,1.229581740530932e-12,4.7258951277100958e-11,2.4028297386855207e-08,4.517492072011209e-12,1.0038584424071892e-12,3.2196176084367021e-20,1.3159985661263891e-12,8.8908291669899704e-13,2.9421706120921436e-20,8.9659988345804453e-05,6.6224723750480044e-18,2.5825747964209441e-18,2.0799385952078501e-06,5.2356303065416004e-07,6.798911463730834e-07,2.1676960227513222e-06,1.1864574217558747e-07,2.9410579666555363e-20,8.2778640872521498e-15,1.8535079935245842e-16,1.8163500316121125e-16,2.0761089576594986e-19,1.2955005408532127e-13,9.0651921472009051e-23,7.9064016266243332e-11,1.0269338118866139e-20,4.5539381239295815e-22,9.0582026839742802e-13,5.2319956144244497e-26,5.240387409874921e-26,2.2853999834464033e-29,7.3288018476528462e-12,1.3850893928623725e-14,7.0444273132325591e-13,3.439278998165637e-12,2.1107939108631514e-16,5.3326313365991758e-14,3.8766727937155454e-16,3.6189916220940862e-16,1.9473628236333728e-16,3.2035765499804601e-16,5.172450555763695e-24,1.6638838908582491e-16,2.1447924063271486e-13,2.5745375983238663e-13,1.9115020536974547e-14,6.5949054145468802e-12,4.9992983731671742e-14,2.3374185281296281e-08
4.272073612414836e-12,0.3624289674924762,76.950000000000003,0.0,0.0,0.0,0.98831234461832673,9.4999985450939661,2.568028707884758e-05,0.00025955992034053477,0.0002579756541695173,1.3158326436614954e-06,2.1349593376061562e-11,0.00068079148562375479,0.0026703638822676156,1.1507232377842706e-07,6.3869875962671849e-15,8.3471396294157838e-13,1.4006137469927323e-09,0.0076938764074738902,4.4534550344217273e-08,4.3197010316858464e-16,8.8283202215996853e-17,2.3576459921769894e-14,3.751027610920849e-18,9.1953638594297269e-08,3.5758899959187654e-07,2.9661662547376632e-08,2.9665745326334015e-08,2.7491261517468813e-12,1.3132284883998544e-12,4.8407743703509466e-11,2.4793426833903863e-08,4.6631341886472649e-12,1.0381887875956754e-12,3.7329142957651519e-20,1.3784109720512372e-12,9.2735187621244519e-13,3.4119131245057131e-20,9.1736257044260406e-05,6.9367920263980207e-18,2.7050926213876425e-18,2.1296898938595747e-06,5.3420279555463091e-07,6.8007717194540888e-07,2.2218244590658385e-06,1.2466956568745988e-07,3.4105944127556025e-20,8.7940110448985455e-15,2.0194148569772636e-16,1.9796997922952145e-16,2.3129099797265206e-19,1.3490445825266587e-13,1.0308205546445665e-22,8.2430220782000231e-11,1.1433881360852526e-20,5.18537643777617e-22,9.4988474498728075e-13,6.0871464452774902e-26,6.007493718636727e-26,2.6724960668641212e-29,7.8911582352376367e-12,1.4441217969807038e-14,7.5566022721128628e-13,3.6648551374185706e-12,2.2504644363780374e-16,5.5676138757733505e-14,4.135383925317559e-16,3.9173108702824334e-16,2.0656725926653081e-16,3.345314507406175e-16,5.5988200944821322e-24,1.7718541790012828e-16,2.2855807759207505e-13,2.7854938359101777e-13,2.0424106122236192e-14,6.747916061386616e-12,5.478673468924497e-14,2.3960977858713394e-08
4.363045088932208e-12,0.36242896729789154,76.950000000000003,0.0,0.0,0.0,0.98806519849031027,9.4999984956634531,2.6223841670979816e-05,0.00026502062369360076,0.00026337645521054163,1.3620748077565468e-06,2.1798755488312843e-11,0.00068062292289405217,0.0027305529352488794,1.1767022830536904e-07,6.6114449305202316e-15,8.8852326957189876e-13,1.4607033549457199e-09,0.0078673282344452252,4.6435903183410068e-08,4.4172238126056785e-16,9.0358852245286416e-17,2.509943250945256e-14,3.9940474996692666e-18,9.6099829161751736e-08,3.7226671314360911e-07,3.1551520626799361e-08,3.1555869674878129e-08,2.9267496624813242e-12,1.400507708477082e-12,4.9556251075291306e-11,2.5567943868034662e-08,4.8105779269052376e-12,1.0729928707225575e-12,4.3143359784296072e-20,1.442227501489285e-12,9.6653673112689728e-13,3.9441218746211785e-20,9.3812336488037848e-05,7.2581885572754793e-18,2.8303676217813009e-18,2.179212077484964e-06,5.4470852735382426e-07,6.8025662775308828e-07,2.2758234987144187e-06,1.3083896314749771e-07,3.9425645897450266e-20,9.3305834926931053e-15,2.1961358387687625e-16,2.1537445733370139e-16,2.5707445603626973e-19,1.4034930141980675e-13,1.1688996906195783e-22,8.5862059376861633e-11,1.2701232409628021e-20,5.8879061519907428e-22,9.949647091943481e-13,7.0589992637353044e-26,6.8673623889992385e-26,3.1148646337461824e-29,8.4816976903422628e-12,1.5043064993276578e-14,8.0924059943693369e-13,3.8999262713405742e-12,2.3960662112281884e-16,5.8076769625897374e-14,4.4051772602399951e-16,4.2326547900461334e-16,2.188238739498403e-16,3.4900516392247735e-16,6.0495217336265781e-24,1.8843191496948931e-16,2.4322987676981946e-13,3.0076655833425995e-13,2.1790463788130764e-14,6.9008887283657108e-12,5.9908010369468078e-14,2.4550254031721016e-08
4.4540165654495795e-12,0.36242896710177896,76.950000000000003,0.0,0.0,0.0,0.98781811686728127,9.4999984457851028,2.6767259533718613e-05,0.00027047858534032807,0.00026877373299117436,1.4087636129489527e-06,2.2247691616989879e-11,0.0006804543999265637,0.0027907265127297665,1.2026682863072706e-07,6.8380702419915561e-15,9.4455561258941008e-13,1.522046719212199e-09,0.0080407370088257761,4.8376345625651923e-08,4.5146976348568413e-16,9.24371544257029e-17,2.6685952524352487e-14,4.2471588760058491e-18,1.0033545597602955e-07,3.8721080163962542e-07,3.3518085277042269e-08,3.3522711667856672e-08,3.1116857054879584e-12,1.4914896171948372e-12,5.0704473431834997e-11,2.6351843753753778e-08,4.9598223778312938e-12,1.1082703228631958e-12,4.9711747358617981e-20,1.507445594879266e-12,1.0066476703106164e-12,4.5455018887622536e-20,9.588822427361853e-05,7.5866490581009724e-18,2.958394770146289e-18,2.2285057407488995e-06,5.5508183065322878e-07,6.8043038503358547e-07,2.3296930932876449e-06,1.3715344106184229e-07,4.543669251977347e-20,9.8879880690601278e-15,2.3841226746087294e-16,2.3389329021214949e-16,2.8509723479709293e-19,1.4588408741453104e-13,1.3219360788774158e-22,8.9359267579738669e-11,1.4077991399048535e-20,6.6677578121342709e-22,1.0410562033748563e-12,8.1604683504161359e-26,7.8289686146751503e-26,3.618997635240809e-29,9.1010919268722561e-12,1.5656388593503964e-14,8.6523059185896584e-13,4.1446752949988044e-12,2.547714552582017e-16,6.0528214978727988e-14,4.6862702740422334e-16,4.5655639338743285e-16,2.3151058728305623e-16,3.6377861702174092e-16,6.5253280366831569e-24,2.0013642811132553e-16,2.5850605598683552e-13,3.2413221896280491e-13,2.3215210517528753e-14,7.0538234242700392e-12,6.5370222723985452e-14,2.5142013627551525e-08
4.544988041966951e-12,0.3624289669041985,76.950000000000003,0.0,0.0,0.0,0.9875710997310525,9.4999983954720353,2.7310540702742364e-05,0.00027593380668136441,0.0002741675022526767,1.4558859381182883e-06,2.2696402504113544e-11,0.00068028591796056713,0.0028508846184326473,1.2286212536158305e-07,7.0667998412163505e-15,1.0028525443078677e-12,1.5846433373164458e-09,0.0082141027410734709,5.0355838150141724e-08,4.6121225215419705e-16,9.451810843864666e-17,2.8337264830280602e-14,4.5105515018593547e-18,1.0466036814762147e-07,4.0241966490203664e-07,3.5562731904755241e-08,3.5567646915997004e-08,3.3040674526523173e-12,1.5862440094217075e-12,5.185241082285351e-11,2.7145121758356474e-08,5.110866633047713e-12,1.1440207794793238e-12,5.711322296957582e-20,1.5740627530727983e-12,1.0476948687981465e-12,5.2233119586487911e-20,9.7963918024131659e-05,7.9221609240738973e-18,3.0891691577006145e-18,2.2775715449866584e-06,5.6532430922906418e-07,6.8059915731759787e-07,2.3834332637622695e-06,1.4361250634990466e-07,5.2211624659773064e-20,1.0466634153264455e-14,2.583835644245642e-16,2.535721805739781e-16,3.1550092047201549e-19,1.5150834768900412e-13,1.4911813909867194e-22,9.292158188645745e-11,1.5571028890915867e-20,7.5315588943144851e-22,1.0881552667746975e-12,9.4055774977227849e-26,8.9019501764916155e-26,4.1919927173448616e-29,9.7500103738540953e-12,1.6281142534664325e-14,9.2367654068806594e-13,4.3992843631646856e-12,2.7055243109083024e-16,6.3030484080728755e-14,4.9788795622607529e-16,4.9165812528598242e-16,2.4463174295507189e-16,3.7885164623541661e-16,7.027014995141256e-24,2.1230747005806589e-16,2.7439798613978476e-13,3.4867306621735156e-13,2.4699456587673605e-14,7.2067201582378064e-12,7.1186948498484277e-14,2.5736256442587839e-08
4.635959518484323e-12,0.3624289667052091,76.950000000000003,0.0,0.0,0.0,0.98732414706344807,9.4999983447370173,2.7853685213719419e-05,0.00028138628911660295,0.00027955777737700125,1.5034290198147421e-06,2.3144888507493104e-11,0.00068011747787359773,0.0029110272561699681,1.2545611912051126e-07,7.2975717749196991e-15,1.0634554053242926e-12,1.6484927070149904e-09,0.0083874254419056046,5.2374341268828686e-08,4.7094984961284493e-16,9.6601713973498784e-17,3.0054611137930813e-14,4.7844141782003781e-18,1.0907441500750014e-07,4.178917119495971e-07,3.768682765312135e-08,3.769204276533397e-08,3.5040272758872643e-12,1.6848402608978191e-12,5.3000063305417612e-11,2.7947773151713911e-08,5.2637097847004059e-12,1.1802438802655123e-12,6.5433048597868932e-20,1.6420765354201321e-12,1.0896884860285825e-12,5.9853970459974554e-20,0.00010003941538826219,8.2647118455151772e-18,3.2226859905746315e-18,2.326410205277568e-06,5.754375623756082e-07,6.8076352940593583e-07,2.4370440876976808e-06,1.5021566651936453e-07,5.9828839780441309e-20,1.1066933829141898e-14,2.7957435278929998e-16,2.744576766367147e-16,3.4843282485318706e-19,1.5722163965120026e-13,1.6779622112213471e-22,9.654873975380285e-11,1.7187490791455771e-20,8.4863499208540569e-22,1.1362579380209094e-12,1.0809528898880952e-25,1.0096641955240154e-25,4.8415957629701346e-29,1.0429120177778009e-11,1.6917280749592718e-14,9.8462437948194628e-13,4.6639348930344283e-12,2.8696098716931903e-16,6.5583586465379095e-14,5.2832208436509072e-16,5.2862519197078482e-16,2.5819157070956922e-16,3.942241007965826e-16,7.5553617755384927e-24,2.2495351858782725e-16,2.9091699137313242e-13,3.7441556867104394e-13,2.6244305608945533e-14,7.3595789396580308e-12,7.7371923919380773e-14,2.6332982243017249e-08
4.726930995001694e-12,0.36242896650486756,76.950000000000003,0.0,0.0,0.0,0.98707725884629993,9.4999982935924603,2.8396693102308095e-05,0.00028683603404518849,0.00028494457239655211,1.551380442522868e-06,2.35931487368661e-11,0.00067994908027822027,0.0029711544298198448,1.2804881054149761e-07,7.5303257788627073e-15,1.1264053254486592e-12,1.7135943262920129e-09,0.0085607051222285641,5.4431815526386069e-08,4.8068255819368857e-16,9.8687970693521755e-17,3.1839230011720845e-14,5.0689347491714546e-18,1.1357744610691476e-07,4.3362536092768992e-07,3.9891731449304128e-08,3.9897258344664131e-08,3.711696751731935e-12,1.7873473306511268e-12,5.4147430941972936e-11,2.8759793206129912e-08,5.4183509254236097e-12,1.2169392690060872e-12,7.4763190979046812e-20,1.711484557915068e-12,1.1326386644287133e-12,6.8402218117804536e-20,0.00010211471403949514,8.6142897985083826e-18,3.3589405861667137e-18,2.375022479947198e-06,5.8542318198575329e-07,6.809239809174005e-07,2.4905256888348231e-06,1.5696242980794234e-07,6.8372927043726608e-20,1.1689301848115425e-14,3.0203235628379221e-16,2.9659716768239524e-16,3.8404608891450439e-19,1.6302354509661235e-13,1.8836827687559518e-22,1.0024047959395096e-10,1.8934803236861752e-20,9.5396008643888973e-22,1.1853602572451036e-12,1.2388774721456249e-25,1.1424111531495775e-25,5.5762454826501238e-29,1.1139086205687966e-11,1.7564757338702161e-14,1.048119644012735e-12,4.9388075669327105e-12,3.0400851571463063e-16,6.8187531946835609e-14,5.599508963407546e-16,5.6751231585399893e-16,2.7219418949734086e-16,4.0989584233123482e-16,8.1111504762177084e-24,2.3808301665417241e-16,3.0807434925016628e-13,4.0138596482851303e-13,2.7850854563324298e-14,7.5123997781027804e-12,8.3939039490907633e-14,2.693219076553146e-08
4.817902471519066e-12,0.36242896630322957,76.950000000000003,0.0,0.0,0.0,0.98683043506144863,9.4999982420504363,2.8939564404156636e-05,0.00029228304286551746,0.00029032790100367618,1.5997281291903482e-06,2.4041183999033146e-11,0.00067978072559716249,0.0030312661433071287,1.3064020026683523e-07,7.7650032314298198e-15,1.1917432247084891e-12,1.7799476933549334e-09,0.0087339417930832417,5.6528221500184717e-08,4.9041038034312525e-16,1.0077687830266822e-16,3.3692356876613784e-14,5.364300106566028e-18,1.1816931121716131e-07,4.4961903903928309e-07,4.2178794051534891e-08,4.2184644612640239e-08,3.9272066659156443e-12,1.8938337633951273e-12,5.5294513798813324e-11,2.9581177196230666e-08,5.5747891483126164e-12,1.2541065934390631e-12,8.5202693623763226e-20,1.7822844913981907e-12,1.1765555282680832e-12,7.7969052800567009e-20,0.00010418981167548419,8.9708830358359429e-18,3.4979283696153136e-18,2.4234091619842176e-06,5.952827502120161e-07,6.8108090554707974e-07,2.543878228589253e-06,1.6385230529900427e-07,7.7935013535344304e-20,1.2334155591742132e-14,3.2580614002486708e-16,3.200388796337289e-16,4.2249978582920151e-19,1.6891366873416352e-13,2.1098277039083509e-22,1.0399654076923102e-10,2.0820677448082297e-20,1.0699227838136215e-21,1.2354582678965928e-12,1.4161091405912369e-25,1.2896195884211316e-25,6.4051201072664619e-29,1.1880571048858037e-11,1.8223526569141219e-14,1.1142074770161721e-12,5.2240823350006179e-12,3.2170636278967211e-16,7.0842330630685131e-14,5.9279578963660162e-16,6.0837440812305118e-16,2.8664361054730164e-16,4.2586674425244819e-16,8.6951658934242313e-24,2.5170437251501703e-16,3.2588129092306271e-13,4.2961026530228629e-13,2.9520193842555297e-14,7.6651826832745508e-12,9.0902334899978545e-14,2.7533881718036829e-08
4.908873948036437e-12,0.36242896610034947,76.950000000000003,0.0,0.0,0.0,0.98658367569074246,9.4999981901227013,2.9482299154903259e-05,0.00029772731697524262,0.00029570777655989861,1.6484603320143793e-06,2.4488994958686299e-11,0.00067961241412305964,0.0030913624005883349,1.3323028894471328e-07,8.0015471092099824e-15,1.2595098144225558e-12,1.8475523066301738e-09,0.0089071354656016562,5.8663519800266945e-08,5.0013331851825091e-16,1.0286843651730199e-16,3.5615224024920607e-14,5.6706961946294841e-18,1.2284986032933553e-07,4.658711824768377e-07,4.4549358095845165e-08,4.4555544404510496e-08,4.1506870178872483e-12,2.0043676919082504e-12,5.6441311944872389e-11,3.0411920398878319e-08,5.7330235469023489e-12,1.2917455051261597e-12,9.6858060888317317e-20,1.8544740598168089e-12,1.2214491827332656e-12,8.8652566465001395e-20,0.00010626470601750384,9.3344800782005623e-18,3.6396448703797893e-18,2.4715710720010925e-06,6.0501783759490622e-07,6.8123462686466221e-07,2.5971018990715047e-06,1.7088480301606481e-07,8.8613121913698504e-20,1.3001915033965808e-14,3.5094510621961087e-16,3.4483187065185562e-16,4.6395902340164415e-19,1.748916368006707e-13,2.3579648676888956e-22,1.0781666358716969e-10,2.2853114555019967e-20,1.1973610070282343e-21,1.2865480182912967e-12,1.6145656730432068e-25,1.4525539200308505e-25,7.3381862371597816e-29,1.2654235026939731e-11,1.8893542873968819e-14,1.1829326328310119e-12,5.5199384178687797e-12,3.4006582846793754e-16,7.3547992923810931e-14,6.2687807501847492e-16,6.5126655300298389e-16,3.0154374035814022e-16,4.4213669118965e-16,9.3081952963838947e-24,2.6582595986073322e-16,3.4434900130206177e-13,4.5911425504466747e-13,3.1253407286023544e-14,7.8179276649644043e-12,9.8275994026417286e-14,2.8138054780366184e-08
4.999845424553809e-12,0.36242896589628004,76.950000000000003,0.0,0.0,0.0,0.98633698071603559,9.4999981378206773,3.0024897390176155e-05,0.00030316885777127738,0.00030108421210490603,1.6975656234787392e-06,2.4936580343667879e-11,0.00067944414606057961,0.0031514432056410275,1.3581907722744642e-07,8.2399019437303655e-15,1.3297455983388508e-12,1.9164076647590913e-09,0.0090802861509763407,6.0837671069320226e-08,5.098513751010975e-16,1.0496264500889396e-16,3.7609060623083984e-14,5.9883080151561156e-18,1.276189436540667e-07,4.8238023635514346e-07,4.7004758142449023e-08,4.7011292478507769e-08,4.3822670253104524e-12,2.119016839395197e-12,5.7587825450866809e-11,3.1252018093110679e-08,5.8930532151523187e-12,1.3298556593290026e-12,1.0984365418941571e-19,1.9280510385396847e-12,1.2673297131843317e-12,1.0055812241843769e-19,0.00010833939481001269,9.705069705722667e-18,3.7840857189291303e-18,2.5195090524786096e-06,6.1463000157936873e-07,6.8138541123836192e-07,2.650196917377519e-06,1.7805943399973068e-07,1.0051253958435407e-19,1.369300270319634e-14,3.774994898902525e-16,3.7102602675706752e-16,5.085950459163162e-19,1.809570957586525e-13,2.6297481539536297e-22,1.1170058929578058e-10,2.5040410390303415e-20,1.3371607160621119e-21,1.3386255629327554e-12,1.8363129683574434e-25,1.6325631807815275e-25,8.3862499027788054e-29,1.3460736192499987e-11,1.9574760851201288e-14,1.254339481935758e-12,5.8265543093164033e-12,3.5909816700124451e-16,7.6304529543428556e-14,6.6221897685103907e-16,6.9624399262465266e-16,3.1689838361245695e-16,4.5870557845096474e-16,9.951028211039259e-24,2.8045611794148939e-16,3.6348861922380401e-13,4.8992349561916282e-13,3.3051572218339466e-14,7.9706347330224579e-12,1.0607434005633234e-13,2.8744709604995255e-08
