Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447)
3.12786948863442e-22,0.2844962191740812,76.950000000000003,0.0,0.0,0.0,0.99999999999957001,9.5,1.3167744844634027e-15,1.6666647778376263e-14,1.666664777838206e-14,1.5150226198499095e-26,1.5150122856537299e-26,3.9534687297751386e-13,7.8438526389636259e-23,7.3353745763746018e-27,5.7739217672235108e-39,2.1005089162874231e-43,1.7213321581658298e-41,2.1282470479424192e-22,2.9012100817156528e-28,5.5905699072926045e-39,4.4770654640274752e-43,2.4194638826013836e-56,4.7081497298897445e-57,1.6024272777408721e-37,1.5786525932754972e-27,1.3308508534666946e-38,1.3308508534672396e-38,4.6874299800047769e-51,7.5498434464401433e-52,4.4489447124002549e-40,4.0483342721762131e-29,3.0551171942493163e-41,2.4603734480726594e-42,1.3965319501288735e-90,3.9545847264193233e-52,7.1886309982129587e-44,1.2687361076848588e-90,2.509115351789237e-24,1.3920544044717511e-64,1.392054286037059e-64,2.2129112970912214e-35,6.4947569675057833e-36,1.3008533320925617e-25,2.2127335759385321e-35,9.6198790516490589e-47,1.268736107684767e-90,1.111362081137559e-55,4.7081497617018532e-57,3.1812168891192179e-65,6.3619237910105465e-78,3.0481815027395773e-44,8.5522555267260497e-91,2.7175359274457885e-31,6.0218331220677821e-71,2.313794871258543e-90,1.0957766687484504e-42,9.1545274393167737e-104,1.2886434943035049e-95,1.0418020188464398e-107,5.4163440036810799e-61,1.4468836446692801e-42,6.3844078134016498e-62,1.2657032290895953e-42,4.603669299206444e-55,1.6599763837262231e-34,4.4579715672826176e-55,3.5901322868648464e-56,1.2936602840505934e-46,1.7676253907190875e-45,6.824385293733901e-67,2.3081472857824461e-46,9.8762068038676618e-49,9.6549301653150901e-72,5.3098591265666653e-54
6.258456500716828e-22,0.2844962191740812,76.950000000000003,0.0,0.0,0.0,0.99999999999913969,9.5,2.6346929954112408e-15,3.3347775702455791e-14,3.3347775702478996e-14,6.064038742023387e-26,6.0639560061444658e-26,7.9103722656901374e-13,3.1395852205496637e-22,2.9360614826758273e-26,4.622331849480049e-38,1.6816843358947667e-42,1.3784617902544385e-40,8.5185345581420549e-22,1.161240109851822e-27,4.4750544851963141e-38,3.5843743359202674e-42,3.87534700826006e-55,7.5391738014271712e-56,1.2829161658024787e-36,6.3187244604334293e-27,1.0654898970572089e-37,1.0654898970580813e-37,7.5059952219952916e-50,1.2089586229373077e-50,3.5618609138115079e-39,1.6203887352607558e-28,2.4459513909301429e-40,1.9697947689510599e-41,1.7911909777052367e-88,6.3324880021774952e-51,5.7552757955117929e-43,1.6272801126879865e-88,1.0043000343990246e-23,4.4583221343091465e-63,4.4583213756791781e-63,1.7716745807504665e-34,5.1997546591488205e-35,5.2068034445943364e-25,1.7715322957718126e-34,1.5404340251442666e-45,1.6272801126877504e-88,1.7796273288219053e-54,7.539173903311576e-56,1.0188459816401817e-63,4.0751124894569708e-76,2.440398627046474e-43,1.0956320955459369e-88,1.0877225812622008e-30,1.9286080557135534e-69,2.9642097521203115e-88,8.7728761390511498e-42,2.3455866194984524e-101,1.6508851820195522e-93,2.6693206146642185e-105,1.7346884969678982e-59,1.1583866450987821e-41,2.0447295785858248e-60,1.0133321850044345e-41,7.3718689912353246e-54,6.6442315581150094e-34,7.1385628040337371e-54,5.7488892578158981e-55,1.035714828020558e-45,1.4151751010616035e-44,2.1833394613933022e-65,1.8479212609267538e-45,7.9234594917177084e-48,6.1844385321352989e-70,8.5026928354427429e-53
1.2519630524881646e-21,0.2844962191740812,76.950000000000003,0.0,0.0,0.0,0.99999999999827893,9.5,5.2705300173046264e-15,6.6710031550422081e-14,6.6710031550514914e-14,2.4264053742169262e-25,2.426339161211935e-25,1.5824179319624978e-12,1.2562430365095409e-21,1.174807031460977e-25,3.698764039415377e-37,1.345858572549503e-41,1.1033281329016067e-39,3.4085234093625006e-21,4.6464730246785703e-27,3.5801226329340352e-37,2.8685883806660383e-41,6.2039209807548689e-54,1.206758783209465e-54,1.0267228358125819e-35,2.5283128361010678e-26,8.5271574176136682e-37,8.5271574176276301e-37,1.2014480549539284e-48,1.9351211242460721e-49,2.8505712453614228e-38,6.4836655953585178e-28,1.9575044768765022e-39,1.5764344729722373e-40,2.2950505778292455e-86,1.0136104797296051e-49,4.6059697846863232e-42,2.085031808117279e-86,4.0185082937779872e-23,1.4272629756319541e-61,1.4272624899014577e-61,1.417878109908362e-33,4.1613840306877439e-34,2.0833995910734544e-24,1.4177642386910396e-33,2.4656976385610493e-44,2.0850318081166739e-86,2.8485627042519737e-53,1.206758815826187e-54,3.2616783745948663e-62,2.6091865948615907e-74,1.9530605886096038e-42,1.4030131799391691e-86,4.3523071491794542e-30,6.1741415144310671e-68,3.7958228563657415e-86,7.020967163884627e-41,6.0072984947160929e-99,2.1140433402399396e-91,6.836415952407532e-103,5.5533378954087923e-58,9.2706131286982171e-41,6.5458866366552549e-59,8.1097372031534531e-41,1.1799791201193283e-52,2.6585580744080325e-33,1.1426349406867769e-52,9.2019667574477033e-54,8.2888663720803938e-45,1.1325701759712784e-43,6.9749358721200119e-64,1.478898597624991e-44,6.3675679424278079e-47,3.959732219239199e-68,1.3609845869723741e-51
2.5041978573211282e-21,0.2844962191740812,76.950000000000003,0.0,0.0,0.0,0.99999999999655742,9.5,1.054220406108223e-14,1.3343454324558365e-13,1.3343454324595506e-13,9.7072014754267961e-25,9.7066716842804938e-25,3.1651793355914028e-12,5.025790149389357e-21,4.6999931036174664e-25,2.9587633531948459e-36,1.0768913500271485e-40,8.8288604486138172e-39,1.3636313099362366e-20,1.8588917700103512e-26,2.8625941652539693e-36,2.2953058190989904e-40,9.9289669904754453e-53,1.9312069036426243e-53,8.2153426175825187e-35,1.0114897682469925e-25,6.8230215071898506e-36,6.8230215072121962e-36,1.9227080260469738e-47,3.0968238104914312e-48,2.2808900850308539e-37,2.5938884292891784e-27,1.5663009781834655e-38,1.2613870890403779e-39,2.9391543806902921e-84,1.6221067645979698e-48,3.6854756395537486e-41,2.6701940392734808e-84,1.6076649829022518e-22,4.5682008747057141e-60,4.5681977653687084e-60,1.1345179087602885e-32,3.3297394711208069e-33,8.3349549580667924e-24,1.1344267944996704e-32,3.9459189693299075e-43,2.6701940392719322e-84,4.5586277435084115e-52,1.9312070080380786e-53,1.0439565212360138e-60,1.6702361685415618e-72,1.5627452090924588e-41,1.7962435763906696e-84,1.7412062647791687e-29,1.9761407251811301e-66,4.8596994816022899e-84,5.6178404558797432e-40,1.5382008712555075e-96,2.7065583137987572e-89,1.7505008414562695e-100,1.7774417742084097e-56,7.4178980641021603e-40,2.0951241521865413e-57,6.4890219147313796e-40,1.8883507310766169e-51,1.0635963446074851e-32,1.8285879002078822e-51,1.4726142710626066e-52,6.6323524648588553e-44,9.0622820901319946e-43,2.2231044478849977e-62,1.1833435231149605e-43,5.1372574188896056e-46,2.5347700585423121e-66,2.1780184314931585e-50
5.008667466987055e-21,0.2844962191740812,76.950000000000003,0.0,0.0,0.0,0.99999999999311451,9.5,2.1085552148600794e-14,2.668835666328228e-13,2.6688356663430833e-13,3.883196607345837e-24,3.882772755776626e-24,6.3307021142169588e-12,2.0104796642831714e-20,1.8801502415224003e-24,2.3659405797483617e-35,8.6159489637449162e-40,7.0639826810424749e-38,5.4549691425933479e-20,7.4361722433291265e-26,2.2870226401705328e-35,1.8364178504010738e-39,1.5888502356435015e-51,3.0902452776642129e-52,6.5728981092962668e-34,4.0462883638212084e-25,5.458935490053805e-35,5.4589354900895613e-35,3.076645743369758e-46,4.9554221452919956e-47,1.8248853067909109e-36,1.0376398160764335e-26,1.253159733898737e-37,1.0092054799098398e-38,3.7630712717925818e-82,2.5956348387149788e-47,2.9486604710155908e-40,3.4187147655330858e-82,6.4311832747310571e-22,1.4619773283319103e-58,1.4619753381466745e-58,9.0770049923629395e-32,2.6640444867485865e-32,3.3342533005599699e-23,9.0762760092946995e-32,6.3141125933886847e-42,3.4187147655291187e-82,7.2945464250531421e-51,3.0902456117647737e-52,3.3410119276681958e-59,1.0690652932841812e-70,1.2503148752553054e-40,2.2994392406610119e-82,6.9653919090124569e-29,6.3243151898846102e-65,6.2210848427781469e-82,4.4946990934556156e-39,3.9382197263368535e-94,3.4647679106934127e-87,4.4817664578090471e-98,5.6884115619478379e-55,5.9348803727624298e-39,6.7051020230279404e-56,5.1917104448223554e-39,3.0216684484134263e-50,4.2547316324092778e-32,2.9260382374730591e-50,2.3564225341631817e-51,5.3063857708841416e-43,7.2505139132995195e-42,7.0556110818214749e-61,9.4676462442103869e-43,4.1777795321883068e-45,1.6224261088217845e-64,3.4851839931956865e-49
1.0017606686318909e-20,0.2844962191740812,76.950000000000003,0.0,0.0,0.0,0.99999999998622857,9.5,4.21722483234913e-14,5.3378161339496661e-13,5.3378161340090722e-13,1.5533418477908269e-23,1.5530027849807457e-23,1.2661747556939055e-11,8.0422458154847839e-20,7.5209069261332691e-24,1.8907737420679044e-34,6.8930866269941243e-39,5.6515439896398779e-37,2.1820764238502795e-19,2.9745899342303519e-25,1.8244941343614192e-34,1.469202171170144e-38,2.5423328439118821e-50,4.9446435646115259e-51,5.2585680686771913e-33,1.6185812058564072e-24,4.3673557163526978e-34,4.3673557164099104e-34,4.922883373367607e-45,7.9290786206384232e-46,1.4599775202591207e-35,4.1507281599856003e-26,1.0025753381527793e-36,8.0740270012928249e-38,4.8173416664999796e-80,4.1532269188398045e-46,2.3590403741349187e-39,4.3765094777257164e-80,2.57257796229903e-21,4.6785693460126671e-57,4.6785566081855022e-57,7.2619486162330719e-31,2.1313367334710511e-31,1.3337555690273088e-22,7.2613654024575083e-31,1.0103093861191068e-40,4.3765094777155575e-80,1.1671867976139647e-49,4.9446446337894315e-51,1.069179930404708e-57,6.8423827881228477e-69,1.0002993859627663e-39,2.9434404522945622e-80,2.786270137072046e-28,2.0238872953599221e-63,7.9634166728737207e-80,3.5959299645942374e-38,1.0082386616214317e-91,4.4351423471800577e-85,1.1473941764240075e-95,1.8203873474740752e-53,4.7481272177722712e-38,2.1457453847504029e-54,4.153565530802292e-38,4.8349151294156017e-49,1.7019619059318039e-31,4.6818991571723079e-49,3.7704678228200813e-50,4.245310144352081e-42,5.8006862733666119e-41,2.221026087851155e-59,7.5744752514241951e-42,3.4505207291955995e-44,1.0384081439342333e-62,5.5765779602404185e-48
2.0035485124982615e-20,0.2844962191740812,76.950000000000003,0.0,0.0,0.0,0.9999999999724567,9.5,8.4345640672685881e-14,1.0675777068699243e-12,1.0675777068936742e-12,6.2134937964550716e-23,6.2107817821230859e-23,2.532383798426723e-11,3.2169637091461001e-19,3.00842392274956e-23,1.5093555746357042e-33,5.5146005644667604e-38,4.5213784845775291e-36,8.7284830968435985e-19,1.1898601814481396e-24,1.4513609888462038e-33,1.1753866685513112e-37,4.0678706594610264e-49,7.9116297073956021e-50,4.2069542290091999e-32,6.4744565449568842e-24,3.4939675042460893e-33,3.4939675043376335e-33,7.8768130612688047e-44,1.2686848111169845e-44,1.1680096878674339e-34,1.6603250444874443e-25,8.0207924016586679e-36,6.459374720867111e-37,6.1665880415231756e-78,6.6453318615546485e-45,1.8872771115808448e-38,5.6022870867130289e-78,1.0290520998177172e-20,1.497178976228657e-55,1.4971708238509974e-55,5.8096966096356534e-30,1.7051098050506792e-30,5.3351306428829888e-22,5.8092300281246408e-30,1.6165360794628684e-39,5.6022870866870242e-78,1.8675463831741286e-48,7.9116331288543036e-50,3.4214651795475475e-56,4.3792412743007456e-67,8.0025850362859241e-39,3.7677046284689875e-78,1.1145307294868735e-27,6.4766099559901892e-62,1.0193446191978883e-77,2.8768122321698019e-37,2.5811603382429066e-89,5.6771367516981325e-83,2.9374082433970767e-93,5.8253924236451407e-52,3.7985879667463837e-37,6.8665654383945873e-53,3.3229312954435398e-37,7.7360599785284708e-48,6.8079861297808241e-31,7.4912286701111105e-48,6.0329019226480083e-49,3.3963287243441574e-41,4.6406588091934e-40,6.882503056261934e-58,6.0597219284205722e-41,2.9335074470654846e-43,6.6459893074741939e-61,8.9227514442229118e-47
4.0071242002310027e-20,0.2844962191740812,76.950000000000003,0.0,0.0,0.0,0.99999999994491295,9.5,1.6869242536872929e-13,2.1351698936225918e-12,2.1351698937174837e-12,2.4854227945348286e-22,2.4832540408619089e-22,5.0648017006459602e-11,1.2867985204586915e-18,1.203381767027239e-22,1.2022531038734827e-32,4.4117334005845331e-37,3.6171603466008997e-35,3.4914286110662719e-18,4.7594891412980761e-24,1.1480874046305333e-32,9.403157469157611e-37,6.5087039629709084e-48,1.2658764662260945e-48,3.3656031956154412e-31,2.5898089613478452e-23,2.7952071750661267e-32,2.7952071752125996e-32,1.2603059065100432e-42,2.0299214060602191e-43,9.3441875668888653e-34,6.6413677455847624e-25,6.4167089804665705e-35,5.1675607869386931e-36,7.8934827498380433e-76,1.063266551653611e-43,1.509839633849459e-37,7.1711546459657967e-76,4.1162501017923857e-20,4.7910192998467785e-54,4.7909671245656873e-54,4.6478121575522665e-29,1.3641039468689737e-29,2.1340738244890205e-21,4.6474388888481668e-29,2.5864904600307279e-38,7.171154645899222e-76,2.9881122507128203e-47,1.2658775611069394e-48,1.0948829173006959e-54,2.8027510072909204e-65,6.4021440102407317e-38,4.8227254003738091e-76,4.4581682641551767e-27,2.0725426823792111e-60,1.3047782869804479e-75,2.3014770626809029e-36,6.6078577952338022e-87,7.266837313387914e-81,7.5198655795562102e-91,1.8641499588929895e-50,3.0389000865805444e-36,2.1973296595892906e-51,2.6583765830452385e-36,1.2377850267736507e-46,2.7232221514910244e-30,1.1986116708429867e-46,9.6527657617294422e-48,2.7170952164939441e-40,3.7125705328919114e-39,2.0712190742061122e-56,4.847831708050719e-40,2.6236768019427626e-42,4.2534895891550516e-59,1.4276583180229305e-45
8.014275575696486e-20,0.2844962191740811,76.950000000000003,0.0,0.0,0.0,0.99999999988982557,9.5,3.3738599475143284e-13,4.2703542663395057e-12,4.2703542667182083e-12,9.9417416876305834e-22,9.924405675343547e-22,1.0129636772098955e-10,5.147219836298219e-18,4.8135512029599339e-22,9.5352005122914297e-32,3.5294086092750373e-36,2.8937516864924484e-34,1.396578432303262e-17,1.9038053393136876e-23,8.9831483136752912e-32,7.5224946533839858e-36,1.0414016406997051e-46,2.0254139964047397e-47,2.6924983251587495e-30,1.0359288522950814e-22,2.2361790068264123e-31,2.2361790070607698e-31,2.0165016025920894e-41,3.2478945682167985e-42,7.475393080712324e-33,2.6565606166590969e-24,5.1333958955109876e-34,4.1340726522020496e-35,1.7687030533850119e-73,1.7012370866745483e-42,1.2078789160596248e-36,1.6068500462360726e-73,1.6465082791406173e-19,1.5331257678297458e-52,1.5330923762365795e-52,3.7182713260428119e-28,1.0912894951541891e-28,8.5363375831238381e-21,3.717972710802992e-28,4.1384105482942377e-37,1.6068500462062875e-73,4.7810101321215763e-46,2.0254175000443726e-47,3.5036462648787558e-53,1.7937715583829068e-63,5.1217456021031691e-37,6.1731264010514803e-74,1.7832763721344936e-26,6.6321818472713427e-59,1.6701264608915993e-73,1.8411925168080508e-35,1.6916220269341576e-84,9.3016258148679792e-79,1.9250980196062051e-88,5.9653183511711835e-49,2.4311243317930644e-35,7.0315001302457009e-50,2.1267138819143915e-35,1.9804676454939168e-45,1.0892943990340396e-29,1.9177903624145527e-45,1.5444523239881258e-46,2.1736890569578505e-39,2.9700731306448986e-38,5.9214894561901616e-55,3.878282990548978e-39,2.5419026261137079e-41,2.72225105225041e-57,2.2842676186274099e-44
1.6028578326627453e-19,0.2844962191740812,76.950000000000003,0.0,0.0,0.0,0.99999999977965071,9.5,6.7477313347930754e-13,8.5407230086241714e-12,8.5407230101320732e-12,3.9767067428698654e-21,3.9628604307430562e-21,2.0259303983063864e-10,2.0588928300208476e-17,1.9254250992949037e-21,7.4988377046162401e-31,2.8235367774770167e-35,2.3150113296222945e-33,5.5863270120333409e-17,7.6152407200920447e-23,6.8837198526241065e-31,6.0178920442811631e-35,1.6662502589712764e-45,3.2406687703634147e-46,2.1540047173693609e-29,4.143725937191464e-22,1.7889485090158118e-30,1.7889485093907849e-30,3.2264106818036548e-40,5.1966467695996353e-41,5.9803300776308586e-32,1.0626269542255872e-23,4.1067261005541921e-33,3.3072671202792703e-34,2.2715366434854281e-71,2.7219873128192395e-41,9.6630606620688178e-36,2.0636696223924622e-71,6.586048776504004e-19,4.9059514990524877e-51,4.9057378025058548e-51,2.9746251439302122e-27,8.730339655707064e-28,3.4145428105449319e-20,2.9743862534222811e-27,6.6214763294789073e-36,2.0636696223158303e-71,7.6496409583147223e-45,3.2406799820337028e-46,1.1211691509899058e-51,1.14801627122497e-61,4.097408641245515e-36,7.9016190370282097e-72,7.1331235990504611e-26,2.1223062454755728e-57,2.1377665425622394e-71,1.4729582894267368e-34,4.3305619170341064e-82,1.1906150452560705e-76,4.9282646413753245e-86,1.9089076898362562e-47,1.9448889740928759e-34,2.2500868085445992e-48,1.7013761464887817e-34,3.1687551418099537e-44,4.3571886610157971e-29,3.0684727217821848e-44,2.4711315209351456e-45,1.7389563812798692e-38,2.3760640822722118e-37,1.5613460641812756e-53,3.1026269746887169e-38,2.7422396071625123e-40,1.742245902871417e-55,3.6548391260651981e-43
3.2057183828489383e-19,0.2844962191740812,76.950000000000003,0.0,0.0,0.0,0.99999999955930097,9.5,1.3495474107849268e-12,1.7081460480632885e-11,1.7081460486609475e-11,1.5906846834438352e-20,1.5796435098931764e-20,4.0518626677236147e-10,8.2355790678770068e-17,7.7017079627288599e-21,5.8020025132738943e-30,2.2588351932347031e-34,1.8520140425150689e-32,2.2345329070089938e-16,3.0461001583779581e-22,5.0774345432608014e-30,4.8141263345986841e-34,2.6660078925843911e-44,5.1850657118873946e-45,1.7232057964040632e-28,1.6574924744617985e-21,1.4311609235621623e-29,1.4311609241621196e-29,5.1622584518403277e-39,8.3146446575797388e-40,4.7842677507373105e-31,4.2505132630065763e-23,3.2853812735618776e-32,2.6458163187209798e-33,2.9076514005760249e-69,4.3551844506704025e-40,7.7304610592423194e-35,2.6415738837576434e-69,2.6344219890395347e-18,1.5698641326768215e-49,1.5697273799217909e-49,2.3797024572947906e-26,6.9842785523757644e-27,1.3658181358733645e-19,2.3795113484332798e-26,1.0594373856424297e-34,2.6415738835614561e-69,1.2239446361423026e-43,5.1851015892056994e-45,3.5877386211464834e-50,7.3472990149513649e-60,3.2779317799676652e-35,1.0114065470447449e-69,2.8532530437535216e-25,6.7913980702052681e-56,2.736339327414155e-69,1.1783682288189117e-33,1.1086231124305608e-79,1.5239973359599332e-74,1.2616363763947013e-83,6.1085117407239596e-46,1.5558874691006975e-33,7.2002856172705311e-47,1.3611029251780739e-33,5.0700061600989364e-43,1.7428776677714469e-28,4.9095589984266995e-43,3.9538165561645362e-44,1.3911671308209678e-37,1.9008517305319596e-36,3.6925815332857391e-52,2.4820914649342439e-37,3.3277074691469054e-39,1.1150384887576116e-53,5.8477497135597908e-42
6.411439483221324e-19,0.2844962191740812,76.950000000000003,0.0,0.0,0.0,0.9999999991186016,9.5,2.6990959647956453e-12,3.4162935374692554e-11,3.4162935398162977e-11,6.3627424883893668e-20,6.2749819462661124e-20,8.103722515460487e-10,3.2942315421355312e-16,3.0806833619953485e-20,4.3546243192197428e-29,1.8070733674919118e-33,1.4816148038584335e-31,8.9381313974627418e-16,1.21844083564347e-21,3.5105837304927699e-29,3.8509928522929121e-33,4.2656229975267002e-43,8.2960715338865889e-44,1.3785648054999842e-27,6.6299740488650919e-21,1.1449295772688006e-28,1.1449295782287304e-28,8.2595981855923258e-38,1.3303431178189086e-38,3.8274115854869198e-30,1.7002064192148104e-22,2.6282997992628635e-31,2.1166525409268185e-32,3.7218000390451889e-67,6.9682937079243089e-39,6.1843751330742871e-34,3.3812202521807548e-67,1.0537687684610586e-17,5.0232946486157853e-48,5.0224195999814399e-48,1.9037614769492408e-25,5.5874213330390349e-26,5.4632702163669823e-19,1.903608595871983e-25,1.6950995289581958e-33,3.3812202516785146e-67,1.9583134138629719e-42,8.2961863408519775e-44,1.1480718266784255e-48,4.7022530434855389e-58,2.6223473758003791e-34,1.2945953480621225e-67,1.1413019239577995e-24,2.1732536025937115e-54,3.5025007730563474e-67,9.4269504098465246e-33,2.8380641983447485e-77,1.9507374675814269e-72,3.2297841584341677e-81,1.95472350653949e-44,1.2446692711618439e-32,2.3040907321869544e-45,1.0888831299059796e-32,8.1119839020507339e-42,6.9715150009591564e-28,7.8552841285197734e-42,6.3261110195861434e-43,1.1129344693961303e-36,1.5206787441044283e-35,7.7557266961097179e-51,1.9856525701665841e-36,4.4763413155838511e-38,7.1362426829836012e-52,9.356399992244519e-41
9.61716058359371e-19,0.2844962191740811,76.950000000000003,0.0,0.0,0.0,0.99999999867790224,9.5,4.0486445182058432e-12,5.1244410219075776e-11,5.1244410268315175e-11,1.3520829889403771e-19,1.3270817295773584e-19,1.21555776721052e-09,7.0002401350085727e-16,6.5464507518518315e-20,1.2012689929801457e-28,5.167108796897129e-33,4.3985479215011294e-31,1.8993524086167256e-15,2.5891872563629566e-21,9.2697607171328605e-29,1.1010923870430377e-32,1.6137730878143438e-42,3.0534991103223514e-43,3.9418330886192344e-27,1.4088697394789114e-20,3.2737836159941755e-28,3.2737836195273516e-28,3.0400772839560402e-37,4.896545053194455e-38,1.0943998128383802e-29,3.6129393728077982e-22,7.5152844049902084e-31,6.0523010974834437e-32,1.9203111548114499e-66,2.5647940499195527e-38,1.7683454301855259e-33,1.7445845836919267e-66,2.2392580278106659e-17,2.2934065097921704e-47,2.2929257637870021e-47,5.4435658876362573e-25,1.5976526631733501e-25,1.1609442861088321e-18,5.4431287532840564e-25,6.2390901307317707e-33,1.7445845833835782e-66,7.2078960081647498e-42,3.0535515270003753e-43,5.2416777221944475e-48,2.5835576514590225e-57,7.4982759777170514e-34,8.3519174397887003e-67,2.4252670137869345e-24,9.9223117277713868e-54,2.2595938920374845e-66,2.695518749956152e-32,2.1075953503733499e-76,1.2584992450778974e-71,2.3984948528252131e-80,8.9245682754934407e-44,3.5589085015639976e-32,1.0519653362717025e-44,3.1135257632997996e-32,2.9857435570528865e-41,1.4814471996792045e-27,2.891263789467225e-41,2.32842927454262e-42,3.1822975048478119e-36,4.3481854226001572e-35,3.0591714018730784e-50,5.6776901408322388e-36,1.5779351268388169e-37,3.9208681963560658e-51,3.4437758950025009e-40
1.2822881683966096e-18,0.2844962191740812,76.950000000000003,0.0,0.0,0.0,0.99999999823720287,9.5,5.3981930710155213e-12,6.8325885014060411e-11,6.8325885097066072e-11,2.3064946696054138e-19,2.2539362699534845e-19,1.6207428137663188e-09,1.1941582255157091e-15,1.1167471797122099e-19,2.4543991329404135e-28,1.0898947350488644e-32,9.5842101721964246e-31,3.2400707092535369e-15,4.4168492763855744e-21,1.8255133191908435e-28,2.3224252382047511e-32,4.2006444587945643e-42,7.7443217738546577e-43,8.3144657998182236e-27,2.4033662470836598e-20,6.905358485414097e-28,6.9053584943749868e-28,7.7102860902348722e-37,1.2418695260457109e-37,2.3084046918908417e-29,6.1632502166107362e-22,1.5851890539122235e-30,1.2766050687683505e-31,1.0475965747018243e-65,6.5048708601692171e-38,3.7299538214210549e-33,9.5173161377442367e-66,3.8199095194665307e-17,6.8358564039406561e-47,6.8342036022350471e-47,1.1482052245063111e-24,3.3699107533668415e-25,1.9804332263414635e-18,1.1481130221265774e-24,1.5823678361013855e-32,9.5173161360277265e-66,1.828078927739626e-41,7.7444780128693819e-43,1.5623931039283122e-47,8.8827924762254655e-57,1.5816037387935883e-33,3.2616414592989652e-66,4.1372205613039002e-24,2.9575626806907297e-53,8.8243031627414461e-66,5.6856295540874234e-32,9.2299665272080802e-76,4.9148079232645566e-71,1.0503939611655793e-79,2.6601598024831793e-43,7.5066387276922234e-32,3.1356090835268995e-44,6.567328202417475e-32,7.5724797193152001e-41,2.5271748588110067e-27,7.3328649977651e-41,5.9054011679880959e-42,6.7123876034225491e-36,9.1715714910627506e-35,8.1079656999477218e-50,1.1975824755325218e-35,3.8984337285560256e-37,1.3480748102558575e-50,8.734159330522948e-40
1.9234323884710868e-18,0.2844962191740811,76.950000000000003,0.0,0.0,0.0,0.99999999735580403,9.5,8.0972901752254926e-12,1.0248883448894305e-10,1.0248883465740154e-10,4.7753044650658416e-19,4.6325480689960072e-19,2.4311118059102663e-09,2.4723514214618178e-15,2.3120819862208237e-19,6.3674055509654986e-28,2.9768513951123425e-32,2.7820021122488388e-30,6.7081507731453791e-15,9.1445262483669524e-21,4.4809331478866141e-28,6.342819682935441e-32,1.5415781443409488e-41,2.7082206257487626e-42,2.2709374991509644e-26,4.9758649618644451e-20,1.886067753812351e-27,1.8860677569460124e-27,2.6963194250541749e-36,4.342875736989601e-37,6.3049620265683382e-29,1.2760228294329679e-21,4.3296331774240681e-30,3.486801784075412e-31,1.4549281703415054e-64,2.2747834260948055e-37,1.0187666543051241e-32,1.3217885298400017e-64,7.9086326492560507e-17,2.992084225764468e-46,2.9911954142234147e-46,3.1361021938412535e-24,9.2042643245587958e-25,4.1002312058250008e-18,3.1358503692762771e-24,5.5336136240697205e-32,1.3217885295688427e-64,6.3928832688637956e-41,2.7082890144733951e-42,6.838885404379591e-47,4.77732321072811e-56,4.3198508274590771e-33,2.1214870820307354e-65,8.5655903242259721e-24,1.294585827503399e-52,5.7396392368594399e-65,1.5529215882643471e-31,7.1612342287961893e-75,3.1968698322754071e-70,8.149712525502331e-79,1.1644032895618115e-42,2.0502365637478718e-31,1.3725164766118942e-43,1.7937411795424422e-31,2.6481253492887324e-40,5.2321949592798283e-27,2.5643347181443244e-40,2.0651474901153093e-41,1.8333613438326117e-35,2.5050355049911284e-34,2.9831584744858725e-49,3.2709379557959756e-35,1.3241151463733788e-36,7.2501942204700385e-50,3.0543764668937336e-39
