Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221)
1.025211651610023e-12,0.27083205355398987,76.950000000000003,0.0,0.0,0.0,0.99731232112243084,9.4999997861663061,5.9930289368439167e-06,8.1258789744821121e-05,8.1093398507492553e-05,1.7600100812910536e-07,9.0128264182706083e-12,0.00063381293843152735,0.00048321792153128236,3.7823343625656103e-08,8.5945145937205304e-16,2.523778628265404e-14,4.0770785823095732e-13,0.0013845550974702675,4.4076678681921945e-09,1.4270062404356627e-16,3.6055919638303505e-17,1.4246408972996243e-18,1.0471867880125217e-19,3.4069682884179024e-09,2.7468910853515201e-08,5.2839193593057551e-10,5.2847217104425947e-10,5.8159779312716792e-14,2.207533434968381e-14,6.3514523960958797e-12,7.6764259107281108e-10,1.7708002433179488e-13,3.1929216470920683e-14,3.7825549674710506e-24,1.0857759118217634e-14,4.0819131301981488e-15,3.4337093747928146e-24,1.6446847730380083e-05,7.2736266596317028e-20,2.8445088818740444e-20,2.4594720318270741e-07,6.9907398612013194e-08,4.8430951002188537e-07,2.477965599191245e-07,2.4683092602360163e-09,3.4334060717274409e-24,1.015882236028406e-17,1.3277675825495396e-18,1.2227512653156978e-18,3.2045987578194262e-22,1.3939338370147887e-15,4.5700005922429244e-26,6.0652534276988534e-12,2.3026110598290527e-23,1.5894338670817496e-25,3.5753135310210889e-14,5.7768885832889449e-30,1.8233561044727178e-29,2.7099895693577581e-33,2.9363140500774914e-14,1.0911085632910464e-15,4.0566121108007363e-15,6.3035453688626541e-14
1.0440993739881877e-12,0.2708320535319565,76.950000000000003,0.0,0.0,0.0,0.99726301165474207,9.4999997790223016,6.1032880497563265e-06,8.2751496090258873e-05,8.2579814330474021e-05,1.8221303924324052e-07,9.1783939309638465e-12,0.00063467034202362388,0.00049484245051738891,3.8755135233495596e-08,8.8978622968853947e-16,2.6727799385476202e-14,4.255613451575059e-13,0.0014178637837033374,4.5712570348775925e-09,1.4621610824996636e-16,3.694459788969346e-17,1.5161292400972842e-18,1.1103250846144726e-19,3.5608777756654101e-09,2.8478516708480189e-08,5.5796251901305882e-10,5.5804759962306859e-10,6.1593505091789393e-14,2.3487104893650026e-14,6.544377369141239e-12,7.9610458705080059e-10,1.8402242263787971e-13,3.3292783853660193e-14,4.2956380733625914e-24,1.1525108349693396e-14,4.3035997369002026e-15,3.8996267138583094e-24,1.6842744448093227e-05,7.7221107327212686e-20,3.0195578948510812e-20,2.5461922936588631e-07,7.2326966973913605e-08,4.8933562331040842e-07,2.5657644214324264e-07,2.612014231315285e-09,3.8992758892866435e-24,1.090734982926608e-17,1.4334013386100501e-18,1.3220406971326442e-18,3.5323719807641541e-22,1.4682295347047399e-15,5.133305266535816e-26,6.2887064726147736e-12,2.5334127049368356e-23,1.785846847491758e-25,3.7526593592587207e-14,6.614863201865603e-30,2.0575605546585121e-29,3.1134005437396665e-33,3.1719783031799523e-14,1.131481827941064e-15,4.3815750012694119e-15,6.6566739967487225e-14
1.0629870963663523e-12,0.27083205350962375,76.950000000000003,0.0,0.0,0.0,0.99721370554296296,9.4999997717805531,6.2135416782464744e-06,8.4244052602788745e-05,8.406596747038709e-05,1.8852119347759795e-07,9.3439448242154743e-12,0.00063546564393670494,0.00050648209752828411,3.9688548011374971e-08,9.2059039226267649e-16,2.8274885066344543e-14,4.4383048779288355e-13,0.0014512158437512239,4.7378156014595461e-09,1.4973770886050821e-16,3.7834754226723101e-17,1.6115711855925423e-18,1.1759336996321668e-19,3.7184272231958735e-09,2.9505913975584876e-08,5.8860978757299179e-10,5.8869990604319793e-10,6.5159465718407938e-14,2.4959004460221239e-14,6.7381154168571163e-12,8.2508161079020124e-10,1.9109798831255434e-13,3.4686014998907604e-14,4.8671548495023781e-24,1.2219000704346653e-14,4.5329565074034084e-15,4.4186294867629135e-24,1.7239169457530777e-05,8.1884916761467911e-20,3.201578237358412e-20,2.6337302000637335e-07,7.4766489045295639e-08,4.9418937297440664e-07,2.6544184845569786e-07,2.7607363415236807e-09,4.4182247561091555e-24,1.1695730458589234e-17,1.5452095187190654e-18,1.427255066296047e-18,3.8864853045536512e-22,1.5449498958674936e-15,5.7534213605486424e-26,6.5161317947290349e-12,2.7823849517970093e-23,2.0021392685106449e-25,3.9350423626777748e-14,7.5552415709124444e-30,2.31648738180451e-29,3.5674938423757591e-33,3.4212093286999798e-14,1.172575926865585e-15,4.7251826941452908e-15,7.0226913606392785e-14
1.081874818744517e-12,0.2708320534869939,76.950000000000003,0.0,0.0,0.0,0.99716440273287499,9.4999997644417231,6.3237898226839919e-06,8.5736459407929891e-05,8.5551858503093046e-05,1.9492491558792236e-07,9.5094791119447121e-12,0.00063620318231145598,0.00051813576448132988,4.0623473755883594e-08,9.5186123570358546e-16,2.9880085864586817e-14,4.6251713027057251e-13,0.0014846081314940553,4.9073429740865306e-09,1.5326501764183784e-16,3.8726284329996095e-17,1.7110571314579842e-18,1.2440586741376042e-19,3.8796201956991352e-09,3.0551080461870138e-08,6.2035253724980414e-10,6.20447889677003e-10,6.8860112360784022e-14,2.649231480697499e-14,6.9326160377278064e-12,8.5457356866605707e-10,1.9830669435463591e-13,3.610893815696633e-14,5.5025340957807198e-24,1.2939910331984433e-14,4.7701065899737881e-15,4.99565266672301e-24,1.7636085505571277e-05,8.673090398942416e-20,3.390694623817255e-20,2.7220537846442185e-07,7.7225000912086433e-08,4.9887553092849895e-07,2.7438961622601861e-07,2.9145226448137107e-09,4.9951869250020687e-24,1.2525302156510761e-17,1.6634263092606258e-18,1.5386238098405889e-18,4.2684942012003196e-22,1.6241227012645933e-15,6.4348423287505502e-26,6.7475259748425555e-12,3.0505786092195939e-23,2.2398919045847759e-25,4.1224926287472706e-14,8.6082710580532254e-30,2.6022021398917559e-29,4.0775027450291549e-33,3.6844748569121366e-14,1.2143902391384911e-15,5.0880728860059989e-15,7.4018244621771403e-14
1.1007625411226816e-12,0.27083205346406863,76.950000000000003,0.0,0.0,0.0,0.99711510317403618,9.4999997570064636,6.4340324834327355e-06,8.7228716624220725e-05,8.703748800116308e-05,2.0142365345457757e-07,9.6749968072964693e-12,0.0006368869922539006,0.00052980243000108455,4.1559811086409324e-08,9.8359606387865648e-16,3.1544444568414525e-14,4.8162314239713482e-13,0.0015180377205857975,5.0798385592628418e-09,1.5679765210187426e-16,3.9619090464575423e-17,1.8146778471072757e-18,1.314746055022639e-19,4.0444599213405127e-09,3.1613994008334188e-08,6.5320954024018149e-10,6.5331032644989251e-10,7.2697893126819314e-14,2.8088316549047197e-14,7.1278316268390132e-12,8.8458036981128273e-10,2.0564851464314491e-13,3.7561581228096833e-14,6.2075989540448677e-24,1.3688308240915948e-14,5.0151731690293217e-15,5.6359900336427131e-24,1.8033457943981115e-05,9.1762256843514509e-20,3.5870309424079923e-20,2.8111319846530835e-07,7.9701566725768543e-08,5.0339883592634523e-07,2.8341667179437341e-07,3.0734184039261291e-09,5.6354553891248522e-24,1.3397422754383791e-17,1.7882901360300473e-18,1.6563805980528415e-18,4.6800137390563604e-22,1.7057752929241837e-15,7.1823217946398705e-26,6.9828856072570137e-12,3.3390838929590328e-23,2.5007778833185568e-25,4.3150391647956044e-14,9.7850042542326743e-30,2.9168995170937791e-29,4.6490882834479837e-33,3.962246900234025e-14,1.2569241462988811e-15,5.4708887913266844e-15,7.794300107619421e-14
1.1196502635008463e-12,0.2708320534408503,76.950000000000003,0.0,0.0,0.0,0.9970658068195184,9.4999997494754229,6.5442696608511731e-06,8.8720824363660157e-05,8.8522856533906685e-05,2.0801685806495881e-07,9.8404979226907193e-12,0.00063752082700340709,0.00054148114406104349,4.2497465014963306e-08,1.015792195827683e-15,3.3269004311838801e-14,5.0115041950951092e-13,0.0015515018891023046,5.2553017638347347e-09,1.6033525386683365e-16,4.051308106451427e-17,1.9225244791975515e-18,1.3880418997474262e-19,4.2129493152942004e-09,3.2694632489647199e-08,6.8719954533385382e-10,6.873059688760788e-10,7.6675253068896219e-14,2.9748289116637286e-14,7.3237173304482072e-12,9.15101925944956e-10,2.1312342388451401e-13,3.9043971797220567e-14,6.9885878140540074e-24,1.4464662315385431e-14,5.2682794684113254e-15,6.3453132263713152e-24,1.8431254547272004e-05,9.6982142015417815e-20,3.7907102596430838e-20,2.9009346330626852e-07,8.2195278422688041e-08,5.0776398346991285e-07,2.9252002971832764e-07,3.2374671413765184e-09,6.3447009294688852e-24,1.4313469974610872e-17,1.9200436654391122e-18,1.7807633350994776e-18,5.1227196700256592e-22,1.7899345821795902e-15,8.0008832265559613e-26,7.2222072994100593e-12,3.6490311292691749e-23,2.7865661839781602e-25,4.5127099317169439e-14,1.1097345406273811e-29,3.262908854938359e-29,5.2883653952306757e-33,4.255001589379795e-14,1.3001770322843719e-15,5.8742789108308526e-15,8.2003449085889378e-14
1.138537985879011e-12,0.27083205341734096,76.950000000000003,0.0,0.0,0.0,0.99701651362566046,9.499999741849237,6.6545013552927764e-06,9.0212782732120706e-05,9.0007964667399449e-05,2.1470398349600453e-07,1.0005982469867447e-11,0.00063810817762206199,0.00055317102299966639,4.3436346543126946e-08,1.0484469656774101e-15,3.50548086624971e-14,5.2110088223304415e-13,0.001584998105261737,5.4337319949772524e-09,1.638774871605831e-16,4.1408170343660801e-17,2.034688557086618e-18,1.4639922806665081e-19,4.3850910016328158e-09,3.3792973813879136e-08,7.2234127794908614e-10,7.22453546094036e-10,8.0794634188623787e-14,3.1473510716837945e-14,7.5202309055830195e-12,9.4613815121034663e-10,2.2073139756249587e-13,4.0556137163605335e-14,7.8521759285027296e-24,1.526943733360854e-14,5.5295487539332198e-15,7.1296914432915205e-24,1.8829445343289155e-05,1.0239370517742218e-19,4.0018548251005747e-20,2.9914324489068593e-07,8.4705255393387646e-08,5.1197561693642975e-07,3.0169679184646953e-07,3.406710689951213e-09,7.1289918104164094e-24,1.527484139919114e-17,2.0589338060967421e-18,1.912014160073177e-18,5.5983495169096868e-22,1.8766270575661168e-15,8.8958297776272997e-26,7.4654876715224081e-12,3.9815914585708496e-23,3.0991251989469795e-25,4.7155318766284276e-14,1.2558098580089053e-29,3.6426998048296285e-29,6.0019301669142323e-33,4.563219014223053e-14,1.3441482833665762e-15,6.2988968065495788e-15,8.6201852828054452e-14
1.17631343063534e-12,0.27083205336945687,76.950000000000003,0.0,0.0,0.0,0.99691793656030581,9.499999726313904,6.8749482966363139e-06,9.319625175120027e-05,9.2977401984924244e-05,2.2835782847157667e-07,1.0336901903378915e-11,0.00063915618525104355,0.000576581046006007,4.5317464169722894e-08,1.115121830513111e-15,3.8814328062854971e-14,5.6227917113970341e-13,0.0016520774276367518,5.7994911672450578e-09,1.7097460998303032e-16,4.320132858602021e-17,2.2723371132284223e-18,1.6240410370238221e-19,4.7403404094498452e-09,3.6042676788862281e-08,7.9615471077024844e-10,7.9627930479058017e-10,8.946921274167767e-14,3.5124807534595648e-14,7.9149849591006947e-12,1.0097542769441477e-09,2.3634644377396851e-13,4.3669900195751767e-14,9.8561718083297337e-24,1.6966093896543999e-14,6.0770695658217643e-15,8.9500020295313977e-24,1.9626899984540663e-05,1.13804343822128e-19,4.4470246438671251e-20,3.1744008177630712e-07,8.9770617612902801e-08,5.1995661148037445e-07,3.2025936563897027e-07,3.7609414000819952e-09,8.9490945245479078e-24,1.7339246302667937e-17,2.359132779130352e-18,2.1961098145359877e-18,6.6556464308078653e-22,2.0577154529024779e-15,1.0937549871716994e-25,7.9639109984139312e-12,4.7194442525173751e-23,3.8125479750316328e-25,5.1367322063979619e-14,1.5980862218509066e-29,4.5142419563713917e-29,7.6808869316687697e-33,5.2279813155858797e-14,1.4342434372101528e-15,7.2144541944499466e-15,9.5021574565468348e-14
1.2103113309160362e-12,0.2708320533253852,76.950000000000003,0.0,0.0,0.0,0.99682922763211679,9.4999997120128956,7.0733317955199985e-06,9.5880863969457917e-05,9.5649010618851859e-05,2.409620841000194e-07,1.0634672835558078e-11,0.00063997069065777491,0.00059768058758281439,4.7013885389816037e-08,1.1766713123504917e-15,4.2417832630370535e-14,6.0080669811984892e-13,0.0017125364653810579,6.138815712239495e-09,1.7737490609355992e-16,4.481817382402006e-17,2.5019127249794811e-18,1.7776260641435607e-19,5.0725767701282161e-09,3.8127732237811054e-08,8.6671308455123352e-10,8.6684951795618807e-10,9.7786481729789955e-14,3.8646923156978016e-14,8.2720359350744888e-12,1.068768141648723e-09,2.5085483408347881e-13,4.6574385565228289e-14,1.2018974528350887e-23,1.8594884154697839e-14,6.5989932259532364e-15,1.0914730784106059e-23,2.0345697422805951e-05,1.2476058882071744e-19,4.8744184852739918e-20,3.3411737948791231e-07,9.4376784661415705e-08,5.2665975082794863e-07,3.3718939653234707e-07,4.0979021125664914e-09,1.0913591954282644e-23,1.9366645561624641e-17,2.6562829831806247e-18,2.477800668860058e-18,7.7385474620839134e-22,2.2296158526614637e-15,1.3095620098581283e-25,8.425997022031944e-12,5.4734579649108612e-23,4.5670930348423921e-25,5.5336802058934179e-14,1.9717598452426758e-29,5.4420194018761692e-29,9.5230637810099411e-33,5.884041906652556e-14,1.5177797730019623e-15,8.1177074270754579e-15,1.0345380750679995e-13
1.2443092311967324e-12,0.2708320532804008,76.950000000000003,0.0,0.0,0.0,0.99674052839230143,9.499999697413104,7.2716975348614079e-06,9.8564993630675393e-05,9.8319784217773502e-05,2.538622923734054e-07,1.0932390242496593e-11,0.00064067870306319305,0.00061880513687237655,4.8713136205019671e-08,1.2396660019584709e-15,4.6236026609105963e-14,6.4073633004772959e-13,0.0017730673443189782,6.4877442174759319e-09,1.8378587779587202e-16,4.6437472613326865e-17,2.7469183770501517e-18,1.9405293607011522e-19,5.4166760700514238e-09,4.0269802824472905e-08,9.4129320869427844e-10,9.4144221069790834e-10,1.0660173839813177e-13,4.2400265149581127e-14,8.6305698389326218e-12,1.1294482946766562e-09,2.6579400266756176e-13,4.9575755088171705e-14,1.4575620782051957e-23,2.032284653317406e-14,7.149284053226259e-15,1.3237422297396036e-23,2.1065393374539166e-05,1.3638584474450403e-19,5.3278641417230913e-20,3.5097829260163653e-07,9.902316753992753e-08,5.3293461742325094e-07,3.5431604786123263e-07,4.452272566685946e-09,1.323600217315973e-23,2.1563534886533974e-17,2.9805898555617531e-18,2.7857036198809727e-18,8.9580822509064004e-22,2.4101172053155376e-15,1.5597511324092789e-25,8.9008571557216326e-12,6.320891560095046e-23,5.4423662233104787e-25,5.9476940100549383e-14,2.4180920303309573e-29,6.5246982585994331e-29,1.1733630107620243e-32,6.5978332325069887e-14,1.6036341672938403e-15,9.1001117979344016e-15,1.1236814161312421e-13
1.2783071314774286e-12,0.27083205323451437,76.950000000000003,0.0,0.0,0.0,0.99665183867774598,9.4999996825179487,7.4700455165816355e-06,0.00010124864117647113,0.00010098972596948916,2.6705537891243096e-07,1.1230054173159304e-11,0.00064129323972130273,0.00063995139899882285,5.0414869561860657e-08,1.3040908864055392e-15,5.0275020408497567e-14,6.8208012538914499e-13,0.0018336606242847181,6.8462732359753016e-09,1.9020621571529477e-16,4.8058890584346701e-17,3.0079023942170243e-18,2.113020591909304e-19,5.7726454631607133e-09,4.2468760884821129e-08,1.0200034493438258e-09,1.0201657706987399e-09,1.1592911479981871e-13,4.6392240014996106e-14,8.9904180974084287e-12,1.1917943048208576e-09,2.8116382897069607e-13,5.2674160218620487e-14,1.7583954485802267e-23,2.215258182283919e-14,7.7286625838670261e-15,1.5970689589329627e-23,2.1785876131653767e-05,1.4869771407711303e-19,5.8080456938955313e-20,3.6800877475481496e-07,1.0370556638121148e-07,5.3880559799165388e-07,3.7162540535395559e-07,4.8242420396864062e-09,1.5968929238474432e-23,2.3938779041230309e-17,3.3336470742893791e-18,3.1213842101359813e-18,1.0326761011927127e-21,2.5993596927588451e-15,1.848562121031379e-25,9.3884721083310766e-12,7.270143736968397e-23,6.4533510719090077e-25,6.3788980658885891e-14,2.9485044685505325e-29,7.7825519185054611e-29,1.4372463658134427e-32,7.3722790313637366e-14,1.6918031174457938e-15,1.0165634621093353e-14,1.217777123489986e-13
1.3123050317581248e-12,0.27083205318773673,76.950000000000003,0.0,0.0,0.0,0.99656315834518538,9.4999996673307834,7.6683757425712886e-06,0.00010393180700919929,0.00010365883902981466,2.8053830040943966e-07,1.1527664672156854e-11,0.00064182572541410731,0.00066111648218889808,5.211877683302649e-08,1.3699311044905232e-15,5.454093335443096e-14,7.2485036800364539e-13,0.0018943080200421664,7.2143993233650738e-09,1.9663475545264369e-16,4.9682130434887732e-17,3.2854175206757348e-18,2.2953698001971082e-19,6.1404903368832786e-09,4.4724479087640919e-08,1.102951930041962e-09,1.1031283429928825e-09,1.2578271132730916e-13,5.0630239474286024e-14,9.3514301376025178e-12,1.2558057563259836e-09,2.9696419744918641e-13,5.5869750636594784e-14,2.110838881664959e-23,2.408665975555552e-14,8.3378498214987549e-15,1.9173127579428757e-23,2.2507047663822203e-05,1.6171358909005152e-19,6.3156390530657563e-20,3.8519559344873512e-07,1.0842003192837291e-07,5.4429614294323514e-07,3.8910435774453014e-07,5.2139858445824732e-09,1.917095780926427e-23,2.6501448846547445e-17,3.7170930700304208e-18,3.4864526282319001e-18,1.1857829301334879e-21,2.7974796387825643e-15,2.180612528167458e-25,9.8888226984596166e-12,8.3300978807588673e-23,7.6163807726719708e-25,6.8274084533835799e-14,3.57581134698203e-29,9.2378273593245126e-29,1.7507075117369439e-32,8.2103334763944138e-14,1.7822831408507018e-15,1.1318280629031045e-14,1.3169563534390505e-13
1.346302932038821e-12,0.27083205314007835,76.950000000000003,0.0,0.0,0.0,0.99647448726876642,9.4999996518548961,7.8666882146942217e-06,0.0001066144914963157,0.00010632712652299751,2.9430804431437225e-07,1.1825221780228465e-11,0.00064228618786175463,0.00068229784830777071,5.3824583552043642e-08,1.4371719452089403e-15,5.9039894176812658e-14,7.6905955505486972e-13,0.0019550022595650105,7.5921190377227804e-09,2.0307046149186542e-16,5.1306927812456114e-17,3.5800210039745185e-18,2.4878474320699318e-19,6.5202145293773099e-09,4.7036830431108349e-08,1.1902465323588715e-09,1.190437830596008e-09,1.3617659679601441e-13,5.512164019839223e-14,9.7134715928313349e-12,1.3214822471270162e-09,3.1319499700873286e-13,5.916267436943604e-14,2.5220443810222703e-23,2.6127619378409837e-14,8.9775672152182401e-15,2.2909803549714776e-23,2.3228821937908477e-05,1.7545065437304076e-19,6.8513120594972558e-20,4.0252629716560903e-07,1.1316285514781761e-07,5.4942873067956057e-07,4.067405645259347e-07,5.6216661449013184e-09,2.2907143464036807e-23,2.9260820605456982e-17,4.132611092928202e-18,3.8825637710441758e-18,1.3565288653724779e-21,3.0046096342466905e-15,2.5609190417907357e-25,1.0401889849489605e-11,9.5101354172352631e-23,8.9492161501541804e-25,7.2933333506697449e-14,4.314342265587702e-29,1.0914876463968712e-28,2.1213329898873296e-32,9.114978908910429e-14,1.8750707740260102e-15,1.2562088774736345e-14,1.4213500650138279e-13
1.3803008323195172e-12,0.2708320530915497,76.950000000000003,0.0,0.0,0.0,0.99638582533791431,9.4999996360935075,8.064982934790784e-06,0.00010929669497425526,0.00010899459154211712,3.0836162852395263e-07,1.2122725534671956e-11,0.00064268342903855513,0.0007034932694937908,5.5532045624423294e-08,1.5057988462352449e-15,6.3778041354742027e-14,8.1472038472821835e-13,0.0020157369597909613,7.9794289394342914e-09,2.09512412905297e-16,5.2933047657548549e-17,3.8922746738941928e-18,2.6907243573693512e-19,6.9118205199904283e-09,4.9405688239623257e-08,1.281994896516908e-09,1.2822018951291957e-09,1.4712480852694629e-13,5.9873803591597102e-14,1.0076422665761163e-11,1.3888233872833786e-09,3.2985612050211253e-13,6.2553077875392917e-14,2.999931214057711e-23,2.8277969426634749e-14,9.6485366308797095e-15,2.7252773421799074e-23,2.3951123444780112e-05,1.8992588935643207e-19,7.4157245805083075e-20,4.1998918164565365e-07,1.1793055663032742e-07,5.542248473030695e-07,4.2452242283648499e-07,6.0474327348473425e-09,2.7249528820749033e-23,3.2226375521510917e-17,4.5819292824831376e-18,4.3114173097286378e-18,1.5463917246524302e-21,3.2208786575610443e-15,2.9949193919162861e-25,1.0927654584905548e-11,1.0820149183712147e-22,1.0471125814168497e-24,7.7767734731043823e-14,5.1800722127244913e-29,1.2840292591330313e-28,2.5576217081767384e-32,1.0089223706722707e-13,1.970162571757986e-15,1.3901129225747304e-14,1.5310890210321693e-13
