Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827)
1.2259749730600993e-06,0.2921013479373811,76.950000000000003,0.0,0.0,0.0,0.001673738256821513,9.464296191999038,0.00102420944719222,0.0017877622315473852,6.03362754452103e-07,4.7096617249809129e-08,3.9508019817750067e-10,5.9008861803725041e-08,0.066769307358848312,2.518057092290129e-06,4.3721415874881035e-16,0.00039833523290998339,0.095805426883762285,0.57955862466444907,0.10858309574953005,1.6531240254919352e-14,1.2229489466328348e-10,7.4255564121007168e-06,1.7136863126790826e-10,7.4060827399824415e-05,2.3543246997209602e-09,0.036609308467765507,0.11128123230316712,8.1212372776963406e-06,4.7995309040551781e-06,1.2697916990222927e-12,0.0056191779154738794,2.4789218159027861e-06,7.3195418304916398e-07,0.00017985759067745796,1.6447850191613488e-05,6.9988043506443563e-07,0.032369489195369611,0.010235356633300769,1.3277463807917897e-10,4.3266066403269832e-11,3.1779901918066248e-07,9.0734451045794391e-08,3.0161040536771895e-10,0.00010253722175895431,0.00036734699751819928,0.004780154176223201,1.130970130953511e-06,0.00028245746634834726,1.9139078645305665e-05,0.0019666605007779524,5.034879040889941e-09,9.2519588988980566e-05,2.0816263521940108e-06,0.013187565906201843,0.00036222432387683097,5.2371901159147517e-08,3.2338490055542662e-05,0.0097932187156226438,0.00054383848517243602,0.00020701089827577,1.5701790939057899e-10,6.2915137573340477e-10,0.0035579864668396828,7.8201380577177427e-07,1.0984441667003069e-05,1.2492939082615754e-06,3.3810421070216013e-06,8.571344298742753e-07,9.079880528904886e-09,2.9960550664334609e-13,3.4918691223992953e-08,8.6080272370453275e-05,1.0753709415610861e-09,1.1426793173794822e-09,6.3185877352194255e-11,9.7751999403522909e-10,0.0020714780018964126,9.2338128440188184e-10,0.019382768834497958,9.2336287439620353e-10,6.7747913122075999e-06,1.1129634067978448e-14,6.4124201019799369e-15,2.4348184526731486e-10
1.234118211762825e-06,0.2921013870891293,76.950000000000003,0.0,0.0,0.0,0.0016353767777242526,9.4642856019284771,0.00099880591538319108,0.0017478031496528017,5.7717723223389243e-07,4.5052690013223594e-08,3.862490980853191e-10,5.8423296915943321e-08,0.066158799860488698,2.4617717683311856e-06,4.1823967651463407e-16,0.00038845541895623511,0.095842043795713774,0.58021660528629704,0.10857014156292462,1.6161722734430465e-14,1.2234147706238943e-10,7.4283954702954957e-06,1.6874574714449472e-10,7.4144961634549266e-05,2.3098489415766837e-09,0.036609193276164693,0.11128133418039159,8.1212015483552799e-06,4.7995097884943842e-06,1.2712333111206777e-12,0.0056230004799892944,2.4806050472642639e-06,7.3245120903481053e-07,0.0001798564192489744,1.6459024727248243e-05,7.0036072486899962e-07,0.03236964877755568,0.010247459850118303,1.3286467761202308e-10,4.3295406768465742e-11,3.181707779167839e-07,9.0841379925693599e-08,3.0191220512246786e-10,0.0001030194409996031,0.00036907487025111661,0.0047801043283025053,1.1317455708396136e-06,0.00027838620840139151,1.9090010153722415e-05,0.0019662522953000712,5.03443576051843e-09,9.250035059521921e-05,2.0859525533872442e-06,0.013207357000645424,0.00036214953094928229,5.2480744929960897e-08,3.2331787668979356e-05,0.0098025212732643727,0.00054496509281584378,0.000208539907368955,1.5667651121179417e-10,6.3269284104477497e-10,0.0035719807775357213,7.8508864793816598e-07,1.0838765819146057e-05,1.2542060746888097e-06,3.3943363784317677e-06,8.4576592842364245e-07,8.9594943021163281e-09,3.0078355672214382e-13,3.4459498797433131e-08,8.4948384496246379e-05,1.0814534964961042e-09,1.1426757219172351e-09,6.3257533861217712e-11,9.8330708697075443e-10,0.002071027555423913,9.2447167360153509e-10,0.019389827352285883,9.2445355981679726e-10,6.8574932477494935e-06,1.0982017478750808e-14,6.3273697240099955e-15,2.4343157056830619e-10
1.2422614504655508e-06,0.2921014254686738,76.950000000000003,0.0,0.0,0.0,0.001598076817379192,9.4642752480902885,0.00097404054290510587,0.0017087977503347453,5.5228310160916089e-07,4.3109561607270778e-08,3.7762878573022536e-10,5.7844714377872529e-08,0.065553578259996498,2.4068299075389249e-06,4.0020094462754943e-16,0.00037882068494276411,0.095877814452564714,0.58086773746745923,0.10855735963241148,1.5801025153906653e-14,1.2238698269444863e-10,7.4311689127077595e-06,1.6618689703270753e-10,7.4228220095120943e-05,2.2675649285873044e-09,0.036609085895491951,0.11128143165113086,8.1211677759948342e-06,4.7994898294834312e-06,1.2726599185286241e-12,0.0056267272565569352,2.482246085794931e-06,7.329357763482058e-07,0.00017985532609770735,1.6469919179341617e-05,7.0082897740399576e-07,0.032369798816129176,0.010259414323843391,1.3295245963090487e-10,4.3324011498079123e-11,3.1853797157750695e-07,9.0946995029375879e-08,3.0221034854154005e-10,0.00010349958105429801,0.00037079529648873194,0.0047800578354536358,1.1325015714786812e-06,0.00027438791996402181,1.9041889602044203e-05,0.0019658236521471572,5.033974283800374e-09,9.248015128202797e-05,2.0902357320902576e-06,0.013226833385240111,0.00036207096013416833,5.2588506284771944e-08,3.2324748373566755e-05,0.0098116137428913616,0.00054608152237885991,0.00021006114511188515,1.5634258453405801e-10,6.3622596476296168e-10,0.003585800930807001,7.8812522598271613e-07,1.0695580971707347e-05,1.2590571128602102e-06,3.4074652120724679e-06,8.3459185217720195e-07,8.8411666204052071e-09,3.0194694680406451e-13,3.4008119682066548e-08,8.3835755104854715e-05,1.0875220160545159e-09,1.1426723702566278e-09,6.3328445295140075e-11,9.890833777822008e-10,0.0020705738439644726,9.2554867531397415e-10,0.019396661561594062,9.2553084983689112e-10,6.9404435520491975e-06,1.0836925442616567e-14,6.2437738857765998e-15,2.4337875642890765e-10
1.2504046891682765e-06,0.29210146309481044,76.950000000000003,0.0,0.0,0.0,0.0015618042699841398,9.4642651248626457,0.0009498975353634903,0.0016707216321594038,5.2860973033560159e-07,4.126171893813791e-08,3.692138668913017e-10,5.7272998209736169e-08,0.064953609145195837,2.3531971296466184e-06,3.8304678313421978e-16,0.00036942495047261194,0.095912760141180733,0.58151210250016427,0.10854474745442183,1.5448921804228255e-14,1.2243143865111749e-10,7.4338783899131205e-06,1.6369049950069926e-10,7.4310613179434147e-05,2.2273528263960007e-09,0.036608985794314014,0.11128152493191452,8.1211358373697175e-06,4.7994709541858245e-06,1.274071699354557e-12,0.0056303602736090114,2.4838458249986006e-06,7.334081488206347e-07,0.00017985430591774981,1.6480539478404601e-05,7.0128544826801849e-07,0.032369939918917283,0.010271222614087848,1.3303803193748064e-10,4.3351896168801901e-11,3.189006787119061e-07,9.1051318963958475e-08,3.0250489839686866e-10,0.0001039776949231844,0.00037250846607445683,0.0047800144692348159,1.1332385456572755e-06,0.00027046181975830702,1.8994695366080951e-05,0.0019653752933486719,5.0334958096517555e-09,9.2459025008649221e-05,2.0944769507968882e-06,0.013246001815768035,0.00036198874478436395,5.2695211955215798e-08,3.2317384068584976e-05,0.0098205010925516527,0.00054718799950817954,0.00021157467804654536,1.5601610877368961e-10,6.3975100114973121e-10,0.0035994497223213158,7.9112415423764641e-07,1.0554866564506924e-05,1.2638480041926527e-06,3.4204312640376284e-06,8.2361059484784211e-07,8.7248804935013535e-09,3.0309591225452184e-13,3.3564491459526084e-08,8.2742230397478712e-05,1.0935769312573576e-09,1.1426692458100629e-09,6.3398620483631631e-11,9.9484922684079604e-10,0.0020701169154302033,9.2661251973187233e-10,0.019403276851269087,9.2659497488907905e-10,7.0236395279291645e-06,1.0694337102418078e-14,6.1616205702756801e-15,2.4332349248695907e-10
1.2585479278710023e-06,0.29210149998589585,76.950000000000003,0.0,0.0,0.0,0.0015265262975997205,9.4642552267661326,0.00092636147010161812,0.0016335510814369416,5.0609072341879355e-07,3.9503979643027614e-08,3.6099909942092949e-10,5.6708035556936572e-08,0.064358858852013104,2.3008400236326693e-06,3.6672908237152233e-16,0.00036026228599701196,0.095946901564852596,0.5821497803211475,0.1085323025138664,1.5105193339444748e-14,1.2247487128102308e-10,7.4365255072347291e-06,1.6125501229479376e-10,7.4392151111935805e-05,2.1890999883530668e-09,0.036608892477628815,0.11128161422746659,8.1211056174518628e-06,4.7994530946212375e-06,1.2754688287370424e-12,0.0056339015281324702,2.4854051445327333e-06,7.3386858619489365e-07,0.00017985335376648681,1.649089146305895e-05,7.0173038904933248e-07,0.032370072653592818,0.010282887227000078,1.3312144159301871e-10,4.337907611606261e-11,3.1925897623364817e-07,9.1154373864831134e-08,3.027959162206276e-10,0.00010445383444695335,0.00037421456469801772,0.0047799740168703846,1.1339568996846268e-06,0.00026660711135620044,1.8948406343609848e-05,0.0019649079213657815,5.0330014893843188e-09,9.2437004813750401e-05,2.0986772447874145e-06,0.01326486891503845,0.00036190301464022453,5.2800887988253468e-08,3.2309706330912865e-05,0.0098291881689579613,0.00054828474440962499,0.00021308057453525109,1.5569705846923682e-10,6.4326819890352002e-10,0.0036129299252903578,7.9408604209562571e-07,1.0416601207797267e-05,1.2685797222118895e-06,3.4332371690656646e-06,8.1282048548822667e-07,8.6106182455594083e-09,3.0423068654654055e-13,3.3128549005989711e-08,8.1667649904242445e-05,1.0996186636947614e-09,1.1426663331270452e-09,6.3468068109281879e-11,1.0006049866325367e-09,0.0020696568173057001,9.276634322424958e-10,0.019409678472323673,9.2764616059227089e-10,7.1070785371627875e-06,1.0554230761404012e-14,6.0808972767652447e-15,2.4326586595203294e-10
1.266691166573728e-06,0.292101536159856,76.950000000000003,0.0,0.0,0.0,0.0014922112761275121,9.4642455484597594,0.00090341728859098,0.001597263050470372,4.8466364641941201e-07,3.7831470495156245e-08,3.5297938843265179e-10,5.6149716567278749e-08,0.063769293488314241,2.2497261170500622e-06,3.5120260249264312e-16,0.00035132690907694177,0.095980258861074905,0.58278084954855458,0.10852002228753375,1.4769626575421645e-14,1.2251730621242235e-10,7.4391118261216686e-06,1.5887893136727546e-10,7.4472843948350008e-05,2.1527004860996595e-09,0.036608805484356736,0.11128169973141182,8.1210770088690834e-06,4.7994361873345384e-06,1.2768514789256928e-12,0.0056373529859258843,2.4869249103212434e-06,7.3431734415874946e-07,0.00017985246503958094,1.6500980880787849e-05,7.0216404736135394e-07,0.03237019755038445,0.010294410616587479,1.3320273492443622e-10,4.3405566435992944e-11,3.1961293946111728e-07,9.1256181407292724e-08,3.0308346233158899e-10,0.00010492805032292203,0.000375913773953079,0.0047799362801735894,1.1346570334502399e-06,0.00026282298452910414,1.8903001941105383e-05,0.001964422219538678,5.0324924283506541e-09,9.2414122836478483e-05,2.1028376226998532e-06,0.013283441175214128,0.00036181389591213907,5.2905559760539448e-08,3.2301726422393397e-05,0.0098376797005439998,0.00054937197198498967,0.00021457890463310044,1.5538540353903755e-10,6.4677780123115581e-10,0.0036262442895214062,7.9701149380173006e-07,1.0280762738744689e-05,1.2732532322202969e-06,3.4458855396399534e-06,8.0221979289570858e-07,8.4983615618356192e-09,3.053515011810551e-13,3.2700224672551049e-08,8.0611846928856505e-05,1.1056476256471974e-09,1.1426636178160387e-09,6.3536796711602304e-11,1.0063510018562922e-09,0.0020691935966493024,9.28701633546555e-10,0.019415871541800342,9.2868462787081559e-10,7.190757999180211e-06,1.0416583940426521e-14,6.0015910537198448e-15,2.432059616608738e-10
1.2748344052764538e-06,0.29210157163419553,76.950000000000003,0.0,0.0,0.0,0.0014588287438569865,9.4642360847371751,0.00088105028890875638,0.0015618351365772765,4.6426976827908869e-07,3.6239607325039149e-08,3.4514978166037162e-10,5.559793427404342e-08,0.06318487895660152,2.1998238464482261e-06,3.3642478706950675e-16,0.00034261318073685243,0.096012851618719461,0.58340538751739557,0.10850790424726627,1.444201429565609e-14,1.2255876837508583e-10,7.4416388654811392e-06,1.5656078992819569e-10,7.4552701580216557e-05,2.1180546738020266e-09,0.036608724385004773,0.11128178162693574,8.1210499113847471e-06,4.7994201730870923e-06,1.2782198193588074e-12,0.0056407165818581646,2.4884059746686483e-06,7.3475467437839021e-07,0.00017985163544768421,1.6510813388689955e-05,7.025866668782122e-07,0.032370315104601692,0.010305795186000307,1.3328195753038003e-10,4.3431381987410113e-11,3.1996264215640581e-07,9.1356762817856049e-08,3.0336759586105345e-10,0.00010540039212148394,0.00037760627139622939,0.0047799010745433069,1.1353393404815642e-06,0.00025910861654592849,1.8858462060814247e-05,0.0019639188525248635,5.0319696875388105e-09,9.2390410337086631e-05,2.1069590670960872e-06,0.013301724960097667,0.00036172151136143368,5.3009251992675113e-08,3.2293455297055866e-05,0.0098459803004426281,0.00055044989196535927,0.00021606973996494432,1.5508110953061864e-10,6.5028004592174002e-10,0.0036393955405321825,7.9990110825924169e-07,1.0147328275921095e-05,1.2778694909865036e-06,3.4583789651491126e-06,7.9180672986236799e-07,8.3880915337206412e-09,3.0645858561249832e-13,3.2279448459279334e-08,7.9574648977728037e-05,1.1116642202103812e-09,1.1426610864713025e-09,6.3604814690895982e-11,1.0120876095255487e-09,0.0020687273000942153,9.2972733977363437e-10,0.019421861046513663,9.2971059307031031e-10,7.2746753897936991e-06,1.0281373433125428e-14,5.9236885306251605e-15,2.431438621318342e-10
1.2829776439791796e-06,0.2921016064260063,76.950000000000003,0.0,0.0,0.0,0.0014263493524491659,9.4642268305229518,0.00085924611830607992,0.0015272455618538709,4.4485382218044572e-07,3.4724076357665517e-08,3.3750546498406056e-10,5.5052584484579658e-08,0.062605580975623465,2.1511025288559915e-06,3.2235558983931557e-16,0.00033411560190834864,0.09604469889462626,0.5840234703136139,0.10849594586292632,1.4122155064060131e-14,1.2259928202141869e-10,7.4441081029650293e-06,1.5429915752063717e-10,7.4631733739251999e-05,2.0850687821706527e-09,0.0366086487794915,0.1112818600874019,8.1210242314116895e-06,4.7994049965696966e-06,1.2795740167379921e-12,0.0056439942201293386,2.4898491763744444e-06,7.3518082453226372e-07,0.00017985086099475762,1.6520394554238603e-05,7.0299848737060561e-07,0.032370425778987445,0.010317043288778222,1.3335915428732065e-10,4.3456537393802526e-11,3.2030815656317582e-07,9.1456138885223088e-08,3.0364837477804224e-10,0.00010587090830289701,0.00037929223060713911,0.0047798682280296477,1.1360042080016678e-06,0.00025546317342073832,1.8814767088166675e-05,0.0019633984667286274,5.0314342851210474e-09,9.2365897717143597e-05,2.1110425350227361e-06,0.013319726507379026,0.00036162598037962955,5.3111988763317275e-08,3.228490360819353e-05,0.0098540944693877169,0.00055151870904099321,0.00021755315360678072,1.5478413786200325e-10,6.5377516542264893e-10,0.003652386378726699,8.0275547884868723e-07,1.0016274271839134e-05,1.2824294464562991e-06,3.4707200111046157e-06,7.8157945727208888e-07,8.2797887021549403e-09,3.0755216717946248e-13,3.1866148183099489e-08,7.8555878173830823e-05,1.1176688414238081e-09,1.1426587266050562e-09,6.3672130311946779e-11,1.0178151390732276e-09,0.0020682579738494902,9.307407625940655e-10,0.019427651846675564,9.307242680697708e-10,7.358828239942836e-06,1.0148575359127954e-14,5.8471759486297214e-15,2.4307964761816123e-10
1.2911208826819053e-06,0.29210164055197557,76.950000000000003,0.0,0.0,0.0,0.0013947448202321808,9.4642177808689603,0.00083799076587043298,0.0014934731536522733,4.2636378309545879e-07,3.3280816853080028e-08,3.3004175811070021e-10,5.4513565674129221e-08,0.062031365100949684,2.1035323342536225e-06,3.089573135510006e-16,0.00032582880996164058,0.096075819229633763,0.58463517280684063,0.1084841446051642,1.3809853044239554e-14,1.226388707468914e-10,7.4465209762125549e-06,1.5209263911889537e-10,7.4709950001543502e-05,2.0536545409000368e-09,0.036608578295122214,0.11128193527692978,8.1209998815579369e-06,4.7993906061353823e-06,1.2809142350999925e-12,0.0056471877745335117,2.4912553408484763e-06,7.3559603834538586e-07,0.00017985013795788357,1.6529729856050573e-05,7.0339974474159909e-07,0.03237053000591001,0.010328157230060968,1.3343436935573097e-10,4.348104704534233e-11,3.2064955344342881e-07,9.155432997093996e-08,3.0392585591397181e-10,0.0001063396462343565,0.00038097182124972238,0.0047798375804637885,1.1366520169873078e-06,0.00025188581111108875,1.8771897879515869e-05,0.0019628616907219226,5.0308871979564331e-09,9.2340614539342076e-05,2.1150889585665179e-06,0.01333745193084533,0.00036152741906610939,5.3213793523140644e-08,3.2276081715292302e-05,0.009862026598541674,0.0005525786229878607,0.0002190292199714742,1.5449444605510372e-10,6.5726338691728994e-10,0.0036652194786299984,8.0557519325998816e-07,9.8875765635688324e-06,1.2869340374846475e-06,3.4829112184150622e-06,7.7153608804791314e-07,8.1734330994588656e-09,3.0863247104039943e-13,3.146024963961475e-08,7.7555351655646753e-05,1.1236618744023099e-09,1.1426565265845344e-09,6.3738751707563899e-11,1.0235339124590695e-09,0.0020677856637009145,9.3174210932772035e-10,0.019433248679407641,9.3172586039063213e-10,7.4432141344598067e-06,1.0018165215305121e-14,5.7720391900765739e-15,2.4301339616012686e-10
1.299264121384631e-06,0.29210167402839593,76.950000000000003,0.0,0.0,0.0,0.0013639878876905859,9.4642089309509299,0.0008172705552851237,0.0014604973257430621,4.0875066078457556e-07,3.1906004942181352e-08,3.2275411040666774e-10,5.3980778884645122e-08,0.0614621967445593,2.0570842590105756e-06,2.961944599074447e-16,0.00031774757532264354,0.096106230664070133,0.58524056868188956,0.10847249794799867,1.3504917825108875e-14,1.2267755750978277e-10,7.4488788840520307e-06,1.4993987424896802e-10,7.4787359791580292e-05,2.0237288281675877e-09,0.036608512584703753,0.11128200735093527,8.1209767802070198e-06,4.7993769535498649e-06,1.2822406358856599e-12,0.0056502990887241696,2.4926252802281423e-06,7.3600055562362687e-07,0.00017984946286847127,1.6538824684659818e-05,7.0379067106253356e-07,0.032370628189405573,0.010339139267764254,1.3350764618633312e-10,4.3504925100921842e-11,3.2098690211326435e-07,9.1651356019756023e-08,3.0420009498700846e-10,0.00010680665220729337,0.00038264520913416347,0.0047798089826475848,1.1372831422272474e-06,0.00024837567666816064,1.8729835750197627e-05,0.0019623091356568037,5.0303293630455682e-09,9.2314589546909118e-05,2.1190992454033976e-06,0.013354907222554025,0.00036142594030424789,5.3314689108667149e-08,3.2266999690824966e-05,0.0098697809722504432,0.00055362982879090714,0.00022049801469870405,1.5421198796138857e-10,6.6074493240421397e-10,0.0036778974881796823,8.0836083333709039e-07,9.761210421484897e-06,1.2913841935873195e-06,3.4949551027143041e-06,7.6167469095405496e-07,8.0690042896182934e-09,3.0969972011408593e-13,3.1061676758993587e-08,7.6572881961479338e-05,1.1296436954699135e-09,1.14265447557283e-09,6.3804686882028044e-11,1.0292442442795718e-09,0.0020673104150118154,9.3273158304980122e-10,0.019438656162144546,9.3271557330288749e-10,7.5278307108549993e-06,9.8901179251380627e-15,5.6982638069457599e-15,2.4294518363626308e-10
1.3074073600873568e-06,0.2921017068711724,76.950000000000003,0.0,0.0,0.0,0.0013340522750366034,9.4642002760650428,0.00079707213768842372,0.0014282980601363585,3.9196830707707368e-07,3.0596038586786591e-08,3.1563809687919517e-10,5.3454127628315952e-08,0.060898041193489606,2.0117301002732842e-06,2.8403358994457497e-16,0.00030986679817364112,0.096135950752724728,0.58583973046905546,0.10846100337122071,1.3207164252744391e-14,1.2271536465023195e-10,7.4511831876620147e-06,1.4783953613082869e-10,7.4863972386131648e-05,1.9952133434138201e-09,0.036608451324789133,0.11128207645663678,8.1209548511256832e-06,4.7993639937596627e-06,1.2835533780062878e-12,0.0056533299764818679,2.4939597934958424e-06,7.3639461228840825e-07,0.0001798488324947596,1.6547684343296227e-05,7.0417149460938018e-07,0.032370720707081399,0.010349991613722095,1.3357902752634951e-10,4.3528185490190956e-11,3.2132027047761667e-07,9.1747236569686001e-08,3.0447114662567012e-10,0.00010727197145487795,0.00038431255627963796,0.0047797822955989435,1.1378979523806053e-06,0.00024493190933981898,1.8688562462902044e-05,0.0019617413956696294,5.029761678943136e-09,9.2287850682623687e-05,2.1230742793415699e-06,0.013372098254970429,0.00036132165383600948,5.3414697755926174e-08,3.2257667326913922e-05,0.0098773617707278317,0.00055467251676414057,0.00022195961454904233,1.5393671397987352e-10,6.6422001877766424e-10,0.003690423028072206,8.1111297493438301e-07,9.6371505961816815e-06,1.2957808347114747e-06,3.5068541537407026e-06,7.5199329425460655e-07,7.9664814070554432e-09,3.1075413502460358e-13,3.0670351756054739e-08,7.5608277399458003e-05,1.135614672296136e-09,1.1426525634740994e-09,6.3869943714370736e-11,1.0349464418799916e-09,0.0020668322727237895,9.3370938269331745e-10,0.019443878795932259,9.3369360592784884e-10,7.6126756581230116e-06,9.7644078862254655e-15,5.6258350482264498e-15,2.4287508381353806e-10
